Date,WORLD ex ISRAEL SMALL GROWTH
2010-09-20,1046.4230970560234
2010-09-21,1040.6091093782256
2010-09-22,1015.9529102851633
2010-09-23,1015.6723672989392
2010-09-24,1025.1210769903662
2010-09-27,1027.2767866374356
2010-09-28,1028.521475826738
2010-09-29,1029.0439679097294
2010-09-30,1021.9952147237154
2010-10-01,1019.5104704983482
2010-10-04,1013.7078754966967
2010-10-05,1023.1003872931137
2010-10-06,1019.9595936906064
2010-10-07,1017.0345623539143
2010-10-08,1025.2074253635403
2010-10-11,1031.1766384649197
2010-10-12,1034.602335471358
2010-10-13,1040.4279965224316
2010-10-14,1033.5844105416415
2010-10-15,1035.161213094198
2010-10-18,1040.7847441565395
2010-10-19,1033.043662016272
2010-10-20,1030.4617452339774
2010-10-21,1028.158101107694
2010-10-22,1039.5869699957525
2010-10-25,1046.0759025084953
2010-10-26,1050.4361332714307
2010-10-27,1049.6651536486866
2010-10-28,1042.4154087631719
2010-10-29,1047.9316901679576
2010-11-01,1048.7736593366994
2010-11-02,1050.6754113826325
2010-11-03,1052.3657940743499
2010-11-04,1060.543373131955
2010-11-05,1079.5895283203788
2010-11-08,1092.2156949027117
2010-11-09,1087.2732257901193
2010-11-10,1102.0213196964924
2010-11-11,1102.7260027653497
2010-11-12,1085.2935595646552
2010-11-15,1093.5820376450465
2010-11-16,1076.11492395098
2010-11-17,1081.6871912748536
2010-11-18,1096.4141272233353
2010-11-19,1095.5524495767534
2010-11-22,1105.1482826083939
2010-11-23,1104.7294627518645
2010-11-24,1124.6183216864652
2010-11-25,1129.8204236750291
2010-11-26,1134.8000849070675
2010-11-29,1138.5445603825874
2010-11-30,1139.6237523271232
2010-12-01,1157.0194533433992
2010-12-02,1166.954343260118
2010-12-03,1162.3567395467883
2010-12-06,1175.846428365631
2010-12-07,1175.7258971917913
2010-12-08,1181.4421662510754
2010-12-09,1187.9586871496822
2010-12-10,1191.8169619902387
2010-12-13,1182.033446887539
2010-12-14,1183.5648517716825
2010-12-15,1183.7606872342565
2010-12-16,1197.9277554767054
2010-12-17,1207.0008697612157
2010-12-20,1213.5648599035865
2010-12-21,1221.3127149231004
2010-12-22,1224.310484583134
2010-12-23,1227.7154011980372
2010-12-24,1222.6068600402757
2010-12-27,1220.1129719903977
2010-12-28,1222.1374340913164
2010-12-29,1229.8009771973811
2010-12-30,1218.8880912679085
2010-12-31,1208.4935294755735
2011-01-03,1223.0639023472963
2011-01-04,1219.9215742824433
2011-01-05,1235.9986426532812
2011-01-06,1242.4922022245917
2011-01-07,1245.3850723209732
2011-01-10,1250.8774782182843
2011-01-11,1259.9997940562992
2011-01-12,1260.0498760546284
2011-01-13,1238.2894722315616
2011-01-14,1237.8155810506335
2011-01-17,1244.0430885471815
2011-01-18,1241.8208609600008
2011-01-19,1218.2486965658147
2011-01-20,1202.9254369710209
2011-01-21,1185.8244021222213
2011-01-24,1185.1629634095666
2011-01-25,1183.1557877089122
2011-01-26,1197.9099217321177
2011-01-27,1198.164335800843
2011-01-28,1189.9652607110115
2011-01-31,1189.3200717329462
2011-02-01,1205.3671280431427
2011-02-02,1205.028321499126
2011-02-03,1222.7042783295674
2011-02-04,1235.4450008016697
2011-02-07,1247.584107330657
2011-02-08,1241.9921095181369
2011-02-09,1232.2027735911367
2011-02-10,1240.8807101238858
2011-02-11,1252.2847243797974
2011-02-14,1270.1774896933484
2011-02-15,1259.9669064166912
2011-02-16,1266.9994952082352
2011-02-17,1267.4848675956446
2011-02-18,1263.7766455009685
2011-02-21,1257.8185736574953
2011-02-22,1229.4072244080385
2011-02-23,1209.6621654483458
2011-02-24,1206.1060970088506
2011-02-25,1232.751712458338
2011-02-28,1233.3315829511457
2011-03-01,1222.1911901211456
2011-03-02,1220.2807131598388
2011-03-03,1232.0036209685443
2011-03-04,1229.597468197375
2011-03-07,1215.2082648159899
2011-03-08,1227.6859151467452
2011-03-09,1222.262036715334
2011-03-10,1203.928011097881
2011-03-11,1202.0068436683198
2011-03-14,1174.1236125691123
2011-03-15,1147.9054463264602
2011-03-16,1150.6976882603694
2011-03-17,1154.601682634272
2011-03-18,1158.4440040232585
2011-03-21,1178.877736542537
2011-03-22,1178.9016825689228
2011-03-23,1187.1350233001272
2011-03-24,1192.232287723495
2011-03-25,1203.2033028874544
2011-03-28,1202.640315338895
2011-03-29,1212.8711041947356
2011-03-30,1225.4794748630247
2011-03-31,1222.1656678835773
2011-04-01,1228.7937458883225
2011-04-04,1229.2486319876987
2011-04-05,1235.0208221683235
2011-04-06,1221.9979157673454
2011-04-07,1220.115139821005
2011-04-08,1210.1563628561607
2011-04-11,1201.7988709852086
2011-04-12,1180.6307459139737
2011-04-13,1188.7027038134763
2011-04-14,1196.4894042810772
2011-04-15,1204.305609510912
2011-04-18,1202.4767752682878
2011-04-19,1199.5645616172565
2011-04-20,1208.7144282358252
2011-04-21,1217.1894572275164
2011-04-22,1217.6030008111563
2011-04-25,1216.3262095161356
2011-04-26,1216.6178350964192
2011-04-27,1219.7264913115225
2011-04-28,1214.4630456052507
2011-04-29,1218.4727464621963
2011-05-02,1208.7283127849685
2011-05-03,1196.6202497601448
2011-05-04,1181.7858328875002
2011-05-05,1195.3321193632519
2011-05-06,1209.6807736161384
2011-05-09,1236.156383449099
2011-05-10,1242.6906647893195
2011-05-11,1234.9499774543106
2011-05-12,1239.530876346388
2011-05-13,1228.0614704286763
2011-05-16,1211.8245876359604
2011-05-17,1208.5076796901087
2011-05-18,1219.9175641450836
2011-05-19,1223.347866526601
2011-05-20,1226.8894948085463
2011-05-23,1214.89266844417
2011-05-24,1209.113163641149
2011-05-25,1220.8668744392419
2011-05-26,1230.9943772659833
2011-05-27,1229.2100773720294
2011-05-30,1230.1784620374945
2011-05-31,1233.553426878805
2011-06-01,1210.965923869349
2011-06-02,1203.9207484000021
2011-06-03,1183.919712263249
2011-06-06,1167.0126773209156
2011-06-07,1164.0034054120536
2011-06-08,1153.5903248454254
2011-06-09,1168.583419833411
2011-06-10,1162.7722483903603
2011-06-13,1156.8315351343927
2011-06-14,1167.8284772809197
2011-06-15,1165.5139786019768
2011-06-16,1164.4413124779849
2011-06-17,1152.6870902676412
2011-06-20,1153.5129078884256
2011-06-21,1174.2974351102382
2011-06-22,1168.0407814531823
2011-06-23,1182.2217954076923
2011-06-24,1175.1549042214613
2011-06-27,1168.2450940448698
2011-06-28,1178.7793009445538
2011-06-29,1190.0973108950498
2011-06-30,1196.800194524058
2011-07-01,1210.8960486260562
2011-07-04,1213.5881487895472
2011-07-05,1220.3750277692513
2011-07-06,1235.0991753956698
2011-07-07,1241.7937314054707
2011-07-08,1244.917175469215
2011-07-11,1238.7117916488487
2011-07-12,1232.1657619585317
2011-07-13,1233.3399637158336
2011-07-14,1219.9106535714102
2011-07-15,1226.015575618383
2011-07-18,1217.810418246817
2011-07-19,1225.7352182952732
2011-07-20,1226.5260384771223
2011-07-21,1221.5682890151618
2011-07-22,1232.3405722613882
2011-07-25,1225.911214285599
2011-07-26,1211.792909730752
2011-07-27,1192.6817181895963
2011-07-28,1191.4372176858162
2011-07-29,1181.259263214418
2011-08-01,1190.1121477955492
2011-08-02,1158.2119184636358
2011-08-03,1149.5903814777375
2011-08-04,1094.730557708953
2011-08-05,1066.7083583361386
2011-08-08,994.5568687763347
2011-08-09,1032.6728316979988
2011-08-10,1015.563820017727
2011-08-11,1045.18639199055
2011-08-12,1062.4926878687309
2011-08-15,1071.722951696653
2011-08-16,1060.3152644220831
2011-08-17,1055.7927028448426
2011-08-18,1009.1778758231272
2011-08-19,987.6814310814149
2011-08-22,988.626999954188
2011-08-23,1018.7339540553118
2011-08-24,1024.2826736420304
2011-08-25,1014.5523419712889
2011-08-26,1033.171721036994
2011-08-29,1054.6678163949798
2011-08-30,1071.807825793778
2011-08-31,1083.4155897166538
2011-09-01,1081.726143372129
2011-09-02,1059.0557836581895
2011-09-05,1052.2335184992976
2011-09-06,1047.5060005569376
2011-09-07,1081.0791893622413
2011-09-08,1077.860571324553
2011-09-09,1070.1095831221808
2011-09-12,1068.658949189536
2011-09-13,1079.3237925396438
2011-09-14,1090.300058745688
2011-09-15,1093.4371325715204
2011-09-16,1105.6759489327344
2011-09-19,1101.353843136567
2011-09-20,1084.5283456528132
2011-09-21,1062.3318846575394
2011-09-22,1031.2697320886214
2011-09-23,1029.9181768819603
2011-09-26,1037.8735076064727
2011-09-27,1056.6872874208693
2011-09-28,1035.5346721004191
2011-09-29,1034.7727625745406
2011-09-30,1027.4500200388163
2011-10-03,998.7292492692239
2011-10-04,1011.8834967769908
2011-10-05,1028.5718026226884
2011-10-06,1050.2476532139744
2011-10-07,1039.4435327107537
2011-10-10,1056.7428028491038
2011-10-11,1065.90165802756
2011-10-12,1070.578479425636
2011-10-13,1077.3885684262375
2011-10-14,1080.6018057512397
2011-10-17,1070.020858497071
2011-10-18,1085.5724058435292
2011-10-19,1065.5581035714965
2011-10-20,1066.1978890211633
2011-10-21,1073.6688039250516
2011-10-24,1105.6133798658589
2011-10-25,1086.1067717335086
2011-10-26,1101.4742276052777
2011-10-27,1123.457889290808
2011-10-28,1123.468953600863
2011-10-31,1110.4508122685338
2011-11-01,1093.267752589638
2011-11-02,1100.83710351224
2011-11-03,1126.867870102221
2011-11-04,1127.0255388516794
2011-11-07,1124.6466833072764
2011-11-08,1128.860988631986
2011-11-09,1109.8731003113103
2011-11-10,1106.6002203701069
2011-11-11,1121.5902418219584
2011-11-14,1121.2606267235285
2011-11-15,1132.8220312139156
2011-11-16,1118.403491618157
2011-11-17,1102.0282464815327
2011-11-18,1094.3594623756253
2011-11-21,1073.3016538416
2011-11-22,1067.0131262696839
2011-11-23,1051.274058013895
2011-11-24,1052.2058442999403
2011-11-25,1048.3011009756158
2011-11-28,1080.7185521876656
2011-11-29,1087.7770531472258
2011-11-30,1124.130076187192
2011-12-01,1119.256216197078
2011-12-02,1126.334699728498
2011-12-05,1138.3938596824823
2011-12-06,1136.9844798285717
2011-12-07,1136.051482971768
2011-12-08,1117.995996613403
2011-12-09,1130.5379681628833
2011-12-12,1125.0702659856377
2011-12-13,1118.3524928982447
2011-12-14,1104.8532545585556
2011-12-15,1105.3042836271077
2011-12-16,1110.6536754628466
2011-12-19,1097.1058060909193
2011-12-20,1123.6528323348018
2011-12-21,1128.3572446998792
2011-12-22,1132.4617850577392
2011-12-23,1141.789599655543
2011-12-26,1141.8453856727633
2011-12-27,1142.6718770320297
2011-12-28,1133.9726180201158
2011-12-29,1146.2093637765686
2011-12-30,1145.1371090136572
2012-01-02,1147.0631457395352
2012-01-03,1157.934935979018
2012-01-04,1165.4240564310574
2012-01-05,1176.1747137650939
2012-01-06,1181.063793841665
2012-01-09,1183.658900751626
2012-01-10,1195.140291245963
2012-01-11,1205.4999045855036
2012-01-12,1200.6092621329672
2012-01-13,1206.3987513702002
2012-01-16,1207.1418472742241
2012-01-17,1208.0403882176802
2012-01-18,1217.0219585881093
2012-01-19,1220.7513094560386
2012-01-20,1218.993539867787
2012-01-23,1210.7369211927885
2012-01-24,1215.7448242967816
2012-01-25,1227.7047636523173
2012-01-26,1215.703694897636
2012-01-27,1224.9905235163642
2012-01-30,1218.19658510565
2012-01-31,1223.4588506957027
2012-02-01,1236.3172018067894
2012-02-02,1244.2325646985953
2012-02-03,1264.7372571207081
2012-02-06,1270.956713032659
2012-02-07,1255.8037997292647
2012-02-08,1255.863103618673
2012-02-09,1252.1343027369612
2012-02-10,1250.0555950177143
2012-02-13,1259.6479933981248
2012-02-14,1261.9510887400106
2012-02-15,1267.254437013906
2012-02-16,1277.7529821865692
2012-02-17,1267.9346925147752
2012-02-20,1263.440070135147
2012-02-21,1259.624198555155
2012-02-22,1259.1635186887331
2012-02-23,1263.823596724596
2012-02-24,1254.483653675231
2012-02-27,1258.2888369461439
2012-02-28,1256.5290469161453
2012-02-29,1252.1169655132599
2012-03-01,1261.2681026123382
2012-03-02,1262.0178299757436
2012-03-05,1251.2456700561465
2012-03-06,1233.954749459498
2012-03-07,1243.7347459054952
2012-03-08,1249.805470364058
2012-03-09,1272.21800122416
2012-03-12,1264.1003405662404
2012-03-13,1285.7086845463123
2012-03-14,1283.9052602245467
2012-03-15,1287.755531265783
2012-03-16,1281.7168395370418
2012-03-19,1280.213123030322
2012-03-20,1269.8389579489956
2012-03-21,1272.8187289754098
2012-03-22,1262.9631708801485
2012-03-23,1265.3799194788774
2012-03-26,1279.367219903589
2012-03-27,1276.0693191273995
2012-03-28,1268.5350803329952
2012-03-29,1264.8510882746918
2012-03-30,1266.1363655519383
2012-04-02,1279.3891910785567
2012-04-03,1272.7135593877592
2012-04-04,1266.733270698603
2012-04-05,1269.7177951284946
2012-04-06,1269.282795915938
2012-04-09,1255.8196851973098
2012-04-10,1229.7676520660902
2012-04-11,1238.237756341588
2012-04-12,1255.4041115150103
2012-04-13,1252.5038575756107
2012-04-16,1248.5946379023233
2012-04-17,1258.9946696447914
2012-04-18,1261.5184037662327
2012-04-19,1255.8296428742751
2012-04-20,1252.669025433707
2012-04-23,1241.1615736998297
2012-04-24,1235.8202454526543
2012-04-25,1257.387872697319
2012-04-26,1265.5842825212055
2012-04-27,1271.3482693546873
2012-04-30,1268.1561362250923
2012-05-01,1270.058499004994
2012-05-02,1279.0320731249353
2012-05-03,1264.4698342391282
2012-05-04,1246.7116976384411
2012-05-07,1245.765382281652
2012-05-08,1239.3046693656345
2012-05-09,1235.9670301050382
2012-05-10,1239.5594129067995
2012-05-11,1240.7244729777326
2012-05-14,1229.3682070535867
2012-05-15,1225.8186795257059
2012-05-16,1218.451593250769
2012-05-17,1203.4633140964052
2012-05-18,1185.363383622819
2012-05-21,1202.258937338365
2012-05-22,1209.455454447339
2012-05-23,1220.975106404237
2012-05-24,1221.7928018975615
2012-05-25,1227.4397101027225
2012-05-28,1227.8124381665796
2012-05-29,1244.1729764637068
2012-05-30,1234.6595176113678
2012-05-31,1233.8830485000121
2012-06-01,1199.983835379759
2012-06-04,1182.2038235017142
2012-06-05,1199.6594253850876
2012-06-06,1222.812762414551
2012-06-07,1218.0549584106889
2012-06-08,1226.9743115667516
2012-06-11,1209.386784165368
2012-06-12,1220.8855485276058
2012-06-13,1200.6585660917165
2012-06-14,1203.971764851556
2012-06-15,1215.9620696407374
2012-06-18,1228.412469894663
2012-06-19,1235.000745475258
2012-06-20,1235.3024006130097
2012-06-21,1218.1751566117532
2012-06-22,1225.9779324305412
2012-06-25,1212.5495724695425
2012-06-26,1214.302741069876
2012-06-27,1227.5685446621587
2012-06-28,1227.7533121904837
2012-06-29,1241.6059852410415
2012-07-02,1261.9094235563327
2012-07-03,1275.9263599103845
2012-07-04,1286.1879891140243
2012-07-05,1296.3164109553268
2012-07-06,1286.1155640244774
2012-07-09,1280.9847830437845
2012-07-10,1275.0085207311486
2012-07-11,1269.1229081342585
2012-07-12,1267.6210827053583
2012-07-13,1279.8301856836638
2012-07-16,1278.3205001696238
2012-07-17,1282.2084551370333
2012-07-18,1285.1422814369553
2012-07-19,1296.1274979992209
2012-07-20,1290.0920714038784
2012-07-23,1268.9827045879836
2012-07-24,1261.654250060823
2012-07-25,1260.6552190839377
2012-07-26,1264.5617007379374
2012-07-27,1279.7205936552227
2012-07-30,1291.3117009061875
2012-07-31,1277.9398643103893
2012-08-01,1266.7024364155345
2012-08-02,1270.6055635345244
2012-08-03,1275.051426292044
2012-08-06,1281.5511233653501
2012-08-07,1292.8176225312236
2012-08-08,1298.7432768278318
2012-08-09,1308.5941421103053
2012-08-10,1308.9490317340862
2012-08-13,1301.9979790303773
2012-08-14,1303.5060961792724
2012-08-15,1313.8558358194987
2012-08-16,1316.5609924272073
2012-08-17,1331.1215752299859
2012-08-20,1322.0886827685808
2012-08-21,1314.0824201405544
2012-08-22,1310.8023692154195
2012-08-23,1298.3958087314397
2012-08-24,1303.3185976029672
2012-08-27,1303.1755391216575
2012-08-28,1299.0691021882792
2012-08-29,1305.107062439412
2012-08-30,1294.8506619370562
2012-08-31,1293.8500358596045
2012-09-03,1297.416281471658
2012-09-04,1305.908753752871
2012-09-05,1299.0682215775967
2012-09-06,1318.4634655895532
2012-09-07,1315.755569817111
2012-09-10,1314.4752651794597
2012-09-11,1310.8025576828554
2012-09-12,1312.5756788744297
2012-09-13,1321.2871711342962
2012-09-14,1317.300744882532
2012-09-17,1310.9329025015932
2012-09-18,1313.1710172556147
2012-09-19,1316.1951284706527
2012-09-20,1317.1173190692193
2012-09-21,1319.7900997568313
2012-09-24,1317.8792234452555
2012-09-25,1303.6732285327812
2012-09-26,1301.6268856151862
2012-09-27,1314.8325367904054
2012-09-28,1311.3093356918687
2012-10-01,1308.8243750637782
2012-10-02,1306.1969723472887
2012-10-03,1303.9516540622126
2012-10-04,1305.0890755373127
2012-10-05,1302.9040306832906
2012-10-08,1304.4732024002594
2012-10-09,1297.002146356411
2012-10-10,1289.3050858795984
2012-10-11,1289.176814563075
2012-10-12,1283.0549576839396
2012-10-15,1290.776805748952
2012-10-16,1296.3088119729593
2012-10-17,1297.6786427045777
2012-10-18,1297.6709629070624
2012-10-19,1286.8123059409909
2012-10-22,1281.0155321515642
2012-10-23,1280.85763303176
2012-10-24,1276.5229381415636
2012-10-25,1283.3941731173848
2012-10-26,1282.3338949613503
2012-10-29,1283.5104586220993
2012-10-30,1277.8234051188704
2012-10-31,1285.416724286339
2012-11-01,1304.666417396931
2012-11-02,1300.1817818155023
2012-11-05,1308.6116890693024
2012-11-06,1314.1298606098933
2012-11-07,1301.7422377443015
2012-11-08,1291.18844526437
2012-11-09,1291.656510518419
2012-11-12,1287.8010534788293
2012-11-13,1282.2393201946772
2012-11-14,1263.4351941978257
2012-11-15,1250.4994590684735
2012-11-16,1262.2151687044861
2012-11-19,1276.6642283217834
2012-11-20,1279.1534429910057
2012-11-21,1281.2351699201781
2012-11-22,1279.4366160977786
2012-11-23,1284.4796732418522
2012-11-26,1283.427702255776
2012-11-27,1286.2971000021664
2012-11-28,1291.6879431902264
2012-11-29,1297.2312570735096
2012-11-30,1293.0154214347192
2012-12-03,1285.3526998061982
2012-12-04,1284.9205495365536
2012-12-05,1283.9988884887432
2012-12-06,1295.8658200664568
2012-12-07,1301.4958838507878
2012-12-10,1305.3629840821854
2012-12-11,1307.1975173669523
2012-12-12,1303.5186148785717
2012-12-13,1292.4981751279417
2012-12-14,1288.965179754787
2012-12-17,1292.521443828793
2012-12-18,1302.2997172228702
2012-12-19,1300.900007355606
2012-12-20,1304.4741249506415
2012-12-21,1301.5809143796994
2012-12-24,1296.5571739461463
2012-12-25,1297.0808271803814
2012-12-26,1288.8912474245562
2012-12-27,1290.2926269016414
2012-12-28,1285.5400896699446
2012-12-31,1305.4878249884728
2013-01-01,1305.4878249884728
2013-01-02,1329.1888688634517
2013-01-03,1341.7503557428397
2013-01-04,1351.861019415177
2013-01-07,1347.7404753831702
2013-01-08,1347.2242613320484
2013-01-09,1356.1562460281739
2013-01-10,1343.9530189887387
2013-01-11,1332.4068579631553
2013-01-14,1328.9246825092205
2013-01-15,1336.7431195052072
2013-01-16,1338.5276181194527
2013-01-17,1340.0563455179501
2013-01-18,1349.4016926753711
2013-01-21,1348.0499440304839
2013-01-22,1356.5717743212763
2013-01-23,1355.2740624137066
2013-01-24,1348.8348261123901
2013-01-25,1349.293112773878
2013-01-28,1347.3570309276324
2013-01-29,1343.803161579373
2013-01-30,1329.5758297204418
2013-01-31,1334.6466553600228
2013-02-01,1335.127819437093
2013-02-04,1335.4990021523058
2013-02-05,1342.9788528692839
2013-02-06,1348.6636933726118
2013-02-07,1359.6799006294361
2013-02-08,1368.5268417029604
2013-02-11,1362.4134888814494
2013-02-12,1359.860667775979
2013-02-13,1364.2970534294182
2013-02-14,1374.557197192932
2013-02-15,1370.2366393992359
2013-02-18,1370.2031654490183
2013-02-19,1381.3160660677167
2013-02-20,1364.0661163586035
2013-02-21,1362.5657959962064
2013-02-22,1380.0117302390024
2013-02-25,1358.997953890676
2013-02-26,1373.45933121525
2013-02-27,1381.9960538705593
2013-02-28,1390.3004204649035
2013-03-01,1396.7422305523592
2013-03-04,1395.66126899138
2013-03-05,1410.3794416545488
2013-03-06,1418.767862482787
2013-03-07,1413.6986988818148
2013-03-08,1430.5946109462407
2013-03-11,1429.6726321286503
2013-03-12,1427.8131051303278
2013-03-13,1436.5378961436334
2013-03-14,1445.4519472110017
2013-03-15,1442.694468018627
2013-03-18,1445.45459109574
2013-03-19,1447.6641718647904
2013-03-20,1449.0260694892133
2013-03-21,1447.8326672926974
2013-03-22,1441.0198420702325
2013-03-25,1452.230195280007
2013-03-26,1460.3203679925377
2013-03-27,1470.3008036693334
2013-03-28,1469.0405357764037
2013-03-29,1468.6329314795228
2013-04-01,1451.6114062396587
2013-04-02,1448.643303310774
2013-04-03,1432.7743294718737
2013-04-04,1430.323220570459
2013-04-05,1408.7371580796348
2013-04-08,1418.7162752409117
2013-04-09,1416.900930348784
2013-04-10,1432.5420612385508
2013-04-11,1435.5733276277329
2013-04-12,1432.0506631754554
2013-04-15,1394.287813809774
2013-04-16,1400.3751354759563
2013-04-17,1392.1582788496764
2013-04-18,1380.1566497300378
2013-04-19,1389.6686240638141
2013-04-22,1400.8300002216079
2013-04-23,1419.4136470366072
2013-04-24,1429.7190150266915
2013-04-25,1443.9410006145279
2013-04-26,1439.0964253070365
2013-04-29,1439.1274265738587
2013-04-30,1441.0064305421708
2013-05-01,1423.5327541462134
2013-05-02,1444.6272904303698
2013-05-03,1454.4643550338178
2013-05-06,1464.2459084451837
2013-05-07,1472.174568672433
2013-05-08,1474.1933799180717
2013-05-09,1479.4668841655518
2013-05-10,1498.0633806224043
2013-05-13,1497.003038188516
2013-05-14,1510.0550141250899
2013-05-15,1521.0136254112406
2013-05-16,1511.807117892118
2013-05-17,1531.1755675324703
2013-05-20,1532.5168514790848
2013-05-21,1532.0437837675952
2013-05-22,1514.0402591739055
2013-05-23,1498.0132840035471
2013-05-24,1495.183090494977
2013-05-27,1491.5601529193898
2013-05-28,1515.1661343941453
2013-05-29,1497.049095887861
2013-05-30,1492.9498488237703
2013-05-31,1492.8997650555475
2013-06-03,1483.2189748953524
2013-06-04,1474.1364252024005
2013-06-05,1454.3119898178134
2013-06-06,1446.8647306121356
2013-06-07,1454.2538539505606
2013-06-10,1466.0458001717523
2013-06-11,1445.8815725890793
2013-06-12,1435.2409585883374
2013-06-13,1446.111840189316
2013-06-14,1442.3397903329553
2013-06-17,1454.1882877535688
2013-06-18,1457.2675041117604
2013-06-19,1450.423672994814
2013-06-20,1427.6374752179765
2013-06-21,1427.886039269476
2013-06-24,1411.1159011816026
2013-06-25,1424.5500367187794
2013-06-26,1438.2257329017557
2013-06-27,1457.3657993049642
2013-06-28,1458.8152313510589
2013-07-01,1474.2311784515834
2013-07-02,1474.8974037161563
2013-07-03,1482.931460173829
2013-07-04,1494.9112641404977
2013-07-05,1514.2926529109802
2013-07-08,1516.483021182262
2013-07-09,1537.6691159371228
2013-07-10,1533.8847103193937
2013-07-11,1536.321434574386
2013-07-12,1539.3395053362967
2013-07-15,1542.776302606333
2013-07-16,1527.713673068492
2013-07-17,1536.5512679121152
2013-07-18,1544.884107321018
2013-07-19,1540.2083574704266
2013-07-22,1542.8117644303932
2013-07-23,1537.785343796879
2013-07-24,1528.423163762318
2013-07-25,1534.404471673586
2013-07-26,1525.7161303246287
2013-07-29,1518.2683002963972
2013-07-30,1525.644535837639
2013-07-31,1523.688546729911
2013-08-01,1550.2880792436138
2013-08-02,1552.14975657741
2013-08-05,1561.7666720254917
2013-08-06,1545.5122941956954
2013-08-07,1532.7768364964465
2013-08-08,1536.668688055662
2013-08-09,1541.0222275980645
2013-08-12,1549.2873671580764
2013-08-13,1557.189916194842
2013-08-14,1553.2658335868903
2013-08-15,1530.548004389333
2013-08-16,1523.55033354411
2013-08-19,1516.5167778948385
2013-08-20,1515.6516908885455
2013-08-21,1514.0076540470573
2013-08-22,1528.640483695798
2013-08-23,1529.4486157760512
2013-08-26,1534.4659941541252
2013-08-27,1504.4732410891895
2013-08-28,1505.87063023341
2013-08-29,1527.9347090035833
2013-08-30,1516.906191902939
2013-09-02,1524.404674524368
2013-09-03,1536.7296300468156
2013-09-04,1546.505581923749
2013-09-05,1559.4357220965896
2013-09-06,1559.6213422225821
2013-09-09,1570.7587466294137
2013-09-10,1585.0816736935449
2013-09-11,1583.3869627355525
2013-09-12,1578.0484764716184
2013-09-13,1587.738377409974
2013-09-16,1586.5306496785217
2013-09-17,1593.4222871651793
2013-09-18,1604.6666588866349
2013-09-19,1591.9103169883385
2013-09-20,1586.471170702134
2013-09-23,1583.62289920205
2013-09-24,1587.5383513491558
2013-09-25,1584.6220575135371
2013-09-26,1594.8566806379304
2013-09-27,1588.6751169030815
2013-09-30,1586.3264679177635
2013-10-01,1603.1077991598245
2013-10-02,1592.6069170709634
2013-10-03,1579.1477939999777
2013-10-04,1586.6670459509933
2013-10-07,1571.0536897039121
2013-10-08,1547.8526313064247
2013-10-09,1547.3111172781328
2013-10-10,1574.9171061076524
2013-10-11,1584.4821351452454
2013-10-14,1588.9343614668921
2013-10-15,1590.1240193821684
2013-10-16,1603.4206289816714
