Date,EUROPE ex UK SMALL GROWTH
1999-05-28,567.7504919424882
1999-05-31,569.9303894100353
1999-06-01,575.1473985180132
1999-06-02,572.7034932058895
1999-06-03,575.7146387059079
1999-06-04,577.0098028371661
1999-06-07,578.9013103037091
1999-06-08,579.2578178809929
1999-06-09,579.1638924801952
1999-06-10,577.8498848427305
1999-06-11,577.7746215526726
1999-06-14,578.479215342871
1999-06-15,578.1322059979939
1999-06-16,578.752549877806
1999-06-17,580.750670994589
1999-06-18,582.3644541290897
1999-06-21,588.4814769169368
1999-06-22,588.1324065505664
1999-06-23,586.9983576240314
1999-06-24,587.5631651777167
1999-06-25,585.5389342603979
1999-06-28,586.7572741996996
1999-06-29,588.8862258815909
1999-06-30,591.2085123626974
1999-07-01,596.3459519894363
1999-07-02,597.3279955176563
1999-07-05,604.2736267792616
1999-07-06,604.1846943074419
1999-07-07,605.0295661458558
1999-07-08,603.8889531086975
1999-07-09,604.2287237330621
1999-07-12,605.9273408453932
1999-07-13,602.4898964918733
1999-07-14,603.191107716548
1999-07-15,605.5475723360634
1999-07-16,607.7071728151025
1999-07-19,611.3846150428969
1999-07-20,608.7709556718613
1999-07-21,602.925997228332
1999-07-22,603.5260848003743
1999-07-23,603.0465259109253
1999-07-26,600.2170982602106
1999-07-27,596.6031176093718
1999-07-28,600.0452078602922
1999-07-29,595.689087987082
1999-07-30,593.9639765721633
1999-08-02,590.6907446934885
1999-08-03,592.2092060743994
1999-08-04,594.7287619374696
1999-08-05,589.316923238506
1999-08-06,593.4150472069557
1999-08-09,598.4720095117265
1999-08-10,597.7350706711019
1999-08-11,599.3605443227432
1999-08-12,603.8444718294884
1999-08-13,609.3178797978844
1999-08-16,614.6547862877484
1999-08-17,617.6848555612038
1999-08-18,622.8814096376394
1999-08-19,622.0207162988343
1999-08-20,627.6541932675682
1999-08-23,634.4557928049097
1999-08-24,632.3341029545103
1999-08-25,636.9217088822377
1999-08-26,638.6731166532121
1999-08-27,643.029507255799
1999-08-30,649.4328678023732
1999-08-31,647.2332074355671
1999-09-01,651.9792687520857
1999-09-02,651.3003071199577
1999-09-03,654.8328583241303
1999-09-06,665.5081070275388
1999-09-07,668.2707173261049
1999-09-08,667.1021257647737
1999-09-09,669.0696078228365
1999-09-10,677.2807889381852
1999-09-13,687.7994050999367
1999-09-14,687.9565904985654
1999-09-15,694.8951490220967
1999-09-16,699.9250001016043
1999-09-17,700.9143104418289
1999-09-20,694.6494674235497
1999-09-21,680.7167447164137
1999-09-22,679.110273691139
1999-09-23,671.7898248612985
1999-09-24,655.7021522125702
1999-09-27,645.7913388037053
1999-09-28,652.20826244046
1999-09-29,653.0378907528491
1999-09-30,659.5259683562725
1999-10-01,661.5588731930062
1999-10-04,668.6184372639119
1999-10-05,679.7630942501677
1999-10-06,686.8562233282918
1999-10-07,690.1100770135847
1999-10-08,692.058083942387
1999-10-11,701.4526002357345
1999-10-12,710.6468315159807
1999-10-13,704.7948144750675
1999-10-14,695.8158948969734
1999-10-15,685.9101235891217
1999-10-18,666.8932569966879
1999-10-19,670.7029580287423
1999-10-20,686.2001311420701
1999-10-21,687.3221068738465
1999-10-22,687.341941271198
1999-10-25,685.4538387292758
1999-10-26,680.2730713976131
1999-10-27,672.0244734234037
1999-10-28,673.3901279329758
1999-10-29,679.6993276585761
1999-11-01,687.6178903031233
1999-11-02,687.544572230941
1999-11-03,687.064477779205
1999-11-04,689.7098324874564
1999-11-05,696.6758495082022
1999-11-08,705.5251060904575
1999-11-09,707.9094374158434
1999-11-10,710.7347787075089
1999-11-11,710.6276173466517
1999-11-12,711.804984878295
1999-11-15,717.4180536075166
1999-11-16,719.124211845496
1999-11-17,720.9426797448326
1999-11-18,722.6107869564645
1999-11-19,726.6690501521089
1999-11-22,726.0045187061281
1999-11-23,719.650211874877
1999-11-24,710.8851688767714
1999-11-25,719.1944888858854
1999-11-26,726.0500577151905
1999-11-29,730.607476342002
1999-11-30,725.1701549148166
1999-12-01,726.8260345433644
1999-12-02,731.8097067026162
1999-12-03,737.6821205299713
1999-12-06,738.1433039597099
1999-12-07,730.1810705809226
1999-12-08,724.5157354167848
1999-12-09,722.2646693375639
1999-12-10,730.9805925001597
1999-12-13,750.5712829288939
1999-12-14,751.7461641269608
1999-12-15,731.252669409044
1999-12-16,721.6522121535207
1999-12-17,726.7929411919744
1999-12-20,717.1008735745805
1999-12-21,709.2535809032211
1999-12-22,714.9933393714505
1999-12-23,709.1788370170806
1999-12-24,703.966368615893
1999-12-27,720.6159949205346
1999-12-28,730.2465540772331
1999-12-29,743.4048943852649
1999-12-30,760.7116586268203
1999-12-31,761.0026867237013
2000-01-03,782.3814126959145
2000-01-04,758.9362862345258
2000-01-05,735.2746417299489
2000-01-06,738.0585204063731
2000-01-07,756.4168191635905
2000-01-10,771.4387575905747
2000-01-11,760.9066988077956
2000-01-12,759.428481416774
2000-01-13,766.5429967031265
2000-01-14,779.542463608022
2000-01-17,793.2994293473988
2000-01-18,784.7641297629787
2000-01-19,781.0007646170912
2000-01-20,795.2105596721452
2000-01-21,800.8139711148159
2000-01-24,808.985190079022
2000-01-25,801.2537008531388
2000-01-26,805.8613433756701
2000-01-27,809.0830333925447
2000-01-28,814.5986919485066
2000-01-31,801.1248648306301
2000-02-01,813.0031997553925
2000-02-02,822.9721312324236
2000-02-03,842.3837469680471
2000-02-04,857.7375712623791
2000-02-07,872.2438893541689
2000-02-08,889.8722635786963
2000-02-09,885.9111406032388
2000-02-10,878.5099070804383
2000-02-11,892.2681881064799
2000-02-14,891.7965660307439
2000-02-15,886.6499089953259
2000-02-16,875.6261259461098
2000-02-17,876.6411228572987
2000-02-18,892.276229581797
2000-02-21,882.6108504892345
2000-02-22,875.576407759591
2000-02-23,885.8956927313473
2000-02-24,902.6288278361938
2000-02-25,908.6311933443586
2000-02-28,886.3410232685422
2000-02-29,890.428175022857
2000-03-01,907.3397777031734
2000-03-02,924.6459274752787
2000-03-03,934.4161046335353
2000-03-06,940.5088852752546
2000-03-07,927.6528482242635
2000-03-08,912.6474019359837
2000-03-09,916.3645227593415
2000-03-10,926.3155148134686
2000-03-13,906.1369332005046
2000-03-14,897.2013204220394
2000-03-15,869.8933609781109
2000-03-16,873.8804785109679
2000-03-17,896.5486922697364
2000-03-20,908.7475226390185
2000-03-21,884.9186205586627
2000-03-22,880.3189764378852
2000-03-23,862.3601199936995
2000-03-24,869.9903044012113
2000-03-27,870.123640043095
2000-03-28,866.0177110748629
2000-03-29,873.0577091042085
2000-03-30,848.9869747327764
2000-03-31,844.0151236639556
2000-04-03,830.0929666817497
2000-04-04,810.0207789655266
2000-04-05,784.8253176692108
2000-04-06,814.9174651973099
2000-04-07,833.2511803565714
2000-04-10,838.3752989510872
2000-04-11,817.4918776014691
2000-04-12,816.1901962138917
2000-04-13,803.2788520622152
2000-04-14,783.5791501221295
2000-04-17,754.0439862100591
2000-04-18,756.6833149094434
2000-04-19,773.5321621112215
2000-04-20,779.2247278540307
2000-04-21,783.6796625980952
2000-04-24,781.8512356140733
2000-04-25,778.2148454853316
2000-04-26,787.2257061122989
2000-04-27,784.0019277692066
2000-04-28,794.7506038803152
2000-05-01,795.6825337833509
2000-05-02,815.9635938955968
2000-05-03,809.8909043219053
2000-05-04,808.8551683403464
2000-05-05,815.2461063857999
2000-05-08,816.9320433758087
2000-05-09,809.9721668510007
2000-05-10,800.911472612208
2000-05-11,802.580948035365
2000-05-12,817.9400355588264
2000-05-15,819.0223890226922
2000-05-16,825.9729301087382
2000-05-17,821.7541661216794
2000-05-18,823.2789293609743
2000-05-19,810.6405343611397
2000-05-22,783.5233922965803
2000-05-23,778.2197449993265
2000-05-24,757.6666522226332
2000-05-25,771.3289202076539
2000-05-26,766.0940455688141
2000-05-29,771.9690665198675
2000-05-30,777.839135917585
2000-05-31,788.1742357819949
2000-06-01,790.7672839895746
2000-06-02,804.8287700960117
2000-06-05,805.3508249986965
2000-06-06,801.5452770418259
2000-06-07,792.3208117776234
2000-06-08,799.1293592312194
2000-06-09,800.30873409589
2000-06-12,799.014247760255
2000-06-13,790.122739881625
2000-06-14,795.069726693194
2000-06-15,792.1580097156818
2000-06-16,789.3286537239475
2000-06-19,786.163355210599
2000-06-20,784.3708220461948
2000-06-21,777.2111533791671
2000-06-22,775.8844209078308
2000-06-23,771.8668477031996
2000-06-26,765.225111639607
2000-06-27,769.136705277459
2000-06-28,764.3537679484078
2000-06-29,754.2578215842069
2000-06-30,754.3832637100991
2000-07-03,756.7583068179056
2000-07-04,758.268903897693
2000-07-05,760.0468242353014
2000-07-06,753.3077989348918
2000-07-07,755.9080919231235
2000-07-10,755.8930453368038
2000-07-11,753.3593550169782
2000-07-12,750.5740470246418
2000-07-13,753.6931014928217
2000-07-14,763.4774186472928
2000-07-17,775.7499034109594
2000-07-18,775.2565327174692
2000-07-19,771.7217959997969
2000-07-20,776.3168396501584
2000-07-21,774.9090718143523
2000-07-24,774.7877047549379
2000-07-25,769.8837984056937
2000-07-26,766.6262119338601
2000-07-27,761.3767147505752
2000-07-28,757.6195224178047
2000-07-31,756.5086488662056
2000-08-01,756.6789805214249
2000-08-02,754.6632935575875
2000-08-03,741.6217296202498
2000-08-04,747.0633603644276
2000-08-07,746.3628295260536
2000-08-08,745.9469733725219
2000-08-09,746.5777760294327
2000-08-10,741.4257880989335
2000-08-11,746.2039462568298
2000-08-14,752.8414905671635
2000-08-15,752.1036135045775
2000-08-16,750.4924701385189
2000-08-17,751.4877797806912
2000-08-18,754.2231946001597
2000-08-21,756.1450381458171
2000-08-22,757.352628048174
2000-08-23,757.6962493285238
2000-08-24,758.6289587996787
2000-08-25,761.3699207373469
2000-08-28,763.3172515967486
2000-08-29,766.5348078413022
2000-08-30,766.4758660941553
2000-08-31,777.3171345152538
2000-09-01,786.1005369334224
2000-09-04,792.2727414453121
2000-09-05,795.9621700386672
2000-09-06,799.483173511493
2000-09-07,803.0525776020158
2000-09-08,808.6561752596118
2000-09-11,805.2864809276948
2000-09-12,797.0300371817248
2000-09-13,790.4323902916839
2000-09-14,800.2634570324446
2000-09-15,797.633499319213
2000-09-18,787.4862845317826
2000-09-19,777.3759278672644
2000-09-20,772.4895267711316
2000-09-21,759.4851654846489
2000-09-22,751.5206633590764
2000-09-25,765.6252106295891
2000-09-26,762.3481432459452
2000-09-27,761.5796566440912
2000-09-28,758.1052876761039
2000-09-29,762.5305025192401
2000-10-02,761.9272764113963
2000-10-03,761.9495455979087
2000-10-04,752.7152873497902
2000-10-05,751.8255448793449
2000-10-06,746.8256895152168
2000-10-09,727.8495617316942
2000-10-10,725.3362355964823
2000-10-11,704.814457801759
2000-10-12,703.3222930018451
2000-10-13,695.642918455209
2000-10-16,709.8888857086266
2000-10-17,705.4312612650356
2000-10-18,685.9992911005236
2000-10-19,699.552811816086
2000-10-20,708.1986831709135
2000-10-23,707.8111830349928
2000-10-24,714.2953540852261
2000-10-25,708.2379165912517
2000-10-26,702.3225573826008
2000-10-27,703.1703315987744
2000-10-30,702.2653471057798
2000-10-31,703.4706880654325
2000-11-01,707.5633635303769
2000-11-02,706.1625378108337
2000-11-03,708.000060858996
2000-11-06,708.3921164890756
2000-11-07,704.3278171835109
2000-11-08,701.3464601318915
2000-11-09,692.7810338704031
2000-11-10,681.6037834566836
2000-11-13,660.9602824764555
2000-11-14,670.3710907552091
2000-11-15,671.4656562972558
2000-11-16,666.902347558515
2000-11-17,663.6336155539691
2000-11-20,655.5763526217542
2000-11-21,652.1627691645433
2000-11-22,635.2920871406312
2000-11-23,630.4884199970419
2000-11-24,643.7960156754381
2000-11-27,650.0189908919997
2000-11-28,638.7535839324067
2000-11-29,632.1237210462293
2000-11-30,618.9127771989344
2000-12-01,628.0503177503373
2000-12-04,619.2145781940958
2000-12-05,625.7507513793571
2000-12-06,635.5086238771013
2000-12-07,628.9769122025841
2000-12-08,633.6747401931143
2000-12-11,640.7984723781962
2000-12-12,638.9767159236956
2000-12-13,634.7442287864641
2000-12-14,628.9220690595668
2000-12-15,618.5396152987234
2000-12-18,615.2493439277251
2000-12-19,609.8512124221143
2000-12-20,590.5516149891401
2000-12-21,584.3420102964066
2000-12-22,590.7792018395296
2000-12-25,590.7792018395296
2000-12-26,590.8215003045551
2000-12-27,592.4136193745289
2000-12-28,595.511006529234
2000-12-29,603.8471285831743
2001-01-01,603.8471321517166
2001-01-02,595.8737872472492
2001-01-03,580.9588038934828
2001-01-04,587.5809316423837
2001-01-05,578.8612814191871
2001-01-08,566.9075896867804
2001-01-09,563.3231734545947
2001-01-10,561.5243780247727
2001-01-11,571.8137076669254
2001-01-12,582.1241565011654
2001-01-15,583.364604415727
2001-01-16,579.3646269045263
2001-01-17,595.3761647578505
2001-01-18,599.6545607792044
2001-01-19,604.9860834372605
2001-01-22,603.4759368118944
2001-01-23,599.8809259149359
2001-01-24,605.3350144536863
2001-01-25,605.0678074461167
2001-01-26,602.8334123449721
2001-01-29,604.7618043209203
2001-01-30,608.1407308248827
2001-01-31,612.3732970375147
2001-02-01,607.3924042224967
2001-02-02,604.4411419112472
2001-02-05,596.5489143785599
2001-02-06,601.2784687346543
2001-02-07,593.6053833301728
2001-02-08,597.2031403049489
2001-02-09,591.7212307698059
2001-02-12,591.1770652730432
2001-02-13,591.7452318751314
2001-02-14,583.8117559473451
2001-02-15,590.0517649498337
2001-02-16,584.151888048859
2001-02-19,581.4262107186238
2001-02-20,579.962388024243
2001-02-21,570.7524636543083
2001-02-22,564.9252379642267
2001-02-23,559.285587514414
2001-02-26,566.199756004404
2001-02-27,566.6562599993599
2001-02-28,560.8082254487704
2001-03-01,549.5067200111594
2001-03-02,550.522044985182
2001-03-05,554.0657322731279
2001-03-06,564.7667787528021
2001-03-07,565.3490573130529
2001-03-08,566.0079993885253
2001-03-09,560.7023913271216
2001-03-12,549.0194385759611
2001-03-13,542.2709933490431
2001-03-14,528.2081623647574
2001-03-15,530.2748311205098
2001-03-16,524.5288777213619
2001-03-19,518.3017729454621
2001-03-20,523.7473759224008
2001-03-21,512.7064513014357
2001-03-22,496.99038217336647
2001-03-23,505.53675158679795
2001-03-26,513.0465137105637
2001-03-27,515.0113316002611
2001-03-28,513.5921731726182
2001-03-29,509.265534756769
2001-03-30,512.2416280100908
2001-04-02,508.4736573732148
2001-04-03,493.6711197587499
2001-04-04,490.59901696703525
2001-04-05,499.6888061632006
2001-04-06,497.24511676271567
2001-04-09,496.0666631425853
2001-04-10,502.23821554443344
2001-04-11,507.0987672722572
2001-04-12,508.62230536667903
2001-04-13,508.62230536667903
2001-04-16,508.83677704530146
2001-04-17,505.66135147390867
2001-04-18,519.0699162412187
2001-04-19,522.2299551967641
2001-04-20,520.4417154185471
2001-04-23,517.7269648500468
2001-04-24,519.3509952390003
2001-04-25,520.203095554156
2001-04-26,524.2600694653652
2001-04-27,526.1942857833889
2001-04-30,531.6413079696307
2001-05-01,532.016658819957
2001-05-02,536.2493977598591
2001-05-03,532.4407443166557
2001-05-04,532.0505265548944
2001-05-07,533.4571818409433
2001-05-08,534.0377763914827
2001-05-09,531.5396334850286
2001-05-10,534.8324687174253
2001-05-11,535.2479025030464
2001-05-14,531.3330274463009
2001-05-15,529.7070158510458
2001-05-16,528.2485194118102
2001-05-17,533.6386916127517
2001-05-18,536.77833968904
2001-05-21,539.7339052402189
2001-05-22,542.564208945465
2001-05-23,541.2414746824667
2001-05-24,541.924627080473
2001-05-25,542.3271896638522
2001-05-28,541.999541094576
2001-05-29,537.7800625771478
2001-05-30,531.9204952019757
2001-05-31,531.1455698367254
2001-06-01,530.0833912154569
2001-06-04,530.2946243148492
2001-06-05,531.3479762089416
2001-06-06,529.7923424230073
2001-06-07,529.1424962377753
2001-06-08,529.7778817324711
2001-06-11,525.4744189391653
2001-06-12,515.6131731070856
2001-06-13,519.1390638497227
2001-06-14,513.372268473004
2001-06-15,509.39997374631673
2001-06-18,505.36197739798223
2001-06-19,503.93105946155765
2001-06-20,495.6553306250925
2001-06-21,495.93614918710915
2001-06-22,494.29123374360495
2001-06-25,489.94580730901566
2001-06-26,481.6998146673799
2001-06-27,482.04515876964865
2001-06-28,483.7464428328283
2001-06-29,486.09293501698744
2001-07-02,486.2695442526936
2001-07-03,485.07570499209993
2001-07-04,482.21907160756547
2001-07-05,477.4734706580033
2001-07-06,470.644110955263
2001-07-09,466.68043920565736
2001-07-10,466.26545485090844
2001-07-11,460.50799168681493
2001-07-12,465.22543066448276
2001-07-13,463.98526622176826
2001-07-16,461.31682494989855
2001-07-17,457.254282475372
2001-07-18,455.4230346150037
2001-07-19,458.0027308824199
2001-07-20,454.76538608836773
2001-07-23,455.3121183227893
2001-07-24,453.7291837731243
2001-07-25,451.55161541574444
2001-07-26,452.38977758859846
2001-07-27,457.08063015295266
2001-07-30,457.8527325917644
2001-07-31,460.94813232190893
2001-08-01,464.1120736931937
2001-08-02,467.3695378576066
2001-08-03,466.2442709667687
2001-08-06,464.5349134945443
2001-08-07,462.05452640614504
2001-08-08,458.9374296025818
2001-08-09,453.0415469268998
2001-08-10,451.75869617096583
2001-08-13,451.30274173880116
2001-08-14,453.9791032528215
2001-08-15,452.4268004612356
2001-08-16,449.4145812924477
2001-08-17,446.43330357082027
2001-08-20,443.0020409300189
2001-08-21,443.865985097462
2001-08-22,442.523646784485
2001-08-23,442.84754525871216
2001-08-24,446.25772242839815
2001-08-27,447.9769980407495
2001-08-28,445.8992355393664
2001-08-29,443.97341888611777
2001-08-30,439.73848271295134
2001-08-31,437.94273289246763
2001-09-03,431.96160972844456
2001-09-04,431.41753385048344
2001-09-05,426.134746753056
2001-09-06,418.36989201852765
2001-09-07,412.8169783520034
2001-09-10,404.4312932334968
2001-09-11,389.1346874990638
2001-09-12,384.5142257284451
2001-09-13,384.1421151711385
2001-09-14,371.7333766202716
2001-09-17,366.5131145908846
2001-09-18,364.332569047963
2001-09-19,363.53036679596926
2001-09-20,349.5879767883351
2001-09-21,337.6425140428136
2001-09-24,347.7716571750772
2001-09-25,352.55576277160884
2001-09-26,356.5563960260255
2001-09-27,356.1481800674482
2001-09-28,364.1934194492897
2001-10-01,362.92172763250016
2001-10-02,363.4082322830169
2001-10-03,361.494615767404
2001-10-04,370.12962913847014
2001-10-05,368.82888082768415
2001-10-08,367.5271579130702
2001-10-09,370.1324201720242
2001-10-10,373.0338310255147
2001-10-11,381.69543853932146
2001-10-12,380.90840357892364
2001-10-15,379.26707804362854
2001-10-16,383.76060020001376
2001-10-17,389.82497135324286
2001-10-18,386.92130520080036
2001-10-19,385.5289873519747
2001-10-22,389.052016212113
2001-10-23,393.91672458734257
2001-10-24,395.5631865978433
2001-10-25,393.3384128908563
2001-10-26,398.3816051280227
2001-10-29,397.09317369551746
2001-10-30,389.91477965470386
2001-10-31,393.7052554095631
2001-11-01,394.23211053601807
2001-11-02,394.4703285105931
2001-11-05,399.7110539688846
2001-11-06,400.29322721888695
2001-11-07,401.5346207458674
2001-11-08,404.95120109139987
2001-11-09,404.72226309459455
2001-11-12,400.8394043398924
2001-11-13,409.02732717344634
2001-11-14,412.9587026271831
2001-11-15,414.87820746243085
2001-11-16,417.13759543158875
2001-11-19,424.1935147578575
2001-11-20,422.63509853807534
2001-11-21,422.3019505932966
2001-11-22,425.5955001477529
2001-11-23,425.05688186570296
2001-11-26,428.24346820289543
2001-11-27,426.8763854329879
2001-11-28,423.75827450660023
2001-11-29,422.79741835666016
2001-11-30,423.1365122413005
2001-12-03,419.98698367604754
2001-12-04,422.2576204048505
2001-12-05,428.82328630996
2001-12-06,430.7794340358729
2001-12-07,431.5572474033775
2001-12-10,429.1001874239686
2001-12-11,429.92114190416373
2001-12-12,427.7518454760711
2001-12-13,421.9927523563483
2001-12-14,419.7370401986635
2001-12-17,421.4558837979134
2001-12-18,421.765849113236
2001-12-19,420.31923719048933
2001-12-20,418.385056853687
2001-12-21,419.4685818708117
2001-12-24,419.50363704389264
2001-12-25,419.50363704389264
2001-12-26,419.35557142630773
2001-12-27,423.36358111818816
2001-12-28,425.54899565186645
2001-12-31,425.6086793696215
2002-01-01,425.6086793696215
2002-01-02,428.73897170354485
2002-01-03,434.83850047125776
2002-01-04,437.84632381292056
2002-01-07,439.16524064826535
2002-01-08,437.6131720190281
2002-01-09,439.8023591940133
2002-01-10,438.0213885461656
2002-01-11,439.59418187122793
2002-01-14,433.63649703992604
2002-01-15,433.74268972933066
2002-01-16,430.2097453320601
2002-01-17,432.6768233728113
2002-01-18,431.4756684723208
2002-01-21,429.834458208269
2002-01-22,430.27888125553636
2002-01-23,431.30510581144574
2002-01-24,433.94445444184475
2002-01-25,432.8636924554553
2002-01-28,433.3132848844638
2002-01-29,432.0456358160464
2002-01-30,429.69121081395554
2002-01-31,432.130756297043
2002-02-01,432.431095122663
2002-02-04,430.3144640522208
2002-02-05,426.34684776454344
2002-02-06,424.5136376951988
2002-02-07,424.12481432052795
2002-02-08,423.05388403386405
2002-02-11,424.86223344021533
2002-02-12,424.374645237001
2002-02-13,423.87222897440813
2002-02-14,425.6684303118124
2002-02-15,425.0912706931477
2002-02-18,423.40690203426067
2002-02-19,419.1572574053393
2002-02-20,417.4508441425772
2002-02-21,419.61949366098406
2002-02-22,416.78440389163194
2002-02-25,418.5233553709539
2002-02-26,421.7322236690994
2002-02-27,424.7586732038123
2002-02-28,424.61706369452247
2002-03-01,427.08657415032036
2002-03-04,433.17026190651916
2002-03-05,432.5865713973879
2002-03-06,432.7135952624813
2002-03-07,436.0993779529404
2002-03-08,439.1219271737127
2002-03-11,438.90011843581584
2002-03-12,434.67737534664315
2002-03-13,435.1400591857493
2002-03-14,436.0429745196136
2002-03-15,436.52082589252024
2002-03-18,438.1775381305033
2002-03-19,438.5778995331017
2002-03-20,437.87057426164887
2002-03-21,438.1240551299994
2002-03-22,440.102521996656
2002-03-25,439.6228138098653
2002-03-26,438.9003243994362
2002-03-27,440.21169215012276
2002-03-28,442.6243958077304
2002-03-29,442.6241600629069
2002-04-01,442.8255621671641
2002-04-02,441.45345808929716
2002-04-03,440.3792514403071
2002-04-04,438.62344241374797
2002-04-05,441.5653602525544
2002-04-08,437.1140365249023
2002-04-09,438.3439556153049
2002-04-10,437.9891370631112
2002-04-11,436.75942507010734
2002-04-12,436.29434465219526
2002-04-15,435.9426161493674
2002-04-16,438.88325911647485
2002-04-17,440.6734861175453
2002-04-18,439.13538036317874
2002-04-19,438.8153230522398
2002-04-22,435.9344289921764
2002-04-23,435.67123067788816
2002-04-24,435.71127990775665
2002-04-25,433.4619619843776
2002-04-26,435.34743519430054
2002-04-29,433.8192385551707
2002-04-30,433.4874129134138
2002-05-01,433.9857261050067
2002-05-02,433.17821471182697
2002-05-03,431.2761851750209
2002-05-06,429.94721623697535
2002-05-07,426.72417396406297
2002-05-08,432.0899125597396
2002-05-09,433.62684765489456
2002-05-10,433.0646834560908
2002-05-13,432.64898648545955
2002-05-14,436.18879702505467
2002-05-15,436.9966887599575
2002-05-16,437.47647641807464
2002-05-17,438.31580783584894
2002-05-20,438.7666828932258
2002-05-21,437.77227084755043
2002-05-22,433.55672390765164
2002-05-23,432.3789939785048
2002-05-24,430.99767600334025
2002-05-27,430.3893390059003
2002-05-28,429.5322624110976
2002-05-29,427.37630362543024
2002-05-30,424.1584425316055
2002-05-31,426.6373306015701
2002-06-03,424.5644827703557
2002-06-04,416.9815914452643
2002-06-05,418.1184153514988
2002-06-06,418.10771779281725
2002-06-07,412.05326141381244
2002-06-10,413.2729150173142
2002-06-11,415.06242218583316
2002-06-12,408.4407059897578
2002-06-13,404.17345614701713
2002-06-14,394.994940145666
2002-06-17,401.40041503363653
2002-06-18,401.37462790573954
2002-06-19,397.0900076847379
2002-06-20,389.68051102779384
2002-06-21,387.60576401079646
2002-06-24,379.47528193363297
2002-06-25,384.885103837319
2002-06-26,376.4731836100825
2002-06-27,383.18475763660075
2002-06-28,389.8713471593087
2002-07-01,391.45851184286226
2002-07-02,383.92292424842043
2002-07-03,376.3030567730244
2002-07-04,378.1759077833936
2002-07-05,387.1744464191602
2002-07-08,387.1254206655284
2002-07-09,384.6964190811409
2002-07-10,378.63432446465805
2002-07-11,370.2730596655973
2002-07-12,371.26662277708584
2002-07-15,363.54590851517753
2002-07-16,360.6705206336355
2002-07-17,366.40071322080496
2002-07-18,368.65592693285265
2002-07-19,360.62881773502556
2002-07-22,350.68161252072736
2002-07-23,343.1172975447274
2002-07-24,331.3489600104601
2002-07-25,336.7489098695252
2002-07-26,336.96365759824823
2002-07-29,346.3393975628941
2002-07-30,347.8623641778747
2002-07-31,348.04351931151626
2002-08-01,344.7779703908567
