Date,WORLD ex USA SMALL GROWTH
1999-07-29,653.2162637608826
1999-07-30,653.9389463262694
1999-08-02,652.96893387166
1999-08-03,654.0873526203121
1999-08-04,652.3928933300846
1999-08-05,643.2456914450603
1999-08-06,643.2427878386519
1999-08-09,645.9228753375371
1999-08-10,644.2396098799865
1999-08-11,645.5988303336876
1999-08-12,651.4589691964242
1999-08-13,657.9279278783819
1999-08-16,667.6411679953493
1999-08-17,673.6049621231093
1999-08-18,680.434695100145
1999-08-19,677.345004810678
1999-08-20,680.9930684527941
1999-08-23,686.716388172771
1999-08-24,688.6855126547614
1999-08-25,693.9253954191204
1999-08-26,692.7464979931364
1999-08-27,694.8730203471468
1999-08-30,699.8330479409356
1999-08-31,698.4848850756546
1999-09-01,703.5958314992791
1999-09-02,701.0370948300372
1999-09-03,706.4741887874143
1999-09-06,717.6532563542294
1999-09-07,716.7541736318899
1999-09-08,717.2889537647169
1999-09-09,727.5070286674435
1999-09-10,738.1246600565598
1999-09-13,755.59964530332
1999-09-14,752.967729582901
1999-09-15,758.3688574704553
1999-09-16,751.0303065770893
1999-09-17,747.5434561880887
1999-09-20,745.7590050383125
1999-09-21,739.7012669054034
1999-09-22,730.4002482139459
1999-09-23,730.4786523940419
1999-09-24,712.0694656943148
1999-09-27,705.1153344103136
1999-09-28,711.1133072691416
1999-09-29,706.3849499029117
1999-09-30,714.5215703986009
1999-10-01,718.8203753853682
1999-10-04,719.8268295429928
1999-10-05,724.4646835279077
1999-10-06,725.7347144792508
1999-10-07,728.8495597998266
1999-10-08,733.8554711266374
1999-10-11,739.7179738301687
1999-10-12,741.1908653378914
1999-10-13,731.1563861441834
1999-10-14,726.8114099447798
1999-10-15,714.8889869200852
1999-10-18,695.1616096652257
1999-10-19,699.8635754742904
1999-10-20,715.4475952123627
1999-10-21,714.4348277697376
1999-10-22,721.3836456196544
1999-10-25,725.005374291701
1999-10-26,724.93127098431
1999-10-27,723.8039007129631
1999-10-28,724.3489578187257
1999-10-29,733.1933950341544
1999-11-01,738.5061875183374
1999-11-02,741.2632094195365
1999-11-03,741.0292553693083
1999-11-04,749.5605155321474
1999-11-05,751.4066056682392
1999-11-08,757.7005131159527
1999-11-09,759.6583470392303
1999-11-10,763.197455869307
1999-11-11,764.2288876956179
1999-11-12,769.8234811475589
1999-11-15,774.3550652579064
1999-11-16,772.9595113290804
1999-11-17,776.0944172506003
1999-11-18,782.293853065722
1999-11-19,786.6060625633453
1999-11-22,788.5723256751528
1999-11-23,788.8358120264468
1999-11-24,786.4068524250207
1999-11-25,785.921053646723
1999-11-26,799.1894990148983
1999-11-29,804.4232753484497
1999-11-30,797.795162956093
1999-12-01,794.4727225299727
1999-12-02,795.1498925880563
1999-12-03,805.0980923606257
1999-12-06,799.5121157348461
1999-12-07,799.3805808418774
1999-12-08,795.7382026797718
1999-12-09,797.5191980664171
1999-12-10,806.4795475655769
1999-12-13,817.1080850646908
1999-12-14,812.8832804211744
1999-12-15,800.6765218324853
1999-12-16,793.1806484443371
1999-12-17,799.030643575181
1999-12-20,791.584078666835
1999-12-21,788.3016334212796
1999-12-22,797.016732193146
1999-12-23,792.7857578101471
1999-12-24,794.1940949442127
1999-12-27,803.4065507581479
1999-12-28,809.3892336311599
1999-12-29,819.0660626186757
1999-12-30,832.7795364936187
1999-12-31,833.5357003212316
2000-01-03,841.5836969511911
2000-01-04,820.994268415347
2000-01-05,794.9389885065415
2000-01-06,790.0206395799414
2000-01-07,800.5417226449285
2000-01-10,814.8683423647169
2000-01-11,817.2285110592939
2000-01-12,816.7109185685678
2000-01-13,822.3205544239299
2000-01-14,836.7641135740694
2000-01-17,857.3609547329656
2000-01-18,851.5436940152501
2000-01-19,846.4645041950001
2000-01-20,856.680007448406
2000-01-21,858.8826744370554
2000-01-24,864.8011703113
2000-01-25,855.0363360808421
2000-01-26,864.1665771421971
2000-01-27,877.700282817605
2000-01-28,880.9814117430832
2000-01-31,872.1370967637649
2000-02-01,880.5240288551831
2000-02-02,889.1516433466754
2000-02-03,894.4964617755977
2000-02-04,907.6324405121129
2000-02-07,917.123352304707
2000-02-08,918.3087593230194
2000-02-09,919.3288616997276
2000-02-10,919.0534582532565
2000-02-11,925.8012694741323
2000-02-14,927.3174602454794
2000-02-15,921.2534778216027
2000-02-16,917.6222810243775
2000-02-17,920.3050418146937
2000-02-18,930.5163783274271
2000-02-21,919.7964816937281
2000-02-22,904.9604067157451
2000-02-23,911.7213595828783
2000-02-24,929.7944062865905
2000-02-25,947.9705918076068
2000-02-28,948.8004399385146
2000-02-29,952.9403309290776
2000-03-01,968.6374653799184
2000-03-02,978.6404509191183
2000-03-03,986.7696006039179
2000-03-06,984.6044962582259
2000-03-07,979.8071931085293
2000-03-08,973.1959435486453
2000-03-09,973.9563377758519
2000-03-10,983.4202950732034
2000-03-13,958.1706502387857
2000-03-14,953.7551882116989
2000-03-15,935.6031787272775
2000-03-16,935.6669613761312
2000-03-17,954.1496145122945
2000-03-20,958.3950089082024
2000-03-21,943.207851445087
2000-03-22,946.4780682269429
2000-03-23,929.2920224234061
2000-03-24,932.292750172639
2000-03-27,936.2101727682353
2000-03-28,937.944320765396
2000-03-29,952.1493321057119
2000-03-30,935.4461823122883
2000-03-31,935.7555421595255
2000-04-03,920.0014684585369
2000-04-04,895.4517814057671
2000-04-05,870.9555925992195
2000-04-06,890.7700114366864
2000-04-07,906.5366711154999
2000-04-10,909.1449256783579
2000-04-11,890.8456949301903
2000-04-12,892.8292419450343
2000-04-13,877.604192066085
2000-04-14,860.5066345872241
2000-04-17,811.5787841338822
2000-04-18,823.5260038714227
2000-04-19,845.0092722874815
2000-04-20,852.0764643998402
2000-04-21,853.9724586406309
2000-04-24,855.0896956455342
2000-04-25,858.9257580313262
2000-04-26,865.9832749969603
2000-04-27,867.4388110189157
2000-04-28,870.8150429022488
2000-05-01,874.5716480183847
2000-05-02,891.8226448286568
2000-05-03,896.4081685107291
2000-05-04,895.6827016143598
2000-05-05,897.6739722301269
2000-05-08,899.3519885109703
2000-05-09,884.8605496021243
2000-05-10,869.9234101214347
2000-05-11,866.9280434218554
2000-05-12,879.0994915309088
2000-05-15,873.0096139242017
2000-05-16,884.5780463439002
2000-05-17,888.9999937257309
2000-05-18,884.8503702840163
2000-05-19,877.8711003687137
2000-05-22,847.3109623136723
2000-05-23,837.1723880057071
2000-05-24,818.2968964261966
2000-05-25,828.8034621879038
2000-05-26,816.7912287180823
2000-05-29,822.3778488086892
2000-05-30,827.0276672079764
2000-05-31,835.1317492051134
2000-06-01,836.3474035446408
2000-06-02,846.3843055857351
2000-06-05,856.40451275785
2000-06-06,854.1864257492317
2000-06-07,849.8374339118092
2000-06-08,854.8661150010053
2000-06-09,856.9278259098096
2000-06-12,858.1641003396749
2000-06-13,848.4728276491403
2000-06-14,850.8233198657741
2000-06-15,850.1512374870046
2000-06-16,845.7067561200845
2000-06-19,846.1863276634733
2000-06-20,850.4600605335764
2000-06-21,852.8401378193557
2000-06-22,860.1334870182973
2000-06-23,857.3981372598537
2000-06-26,850.6078532162187
2000-06-27,852.7167923278847
2000-06-28,851.4772121322146
2000-06-29,848.3065231349734
2000-06-30,847.0137768219768
2000-07-03,855.2002635678529
2000-07-04,856.407318746864
2000-07-05,851.0322126206036
2000-07-06,845.0867926778435
2000-07-07,850.677012362003
2000-07-10,852.737643020988
2000-07-11,853.2666007265956
2000-07-12,850.7937982836913
2000-07-13,852.5840408488903
2000-07-14,858.1299017566458
2000-07-17,864.1486673009744
2000-07-18,860.6599289276855
2000-07-19,861.7586335699216
2000-07-20,865.8886278806099
2000-07-21,859.3829566977728
2000-07-24,853.6418076337612
2000-07-25,844.8967669079126
2000-07-26,841.1040129578317
2000-07-27,835.0518983994839
2000-07-28,830.3290967552304
2000-07-31,823.7913795320384
2000-08-01,830.5965089643917
2000-08-02,836.5970729890099
2000-08-03,833.7524845368652
2000-08-04,834.742001134462
2000-08-07,835.2299068156718
2000-08-08,840.43898607437
2000-08-09,846.6403286473169
2000-08-10,839.6525025527549
2000-08-11,847.3586479301221
2000-08-14,849.9544406234062
2000-08-15,848.8289182974835
2000-08-16,852.0937089073732
2000-08-17,850.1785229167048
2000-08-18,856.849967569083
2000-08-21,860.7473154855135
2000-08-22,866.2648306144399
2000-08-23,869.2386265373152
2000-08-24,867.146561807056
2000-08-25,869.9862824714514
2000-08-28,873.9091327228897
2000-08-29,877.938014307242
2000-08-30,878.994716702808
2000-08-31,889.3928652592899
2000-09-01,891.3859654433934
2000-09-04,894.9419855667919
2000-09-05,900.9408929812861
2000-09-06,903.0934683675235
2000-09-07,907.4362312880581
2000-09-08,911.2352797290579
2000-09-11,904.92000055605
2000-09-12,894.7144818423078
2000-09-13,888.2386881957754
2000-09-14,894.7220057828152
2000-09-15,892.0937119947089
2000-09-18,888.0447158173073
2000-09-19,881.469300355219
2000-09-20,887.5982986086811
2000-09-21,876.2978485450473
2000-09-22,847.0553843396975
2000-09-25,861.724167127692
2000-09-26,854.1952570960881
2000-09-27,849.9543979250627
2000-09-28,845.2113759895705
2000-09-29,853.218194117948
2000-10-02,850.1610067718733
2000-10-03,851.6710643329975
2000-10-04,846.051876352322
2000-10-05,845.7468731198531
2000-10-06,843.1997431717226
2000-10-09,831.6027777323148
2000-10-10,827.9333446429495
2000-10-11,808.7238217713015
2000-10-12,809.8147878143054
2000-10-13,802.6994782148581
2000-10-16,817.2699890880999
2000-10-17,809.2593395136795
2000-10-18,793.8604580183985
2000-10-19,802.9859085970188
2000-10-20,815.9561239123699
2000-10-23,817.3641144969178
2000-10-24,820.5255219728188
2000-10-25,815.806778379072
2000-10-26,808.1379237092751
2000-10-27,801.4973834328591
2000-10-30,797.4135694618778
2000-10-31,794.3384636376652
2000-11-01,798.9398984692604
2000-11-02,799.0170390616222
2000-11-03,802.1596130245044
2000-11-06,809.1938109900148
2000-11-07,808.7811159475287
2000-11-08,809.6100023288419
2000-11-09,799.4659479711931
2000-11-10,787.8178269705027
2000-11-13,772.5438768220838
2000-11-14,777.5204711022127
2000-11-15,776.8534678166092
2000-11-16,773.0669309930759
2000-11-17,771.322402857129
2000-11-20,764.6631069032749
2000-11-21,757.6968893101073
2000-11-22,747.8573377001183
2000-11-23,743.4208794042642
2000-11-24,750.3344922454968
2000-11-27,754.5122427164587
2000-11-28,743.5827835158972
2000-11-29,731.6502665067384
2000-11-30,718.4280513072486
2000-12-01,726.413709550969
2000-12-04,717.2608463080606
2000-12-05,723.3942825760254
2000-12-06,732.3370088328602
2000-12-07,724.8329326452438
2000-12-08,728.5529593065479
2000-12-11,742.6649005906306
2000-12-12,740.2318373970634
2000-12-13,736.6022032465388
2000-12-14,727.0636964907887
2000-12-15,712.343540947145
2000-12-18,708.7641379484191
2000-12-19,700.780306671142
2000-12-20,677.5260376239877
2000-12-21,664.3103115576731
2000-12-22,666.0348112297004
2000-12-25,671.4185844571824
2000-12-26,668.1130283984617
2000-12-27,669.7748396974482
2000-12-28,673.845889715201
2000-12-29,674.7016633892315
2001-01-01,674.6962456547641
2001-01-02,666.4143127970042
2001-01-03,658.7431467830564
2001-01-04,660.2097050523131
2001-01-05,652.3291184411197
2001-01-08,646.5766952522575
2001-01-09,643.7425447809043
2001-01-10,639.5689147952875
2001-01-11,635.5124277567696
2001-01-12,642.1783617923602
2001-01-15,646.5637488687652
2001-01-16,648.8112152174594
2001-01-17,662.5187633523382
2001-01-18,664.1744803444163
2001-01-19,676.2368617100643
2001-01-22,675.2023068902854
2001-01-23,672.262180226143
2001-01-24,678.9568598641462
2001-01-25,684.0914463785281
2001-01-26,679.5926499715207
2001-01-29,683.3875286850689
2001-01-30,684.0790806135286
2001-01-31,686.7242859693472
2001-02-01,684.0077528865379
2001-02-02,686.0799661041934
2001-02-05,678.5110558238548
2001-02-06,683.616402362281
2001-02-07,677.2814736513684
2001-02-08,681.7169568913711
2001-02-09,675.797837288739
2001-02-12,674.0606677330766
2001-02-13,678.1586694720844
2001-02-14,675.7152789625147
2001-02-15,686.2132581363959
2001-02-16,677.0509413873527
2001-02-19,670.4479430153665
2001-02-20,675.4547959652389
2001-02-21,664.1379128515773
2001-02-22,659.8899610073111
2001-02-23,659.3549587676524
2001-02-26,662.6699547031892
2001-02-27,660.1998132912784
2001-02-28,652.0786923045683
2001-03-01,639.81079012865
2001-03-02,633.3897225600123
2001-03-05,634.8620568707155
2001-03-06,644.6715627343036
2001-03-07,646.7761446262649
2001-03-08,645.64539141731
2001-03-09,642.0871051846818
2001-03-12,628.5516320350658
2001-03-13,621.1773758138429
2001-03-14,612.3934360158538
2001-03-15,613.7295819165065
2001-03-16,612.6526188313795
2001-03-19,610.0738545854052
2001-03-20,610.2691325113849
2001-03-21,608.9885659826557
2001-03-22,599.6489318810303
2001-03-23,606.689629729131
2001-03-26,617.2653166850972
2001-03-27,617.7810427997032
2001-03-28,622.9985856717611
2001-03-29,618.3134781071996
2001-03-30,613.260758916611
2001-04-02,610.3163211285079
2001-04-03,601.7849197283691
2001-04-04,593.532893784352
2001-04-05,604.6067099052311
2001-04-06,603.9824181255752
2001-04-09,599.8933085115466
2001-04-10,608.9635170669815
2001-04-11,615.589911128468
2001-04-12,618.0408460152537
2001-04-13,618.6729767311657
2001-04-16,620.789616101448
2001-04-17,620.187924966514
2001-04-18,637.497153098257
2001-04-19,639.0184940964534
2001-04-20,633.665738385645
2001-04-23,634.2628390513069
2001-04-24,636.2035372000178
2001-04-25,636.4089353351993
2001-04-26,638.80226187394
2001-04-27,642.3198683973621
2001-04-30,649.5441080225955
2001-05-01,654.925492640936
2001-05-02,660.0238457851633
2001-05-03,658.6014613596644
2001-05-04,658.0986558222469
2001-05-07,661.8686894442789
2001-05-08,662.4369129616773
2001-05-09,659.0995022706783
2001-05-10,661.1236937397979
2001-05-11,664.1372879828099
2001-05-14,658.9659383470338
2001-05-15,656.9246843296332
2001-05-16,651.9096105949025
2001-05-17,660.4805955476793
2001-05-18,663.4852762830266
2001-05-21,669.7640774557948
2001-05-22,676.026898509618
2001-05-23,681.2812437917727
2001-05-24,681.2239856980094
2001-05-25,681.7098446702373
2001-05-28,678.2972670608259
2001-05-29,679.6935460031755
2001-05-30,671.063593148625
2001-05-31,673.8290887912174
2001-06-01,674.7962523490868
2001-06-04,674.3441585894186
2001-06-05,672.923158801216
2001-06-06,671.3150385142552
2001-06-07,671.7388069845045
2001-06-08,672.905321427103
2001-06-11,671.3507960776045
2001-06-12,657.4380165831456
2001-06-13,659.6626998969194
2001-06-14,652.3990016603566
2001-06-15,644.0347426929341
2001-06-18,639.5659371976132
2001-06-19,639.6027948008968
2001-06-20,633.9516853857765
2001-06-21,634.5244352470893
2001-06-22,636.4491882274037
2001-06-25,631.7995732022689
2001-06-26,627.2025685561775
2001-06-27,625.2552627122201
2001-06-28,626.9318181325483
2001-06-29,632.6277646775368
2001-07-02,631.4842131091556
2001-07-03,631.1210296118934
2001-07-04,627.3184892933289
2001-07-05,625.2414312073605
2001-07-06,613.5095824059274
2001-07-09,604.9610110561854
2001-07-10,602.8260203288103
2001-07-11,595.8669746982665
2001-07-12,605.3066082516278
2001-07-13,603.9875188501803
2001-07-16,599.9745579801136
2001-07-17,596.17313710408
2001-07-18,586.2963886600045
2001-07-19,588.6194250836686
2001-07-20,586.4642858099676
2001-07-23,581.967502378545
2001-07-24,579.3883115139763
2001-07-25,577.0002063701058
2001-07-26,579.0248370746857
2001-07-27,583.4350642261593
2001-07-30,578.124403240604
2001-07-31,582.836647068764
2001-08-01,586.9799896022546
2001-08-02,592.9901067209468
2001-08-03,589.7239434117555
2001-08-06,589.5060227747267
2001-08-07,589.203342927018
2001-08-08,587.6538215323135
2001-08-09,575.7487917151317
2001-08-10,574.4966478391375
2001-08-13,570.4392747086662
2001-08-14,575.1752398867027
2001-08-15,574.1910998456102
2001-08-16,570.6258156490275
2001-08-17,568.0870211068648
2001-08-20,564.0767365330685
2001-08-21,566.9585076735062
2001-08-22,564.0571390905994
2001-08-23,564.9257777137149
2001-08-24,566.3283979973157
2001-08-27,569.034988274124
2001-08-28,566.0838452831337
2001-08-29,563.8213061993471
2001-08-30,558.3255979299037
2001-08-31,555.6410984947576
2001-09-03,548.7862270504035
2001-09-04,553.9589831554237
2001-09-05,547.417689434366
2001-09-06,540.4284737550711
2001-09-07,531.764063028581
2001-09-10,521.6821260131884
2001-09-11,511.68204398676215
2001-09-12,493.1704360776238
2001-09-13,494.59436863157407
2001-09-14,488.1148855609899
2001-09-17,474.4874559222176
2001-09-18,474.75109777680734
2001-09-19,472.77980349089256
2001-09-20,462.3206343940947
2001-09-21,452.83624944232866
2001-09-24,458.9073143103538
2001-09-25,462.3995789106838
2001-09-26,466.0092731986138
2001-09-27,464.18974414749755
2001-09-28,476.5324566400047
2001-10-01,476.0082554036556
2001-10-02,477.08732448310303
2001-10-03,475.7491394710799
2001-10-04,486.85204976643377
2001-10-05,485.6708255321541
2001-10-08,484.2240447411139
2001-10-09,484.9120215750737
2001-10-10,487.8964197314931
2001-10-11,498.94865423106523
2001-10-12,499.5221154035293
2001-10-15,498.96477468864913
2001-10-16,502.49221317139177
2001-10-17,509.85550922921357
2001-10-18,505.4465478063439
2001-10-19,506.22069390507437
2001-10-22,509.5518828611204
2001-10-23,514.9621474064003
2001-10-24,516.19083565754
2001-10-25,516.8254243395692
2001-10-26,521.0063090178468
2001-10-29,516.6275696240878
2001-10-30,508.52382951327286
2001-10-31,512.2025653546607
2001-11-01,510.3262547587685
2001-11-02,511.1247391894198
2001-11-05,516.8803798674305
2001-11-06,519.593078799726
2001-11-07,519.1742379310843
2001-11-08,524.3557044104386
2001-11-09,522.7213922881225
2001-11-12,519.6006926202248
2001-11-13,525.8136404168976
2001-11-14,529.0450212497759
2001-11-15,532.1581707382306
2001-11-16,531.8471765596003
2001-11-19,538.3108436506471
2001-11-20,535.932956813781
2001-11-21,536.5876277095837
2001-11-22,536.4695129557398
2001-11-23,536.668430606488
2001-11-26,541.28249286607
2001-11-27,540.1640409609747
2001-11-28,535.2518544685213
2001-11-29,532.0849377792113
2001-11-30,530.8243304098353
2001-12-03,527.2390419663409
2001-12-04,527.5555747748484
2001-12-05,535.1002624012795
2001-12-06,537.2728254576501
2001-12-07,535.6854238977843
2001-12-10,532.528627344998
2001-12-11,530.4015733279158
2001-12-12,529.6137099471892
2001-12-13,523.5401280680577
2001-12-14,516.8030338419892
2001-12-17,513.6318724723417
2001-12-18,513.3362974018071
2001-12-19,511.21467568044017
2001-12-20,511.96865710999253
2001-12-21,514.6200382864932
2001-12-24,517.6744569093272
2001-12-25,517.5445088815973
2001-12-26,516.5040746127876
2001-12-27,517.8698581840398
2001-12-28,523.9844635299854
2001-12-31,522.5999317679867
2002-01-01,522.6036625264127
2002-01-02,518.383837866959
2002-01-03,523.9520676778628
2002-01-04,530.0566436691693
2002-01-07,531.785746616593
2002-01-08,528.3329995910427
2002-01-09,530.6587904778545
2002-01-10,527.0843827327708
2002-01-11,528.3757379839461
2002-01-14,524.3070070543088
2002-01-15,523.1810977839067
2002-01-16,522.741341847808
2002-01-17,523.5069229709042
2002-01-18,524.4783386012726
2002-01-21,525.7422986591299
2002-01-22,522.3132509082365
2002-01-23,520.7941765353133
2002-01-24,524.0612272171132
2002-01-25,527.5569937796611
2002-01-28,530.2562609777416
2002-01-29,529.2244410911703
2002-01-30,526.0082236347582
2002-01-31,528.1936547552859
2002-02-01,527.4865102756256
2002-02-04,523.5807582272914
2002-02-05,516.4582443101624
2002-02-06,514.1646400787616
2002-02-07,513.8242697937195
2002-02-08,513.1569970192102
2002-02-11,514.9559067689302
2002-02-12,519.1621475059965
2002-02-13,521.2904717279398
2002-02-14,524.7357491824333
2002-02-15,522.8849439089277
2002-02-18,523.2575289256747
2002-02-19,515.997573047793
2002-02-20,514.8043552230074
2002-02-21,517.6658671962251
2002-02-22,514.1842173918095
2002-02-25,516.4295039407467
2002-02-26,519.3112316540183
2002-02-27,524.9762126634072
2002-02-28,526.1591827634551
2002-03-01,529.6389650698848
2002-03-04,538.2704214173207
2002-03-05,538.1288675358103
2002-03-06,537.9008480911733
2002-03-07,546.0815129130447
2002-03-08,548.8891286932216
2002-03-11,553.0165652771882
2002-03-12,548.3799166749419
2002-03-13,543.6392065764924
2002-03-14,542.6184933356144
2002-03-15,544.3310258681731
2002-03-18,544.1504185852826
2002-03-19,545.2950252584737
2002-03-20,544.6221112653197
2002-03-21,545.1203229087635
2002-03-22,545.7821603275312
2002-03-25,544.7557777135868
2002-03-26,543.2795777292217
2002-03-27,548.5300512644251
2002-03-28,549.9058749449738
2002-03-29,548.1840450658308
2002-04-01,545.0290587237643
2002-04-02,544.7595111194369
2002-04-03,546.1319552434512
2002-04-04,546.5987394573706
2002-04-05,550.6033199952878
2002-04-08,550.1329246206263
2002-04-09,548.4483040537594
2002-04-10,549.2209985444301
2002-04-11,545.2922693914459
2002-04-12,544.5358401572169
2002-04-15,544.5885081249124
2002-04-16,547.9549587819108
2002-04-17,550.2562078410037
2002-04-18,550.3997544389846
2002-04-19,550.8531512881468
2002-04-22,552.0379694231409
2002-04-23,551.5160628329062
2002-04-24,550.7325127306862
2002-04-25,548.7006097371601
2002-04-26,549.1998492967386
2002-04-29,546.1201859173092
2002-04-30,544.0012522756068
2002-05-01,545.2994018724178
2002-05-02,546.918235953668
2002-05-03,544.3196639261057
2002-05-06,541.9410017868053
2002-05-07,538.3197736613989
2002-05-08,542.2762919125491
2002-05-09,544.4980846866105
2002-05-10,543.5848003895511
2002-05-13,543.3318715661738
2002-05-14,546.4002011682527
2002-05-15,547.7399813852539
2002-05-16,549.9791209007926
2002-05-17,550.3859417431669
2002-05-20,552.6306494131713
2002-05-21,556.724211519679
2002-05-22,552.7677706958473
2002-05-23,553.3137485426007
2002-05-24,553.316155739087
2002-05-27,554.4174478705795
2002-05-28,551.7289389873406
2002-05-29,548.6090371007192
2002-05-30,545.8192743197886
2002-05-31,547.0669546856394
2002-06-03,546.0982686752374
2002-06-04,539.0723321119714
2002-06-05,538.7459144807531
2002-06-06,535.8732273047339
2002-06-07,530.728389737451
2002-06-10,530.3758168654687
2002-06-11,531.7244537785235
2002-06-12,524.4058790908557
2002-06-13,519.0751807463043
2002-06-14,508.3003716842826
2002-06-17,510.9490203331839
2002-06-18,511.18248948624915
2002-06-19,502.652370001078
2002-06-20,497.180783967934
2002-06-21,495.2603937768007
2002-06-24,487.8829986749984
2002-06-25,492.31815488934694
2002-06-26,479.81886449404516
2002-06-27,485.67678320651925
2002-06-28,490.96798000902805
2002-07-01,492.8596272728193
2002-07-02,485.67410035765045
2002-07-03,481.62289483324696
2002-07-04,482.81125492313885
2002-07-05,491.94871018969195
2002-07-08,490.2178684726939
2002-07-09,488.87432459955653
2002-07-10,484.238493188205
2002-07-11,473.49175561725576
2002-07-12,474.5862682818181
2002-07-15,461.99048769550006
2002-07-16,456.2128067063236
2002-07-17,459.53888774185083
2002-07-18,464.9050116576671
2002-07-19,455.5627567467894
2002-07-22,447.31017464776215
2002-07-23,443.7068570216131
2002-07-24,433.9355210018588
2002-07-25,435.6586106252581
2002-07-26,431.91839531441616
2002-07-29,442.484292242376
2002-07-30,444.5144734744898
2002-07-31,446.0150800083273
2002-08-01,440.1802557046807
2002-08-02,435.32495456537725
