Date,PACIFIC SMALL GROWTH
2013-10-14,1042.140490199784
2013-10-15,1049.3475585367762
2013-10-16,1045.2938960309914
2013-10-17,1048.1256058344072
2013-10-18,1052.8126364192972
2013-10-21,1059.8354472573817
2013-10-22,1053.0849738131903
2013-10-23,1045.9219483176055
2013-10-24,1050.3046534940129
2013-10-25,1041.9357605766568
2013-10-28,1045.726945633608
2013-10-29,1036.9015344718634
2013-10-30,1039.911129942204
2013-10-31,1049.137670968406
2013-11-01,1041.3785851823677
2013-11-04,1040.1711443108632
2013-11-05,1047.959887925674
2013-11-06,1045.9938441833824
2013-11-07,1049.8944198521701
2013-11-08,1044.0533361613286
2013-11-11,1037.3159608071176
2013-11-12,1041.0743756005784
2013-11-13,1039.1087452763204
2013-11-14,1041.685192974936
2013-11-15,1050.1284780233884
2013-11-18,1051.2837688269408
2013-11-19,1046.363493738392
2013-11-20,1051.6456826065878
2013-11-21,1043.9547622401196
2013-11-22,1036.899851828816
2013-11-25,1040.057510074571
2013-11-26,1036.5867678233017
2013-11-27,1022.0910119436293
2013-11-28,1025.0874328190146
2013-11-29,1022.5714653553291
2013-12-02,1024.4054017868816
2013-12-03,1025.9601512439076
2013-12-04,1016.1043541133132
2013-12-05,1006.6425212815911
2013-12-06,1001.8958790714848
2013-12-09,1006.0329955963193
2013-12-10,1003.2462832312386
2013-12-11,998.6135765656774
2013-12-12,991.1983047371536
2013-12-13,990.8371657214718
2013-12-16,978.5553962421441
2013-12-17,987.0043118536151
2013-12-18,985.2278248110435
2013-12-19,989.6164361681543
2013-12-20,992.8201988511522
2013-12-23,994.8005635950789
2013-12-24,994.2133632575769
2013-12-25,996.455646977889
2013-12-26,1005.5992105230521
2013-12-27,1005.3627894493375
2013-12-30,1012.9628169771719
2013-12-31,1016.6568262355338
2014-01-01,1016.6568262355338
2014-01-02,1027.049967389902
2014-01-03,1033.127587328891
2014-01-06,1027.5003946804784
2014-01-07,1024.0466028549731
2014-01-08,1035.9638076231586
2014-01-09,1034.5883335699098
2014-01-10,1037.840606035998
2014-01-13,1044.9554466403629
2014-01-14,1022.49892600553
2014-01-15,1037.247348062601
2014-01-16,1037.5487274727097
2014-01-17,1045.301277088981
2014-01-20,1045.448541018101
2014-01-21,1047.624465197823
2014-01-22,1048.1724594667717
2014-01-23,1029.8323205382658
2014-01-24,1025.073126960326
2014-01-27,1003.0386784857498
2014-01-28,997.6991462172158
2014-01-29,1026.8371877897805
2014-01-30,1009.6610136320149
2014-01-31,1018.6398400887733
2014-02-03,1004.7007998344777
2014-02-04,962.8958803510294
2014-02-05,971.4720775840342
2014-02-06,972.3868733843385
2014-02-07,983.3979262479058
2014-02-10,994.6343265808
2014-02-11,994.2127378818603
2014-02-12,1010.8462862475441
2014-02-13,997.4064820037997
2014-02-14,991.2819465497785
2014-02-17,996.6700726466653
2014-02-18,1003.3239081350254
2014-02-19,1000.4213714087788
2014-02-20,989.0844150556379
2014-02-21,1000.1914763955074
2014-02-24,1005.5158828167012
2014-02-25,1014.30384919083
2014-02-26,1011.0578365650229
2014-02-27,1007.3675413073896
2014-02-28,994.8997792606815
2014-03-03,991.89557516419
2014-03-04,994.3361161264334
2014-03-05,1002.0007524362859
2014-03-06,999.8684804007584
2014-03-07,1006.2384226759432
2014-03-10,1000.7344339180335
2014-03-11,1003.0287389501681
2014-03-12,986.1458010983017
2014-03-13,990.2686222727184
2014-03-14,968.2273584627502
2014-03-17,959.2098699718837
2014-03-18,976.7695163421876
2014-03-19,974.4343418407522
2014-03-20,961.851056493576
2014-03-21,964.251783760593
2014-03-24,981.0267260586674
2014-03-25,975.6666642255415
2014-03-26,978.0373571152402
2014-03-27,989.1311637753721
2014-03-28,994.0272320422396
2014-03-31,1000.6099297573276
2014-04-01,998.977670608957
2014-04-02,1003.7199755697056
2014-04-03,1008.2269573834834
2014-04-04,1011.9496547165625
2014-04-07,997.7910170592972
2014-04-08,988.3514705993462
2014-04-09,979.4793946105033
2014-04-10,982.1787929151099
2014-04-11,967.7901531159974
2014-04-14,965.7444395014033
2014-04-15,967.1519817416395
2014-04-16,982.2928390632605
2014-04-17,983.9565525148004
2014-04-18,989.1289768414791
2014-04-21,987.6042112944168
2014-04-22,982.5284562499544
2014-04-23,988.4363291376552
2014-04-24,990.2719741188473
2014-04-25,993.2712667090876
2014-04-28,979.3312913345771
2014-04-29,978.7546243275691
2014-04-30,978.3130512125277
2014-05-01,988.2064652702569
2014-05-02,988.9359703515917
2014-05-05,989.459628320814
2014-05-06,992.1725120621347
2014-05-07,970.9174487965724
2014-05-08,976.0520079202303
2014-05-09,984.0413348710681
2014-05-12,975.2967715252934
2014-05-13,988.8940311603927
2014-05-14,997.4346370474517
2014-05-15,996.5565675295194
2014-05-16,987.4635916878176
2014-05-19,975.9017061652364
2014-05-20,977.5101310313086
2014-05-21,975.5398478156775
2014-05-22,991.0505274787355
2014-05-23,997.1034894345149
2014-05-26,1008.682820803051
2014-05-27,1010.9223335355849
2014-05-28,1019.8509889072956
2014-05-29,1023.4548441921517
2014-05-30,1020.3230008494816
2014-06-02,1033.2626097305808
2014-06-03,1032.1337546238174
2014-06-04,1030.54431059073
2014-06-05,1033.090907241991
2014-06-06,1035.9052019096175
2014-06-09,1039.7111805701832
2014-06-10,1038.0944358256445
2014-06-11,1048.6952493173321
2014-06-12,1047.1684063829368
2014-06-13,1051.6210779578087
2014-06-16,1046.9409172442265
2014-06-17,1049.4068151013107
2014-06-18,1056.3961039467038
2014-06-19,1065.826905953416
2014-06-20,1063.9586456951326
2014-06-23,1068.6334111556564
2014-06-24,1069.8368114900204
2014-06-25,1062.0823830563531
2014-06-26,1073.0967532237123
2014-06-27,1062.0951535741904
2014-06-30,1069.4735518832188
2014-07-01,1076.7860204211518
2014-07-02,1081.0571546874394
2014-07-03,1083.0937613312103
2014-07-04,1090.7556667385743
2014-07-07,1088.408340594311
2014-07-08,1090.226893688649
2014-07-09,1078.4849369021556
2014-07-10,1078.2848740171114
2014-07-11,1078.0073713292416
2014-07-14,1079.6002402849751
2014-07-15,1087.2880512642564
2014-07-16,1089.596730011147
2014-07-17,1091.9966974521838
2014-07-18,1087.8181989092282
2014-07-21,1088.4064228793184
2014-07-22,1101.0865953801233
2014-07-23,1105.099049067052
2014-07-24,1101.4294756313805
2014-07-25,1109.470794714416
