Date,EAFE ex UK SMALL GROWTH
1999-10-25,783.2212117342758
1999-10-26,782.281106618317
1999-10-27,779.9749718096381
1999-10-28,780.6960162826618
1999-10-29,791.329605255012
1999-11-01,797.7324059210744
1999-11-02,799.9599987449377
1999-11-03,798.0944808484551
1999-11-04,806.2345101955016
1999-11-05,808.0495553712608
1999-11-08,815.9072560282985
1999-11-09,817.9746045506298
1999-11-10,821.6874201629113
1999-11-11,819.7170374600261
1999-11-12,823.749423782773
1999-11-15,827.3387380695351
1999-11-16,824.4424156034685
1999-11-17,826.1995837943542
1999-11-18,832.5704278905772
1999-11-19,838.18515340351
1999-11-22,841.1133018258528
1999-11-23,840.3168070177644
1999-11-24,836.3958417090877
1999-11-25,835.0049871368934
1999-11-26,850.0377012847679
1999-11-29,855.505504088519
1999-11-30,847.9074038329404
1999-12-01,843.1104242890218
1999-12-02,840.8085759974847
1999-12-03,848.8860223638688
1999-12-06,842.1617919909797
1999-12-07,839.8435407899487
1999-12-08,832.787139489657
1999-12-09,833.1614544767608
1999-12-10,843.2749132674975
1999-12-13,855.0324933184504
1999-12-14,850.7361913984447
1999-12-15,838.3470244794867
1999-12-16,827.7339685505834
1999-12-17,831.1358681984336
1999-12-20,821.224570523079
1999-12-21,815.8127832512988
1999-12-22,826.0368545231786
1999-12-23,819.010106010724
1999-12-24,819.6775780032058
1999-12-27,830.2840978884149
1999-12-28,836.964467927452
1999-12-29,847.4741001937472
1999-12-30,864.1350783936705
1999-12-31,864.3246325309678
2000-01-03,876.3097732148319
2000-01-04,853.1141422807269
2000-01-05,823.8196576957932
2000-01-06,815.1131686094999
2000-01-07,825.0515548565761
2000-01-10,837.4889047738988
2000-01-11,838.7884094253832
2000-01-12,837.9154335047857
2000-01-13,842.7737466049384
2000-01-14,856.1406862517274
2000-01-17,874.3222397736105
2000-01-18,866.3509325184089
2000-01-19,859.379490652778
2000-01-20,869.7005130224267
2000-01-21,871.6375946486821
2000-01-24,877.8951183995551
2000-01-25,870.0098106323928
2000-01-26,879.2739810283633
2000-01-27,894.681905524967
2000-01-28,899.9364115857569
2000-01-31,890.3673392792517
2000-02-01,898.0947246704592
2000-02-02,907.8871953447866
2000-02-03,915.0437113845345
2000-02-04,927.6514923867156
2000-02-07,937.61689308364
2000-02-08,939.2051437716095
2000-02-09,938.0150701959326
2000-02-10,936.621725770002
2000-02-11,942.8519282176902
2000-02-14,943.8225927284253
2000-02-15,935.2201691474445
2000-02-16,926.2914573525727
2000-02-17,925.352203356073
2000-02-18,937.6131676120132
2000-02-21,925.3966294398241
2000-02-22,908.1133374902254
2000-02-23,915.3515137638738
2000-02-24,934.2709350689968
2000-02-25,951.2849465452039
2000-02-28,948.8302211205076
2000-02-29,953.5654095345504
2000-03-01,969.8155569104575
2000-03-02,979.7991994455541
2000-03-03,983.9420673505131
2000-03-06,981.1697212553237
2000-03-07,974.6056625829234
2000-03-08,968.2675142386935
2000-03-09,968.3213747595695
2000-03-10,977.2673262597858
2000-03-13,948.7761234941146
2000-03-14,946.3187845950367
2000-03-15,932.3894218693266
2000-03-16,939.8745929458943
2000-03-17,959.831237741674
2000-03-20,965.2828043572787
2000-03-21,951.9069050200872
2000-03-22,954.8538387523148
2000-03-23,936.0293547194103
2000-03-24,939.2116088867806
2000-03-27,942.4775945331422
2000-03-28,945.7336057093071
2000-03-29,964.4136806735958
2000-03-30,948.2993886454002
2000-03-31,951.2006999092366
2000-04-03,934.6886546324813
2000-04-04,911.6052362987914
2000-04-05,886.4473058553531
2000-04-06,903.5311995128279
2000-04-07,918.384931655353
2000-04-10,923.3282851944953
2000-04-11,906.6657993145576
2000-04-12,911.2211131974475
2000-04-13,895.9529413361907
2000-04-14,881.915298739965
2000-04-17,828.5489701048562
2000-04-18,838.463063864572
2000-04-19,861.0955786103044
2000-04-20,869.9742582457811
2000-04-21,872.5505864896058
2000-04-24,875.0234864295452
2000-04-25,876.7390000473728
2000-04-26,883.530628316995
2000-04-27,883.3129473416379
2000-04-28,887.1289824277442
2000-05-01,891.1826727585778
2000-05-02,909.7620872928121
2000-05-03,913.1479611492465
2000-05-04,914.7880042251769
2000-05-05,917.6197306692821
2000-05-08,920.1827734091789
2000-05-09,905.4451502971905
2000-05-10,893.3595763772631
2000-05-11,891.7134616274734
2000-05-12,905.1449528670481
2000-05-15,899.3571187564347
2000-05-16,911.701132051477
2000-05-17,915.7728120564218
2000-05-18,912.4380608927931
2000-05-19,907.8036550194464
2000-05-22,873.7668115542924
2000-05-23,866.4290870117151
2000-05-24,846.3018488522761
2000-05-25,857.9862161271623
2000-05-26,845.795195084561
2000-05-29,851.8185034281565
2000-05-30,855.7319323066213
2000-05-31,862.5660857048499
2000-06-01,862.2283858053513
2000-06-02,870.4010690682929
2000-06-05,880.2457432460828
2000-06-06,879.3944832162941
2000-06-07,874.3590423650928
2000-06-08,879.9725434772066
2000-06-09,881.6934506353346
2000-06-12,883.1843760155227
2000-06-13,872.9169357318084
2000-06-14,875.653785620986
2000-06-15,873.6259129787422
2000-06-16,868.556269587675
2000-06-19,868.0443685166628
2000-06-20,872.2087341611946
2000-06-21,874.0107051482414
2000-06-22,880.0354875003616
2000-06-23,876.7914501975766
2000-06-26,868.6399473484345
2000-06-27,872.8128292998952
2000-06-28,871.0248849377936
2000-06-29,868.4407745409832
2000-06-30,867.9431444943659
2000-07-03,876.5198857077137
2000-07-04,878.0529639900268
2000-07-05,873.6869964438662
2000-07-06,866.3650781490011
2000-07-07,871.5673433247089
2000-07-10,874.7726886886757
2000-07-11,874.6753096125476
2000-07-12,870.2320497907064
2000-07-13,870.8108282293726
2000-07-14,876.4985890782755
2000-07-17,883.0358446176198
2000-07-18,877.1425955188251
2000-07-19,876.8211156046927
2000-07-20,879.6140739356068
2000-07-21,871.9591383227017
2000-07-24,864.85446339664
2000-07-25,856.4978403922254
2000-07-26,852.890143861104
2000-07-27,846.0675304817701
2000-07-28,840.7559244036003
2000-07-31,833.5236299041418
2000-08-01,841.5847254809026
2000-08-02,846.7271498020117
2000-08-03,842.7622274796449
2000-08-04,842.6649280080026
2000-08-07,842.9721112202648
2000-08-08,847.6794050929534
2000-08-09,853.6747011234906
2000-08-10,847.2173723356207
2000-08-11,855.2562647990084
2000-08-14,858.0790172491634
2000-08-15,858.5022056509574
2000-08-16,862.2021311501082
2000-08-17,860.0939273261808
2000-08-18,866.9279076514179
2000-08-21,869.6117291738291
2000-08-22,875.5542764534708
2000-08-23,879.0977800850393
2000-08-24,877.2735480454861
2000-08-25,880.4225586691148
2000-08-28,884.101700913781
2000-08-29,888.0950339935583
2000-08-30,886.6530906097911
2000-08-31,894.9080756485315
2000-09-01,895.183262345932
2000-09-04,898.4636054279952
2000-09-05,904.7303103592405
2000-09-06,906.4810040211394
2000-09-07,912.0743187985835
2000-09-08,917.0943161394446
2000-09-11,909.7623368719928
2000-09-12,899.1150466138832
2000-09-13,891.510845206572
2000-09-14,897.4273743908153
2000-09-15,894.8741780055673
2000-09-18,890.0561664419316
2000-09-19,883.4262626773332
2000-09-20,889.719872486367
2000-09-21,879.3774456381076
2000-09-22,849.5232323938379
2000-09-25,864.7632880866906
2000-09-26,857.3831886092287
2000-09-27,852.7267568737
2000-09-28,848.2078004605547
2000-09-29,856.3286759417524
2000-10-02,854.6155255424385
2000-10-03,856.7993057030475
2000-10-04,850.1005642254643
2000-10-05,849.3843122876874
2000-10-06,848.2586289640425
2000-10-09,835.3320749763509
2000-10-10,831.4967868765336
2000-10-11,812.8882661254787
2000-10-12,813.6111864224896
2000-10-13,806.8696165385711
2000-10-16,822.300135863833
2000-10-17,814.0793726730717
2000-10-18,796.4124248453758
2000-10-19,804.3979556959493
2000-10-20,817.2145944179111
2000-10-23,817.5267007601194
2000-10-24,821.5835528460555
2000-10-25,817.8492052007022
2000-10-26,810.3732632890772
2000-10-27,803.1421609924894
2000-10-30,798.5325669386397
2000-10-31,794.1791279507464
2000-11-01,801.3009323543777
2000-11-02,801.1172539377427
2000-11-03,804.8233899257349
2000-11-06,813.7120085823124
2000-11-07,814.4061279828145
2000-11-08,815.3396257432162
2000-11-09,805.0223575676313
2000-11-10,793.2513594530155
2000-11-13,776.1132395542664
2000-11-14,781.7298178168187
2000-11-15,781.1563546897236
2000-11-16,776.5928515596546
2000-11-17,773.971385730481
2000-11-20,766.501850863433
2000-11-21,760.205331978698
2000-11-22,751.7229865480002
2000-11-23,748.7433700956128
2000-11-24,755.7642144389735
2000-11-27,760.5587024038867
2000-11-28,751.6389650057927
2000-11-29,741.3242651079617
2000-11-30,730.288384331668
2000-12-01,737.5202740828435
2000-12-04,727.9043775712764
2000-12-05,732.1630261308809
2000-12-06,741.0194759328366
2000-12-07,733.417096606464
2000-12-08,734.0975827441057
2000-12-11,746.6523306898933
2000-12-12,744.5388358380524
2000-12-13,739.8103347692603
2000-12-14,729.9989281790904
2000-12-15,715.4280081499927
2000-12-18,711.5168115341774
2000-12-19,702.1360623751631
2000-12-20,678.0245126918799
2000-12-21,664.1040556092404
2000-12-22,666.5814267883899
2000-12-25,673.3918055304849
2000-12-26,669.7594680271471
2000-12-27,669.5086269394068
2000-12-28,672.2519006173698
2000-12-29,674.5619670752275
2001-01-01,674.4917261131168
2001-01-02,666.1384002944224
2001-01-03,657.2571888304711
2001-01-04,658.8995942438593
2001-01-05,650.5242382035003
2001-01-08,643.0784861849542
2001-01-09,638.5031124605441
2001-01-10,634.0353695823559
2001-01-11,629.4400040930744
2001-01-12,637.986084674438
2001-01-15,641.725111338541
2001-01-16,644.7732469864718
2001-01-17,658.7764918552475
2001-01-18,662.931229846808
2001-01-19,674.724458287947
2001-01-22,673.9394222496878
2001-01-23,670.1239156856979
2001-01-24,676.2218999795751
2001-01-25,681.918466883312
2001-01-26,677.5167641585086
2001-01-29,681.3154194096006
2001-01-30,682.5161710149217
2001-01-31,686.719268098055
2001-02-01,684.1116128598104
2001-02-02,686.2487539896654
2001-02-05,677.8120801417812
2001-02-06,683.4548535588473
2001-02-07,676.4907607320977
2001-02-08,680.4230439140789
2001-02-09,674.5186563744284
2001-02-12,672.9429469870909
2001-02-13,676.8439516244053
2001-02-14,674.3960593943387
2001-02-15,685.9372562971668
2001-02-16,678.821965154536
2001-02-19,672.1480497169186
2001-02-20,677.9792752146942
2001-02-21,667.7840622881763
2001-02-22,663.2919759044146
2001-02-23,662.9869645997358
2001-02-26,666.6768784085456
2001-02-27,665.1620667953033
2001-02-28,656.4939431316062
2001-03-01,643.6985502975832
2001-03-02,635.8444020627255
2001-03-05,636.4067915617284
2001-03-06,646.8949416128903
2001-03-07,647.8957061186162
2001-03-08,647.0127693143365
2001-03-09,644.208583056869
2001-03-12,630.1867951400034
2001-03-13,623.1733999172952
2001-03-14,613.9680081507483
2001-03-15,614.7579886221649
2001-03-16,613.7978526714985
2001-03-19,611.28415633638
2001-03-20,612.5162820126366
2001-03-21,613.1816695270242
2001-03-22,604.6812468958049
2001-03-23,613.2775776728442
2001-03-26,625.2562745926502
2001-03-27,625.6893267008478
2001-03-28,631.9924744998918
2001-03-29,625.6979374349495
2001-03-30,620.1205586636978
2001-04-02,615.6998463219539
2001-04-03,609.3673928908133
2001-04-04,602.6114481948416
2001-04-05,614.1575570932511
2001-04-06,613.1495740591698
2001-04-09,608.1689476546546
2001-04-10,616.1467635895875
2001-04-11,622.4332907759549
2001-04-12,625.2946279355745
2001-04-13,626.2149221320218
2001-04-16,627.573904638512
2001-04-17,626.0843540472147
2001-04-18,644.2644346382101
2001-04-19,645.9808860086858
2001-04-20,639.6841361870117
2001-04-23,640.4346922262879
2001-04-24,642.5379417020024
2001-04-25,642.4367107821004
2001-04-26,645.863274135943
2001-04-27,647.9754131354667
2001-04-30,654.7579276376349
2001-05-01,662.0308503879211
2001-05-02,667.1145399886404
2001-05-03,665.7497043677095
2001-05-04,664.5841678517991
2001-05-07,668.2032566341663
2001-05-08,667.9603141155908
2001-05-09,664.83442764243
2001-05-10,667.2076895433183
2001-05-11,670.2752633568193
2001-05-14,663.8315617942006
2001-05-15,661.5924512517497
2001-05-16,656.0038898354652
2001-05-17,664.7907527047463
2001-05-18,667.3226165291644
2001-05-21,674.1045605790302
2001-05-22,679.228065898032
2001-05-23,685.2811363928535
2001-05-24,686.0289310542705
2001-05-25,685.9220364969528
2001-05-28,682.4038005736397
2001-05-29,683.2535602362652
2001-05-30,674.2640533552066
2001-05-31,676.3832023279627
2001-06-01,676.9033345623907
2001-06-04,675.9161834972754
2001-06-05,674.1626440472513
2001-06-06,673.3364685415286
2001-06-07,674.6823868694953
2001-06-08,676.6532140212389
2001-06-11,674.2303039499676
2001-06-12,658.8337090960905
2001-06-13,661.4849478391167
2001-06-14,654.3668959785322
2001-06-15,646.0114073506921
2001-06-18,641.1180210070266
2001-06-19,641.3466366494616
2001-06-20,635.1267907319766
2001-06-21,635.70378316565
2001-06-22,638.942675870085
2001-06-25,634.60676589985
2001-06-26,630.935469520891
2001-06-27,630.188989403279
2001-06-28,631.4783508417639
2001-06-29,637.5603151344399
2001-07-02,635.2855001226977
2001-07-03,635.3083242956518
2001-07-04,631.2574505464659
2001-07-05,628.7371661432383
2001-07-06,617.4354588362605
2001-07-09,608.7622020227783
2001-07-10,607.3158724760538
2001-07-11,600.5798904249939
2001-07-12,610.6699953524433
2001-07-13,609.4294254739988
2001-07-16,605.475433044618
2001-07-17,601.2060364852696
2001-07-18,591.3695043210819
2001-07-19,593.7998772431708
2001-07-20,590.7525933159769
2001-07-23,585.063773618081
2001-07-24,583.6910639177564
2001-07-25,582.1594407883251
2001-07-26,584.0933322610883
2001-07-27,589.2069726919551
2001-07-30,582.2225114057555
2001-07-31,587.295091745288
2001-08-01,591.8282746079974
2001-08-02,599.0659866538805
2001-08-03,595.620252682382
2001-08-06,595.3179991229814
2001-08-07,595.5442650298203
2001-08-08,594.1414848951961
2001-08-09,582.2709849611628
2001-08-10,581.2908259979488
2001-08-13,577.1150989310278
2001-08-14,582.6192658717812
2001-08-15,581.9512009453421
2001-08-16,577.6853783962896
2001-08-17,575.6564329360148
2001-08-20,570.1639948916452
2001-08-21,573.3343936972467
2001-08-22,570.5595770511837
2001-08-23,571.3195360330039
2001-08-24,572.6249124648645
2001-08-27,575.9846593840344
2001-08-28,572.2018987072265
2001-08-29,569.9769465217155
2001-08-30,563.9503780333995
2001-08-31,560.8428994669492
2001-09-03,552.3678833745995
2001-09-04,556.8360147552886
2001-09-05,548.787271577975
2001-09-06,542.7359950965928
2001-09-07,534.8039810091021
2001-09-10,525.0618478610471
2001-09-11,516.5133523679249
2001-09-12,495.1883191551698
2001-09-13,496.52380928017067
2001-09-14,491.76806100962835
2001-09-17,475.5672947736972
2001-09-18,478.40094884831643
2001-09-19,479.6428993432567
2001-09-20,470.8177631221688
2001-09-21,461.45901835404305
2001-09-24,466.65546638494766
2001-09-25,471.01574381783314
2001-09-26,474.6832336566452
2001-09-27,473.0185558109458
2001-09-28,486.763779818531
2001-10-01,486.710821496091
2001-10-02,489.0243687751811
2001-10-03,487.0505714960704
2001-10-04,498.07137857919446
2001-10-05,496.596095320776
2001-10-08,495.73639268457555
2001-10-09,495.394501396825
2001-10-10,497.8794091683325
2001-10-11,508.10369528432904
2001-10-12,508.1975927200039
2001-10-15,507.6656004100277
2001-10-16,510.9178929759841
2001-10-17,518.5617578712528
2001-10-18,514.3245196397013
2001-10-19,515.3672414370475
2001-10-22,519.5406646410804
2001-10-23,525.1783482384872
2001-10-24,526.7662246091498
2001-10-25,527.5941366360736
2001-10-26,531.1492116196378
2001-10-29,526.4520260991966
2001-10-30,518.4258903377838
2001-10-31,521.841592131785
2001-11-01,519.6622854289228
2001-11-02,520.0296420759236
2001-11-05,526.20873062389
2001-11-06,528.7949044195549
2001-11-07,527.3808813909325
2001-11-08,531.784421331049
2001-11-09,529.1139292479211
2001-11-12,525.5494039041929
2001-11-13,530.7710637620763
2001-11-14,533.285751687002
2001-11-15,536.070443490217
2001-11-16,536.0998733656304
2001-11-19,542.3238578152294
2001-11-20,540.6452289065312
2001-11-21,541.4373604393621
2001-11-22,541.5270082813612
2001-11-23,541.2623338994806
2001-11-26,546.3864063711118
2001-11-27,545.4904993579269
2001-11-28,540.2078272301495
2001-11-29,536.4105268545209
2001-11-30,535.0841412092824
2001-12-03,530.3487121904301
2001-12-04,530.4008113915069
2001-12-05,537.2721938953097
2001-12-06,538.5677430781988
2001-12-07,535.5177510554207
2001-12-10,531.3016131203426
2001-12-11,529.2356932625879
2001-12-12,528.9368475357372
2001-12-13,522.7049089995517
2001-12-14,514.772637957971
2001-12-17,510.40783510611794
2001-12-18,509.42742754266624
2001-12-19,506.9540126044011
2001-12-20,507.74986024969013
2001-12-21,509.7917198583647
2001-12-24,512.1913054392572
2001-12-25,512.0755449168109
2001-12-26,510.25987437569637
2001-12-27,512.1410186323009
2001-12-28,519.0877968534664
2001-12-31,517.0440220693251
2002-01-01,517.0943596308392
2002-01-02,514.6762647211748
2002-01-03,520.3561947771612
2002-01-04,526.1774296854622
2002-01-07,527.737277036511
2002-01-08,523.7437880287703
2002-01-09,526.5981549585248
2002-01-10,523.1149382309408
2002-01-11,524.2418220505907
2002-01-14,519.5898270979799
2002-01-15,518.3214586514674
2002-01-16,517.5944354203311
2002-01-17,518.4556170222804
2002-01-18,520.3373918853388
2002-01-21,521.8000507440224
2002-01-22,517.6244365268997
2002-01-23,516.7063241736877
2002-01-24,519.6074471135997
2002-01-25,523.0983476828799
2002-01-28,526.4679663627464
2002-01-29,524.5304725836847
2002-01-30,521.7097604693851
2002-01-31,523.4953330350268
2002-02-01,522.0165233499831
2002-02-04,518.2303723459033
2002-02-05,510.8621826913535
2002-02-06,509.4092447440841
2002-02-07,509.10655207002344
2002-02-08,507.9105697196365
2002-02-11,509.9997589494161
2002-02-12,514.355227373676
2002-02-13,516.3657085406946
2002-02-14,520.3354780073792
2002-02-15,518.6276644070665
2002-02-18,518.9032226276829
2002-02-19,510.7709129734803
2002-02-20,510.3153302879131
2002-02-21,514.0317340219763
2002-02-22,511.2123826310458
2002-02-25,513.3386206916012
2002-02-26,515.9455475259342
2002-02-27,522.6485883071227
2002-02-28,524.2214601307904
2002-03-01,527.9212656131144
2002-03-04,537.5590113560204
2002-03-05,536.8901940180434
2002-03-06,536.8675147486987
2002-03-07,546.3321977089726
2002-03-08,549.9254033097263
2002-03-11,554.600605104318
2002-03-12,549.5021787776665
2002-03-13,543.7882187352449
2002-03-14,543.4809712407562
2002-03-15,545.3549222905867
2002-03-18,544.3185565392769
2002-03-19,545.9435518406931
2002-03-20,544.8272539811092
2002-03-21,544.96622916819
2002-03-22,544.6890889640819
2002-03-25,543.0286215494456
2002-03-26,542.3455711167854
2002-03-27,547.4686897844745
2002-03-28,548.6699588288855
2002-03-29,546.5310066972407
2002-04-01,542.2060129585218
2002-04-02,541.6178451776518
2002-04-03,543.5557162876157
2002-04-04,544.5983300076563
2002-04-05,548.8540125003818
2002-04-08,548.2802880094582
2002-04-09,546.7535164813972
2002-04-10,547.6900946463916
2002-04-11,543.4525549068836
2002-04-12,542.4427153388178
2002-04-15,542.73952816302
2002-04-16,546.5356194572041
2002-04-17,548.6417000393035
2002-04-18,548.9908556645573
2002-04-19,548.7740347256702
2002-04-22,549.9212981820477
2002-04-23,549.7230555202996
2002-04-24,549.1797313563359
2002-04-25,547.9450145484768
2002-04-26,548.495133654826
2002-04-29,545.696051631254
2002-04-30,543.349304316708
2002-05-01,545.2291065783993
2002-05-02,545.6416309720904
2002-05-03,543.2470832041001
2002-05-06,540.9384208014378
2002-05-07,536.8617280835404
2002-05-08,541.0101178297318
2002-05-09,543.3737713596225
2002-05-10,542.7189375844248
2002-05-13,541.826720944952
2002-05-14,544.9450671863266
2002-05-15,546.9029849045635
2002-05-16,549.9144989126736
2002-05-17,551.3128666726312
2002-05-20,553.8992996131908
2002-05-21,558.1830873132645
2002-05-22,555.0994302065119
2002-05-23,555.5385819282699
2002-05-24,555.6038151253987
2002-05-27,556.2805686253217
2002-05-28,554.2594500317706
2002-05-29,551.5764200321281
2002-05-30,549.7620080479862
2002-05-31,550.652859553423
2002-06-03,550.2647364683195
2002-06-04,541.2300204380027
2002-06-05,543.0774893695021
2002-06-06,540.5781311518219
2002-06-07,535.1826628679331
2002-06-10,535.3061016992133
2002-06-11,535.7540343010625
2002-06-12,528.4572641223265
2002-06-13,523.2941218299859
2002-06-14,513.655851832792
2002-06-17,514.1768317406917
2002-06-18,515.3785603671914
2002-06-19,507.3108301586933
2002-06-20,502.4259832683613
2002-06-21,500.09688999071614
2002-06-24,493.1755794861963
2002-06-25,498.335511318098
2002-06-26,486.2400113706134
2002-06-27,492.37247796969444
2002-06-28,500.1581310751999
2002-07-01,501.9794521328861
2002-07-02,496.60230872260064
2002-07-03,495.2271596869629
2002-07-04,495.42677273919514
2002-07-05,504.71481660429157
2002-07-08,503.31990180896923
2002-07-09,503.65459217557196
2002-07-10,499.0006085145501
2002-07-11,490.37705346254046
2002-07-12,491.29268269550414
2002-07-15,480.7513130012705
2002-07-16,475.03603270582283
2002-07-17,477.4879588559388
2002-07-18,481.9433843154592
2002-07-19,472.676065836886
2002-07-22,463.89844200933516
2002-07-23,460.23677724368036
2002-07-24,449.8721497258949
2002-07-25,451.5457449961416
2002-07-26,446.9973440950116
2002-07-29,455.3234250010536
2002-07-30,457.78647186447444
2002-07-31,458.76151875845756
2002-08-01,453.86039876552485
2002-08-02,448.0602327675216
