Date,EAFE SMALL CAP HIGH DIVIDEND YIELD
2008-10-17,554.2313569425851
2008-10-20,555.1442697098395
2008-10-21,555.3145904588646
2008-10-22,523.4542831063405
2008-10-23,509.34061247628
2008-10-24,479.3752406439927
2008-10-27,458.44796175818976
2008-10-28,460.02741376033913
2008-10-29,492.91396860265496
2008-10-30,509.5944684827226
2008-10-31,514.4874883814214
2008-11-03,528.2879007347708
2008-11-04,552.0594979737767
2008-11-05,556.2728904168619
2008-11-06,528.5386299230512
2008-11-07,525.1268763763763
2008-11-10,531.0057124112838
2008-11-11,508.2080945553015
2008-11-12,492.92598285309094
2008-11-13,482.45857180400697
2008-11-14,485.16531171403756
2008-11-17,476.24106376809317
2008-11-18,470.776470190361
2008-11-19,457.5822206946336
2008-11-20,438.02004797848593
2008-11-21,435.67387476321505
2008-11-24,460.40415875483933
2008-11-25,464.24002841910016
2008-11-26,460.7296416381189
2008-11-27,473.56770938292004
2008-11-28,470.35273041159
2008-12-01,450.8403754672723
2008-12-02,452.0413564126402
2008-12-03,451.384932274587
2008-12-04,450.7377298713512
2008-12-05,439.7548909813006
2008-12-08,467.5946953571519
2008-12-09,471.45922147241004
2008-12-10,482.98943641174884
2008-12-11,488.97577933751285
2008-12-12,478.56943483078305
2008-12-15,492.24240983704453
2008-12-16,492.8160960956654
2008-12-17,510.83889051297564
2008-12-18,517.3013419980357
2008-12-19,497.47959277660317
2008-12-22,491.90125563531444
2008-12-23,492.1668178305087
2008-12-24,493.23636818421255
2008-12-25,493.7813800280218
2008-12-26,495.1216591391547
2008-12-29,507.26635613203393
2008-12-30,512.710189124729
2008-12-31,510.24572933981347
2009-01-01,510.24572933981347
2009-01-02,526.9414404420838
2009-01-05,531.8555007082866
2009-01-06,535.7496271071028
2009-01-07,546.4139393582374
2009-01-08,537.7450791286867
2009-01-09,535.0300066285184
2009-01-12,523.3198782575628
2009-01-13,504.83254783068173
2009-01-14,491.34806129483326
2009-01-15,480.96707263859986
2009-01-16,491.7602255889046
2009-01-19,481.3240699135534
2009-01-20,460.67218247659173
2009-01-21,459.6021793641292
2009-01-22,460.28223525346334
2009-01-23,448.8141491418899
2009-01-26,462.67520713669734
2009-01-27,466.79471873271234
2009-01-28,481.9585246687893
2009-01-29,473.93917080646065
2009-01-30,467.8746799337613
2009-02-02,455.4622547833824
2009-02-03,463.4834909449921
2009-02-04,474.265861014624
2009-02-05,475.86477891449255
2009-02-06,490.6573500894357
2009-02-09,504.2933690136726
2009-02-10,491.0421723492384
2009-02-11,482.04813353174126
2009-02-12,475.74922864996665
2009-02-13,486.08651241600813
2009-02-16,475.68973927112427
2009-02-17,457.54570078374775
2009-02-18,451.33549412548183
2009-02-19,454.3909927309791
2009-02-20,438.57091324909965
2009-02-23,435.55976753519644
2009-02-24,428.65336135122845
2009-02-25,432.49167671326063
2009-02-26,440.6561866539223
2009-02-27,437.425650277479
2009-03-02,419.7978965968678
2009-03-03,415.12267354194387
2009-03-04,426.65845019811474
2009-03-05,416.3433309843952
2009-03-06,412.0839501959415
2009-03-09,403.8584680888948
2009-03-10,419.8107228115546
2009-03-11,425.4267955815448
2009-03-12,425.0153584999529
2009-03-13,437.07378400607234
2009-03-16,450.1835165701327
2009-03-17,449.6723831579495
2009-03-18,452.33434257004393
2009-03-19,478.9505674076943
2009-03-20,472.53087478542477
2009-03-23,484.56986825192286
2009-03-24,489.0004439386814
2009-03-25,492.5120165175389
2009-03-26,495.91737218270924
2009-03-27,489.9645329364742
2009-03-30,473.49621389700434
2009-03-31,482.55093516271813
2009-04-01,490.73516301853357
2009-04-02,525.0769875780812
2009-04-03,535.1141190331309
2009-04-06,539.8937111264547
2009-04-07,529.603097627302
2009-04-08,524.7850305451691
2009-04-09,542.8854800566545
2009-04-10,543.5536723648269
2009-04-13,549.4391896199945
2009-04-14,567.2459811477036
2009-04-15,568.4847098249471
2009-04-16,573.4389169000258
2009-04-17,576.4618726834494
2009-04-20,554.5499718339998
2009-04-21,551.4257514266592
2009-04-22,561.5230511738381
2009-04-23,569.6110419013027
2009-04-24,587.1317195708132
2009-04-27,579.7615256944152
2009-04-28,565.8791682380107
2009-04-29,584.4666809471989
2009-04-30,598.4404703639186
2009-05-01,601.282220776257
2009-05-04,622.5737636974181
2009-05-05,636.7622901717682
2009-05-06,640.4555655549358
2009-05-07,652.2872732000038
2009-05-08,658.8322086323063
2009-05-11,651.1968646752994
2009-05-12,652.9570839479491
2009-05-13,630.1643073616086
2009-05-14,629.6920271439047
2009-05-15,639.7050462621731
2009-05-18,644.0814821406966
2009-05-19,667.4234379679872
2009-05-20,682.1873377724552
2009-05-21,674.1619780383271
2009-05-22,679.9763870814191
2009-05-25,683.004658208085
2009-05-26,678.969902491407
2009-05-27,684.7664752807611
2009-05-28,675.6731142029824
2009-05-29,687.5998374080432
2009-06-01,709.3410958349176
2009-06-02,722.3690899755317
2009-06-03,715.5447159453049
2009-06-04,706.4327373512871
2009-06-05,703.4767197989256
2009-06-08,690.2960010612592
2009-06-09,700.0253226960574
2009-06-10,711.309026804088
2009-06-11,722.3784727736555
2009-06-12,717.0841497827711
2009-06-15,697.2918061622873
2009-06-16,695.1799139744436
2009-06-17,676.7133138538074
2009-06-18,676.7810997262172
2009-06-19,683.6294407674767
2009-06-22,665.8033788597405
2009-06-23,662.58404282234
2009-06-24,678.9566968043458
2009-06-25,674.8782325035714
2009-06-26,689.4283661985756
2009-06-29,695.9523301469609
2009-06-30,693.0527706988576
2009-07-01,701.9474887357015
2009-07-02,689.17143780791
2009-07-03,685.2477157589819
2009-07-06,671.7649881219487
2009-07-07,674.032008894985
2009-07-08,660.9320996037501
2009-07-09,666.4440399339949
2009-07-10,661.5223393963487
2009-07-13,662.8582555889371
2009-07-14,676.8806826650363
2009-07-15,698.8731772614635
2009-07-16,702.9298564622135
2009-07-17,703.4190876392646
2009-07-20,716.8451141097984
2009-07-21,724.6060245307156
2009-07-22,726.8095818422316
2009-07-23,740.0977053870749
2009-07-24,742.3679259442699
2009-07-27,745.6628722039821
2009-07-28,740.8500144690762
2009-07-29,740.2904433865491
2009-07-30,757.2389666023853
2009-07-31,770.6802576824666
2009-08-03,796.8567899320282
2009-08-04,798.6006931004998
2009-08-05,801.1600747889927
2009-08-06,804.7494708617505
2009-08-07,798.6685998837731
2009-08-10,796.1237491867261
2009-08-11,790.8180164340831
2009-08-12,797.3070043627395
2009-08-13,816.9282045902644
2009-08-14,815.8902906356449
2009-08-17,788.0562730249899
2009-08-18,799.1977609985847
2009-08-19,803.3511788735998
2009-08-20,817.4914827506683
2009-08-21,830.4836335796023
2009-08-24,845.533447347477
2009-08-25,850.9265882052212
2009-08-26,841.5546488946677
2009-08-27,838.9463472280598
2009-08-28,856.3116676388877
2009-08-31,849.9141128126008
2009-09-01,835.7316310576581
2009-09-02,820.9331222707326
2009-09-03,829.5266086394837
2009-09-04,841.0530933385701
2009-09-07,861.2491126734362
2009-09-08,878.987154060316
2009-09-09,888.3729198420089
2009-09-10,895.4503929375094
2009-09-11,903.0386014942655
2009-09-14,896.8985546440205
2009-09-15,899.5932696927997
2009-09-16,916.3134366105974
2009-09-17,925.4533883086578
2009-09-18,918.8685725034609
2009-09-21,906.440200113587
2009-09-22,919.0137940756713
2009-09-23,922.7306988001161
2009-09-24,902.6793443472721
2009-09-25,896.7666361842153
2009-09-28,900.5820219716833
2009-09-29,904.9036761141041
2009-09-30,909.3027685822879
2009-10-01,897.5244862307593
2009-10-02,878.2890253795312
2009-10-05,885.2054341619835
2009-10-06,909.9799184077498
2009-10-07,912.7359650148378
2009-10-08,932.9775292303447
2009-10-09,931.5562230498881
2009-10-12,938.0076997492218
2009-10-13,935.9280406763578
2009-10-14,953.491364152275
2009-10-15,961.8278203057245
2009-10-16,954.5223796816487
2009-10-19,964.6311847772246
2009-10-20,965.226818204928
2009-10-21,968.1064800296475
2009-10-22,955.0810181488456
2009-10-23,954.2001360603524
2009-10-26,940.1236038457967
2009-10-27,926.2106911087717
2009-10-28,901.0783545241433
2009-10-29,914.1956622426793
2009-10-30,908.4294030165839
2009-11-02,902.4268061838771
2009-11-03,888.8966965773586
2009-11-04,912.7995350949044
2009-11-05,921.6644885540866
2009-11-06,929.1410295103049
2009-11-09,952.2178179686433
2009-11-10,950.3146555319577
2009-11-11,954.3495177835877
2009-11-12,951.486501286146
2009-11-13,955.0379932715985
2009-11-16,971.5740071033438
2009-11-17,959.544926501733
2009-11-18,964.5275057303875
2009-11-19,941.4184830292846
2009-11-20,931.7919113648229
2009-11-23,950.4200355052226
2009-11-24,941.7467477099851
2009-11-25,946.1687648521063
2009-11-26,916.1467408903957
2009-11-27,921.2849426602467
2009-11-30,913.1788905293599
2009-12-01,939.398385829855
2009-12-02,945.2160910887175
2009-12-03,946.8929362136753
2009-12-04,939.5367510776981
2009-12-07,936.0983938226796
2009-12-08,918.8924052248293
2009-12-09,910.7555638738764
2009-12-10,915.2543699216749
2009-12-11,913.9461705316995
2009-12-14,919.7561019374493
2009-12-15,915.1224434436369
2009-12-16,921.7444154698688
2009-12-17,907.0363448188458
2009-12-18,901.4484127384543
2009-12-21,907.8017176311529
2009-12-22,907.6284239808098
2009-12-23,914.8341745808499
2009-12-24,916.1777187654401
2009-12-25,916.2288780473436
2009-12-28,921.5805154402326
2009-12-29,929.1245643867979
2009-12-30,926.6669953016608
2009-12-31,931.7865358172622
2010-01-01,931.7865358172622
2010-01-04,952.3642291333873
2010-01-05,956.5615346225983
2010-01-06,959.4327239024226
2010-01-07,957.3714403709633
2010-01-08,963.3258753222501
2010-01-11,980.0098975207396
2010-01-12,970.3190618498315
2010-01-13,969.5392330386552
2010-01-14,975.4259996723534
2010-01-15,969.263955153772
2010-01-18,972.1322117569651
2010-01-19,969.3945877760224
2010-01-20,954.6391154312267
2010-01-21,944.0460359655922
2010-01-22,935.8714587380122
2010-01-25,937.0002871089721
2010-01-26,928.6882174102715
2010-01-27,923.8398525007697
2010-01-28,921.5372818867838
2010-01-29,917.9165441955822
2010-02-01,916.7760359802437
2010-02-02,931.1909290713597
2010-02-03,929.6510003173588
2010-02-04,907.0224210552311
2010-02-05,882.6472945690783
2010-02-08,879.916877334357
2010-02-09,881.5953895640425
2010-02-10,885.8102751245921
2010-02-11,891.6556207973995
2010-02-12,890.7471633093661
2010-02-15,889.7833935986524
2010-02-16,898.6876928902683
2010-02-17,910.188960969587
2010-02-18,912.8342765394435
2010-02-19,903.9339058402402
2010-02-22,913.4361778664645
2010-02-23,908.08624753305
2010-02-24,906.4793144323666
2010-02-25,890.6971608004912
2010-02-26,903.7545362476347
2010-03-01,906.2487672848238
2010-03-02,915.7175398542997
2010-03-03,927.4232603021991
2010-03-04,924.8416808467449
2010-03-05,936.3747125672622
2010-03-08,940.1433093746698
2010-03-09,938.4947333281743
2010-03-10,948.344463955607
2010-03-11,949.4694866469076
2010-03-12,960.0224276494238
2010-03-15,951.1917375674886
2010-03-16,961.4749297321522
2010-03-17,973.0372103908325
2010-03-18,966.993117911451
2010-03-19,959.3166443316154
2010-03-22,959.3530120200966
2010-03-23,965.5374104998859
2010-03-24,957.518328345893
2010-03-25,961.4546794504311
2010-03-26,966.3684615524644
2010-03-29,970.7593700278186
2010-03-30,972.3236774406864
2010-03-31,974.0949689357642
2010-04-01,988.0729526790208
2010-04-02,988.3520921591452
2010-04-05,988.1530705145143
2010-04-06,991.6990842379339
2010-04-07,992.4689110238528
2010-04-08,991.343007139993
2010-04-09,1004.6335076123673
2010-04-12,1013.0123772229816
2010-04-13,1005.6202173644749
2010-04-14,1019.3531854557128
2010-04-15,1023.3951768610135
2010-04-16,1012.9764528294986
2010-04-19,1001.0156463383823
2010-04-20,1012.6265574994836
2010-04-21,1012.3188714321459
2010-04-22,1003.7762590099694
2010-04-23,1015.2455340625052
2010-04-26,1024.538213979345
2010-04-27,1006.9657791919159
2010-04-28,981.7120902482078
2010-04-29,995.5769773685997
2010-04-30,1000.510999356152
2010-05-03,994.5613358030096
2010-05-04,967.6088111034074
2010-05-05,946.2487049447919
2010-05-06,929.510305490777
2010-05-07,890.4744832539083
2010-05-10,945.94381108701
2010-05-11,935.1922547412155
2010-05-12,949.7204248336405
2010-05-13,948.6848380579061
2010-05-14,924.0956923176069
2010-05-17,903.6472067338657
2010-05-18,909.3665921755044
2010-05-19,880.2791051063048
2010-05-20,858.9222493272731
2010-05-21,865.7376009814761
2010-05-24,861.9867194037777
2010-05-25,828.8289926985783
2010-05-26,844.341849732704
2010-05-27,864.9865026856511
2010-05-28,871.8071913009592
2010-05-31,873.7342233101404
2010-06-01,873.6071595772414
2010-06-02,868.846769455822
2010-06-03,884.5644492948588
2010-06-04,867.1365016007652
2010-06-07,848.6911259710971
2010-06-08,843.6182229224386
2010-06-09,862.7976377849772
2010-06-10,879.8585450586804
2010-06-11,882.23055463874
2010-06-14,904.4892279972672
2010-06-15,911.1925264950805
2010-06-16,912.8988170049557
2010-06-17,913.8596330531011
2010-06-18,921.3101057569979
2010-06-21,928.782196484649
2010-06-22,922.5224761112004
2010-06-23,912.9212475426125
2010-06-24,907.8510152518203
2010-06-25,900.9571620721956
2010-06-28,909.1875851181157
2010-06-29,882.9358343196868
2010-06-30,880.5129748578519
2010-07-01,874.2344208307918
2010-07-02,885.5189225320618
2010-07-05,882.4963890175396
2010-07-06,905.1795716138552
2010-07-07,906.0895220275808
2010-07-08,919.5446353147462
2010-07-09,919.9805665690382
2010-07-12,921.0058529312741
2010-07-13,933.6393864857747
2010-07-14,940.3496670680877
2010-07-15,942.4086579417122
2010-07-16,935.7656459419727
2010-07-19,927.4353205961636
2010-07-20,924.1716399077578
2010-07-21,932.6729591301377
2010-07-22,947.2785039385852
2010-07-23,954.382242670632
2010-07-26,966.8360346043324
2010-07-27,967.8713707853825
2010-07-28,965.8227238871766
2010-07-29,970.7796936262315
2010-07-30,964.484983380379
2010-08-02,989.133712868214
2010-08-03,992.5875890519122
2010-08-04,988.1759178685778
2010-08-05,989.9816613617689
2010-08-06,993.1208392114369
2010-08-09,998.2333151431105
2010-08-10,979.6377865177034
2010-08-11,954.535202867131
2010-08-12,942.6302497384746
2010-08-13,943.8347977111683
2010-08-16,949.0010877650282
2010-08-17,960.7745332126473
2010-08-18,960.6248772095897
2010-08-19,957.9685342735662
2010-08-20,938.7251262747649
2010-08-23,942.8663117686347
2010-08-24,931.3276282569136
2010-08-25,921.6597932265333
2010-08-26,933.7646126588397
2010-08-27,938.5372339923578
2010-08-30,943.6076387522899
2010-08-31,941.7657201508633
2010-09-01,965.7559996908834
2010-09-02,971.3646728970447
2010-09-03,979.1691664622912
2010-09-06,986.1110253636402
2010-09-07,976.1932588649197
2010-09-08,983.7659557308866
2010-09-09,993.1256471192256
2010-09-10,995.535264362982
2010-09-13,1010.2669652163456
2010-09-14,1016.4502217530217
2010-09-15,1018.9475787838529
2010-09-16,1017.671810605907
2010-09-17,1017.4643172305581
2010-09-20,1026.6075896521568
2010-09-21,1031.2417217754492
2010-09-22,1040.7039235622397
2010-09-23,1036.033535472821
2010-09-24,1050.7712373460938
2010-09-27,1058.6357363416055
2010-09-28,1061.9213773871886
2010-09-29,1065.1938132666032
2010-09-30,1061.8970718747212
2010-10-01,1067.3616464893066
2010-10-04,1063.8756180884639
2010-10-05,1078.3244822958743
2010-10-06,1089.919367975096
2010-10-07,1093.442973792742
2010-10-08,1092.4714356001055
2010-10-11,1097.4977222526368
2010-10-12,1088.7603871767749
2010-10-13,1107.0562298523532
2010-10-14,1118.3211241489169
2010-10-15,1110.4869203107908
2010-10-18,1108.9892339242085
2010-10-19,1095.9830287700026
2010-10-20,1108.251033835408
2010-10-21,1115.8458540603838
2010-10-22,1110.8029640947557
2010-10-25,1123.4732955907189
2010-10-26,1117.6064846193601
2010-10-27,1102.3498781059016
2010-10-28,1111.7099871210767
2010-10-29,1113.5344387380717
2010-11-01,1119.7053046476863
2010-11-02,1127.8422775646961
2010-11-03,1125.7044604104954
2010-11-04,1150.8848171478323
2010-11-05,1147.045856001331
2010-11-08,1141.8475048407593
2010-11-09,1145.3400555358367
2010-11-10,1123.9383916281347
2010-11-11,1115.7910463460628
2010-11-12,1111.6294677943172
2010-11-15,1111.2526245417307
2010-11-16,1090.8463306663828
2010-11-17,1091.907739274237
2010-11-18,1108.0235889000553
2010-11-19,1110.8942088520248
2010-11-22,1110.078630162663
2010-11-23,1085.6188579399936
2010-11-24,1091.4384773532086
2010-11-25,1095.7113151594876
2010-11-26,1082.4117695588443
2010-11-29,1066.8126458229228
2010-11-30,1062.9829772132935
2010-12-01,1078.086977790396
2010-12-02,1101.958553260307
2010-12-03,1118.9341890434932
2010-12-06,1123.4787788144681
2010-12-07,1134.2944210489877
2010-12-08,1123.4097191759195
2010-12-09,1122.5171944403996
2010-12-10,1125.3275515909672
2010-12-13,1140.6358462470587
2010-12-14,1144.912731272296
2010-12-15,1138.610641347814
2010-12-16,1130.3164595711173
2010-12-17,1133.2493504753174
2010-12-20,1135.09213889307
2010-12-21,1142.2234732219638
2010-12-22,1143.7480265597494
2010-12-23,1145.4148393095159
2010-12-24,1144.2892469456453
2010-12-27,1142.9722856403032
2010-12-28,1146.1454580113914
2010-12-29,1157.0210871687448
2010-12-30,1160.0768478219525
2010-12-31,1172.838294462638
2011-01-03,1168.6475765501093
2011-01-04,1172.3832203740656
2011-01-05,1158.7090529528455
2011-01-06,1156.8824931588397
2011-01-07,1155.1133255185496
2011-01-10,1147.8978183049053
2011-01-11,1157.2000911943603
2011-01-12,1169.995406737421
2011-01-13,1185.1894845889199
2011-01-14,1181.4695848913932
2011-01-17,1182.6655780408928
2011-01-18,1191.6666775452218
2011-01-19,1193.2364173469264
2011-01-20,1166.336525252966
2011-01-21,1174.5001506821284
2011-01-24,1179.4187229725444
2011-01-25,1176.1002885891605
2011-01-26,1186.2365395112422
2011-01-27,1187.3032564631499
2011-01-28,1175.9611817413602
2011-01-31,1176.4707973403922
2011-02-01,1194.7333027803627
2011-02-02,1195.4432012740444
2011-02-03,1187.646908693129
2011-02-04,1191.3373928993478
2011-02-07,1201.16905949206
2011-02-08,1205.9253710031664
2011-02-09,1204.6218725170916
2011-02-10,1190.944798620821
2011-02-11,1189.7000427928144
2011-02-14,1193.8499720481855
2011-02-15,1192.9144823659644
2011-02-16,1192.276723921102
2011-02-17,1200.5545722721658
2011-02-18,1207.3249771673059
2011-02-21,1198.8184584146366
2011-02-22,1186.8393719689834
2011-02-23,1182.2308585065032
2011-02-24,1170.376628080688
2011-02-25,1183.9927474684275
2011-02-28,1199.3072432273373
2011-03-01,1204.488627897776
2011-03-02,1199.508421263679
2011-03-03,1204.5425918479018
2011-03-04,1213.5685145788605
2011-03-07,1212.302011789321
2011-03-08,1203.9660643730542
2011-03-09,1207.9755350588846
2011-03-10,1183.5534257685633
2011-03-11,1174.2505724740554
2011-03-14,1163.4981819326154
2011-03-15,1124.734012484112
2011-03-16,1129.1980491977552
2011-03-17,1146.7916641193635
2011-03-18,1166.031165079216
2011-03-21,1184.9769509742473
2011-03-22,1194.4669320197768
2011-03-23,1186.9452956419193
2011-03-24,1199.21196277983
2011-03-25,1200.6247920413848
2011-03-28,1199.9548153783192
2011-03-29,1197.361425465913
2011-03-30,1209.462830644954
2011-03-31,1210.2162197841587
2011-04-01,1212.6030740076185
2011-04-04,1221.901588588893
2011-04-05,1218.4993198791028
2011-04-06,1226.0248572627481
2011-04-07,1218.1178077164839
2011-04-08,1233.326373282293
2011-04-11,1230.9884601793292
2011-04-12,1214.3888073576975
2011-04-13,1224.00543642391
2011-04-14,1226.906629749763
2011-04-15,1225.3870030507624
2011-04-18,1206.6636977757114
2011-04-19,1215.5192658638484
2011-04-20,1240.5252743388658
2011-04-21,1255.5039612947066
2011-04-22,1255.5648275636763
2011-04-25,1251.7279870443383
2011-04-26,1258.2624985339528
2011-04-27,1258.2961014258128
2011-04-28,1280.1492402398326
2011-04-29,1282.8584074424002
2011-05-02,1287.4133803035386
2011-05-03,1276.837031590968
2011-05-04,1265.8034272821196
2011-05-05,1250.5993375420253
2011-05-06,1254.176750972451
2011-05-09,1244.8078749136228
2011-05-10,1258.1371643674033
2011-05-11,1260.8006522716926
2011-05-12,1241.0172527696523
2011-05-13,1237.578544622277
2011-05-16,1232.6726862273574
2011-05-17,1220.6502953251631
2011-05-18,1226.763179668955
2011-05-19,1231.803055155783
2011-05-20,1231.4095871550244
2011-05-23,1207.323963519872
2011-05-24,1212.7372420712657
2011-05-25,1211.9242935807854
2011-05-26,1218.4159920778463
2011-05-27,1234.1162672027149
2011-05-30,1236.6537476129556
2011-05-31,1247.0862278389973
2011-06-01,1248.8166105503415
2011-06-02,1237.352868082213
2011-06-03,1240.3148043466174
2011-06-06,1238.249923778257
2011-06-07,1241.9152480830714
2011-06-08,1222.9642315885558
2011-06-09,1222.9768079396824
2011-06-10,1207.450057081698
2011-06-13,1206.7759509656557
2011-06-14,1219.8240431142654
2011-06-15,1203.723201058978
2011-06-16,1178.7486730769856
2011-06-17,1186.9334617857141
2011-06-20,1176.0184762443134
2011-06-21,1189.5204824983637
2011-06-22,1190.9348947642104
2011-06-23,1164.054481360318
2011-06-24,1166.712788051575
2011-06-27,1165.3705496509026
2011-06-28,1171.970982199525
2011-06-29,1195.834508887255
2011-06-30,1217.1457680645879
2011-07-01,1220.7559543693196
2011-07-04,1230.2285788406693
2011-07-05,1228.5096546001655
2011-07-06,1218.9082114047494
2011-07-07,1226.1084431816964
2011-07-08,1224.142135343375
2011-07-11,1194.3755033705297
2011-07-12,1181.097356552667
2011-07-13,1200.4063887323541
2011-07-14,1190.1500019120144
2011-07-15,1184.2419053284439
2011-07-18,1160.8056821175844
2011-07-19,1175.3673013275588
2011-07-20,1187.5405434728875
2011-07-21,1200.9246536167716
2011-07-22,1213.7659569628076
2011-07-25,1207.4412672981534
2011-07-26,1216.8749413407015
2011-07-27,1206.486888460563
2011-07-28,1197.460693371117
2011-07-29,1196.6709224504611
2011-08-01,1186.3736820887761
2011-08-02,1159.0644113267178
2011-08-03,1137.9644355781495
2011-08-04,1094.2411940888665
2011-08-05,1070.6183622986846
2011-08-08,1027.907431481926
2011-08-09,1036.377104778808
2011-08-10,1034.5365398508832
2011-08-11,1048.78245826259
2011-08-12,1071.8230916114696
2011-08-15,1095.6656449152215
2011-08-16,1089.3897713498552
2011-08-17,1098.9360462192835
2011-08-18,1055.928040599619
2011-08-19,1042.9888990698669
2011-08-22,1040.8448816775033
2011-08-23,1056.326951972632
2011-08-24,1063.1747708615876
2011-08-25,1057.8260994125812
2011-08-26,1056.7596271914697
2011-08-29,1077.7649209995732
2011-08-30,1088.049613266807
2011-08-31,1112.7539999242474
2011-09-01,1108.8234288772526
2011-09-02,1091.9937425622013
2011-09-05,1057.0586782330538
2011-09-06,1041.1114267572514
2011-09-07,1064.543446338534
2011-09-08,1070.134197453088
2011-09-09,1044.115816181926
2011-09-12,1011.7843755576831
2011-09-13,1016.5079700172101
2011-09-14,1016.3694671325007
2011-09-15,1042.7451390733395
2011-09-16,1055.538385929643
2011-09-19,1030.485301710957
2011-09-20,1038.3944737190566
2011-09-21,1031.121483799051
2011-09-22,982.7842057752063
2011-09-23,976.5191299434464
2011-09-26,968.3087441928279
2011-09-27,1011.2808292286436
2011-09-28,1009.7372100643627
2011-09-29,1012.9764527827483
2011-09-30,995.1376601650757
2011-10-03,973.741646581052
2011-10-04,945.3453586983832
2011-10-05,956.8804471412142
2011-10-06,985.2096816613622
2011-10-07,1004.0544812212241
2011-10-10,1021.845202808158
2011-10-11,1025.951977769077
2011-10-12,1046.6574593961386
2011-10-13,1042.304722174041
2011-10-14,1054.6506876872324
2011-10-17,1050.419917711282
2011-10-18,1037.6419056547995
2011-10-19,1049.5659498600942
2011-10-20,1031.833355208234
2011-10-21,1055.5647766594006
2011-10-24,1073.0772120230838
2011-10-25,1070.7419015737494
2011-10-26,1067.3267404441422
2011-10-27,1113.0310496648126
2011-10-28,1120.525311969898
2011-10-31,1090.3574745978044
2011-11-01,1045.9582944371036
2011-11-02,1054.5868207369488
2011-11-03,1063.9320887565145
2011-11-04,1067.786965945483
2011-11-07,1063.3220070439734
2011-11-08,1069.5104600452446
2011-11-09,1052.4013544205818
2011-11-10,1036.0658855548004
2011-11-11,1061.0783799020269
2011-11-14,1053.1270712526623
2011-11-15,1040.8792237112348
2011-11-16,1037.0164787875965
2011-11-17,1029.4615911589074
2011-11-18,1022.2061910592475
2011-11-21,994.8130703778809
2011-11-22,990.6387824314147
2011-11-23,970.617479932021
2011-11-24,969.7728532353665
2011-11-25,965.6227915505227
2011-11-28,993.1866075616051
2011-11-29,1006.0987899315608
2011-11-30,1035.8359307212488
2011-12-01,1028.471771178572
2011-12-02,1036.2876566577906
2011-12-05,1049.3065610541478
