Date,RUSSIA IMI VALUE WEIGHTED
1998-08-24,681.1925771284076
1998-08-25,731.5512782895812
1998-08-26,619.1689291820272
1998-08-27,526.2498824864259
1998-08-28,546.7807210827876
1998-08-31,525.6612015055073
1998-09-01,523.7532956561116
1998-09-02,529.1538735939621
1998-09-03,498.55281570456566
1998-09-04,518.3160614660175
1998-09-07,514.272468209635
1998-09-08,510.8143539406535
1998-09-09,490.9407181171691
1998-09-10,508.0635240752908
1998-09-11,493.3984437582163
1998-09-14,500.6437109924908
1998-09-15,405.78476347426704
1998-09-16,382.25777641242564
1998-09-17,341.3485498250526
1998-09-18,326.4737591022284
1998-09-21,271.6938733090115
1998-09-22,314.5045572160281
1998-09-23,319.4643022872002
1998-09-24,325.4708920129146
1998-09-25,314.09111373694225
1998-09-28,315.5769562861881
1998-09-29,313.5849031177138
1998-09-30,287.46009960546854
1998-10-01,236.31675882711764
1998-10-02,220.25663403826042
1998-10-05,222.5102002298799
1998-10-06,245.55600585901382
1998-10-07,261.9053357802064
1998-10-08,245.4525587735141
1998-10-09,245.9774252182459
1998-10-12,262.4911634734228
1998-10-13,284.93423254838666
1998-10-14,347.16111242992224
1998-10-15,386.32572975274365
1998-10-16,399.7607464307227
1998-10-19,375.3977696576802
1998-10-20,382.9386159184505
1998-10-21,431.5368374999436
1998-10-22,429.0745313983197
1998-10-23,396.5905431910587
1998-10-26,387.81645511086873
1998-10-27,362.96846688544264
1998-10-28,334.8888676531747
1998-10-29,350.86597230133685
1998-10-30,364.3740224873548
1998-11-02,379.55104611060915
1998-11-03,383.9585288882105
1998-11-04,408.2285042806625
1998-11-05,405.92992563817114
1998-11-06,426.4283236810221
1998-11-09,426.8295766904967
1998-11-10,421.9100702989982
1998-11-11,404.3427509302705
1998-11-12,411.13207857902756
1998-11-13,394.4371240643806
1998-11-16,390.42811208419516
1998-11-17,394.91374953684164
1998-11-18,394.6635309206313
1998-11-19,397.61817894141626
1998-11-20,435.38326957118113
1998-11-23,502.03336944887417
1998-11-24,506.73350792541413
1998-11-25,491.8468203091859
1998-11-26,519.7608856340291
1998-11-27,513.3656978583605
1998-11-30,516.9788210151354
1998-12-01,482.57168687666774
1998-12-02,492.17272602749773
1998-12-03,466.7380740379604
1998-12-04,453.1953038723061
1998-12-07,436.06052676690524
1998-12-08,412.1594053243364
1998-12-09,404.19920343725005
1998-12-10,418.4150421208529
1998-12-11,392.0505833119533
1998-12-14,391.7616553354198
1998-12-15,396.2205855465271
1998-12-16,412.6362100781366
1998-12-17,403.8609246630553
1998-12-18,384.7857254085657
1998-12-21,386.1715309956415
1998-12-22,385.33952116905596
1998-12-23,387.89608602260125
1998-12-24,389.92057569326215
1998-12-25,387.762341932415
1998-12-28,385.09313833219517
1998-12-29,381.32178180799195
1998-12-30,379.0738359212056
1998-12-31,359.8140840772301
1999-01-01,359.8140840772301
1999-01-04,360.30021963238397
1999-01-05,374.88936931372746
1999-01-06,390.9538620703788
1999-01-07,390.30356440674325
1999-01-08,390.4640218992217
1999-01-11,385.50269384479486
1999-01-12,380.0792835782965
1999-01-13,339.7964706891436
1999-01-14,347.0734573203128
1999-01-15,343.4606628498967
1999-01-18,349.3424127015754
1999-01-19,350.0986347562254
1999-01-20,357.79550184128556
1999-01-21,357.27122501806696
1999-01-22,348.68506183346943
1999-01-25,336.11986119858796
1999-01-26,347.58262249779546
1999-01-27,351.3265636368917
1999-01-28,350.2625554687797
1999-01-29,356.58626596897295
1999-02-01,353.54121442579253
1999-02-02,360.0425791032284
1999-02-03,366.2833269290534
1999-02-04,371.44005871336634
1999-02-05,361.0591503419665
1999-02-08,368.1508364652471
1999-02-09,381.5112231222519
1999-02-10,420.5198575014278
1999-02-11,454.64718395694854
1999-02-12,435.1809561135048
1999-02-15,427.9806516080722
1999-02-16,445.1950580741364
1999-02-17,449.12415380653295
1999-02-18,451.63673930041244
1999-02-19,483.4935793996595
1999-02-22,531.1013192905276
1999-02-23,515.3198621034321
1999-02-24,537.7925986375402
1999-02-25,490.799834358627
1999-02-26,491.9090991641358
1999-03-01,521.6151713746817
1999-03-02,549.7188618645577
1999-03-03,525.5681394403604
1999-03-04,507.7637951809702
1999-03-05,517.5154415623023
1999-03-08,517.7539695972657
1999-03-09,529.185319012374
1999-03-10,555.0429634035036
1999-03-11,606.6591741789249
1999-03-12,602.6005674297738
1999-03-15,603.9959992401309
1999-03-16,639.8938161341514
1999-03-17,664.4180550024872
1999-03-18,659.1989343477238
1999-03-19,671.9926800815643
1999-03-22,633.9643404740631
1999-03-23,622.1633100402132
1999-03-24,567.4111901960116
1999-03-25,598.2898899034552
1999-03-26,588.5941418934821
1999-03-29,600.5405164504048
1999-03-30,609.8539930071655
1999-03-31,611.34027926826
1999-04-01,590.538709876466
1999-04-02,596.6783631509815
1999-04-05,595.6269965385943
1999-04-06,564.3761848111714
1999-04-07,542.6361686290585
1999-04-08,524.9125079018582
1999-04-09,493.92602755860776
1999-04-12,516.6624848360792
1999-04-13,511.83412357379797
1999-04-14,549.4896496462997
1999-04-15,568.7433639883752
1999-04-16,600.6218867455017
1999-04-19,605.8426889405696
1999-04-20,573.7409491324944
1999-04-21,579.0100876664175
1999-04-22,601.7812866629203
1999-04-23,611.9769070574769
1999-04-26,624.1898583434323
1999-04-27,626.2266866396506
1999-04-28,607.5624760790627
1999-04-29,631.5394893400216
1999-04-30,672.4873054746984
1999-05-03,673.6448867276963
1999-05-04,675.9473226371539
1999-05-05,747.1510950819879
1999-05-06,768.6854540570379
1999-05-07,734.8451304585792
1999-05-10,734.182067594013
1999-05-11,707.9406514181101
1999-05-12,579.2802543048089
1999-05-13,613.7473500281582
1999-05-14,611.2321102869896
1999-05-17,683.7403384163462
1999-05-18,734.8331328376611
1999-05-19,709.6198809444907
1999-05-20,703.458040616118
1999-05-21,726.635543910207
1999-05-24,766.1632222541402
1999-05-25,740.8693573839324
1999-05-26,752.3206535678484
1999-05-27,753.5517814843455
1999-05-28,745.0799565605879
1999-05-31,730.7680269290315
1999-06-01,728.5599326598991
1999-06-02,709.9436014899305
1999-06-03,739.6899505953122
1999-06-04,740.635625484392
1999-06-07,761.3347241200378
1999-06-08,793.6352821297932
1999-06-09,809.7722877031964
1999-06-10,840.8897970474306
1999-06-11,894.2847108340266
1999-06-14,894.6049719264471
1999-06-15,884.3266019217673
1999-06-16,944.9365009370598
1999-06-17,1033.8787093202607
1999-06-18,1095.0133165675127
1999-06-21,1162.5280476215496
1999-06-22,1123.4713409602934
1999-06-23,1074.481196515396
1999-06-24,1076.1837823939245
1999-06-25,1051.346566088267
1999-06-28,1045.2366243069748
1999-06-29,1075.0771647864922
1999-06-30,1097.1375406985487
1999-07-01,1154.5868014002544
1999-07-02,1169.4287021407206
1999-07-05,1219.7418129161615
1999-07-06,1294.4609807278766
1999-07-07,1267.0845579044026
1999-07-08,1275.526838212464
1999-07-09,1248.9248504716486
1999-07-12,1223.925385812461
1999-07-13,1171.0888599881796
1999-07-14,1208.318293283627
1999-07-15,1192.584787364117
1999-07-16,1182.187512925957
1999-07-19,1146.0944640069663
1999-07-20,1116.0410996541978
1999-07-21,1069.6691496016258
1999-07-22,1093.184355599342
1999-07-23,1067.6900869603974
1999-07-26,1089.7193949037999
1999-07-27,1059.1315403489177
1999-07-28,1043.4177736763131
1999-07-29,950.4495112685347
1999-07-30,974.3505827345683
1999-08-02,968.8106067241122
1999-08-03,957.4996469535752
1999-08-04,890.700046925077
1999-08-05,851.3969849755529
1999-08-06,868.4286024523993
1999-08-09,845.422118237825
1999-08-10,850.1629822575428
1999-08-11,872.7359191029183
1999-08-12,895.7057807206807
1999-08-13,884.3441299673896
1999-08-16,891.0552700924484
1999-08-17,897.491967202615
1999-08-18,891.8848894251655
1999-08-19,893.9884513989456
1999-08-20,899.4871293543601
1999-08-23,990.1372829397964
1999-08-24,987.7423454228747
1999-08-25,979.0920058851073
1999-08-26,944.9676109236798
1999-08-27,908.7638448678011
1999-08-30,879.110753621961
1999-08-31,863.4537283779433
1999-09-01,871.4183591796547
1999-09-02,855.6729957425775
1999-09-03,873.5203605638405
1999-09-06,880.4812603758065
1999-09-07,877.852794060351
1999-09-08,855.2526881786143
1999-09-09,858.2954969075171
1999-09-10,877.702104380416
1999-09-13,816.423558218875
1999-09-14,794.7103552510041
1999-09-15,759.0339236782179
1999-09-16,712.7218115212024
1999-09-17,688.7527898301769
1999-09-20,659.7694561384163
1999-09-21,635.508298133151
1999-09-22,676.6885222006084
1999-09-23,706.3651781316752
1999-09-24,700.2927499428133
1999-09-27,729.9565663876675
1999-09-28,717.005183180923
1999-09-29,704.1124048735021
1999-09-30,697.1800161717229
1999-10-01,709.4580839983228
1999-10-04,731.5000021608072
1999-10-05,745.1428113130765
1999-10-06,746.9616134379212
1999-10-07,745.7096269132343
1999-10-08,766.8039017018535
1999-10-11,798.5130576247798
1999-10-12,784.4526727281805
1999-10-13,781.4988449156913
1999-10-14,804.2206659700457
1999-10-15,764.2853516273517
1999-10-18,741.8896000039753
1999-10-19,758.0695926791628
1999-10-20,768.2803494072872
1999-10-21,752.1554403357843
1999-10-22,775.8526333515249
1999-10-25,775.8303575266169
1999-10-26,772.8778966183819
1999-10-27,759.8686379538892
1999-10-28,763.1631641135888
1999-10-29,763.9933272066673
1999-11-01,762.0615635498945
1999-11-02,764.4488332852252
1999-11-03,741.8432338429158
1999-11-04,747.8482871503337
1999-11-05,773.5619821203339
1999-11-08,773.467709899236
1999-11-09,807.4496482779821
1999-11-10,851.828638344416
1999-11-11,867.1491261886603
1999-11-12,861.1683620406089
1999-11-15,868.7327858175528
1999-11-16,889.1163473137243
1999-11-17,903.7562131591908
1999-11-18,891.4136267136761
1999-11-19,937.2867444547668
1999-11-22,978.0555949621224
1999-11-23,1008.9960552025858
1999-11-24,959.7919148079947
1999-11-25,972.3184714024989
1999-11-26,966.6851634338523
1999-11-29,947.5017087965997
1999-11-30,913.5401000730968
1999-12-01,921.7592606823782
1999-12-02,934.9682517396793
1999-12-03,962.6276105952675
1999-12-06,957.9631391657232
1999-12-07,909.7759548074644
1999-12-08,881.2380089427421
1999-12-09,877.5838232000665
1999-12-10,858.2927413388228
1999-12-13,857.4098650619226
1999-12-14,878.9902315263673
1999-12-15,957.6257373077281
1999-12-16,943.4733386415189
1999-12-17,957.6994955067279
1999-12-20,1047.8936129603005
1999-12-21,1134.6775261990524
1999-12-22,1142.6424163421998
1999-12-23,1135.2557179094636
1999-12-24,1173.5751696269178
1999-12-27,1222.1715129085476
1999-12-28,1192.0263411253836
1999-12-29,1154.1766720707456
1999-12-30,1187.1345691735817
1999-12-31,1405.6526790309526
2000-01-03,1403.1247672917796
2000-01-04,1402.1957244149323
2000-01-05,1427.1901617361716
2000-01-06,1488.1254414987181
2000-01-07,1490.6116323150227
2000-01-10,1601.235223340633
2000-01-11,1512.5862742691409
2000-01-12,1531.1141626269862
2000-01-13,1649.079503872421
2000-01-14,1740.3338192332417
2000-01-17,1689.088668577716
2000-01-18,1658.9646455281118
2000-01-19,1538.080470158445
2000-01-20,1640.4640196102812
2000-01-21,1712.24507886833
2000-01-24,1648.566181597176
2000-01-25,1558.2412265529908
2000-01-26,1561.8179480925446
2000-01-27,1617.3982258090634
2000-01-28,1551.2038287892653
2000-01-31,1466.1573812329477
2000-02-01,1476.7397228931306
2000-02-02,1426.6577692507929
2000-02-03,1462.551090843485
2000-02-04,1502.9069074364743
2000-02-07,1506.392633315506
2000-02-08,1587.1618392265839
2000-02-09,1624.7213263025428
2000-02-10,1606.0131571137492
2000-02-11,1594.633358613877
2000-02-14,1588.2962149878504
2000-02-15,1516.8306789842752
2000-02-16,1542.4704668210945
2000-02-17,1595.9381080290993
2000-02-18,1566.3315970606577
2000-02-21,1542.9548160825814
2000-02-22,1562.0590907895967
2000-02-23,1591.294901353992
2000-02-24,1616.4233198730246
2000-02-25,1556.3888306340577
2000-02-28,1464.8149453553212
2000-02-29,1530.790295009256
2000-03-01,1598.2654785240245
2000-03-02,1602.4838475578003
2000-03-03,1644.827430283347
2000-03-06,1649.9322607611211
2000-03-07,1726.1385607283796
2000-03-08,1727.2812049075906
2000-03-09,1852.2045612919453
2000-03-10,1973.3657764069
2000-03-13,1845.7733294481816
2000-03-14,1948.4488534095854
2000-03-15,1943.35473268218
2000-03-16,1941.5947157011103
2000-03-17,1918.643373388045
2000-03-20,1892.8521994904486
2000-03-21,1876.3284215481694
2000-03-22,1963.4786200230278
2000-03-23,2028.9831524280755
2000-03-24,2102.535431021568
2000-03-27,2055.2438784649325
2000-03-28,1959.0972333792258
2000-03-29,1999.8111812986547
2000-03-30,1917.0138842661597
2000-03-31,1981.3848659071118
2000-04-03,1920.1387853833746
2000-04-04,1934.2620300908452
2000-04-05,1818.3968424975697
2000-04-06,1878.9024692534247
2000-04-07,1866.2374056308372
2000-04-10,1951.5650901031725
2000-04-11,1887.6138245019445
2000-04-12,1914.8987410029804
2000-04-13,1886.3794253179483
2000-04-14,1872.2367875539362
2000-04-17,1721.149464039915
2000-04-18,1719.8671308245205
2000-04-19,1710.1551150273915
2000-04-20,1753.891049064701
2000-04-21,1804.743642481229
2000-04-24,1743.3372156105795
2000-04-25,1804.3863812418515
2000-04-26,1895.4705216781394
2000-04-27,1860.5132591931176
2000-04-28,1941.8030297183811
2000-05-01,1941.9327194956522
2000-05-02,1942.417491639565
2000-05-03,1936.342867135386
2000-05-04,1913.7179262385137
2000-05-05,1914.8074673293092
2000-05-08,1944.9410020821706
2000-05-09,1945.8092977815459
2000-05-10,1926.704311116693
2000-05-11,1884.6869791729746
2000-05-12,1853.1410743248925
2000-05-15,1805.5530513842623
2000-05-16,1875.662164055266
2000-05-17,1766.5817682284926
2000-05-18,1731.5464835005564
2000-05-19,1596.2847072755046
2000-05-22,1528.5175874986558
2000-05-23,1444.2728782114127
2000-05-24,1405.467463577806
2000-05-25,1489.7521171873434
2000-05-26,1541.3452056731633
2000-05-29,1536.7944385986523
2000-05-30,1576.2082178518629
2000-05-31,1586.767380225218
2000-06-01,1659.5578879140278
2000-06-02,1719.344291476981
2000-06-05,1700.876532335498
2000-06-06,1627.4024164404045
2000-06-07,1625.5713805827813
2000-06-08,1673.1426972432118
2000-06-09,1691.8885402559583
2000-06-12,1691.441420309242
2000-06-13,1648.407078468974
2000-06-14,1627.455293400319
