Date,AC Asia Pacific Select High Dividend Index
2018-02-07,1240.0380241191679
2018-02-08,1242.254607446401
2018-02-09,1218.9921974607194
2018-02-12,1219.2646468637909
2018-02-13,1219.6869695447585
2018-02-14,1230.1474043463684
2018-02-15,1248.1562007118364
2018-02-16,1254.9882902368345
2018-02-19,1261.0732139157258
2018-02-20,1248.751263708624
2018-02-21,1252.4074553076114
2018-02-22,1245.9134004138873
2018-02-23,1261.2593906854872
2018-02-26,1269.4928690691904
2018-02-27,1264.627963986664
2018-02-28,1251.7816972005276
2018-03-01,1242.1372209547537
2018-03-02,1231.4388274729067
2018-03-05,1216.3205008780487
2018-03-06,1233.8431550391354
2018-03-07,1221.4602317871127
2018-03-08,1229.8214346690143
2018-03-09,1230.2467670143176
2018-03-12,1253.648368169138
2018-03-13,1253.7822378580317
2018-03-14,1252.0176840651388
2018-03-15,1250.1055825379563
2018-03-16,1248.0096985867845
2018-03-19,1241.8750840367372
2018-03-20,1238.3677336735743
2018-03-21,1243.7341411123132
2018-03-22,1248.4640203197507
2018-03-23,1220.2752682293712
2018-03-26,1224.2791852241724
2018-03-27,1239.2354887301105
2018-03-28,1225.1801344554267
2018-03-29,1225.234655370524
2018-03-30,1228.059759488784
2018-04-02,1227.0152472816062
2018-04-03,1226.7562491289398
2018-04-04,1220.15881267634
2018-04-05,1219.907693867458
2018-04-06,1226.812487886684
2018-04-09,1232.1172378849906
2018-04-10,1249.8117965465458
2018-04-11,1255.0424254959016
2018-04-12,1250.0643264802886
2018-04-13,1249.873292137978
2018-04-16,1243.5971288491662
2018-04-17,1239.0363030421054
2018-04-18,1249.5664138178927
2018-04-19,1261.1809291553545
2018-04-20,1247.281548155692
2018-04-23,1241.8945943236758
2018-04-24,1254.6254208691996
2018-04-25,1248.1091086145377
2018-04-26,1242.0181535795402
2018-04-27,1254.4914130472253
2018-04-30,1260.2021784339126
2018-05-01,1256.6267679108807
2018-05-02,1252.1522781121892
2018-05-03,1251.7507043860592
2018-05-04,1245.9644228936256
2018-05-07,1250.6015744773733
2018-05-08,1254.396063805423
2018-05-09,1259.4036034433896
2018-05-10,1270.9889119708855
2018-05-11,1279.9404691334007
2018-05-14,1291.4847501571544
2018-05-15,1279.6340192904813
2018-05-16,1282.5513197261316
2018-05-17,1278.8852190861521
2018-05-18,1286.949451954865
2018-05-21,1284.81593412421
2018-05-22,1284.9720192913055
2018-05-23,1266.8693236049469
2018-05-24,1269.0270032965198
2018-05-25,1259.204717156045
2018-05-28,1251.8654542146062
2018-05-29,1246.487005906299
2018-05-30,1232.6366821121298
2018-05-31,1252.7251451333345
2018-06-01,1252.7003877363748
2018-06-04,1275.477764560086
2018-06-05,1269.042597622634
2018-06-06,1276.739667206893
2018-06-07,1287.6735599276121
2018-06-08,1275.9929484750407
2018-06-11,1274.8408701504525
2018-06-12,1276.8430242926825
2018-06-13,1268.5790915495063
2018-06-14,1255.9905154453645
2018-06-15,1255.1058240651075
2018-06-18,1248.3997561826686
2018-06-19,1228.3206493305577
2018-06-20,1236.2173692282897
2018-06-21,1232.432845670404
2018-06-22,1229.9412854737031
2018-06-25,1221.4725549441364
2018-06-26,1216.9373954576897
2018-06-27,1207.6253442992588
2018-06-28,1211.5934892560822
2018-06-29,1220.3815498784818
2018-07-02,1209.306849728541
2018-07-03,1202.3263867921994
2018-07-04,1198.1573307208537
2018-07-05,1196.121020545479
2018-07-06,1206.5208297887002
2018-07-09,1218.605444155499
2018-07-10,1219.9972807207694
2018-07-11,1205.4283533365588
2018-07-12,1204.8042338558728
2018-07-13,1207.6606184181187
2018-07-16,1207.1190416326692
2018-07-17,1201.0004029224842
2018-07-18,1205.73549264551
2018-07-19,1200.9437716041898
2018-07-20,1212.238723205532
2018-07-23,1211.6469868372267
2018-07-24,1226.707052837131
2018-07-25,1233.5075503739035
2018-07-26,1235.0229559252516
2018-07-27,1243.2942729986673
2018-07-30,1242.605954612066
2018-07-31,1236.9925411045783
2018-08-01,1238.0042992054573
2018-08-02,1219.6928378238433
2018-08-03,1216.9489427483088
2018-08-06,1219.4986910908674
2018-08-07,1234.7277779889425
2018-08-08,1237.286342462166
2018-08-09,1237.3230003258818
2018-08-10,1226.5786806781648
2018-08-13,1206.637279366166
2018-08-14,1214.3333765217826
2018-08-15,1207.109899681506
2018-08-16,1201.7932532906257
2018-08-17,1206.5556044624925
2018-08-20,1212.6069751778518
2018-08-21,1209.4168191655438
2018-08-22,1216.4110621602504
2018-08-23,1204.3148939470423
2018-08-24,1210.718413336597
2018-08-27,1233.2035487940175
2018-08-28,1238.17771831995
2018-08-29,1240.6886377025116
2018-08-30,1232.5214574748397
2018-08-31,1229.4814955555935
2018-09-03,1220.7190902783298
2018-09-04,1218.3066058630675
2018-09-05,1199.1431127002431
2018-09-06,1199.8550850757613
2018-09-07,1194.5536587875856
2018-09-10,1188.9920492021217
2018-09-11,1191.625597344856
2018-09-12,1191.7591414821386
2018-09-13,1206.5981118993677
2018-09-14,1214.0528603577834
2018-09-17,1210.751982560082
2018-09-18,1222.2603212026
2018-09-19,1235.6859662086677
2018-09-20,1233.962855794937
2018-09-21,1250.4880445500837
2018-09-24,1240.9178668460531
2018-09-25,1243.8548337402449
2018-09-26,1246.1753009806796
2018-09-27,1237.8695065772224
2018-09-28,1244.4132486185385
2018-10-01,1240.6828876582144
2018-10-02,1234.1281258435827
2018-10-03,1225.0939953227673
2018-10-04,1219.528492203173
2018-10-05,1219.1420840682995
2018-10-08,1214.4052711433121
2018-10-09,1206.9580872247534
2018-10-10,1215.0341228860557
2018-10-11,1181.2637598790557
2018-10-12,1185.1314523103988
2018-10-15,1170.0297469108114
2018-10-16,1177.2508511216452
2018-10-17,1184.2816153333313
2018-10-18,1183.2539570176252
2018-10-19,1181.409331260683
2018-10-22,1183.9638232595667
2018-10-23,1160.6507316800898
2018-10-24,1159.9978936732612
2018-10-25,1143.1080035681657
2018-10-26,1146.6301929685596
2018-10-29,1140.8239839025448
2018-10-30,1146.1631901351386
2018-10-31,1159.6963765827506
2018-11-01,1156.985251471091
2018-11-02,1174.0747822141855
2018-11-05,1158.458919892236
2018-11-06,1172.4964278039206
2018-11-07,1169.3270262580716
2018-11-08,1181.1261692326839
2018-11-09,1163.7330810545081
2018-11-12,1167.3124616680536
2018-11-13,1156.3035848218656
2018-11-14,1153.650395340373
2018-11-15,1162.81418695684
2018-11-16,1165.1796840032105
2018-11-19,1170.343040182029
2018-11-20,1163.468817618083
2018-11-21,1160.7820922683413
2018-11-22,1162.4477349435424
2018-11-23,1163.489521028493
2018-11-26,1166.24474617804
2018-11-27,1168.7976755779616
2018-11-28,1173.3570895496111
2018-11-29,1177.302777637043
2018-11-30,1174.3861757385052
2018-12-03,1192.0517490802804
2018-12-04,1185.3926820766187
2018-12-05,1175.0594130221637
2018-12-06,1162.6762855456816
2018-12-07,1163.3677472357067
2018-12-10,1144.7112834544862
2018-12-11,1138.589971578087
2018-12-12,1156.7482656870304
2018-12-13,1164.5655040296917
2018-12-14,1149.529484421481
2018-12-17,1152.9504300900303
2018-12-18,1140.308440711826
2018-12-19,1139.1875811137065
2018-12-20,1125.279248116289
2018-12-21,1113.2727362080147
2018-12-24,1113.7222658144726
2018-12-25,1093.8560847444664
2018-12-26,1099.9782162191477
2018-12-27,1118.618647836039
2018-12-28,1122.989331897718
2018-12-31,1133.088329458798
2019-01-01,1133.088329458798
2019-01-02,1115.762415929528
2019-01-03,1127.8942815505868
2019-01-04,1137.0703092529686
2019-01-07,1155.9838947387273
2019-01-08,1160.1863847528286
2019-01-09,1176.6819623707395
2019-01-10,1178.2607188605123
2019-01-11,1184.009954921078
2019-01-14,1179.2035461870503
2019-01-15,1190.714809045593
2019-01-16,1190.8473444155493
2019-01-17,1183.7859077155215
2019-01-18,1192.0294961671352
2019-01-21,1199.458027643619
2019-01-22,1191.1408223511473
2019-01-23,1188.403415744938
2019-01-24,1195.5138612442483
2019-01-25,1208.1142332722593
2019-01-28,1207.4532169282663
2019-01-29,1206.2084517643689
2019-01-30,1209.896612336056
2019-01-31,1220.1724066200768
2019-02-01,1213.9270534557832
2019-02-04,1215.9587500687608
2019-02-05,1224.9295031463882
2019-02-06,1220.8325938668972
2019-02-07,1217.6947637390642
2019-02-08,1205.5194249081198
2019-02-11,1201.6911124803414
2019-02-12,1210.7332359955572
2019-02-13,1218.6077431409328
2019-02-14,1218.3407889943333
2019-02-15,1212.013356307706
2019-02-18,1225.2286899430535
2019-02-19,1226.65344178626
2019-02-20,1230.656416736227
2019-02-21,1233.2886544203907
2019-02-22,1237.72182047623
2019-02-25,1239.5747526349476
2019-02-26,1235.576780734083
2019-02-27,1233.5877048791635
2019-02-28,1223.2405737966926
2019-03-01,1224.8396006264409
2019-03-04,1229.751335672915
2019-03-05,1224.7187244620382
2019-03-06,1224.0167062101136
2019-03-07,1221.2848003455442
2019-03-08,1205.4082049004571
2019-03-11,1210.6618664641744
2019-03-12,1223.1254405869004
2019-03-13,1217.790590143149
2019-03-14,1216.0507531400224
2019-03-15,1224.0531962387695
2019-03-18,1235.6855323447876
2019-03-19,1236.5318148704016
2019-03-20,1232.8213493134472
2019-03-21,1232.1563923359959
2019-03-22,1236.3167045149057
2019-03-25,1213.871622555708
2019-03-26,1224.470512584275
2019-03-27,1225.8553762027689
2019-03-28,1218.4719519204862
2019-03-29,1222.7156028853487
2019-04-01,1237.7663381810012
2019-04-02,1234.900461410358
2019-04-03,1244.0422297435407
2019-04-04,1240.8443273477421
2019-04-05,1240.0061978491347
2019-04-08,1242.7930157275478
2019-04-09,1244.5214039749712
2019-04-10,1238.220833778039
2019-04-11,1227.4756520761748
2019-04-12,1228.993924638305
2019-04-15,1230.6616302897505
2019-04-16,1237.4257418729587
2019-04-17,1236.9037959588227
2019-04-18,1230.582427470036
2019-04-19,1227.7698874327145
2019-04-22,1228.8985384903108
2019-04-23,1227.6855713137018
2019-04-24,1219.167384085319
2019-04-25,1216.5877995877545
2019-04-26,1217.0093929230259
2019-04-29,1219.4169989461034
2019-04-30,1214.3334078137152
2019-05-01,1217.3237772496889
2019-05-02,1211.6466271431473
2019-05-03,1215.9506227928648
2019-05-06,1205.7447464507982
2019-05-07,1209.095349884116
2019-05-08,1194.1138409177174
2019-05-09,1183.26727646516
2019-05-10,1186.5363106719428
2019-05-13,1188.8333742126833
2019-05-14,1181.0070314877248
2019-05-15,1179.8237300895548
2019-05-16,1180.027960373647
2019-05-17,1181.2158553354936
2019-05-20,1191.95645504057
2019-05-21,1188.7194047259668
2019-05-22,1187.1126297260296
2019-05-23,1181.7833736854436
2019-05-24,1185.3516363774697
2019-05-27,1186.396029435363
2019-05-28,1189.4209848290714
2019-05-29,1182.3885186675493
2019-05-30,1179.6581571358126
2019-05-31,1174.3099374405476
2019-06-03,1170.8542681427837
2019-06-04,1173.3304385685158
2019-06-05,1184.6253751230474
2019-06-06,1182.9098253838824
2019-06-07,1190.2613239968357
2019-06-10,1196.5333490854437
2019-06-11,1205.4991843688356
2019-06-12,1202.206621159849
2019-06-13,1197.3220919913858
2019-06-14,1197.2814668603114
2019-06-17,1193.1776816924314
2019-06-18,1197.0887720875255
2019-06-19,1215.3893501030873
2019-06-20,1225.479568500384
2019-06-21,1221.7906681660966
2019-06-24,1227.3180199085775
2019-06-25,1224.1990935327306
2019-06-26,1220.5343975200374
2019-06-27,1232.932740805534
2019-06-28,1228.2857320358476
2019-07-01,1233.8930870853387
2019-07-02,1242.404395811829
2019-07-03,1244.1237069128556
2019-07-04,1247.2237396291882
2019-07-05,1241.2094554683954
2019-07-08,1229.0373413365428
2019-07-09,1224.7228826297644
2019-07-10,1228.8417240613298
2019-07-11,1236.1254374903156
2019-07-12,1239.1912788507232
2019-07-15,1239.952449627388
2019-07-16,1240.1551387224256
2019-07-17,1240.7283714696991
2019-07-18,1229.365589438992
2019-07-19,1244.9268470909033
2019-07-22,1236.461314674507
2019-07-23,1236.6424277941983
2019-07-24,1238.266940968079
2019-07-25,1232.4911112165012
2019-07-26,1222.5680990083367
2019-07-29,1215.7887248456755
2019-07-30,1217.8712615238317
2019-07-31,1207.4409647858208
2019-08-01,1204.5444774351406
2019-08-02,1187.1805458924334
2019-08-05,1162.9227241605165
2019-08-06,1153.2631998663298
2019-08-07,1153.4162325870097
2019-08-08,1155.3325487751492
2019-08-09,1160.5311630148888
2019-08-12,1157.9849784506132
2019-08-13,1138.5591067291334
2019-08-14,1146.5758205738296
2019-08-15,1141.7450101323961
2019-08-16,1144.2423177019195
2019-08-19,1153.936313219236
2019-08-20,1159.201122819612
2019-08-21,1153.3596545989483
2019-08-22,1150.7934338608768
2019-08-23,1154.734794632225
2019-08-26,1137.876626809993
2019-08-27,1142.5918101314749
2019-08-28,1145.8679100623501
2019-08-29,1142.9335728395974
2019-08-30,1157.390605019161
2019-09-02,1155.6197508264129
2019-09-03,1155.8134430380235
2019-09-04,1167.6049553703285
2019-09-05,1175.7753106693074
2019-09-06,1185.1284364452795
2019-09-09,1188.0718364216734
2019-09-10,1196.3223552357877
2019-09-11,1215.3118701913577
2019-09-12,1218.874745071953
2019-09-13,1227.6208825938902
2019-09-16,1228.0921766510419
2019-09-17,1223.7123748600404
2019-09-18,1217.622440849707
2019-09-19,1210.8837484316646
2019-09-20,1212.3124590826644
2019-09-23,1211.4946067070723
2019-09-24,1212.6421268614686
2019-09-25,1201.0035855726571
2019-09-26,1203.715720411667
2019-09-27,1200.6457239102845
2019-09-30,1196.5190487305126
2019-10-01,1200.8130968591415
2019-10-02,1199.5321545553722
2019-10-03,1190.6176343934922
2019-10-04,1187.7240536801478
2019-10-07,1187.0159661167054
2019-10-08,1191.063434188458
2019-10-09,1185.167391469752
2019-10-10,1186.382936957614
2019-10-11,1206.7217970333322
2019-10-14,1212.4911379984844
2019-10-15,1213.9692878577473
2019-10-16,1219.4230484509837
2019-10-17,1218.956531248193
2019-10-18,1216.3327085059088
2019-10-21,1223.5357189489364
2019-10-22,1224.5595329134644
2019-10-23,1222.923467050671
2019-10-24,1231.642467587688
2019-10-25,1229.4834552822258
2019-10-28,1232.9976487118172
2019-10-29,1238.313381034501
2019-10-30,1234.6169063381142
2019-10-31,1239.6759608620007
2019-11-01,1243.8197201476812
2019-11-04,1250.512437014536
2019-11-05,1258.8583984519485
2019-11-06,1260.3073040072486
2019-11-07,1264.0315892957942
2019-11-08,1266.8484872422982
2019-11-11,1254.5352762919035
2019-11-12,1256.7977927647678
2019-11-13,1243.2932406528948
2019-11-14,1234.2518157212562
2019-11-15,1240.265915713629
2019-11-18,1247.7461318821104
2019-11-19,1253.9252645794393
2019-11-20,1242.3778195688728
2019-11-21,1235.0840216784154
2019-11-22,1238.3823061529954
2019-11-25,1247.6966388737908
2019-11-26,1248.4207143330552
2019-11-27,1249.880536738439
2019-11-28,1246.9169936070673
2019-11-29,1231.9708811834776
2019-12-02,1243.8507039059732
2019-12-03,1240.5079499247884
2019-12-04,1231.663103545916
2019-12-05,1236.7719628145614
2019-12-06,1240.5243158019698
2019-12-09,1247.4832135701652
2019-12-10,1245.0942706306196
2019-12-11,1252.7388328644097
2019-12-12,1253.291324516965
2019-12-13,1273.91291853401
2019-12-16,1275.359433160454
2019-12-17,1283.5316875906547
2019-12-18,1283.645589267593
2019-12-19,1284.594980645055
2019-12-20,1285.06229537794
2019-12-23,1284.4832720474858
2019-12-24,1282.633753011405
2019-12-25,1281.7807855217675
2019-12-26,1282.8402637532497
2019-12-27,1293.274220065249
2019-12-30,1295.1480722958045
2019-12-31,1292.7569630606376
2020-01-01,1292.7569630606379
2020-01-02,1299.9349952611892
2020-01-03,1298.3641441364773
2020-01-06,1287.1499629347277
2020-01-07,1291.293799986469
2020-01-08,1279.9972890458162
2020-01-09,1293.0191977370773
2020-01-10,1293.6234680309656
2020-01-13,1295.1461752631367
2020-01-14,1298.4337029058388
2020-01-15,1293.6384252890864
2020-01-16,1295.9451989400318
2020-01-17,1302.270891261823
2020-01-20,1305.1518232145593
2020-01-21,1288.9898603186155
2020-01-22,1299.4461699858887
2020-01-23,1288.2764774233683
