Date,USA MOMENTUM SR VARIANT
2003-01-28,649.8170892569967
2003-01-29,653.1505972569811
2003-01-30,642.9375997894839
2003-01-31,653.4923800079126
2003-02-03,653.7157455654757
2003-02-04,646.8547994845214
2003-02-05,644.02750199213
2003-02-06,642.79195857617
2003-02-07,637.3536844795913
2003-02-10,641.3735623651245
2003-02-11,636.3876640243543
2003-02-12,630.2668207392554
2003-02-13,628.601408965843
2003-02-14,641.3687948233281
2003-02-17,641.3687948233281
2003-02-18,651.7040761432703
2003-02-19,647.32358222474
2003-02-20,643.9957376520942
2003-02-21,651.990307856508
2003-02-24,640.2720374367235
2003-02-25,645.1063141412163
2003-02-26,639.5835975743179
2003-02-27,645.556521582625
2003-02-28,647.7441703924395
2003-03-03,643.3071995499399
2003-03-04,634.0382709554451
2003-03-05,639.4316747812211
2003-03-06,634.4496560704996
2003-03-07,640.0273056450717
2003-03-10,623.9481811810535
2003-03-11,619.78317506621
2003-03-12,620.6490442973956
2003-03-13,640.0406701640138
2003-03-14,640.8823821447977
2003-03-17,663.2931212996327
2003-03-18,663.841809970003
2003-03-19,669.5419525638348
2003-03-20,671.3750284885463
2003-03-21,684.1506515441883
2003-03-24,663.5519628878899
2003-03-25,671.0247741642676
2003-03-26,666.1022197553365
2003-03-27,665.1748166659243
2003-03-28,663.0602315976257
2003-03-31,654.4387131044035
2003-04-01,661.2545528413864
2003-04-02,674.4302568193601
2003-04-03,670.4624620940505
2003-04-04,672.5325378497272
2003-04-07,672.8690761280367
2003-04-08,674.160251784438
2003-04-09,665.661238139988
2003-04-10,671.3087486753369
2003-04-11,671.3186654154683
2003-04-14,681.4510329866757
2003-04-15,683.9571640347317
2003-04-16,673.5192942219234
2003-04-17,682.3356288397484
2003-04-18,682.3356288397484
2003-04-21,680.2017382951602
2003-04-22,693.1140825867153
2003-04-23,694.595819512238
2003-04-24,687.507837698604
2003-04-25,682.1690389715486
2003-04-28,692.5897645129172
2003-04-29,696.2038020057918
2003-04-30,694.0445649650825
2003-05-01,692.6422302093081
2003-05-02,703.0496243060578
2003-05-05,699.8957233428962
2003-05-06,704.2639459578714
2003-05-07,701.6565063488013
2003-05-08,695.5992665807328
2003-05-09,702.803921757193
2003-05-12,711.0241086866265
2003-05-13,709.4346239372823
2003-05-14,708.1309988958221
2003-05-15,713.2864373522236
2003-05-16,714.266146013365
2003-05-19,700.1868167656902
2003-05-20,699.4115368586755
2003-05-21,702.6778010942583
2003-05-22,707.9677805984849
2003-05-23,709.4971305791984
2003-05-26,709.4971305791984
2003-05-27,720.7940615688951
2003-05-28,720.9941757784824
2003-05-29,717.3537313942066
2003-05-30,727.7882565830067
2003-06-02,726.5206919929352
2003-06-03,731.0730666246901
2003-06-04,744.0638189158071
2003-06-05,749.3675820141325
2003-06-06,742.0781704005426
2003-06-09,732.1523121876612
2003-06-10,738.1547389754288
2003-06-11,750.9730430531165
2003-06-12,753.0921469041879
2003-06-13,747.8547824459117
2003-06-16,765.0005671448237
2003-06-17,764.0665762036316
2003-06-18,762.5658327865107
2003-06-19,750.3574842573837
2003-06-20,749.2522534300026
2003-06-23,738.6369320665789
2003-06-24,737.5974096081419
2003-06-25,736.2076424255797
2003-06-26,746.9424875244415
2003-06-27,740.9795002367775
2003-06-30,739.4519380228036
2003-07-01,745.4239852011083
2003-07-02,755.1563263082194
2003-07-03,749.6264034386685
2003-07-04,749.6264034386685
2003-07-07,765.829026947652
2003-07-08,771.063412799143
2003-07-09,767.8168957569411
2003-07-10,758.782292956935
2003-07-11,765.1321468451298
2003-07-14,771.4496826703707
2003-07-15,769.2701658428696
2003-07-16,760.6817708771188
2003-07-17,750.7874078534439
2003-07-18,758.7831491882029
2003-07-21,750.507937575559
2003-07-22,757.3804760419907
2003-07-23,760.8830558768472
2003-07-24,753.6599729109363
2003-07-25,764.7948107218888
2003-07-28,762.8891247448935
2003-07-29,761.235424171148
2003-07-30,757.5815860664298
2003-07-31,759.4483308093546
2003-08-01,750.662506198278
2003-08-04,750.5999637325467
2003-08-05,737.090125668527
2003-08-06,734.8487150081202
2003-08-07,739.9632870043173
2003-08-08,743.2045643341718
2003-08-11,745.9855308956393
2003-08-12,753.7541215849208
2003-08-13,746.6650668827293
2003-08-14,751.864175746547
2003-08-15,753.1807278334975
2003-08-18,761.7854682335933
2003-08-19,764.7497407416978
2003-08-20,767.0662782139443
2003-08-21,770.3452133467275
2003-08-22,758.3690262960001
2003-08-25,757.6455408116111
2003-08-26,759.3069384997749
2003-08-27,759.6982021007846
2003-08-28,765.2415792293216
2003-08-29,770.0138443154063
2003-09-01,770.0138443154063
2003-09-02,779.839612805337
2003-09-03,780.5963217942892
2003-09-04,781.6365742894153
2003-09-05,776.0400336592237
2003-09-08,783.7169066869538
2003-09-09,777.3694937938382
2003-09-10,765.7589171161511
2003-09-11,770.6062907085542
2003-09-12,772.5956294612404
2003-09-15,772.6473898225072
2003-09-16,785.4224411220318
2003-09-17,784.1395374613926
2003-09-18,794.6606826324813
2003-09-19,789.9075545765372
2003-09-22,781.4064733935472
2003-09-23,787.7499750071703
2003-09-24,773.256688119635
2003-09-25,767.9451832851113
2003-09-26,763.6698494239408
2003-09-29,771.5697271062327
2003-09-30,764.1455268578043
2003-10-01,779.9351634033702
2003-10-02,782.3433850814693
2003-10-03,791.2078463373149
2003-10-06,795.4764706917651
2003-10-07,798.5218790627946
2003-10-08,795.6385125299778
2003-10-09,801.6299806844396
2003-10-10,803.8894340625238
2003-10-13,809.9352102976541
2003-10-14,812.2011302802276
2003-10-15,807.8938976821566
2003-10-16,812.1364484497192
2003-10-17,803.5342718006756
2003-10-20,806.4671015158915
2003-10-21,810.630381267225
2003-10-22,797.3190604202881
2003-10-23,796.8947610060161
2003-10-24,796.6736570207378
2003-10-27,796.4156771770222
2003-10-28,808.2358910544657
2003-10-29,810.4850583220385
2003-10-30,810.3904008414848
2003-10-31,812.0233633324716
2003-11-03,819.5980037741265
2003-11-04,815.374729653912
2003-11-05,816.4146027530368
2003-11-06,821.7548782612937
2003-11-07,815.4708164019182
2003-11-10,807.2991666714632
2003-11-11,805.5441839913811
2003-11-12,817.3291337226657
2003-11-13,820.123760183017
2003-11-14,811.8650798996097
2003-11-17,806.4311840733632
2003-11-18,795.0141132436534
2003-11-19,802.3595649805436
2003-11-20,797.0798134806057
2003-11-21,798.8419597825077
2003-11-24,814.4902816050798
2003-11-25,814.7659082740225
2003-11-26,818.8020196454784
2003-11-27,818.8020196454784
2003-11-28,821.1441450313026
2003-12-01,831.9152574005053
2003-12-02,826.8233895204037
2003-12-03,821.2652434202703
2003-12-04,818.9604680511087
2003-12-05,809.4460395192749
2003-12-08,814.526423218803
2003-12-09,798.9742512800731
2003-12-10,795.0229391644517
2003-12-11,808.5677300764721
2003-12-12,811.052521781266
2003-12-15,804.617761966538
2003-12-16,806.2011000944746
2003-12-17,808.1783390506512
2003-12-18,822.0966838589366
2003-12-19,821.0420743750595
2003-12-22,823.1992036131285
2003-12-23,827.4087706395391
2003-12-24,825.056799390017
2003-12-25,825.056799390017
2003-12-26,827.1096134406743
2003-12-29,839.7056213590408
2003-12-30,838.0566687188568
2003-12-31,838.7829987652143
2004-01-01,838.7829987652143
2004-01-02,834.4679862338095
2004-01-05,847.0343663098349
2004-01-06,850.6091635229782
2004-01-07,854.2641979425964
2004-01-08,862.3660525370886
2004-01-09,856.6916062205729
2004-01-12,863.333612250289
2004-01-13,858.0885903510111
2004-01-14,866.3379414845983
2004-01-15,868.2414241403665
2004-01-16,880.73287864247
2004-01-19,880.73287864247
2004-01-20,878.3714733851896
2004-01-21,881.5190038838145
2004-01-22,876.7990486162788
2004-01-23,873.1360755974539
2004-01-26,884.419212710945
2004-01-27,875.3352993004777
2004-01-28,859.6330977100038
2004-01-29,856.1942206554498
2004-01-30,859.7041645202372
2004-02-02,858.6177842754116
2004-02-03,859.282631386953
2004-02-04,844.8900529275014
2004-02-05,846.5057272323122
2004-02-06,864.3482345901707
2004-02-09,861.5862365681403
2004-02-10,864.9051712341083
2004-02-11,877.4965058298346
2004-02-12,872.7357476810066
2004-02-13,865.9432732878595
2004-02-16,865.9432732878595
2004-02-17,876.2252387996941
2004-02-18,874.2558676205597
2004-02-19,868.6108346412425
2004-02-20,863.9897755587708
2004-02-23,856.3241654361119
2004-02-24,854.5033614239915
2004-02-25,862.716945922273
2004-02-26,867.8178848869447
2004-02-27,871.2504304644654
2004-03-01,882.6101751711218
2004-03-02,875.8962548403916
2004-03-03,875.3459081945142
2004-03-04,881.2155586443732
2004-03-05,885.054254542348
2004-03-08,874.2648360225583
2004-03-09,866.8580116796661
2004-03-10,852.5140871693261
2004-03-11,840.7528516915092
2004-03-12,854.6752244511854
2004-03-15,838.9061626350804
2004-03-16,843.900668634411
2004-03-17,859.071472608077
2004-03-18,855.8283076732707
2004-03-19,844.7675827083599
2004-03-22,831.0742225518934
2004-03-23,830.6860462408733
2004-03-24,831.4221043129221
2004-03-25,852.7287668742123
2004-03-26,851.9815789324063
2004-03-29,864.1060825853764
2004-03-30,868.2723132297995
2004-03-31,866.7725180318307
2004-04-01,874.3545183093834
2004-04-02,883.4844853067948
2004-04-05,889.2673689784995
2004-04-06,883.9692405011375
2004-04-07,875.8682226895812
2004-04-08,877.2454489771992
2004-04-09,877.2454489771992
2004-04-12,879.7416228472111
2004-04-13,864.008938766415
2004-04-14,858.4103330529102
2004-04-15,853.9402861449603
2004-04-16,857.1483209372828
2004-04-19,860.5746034777283
2004-04-20,843.7161206828816
2004-04-21,851.2361128800477
2004-04-22,870.1713314382531
2004-04-23,869.5165687343813
2004-04-26,866.4114042155527
2004-04-27,864.3201592343414
2004-04-28,848.783804057278
2004-04-29,835.8322498463715
2004-04-30,828.2508015424031
2004-05-03,835.3156032529816
2004-05-04,839.2744046899223
2004-05-05,842.1466258092623
2004-05-06,833.6688073611141
2004-05-07,820.3057409187378
2004-05-10,808.363832657708
2004-05-11,819.7759333945122
2004-05-12,817.3770028080236
2004-05-13,818.0849381152026
2004-05-14,815.1336299514102
2004-05-17,803.4811240374603
2004-05-18,811.7030838520964
2004-05-19,811.1682067730717
2004-05-20,810.5916926628486
2004-05-21,815.8689046960474
2004-05-24,817.9968466151635
2004-05-25,837.1132306257243
2004-05-26,842.5886950978518
2004-05-27,847.465580303152
2004-05-28,848.7902103821175
2004-05-31,848.7902103821175
2004-06-01,854.1150751388958
2004-06-02,855.85592258851
2004-06-03,848.8452360659442
2004-06-04,850.3406651572337
2004-06-07,863.6116449277778
2004-06-08,863.1777360379784
2004-06-09,852.2534870351176
2004-06-10,855.6174247275743
2004-06-11,855.6174247275743
2004-06-14,847.3355478473025
2004-06-15,851.8123778794264
2004-06-16,855.6106282681877
2004-06-17,856.4570886898746
2004-06-18,855.676223126224
2004-06-21,851.6535419952712
2004-06-22,857.0015386327719
2004-06-23,866.1331307240482
2004-06-24,864.1383034045994
2004-06-25,865.9908176799113
2004-06-28,863.1569770403127
2004-06-29,866.0516466134501
2004-06-30,874.8397965237442
2004-07-01,865.2811037463687
2004-07-02,861.7127600464822
2004-07-05,861.7127600464822
2004-07-06,855.4228880058632
2004-07-07,858.0500713579078
2004-07-08,850.2621107971074
2004-07-09,851.4298472953546
2004-07-12,849.7971721325888
2004-07-13,851.2024392422021
2004-07-14,851.4290175652246
2004-07-15,851.7061957851997
2004-07-16,844.6266522310221
2004-07-19,839.661195915242
2004-07-20,844.3729408618746
2004-07-21,827.6029396710928
2004-07-22,828.3699736299895
2004-07-23,820.753463456284
2004-07-26,815.5547671231897
2004-07-27,824.3791859624188
2004-07-28,824.2089540610549
2004-07-29,828.6838403137131
2004-07-30,831.3197084027653
2004-08-02,832.8330346658454
2004-08-03,828.3872783204439
2004-08-04,820.7964382590694
2004-08-05,806.2124915724668
2004-08-06,792.5554933245505
2004-08-09,795.012711156937
2004-08-10,807.213308904351
2004-08-11,807.388458055547
2004-08-12,802.117164592891
2004-08-13,801.6698219675434
2004-08-16,810.770291934588
2004-08-17,811.0350154411868
2004-08-18,821.4730443138743
2004-08-19,818.4473619541553
2004-08-20,827.3782641762965
2004-08-23,824.7942562370931
2004-08-24,825.9793146221128
2004-08-25,832.9230618514775
2004-08-26,834.7971362592599
2004-08-27,838.7130847085818
2004-08-30,830.7232138581454
2004-08-31,837.4409443745016
2004-09-01,844.940506964351
2004-09-02,854.7844126992105
2004-09-03,854.6434234011724
2004-09-06,854.6434234011724
2004-09-07,859.3567238077267
2004-09-08,856.406263557011
2004-09-09,858.1787410806172
2004-09-10,860.2677055396404
2004-09-13,864.6917928976674
2004-09-14,870.0858700458288
2004-09-15,866.0245563856084
2004-09-16,868.2217183211901
2004-09-17,872.7125258892509
2004-09-20,868.8126237866642
2004-09-21,875.9192393320677
2004-09-22,866.9779090763565
2004-09-23,864.7003388491951
2004-09-24,868.5105643420795
2004-09-27,864.2538737266682
2004-09-28,872.3629002068951
2004-09-29,877.1208347971647
2004-09-30,882.7449241278762
2004-10-01,892.8586450645697
2004-10-04,893.9933171711469
2004-10-05,891.3716511730125
2004-10-06,897.8661175719103
2004-10-07,889.0796267542843
2004-10-08,882.1543345191492
2004-10-11,882.0913878589405
2004-10-12,879.4547600325575
2004-10-13,874.0011970176405
2004-10-14,874.0354523752385
2004-10-15,876.4520638335156
2004-10-18,880.4498770694184
2004-10-19,867.8135805688088
2004-10-20,869.9055087991356
2004-10-21,873.9259680517157
2004-10-22,867.503882196949
2004-10-25,864.9938323615619
2004-10-26,874.7582974140341
2004-10-27,887.2176475722869
2004-10-28,887.4701644439941
2004-10-29,889.4766473202847
2004-11-01,886.5504312501084
2004-11-02,885.317148570992
2004-11-03,899.4944623563364
2004-11-04,914.6204089789327
2004-11-05,919.7780664700479
2004-11-08,918.3804636309399
2004-11-09,918.1809737962793
2004-11-10,922.4443284649514
2004-11-11,933.1792568420533
2004-11-12,941.959779204091
2004-11-15,937.1535187345676
2004-11-16,932.0130189416158
2004-11-17,941.8661593939529
2004-11-18,945.548781376956
2004-11-19,936.7351868688639
2004-11-22,946.2471889137121
2004-11-23,947.221999777229
2004-11-24,955.2342121868751
2004-11-25,955.2342121868751
2004-11-26,959.5260759849414
2004-11-29,959.7517588977613
2004-11-30,957.4504845157616
2004-12-01,961.7599774479834
2004-12-02,954.6030689478972
2004-12-03,958.0876646668763
2004-12-06,957.6120550659912
2004-12-07,941.7832354165728
2004-12-08,948.3001978400106
2004-12-09,956.1027686235235
2004-12-10,954.6389673605813
2004-12-13,965.203787342925
2004-12-14,967.2544013072852
2004-12-15,970.8871776650632
2004-12-16,963.2750764382012
2004-12-17,962.0361550598483
2004-12-20,964.9215885795029
2004-12-21,973.8888814500169
2004-12-22,973.323605340962
2004-12-23,973.9565887698924
2004-12-24,973.9565887698924
2004-12-27,966.2926004965868
2004-12-28,976.470700734651
2004-12-29,978.7868140460047
2004-12-30,977.5942572041884
2004-12-31,976.0546645666878
2005-01-03,958.179865947406
2005-01-04,946.9954820999099
2005-01-05,940.7662899142206
2005-01-06,945.9991714391638
2005-01-07,945.1292674235193
2005-01-10,948.7130362011759
2005-01-11,942.8325791408613
2005-01-12,950.255684816613
2005-01-13,948.3511418642682
2005-01-14,958.3323419640408
2005-01-17,958.3323419640408
2005-01-18,966.9827847448644
2005-01-19,960.3605962715632
2005-01-20,942.2666025513755
2005-01-21,940.4407750459441
2005-01-24,934.4254211548955
2005-01-25,935.3695221204289
2005-01-26,943.6410344828101
2005-01-27,945.531178725349
2005-01-28,944.7250418333759
2005-01-31,955.7395392343851
2005-02-01,963.2503357669461
2005-02-02,971.1194367563517
2005-02-03,968.4814154708849
2005-02-04,976.0170417552284
2005-02-07,970.383122311064
2005-02-08,973.9662257947296
2005-02-09,966.9004745713654
2005-02-10,976.6718157456087
2005-02-11,985.8532133616691
2005-02-14,991.5111121571957
2005-02-15,994.9598375343713
2005-02-16,1003.8828909311718
2005-02-17,994.3400927892621
2005-02-18,998.1779682539868
2005-02-21,998.1779682539868
2005-02-22,983.19720816401
2005-02-23,991.1058227632237
2005-02-24,1003.8334418150195
2005-02-25,1020.964054559906
2005-02-28,1012.6238098827557
2005-03-01,1010.3820799334989
2005-03-02,1013.8643721429128
2005-03-03,1017.2666498424373
2005-03-04,1031.6984630565364
2005-03-07,1034.2909293213568
2005-03-08,1028.5297330165413
2005-03-09,1010.0409151200781
2005-03-10,1004.8765619250261
2005-03-11,1004.2297530409227
2005-03-14,1010.5777618960943
2005-03-15,1005.1962022978814
2005-03-16,999.0280190799728
2005-03-17,1007.6169222333068
2005-03-18,1009.3072411277059
2005-03-21,1005.4387109847803
2005-03-22,995.4802668688593
2005-03-23,988.7023812343324
2005-03-24,989.8020721986444
2005-03-25,989.8020721986444
2005-03-28,990.7815753948239
2005-03-29,980.6718018688326
2005-03-30,997.9134064997743
2005-03-31,1002.3545492118532
2005-04-01,1005.9832732730143
2005-04-04,1005.7438196279531
2005-04-05,1004.9964845684508
2005-04-06,1009.7768038475332
2005-04-07,1012.1021234860954
2005-04-08,998.701359802205
2005-04-11,998.4202716219362
2005-04-12,999.7245038140733
2005-04-13,979.8716102285695
2005-04-14,967.0192452915691
2005-04-15,943.6809167194638
2005-04-18,950.6563141065187
2005-04-19,963.6092588108755
2005-04-20,952.0537862381918
2005-04-21,974.2600931147097
2005-04-22,967.5413647388904
2005-04-25,979.5196773842581
2005-04-26,967.6986627138182
2005-04-27,964.3466565056824
2005-04-28,953.8755966371647
2005-04-29,963.1544154168834
2005-05-02,971.7816983659068
2005-05-03,963.851489022055
2005-05-04,977.9173228105007
2005-05-05,978.410893073239
2005-05-06,978.4143485632966
2005-05-09,986.886933476203
2005-05-10,973.9757611909159
2005-05-11,979.6820491763006
2005-05-12,959.3589327209702
2005-05-13,949.4504444187569
2005-05-16,955.9604352088584
2005-05-17,966.6984159676855
2005-05-18,975.0236151491267
2005-05-19,984.2976883177362
2005-05-20,981.9796279855785
2005-05-23,991.0850634356767
2005-05-24,990.867040648246
2005-05-25,990.6088149763286
2005-05-26,999.4632689165146
2005-05-27,1005.508448698214
2005-05-30,1005.508448698214
2005-05-31,1001.4919035640175
2005-06-01,1012.0227064409502
2005-06-02,1016.0585789041598
2005-06-03,1013.7073870493739
2005-06-06,1017.4874651180912
2005-06-07,1016.4093882493921
2005-06-08,1014.4095698128012
2005-06-09,1026.5059097732976
2005-06-10,1021.7396252831761
2005-06-13,1025.1151525716675
2005-06-14,1029.6911340804184
2005-06-15,1034.8940784449135
2005-06-16,1039.4697893983048
2005-06-17,1049.4379801162888
2005-06-20,1049.241836213263
2005-06-21,1043.1396667870715
2005-06-22,1046.2119750208178
2005-06-23,1039.0657320044463
2005-06-24,1030.6375274105176
2005-06-27,1035.6012574131692
2005-06-28,1042.6978680958337
2005-06-29,1040.7935632101876
2005-06-30,1037.9922504186668
2005-07-01,1046.3770088210124
2005-07-04,1046.3770088210124
2005-07-05,1059.6311629272648
2005-07-06,1048.6582597266988
2005-07-07,1055.0941640400658
2005-07-08,1060.316367026522
2005-07-11,1067.1975393841542
2005-07-12,1069.8758974397922
2005-07-13,1065.9450675262974
2005-07-14,1057.33789436592
2005-07-15,1060.5522430360568
2005-07-18,1058.0035741388097
2005-07-19,1066.193356550679
2005-07-20,1070.7472109900111
2005-07-21,1057.6442692999447
2005-07-22,1072.776673662322
2005-07-25,1068.7056901104086
2005-07-26,1072.1946307299636
2005-07-27,1075.1567219289311
2005-07-28,1087.2604592906941
2005-07-29,1080.9526509028065
2005-08-01,1083.108255913157
2005-08-02,1093.6474655762615
2005-08-03,1093.6238114286054
2005-08-04,1087.1763958979582
2005-08-05,1072.0151459642439
2005-08-08,1066.6442982900853
2005-08-09,1074.2678674566498
2005-08-10,1079.6738518571185
2005-08-11,1088.853639515296
2005-08-12,1087.3226690827078
2005-08-15,1088.2292030216427
2005-08-16,1072.8206962912577
2005-08-17,1068.8770364755776
2005-08-18,1069.4276394940375
2005-08-19,1074.186082724895
2005-08-22,1077.1558037396212
2005-08-23,1075.7576927525897
2005-08-24,1074.5178304289705
2005-08-25,1078.7980967374413
2005-08-26,1070.7525545377755
2005-08-29,1077.6466502318822
2005-08-30,1080.495834126754
2005-08-31,1098.9176855384435
2005-09-01,1106.5849457709612
2005-09-02,1099.5262694814157
2005-09-05,1099.5262694814157
2005-09-06,1115.8290796295237
2005-09-07,1121.4860591237084
2005-09-08,1118.9817154536215
2005-09-09,1134.2730482012298
2005-09-12,1127.3878938884839
2005-09-13,1115.0062585659757
2005-09-14,1115.4890624222194
2005-09-15,1120.0468347103308
2005-09-16,1127.955025331981
2005-09-19,1129.813057864942
2005-09-20,1120.231165734349
2005-09-21,1114.8558994450757
2005-09-22,1116.2786297433563
2005-09-23,1116.6672713906862
2005-09-26,1124.1102148244083
2005-09-27,1126.3224064694377
2005-09-28,1129.612410115837
2005-09-29,1140.0365972095465
2005-09-30,1142.905805477486
2005-10-03,1147.7153417026766
2005-10-04,1130.255225531616
2005-10-05,1102.8516311754433
2005-10-06,1087.6529171392933
2005-10-07,1095.8370415418965
2005-10-10,1083.5193350587695
2005-10-11,1090.0947693704968
2005-10-12,1072.6058686138042
2005-10-13,1063.8757229641544
2005-10-14,1080.6601371201712
2005-10-17,1093.569899159779
2005-10-18,1070.7774376181312
2005-10-19,1092.750462604943
2005-10-20,1069.3036292950203
2005-10-21,1078.1069803448916
2005-10-24,1099.9090891914595
2005-10-25,1098.1148132718724
2005-10-26,1085.1442217586189
2005-10-27,1069.619009879031
2005-10-28,1094.1650194920958
2005-10-31,1107.8554585182837
2005-11-01,1102.8173896649719
2005-11-02,1115.1725417231821
2005-11-03,1123.4877448600062
2005-11-04,1114.7373516238806
2005-11-07,1112.7428448637343
2005-11-08,1108.150971235227
2005-11-09,1104.4714872889408
2005-11-10,1106.7781621675167
2005-11-11,1110.2255979535921
2005-11-14,1110.794292392442
2005-11-15,1115.716535313574
2005-11-16,1126.9051654436648
2005-11-17,1135.3298017814902
2005-11-18,1131.6224952392638
2005-11-21,1143.2478163920473
2005-11-22,1155.2501375995782
2005-11-23,1155.535544942234
2005-11-24,1155.535544942234
2005-11-25,1160.5505449070304
2005-11-28,1140.476612084892
2005-11-29,1145.1075265027107
2005-11-30,1143.0569728209798
2005-12-01,1164.6282916753787
2005-12-02,1166.2422377307666
2005-12-05,1165.1338360185946
2005-12-06,1167.7226914391342
2005-12-07,1161.4002185371387
2005-12-08,1173.3198172066348
2005-12-09,1173.9996636107037
2005-12-12,1179.6335525176053
2005-12-13,1183.6128055465038
2005-12-14,1186.6157635525085
2005-12-15,1187.3218094016056
