Date,USA MOMENTUM
1997-10-01,324.41877422
1997-10-02,326.74852697
1997-10-03,328.99295552
1997-10-06,331.80831295
1997-10-07,336.52528778
1997-10-08,333.52820881
1997-10-09,332.01054415
1997-10-10,330.20003075
1997-10-13,330.83130387
1997-10-14,331.48388214
1997-10-15,328.74415337
1997-10-16,325.52955752
1997-10-17,320.79958295
1997-10-20,324.24982406
1997-10-21,331.35011753
1997-10-22,331.11634663
1997-10-23,324.82651158
1997-10-24,321.05829614
1997-10-27,299.13011792
1997-10-28,315.78799704
1997-10-29,314.59408005
1997-10-30,308.3266151
1997-10-31,312.36143924
1997-11-03,320.26821021
1997-11-04,321.37219838
1997-11-05,323.5458996
1997-11-06,321.0298316
1997-11-07,316.5294589
1997-11-10,312.73811347
1997-11-11,312.02741237
1997-11-12,304.71862771
1997-11-13,309.4256858
1997-11-14,314.03591548
1997-11-17,320.40138331
1997-11-18,316.58580998
1997-11-19,319.14769398
1997-11-20,324.51599619
1997-11-21,325.62282368
1997-11-24,319.28824728
1997-11-25,321.95761476
1997-11-26,322.9871623
1997-11-27,322.9871623
1997-11-28,324.55067226
1997-12-01,330.70467244
1997-12-02,330.49488048
1997-12-03,331.73904922
1997-12-04,331.02383823
1997-12-05,333.44725874
1997-12-08,333.93536981
1997-12-09,332.00444996
1997-12-10,328.93063019
1997-12-11,323.23553983
1997-12-12,322.24319717
1997-12-15,325.50758692
1997-12-16,327.13123842
1997-12-17,326.36436508
1997-12-18,323.73820608
1997-12-19,321.32084359
1997-12-22,323.50140254
1997-12-23,317.38804027
1997-12-24,314.12006403
1997-12-25,314.12006403
1997-12-26,316.96408193
1997-12-29,323.6474148
1997-12-30,330.2476542
1997-12-31,330.17462467
1998-01-01,330.17462467
1998-01-02,330.29131419
1998-01-05,333.21265911
1998-01-06,330.11546333
1998-01-07,327.73041834
1998-01-08,325.12780222
1998-01-09,313.68130562
1998-01-12,317.81608146
1998-01-13,323.63550865
1998-01-14,326.13219841
1998-01-15,324.41741809
1998-01-16,328.02148744
1998-01-19,328.02148744
1998-01-20,336.36029127
1998-01-21,332.3934841
1998-01-22,329.95119674
1998-01-23,328.37219264
1998-01-26,327.35814666
1998-01-27,332.66307632
1998-01-28,337.23430779
1998-01-29,340.66039758
1998-01-30,338.90767065
1998-02-02,346.16019185
1998-02-03,347.14089416
1998-02-04,347.97497913
1998-02-05,345.63690074
1998-02-06,348.369378
1998-02-09,347.44859781
1998-02-10,350.47974439
1998-02-11,351.73360711
1998-02-12,352.59151551
1998-02-13,350.40606334
1998-02-16,350.40606334
1998-02-17,350.06237119
1998-02-18,353.10007497
1998-02-19,352.26203148
1998-02-20,353.99499414
1998-02-23,358.33582398
1998-02-24,355.50476744
1998-02-25,360.37652256
1998-02-26,362.19228631
1998-02-27,360.67458046
1998-03-02,359.30874228
1998-03-03,360.64437228
1998-03-04,357.72209149
1998-03-05,355.1894289
1998-03-06,362.51787905
1998-03-09,362.29302787
1998-03-10,367.39904648
1998-03-11,369.00935489
1998-03-12,370.09523749
1998-03-13,370.03820742
1998-03-16,374.34064103
1998-03-17,375.99590544
1998-03-18,377.11764111
1998-03-19,379.18997128
1998-03-20,380.93162775
1998-03-23,380.2306239
1998-03-24,384.58270194
1998-03-25,383.8865809
1998-03-26,383.28170751
1998-03-27,381.79639144
1998-03-30,379.93126994
1998-03-31,384.66968337
1998-04-01,387.37775874
1998-04-02,392.0767671
1998-04-03,395.02519807
1998-04-06,396.73798863
1998-04-07,392.57805544
1998-04-08,389.9900613
1998-04-09,392.68280362
1998-04-10,392.68280362
1998-04-13,392.90944395
1998-04-14,394.58386314
1998-04-15,396.65008897
1998-04-16,393.3900651
1998-04-17,400.16927204
1998-04-20,404.01939103
1998-04-21,406.03505814
1998-04-22,407.84517653
1998-04-23,402.71737103
1998-04-24,399.04664658
1998-04-27,389.60930316
1998-04-28,390.2199672
1998-04-29,393.40983145
1998-04-30,400.34850011
1998-05-01,401.1999072
1998-05-04,401.22666219
1998-05-05,398.90409064
1998-05-06,393.9844137
1998-05-07,390.09776344
1998-05-08,395.93795791
1998-05-11,394.66866171
1998-05-12,397.32071848
1998-05-13,398.98357587
1998-05-14,399.32252341
1998-05-15,396.43309087
1998-05-18,397.09615384
1998-05-19,400.06016845
1998-05-20,403.31267937
1998-05-21,401.3750675
1998-05-22,398.887755
1998-05-25,398.887755
1998-05-26,392.85748851
1998-05-27,393.19213698
1998-05-28,394.5297836
1998-05-29,390.57641139
1998-06-01,389.47386274
1998-06-02,392.00322093
1998-06-03,388.17531683
1998-06-04,394.37153253
1998-06-05,400.80155763
1998-06-08,402.91278857
1998-06-09,405.30568047
1998-06-10,405.01504156
1998-06-11,398.83942452
1998-06-12,400.47650173
1998-06-15,392.14011131
1998-06-16,397.01397598
1998-06-17,404.85577393
1998-06-18,404.55386733
1998-06-19,404.21217607
1998-06-22,405.49372158
1998-06-23,413.15721642
1998-06-24,418.27085438
1998-06-25,416.90342556
1998-06-26,418.40284064
1998-06-29,422.44611353
1998-06-30,420.65592781
1998-07-01,426.12682293
1998-07-02,425.50307941
1998-07-03,425.50307941
1998-07-06,431.88513826
1998-07-07,432.31976455
1998-07-08,438.48660942
1998-07-09,437.47617429
1998-07-10,441.24492425
1998-07-13,444.57168188
1998-07-14,449.03414539
1998-07-15,447.560919
1998-07-16,451.56123544
1998-07-17,454.0659332
1998-07-20,456.51432457
1998-07-21,446.95973779
1998-07-22,446.62923622
1998-07-23,435.88259637
1998-07-24,436.61736677
1998-07-27,439.15423837
1998-07-28,430.53992258
1998-07-29,425.28122711
1998-07-30,434.65511379
1998-07-31,427.21313661
1998-08-03,424.0083329
1998-08-04,405.386564
1998-08-05,410.48099204
1998-08-06,415.76302036
1998-08-07,414.61813836
1998-08-10,413.35532431
1998-08-11,406.71244031
1998-08-12,413.06116163
1998-08-13,408.65662736
1998-08-14,402.9191935
1998-08-17,410.98985758
1998-08-18,419.4457411
1998-08-19,417.70133432
1998-08-20,416.004087
1998-08-21,412.06287363
1998-08-24,415.72813629
1998-08-25,418.24130685
1998-08-26,416.29386621
1998-08-27,400.82526591
1998-08-28,392.64507374
1998-08-31,359.90406042
1998-09-01,377.08604087
1998-09-02,377.15213412
1998-09-03,371.9624789
1998-09-04,364.22482032
1998-09-07,364.22482032
1998-09-08,386.82241824
1998-09-09,378.55297328
1998-09-10,366.8074811
1998-09-11,378.50092554
1998-09-14,385.72297803
1998-09-15,388.26862214
1998-09-16,392.07429565
1998-09-17,380.59309578
1998-09-18,379.92677779
1998-09-21,380.99422174
1998-09-22,384.48551721
1998-09-23,399.49620666
1998-09-24,388.80484422
1998-09-25,390.24327366
1998-09-28,391.58060681
1998-09-29,388.57222128
1998-09-30,377.11953336
1998-10-01,360.99597855
1998-10-02,363.91986882
1998-10-05,353.23262226
1998-10-06,351.64391959
1998-10-07,344.86727502
1998-10-08,341.59121561
1998-10-09,355.54769843
1998-10-12,362.22134235
1998-10-13,360.28966074
1998-10-14,366.35587119
1998-10-15,385.85159232
1998-10-16,389.63677256
1998-10-19,394.80771029
1998-10-20,394.56137469
1998-10-21,398.4841354
1998-10-22,403.71974597
1998-10-23,401.59816215
1998-10-26,402.21936914
1998-10-27,397.53398306
1998-10-28,400.63329922
1998-10-29,407.14814362
1998-10-30,412.16840242
1998-11-02,417.31818082
1998-11-03,414.63394212
1998-11-04,419.85682406
1998-11-05,426.13566704
1998-11-06,429.40963407
1998-11-09,424.97897884
1998-11-10,425.23455042
1998-11-11,420.07808031
1998-11-12,416.97176561
1998-11-13,420.85704953
1998-11-16,426.16945654
1998-11-17,429.39040123
1998-11-18,434.5984164
1998-11-19,438.5969237
1998-11-20,441.86219901
1998-11-23,454.74457094
1998-11-24,453.45692455
1998-11-25,456.84901098
1998-11-26,456.84901098
1998-11-27,460.00902168
1998-11-30,446.22855744
1998-12-01,452.92303472
1998-12-02,452.41386874
1998-12-03,443.88052093
1998-12-04,454.21725554
1998-12-07,460.02302569
1998-12-08,459.30976364
1998-12-09,459.44420698
1998-12-10,452.92674048
1998-12-11,455.13537507
1998-12-14,443.6342722
1998-12-15,453.81410777
1998-12-16,453.56005191
1998-12-17,460.08181586
1998-12-18,465.34533027
1998-12-21,473.23720538
1998-12-22,477.13250894
1998-12-23,488.10701173
1998-12-24,486.28693611
1998-12-25,486.28693611
1998-12-28,487.51362293
1998-12-29,496.03115691
1998-12-30,490.96914764
1998-12-31,491.88548798
1999-01-01,491.88548798
1999-01-04,489.59238154
1999-01-05,495.7999654
1999-01-06,504.52643176
1999-01-07,503.35761344
1999-01-08,503.53443563
1999-01-11,496.90168444
1999-01-12,485.8547966
1999-01-13,485.35583347
1999-01-14,478.99077093
1999-01-15,491.25218838
1999-01-18,491.25218838
1999-01-19,497.24350493
1999-01-20,500.06676195
1999-01-21,488.96022542
1999-01-22,485.59868048
1999-01-25,487.60831385
1999-01-26,500.23996208
1999-01-27,498.99430155
1999-01-28,508.08577344
1999-01-29,512.94286321
1999-02-01,509.62608921
1999-02-02,505.01173337
1999-02-03,508.29724371
1999-02-04,497.56258435
1999-02-05,491.95160315
1999-02-08,493.30805796
1999-02-09,481.66375563
1999-02-10,484.46071346
1999-02-11,499.27195335
1999-02-12,489.80358927
1999-02-15,489.80358927
1999-02-16,498.13283791
1999-02-17,489.52411582
1999-02-18,494.30234939
1999-02-19,495.59639413
1999-02-22,510.13441958
1999-02-23,510.42024008
1999-02-24,503.62760475
1999-02-25,500.26691381
1999-02-26,500.17831101
1999-03-01,498.65845831
1999-03-02,494.72589951
1999-03-03,494.53030463
1999-03-04,501.98361844
1999-03-05,513.91683361
1999-03-08,518.25716608
1999-03-09,520.12674203
1999-03-10,520.04561789
1999-03-11,525.68183511
1999-03-12,523.35985053
1999-03-15,529.99521168
1999-03-16,530.50209581
1999-03-17,526.88881438
1999-03-18,536.14702871
1999-03-19,529.49480074
1999-03-22,529.3615772
1999-03-23,514.12691374
1999-03-24,515.20772259
1999-03-25,526.12887516
1999-03-26,522.47313202
1999-03-29,535.43098913
1999-03-30,535.33580225
1999-03-31,528.96669886
1999-04-01,533.21462336
1999-04-02,533.21462336
1999-04-05,546.57746226
1999-04-06,546.26133046
1999-04-07,548.49494158
1999-04-08,557.99195756
1999-04-09,559.68721491
1999-04-12,565.37501801
1999-04-13,559.46735809
1999-04-14,543.74114229
1999-04-15,534.49209378
1999-04-16,526.5225374
1999-04-19,503.90417022
1999-04-20,517.34564599
1999-04-21,536.78534615
1999-04-22,549.03005587
1999-04-23,550.62745762
1999-04-26,554.02804058
1999-04-27,550.61715074
1999-04-28,539.26935208
1999-04-29,531.92633292
1999-04-30,530.43725519
1999-05-03,533.4928463
1999-05-04,522.41873345
1999-05-05,529.98184371
1999-05-06,521.34866838
1999-05-07,526.85751208
1999-05-10,526.77749787
1999-05-11,535.72024409
1999-05-12,540.49218134
1999-05-13,542.43940805
1999-05-14,529.35383262
1999-05-17,533.53250731
1999-05-18,530.60004778
1999-05-19,535.24209866
1999-05-20,531.83841188
1999-05-21,525.25047465
1999-05-24,515.19072927
1999-05-25,506.35664023
1999-05-26,516.63382583
1999-05-27,506.91093495
1999-05-28,515.71542946
1999-05-31,515.71542946
1999-06-01,509.80922289
1999-06-02,512.54947001
1999-06-03,513.94024887
1999-06-04,530.34598247
1999-06-07,532.19607314
1999-06-08,522.82600509
1999-06-09,525.21285621
1999-06-10,517.80469794
1999-06-11,513.14103298
1999-06-14,509.69688991
1999-06-15,513.82298671
1999-06-16,532.10751608
1999-06-17,536.16321028
1999-06-18,538.25864163
1999-06-21,545.34442009
1999-06-22,537.58034635
1999-06-23,538.60819898
1999-06-24,529.64960081
1999-06-25,528.87796764
1999-06-28,539.02736026
1999-06-29,547.77250245
1999-06-30,557.4558623
1999-07-01,560.92631683
1999-07-02,567.92515214
1999-07-05,567.92515214
1999-07-06,567.13968631
1999-07-07,570.44206491
1999-07-08,571.4496219
1999-07-09,575.65861451
1999-07-12,573.01199331
1999-07-13,571.04556641
1999-07-14,573.7769647
1999-07-15,577.5950918
1999-07-16,581.0849824
1999-07-19,578.05852525
1999-07-20,560.57349667
1999-07-21,562.51871351
1999-07-22,552.45837902
1999-07-23,551.83185347
1999-07-26,544.5518502
1999-07-27,551.93360055
1999-07-28,555.37192829
1999-07-29,544.25151317
1999-07-30,538.81076579
1999-08-02,536.85382583
1999-08-03,532.0834768
1999-08-04,524.21765741
1999-08-05,527.16636308
1999-08-06,522.82371959
1999-08-09,518.70894412
1999-08-10,512.64727088
1999-08-11,525.39759072
1999-08-12,523.95822764
1999-08-13,538.94572977
1999-08-16,541.11221119
1999-08-17,547.07125393
1999-08-18,540.87746968
1999-08-19,534.45872012
1999-08-20,539.43295235
1999-08-23,551.86217219
1999-08-24,553.56405542
1999-08-25,563.23587033
1999-08-26,555.17288665
1999-08-27,550.23172978
1999-08-30,538.90749983
1999-08-31,536.37556053
1999-09-01,540.70476512
1999-09-02,537.36910208
1999-09-03,555.75785467
1999-09-06,555.75785467
1999-09-07,554.78288611
1999-09-08,551.91470045
1999-09-09,554.20110978
1999-09-10,556.97918223
1999-09-13,552.11568532
1999-09-14,552.00762285
1999-09-15,542.65572538
1999-09-16,543.67298095
1999-09-17,552.75663283
1999-09-20,553.64001522
1999-09-21,542.54101389
1999-09-22,545.22730039
1999-09-23,531.01544268
1999-09-24,531.87878608
1999-09-27,534.49800866
1999-09-28,537.15830179
1999-09-29,529.60257885
1999-09-30,535.00611124
1999-10-01,534.8599246
1999-10-04,545.80302607
1999-10-05,547.49534454
1999-10-06,556.32282808
1999-10-07,553.60701185
1999-10-08,562.7801662
1999-10-11,563.55050667
1999-10-12,552.38952532
1999-10-13,538.84137035
1999-10-14,539.89616542
1999-10-15,523.78859197
1999-10-18,525.98376599
1999-10-19,528.81130998
1999-10-20,541.31186536
1999-10-21,538.81353056
1999-10-22,545.03255135
1999-10-25,541.83001175
1999-10-26,538.78527681
1999-10-27,544.93790383
1999-10-28,566.42045023
1999-10-29,579.25204602
1999-11-01,575.8054047
1999-11-02,573.13892039
1999-11-03,577.00327587
1999-11-04,580.69863777
1999-11-05,588.33696161
1999-11-08,592.34682719
1999-11-09,587.41146033
1999-11-10,593.2889752
1999-11-11,599.2742473
1999-11-12,606.56877934
1999-11-15,604.79407329
1999-11-16,617.44339513
1999-11-17,611.80490671
1999-11-18,621.70942379
1999-11-19,621.99805551
1999-11-22,620.14993808
1999-11-23,615.12073204
1999-11-24,620.55458825
1999-11-25,620.55458825
1999-11-26,621.03267022
1999-11-29,615.61416874
1999-11-30,603.12409976
1999-12-01,610.86750904
1999-12-02,620.53099269
1999-12-03,631.973724
1999-12-06,634.44298138
1999-12-07,632.93768245
1999-12-08,632.17588439
1999-12-09,639.41328534
1999-12-10,646.26236662
1999-12-13,650.81444582
1999-12-14,638.96233441
1999-12-15,646.69539057
1999-12-16,652.54251679
1999-12-17,655.18788743
1999-12-20,659.47664256
1999-12-21,667.84511715
1999-12-22,669.53912094
1999-12-23,677.74453049
1999-12-24,677.74453049
1999-12-27,678.56254875
1999-12-28,678.96590999
1999-12-29,687.3991428
1999-12-30,686.5683328
1999-12-31,690.14494328
2000-01-03,693.93751721
2000-01-04,657.41320381
2000-01-05,651.84662008
2000-01-06,633.64618434
2000-01-07,661.83330988
2000-01-10,680.23645188
2000-01-11,663.95332035
2000-01-12,655.59278551
2000-01-13,666.17450056
2000-01-14,675.34969564
2000-01-17,675.34969564
2000-01-18,670.97344433
2000-01-19,675.42848966
2000-01-20,674.14257126
2000-01-21,675.73678787
2000-01-24,653.87579237
2000-01-25,661.70325802
2000-01-26,652.10033267
2000-01-27,649.15722897
2000-01-28,625.98754136
2000-01-31,642.74481084
2000-02-01,656.1651309
2000-02-02,658.66585815
2000-02-03,672.04692162
2000-02-04,671.95143859
2000-02-07,674.2645301
2000-02-08,686.53190051
2000-02-09,671.75903629
2000-02-10,678.05725722
2000-02-11,662.89841716
2000-02-14,664.96246775
2000-02-15,665.43784403
2000-02-16,654.43642822
2000-02-17,656.91046082
2000-02-18,636.04165217
2000-02-21,636.04165217
2000-02-22,638.69614246
2000-02-23,652.46932242
2000-02-24,653.7862576
2000-02-25,646.99104656
2000-02-28,651.77795262
2000-02-29,665.26050846
2000-03-01,667.01129774
2000-03-02,668.49614814
2000-03-03,685.38954012
2000-03-06,677.57548061
2000-03-07,659.62451457
2000-03-08,666.69070355
2000-03-09,685.07634902
2000-03-10,681.74360523
2000-03-13,673.19421447
2000-03-14,658.56642325
2000-03-15,668.07856479
2000-03-16,700.63255757
2000-03-17,709.07611493
2000-03-20,705.72506085
2000-03-21,726.62624666
2000-03-22,738.14583247
2000-03-23,751.65474451
2000-03-24,751.83805153
2000-03-27,754.6106927
2000-03-28,745.19997738
2000-03-29,738.31795007
2000-03-30,720.75699587
2000-03-31,727.02964529
2000-04-03,721.69528253
2000-04-04,713.21709851
2000-04-05,714.16075034
2000-04-06,723.43010756
2000-04-07,738.94086924
2000-04-10,726.39279866
2000-04-11,715.80340542
2000-04-12,688.20216202
2000-04-13,672.49960598
2000-04-14,625.2525939
2000-04-17,661.36000196
2000-04-18,683.75891689
2000-04-19,667.89562717
2000-04-20,667.29524994
2000-04-21,667.29524994
2000-04-24,660.08065394
2000-04-25,687.99931912
2000-04-26,680.87836465
2000-04-27,689.74047083
2000-04-28,688.84037768
2000-05-01,694.49220198
2000-05-02,680.78787648
2000-05-03,663.33554785
2000-05-04,659.99187895
2000-05-05,671.00846246
2000-05-08,658.9823303
2000-05-09,651.65737596
2000-05-10,630.73038995
2000-05-11,647.39537701
2000-05-12,653.97306647
2000-05-15,670.05749667
2000-05-16,679.67846228
2000-05-17,668.92994265
2000-05-18,657.99922579
2000-05-19,640.34654811
2000-05-22,635.27076504
2000-05-23,615.61966675
2000-05-24,627.79562832
2000-05-25,620.23891848
2000-05-26,617.21317552
2000-05-29,617.21317552
2000-05-30,648.10173524
2000-05-31,646.31881235
2000-06-01,665.68655067
2000-06-02,687.91705657
2000-06-05,687.17853604
2000-06-06,677.4193385
2000-06-07,688.54810534
2000-06-08,687.49979176
2000-06-09,685.685068
2000-06-12,677.50367816
2000-06-13,690.82823616
2000-06-14,684.44077972
2000-06-15,692.43488699
2000-06-16,691.08593923
2000-06-19,706.62703273
2000-06-20,704.69623141
2000-06-21,704.94427216
2000-06-22,685.84849632
2000-06-23,677.45387275
2000-06-26,682.92242576
2000-06-27,676.91691754
2000-06-28,682.36162838
2000-06-29,676.50537041
2000-06-30,685.12812447
2000-07-03,688.56328803
2000-07-04,688.56328803
2000-07-05,670.1066486
2000-07-06,677.11367105
2000-07-07,690.45338664
2000-07-10,687.15553397
2000-07-11,687.45035916
2000-07-12,698.21423759
2000-07-13,703.44268999
2000-07-14,713.20421348
2000-07-17,718.08282959
2000-07-18,705.91092392
2000-07-19,701.30910836
2000-07-20,712.40333952
2000-07-21,701.57838271
2000-07-24,689.77364814
2000-07-25,698.69470412
2000-07-26,688.06426235
2000-07-27,682.3589796
2000-07-28,664.63219253
2000-07-31,673.15738407
2000-08-01,672.91848667
2000-08-02,671.11916095
2000-08-03,677.84048182
2000-08-04,685.07961458
2000-08-07,695.60315032
2000-08-08,698.91783163
2000-08-09,694.41760039
2000-08-10,683.64906259
2000-08-11,686.87188684
2000-08-14,700.44111032
2000-08-15,696.63894474
2000-08-16,695.20726207
2000-08-17,705.89704934
2000-08-18,704.99550746
2000-08-21,706.85789745
2000-08-22,705.5554045
2000-08-23,712.38269434
2000-08-24,716.26256626
2000-08-25,714.47249267
2000-08-28,721.54108642
2000-08-29,722.43293412
2000-08-30,719.64380476
2000-08-31,727.73622371
2000-09-01,729.90348287
2000-09-04,729.90348287
2000-09-05,720.01326051
2000-09-06,708.49363717
2000-09-07,714.35688016
2000-09-08,704.86261767
2000-09-11,698.30802855
2000-09-12,692.0168178
2000-09-13,693.77786676
2000-09-14,695.41086693
2000-09-15,686.76971015
2000-09-18,677.81777403
2000-09-19,691.78665578
2000-09-20,690.65903362
2000-09-21,685.1387143
2000-09-22,680.00389088
2000-09-25,672.15271988
2000-09-26,663.99869411
2000-09-27,664.42808392
2000-09-28,678.65428758
2000-09-29,660.18855495
2000-10-02,659.73306273
2000-10-03,651.12812958
2000-10-04,657.15294841
2000-10-05,653.41408266
2000-10-06,639.92711301
2000-10-09,636.67367471
2000-10-10,625.04575064
2000-10-11,608.5145477
2000-10-12,587.6111044
2000-10-13,619.93464595
2000-10-16,619.76040807
2000-10-17,604.05336204
2000-10-18,596.60928055
2000-10-19,624.21790769
2000-10-20,628.46758794
2000-10-23,627.45657791
2000-10-24,624.44007114
2000-10-25,602.58524456
2000-10-26,603.9383465
2000-10-27,609.8861325
2000-10-30,609.73906306
2000-10-31,630.37707959
2000-11-01,628.8221984
2000-11-02,628.02426428
2000-11-03,627.46483429
2000-11-06,630.56364861
2000-11-07,630.38051842
2000-11-08,623.7813458
2000-11-09,623.80215355
2000-11-10,617.26069973
2000-11-13,603.22824915
2000-11-14,614.84661966
2000-11-15,620.14422703
2000-11-16,617.38598016
2000-11-17,615.59403401
2000-11-20,604.76029329
2000-11-21,608.27115445
2000-11-22,593.57313667
2000-11-23,593.57313667
2000-11-24,599.62454609
2000-11-27,604.21135341
2000-11-28,604.46529264
2000-11-29,607.44355875
2000-11-30,604.16839214
2000-12-01,604.74745222
2000-12-04,605.81444673
2000-12-05,630.99964427
2000-12-06,624.58782796
2000-12-07,622.43071662
2000-12-08,636.50398172
2000-12-11,642.10596895
2000-12-12,631.14869602
2000-12-13,624.19250183
2000-12-14,612.92606316
2000-12-15,604.43369519
2000-12-18,615.95162425
2000-12-19,608.27991678
2000-12-20,592.9751643
2000-12-21,599.84363528
2000-12-22,613.71750943
2000-12-25,613.71750943
2000-12-26,620.22229177
2000-12-27,626.2155541
2000-12-28,634.14048353
2000-12-29,623.55353884
2001-01-01,623.55353884
