Date,SWITZERLAND MOMENTUM
1997-08-15,1725.3307312018717
1997-08-18,1684.7620587136482
1997-08-19,1731.828570468842
1997-08-20,1750.8136272455597
1997-08-21,1756.7732304165431
1997-08-22,1714.1606250096982
1997-08-25,1710.9100910234426
1997-08-26,1686.2669063667051
1997-08-27,1690.3905951782656
1997-08-28,1648.8949319671967
1997-08-29,1643.9458918785888
1997-09-01,1650.4989006915366
1997-09-02,1691.1369417197511
1997-09-03,1706.7895253078616
1997-09-04,1711.4093520592808
1997-09-05,1751.7185021061548
1997-09-08,1736.5423332158282
1997-09-09,1721.1657177019342
1997-09-10,1694.791898794743
1997-09-11,1673.338435247061
1997-09-12,1687.445739384874
1997-09-15,1715.8207910983613
1997-09-16,1749.9440293043708
1997-09-17,1790.0754099516216
1997-09-18,1810.1992616673651
1997-09-19,1807.8086245590098
1997-09-22,1820.776245901073
1997-09-23,1823.103453788219
1997-09-24,1844.7561079898783
1997-09-25,1825.1511893851873
1997-09-26,1839.0037435504623
1997-09-29,1837.7550921548802
1997-09-30,1832.5689762800118
1997-10-01,1849.635831185635
1997-10-02,1882.1428948925716
1997-10-03,1915.5963408782638
1997-10-06,1900.3059503054806
1997-10-07,1894.6939518179356
1997-10-08,1904.5314063484645
1997-10-09,1852.8536726378613
1997-10-10,1830.7701282020105
1997-10-13,1855.1032169513062
1997-10-14,1863.3016643168887
1997-10-15,1860.6280321602649
1997-10-16,1861.0179241804062
1997-10-17,1819.1215575604506
1997-10-20,1834.2194094958354
1997-10-21,1847.3373974658225
1997-10-22,1840.5991538590342
1997-10-23,1798.507970497666
1997-10-24,1811.3371167979046
1997-10-27,1779.448904376071
1997-10-28,1757.5861223355128
1997-10-29,1793.7786042585053
1997-10-30,1787.3472299278264
1997-10-31,1823.3596960559648
1997-11-03,1834.9470233438878
1997-11-04,1833.5710984802342
1997-11-05,1850.5420673815863
1997-11-06,1836.7663154565923
1997-11-07,1815.2231029047898
1997-11-10,1821.6675523354397
1997-11-11,1828.4189990025168
1997-11-12,1801.5783769698573
1997-11-13,1796.364871097992
1997-11-14,1798.4164031574264
1997-11-17,1832.4666919926049
1997-11-18,1845.2459150461748
1997-11-19,1844.277334341602
1997-11-20,1872.755801578975
1997-11-21,1873.393076203196
1997-11-24,1862.609576365397
1997-11-25,1861.284073200797
1997-11-26,1871.7084532644221
1997-11-27,1875.6145702027297
1997-11-28,1875.2593465354812
1997-12-01,1899.1933675758517
1997-12-02,1912.6676416656148
1997-12-03,1921.1379884170904
1997-12-04,1924.8916505094144
1997-12-05,1924.5661393891976
1997-12-08,1929.1186487866312
1997-12-09,1919.9552755631707
1997-12-10,1935.2237233348974
1997-12-11,1933.9766211942085
1997-12-12,1937.4660280857074
1997-12-15,1931.7571117747718
1997-12-16,1947.1293200283164
1997-12-17,1965.6933931114347
1997-12-18,1963.6098358426518
1997-12-19,1935.942193641389
1997-12-22,1946.311868803199
1997-12-23,1950.5497048100076
1997-12-24,1950.6465638617053
1997-12-25,1950.6465638617058
1997-12-26,1948.6064231241564
1997-12-29,1977.4613352529582
1997-12-30,1988.171621349165
1997-12-31,1985.3538974001094
1998-01-01,1985.3538974001099
1998-01-02,1973.5149723977236
1998-01-05,2004.4343218449287
1998-01-06,1995.9069588268208
1998-01-07,2001.1107435338274
1998-01-08,1990.0928860915767
1998-01-09,1960.604101817086
1998-01-12,1900.5603103844185
1998-01-13,1931.8587767284464
1998-01-14,1921.3484238549554
1998-01-15,1908.9357010043257
1998-01-16,1941.7728236253652
1998-01-19,1956.955191366746
1998-01-20,1975.5815861205378
1998-01-21,1992.322872601489
1998-01-22,2008.520724739537
1998-01-23,2043.983965957514
1998-01-26,2040.502248279935
1998-01-27,2045.1305247734406
1998-01-28,2056.628757665193
1998-01-29,2049.1308243246667
1998-01-30,2061.740383087711
1998-02-02,2089.790922019617
1998-02-03,2106.228738774357
1998-02-04,2118.9358862397767
1998-02-05,2155.556793252851
1998-02-06,2179.2342633376693
1998-02-09,2156.667032087429
1998-02-10,2170.070652194351
1998-02-11,2187.365954022369
1998-02-12,2186.191166075347
1998-02-13,2183.8268093966794
1998-02-16,2190.1886403639724
1998-02-17,2197.42495129963
1998-02-18,2198.95413520386
1998-02-19,2182.6553843218758
1998-02-20,2202.953991890331
1998-02-23,2230.897882311762
1998-02-24,2211.592759309485
1998-02-25,2230.108954939662
1998-02-26,2242.6755731816597
1998-02-27,2249.7941645908004
1998-03-02,2295.197988794124
1998-03-03,2284.592142044504
1998-03-04,2224.0535052337304
1998-03-05,2201.416502040803
1998-03-06,2224.8841911510685
1998-03-09,2228.784654236207
1998-03-10,2241.457156251786
1998-03-11,2251.4251880990155
1998-03-12,2256.987507319726
1998-03-13,2289.4081585354043
1998-03-16,2271.787568965235
1998-03-17,2273.4008254629134
1998-03-18,2224.2237114227173
1998-03-19,2224.036979128195
1998-03-20,2263.8231770456528
1998-03-23,2288.8044759230547
1998-03-24,2314.4347366102515
1998-03-25,2338.034523354153
1998-03-26,2325.1451271479136
1998-03-27,2347.165587600481
1998-03-30,2315.769447238026
1998-03-31,2320.256905026879
1998-04-01,2320.2267360248075
1998-04-02,2332.30818366609
1998-04-03,2365.697271664923
1998-04-06,2394.1128434816897
1998-04-07,2372.1035813125986
1998-04-08,2350.354017501129
1998-04-09,2369.4002555301277
1998-04-10,2369.4002555301277
1998-04-13,2365.485185709357
1998-04-14,2408.2449298602924
1998-04-15,2400.1771277168637
1998-04-16,2344.126636430706
1998-04-17,2338.240421689666
1998-04-20,2352.8754638490773
1998-04-21,2324.024209644168
1998-04-22,2310.1552602941974
1998-04-23,2289.7460344725687
1998-04-24,2271.747805926331
1998-04-27,2224.5419330202917
1998-04-28,2257.7272386772916
1998-04-29,2285.6569110751752
1998-04-30,2318.6501887794343
1998-05-01,2331.630463712429
1998-05-04,2409.7844596070904
1998-05-05,2405.959367409497
1998-05-06,2425.1531433778714
1998-05-07,2412.925052534295
1998-05-08,2412.978446466642
1998-05-11,2428.247313628246
1998-05-12,2412.62104633821
1998-05-13,2404.290122725889
1998-05-14,2393.0066380727503
1998-05-15,2378.7746980350234
1998-05-18,2321.337907281192
1998-05-19,2365.4129925867865
1998-05-20,2378.508066569967
1998-05-21,2395.55190380397
1998-05-22,2413.757824476995
1998-05-25,2428.397610896719
1998-05-26,2455.4211147914066
1998-05-27,2424.849842339736
1998-05-28,2413.8198550436628
1998-05-29,2419.8654900386146
1998-06-01,2421.339320275493
1998-06-02,2425.874065343261
1998-06-03,2450.5685319377053
1998-06-04,2448.3882194146136
1998-06-05,2473.703162869062
1998-06-08,2484.251043934412
1998-06-09,2484.31271807437
1998-06-10,2447.6811107359217
1998-06-11,2413.63979605129
1998-06-12,2366.453886116051
1998-06-15,2321.7784646060513
1998-06-16,2358.3833849125645
1998-06-17,2420.3318196712244
1998-06-18,2390.2898724820757
1998-06-19,2412.7531022936096
1998-06-22,2394.113859185673
1998-06-23,2409.9353127876825
1998-06-24,2414.894435048817
1998-06-25,2451.628952975383
1998-06-26,2438.7498969733106
1998-06-29,2459.69858825239
1998-06-30,2465.811385226477
1998-07-01,2500.0660741457573
1998-07-02,2503.7159674280438
1998-07-03,2520.846897486222
1998-07-06,2548.0669946802714
1998-07-07,2538.4986198263177
1998-07-08,2549.416565828417
1998-07-09,2522.0531292922037
1998-07-10,2531.0654825578763
1998-07-13,2546.9398900485285
1998-07-14,2586.027162246715
1998-07-15,2595.621245840026
1998-07-16,2609.219400182103
1998-07-17,2643.981072796026
1998-07-20,2677.615091096804
1998-07-21,2669.128464776647
1998-07-22,2664.629063117903
1998-07-23,2617.7935291212716
1998-07-24,2635.6647399961867
1998-07-27,2563.2896095641995
1998-07-28,2613.038439522369
1998-07-29,2632.397260433348
1998-07-30,2676.7508314462266
1998-07-31,2656.345380377026
1998-08-03,2592.3030523180587
1998-08-04,2598.8683475569082
1998-08-05,2554.5593271007956
1998-08-06,2525.7523179279287
1998-08-07,2550.4917397555528
1998-08-10,2472.1129937222067
1998-08-11,2384.57734098122
1998-08-12,2445.9282525971885
1998-08-13,2420.7201397682347
1998-08-14,2426.6858872292455
1998-08-17,2420.5197485434605
1998-08-18,2473.819938452758
1998-08-19,2457.515130744853
1998-08-20,2430.3337358980116
1998-08-21,2329.6761431590403
1998-08-24,2289.4255589486256
1998-08-25,2319.7737760749665
1998-08-26,2248.226360575654
1998-08-27,2110.361371304287
1998-08-28,2165.9326053585733
1998-08-31,2157.688883418569
1998-09-01,2135.7317551564934
1998-09-02,2222.6159092853827
1998-09-03,2175.702793734116
1998-09-04,2176.967776539702
1998-09-07,2248.530603873313
1998-09-08,2297.980806792969
1998-09-09,2220.2930725140895
1998-09-10,2152.3996987608425
1998-09-11,2131.639517812255
1998-09-14,2175.008339096085
1998-09-15,2165.5598859606466
1998-09-16,2215.4997866429617
1998-09-17,2126.271319700882
1998-09-18,2097.4285048133547
1998-09-21,2004.2679850476266
1998-09-22,2030.206559732687
1998-09-23,2092.5530657558743
1998-09-24,2036.516763447478
1998-09-25,2023.6700560962763
1998-09-28,2018.8718667396013
1998-09-29,1980.785861105078
1998-09-30,1894.232448118886
1998-10-01,1829.4059068064305
1998-10-02,1750.8307954446536
1998-10-05,1692.8306270310484
1998-10-06,1796.766244171678
1998-10-07,1830.5693025322278
1998-10-08,1809.3501474492457
1998-10-09,1799.621873047987
1998-10-12,1863.8143349822303
1998-10-13,1894.2478651370332
1998-10-14,1944.1794904387536
1998-10-15,2009.7370381210899
1998-10-16,2026.6737775283843
1998-10-19,1989.0381367913928
1998-10-20,2011.61790052276
1998-10-21,1982.3452266383179
1998-10-22,2036.9344596252945
1998-10-23,2055.8270068250445
1998-10-26,2074.740067295883
1998-10-27,2086.185249811326
1998-10-28,2081.869133743488
1998-10-29,2087.3960320614074
1998-10-30,2099.1005749171145
1998-11-02,2144.2661414024983
1998-11-03,2127.2202655590304
1998-11-04,2143.7421417940895
1998-11-05,2111.0452301095606
1998-11-06,2123.9970382482675
1998-11-09,2074.6315825566935
1998-11-10,2065.0132562280965
1998-11-11,2090.448738020439
1998-11-12,2109.4922936403
1998-11-13,2094.777742198062
1998-11-16,2141.203378939005
1998-11-17,2143.7553515354352
1998-11-18,2168.0512289629532
1998-11-19,2193.631960487577
1998-11-20,2215.828170857062
1998-11-23,2232.924675536675
1998-11-24,2188.5671081383903
1998-11-25,2151.348351150138
1998-11-26,2175.8693480795882
1998-11-27,2192.8116779105744
1998-11-30,2179.7764913286196
1998-12-01,2119.89220661036
1998-12-02,2122.1611327052674
1998-12-03,2139.748261327148
1998-12-04,2150.2029620722606
1998-12-07,2152.726139613823
1998-12-08,2151.7637017351058
1998-12-09,2165.4383255358784
1998-12-10,2152.242496371975
1998-12-11,2161.922436427675
1998-12-14,2150.940835625582
1998-12-15,2165.2905538545424
1998-12-16,2198.3357604290914
1998-12-17,2237.7083789936687
1998-12-18,2237.110196919722
1998-12-21,2260.322284439325
1998-12-22,2238.6996414416185
1998-12-23,2261.477470577694
1998-12-24,2245.6594860840355
1998-12-25,2245.6594860840355
1998-12-28,2277.5340030010675
1998-12-29,2281.9309946360236
1998-12-30,2260.0323066646592
1998-12-31,2254.6845782360756
1999-01-01,2254.6845782360756
1999-01-04,2337.8957590200293
1999-01-05,2370.399126562668
1999-01-06,2386.190455724611
1999-01-07,2345.4130769350027
1999-01-08,2348.6588037467945
1999-01-11,2298.4812023755703
1999-01-12,2293.4665839945565
1999-01-13,2261.808227126717
1999-01-14,2250.5983679271476
1999-01-15,2254.247153539457
1999-01-18,2260.397978166263
1999-01-19,2259.0311084379214
1999-01-20,2260.973572821084
1999-01-21,2216.6584675918116
1999-01-22,2199.9654501277496
1999-01-25,2211.0307058314875
1999-01-26,2204.3272364191102
1999-01-27,2167.9516567016603
1999-01-28,2175.9925029035016
1999-01-29,2178.648417137186
1999-02-01,2195.017425810261
1999-02-02,2195.763693487546
1999-02-03,2181.310698186092
1999-02-04,2157.6254574734517
1999-02-05,2156.5841365635565
1999-02-08,2123.004659196482
1999-02-09,2098.855552558115
1999-02-10,2090.5583066816116
1999-02-11,2083.336371551769
1999-02-12,2095.756784572964
1999-02-15,2095.63283650311
1999-02-16,2092.41792718536
1999-02-17,2113.030967166249
1999-02-18,2094.30696411591
1999-02-19,2064.0955526922744
1999-02-22,2090.9634019533787
1999-02-23,2112.3902959711572
1999-02-24,2138.2680268054414
1999-02-25,2123.6232606681797
1999-02-26,2098.8315753283373
1999-03-01,2070.8325563683493
1999-03-02,2060.319973632339
1999-03-03,2066.645729965037
1999-03-04,2071.5975719429716
1999-03-05,2101.6761480673536
1999-03-08,2090.9504664076335
1999-03-09,2099.868989511808
1999-03-10,2092.871704784909
1999-03-11,2105.373126951311
1999-03-12,2107.294815199462
1999-03-15,2103.53086924465
1999-03-16,2085.455785258494
1999-03-17,2104.9469916254016
1999-03-18,2091.4731727732433
1999-03-19,2081.6188264111693
1999-03-22,2065.8420546447146
1999-03-23,2028.5075517094735
1999-03-24,2015.824033302769
1999-03-25,2033.363000852639
1999-03-26,1990.580059126755
1999-03-29,2001.6447452195684
1999-03-30,1989.348512717311
1999-03-31,2026.6612919271452
1999-04-01,2032.3087202924185
1999-04-02,2027.091687841489
1999-04-05,2013.2196078576023
1999-04-06,2030.6145092634263
1999-04-07,2049.0354881414414
1999-04-08,2085.7436818072665
1999-04-09,2075.7859559426356
1999-04-12,2083.156514587877
1999-04-13,2077.9748178402483
1999-04-14,2079.8922669130943
1999-04-15,2027.6455487647859
1999-04-16,2003.870749893116
1999-04-19,2008.9798941866316
1999-04-20,1986.16042006462
1999-04-21,1973.8899070405391
1999-04-22,1980.2667703791126
1999-04-23,1974.5449653383055
1999-04-26,1999.0559726891395
1999-04-27,2040.8824330537204
1999-04-28,2033.3938989697983
1999-04-29,2010.5492981299217
1999-04-30,2009.102607563662
1999-05-03,2034.5418135415844
1999-05-04,2019.9157571383118
1999-05-05,2028.7987769652952
1999-05-06,2028.0445896350875
1999-05-07,2027.2752084085093
1999-05-10,2035.2200794091723
1999-05-11,2021.010393545629
1999-05-12,2001.7704568821518
1999-05-13,1995.661830040134
1999-05-14,1986.6353161888999
1999-05-17,1942.982688757062
1999-05-18,1964.847259317304
1999-05-19,1969.0322118474533
1999-05-20,1980.5190325895003
1999-05-21,1948.290704989002
1999-05-24,1954.2676482700172
1999-05-25,1924.1941875784635
1999-05-26,1906.4293273904718
1999-05-27,1868.1509298450535
1999-05-28,1880.2335501646219
1999-05-31,1907.5950541338168
1999-06-01,1904.1516070343655
1999-06-02,1910.5731358006199
1999-06-03,1927.1332607286383
1999-06-04,1943.0385902887597
1999-06-07,1954.339359451295
1999-06-08,1970.9073297140867
1999-06-09,1982.6145854923823
1999-06-10,1950.342604730287
1999-06-11,1943.3024076917532
1999-06-14,1938.567727566954
1999-06-15,1940.0347573393205
1999-06-16,1934.5290561170807
1999-06-17,1951.2761199142785
1999-06-18,1978.8149626437496
1999-06-21,1985.532604415067
1999-06-22,1959.288597483316
1999-06-23,1943.3703642918501
1999-06-24,1932.7041587147005
1999-06-25,1939.2280170814543
1999-06-28,1915.3763367049662
1999-06-29,1932.4675316546889
1999-06-30,1903.0794990106115
1999-07-01,1924.0051099716663
1999-07-02,1945.1634624500064
1999-07-05,1964.528746864867
1999-07-06,1949.900544202072
1999-07-07,1937.0486086653982
1999-07-08,1934.4510178702744
1999-07-09,1928.4583575459385
1999-07-12,1919.9161521779704
1999-07-13,1907.0488489544985
1999-07-14,1921.9873874176292
1999-07-15,1940.4723556406857
1999-07-16,1917.6743158275647
1999-07-19,1910.395456754471
1999-07-20,1917.4449375417553
1999-07-21,1934.223987398742
1999-07-22,1910.812956147293
1999-07-23,1877.1568376797452
1999-07-26,1893.1681501526914
1999-07-27,1922.2576308428868
1999-07-28,1918.3874991335233
1999-07-29,1911.1823306104427
1999-07-30,1962.0967329712323
1999-08-02,1964.3143654987575
1999-08-03,1962.4868983229462
1999-08-04,1972.624001833657
1999-08-05,1950.6926903702972
1999-08-06,1938.632798668216
1999-08-09,1928.540819816321
1999-08-10,1907.9438157946065
1999-08-11,1909.5456534031148
1999-08-12,1943.4884616051306
1999-08-13,1948.7877788825776
1999-08-16,1955.7103940790614
1999-08-17,1941.7882212583715
1999-08-18,1949.2544019970887
1999-08-19,1965.099907007979
1999-08-20,1984.7515948227244
1999-08-23,1996.4022816676445
1999-08-24,1965.9757688423574
1999-08-25,1965.752299824046
1999-08-26,1960.6510892888812
1999-08-27,1967.3850383701727
1999-08-30,1964.5642058984733
1999-08-31,1947.331978327378
1999-09-01,1976.1475040851376
1999-09-02,1978.2615521705902
1999-09-03,1980.8347905709522
1999-09-06,1991.9264188956183
1999-09-07,1994.3607296751013
1999-09-08,1991.0440493960737
1999-09-09,1990.3109880408078
1999-09-10,1965.1861645252193
1999-09-13,1929.4369054576205
1999-09-14,1933.6950912164998
1999-09-15,1925.7511785716501
1999-09-16,1916.088031868719
1999-09-17,1927.7159098524526
1999-09-20,1931.0068694322708
1999-09-21,1928.7577868146625
1999-09-22,1932.4339884803605
1999-09-23,1931.3861502111154
1999-09-24,1915.0894761418767
1999-09-27,1928.5927777627753
1999-09-28,1913.3582736069857
1999-09-29,1933.2655306324455
1999-09-30,1946.863925219682
1999-10-01,1950.7144882438506
1999-10-04,1986.8371149055315
1999-10-05,1979.7181389478574
1999-10-06,1995.8537817132194
1999-10-07,2011.4336905041253
1999-10-08,2000.5055254692718
1999-10-11,2005.7690446360084
1999-10-12,2007.1636481632943
1999-10-13,2000.7828857141478
1999-10-14,1999.986125827123
1999-10-15,1979.896916092896
1999-10-18,1949.452590020071
1999-10-19,1972.6575038362282
1999-10-20,1968.5110760382456
1999-10-21,1950.825506202846
1999-10-22,1941.0401053004896
1999-10-25,1921.8408930479595
1999-10-26,1919.272527206884
1999-10-27,1901.5778895080737
1999-10-28,1926.4528064301508
1999-10-29,1966.1963583375166
1999-11-01,1959.4482753584937
1999-11-02,1961.1547782266493
1999-11-03,1969.5702374018585
1999-11-04,1963.9844835373437
1999-11-05,1973.2623482153801
1999-11-08,1971.3006882332375
1999-11-09,1985.2337476483906
1999-11-10,2007.2337688033642
1999-11-11,2017.128521850698
1999-11-12,2003.2601962169495
1999-11-15,2002.3754832376637
1999-11-16,2002.5012209494926
1999-11-17,2018.7038447657783
1999-11-18,2015.9779144021245
1999-11-19,1999.8132667010082
1999-11-22,1999.4266377685005
1999-11-23,1980.2661071154243
1999-11-24,1954.9307425197294
1999-11-25,1974.14034695307
1999-11-26,1968.6829142328245
1999-11-29,1963.4975815200496
1999-11-30,1966.18023467985
1999-12-01,1988.7846773690671
1999-12-02,1991.9108342491677
1999-12-03,2006.6257718623092
1999-12-06,2020.6362165083756
1999-12-07,2016.2661585963094
1999-12-08,2005.2403463004678
1999-12-09,2014.6715701837122
1999-12-10,2004.4464429261232
1999-12-13,1998.313301841839
1999-12-14,2000.7599252883122
1999-12-15,1987.394346176057
1999-12-16,2042.9984214714013
1999-12-17,2045.1278786040057
1999-12-20,2056.681563534227
1999-12-21,2038.5697394505114
1999-12-22,2036.4904682662159
1999-12-23,2076.342389908031
1999-12-24,2076.342389908031
1999-12-27,2070.347087051625
1999-12-28,2069.5859546958295
1999-12-29,2076.644688311568
1999-12-30,2102.4047620544093
1999-12-31,2102.4047620544093
2000-01-03,2127.5924151228023
2000-01-04,2073.892341905038
2000-01-05,2054.083931025939
2000-01-06,2085.525793030372
2000-01-07,2120.2142326464273
2000-01-10,2116.175596892791
2000-01-11,2123.2539175107045
2000-01-12,2114.6117781359203
2000-01-13,2108.402804246266
2000-01-14,2088.460462968932
2000-01-17,2085.065549576998
2000-01-18,2064.1814617174227
2000-01-19,2044.2325355122869
2000-01-20,2026.3589331741748
2000-01-21,2020.2505701589428
2000-01-24,1987.744377398061
2000-01-25,1941.0423408740194
2000-01-26,1945.6583095843278
2000-01-27,1969.0992086393526
2000-01-28,1939.1389790609855
2000-01-31,1900.1608716391836
2000-02-01,1916.9698142917875
2000-02-02,1923.2476505222337
2000-02-03,1986.3868329830557
2000-02-04,2002.1556052765054
2000-02-07,1983.0703194429248
2000-02-08,2001.101241869742
2000-02-09,1970.5023922618618
2000-02-10,1946.2360366568273
2000-02-11,1945.3290646482883
2000-02-14,1925.7850434825314
2000-02-15,1898.3968015370351
2000-02-16,1939.0750554541914
2000-02-17,1964.473292453855
2000-02-18,1963.097737395632
2000-02-21,1939.6490158463266
2000-02-22,1989.9243243968535
2000-02-23,2006.983399077631
2000-02-24,1987.93240557085
2000-02-25,1938.8008987924409
2000-02-28,1898.3096749580802
2000-02-29,1884.4546009416729
2000-03-01,1905.7740651079591
2000-03-02,1930.094040927666
2000-03-03,1916.6652841781302
2000-03-06,1944.8251726334968
2000-03-07,1922.7703964225711
2000-03-08,1888.7622621174296
2000-03-09,1904.6556967467905
2000-03-10,1895.355144331153
2000-03-13,1852.246454234987
2000-03-14,1863.359500973565
2000-03-15,1879.4909017174753
2000-03-16,1942.636469251805
2000-03-17,1909.1961410873507
2000-03-20,1943.5867381406588
2000-03-21,1969.3688698875735
2000-03-22,1982.9347106198466
2000-03-23,2002.5820623198956
2000-03-24,2036.6439975674687
2000-03-27,2021.2355977990717
2000-03-28,2018.77499959236
2000-03-29,1984.5181337732035
2000-03-30,1983.6689097282967
2000-03-31,1979.4224170474463
2000-04-03,2009.485109320455
2000-04-04,2020.9870385753034
2000-04-05,2026.7597559028793
2000-04-06,2032.572436311414
2000-04-07,2018.4391802245616
2000-04-10,2002.9862900794626
2000-04-11,2031.3317230414905
2000-04-12,2036.4582307624325
2000-04-13,2046.2472009143128
2000-04-14,2020.9692214524873
2000-04-17,1990.2788846742912
2000-04-18,2003.9539015888704
2000-04-19,1996.6286748378047
2000-04-20,2002.512565302403
2000-04-21,2002.512565302403
2000-04-24,2005.7482229483135
2000-04-25,1992.5679603062815
2000-04-26,1991.894135825746
2000-04-27,1953.7925124656326
2000-04-28,1954.7228223011703
2000-05-01,1963.0519212039387
