Date,AC ASEAN IMI HIGH DIVIDEND YIELD
2009-03-09,737.607041407148
2009-03-10,736.6060122582307
2009-03-11,739.4326412701746
2009-03-12,735.7989746302534
2009-03-13,745.1427856298966
2009-03-16,744.0122121261808
2009-03-17,736.9472551272271
2009-03-18,740.7481955553931
2009-03-19,720.6349136054574
2009-03-20,729.7824928725477
2009-03-23,755.9828471385988
2009-03-24,768.7283163221135
2009-03-25,765.5282879138025
2009-03-26,775.8608780515568
2009-03-27,800.8009472905451
2009-03-30,777.8130533168402
2009-03-31,774.5782838469959
2009-04-01,786.5439755084407
2009-04-02,811.801693912462
2009-04-03,824.1995612054696
2009-04-06,840.6556360426603
2009-04-07,828.1760991812271
2009-04-08,824.2141926827813
2009-04-09,841.2104666496133
2009-04-10,856.2408431980649
2009-04-13,862.6415179923788
2009-04-14,881.0342453191803
2009-04-15,892.0966686699253
2009-04-16,901.8569140160274
2009-04-17,916.1128846775971
2009-04-20,929.9296718412267
2009-04-21,914.7833434089661
2009-04-22,898.195808744714
2009-04-23,913.1267022573877
2009-04-24,911.3525707613229
2009-04-27,901.284575529014
2009-04-28,896.1916309627715
2009-04-29,911.0707433465636
2009-04-30,951.9538944296982
2009-05-01,950.055827996286
2009-05-04,982.7170686976111
2009-05-05,1002.5053992370479
2009-05-06,1036.017163673552
2009-05-07,1055.658658882898
2009-05-08,1074.4946400839945
2009-05-11,1065.1558301744285
2009-05-12,1073.2120714284856
2009-05-13,1092.4777932873542
2009-05-14,1051.146289673814
2009-05-15,1047.8787919730892
2009-05-18,1054.2551325415473
2009-05-19,1091.52927061211
2009-05-20,1087.1930972303796
2009-05-21,1067.4193552567729
2009-05-22,1067.365545516708
2009-05-25,1076.8183750664239
2009-05-26,1060.1006482459939
2009-05-27,1094.3109576378397
2009-05-28,1097.385544621756
2009-05-29,1085.100734223955
2009-06-01,1124.0027292899233
2009-06-02,1109.2346365335563
2009-06-03,1124.7782112546138
2009-06-04,1123.5107446543664
2009-06-05,1157.6295592997599
2009-06-08,1145.7213484379513
2009-06-09,1148.4718475118966
2009-06-10,1172.2947807875873
2009-06-11,1169.2993353590377
2009-06-12,1172.618156480393
2009-06-15,1169.4304251967515
2009-06-16,1143.8542603462063
2009-06-17,1136.0343353889255
2009-06-18,1102.588729981913
2009-06-19,1121.8001397622932
2009-06-22,1111.6691229239225
2009-06-23,1087.8544064488374
2009-06-24,1107.8101746289815
2009-06-25,1128.379657278323
2009-06-26,1122.3079582759626
2009-06-29,1128.0354389833171
2009-06-30,1136.7018025675716
2009-07-01,1136.1671222271793
2009-07-02,1131.5237686485987
2009-07-03,1123.218682108662
2009-07-06,1118.7272039996142
2009-07-07,1116.5907043015993
2009-07-08,1118.3633790778258
2009-07-09,1119.4354989497147
2009-07-10,1112.9194635015654
2009-07-13,1102.4736348182885
2009-07-14,1123.2067838994471
2009-07-15,1142.1048220429516
2009-07-16,1138.5145796793981
2009-07-17,1153.1187192203042
2009-07-20,1169.0529469778419
2009-07-21,1167.2522987882942
2009-07-22,1153.433265989627
2009-07-23,1172.5731234440673
2009-07-24,1183.6442525719372
2009-07-27,1195.003850343238
2009-07-28,1202.3126155836537
2009-07-29,1201.444792276679
2009-07-30,1220.681083051843
2009-07-31,1226.622885800588
2009-08-03,1227.0557661098383
2009-08-04,1232.3811814606986
2009-08-05,1231.1939192688117
2009-08-06,1237.796470696025
2009-08-07,1235.2194339114562
2009-08-10,1238.9284707819738
2009-08-11,1249.8380806601833
2009-08-12,1233.8051558310724
2009-08-13,1251.0947159044772
2009-08-14,1251.402447770269
2009-08-17,1231.3398895677046
2009-08-18,1232.8627043418526
2009-08-19,1205.6046543229784
2009-08-20,1220.1173530715976
2009-08-21,1219.3421371350487
2009-08-24,1242.6701034839377
2009-08-25,1239.6635089853082
2009-08-26,1251.4994487198403
2009-08-27,1247.025461035874
2009-08-28,1238.7796254232787
2009-08-31,1230.6845291089135
2009-09-01,1227.7253787666173
2009-09-02,1229.5466107688453
2009-09-03,1245.7836079788324
2009-09-04,1255.780504528157
2009-09-07,1265.7814695409352
2009-09-08,1269.821912328477
2009-09-09,1260.3534308776038
2009-09-10,1279.6973358918258
2009-09-11,1277.8173697609466
2009-09-14,1252.904808375047
2009-09-15,1262.8813271335814
2009-09-16,1276.473437299512
2009-09-17,1271.691110870972
2009-09-18,1270.3652103575257
2009-09-21,1274.657255262295
2009-09-22,1276.0236163751879
2009-09-23,1283.3332674579467
2009-09-24,1283.3820538655539
2009-09-25,1278.3636284450727
2009-09-28,1266.735883513954
2009-09-29,1282.8487481637653
2009-09-30,1284.4176119273823
2009-10-01,1288.7600658057343
2009-10-02,1271.4216616272956
2009-10-05,1266.6407604686567
2009-10-06,1280.7096907550301
2009-10-07,1301.676083420902
2009-10-08,1312.1174326103746
2009-10-09,1307.7635537434355
2009-10-12,1308.142385416818
2009-10-13,1306.739509966137
2009-10-14,1305.5686743699182
2009-10-15,1288.714311868273
2009-10-16,1306.5009824065949
2009-10-19,1305.032345556565
2009-10-20,1302.473853458894
2009-10-21,1286.7108270466285
2009-10-22,1272.326985452259
2009-10-23,1277.0306040947817
2009-10-26,1281.2733263293046
2009-10-27,1282.4801816353818
2009-10-28,1267.7293912351788
2009-10-29,1252.3361828003408
2009-10-30,1259.551579258512
2009-11-02,1246.6695874340785
2009-11-03,1250.6753155329843
2009-11-04,1252.7197866031117
2009-11-05,1241.520159342706
2009-11-06,1260.243933799665
2009-11-09,1269.2409775488068
2009-11-10,1268.8422048940686
2009-11-11,1273.228335187254
2009-11-12,1260.152020567102
2009-11-13,1262.2868029268625
2009-11-16,1273.6342079212034
2009-11-17,1283.3856626393426
2009-11-18,1275.5886024216434
2009-11-19,1272.2952589168005
2009-11-20,1272.2932167095557
2009-11-23,1255.875344432705
2009-11-24,1245.3976482438786
2009-11-25,1242.6021367845092
2009-11-26,1230.6423225984468
2009-11-27,1224.5867905946486
2009-11-30,1209.4614000708902
2009-12-01,1223.2867270551747
2009-12-02,1229.5523742149342
2009-12-03,1235.088751767613
2009-12-04,1247.1027727746043
2009-12-07,1248.0311948248732
2009-12-08,1255.7601727884492
2009-12-09,1248.4727370443438
2009-12-10,1248.6488860071063
2009-12-11,1264.6289344190159
2009-12-14,1261.4902426766753
2009-12-15,1269.139681678822
2009-12-16,1266.0216468883398
2009-12-17,1280.3636253138807
2009-12-18,1286.9730101109876
2009-12-21,1275.7408348548724
2009-12-22,1292.842867448755
2009-12-23,1284.6435374413263
2009-12-24,1286.8279941828487
2009-12-25,1287.5909569583664
2009-12-28,1293.6638538883572
2009-12-29,1305.9786425543614
2009-12-30,1314.7205340718126
2009-12-31,1314.1772342439085
2010-01-01,1314.1772342439085
2010-01-04,1313.9836191133102
2010-01-05,1326.400210605814
2010-01-06,1336.8312957887022
2010-01-07,1342.4170706903506
2010-01-08,1346.3188760823664
2010-01-11,1343.334825832116
2010-01-12,1336.7544831438681
2010-01-13,1331.480799909257
2010-01-14,1349.9119089782891
2010-01-15,1359.5831042273194
2010-01-18,1358.0567025834407
2010-01-19,1365.275604701874
2010-01-20,1372.1565446268057
2010-01-21,1364.921105435693
2010-01-22,1354.6631662684922
2010-01-25,1346.527799912131
2010-01-26,1325.6530098718522
2010-01-27,1314.2489491767915
2010-01-28,1336.1123748938169
2010-01-29,1341.052063959103
2010-02-01,1333.4064214234006
2010-02-02,1329.8250647495208
2010-02-03,1347.4544451689994
2010-02-04,1350.5204051117494
2010-02-05,1335.0304914471917
2010-02-08,1330.0305392452613
2010-02-09,1330.8775561156367
2010-02-10,1341.320541996991
2010-02-11,1361.572817336347
2010-02-12,1371.5621914116462
2010-02-15,1373.0811408434015
2010-02-16,1366.290317215028
2010-02-17,1383.2945367711363
2010-02-18,1375.2913708683761
2010-02-19,1383.3110641926473
2010-02-22,1385.5435249816258
2010-02-23,1393.8392482348304
2010-02-24,1382.0240393872286
2010-02-25,1385.9866747883204
2010-02-26,1377.5604436717974
2010-03-01,1404.1127345419316
2010-03-02,1396.5201205083943
2010-03-03,1384.609837460118
2010-03-04,1385.7397103210078
2010-03-05,1393.8969531771852
2010-03-08,1408.5918222670632
2010-03-09,1415.9614023559407
2010-03-10,1417.2249315395084
2010-03-11,1421.701881210306
2010-03-12,1415.378846162811
2010-03-15,1418.5185993533048
2010-03-16,1421.933693444131
2010-03-17,1444.2772168524455
2010-03-18,1451.2512005893493
2010-03-19,1457.5877508638982
2010-03-22,1442.7172448764354
2010-03-23,1450.7277279381985
2010-03-24,1466.912901499375
2010-03-25,1470.4430784467913
2010-03-26,1474.305792814211
2010-03-29,1476.5853253882185
2010-03-30,1487.4491034288048
2010-03-31,1470.413504669717
2010-04-01,1484.5052060777864
2010-04-02,1486.705942530914
2010-04-05,1511.3424370147136
2010-04-06,1534.625696109653
2010-04-07,1546.8688777097882
2010-04-08,1533.3441292115278
2010-04-09,1543.3282535152948
2010-04-12,1526.0407063827927
2010-04-13,1524.5865123780268
2010-04-14,1541.3518725228162
2010-04-15,1552.2921814123063
2010-04-16,1557.5526033404951
2010-04-19,1533.9453478304715
2010-04-20,1556.6935320146774
2010-04-21,1561.4297483169796
2010-04-22,1581.6340143584712
2010-04-23,1579.5978243846089
2010-04-26,1594.2790994311176
2010-04-27,1593.0110725709376
2010-04-28,1575.1927891035932
2010-04-29,1586.0889104419664
2010-04-30,1589.403446735884
2010-05-03,1589.3389715606447
2010-05-04,1595.513060521849
2010-05-05,1587.1709108104242
2010-05-06,1590.280287468568
2010-05-07,1580.5115886128704
2010-05-10,1599.7950290312106
2010-05-11,1611.2419232185234
2010-05-12,1627.212838014521
2010-05-13,1639.0876346081404
2010-05-14,1651.7024910262292
2010-05-17,1636.1942204026486
2010-05-18,1643.6374086613469
2010-05-19,1612.096206923175
2010-05-20,1593.631092495717
2010-05-21,1541.3021179412774
2010-05-24,1564.1964535840448
2010-05-25,1527.143239051753
2010-05-26,1550.0387393601047
2010-05-27,1568.4213645126265
2010-05-28,1565.5142838523195
2010-05-31,1589.5801959918733
2010-06-01,1561.1875108996448
2010-06-02,1575.350811292583
2010-06-03,1611.3558329248624
2010-06-04,1630.8676473299236
2010-06-07,1611.7207629304817
2010-06-08,1612.7693459236941
2010-06-09,1601.0737203994174
2010-06-10,1612.5844002743565
2010-06-11,1628.155552933939
2010-06-14,1622.4325941544002
2010-06-15,1617.5818536083189
2010-06-16,1626.697570487264
2010-06-17,1626.3038098295158
2010-06-18,1643.962134941544
2010-06-21,1676.712234195088
2010-06-22,1672.8875717760216
2010-06-23,1676.960626203486
2010-06-24,1653.26503302093
2010-06-25,1660.127070057846
2010-06-28,1670.1470309834522
2010-06-29,1672.9009923622268
2010-06-30,1662.9683687326044
2010-07-01,1628.0105187601316
2010-07-02,1621.0052586316415
2010-07-05,1630.962028300894
2010-07-06,1633.895137114272
2010-07-07,1627.6792422968554
2010-07-08,1640.5885474598638
2010-07-09,1656.4670800859035
2010-07-12,1656.35061218112
2010-07-13,1649.5949016926636
2010-07-14,1655.4494894871186
2010-07-15,1635.9059441956515
2010-07-16,1638.2642651030767
2010-07-19,1630.143175270343
2010-07-20,1646.2160522449099
2010-07-21,1653.801941764604
2010-07-22,1653.8394445992826
2010-07-23,1671.0376188346581
2010-07-26,1662.7933586919416
2010-07-27,1668.6436897814162
2010-07-28,1666.584298815068
2010-07-29,1668.220162214625
2010-07-30,1681.4817201111643
2010-08-02,1674.6201153237255
2010-08-03,1672.7580507830698
2010-08-04,1677.9946027163896
2010-08-05,1691.0082384111888
2010-08-06,1674.6749819525392
2010-08-09,1686.281059774632
2010-08-10,1693.0318497448334
2010-08-11,1698.9290474632828
2010-08-12,1694.4064692794218
2010-08-13,1714.3681081687073
2010-08-16,1698.2080906222338
2010-08-17,1699.7960203199011
2010-08-18,1717.7128829040025
2010-08-19,1734.022922585952
2010-08-20,1758.4289763963773
2010-08-23,1762.4643661416123
2010-08-24,1745.823925862748
2010-08-25,1749.2405118774
2010-08-26,1753.013886749406
2010-08-27,1764.6395530526556
2010-08-30,1781.192997086667
2010-08-31,1776.0597865612772
2010-09-01,1774.9783338468228
2010-09-02,1787.6670293754762
2010-09-03,1789.7230230800826
2010-09-06,1789.1019489339
2010-09-07,1811.3371412109202
2010-09-08,1816.3929442466763
2010-09-09,1828.3017982826768
2010-09-10,1832.644555917636
2010-09-13,1832.3186017488388
2010-09-14,1815.4628706929739
2010-09-15,1811.913784622376
2010-09-16,1804.7554963306009
2010-09-17,1816.1737531994368
2010-09-20,1811.4068437026283
2010-09-21,1817.3157137672868
2010-09-22,1787.0384130231434
2010-09-23,1787.1381357601474
2010-09-24,1776.6082081902289
2010-09-27,1793.564665680801
2010-09-28,1778.6878190119812
2010-09-29,1783.2642240595626
2010-09-30,1781.2598970584927
2010-10-01,1781.1991500407642
2010-10-04,1778.9195118318873
2010-10-05,1778.4911111788756
2010-10-06,1787.7802412188194
2010-10-07,1780.6026130519083
2010-10-08,1767.3465755102968
2010-10-11,1782.0526975492933
2010-10-12,1774.4116534834982
2010-10-13,1787.1333958483403
2010-10-14,1776.836628131803
2010-10-15,1787.7938136811763
2010-10-18,1775.6436810176774
2010-10-19,1791.1672126157785
2010-10-20,1769.3600161896513
2010-10-21,1776.8551982817266
2010-10-22,1782.6216045600374
2010-10-25,1782.1027120414212
2010-10-26,1789.0484583000848
2010-10-27,1784.0866583998718
2010-10-28,1774.055660053313
2010-10-29,1783.4976266079434
2010-11-01,1808.1329766579936
2010-11-02,1797.0139660677944
2010-11-03,1804.9812131733756
2010-11-04,1794.1249074298744
2010-11-05,1807.2427657980456
2010-11-08,1831.6970277146868
2010-11-09,1840.9616435965715
2010-11-10,1863.3485733354894
2010-11-11,1854.4230933582423
2010-11-12,1820.4951273643792
2010-11-15,1828.4456518624397
2010-11-16,1823.3601484662765
2010-11-17,1815.3803588521737
2010-11-18,1823.064531872932
2010-11-19,1825.2683606020448
2010-11-22,1841.0368490940045
2010-11-23,1827.8451545133373
2010-11-24,1839.662604445747
2010-11-25,1849.309174824539
2010-11-26,1856.1579695055548
2010-11-29,1875.401173333578
2010-11-30,1880.0220623799478
2010-12-01,1895.5251255784176
2010-12-02,1890.3995073428594
2010-12-03,1862.404754023762
2010-12-06,1878.2719936187896
2010-12-07,1873.6208338957197
2010-12-08,1879.9459569494245
2010-12-09,1897.0922388468598
2010-12-10,1877.5986140232492
2010-12-13,1856.22525737289
2010-12-14,1867.8439790269474
2010-12-15,1863.2865898909863
2010-12-16,1863.8854002043229
2010-12-17,1873.4101619789494
2010-12-20,1870.7895870485374
2010-12-21,1882.5625623134272
2010-12-22,1894.991459575378
2010-12-23,1909.0961325335845
2010-12-24,1906.2590831474972
2010-12-27,1902.6455676909907
2010-12-28,1918.310713893996
2010-12-29,1932.4258677078203
2010-12-30,1911.7996122958787
2010-12-31,1893.5265633281185
2011-01-03,1917.7077806037555
2011-01-04,1927.1749201598097
2011-01-05,1954.5415927928268
2011-01-06,1971.622024458664
2011-01-07,1967.6120986499886
2011-01-10,1950.5916969103846
2011-01-11,1958.304265599229
2011-01-12,1960.198805224849
2011-01-13,1924.6275609209267
2011-01-14,1919.7966775629643
2011-01-17,1927.87986785294
2011-01-18,1919.2508060579949
2011-01-19,1913.3778392249487
2011-01-20,1902.3777721113559
2011-01-21,1869.5715059531228
2011-01-24,1833.9612949462753
2011-01-25,1833.6919610062241
2011-01-26,1848.0849849557314
2011-01-27,1852.1759229215095
2011-01-28,1857.162472788441
2011-01-31,1822.559364638279
2011-02-01,1812.8986133996223
2011-02-02,1827.4682069669993
2011-02-03,1849.3861071787126
2011-02-04,1862.2898123088082
2011-02-07,1869.6204017327825
2011-02-08,1857.7235867146717
2011-02-09,1840.3163634351888
2011-02-10,1824.6186117578152
2011-02-11,1817.4720333921418
2011-02-14,1842.3569110097094
2011-02-15,1827.3176917251633
2011-02-16,1836.3102903695888
2011-02-17,1836.0455922516535
2011-02-18,1833.3533365441604
2011-02-21,1825.3249318191176
2011-02-22,1797.620530815939
2011-02-23,1789.5772293381585
2011-02-24,1767.3280654999126
2011-02-25,1792.541411748636
2011-02-28,1788.97480300443
2011-03-01,1805.2053200453897
2011-03-02,1787.5837247466777
2011-03-03,1790.0564374728322
2011-03-04,1790.8861718950538
2011-03-07,1790.1416238774195
2011-03-08,1819.374310472337
2011-03-09,1821.4642225649927
2011-03-10,1825.9066567068971
2011-03-11,1803.6829887171314
2011-03-14,1793.2810430406944
2011-03-15,1752.428442713154
2011-03-16,1768.1108004468115
2011-03-17,1739.6095296793865
2011-03-18,1732.5914777880369
2011-03-21,1749.7393058282116
2011-03-22,1760.2505478789367
2011-03-23,1776.731463853883
2011-03-24,1778.3795990094725
2011-03-25,1789.9380728354456
2011-03-28,1796.8843644863523
2011-03-29,1804.5854243820002
2011-03-30,1831.319971600615
2011-03-31,1828.2956533755557
2011-04-01,1844.880907352518
2011-04-04,1846.1708975906408
2011-04-05,1846.3673868789842
2011-04-06,1842.5542472579195
2011-04-07,1847.5461185412576
2011-04-08,1828.7421841123976
2011-04-11,1821.2539239121274
2011-04-12,1804.1701022413572
2011-04-13,1812.6061065308497
2011-04-14,1820.3230502561646
2011-04-15,1826.085573709572
2011-04-18,1853.0991458320102
2011-04-19,1845.6460778494916
2011-04-20,1845.9224893440112
2011-04-21,1849.8522051502605
2011-04-22,1850.2384846841921
2011-04-25,1856.204868254562
2011-04-26,1846.0304888666226
2011-04-27,1856.373930157888
2011-04-28,1842.2884588429504
2011-04-29,1847.4417773615999
2011-05-02,1841.0357531069258
2011-05-03,1826.3461742656834
2011-05-04,1812.0787150177318
2011-05-05,1833.2781635849299
2011-05-06,1834.3324276284693
2011-05-09,1885.525859586525
2011-05-10,1886.8338327420001
2011-05-11,1907.6290885988835
2011-05-12,1895.441756583873
2011-05-13,1904.4808424635116
2011-05-16,1883.9172230907232
2011-05-17,1888.2028646883539
2011-05-18,1880.345601017001
2011-05-19,1882.3664873972602
2011-05-20,1897.470047350689
2011-05-23,1874.8488013875083
2011-05-24,1878.928525471453
2011-05-25,1875.4006213515074
2011-05-26,1889.1324337435778
2011-05-27,1879.1761063810188
2011-05-30,1882.9693881891972
2011-05-31,1872.0166912466839
2011-06-01,1869.1333395098995
2011-06-02,1866.9997720255021
2011-06-03,1848.3360490500015
2011-06-06,1828.561206719161
2011-06-07,1822.0035036912063
2011-06-08,1818.977922625754
2011-06-09,1827.184785878464
2011-06-10,1844.3921950492127
2011-06-13,1830.1835350986935
2011-06-14,1829.0146408368682
2011-06-15,1854.603804439442
2011-06-16,1843.7305449296748
2011-06-17,1822.4844068567359
2011-06-20,1823.2444248426634
2011-06-21,1842.1205410566272
2011-06-22,1836.145165941074
2011-06-23,1862.7265537540159
2011-06-24,1871.6904599193322
2011-06-27,1836.335857852345
2011-06-28,1835.8172122518595
2011-06-29,1845.9247435628927
2011-06-30,1860.2117090650595
2011-07-01,1871.9203323579518
2011-07-04,1888.5233092826043
2011-07-05,1890.6521249019995
2011-07-06,1904.08124720361
2011-07-07,1907.877765763995
2011-07-08,1934.0233944336865
2011-07-11,1950.5797846508442
2011-07-12,1926.3480460193657
2011-07-13,1927.6396193973053
2011-07-14,1931.551402964704
2011-07-15,1932.590860053186
2011-07-18,1938.732962219782
2011-07-19,1922.4420009296764
2011-07-20,1942.3118052909
2011-07-21,1925.748921817747
2011-07-22,1951.4780868528362
2011-07-25,1957.5972292499214
2011-07-26,1946.2662221363983
2011-07-27,1968.748427212559
2011-07-28,1976.533994864825
2011-07-29,1965.6293804947202
2011-08-01,2007.4262406377468
2011-08-02,1992.9941896395837
2011-08-03,1964.3133378541556
2011-08-04,1963.1170436300326
2011-08-05,1900.734244286154
2011-08-08,1864.8780970886557
2011-08-09,1828.7708983083207
2011-08-10,1832.2423100244487
2011-08-11,1820.6655849611357
2011-08-12,1838.7214479857316
2011-08-15,1839.0573747864291
2011-08-16,1840.4927691298471
2011-08-17,1843.2919211196113
2011-08-18,1855.3095580299084
2011-08-19,1815.1052378116465
2011-08-22,1817.2437461374159
2011-08-23,1831.5864534003056
2011-08-24,1812.4158825905504
2011-08-25,1813.8964786900183
2011-08-26,1811.6939548330026
2011-08-29,1801.3300953097641
2011-08-30,1809.8934916278824
2011-08-31,1850.336655124559
2011-09-01,1855.8882732361042
2011-09-02,1867.5666444228646
2011-09-05,1857.103904997044
2011-09-06,1865.2887639170058
2011-09-07,1889.9164401329797
2011-09-08,1892.4816109222759
2011-09-09,1911.6824046873132
2011-09-12,1880.7406838855782
2011-09-13,1863.9708430943017
2011-09-14,1852.95149057864
2011-09-15,1841.6748707170407
2011-09-16,1849.2223155692027
2011-09-19,1831.6183565961028
2011-09-20,1822.2650954186968
2011-09-21,1815.563833328458
2011-09-22,1777.2787205478296
2011-09-23,1751.4113184385967
2011-09-26,1704.5012882257088
2011-09-27,1742.2805121307774
2011-09-28,1744.7374097488212
2011-09-29,1732.5243522933863
2011-09-30,1762.2429666048495
2011-10-03,1731.264133985835
2011-10-04,1711.292733406963
2011-10-05,1717.1951033619778
2011-10-06,1744.064863535808
2011-10-07,1748.0145472026793
2011-10-10,1742.5422705459594
2011-10-11,1762.020110960444
2011-10-12,1768.9257029703824
2011-10-13,1777.993448620901
2011-10-14,1776.2389896632428
2011-10-17,1814.8199594403268
2011-10-18,1796.291022574481
2011-10-19,1796.2995759898388
2011-10-20,1783.2661205573258
2011-10-21,1755.968622433358
2011-10-24,1771.7972968339247
2011-10-25,1784.076877162302
2011-10-26,1790.8983440216716
2011-10-27,1801.9700202723577
2011-10-28,1826.9721521443512
2011-10-31,1837.348361861391
2011-11-01,1830.3617971531166
2011-11-02,1831.1863087862496
2011-11-03,1823.5017316845854
2011-11-04,1840.3436692000357
2011-11-07,1839.6575311057456
