Date,EM IMI HIGH DIVIDEND YIELD
2011-04-08,1197.7972319918126
2011-04-11,1190.205156393133
2011-04-12,1165.0468405291451
2011-04-13,1168.367600122968
2011-04-14,1168.2229684919462
2011-04-15,1170.0871755180033
2011-04-18,1174.1846285131317
2011-04-19,1167.2546774698712
2011-04-20,1176.414031791309
2011-04-21,1181.3240038524252
2011-04-22,1181.9566046604227
2011-04-25,1181.933307087993
2011-04-26,1180.6256171106174
2011-04-27,1182.7957298164301
2011-04-28,1168.8460495472111
2011-04-29,1171.3545643078348
2011-05-02,1169.2482409037625
2011-05-03,1159.8653500406797
2011-05-04,1147.3135142405147
2011-05-05,1164.4065130504011
2011-05-06,1175.4800229404545
2011-05-09,1192.0808443860751
2011-05-10,1187.7523713061705
2011-05-11,1190.8067102401167
2011-05-12,1189.0695197332154
2011-05-13,1184.7943581104178
2011-05-16,1174.056207534224
2011-05-17,1174.8664559073025
2011-05-18,1174.5839247882707
2011-05-19,1176.9129260582679
2011-05-20,1182.0506266417603
2011-05-23,1170.9838085820443
2011-05-24,1173.600456802078
2011-05-25,1171.982490677568
2011-05-26,1180.3394430402434
2011-05-27,1180.7090977778196
2011-05-30,1181.4862093339673
2011-05-31,1194.168725973987
2011-06-01,1189.7844407879568
2011-06-02,1181.9798951369496
2011-06-03,1169.7514655281955
2011-06-06,1162.454591265624
2011-06-07,1159.3343122777185
2011-06-08,1158.034029571941
2011-06-09,1160.021360507422
2011-06-10,1161.060364399042
2011-06-13,1157.463852283796
2011-06-14,1156.6453534280852
2011-06-15,1164.7724128672069
2011-06-16,1159.5854904335122
2011-06-17,1147.2577919832815
2011-06-20,1144.0646844118742
2011-06-21,1151.9616199587474
2011-06-22,1145.1951845918757
2011-06-23,1155.0721053921357
2011-06-24,1164.7522612582982
2011-06-27,1151.4863280066859
2011-06-28,1152.4706731799586
2011-06-29,1160.2076961238902
2011-06-30,1167.2072638865259
2011-07-01,1178.2851263574983
2011-07-04,1188.9254101174458
2011-07-05,1188.420863342713
2011-07-06,1193.1136379519553
2011-07-07,1193.2421515039366
2011-07-08,1200.8343296051378
2011-07-11,1201.0771993718265
2011-07-12,1180.0213986683884
2011-07-13,1180.8960702024408
2011-07-14,1178.597585552236
2011-07-15,1180.9868292872181
2011-07-18,1179.3228475928966
2011-07-19,1174.138389293314
2011-07-20,1184.0315568497213
2011-07-21,1174.847521647505
2011-07-22,1186.1999620199233
2011-07-25,1184.163582396218
2011-07-26,1183.989270175345
2011-07-27,1184.4360337283445
2011-07-28,1191.31659633895
2011-07-29,1177.1873257641062
2011-08-01,1200.034349649497
2011-08-02,1183.2215429912076
2011-08-03,1156.6853597507948
2011-08-04,1143.4502045055349
2011-08-05,1107.0790759255426
2011-08-08,1062.68250519834
2011-08-09,1028.8408702964148
2011-08-10,1050.5060787829593
2011-08-11,1055.1543757831587
2011-08-12,1061.4191490199403
2011-08-15,1073.6938083387786
2011-08-16,1077.7710503211915
2011-08-17,1078.390677835376
2011-08-18,1063.916947251176
2011-08-19,1043.4841095409352
2011-08-22,1044.152833980223
2011-08-23,1058.649175966975
2011-08-24,1051.3985116839071
2011-08-25,1054.1333532025933
2011-08-26,1054.204870720638
2011-08-29,1071.165783737927
2011-08-30,1086.2186391353277
2011-08-31,1109.32365949234
2011-09-01,1122.9284936229124
2011-09-02,1109.1795475794324
2011-09-05,1088.303101112664
2011-09-06,1092.0551880824848
2011-09-07,1113.3836959520538
2011-09-08,1120.4442238769468
2011-09-09,1126.61122454762
2011-09-12,1109.4686724795722
2011-09-13,1099.6267258253533
2011-09-14,1095.6694339456853
2011-09-15,1096.202392072561
2011-09-16,1114.1163012036761
2011-09-19,1098.573700924144
2011-09-20,1094.3621608322649
2011-09-21,1082.1316481196448
2011-09-22,1040.6027525742886
2011-09-23,1017.9687680849524
2011-09-26,1010.5743766031993
2011-09-27,1045.1081600024577
2011-09-28,1045.095202054559
2011-09-29,1038.0391405913317
2011-09-30,1044.2893083008246
2011-10-03,1022.5103846204105
2011-10-04,1004.3195474700594
2011-10-05,1013.1115940380023
2011-10-06,1033.5618902039134
2011-10-07,1040.6407455304377
2011-10-10,1040.9372145865289
2011-10-11,1055.3764436004435
2011-10-12,1053.3399475646297
2011-10-13,1064.8247829193458
2011-10-14,1054.3563106717716
2011-10-17,1069.0447856035923
2011-10-18,1057.4816820430822
2011-10-19,1055.9580278035035
2011-10-20,1039.047116163264
2011-10-21,1036.5283647062186
2011-10-24,1064.9427415296548
2011-10-25,1072.7485199267178
2011-10-26,1082.107133130287
2011-10-27,1089.161736374129
2011-10-28,1098.4393346178708
2011-10-31,1102.2014455945182
2011-11-01,1097.1800929128328
2011-11-02,1102.7650763434929
2011-11-03,1101.469948940523
2011-11-04,1113.519323233416
2011-11-07,1112.3782853920247
2011-11-08,1114.2695524862738
2011-11-09,1127.6551557810478
2011-11-10,1100.0855423024514
2011-11-11,1106.5573777583609
2011-11-14,1121.2281499704402
2011-11-15,1122.0565466169494
2011-11-16,1116.0852123506986
2011-11-17,1112.854915044238
2011-11-18,1094.3093570957378
2011-11-21,1074.6342233459154
2011-11-22,1069.0244181090357
2011-11-23,1058.5739305367497
2011-11-24,1062.3999438903847
2011-11-25,1056.416065381734
2011-11-28,1073.810710053053
2011-11-29,1080.497125439086
2011-11-30,1091.443017657558
2011-12-01,1126.1006482820435
2011-12-02,1130.6566311236438
2011-12-05,1132.2928225085482
2011-12-06,1126.347108759619
2011-12-07,1131.118595343723
2011-12-08,1127.2909807080287
2011-12-09,1110.6581872446586
2011-12-12,1115.3081594414518
2011-12-13,1119.7439200525903
2011-12-14,1119.9985070135056
2011-12-15,1105.397881845857
2011-12-16,1107.39006542482
2011-12-19,1097.9745519755159
2011-12-20,1103.5019902496063
2011-12-21,1124.4728840518205
2011-12-22,1126.29142992674
2011-12-23,1140.288716778152
2011-12-26,1139.9259266443999
2011-12-27,1137.46086588372
2011-12-28,1138.2388649605355
2011-12-29,1141.6064576788976
2011-12-30,1140.425861443501
2012-01-02,1138.4873768504208
2012-01-03,1156.3698749118828
2012-01-04,1166.0754674432703
2012-01-05,1173.867256252749
2012-01-06,1180.3566901401523
2012-01-09,1184.697493593981
2012-01-10,1196.1416917142183
2012-01-11,1208.006347527022
2012-01-12,1200.1767860544287
2012-01-13,1211.6799546566806
2012-01-16,1208.774713553625
2012-01-17,1228.5468283211333
2012-01-18,1230.0298805634561
2012-01-19,1232.6913847094193
2012-01-20,1230.9774273871494
2012-01-23,1223.0519118484208
2012-01-24,1226.1731657599653
2012-01-25,1224.1409354292864
2012-01-26,1229.214545591785
2012-01-27,1232.845688956989
2012-01-30,1227.9681366800467
2012-01-31,1248.1208247226973
2012-02-01,1250.5003487235965
2012-02-02,1273.6956439465594
2012-02-03,1281.191419388732
2012-02-06,1281.5422197121406
2012-02-07,1266.7287376324118
2012-02-08,1282.8663087703444
2012-02-09,1279.7200795880485
2012-02-10,1270.8062663126743
2012-02-13,1278.9833635327168
2012-02-14,1283.5852909972295
2012-02-15,1302.8312487121548
2012-02-16,1293.172119149609
2012-02-17,1296.6288130399346
2012-02-20,1291.3008678939386
2012-02-21,1289.7989699071986
2012-02-22,1299.1486645464554
2012-02-23,1286.4207500789
2012-02-24,1278.6032508877165
2012-02-27,1277.205686196982
2012-02-28,1288.846902484828
2012-02-29,1305.7099421774715
2012-03-01,1306.5365660611474
2012-03-02,1322.9784404825634
2012-03-05,1302.345955498289
2012-03-06,1288.7436887270542
2012-03-07,1284.6062893693024
2012-03-08,1284.9722521441017
2012-03-09,1309.4308325449697
2012-03-12,1298.6008221475156
2012-03-13,1319.6171347659774
2012-03-14,1323.2758609954913
2012-03-15,1316.75006413703
2012-03-16,1302.6511208722418
2012-03-19,1295.0304379525355
2012-03-20,1283.9123860170475
2012-03-21,1286.2667503748362
2012-03-22,1280.9447612079011
2012-03-23,1273.6215163166314
2012-03-26,1273.4018974107598
2012-03-27,1288.004166880063
2012-03-28,1276.5888230808278
2012-03-29,1261.4056258894389
2012-03-30,1269.3933733640422
2012-04-02,1274.540502494924
2012-04-03,1274.0868257132113
2012-04-04,1279.6163289620256
2012-04-05,1279.6965323959023
2012-04-06,1281.5394028308212
2012-04-09,1272.4054325163181
2012-04-10,1261.709900040404
2012-04-11,1256.820399839657
2012-04-12,1265.9301461631846
2012-04-13,1283.1578368884032
2012-04-16,1277.674934709199
2012-04-17,1269.4519058869062
2012-04-18,1276.841985848462
2012-04-19,1278.4891437642204
2012-04-20,1272.1816387645104
2012-04-23,1264.727388500922
2012-04-24,1261.9517193683018
2012-04-25,1267.513664450421
2012-04-26,1267.2162114628939
2012-04-27,1265.2271638054942
2012-04-30,1278.4048290192916
2012-05-01,1278.6775679763011
2012-05-02,1300.12078181481
2012-05-03,1294.250461484019
2012-05-04,1287.6111688235553
2012-05-07,1277.8438662885724
2012-05-08,1271.9265136817373
2012-05-09,1259.7475266289869
2012-05-10,1258.4115639019085
2012-05-11,1249.376988235862
2012-05-14,1235.5783410797535
2012-05-15,1240.366749450924
2012-05-16,1219.010140999263
2012-05-17,1219.8991087217976
2012-05-18,1201.5057325085618
2012-05-21,1202.9997223724522
2012-05-22,1213.0298713860639
2012-05-23,1203.2764035278303
2012-05-24,1208.9273210563074
2012-05-25,1214.6389002296344
2012-05-28,1220.8419774290721
2012-05-29,1241.0967273368453
2012-05-30,1234.9369050141552
2012-05-31,1240.1960115191353
2012-06-01,1224.1236526082178
2012-06-04,1199.448989302381
2012-06-05,1209.0249827210573
2012-06-06,1228.5386771073677
2012-06-07,1231.822401907797
2012-06-08,1228.1715554941916
2012-06-11,1236.1079706734004
2012-06-12,1239.599215265813
2012-06-13,1238.8915441615093
2012-06-14,1228.6236928946641
2012-06-15,1246.509008750742
2012-06-18,1264.1783326680882
2012-06-19,1265.3458498143675
2012-06-20,1268.5614870207753
2012-06-21,1255.9735197469308
2012-06-22,1243.1294493271873
2012-06-25,1238.392041529488
2012-06-26,1244.4601190745607
2012-06-27,1255.9977678744776
2012-06-28,1248.1305718125623
2012-06-29,1258.620919789888
2012-07-02,1277.6599595000514
2012-07-03,1292.8146855239117
2012-07-04,1299.6376546267147
2012-07-05,1314.5760201720211
2012-07-06,1310.2207506593713
2012-07-09,1298.5031555662385
2012-07-10,1304.0516234624188
2012-07-11,1298.6462069777233
2012-07-12,1281.6088136369606
2012-07-13,1287.8559549253844
2012-07-16,1288.563207725797
2012-07-17,1302.709198086974
2012-07-18,1297.1370342246055
2012-07-19,1312.7331959180663
2012-07-20,1316.4203210404035
2012-07-23,1285.793833189937
2012-07-24,1282.175943277193
2012-07-25,1277.896467660159
2012-07-26,1272.1620646739918
2012-07-27,1295.6869015027585
2012-07-30,1317.8075231166065
2012-07-31,1315.263453384184
2012-08-01,1321.5632230687013
2012-08-02,1325.654176920043
2012-08-03,1321.574716826698
2012-08-06,1330.5083676686606
2012-08-07,1330.9850560321806
2012-08-08,1338.1101849662027
2012-08-09,1355.9591170408373
2012-08-10,1354.3233726194246
2012-08-13,1345.0578175461496
2012-08-14,1354.2106464511814
2012-08-15,1350.9822644780113
2012-08-16,1342.6949331348085
2012-08-17,1340.3635118691477
2012-08-20,1333.4785028371075
2012-08-21,1328.4769695143239
2012-08-22,1320.319845919766
2012-08-23,1313.2978062394695
2012-08-24,1308.9402856285628
2012-08-27,1306.9662580869651
2012-08-28,1295.6306232332388
2012-08-29,1294.699638085968
2012-08-30,1285.6049220385332
2012-08-31,1282.7207116102265
2012-09-03,1292.3439181596698
2012-09-04,1287.312240416127
2012-09-05,1271.847037597588
2012-09-06,1285.4667108887963
2012-09-07,1291.9435559872552
2012-09-10,1296.4734776140215
2012-09-11,1293.6655914002793
2012-09-12,1290.2871712756864
2012-09-13,1292.158710119544
2012-09-14,1305.4588328638492
2012-09-17,1306.444604195079
2012-09-18,1309.6590294811567
2012-09-19,1315.0023142384862
2012-09-20,1311.801743466426
2012-09-21,1315.4371315645085
2012-09-24,1319.243515867759
2012-09-25,1312.3005447875355
2012-09-26,1309.066632065366
2012-09-27,1317.6445579514204
2012-09-28,1321.830620310054
2012-10-01,1320.0294645678182
2012-10-02,1316.6549681195736
2012-10-03,1312.999036339182
2012-10-04,1302.0489431494689
2012-10-05,1303.1815789913594
2012-10-08,1297.702121432309
2012-10-09,1306.493036506054
2012-10-10,1308.236204336409
2012-10-11,1310.1217201302425
2012-10-12,1311.332334238076
2012-10-15,1310.7893731207414
2012-10-16,1311.4257828583702
2012-10-17,1314.8251641385143
2012-10-18,1320.7239906964705
2012-10-19,1320.3852548139582
2012-10-22,1318.7439539697687
2012-10-23,1315.2050597973976
2012-10-24,1311.721460101442
2012-10-25,1316.3033521763723
2012-10-26,1310.3166583522282
2012-10-29,1315.8811521578334
2012-10-30,1307.4911665888155
2012-10-31,1309.4881490382174
2012-11-01,1321.0414374611073
2012-11-02,1336.0053559471962
2012-11-05,1337.5949838107747
2012-11-06,1341.6697008200317
2012-11-07,1350.8046164392472
2012-11-08,1336.9777520101277
2012-11-09,1336.9124675998132
2012-11-12,1334.8745733390294
2012-11-13,1321.1776990781418
2012-11-14,1318.8473821692398
2012-11-15,1304.6602909816315
2012-11-16,1309.444470389604
2012-11-19,1309.1047827412185
2012-11-20,1309.9511019833371
2012-11-21,1311.7258401874042
2012-11-22,1310.8583550659284
2012-11-23,1319.3122878759193
2012-11-26,1317.9872547517207
2012-11-27,1320.0353840980476
2012-11-28,1312.6795163235392
2012-11-29,1320.5611204893921
2012-11-30,1322.2294692114508
2012-12-03,1313.2097343074329
2012-12-04,1311.6649701401843
2012-12-05,1327.1903101194684
2012-12-06,1338.9093990470556
2012-12-07,1347.6306884532457
2012-12-10,1353.5127033876856
2012-12-11,1352.7228474649614
2012-12-12,1361.1581696831554
2012-12-13,1357.4155250747026
2012-12-14,1359.8211696072926
2012-12-17,1352.4200942507975
2012-12-18,1357.3933642185402
2012-12-19,1362.9037869506105
2012-12-20,1366.4541092274485
2012-12-21,1362.2586610897092
2012-12-24,1361.822442635829
2012-12-25,1365.075323623708
2012-12-26,1365.51860288064
2012-12-27,1373.061053324666
2012-12-28,1378.2459181412469
2012-12-31,1380.2996519954443
2013-01-01,1380.3662229669826
2013-01-02,1399.2893940847346
2013-01-03,1419.923322851661
2013-01-04,1418.9000485137308
2013-01-07,1409.816362993251
2013-01-08,1405.931875278639
2013-01-09,1411.8779811298834
2013-01-10,1398.362905895054
2013-01-11,1376.7272211844986
2013-01-14,1383.78373952462
2013-01-15,1375.2631797188585
2013-01-16,1374.9509891570187
2013-01-17,1369.31621947856
2013-01-18,1386.0120515762887
2013-01-21,1383.0199289336751
2013-01-22,1386.9425710906364
2013-01-23,1382.879370326193
2013-01-24,1368.8395541213424
2013-01-25,1357.6102061779598
2013-01-28,1352.4723891185363
2013-01-29,1357.357209006788
2013-01-30,1346.8178116544252
2013-01-31,1350.8143279309834
2013-02-01,1346.2047009945318
2013-02-04,1357.9347199657561
2013-02-05,1354.139275536858
2013-02-06,1348.4160988694393
2013-02-07,1356.8387818360138
2013-02-08,1357.4723455332921
2013-02-11,1354.4538801636595
2013-02-12,1344.8261233021774
2013-02-13,1353.7725751986334
2013-02-14,1366.6265467549026
2013-02-15,1365.2107249386986
2013-02-18,1361.924255321691
2013-02-19,1357.6106342865492
2013-02-20,1358.6612253967628
2013-02-21,1355.6646939362763
2013-02-22,1358.2499008221398
2013-02-25,1357.6192346129858
2013-02-26,1357.6007711498644
2013-02-27,1357.9362795524992
2013-02-28,1372.4910769708347
2013-03-01,1379.1234352429174
2013-03-04,1357.2814029964325
2013-03-05,1367.6984531939793
2013-03-06,1380.8465872896168
2013-03-07,1368.9071076196528
2013-03-08,1387.7752189553737
2013-03-11,1385.940745656108
2013-03-12,1378.0627568702794
2013-03-13,1370.94576815621
2013-03-14,1370.2644895798903
2013-03-15,1356.4660510667986
2013-03-18,1350.8517006940406
2013-03-19,1349.3024585848386
2013-03-20,1347.4634049270103
2013-03-21,1348.0469043767323
2013-03-22,1331.5371990476306
2013-03-25,1350.7514651140805
2013-03-26,1359.518160042358
2013-03-27,1371.1645651550486
2013-03-28,1363.0504309280955
2013-03-29,1366.208088166276
2013-04-01,1360.6716234247504
2013-04-02,1357.9990642075231
2013-04-03,1356.3009843402947
2013-04-04,1351.465796503808
2013-04-05,1325.0671488465116
2013-04-08,1322.018346222142
2013-04-09,1329.0171650728971
2013-04-10,1333.2359748788738
2013-04-11,1333.938405922245
2013-04-12,1329.8145265529663
2013-04-15,1305.1445561708122
2013-04-16,1303.5906650055651
2013-04-17,1303.486031862592
2013-04-18,1297.3488582826728
2013-04-19,1318.5678615027407
2013-04-22,1322.4735288643428
2013-04-23,1320.0467426333682
2013-04-24,1335.2882423451651
2013-04-25,1348.026312028173
2013-04-26,1343.1757380395313
2013-04-29,1342.982448690263
2013-04-30,1345.9822318890556
2013-05-01,1342.3861902478154
2013-05-02,1351.0911493330118
2013-05-03,1353.935203066914
2013-05-06,1365.7684797573586
2013-05-07,1370.6741507955528
2013-05-08,1377.6842972400416
2013-05-09,1386.7187553503227
2013-05-10,1392.5897909096495
2013-05-13,1381.1105987778233
2013-05-14,1380.2199299840963
2013-05-15,1388.8599902890867
2013-05-16,1379.3143869611372
2013-05-17,1387.8837486927066
2013-05-20,1390.2507727488614
2013-05-21,1388.5969834233238
2013-05-22,1387.1020534043298
2013-05-23,1353.7686537116128
2013-05-24,1352.0068760661227
2013-05-27,1355.7781207004537
2013-05-28,1366.6173515187236
2013-05-29,1340.2623549344414
2013-05-30,1322.2082086890566
2013-05-31,1320.9954912161195
2013-06-03,1305.8811484343432
2013-06-04,1309.6639792535996
2013-06-05,1291.4434174967369
2013-06-06,1269.5652445929854
2013-06-07,1272.0792789522118
2013-06-10,1263.527726768123
2013-06-11,1232.977141923676
2013-06-12,1228.2546081303187
2013-06-13,1222.1422660866492
2013-06-14,1227.4653784700683
2013-06-17,1236.1953774966728
2013-06-18,1229.893289676528
2013-06-19,1219.1615168798537
2013-06-20,1196.764266741032
2013-06-21,1194.8233487923812
2013-06-24,1175.454713966752
2013-06-25,1184.119544874683
2013-06-26,1211.8521654261417
2013-06-27,1224.726727732171
2013-06-28,1252.1642328663434
2013-07-01,1248.0331746816178
2013-07-02,1239.8183693337583
2013-07-03,1220.705333401301
2013-07-04,1243.4868881384116
2013-07-05,1249.18686081805
2013-07-08,1232.457862193451
2013-07-09,1245.635908568031
2013-07-10,1246.4194576173202
2013-07-11,1263.5209658467213
2013-07-12,1266.4236249969651
2013-07-15,1273.0418241097877
2013-07-16,1265.8512751921
2013-07-17,1280.580631978321
2013-07-18,1277.551918044383
2013-07-19,1264.5952107587636
2013-07-22,1261.445476138262
2013-07-23,1282.0371235145367
2013-07-24,1274.8087885766647
2013-07-25,1267.935684795898
2013-07-26,1263.9090015955233
2013-07-29,1255.9822253200298
2013-07-30,1255.0299305501894
2013-07-31,1246.3537085577236
2013-08-01,1255.8981209666397
2013-08-02,1254.3651640337714
2013-08-05,1260.7795924470015
2013-08-06,1241.7301459054077
2013-08-07,1232.8099127173869
2013-08-08,1236.681050361751
2013-08-09,1249.8600006638583
2013-08-12,1267.9938147482167
2013-08-13,1284.6064029451131
2013-08-14,1284.8699365577086
2013-08-15,1273.405383577512
2013-08-16,1267.1265773705763
2013-08-19,1251.8209587141594
2013-08-20,1229.199083030444
2013-08-21,1224.9478906008983
2013-08-22,1235.4391527390485
2013-08-23,1238.141587909883
2013-08-26,1241.12269489415
2013-08-27,1222.3738042385055
2013-08-28,1219.3575973369975
2013-08-29,1237.670401992015
2013-08-30,1248.3752121984396
2013-09-02,1262.7440705710594
2013-09-03,1266.1813481030047
2013-09-04,1262.634153111349
2013-09-05,1284.9386681807239
2013-09-06,1291.3213717556673
2013-09-09,1304.8137917165234
2013-09-10,1318.9028453719234
2013-09-11,1315.2583693442784
2013-09-12,1316.657976868111
2013-09-13,1314.5805975191652
2013-09-16,1325.560916531902
2013-09-17,1327.8499160317526
2013-09-18,1320.3250395744005
2013-09-19,1330.5710512630642
2013-09-20,1323.4265133886581
2013-09-23,1324.114731387195
2013-09-24,1316.765899191434
2013-09-25,1316.484611709752
2013-09-26,1310.8618300354055
2013-09-27,1300.9365143221046
2013-09-30,1286.7963168022118
2013-10-01,1296.6179742771055
2013-10-02,1291.2059069159234
2013-10-03,1297.8188814797215
2013-10-04,1302.2663880924842
2013-10-07,1299.9802027507387
2013-10-08,1305.1279691879638
2013-10-09,1307.221246602908
2013-10-10,1317.5377003739495
2013-10-11,1321.6581467718668
2013-10-14,1319.5267674557444
