Date,TAIWAN IMI MOMENTUM
1998-12-31,1000.0
1999-01-01,1000.0
1999-01-04,997.3009383324128
1999-01-05,962.0040640529708
1999-01-06,976.6404040720787
1999-01-07,1008.932867540041
1999-01-08,1016.7450720745983
1999-01-11,1020.793677472974
1999-01-12,1018.9064346683651
1999-01-13,996.1552084211086
1999-01-14,977.9305651800125
1999-01-15,1012.1985412606019
1999-01-18,994.3430404908142
1999-01-19,984.5089878104458
1999-01-20,982.4042465736925
1999-01-21,981.2273050247376
1999-01-22,962.609846183011
1999-01-25,934.1818973843373
1999-01-26,940.5094641436073
1999-01-27,951.5715719824871
1999-01-28,941.668402759493
1999-01-29,928.8100493625197
1999-02-01,914.4866803928454
1999-02-02,890.3798509522538
1999-02-03,896.7001417791682
1999-02-04,872.7286003358055
1999-02-05,873.9772146245604
1999-02-08,926.7511777788256
1999-02-09,903.6629961923041
1999-02-10,909.3038063908801
1999-02-11,910.9534695399848
1999-02-12,912.8110519643863
1999-02-15,916.182356076567
1999-02-16,920.8124368563815
1999-02-17,915.0513338251546
1999-02-18,916.0025064534826
1999-02-19,922.8798715000177
1999-02-22,972.9101028131751
1999-02-23,947.5069553963024
1999-02-24,952.5814127945647
1999-02-25,948.6914341614761
1999-02-26,963.9484066726651
1999-03-01,971.8926723689515
1999-03-02,957.2114233665894
1999-03-03,967.1985055370828
1999-03-04,965.8050539429519
1999-03-05,964.5635713262797
1999-03-08,974.672132293269
1999-03-09,989.063435090018
1999-03-10,982.7026670679464
1999-03-11,990.0605738686623
1999-03-12,982.7815478658624
1999-03-15,1005.7978305411708
1999-03-16,1023.4077908285808
1999-03-17,1026.572992176435
1999-03-18,1053.9851691532497
1999-03-19,1075.4975876040721
1999-03-22,1087.4222507151355
1999-03-23,1071.7442000133083
1999-03-24,1065.7025638264606
1999-03-25,1075.1229179729198
1999-03-26,1102.2536142919628
1999-03-29,1078.6794852233832
1999-03-30,1076.5899062138458
1999-03-31,1069.017744396371
1999-04-01,1089.8254105097321
1999-04-02,1113.7975320283279
1999-04-05,1114.6561613491233
1999-04-06,1107.1940628031502
1999-04-07,1102.3582117315525
1999-04-08,1121.9442036422565
1999-04-09,1130.6645269757403
1999-04-12,1135.8610354816067
1999-04-13,1159.7523549260193
1999-04-14,1165.5068668397748
1999-04-15,1188.768435408711
1999-04-16,1177.6000216861632
1999-04-19,1214.9016440248272
1999-04-20,1201.4306790858125
1999-04-21,1183.4952306822138
1999-04-22,1187.8769387542934
1999-04-23,1204.2172519377295
1999-04-26,1218.1602881490085
1999-04-27,1204.2656214162694
1999-04-28,1200.7746048238616
1999-04-29,1173.8069014450687
1999-04-30,1187.1533010312705
1999-05-03,1190.822988093339
1999-05-04,1210.5099995963478
1999-05-05,1203.6347702318174
1999-05-06,1193.8335553054253
1999-05-07,1179.3446915020497
1999-05-10,1173.3970180800047
1999-05-11,1179.6511397266763
1999-05-12,1184.405460764265
1999-05-13,1184.302035764106
1999-05-14,1198.9597566980508
1999-05-17,1210.4456392605432
1999-05-18,1216.0639157770318
1999-05-19,1229.7752236463205
1999-05-20,1227.6529331365452
1999-05-21,1236.7445801772728
1999-05-24,1243.3164130766231
1999-05-25,1223.7380159491142
1999-05-26,1235.9804695250727
1999-05-27,1245.3749521014242
1999-05-28,1240.8189652535448
1999-05-31,1239.0246578975714
1999-06-01,1247.0184553668307
1999-06-02,1283.0404913423647
1999-06-03,1296.564562486677
1999-06-04,1307.541062690988
1999-06-07,1357.4507327679946
1999-06-08,1360.320306463598
1999-06-09,1380.166684659556
1999-06-10,1374.8800868328074
1999-06-11,1369.0556092026195
1999-06-14,1373.5852056108874
1999-06-15,1375.080520133784
1999-06-16,1412.3068705628743
1999-06-17,1455.8059350450253
1999-06-18,1446.4273848062303
1999-06-21,1477.412081771888
1999-06-22,1527.0883076258665
1999-06-23,1507.759881626918
1999-06-24,1534.131479246082
1999-06-25,1448.8897465285745
1999-06-28,1471.7020971089012
1999-06-29,1535.1905490470065
1999-06-30,1535.0535636375698
1999-07-01,1544.4630253085386
1999-07-02,1583.4505881328907
1999-07-05,1558.8907614920704
1999-07-06,1531.7576031736132
1999-07-07,1537.574815002057
1999-07-08,1575.546714842744
1999-07-09,1563.0243817177234
1999-07-12,1564.1731373373318
1999-07-13,1507.4611102131835
1999-07-14,1434.73965646945
1999-07-15,1431.5820586163788
1999-07-16,1338.6438150867552
1999-07-19,1359.2504769996617
1999-07-20,1409.3236994285235
1999-07-21,1404.388037608404
1999-07-22,1380.5120873933804
1999-07-23,1389.0588530734328
1999-07-26,1340.126251031723
1999-07-27,1297.1397664992428
1999-07-28,1317.0659567273983
1999-07-29,1279.27435767533
1999-07-30,1294.4496441611836
1999-08-02,1256.5252866346086
1999-08-03,1256.0196712751756
1999-08-04,1231.8690645905888
1999-08-05,1204.745904153508
