Date,PERU IMI MOMENTUM
1998-12-31,1000.0
1999-01-01,1000.0
1999-01-04,995.5397594740754
1999-01-05,1004.2920285047844
1999-01-06,1018.7768356560076
1999-01-07,1015.0100354578691
1999-01-08,1029.8313275765106
1999-01-11,1021.2522825980809
1999-01-12,1009.878026460633
1999-01-13,935.0497612088924
1999-01-14,909.2193858347197
1999-01-15,961.7585101845127
1999-01-18,977.4379476236085
1999-01-19,964.9832043838827
1999-01-20,974.4278686550356
1999-01-21,957.5040421571372
1999-01-22,941.8064201429236
1999-01-25,939.0400913527633
1999-01-26,935.761427098013
1999-01-27,935.5438990931814
1999-01-28,952.3011843085382
1999-01-29,963.8775626211153
1999-02-01,969.2152245750559
1999-02-02,987.9667134398069
1999-02-03,989.1213016002677
1999-02-04,992.9460983955734
1999-02-05,989.0076609539087
1999-02-08,996.39088838575
1999-02-09,991.2682757944183
1999-02-10,989.6152752964746
1999-02-11,994.9315130310544
1999-02-12,998.853523762439
1999-02-15,1010.3978706667966
1999-02-16,1024.5503506807834
1999-02-17,1025.878959572787
1999-02-18,1033.4477708186819
1999-02-19,1052.8886449564795
1999-02-22,1057.0077424988588
1999-02-23,1058.162037350859
1999-02-24,1058.9184166604844
1999-02-25,1033.9089214335518
1999-02-26,1060.676782366345
1999-03-01,1060.9465364988866
1999-03-02,1062.6619656641806
1999-03-03,1078.8653469518897
1999-03-04,1087.1814940481206
1999-03-05,1097.990011150613
1999-03-08,1092.422721769053
1999-03-09,1087.5234305289644
1999-03-10,1087.8780984226808
1999-03-11,1120.799585519982
1999-03-12,1106.3286672417619
1999-03-15,1115.572626956099
1999-03-16,1103.2345377738764
1999-03-17,1084.0369868480263
1999-03-18,1095.644109395432
1999-03-19,1102.288711080258
1999-03-22,1098.9958683162795
1999-03-23,1090.609286459384
1999-03-24,1086.037025611995
1999-03-25,1096.6314280760691
1999-03-26,1110.5667924475763
1999-03-29,1111.9292431394158
1999-03-30,1110.5269479887775
1999-03-31,1120.1232924586516
1999-04-01,1118.517418062582
1999-04-02,1121.0058925036947
1999-04-05,1124.127178269596
1999-04-06,1121.451995282541
1999-04-07,1119.914601839525
1999-04-08,1126.4472046521764
1999-04-09,1132.6061577328305
1999-04-12,1116.1120358585201
1999-04-13,1128.1980567721246
1999-04-14,1126.0657126168787
1999-04-15,1139.2110107242117
1999-04-16,1196.0010836384718
1999-04-19,1241.4990781593951
1999-04-20,1232.2348342201594
1999-04-21,1231.1055653008798
1999-04-22,1241.103437331277
1999-04-23,1233.9203997368754
1999-04-26,1236.8389448854273
1999-04-27,1233.9086435434556
1999-04-28,1229.033446239976
1999-04-29,1240.912673898372
1999-04-30,1247.5158214001244
1999-05-03,1255.1468336484947
1999-05-04,1253.2997734054593
1999-05-05,1250.8340478380878
1999-05-06,1272.560777670792
1999-05-07,1264.5970341187303
1999-05-10,1263.7335115590818
1999-05-11,1289.3541369658856
1999-05-12,1270.7899529634913
1999-05-13,1282.383510774922
1999-05-14,1277.2256551058304
1999-05-17,1264.802412417848
1999-05-18,1267.7963491017695
1999-05-19,1248.503230784008
1999-05-20,1262.4473548095302
1999-05-21,1268.5759756065065
1999-05-24,1267.9221503485956
1999-05-25,1250.573581630868
1999-05-26,1269.0872337249298
1999-05-27,1260.3706596200368
1999-05-28,1267.876560880395
1999-05-31,1277.4834593302405
1999-06-01,1256.1253379888592
1999-06-02,1267.9946951384716
1999-06-03,1283.977692859766
1999-06-04,1296.5960922515749
1999-06-07,1301.401534264484
1999-06-08,1287.7248988333204
1999-06-09,1291.5746430178226
1999-06-10,1269.7429156774106
1999-06-11,1266.0517826720445
1999-06-14,1275.2061375570422
1999-06-15,1279.0248347201546
1999-06-16,1290.8186774057428
1999-06-17,1284.240435842915
1999-06-18,1270.9528522941491
1999-06-21,1277.2430753936558
1999-06-22,1276.4508582395226
1999-06-23,1272.6242803185917
1999-06-24,1274.5244258033615
1999-06-25,1262.0742670662644
1999-06-28,1284.085612522149
1999-06-29,1288.4331817060208
1999-06-30,1310.0399382289156
1999-07-01,1328.8770396190603
1999-07-02,1332.9612969704108
1999-07-05,1321.3471850759354
1999-07-06,1320.9572726557708
1999-07-07,1324.4959112681101
1999-07-08,1334.7183388535495
1999-07-09,1335.736648495895
1999-07-12,1325.3115364605812
1999-07-13,1301.024997101976
1999-07-14,1310.8705937146087
1999-07-15,1285.1279488898767
1999-07-16,1290.796631259278
1999-07-19,1287.9538303790266
1999-07-20,1255.0801176527384
1999-07-21,1222.8665320048133
1999-07-22,1227.2638715792525
1999-07-23,1230.2499841744702
1999-07-26,1210.7942381542546
1999-07-27,1221.8741174018303
1999-07-28,1223.428298452843
1999-07-29,1211.8391269835981
1999-07-30,1211.873053039112
1999-08-02,1201.959545199431
1999-08-03,1188.6684108294205
1999-08-04,1178.5764131666112
1999-08-05,1163.8133803721846
