Date,KOREA IMI MOMENTUM
1999-08-11,1611.9311648702055
1999-08-12,1609.91900812952
1999-08-13,1548.2517723133676
1999-08-16,1522.9462418140652
1999-08-17,1458.192644051621
1999-08-18,1455.9035316421364
1999-08-19,1457.6455139887457
1999-08-20,1476.0931082602713
1999-08-23,1574.6463750289763
1999-08-24,1611.864353824768
1999-08-25,1682.9516549203822
1999-08-26,1652.2192831102
1999-08-27,1612.3474762751619
1999-08-30,1577.8020585482989
1999-08-31,1541.386317851288
1999-09-01,1458.0764055721081
1999-09-02,1403.4672136996703
1999-09-03,1409.1339527808373
1999-09-06,1443.1332659337136
1999-09-07,1463.4558309215647
1999-09-08,1447.4920358982808
1999-09-09,1499.1973336791018
1999-09-10,1568.1286829017342
1999-09-13,1589.099453000824
1999-09-14,1583.941937350062
1999-09-15,1560.5376269438905
1999-09-16,1495.3786959140632
1999-09-17,1505.4365805909672
1999-09-20,1514.2801091856995
1999-09-21,1517.8376128592581
1999-09-22,1495.4466596110785
1999-09-23,1505.073590391527
1999-09-24,1496.2531047850998
1999-09-27,1437.6771593434792
1999-09-28,1421.4520583338642
1999-09-29,1375.337307215441
1999-09-30,1328.005635575727
1999-10-01,1311.0694976623759
1999-10-04,1276.8272955005677
1999-10-05,1221.319239271451
1999-10-06,1314.3870395790823
1999-10-07,1352.9282133663485
1999-10-08,1368.170864361521
1999-10-11,1364.9963567058737
1999-10-12,1389.4758114377057
1999-10-13,1385.7390607125449
1999-10-14,1433.245419980207
1999-10-15,1421.301722196331
1999-10-18,1367.631530051725
1999-10-19,1357.4306250292075
1999-10-20,1423.961866486163
1999-10-21,1390.1525046761653
1999-10-22,1402.71870799098
1999-10-25,1372.5373768156985
1999-10-26,1367.9194348018539
1999-10-27,1373.6439675029408
1999-10-28,1429.728911706278
1999-10-29,1470.1919305404203
1999-11-01,1577.7894971126138
1999-11-02,1615.881936938918
1999-11-03,1612.469442392841
1999-11-04,1675.02735435139
1999-11-05,1675.895578289897
1999-11-08,1697.8019158711807
1999-11-09,1766.2540229405681
1999-11-10,1786.4738639438062
1999-11-11,1830.0993074887253
1999-11-12,1895.9931450972217
1999-11-15,1927.4576065772642
1999-11-16,1992.0220099243968
1999-11-17,1864.5440169238555
1999-11-18,1873.628395278367
1999-11-19,1931.4331298922
1999-11-22,1906.758250310276
1999-11-23,1927.4026296920058
1999-11-24,1933.7098943371418
1999-11-25,1954.9057365352649
1999-11-26,1896.5851070804104
1999-11-29,1897.5283830106735
1999-11-30,2012.087284840368
1999-12-01,2033.216414033446
1999-12-02,1939.4263485852518
1999-12-03,1950.3491441897202
1999-12-06,2019.4608828065311
1999-12-07,2106.48196231782
1999-12-08,2092.745476173652
1999-12-09,2093.945476354467
1999-12-10,2137.5095387949696
1999-12-13,2129.436895584567
1999-12-14,2079.1795448834496
1999-12-15,1993.1704990540577
1999-12-16,1932.00255282521
1999-12-17,1962.9370668967651
1999-12-20,2047.8433738805406
1999-12-21,2088.8413394877507
1999-12-22,2143.915012127293
1999-12-23,2176.775225839645
1999-12-24,2232.5483218531135
1999-12-27,2303.0981331116536
1999-12-28,2339.5085425862403
1999-12-29,2347.220052644712
1999-12-30,2371.7126183252367
1999-12-31,2371.9008549760047
2000-01-03,2355.439751167021
2000-01-04,2360.113748242999
2000-01-05,2112.6280605195084
2000-01-06,2044.1127065508601
2000-01-07,2015.3394077618711
2000-01-10,2136.893446890381
2000-01-11,2085.657753296684
2000-01-12,2015.5494252416272
2000-01-13,2030.3754516926056
2000-01-14,2070.274433979594
2000-01-17,2197.4743266832065
2000-01-18,2198.444546760706
2000-01-19,2109.5166883832394
2000-01-20,2142.176515945276
2000-01-21,2077.6195807939275
2000-01-24,2104.980111318494
2000-01-25,1992.9433398537976
2000-01-26,1970.2223586911764
2000-01-27,2029.6397488011871
2000-01-28,2161.286770871074
2000-01-31,2159.9244686454863
2000-02-01,2116.16414570401
2000-02-02,2137.4017205081736
2000-02-03,2143.834905849998
2000-02-04,2154.4160245676785
2000-02-07,2253.2568308091254
2000-02-08,2204.7675747653634
2000-02-09,2283.744638108425
2000-02-10,2318.906627857599
2000-02-11,2311.173018413779
2000-02-14,2183.523390446545
2000-02-15,2075.629464113923
2000-02-16,2078.494915073992
2000-02-17,2112.563771794826
2000-02-18,2075.9811489148005
2000-02-21,2007.6136369151905
2000-02-22,1988.598873503583
2000-02-23,2038.7179839788748
2000-02-24,2019.7793979772416
2000-02-25,2057.1645753574257
2000-02-28,1933.7747437611108
2000-02-29,1965.721674044482
2000-03-01,1960.239588799468
2000-03-02,2177.4266806841492
2000-03-03,2211.999219475207
2000-03-06,2236.0126570941998
2000-03-07,2234.0593613535225
2000-03-08,2257.159622886993
2000-03-09,2136.630506703028
2000-03-10,2174.2189023964534
2000-03-13,2052.7815690586276
2000-03-14,2037.925970358529
2000-03-15,2004.3680352112697
2000-03-16,2014.5397563159966
2000-03-17,2049.0994795396314
2000-03-20,2018.529102203893
2000-03-21,2064.0594706154784
2000-03-22,2136.810761596389
2000-03-23,2080.3297671546493
2000-03-24,2126.5370910384627
2000-03-27,2099.3378125682216
2000-03-28,2107.1517899243113
2000-03-29,2215.908126518531
2000-03-30,2172.3618293007085
2000-03-31,2083.1240661192946
2000-04-03,2015.226975818556
2000-04-04,1954.7914403933557
2000-04-05,1929.924034703625
2000-04-06,1893.590760352621
2000-04-07,2011.1685887517967
2000-04-10,2111.189776405758
2000-04-11,2068.86289883075
2000-04-12,2020.0512612292757
2000-04-13,2028.222163695188
2000-04-14,1883.8489358880445
2000-04-17,1636.5472979261547
2000-04-18,1752.8927408327497
2000-04-19,1792.0869008383736
2000-04-20,1812.5872560543069
2000-04-21,1827.3144262941175
2000-04-24,1785.6349781645617
2000-04-25,1777.127061676017
2000-04-26,1735.6869751466184
2000-04-27,1691.7114462130864
2000-04-28,1787.5004618216988
2000-05-01,1792.7046846330322
2000-05-02,1904.8418540886996
2000-05-03,1939.4080341950532
2000-05-04,1927.9727137912678
2000-05-05,1927.339835210906
2000-05-08,1986.4108981586737
2000-05-09,1941.0638517917166
2000-05-10,1909.0943614052846
2000-05-11,1919.2668801931543
2000-05-12,1862.6129939155567
2000-05-15,1816.0681272538843
2000-05-16,1897.6109079601792
2000-05-17,1888.4037367696337
2000-05-18,1854.1785394235897
2000-05-19,1922.081296205299
2000-05-22,1772.8789212975505
2000-05-23,1713.1020085847003
2000-05-24,1674.976527268529
2000-05-25,1741.3242235046157
2000-05-26,1604.8923790347858
2000-05-29,1584.1904937769243
2000-05-30,1666.7066275816996
2000-05-31,1813.3346956266075
2000-06-01,1835.6163906626412
2000-06-02,1857.374296366709
2000-06-05,1921.693870018422
2000-06-06,1894.5307244728397
2000-06-07,1973.0757724766422
2000-06-08,1917.3103270516601
2000-06-09,2020.563622118045
2000-06-12,2015.2627006423447
2000-06-13,1913.15284304603
2000-06-14,1966.1480148128335
2000-06-15,1866.968912272759
2000-06-16,1822.3338479818092
2000-06-19,1809.8519840375777
2000-06-20,1878.9395603392363
2000-06-21,1887.8104059702462
2000-06-22,1907.60464421934
2000-06-23,1895.6666650316042
2000-06-26,1929.4157668856649
2000-06-27,1948.234807127749
2000-06-28,1971.7289074482949
2000-06-29,1970.5474390478837
2000-06-30,1950.5660068379996
2000-07-03,1988.3185848217988
2000-07-04,1950.0290283371523
2000-07-05,1952.6123047076608
2000-07-06,1957.432557988981
2000-07-07,1962.3770455710558
2000-07-10,1965.1109183212693
2000-07-11,1945.5698611030039
2000-07-12,1975.502192943723
2000-07-13,2023.9414680670106
2000-07-14,1986.1658518684956
2000-07-17,1991.175655433475
2000-07-18,1978.823010054305
2000-07-19,1947.5884088408889
2000-07-20,1895.7903870412295
2000-07-21,1880.0138290794287
2000-07-24,1769.7878462461601
2000-07-25,1741.2535003658081
2000-07-26,1755.38290231129
2000-07-27,1716.839179792915
2000-07-28,1627.2431949888714
2000-07-31,1658.210949841906
2000-08-01,1718.4404058432349
2000-08-02,1738.7330278595823
2000-08-03,1743.1161393025607
2000-08-04,1702.546562496388
2000-08-07,1616.062571130252
2000-08-08,1605.0322251749574
2000-08-09,1729.2417858005642
2000-08-10,1755.7668362646248
2000-08-11,1739.501212363302
2000-08-14,1749.320235829577
2000-08-15,1732.3356046970202
2000-08-16,1793.5231012586871
2000-08-17,1763.2095430621005
2000-08-18,1729.5486677937256
2000-08-21,1725.6900850094169
2000-08-22,1780.324961642841
2000-08-23,1738.055571532964
2000-08-24,1720.276111852574
2000-08-25,1743.295449201104
2000-08-28,1766.2869909994533
2000-08-29,1768.8611979724392
2000-08-30,1741.491898998473
2000-08-31,1667.6364157517257
2000-09-01,1655.3092906748673
2000-09-04,1625.8577665230744
2000-09-05,1634.2205874631388
2000-09-06,1640.0292001186226
2000-09-07,1588.9475127826872
2000-09-08,1585.5432512743655
2000-09-11,1594.0063505501394
2000-09-12,1596.043537706646
2000-09-13,1588.2200030662043
2000-09-14,1570.379152594674
2000-09-15,1498.5307052239787
2000-09-18,1379.3288668720431
2000-09-19,1374.6725946547406
2000-09-20,1480.1885599668037
2000-09-21,1441.7744111177672
2000-09-22,1266.812168543179
2000-09-25,1357.8361049536973
2000-09-26,1363.413371871391
2000-09-27,1404.8473690747705
2000-09-28,1424.81857919828
2000-09-29,1454.3954297743567
2000-10-02,1389.4561111652338
2000-10-03,1397.2843897157416
2000-10-04,1426.914842202588
2000-10-05,1451.9099748889437
2000-10-06,1470.4234537784876
2000-10-09,1413.1471287981433
2000-10-10,1405.735450214997
2000-10-11,1302.6823864578248
2000-10-12,1259.828910867069
2000-10-13,1232.905173827403
2000-10-16,1323.7161640034174
2000-10-17,1227.8335491349665
2000-10-18,1230.153535805101
2000-10-19,1249.9880145983373
2000-10-20,1362.497215282069
2000-10-23,1315.1173772958443
2000-10-24,1363.8280532170272
2000-10-25,1369.9631497320772
2000-10-26,1313.355776506827
2000-10-27,1264.833358775042
2000-10-30,1220.4592308741658
2000-10-31,1254.6470578970882
2000-11-01,1335.4369344784316
2000-11-02,1353.8916826844252
2000-11-03,1355.2814498235102
2000-11-06,1344.350794997408
2000-11-07,1333.8835101564546
2000-11-08,1361.618375294492
2000-11-09,1360.301988509241
2000-11-10,1361.0314217082487
2000-11-13,1290.0733877987975
2000-11-14,1329.8987747549334
2000-11-15,1336.4556670053446
2000-11-16,1340.8455012790841
2000-11-17,1326.4120687657983
2000-11-20,1282.4774302958388
2000-11-21,1265.038935736164
2000-11-22,1233.7498445775036
2000-11-23,1201.5795670494015
2000-11-24,1247.0704049361727
2000-11-27,1297.9369547826884
2000-11-28,1238.1308043794734
2000-11-29,1159.8952462952036
2000-11-30,1114.351316727242
2000-12-01,1140.7740093048233
2000-12-04,1074.8848575330217
2000-12-05,1121.654052887127
2000-12-06,1125.0884953268646
2000-12-07,1122.4707280526982
2000-12-08,1145.5768872133835
2000-12-11,1204.1610523606919
2000-12-12,1164.1264347812626
2000-12-13,1189.518934976433
2000-12-14,1138.242539251782
2000-12-15,1102.1370765160902
2000-12-18,1106.9699031395126
2000-12-19,1096.1099166717897
2000-12-20,1033.989846497059
2000-12-21,1027.0491422779435
2000-12-22,990.2832814324624
2000-12-25,990.9924434864071
2000-12-26,992.1438946557943
2000-12-27,985.4131572096338
2000-12-28,995.3212853679333
2000-12-29,971.449185723164
2001-01-01,970.7162922705039
2001-01-02,982.833477302925
2001-01-03,986.7979451965855
2001-01-04,1036.6579705034972
2001-01-05,1065.5108313081048
2001-01-08,1082.217394352496
2001-01-09,1118.8050791116746
2001-01-10,1051.6694261480925
2001-01-11,1023.8408437933551
2001-01-12,1067.4218454687793
2001-01-15,1074.53448534294
2001-01-16,1081.5664426885223
2001-01-17,1089.270324289113
2001-01-18,1073.0300176563956
2001-01-19,1103.2220485694165
2001-01-22,1117.940113829987
2001-01-23,1113.2981479594127
2001-01-24,1131.9276711533362
2001-01-25,1134.2708115897724
2001-01-26,1085.6886568322539
2001-01-29,1107.9720553821242
2001-01-30,1091.4674983575164
2001-01-31,1129.6060420468825
2001-02-01,1121.5243655202844
2001-02-02,1120.929971577861
2001-02-05,1063.5861207807802
2001-02-06,1096.8889677842287
2001-02-07,1081.4692472315894
2001-02-08,1119.413528070954
2001-02-09,1126.9402847574079
2001-02-12,1127.8844108733233
2001-02-13,1144.5758076814343
2001-02-14,1166.8385868215312
2001-02-15,1173.2927954712743
2001-02-16,1163.481709034482
2001-02-19,1141.5223400056382
2001-02-20,1188.4564410976711
2001-02-21,1157.4717446476034
2001-02-22,1153.4321741384451
2001-02-23,1151.245534135227
2001-02-26,1159.6507423120536
2001-02-27,1132.846798411334
2001-02-28,1125.5953815394053
2001-03-01,1107.2750531110132
2001-03-02,1071.7963394453325
2001-03-05,1082.3128266099216
2001-03-06,1091.4067831063276
2001-03-07,1082.180782824288
2001-03-08,1104.1823469817552
2001-03-09,1080.4601108563272
2001-03-12,1030.5413798453603
2001-03-13,1019.4634803012689
2001-03-14,1044.6651007843354
2001-03-15,1046.558362334276
2001-03-16,1045.670161872233
2001-03-19,1050.1902702527334
2001-03-20,1040.2890069109067
2001-03-21,1039.877586805752
2001-03-22,1032.6490412661751
2001-03-23,1038.952147786426
2001-03-26,1038.82662055415
2001-03-27,1021.6992298624458
2001-03-28,1028.6754624815856
2001-03-29,1009.9711099886238
2001-03-30,1002.147043957855
2001-04-02,990.694527190275
2001-04-03,995.5487069710692
2001-04-04,936.9658133276246
2001-04-05,943.4449434220161
2001-04-06,959.0581819637945
2001-04-09,950.1277753630812
2001-04-10,952.2459486829547
2001-04-11,1000.6216136800712
2001-04-12,996.2327757716671
2001-04-13,1000.7427287958615
2001-04-16,990.2812899241329
2001-04-17,999.2409170432604
2001-04-18,1056.8979661021788
2001-04-19,1075.506223190942
2001-04-20,1052.1001923285057
2001-04-23,1058.9308133015247
2001-04-24,1065.4862686754436
2001-04-25,1086.3381151297956
2001-04-26,1070.5481833076744
2001-04-27,1072.8595331900763
2001-04-30,1123.884806228329
2001-05-01,1117.9580083722021
2001-05-02,1152.8235087356188
2001-05-03,1158.1255718964992
2001-05-04,1174.7584185758699
2001-05-07,1187.374560819295
2001-05-08,1178.6604677665277
2001-05-09,1171.631122950863
2001-05-10,1176.4815931911805
2001-05-11,1203.0852543397837
2001-05-14,1203.1148229004834
2001-05-15,1188.0070135360816
2001-05-16,1158.8657681685445
2001-05-17,1207.4916935862134
2001-05-18,1237.7696085289706
2001-05-21,1281.8704026704143
2001-05-22,1293.8077061163747
2001-05-23,1318.0958923482956
2001-05-24,1339.0823441333216
2001-05-25,1343.2379005440462
2001-05-28,1313.557453691532
2001-05-29,1357.1124910486756
2001-05-30,1353.2060663447771
2001-05-31,1359.5921132112658
2001-06-01,1335.3956864300676
2001-06-04,1348.61990952448
2001-06-05,1321.3307372298889
2001-06-06,1324.310719187634
2001-06-07,1317.4177042486044
2001-06-08,1371.6244595995172
2001-06-11,1363.7726020750722
2001-06-12,1352.8856525729568
2001-06-13,1348.521578800911
2001-06-14,1340.027062318337
2001-06-15,1350.2714421501983
2001-06-18,1335.3230831786311
2001-06-19,1341.3908226148296
2001-06-20,1348.6058626589145
2001-06-21,1341.60636742751
2001-06-22,1352.329281140713
2001-06-25,1358.3551974680224
2001-06-26,1344.4517132889362
2001-06-27,1339.1016881591383
2001-06-28,1338.3133180631135
2001-06-29,1370.9194040942841
2001-07-02,1359.2984474669317
2001-07-03,1346.844397005794
2001-07-04,1355.993432093363
2001-07-05,1372.4148864896292
2001-07-06,1337.9824078915121
2001-07-09,1293.0846667727326
2001-07-10,1280.1516776114024
2001-07-11,1257.1830226321447
2001-07-12,1286.8216103026782
2001-07-13,1254.9495484644706
2001-07-16,1244.6219726162358
2001-07-17,1247.8356700656193
2001-07-18,1200.1301258801593
2001-07-19,1189.331210285463
2001-07-20,1153.8677071603568
2001-07-23,1115.1507055168797
2001-07-24,1113.2596903374606
2001-07-25,1115.1274491562083
2001-07-26,1146.5908714992318
2001-07-27,1165.8433300872287
2001-07-30,1133.856228183615
2001-07-31,1154.9093201897567
2001-08-01,1196.193592219706
2001-08-02,1232.9084064815943
2001-08-03,1231.4706833703451
2001-08-06,1229.216592843644
2001-08-07,1241.8711911437583
2001-08-08,1251.275613242348
2001-08-09,1189.6268169794844
2001-08-10,1179.5291608530742
2001-08-13,1174.2864822210904
2001-08-14,1210.4427918457925
2001-08-15,1192.2416435104974
2001-08-16,1209.4486313095485
2001-08-17,1195.8484585631666
2001-08-20,1172.1708009643505
2001-08-21,1189.1330399964556
2001-08-22,1194.3579937054287
2001-08-23,1188.2318009930625
2001-08-24,1195.4280749878023
2001-08-27,1221.4905166477704
2001-08-28,1227.6635905588541
2001-08-29,1193.241006675457
2001-08-30,1187.2239659060062
2001-08-31,1140.7738851775232
2001-09-03,1130.842825977899
2001-09-04,1188.512321135006
2001-09-05,1191.4733774985941
2001-09-06,1192.1596437539856
2001-09-07,1186.0808060126208
2001-09-10,1183.3614700186338
2001-09-11,1147.7080272713044
2001-09-12,1026.4589441177004
2001-09-13,1059.8039643407656
2001-09-14,985.9059461362369
2001-09-17,952.6461056524868
2001-09-18,992.3297994801566
2001-09-19,990.4995298838435
2001-09-20,969.5461518179718
2001-09-21,963.6955262307579
2001-09-24,973.0831474978883
2001-09-25,951.4098389650547
2001-09-26,969.658854667241
2001-09-27,987.6213428965507
2001-09-28,1018.024329891597
2001-10-01,1012.4656079854508
2001-10-02,1006.8336672631851
2001-10-03,1000.4740901344767
2001-10-04,1039.8570886620284
2001-10-05,1036.4033950862995
2001-10-08,1031.9301922291224
2001-10-09,1043.44929397008
2001-10-10,1043.8712754583785
2001-10-11,1075.4571502789142
2001-10-12,1075.6139192514372
2001-10-15,1081.3346356820625
2001-10-16,1100.7465192192728
2001-10-17,1108.2531117925587
2001-10-18,1112.5522700337121
2001-10-19,1127.3533629104218
2001-10-22,1130.9083035416782
2001-10-23,1128.3395573340067
2001-10-24,1146.8649642112189
2001-10-25,1156.3611149669014
2001-10-26,1163.0808238616348
2001-10-29,1149.9475219970725
2001-10-30,1123.5742185091271
2001-10-31,1145.5614505838805
2001-11-01,1145.368815275572
2001-11-02,1168.6262855683856
2001-11-05,1202.8507880465165
2001-11-06,1203.63568195854
2001-11-07,1199.1610004960346
2001-11-08,1216.9940688527042
2001-11-09,1279.6462044724863
2001-11-12,1283.7179116307368
2001-11-13,1282.4535560671238
2001-11-14,1309.7413134673923
2001-11-15,1320.621102551745
2001-11-16,1341.336640447488
2001-11-19,1371.8595639295772
2001-11-20,1363.083365336613
2001-11-21,1377.086848990612
2001-11-22,1392.7601651967736
2001-11-23,1426.3059082187085
2001-11-26,1518.108651560225
2001-11-27,1499.1356347959054
2001-11-28,1403.354119822103
2001-11-29,1431.7205909141755
2001-11-30,1471.6749545629566
2001-12-03,1501.7900263342606
2001-12-04,1470.8675230243828
2001-12-05,1512.7103110714538
2001-12-06,1487.5357966421168
2001-12-07,1511.9576605610998
2001-12-10,1453.9602763805635
2001-12-11,1458.583548112102
2001-12-12,1482.9242780044922
2001-12-13,1496.566769425675
2001-12-14,1477.2076228817195
2001-12-17,1440.084490905738
2001-12-18,1426.092109800985
2001-12-19,1449.960169006234
2001-12-20,1491.5900955819525
2001-12-21,1476.3792906684241
2001-12-24,1493.0858014723112
2001-12-25,1494.4051244754028
2001-12-26,1486.1029199079564
2001-12-27,1508.5266825402005
2001-12-28,1580.7365312674847
2001-12-31,1576.6720634798844
2002-01-01,1579.5511409629291
2002-01-02,1598.7552371353102
2002-01-03,1634.2432222709967
2002-01-04,1687.1288897799473
2002-01-07,1728.3606125508325
2002-01-08,1662.4596258566455
2002-01-09,1693.8322600245672
2002-01-10,1652.6770194356875
2002-01-11,1653.548177117208
2002-01-14,1644.2520451005173
2002-01-15,1599.6365885316156
2002-01-16,1617.1711510515097
2002-01-17,1633.3114799332213
2002-01-18,1627.922037986647
2002-01-21,1665.113041176171
2002-01-22,1674.7935918682088
2002-01-23,1717.8513832001458
2002-01-24,1777.087240037512
2002-01-25,1839.5493853730634
2002-01-28,1886.1938228736362
2002-01-29,1879.379801787212
2002-01-30,1810.6266122090142
2002-01-31,1808.6809163739204
2002-02-01,1778.0142210605015
2002-02-04,1731.2495088480039
2002-02-05,1731.1709333683384
2002-02-06,1730.6821130315252
2002-02-07,1706.6501488305125
2002-02-08,1713.5089087054553
2002-02-11,1696.958337291752
2002-02-12,1699.378690922075
2002-02-13,1707.072594101791
2002-02-14,1856.5616674222163
2002-02-15,1839.34075252514
2002-02-18,1851.5171885803638
2002-02-19,1812.5171383938425
2002-02-20,1804.824008663933
2002-02-21,1830.999435500824
2002-02-22,1820.1987678565235
2002-02-25,1834.9754662159505
2002-02-26,1861.4962383686839
2002-02-27,1917.9199787089535
2002-02-28,1946.7136654725825
2002-03-01,1945.1784515289178
2002-03-04,1970.4031015568046
2002-03-05,1981.0614324430312
2002-03-06,1962.5698391051094
2002-03-07,1954.388047405986
2002-03-08,1947.989786490192
2002-03-11,1980.551647013682
2002-03-12,2049.0028080014126
2002-03-13,2062.3628392981373
2002-03-14,2096.437154972012
2002-03-15,2134.0972191387223
2002-03-18,2153.819676230931
2002-03-19,2191.143213280027
2002-03-20,2163.487456802796
2002-03-21,2132.4601072227
2002-03-22,2154.832972940905
2002-03-25,2122.550252651414
2002-03-26,2108.5103379564994
2002-03-27,2166.1362510092895
2002-03-28,2159.9645651361816
2002-03-29,2156.5964278637466
2002-04-01,2077.5772796046826
2002-04-02,2111.2399118413605
2002-04-03,2148.468565243065
2002-04-04,2170.7422019174933
2002-04-05,2177.1306230918317
2002-04-08,2164.0918420806083
2002-04-09,2134.10951606705
2002-04-10,2049.045291326872
2002-04-11,2068.7771563423603
2002-04-12,2099.3667466654906
2002-04-15,2145.956883963943
2002-04-16,2154.1055664738783
2002-04-17,2209.820046229368
2002-04-18,2270.751074583014
2002-04-19,2290.8539430893097
2002-04-22,2263.596837203401
2002-04-23,2248.6078650071313
2002-04-24,2203.9079400241953
2002-04-25,2091.0809425153548
2002-04-26,2115.9944431658973
2002-04-29,2052.0695128299376
2002-04-30,2047.7448402712491
2002-05-01,2036.2203438186084
2002-05-02,2116.6795338355437
2002-05-03,2105.1466833104014
2002-05-06,2038.1452955211785
2002-05-07,2021.2644729399162
2002-05-08,2058.815857505471
2002-05-09,2055.559179513095
2002-05-10,2014.1828173479626
2002-05-13,2012.512822288791
2002-05-14,2040.755315433191
2002-05-15,2106.529941734606
2002-05-16,2108.8685459065828
2002-05-17,2136.5014917864114
2002-05-20,2119.682194287803
2002-05-21,2053.407167563729
2002-05-22,2107.064760790256
2002-05-23,2081.7507129334876
2002-05-24,2109.3754166970784
2002-05-27,2105.6959467551214
2002-05-28,2092.013566625765
2002-05-29,2059.827805578027
2002-05-30,1997.5145757412758
