Date,THAILAND IMI MOMENTUM
1999-08-09,1114.9999941816268
1999-08-10,1115.85882249456
1999-08-11,1083.9986662123354
1999-08-12,1087.8448404995336
1999-08-13,1107.5378056098014
1999-08-16,1079.1128216320983
1999-08-17,1061.2651462826677
1999-08-18,1051.1138711325461
1999-08-19,1071.7245461761138
1999-08-20,1141.439418828112
1999-08-23,1179.377559781499
1999-08-24,1180.5991750879261
1999-08-25,1267.893979408361
1999-08-26,1229.3941094821437
1999-08-27,1235.4477151380224
1999-08-30,1199.443229438668
1999-08-31,1160.5924734374635
1999-09-01,1113.9898137101916
1999-09-02,1064.9015277836995
1999-09-03,1071.2257793449576
1999-09-06,1064.6872997697487
1999-09-07,1058.648892192983
1999-09-08,1029.9149639183115
1999-09-09,1060.055955707513
1999-09-10,1077.686599032853
1999-09-13,1137.9103883233142
1999-09-14,1105.6854233047152
1999-09-15,1096.4736723537017
1999-09-16,1063.4992672877652
1999-09-17,1079.7847325360217
1999-09-20,1059.9267728299592
1999-09-21,1024.009694667546
1999-09-22,961.9748299194732
1999-09-23,903.9739474866421
1999-09-24,850.6562234373118
1999-09-27,859.1471981740166
1999-09-28,859.4168157658145
1999-09-29,883.0493794504641
1999-09-30,882.5077373496542
1999-10-01,947.6410234842743
1999-10-04,905.9786435888408
1999-10-05,957.3768224100801
1999-10-06,931.022383406785
1999-10-07,929.2124900206938
1999-10-08,905.8249905540791
1999-10-11,939.7128054634773
1999-10-12,992.0966593080201
1999-10-13,953.1702249774626
1999-10-14,959.621742076152
1999-10-15,930.8722106676679
1999-10-18,884.2300604847057
1999-10-19,881.3689549213015
1999-10-20,893.3615848029986
1999-10-21,894.1843563551365
1999-10-22,932.0493445399393
1999-10-25,939.400440974531
1999-10-26,961.1489924807003
1999-10-27,962.593180549505
1999-10-28,997.6474640842487
1999-10-29,1049.0394611799966
1999-11-01,1038.7969833939626
1999-11-02,1071.7186550097497
1999-11-03,1078.1815181950042
1999-11-04,1141.7801517346866
1999-11-05,1154.4960675138846
1999-11-08,1121.0850522902535
1999-11-09,1150.811930449751
1999-11-10,1145.2756423849662
1999-11-11,1155.1553610557978
1999-11-12,1169.6997435306462
1999-11-15,1166.0486339161298
1999-11-16,1137.3955617082831
1999-11-17,1086.670588281548
1999-11-18,1094.260799402743
1999-11-19,1089.152848084859
1999-11-22,1076.663515533855
1999-11-23,1079.3393185091884
1999-11-24,1063.1289168984588
1999-11-25,1095.7209825524003
1999-11-26,1137.4825944399313
1999-11-29,1140.9294991853073
1999-11-30,1155.3503978289198
1999-12-01,1149.3553882059455
1999-12-02,1139.98799306736
1999-12-03,1155.666974413502
1999-12-06,1133.1054253563423
1999-12-07,1154.4177500499345
1999-12-08,1151.0852405195933
1999-12-09,1175.0902460317986
1999-12-10,1177.318522033769
1999-12-13,1225.2915617219955
1999-12-14,1263.1556262553001
1999-12-15,1280.5068460150746
1999-12-16,1278.8467248445727
1999-12-17,1279.4439585050286
1999-12-20,1289.9636017250205
1999-12-21,1291.453519750136
1999-12-22,1329.248473097927
1999-12-23,1323.8943037629338
1999-12-24,1330.0105881552508
1999-12-27,1338.1377052944406
1999-12-28,1361.8962551057216
1999-12-29,1374.3980591855595
1999-12-30,1385.2251973788739
1999-12-31,1385.2251973788736
2000-01-03,1390.0048578350088
2000-01-04,1432.4117116086813
2000-01-05,1324.9299849649003
2000-01-06,1222.9258514912424
2000-01-07,1248.6419278599308
2000-01-10,1299.6387510197303
2000-01-11,1265.6201497474503
2000-01-12,1279.908184030844
2000-01-13,1282.3992118223634
2000-01-14,1346.9518167129154
2000-01-17,1370.4206269624488
2000-01-18,1381.988020047826
2000-01-19,1377.7356850281524
2000-01-20,1376.4940029940183
2000-01-21,1365.5425628943585
2000-01-24,1376.3329608037734
2000-01-25,1348.0867717438384
2000-01-26,1352.4160333354098
2000-01-27,1399.1091844642688
2000-01-28,1433.8147280867977
2000-01-31,1436.7910251973285
2000-02-01,1439.3421197236007
2000-02-02,1431.7544195539758
2000-02-03,1406.5035997750192
2000-02-04,1436.4180396466095
2000-02-07,1443.5183846691668
2000-02-08,1421.8485826297722
2000-02-09,1408.8972506203638
2000-02-10,1441.865461182141
2000-02-11,1495.6974879425768
2000-02-14,1465.6827228407724
2000-02-15,1362.2751901043707
2000-02-16,1302.7963331534424
2000-02-17,1253.7493753792226
2000-02-18,1264.2319714057935
2000-02-21,1260.0809426454327
2000-02-22,1135.1907391181408
2000-02-23,1173.9235891620883
2000-02-24,1218.1794410614132
2000-02-25,1290.9003781216609
2000-02-28,1255.0364540901378
2000-02-29,1216.9156521173456
2000-03-01,1214.8005673736795
2000-03-02,1268.775143360496
2000-03-03,1266.8704097382142
2000-03-06,1280.1421180347986
2000-03-07,1297.7693901092416
2000-03-08,1326.978938596558
2000-03-09,1358.683672689665
2000-03-10,1415.678049379075
2000-03-13,1331.0630950393465
2000-03-14,1343.9191013723103
2000-03-15,1269.278316155442
2000-03-16,1296.269851461548
2000-03-17,1316.274456055592
2000-03-20,1308.4043457460944
2000-03-21,1277.5184772813993
2000-03-22,1288.7439990694609
2000-03-23,1281.9803902414067
2000-03-24,1293.2595717981237
2000-03-27,1317.2025647470914
2000-03-28,1326.7775675756268
2000-03-29,1344.2120736233437
2000-03-30,1324.639957351681
2000-03-31,1334.2801897186494
2000-04-03,1340.2432982113858
2000-04-04,1289.6899254506316
2000-04-05,1267.561246697114
2000-04-06,1276.2843625181881
2000-04-07,1330.1579177847093
2000-04-10,1329.0123294516939
2000-04-11,1322.6844001606926
2000-04-12,1390.443991566351
2000-04-13,1401.2337784251142
2000-04-14,1397.3989316225006
2000-04-17,1300.4904152559182
2000-04-18,1272.1583001802967
2000-04-19,1297.6673048974396
2000-04-20,1291.550328111325
2000-04-21,1307.982215353973
2000-04-24,1315.979931259349
2000-04-25,1319.5960501179454
2000-04-26,1329.6377307231176
2000-04-27,1332.0859354758345
2000-04-28,1321.3128359036152
2000-05-01,1324.7626148597833
2000-05-02,1302.1216779308202
2000-05-03,1313.0654696216668
2000-05-04,1326.21474914634
2000-05-05,1324.1188992621076
2000-05-08,1256.3172838825244
2000-05-09,1190.1466869272472
2000-05-10,1133.2088037184806
2000-05-11,1084.0677182530844
2000-05-12,1099.5128396505972
2000-05-15,1075.4126415353642
2000-05-16,1104.9622280653364
2000-05-17,1124.3651299494234
2000-05-18,1105.643486834668
2000-05-19,1099.6362356370023
2000-05-22,1037.976619632345
2000-05-23,1014.2433229228917
2000-05-24,987.7964749068905
2000-05-25,938.878732990254
2000-05-26,930.0540004062963
2000-05-29,932.5689773640303
2000-05-30,923.5464251427658
2000-05-31,1001.8807834619312
2000-06-01,1031.0197021035212
2000-06-02,1054.7253365615877
2000-06-05,1093.720760009467
2000-06-06,1049.898472294083
2000-06-07,1037.3143103129396
2000-06-08,1050.0405072319263
2000-06-09,1036.1946115443861
2000-06-12,1030.1661662212693
2000-06-13,1009.6447171507741
2000-06-14,1042.661562327494
2000-06-15,1053.185718191623
2000-06-16,1037.920250252483
2000-06-19,1022.0923522965948
2000-06-20,1019.2468116384484
2000-06-21,1030.2434332116127
2000-06-22,1039.2029836462434
2000-06-23,1043.7008278738954
2000-06-26,1032.0332836061912
2000-06-27,1021.3809166293267
2000-06-28,1019.9355477636115
2000-06-29,997.1566926313991
2000-06-30,992.3787398320385
2000-07-03,989.6855818711218
2000-07-04,977.1276189587118
2000-07-05,980.092793651561
2000-07-06,959.9371836435025
2000-07-07,981.2207588858876
2000-07-10,979.9756099754527
2000-07-11,978.1188108397139
2000-07-12,985.1668944161162
2000-07-13,994.7487483986534
2000-07-14,979.2169640917361
2000-07-17,974.9108863099137
2000-07-18,977.0920785540904
2000-07-19,989.3592135083314
2000-07-20,974.9656777789448
2000-07-21,960.0551023628383
2000-07-24,909.5941991325619
2000-07-25,902.1610144703952
2000-07-26,894.7989700381685
2000-07-27,911.4664633093929
2000-07-28,897.6291987526896
2000-07-31,867.9704540760198
2000-08-01,905.1015024002066
2000-08-02,934.2318086193653
2000-08-03,969.264094756923
2000-08-04,973.8660773859782
2000-08-07,944.309746529359
2000-08-08,988.4152749584722
2000-08-09,979.4101010998866
2000-08-10,964.6213186499126
2000-08-11,996.1878444774574
2000-08-14,996.7694056406895
2000-08-15,990.3511060021142
2000-08-16,1005.7614045218734
2000-08-17,991.3809667713135
2000-08-18,977.11190298995
2000-08-21,979.554097948325
2000-08-22,992.4395416717595
2000-08-23,994.2371244527545
2000-08-24,972.6987291606296
2000-08-25,969.9830773556012
2000-08-28,983.4760012902437
2000-08-29,987.079304374356
2000-08-30,999.8806244875806
2000-08-31,1001.633342103337
2000-09-01,997.2583573370096
2000-09-04,995.896964718095
2000-09-05,1003.1465797191734
2000-09-06,993.8124820618665
2000-09-07,989.7073739971875
2000-09-08,979.9828454925703
2000-09-11,958.1047992036945
2000-09-12,945.015280772965
2000-09-13,940.6515029516571
2000-09-14,921.3973957233867
2000-09-15,931.5041345534572
2000-09-18,909.5275824961625
2000-09-19,918.4347121893533
2000-09-20,912.5008793586308
2000-09-21,910.0447105468849
2000-09-22,839.9674809714952
2000-09-25,879.621763578691
2000-09-26,896.3044896303144
2000-09-27,901.1412771031938
2000-09-28,874.744242160378
2000-09-29,875.3284156258042
2000-10-02,864.0155942236697
2000-10-03,846.5781279994486
2000-10-04,841.1123399510327
2000-10-05,852.4640056263769
2000-10-06,850.8755055319718
2000-10-09,817.717890390162
2000-10-10,782.8928483501152
2000-10-11,756.6242551700823
2000-10-12,766.9721252502223
2000-10-13,742.2879116584799
2000-10-16,780.0616456683194
2000-10-17,784.3909331443955
2000-10-18,806.8250852123291
2000-10-19,857.0191633648459
2000-10-20,878.347385604088
2000-10-23,875.3198200852321
2000-10-24,873.5473882900495
2000-10-25,864.2043624367845
2000-10-26,876.1503943266981
2000-10-27,837.0097595661442
2000-10-30,825.0911909413117
2000-10-31,817.1650585414069
2000-11-01,837.355299231428
2000-11-02,835.218898241487
2000-11-03,875.2849524691796
2000-11-06,904.4810054019622
2000-11-07,903.3110918174632
2000-11-08,908.9020722913522
2000-11-09,889.3589070180218
2000-11-10,884.5297060780329
2000-11-13,869.994190200943
2000-11-14,875.552808196167
2000-11-15,881.4978725004069
2000-11-16,884.3125043485883
2000-11-17,895.4569926985138
2000-11-20,867.000124621581
2000-11-21,868.2036918173453
2000-11-22,868.6516439291507
2000-11-23,866.2893676006344
2000-11-24,872.8151105544906
2000-11-27,872.1939746628295
2000-11-28,851.3587179194762
2000-11-29,830.4912323014044
2000-11-30,802.1605523099755
2000-12-01,793.5378362815713
2000-12-04,788.6554011417943
2000-12-05,791.1273383195684
2000-12-06,799.866370206271
2000-12-07,794.760448797677
2000-12-08,787.5673601311466
2000-12-11,800.7979523919291
2000-12-12,794.6772946370351
2000-12-13,795.517518960068
2000-12-14,779.6169328097575
2000-12-15,769.4111052077238
2000-12-18,765.3972609691801
2000-12-19,788.3088084032375
2000-12-20,772.1981988739445
2000-12-21,767.9859276652726
2000-12-22,751.3383386253043
2000-12-25,749.8731141325524
2000-12-26,742.7016380395412
2000-12-27,738.0694946927447
2000-12-28,744.2339251486206
2000-12-29,733.1639959656214
2001-01-01,733.1639959656214
2001-01-02,720.1838034286309
2001-01-03,726.9930069781601
2001-01-04,730.7993330519689
2001-01-05,748.1103721866597
2001-01-08,764.1911336939963
2001-01-09,781.1154746680859
2001-01-10,773.9338196727634
2001-01-11,762.7171201251939
2001-01-12,791.9713671274793
2001-01-15,805.214205608256
2001-01-16,798.1782546481239
2001-01-17,803.7562762504313
2001-01-18,796.9397605849398
2001-01-19,820.6870603776516
2001-01-22,817.5373001466227
2001-01-23,818.9358109498218
2001-01-24,830.2968568049323
2001-01-25,850.1468823452083
2001-01-26,827.7648019134411
2001-01-29,831.7260788430987
2001-01-30,810.9451757450055
2001-01-31,832.0342306899615
2001-02-01,824.0422008649575
2001-02-02,829.4802225587922
2001-02-05,817.5168426643158
2001-02-06,825.079397681285
2001-02-07,829.5217752293418
2001-02-08,842.9618064401459
2001-02-09,833.8383677125673
2001-02-12,828.0731296778798
2001-02-13,841.355661944528
2001-02-14,851.5557713924053
2001-02-15,853.2163237463793
2001-02-16,838.8180889553153
2001-02-19,829.8472506621033
2001-02-20,851.4299839263265
2001-02-21,837.7345223759626
2001-02-22,833.1217506098536
2001-02-23,844.8569923216379
2001-02-26,849.6980578524201
2001-02-27,857.1334088989498
2001-02-28,857.3966597645677
2001-03-01,825.9529856330968
2001-03-02,793.126628901515
2001-03-05,784.5549327812926
2001-03-06,787.0113573490115
2001-03-07,801.770726894465
2001-03-08,794.4882332806407
2001-03-09,794.0710144117022
2001-03-12,795.8626083931396
2001-03-13,797.8122278071323
2001-03-14,792.5351734661364
2001-03-15,783.9356052881741
2001-03-16,785.2479674862968
2001-03-19,775.7305229645191
2001-03-20,771.6568483940217
2001-03-21,770.134677209254
2001-03-22,780.6277422776978
2001-03-23,782.7775886398427
2001-03-26,783.6064580341931
2001-03-27,781.4651530421158
2001-03-28,788.7401317050565
2001-03-29,793.642994082907
2001-03-30,783.5491444133834
2001-04-02,772.7185103873319
2001-04-03,767.5773777817288
2001-04-04,736.2150671185169
2001-04-05,749.6645755224305
2001-04-06,742.599625916039
2001-04-09,733.3529415780836
2001-04-10,752.2569371977295
2001-04-11,767.9007069496099
2001-04-12,773.0268885752138
2001-04-13,773.0268885752134
2001-04-16,778.3707253988066
2001-04-17,774.9485267435439
2001-04-18,806.7845325696499
2001-04-19,795.5918271918767
2001-04-20,766.8599994353791
2001-04-23,769.3291229893115
2001-04-24,772.9210041918918
2001-04-25,769.6691907572219
2001-04-26,760.191332398423
2001-04-27,766.397778257872
2001-04-30,780.9555285461573
2001-05-01,776.9223451043413
2001-05-02,775.7168109057667
2001-05-03,776.0377093814319
2001-05-04,774.9869836271712
2001-05-07,778.5866050595862
2001-05-08,783.5690556554404
2001-05-09,798.6782774684921
2001-05-10,792.8707179715326
2001-05-11,780.5766569526112
2001-05-14,787.3962652272295
2001-05-15,776.1475757610963
2001-05-16,769.9356159923706
2001-05-17,779.5715972004323
2001-05-18,781.2068715628363
2001-05-21,776.5873317781566
2001-05-22,799.3139316685366
2001-05-23,821.7904271514753
2001-05-24,835.8260504296313
2001-05-25,831.3089877292792
2001-05-28,828.3457800397257
2001-05-29,841.5153797609348
2001-05-30,833.0297411599163
2001-05-31,842.1342195798618
2001-06-01,854.6140492645186
2001-06-04,851.6377814911223
2001-06-05,839.6034551318066
2001-06-06,830.7377562700499
2001-06-07,828.8378235960583
2001-06-08,843.5354503452943
2001-06-11,850.91313892054
2001-06-12,839.6352534054726
2001-06-13,870.2756465675844
2001-06-14,850.7212020458239
2001-06-15,860.1799725646688
2001-06-18,846.162451311467
2001-06-19,851.5069479662687
2001-06-20,851.4020829522059
2001-06-21,838.7637575060612
2001-06-22,852.4178476502165
2001-06-25,851.2035055361827
2001-06-26,849.5658746607859
2001-06-27,852.7729273559195
2001-06-28,858.0272601753658
2001-06-29,868.2573598639976
2001-07-02,869.702817028138
2001-07-03,868.5214880935664
2001-07-04,876.8296077202781
2001-07-05,875.3469510307718
2001-07-06,870.0513853593252
2001-07-09,867.5168373003727
2001-07-10,857.9170149139412
2001-07-11,827.1005446728662
2001-07-12,831.7151496101893
2001-07-13,823.4875571173302
2001-07-16,811.5957057812984
2001-07-17,827.9255569022994
2001-07-18,816.9247295652169
2001-07-19,816.6740553035546
2001-07-20,802.7832842694371
2001-07-23,804.3991611413653
2001-07-24,802.0148101507307
2001-07-25,804.4239592977207
2001-07-26,797.673424669012
2001-07-27,791.6735645669999
2001-07-30,790.3106333662114
2001-07-31,779.7247402646757
2001-08-01,783.7967469926357
2001-08-02,801.1921902602706
2001-08-03,815.2943027138405
2001-08-06,816.4480221888056
2001-08-07,817.7126960065242
2001-08-08,836.4770684163433
2001-08-09,812.7296233476806
2001-08-10,815.8096528040164
2001-08-13,815.2907892646779
2001-08-14,826.5154926856247
2001-08-15,815.0760903110751
2001-08-16,818.1622164515915
2001-08-17,816.4343752858879
2001-08-20,818.2418107056037
2001-08-21,814.034552190883
2001-08-22,811.1076963199624
2001-08-23,833.3127337323742
2001-08-24,856.0711541823442
2001-08-27,885.6922614904239
2001-08-28,873.6539320994794
2001-08-29,877.6404531614074
2001-08-30,863.9630674785482
2001-08-31,880.282676986332
2001-09-03,882.9772263241193
2001-09-04,885.7396153175157
2001-09-05,896.0447493139267
2001-09-06,893.6836060251964
2001-09-07,886.3125962948593
2001-09-10,864.7706785135501
2001-09-11,846.660998318483
2001-09-12,855.269840660249
2001-09-13,800.1820570643832
2001-09-14,743.9753294372641
2001-09-17,692.4634501149045
2001-09-18,713.111502240025
2001-09-19,739.5691629015438
2001-09-20,722.7806487572175
2001-09-21,714.2219108287602
2001-09-24,725.8145130628862
2001-09-25,722.3048718321119
2001-09-26,721.5972541338276
2001-09-27,722.0894438479448
2001-09-28,737.8625176117847
2001-10-01,721.4569754164643
2001-10-02,729.6734411966971
2001-10-03,727.4587894559799
2001-10-04,745.5986765906082
2001-10-05,736.4742217362274
2001-10-08,731.3279347420794
2001-10-09,744.761485477401
2001-10-10,750.2866423072292
2001-10-11,760.149716988858
2001-10-12,749.613877784687
2001-10-15,747.5378807005937
2001-10-16,749.7873846093619
2001-10-17,755.4305040108444
2001-10-18,755.7254585551811
2001-10-19,752.2776176782611
2001-10-22,754.1271739634278
2001-10-23,755.7047878623606
2001-10-24,756.1533113732552
2001-10-25,744.083290523346
2001-10-26,748.1616653580003
2001-10-29,729.6063140165794
2001-10-30,722.9577882697794
2001-10-31,733.4851887596163
2001-11-01,723.3693049657751
2001-11-02,719.4266730329426
2001-11-05,718.1028297530884
2001-11-06,717.8599578085615
2001-11-07,696.9244806798183
2001-11-08,710.1560767462399
2001-11-09,716.8925731034492
2001-11-12,727.5902424665508
2001-11-13,736.1822980646057
2001-11-14,732.9354605983185
2001-11-15,740.2772969271643
2001-11-16,753.1839668842127
2001-11-19,769.5884212969986
2001-11-20,778.5032118057051
2001-11-21,792.5462180769965
2001-11-22,796.6734108036349
2001-11-23,808.2733808979033
2001-11-26,809.9982585475958
2001-11-27,813.7108473056842
2001-11-28,807.6685633020963
2001-11-29,812.6311394585298
2001-11-30,820.8150831418467
2001-12-03,824.7394062208174
2001-12-04,825.8606692740741
2001-12-05,830.4380864105531
2001-12-06,841.0996919304765
2001-12-07,836.654643137883
2001-12-10,838.0081033987661
2001-12-11,819.7607532877754
2001-12-12,811.905260592207
2001-12-13,803.8700895410819
2001-12-14,802.1934678698026
2001-12-17,800.0080838312696
2001-12-18,803.3726781270115
2001-12-19,805.5142350533013
2001-12-20,808.8532255709335
2001-12-21,812.179210156906
2001-12-24,837.5733977901342
2001-12-25,839.2729911089167
2001-12-26,845.5292840201578
2001-12-27,823.9042189954622
2001-12-28,835.5808561582211
2001-12-31,826.3877759907855
2002-01-01,826.3877759907854
2002-01-02,819.7427759752222
2002-01-03,840.476786110565
2002-01-04,861.6857479217209
2002-01-07,869.755587607537
2002-01-08,878.9044327608781
2002-01-09,877.1350887304459
2002-01-10,878.8389859201761
2002-01-11,895.5162866102808
2002-01-14,909.2207227314391
2002-01-15,915.677187600486
2002-01-16,916.4798728823741
2002-01-17,918.5591591618346
2002-01-18,909.0990995036657
2002-01-21,903.3948760099206
2002-01-22,898.6437618353322
2002-01-23,932.7542561768331
2002-01-24,958.3641386068354
2002-01-25,979.0483186674579
2002-01-28,993.0071188745194
2002-01-29,988.701197449602
2002-01-30,983.816559279849
2002-01-31,986.0624073628139
2002-02-01,976.836364982986
2002-02-04,958.8361107067935
2002-02-05,983.9053887216883
2002-02-06,1000.9712474722685
2002-02-07,1003.7014220361284
2002-02-08,1000.8236858994529
2002-02-11,1002.8943927893333
2002-02-12,992.4810041928907
2002-02-13,1014.4918259814992
2002-02-14,1033.0936964249966
2002-02-15,1058.9276177162344
2002-02-18,1076.3411671218894
2002-02-19,1068.8623504391894
2002-02-20,1078.6159747156269
2002-02-21,1044.8197095539488
2002-02-22,1013.1179094439993
2002-02-25,1033.8247419498891
2002-02-26,1036.7416883090568
2002-02-27,1078.9262773404453
2002-02-28,1089.1874477311178
2002-03-01,1109.089864528983
2002-03-04,1143.2958213911631
2002-03-05,1121.1316241928726
2002-03-06,1142.9241072068658
2002-03-07,1137.92312387482
2002-03-08,1134.962856514607
2002-03-11,1127.3341219805914
2002-03-12,1120.6674300579507
2002-03-13,1094.8966953397648
2002-03-14,1104.3504381157647
2002-03-15,1094.504770250237
2002-03-18,1089.190322707302
2002-03-19,1085.3582212527565
2002-03-20,1101.3097672133533
2002-03-21,1111.9038284245082
2002-03-22,1128.8237165244811
2002-03-25,1115.591514531287
2002-03-26,1124.2771038313979
2002-03-27,1114.9358699698191
2002-03-28,1116.56554633496
2002-03-29,1098.6472808130238
2002-04-01,1090.9023623483401
2002-04-02,1067.271532557647
2002-04-03,1043.9040631702617
2002-04-04,1038.875135056183
2002-04-05,1060.4838378408308
2002-04-08,1066.1865688311004
2002-04-09,1076.9176617480837
2002-04-10,1084.8928993779239
2002-04-11,1094.3780484435606
2002-04-12,1087.7808292935817
2002-04-15,1088.360033525646
2002-04-16,1086.3944490927493
2002-04-17,1116.0597677991752
2002-04-18,1124.8348430806827
2002-04-19,1118.7794804838527
2002-04-22,1119.3633319269777
2002-04-23,1090.1886006823304
2002-04-24,1089.6054893660905
2002-04-25,1063.7593748276142
2002-04-26,1069.6437732350073
2002-04-29,1050.6658669211404
2002-04-30,1058.740676941506
2002-05-01,1052.4172357616733
2002-05-02,1052.2200737940275
2002-05-03,1052.8799019144947
2002-05-06,1052.4276436890457
2002-05-07,1060.6890327216868
2002-05-08,1080.1242892290736
2002-05-09,1070.4930332785693
2002-05-10,1060.3240741435998
2002-05-13,1066.8647303082957
2002-05-14,1084.5803676229928
2002-05-15,1058.5033962421694
2002-05-16,1048.4953907938836
2002-05-17,1042.0275601969981
2002-05-20,1039.3662249676781
2002-05-21,1056.584750205599
2002-05-22,1052.2454207495578
2002-05-23,1073.8189762595612
2002-05-24,1063.169089647336
2002-05-27,1068.7475382065418
2002-05-28,1105.6849224410435
2002-05-29,1120.2050525297147
2002-05-30,1115.0959848518592
2002-05-31,1114.587265732336
2002-06-03,1108.7847903538545
2002-06-04,1088.4090536556494
2002-06-05,1126.6294649119982
2002-06-06,1143.3987912042214
2002-06-07,1139.264597459784
2002-06-10,1141.2249695702992
2002-06-11,1129.175096879589
2002-06-12,1126.1996612458038
2002-06-13,1127.92619309241
2002-06-14,1111.257245631365
2002-06-17,1104.0216202740125
2002-06-18,1105.3399741969251
2002-06-19,1047.8469472952777
2002-06-20,1043.1331630549753
2002-06-21,1013.2169962063122
2002-06-24,1005.0203106950006
2002-06-25,1025.8796134111703
2002-06-26,971.4909560198007
2002-06-27,977.7637787913179
2002-06-28,988.7606239690273
2002-07-01,988.2282243578525
