Date,EAFE VALUE WEIGHTED
1997-03-04,476.0565895
1997-03-05,475.2554169
1997-03-06,476.4063731
1997-03-07,477.045105
1997-03-10,480.6277612
1997-03-11,481.765928
1997-03-12,477.4875524
1997-03-13,474.2721787
1997-03-14,475.3295738
1997-03-17,471.9611875
1997-03-18,472.0164635
1997-03-19,472.9038028
1997-03-20,465.8665962
1997-03-21,470.3459987
1997-03-24,467.8731751
1997-03-25,472.5767474
1997-03-26,476.7759214
1997-03-27,479.5702519
1997-03-28,479.3874135
1997-03-31,480.1440861
1997-04-01,471.2371087
1997-04-02,471.6040382
1997-04-03,469.2866283
1997-04-04,468.3056754
1997-04-07,466.6977236
1997-04-08,467.9174256
1997-04-09,467.7941134
1997-04-10,466.5269438
1997-04-11,465.302471
1997-04-14,461.8916314
1997-04-15,466.1304124
1997-04-16,468.4402061
1997-04-17,470.498009
1997-04-18,472.2961615
1997-04-21,476.678849
1997-04-22,475.6836426
1997-04-23,478.9087004
1997-04-24,478.7658954
1997-04-25,475.4248247
1997-04-28,474.7409294
1997-04-29,478.9219117
1997-04-30,482.2910373
1997-05-01,486.005584
1997-05-02,487.3716499
1997-05-05,489.797085
1997-05-06,499.1887372
1997-05-07,499.8712075
1997-05-08,501.6672496
1997-05-09,506.1588257
1997-05-12,512.7029659
1997-05-13,514.6842311
1997-05-14,517.2323686
1997-05-15,518.1675311
1997-05-16,521.6651278
1997-05-19,519.2434405
1997-05-20,521.9645151
1997-05-21,523.3021015
1997-05-22,519.4132114
1997-05-23,522.7870224
1997-05-26,523.4619154
1997-05-27,520.6699086
1997-05-28,521.6190363
1997-05-29,520.1945818
1997-05-30,512.5825629
1997-06-02,515.0818493
1997-06-03,517.1645076
1997-06-04,518.1303402
1997-06-05,520.3238935
1997-06-06,522.3697048
1997-06-09,528.1969344
1997-06-10,528.9400546
1997-06-11,530.7420872
1997-06-12,530.4772425
1997-06-13,531.5984024
1997-06-16,535.3661149
1997-06-17,531.5423432
1997-06-18,532.2429976
1997-06-19,534.3959755
1997-06-20,534.2227506
1997-06-23,535.0457269
1997-06-24,535.9987832
1997-06-25,543.864375
1997-06-26,544.6904714
1997-06-27,540.7729599
1997-06-30,539.2036752
1997-07-01,542.0909934
1997-07-02,542.8766829
1997-07-03,550.0198766
1997-07-04,547.9435171
1997-07-07,550.1643484
1997-07-08,548.5319603
1997-07-09,548.4994267
1997-07-10,547.8267355
1997-07-11,548.5007821
1997-07-14,549.6732877
1997-07-15,545.8581373
1997-07-16,551.6712334
1997-07-17,553.0836354
1997-07-18,547.563523
1997-07-21,543.0190661
1997-07-22,545.8859601
1997-07-23,550.9121655
1997-07-24,548.3899206
1997-07-25,547.2885335
1997-07-28,545.6612222
1997-07-29,545.7687009
1997-07-30,546.6321324
1997-07-31,548.2127276
1997-08-01,541.7682578
1997-08-04,535.4069302
1997-08-05,532.2860236
1997-08-06,537.6381689
1997-08-07,540.6315085
1997-08-08,542.42532
1997-08-11,537.2002237
1997-08-12,538.6851829
1997-08-13,536.6865044
1997-08-14,532.6889068
1997-08-15,533.2144043
1997-08-18,527.0135009
1997-08-19,528.7652187
1997-08-20,532.0071127
1997-08-21,533.2124356
1997-08-22,526.7538214
1997-08-25,525.1501479
1997-08-26,525.186786
1997-08-27,522.2495056
1997-08-28,517.6118684
1997-08-29,510.6667981
1997-09-01,507.5504212
1997-09-02,511.3512065
1997-09-03,518.5591547
1997-09-04,517.6854754
1997-09-05,521.7021207
1997-09-08,521.6197639
1997-09-09,524.3567825
1997-09-10,520.5010475
1997-09-11,513.3466575
1997-09-12,513.242868
1997-09-15,517.9001101
1997-09-16,519.240936
1997-09-17,521.7583931
1997-09-18,523.7950856
1997-09-19,524.4443421
1997-09-22,526.7595767
1997-09-23,527.0336991
1997-09-24,535.5359535
1997-09-25,536.1535326
1997-09-26,536.3077811
1997-09-29,537.5040161
1997-09-30,540.1178598
1997-10-01,541.7232703
1997-10-02,541.6063247
1997-10-03,544.4091307
1997-10-06,544.0074551
1997-10-07,543.8093744
1997-10-08,543.9389053
1997-10-09,537.275467
1997-10-10,536.037853
1997-10-13,538.7454042
1997-10-14,537.2414226
1997-10-15,536.8337241
1997-10-16,540.5888554
1997-10-17,533.124464
1997-10-20,528.5249906
1997-10-21,530.3348419
1997-10-22,527.9043421
1997-10-23,511.3402941
1997-10-24,511.9780169
1997-10-27,502.0329531
1997-10-28,487.3451267
1997-10-29,504.8640754
1997-10-30,497.6430823
1997-10-31,501.1848477
1997-11-03,508.003078
1997-11-04,507.2026141
1997-11-05,506.6962396
1997-11-06,504.9405931
1997-11-07,493.7909638
1997-11-10,492.072716
1997-11-11,493.3186218
1997-11-12,484.1937773
1997-11-13,484.2824042
1997-11-14,481.5205031
1997-11-17,496.8029551
1997-11-18,499.9539257
1997-11-19,490.4470489
1997-11-20,497.0552651
1997-11-21,504.2944211
1997-11-24,499.3784268
1997-11-25,489.1469637
1997-11-26,489.7432241
1997-11-27,493.636283
1997-11-28,494.148824
1997-12-01,500.3189966
1997-12-02,503.36589
1997-12-03,502.3796639
1997-12-04,503.0185284
1997-12-05,502.3001457
1997-12-08,503.0758331
1997-12-09,504.2370636
1997-12-10,501.7745651
1997-12-11,490.2634601
1997-12-12,488.8948618
1997-12-15,487.5529751
1997-12-16,489.6736115
1997-12-17,501.2179325
1997-12-18,498.5047054
1997-12-19,485.6810955
1997-12-22,479.2832044
1997-12-23,482.3571742
1997-12-24,482.5282087
1997-12-25,482.548685
1997-12-26,483.0741401
1997-12-29,489.5180419
1997-12-30,494.5611692
1997-12-31,493.9293514
1998-01-01,493.9293514
1998-01-02,493.7374874
1998-01-05,493.4540404
1998-01-06,489.6719298
1998-01-07,487.8608706
1998-01-08,483.3351325
1998-01-09,476.2813527
1998-01-12,462.8252372
1998-01-13,470.4650079
1998-01-14,477.5087506
1998-01-15,476.9565776
1998-01-16,489.8359078
1998-01-19,497.1075285
1998-01-20,497.0484567
1998-01-21,500.4056172
1998-01-22,501.108808
1998-01-23,504.9967015
1998-01-26,511.2500602
1998-01-27,515.585258
1998-01-28,518.2288517
1998-01-29,516.4957743
1998-01-30,514.9458648
1998-02-02,524.3208005
1998-02-03,529.9662465
1998-02-04,531.7477352
1998-02-05,538.9916327
1998-02-06,540.1657746
1998-02-09,539.3879481
1998-02-10,542.8362867
1998-02-11,543.3713478
1998-02-12,540.0000778
1998-02-13,532.1036595
1998-02-16,531.4995166
1998-02-17,535.8586339
1998-02-18,538.9776333
1998-02-19,537.2745482
1998-02-20,537.7287558
1998-02-23,540.3272429
1998-02-24,537.4139398
1998-02-25,541.2224441
1998-02-26,546.1833245
1998-02-27,552.9295424
1998-03-02,562.329859
1998-03-03,560.6509312
1998-03-04,553.690174
1998-03-05,544.688789
1998-03-06,552.1288004
1998-03-09,554.4101476
1998-03-10,556.4801446
1998-03-11,554.8572784
1998-03-12,554.8845392
1998-03-13,565.0481376
1998-03-16,563.1667966
1998-03-17,568.6436235
1998-03-18,564.3625912
1998-03-19,568.184033
1998-03-20,570.4256071
1998-03-23,573.6723855
1998-03-24,575.2237202
1998-03-25,581.2114169
1998-03-26,581.9384115
1998-03-27,581.5800782
1998-03-30,572.2148089
1998-03-31,573.0036647
1998-04-01,573.5778184
1998-04-02,570.3171633
1998-04-03,570.0745987
1998-04-06,577.6205447
1998-04-07,578.4759248
1998-04-08,580.8302777
1998-04-09,588.5257958
1998-04-10,588.5312467
1998-04-13,586.8035196
1998-04-14,592.0489289
1998-04-15,593.3230079
1998-04-16,581.9945649
1998-04-17,579.1786324
1998-04-20,583.2117721
1998-04-21,585.7704056
1998-04-22,583.4936916
1998-04-23,578.4711033
1998-04-24,576.1483166
1998-04-27,561.0698935
1998-04-28,564.877098
1998-04-29,564.7631633
1998-04-30,573.702522
1998-05-01,577.9999834
1998-05-04,584.1619601
1998-05-05,581.4412038
1998-05-06,579.4653444
1998-05-07,572.6107232
1998-05-08,574.123825
1998-05-11,580.7891606
1998-05-12,575.6334769
1998-05-13,574.2097429
1998-05-14,572.7538672
1998-05-15,572.0448827
1998-05-18,562.1811832
1998-05-19,568.9791016
1998-05-20,575.9708712
1998-05-21,581.6782815
1998-05-22,582.4808568
1998-05-25,581.6821812
1998-05-26,582.4511638
1998-05-27,569.6485017
1998-05-28,567.7017395
1998-05-29,567.097565
1998-06-01,560.6599538
1998-06-02,564.6583513
1998-06-03,568.7698006
1998-06-04,567.4287917
1998-06-05,568.0333901
1998-06-08,569.2153686
1998-06-09,567.8956236
1998-06-10,559.344911
1998-06-11,549.3399753
1998-06-12,541.7206273
1998-06-15,529.7412054
1998-06-16,535.4478599
1998-06-17,552.7797153
1998-06-18,560.2300781
1998-06-19,561.3815767
1998-06-22,551.4667638
1998-06-23,551.1091024
1998-06-24,551.9712405
1998-06-25,558.2774079
1998-06-26,554.7809186
1998-06-29,558.6346789
1998-06-30,565.6586893
1998-07-01,574.7709478
1998-07-02,574.6467541
1998-07-03,577.2029251
1998-07-06,576.234524
1998-07-07,578.3930336
1998-07-08,578.6036446
1998-07-09,572.1922131
1998-07-10,568.0720296
1998-07-13,573.8675242
1998-07-14,581.9933391
1998-07-15,585.2978934
1998-07-16,588.4686342
1998-07-17,593.0325744
1998-07-20,596.4645147
1998-07-21,591.0446582
1998-07-22,579.7206826
1998-07-23,575.2657648
1998-07-24,577.1203481
1998-07-27,565.4879266
1998-07-28,566.9995608
1998-07-29,563.698756
1998-07-30,568.0468471
1998-07-31,563.9961048
1998-08-03,553.0942405
1998-08-04,551.8756462
1998-08-05,547.224572
1998-08-06,540.0294016
1998-08-07,541.9896768
1998-08-10,532.1673943
1998-08-11,517.2528067
1998-08-12,522.2042792
1998-08-13,517.4858106
1998-08-14,518.971652
1998-08-17,516.6065561
1998-08-18,528.4831385
1998-08-19,535.2024058
1998-08-20,533.425753
1998-08-21,515.351745
1998-08-24,516.6300782
1998-08-25,522.9635459
1998-08-26,511.9291039
1998-08-27,497.1164237
1998-08-28,492.1882413
1998-08-31,493.7238812
1998-09-01,495.6848597
1998-09-02,503.8519914
1998-09-03,502.2453668
1998-09-04,501.9323313
1998-09-07,521.6548923
1998-09-08,523.7845319
1998-09-09,513.1769721
1998-09-10,505.6566511
1998-09-11,501.5377839
1998-09-14,509.5680882
1998-09-15,510.5554029
1998-09-16,511.6544487
1998-09-17,501.1084314
1998-09-18,494.3602418
1998-09-21,480.5870198
1998-09-22,486.4891119
1998-09-23,492.7195728
1998-09-24,497.1851315
1998-09-25,490.973459
1998-09-28,495.6988855
1998-09-29,497.2108168
1998-09-30,483.9869792
1998-10-01,471.1511519
1998-10-02,465.348311
1998-10-05,458.0565519
1998-10-06,471.7433825
1998-10-07,489.7778992
1998-10-08,481.6832245
1998-10-09,487.280964
1998-10-12,504.9378698
1998-10-13,503.2102401
1998-10-14,505.4133052
1998-10-15,511.5353626
1998-10-16,526.9794795
1998-10-19,527.6722452
1998-10-20,535.1814448
1998-10-21,535.0653522
1998-10-22,534.3792805
1998-10-23,532.942837
1998-10-26,531.0446667
1998-10-27,535.7046031
1998-10-28,529.5149325
1998-10-29,535.1379145
1998-10-30,541.0129611
1998-11-02,556.1861758
1998-11-03,553.1176641
1998-11-04,565.3514424
1998-11-05,558.9878861
1998-11-06,554.4437878
1998-11-09,542.3439719
1998-11-10,536.1931111
1998-11-11,545.9442377
1998-11-12,536.1160022
1998-11-13,541.2295693
1998-11-16,555.4028321
1998-11-17,551.3806006
1998-11-18,552.418978
1998-11-19,559.8465625
1998-11-20,567.2004064
1998-11-23,572.6424313
1998-11-24,576.2041306
1998-11-25,571.9070752
1998-11-26,578.3122239
1998-11-27,577.4640139
1998-11-30,567.26616
1998-12-01,555.8801362
1998-12-02,556.8367786
1998-12-03,560.007219
1998-12-04,559.9134915
1998-12-07,559.0952753
1998-12-08,561.5966012
1998-12-09,567.852279
1998-12-10,568.840836
1998-12-11,561.0716692
1998-12-14,558.6625217
1998-12-15,556.9619194
1998-12-16,561.3045686
1998-12-17,565.171917
1998-12-18,567.7878684
1998-12-21,574.2138937
1998-12-22,570.1524815
1998-12-23,577.0723868
1998-12-24,574.6488487
1998-12-25,575.9816608
1998-12-28,578.4065272
1998-12-29,583.1454971
1998-12-30,580.9464401
1998-12-31,583.4998605
1999-01-01,583.5000989
1999-01-04,592.5948792
1999-01-05,595.6731572
1999-01-06,605.4013132
1999-01-07,604.0197016
1999-01-08,599.9517724
1999-01-11,596.80702
1999-01-12,588.5679345
1999-01-13,574.4158592
1999-01-14,576.2206004
1999-01-15,578.0856169
1999-01-18,587.1392264
1999-01-19,585.9958712
1999-01-20,590.9176327
1999-01-21,588.3259842
1999-01-22,574.8916538
1999-01-25,574.7753954
1999-01-26,576.570301
1999-01-27,576.3837344
1999-01-28,575.7485541
1999-01-29,578.8516294
1999-02-01,584.2745717
1999-02-02,587.0770231
1999-02-03,580.955548
1999-02-04,579.3536444
1999-02-05,576.2316696
1999-02-08,572.9637505
1999-02-09,565.3227107
1999-02-10,561.8739972
1999-02-11,567.2353437
1999-02-12,571.7006775
1999-02-15,571.3923223
1999-02-16,569.4273237
1999-02-17,566.2559717
1999-02-18,564.7774734
1999-02-19,561.3150082
1999-02-22,565.5254548
1999-02-23,568.3872271
1999-02-24,570.3423117
1999-02-25,570.7571407
1999-02-26,569.5011312
1999-03-01,562.6129282
1999-03-02,560.8431823
1999-03-03,558.3510943
1999-03-04,557.3982512
1999-03-05,573.1201225
1999-03-08,572.936825
1999-03-09,577.5737817
1999-03-10,586.6727195
1999-03-11,589.7552263
1999-03-12,596.1541069
1999-03-15,598.9304023
1999-03-16,603.5009786
1999-03-17,606.0290681
1999-03-18,600.2133985
1999-03-19,609.408001
1999-03-22,606.0734973
1999-03-23,598.8280764
1999-03-24,591.8878211
1999-03-25,598.9282661
1999-03-26,593.6250279
1999-03-29,597.8061644
1999-03-30,597.4071833
1999-03-31,604.3768409
1999-04-01,607.845217
1999-04-02,606.0477553
1999-04-05,602.9978562
1999-04-06,612.583692
1999-04-07,617.8350361
1999-04-08,623.163721
1999-04-09,623.9232047
1999-04-12,622.5144276
1999-04-13,628.1171499
1999-04-14,632.4129906
1999-04-15,628.6256496
1999-04-16,633.8925727
1999-04-19,638.7938636
1999-04-20,628.9624332
1999-04-21,623.7013003
1999-04-22,628.6730411
1999-04-23,632.7046272
1999-04-26,635.9286491
1999-04-27,644.5586998
1999-04-28,643.735989
1999-04-29,640.9894339
1999-04-30,641.7362843
1999-05-03,642.3491118
1999-05-04,644.233165
1999-05-05,640.6804055
1999-05-06,650.5408966
1999-05-07,645.2817731
1999-05-10,645.6632753
1999-05-11,640.2903267
1999-05-12,637.1895144
1999-05-13,636.3972777
1999-05-14,629.8959282
1999-05-17,615.8577849
1999-05-18,619.0175236
1999-05-19,616.6095474
1999-05-20,619.0608186
1999-05-21,617.0971381
1999-05-24,617.4237064
1999-05-25,613.6406695
1999-05-26,611.0471951
1999-05-27,606.5883824
1999-05-28,607.8225685
1999-05-31,607.6340579
1999-06-01,613.3823521
1999-06-02,614.1601973
1999-06-03,614.5253916
1999-06-04,615.5106278
1999-06-07,621.8530162
1999-06-08,628.9235357
1999-06-09,632.0586498
1999-06-10,633.6018712
1999-06-11,641.4663463
1999-06-14,634.3862961
1999-06-15,634.7060035
1999-06-16,635.2276719
1999-06-17,639.8876237
1999-06-18,641.5234687
1999-06-21,644.5262373
1999-06-22,643.8208898
1999-06-23,637.1976645
1999-06-24,634.7372299
1999-06-25,637.1754101
1999-06-28,636.3386372
1999-06-29,636.5677336
1999-06-30,633.4516745
1999-07-01,642.8101729
1999-07-02,645.8926889
1999-07-05,653.9960117
1999-07-06,653.0055731
1999-07-07,649.2232542
1999-07-08,646.4409079
1999-07-09,647.9904673
1999-07-12,648.1188119
1999-07-13,644.2664971
1999-07-14,649.1566512
1999-07-15,657.12741
1999-07-16,652.3951576
1999-07-19,652.9423789
1999-07-20,654.2895977
1999-07-21,651.5877059
1999-07-22,644.832509
1999-07-23,637.0630249
1999-07-26,638.4194069
1999-07-27,640.4499615
1999-07-28,644.1799177
1999-07-29,644.4458598
1999-07-30,653.3662624
1999-08-02,650.9227493
1999-08-03,651.3973171
1999-08-04,652.9661882
1999-08-05,643.7287093
1999-08-06,640.492443
1999-08-09,639.235181
1999-08-10,634.3693936
1999-08-11,632.1859881
1999-08-12,642.0431312
1999-08-13,645.0719069
1999-08-16,652.1986891
1999-08-17,650.6028456
1999-08-18,655.4202106
1999-08-19,655.6463417
1999-08-20,664.4851403
1999-08-23,669.9518533
1999-08-24,666.2532152
1999-08-25,665.440888
1999-08-26,661.5914101
1999-08-27,661.5280805
1999-08-30,664.2120702
1999-08-31,655.7514769
1999-09-01,666.6410381
1999-09-02,665.5805042
1999-09-03,668.075007
1999-09-06,673.1972065
1999-09-07,668.8899686
1999-09-08,667.9880765
1999-09-09,676.2618855
1999-09-10,673.2534209
1999-09-13,673.0868943
1999-09-14,671.2783379
1999-09-15,668.8695374
1999-09-16,662.2004733
1999-09-17,660.3256356
1999-09-20,663.7246317
1999-09-21,666.5888069
1999-09-22,658.8752811
1999-09-23,658.7622173
1999-09-24,649.1448053
1999-09-27,650.6825966
1999-09-28,652.86671
1999-09-29,651.635312
1999-09-30,659.1403387
1999-10-01,662.3511043
1999-10-04,665.5758519
1999-10-05,665.8526077
1999-10-06,667.6811042
1999-10-07,672.8215451
1999-10-08,669.866997
1999-10-11,671.1419816
1999-10-12,670.8771163
1999-10-13,663.2978523
1999-10-14,663.8632162
1999-10-15,658.616292
1999-10-18,648.5199644
1999-10-19,654.9245143
1999-10-20,658.7001458
1999-10-21,656.8367134
1999-10-22,661.942301
1999-10-25,662.5041337
1999-10-26,664.3013056
1999-10-27,658.8934404
1999-10-28,663.7766864
1999-10-29,677.2299384
1999-11-01,676.5910213
1999-11-02,678.3389389
1999-11-03,678.1772509
1999-11-04,684.2274123
1999-11-05,678.5045174
1999-11-08,675.1012636
1999-11-09,678.4746676
1999-11-10,685.6509863
1999-11-11,686.7406312
1999-11-12,683.6794735
1999-11-15,685.4445786
1999-11-16,687.3227589
1999-11-17,694.4433777
1999-11-18,697.2797188
1999-11-19,697.6560015
1999-11-22,697.5118576
1999-11-23,700.0633257
1999-11-24,693.016414
1999-11-25,696.8503023
1999-11-26,700.9361013
1999-11-29,699.1097785
1999-11-30,688.7064692
1999-12-01,693.3167747
1999-12-02,694.7716562
1999-12-03,699.5405
1999-12-06,704.245741
1999-12-07,706.1911938
1999-12-08,700.9969709
1999-12-09,700.8573425
1999-12-10,702.7445779
1999-12-13,699.7979918
1999-12-14,697.7065943
1999-12-15,695.5157471
1999-12-16,703.6919122
1999-12-17,704.6580365
1999-12-20,705.8146657
1999-12-21,704.6991675
1999-12-22,711.9136454
1999-12-23,720.5178836
1999-12-24,721.7289543
1999-12-27,719.8750185
1999-12-28,721.85629
1999-12-29,722.8748895
1999-12-30,727.7346758
1999-12-31,727.7346758
2000-01-03,732.7840469
2000-01-04,720.441223
2000-01-05,708.1069901
2000-01-06,699.82036
2000-01-07,706.977161
2000-01-10,711.0739068
2000-01-11,714.5487496
2000-01-12,709.4460281
2000-01-13,711.9304127
2000-01-14,715.0192813
2000-01-17,719.4943699
2000-01-18,709.5324494
2000-01-19,702.1221292
2000-01-20,701.6019518
2000-01-21,699.3433972
2000-01-24,696.0639024
2000-01-25,686.1258597
2000-01-26,689.2871191
2000-01-27,692.2219854
2000-01-28,686.3058719
2000-01-31,676.4703049
2000-02-01,674.5884757
2000-02-02,679.0158482
2000-02-03,690.27907
2000-02-04,688.7694332
2000-02-07,683.8342595
2000-02-08,688.6257658
2000-02-09,690.3079579
2000-02-10,686.7096973
2000-02-11,684.5143327
2000-02-14,676.7912546
2000-02-15,667.569979
2000-02-16,673.7672982
2000-02-17,679.9827593
2000-02-18,674.9087359
2000-02-21,665.9677823
2000-02-22,670.0546585
2000-02-23,675.8221616
2000-02-24,672.9087023
2000-02-25,674.8705011
2000-02-28,668.1146562
2000-02-29,669.8619371
2000-03-01,682.4067241
2000-03-02,686.7096705
2000-03-03,685.8450508
2000-03-06,686.0061307
2000-03-07,685.3399984
2000-03-08,680.3322832
2000-03-09,685.7487071
2000-03-10,687.1483766
2000-03-13,677.2835712
2000-03-14,677.13097
2000-03-15,671.4510468
2000-03-16,688.9083642
2000-03-17,690.1669053
2000-03-20,691.335423
2000-03-21,692.3883937
2000-03-22,688.0143368
2000-03-23,690.2403718
2000-03-24,701.1010664
2000-03-27,705.5952003
2000-03-28,710.9524941
2000-03-29,711.4148662
2000-03-30,701.9412405
2000-03-31,711.2417331
2000-04-03,707.7985245
2000-04-04,710.9521329
2000-04-05,707.8855434
2000-04-06,705.5796427
2000-04-07,707.4878132
2000-04-10,708.3204522
2000-04-11,703.6785378
2000-04-12,708.2521974
2000-04-13,705.6506335
2000-04-14,699.4441663
2000-04-17,678.9673807
2000-04-18,685.7706932
2000-04-19,686.0932735
2000-04-20,687.4181073
2000-04-21,683.5475675
2000-04-24,690.3754134
2000-04-25,691.3697172
2000-04-26,689.5503045
2000-04-27,678.2175869
2000-04-28,679.5075589
2000-05-01,681.639381
2000-05-02,689.2363607
2000-05-03,678.479679
2000-05-04,679.7420345
2000-05-05,680.0719299
2000-05-08,678.4186417
2000-05-09,674.7034539
2000-05-10,673.8527794
2000-05-11,671.9670741
2000-05-12,681.4963694
2000-05-15,681.5145725
2000-05-16,683.6485935
2000-05-17,671.4166031
2000-05-18,672.6537417
2000-05-19,667.3459292
2000-05-22,662.6532726
2000-05-23,667.6556795
2000-05-24,662.6364891
2000-05-25,667.1611095
2000-05-26,670.3605788
2000-05-29,674.7512449
2000-05-30,681.4685357
2000-05-31,676.2282766
2000-06-01,682.7930858
2000-06-02,697.3685396
2000-06-05,703.6342587
2000-06-06,712.1146204
2000-06-07,709.9605685
2000-06-08,706.1625742
2000-06-09,704.6014812
2000-06-12,706.9064703
2000-06-13,708.441501
2000-06-14,707.7324944
2000-06-15,699.854125
2000-06-16,703.0442382
2000-06-19,705.2830267
2000-06-20,707.3897649
2000-06-21,703.5018243
2000-06-22,700.9203041
2000-06-23,698.409094
2000-06-26,696.831194
2000-06-27,702.7228219
2000-06-28,707.9307706
2000-06-29,708.5665027
2000-06-30,713.9038443
2000-07-03,718.0487139
2000-07-04,718.0104297
2000-07-05,715.6235506
2000-07-06,714.2173493
2000-07-07,717.0270505
2000-07-10,722.4630955
2000-07-11,722.2637175
2000-07-12,719.4735616
2000-07-13,710.0446874
2000-07-14,712.7496987
2000-07-17,710.8561128
2000-07-18,703.5532031
2000-07-19,700.6082171
2000-07-20,703.324185
2000-07-21,698.9043351
2000-07-24,697.9355051
2000-07-25,699.8480472
2000-07-26,699.4547051
2000-07-27,691.9305065
2000-07-28,683.7311555
2000-07-31,685.6333407
2000-08-01,688.8398304
2000-08-02,688.6919908
2000-08-03,681.5845096
2000-08-04,685.142943
2000-08-07,692.9174772
2000-08-08,687.8485542
2000-08-09,692.9928831
2000-08-10,695.0739447
2000-08-11,696.258963
2000-08-14,696.8665426
2000-08-15,702.555034
2000-08-16,704.6025476
2000-08-17,701.6747822
2000-08-18,700.2800951
2000-08-21,696.9232082
2000-08-22,699.6905639
2000-08-23,701.0338474
2000-08-24,702.8864844
2000-08-25,705.4978733
2000-08-28,705.1605165
2000-08-29,702.2070187
2000-08-30,695.9982725
2000-08-31,692.1870532
2000-09-01,702.6064516
2000-09-04,705.1038233
2000-09-05,695.1030313
2000-09-06,688.8956884
2000-09-07,686.7911788
2000-09-08,680.4947234
2000-09-11,674.8295469
2000-09-12,668.3808518
2000-09-13,667.8623061
2000-09-14,667.0151955
2000-09-15,664.1803019
2000-09-18,658.0819854
2000-09-19,658.7788936
2000-09-20,657.0291299
2000-09-21,653.2576656
2000-09-22,659.7666091
2000-09-25,661.8093075
2000-09-26,662.6858576
2000-09-27,661.1987857
2000-09-28,662.9249233
2000-09-29,667.9607576
2000-10-02,672.0388307
2000-10-03,673.8729285
2000-10-04,671.9704833
2000-10-05,672.6581911
2000-10-06,671.2683561
2000-10-09,663.5026388
2000-10-10,663.3331634
2000-10-11,656.9918083
2000-10-12,652.6717084
2000-10-13,650.6292659
2000-10-16,647.5752046
2000-10-17,643.1028241
2000-10-18,637.0070997
2000-10-19,638.5631368
2000-10-20,642.9303975
2000-10-23,643.993286
2000-10-24,650.2106433
2000-10-25,644.3427314
2000-10-26,642.895618
2000-10-27,650.7479345
2000-10-30,652.0745973
2000-10-31,658.7809442
2000-11-01,669.6264232
2000-11-02,672.7846097
2000-11-03,677.2019084
2000-11-06,679.3550803
2000-11-07,678.8136399
2000-11-08,675.2649221
2000-11-09,670.8934772
2000-11-10,668.4049503
2000-11-13,659.5980711
2000-11-14,664.3873302
2000-11-15,665.0647771
2000-11-16,658.5008627
2000-11-17,656.9544408
2000-11-20,649.4366222
2000-11-21,646.4919594
2000-11-22,637.4156532
2000-11-23,638.2313042
2000-11-24,640.1756915
2000-11-27,649.8323755
2000-11-28,649.7773911
2000-11-29,647.3995762
2000-11-30,648.0068638
2000-12-01,657.2922902
2000-12-04,660.4722584
2000-12-05,664.5636466
2000-12-06,665.448523
2000-12-07,662.6562482
2000-12-08,663.8759435
2000-12-11,671.8749012
2000-12-12,670.3932168
2000-12-13,667.1530364
2000-12-14,664.3688266
2000-12-15,658.2756287
2000-12-18,660.3775655
2000-12-19,659.2287873
2000-12-20,654.16334
2000-12-21,651.3549249
2000-12-22,655.0786919
2000-12-25,660.6341773
2000-12-26,661.3424671
2000-12-27,667.1472301
2000-12-28,666.9061321
2000-12-29,673.964975
2001-01-01,673.964975
2001-01-02,673.4285226
2001-01-03,669.8628531
2001-01-04,676.6920051
2001-01-05,680.3059703
2001-01-08,677.9310317
2001-01-09,667.6079528
