Date,PACIFIC VALUE WEIGHTED
1997-05-23,1044.2189342984432
1997-05-26,1045.5812642606788
1997-05-27,1037.5208038621677
1997-05-28,1054.9849645597276
1997-05-29,1050.2206945743264
1997-05-30,1037.3703232996893
1997-06-02,1054.9296869933921
1997-06-03,1058.0936272335468
1997-06-04,1061.7281169090907
1997-06-05,1063.7565396862415
1997-06-06,1061.0816757503703
1997-06-09,1074.7229402138362
1997-06-10,1077.689436047898
1997-06-11,1083.254527852295
1997-06-12,1069.3592272460662
1997-06-13,1066.8941564180247
1997-06-16,1084.5612506582543
1997-06-17,1081.747591861669
1997-06-18,1080.1940070192975
1997-06-19,1080.0738268216244
1997-06-20,1080.9972345425501
1997-06-23,1076.3020377222838
1997-06-24,1078.2935200048862
1997-06-25,1098.1106838053693
1997-06-26,1100.5320600044727
1997-06-27,1088.5971212256015
1997-06-30,1097.105221098084
1997-07-01,1082.8386474372237
1997-07-02,1087.5510718530668
1997-07-03,1088.436044171025
1997-07-04,1077.2545538571765
1997-07-07,1074.6494738774088
1997-07-08,1077.051317877533
1997-07-09,1070.9765102080669
1997-07-10,1070.5752179552721
1997-07-11,1071.8118360382614
1997-07-14,1076.763274965324
1997-07-15,1063.9177129160746
1997-07-16,1067.6712303058462
1997-07-17,1072.7091922757534
1997-07-18,1067.5411347254783
1997-07-21,1066.106835458335
1997-07-22,1062.8880577734442
1997-07-23,1064.4564296047304
1997-07-24,1069.2166059978076
1997-07-25,1067.7107002489022
1997-07-28,1068.5501637987609
1997-07-29,1067.9451730026249
1997-07-30,1060.2795728188066
1997-07-31,1066.3429621344562
1997-08-01,1052.841691585102
1997-08-04,1042.093224427721
1997-08-05,1029.1541312108232
1997-08-06,1042.3186811695514
1997-08-07,1037.3553568260145
1997-08-08,1055.0411566128967
1997-08-11,1028.6772786175109
1997-08-12,1032.533821791293
1997-08-13,1036.6033217614429
1997-08-14,1028.973526028329
1997-08-15,1033.898361765959
1997-08-18,1020.8352282747634
1997-08-19,1009.3367742280233
1997-08-20,1022.5906798653401
1997-08-21,1023.4472687840606
1997-08-22,1005.5451686689657
1997-08-25,999.5304328017337
1997-08-26,1003.6577074028977
1997-08-27,989.454579560684
1997-08-28,978.7481199744803
1997-08-29,956.9752449836835
1997-09-01,931.1091206337253
1997-09-02,934.5883165478622
1997-09-03,960.629713361986
1997-09-04,955.9689474133521
1997-09-05,963.1154985710211
1997-09-08,966.955500684472
1997-09-09,984.1321110526286
1997-09-10,978.5716201231049
1997-09-11,956.5032854982031
1997-09-12,943.3802147718277
1997-09-15,948.2074095844689
1997-09-16,940.5980533620436
1997-09-17,935.2566333522236
1997-09-18,930.7654429181066
1997-09-19,936.2136375302463
1997-09-22,937.530384044676
1997-09-23,942.6406156103114
1997-09-24,961.7947348256689
1997-09-25,960.2243979422417
1997-09-26,947.030901179039
1997-09-29,945.6483008643173
1997-09-30,950.7453279676264
1997-10-01,948.3073031161106
1997-10-02,938.5250990833036
1997-10-03,936.0478384790554
1997-10-06,941.3832170121688
1997-10-07,932.4114832998116
1997-10-08,941.1452359045016
1997-10-09,930.3073877919115
1997-10-10,936.5978220470762
1997-10-13,920.2411290902988
1997-10-14,914.4022519311735
1997-10-15,915.796754479945
1997-10-16,933.9533195420485
1997-10-17,927.518935871291
1997-10-20,905.9303906627423
1997-10-21,902.9512984286133
1997-10-22,902.1858650818215
1997-10-23,867.8313697497917
1997-10-24,869.0193279977542
1997-10-27,849.9765194186494
1997-10-28,817.5223395573742
1997-10-29,851.1869044944721
1997-10-30,834.1354166669161
1997-10-31,838.7997068835189
1997-11-03,849.4131803993095
1997-11-04,844.276090349794
1997-11-05,835.3223450104646
1997-11-06,833.0611825019542
1997-11-07,803.012521222857
1997-11-10,791.0196312654414
1997-11-11,793.7937424671295
1997-11-12,773.2769386920764
1997-11-13,772.6549061497059
1997-11-14,758.4113901807536
1997-11-17,802.6645552388964
1997-11-18,809.9333261574671
1997-11-19,771.9856729916582
1997-11-20,776.9385516011445
1997-11-21,805.6240621977331
1997-11-24,801.6549888452139
1997-11-25,763.595842982311
1997-11-26,766.3260450223754
1997-11-27,782.3677235518095
1997-11-28,784.3842370816756
1997-12-01,791.2763703167357
1997-12-02,797.3602282990655
1997-12-03,790.5387966849278
1997-12-04,779.6505698173518
1997-12-05,780.8403051292479
1997-12-08,779.2962767497708
1997-12-09,789.0642784457538
1997-12-10,783.7928829946975
1997-12-11,755.9981012805226
1997-12-12,746.273714110839
1997-12-15,740.6979001931822
1997-12-16,736.7777193033347
1997-12-17,770.953167628463
1997-12-18,762.9712076413102
1997-12-19,734.4199781230008
1997-12-22,709.4594712234855
1997-12-23,714.0065025797728
1997-12-24,715.287905698367
1997-12-25,715.3750231475897
1997-12-26,717.8216623367233
1997-12-29,723.5095446651184
1997-12-30,742.3556874604789
1997-12-31,742.9639865316171
1998-01-01,742.9639865316171
1998-01-02,731.0239578014518
1998-01-05,715.3650322493774
1998-01-06,707.4809491166515
1998-01-07,707.3791838570039
1998-01-08,695.97289594719
1998-01-09,687.6988675936699
1998-01-12,657.2998026802153
1998-01-13,671.5841583178299
1998-01-14,694.938362986964
1998-01-15,691.4681634427129
1998-01-16,726.3780198230768
1998-01-19,753.8816271708591
1998-01-20,751.9153101348311
1998-01-21,761.6109550198081
1998-01-22,753.865150117585
1998-01-23,763.99684369128
1998-01-26,787.9035958123105
1998-01-27,795.678828199398
1998-01-28,799.5288905231728
1998-01-29,793.8078255062688
1998-01-30,780.4495526678239
1998-02-02,797.7943406516584
1998-02-03,815.9096724950379
1998-02-04,819.3918961000196
1998-02-05,830.9351981637412
1998-02-06,835.0337086698785
1998-02-09,847.0137281252499
1998-02-10,860.5203864149211
1998-02-11,860.1171040227804
1998-02-12,851.0474308201368
1998-02-13,824.5850466806512
1998-02-16,808.6254428531292
1998-02-17,810.7286010893399
1998-02-18,813.3391161363766
1998-02-19,816.1624709264098
1998-02-20,811.6305304990352
1998-02-23,805.0759105054632
1998-02-24,797.2380993175739
1998-02-25,797.2720324461407
1998-02-26,810.6047888310743
1998-02-27,833.8133499923247
1998-03-02,850.3241926012732
1998-03-03,843.1581387629228
1998-03-04,834.8873406333837
1998-03-05,812.5479045918383
1998-03-06,819.5217456830909
1998-03-09,813.8653750847642
1998-03-10,816.9527886133353
1998-03-11,804.8245273117819
1998-03-12,797.4233108171677
1998-03-13,818.8907610747218
1998-03-16,807.299334891275
1998-03-17,811.5896926038698
1998-03-18,800.7296874445576
1998-03-19,804.5603618224465
1998-03-20,808.2400958342732
1998-03-23,808.8123570016318
1998-03-24,801.1630941785386
1998-03-25,808.2960935281055
1998-03-26,822.9694083156593
1998-03-27,814.4786171329794
1998-03-30,791.5421729100692
1998-03-31,791.2312425355341
1998-04-01,776.9848901357983
1998-04-02,754.0703725989711
1998-04-03,745.5357273151135
1998-04-06,755.0960357016992
1998-04-07,764.4254511094349
1998-04-08,784.0821805814677
1998-04-09,803.7343299133878
1998-04-10,801.492999903369
1998-04-13,798.9288912797911
1998-04-14,797.0597790828753
1998-04-15,796.2521047923725
1998-04-16,771.5982092730197
1998-04-17,769.0306288677472
1998-04-20,767.3465800205772
1998-04-21,772.8571423450876
1998-04-22,772.670392927452
1998-04-23,778.3959583717194
1998-04-24,782.1476455577571
1998-04-27,760.2695674087138
1998-04-28,753.843847423605
1998-04-29,752.7936360221981
1998-04-30,762.9892820246042
1998-05-01,759.1144801126762
1998-05-04,756.2647851976674
1998-05-05,756.9102648460748
1998-05-06,739.3100539875616
1998-05-07,731.508866987981
1998-05-08,733.0286865103936
1998-05-11,740.578235145984
1998-05-12,732.5205076564607
1998-05-13,726.0477939391701
1998-05-14,727.687117018183
1998-05-15,728.7105674103033
1998-05-18,718.188142213492
1998-05-19,723.2773725261329
1998-05-20,727.1740604041086
1998-05-21,738.6494197075003
1998-05-22,734.7836481172856
1998-05-25,725.8186432825962
1998-05-26,723.3492566790326
1998-05-27,712.1703605194496
1998-05-28,707.7010928925982
1998-05-29,703.9633390866804
1998-06-01,681.674676668822
1998-06-02,691.4362918182848
1998-06-03,693.4201257351671
1998-06-04,689.531984554886
1998-06-05,679.5699280275126
1998-06-08,671.9696555446416
1998-06-09,674.3320600175853
1998-06-10,657.640831413006
1998-06-11,643.2808704721824
1998-06-12,638.3841308995828
1998-06-15,618.2774946902075
1998-06-16,620.7944027397041
1998-06-17,653.2514783911354
1998-06-18,684.2726789646747
1998-06-19,693.9299768420511
1998-06-22,671.6571587812253
1998-06-23,662.4218357398943
1998-06-24,660.4128691597072
1998-06-25,661.7281781884029
1998-06-26,657.4525504058394
1998-06-29,664.3704041693733
1998-06-30,692.0057463800321
1998-07-01,712.8979783442601
1998-07-02,708.8682382842127
1998-07-03,710.935251571672
1998-07-06,700.4951998632447
1998-07-07,707.7229781703885
1998-07-08,705.7026119099486
1998-07-09,694.7488461925769
1998-07-10,682.2617200776276
1998-07-13,686.5033956941875
1998-07-14,698.3745223204563
1998-07-15,704.0560451583449
1998-07-16,712.4205589541197
1998-07-17,712.6891158247607
1998-07-20,713.2941337701361
1998-07-21,708.1487114274246
1998-07-22,692.0351717650868
1998-07-23,684.6393810342339
1998-07-24,690.4018453324204
1998-07-27,669.4455052066786
1998-07-28,673.8505512639287
1998-07-29,666.7376404510409
1998-07-30,671.6525434389181
1998-07-31,671.8231364388711
1998-08-03,654.0210864953245
1998-08-04,653.1318795830048
1998-08-05,654.7616819781883
1998-08-06,644.5245181480753
1998-08-07,635.9518623370521
1998-08-10,626.5926134466959
1998-08-11,610.5624447323255
1998-08-12,611.2345794289578
1998-08-13,609.0556271321395
1998-08-14,608.4657890547325
1998-08-17,599.9116242540074
1998-08-18,609.2318293829519
1998-08-19,627.4720981765618
1998-08-20,633.5124485069281
1998-08-21,617.25199539864
1998-08-24,613.2946464890832
1998-08-25,614.8602569714114
1998-08-26,609.0561275352043
1998-08-27,598.5338141317502
1998-08-28,582.0918248101215
1998-08-31,589.3378037581663
1998-09-01,603.5435341754142
1998-09-02,609.5121349733884
1998-09-03,617.754126824571
1998-09-04,615.5534223074322
1998-09-07,658.9333739227791
1998-09-08,651.5556043445858
1998-09-09,626.4867621743415
1998-09-10,632.6916247517885
1998-09-11,620.8518865446028
1998-09-14,623.8378095673676
1998-09-15,627.6534443471963
1998-09-16,623.5242610103185
1998-09-17,620.4758220847749
1998-09-18,617.0762388391512
1998-09-21,598.564647141084
1998-09-22,597.0741859050365
1998-09-23,594.8131433990798
1998-09-24,616.1207327043195
1998-09-25,605.0962566759391
1998-09-28,611.54638589067
1998-09-29,618.8863739106333
1998-09-30,594.9343365875018
1998-10-01,585.2511006712836
1998-10-02,587.026194250907
1998-10-05,576.3022136306416
1998-10-06,584.5390647741478
1998-10-07,646.8684372258328
1998-10-08,646.9103972258301
1998-10-09,653.5541811423117
1998-10-12,677.4824983374272
1998-10-13,660.9910667328714
1998-10-14,652.4640991365272
1998-10-15,658.6856488140177
1998-10-16,695.5648085940583
1998-10-19,707.2203040626487
1998-10-20,705.3085890691175
1998-10-21,724.7140805390874
1998-10-22,723.1406793346506
1998-10-23,718.1825509313077
1998-10-26,706.7278919493835
1998-10-27,707.7394681566817
1998-10-28,703.3857680489525
1998-10-29,715.5478751041264
1998-10-30,722.1110092252561
1998-11-02,749.6130385520985
1998-11-03,749.183460083719
1998-11-04,770.3973573175139
1998-11-05,763.2886868684211
1998-11-06,746.4567001961007
1998-11-09,724.7441635605677
1998-11-10,711.9716610427545
1998-11-11,735.7791478900624
1998-11-12,715.2540964059014
1998-11-13,728.2911135263482
1998-11-16,749.1463888926138
1998-11-17,743.0253444220887
1998-11-18,748.0331031160347
1998-11-19,758.0159604547457
1998-11-20,766.1589306039001
1998-11-23,767.2006672350858
1998-11-24,789.1454846446492
1998-11-25,778.752802766582
1998-11-26,781.1121343765885
1998-11-27,773.9283274271077
1998-11-30,758.2462061482139
1998-12-01,756.7459325181862
1998-12-02,768.6834086293915
1998-12-03,765.8278287681734
1998-12-04,761.3843670614665
1998-12-07,762.9778152899987
1998-12-08,766.673267939533
1998-12-09,781.0964671573062
1998-12-10,784.6859532149924
1998-12-11,769.2413282517072
1998-12-14,763.3980702131554
1998-12-15,754.4272089410899
1998-12-16,758.7433588754568
1998-12-17,760.6619204235632
1998-12-18,770.4702846146216
1998-12-21,767.4179202935436
1998-12-22,753.0258069093569
1998-12-23,755.4644799339483
1998-12-24,752.2211302008161
1998-12-25,757.4820623577779
1998-12-28,756.150265164482
1998-12-29,765.1437745475532
1998-12-30,765.8155421365218
1998-12-31,775.189307788707
1999-01-01,775.189307788707
1999-01-04,762.5677097834915
1999-01-05,758.8627852264243
1999-01-06,766.3408922422896
1999-01-07,787.1137828160697
1999-01-08,778.1891507011491
1999-01-11,788.9605531986712
1999-01-12,776.0771473185134
1999-01-13,761.0038791317209
1999-01-14,767.6537853152663
1999-01-15,766.5978291436293
1999-01-18,770.6917710957207
1999-01-19,770.7555935945962
1999-01-20,781.215390543299
1999-01-21,785.7301091494974
1999-01-22,770.932813765823
1999-01-25,768.4388481620305
1999-01-26,774.9125733472141
1999-01-27,774.8609465488838
1999-01-28,764.2622320867598
1999-01-29,774.9866698326039
1999-02-01,778.8707558766414
1999-02-02,787.920883243063
1999-02-03,778.9444848142114
1999-02-04,776.7509230714618
1999-02-05,766.8759429019295
1999-02-08,765.2589993328871
1999-02-09,757.7397724631096
1999-02-10,751.8093627366136
1999-02-11,756.1422604365766
1999-02-12,763.5288193443733
1999-02-15,760.4802197486855
1999-02-16,749.9450059610381
1999-02-17,744.6579907724996
1999-02-18,738.6723910293401
1999-02-19,734.7530675608868
1999-02-22,744.1006635038029
1999-02-23,745.673375190705
1999-02-24,744.7770762467949
1999-02-25,754.3142039507361
1999-02-26,759.4556604434842
1999-03-01,753.8464515226885
1999-03-02,739.6391568700335
1999-03-03,738.9155984885558
1999-03-04,731.905923428271
1999-03-05,761.8830887636539
1999-03-08,766.0707485638701
1999-03-09,780.1934232151965
1999-03-10,805.3726404648659
1999-03-11,807.4671212899461
1999-03-12,815.6042267926215
1999-03-15,834.0445347586725
1999-03-16,849.2100745950678
1999-03-17,856.4620934785473
1999-03-18,839.5804138726502
1999-03-19,866.0680350078472
1999-03-22,863.0085931441587
1999-03-23,860.2217584817897
1999-03-24,840.043432901203
1999-03-25,851.9222560545498
1999-03-26,851.5216157118034
1999-03-29,849.6449717872409
1999-03-30,848.3788247702691
1999-03-31,861.0804687142373
1999-04-01,875.6440291249962
1999-04-02,871.144333024261
1999-04-05,866.1110823951469
1999-04-06,883.6207709455867
1999-04-07,888.6387788876928
1999-04-08,900.3969364443053
1999-04-09,900.1703169677633
1999-04-12,889.7863710599652
1999-04-13,901.290039431148
1999-04-14,916.9130028832208
1999-04-15,911.965994122943
1999-04-16,932.1122972853948
1999-04-19,936.5119755485854
1999-04-20,926.3923918001764
1999-04-21,908.682799852951
1999-04-22,916.2973459125536
1999-04-23,926.6628210214307
1999-04-26,933.7353341912312
1999-04-27,936.4432152334263
1999-04-28,938.3070688710287
1999-04-29,938.4507598528648
1999-04-30,933.5562494009258
1999-05-03,929.6068297150924
1999-05-04,928.8222405201683
1999-05-05,929.4450447259677
1999-05-06,958.8309868280244
1999-05-07,944.1557220565022
1999-05-10,945.6738118165016
1999-05-11,931.5624554923731
1999-05-12,934.871154295571
1999-05-13,925.3293305248335
1999-05-14,917.8496658283141
1999-05-17,892.8957170717857
1999-05-18,895.4125937851168
1999-05-19,869.9947383131951
1999-05-20,871.0386768305308
1999-05-21,874.7336535512708
1999-05-24,878.9217013142706
1999-05-25,875.8574054622679
1999-05-26,879.575722483652
1999-05-27,878.5638379502918
1999-05-28,879.307654216002
1999-05-31,874.5906624838523
1999-06-01,893.32439396935
1999-06-02,897.908210857783
1999-06-03,888.0576434723232
1999-06-04,887.4048335119414
1999-06-07,901.6166815661902
1999-06-08,915.6582495995747
1999-06-09,924.1263550721152
1999-06-10,938.4064316840536
1999-06-11,952.0599591540534
1999-06-14,937.7464204499491
1999-06-15,938.461167035204
1999-06-16,939.3761162191552
1999-06-17,954.0999449279684
1999-06-18,945.1020633119247
1999-06-21,949.8736832667654
1999-06-22,957.3718947909831
1999-06-23,946.4885782259163
1999-06-24,944.9127777002178
1999-06-25,945.2768388821063
1999-06-28,952.5736602681998
1999-06-29,958.9776179815655
1999-06-30,950.8810032628375
1999-07-01,968.1298803053835
1999-07-02,977.963508343948
1999-07-05,984.0041334916787
1999-07-06,979.1817971850952
1999-07-07,976.3790814740364
1999-07-08,972.7673580369008
1999-07-09,973.0947824570638
1999-07-12,979.1948423205945
1999-07-13,982.3225587894068
1999-07-14,990.6439409370884
1999-07-15,1000.9985493669167
1999-07-16,991.2294391121325
1999-07-19,1005.2055800508234
1999-07-20,1006.7841495640157
1999-07-21,1002.0245380647996
1999-07-22,984.9212364093913
1999-07-23,974.6088079354304
1999-07-26,971.1223267889292
1999-07-27,971.1467153337162
1999-07-28,984.9872314629459
1999-07-29,1002.1278408842621
1999-07-30,1012.5574838480783
1999-08-02,1006.0696126910619
1999-08-03,1011.8253361929783
1999-08-04,1004.1508119867345
1999-08-05,992.0960508405103
1999-08-06,979.027193820936
1999-08-09,971.0762191896763
1999-08-10,970.6438787699485
1999-08-11,959.3548616070791
1999-08-12,971.4881967062919
1999-08-13,969.7298921582981
1999-08-16,994.7185715350605
1999-08-17,996.6705815092639
1999-08-18,1012.2222746497134
1999-08-19,1015.6845209946564
1999-08-20,1032.7844455974875
1999-08-23,1042.9167591359117
1999-08-24,1036.2165844218287
1999-08-25,1026.4150249940049
1999-08-26,1013.5576184554149
1999-08-27,1007.4466826953609
1999-08-30,1023.1039854923425
1999-08-31,1001.0614363582526
1999-09-01,1031.9450674966347
1999-09-02,1036.1656407429907
1999-09-03,1024.9743026247666
1999-09-06,1038.2475027455555
1999-09-07,1024.884535589192
1999-09-08,1021.8779908661613
1999-09-09,1048.5478463215827
1999-09-10,1048.167605179351
1999-09-13,1073.4986910515374
1999-09-14,1073.9145045758858
1999-09-15,1076.059890928876
1999-09-16,1055.8894987639603
1999-09-17,1046.8414455479647
1999-09-20,1053.7326243078835
1999-09-21,1079.1846311394931
1999-09-22,1052.941763111356
1999-09-23,1052.1173570846502
1999-09-24,1026.6134333831162
1999-09-27,1010.9501414452575
1999-09-28,1032.9045761266186
1999-09-29,1023.4951567868674
1999-09-30,1046.0686454190445
1999-10-01,1059.6200051741903
1999-10-04,1051.3673441377737
1999-10-05,1046.7169322499308
1999-10-06,1046.7263261403875
1999-10-07,1052.5023541198511
1999-10-08,1056.417688429501
1999-10-11,1060.853324045791
1999-10-12,1066.4169795624678
1999-10-13,1045.5033512679006
1999-10-14,1055.356276393376
1999-10-15,1048.9708674822662
1999-10-18,1025.8051797275848
1999-10-19,1024.7899720072771
1999-10-20,1042.0540591208387
1999-10-21,1039.647215561634
1999-10-22,1048.2495455354165
1999-10-25,1062.4429965422505
1999-10-26,1065.237679808385
1999-10-27,1057.5046238441157
1999-10-28,1052.943523963567
1999-10-29,1083.4962610009138
1999-11-01,1082.2375089745053
1999-11-02,1087.8070617517599
1999-11-03,1081.4300398902433
1999-11-04,1098.4344362218844
1999-11-05,1082.3789082786054
1999-11-08,1075.8880443220505
1999-11-09,1078.3016872261
1999-11-10,1094.9211248749443
1999-11-11,1084.8025904286521
1999-11-12,1086.6397477777557
1999-11-15,1081.7232782061317
1999-11-16,1076.8735248242713
1999-11-17,1095.5827979014
1999-11-18,1108.4212663173155
1999-11-19,1117.6176630053742
1999-11-22,1131.1639748602793
1999-11-23,1135.5771926432099
1999-11-24,1123.8690817113304
1999-11-25,1112.5420186420472
1999-11-26,1139.988990836921
1999-11-29,1141.5244052652872
1999-11-30,1118.9266180568138
1999-12-01,1123.5468124734498
1999-12-02,1131.1915585966615
1999-12-03,1130.1008619730173
1999-12-06,1126.8147765967406
1999-12-07,1134.2451158023132
1999-12-08,1119.8818115674821
1999-12-09,1124.4753057645732
1999-12-10,1132.2045509878228
1999-12-13,1118.6439768562043
1999-12-14,1112.1607715155249
1999-12-15,1111.3983849226533
1999-12-16,1111.3275845652454
1999-12-17,1119.0845561971037
1999-12-20,1122.9018444504422
1999-12-21,1121.4130901982628
1999-12-22,1137.5151288619202
1999-12-23,1135.0973739107167
1999-12-24,1131.9489963633089
1999-12-27,1127.133665820446
1999-12-28,1139.0012113276985
1999-12-29,1139.0775024904553
1999-12-30,1143.4916468882857
1999-12-31,1143.4916468882857
2000-01-03,1155.0013247913578
2000-01-04,1137.8364929970573
2000-01-05,1108.1709966716314
2000-01-06,1073.3909686356428
2000-01-07,1081.2208338170783
2000-01-10,1085.3567061281321
2000-01-11,1108.4214586954206
2000-01-12,1098.1950749967584
2000-01-13,1105.2956985324047
2000-01-14,1116.858217242726
2000-01-17,1140.1851263096105
2000-01-18,1128.0096351250456
2000-01-19,1106.4684220082088
2000-01-20,1114.0018670856984
2000-01-21,1114.8617278014551
2000-01-24,1111.1338744397674
2000-01-25,1095.5386644183516
2000-01-26,1104.7431661128544
2000-01-27,1116.1619083628664
2000-01-28,1115.8041205561935
2000-01-31,1109.667411968446
2000-02-01,1093.2605463327527
2000-02-02,1100.0404035268998
2000-02-03,1106.6679799266028
2000-02-04,1115.060415145836
2000-02-07,1111.3443174965562
2000-02-08,1091.0492586908842
2000-02-09,1097.5412915272052
2000-02-10,1092.2316735589793
2000-02-11,1090.4167364121195
2000-02-14,1076.9278785969866
2000-02-15,1054.1257483567445
2000-02-16,1053.7441137158326
2000-02-17,1059.2236232270704
2000-02-18,1049.9064941622432
2000-02-21,1024.666896828796
2000-02-22,1018.033812649453
2000-02-23,1028.4657591421399
2000-02-24,1035.9060067667892
2000-02-25,1049.256050301193
2000-02-28,1052.7873670881218
2000-02-29,1047.9377065327287
2000-03-01,1071.728605541565
2000-03-02,1068.7832164602567
2000-03-03,1064.3829893066456
2000-03-06,1059.7897204844437
2000-03-07,1077.4630182511157
2000-03-08,1069.8040713620414
2000-03-09,1073.862639578472
2000-03-10,1083.6756728420833
2000-03-13,1070.3502730312248
2000-03-14,1069.3035235745433
2000-03-15,1057.197189495357
2000-03-16,1072.8017587283543
2000-03-17,1084.6423872659545
2000-03-20,1080.4080290541813
2000-03-21,1073.9547699870386
2000-03-22,1067.5081174788716
2000-03-23,1069.7830479372583
2000-03-24,1079.5931662546736
2000-03-27,1101.909969863592
2000-03-28,1123.4354854140834
2000-03-29,1149.3231319080842
2000-03-30,1131.3890297210364
2000-03-31,1156.7104067681732
2000-04-03,1158.2012950977078
2000-04-04,1151.163988461734
2000-04-05,1155.073543033582
2000-04-06,1142.1603870944766
2000-04-07,1139.1910092958287
2000-04-10,1140.2183443544614
2000-04-11,1132.275913929368
2000-04-12,1154.573958904419
2000-04-13,1141.8639114355049
2000-04-14,1149.0593672721977
2000-04-17,1095.3918639883711
2000-04-18,1119.3398985085669
2000-04-19,1124.0906728891507
2000-04-20,1119.5427477847418
2000-04-21,1103.953829116177
2000-04-24,1131.2082390622863
2000-04-25,1130.683325403054
2000-04-26,1118.5535180829472
2000-04-27,1109.916615616822
2000-04-28,1095.4547158308978
2000-05-01,1109.1560015747068
2000-05-02,1115.8887791703423
2000-05-03,1114.0714210782705
2000-05-04,1120.2503098651898
2000-05-05,1117.449628270003
2000-05-08,1114.3867465330134
2000-05-09,1099.1585533575376
2000-05-10,1097.3338836163537
2000-05-11,1080.420525058514
2000-05-12,1098.8588345364215
2000-05-15,1092.991427687719
2000-05-16,1094.7947917387723
2000-05-17,1087.7842135666572
2000-05-18,1084.8797979361536
2000-05-19,1096.3802018801957
2000-05-22,1072.8274936909957
2000-05-23,1081.2549064739821
2000-05-24,1072.9215999935798
