Date,WORLD ex USA VALUE WEIGHTED
1997-10-17,1475.9021588890835
1997-10-20,1464.7121357019178
1997-10-21,1470.019867183797
1997-10-22,1463.6552663697114
1997-10-23,1419.5198646907995
1997-10-24,1420.85606695337
1997-10-27,1389.673597691391
1997-10-28,1351.8834497638059
1997-10-29,1399.8661552772664
1997-10-30,1379.5831921942686
1997-10-31,1389.571450031632
1997-11-03,1409.0429192202748
1997-11-04,1406.8401026588995
1997-11-05,1406.6235724554049
1997-11-06,1402.0540042675739
1997-11-07,1371.2009434747285
1997-11-10,1366.6598928518772
1997-11-11,1369.6380632031232
1997-11-12,1344.2671992819282
1997-11-13,1345.4981329512545
1997-11-14,1338.6393378135888
1997-11-17,1379.5309171266804
1997-11-18,1387.2967365452391
1997-11-19,1362.2465575413328
1997-11-20,1379.9174829335052
1997-11-21,1399.1900704373697
1997-11-24,1385.7235167338117
1997-11-25,1358.0821640207716
1997-11-26,1357.8983010322872
1997-11-27,1367.4970537324937
1997-11-28,1369.7726794152145
1997-12-01,1387.5332530064663
1997-12-02,1396.0851032979192
1997-12-03,1393.9305702424647
1997-12-04,1394.9975367796005
1997-12-05,1393.8109135773946
1997-12-08,1396.6470164408604
1997-12-09,1399.5429433303664
1997-12-10,1392.9928117853951
1997-12-11,1361.3538657905103
1997-12-12,1358.0648342708146
1997-12-15,1354.0700343858437
1997-12-16,1359.2472377220754
1997-12-17,1390.1459437244598
1997-12-18,1382.5050151363228
1997-12-19,1347.845581180114
1997-12-22,1331.7277770216072
1997-12-23,1339.0895813871377
1997-12-24,1339.3371413301838
1997-12-25,1339.390866649242
1997-12-26,1340.7695377832752
1997-12-29,1359.1266647062903
1997-12-30,1372.9065356163514
1997-12-31,1371.3934431582795
1998-01-01,1371.3934431582795
1998-01-02,1371.352816597174
1998-01-05,1371.232373656239
1998-01-06,1360.1055995315205
1998-01-07,1354.487849959486
1998-01-08,1341.5012429837209
1998-01-09,1321.2089163867888
1998-01-12,1285.2617467930838
1998-01-13,1306.1576018411743
1998-01-14,1324.8127876385395
1998-01-15,1322.8883711638325
1998-01-16,1357.5150566614304
1998-01-19,1377.271004733509
1998-01-20,1377.3480843915738
1998-01-21,1385.6535636282554
1998-01-22,1386.0141665729825
1998-01-23,1397.3252672281603
1998-01-26,1415.247914010396
1998-01-27,1428.2976013477573
1998-01-28,1435.125123363154
1998-01-29,1430.1524760481082
1998-01-30,1425.878780948045
1998-02-02,1451.6800864344816
1998-02-03,1466.6151996644885
1998-02-04,1471.308933648015
1998-02-05,1491.1539462189758
1998-02-06,1495.329624623513
1998-02-09,1492.8888755439837
1998-02-10,1502.648825070254
1998-02-11,1504.5773298019894
1998-02-12,1496.1176530389625
1998-02-13,1474.980786686329
1998-02-16,1473.3995950974938
1998-02-17,1484.7810802621009
1998-02-18,1492.9505711449278
1998-02-19,1488.2877767556672
1998-02-20,1490.1438042748975
1998-02-23,1497.0609357604496
1998-02-24,1489.3669441686527
1998-02-25,1500.0485117290323
1998-02-26,1514.2306467584117
1998-02-27,1531.6109619321558
1998-03-02,1556.106349436312
1998-03-03,1552.554268802233
1998-03-04,1534.15933792549
1998-03-05,1510.2341432682222
1998-03-06,1530.5907360734084
1998-03-09,1537.6168586235153
1998-03-10,1543.882240066997
1998-03-11,1540.599220707941
1998-03-12,1541.1240422682313
1998-03-13,1567.6338727898283
1998-03-16,1562.971086494823
1998-03-17,1577.3929098359345
1998-03-18,1565.9887804123007
1998-03-19,1575.5127563362826
1998-03-20,1581.6151861292283
1998-03-23,1591.160926114545
1998-03-24,1595.553894312204
1998-03-25,1612.2049253056528
1998-03-26,1613.8675707932362
1998-03-27,1613.4900221244366
1998-03-30,1587.577739310079
1998-03-31,1589.75724425528
1998-04-01,1590.9910450870348
1998-04-02,1582.3083789388802
1998-04-03,1582.33080357872
1998-04-06,1602.5898699895934
1998-04-07,1603.9059576964771
1998-04-08,1609.79002121264
1998-04-09,1630.3861510941567
1998-04-10,1630.4004588808646
1998-04-13,1626.0800351720775
1998-04-14,1641.2617347194944
1998-04-15,1644.595225598312
1998-04-16,1614.6480897838335
1998-04-17,1607.3642757188472
1998-04-20,1617.8720637338265
1998-04-21,1624.5429647249805
1998-04-22,1619.049818644772
1998-04-23,1605.8166962020514
1998-04-24,1598.5129872254552
1998-04-27,1557.3714651375114
1998-04-28,1567.518931724969
1998-04-29,1567.9420278338519
1998-04-30,1592.3554987919915
1998-05-01,1604.052872045245
1998-05-04,1620.453120341459
1998-05-05,1612.8480449810572
1998-05-06,1607.219061449119
1998-05-07,1588.4009178038737
1998-05-08,1593.868269470291
1998-05-11,1611.9711044799265
1998-05-12,1598.4810249621423
1998-05-13,1593.8859673111706
1998-05-14,1589.4041883759865
1998-05-15,1587.3864304026565
1998-05-18,1561.3615235818604
1998-05-19,1579.019661440676
1998-05-20,1597.7543303508958
1998-05-21,1613.390747865878
1998-05-22,1615.5506329208722
1998-05-25,1614.1291680458576
1998-05-26,1613.968739686037
1998-05-27,1579.4890867649121
1998-05-28,1574.8828372328874
1998-05-29,1573.391093164825
1998-06-01,1555.4379890322368
1998-06-02,1566.4793276418893
1998-06-03,1576.787547928209
1998-06-04,1573.408670253022
1998-06-05,1575.1208957751821
1998-06-08,1578.7124135499691
1998-06-09,1575.01228732818
1998-06-10,1550.7208306701964
1998-06-11,1523.0952258841457
1998-06-12,1503.2871962851018
1998-06-15,1469.3873655698667
1998-06-16,1485.2314991968713
1998-06-17,1531.5506493530047
1998-06-18,1550.2569264988633
1998-06-19,1553.2190337026314
1998-06-22,1526.6518087350582
1998-06-23,1526.3967939777651
1998-06-24,1529.466621233674
1998-06-25,1546.7814079088002
1998-06-26,1537.675952130613
1998-06-29,1548.7029727387137
1998-06-30,1566.4920963940247
1998-07-01,1590.6638551339645
1998-07-02,1590.4739087218459
1998-07-03,1597.4086476115183
1998-07-06,1595.1798654077643
1998-07-07,1600.9933998822862
1998-07-08,1601.3871224069048
1998-07-09,1584.1662704612554
1998-07-10,1572.7449308941736
1998-07-13,1587.8066395744956
1998-07-14,1609.6147312834282
1998-07-15,1617.997476486162
1998-07-16,1626.3790987981224
1998-07-17,1638.4493653194331
1998-07-20,1647.7051723914485
1998-07-21,1632.8164651646362
1998-07-22,1602.2659869618044
1998-07-23,1589.1847923933312
1998-07-24,1593.3199465160214
1998-07-27,1562.513856024867
1998-07-28,1565.7154937768457
1998-07-29,1556.0923929593014
1998-07-30,1567.8665079406621
1998-07-31,1555.9047238218661
1998-08-03,1526.8920563658648
1998-08-04,1521.3808373237175
1998-08-05,1509.6493358767384
1998-08-06,1489.485791632599
1998-08-07,1494.54137678139
1998-08-10,1467.6091449442272
1998-08-11,1425.9563589818981
1998-08-12,1441.1929451734102
1998-08-13,1426.9799150899905
1998-08-14,1430.3989148409457
1998-08-17,1425.3791491199333
1998-08-18,1457.5258036581095
1998-08-19,1474.7112979563367
1998-08-20,1469.286573165992
1998-08-21,1420.3891557184736
1998-08-24,1422.798390670632
1998-08-25,1439.359754365513
1998-08-26,1409.187570500139
1998-08-27,1365.426405577183
1998-08-28,1352.7619735316082
1998-08-31,1354.8421776448554
1998-09-01,1360.9979896136858
1998-09-02,1383.9939642533932
1998-09-03,1380.7112550927884
1998-09-04,1380.675702268369
1998-09-07,1432.9550712757014
1998-09-08,1440.792733521784
1998-09-09,1411.8445723128082
1998-09-10,1391.9123028724073
1998-09-11,1382.3509812310979
1998-09-14,1403.2822398589412
1998-09-15,1406.1922517917185
1998-09-16,1409.4968991703563
1998-09-17,1378.7507332991001
1998-09-18,1361.4109158109707
1998-09-21,1325.8248373682895
1998-09-22,1341.7085081126856
1998-09-23,1360.3591500397526
1998-09-24,1371.057205720786
1998-09-25,1354.0419886832233
1998-09-28,1366.6927787488664
1998-09-29,1370.069561594926
1998-09-30,1332.9395874119243
1998-10-01,1296.5764166670824
1998-10-02,1281.8414196448805
1998-10-05,1260.675003418998
1998-10-06,1297.5357520905463
1998-10-07,1346.9038450550177
1998-10-08,1324.5153141067724
1998-10-09,1339.9364982235816
1998-10-12,1386.743308583154
1998-10-13,1382.6743308089467
1998-10-14,1388.7482301231535
1998-10-15,1407.691586216079
1998-10-16,1448.5221026616564
1998-10-19,1449.5121619880915
1998-10-20,1470.1364678282648
1998-10-21,1469.2075413444793
1998-10-22,1467.2421404900886
1998-10-23,1463.452826257942
1998-10-26,1459.222711676037
1998-10-27,1471.9657237822723
1998-10-28,1455.7632729038837
1998-10-29,1471.1897087895238
1998-10-30,1487.8087770247107
1998-11-02,1529.0159191777993
1998-11-03,1521.3746151071532
1998-11-04,1554.42350505013
1998-11-05,1538.640019910988
1998-11-06,1526.227503709364
1998-11-09,1493.3944649543505
1998-11-10,1475.814351436304
1998-11-11,1501.4433887132143
1998-11-12,1474.9644879667412
1998-11-13,1489.438433369296
1998-11-16,1526.7055128770728
1998-11-17,1516.1110315950375
1998-11-18,1518.5356754501604
1998-11-19,1539.4716357730895
1998-11-20,1559.8157414399752
1998-11-23,1575.8792215300182
1998-11-24,1583.8829889814522
1998-11-25,1571.9404744211981
1998-11-26,1590.32903831537
1998-11-27,1586.3190302428416
1998-11-30,1558.6783833120571
1998-12-01,1530.1404140360598
1998-12-02,1531.4301173235567
1998-12-03,1538.6115658392835
1998-12-04,1539.280208041672
1998-12-07,1537.0198516283233
1998-12-08,1543.538391985848
1998-12-09,1560.0745678801889
1998-12-10,1561.2329819274103
1998-12-11,1540.4355682690748
1998-12-14,1533.9664552604481
1998-12-15,1529.634117108837
1998-12-16,1541.735751596241
1998-12-17,1551.8499915947575
1998-12-18,1559.461375643757
1998-12-21,1575.9105878516716
1998-12-22,1564.8324744403965
1998-12-23,1583.6839778506874
1998-12-24,1577.8222947252536
1998-12-25,1581.3093115887916
1998-12-28,1587.5934963954737
1998-12-29,1599.8489150317748
1998-12-30,1593.3833157952536
1998-12-31,1601.560804848137
1999-01-01,1601.5614285892295
1999-01-04,1626.8902397625063
1999-01-05,1636.2620446610824
1999-01-06,1664.4739215976158
1999-01-07,1660.5944718554767
1999-01-08,1650.8467838160857
1999-01-11,1642.5330615747164
1999-01-12,1619.0158523952089
1999-01-13,1579.9534411170898
1999-01-14,1584.03564307058
1999-01-15,1591.0424014626951
1999-01-18,1615.2966328807574
1999-01-19,1611.1473660377176
1999-01-20,1623.613070480821
1999-01-21,1616.355705420063
1999-01-22,1580.3099562963193
1999-01-25,1580.6325929552827
1999-01-26,1585.773609669752
1999-01-27,1585.115934531881
1999-01-28,1583.204265618403
1999-01-29,1593.386141059328
1999-02-01,1607.6367771148584
1999-02-02,1613.455612819452
1999-02-03,1597.858175459279
1999-02-04,1593.8037176529258
1999-02-05,1586.143153698552
1999-02-08,1577.2946149885197
1999-02-09,1555.3775338359064
1999-02-10,1546.0761123296468
1999-02-11,1561.6922148796425
1999-02-12,1572.4385316379205
1999-02-15,1571.846809765704
1999-02-16,1565.6410537077843
1999-02-17,1556.5145284983255
1999-02-18,1553.598646260776
1999-02-19,1544.754238378065
1999-02-22,1556.8179766137598
1999-02-23,1563.2931492785658
1999-02-24,1566.8226381426477
1999-02-25,1567.7226421323685
1999-02-26,1564.438720521422
1999-03-01,1545.554087083055
1999-03-02,1539.8383593567119
1999-03-03,1532.629753654529
1999-03-04,1531.5365775271284
1999-03-05,1575.1024489704755
1999-03-08,1575.5574204976313
1999-03-09,1587.1947917845027
1999-03-10,1611.7383787052054
1999-03-11,1619.7032162530907
1999-03-12,1636.4276405932344
1999-03-15,1644.034341716019
1999-03-16,1656.2776352762276
1999-03-17,1662.9827329894117
1999-03-18,1647.8254759850806
1999-03-19,1672.2840568227068
1999-03-22,1664.0381081855078
1999-03-23,1643.6288363717197
1999-03-24,1626.394523450661
1999-03-25,1645.3457725837786
1999-03-26,1631.6755745492617
1999-03-29,1642.640310300809
1999-03-30,1640.3108682029483
1999-03-31,1658.7873871987497
1999-04-01,1668.504202114445
1999-04-02,1664.162769046313
1999-04-05,1657.6995213425266
1999-04-06,1682.6096141050923
1999-04-07,1697.0220415968959
1999-04-08,1713.133549378277
1999-04-09,1714.1177439953044
1999-04-12,1711.7999831310258
1999-04-13,1726.3734037618785
1999-04-14,1738.128616324975
1999-04-15,1729.1425124457242
1999-04-16,1743.5269227449735
1999-04-19,1755.2127180230061
1999-04-20,1729.3523935140786
1999-04-21,1716.6305648767252
1999-04-22,1730.215611243563
1999-04-23,1741.0400300005044
1999-04-26,1749.0161262311506
1999-04-27,1771.6865763788878
1999-04-28,1770.4166009827359
1999-04-29,1763.6359242735173
1999-04-30,1765.0391627992544
1999-05-03,1767.534999981382
1999-05-04,1772.534442117166
1999-05-05,1762.9516027265204
1999-05-06,1788.54900524769
1999-05-07,1773.993786951449
1999-05-10,1775.2620352858817
1999-05-11,1761.713054874766
1999-05-12,1752.9303231669141
1999-05-13,1751.4261732511752
1999-05-14,1731.7880000119096
1999-05-17,1695.2627486229119
1999-05-18,1704.1072643084897
1999-05-19,1698.3480451531225
1999-05-20,1704.1761675415592
1999-05-21,1699.3136752839628
1999-05-24,1700.3763201791908
1999-05-25,1688.3691941245847
1999-05-26,1680.754333011304
1999-05-27,1668.115865864596
1999-05-28,1672.2060051348326
1999-05-31,1672.0267091971523
1999-06-01,1686.9392269816592
1999-06-02,1689.1333598150693
1999-06-03,1690.6449238379284
1999-06-04,1694.4965649257322
1999-06-07,1711.8149031844976
1999-06-08,1729.109779183348
1999-06-09,1737.4004639813525
1999-06-10,1741.7168392195595
1999-06-11,1762.1896056147227
1999-06-14,1743.95782119286
1999-06-15,1744.3352251476015
1999-06-16,1746.530873226049
1999-06-17,1758.7016293207043
1999-06-18,1763.5901909972342
1999-06-21,1770.6741645252455
1999-06-22,1768.2558094809567
1999-06-23,1750.6277549207994
1999-06-24,1743.8985538544825
1999-06-25,1751.5315963308735
1999-06-28,1748.832388418917
1999-06-29,1749.3056098757802
1999-06-30,1741.8788630838878
1999-07-01,1766.9442431789503
1999-07-02,1777.0044928326506
1999-07-05,1800.1983610667469
1999-07-06,1796.71441180534
1999-07-07,1785.9419644498407
1999-07-08,1778.3452277050717
1999-07-09,1783.0758373316826
1999-07-12,1782.5375622033473
1999-07-13,1771.8123238432315
1999-07-14,1786.3082757164116
1999-07-15,1807.5111838714836
1999-07-16,1794.7226308667869
1999-07-19,1795.5324401880566
1999-07-20,1797.7181953036402
1999-07-21,1789.6206127704247
1999-07-22,1771.4255449107502
1999-07-23,1750.8107503529816
1999-07-26,1753.091056882545
1999-07-27,1758.712053349113
1999-07-28,1769.4973335731272
1999-07-29,1769.440543612902
1999-07-30,1793.8120041363125
1999-08-02,1786.9843445149038
1999-08-03,1788.5760646001333
1999-08-04,1792.39294611679
1999-08-05,1767.1394258195317
1999-08-06,1758.2201674792939
1999-08-09,1754.775120142613
1999-08-10,1741.3223879834397
1999-08-11,1737.9612939219494
1999-08-12,1764.0471786706541
1999-08-13,1773.3403327338328
1999-08-16,1792.3474039391187
1999-08-17,1788.0739038928996
1999-08-18,1800.522403073715
1999-08-19,1801.014503326341
1999-08-20,1824.3929115121466
1999-08-23,1839.3654154988449
1999-08-24,1829.5743283793217
1999-08-25,1827.9061849562509
1999-08-26,1816.5242570657658
1999-08-27,1816.3543601304773
1999-08-30,1822.6685884795738
1999-08-31,1799.7379737993824
1999-09-01,1828.5782762206388
1999-09-02,1824.4345962277698
1999-09-03,1832.5574009247712
1999-09-06,1845.9318749169604
1999-09-07,1835.236422726229
1999-09-08,1833.0547558723229
1999-09-09,1856.0607298802702
1999-09-10,1848.9238076080126
1999-09-13,1848.236739062484
1999-09-14,1843.6416598553367
1999-09-15,1836.2888360428517
1999-09-16,1818.027373985837
1999-09-17,1814.0281803911555
1999-09-20,1822.5117254296515
1999-09-21,1828.198080076786
1999-09-22,1807.5971319524112
1999-09-23,1806.119877426004
1999-09-24,1780.2189187538966
1999-09-27,1786.0829732019743
1999-09-28,1792.0586828940354
1999-09-29,1788.7366972890643
1999-09-30,1808.8406240379386
1999-10-01,1816.7399993171387
1999-10-04,1826.2310690247807
1999-10-05,1826.5684459087938
1999-10-06,1831.5481027605847
1999-10-07,1845.2275134618305
1999-10-08,1837.862792388287
1999-10-11,1841.2403666430382
1999-10-12,1840.280562865492
1999-10-13,1819.0839442907416
1999-10-14,1819.8328881617535
1999-10-15,1804.942583543827
1999-10-18,1778.5457434117245
1999-10-19,1795.298744521375
1999-10-20,1806.216228358602
1999-10-21,1801.7267284873449
1999-10-22,1816.4036687854875
1999-10-25,1818.011157268739
1999-10-26,1822.7222538779702
1999-10-27,1807.844928770851
1999-10-28,1822.025600825901
1999-10-29,1859.5005199553932
1999-11-01,1857.7295516768695
1999-11-02,1861.5471210630296
1999-11-03,1860.9953506005802
1999-11-04,1876.8675584843822
1999-11-05,1862.541828660353
1999-11-08,1852.8124833530485
1999-11-09,1861.6375466043094
1999-11-10,1880.8806529018896
1999-11-11,1885.5480615068084
1999-11-12,1878.581063452098
1999-11-15,1883.9751309522449
1999-11-16,1888.188378688607
1999-11-17,1906.8176253994702
1999-11-18,1914.364589759371
1999-11-19,1915.9331832698967
1999-11-22,1914.612102940266
1999-11-23,1921.9987987492163
1999-11-24,1904.3866555473296
1999-11-25,1915.3116068869624
1999-11-26,1926.3133893226814
1999-11-29,1919.6087152232246
1999-11-30,1889.8808865667463
1999-12-01,1902.655472399588
1999-12-02,1906.7059635633905
1999-12-03,1920.1693699144146
1999-12-06,1933.038146199229
1999-12-07,1938.1647992259664
1999-12-08,1923.1457358923064
1999-12-09,1923.251508374917
1999-12-10,1928.853233708155
1999-12-13,1921.0963752512982
1999-12-14,1914.9475921678566
1999-12-15,1910.1368571992236
1999-12-16,1931.9404632176156
1999-12-17,1934.7534887821864
1999-12-20,1937.5615639613598
1999-12-21,1935.0953721798166
1999-12-22,1954.2589495616219
1999-12-23,1977.8591294719183
1999-12-24,1981.9107773596725
1999-12-27,1977.8221821441937
1999-12-28,1983.7174238811085
1999-12-29,1986.4824794263784
1999-12-30,1998.4614558327833
1999-12-31,1998.010431464732
2000-01-03,2011.6876398825589
2000-01-04,1977.771861780354
2000-01-05,1945.500780904315
2000-01-06,1923.8764631415124
2000-01-07,1944.397555322965
2000-01-10,1955.856853997763
2000-01-11,1963.3328156934188
2000-01-12,1949.1907554524425
2000-01-13,1956.1326190493046
2000-01-14,1963.3407150194823
2000-01-17,1976.5673884821053
2000-01-18,1951.4770451179982
2000-01-19,1931.2492633031875
2000-01-20,1929.685210153765
2000-01-21,1922.64756859644
2000-01-24,1912.7943731215184
2000-01-25,1887.7531301074778
2000-01-26,1897.4742907109542
2000-01-27,1907.1961606731124
2000-01-28,1889.0995829316698
2000-01-31,1863.2685144064997
2000-02-01,1859.5525892013927
2000-02-02,1871.722513202054
2000-02-03,1902.0377750906114
2000-02-04,1899.5089526079469
2000-02-07,1886.0674609096272
2000-02-08,1898.9980667559414
2000-02-09,1902.6950803405352
2000-02-10,1893.6604721479848
2000-02-11,1886.747691040795
2000-02-14,1868.1001560810594
2000-02-15,1844.221429072377
2000-02-16,1861.3782523192594
2000-02-17,1877.6414876849285
2000-02-18,1863.0981231340807
2000-02-21,1839.1380744462222
2000-02-22,1848.6145228520986
2000-02-23,1863.745991510454
2000-02-24,1854.9202460789695
2000-02-25,1860.4662179551894
2000-02-28,1843.6249797513767
2000-02-29,1846.317980735216
2000-03-01,1881.6318757745637
2000-03-02,1893.543710333048
2000-03-03,1890.6366240356115
2000-03-06,1891.2311200305412
2000-03-07,1888.201781653184
2000-03-08,1873.1886413731143
2000-03-09,1888.2244119182387
2000-03-10,1891.9963640455035
2000-03-13,1866.7493972666116
2000-03-14,1865.9926704893358
2000-03-15,1851.7514523908894
2000-03-16,1899.77857309341
2000-03-17,1901.9725495780754
2000-03-20,1906.3717831767417
2000-03-21,1910.471733081413
2000-03-22,1900.3908028203223
2000-03-23,1906.8580668137845
2000-03-24,1935.9166174627846
2000-03-27,1947.8935736701028
2000-03-28,1961.457087178437
2000-03-29,1961.8464926625043
2000-03-30,1936.0386015306492
2000-03-31,1960.4405251857017
2000-04-03,1952.5706333516682
2000-04-04,1959.4989521793723
2000-04-05,1951.5736542927777
2000-04-06,1946.631301583363
2000-04-07,1949.5349800945942
