Date,EUROPE ex UK VALUE WEIGHTED
2004-05-17,655.7631519
2004-05-18,657.9699052
2004-05-19,674.2110118
2004-05-20,663.7065252
2004-05-21,667.1072523
2004-05-24,669.4046843
2004-05-25,673.0431953
2004-05-26,679.0732519
2004-05-27,693.7704923
2004-05-28,688.2766656
2004-05-31,690.3967963
2004-06-01,684.0221185
2004-06-02,691.4145202
2004-06-03,692.533254
2004-06-04,699.5863972
2004-06-07,710.2711217
2004-06-08,707.9339443
2004-06-09,695.0143887
2004-06-10,697.0198464
2004-06-11,691.5427139
2004-06-14,687.4570484
2004-06-15,692.640571
2004-06-16,692.7745338
2004-06-17,694.9964948
2004-06-18,702.5015315
2004-06-21,700.7634605
2004-06-22,694.0377723
2004-06-23,696.3163898
2004-06-24,707.2638859
2004-06-25,704.3807352
2004-06-28,713.015469
2004-06-29,706.8052605
2004-06-30,706.8509431
2004-07-01,704.9751308
2004-07-02,708.7701897
2004-07-05,706.204526
2004-07-06,701.2700534
2004-07-07,705.646426
2004-07-08,709.7499412
2004-07-09,708.3680455
2004-07-12,705.778013
2004-07-13,701.9756492
2004-07-14,703.9814114
2004-07-15,694.9170265
2004-07-16,699.7132004
2004-07-19,694.8099972
2004-07-20,694.4247658
2004-07-21,691.4199264
2004-07-22,683.1879555
2004-07-23,673.4727866
2004-07-26,669.4427123
2004-07-27,672.1384132
2004-07-28,671.3243689
2004-07-29,682.639462
2004-07-30,681.7899451
2004-08-02,678.3897862
2004-08-03,683.8416549
2004-08-04,676.6202594
2004-08-05,678.1340143
2004-08-06,674.2721533
2004-08-09,667.8742449
2004-08-10,675.5827654
2004-08-11,663.9543053
2004-08-12,664.8011916
2004-08-13,669.5601268
2004-08-16,675.1725818
2004-08-17,676.9062947
2004-08-18,675.8703931
2004-08-19,680.5446354
2004-08-20,677.2167962
2004-08-23,679.269438
2004-08-24,674.6406533
2004-08-25,674.670972
2004-08-26,679.839171
2004-08-27,680.0879056
2004-08-30,678.9048836
2004-08-31,680.1594957
2004-09-01,686.388244
2004-09-02,688.8132516
2004-09-03,688.9785904
2004-09-06,692.6803859
2004-09-07,693.8292106
2004-09-08,695.427169
2004-09-09,693.9565419
2004-09-10,704.6434144
2004-09-13,709.2306632
2004-09-14,709.2048729
2004-09-15,699.780511
2004-09-16,700.3786503
2004-09-17,705.8156564
2004-09-20,702.9220288
2004-09-21,713.3252244
2004-09-22,706.2093839
2004-09-23,703.963235
2004-09-24,702.6332562
2004-09-27,700.1855929
2004-09-28,703.5871096
2004-09-29,708.6010557
2004-09-30,710.2316349
2004-10-01,723.1085225
2004-10-04,722.6245328
2004-10-05,726.8381284
2004-10-06,727.2942912
2004-10-07,725.9438662
2004-10-08,730.478086
2004-10-11,727.8550296
2004-10-12,716.7752204
2004-10-13,716.6533039
2004-10-14,719.4573275
2004-10-15,722.7653548
2004-10-18,723.6704412
2004-10-19,730.5693764
2004-10-20,728.2758834
2004-10-21,731.9653825
2004-10-22,734.2674106
2004-10-25,730.0092173
2004-10-26,731.8288103
2004-10-27,741.2489123
2004-10-28,745.4538628
2004-10-29,742.9019021
2004-11-01,750.3594452
2004-11-02,753.420247
2004-11-03,761.6200302
2004-11-04,766.1916929
2004-11-05,772.8575058
2004-11-08,775.5905402
2004-11-09,772.5093218
2004-11-10,776.5188451
2004-11-11,782.8802329
2004-11-12,786.4271947
2004-11-15,784.402633
2004-11-16,781.0328436
2004-11-17,794.1076868
2004-11-18,791.5392895
2004-11-19,790.974742
2004-11-22,786.5828569
2004-11-23,788.966153
2004-11-24,794.5733761
2004-11-25,806.0487451
2004-11-26,806.3320255
2004-11-29,806.4879862
2004-11-30,802.35742
2004-12-01,811.2830442
2004-12-02,812.6023446
2004-12-03,816.1288037
2004-12-06,817.1498523
2004-12-07,820.5354625
2004-12-08,808.8322735
2004-12-09,802.9261616
2004-12-10,804.689147
2004-12-13,815.8350635
2004-12-14,816.8030687
2004-12-15,823.7160442
2004-12-16,817.4494395
2004-12-17,807.5609971
2004-12-20,821.4478608
2004-12-21,820.2712262
2004-12-22,827.7444991
2004-12-23,837.0697889
2004-12-24,839.3288386
2004-12-27,843.0572778
2004-12-28,843.3030123
2004-12-29,841.7924843
2004-12-30,844.6297005
2004-12-31,842.3050221
2005-01-03,842.0590174
2005-01-04,832.7981312
2005-01-05,825.6528643
2005-01-06,824.3592713
2005-01-07,819.687147
2005-01-10,823.6015121
2005-01-11,821.0921549
2005-01-12,823.4626996
2005-01-13,820.9927386
2005-01-14,818.5208967
2005-01-17,822.0409784
2005-01-18,818.4300286
2005-01-19,819.8535708
2005-01-20,809.8693558
2005-01-21,813.6600601
2005-01-24,814.8829136
2005-01-25,815.1052798
2005-01-26,821.8065909
2005-01-27,821.3545896
2005-01-28,816.8996615
2005-01-31,825.9776659
2005-02-01,830.228557
2005-02-02,835.0772165
2005-02-03,828.4217345
2005-02-04,835.3352391
2005-02-07,832.5653724
2005-02-08,829.2666097
2005-02-09,828.8900467
2005-02-10,834.6300087
2005-02-11,843.0286239
2005-02-14,848.7077994
2005-02-15,853.495077
2005-02-16,849.9200397
2005-02-17,857.0717674
2005-02-18,858.0994387
2005-02-21,855.2768803
2005-02-22,861.1376532
2005-02-23,854.5667741
2005-02-24,856.5592151
2005-02-25,864.9467212
2005-02-28,871.3544604
2005-03-01,870.5635193
2005-03-02,865.8462319
2005-03-03,865.8848843
2005-03-04,880.8361331
2005-03-07,878.3998801
2005-03-08,883.9381609
2005-03-09,881.2405957
2005-03-10,877.3555779
2005-03-11,882.6546135
2005-03-14,876.5142331
2005-03-15,877.9669226
2005-03-16,872.9067864
2005-03-17,870.2177427
2005-03-18,865.9925333
2005-03-21,856.3142577
2005-03-22,860.069859
2005-03-23,845.5760476
2005-03-24,848.5560714
2005-03-25,848.5560714
2005-03-28,842.6947985
2005-03-29,846.0729465
2005-03-30,846.098128
2005-03-31,849.1142377
2005-04-01,850.0584862
2005-04-04,836.2280073
2005-04-05,843.2456161
2005-04-06,848.6979286
2005-04-07,855.5786034
2005-04-08,852.2638405
2005-04-11,858.3770936
2005-04-12,849.5522904
2005-04-13,854.2058647
2005-04-14,845.7825034
2005-04-15,838.8362394
2005-04-18,827.0677825
2005-04-19,831.415383
2005-04-20,830.2394041
2005-04-21,833.3713166
2005-04-22,837.5499094
2005-04-25,833.3495972
2005-04-26,830.4981419
2005-04-27,818.5539957
2005-04-28,812.3477608
2005-04-29,813.6804955
2005-05-02,815.3775561
2005-05-03,821.0066352
2005-05-04,830.3237479
2005-05-05,834.0176272
2005-05-06,831.6521821
2005-05-09,828.3637722
2005-05-10,825.6443931
2005-05-11,820.4271567
2005-05-12,818.7011214
2005-05-13,815.2078948
2005-05-16,812.1955601
2005-05-17,812.3808295
2005-05-18,825.3361655
2005-05-19,828.5093868
2005-05-20,823.7758569
2005-05-23,830.9870497
2005-05-24,830.5113615
2005-05-25,831.2550643
2005-05-26,833.2147573
2005-05-27,835.2966115
2005-05-30,834.6536101
2005-05-31,823.2164599
2005-06-01,829.297938
2005-06-02,831.6451418
2005-06-03,828.0469215
2005-06-06,825.8842593
2005-06-07,833.1156739
2005-06-08,835.8240478
2005-06-09,826.3064985
2005-06-10,826.5690907
2005-06-13,823.8135857
2005-06-14,825.5696451
2005-06-15,826.8817755
2005-06-16,829.9146837
2005-06-17,843.5465615
2005-06-20,833.7270359
2005-06-21,838.2840464
2005-06-22,839.0992166
2005-06-23,835.486623
2005-06-24,831.2419902
2005-06-27,828.6601272
2005-06-28,829.4751721
2005-06-29,833.4648838
2005-06-30,836.1583145
2005-07-01,832.9253051
2005-07-04,830.2022619
2005-07-05,828.7165646
2005-07-06,834.3175445
2005-07-07,822.9261495
2005-07-08,833.7934973
2005-07-11,849.9282896
2005-07-12,856.6706069
2005-07-13,854.7254596
2005-07-14,859.7011077
2005-07-15,855.1245061
2005-07-18,856.2698733
2005-07-19,859.7521658
2005-07-20,859.714787
2005-07-21,869.4195544
2005-07-22,868.9522377
2005-07-25,866.7585518
2005-07-26,864.3838756
2005-07-27,869.2919297
2005-07-28,878.4718244
2005-07-29,882.0745247
2005-08-01,886.9927238
2005-08-02,894.3751525
2005-08-03,902.1007452
2005-08-04,898.8073194
2005-08-05,890.7420848
2005-08-08,896.4090693
2005-08-09,902.7098737
2005-08-10,914.9542034
2005-08-11,915.9170457
2005-08-12,910.9944499
2005-08-15,904.7500099
2005-08-16,898.1126156
2005-08-17,894.684585
2005-08-18,881.1699604
2005-08-19,888.2843753
2005-08-22,896.5759168
2005-08-23,887.6927562
2005-08-24,889.1020006
2005-08-25,883.6692495
2005-08-26,879.971969
2005-08-29,878.2850021
2005-08-30,871.1732565
2005-08-31,887.3195824
2005-09-01,904.2519424
2005-09-02,908.7984298
2005-09-05,912.6476367
2005-09-06,918.999461
2005-09-07,919.9207437
2005-09-08,916.5140819
2005-09-09,921.0233842
2005-09-12,910.5475232
2005-09-13,902.4679282
2005-09-14,908.0566313
2005-09-15,902.4849808
2005-09-16,909.3875474
2005-09-19,901.7500228
2005-09-20,908.2592849
2005-09-21,902.2552672
2005-09-22,893.1391492
2005-09-23,892.7159593
2005-09-26,903.4027158
2005-09-27,899.0940229
2005-09-28,910.1160433
2005-09-29,906.7952145
2005-09-30,914.4361205
2005-10-03,909.9154217
2005-10-04,916.9949295
2005-10-05,908.413544
2005-10-06,911.0264354
2005-10-07,907.6841416
2005-10-10,903.6306469
2005-10-11,901.6309892
2005-10-12,897.2606424
2005-10-13,880.1650761
2005-10-14,892.9741653
2005-10-17,890.7262854
2005-10-18,878.9102548
2005-10-19,866.2571848
2005-10-20,868.9732049
2005-10-21,867.2978939
2005-10-24,875.5275632
2005-10-25,882.400305
2005-10-26,884.6299405
2005-10-27,875.8734858
2005-10-28,871.8682806
2005-10-31,882.2589915
2005-11-01,884.091964
2005-11-02,892.6754717
2005-11-03,899.2609487
2005-11-04,883.3224979
2005-11-07,885.4193461
2005-11-08,882.5438703
2005-11-09,880.0962678
2005-11-10,881.7855181
2005-11-11,889.7485368
2005-11-14,890.1586605
2005-11-15,887.2109457
2005-11-16,881.5745481
2005-11-17,891.2889899
2005-11-18,895.8181329
2005-11-21,903.0507128
2005-11-22,901.5585561
2005-11-23,911.3665862
2005-11-24,908.7175187
2005-11-25,906.9317518
2005-11-28,908.5476007
2005-11-29,908.1896068
2005-11-30,906.7357018
2005-12-01,914.7481912
2005-12-02,919.1948426
2005-12-05,921.4772882
2005-12-06,928.3113685
2005-12-07,922.2839216
2005-12-08,930.4451859
2005-12-09,930.1488119
2005-12-12,941.3200072
2005-12-13,940.8686997
2005-12-14,946.1570021
2005-12-15,938.5849039
2005-12-16,949.8339622
2005-12-19,948.1872774
2005-12-20,940.8684932
2005-12-21,942.1452095
2005-12-22,945.6120911
2005-12-23,948.2179097
2005-12-26,948.2179097
2005-12-27,951.638817
2005-12-28,955.3609588
2005-12-29,953.3877124
2005-12-30,942.6139008
2006-01-02,948.684208
2006-01-03,969.1295134
2006-01-04,988.3603466
2006-01-05,986.7039961
2006-01-06,995.3437137
2006-01-09,991.3511435
2006-01-10,984.9210488
2006-01-11,994.7218405
2006-01-12,992.5336146
2006-01-13,986.9933288
2006-01-16,993.7407065
2006-01-17,981.2252154
2006-01-18,973.8070766
2006-01-19,982.6664595
2006-01-20,971.5417769
2006-01-23,985.4447917
2006-01-24,984.537147
2006-01-25,992.9591991
2006-01-26,1005.699922
2006-01-27,1009.40525
2006-01-30,1005.099827
2006-01-31,1011.181579
2006-02-01,1017.951495
2006-02-02,1006.817468
2006-02-03,1000.75587
2006-02-06,1002.745622
2006-02-07,1000.037348
2006-02-08,997.7352825
2006-02-09,1009.26724
2006-02-10,1001.902286
2006-02-13,1009.451791
2006-02-14,1006.540924
2006-02-15,1006.149707
2006-02-16,1011.591167
2006-02-17,1018.285264
2006-02-20,1022.755279
2006-02-21,1022.415918
2006-02-22,1028.151203
2006-02-23,1030.323252
2006-02-24,1028.786304
2006-02-27,1032.196814
2006-02-28,1022.040677
2006-03-01,1031.792958
2006-03-02,1026.103206
2006-03-03,1024.8922
2006-03-06,1030.495069
2006-03-07,1014.492419
2006-03-08,1009.397844
2006-03-09,1017.301645
2006-03-10,1023.880154
2006-03-13,1035.120341
2006-03-14,1045.673694
2006-03-15,1050.343723
2006-03-16,1061.193941
2006-03-17,1064.709325
2006-03-20,1068.813201
2006-03-21,1062.562561
2006-03-22,1065.508913
2006-03-23,1055.983229
2006-03-24,1062.460592
2006-03-27,1056.011795
2006-03-28,1055.948075
2006-03-29,1052.045002
2006-03-30,1074.834489
2006-03-31,1067.496201
2006-04-03,1077.126516
2006-04-04,1085.278248
2006-04-05,1090.590804
2006-04-06,1087.813992
2006-04-07,1070.154764
2006-04-10,1073.285917
2006-04-11,1060.634469
2006-04-12,1055.500749
2006-04-13,1055.637342
2006-04-14,1055.637342
2006-04-17,1072.796096
2006-04-18,1070.952029
2006-04-19,1089.592477
2006-04-20,1096.745184
2006-04-21,1107.450627
2006-04-24,1105.987438
2006-04-25,1110.555327
2006-04-26,1118.012305
2006-04-27,1120.763166
2006-04-28,1119.064801
2006-05-01,1121.781292
2006-05-02,1131.289592
2006-05-03,1119.421499
2006-05-04,1133.439292
2006-05-05,1149.879531
2006-05-08,1151.539243
2006-05-09,1160.379511
2006-05-10,1159.738157
2006-05-11,1155.495164
2006-05-12,1135.817481
2006-05-15,1113.924611
2006-05-16,1116.4977
2006-05-17,1076.568119
2006-05-18,1073.287212
2006-05-19,1068.534465
2006-05-22,1046.41981
2006-05-23,1076.77332
2006-05-24,1056.40561
2006-05-25,1070.014183
2006-05-26,1085.372285
2006-05-29,1087.913967
2006-05-30,1073.917178
2006-05-31,1082.42342
2006-06-01,1084.02136
2006-06-02,1095.290382
2006-06-05,1088.940822
2006-06-06,1054.867017
2006-06-07,1056.879659
2006-06-08,1015.653044
2006-06-09,1032.634075
2006-06-12,1016.318271
2006-06-13,990.6688246
2006-06-14,997.124064
2006-06-15,1022.740925
2006-06-16,1016.543514
2006-06-19,1018.921221
2006-06-20,1025.761496
2006-06-21,1033.20205
2006-06-22,1033.543351
2006-06-23,1030.073324
2006-06-26,1030.934429
2006-06-27,1026.43758
2006-06-28,1020.558611
2006-06-29,1041.340755
2006-06-30,1080.054451
2006-07-03,1087.472473
2006-07-04,1089.361045
2006-07-05,1068.457028
2006-07-06,1081.217965
2006-07-07,1084.300467
2006-07-10,1081.399128
2006-07-11,1070.73556
2006-07-12,1069.863512
2006-07-13,1053.070639
2006-07-14,1033.579231
2006-07-17,1018.377065
2006-07-18,1011.887734
2006-07-19,1043.450189
2006-07-20,1053.803319
2006-07-21,1046.237226
2006-07-24,1060.323101
2006-07-25,1061.003075
2006-07-26,1063.334446
2006-07-27,1087.337829
2006-07-28,1097.381746
2006-07-31,1093.644371
2006-08-01,1081.964745
2006-08-02,1100.393283
2006-08-03,1090.516805
2006-08-04,1111.696629
2006-08-07,1094.588294
2006-08-08,1095.326886
2006-08-09,1108.447565
2006-08-10,1089.581164
2006-08-11,1089.378888
2006-08-14,1098.428373
2006-08-15,1114.099203
2006-08-16,1127.146107
2006-08-17,1132.409832
2006-08-18,1126.827781
2006-08-21,1132.211973
2006-08-22,1126.876156
2006-08-23,1118.531581
2006-08-24,1123.523652
2006-08-25,1119.6882
2006-08-28,1129.57945
2006-08-29,1128.063516
2006-08-30,1139.484599
2006-08-31,1134.476905
2006-09-01,1139.179474
2006-09-04,1150.801778
2006-09-05,1141.532085
2006-09-06,1128.614961
2006-09-07,1114.112671
2006-09-08,1113.234525
2006-09-11,1111.754493
2006-09-12,1124.261138
2006-09-13,1128.089694
2006-09-14,1134.173153
2006-09-15,1129.262329
2006-09-18,1132.898337
2006-09-19,1128.390629
2006-09-20,1142.43859
2006-09-21,1147.836666
2006-09-22,1143.172566
2006-09-25,1137.180433
2006-09-26,1145.771353
2006-09-27,1157.064425
2006-09-28,1156.082054
2006-09-29,1154.92625
2006-10-02,1160.027649
2006-10-03,1155.594739
2006-10-04,1160.085755
2006-10-05,1168.901707
2006-10-06,1159.928919
2006-10-09,1162.61527
2006-10-10,1164.8132
2006-10-11,1167.382834
2006-10-12,1175.827224
2006-10-13,1171.795252
2006-10-16,1175.521286
2006-10-17,1162.787427
2006-10-18,1172.558656
2006-10-19,1181.312869
2006-10-20,1185.59093
2006-10-23,1186.376361
2006-10-24,1185.150807
2006-10-25,1192.984639
2006-10-26,1202.440248
2006-10-27,1205.678347
2006-10-30,1199.914201
2006-10-31,1205.046769
2006-11-01,1210.985614
2006-11-02,1202.151481
2006-11-03,1201.982506
2006-11-06,1218.023226
2006-11-07,1232.462056
2006-11-08,1228.006456
2006-11-09,1231.634586
2006-11-10,1236.934552
2006-11-13,1237.87675
2006-11-14,1236.419832
2006-11-15,1244.704012
2006-11-16,1245.561681
2006-11-17,1237.493915
2006-11-20,1239.807031
2006-11-21,1242.680533
2006-11-22,1255.804608
2006-11-23,1254.486411
2006-11-24,1257.188295
2006-11-27,1238.357372
2006-11-28,1237.110146
2006-11-29,1255.117642
2006-11-30,1253.98419
2006-12-01,1248.848921
2006-12-04,1257.441399
2006-12-05,1267.08484
2006-12-06,1268.397571
2006-12-07,1273.719254
2006-12-08,1274.87093
2006-12-11,1274.956036
2006-12-12,1281.569567
2006-12-13,1287.612723
2006-12-14,1290.435532
2006-12-15,1288.957036
2006-12-18,1287.875171
2006-12-19,1289.154428
2006-12-20,1297.390607
2006-12-21,1294.547309
2006-12-22,1284.004232
2006-12-25,1284.004232
2006-12-26,1281.855539
2006-12-27,1296.435457
2006-12-28,1298.839528
2006-12-29,1301.786098
2007-01-01,1301.786098
2007-01-02,1326.610569
2007-01-03,1319.782192
2007-01-04,1303.954587
2007-01-05,1284.813954
2007-01-08,1285.332761
2007-01-09,1286.890028
2007-01-10,1271.10228
2007-01-11,1286.580426
2007-01-12,1295.271261
2007-01-15,1302.801111
2007-01-16,1297.879691
2007-01-17,1295.991466
2007-01-18,1294.895947
2007-01-19,1305.10462
2007-01-22,1300.055364
2007-01-23,1307.36899
2007-01-24,1314.152927
2007-01-25,1311.219217
2007-01-26,1295.863145
2007-01-29,1304.906356
2007-01-30,1313.748307
2007-01-31,1314.068565
2007-02-01,1328.045105
2007-02-02,1328.572468
2007-02-05,1323.812024
2007-02-06,1328.351992
2007-02-07,1341.630346
2007-02-08,1334.306036
2007-02-09,1338.29807
2007-02-12,1324.655871
2007-02-13,1335.653309
2007-02-14,1359.441014
2007-02-15,1361.061662
2007-02-16,1358.825189
2007-02-19,1367.833692
2007-02-20,1364.706214
2007-02-21,1355.377702
2007-02-22,1356.924909
2007-02-23,1365.654921
2007-02-26,1372.970135
2007-02-27,1338.213644
2007-02-28,1315.85084
2007-03-01,1297.055708
2007-03-02,1295.101272
2007-03-05,1274.506084
2007-03-06,1285.379064
2007-03-07,1297.704256
2007-03-08,1314.046291
2007-03-09,1315.355683
2007-03-12,1318.151901
2007-03-13,1305.219524
2007-03-14,1272.808008
2007-03-15,1300.610322
2007-03-16,1306.61084
2007-03-19,1327.407577
2007-03-20,1334.365427
2007-03-21,1339.650893
2007-03-22,1369.411447
2007-03-23,1372.87359
2007-03-26,1362.137095
2007-03-27,1364.215854
2007-03-28,1356.828601
2007-03-29,1370.060008
2007-03-30,1368.693089
2007-04-02,1379.751208
2007-04-03,1395.185747
2007-04-04,1398.816819
2007-04-05,1408.353727
2007-04-06,1408.353727
2007-04-09,1400.308448
2007-04-10,1419.863965
2007-04-11,1416.549868
2007-04-12,1418.63316
2007-04-13,1429.74934
2007-04-16,1452.79733
2007-04-17,1455.243585
2007-04-18,1450.102196
2007-04-19,1447.335497
2007-04-20,1468.144566
2007-04-23,1463.097078
2007-04-24,1458.137214
2007-04-25,1474.673456
2007-04-26,1474.861342
2007-04-27,1473.269801
2007-04-30,1475.409722
2007-05-01,1469.660273
2007-05-02,1477.279283
2007-05-03,1474.869581
2007-05-04,1488.710012
2007-05-07,1493.701351
2007-05-08,1467.636683
2007-05-09,1473.63537
2007-05-10,1459.858035
2007-05-11,1470.302103
2007-05-14,1470.289881
2007-05-15,1485.278669
2007-05-16,1479.126051
2007-05-17,1473.056463
2007-05-18,1489.074788
2007-05-21,1485.467283
2007-05-22,1489.06201
2007-05-23,1503.845768
2007-05-24,1485.134846
2007-05-25,1489.299987
2007-05-28,1492.831912
2007-05-29,1496.629011
2007-05-30,1486.721501
2007-05-31,1505.252751
2007-06-01,1514.036378
2007-06-04,1516.470039
2007-06-05,1512.600906
2007-06-06,1483.631161
2007-06-07,1461.111218
2007-06-08,1447.180217
2007-06-11,1458.970839
2007-06-12,1445.420337
2007-06-13,1448.12665
2007-06-14,1474.822859
2007-06-15,1500.20373
2007-06-18,1500.702161
2007-06-19,1499.762827
2007-06-20,1508.287548
2007-06-21,1488.521682
2007-06-22,1487.414301
2007-06-25,1486.090069
2007-06-26,1475.016178
2007-06-27,1463.565665
2007-06-28,1483.777754
2007-06-29,1497.460546
2007-07-02,1507.595181
2007-07-03,1518.822603
2007-07-04,1527.019614
2007-07-05,1514.531308
2007-07-06,1527.945695
2007-07-09,1532.285103
2007-07-10,1525.651925
2007-07-11,1524.061546
2007-07-12,1543.062549
2007-07-13,1550.114456
2007-07-16,1554.25761
2007-07-17,1546.545767
2007-07-18,1529.84473
2007-07-19,1545.616182
2007-07-20,1525.737311
2007-07-23,1532.541901
2007-07-24,1510.941698
2007-07-25,1481.100848
2007-07-26,1444.389117
2007-07-27,1432.784885
2007-07-30,1435.404016
2007-07-31,1463.330179
2007-08-01,1440.482119
2007-08-02,1449.637279
2007-08-03,1441.840319
2007-08-06,1433.388275
2007-08-07,1448.772946
2007-08-08,1481.577253
2007-08-09,1440.894814
2007-08-10,1400.011029
2007-08-13,1421.920365
2007-08-14,1401.517804
2007-08-15,1387.174105
2007-08-16,1337.539159
2007-08-17,1375.694552
2007-08-20,1380.797738
2007-08-21,1382.924234
2007-08-22,1406.554211
2007-08-23,1414.370949
2007-08-24,1427.086352
2007-08-27,1429.060827
2007-08-28,1405.971069
2007-08-29,1413.858299
2007-08-30,1426.983238
2007-08-31,1443.218985
2007-09-03,1444.463912
2007-09-04,1451.026642
2007-09-05,1430.644004
2007-09-06,1438.936572
2007-09-07,1414.602509
2007-09-10,1405.956877
2007-09-11,1430.612479
2007-09-12,1439.85998
2007-09-13,1452.700965
2007-09-14,1439.735655
2007-09-17,1423.743749
2007-09-18,1446.207831
2007-09-19,1496.70089
2007-09-20,1501.266995
2007-09-21,1506.814922
2007-09-24,1503.258382
2007-09-25,1493.692485
2007-09-26,1504.336281
2007-09-27,1518.041769
2007-09-28,1525.90708
2007-10-01,1540.918412
2007-10-02,1537.56009
2007-10-03,1538.550263
2007-10-04,1537.391258
2007-10-05,1550.078141
2007-10-08,1538.029717
2007-10-09,1547.291761
2007-10-10,1555.926747
2007-10-11,1574.442146
2007-10-12,1566.524338
2007-10-15,1558.612285
2007-10-16,1540.198054
2007-10-17,1550.480373
2007-10-18,1549.512246
2007-10-19,1539.672785
2007-10-22,1507.262333
2007-10-23,1529.109206
2007-10-24,1518.309842
2007-10-25,1544.977788
2007-10-26,1562.916263
2007-10-29,1575.077021
2007-10-30,1571.22792
2007-10-31,1589.027799
2007-11-01,1558.377767
2007-11-02,1554.423996
2007-11-05,1542.822467
2007-11-06,1557.767519
2007-11-07,1561.392724
2007-11-08,1552.400505
2007-11-09,1527.427103
2007-11-12,1516.448691
2007-11-13,1524.267496
2007-11-14,1543.442994
2007-11-15,1520.471424
2007-11-16,1510.302352
2007-11-19,1483.024833
2007-11-20,1509.795401
2007-11-21,1479.011671
2007-11-22,1486.057549
2007-11-23,1504.831939
2007-11-26,1502.010399
2007-11-27,1500.145192
2007-11-28,1525.699286
2007-11-29,1535.279874
2007-11-30,1542.676329
2007-12-03,1531.038106
2007-12-04,1522.56034
2007-12-05,1537.938876
2007-12-06,1537.303726
2007-12-07,1553.814928
2007-12-10,1571.199936
2007-12-11,1563.816418
2007-12-12,1564.424418
2007-12-13,1521.322245
2007-12-14,1507.611655
2007-12-17,1474.281874
2007-12-18,1475.116555
2007-12-19,1466.340031
2007-12-20,1464.390978
2007-12-21,1487.30411
2007-12-24,1491.889913
2007-12-25,1491.889913
2007-12-26,1502.441365
2007-12-27,1513.175099
2007-12-28,1529.919094
2007-12-31,1521.285595
2008-01-01,1521.285595
2008-01-02,1517.069407
2008-01-03,1507.794924
2008-01-04,1486.393994
2008-01-07,1476.801548
2008-01-08,1483.06181
2008-01-09,1462.620456
2008-01-10,1458.700716
2008-01-11,1462.712304
2008-01-14,1480.455279
2008-01-15,1437.073452
2008-01-16,1405.862169
2008-01-17,1394.318197
2008-01-18,1365.466804
2008-01-21,1268.656295
2008-01-22,1305.678495
2008-01-23,1255.65485
2008-01-24,1341.251003
2008-01-25,1334.293603
2008-01-28,1335.204119
2008-01-29,1355.685395
2008-01-30,1349.68042
2008-01-31,1344.696601
2008-02-01,1374.481935
2008-02-04,1375.021123
2008-02-05,1307.766756
2008-02-06,1319.596325
2008-02-07,1283.38161
2008-02-08,1281.076048
2008-02-11,1268.707608
2008-02-12,1319.520029
2008-02-13,1321.703169
2008-02-14,1326.602694
2008-02-15,1309.085689
2008-02-18,1329.839962
2008-02-19,1344.038715
2008-02-20,1320.814313
2008-02-21,1343.156995
2008-02-22,1331.289555
2008-02-25,1355.687674
2008-02-26,1383.575559
2008-02-27,1403.835357
2008-02-28,1387.855749
2008-02-29,1369.20894
2008-03-03,1353.517042
2008-03-04,1333.903188
2008-03-05,1362.695142
2008-03-06,1347.117581
2008-03-07,1330.910329
2008-03-10,1314.860707
2008-03-11,1332.310779
2008-03-12,1364.77302
2008-03-13,1352.850557
2008-03-14,1342.629897
2008-03-17,1303.056131
2008-03-18,1350.422475
2008-03-19,1331.867447
2008-03-20,1307.428456
2008-03-21,1307.428456
2008-03-24,1304.069442
2008-03-25,1369.42124
2008-03-26,1378.968396
2008-03-27,1399.373533
2008-03-28,1392.92265
2008-03-31,1398.380797
2008-04-01,1422.559423
2008-04-02,1442.81208
2008-04-03,1431.871301
2008-04-04,1448.48299
2008-04-07,1459.995366
2008-04-08,1449.369684
2008-04-09,1442.778556
2008-04-10,1437.241979
2008-04-11,1422.630802
2008-04-14,1411.075319
2008-04-15,1413.782186
2008-04-16,1451.596607
2008-04-17,1441.647191
2008-04-18,1458.855669
2008-04-21,1463.911033
2008-04-22,1459.011599
2008-04-23,1456.922437
2008-04-24,1441.145644
2008-04-25,1455.080702
2008-04-28,1464.709738
2008-04-29,1450.778433
2008-04-30,1456.838492
2008-05-01,1445.778014
2008-05-02,1467.424559
2008-05-05,1473.746872
2008-05-06,1470.279789
2008-05-07,1468.337277
2008-05-08,1464.804923
2008-05-09,1449.936146
2008-05-12,1460.487601
2008-05-13,1460.792131
2008-05-14,1470.404445
2008-05-15,1475.814165
2008-05-16,1489.995608
2008-05-19,1499.946177
2008-05-20,1487.120301
2008-05-21,1485.9262
2008-05-22,1483.81046
2008-05-23,1464.940429
2008-05-26,1461.284801
2008-05-27,1451.281969
2008-05-28,1454.80369
2008-05-29,1447.720803
2008-05-30,1457.341711
2008-06-02,1437.85615
2008-06-03,1436.72877
2008-06-04,1422.22354
2008-06-05,1427.521676
2008-06-06,1413.230647
2008-06-09,1401.999503
2008-06-10,1370.182951
2008-06-11,1350.434144
2008-06-12,1352.582721
2008-06-13,1353.757772
2008-06-16,1358.204102
2008-06-17,1370.458061
2008-06-18,1348.308046
2008-06-19,1333.231359
2008-06-20,1324.469307
2008-06-23,1303.550148
2008-06-24,1304.187914
2008-06-25,1324.406529
2008-06-26,1301.714725
2008-06-27,1290.46972
2008-06-30,1293.051568
2008-07-01,1265.221011
2008-07-02,1272.310339
