Date,WORLD ex UK VALUE WEIGHTED
2004-05-25,742.3310008
2004-05-26,746.5480558
2004-05-27,754.160613
2004-05-28,753.1185842
2004-05-31,754.1635634
2004-06-01,752.7838966
2004-06-02,755.7880106
2004-06-03,750.553881
2004-06-04,755.0866182
2004-06-07,769.1667579
2004-06-08,769.4981615
2004-06-09,761.5983361
2004-06-10,765.2375711
2004-06-11,762.5251009
2004-06-14,755.8823648
2004-06-15,760.2946734
2004-06-16,762.888698
2004-06-17,763.9870371
2004-06-18,766.8169648
2004-06-21,766.7170594
2004-06-22,765.5922592
2004-06-23,770.0595164
2004-06-24,775.0977463
2004-06-25,771.1997813
2004-06-28,774.505605
2004-06-29,772.5495163
2004-06-30,774.0489309
2004-07-01,770.6060418
2004-07-02,769.5908591
2004-07-05,766.7847525
2004-07-06,762.639435
2004-07-07,764.7008344
2004-07-08,762.0664022
2004-07-09,764.253919
2004-07-12,765.7655794
2004-07-13,764.7372646
2004-07-14,762.7005586
2004-07-15,757.920022
2004-07-16,759.6740522
2004-07-19,759.4560504
2004-07-20,759.9666812
2004-07-21,753.5045251
2004-07-22,750.8473749
2004-07-23,743.4452214
2004-07-26,740.9487835
2004-07-27,742.930733
2004-07-28,744.1390212
2004-07-29,749.0110191
2004-07-30,751.4558037
2004-08-02,752.7785599
2004-08-03,752.4031819
2004-08-04,747.9732726
2004-08-05,741.9552898
2004-08-06,736.2939133
2004-08-09,733.9647431
2004-08-10,740.6440379
2004-08-11,737.5686332
2004-08-12,732.7884054
2004-08-13,733.5340075
2004-08-16,739.934901
2004-08-17,742.2469988
2004-08-18,747.1192907
2004-08-19,749.2044191
2004-08-20,751.3565741
2004-08-23,750.622962
2004-08-24,749.8357271
2004-08-25,753.5570628
2004-08-26,755.8638609
2004-08-27,757.5214636
2004-08-30,753.7881828
2004-08-31,756.51518
2004-09-01,759.9040066
2004-09-02,765.3232594
2004-09-03,762.0583886
2004-09-06,765.4648411
2004-09-07,770.2508528
2004-09-08,768.4172197
2004-09-09,766.7237342
2004-09-10,771.5121455
2004-09-13,774.2178159
2004-09-14,775.9409639
2004-09-15,768.4880598
2004-09-16,770.9574306
2004-09-17,773.0753983
2004-09-20,770.1933538
2004-09-21,776.3844314
2004-09-22,768.5178022
2004-09-23,765.9659263
2004-09-24,765.1640876
2004-09-27,761.5049225
2004-09-28,764.764942
2004-09-29,767.9228056
2004-09-30,771.0025196
2004-10-01,781.9782956
2004-10-04,784.4382871
2004-10-05,785.7441386
2004-10-06,789.5691929
2004-10-07,785.1918369
2004-10-08,785.9220707
2004-10-11,786.1767749
2004-10-12,780.4284317
2004-10-13,776.0454298
2004-10-14,772.0559466
2004-10-15,775.4174664
2004-10-18,776.1277997
2004-10-19,775.1558058
2004-10-20,773.6330592
2004-10-21,775.5885062
2004-10-22,773.9558174
2004-10-25,772.0652133
2004-10-26,778.8945303
2004-10-27,786.6736064
2004-10-28,790.9124324
2004-10-29,791.1673102
2004-11-01,793.4911356
2004-11-02,795.4711749
2004-11-03,803.3973197
2004-11-04,813.07581
2004-11-05,818.1426057
2004-11-08,817.675347
2004-11-09,816.1261833
2004-11-10,816.358979
2004-11-11,821.5649176
2004-11-12,829.1218926
2004-11-15,829.863325
2004-11-16,826.11166
2004-11-17,833.3532126
2004-11-18,831.791224
2004-11-19,829.1430366
2004-11-22,828.5304639
2004-11-23,829.3814715
2004-11-24,833.7877831
2004-11-25,838.5500296
2004-11-26,838.8284753
2004-11-29,838.3661272
2004-11-30,834.6407261
2004-12-01,841.8513765
2004-12-02,842.9353076
2004-12-03,845.3522163
2004-12-06,844.2159795
2004-12-07,838.8767314
2004-12-08,835.1194788
2004-12-09,833.9958022
2004-12-10,833.1694492
2004-12-13,841.7348688
2004-12-14,844.54011
2004-12-15,850.7484906
2004-12-16,847.3058456
2004-12-17,842.7005815
2004-12-20,847.9800885
2004-12-21,851.9947202
2004-12-22,856.8301533
2004-12-23,860.1752603
2004-12-24,862.768801
2004-12-27,862.5604714
2004-12-28,866.1146686
2004-12-29,864.4027451
2004-12-30,868.3872567
2004-12-31,868.3129556
2005-01-03,863.5029536
2005-01-04,853.9747221
2005-01-05,849.1604973
2005-01-06,849.5203375
2005-01-07,847.0725661
2005-01-10,850.3035474
2005-01-11,849.021178
2005-01-12,852.7380988
2005-01-13,847.5009172
2005-01-14,848.9527587
2005-01-17,851.0213495
2005-01-18,853.0423589
2005-01-19,849.6078746
2005-01-20,841.5598702
2005-01-21,839.8843948
2005-01-24,840.6303685
2005-01-25,839.9980266
2005-01-26,847.1812554
2005-01-27,846.2054757
2005-01-28,842.9476173
2005-01-31,850.1601197
2005-02-01,854.1745133
2005-02-02,858.010374
2005-02-03,854.1648501
2005-02-04,862.2307295
2005-02-07,861.0647644
2005-02-08,858.6631591
2005-02-09,855.9455619
2005-02-10,861.0089061
2005-02-11,866.3155511
2005-02-14,870.1441681
2005-02-15,873.160321
2005-02-16,871.2810336
2005-02-17,869.8694567
2005-02-18,871.0989491
2005-02-21,870.752305
2005-02-22,866.5820075
2005-02-23,864.8935944
2005-02-24,868.65857
2005-02-25,877.5546253
2005-02-28,879.2480048
2005-03-01,881.3575538
2005-03-02,880.0617222
2005-03-03,880.7253692
2005-03-04,891.1895646
2005-03-07,891.2236183
2005-03-08,892.1661699
2005-03-09,887.2785045
2005-03-10,885.5351063
2005-03-11,884.8025267
2005-03-14,884.3411531
2005-03-15,881.8431106
2005-03-16,877.5083491
2005-03-17,876.2237837
2005-03-18,875.0443788
2005-03-21,869.6892514
2005-03-22,866.227514
2005-03-23,858.6781387
2005-03-24,857.7250538
2005-03-25,858.3086758
2005-03-28,857.361099
2005-03-29,852.6809972
2005-03-30,858.2767292
2005-03-31,861.8535926
2005-04-01,859.6786356
2005-04-04,855.1244399
2005-04-05,859.4874797
2005-04-06,863.185857
2005-04-07,868.0363047
2005-04-08,863.3095877
2005-04-11,864.8039674
2005-04-12,863.1332258
2005-04-13,859.9766223
2005-04-14,850.289775
2005-04-15,839.3049635
2005-04-18,832.9750684
2005-04-19,839.7179759
2005-04-20,834.3046004
2005-04-21,841.9102956
2005-04-22,842.8077457
2005-04-25,845.9186517
2005-04-26,840.7918241
2005-04-27,839.4049897
2005-04-28,832.7544429
2005-04-29,839.511082
2005-05-02,842.2180038
2005-05-03,842.9188076
2005-05-04,853.3478757
2005-05-05,852.9664506
2005-05-06,853.6015759
2005-05-09,854.8935323
2005-05-10,849.1826842
2005-05-11,848.1748601
2005-05-12,841.043666
2005-05-13,835.381928
2005-05-16,837.5414548
2005-05-17,840.0936861
2005-05-18,848.6405768
2005-05-19,853.873455
2005-05-20,851.1373435
2005-05-23,856.5908393
2005-05-24,856.5457737
2005-05-25,853.5296151
2005-05-26,856.5881941
2005-05-27,859.3748298
2005-05-30,860.6346775
2005-05-31,854.3245934
2005-06-01,860.1931387
2005-06-02,861.6480486
2005-06-03,858.983699
2005-06-06,860.0439032
2005-06-07,861.6494177
2005-06-08,863.0470086
2005-06-09,860.1855984
2005-06-10,860.5550114
2005-06-13,859.8152642
2005-06-14,862.6131013
2005-06-15,865.7936877
2005-06-16,869.3991107
2005-06-17,877.340659
2005-06-20,873.7819784
2005-06-21,875.138092
2005-06-22,875.5731556
2005-06-23,869.4075211
2005-06-24,864.066041
2005-06-27,861.8226175
2005-06-28,866.925652
2005-06-29,867.6577852
2005-06-30,864.8575243
2005-07-01,864.2341288
2005-07-04,864.1457023
2005-07-05,867.3901567
2005-07-06,865.5429157
2005-07-07,862.7910422
2005-07-08,870.687419
2005-07-11,879.6304438
2005-07-12,883.949026
2005-07-13,882.2755382
2005-07-14,885.5611239
2005-07-15,884.8450151
2005-07-18,883.2966059
2005-07-19,885.4924381
2005-07-20,887.8110956
2005-07-21,890.4047082
2005-07-22,892.6483397
2005-07-25,889.2829647
2005-07-26,888.4931821
2005-07-27,892.5893493
2005-07-28,897.9678602
2005-07-29,896.4242148
2005-08-01,898.9496364
2005-08-02,905.5193384
2005-08-03,908.3115605
2005-08-04,903.4590089
2005-08-05,893.9932123
2005-08-08,895.2516826
2005-08-09,900.6961733
2005-08-10,907.9937192
2005-08-11,914.520361
2005-08-12,911.3986832
2005-08-15,910.9749808
2005-08-16,904.4881389
2005-08-17,902.5853646
2005-08-18,896.4701305
2005-08-19,898.4720798
2005-08-22,905.2858381
2005-08-23,901.3842346
2005-08-24,898.4442184
2005-08-25,898.1866968
2005-08-26,895.0324081
2005-08-29,894.192575
2005-08-30,891.7160275
2005-08-31,901.4435686
2005-09-01,909.4580931
2005-09-02,910.413982
2005-09-05,912.9595805
2005-09-06,919.0984874
2005-09-07,920.3109948
2005-09-08,915.9285433
2005-09-09,924.4699561
2005-09-12,922.4322932
2005-09-13,916.0852394
2005-09-14,917.7232029
2005-09-15,917.7265689
2005-09-16,923.116073
2005-09-19,918.7253144
2005-09-20,919.3686208
2005-09-21,914.3425028
2005-09-22,912.3199143
2005-09-23,911.6055094
2005-09-26,918.5793065
2005-09-27,915.9626162
2005-09-28,921.8866046
2005-09-29,929.3442462
2005-09-30,929.5702898
2005-10-03,926.4425068
2005-10-04,923.8017931
2005-10-05,912.0783713
2005-10-06,906.222169
2005-10-07,907.066511
2005-10-10,901.6875437
2005-10-11,903.5145084
2005-10-12,899.1350635
2005-10-13,892.4318988
2005-10-14,899.6969058
2005-10-17,899.8921986
2005-10-18,889.9989745
2005-10-19,892.042258
2005-10-20,885.9470121
2005-10-21,886.0978493
2005-10-24,895.8024141
2005-10-25,899.6342951
2005-10-26,898.7514865
2005-10-27,893.7913265
2005-10-28,898.6321509
2005-10-31,906.3769469
2005-11-01,907.5611339
2005-11-02,914.9357804
2005-11-03,918.3507643
2005-11-04,914.6964167
2005-11-07,916.7150646
2005-11-08,914.8724958
2005-11-09,914.1794926
2005-11-10,916.7908189
2005-11-11,921.8811227
2005-11-14,919.2506792
2005-11-15,915.0063846
2005-11-16,915.5348656
2005-11-17,926.6281281
2005-11-18,932.1417072
2005-11-21,937.6674163
2005-11-22,939.2653525
2005-11-23,945.3597278
2005-11-24,944.5601857
2005-11-25,944.4577196
2005-11-28,943.2693601
2005-11-29,943.0248708
2005-11-30,937.5749083
2005-12-01,946.5383638
2005-12-02,950.1447756
2005-12-05,950.4026157
2005-12-06,952.2043177
2005-12-07,949.0747716
2005-12-08,948.1297171
2005-12-09,951.4475169
2005-12-12,957.7396762
2005-12-13,961.5159465
2005-12-14,966.7963636
2005-12-15,962.0221626
2005-12-16,964.4580076
2005-12-19,961.4861366
2005-12-20,959.6202633
2005-12-21,962.5221176
2005-12-22,966.7250537
2005-12-23,968.0924679
2005-12-26,968.3896035
2005-12-27,962.6008659
2005-12-28,965.7392557
2005-12-29,964.3528389
2005-12-30,957.9716745
2006-01-02,959.5037538
2006-01-03,975.0230067
2006-01-04,985.1896906
2006-01-05,987.3819959
2006-01-06,995.9002225
2006-01-09,997.7117799
2006-01-10,993.7452143
2006-01-11,999.8736393
2006-01-12,996.5581597
2006-01-13,994.9065287
2006-01-16,994.9160283
2006-01-17,985.4310349
2006-01-18,977.3674504
2006-01-19,986.0936246
2006-01-20,974.7551725
2006-01-23,978.650209
2006-01-24,981.2976842
2006-01-25,982.5154931
2006-01-26,991.6610915
2006-01-27,999.9612329
2006-01-30,1000.468589
2006-01-31,1001.617952
2006-02-01,1002.152316
2006-02-02,994.7634899
2006-02-03,988.4811621
2006-02-06,990.9789883
2006-02-07,986.2129416
2006-02-08,984.8775926
2006-02-09,989.041246
2006-02-10,987.2705104
2006-02-13,984.170999
2006-02-14,991.1374997
2006-02-15,991.7412353
2006-02-16,997.5804467
2006-02-17,996.6784656
2006-02-20,996.7316551
2006-02-21,996.8994229
2006-02-22,1002.540444
2006-02-23,1005.701487
2006-02-24,1006.714286
2006-02-27,1011.963883
2006-02-28,1005.238959
2006-03-01,1009.235244
2006-03-02,1006.973219
2006-03-03,1003.646964
2006-03-06,1001.349209
2006-03-07,994.8940215
2006-03-08,992.933253
2006-03-09,995.9826219
2006-03-10,999.868392
2006-03-13,1006.44339
2006-03-14,1016.08528
2006-03-15,1020.387993
2006-03-16,1023.831473
2006-03-17,1027.156164
2006-03-20,1028.862437
2006-03-21,1023.463249
2006-03-22,1027.871118
2006-03-23,1022.67134
2006-03-24,1025.946892
2006-03-27,1025.657135
2006-03-28,1022.28116
2006-03-29,1024.419422
2006-03-30,1031.453493
2006-03-31,1026.445463
2006-04-03,1032.390594
2006-04-04,1038.234884
2006-04-05,1042.675981
2006-04-06,1043.948641
2006-04-07,1034.463175
2006-04-10,1034.470342
2006-04-11,1026.319438
2006-04-12,1023.251548
2006-04-13,1023.973734
2006-04-14,1024.074708
2006-04-17,1027.372958
2006-04-18,1038.839412
2006-04-19,1045.598371
2006-04-20,1048.843188
2006-04-21,1053.476287
2006-04-24,1050.162858
2006-04-25,1049.761108
2006-04-26,1055.255541
2006-04-27,1060.235702
2006-04-28,1059.755439
2006-05-01,1060.614645
2006-05-02,1068.588472
2006-05-03,1063.18805
2006-05-04,1067.830779
2006-05-05,1080.668093
2006-05-08,1083.658791
2006-05-09,1087.03186
2006-05-10,1085.545332
2006-05-11,1076.169006
2006-05-12,1062.429729
2006-05-15,1056.199737
2006-05-16,1052.954058
2006-05-17,1034.596264
2006-05-18,1025.273371
2006-05-19,1024.123062
2006-05-22,1014.134464
2006-05-23,1017.334026
2006-05-24,1013.344472
2006-05-25,1022.630135
2006-05-26,1032.49773
2006-05-29,1034.255718
2006-05-30,1022.667729
2006-05-31,1024.790412
2006-06-01,1032.424559
2006-06-02,1040.640176
2006-06-05,1027.473893
2006-06-06,1012.032909
2006-06-07,1005.893635
2006-06-08,989.4703638
2006-06-09,994.9778697
2006-06-12,984.4294199
2006-06-13,963.928862
2006-06-14,968.5772873
2006-06-15,987.8962697
2006-06-16,989.2447395
2006-06-19,983.0345224
2006-06-20,983.7221172
2006-06-21,991.0842918
2006-06-22,991.9941297
2006-06-23,989.5849616
2006-06-26,993.5821936
2006-06-27,988.135168
2006-06-28,986.9406251
2006-06-29,1006.522983
2006-06-30,1023.081466
2006-07-03,1028.921521
2006-07-04,1031.005506
2006-07-05,1018.704258
2006-07-06,1023.009379
2006-07-07,1023.163963
2006-07-10,1025.135362
2006-07-11,1023.049138
2006-07-12,1013.375364
2006-07-13,1000.968608
2006-07-14,989.0006141
2006-07-17,982.6091364
2006-07-18,977.8122785
2006-07-19,996.8108982
2006-07-20,1000.588111
2006-07-21,994.9376799
2006-07-24,1006.583486
2006-07-25,1013.381417
2006-07-26,1013.42845
2006-07-27,1021.250713
2006-07-28,1032.740269
2006-07-31,1032.156218
2006-08-01,1025.55948
2006-08-02,1034.814984
2006-08-03,1032.784691
2006-08-04,1039.182659
2006-08-07,1030.176664
2006-08-08,1031.427661
2006-08-09,1032.994987
2006-08-10,1030.360569
2006-08-11,1027.118086
2006-08-14,1031.172796
2006-08-15,1043.163713
2006-08-16,1053.709042
2006-08-17,1056.908247
2006-08-18,1057.486749
2006-08-21,1055.284266
2006-08-22,1055.788407
2006-08-23,1051.593452
2006-08-24,1052.160617
2006-08-25,1048.94099
2006-08-28,1053.26265
2006-08-29,1055.625982
2006-08-30,1058.323928
2006-08-31,1059.342792
2006-09-01,1063.506918
2006-09-04,1070.113904
2006-09-05,1068.465719
2006-09-06,1058.60853
2006-09-07,1049.214124
2006-09-08,1051.038347
2006-09-11,1046.285633
2006-09-12,1054.725238
2006-09-13,1058.53582
2006-09-14,1061.385455
2006-09-15,1059.276624
2006-09-18,1060.714422
2006-09-19,1059.131886
2006-09-20,1062.717347
2006-09-21,1062.681946
2006-09-22,1059.219384
2006-09-25,1062.382658
2006-09-26,1068.183627
2006-09-27,1075.120761
2006-09-28,1077.058714
2006-09-29,1075.403982
2006-10-02,1077.654939
2006-10-03,1076.35401
2006-10-04,1082.281271
2006-10-05,1089.429213
2006-10-06,1083.314338
2006-10-09,1084.585764
2006-10-10,1086.475079
2006-10-11,1085.199442
2006-10-12,1092.506426
2006-10-13,1094.075436
2006-10-16,1098.919408
2006-10-17,1093.124882
2006-10-18,1096.570606
2006-10-19,1099.617948
2006-10-20,1102.316542
2006-10-23,1106.722635
2006-10-24,1107.472942
2006-10-25,1111.705243
2006-10-26,1119.385996
2006-10-27,1115.759389
2006-10-30,1111.843686
2006-10-31,1113.485216
2006-11-01,1111.12741
2006-11-02,1108.75519
2006-11-03,1106.473896
2006-11-06,1117.108225
2006-11-07,1123.595352
2006-11-08,1122.116436
2006-11-09,1119.014743
2006-11-10,1122.141371
2006-11-13,1121.734276
2006-11-14,1127.695696
2006-11-15,1130.475465
2006-11-16,1130.913803
2006-11-17,1129.23805
2006-11-20,1124.469233
2006-11-21,1126.461142
2006-11-22,1134.629475
2006-11-23,1135.296122
2006-11-24,1132.938937
2006-11-27,1121.223274
2006-11-28,1121.769775
2006-11-29,1135.181447
2006-11-30,1138.604261
2006-12-01,1136.999563
2006-12-04,1143.928416
2006-12-05,1149.028109
2006-12-06,1151.098464
2006-12-07,1150.625329
2006-12-08,1150.119148
2006-12-11,1151.092044
2006-12-12,1152.92372
2006-12-13,1155.244675
2006-12-14,1162.573352
2006-12-15,1162.557974
2006-12-18,1160.854795
2006-12-19,1160.374548
2006-12-20,1164.87166
2006-12-21,1162.191921
2006-12-22,1156.688818
2006-12-25,1155.947285
2006-12-26,1158.614855
2006-12-27,1168.333811
2006-12-28,1168.304963
2006-12-29,1166.296809
2007-01-01,1166.296809
2007-01-02,1173.322941
2007-01-03,1169.323221
2007-01-04,1166.335599
2007-01-05,1155.702634
2007-01-08,1157.397036
2007-01-09,1157.945405
2007-01-10,1150.848045
2007-01-11,1157.013618
2007-01-12,1166.308499
2007-01-15,1170.576968
2007-01-16,1169.071308
2007-01-17,1169.057082
2007-01-18,1167.711388
2007-01-19,1172.600623
2007-01-22,1170.863903
2007-01-23,1175.997187
2007-01-24,1184.031509
2007-01-25,1175.698801
2007-01-26,1170.40801
2007-01-29,1172.316384
2007-01-30,1179.011827
2007-01-31,1182.864988
2007-02-01,1193.743447
2007-02-02,1194.830585
2007-02-05,1192.148267
2007-02-06,1196.428156
2007-02-07,1200.291978
2007-02-08,1195.920162
2007-02-09,1195.300777
2007-02-12,1189.604226
2007-02-13,1200.219939
2007-02-14,1213.165493
2007-02-15,1218.180987
2007-02-16,1216.815517
2007-02-19,1219.223988
2007-02-20,1220.19472
2007-02-21,1216.072314
2007-02-22,1216.908202
2007-02-23,1218.962099
2007-02-26,1222.007381
2007-02-27,1193.081313
2007-02-28,1182.879971
2007-03-01,1176.099918
2007-03-02,1166.924051
2007-03-05,1148.802853
2007-03-06,1165.019485
2007-03-07,1166.885422
2007-03-08,1178.001587
2007-03-09,1178.940784
2007-03-12,1183.899437
2007-03-13,1166.818849
2007-03-14,1156.160136
2007-03-15,1167.816629
2007-03-16,1165.821469
2007-03-19,1179.366843
2007-03-20,1187.402298
2007-03-21,1198.828979
2007-03-22,1209.780678
2007-03-23,1212.876125
2007-03-26,1210.839409
2007-03-27,1206.854211
2007-03-28,1200.576528
2007-03-29,1204.837653
2007-03-30,1203.237408
2007-04-02,1204.894391
2007-04-03,1216.307271
2007-04-04,1221.446776
2007-04-05,1224.872397
2007-04-06,1224.381408
2007-04-09,1224.289585
2007-04-10,1231.598432
2007-04-11,1226.77085
2007-04-12,1230.27328
2007-04-13,1232.291542
2007-04-16,1247.698137
2007-04-17,1249.274021
2007-04-18,1252.804365
2007-04-19,1247.17067
2007-04-20,1258.314181
2007-04-23,1255.132403
2007-04-24,1253.591842
2007-04-25,1262.511623
2007-04-26,1262.374993
2007-04-27,1260.871226
2007-04-30,1256.067821
2007-05-01,1254.831255
2007-05-02,1263.01818
2007-05-03,1265.381537
2007-05-04,1270.94801
2007-05-07,1278.500994
2007-05-08,1271.343212
2007-05-09,1277.413355
2007-05-10,1263.431671
2007-05-11,1270.744539
2007-05-14,1271.390943
2007-05-15,1273.248673
2007-05-16,1276.558115
2007-05-17,1273.921842
2007-05-18,1280.885844
2007-05-21,1282.632655
2007-05-22,1285.271748
2007-05-23,1289.148387
2007-05-24,1277.150719
2007-05-25,1278.673056
2007-05-28,1280.728259
2007-05-29,1283.980126
2007-05-30,1286.049473
2007-05-31,1293.057107
2007-06-01,1300.102278
2007-06-04,1303.592341
2007-06-05,1299.460682
2007-06-06,1287.431693
2007-06-07,1269.232876
2007-06-08,1270.088529
2007-06-11,1274.547057
2007-06-12,1263.19752
2007-06-13,1271.974834
2007-06-14,1282.461862
2007-06-15,1294.760536
2007-06-18,1295.523213
2007-06-19,1296.552876
2007-06-20,1289.486745
2007-06-21,1289.567708
2007-06-22,1278.765333
2007-06-25,1274.571233
2007-06-26,1269.820326
2007-06-27,1269.975893
2007-06-28,1276.18073
2007-06-29,1280.569469
2007-07-02,1293.300591
2007-07-03,1298.696704
2007-07-04,1300.417301
2007-07-05,1297.174469
2007-07-06,1302.331755
2007-07-09,1305.749778
2007-07-10,1295.626502
2007-07-11,1296.377318
2007-07-12,1313.102713
2007-07-13,1320.429459
2007-07-16,1319.876511
2007-07-17,1317.646293
2007-07-18,1310.912536
2007-07-19,1317.894092
2007-07-20,1307.058226
2007-07-23,1308.425347
2007-07-24,1290.506624
2007-07-25,1284.244402
2007-07-26,1256.747402
2007-07-27,1238.212949
2007-07-30,1246.330353
2007-07-31,1245.194598
2007-08-01,1237.945172
2007-08-02,1243.366468
2007-08-03,1224.297626
2007-08-06,1236.807228
2007-08-07,1243.157136
2007-08-08,1261.652161
2007-08-09,1233.96109
2007-08-10,1219.140939
2007-08-13,1223.372462
2007-08-14,1206.888947
2007-08-15,1188.41355
2007-08-16,1178.434211
2007-08-17,1195.085931
2007-08-20,1202.460685
2007-08-21,1207.906111
2007-08-22,1220.156982
2007-08-23,1226.580889
2007-08-24,1235.927566
2007-08-27,1231.337703
2007-08-28,1210.22708
2007-08-29,1222.159302
2007-08-30,1222.773535
2007-08-31,1239.841458
2007-09-03,1240.525477
2007-09-04,1247.738634
2007-09-05,1233.594329
2007-09-06,1238.324889
2007-09-07,1222.958011
2007-09-10,1215.242502
2007-09-11,1230.386353
2007-09-12,1233.115462
2007-09-13,1241.136015
2007-09-14,1241.794688
2007-09-17,1234.631747
2007-09-18,1254.635987
2007-09-19,1278.381735
2007-09-20,1277.724299
2007-09-21,1278.979244
2007-09-24,1275.379123
2007-09-25,1275.615932
2007-09-26,1280.911622
2007-09-27,1292.32822
2007-09-28,1294.049447
2007-10-01,1305.948515
2007-10-02,1308.136224
2007-10-03,1306.630451
2007-10-04,1306.521849
2007-10-05,1317.871165
2007-10-08,1310.593775
2007-10-09,1319.560004
2007-10-10,1320.250719
2007-10-11,1325.126486
2007-10-12,1324.401527
2007-10-15,1315.94513
2007-10-16,1301.436935
2007-10-17,1302.404333
2007-10-18,1304.787847
2007-10-19,1282.550768
2007-10-22,1273.189325
2007-10-23,1284.527356
2007-10-24,1280.044972
2007-10-25,1284.752036
2007-10-26,1304.278602
2007-10-29,1314.946968
2007-10-30,1308.366129
2007-10-31,1321.891997
2007-11-01,1297.438876
2007-11-02,1290.907447
2007-11-05,1280.235654
2007-11-06,1294.231798
2007-11-07,1275.814316
2007-11-08,1268.931718
2007-11-09,1253.668822
2007-11-12,1239.193366
2007-11-13,1258.653889
2007-11-14,1263.502656
2007-11-15,1245.902963
2007-11-16,1241.579383
2007-11-19,1221.48479
2007-11-20,1230.852369
2007-11-21,1210.185818
2007-11-22,1211.577206
2007-11-23,1227.705225
2007-11-26,1216.746835
2007-11-27,1224.75157
2007-11-28,1246.941671
2007-11-29,1255.314062
2007-11-30,1264.597743
2007-12-03,1258.529207
2007-12-04,1249.511531
2007-12-05,1261.733362
2007-12-06,1276.143643
2007-12-07,1280.666466
2007-12-10,1290.690339
2007-12-11,1271.603834
2007-12-12,1270.685384
2007-12-13,1254.12458
2007-12-14,1236.344043
2007-12-17,1215.253164
2007-12-18,1218.633275
2007-12-19,1213.779831
2007-12-20,1216.119235
2007-12-21,1233.291499
2007-12-24,1240.145224
2007-12-25,1243.583547
2007-12-26,1248.281049
2007-12-27,1240.974718
2007-12-28,1244.452059
2007-12-31,1241.725029
2008-01-01,1241.725029
2008-01-02,1234.345727
2008-01-03,1230.424333
2008-01-04,1204.021409
2008-01-07,1198.586846
2008-01-08,1187.887616
2008-01-09,1192.125566
2008-01-10,1194.859173
2008-01-11,1186.248613
2008-01-14,1198.169475
2008-01-15,1169.404889
2008-01-16,1152.432301
2008-01-17,1134.835265
2008-01-18,1124.16752
2008-01-21,1091.949616
2008-01-22,1087.45029
2008-01-23,1099.931317
2008-01-24,1131.070345
2008-01-25,1130.386811
2008-01-28,1136.782492
2008-01-29,1151.950888
2008-01-30,1144.883621
2008-01-31,1159.840214
2008-02-01,1176.940469
2008-02-04,1172.622883
2008-02-05,1133.12652
2008-02-06,1123.040068
2008-02-07,1119.945237
2008-02-08,1112.820807
2008-02-11,1112.082392
2008-02-12,1128.585483
2008-02-13,1134.546293
2008-02-14,1135.169545
2008-02-15,1132.822855
2008-02-18,1136.152421
2008-02-19,1143.283231
2008-02-20,1135.56956
2008-02-21,1138.552789
2008-02-22,1139.993926
2008-02-25,1157.811812
2008-02-26,1170.247674
2008-02-27,1180.045883
2008-02-28,1168.368939
2008-02-29,1143.640706
2008-03-03,1131.220479
2008-03-04,1123.544361
2008-03-05,1131.078589
2008-03-06,1117.640923
2008-03-07,1102.66945
2008-03-10,1085.780462
2008-03-11,1111.939471
2008-03-12,1118.900695
2008-03-13,1115.832503
2008-03-14,1097.639861
2008-03-17,1077.392178
2008-03-18,1114.530861
2008-03-19,1099.851418
2008-03-20,1108.446345
2008-03-21,1111.32875
2008-03-24,1117.464644
2008-03-25,1140.424595
2008-03-26,1139.12261
2008-03-27,1134.793173
2008-03-28,1129.310639
2008-03-31,1130.272811
2008-04-01,1156.56012
2008-04-02,1168.911782
2008-04-03,1171.67923
2008-04-04,1174.645091
2008-04-07,1180.465048
2008-04-08,1170.86501
2008-04-09,1160.678298
2008-04-10,1161.77112
2008-04-11,1150.773976
2008-04-14,1139.899537
2008-04-15,1145.398897
2008-04-16,1172.217771
2008-04-17,1172.609599
2008-04-18,1183.800773
2008-04-21,1191.167637
2008-04-22,1182.002784
2008-04-23,1180.769007
2008-04-24,1180.740126
2008-04-25,1193.58363
2008-04-28,1198.30948
2008-04-29,1193.978945
2008-04-30,1191.349942
2008-05-01,1197.749777
2008-05-02,1208.77942
2008-05-05,1207.732972
2008-05-06,1213.422347
2008-05-07,1202.049993
2008-05-08,1202.607848
2008-05-09,1191.993324
2008-05-12,1201.523653
2008-05-13,1201.413486
2008-05-14,1207.134237
2008-05-15,1219.054507
2008-05-16,1226.240636
2008-05-19,1229.747164
2008-05-20,1221.298317
2008-05-21,1207.82324
2008-05-22,1208.729269
2008-05-23,1194.905985
2008-05-26,1188.920089
2008-05-27,1190.688244
2008-05-28,1190.209484
2008-05-29,1194.947438
2008-05-30,1200.595863
2008-06-02,1193.867058
2008-06-03,1185.245652
2008-06-04,1183.4658
2008-06-05,1192.291205
2008-06-06,1172.709049
2008-06-09,1161.992008
2008-06-10,1147.248244
2008-06-11,1134.18739
2008-06-12,1129.236531
2008-06-13,1139.36507
2008-06-16,1145.086182
2008-06-17,1144.033012
2008-06-18,1133.529943
2008-06-19,1125.185354
2008-06-20,1109.932422
2008-06-23,1099.971791
2008-06-24,1100.06683
2008-06-25,1107.262419
2008-06-26,1086.445855
2008-06-27,1078.98537
2008-06-30,1079.687185
2008-07-01,1073.486638
2008-07-02,1062.737149
2008-07-03,1060.612619
2008-07-04,1055.734826
2008-07-07,1052.202012
2008-07-08,1054.591371
2008-07-09,1049.883593
2008-07-10,1047.448914
2008-07-11,1034.521286
