Date,WORLD VALUE WEIGHTED
1997-06-05,517.1392752
1997-06-06,521.6717611
1997-06-09,525.6796506
1997-06-10,527.1125269
1997-06-11,529.3345631
1997-06-12,533.0701631
1997-06-13,536.137324
1997-06-16,538.3574133
1997-06-17,536.1950225
1997-06-18,535.5353906
1997-06-19,538.6863435
1997-06-20,538.5337844
1997-06-23,533.7396371
1997-06-24,538.674827
1997-06-25,540.9861303
1997-06-26,540.2571681
1997-06-27,538.892047
1997-06-30,537.4635591
1997-07-01,540.9531065
1997-07-02,544.8332333
1997-07-03,551.9322825
1997-07-04,550.8203205
1997-07-07,550.6395376
1997-07-08,551.4219736
1997-07-09,548.4716798
1997-07-10,549.8168305
1997-07-11,551.1021573
1997-07-14,551.681578
1997-07-15,551.2785313
1997-07-16,557.1540952
1997-07-17,556.3894139
1997-07-18,549.6984739
1997-07-21,546.4617018
1997-07-22,553.4337237
1997-07-23,556.823257
1997-07-24,556.56967
1997-07-25,555.523491
1997-07-28,554.6353366
1997-07-29,556.669934
1997-07-30,560.2913537
1997-07-31,561.8659102
1997-08-01,556.5616218
1997-08-04,553.7763192
1997-08-05,552.5024687
1997-08-06,557.6879066
1997-08-07,557.0314319
1997-08-08,553.058929
1997-08-11,551.7741299
1997-08-12,549.9280086
1997-08-13,547.8079315
1997-08-14,546.3634809
1997-08-15,540.7389477
1997-08-18,540.3077602
1997-08-19,544.3988767
1997-08-20,549.4235536
1997-08-21,546.4615814
1997-08-22,542.5819464
1997-08-25,541.3341063
1997-08-26,539.503408
1997-08-27,538.2678079
1997-08-28,533.3232725
1997-08-29,528.3583718
1997-09-01,526.705204
1997-09-02,535.6211767
1997-09-03,539.9758556
1997-09-04,540.013648
1997-09-05,541.8153015
1997-09-08,543.02881
1997-09-09,545.3563898
1997-09-10,540.0075815
1997-09-11,534.3142946
1997-09-12,537.1920687
1997-09-15,539.30782
1997-09-16,546.4047004
1997-09-17,547.3071866
1997-09-18,549.892963
1997-09-19,550.5239154
1997-09-22,552.9874809
1997-09-23,551.9475169
1997-09-24,554.7522621
1997-09-25,553.0823536
1997-09-26,555.2354228
1997-09-29,557.9277133
1997-09-30,558.0610826
1997-10-01,560.8681694
1997-10-02,561.9464461
1997-10-03,564.7765509
1997-10-06,566.8552909
1997-10-07,569.1492351
1997-10-08,566.8382752
1997-10-09,562.3830313
1997-10-10,560.6553066
1997-10-13,562.6670507
1997-10-14,562.4210195
1997-10-15,561.07568
1997-10-16,560.7693354
1997-10-17,554.1443432
1997-10-20,554.5257979
1997-10-21,560.2941491
1997-10-22,558.3863016
1997-10-23,544.5942686
1997-10-24,542.7871396
1997-10-27,519.9878416
1997-10-28,522.4423431
1997-10-29,532.5291903
1997-10-30,524.4986212
1997-10-31,529.3257788
1997-11-03,539.2254654
1997-11-04,538.9899575
1997-11-05,539.3971954
1997-11-06,537.3479885
1997-11-07,528.3285407
1997-11-10,526.2313084
1997-11-11,527.3882598
1997-11-12,517.9259028
1997-11-13,520.4900549
1997-11-14,521.6648406
1997-11-17,534.6829735
1997-11-18,534.9619785
1997-11-19,531.3768821
1997-11-20,538.7636649
1997-11-21,543.9456103
1997-11-24,537.3037673
1997-11-25,532.8093886
1997-11-26,533.0466528
1997-11-27,535.0124061
1997-11-28,536.6002202
1997-12-01,545.2448004
1997-12-02,546.6021317
1997-12-03,547.1186892
1997-12-04,546.8622424
1997-12-05,549.070028
1997-12-08,549.4484353
1997-12-09,548.7581361
1997-12-10,545.7094003
1997-12-11,535.3228066
1997-12-12,534.2242917
1997-12-15,536.0374728
1997-12-16,538.0827667
1997-12-17,544.4860225
1997-12-18,540.4149188
1997-12-19,530.8196235
1997-12-22,528.8337245
1997-12-23,527.3222799
1997-12-24,526.1180209
1997-12-25,526.1299612
1997-12-26,527.2304499
1997-12-29,534.8969467
1997-12-30,541.8385955
1997-12-31,541.586488
1998-01-01,541.586488
1998-01-02,542.3832066
1998-01-05,542.4047103
1998-01-06,537.434112
1998-01-07,535.8360223
1998-01-08,530.7368476
1998-01-09,519.5486962
1998-01-12,514.0027224
1998-01-13,521.5372541
1998-01-14,527.1716717
1998-01-15,525.0427254
1998-01-16,534.9818034
1998-01-19,539.3733432
1998-01-20,542.9791277
1998-01-21,542.8265446
1998-01-22,541.1184791
1998-01-23,542.0614679
1998-01-26,546.1995454
1998-01-27,551.4117816
1998-01-28,554.7885699
1998-01-29,555.7342338
1998-01-30,553.3476343
1998-02-02,563.8952136
1998-02-03,568.7372647
1998-02-04,569.8518949
1998-02-05,573.88753
1998-02-06,576.7435777
1998-02-09,576.1925475
1998-02-10,579.974041
1998-02-11,580.6977107
1998-02-12,579.8733279
1998-02-13,574.3918488
1998-02-16,574.0404222
1998-02-17,577.4748489
1998-02-18,581.3406854
1998-02-19,579.2373888
1998-02-20,580.8953068
1998-02-23,582.9155695
1998-02-24,579.6246531
1998-02-25,584.8048263
1998-02-26,589.2283523
1998-02-27,593.5094388
1998-03-02,598.9200972
1998-03-03,599.279636
1998-03-04,594.0691793
1998-03-05,586.3460834
1998-03-06,595.2796445
1998-03-09,596.6137467
1998-03-10,600.645545
1998-03-11,601.3549753
1998-03-12,601.7455957
1998-03-13,607.2207024
1998-03-16,608.8815725
1998-03-17,612.6113432
1998-03-18,611.3585029
1998-03-19,614.499409
1998-03-20,618.2903721
1998-03-23,618.8394875
1998-03-24,622.0864467
1998-03-25,624.6369786
1998-03-26,624.5106632
1998-03-27,623.2991491
1998-03-30,616.9234077
1998-03-31,619.2936172
1998-04-01,620.7448934
1998-04-02,621.414072
1998-04-03,621.7280469
1998-04-06,626.6596215
1998-04-07,624.3995396
1998-04-08,623.7524924
1998-04-09,630.6110593
1998-04-10,630.6142428
1998-04-13,629.9368483
1998-04-14,635.4554645
1998-04-15,637.2332954
1998-04-16,628.2173456
1998-04-17,629.8653531
1998-04-20,631.7541187
1998-04-21,633.6155835
1998-04-22,632.8960916
1998-04-23,627.2562681
1998-04-24,622.9278906
1998-04-27,608.7466834
1998-04-28,610.7742947
1998-04-29,612.6999458
1998-04-30,622.1608199
1998-05-01,627.0470078
1998-05-04,631.132876
1998-05-05,627.814305
1998-05-06,624.4056391
1998-05-07,618.3822314
1998-05-08,622.2621312
1998-05-11,626.1544286
1998-05-12,625.0334267
1998-05-13,624.8827449
1998-05-14,623.3791613
1998-05-15,621.0311631
1998-05-18,614.3643151
1998-05-19,618.6580386
1998-05-20,625.1857767
1998-05-21,627.8608781
1998-05-22,627.5965541
1998-05-25,627.2803528
1998-05-26,623.4931333
1998-05-27,614.8630127
1998-05-28,615.34355
1998-05-29,613.6983256
1998-06-01,610.0138569
1998-06-02,612.6294668
1998-06-03,612.6994091
1998-06-04,614.4632987
1998-06-05,619.29567
1998-06-08,620.6913067
1998-06-09,620.2385522
1998-06-10,613.3481101
1998-06-11,603.2949156
1998-06-12,599.4511439
1998-06-15,586.627775
1998-06-16,591.9615785
1998-06-17,606.5012116
1998-06-18,610.0310527
1998-06-19,609.0070367
1998-06-22,603.7169881
1998-06-23,606.7095579
1998-06-24,609.8442909
1998-06-25,612.8976053
1998-06-26,611.6163616
1998-06-29,615.1012722
1998-06-30,617.9042858
1998-07-01,627.0099228
1998-07-02,626.6981719
1998-07-03,628.2185609
1998-07-06,630.0162339
1998-07-07,630.9604729
1998-07-08,633.7212161
1998-07-09,627.6501738
1998-07-10,625.9660089
1998-07-13,628.6785343
1998-07-14,636.5642958
1998-07-15,637.236335
1998-07-16,640.8703641
1998-07-17,643.9413517
1998-07-20,645.0060391
1998-07-21,637.4612444
1998-07-22,630.9811989
1998-07-23,622.8914876
1998-07-24,623.4785004
1998-07-27,618.3450706
1998-07-28,615.3757441
1998-07-29,612.6297464
1998-07-30,618.6239794
1998-07-31,611.8012819
1998-08-03,603.350098
1998-08-04,592.8026185
1998-08-05,592.1408499
1998-08-06,589.518078
1998-08-07,591.1896155
1998-08-10,583.8908544
1998-08-11,571.3583029
1998-08-12,578.7364202
1998-08-13,573.324845
1998-08-14,571.7626859
1998-08-17,575.2436782
1998-08-18,586.1109554
1998-08-19,588.4927205
1998-08-20,585.4429822
1998-08-21,572.3631927
1998-08-24,574.3289572
1998-08-25,578.4528133
1998-08-26,569.3267156
1998-08-27,550.2139347
1998-08-28,544.4831062
1998-08-31,530.9794957
1998-09-01,539.6590281
1998-09-02,543.5124051
1998-09-03,540.9268261
1998-09-04,539.4503149
1998-09-07,550.9055706
1998-09-08,563.3412328
1998-09-09,553.6946693
1998-09-10,543.6310953
1998-09-11,547.7877518
1998-09-14,557.7614145
1998-09-15,560.8475816
1998-09-16,563.667487
1998-09-17,551.2579317
1998-09-18,547.9637104
1998-09-21,540.9681056
1998-09-22,545.6328667
1998-09-23,557.8672017
1998-09-24,554.6476987
1998-09-25,551.2896978
1998-09-28,555.279847
1998-09-29,556.1753055
1998-09-30,540.8962168
1998-10-01,526.6166625
1998-10-02,527.9468781
1998-10-05,520.4890155
1998-10-06,527.7012793
1998-10-07,536.0056185
1998-10-08,528.8507514
1998-10-09,536.9806134
1998-10-12,549.4570892
1998-10-13,548.3362725
1998-10-14,551.8408763
1998-10-15,565.5221496
1998-10-16,576.8920739
1998-10-19,578.5422312
1998-10-20,584.608886
1998-10-21,584.3062353
1998-10-22,584.8979357
1998-10-23,582.1526591
1998-10-26,581.1736599
1998-10-27,582.3689998
1998-10-28,579.4609762
1998-10-29,586.8680716
1998-10-30,593.611256
1998-11-02,605.7097509
1998-11-03,604.4696353
1998-11-04,613.9967831
1998-11-05,614.4927664
1998-11-06,612.9748749
1998-11-09,602.9310006
1998-11-10,598.2801253
1998-11-11,601.9862012
1998-11-12,595.9944663
1998-11-13,601.7087027
1998-11-16,612.330368
1998-11-17,610.707917
1998-11-18,612.0322459
1998-11-19,618.1729702
1998-11-20,625.2592449
1998-11-23,634.6037341
1998-11-24,635.5344146
1998-11-25,633.8998197
1998-11-26,637.9322177
1998-11-27,638.1119656
1998-11-30,625.6938717
1998-12-01,620.1000699
1998-12-02,619.8716112
1998-12-03,617.1216957
1998-12-04,622.265201
1998-12-07,623.4395813
1998-12-08,623.6615912
1998-12-09,627.2988636
1998-12-10,623.6222607
1998-12-11,618.1767729
1998-12-14,611.9378431
1998-12-15,614.4316924
1998-12-16,617.0179688
1998-12-17,623.6701714
1998-12-18,626.2887769
1998-12-21,632.705008
1998-12-22,629.7835745
1998-12-23,638.7121401
1998-12-24,637.2458319
1998-12-25,638.0588665
1998-12-28,638.8345502
1998-12-29,645.1885062
1998-12-30,642.1237975
1998-12-31,643.5384416
1999-01-01,643.5385872
1999-01-04,649.3741239
1999-01-05,654.710835
1999-01-06,667.6558829
1999-01-07,666.8696829
1999-01-08,666.8881182
1999-01-11,662.6044879
1999-01-12,652.2711665
1999-01-13,641.4149747
1999-01-14,637.2171811
1999-01-15,644.71507
1999-01-18,650.4170413
1999-01-19,650.2051569
1999-01-20,653.030167
1999-01-21,647.7803344
1999-01-22,637.3208987
1999-01-25,638.8924544
1999-01-26,642.6823445
1999-01-27,639.4044633
1999-01-28,642.5801902
1999-01-29,647.6181488
1999-02-01,649.429317
1999-02-02,648.293526
1999-02-03,647.0787771
1999-02-04,642.6012646
1999-02-05,639.6310381
1999-02-08,638.1481327
1999-02-09,628.2093802
1999-02-10,627.2538401
1999-02-11,635.6258993
1999-02-12,634.0589409
1999-02-15,633.9199101
1999-02-16,634.5635187
1999-02-17,629.9355262
1999-02-18,632.1839002
1999-02-19,630.4808096
1999-02-22,639.6154143
1999-02-23,640.6029641
1999-02-24,638.1488442
1999-02-25,636.8438232
1999-02-26,634.7527741
1999-03-01,630.2665834
1999-03-02,627.8692005
1999-03-03,626.1575123
1999-03-04,629.6477989
1999-03-05,645.7399787
1999-03-08,646.4390012
1999-03-09,648.3385777
1999-03-10,656.2029945
1999-03-11,660.3332611
1999-03-12,663.6642986
1999-03-15,667.7052726
1999-03-16,669.8823291
1999-03-17,670.0414321
1999-03-18,670.3945674
1999-03-19,672.6117844
1999-03-22,670.1385492
1999-03-23,658.5729064
1999-03-24,655.4740404
1999-03-25,663.6686107
1999-03-26,659.1061214
1999-03-29,666.3630281
1999-03-30,663.457584
1999-03-31,665.0523128
1999-04-01,668.2869555
1999-04-02,667.2677865
1999-04-05,670.8929633
1999-04-06,675.507299
1999-04-07,681.2107681
1999-04-08,688.5042756
1999-04-09,689.4793604
1999-04-12,692.0560814
1999-04-13,694.4601451
1999-04-14,695.4044585
1999-04-15,694.0863205
1999-04-16,698.3327497
1999-04-19,699.533826
1999-04-20,695.2184525
1999-04-21,697.2778661
1999-04-22,703.1206829
1999-04-23,705.1182109
1999-04-26,706.2823629
1999-04-27,713.2939344
1999-04-28,713.2910478
1999-04-29,711.6991413
1999-04-30,709.3027795
1999-05-03,715.902521
1999-05-04,712.9426187
1999-05-05,713.8693843
1999-05-06,717.6847612
1999-05-07,716.5254728
1999-05-10,716.1398959
1999-05-11,715.1270689
1999-05-12,713.7425546
1999-05-13,714.8834914
1999-05-14,704.2902822
1999-05-17,695.4086579
1999-05-18,695.9170358
1999-05-19,697.1248905
1999-05-20,698.2261852
1999-05-21,696.2840059
1999-05-24,692.1252289
1999-05-25,684.9988605
1999-05-26,687.3264254
1999-05-27,678.5518487
1999-05-28,683.0327349
1999-05-31,682.9906792
1999-06-01,685.4279765
1999-06-02,686.219476
1999-06-03,687.8102638
1999-06-04,693.3473204
1999-06-07,699.0065351
1999-06-08,699.9012978
1999-06-09,701.2247238
1999-06-10,699.7505503
1999-06-11,702.9107524
1999-06-14,699.8425591
1999-06-15,701.3682306
1999-06-16,706.6863916
1999-06-17,710.9559027
1999-06-18,712.2014169
1999-06-21,713.6990138
1999-06-22,710.8987765
1999-06-23,705.2954049
1999-06-24,699.8671684
1999-06-25,701.8388982
1999-06-28,704.5365004
1999-06-29,708.2541288
1999-06-30,709.5067462
1999-07-01,717.5218183
1999-07-02,722.2126275
1999-07-05,727.6093985
1999-07-06,726.1677199
1999-07-07,724.2508566
1999-07-08,721.6153123
1999-07-09,724.0148074
1999-07-12,723.3311746
1999-07-13,719.4152026
1999-07-14,722.9551982
1999-07-15,729.8150291
1999-07-16,728.5545936
1999-07-19,727.3173927
1999-07-20,722.763893
1999-07-21,720.6350103
1999-07-22,714.2176394
1999-07-23,708.4665489
1999-07-26,708.1092159
1999-07-27,712.0163361
1999-07-28,714.2546384
1999-07-29,709.3832616
1999-07-30,712.0758937
1999-08-02,711.0597382
1999-08-03,710.3679631
1999-08-04,708.2366994
1999-08-05,703.9789835
1999-08-06,698.6784888
1999-08-09,697.7733159
1999-08-10,691.2442531
1999-08-11,694.1815994
1999-08-12,699.2956872
1999-08-13,707.0327126
1999-08-16,712.051909
1999-08-17,713.9704596
1999-08-18,714.3516219
1999-08-19,712.8696654
1999-08-20,721.2124697
1999-08-23,729.4708127
1999-08-24,727.4118165
1999-08-25,729.2660695
1999-08-26,722.4794967
1999-08-27,719.7527252
1999-08-30,715.672519
1999-08-31,708.5951341
1999-09-01,717.6664543
1999-09-02,714.0487763
1999-09-03,723.7770409
1999-09-06,726.9577978
1999-09-07,722.5095445
1999-09-08,720.9945856
1999-09-09,726.6614769
1999-09-10,725.0477781
1999-09-13,723.7154983
1999-09-14,720.2483891
1999-09-15,715.549164
1999-09-16,710.63879
1999-09-17,712.5168885
1999-09-20,713.8120335
1999-09-21,709.6732952
1999-09-22,704.3851145
1999-09-23,699.1009684
1999-09-24,691.9536325
1999-09-27,693.5592444
1999-09-28,694.315019
1999-09-29,691.1383634
1999-09-30,698.4854406
1999-10-01,699.5191621
1999-10-04,706.1693445
1999-10-05,705.2537787
1999-10-06,711.0045364
1999-10-07,712.4838407
1999-10-08,713.7861338
1999-10-11,713.8113566
1999-10-12,709.2403674
1999-10-13,699.2405853
1999-10-14,699.9926636
1999-10-15,688.7913384
1999-10-18,684.6670362
1999-10-19,690.1117692
1999-10-20,696.6100281
1999-10-21,694.4724665
1999-10-22,702.854843
1999-10-25,701.2765699
1999-10-26,700.2047796
1999-10-27,700.8967089
1999-10-28,713.9296644
1999-10-29,726.784084
1999-11-01,724.0291187
1999-11-02,723.9813764
1999-11-03,724.6521569
1999-11-04,729.5394592
1999-11-05,727.5376889
1999-11-08,726.5368157
1999-11-09,726.0969039
1999-11-10,731.0552345
1999-11-11,732.3126617
1999-11-12,734.2733088
1999-11-15,735.6023479
1999-11-16,741.304791
1999-11-17,743.8275608
1999-11-18,747.3730396
1999-11-19,746.6403479
1999-11-22,745.8528005
1999-11-23,744.2655729
1999-11-24,741.3020054
1999-11-25,743.8915946
1999-11-26,746.0853833
1999-11-29,742.5256691
1999-11-30,733.9812604
1999-12-01,737.7690953
1999-12-02,739.5406246
1999-12-03,747.9958234
1999-12-06,747.6168415
1999-12-07,744.8829778
1999-12-08,740.0442987
1999-12-09,740.3251234
1999-12-10,742.6935447
1999-12-13,739.6343015
1999-12-14,736.467702
1999-12-15,736.9492866
1999-12-16,741.5550591
1999-12-17,742.0306252
1999-12-20,741.8656536
1999-12-21,742.6298996
1999-12-22,747.6718227
1999-12-23,757.9994931
1999-12-24,758.9133638
1999-12-27,756.1592033
1999-12-28,758.9410696
1999-12-29,760.5637891
1999-12-30,764.0935304
1999-12-31,764.5766062
2000-01-03,762.8667948
2000-01-04,746.0217307
2000-01-05,741.0739092
2000-01-06,739.1637211
2000-01-07,751.6171775
2000-01-10,754.4019265
2000-01-11,753.143767
2000-01-12,750.3509033
2000-01-13,754.8550546
2000-01-14,758.6374267
2000-01-17,761.6198342
2000-01-18,752.619467
2000-01-19,747.8478545
2000-01-20,743.5632244
2000-01-21,740.3972299
2000-01-24,732.060817
2000-01-25,725.4977933
2000-01-26,729.2283729
2000-01-27,731.8760049
2000-01-28,720.2858199
2000-01-31,720.4545467
2000-02-01,721.7111251
2000-02-02,723.6097572
2000-02-03,731.6938805
2000-02-04,729.8983691
2000-02-07,725.2814846
2000-02-08,729.2763147
2000-02-09,724.3209159
2000-02-10,720.3687407
2000-02-11,714.3212079
2000-02-14,710.4822322
2000-02-15,708.2947008
2000-02-16,709.3996245
2000-02-17,711.4647266
2000-02-18,700.6834311
2000-02-21,695.2701453
2000-02-22,699.4304614
2000-02-23,700.5507398
2000-02-24,694.9253003
2000-02-25,692.8313308
2000-02-28,692.9475807
2000-02-29,696.3829357
2000-03-01,706.2535248
2000-03-02,709.6541086
2000-03-03,713.2103061
2000-03-06,708.7851666
2000-03-07,701.4576096
2000-03-08,699.3504087
2000-03-09,706.7074877
2000-03-10,706.2447154
2000-03-13,700.5689364
2000-03-14,696.6675533
2000-03-15,703.6056156
2000-03-16,729.470372
2000-03-17,728.1495579
2000-03-20,728.0995307
2000-03-21,735.4677459
2000-03-22,732.6709541
2000-03-23,739.8475663
2000-03-24,746.1281424
2000-03-27,747.73831
2000-03-28,749.0373372
2000-03-29,750.6764976
2000-03-30,744.297053
2000-03-31,751.7285665
2000-04-03,756.7911187
2000-04-04,755.9579184
2000-04-05,753.0058624
2000-04-06,754.0406377
2000-04-07,753.5562576
2000-04-10,756.3634113
2000-04-11,755.7338761
2000-04-12,757.52626
2000-04-13,752.1814788
2000-04-14,730.0756148
2000-04-17,723.9047287
2000-04-18,733.6184809
2000-04-19,731.6589485
2000-04-20,735.5733561
2000-04-21,733.2810141
2000-04-24,739.4351602
2000-04-25,748.3861841
2000-04-26,745.0822467
2000-04-27,736.0771047
2000-04-28,733.8586976
2000-05-01,738.1013914
2000-05-02,740.7990313
2000-05-03,727.6837122
2000-05-04,727.824157
2000-05-05,731.1192699
2000-05-08,731.3510387
2000-05-09,728.095273
2000-05-10,723.9154701
2000-05-11,727.9215481
2000-05-12,736.3483039
2000-05-15,742.7688492
2000-05-16,746.2003948
2000-05-17,734.6807152
2000-05-18,735.6362077
2000-05-19,727.9909227
2000-05-22,723.7396278
2000-05-23,724.2825317
2000-05-24,725.2988913
2000-05-25,722.4835879
2000-05-26,723.2991103
2000-05-29,726.0759297
2000-05-30,735.9501128
2000-05-31,732.7451873
2000-06-01,741.6674172
2000-06-02,754.1487702
2000-06-05,755.6680525
2000-06-06,758.5043488
2000-06-07,759.0999274
2000-06-08,754.1215909
2000-06-09,751.5398724
2000-06-12,752.4253454
2000-06-13,755.2721852
2000-06-14,755.7521189
2000-06-15,749.1353048
2000-06-16,744.6947112
2000-06-19,749.1054302
2000-06-20,747.318819
2000-06-21,744.8213865
2000-06-22,740.3391213
2000-06-23,738.2720842
2000-06-26,738.7279994
2000-06-27,742.3927917
2000-06-28,745.488979
2000-06-29,744.5890305
2000-06-30,744.8912699
2000-07-03,752.9165714
2000-07-04,753.017311
2000-07-05,750.3796164
2000-07-06,750.6341824
2000-07-07,756.2657457
2000-07-10,759.8471683
2000-07-11,761.6701214
2000-07-12,761.158563
2000-07-13,755.6810251
2000-07-14,758.062535
2000-07-17,755.2428587
2000-07-18,749.2658412
2000-07-19,746.7016815
2000-07-20,750.5574301
2000-07-21,746.1759371
2000-07-24,743.6233645
2000-07-25,745.84005
2000-07-26,740.523827
2000-07-27,738.0157666
2000-07-28,729.1134286
2000-07-31,731.0384173
2000-08-01,736.2337642
2000-08-02,737.2449047
2000-08-03,735.9470616
2000-08-04,740.9521453
2000-08-07,748.1131429
2000-08-08,746.8319918
2000-08-09,747.8011716
2000-08-10,748.2560154
2000-08-11,752.4171732
2000-08-14,756.1440816
2000-08-15,757.1973822
2000-08-16,757.405278
2000-08-17,757.0097649
2000-08-18,755.5034977
2000-08-21,754.3207381
2000-08-22,756.3692185
2000-08-23,756.4350037
2000-08-24,757.7041243
2000-08-25,759.2856522
2000-08-28,760.5593295
2000-08-29,757.040674
2000-08-30,752.5145276
2000-08-31,752.474433
2000-09-01,759.500831
2000-09-04,760.9547858
2000-09-05,756.1608454
2000-09-06,752.4899159
2000-09-07,750.9889592
2000-09-08,748.1846415
2000-09-11,746.5320356
2000-09-12,742.1633121
2000-09-13,741.686755
2000-09-14,739.7024078
2000-09-15,735.3931512
2000-09-18,726.74602
2000-09-19,727.3127204
2000-09-20,722.7281826
2000-09-21,720.5940638
2000-09-22,726.6888609
2000-09-25,727.2702552
2000-09-26,725.7949672
2000-09-27,725.5097623
2000-09-28,733.3094486
2000-09-29,733.948349
2000-10-02,737.7035075
2000-10-03,738.3780795
2000-10-04,738.0001365
2000-10-05,738.7019916
2000-10-06,732.4340663
2000-10-09,726.5739673
2000-10-10,724.0383933
2000-10-11,715.5166227
2000-10-12,704.49033
2000-10-13,709.019803
2000-10-16,707.9583841
2000-10-17,700.3020389
2000-10-18,695.7797207
2000-10-19,703.7490437
2000-10-20,706.8013771
2000-10-23,708.1181281
2000-10-24,715.3260216
2000-10-25,708.145011
2000-10-26,706.630968
2000-10-27,716.2647395
2000-10-30,726.4320654
2000-10-31,734.4930215
2000-11-01,739.4745437
2000-11-02,741.4928907
2000-11-03,742.7419994
2000-11-06,746.9075724
2000-11-07,745.5289726
2000-11-08,742.449867
2000-11-09,738.7842678
2000-11-10,731.8584313
2000-11-13,724.7745684
2000-11-14,730.8093112
2000-11-15,731.7689773
2000-11-16,726.2150238
2000-11-17,723.4501088
2000-11-20,714.4299988
2000-11-21,713.7756828
2000-11-22,704.3113215
2000-11-23,704.9550934
2000-11-24,708.6559162
2000-11-27,716.2807985
2000-11-28,716.0892035
2000-11-29,717.6163479
2000-11-30,713.6357297
2000-12-01,719.9509665
2000-12-04,724.0356544
2000-12-05,735.5239486
2000-12-06,730.3874134
2000-12-07,726.9434219
2000-12-08,733.2945341
2000-12-11,740.4529829
2000-12-12,740.7585925
2000-12-13,737.9011887
2000-12-14,731.9099895
2000-12-15,722.0083815
2000-12-18,728.0266292
2000-12-19,725.4007682
2000-12-20,714.1717795
2000-12-21,715.3707354
2000-12-22,723.1580031
2000-12-25,726.3826244
2000-12-26,729.6527738
2000-12-27,737.0147134
2000-12-28,738.1889907
2000-12-29,740.3365777
2001-01-01,740.3365777
2001-01-02,736.0046101
2001-01-03,747.8415065
2001-01-04,751.595761
2001-01-05,745.5114772
2001-01-08,743.9982614
2001-01-09,739.2432458
2001-01-10,739.6503092
