Date,WORLD ex AUSTRALIA VALUE WEIGHTED
2003-08-01,579.54910183
2003-08-04,579.0637684
2003-08-05,575.48966846
2003-08-06,572.77391137
2003-08-07,575.62208901
2003-08-08,577.6260683
2003-08-11,580.65655255
2003-08-12,585.10101844
2003-08-13,585.88665087
2003-08-14,591.4803638
2003-08-15,592.01897068
2003-08-18,595.816346
2003-08-19,597.21559146
2003-08-20,598.90523514
2003-08-21,600.27916126
2003-08-22,595.79104232
2003-08-25,594.09913754
2003-08-26,592.74605463
2003-08-27,594.70217622
2003-08-28,597.45377295
2003-08-29,600.4218897
2003-09-01,605.78473669
2003-09-02,608.99995964
2003-09-03,614.22785985
2003-09-04,614.3172379
2003-09-05,613.55111132
2003-09-08,618.99625818
2003-09-09,616.74455791
2003-09-10,610.18537345
2003-09-11,610.34105851
2003-09-12,613.27657381
2003-09-15,613.07150009
2003-09-16,620.02908127
2003-09-17,622.0338082
2003-09-18,629.62090401
2003-09-19,629.17413169
2003-09-22,623.00097968
2003-09-23,623.66504416
2003-09-24,618.22204511
2003-09-25,612.85543905
2003-09-26,608.70368611
2003-09-29,610.85953909
2003-09-30,606.89120857
2003-10-01,620.32774716
2003-10-02,624.56370108
2003-10-03,632.99723252
2003-10-06,634.96534172
2003-10-07,637.67192406
2003-10-08,635.15561644
2003-10-09,640.51526213
2003-10-10,643.15761604
2003-10-13,646.82047103
2003-10-14,648.90472724
2003-10-15,648.67464301
2003-10-16,651.20079447
2003-10-17,646.39706478
2003-10-20,648.76288446
2003-10-21,648.71246129
2003-10-22,640.88967376
2003-10-23,634.34038022
2003-10-24,634.65081585
2003-10-27,638.21296733
2003-10-28,644.75946849
2003-10-29,648.16042869
2003-10-30,649.46642788
2003-10-31,646.91796027
2003-11-03,649.4902775
2003-11-04,651.67974041
2003-11-05,648.93105693
2003-11-06,647.47570774
2003-11-07,651.25261561
2003-11-10,648.44179095
2003-11-11,644.00047801
2003-11-12,650.14214936
2003-11-13,653.92976377
2003-11-14,652.99966401
2003-11-17,642.10142501
2003-11-18,642.18619652
2003-11-19,641.20276655
2003-11-20,640.12227396
2003-11-21,641.91131547
2003-11-24,647.22325799
2003-11-25,650.15294128
2003-11-26,655.59641434
2003-11-27,657.07231186
2003-11-28,657.29098363
2003-12-01,665.53364428
2003-12-02,667.13627033
2003-12-03,669.12097127
2003-12-04,670.3489628
2003-12-05,668.45971228
2003-12-08,669.94202418
2003-12-09,669.47794998
2003-12-10,666.1042059
2003-12-11,669.66786572
2003-12-12,674.29660035
2003-12-15,675.61656067
2003-12-16,676.3998031
2003-12-17,677.61385014
2003-12-18,683.67259837
2003-12-19,685.32312187
2003-12-22,688.68000113
2003-12-23,690.68808592
2003-12-24,691.40919108
2003-12-25,691.43215645
2003-12-26,692.54634652
2003-12-29,698.85275995
2003-12-30,702.28609398
2003-12-31,705.23645483
2004-01-01,705.23645483
2004-01-02,707.11560033
2004-01-05,716.51801766
2004-01-06,717.80270771
2004-01-07,715.19663035
2004-01-08,719.82945462
2004-01-09,719.03526493
2004-01-12,719.11291767
2004-01-13,717.69103693
2004-01-14,721.08530358
2004-01-15,719.04325739
2004-01-16,719.95807396
2004-01-19,721.14453694
2004-01-20,725.11810248
2004-01-21,730.96500977
2004-01-22,732.63468051
2004-01-23,731.11722389
2004-01-26,730.46315451
2004-01-27,728.96362332
2004-01-28,724.66826878
2004-01-29,717.51284555
2004-01-30,716.21779868
2004-02-02,718.70735935
2004-02-03,720.07082361
2004-02-04,713.95767721
2004-02-05,715.99299671
2004-02-06,724.04711939
2004-02-09,726.09740279
2004-02-10,728.58629836
2004-02-11,732.78869806
2004-02-12,735.4111178
2004-02-13,733.14001656
2004-02-16,734.27507011
2004-02-17,741.68976681
2004-02-18,739.19479945
2004-02-19,738.1823575
2004-02-20,731.43345217
2004-02-23,732.42918063
2004-02-24,729.89176623
2004-02-25,729.20912619
2004-02-26,727.93652475
2004-02-27,730.55211636
2004-03-01,739.79822376
2004-03-02,736.23085098
2004-03-03,732.1518504
2004-03-04,735.11419787
2004-03-05,741.97387093
2004-03-08,738.68071291
2004-03-09,735.43161473
2004-03-10,723.99475543
2004-03-11,710.88945177
2004-03-12,713.19219715
2004-03-15,705.60361232
2004-03-16,712.54798036
2004-03-17,719.9117299
2004-03-18,721.26401267
2004-03-19,717.01316122
2004-03-22,707.4972587
2004-03-23,706.7122738
2004-03-24,704.35038391
2004-03-25,713.29169125
2004-03-26,713.99999729
2004-03-29,722.65344857
2004-03-30,724.792971
2004-03-31,728.06813945
2004-04-01,734.71615161
2004-04-02,736.71654369
2004-04-05,738.79420892
2004-04-06,738.49135728
2004-04-07,738.32286705
2004-04-08,737.50774019
2004-04-09,736.22377349
2004-04-12,738.58052944
2004-04-13,731.94474126
2004-04-14,725.19937142
2004-04-15,723.773585
2004-04-16,730.61451921
2004-04-19,729.86171413
2004-04-20,726.57087872
2004-04-21,723.51546268
2004-04-22,729.90332641
2004-04-23,731.12063981
2004-04-26,732.15707258
2004-04-27,733.17978029
2004-04-28,722.93683424
2004-04-29,719.39652416
2004-04-30,714.56890425
2004-05-03,718.8635919
2004-05-04,724.42608491
2004-05-05,727.8025066
2004-05-06,717.83608451
2004-05-07,705.22510699
2004-05-10,686.51352936
2004-05-11,691.23177473
2004-05-12,694.62704158
2004-05-13,692.72044581
2004-05-14,691.90432766
2004-05-17,685.18672673
2004-05-18,689.72405406
2004-05-19,698.71518672
2004-05-20,693.98878027
2004-05-21,699.9458618
2004-05-24,701.49476154
2004-05-25,707.54020744
2004-05-26,711.65387489
2004-05-27,719.11575664
2004-05-28,717.83323313
2004-05-31,718.66645851
2004-06-01,717.5185778
2004-06-02,720.83011347
2004-06-03,716.75634706
2004-06-04,720.77067243
2004-06-07,733.12301911
2004-06-08,733.70045121
2004-06-09,726.71081115
2004-06-10,729.76931135
2004-06-11,726.78971447
2004-06-14,720.11076092
2004-06-15,724.45290125
2004-06-16,727.70840046
2004-06-17,729.06725427
2004-06-18,731.6689656
2004-06-21,730.99613788
2004-06-22,728.97648399
2004-06-23,732.90671824
2004-06-24,737.33259593
2004-06-25,734.02138359
2004-06-28,737.82206109
2004-06-29,735.11652721
2004-06-30,735.67313657
2004-07-01,731.9110646
2004-07-02,731.10548903
2004-07-05,728.64220107
2004-07-06,724.82262244
2004-07-07,726.87737673
2004-07-08,725.14379331
2004-07-09,727.03747474
2004-07-12,728.05690051
2004-07-13,726.84158995
2004-07-14,725.58812676
2004-07-15,720.70254202
2004-07-16,723.11416885
2004-07-19,722.47798664
2004-07-20,722.55173842
2004-07-21,717.27142907
2004-07-22,714.12370912
2004-07-23,707.5948322
2004-07-26,704.97222195
2004-07-27,706.86507069
2004-07-28,708.52503968
2004-07-29,713.65569711
2004-07-30,715.39205558
2004-08-02,716.87879067
2004-08-03,716.54767617
2004-08-04,712.55820329
2004-08-05,707.62393426
2004-08-06,702.13393574
2004-08-09,699.41558103
2004-08-10,705.9366181
2004-08-11,702.30674162
2004-08-12,698.27739255
2004-08-13,699.45498179
2004-08-16,705.88578436
2004-08-17,707.50984418
2004-08-18,711.52850565
2004-08-19,713.60544866
2004-08-20,714.87128861
2004-08-23,714.72528804
2004-08-24,713.51344669
2004-08-25,717.08539995
2004-08-26,719.65738031
2004-08-27,721.56376588
2004-08-30,718.47235048
2004-08-31,720.19779028
2004-09-01,723.56903749
2004-09-02,728.51392404
2004-09-03,725.81273939
2004-09-06,729.1147471
2004-09-07,732.9112254
2004-09-08,731.82534132
2004-09-09,730.15978072
2004-09-10,735.0625416
2004-09-13,737.49005048
2004-09-14,738.51538083
2004-09-15,731.3076373
2004-09-16,734.25953989
2004-09-17,736.79426347
2004-09-20,733.62981557
2004-09-21,739.90302718
2004-09-22,732.72762969
2004-09-23,730.09170053
2004-09-24,729.97531221
2004-09-27,726.40987047
2004-09-28,729.72808191
2004-09-29,732.26607375
2004-09-30,734.78639455
2004-10-01,745.30229612
2004-10-04,747.33957663
2004-10-05,748.69930044
2004-10-06,751.74968743
2004-10-07,748.11001153
2004-10-08,749.17953194
2004-10-11,749.15956736
2004-10-12,742.94372828
2004-10-13,739.27585618
2004-10-14,735.94074138
2004-10-15,739.19940008
2004-10-18,739.7344655
2004-10-19,739.60072555
2004-10-20,737.84403509
2004-10-21,740.10695281
2004-10-22,738.71638043
2004-10-25,736.60187666
2004-10-26,742.69433231
2004-10-27,749.99818751
2004-10-28,753.52320024
2004-10-29,753.28259543
2004-11-01,756.28177389
2004-11-02,758.76074144
2004-11-03,766.19454044
2004-11-04,774.25009967
2004-11-05,779.13699908
2004-11-08,778.86161446
2004-11-09,777.38660753
2004-11-10,777.35459273
2004-11-11,782.3618192
2004-11-12,789.49758311
2004-11-15,790.0844625
2004-11-16,786.36208669
2004-11-17,793.01027345
2004-11-18,791.71499661
2004-11-19,788.94646192
2004-11-22,787.98070851
2004-11-23,789.40043077
2004-11-24,793.25835838
2004-11-25,798.14823
2004-11-26,798.53683923
2004-11-29,798.2755693
2004-11-30,795.44052342
2004-12-01,803.52834941
2004-12-02,804.5442194
2004-12-03,807.37451288
2004-12-06,805.97155758
2004-12-07,801.8173774
2004-12-08,797.93548912
2004-12-09,796.11724652
2004-12-10,795.39315518
2004-12-13,803.9765116
2004-12-14,806.0977712
2004-12-15,812.58281202
2004-12-16,809.38108196
2004-12-17,804.70534588
2004-12-20,810.47660766
2004-12-21,812.55150434
2004-12-22,816.89549148
2004-12-23,820.27606053
2004-12-24,822.89222117
2004-12-27,823.02043138
2004-12-28,825.75101819
2004-12-29,824.18083769
2004-12-30,827.77733197
2004-12-31,827.38839431
2005-01-03,822.51818886
2005-01-04,814.38649266
2005-01-05,809.77300754
2005-01-06,809.87047274
2005-01-07,808.04365239
2005-01-10,810.87312711
2005-01-11,809.28701322
2005-01-12,812.56818999
2005-01-13,807.86454938
2005-01-14,808.98504253
2005-01-17,810.69789615
2005-01-18,812.40428099
2005-01-19,810.03196279
2005-01-20,802.60334922
2005-01-21,800.96573253
2005-01-24,802.13589205
2005-01-25,801.7859185
2005-01-26,808.62146301
2005-01-27,807.92149362
2005-01-28,804.55420394
2005-01-31,811.29598117
2005-02-01,815.4746973
2005-02-02,819.05766067
2005-02-03,815.50297827
2005-02-04,823.29827927
2005-02-07,821.72832558
2005-02-08,819.72100305
2005-02-09,817.33501409
2005-02-10,822.17443161
2005-02-11,827.41108402
2005-02-14,831.90082066
2005-02-15,834.89814185
2005-02-16,832.69044772
2005-02-17,832.13702609
2005-02-18,833.36970205
2005-02-21,832.95024351
2005-02-22,829.16419963
2005-02-23,827.29530374
2005-02-24,830.3795993
2005-02-25,838.93795064
2005-02-28,839.77534972
2005-03-01,842.15398096
2005-03-02,840.39563693
2005-03-03,841.07474165
2005-03-04,851.25952347
2005-03-07,850.36418141
2005-03-08,851.60550131
2005-03-09,846.9029368
2005-03-10,844.90878385
2005-03-11,844.92619961
2005-03-14,843.50201579
2005-03-15,842.12155973
2005-03-16,838.01034548
2005-03-17,836.35845705
2005-03-18,835.02749391
2005-03-21,829.61617514
2005-03-22,827.01052406
2005-03-23,819.19859595
2005-03-24,818.76690571
2005-03-25,819.26224149
2005-03-28,818.27602669
2005-03-29,814.89398553
2005-03-30,819.69938232
2005-03-31,822.91375706
2005-04-01,821.37636964
2005-04-04,816.29983718
2005-04-05,821.08710898
2005-04-06,824.51651561
2005-04-07,829.05010361
2005-04-08,824.91064558
2005-04-11,826.77574799
2005-04-12,824.48843939
2005-04-13,822.54581139
2005-04-14,813.55097483
2005-04-15,803.88300162
2005-04-18,797.94848287
2005-04-19,804.71452368
2005-04-20,799.25952043
2005-04-21,805.36122461
2005-04-22,806.73770571
2005-04-25,809.55040922
2005-04-26,804.15982777
2005-04-27,801.87560459
2005-04-28,796.03208776
2005-04-29,802.18615212
2005-05-02,803.44875016
2005-05-03,805.46638097
2005-05-04,815.45838547
2005-05-05,815.68008428
2005-05-06,815.78665055
2005-05-09,816.20946094
2005-05-10,810.88916116
2005-05-11,809.24202468
2005-05-12,803.15132324
2005-05-13,797.97917596
2005-05-16,798.82781674
2005-05-17,801.60822332
2005-05-18,809.5506024
2005-05-19,814.35026109
2005-05-20,811.65862413
2005-05-23,816.74042062
2005-05-24,816.31323166
2005-05-25,813.75219484
2005-05-26,816.1446428
2005-05-27,818.33477536
2005-05-30,819.3511891
2005-05-31,813.73750409
2005-06-01,819.40033949
2005-06-02,820.41556802
2005-06-03,817.90784321
2005-06-06,818.30194908
2005-06-07,821.08807562
2005-06-08,822.36715294
2005-06-09,818.94495061
2005-06-10,819.58653938
2005-06-13,818.74480538
2005-06-14,821.35387023
2005-06-15,824.15621845
2005-06-16,827.60301951
2005-06-17,834.89421639
2005-06-20,831.75279656
2005-06-21,833.17196829
2005-06-22,833.92839483
2005-06-23,829.09504807
2005-06-24,824.12971309
2005-06-27,821.75388044
2005-06-28,826.35808252
2005-06-29,826.83646539
2005-06-30,823.69880002
2005-07-01,823.23004456
2005-07-04,822.90475551
2005-07-05,825.46854907
2005-07-06,825.0503417
2005-07-07,820.46803984
2005-07-08,828.36845189
2005-07-11,837.21152275
2005-07-12,841.27802205
2005-07-13,839.49285469
2005-07-14,842.75700094
2005-07-15,841.26130514
2005-07-18,839.23064158
2005-07-19,840.16426005
2005-07-20,841.75955135
2005-07-21,844.72966953
2005-07-22,846.67352275
2005-07-25,844.4278779
2005-07-26,843.62199246
2005-07-27,847.48002993
2005-07-28,852.80386543
2005-07-29,851.7658882
2005-08-01,854.6715634
2005-08-02,860.84557949
2005-08-03,863.90574668
2005-08-04,859.20223989
2005-08-05,851.0568318
2005-08-08,853.27785995
2005-08-09,858.06995656
2005-08-10,865.44558569
2005-08-11,870.81784209
2005-08-12,868.32180672
2005-08-15,867.71710943
2005-08-16,861.8457853
2005-08-17,860.02348249
2005-08-18,853.76112946
2005-08-19,856.2079597
2005-08-22,862.52348542
2005-08-23,858.77736618
2005-08-24,855.98367455
2005-08-25,855.48128359
2005-08-26,852.5037873
2005-08-29,851.83772955
2005-08-30,849.09596135
2005-08-31,858.86159452
2005-09-01,867.60975138
2005-09-02,869.12253776
2005-09-05,871.62265628
2005-09-06,877.29773537
2005-09-07,878.28514751
2005-09-08,874.1445203
2005-09-09,881.65837863
2005-09-12,879.21898622
2005-09-13,873.06959665
2005-09-14,874.74518506
2005-09-15,874.0214437
2005-09-16,878.87640137
2005-09-19,875.47582486
2005-09-20,875.5114001
2005-09-21,870.76353025
2005-09-22,868.0704573
2005-09-23,867.41403486
2005-09-26,873.6827584
2005-09-27,870.85852921
2005-09-28,876.47172456
2005-09-29,882.14272673
2005-09-30,882.77597088
2005-10-03,879.73384437
2005-10-04,877.8376303
2005-10-05,867.17288429
2005-10-06,862.16459425
2005-10-07,861.86309731
2005-10-10,856.94019574
2005-10-11,858.72219759
2005-10-12,854.28363769
2005-10-13,847.20131741
2005-10-14,854.64540443
2005-10-17,854.07279377
2005-10-18,844.86860291
2005-10-19,845.76423919
2005-10-20,840.99697744
2005-10-21,841.17665304
2005-10-24,850.3907768
2005-10-25,854.0308065
2005-10-26,853.39710615
2005-10-27,848.47324394
2005-10-28,853.04919277
2005-10-31,861.09819724
2005-11-01,862.2082181
2005-11-02,870.10862692
2005-11-03,874.28156069
2005-11-04,869.52201462
2005-11-07,871.6480176
2005-11-08,869.68172076
2005-11-09,868.94203584
2005-11-10,871.43300573
2005-11-11,875.98160819
2005-11-14,873.64977431
2005-11-15,868.79678677
2005-11-16,867.79578962
2005-11-17,877.9179071
2005-11-18,882.86258731
2005-11-21,887.97035524
2005-11-22,889.30244124
2005-11-23,895.60166293
2005-11-24,894.56035594
2005-11-25,894.36349606
2005-11-28,892.64790578
2005-11-29,892.59389757
2005-11-30,887.52636173
2005-12-01,896.576333
2005-12-02,899.99053482
2005-12-05,900.31220101
2005-12-06,902.60190145
2005-12-07,899.70051398
2005-12-08,900.26025959
2005-12-09,903.053975
2005-12-12,908.94897037
2005-12-13,912.09812921
2005-12-14,916.93443311
2005-12-15,911.85990597
2005-12-16,915.30323578
2005-12-19,912.02597196
2005-12-20,910.5911829
2005-12-21,912.43188756
2005-12-22,916.19518174
2005-12-23,917.02982153
2005-12-26,917.28012488
2005-12-27,912.41708979
2005-12-28,914.98326083
2005-12-29,914.00718846
2005-12-30,907.53860754
2006-01-02,908.82926965
2006-01-03,924.83468794
2006-01-04,935.13143089
2006-01-05,936.08460782
2006-01-06,945.3863171
2006-01-09,946.15829501
2006-01-10,942.18192248
2006-01-11,947.78681742
2006-01-12,945.16388581
2006-01-13,943.74010892
2006-01-16,943.93722375
2006-01-17,934.35095595
2006-01-18,927.57030094
2006-01-19,935.15798917
2006-01-20,925.00260209
2006-01-23,929.8024584
2006-01-24,931.26135988
2006-01-25,933.71273446
2006-01-26,941.76531701
2006-01-27,949.15750788
2006-01-30,949.1325544
2006-01-31,950.09199406
2006-02-01,951.48700718
2006-02-02,944.27302366
2006-02-03,938.09250805
2006-02-06,939.80240041
2006-02-07,934.56877101
2006-02-08,933.66155127
2006-02-09,938.56553342
2006-02-10,936.73801517
2006-02-13,934.72791101
2006-02-14,939.42202496
2006-02-15,940.98814363
2006-02-16,946.32850825
2006-02-17,946.29071138
2006-02-20,946.61586664
2006-02-21,946.28647385
2006-02-22,951.18914539
2006-02-23,953.73747869
2006-02-24,954.8196783
2006-02-27,959.05329963
2006-02-28,952.37252009
2006-03-01,957.38653993
2006-03-02,954.3662738
2006-03-03,952.84437731
2006-03-06,951.7987775
2006-03-07,944.70546205
2006-03-08,942.48128754
2006-03-09,945.84917362
2006-03-10,949.45855957
2006-03-13,956.19028484
2006-03-14,965.41599954
2006-03-15,969.27071852
2006-03-16,973.74749066
2006-03-17,976.69066906
2006-03-20,978.02958617
2006-03-21,973.18148506
2006-03-22,977.20991745
2006-03-23,971.58972086
2006-03-24,975.78681954
2006-03-27,974.69890732
2006-03-28,971.08155677
2006-03-29,972.48959279
2006-03-30,980.01947606
2006-03-31,973.82517187
2006-04-03,979.77324926
2006-04-04,985.67255704
2006-04-05,989.46036143
2006-04-06,990.58022991
2006-04-07,981.60010593
2006-04-10,982.76965022
2006-04-11,974.68411141
2006-04-12,972.23714911
2006-04-13,973.78891355
2006-04-14,973.87413905
2006-04-17,977.86753957
2006-04-18,987.8683843
2006-04-19,995.12119762
2006-04-20,997.15454227
2006-04-21,1002.36878271
2006-04-24,998.85805886
2006-04-25,998.65006819
2006-04-26,1003.40360431
2006-04-27,1007.71216014
2006-04-28,1007.56782589
2006-05-01,1009.09831982
2006-05-02,1017.67168631
2006-05-03,1011.47084869
2006-05-04,1016.81649329
2006-05-05,1029.49732419
2006-05-08,1031.17616499
2006-05-09,1035.24777167
2006-05-10,1033.50535168
2006-05-11,1025.66091847
2006-05-12,1011.97362983
2006-05-15,1005.38963166
2006-05-16,1002.86431291
2006-05-17,983.53176986
2006-05-18,976.2322062
2006-05-19,974.23210688
2006-05-22,963.87445408
2006-05-23,969.95199382
2006-05-24,963.46963492
2006-05-25,973.79522951
2006-05-26,983.25256771
2006-05-29,984.73692296
2006-05-30,973.67223652
2006-05-31,976.87045928
2006-06-01,983.7657625
2006-06-02,992.25470456
2006-06-05,980.10917238
2006-06-06,964.31663496
2006-06-07,959.91809308
2006-06-08,942.17186478
2006-06-09,948.83502338
2006-06-12,939.04388333
2006-06-13,919.67568618
2006-06-14,923.90227416
2006-06-15,942.97565154
2006-06-16,943.31154743
2006-06-19,938.09212514
2006-06-20,939.51444701
2006-06-21,945.82123174
2006-06-22,945.79809963
2006-06-23,943.55326389
2006-06-26,946.62156803
2006-06-27,941.64771111
2006-06-28,941.1304102
2006-06-29,959.50565443
2006-06-30,976.44324797
2006-07-03,982.07896939
2006-07-04,983.98374583
2006-07-05,971.64983743
2006-07-06,976.53634714
2006-07-07,977.28545411
2006-07-10,978.54287362
2006-07-11,976.02536893
2006-07-12,966.9287705
2006-07-13,955.15029881
2006-07-14,943.77337894
2006-07-17,937.36854299
2006-07-18,933.28764577
2006-07-19,952.58377618
2006-07-20,955.88400574
2006-07-21,950.53212601
2006-07-24,962.44777675
2006-07-25,968.0256489
2006-07-26,968.76379825
2006-07-27,977.51053928
2006-07-28,988.4312755
2006-07-31,986.8723058
2006-08-01,980.51520329
2006-08-02,990.58746637
2006-08-03,987.34221139
2006-08-04,995.50583412
2006-08-07,986.5147
2006-08-08,987.02796867
2006-08-09,989.85666621
2006-08-10,985.29734109
2006-08-11,982.65416186
2006-08-14,986.92004683
2006-08-15,998.06363504
2006-08-16,1007.31715199
2006-08-17,1009.54602855
2006-08-18,1009.48759938
2006-08-21,1008.86859068
2006-08-22,1008.3917553
2006-08-23,1004.37749535
2006-08-24,1005.25511434
2006-08-25,1002.42439222
2006-08-28,1006.78541685
2006-08-29,1008.3995564
2006-08-30,1012.34135712
2006-08-31,1012.23810545
2006-09-01,1016.84911775
2006-09-04,1022.9736639
2006-09-05,1020.57274834
2006-09-06,1010.62418932
2006-09-07,1000.70613555
2006-09-08,1002.33226266
2006-09-11,997.98857804
2006-09-12,1007.14551804
2006-09-13,1010.3417474
2006-09-14,1013.30806467
2006-09-15,1011.04444438
2006-09-18,1012.10672109
2006-09-19,1010.19170645
2006-09-20,1014.556155
2006-09-21,1015.74991165
2006-09-22,1011.82152677
2006-09-25,1013.89097763
2006-09-26,1020.13997595
2006-09-27,1026.55249118
2006-09-28,1028.10285586
2006-09-29,1026.16381637
2006-10-02,1028.97672698
2006-10-03,1027.81690793
2006-10-04,1033.78727977
2006-10-05,1039.7787752
2006-10-06,1034.1639198
2006-10-09,1035.32472768
2006-10-10,1037.09066751
2006-10-11,1035.99142779
2006-10-12,1043.17323749
2006-10-13,1045.08820967
2006-10-16,1049.73076045
2006-10-17,1044.119647
2006-10-18,1047.52334252
2006-10-19,1050.56177382
2006-10-20,1052.99336929
2006-10-23,1056.37303326
2006-10-24,1057.56951876
2006-10-25,1061.98231202
2006-10-26,1068.96742072
2006-10-27,1066.07301122
2006-10-30,1062.29635813
2006-10-31,1064.05512681
2006-11-01,1062.30106788
2006-11-02,1060.22123944
2006-11-03,1057.77454936
2006-11-06,1068.10784759
2006-11-07,1074.65145336
2006-11-08,1073.43261831
2006-11-09,1070.7170108
2006-11-10,1074.13177996
2006-11-13,1073.11861964
2006-11-14,1077.09476253
2006-11-15,1080.16849464
2006-11-16,1081.20334273
2006-11-17,1078.8038669
2006-11-20,1075.47048325
2006-11-21,1077.11536916
2006-11-22,1083.81363174
2006-11-23,1083.93101269
2006-11-24,1082.71655401
2006-11-27,1071.53680411
2006-11-28,1072.45701587
2006-11-29,1084.93492028
2006-11-30,1088.10603617
2006-12-01,1087.11993155
2006-12-04,1093.71511038
2006-12-05,1098.56944665
2006-12-06,1100.26987923
2006-12-07,1100.28566116
2006-12-08,1100.89000118
2006-12-11,1100.92806056
2006-12-12,1103.17170238
2006-12-13,1105.98345983
2006-12-14,1112.35185173
2006-12-15,1112.39692951
2006-12-18,1110.18003712
2006-12-19,1110.2032689
2006-12-20,1113.82830016
2006-12-21,1111.07680226
2006-12-22,1106.2492695
2006-12-25,1105.61706686
2006-12-26,1107.70726291
2006-12-27,1116.92687119
2006-12-28,1116.92134507
2006-12-29,1114.45218739
2007-01-01,1114.45218739
2007-01-02,1123.49904026
2007-01-03,1119.17436969
2007-01-04,1115.81574509
2007-01-05,1104.19730194
2007-01-08,1105.92987192
2007-01-09,1106.46537239
2007-01-10,1099.46843089
2007-01-11,1106.29511691
2007-01-12,1115.42727838
2007-01-15,1120.03000995
2007-01-16,1117.23724067
2007-01-17,1117.72028583
2007-01-18,1116.48846789
2007-01-19,1121.5027803
2007-01-22,1119.52362303
2007-01-23,1124.74295489
2007-01-24,1132.17138062
2007-01-25,1124.53521374
2007-01-26,1118.49021676
2007-01-29,1120.30250632
2007-01-30,1125.94775233
2007-01-31,1128.22633062
2007-02-01,1140.05850615
2007-02-02,1141.18151732
2007-02-05,1138.58184165
2007-02-06,1143.1875646
2007-02-07,1147.0668453
2007-02-08,1141.75218001
2007-02-09,1141.1369827
2007-02-12,1135.69669784
2007-02-13,1144.85166544
2007-02-14,1157.7430759
2007-02-15,1161.55591193
2007-02-16,1159.97191365
2007-02-19,1162.1942496
2007-02-20,1163.08422496
2007-02-21,1158.05699707
2007-02-22,1158.94964715
2007-02-23,1161.70819443
2007-02-26,1164.94267785
2007-02-27,1137.40416064
2007-02-28,1126.38310019
2007-03-01,1119.51232444
2007-03-02,1110.83751839
2007-03-05,1093.63045886
2007-03-06,1108.7921506
2007-03-07,1111.5012809
2007-03-08,1122.64521393
2007-03-09,1123.7906343
2007-03-12,1127.05685474
2007-03-13,1111.05502057
2007-03-14,1099.00569311
2007-03-15,1111.37359562
2007-03-16,1109.81391671
2007-03-19,1122.84883752
2007-03-20,1131.16380013
2007-03-21,1142.29841032
2007-03-22,1153.08838741
2007-03-23,1156.11132654
2007-03-26,1153.42756984
2007-03-27,1149.99454203
2007-03-28,1144.43552034
2007-03-29,1148.91370212
2007-03-30,1146.63371594
2007-04-02,1149.59849814
2007-04-03,1160.07045288
2007-04-04,1163.79651842
2007-04-05,1167.1802659
2007-04-06,1166.76075057
2007-04-09,1166.02921012
2007-04-10,1172.85813676
2007-04-11,1169.12870649
2007-04-12,1172.13127072
2007-04-13,1175.19062213
2007-04-16,1189.78648369
2007-04-17,1191.77142735
2007-04-18,1193.57332982
2007-04-19,1188.6641056
2007-04-20,1199.07513999
2007-04-23,1196.27388427
2007-04-24,1194.18883292
2007-04-25,1202.82192523
2007-04-26,1201.97461622
2007-04-27,1200.37097761
2007-04-30,1196.69332986
2007-05-01,1195.13237697
2007-05-02,1202.72823929
2007-05-03,1205.90669311
2007-05-04,1212.18814465
2007-05-07,1218.62960797
2007-05-08,1210.81203355
2007-05-09,1216.26682304
2007-05-10,1202.5314328
2007-05-11,1209.80872407
2007-05-14,1209.86295421
2007-05-15,1212.25306357
2007-05-16,1215.09638626
2007-05-17,1212.8103868
2007-05-18,1220.43178032
2007-05-21,1221.53954463
2007-05-22,1223.54754796
2007-05-23,1228.14986922
2007-05-24,1217.04052711
2007-05-25,1218.4258283
2007-05-28,1220.19027538
2007-05-29,1223.40883825
2007-05-30,1224.65105161
2007-05-31,1230.68963608
2007-06-01,1237.92869245
2007-06-04,1241.33675108
2007-06-05,1237.34020302
2007-06-06,1224.86889998
2007-06-07,1208.15736301
2007-06-08,1208.50651291
2007-06-11,1213.4096888
2007-06-12,1202.93778457
2007-06-13,1211.43171928
2007-06-14,1222.13965904
2007-06-15,1234.79781014
2007-06-18,1234.71394004
2007-06-19,1234.63338762
2007-06-20,1228.88547089
2007-06-21,1227.62186915
2007-06-22,1217.9779333
2007-06-25,1215.21896229
2007-06-26,1210.79528203
2007-06-27,1211.00412999
2007-06-28,1217.21041241
2007-06-29,1222.06919686
2007-07-02,1232.85203566
2007-07-03,1238.95518768
2007-07-04,1241.05079437
2007-07-05,1236.53701405
2007-07-06,1242.69268037
2007-07-09,1245.82101042
2007-07-10,1236.03999548
2007-07-11,1236.81610997
2007-07-12,1252.49396062
2007-07-13,1259.20299983
2007-07-16,1258.43229012
2007-07-17,1256.24677946
2007-07-18,1249.06477861
2007-07-19,1256.20507703
2007-07-20,1245.67075528
2007-07-23,1247.93571098
2007-07-24,1229.6034789
2007-07-25,1222.70412783
2007-07-26,1194.80322034
2007-07-27,1178.69845554
2007-07-30,1185.00110983
2007-07-31,1187.87585006
2007-08-01,1180.31985335
2007-08-02,1185.78017769
2007-08-03,1168.12072675
2007-08-06,1177.84369377
2007-08-07,1185.21042311
2007-08-08,1203.85596542
2007-08-09,1176.28124144
2007-08-10,1158.7253433
2007-08-13,1165.81443793
2007-08-14,1149.53593976
2007-08-15,1134.01727483
