Date,EUROPE VALUE WEIGHTED
2004-08-24,673.15354143
2004-08-25,674.1140441
2004-08-26,678.86494507
2004-08-27,680.7724272
2004-08-30,679.94934845
2004-08-31,679.7007
2004-09-01,685.17771646
2004-09-02,687.21558754
2004-09-03,687.07598039
2004-09-06,690.60025972
2004-09-07,690.88060975
2004-09-08,693.14598559
2004-09-09,691.18612694
2004-09-10,701.01067726
2004-09-13,704.25086436
2004-09-14,703.77569858
2004-09-15,694.88204079
2004-09-16,697.71854726
2004-09-17,702.97013167
2004-09-20,699.48791782
2004-09-21,708.85633067
2004-09-22,703.54134583
2004-09-23,701.43383999
2004-09-24,701.77194617
2004-09-27,699.05750609
2004-09-28,702.99664684
2004-09-29,705.98896282
2004-09-30,707.5428557
2004-10-01,718.83282561
2004-10-04,718.4688661
2004-10-05,722.14290866
2004-10-06,721.95315522
2004-10-07,721.46223792
2004-10-08,725.89256582
2004-10-11,723.70879833
2004-10-12,713.13884621
2004-10-13,712.83138904
2004-10-14,715.12389764
2004-10-15,718.43003699
2004-10-18,718.3362628
2004-10-19,724.80905133
2004-10-20,722.41397474
2004-10-21,726.4797539
2004-10-22,727.93433373
2004-10-25,724.03897949
2004-10-26,726.19870779
2004-10-27,734.66675644
2004-10-28,737.54886016
2004-10-29,734.96697834
2004-11-01,742.63540462
2004-11-02,746.58001238
2004-11-03,754.76418526
2004-11-04,757.34805076
2004-11-05,763.34854372
2004-11-08,765.06229576
2004-11-09,762.77836382
2004-11-10,764.92119203
2004-11-11,770.95017901
2004-11-12,775.41633476
2004-11-15,774.48588025
2004-11-16,771.00065535
2004-11-17,781.22428662
2004-11-18,779.40256939
2004-11-19,778.03167004
2004-11-22,773.65915238
2004-11-23,777.48222711
2004-11-24,781.80647064
2004-11-25,791.94430206
2004-11-26,792.29598968
2004-11-29,792.70822558
2004-11-30,790.33953519
2004-12-01,800.80345343
2004-12-02,802.41332731
2004-12-03,806.81112426
2004-12-06,806.38423776
2004-12-07,809.08690308
2004-12-08,798.2262813
2004-12-09,791.92327429
2004-12-10,793.02425802
2004-12-13,804.09100818
2004-12-14,804.31235637
2004-12-15,812.61806099
2004-12-16,807.70128734
2004-12-17,799.66220361
2004-12-20,812.36657827
2004-12-21,808.29124249
2004-12-22,813.87046117
2004-12-23,821.33134108
2004-12-24,824.41548134
2004-12-27,827.91635043
2004-12-28,827.34698113
2004-12-29,825.85176362
2004-12-30,828.59958968
2004-12-31,826.64362986
2005-01-03,823.92160389
2005-01-04,817.46414482
2005-01-05,811.15199531
2005-01-06,809.34442593
2005-01-07,807.28861042
2005-01-10,810.2552572
2005-01-11,807.60348586
2005-01-12,809.77420724
2005-01-13,807.20679168
2005-01-14,804.85090248
2005-01-17,807.03632693
2005-01-18,804.43597596
2005-01-19,806.94202138
2005-01-20,798.86407982
2005-01-21,801.13852623
2005-01-24,803.42708343
2005-01-25,803.96691544
2005-01-26,810.82240532
2005-01-27,811.59390796
2005-01-28,807.04278875
2005-01-31,814.63777952
2005-02-01,819.41879133
2005-02-02,823.74564014
2005-02-03,818.50760024
2005-02-04,825.78705635
2005-02-07,822.85418851
2005-02-08,820.19982786
2005-02-09,819.9623466
2005-02-10,826.38626652
2005-02-11,833.54060184
2005-02-14,840.40186039
2005-02-15,844.27219539
2005-02-16,840.25549354
2005-02-17,846.97979077
2005-02-18,848.11692127
2005-02-21,846.25414928
2005-02-22,849.53251987
2005-02-23,843.2086897
2005-02-24,843.77750131
2005-02-25,852.23064852
2005-02-28,855.82525976
2005-03-01,856.5806538
2005-03-02,851.68494477
2005-03-03,852.26459118
2005-03-04,866.00366296
2005-03-07,862.15505208
2005-03-08,867.38811856
2005-03-09,863.70662151
2005-03-10,859.39292931
2005-03-11,864.45767595
2005-03-14,857.81352603
2005-03-15,860.80053317
2005-03-16,857.02981652
2005-03-17,853.60565522
2005-03-18,849.94992235
2005-03-21,841.33305057
2005-03-22,844.42933413
2005-03-23,829.64235046
2005-03-24,832.07509612
2005-03-25,832.07509612
2005-03-28,827.68527626
2005-03-29,831.0551677
2005-03-30,831.48126937
2005-03-31,833.93579425
2005-04-01,835.66852642
2005-04-04,823.05027765
2005-04-05,830.55484168
2005-04-06,834.551514
2005-04-07,840.45261926
2005-04-08,838.52169509
2005-04-11,844.01652489
2005-04-12,836.13369953
2005-04-13,841.27023314
2005-04-14,832.90018284
2005-04-15,826.85191119
2005-04-18,816.85985783
2005-04-19,823.27347794
2005-04-20,820.64826655
2005-04-21,821.81259083
2005-04-22,826.69322353
2005-04-25,824.22264655
2005-04-26,819.51942514
2005-04-27,808.96757292
2005-04-28,804.77165313
2005-04-29,806.42955401
2005-05-02,804.9489714
2005-05-03,811.72765517
2005-05-04,820.41046377
2005-05-05,824.54780595
2005-05-06,822.0097392
2005-05-09,817.9892312
2005-05-10,815.26858478
2005-05-11,810.01014931
2005-05-12,808.72928144
2005-05-13,804.99827022
2005-05-16,799.56785748
2005-05-17,801.18839299
2005-05-18,811.72754451
2005-05-19,815.31610875
2005-05-20,811.16146313
2005-05-23,817.77604777
2005-05-24,816.75811143
2005-05-25,817.03823688
2005-05-26,817.70803784
2005-05-27,818.80248413
2005-05-30,818.46655489
2005-05-31,809.7888217
2005-06-01,815.66755283
2005-06-02,817.22894992
2005-06-03,814.57692817
2005-06-06,812.38015488
2005-06-07,821.30541822
2005-06-08,823.55891482
2005-06-09,814.44954985
2005-06-10,815.23805101
2005-06-13,812.85063999
2005-06-14,814.86904961
2005-06-15,816.34726425
2005-06-16,819.81439256
2005-06-17,830.89974797
2005-06-20,824.12392812
2005-06-21,827.77655569
2005-06-22,829.21007642
2005-06-23,827.58014995
2005-06-24,823.16397138
2005-06-27,820.09785677
2005-06-28,821.62150975
2005-06-29,823.29499047
2005-06-30,823.15846107
2005-07-01,820.48211756
2005-07-04,818.12985765
2005-07-05,816.11145973
2005-07-06,822.68564235
2005-07-07,808.58081162
2005-07-08,818.82134888
2005-07-11,833.14004023
2005-07-12,839.14077794
2005-07-13,836.55002819
2005-07-14,841.60920224
2005-07-15,835.96023907
2005-07-18,834.97163596
2005-07-19,834.1327048
2005-07-20,833.57821946
2005-07-21,843.04337173
2005-07-22,843.46421889
2005-07-25,843.5320302
2005-07-26,841.32506866
2005-07-27,845.35486856
2005-07-28,853.04295628
2005-07-29,856.62615763
2005-08-01,861.7488781
2005-08-02,868.34778392
2005-08-03,875.39961335
2005-08-04,871.94909647
2005-08-05,866.38248435
2005-08-08,873.383268
2005-08-09,877.42172904
2005-08-10,888.80954612
2005-08-11,889.98615071
2005-08-12,887.38178709
2005-08-15,882.33291983
2005-08-16,877.55021209
2005-08-17,874.37928479
2005-08-18,861.97859229
2005-08-19,868.43076372
2005-08-22,875.87829179
2005-08-23,868.81989074
2005-08-24,868.48763366
2005-08-25,864.32527054
2005-08-26,861.52880503
2005-08-29,859.47030177
2005-08-30,853.34492816
2005-08-31,868.08367225
2005-09-01,885.59911552
2005-09-02,890.30587498
2005-09-05,893.90490553
2005-09-06,899.22618942
2005-09-07,900.13144648
2005-09-08,896.96975439
2005-09-09,900.566973
2005-09-12,891.83832375
2005-09-13,884.68912055
2005-09-14,889.6080703
2005-09-15,883.60547958
2005-09-16,889.17927741
2005-09-19,885.30664465
2005-09-20,888.57112181
2005-09-21,883.35535663
2005-09-22,874.30002364
2005-09-23,873.45225848
2005-09-26,881.82770568
2005-09-27,877.42827297
2005-09-28,886.16271934
2005-09-29,882.8422374
2005-09-30,888.84850533
2005-10-03,884.77602543
2005-10-04,890.43031918
2005-10-05,881.39492892
2005-10-06,881.98858304
2005-10-07,876.7672333
2005-10-10,873.67837188
2005-10-11,872.17297597
2005-10-12,868.09427256
2005-10-13,852.47919808
2005-10-14,864.21781686
2005-10-17,860.87713864
2005-10-18,851.27642177
2005-10-19,840.17452014
2005-10-20,843.58790154
2005-10-21,842.2167847
2005-10-24,849.95562089
2005-10-25,855.97832523
2005-10-26,858.34392654
2005-10-27,851.04651189
2005-10-28,848.6585321
2005-10-31,859.97900625
2005-11-01,861.46189646
2005-11-02,870.96095511
2005-11-03,879.41913935
2005-11-04,863.96941247
2005-11-07,866.48536206
2005-11-08,864.21181627
2005-11-09,861.84557704
2005-11-10,863.58293792
2005-11-11,869.7713118
2005-11-14,869.86116477
2005-11-15,864.64941845
2005-11-16,857.31241266
2005-11-17,865.71846739
2005-11-18,869.48726507
2005-11-21,875.31233318
2005-11-22,873.78833606
2005-11-23,883.36672334
2005-11-24,881.28709297
2005-11-25,879.40164767
2005-11-28,878.70200564
2005-11-29,878.77396455
2005-11-30,876.71106614
2005-12-01,885.17626645
2005-12-02,889.74656338
2005-12-05,891.71941087
2005-12-06,898.20074888
2005-12-07,893.43549684
2005-12-08,901.68189646
2005-12-09,901.63094251
2005-12-12,910.72171127
2005-12-13,910.06243316
2005-12-14,914.94145719
2005-12-15,906.85481027
2005-12-16,917.3485698
2005-12-19,914.34947968
2005-12-20,909.98721773
2005-12-21,909.42782785
2005-12-22,911.87107312
2005-12-23,912.5482908
2005-12-26,912.5482908
2005-12-27,914.50663158
2005-12-28,917.18442043
2005-12-29,916.77955095
2005-12-30,907.19842345
2006-01-02,910.84893068
2006-01-03,931.77363504
2006-01-04,949.33869845
2006-01-05,945.96558572
2006-01-06,957.27186307
2006-01-09,953.14715158
2006-01-10,947.28047887
2006-01-11,954.96394765
2006-01-12,953.90190892
2006-01-13,950.50796627
2006-01-16,955.14800749
2006-01-17,943.22709494
2006-01-18,937.67671925
2006-01-19,944.15925896
2006-01-20,936.02555101
2006-01-23,948.52908555
2006-01-24,945.77397936
2006-01-25,955.52946803
2006-01-26,964.34005698
2006-01-27,968.11882724
2006-01-30,964.29479817
2006-01-31,968.49418245
2006-02-01,975.52585823
2006-02-02,965.31606359
2006-02-03,958.42552483
2006-02-06,958.51173296
2006-02-07,953.23961093
2006-02-08,951.50765891
2006-02-09,962.86971544
2006-02-10,957.28900786
2006-02-13,963.06528246
2006-02-14,958.43310902
2006-02-15,961.15826193
2006-02-16,965.15296724
2006-02-17,971.05136013
2006-02-20,975.26947386
2006-02-21,974.02963476
2006-02-22,977.78143136
2006-02-23,979.46449969
2006-02-24,979.08113055
2006-02-27,980.87064028
2006-02-28,972.29700557
2006-03-01,982.07327716
2006-03-02,976.31308839
2006-03-03,978.91360801
2006-03-06,984.85216437
2006-03-07,969.65007606
2006-03-08,964.89156256
2006-03-09,972.3339777
2006-03-10,976.78232021
2006-03-13,987.78474723
2006-03-14,997.34255346
2006-03-15,1001.05828535
2006-03-16,1012.03503014
2006-03-17,1013.92795523
2006-03-20,1015.94609468
2006-03-21,1010.75950348
2006-03-22,1013.952137
2006-03-23,1004.51377087
2006-03-24,1012.25242707
2006-03-27,1006.1078954
2006-03-28,1004.08655303
2006-03-29,1000.19229419
2006-03-30,1019.5893315
2006-03-31,1009.56181176
2006-04-03,1018.92460959
2006-04-04,1026.53240893
2006-04-05,1030.97988502
2006-04-06,1030.08031647
2006-04-07,1016.43687914
2006-04-10,1021.16695375
2006-04-11,1010.85644424
2006-04-12,1007.52333167
2006-04-13,1009.69549861
2006-04-14,1009.69549861
2006-04-17,1024.56559468
2006-04-18,1025.06212838
2006-04-19,1041.72221125
2006-04-20,1043.2246488
2006-04-21,1053.8157093
2006-04-24,1050.97060801
2006-04-25,1054.31186379
2006-04-26,1060.46149496
2006-04-27,1062.5775315
2006-04-28,1062.01266989
2006-05-01,1066.66410222
2006-05-02,1077.37680933
2006-05-03,1066.03176805
2006-05-04,1077.78505263
2006-05-05,1093.568493
2006-05-08,1092.78422948
2006-05-09,1102.01225422
2006-05-10,1100.60619737
2006-05-11,1098.45983148
2006-05-12,1080.02728452
2006-05-15,1061.13867402
2006-05-16,1063.66876462
2006-05-17,1028.19003605
2006-05-18,1027.0318334
2006-05-19,1019.92469795
2006-05-22,1000.1870542
2006-05-23,1028.42857419
2006-05-24,1007.00882083
2006-05-25,1021.97786795
2006-05-26,1035.32755133
2006-05-29,1037.6508508
2006-05-30,1025.84783933
2006-05-31,1032.80693977
2006-06-01,1035.29402756
2006-06-02,1047.27363782
2006-06-05,1040.91381333
2006-06-06,1010.72733688
2006-06-07,1014.01025628
2006-06-08,976.76163012
2006-06-09,994.35532283
2006-06-12,981.73009048
2006-06-13,958.36599998
2006-06-14,963.17680098
2006-06-15,986.57463415
2006-06-16,981.50988802
2006-06-19,982.23701236
2006-06-20,988.48743908
2006-06-21,993.65644658
2006-06-22,992.51613626
2006-06-23,989.25041718
2006-06-26,988.80988904
2006-06-27,985.61008094
2006-06-28,982.52596832
2006-06-29,1001.10871152
2006-06-30,1034.79577317
2006-07-03,1041.55545902
2006-07-04,1043.51142401
2006-07-05,1024.69184105
2006-07-06,1036.76513998
2006-07-07,1041.10335368
2006-07-10,1037.92634286
2006-07-11,1029.05402776
2006-07-12,1026.09764539
2006-07-13,1011.8331798
2006-07-14,994.90937087
2006-07-17,982.28639559
2006-07-18,977.91915041
2006-07-19,1006.17992576
2006-07-20,1014.25775058
2006-07-21,1007.82275922
2006-07-24,1022.09712884
2006-07-25,1022.77033616
2006-07-26,1025.91443875
2006-07-27,1047.97344205
2006-07-28,1057.15460745
2006-07-31,1052.05752588
2006-08-01,1042.29220605
2006-08-02,1059.69423761
2006-08-03,1049.64037527
2006-08-04,1070.52986855
2006-08-07,1056.10798912
2006-08-08,1055.50136806
2006-08-09,1067.59510631
2006-08-10,1049.35592904
2006-08-11,1049.52560949
2006-08-14,1057.26405605
2006-08-15,1069.63853224
2006-08-16,1079.24037913
2006-08-17,1081.71759414
2006-08-18,1076.30593414
2006-08-21,1083.82176379
2006-08-22,1077.9944572
2006-08-23,1071.6407898
2006-08-24,1074.82301481
2006-08-25,1072.04957869
2006-08-28,1080.36693063
2006-08-29,1079.07941234
2006-08-30,1091.18227628
2006-08-31,1085.76846288
2006-09-01,1091.60433003
2006-09-04,1101.19994623
2006-09-05,1092.71435943
2006-09-06,1079.45730438
2006-09-07,1064.35850468
2006-09-08,1063.68963973
2006-09-11,1060.96238955
2006-09-12,1074.3516432
2006-09-13,1076.94239375
2006-09-14,1083.00730107
2006-09-15,1078.0412383
2006-09-18,1080.33075805
2006-09-19,1076.02562305
2006-09-20,1087.62084219
2006-09-21,1094.68822028
2006-09-22,1088.3381254
2006-09-25,1082.7540954
2006-09-26,1092.01288567
2006-09-27,1101.54608481
2006-09-28,1100.62279256
2006-09-29,1098.70495876
2006-10-02,1104.78026326
2006-10-03,1101.78244324
2006-10-04,1106.81896643
2006-10-05,1113.1094693
2006-10-06,1106.105019
2006-10-09,1107.78956268
2006-10-10,1110.04674147
2006-10-11,1112.08649606
2006-10-12,1120.19378745
2006-10-13,1119.69593786
2006-10-16,1123.89677233
2006-10-17,1113.64702472
2006-10-18,1121.5575425
2006-10-19,1128.29874691
2006-10-20,1131.8942707
2006-10-23,1131.30577693
2006-10-24,1131.94997191
2006-10-25,1139.69398553
2006-10-26,1147.53215885
2006-10-27,1150.25687381
2006-10-30,1145.82593302
2006-10-31,1150.38349718
2006-11-01,1155.32024471
2006-11-02,1149.52775038
2006-11-03,1147.97519588
2006-11-06,1161.78839078
2006-11-07,1174.64351734
2006-11-08,1171.08291955
2006-11-09,1172.48895613
2006-11-10,1178.0773868
2006-11-13,1176.38752862
2006-11-14,1172.77855291
2006-11-15,1179.94626083
2006-11-16,1182.27275043
2006-11-17,1174.77401872
2006-11-20,1177.05422404
2006-11-21,1179.26412852
2006-11-22,1188.1690298
2006-11-23,1186.31907457
2006-11-24,1190.26906187
2006-11-27,1175.10119059
2006-11-28,1175.04586784
2006-11-29,1190.47839813
2006-11-30,1191.24494837
2006-12-01,1188.7434758
2006-12-04,1195.58616562
2006-12-05,1202.67688402
2006-12-06,1204.13621276
2006-12-07,1208.92203433
2006-12-08,1212.08454244
2006-12-11,1209.86184001
2006-12-12,1216.16945754
2006-12-13,1222.62755851
2006-12-14,1225.53416488
2006-12-15,1224.61060086
2006-12-18,1221.63341353
2006-12-19,1223.71005881
2006-12-20,1229.18583634
2006-12-21,1225.64043987
2006-12-22,1219.11821095
2006-12-25,1219.11821095
2006-12-26,1217.09552729
2006-12-27,1229.40170646
2006-12-28,1231.50531768
2006-12-29,1231.23394447
2007-01-01,1231.23394447
2007-01-02,1256.2929378
2007-01-03,1248.81918806
2007-01-04,1235.21432553
2007-01-05,1215.20658855
2007-01-08,1215.64505933
2007-01-09,1217.91163845
2007-01-10,1204.18883268
2007-01-11,1219.3028718
2007-01-12,1229.35863539
2007-01-15,1237.3242582
2007-01-16,1229.59486316
2007-01-17,1229.92738818
2007-01-18,1229.59336288
2007-01-19,1238.42805474
2007-01-22,1234.61664444
2007-01-23,1241.9864346
2007-01-24,1247.11219242
2007-01-25,1243.52668969
2007-01-26,1229.00647473
2007-01-29,1234.91746859
2007-01-30,1240.99462452
2007-01-31,1237.97985058
2007-02-01,1254.69792872
2007-02-02,1255.83311035
2007-02-05,1251.94311062
2007-02-06,1258.30190431
2007-02-07,1268.83009309
2007-02-08,1259.88485909
2007-02-09,1262.02174377
2007-02-12,1251.3134909
2007-02-13,1258.90998772
2007-02-14,1280.06474913
2007-02-15,1280.31147211
2007-02-16,1277.10744872
2007-02-19,1283.88539175
2007-02-20,1282.02662945
2007-02-21,1271.78535024
2007-02-22,1274.19665897
2007-02-23,1283.05432154
2007-02-26,1289.87297641
2007-02-27,1259.22897941
2007-02-28,1236.18741978
2007-03-01,1220.76081387
2007-03-02,1216.65109428
2007-03-05,1196.26915805
2007-03-06,1208.46256869
2007-03-07,1220.23508144
2007-03-08,1235.12361288
2007-03-09,1237.5455497
2007-03-12,1237.6059938
2007-03-13,1225.40320491
2007-03-14,1194.96044933
2007-03-15,1221.02586519
2007-03-16,1225.51245357
2007-03-19,1243.36928126
2007-03-20,1252.34839691
2007-03-21,1259.44830649
2007-03-22,1284.1045029
2007-03-23,1287.09891628
2007-03-26,1278.60460709
2007-03-27,1279.22114745
2007-03-28,1273.26929208
2007-03-29,1284.55601531
2007-03-30,1281.51607255
2007-04-02,1292.80345966
2007-04-03,1305.59572178
2007-04-04,1307.47220998
2007-04-05,1314.68482043
2007-04-06,1314.68482043
2007-04-09,1307.46796493
2007-04-10,1323.27944428
2007-04-11,1322.53015532
2007-04-12,1324.14008938
2007-04-13,1335.19234264
2007-04-16,1354.75681911
2007-04-17,1358.53784202
2007-04-18,1352.44884929
2007-04-19,1349.30454268
2007-04-20,1365.56435486
2007-04-23,1361.85595332
2007-04-24,1355.62261284
2007-04-25,1369.5089225
2007-04-26,1366.87172295
2007-04-27,1364.76132663
2007-04-30,1367.6162095
2007-05-01,1361.83558324
2007-05-02,1369.39829907
2007-05-03,1371.22328138
2007-05-04,1384.75709834
2007-05-07,1388.74893369
2007-05-08,1367.33466172
2007-05-09,1372.35813853
2007-05-10,1359.18077996
2007-05-11,1367.76874826
2007-05-14,1367.14568675
2007-05-15,1378.15598591
2007-05-16,1373.45773135
2007-05-17,1370.17583662
2007-05-18,1384.52386066
2007-05-21,1381.51491668
2007-05-22,1382.62252936
2007-05-23,1396.37085561
2007-05-24,1380.64013925
2007-05-25,1382.98165364
2007-05-28,1385.17722087
2007-05-29,1389.64768331
2007-05-30,1381.12255015
2007-05-31,1394.3273129
2007-06-01,1404.10702059
2007-06-04,1407.86070519
2007-06-05,1404.22025945
2007-06-06,1379.85429245
2007-06-07,1362.65091176
2007-06-08,1351.63662241
2007-06-11,1361.9537153
2007-06-12,1351.33340222
2007-06-13,1355.08284577
2007-06-14,1377.27352583
2007-06-15,1400.31592925
2007-06-18,1399.31131686
2007-06-19,1396.59846096
2007-06-20,1403.24291767
2007-06-21,1386.99878862
2007-06-22,1385.16052506
2007-06-25,1386.20816099
2007-06-26,1377.8917227
2007-06-27,1368.27153089
2007-06-28,1385.59230085
2007-06-29,1397.67940456
2007-07-02,1404.50470613
2007-07-03,1415.91831692
2007-07-04,1423.21665637
2007-07-05,1411.12637228
2007-07-06,1424.45440892
2007-07-09,1428.7598918
2007-07-10,1420.9538175
2007-07-11,1420.05609323
2007-07-12,1436.35370946
2007-07-13,1442.89169085
2007-07-16,1444.77286556
2007-07-17,1439.48617096
2007-07-18,1424.73834153
2007-07-19,1438.94937445
2007-07-20,1423.54348119
2007-07-23,1430.8842752
2007-07-24,1408.93412074
2007-07-25,1384.60442303
2007-07-26,1346.93121554
2007-07-27,1334.20789789
2007-07-30,1333.77259279
2007-07-31,1363.48970719
2007-08-01,1342.07049032
2007-08-02,1351.80884605
2007-08-03,1342.96744844
2007-08-06,1333.48515617
2007-08-07,1349.57441325
2007-08-08,1380.84188294
2007-08-09,1344.0261731
2007-08-10,1300.01386811
2007-08-13,1324.9470878
2007-08-14,1304.64622659
2007-08-15,1293.06117514
2007-08-16,1243.03181356
2007-08-17,1282.893505
2007-08-20,1286.38085248
2007-08-21,1287.6748541
2007-08-22,1311.36583896
2007-08-23,1319.12094919
2007-08-24,1329.59623874
2007-08-27,1331.88458463
2007-08-28,1307.62920572
2007-08-29,1315.98048235
2007-08-30,1329.82482623
2007-08-31,1346.69372098
2007-09-03,1348.67176449
2007-09-04,1356.01505335
2007-09-05,1337.97034565
2007-09-06,1346.06739949
2007-09-07,1322.81785106
2007-09-10,1314.58417337
2007-09-11,1340.07026559
2007-09-12,1348.12006376
2007-09-13,1359.10745337
2007-09-14,1342.51420658
2007-09-17,1322.36716159
2007-09-18,1342.05897004
2007-09-19,1386.23453072
2007-09-20,1389.77757434
2007-09-21,1396.34277245
2007-09-24,1393.76108975
2007-09-25,1381.10640075
2007-09-26,1390.18468708
2007-09-27,1404.76507064
2007-09-28,1410.81322722
2007-10-01,1424.01337981
2007-10-02,1421.66106652
2007-10-03,1424.0322024
2007-10-04,1425.48962757
2007-10-05,1436.58550626
2007-10-08,1424.44098618
2007-10-09,1434.37430469
2007-10-10,1442.67777074
2007-10-11,1459.37555722
2007-10-12,1454.50040928
2007-10-15,1445.5669711
2007-10-16,1429.67965379
2007-10-17,1441.5768574
2007-10-18,1437.66872789
2007-10-19,1425.62520056
2007-10-22,1397.50306987
2007-10-23,1419.24240009
2007-10-24,1410.71940226
2007-10-25,1434.34079655
2007-10-26,1452.45692125
2007-10-29,1465.16082778
2007-10-30,1460.49707244
2007-10-31,1479.26253999
2007-11-01,1450.82585383
2007-11-02,1443.75817905
2007-11-05,1432.0911634
2007-11-06,1442.57957418
2007-11-07,1442.18978798
2007-11-08,1433.43411155
2007-11-09,1408.33710906
2007-11-12,1397.24596622
2007-11-13,1407.99495036
2007-11-14,1423.2658291
2007-11-15,1398.66500721
2007-11-16,1386.88008331
2007-11-19,1359.58451256
2007-11-20,1386.82974017
2007-11-21,1356.20543902
2007-11-22,1367.26998341
2007-11-23,1384.06627973
2007-11-26,1378.82675655
2007-11-27,1375.1753772
2007-11-28,1402.97466659
2007-11-29,1408.62529249
2007-11-30,1417.16823341
2007-12-03,1409.54120358
2007-12-04,1395.37870703
2007-12-05,1411.65814484
2007-12-06,1410.98109965
2007-12-07,1427.52493072
2007-12-10,1443.04979968
2007-12-11,1434.3746773
2007-12-12,1437.80020519
2007-12-13,1394.15098221
2007-12-14,1384.80435472
2007-12-17,1354.03283778
2007-12-18,1355.19815545
2007-12-19,1347.14768071
2007-12-20,1345.6870502
2007-12-21,1366.0247041
2007-12-24,1370.82377117
2007-12-25,1370.82377117
2007-12-26,1378.86239978
2007-12-27,1387.91221454
2007-12-28,1397.95796798
2007-12-31,1390.85642413
2008-01-01,1390.85642413
2008-01-02,1383.55355171
2008-01-03,1379.25995805
2008-01-04,1356.69216458
2008-01-07,1349.71293316
2008-01-08,1353.52122104
2008-01-09,1331.00389954
2008-01-10,1324.30325631
2008-01-11,1326.82576366
2008-01-14,1340.02895877
2008-01-15,1301.99950721
2008-01-16,1276.59879064
2008-01-17,1270.09654762
2008-01-18,1246.03862205
2008-01-21,1162.8044604
2008-01-22,1202.06105956
2008-01-23,1160.1892692
2008-01-24,1237.02295018
2008-01-25,1232.82224862
2008-01-28,1228.67576394
2008-01-29,1248.09117214
2008-01-30,1240.77613399
2008-01-31,1238.88888251
2008-02-01,1262.18609449
2008-02-04,1265.15882075
2008-02-05,1209.19356543
2008-02-06,1216.12347696
2008-02-07,1179.27315659
2008-02-08,1182.11724875
2008-02-11,1169.05888384
2008-02-12,1217.3626547
2008-02-13,1217.64699278
2008-02-14,1221.15123911
2008-02-15,1201.49030767
2008-02-18,1223.05525967
2008-02-19,1234.35999511
2008-02-20,1212.67284162
2008-02-21,1233.16594557
2008-02-22,1224.43914415
2008-02-25,1249.40114118
2008-02-26,1274.5087415
2008-02-27,1289.01233292
2008-02-28,1270.96192078
2008-02-29,1252.59305683
2008-03-03,1236.12508965
2008-03-04,1220.477219
2008-03-05,1247.75288005
2008-03-06,1234.38302973
2008-03-07,1221.0996256
2008-03-10,1207.54883402
2008-03-11,1221.62753238
2008-03-12,1252.18330061
2008-03-13,1239.28744386
2008-03-14,1227.23430959
2008-03-17,1182.0019408
2008-03-18,1229.33322776
2008-03-19,1207.80014656
2008-03-20,1189.71897916
2008-03-21,1189.71897916
2008-03-24,1188.1724316
2008-03-25,1247.37739174
2008-03-26,1251.3068954
2008-03-27,1269.81893408
2008-03-28,1259.61915985
2008-03-31,1263.82550867
2008-04-01,1288.56271762
2008-04-02,1307.59634095
2008-04-03,1299.87020103
2008-04-04,1312.82606088
2008-04-07,1322.92506524
2008-04-08,1309.79549181
2008-04-09,1306.23748623
2008-04-10,1301.97268447
2008-04-11,1286.65950905
2008-04-14,1277.66146362
2008-04-15,1278.65857629
2008-04-16,1315.52994018
2008-04-17,1307.54585926
2008-04-18,1327.39500954
2008-04-21,1325.72442291
2008-04-22,1322.13647601
2008-04-23,1320.39394597
2008-04-24,1306.45637866
2008-04-25,1321.95412816
2008-04-28,1329.9696449
2008-04-29,1318.17021919
2008-04-30,1324.1146149
2008-05-01,1315.36699951
2008-05-02,1337.99887846
2008-05-05,1340.73816059
2008-05-06,1338.57800784
2008-05-07,1336.32338057
2008-05-08,1334.9029683
2008-05-09,1318.49023029
2008-05-12,1329.64120856
2008-05-13,1325.00780615
2008-05-14,1329.23507568
2008-05-15,1335.18275005
2008-05-16,1349.02848236
2008-05-19,1357.62200497
2008-05-20,1342.80544347
2008-05-21,1341.29122652
2008-05-22,1342.40949069
2008-05-23,1325.46699497
2008-05-26,1323.21912625
2008-05-27,1313.15013702
2008-05-28,1317.14202307
2008-05-29,1310.9481479
2008-05-30,1315.83266587
2008-06-02,1296.20339711
2008-06-03,1300.1599108
2008-06-04,1284.25042877
2008-06-05,1291.51236139
2008-06-06,1277.13091804
2008-06-09,1267.02905253
2008-06-10,1238.61569758
2008-06-11,1219.00123724
2008-06-12,1223.00230791
2008-06-13,1226.18231866
2008-06-16,1232.11364723
2008-06-17,1241.95457456
2008-06-18,1220.52828627
2008-06-19,1208.56665765
2008-06-20,1197.8253284
2008-06-23,1182.64253608
2008-06-24,1184.14904938
2008-06-25,1201.17021737
2008-06-26,1180.01970571
2008-06-27,1173.40548252
2008-06-30,1179.27173991
2008-07-01,1152.14820429
2008-07-02,1153.35284638
2008-07-03,1155.6430536
2008-07-04,1136.34021603
2008-07-07,1147.42019798
2008-07-08,1131.59949591
2008-07-09,1157.18353077
2008-07-10,1138.28551882
2008-07-11,1111.87459396
2008-07-14,1119.19391744
2008-07-15,1096.61177581
2008-07-16,1095.60791928
2008-07-17,1136.79020964
2008-07-18,1160.87280051
2008-07-21,1168.59355483
2008-07-22,1158.54798585
2008-07-23,1181.48146977
2008-07-24,1161.31880432
2008-07-25,1156.6339821
2008-07-28,1143.70906472
2008-07-29,1133.4092287
2008-07-30,1148.8916016
2008-07-31,1151.00734092
2008-08-01,1136.61095352
