Date,EAFE ex UK VALUE WEIGHTED
1997-06-03,1302.6457755702106
1997-06-04,1307.3270601466934
1997-06-05,1312.3642405320277
1997-06-06,1315.1346307901827
1997-06-09,1329.2162488477386
1997-06-10,1327.0827840599522
1997-06-11,1333.9392416344133
1997-06-12,1330.9662432204598
1997-06-13,1331.9744105534605
1997-06-16,1346.092599851266
1997-06-17,1338.405430162032
1997-06-18,1341.8966994208633
1997-06-19,1347.5407572239394
1997-06-20,1349.6930478425788
1997-06-23,1351.5873852362763
1997-06-24,1352.9515755905243
1997-06-25,1375.60067335941
1997-06-26,1375.9884199200094
1997-06-27,1365.82622303696
1997-06-30,1362.9890916251888
1997-07-01,1365.285147145626
1997-07-02,1367.762311009845
1997-07-03,1377.878814319375
1997-07-04,1372.8281105720703
1997-07-07,1381.2556320737162
1997-07-08,1377.7119078654277
1997-07-09,1377.9155936665063
1997-07-10,1374.8667800650037
1997-07-11,1373.9179219380426
1997-07-14,1374.637916152945
1997-07-15,1361.9262734154568
1997-07-16,1375.8059103085764
1997-07-17,1380.9333144703282
1997-07-18,1367.3568906760008
1997-07-21,1357.3707715588898
1997-07-22,1364.3378858885765
1997-07-23,1376.7417692444365
1997-07-24,1371.5325460365636
1997-07-25,1370.5738883913564
1997-07-28,1371.7112304430448
1997-07-29,1371.4496200036913
1997-07-30,1371.050865384291
1997-07-31,1376.2598207513217
1997-08-01,1356.6748922988786
1997-08-04,1338.0446464230645
1997-08-05,1324.5354872755465
1997-08-06,1343.2224143211317
1997-08-07,1349.2854854892353
1997-08-08,1358.96818537022
1997-08-11,1336.3923410759046
1997-08-12,1340.5051966417213
1997-08-13,1338.679664722082
1997-08-14,1325.179717424281
1997-08-15,1328.991149076257
1997-08-18,1310.8661986972554
1997-08-19,1313.0652937155198
1997-08-20,1323.615224387171
1997-08-21,1327.0147146115908
1997-08-22,1306.3670516862699
1997-08-25,1301.5249928771004
1997-08-26,1300.8505427512632
1997-08-27,1290.3092968378385
1997-08-28,1278.9842116495852
1997-08-29,1257.527727513488
1997-09-01,1246.1987354331252
1997-09-02,1257.4715669464772
1997-09-03,1281.2120572067597
1997-09-04,1276.6469187643354
1997-09-05,1289.4298979564576
1997-09-08,1290.2502686116113
1997-09-09,1299.186070215794
1997-09-10,1291.0649931970918
1997-09-11,1271.3311378607502
1997-09-12,1267.1666025604131
1997-09-15,1279.2026852279114
1997-09-16,1281.7226238294193
1997-09-17,1285.210325232573
1997-09-18,1286.2544729573544
1997-09-19,1290.728165466445
1997-09-22,1295.2219719551506
1997-09-23,1296.9532410233833
1997-09-24,1320.7463550639363
1997-09-25,1320.3590885400877
1997-09-26,1313.45127928624
1997-09-29,1314.6101092697363
1997-09-30,1321.5744053147214
1997-10-01,1322.3181992857913
1997-10-02,1321.9755111140032
1997-10-03,1329.8154557480334
1997-10-06,1330.7210966312437
1997-10-07,1327.1202480899087
1997-10-08,1331.0187977805788
1997-10-09,1312.0786564645655
1997-10-10,1308.3209821341522
1997-10-13,1309.877696414417
1997-10-14,1306.2108404959338
1997-10-15,1305.576062478623
1997-10-16,1315.5636160722433
1997-10-17,1293.3124298550194
1997-10-20,1278.4797265492527
1997-10-21,1282.581654630913
1997-10-22,1280.860676202868
1997-10-23,1240.4489871477376
1997-10-24,1241.933823051479
1997-10-27,1213.848323953743
1997-10-28,1170.9094264019895
1997-10-29,1220.832847666559
1997-10-30,1203.2691711799448
1997-10-31,1210.0268198313418
1997-11-03,1225.9573506141837
1997-11-04,1222.7103205091437
1997-11-05,1222.7768015512984
1997-11-06,1215.730063559819
1997-11-07,1186.247326726139
1997-11-10,1180.3940496807288
1997-11-11,1180.8482092408667
1997-11-12,1157.309026897323
1997-11-13,1160.2569756624052
1997-11-14,1149.3259263873872
1997-11-17,1190.5660721277357
1997-11-18,1201.808401788083
1997-11-19,1174.4742040377716
1997-11-20,1190.382150102064
1997-11-21,1210.239739872806
1997-11-24,1197.2966959218666
1997-11-25,1170.1892686922586
1997-11-26,1172.9260158770464
1997-11-27,1184.131652518706
1997-11-28,1186.6163070369892
1997-12-01,1200.5677802250173
1997-12-02,1207.2700754163418
1997-12-03,1203.4714900654576
1997-12-04,1200.8704753776005
1997-12-05,1199.3508252046581
1997-12-08,1200.778017533491
1997-12-09,1205.6167309019677
1997-12-10,1199.9891403387219
1997-12-11,1169.4393308483457
1997-12-12,1164.6932415871547
1997-12-15,1161.0889733721474
1997-12-16,1163.6313054072086
1997-12-17,1196.248672547894
1997-12-18,1187.9644370586275
1997-12-19,1154.8089678997162
1997-12-22,1135.850347800053
1997-12-23,1143.1731608546797
1997-12-24,1144.774393028571
1997-12-25,1144.8375074991088
1997-12-26,1146.3206536287544
1997-12-29,1160.6667136318786
1997-12-30,1177.4634338347723
1997-12-31,1176.3681645819827
1998-01-01,1176.3681645819827
1998-01-02,1174.5664589033938
1998-01-05,1169.8986944666992
1998-01-06,1158.604290580049
1998-01-07,1156.168735531968
1998-01-08,1143.4748434876992
1998-01-09,1127.493120675877
1998-01-12,1089.9507515064402
1998-01-13,1108.9632455732158
1998-01-14,1129.4314806758005
1998-01-15,1125.250825724954
1998-01-16,1158.790746312816
1998-01-19,1181.1525511151688
1998-01-20,1182.6305185234337
1998-01-21,1192.977000924324
1998-01-22,1192.4336202565764
1998-01-23,1204.9973687898728
1998-01-26,1222.5737700374925
1998-01-27,1233.777659527526
1998-01-28,1239.3913715979254
1998-01-29,1232.2572790475772
1998-01-30,1226.0720035771642
1998-02-02,1247.714727685339
1998-02-03,1262.387476842962
1998-02-04,1267.1237427525402
1998-02-05,1288.0129826461493
1998-02-06,1292.2263214456905
1998-02-09,1294.0193074527606
1998-02-10,1305.7000712233132
1998-02-11,1306.2290494574822
1998-02-12,1296.9607882914784
1998-02-13,1272.563490053423
1998-02-16,1267.2715759382459
1998-02-17,1277.3367155631006
1998-02-18,1282.6835871647227
1998-02-19,1279.6053124129678
1998-02-20,1278.2987355529174
1998-02-23,1285.6177784979361
1998-02-24,1277.1184202412362
1998-02-25,1283.8851148736658
1998-02-26,1298.3962276645186
1998-02-27,1317.3979177079807
1998-03-02,1341.153895362553
1998-03-03,1335.752251051357
1998-03-04,1319.7978740629437
1998-03-05,1296.631789067726
1998-03-06,1315.2745980770314
1998-03-09,1319.7553275854762
1998-03-10,1323.8781163359813
1998-03-11,1316.518603161438
1998-03-12,1315.8605902585884
1998-03-13,1344.2516658469735
1998-03-16,1339.247413568936
1998-03-17,1350.6103945512348
1998-03-18,1333.9451580193147
1998-03-19,1339.4998441534854
1998-03-20,1348.2233357642435
1998-03-23,1354.8090587446404
1998-03-24,1358.730238681583
1998-03-25,1376.82722832701
1998-03-26,1381.4129684531958
1998-03-27,1378.9174885240843
1998-03-30,1352.4293831365267
1998-03-31,1355.0236029402568
1998-04-01,1352.4531346417318
1998-04-02,1343.320919877064
1998-04-03,1344.7609717922223
1998-04-06,1366.2892466049016
1998-04-07,1366.9907091519656
1998-04-08,1375.9317931880425
1998-04-09,1395.4361144336488
1998-04-10,1395.4528386989252
1998-04-13,1391.4381509022653
1998-04-14,1403.316328573914
1998-04-15,1407.724970390168
1998-04-16,1376.5282192565753
1998-04-17,1373.9971121717651
1998-04-20,1385.009186907734
1998-04-21,1392.9592758444612
1998-04-22,1387.1488508503232
1998-04-23,1375.433050543786
1998-04-24,1369.3327261931877
1998-04-27,1330.347865046551
1998-04-28,1337.228694886209
1998-04-29,1335.0337653989761
1998-04-30,1357.1828659614137
1998-05-01,1366.6762168797127
1998-05-04,1385.6191032597376
1998-05-05,1380.1090389435997
1998-05-06,1371.8672871152041
1998-05-07,1358.508023632384
1998-05-08,1363.4797589479037
1998-05-11,1382.2797913716888
1998-05-12,1369.6142450223704
1998-05-13,1364.889426885612
1998-05-14,1362.3503067869067
1998-05-15,1362.3083103846177
1998-05-18,1339.7362450909066
1998-05-19,1357.2675488999864
1998-05-20,1375.237505843262
1998-05-21,1391.3830265617266
1998-05-22,1392.0214387850767
1998-05-25,1390.9464977665914
1998-05-26,1390.5369277708908
1998-05-27,1359.6061599989212
1998-05-28,1354.690961634356
1998-05-29,1353.490145933803
1998-06-01,1333.4594314540866
1998-06-02,1345.55530095761
1998-06-03,1355.4438133934716
1998-06-04,1351.8738874636283
1998-06-05,1349.7963284900916
1998-06-08,1348.5659119985623
1998-06-09,1345.0629984396573
1998-06-10,1323.4579919557143
1998-06-11,1301.005273659226
1998-06-12,1283.418160723114
1998-06-15,1248.843978390817
1998-06-16,1260.871533278625
1998-06-17,1305.8718929430968
1998-06-18,1327.081220060378
1998-06-19,1335.2562921362537
1998-06-22,1307.3065680262027
1998-06-23,1304.9114729683329
1998-06-24,1306.3758755195745
1998-06-25,1321.5618679119445
1998-06-26,1311.6935955421616
1998-06-29,1322.3863650876979
1998-06-30,1346.2686504714788
1998-07-01,1370.449812432671
1998-07-02,1367.7092872498952
1998-07-03,1376.853842865412
1998-07-06,1374.2138627272354
1998-07-07,1381.293146944956
1998-07-08,1381.8617042946496
1998-07-09,1365.9736589530933
1998-07-10,1355.0448408260343
1998-07-13,1368.5133053678285
1998-07-14,1386.6423348723008
1998-07-15,1394.1719264449196
1998-07-16,1405.4311420024596
1998-07-17,1415.9107834081028
1998-07-20,1424.7058781101282
1998-07-21,1410.5151530301018
1998-07-22,1385.2851288277075
1998-07-23,1374.0058781955936
1998-07-24,1380.8845470802398
1998-07-27,1348.8863463029138
1998-07-28,1354.7943832253693
1998-07-29,1346.3870099647381
1998-07-30,1357.7028061674937
1998-07-31,1350.2363046311493
1998-08-03,1320.0427219905396
1998-08-04,1319.6188650001338
1998-08-05,1309.8479445888477
1998-08-06,1290.1625285788657
1998-08-07,1291.7872466406222
1998-08-10,1267.163182116059
1998-08-11,1230.249513313123
1998-08-12,1244.9749647015317
1998-08-13,1236.1606063882975
1998-08-14,1238.934360610844
1998-08-17,1231.3179756423717
1998-08-18,1257.5652584100872
1998-08-19,1274.505511382639
1998-08-20,1269.812369263529
1998-08-21,1225.8054511490307
1998-08-24,1222.6694430216312
1998-08-25,1236.06063219852
1998-08-26,1209.4849771465683
1998-08-27,1173.2397507210264
1998-08-28,1161.8829348894483
1998-08-31,1163.8681816530266
1998-09-01,1173.5909358118097
1998-09-02,1196.0103173943978
1998-09-03,1195.8403658077523
1998-09-04,1195.1798661780388
1998-09-07,1245.538443051561
1998-09-08,1254.2500413017451
1998-09-09,1222.4916325619697
1998-09-10,1206.4378967271377
1998-09-11,1194.5479650093087
1998-09-14,1211.2806470669682
1998-09-15,1213.7956840024349
1998-09-16,1216.103202381685
1998-09-17,1191.5431699799615
1998-09-18,1175.0022929404229
1998-09-21,1137.4354917206679
1998-09-22,1148.2562074484283
1998-09-23,1160.9892225398062
1998-09-24,1175.9709985993459
1998-09-25,1160.5615202894726
1998-09-28,1171.0093914748538
1998-09-29,1173.0064269381637
1998-09-30,1136.7434726025238
1998-10-01,1106.6309690013093
1998-10-02,1097.0429201215386
1998-10-05,1082.4557713919946
1998-10-06,1113.3701263300989
1998-10-07,1168.7062668651554
1998-10-08,1148.0416473255586
1998-10-09,1157.6575788172656
1998-10-12,1203.2429154049446
1998-10-13,1199.5797074070788
1998-10-14,1202.9436651015446
1998-10-15,1220.6164567595977
1998-10-16,1262.7638807978105
1998-10-19,1269.160482166419
1998-10-20,1280.1675699581149
1998-10-21,1284.2998307300184
1998-10-22,1281.0344905035015
1998-10-23,1278.5590938412845
1998-10-26,1273.3473831300394
1998-10-27,1285.3504754392118
1998-10-28,1267.3308752634837
1998-10-29,1280.6602570548437
1998-10-30,1295.4263256138172
1998-11-02,1336.1485267751016
1998-11-03,1329.6680587614264
1998-11-04,1359.6699485410559
1998-11-05,1347.3617711216054
1998-11-06,1332.7348860008458
1998-11-09,1299.036846936319
1998-11-10,1279.822006597152
1998-11-11,1307.0478169603477
1998-11-12,1281.3301541781716
1998-11-13,1293.0118907238498
1998-11-16,1332.0567004920936
1998-11-17,1320.9448082636595
1998-11-18,1326.5654026386119
1998-11-19,1341.5370112708765
1998-11-20,1360.2719488967127
1998-11-23,1367.4558696427878
1998-11-24,1379.2622685632675
1998-11-25,1368.9150962700987
1998-11-26,1384.7656900973052
1998-11-27,1383.7515909013591
1998-11-30,1360.551025841164
1998-12-01,1337.8249829945892
1998-12-02,1341.022638312165
1998-12-03,1346.8988239411908
1998-12-04,1345.1595071440167
1998-12-07,1346.5732441327823
1998-12-08,1352.5391471292485
1998-12-09,1368.7834549914915
1998-12-10,1370.1125698490416
1998-12-11,1349.857203743326
1998-12-14,1342.3945482455365
1998-12-15,1337.8921120260077
1998-12-16,1348.3381418081294
1998-12-17,1358.163781424148
1998-12-18,1359.888825337664
1998-12-21,1372.4214363276199
1998-12-22,1363.0627187963405
1998-12-23,1380.1270757653597
1998-12-24,1375.719511220233
1998-12-25,1379.7840778911584
1998-12-28,1386.931504395019
1998-12-29,1395.7099716910218
1998-12-30,1395.2117090385286
1998-12-31,1404.5858564954415
1999-01-01,1404.5865834697572
1999-01-04,1435.6777290070393
1999-01-05,1441.9167587154527
1999-01-06,1458.7373137876173
1999-01-07,1459.6373554220738
1999-01-08,1447.3359448374806
1999-01-11,1441.2614274300818
1999-01-12,1420.5331137727242
1999-01-13,1382.918358192684
1999-01-14,1389.8514566438505
1999-01-15,1390.620312336805
1999-01-18,1410.7108902896782
1999-01-19,1411.1998418703035
1999-01-20,1424.3015861349984
1999-01-21,1420.1629856165316
1999-01-22,1387.2302431147625
1999-01-25,1384.7999309448485
1999-01-26,1389.8231545819228
1999-01-27,1390.2068302502094
1999-01-28,1388.6076750868085
1999-01-29,1396.8876385246178
1999-02-01,1406.1579948231545
1999-02-02,1410.09254018901
1999-02-03,1396.0052923382054
1999-02-04,1391.3430328611948
1999-02-05,1386.0163034317366
1999-02-08,1378.2388620758607
1999-02-09,1357.9032840554714
1999-02-10,1349.4998385638492
1999-02-11,1359.8763983967463
1999-02-12,1368.6448309105729
1999-02-15,1364.7455953125707
1999-02-16,1352.680350889003
1999-02-17,1343.641091842861
1999-02-18,1339.4649455339672
1999-02-19,1332.9652825751043
1999-02-22,1345.8859383817055
1999-02-23,1352.999329863817
1999-02-24,1352.925470341637
1999-02-25,1357.329186011484
1999-02-26,1354.1559634104985
1999-03-01,1336.6495336692983
1999-03-02,1328.1993173634262
1999-03-03,1319.9459602697998
1999-03-04,1316.4500394584736
1999-03-05,1357.5682597773948
1999-03-08,1357.2265317274864
1999-03-09,1368.2459451200095
1999-03-10,1391.375433953373
1999-03-11,1394.7383717388195
1999-03-12,1413.1907474766192
1999-03-15,1429.540099367883
1999-03-16,1442.8051887004922
1999-03-17,1453.1433431432758
1999-03-18,1437.1068986800506
1999-03-19,1462.815755696236
1999-03-22,1454.0548711655617
1999-03-23,1436.1251391390144
1999-03-24,1413.9050901707435
1999-03-25,1433.3010118846355
1999-03-26,1417.5496999855764
1999-03-29,1424.7689463210857
1999-03-30,1424.803742423708
1999-03-31,1444.1459338290106
1999-04-01,1457.1838728830219
1999-04-02,1451.9698927181566
1999-04-05,1443.3297852388098
1999-04-06,1471.2876642019335
1999-04-07,1480.4854089658368
1999-04-08,1493.1632102603423
1999-04-09,1492.2956056440453
1999-04-12,1487.786127437406
1999-04-13,1498.981877567529
1999-04-14,1511.5334660902831
1999-04-15,1498.8680022499734
1999-04-16,1514.495531894328
1999-04-19,1522.7498214821528
1999-04-20,1502.9373736643372
1999-04-21,1491.0676768290352
1999-04-22,1500.11347319305
1999-04-23,1510.2666726239752
1999-04-26,1516.8569756514787
1999-04-27,1537.28953357811
1999-04-28,1534.3269219952717
1999-04-29,1532.042013238998
1999-04-30,1530.5416596833622
1999-05-03,1532.4177892534317
1999-05-04,1536.296035635421
1999-05-05,1531.11844820017
1999-05-06,1559.0940991245645
1999-05-07,1547.7062173473155
1999-05-10,1551.74873316853
1999-05-11,1536.001788929844
1999-05-12,1529.6814252783997
1999-05-13,1521.6040643058468
1999-05-14,1511.5030663527793
1999-05-17,1476.286562486079
1999-05-18,1483.1917444032288
1999-05-19,1472.3800337989255
1999-05-20,1477.4143904723499
1999-05-21,1475.087915106707
1999-05-24,1478.5864159412483
1999-05-25,1470.6970937419949
1999-05-26,1463.8356326606438
1999-05-27,1451.6282578566054
1999-05-28,1453.113367448648
1999-05-31,1452.3243033749843
1999-06-01,1465.62614613896
1999-06-02,1463.6691897183919
1999-06-03,1463.1412649164495
1999-06-04,1464.3240188874074
1999-06-07,1481.9328373104556
1999-06-08,1502.7078504433305
1999-06-09,1512.3221480817324
1999-06-10,1519.0532846166645
1999-06-11,1535.705428335066
1999-06-14,1517.4111422674866
1999-06-15,1521.0430738800126
1999-06-16,1519.7347372282659
1999-06-17,1533.7291813184245
1999-06-18,1536.3373627922617
1999-06-21,1542.621608063206
1999-06-22,1542.56974583497
1999-06-23,1528.6391338181882
1999-06-24,1524.1574366355628
1999-06-25,1529.7856553373772
1999-06-28,1529.857757688591
1999-06-29,1536.3234334701338
1999-06-30,1527.231855402206
1999-07-01,1547.1638556826556
1999-07-02,1555.7548512299973
1999-07-05,1575.3437428301252
1999-07-06,1571.8711293591223
1999-07-07,1563.8023275675748
1999-07-08,1557.5282821128533
1999-07-09,1563.291714304032
1999-07-12,1564.5747621864687
1999-07-13,1558.9409953095262
1999-07-14,1571.210629952313
1999-07-15,1588.9124707768674
1999-07-16,1576.5531411832312
1999-07-19,1583.61177810922
1999-07-20,1589.6335264528698
1999-07-21,1583.8412964110714
1999-07-22,1562.6154841488121
1999-07-23,1546.0852256536998
1999-07-26,1547.2879097014923
1999-07-27,1549.344439048017
1999-07-28,1559.884207621431
1999-07-29,1563.044395852282
1999-07-30,1582.6254642591446
1999-08-02,1573.0332229593876
1999-08-03,1575.1794690945535
1999-08-04,1577.7809109271027
1999-08-05,1557.649981453977
1999-08-06,1547.4397460343598
1999-08-09,1545.8361365962335
1999-08-10,1537.209144992045
1999-08-11,1528.5492673926246
1999-08-12,1552.1363672484956
1999-08-13,1557.534670036462
1999-08-16,1579.0877224115582
1999-08-17,1578.901973592421
1999-08-18,1589.9869984489512
1999-08-19,1592.2330013311916
1999-08-20,1615.5158978696359
1999-08-23,1625.52557191183
1999-08-24,1618.5241211441241
1999-08-25,1615.9742228904001
1999-08-26,1603.6879000176937
1999-08-27,1603.3661815654652
1999-08-30,1611.609095931942
1999-08-31,1588.4111901735814
1999-09-01,1620.3920535998343
1999-09-02,1618.8548449880511
1999-09-03,1619.878042885109
1999-09-06,1633.7018136327233
1999-09-07,1623.9083909175445
1999-09-08,1621.104958099332
1999-09-09,1643.7207399782862
1999-09-10,1641.1166862095145
1999-09-13,1646.314446873171
1999-09-14,1645.5446076229487
1999-09-15,1640.9080940770637
1999-09-16,1620.5781074290387
1999-09-17,1613.8358011610594
1999-09-20,1624.4513473493764
1999-09-21,1637.324488606481
1999-09-22,1616.2553837469488
1999-09-23,1613.6310874278513
1999-09-24,1587.1008678294468
1999-09-27,1582.4572523249285
1999-09-28,1592.5949924132356
1999-09-29,1590.4357132024036
1999-09-30,1611.8819243943872
1999-10-01,1622.7788259863544
1999-10-04,1627.7497305825768
1999-10-05,1627.0545001177704
1999-10-06,1632.5545040264449
1999-10-07,1644.001781105831
1999-10-08,1635.9968507804542
1999-10-11,1640.2080935302083
1999-10-12,1644.7096727313265
1999-10-13,1625.8449845798075
1999-10-14,1630.5479305458834
1999-10-15,1620.343993697648
1999-10-18,1592.52081036119
1999-10-19,1603.8715309744373
1999-10-20,1615.1746079936324
1999-10-21,1613.0994860286987
1999-10-22,1624.488122602249
1999-10-25,1629.211902284833
1999-10-26,1631.8877333864248
1999-10-27,1620.2701723143825
1999-10-28,1630.2037741626716
1999-10-29,1663.9096777037958
1999-11-01,1660.5517026613734
1999-11-02,1665.7867041762895
1999-11-03,1665.144892769181
1999-11-04,1680.9333902051392
1999-11-05,1668.0015197215298
1999-11-08,1660.312105819693
1999-11-09,1667.53410688182
1999-11-10,1688.3574458211726
1999-11-11,1687.2759144913086
1999-11-12,1679.4402030744577
1999-11-15,1682.0415215077032
1999-11-16,1684.3100585433333
1999-11-17,1706.7297378555031
1999-11-18,1718.6728268669847
1999-11-19,1722.4028436431017
1999-11-22,1722.8999748674423
1999-11-23,1723.244656887122
1999-11-24,1705.2807418356294
1999-11-25,1712.4807640745075
1999-11-26,1727.3117210598798
1999-11-29,1721.8290913358903
1999-11-30,1699.9224951572953
1999-12-01,1710.523992406141
1999-12-02,1714.962201643139
1999-12-03,1726.1317639765816
1999-12-06,1739.054318188619
1999-12-07,1746.1706734672398
1999-12-08,1734.007140282887
1999-12-09,1733.679598857732
1999-12-10,1735.9614520835546
1999-12-13,1726.3934424512995
1999-12-14,1720.58609630952
1999-12-15,1718.7428383317922
1999-12-16,1741.1612390739942
1999-12-17,1740.608821894305
1999-12-20,1744.5909853355618
1999-12-21,1740.7656410218676
1999-12-22,1761.8896416457237
1999-12-23,1783.2081810783504
1999-12-24,1785.1297997337742
1999-12-27,1779.1684834144082
1999-12-28,1785.800136312996
1999-12-29,1787.589985688763
1999-12-30,1798.293408854879
1999-12-31,1798.293408854879
2000-01-03,1810.5723695829556
2000-01-04,1782.6099335450897
2000-01-05,1749.7194723204097
2000-01-06,1725.7959462622182
2000-01-07,1747.6865862009072
2000-01-10,1757.7584835006649
2000-01-11,1771.814499622342
2000-01-12,1758.1192487026358
2000-01-13,1767.601641507638
2000-01-14,1776.0960580092162
2000-01-17,1792.0595017361918
2000-01-18,1767.7596091005862
2000-01-19,1749.1157204379708
2000-01-20,1753.0669976460033
2000-01-21,1745.2396480704933
2000-01-24,1735.388208617387
2000-01-25,1711.9828254305921
2000-01-26,1718.3196327158944
2000-01-27,1724.275055539123
2000-01-28,1714.4084408284264
2000-01-31,1689.290649716091
2000-02-01,1685.0359665698365
2000-02-02,1702.9301178193498
2000-02-03,1735.3132612120774
2000-02-04,1742.6919396358392
2000-02-07,1731.7575321382135
2000-02-08,1738.7886410866936
2000-02-09,1743.3683922990247
2000-02-10,1734.8644714614315
2000-02-11,1734.13484925685
2000-02-14,1716.81589703619
2000-02-15,1689.7077688007546
2000-02-16,1697.984046253432
2000-02-17,1711.175007640061
2000-02-18,1698.8148305183645
2000-02-21,1673.7161532613127
2000-02-22,1687.2296773507835
2000-02-23,1701.1892656475322
2000-02-24,1696.843382160859
2000-02-25,1700.2696486371653
2000-02-28,1684.1766014988339
2000-02-29,1684.6258744461556
2000-03-01,1713.7436739063837
2000-03-02,1725.794579179088
2000-03-03,1720.7804015662816
2000-03-06,1721.3183661807293
2000-03-07,1723.7546460414883
2000-03-08,1711.156688397566
2000-03-09,1722.3589308796945
2000-03-10,1726.5357496679396
2000-03-13,1700.5673329695624
2000-03-14,1699.7373681807137
2000-03-15,1681.681114694193
2000-03-16,1721.729050897923
2000-03-17,1730.0317299444944
2000-03-20,1732.1833002329943
2000-03-21,1730.682770558342
2000-03-22,1717.2342810351286
2000-03-23,1721.0462843638281
2000-03-24,1744.7654380741346
2000-03-27,1759.7162088899809
2000-03-28,1777.7049382573016
2000-03-29,1782.0249632961784
2000-03-30,1756.5454310772225
2000-03-31,1779.0126954921063
2000-04-03,1769.6500577235086
2000-04-04,1775.071963750563
2000-04-05,1771.1598866272343
2000-04-06,1767.0349027180112
2000-04-07,1769.2625462237154
