Date,EAFE ex JAPAN VALUE WEIGHTED
2003-08-15,2024.2837992849993
2003-08-18,2029.190150767529
2003-08-19,2023.2305639770047
2003-08-20,2024.5283864406945
2003-08-21,2020.1925454721472
2003-08-22,2010.3499102070004
2003-08-25,2001.7985553546325
2003-08-26,1977.0087203756189
2003-08-27,1991.4392260752181
2003-08-28,2001.609193214686
2003-08-29,2002.8763651140612
2003-09-01,2027.8998438943695
2003-09-02,2016.6425168642252
2003-09-03,2042.7599984336987
2003-09-04,2050.273996410614
2003-09-05,2060.865263742506
2003-09-08,2082.8313868841255
2003-09-09,2073.4351370626655
2003-09-10,2051.540306801573
2003-09-11,2054.9955931424515
2003-09-12,2063.1486605481855
2003-09-15,2072.047263913962
2003-09-16,2074.339882969028
2003-09-17,2089.9154705936667
2003-09-18,2108.708314723911
2003-09-19,2106.709937076738
2003-09-22,2090.5940171692555
2003-09-23,2080.2454473900575
2003-09-24,2078.5771555140263
2003-09-25,2068.7891203771364
2003-09-26,2047.7557168047101
2003-09-29,2048.552990591098
2003-09-30,2032.2078453139259
2003-10-01,2072.6592548962253
2003-10-02,2080.9120045671734
2003-10-03,2119.602400865929
2003-10-06,2123.097947333218
2003-10-07,2123.303585527974
2003-10-08,2127.008265786963
2003-10-09,2153.9464136128404
2003-10-10,2157.3702090163456
2003-10-13,2171.2463569665374
2003-10-14,2167.840905528361
2003-10-15,2181.4222576032043
2003-10-16,2185.1932563512064
2003-10-17,2168.6742960532756
2003-10-20,2177.4738711925115
2003-10-21,2184.544786181545
2003-10-22,2165.0638824657863
2003-10-23,2144.6451452273623
2003-10-24,2146.481048178669
2003-10-27,2156.559569405841
2003-10-28,2165.879869232007
2003-10-29,2176.3806007948033
2003-10-30,2193.6872877110545
2003-10-31,2186.495287536911
2003-11-03,2195.702303754176
2003-11-04,2193.246233359545
2003-11-05,2179.288057610625
2003-11-06,2176.116251293367
2003-11-07,2205.3722267338107
2003-11-10,2195.4931462112904
2003-11-11,2185.0008507079237
2003-11-12,2212.2340924945356
2003-11-13,2231.388041031285
2003-11-14,2248.4780626779875
2003-11-17,2204.6234900663962
2003-11-18,2221.3794502551195
2003-11-19,2215.181014987661
2003-11-20,2207.9076346105758
2003-11-21,2214.33881282486
2003-11-24,2226.1652572038256
2003-11-25,2234.6653938637937
2003-11-26,2252.037013854746
2003-11-27,2257.5208575050146
2003-11-28,2265.0292917294473
2003-12-01,2294.473947598539
2003-12-02,2306.810512271702
2003-12-03,2325.622666586672
2003-12-04,2317.0125006179583
2003-12-05,2317.637080541563
2003-12-08,2320.31659556169
2003-12-09,2333.504527902966
2003-12-10,2323.613329039547
2003-12-11,2319.217868425462
2003-12-12,2341.7086719848417
2003-12-15,2352.3824541660797
2003-12-16,2348.1942644372975
2003-12-17,2358.7407005578366
2003-12-18,2375.511108757178
2003-12-19,2378.8388906040677
2003-12-22,2383.8148710684086
2003-12-23,2395.6798864197713
2003-12-24,2407.487114256554
2003-12-25,2407.487114256554
2003-12-26,2407.232386506265
2003-12-29,2421.5394901521518
2003-12-30,2439.664553017111
2003-12-31,2460.1448787457625
2004-01-01,2460.1448787457625
2004-01-02,2481.538367950431
2004-01-05,2511.016765674176
2004-01-06,2524.6614661343406
2004-01-07,2501.7691408522055
2004-01-08,2527.0841833046356
2004-01-09,2540.128580989075
2004-01-12,2530.437809094281
2004-01-13,2533.6983356665355
2004-01-14,2537.850262722774
2004-01-15,2523.581801256594
2004-01-16,2507.105683647429
2004-01-19,2507.4367593250176
2004-01-20,2534.5978301669425
2004-01-21,2560.2142799705466
2004-01-22,2576.971190384752
2004-01-23,2568.023368450679
2004-01-26,2537.501712115548
2004-01-27,2549.5912629722043
2004-01-28,2555.223397246145
2004-01-29,2491.2492766803625
2004-01-30,2489.0662941340283
2004-02-02,2494.80293383402
2004-02-03,2511.2162259894417
2004-02-04,2496.2451864348577
2004-02-05,2506.912122165323
2004-02-06,2540.485509392203
2004-02-09,2567.942787593824
2004-02-10,2571.2351729824513
2004-02-11,2575.631032749327
2004-02-12,2605.9362019425885
2004-02-13,2595.3405089206217
2004-02-16,2602.073863750393
2004-02-17,2633.798496062921
2004-02-18,2635.6107519864045
2004-02-19,2639.479921399572
2004-02-20,2601.216624788096
2004-02-23,2601.1802112088453
2004-02-24,2597.0195445489617
2004-02-25,2583.5747231396936
2004-02-26,2563.6045031362983
2004-02-27,2565.378206284659
2004-03-01,2596.5416532256963
2004-03-02,2582.3456047053005
2004-03-03,2539.9128559785927
2004-03-04,2563.9720605491502
2004-03-05,2602.9204319761634
2004-03-08,2600.8343602503373
2004-03-09,2585.823574425377
2004-03-10,2540.6404098439043
2004-03-11,2476.441704496832
2004-03-12,2469.934388522226
2004-03-15,2431.9540380582184
2004-03-16,2468.0695370840417
2004-03-17,2479.996657345064
2004-03-18,2478.573354616315
2004-03-19,2480.6678448784273
2004-03-22,2441.724809734582
2004-03-23,2436.978131713604
2004-03-24,2416.992661246663
2004-03-25,2438.878869115932
2004-03-26,2432.301199247331
2004-03-29,2467.7237136248377
2004-03-30,2476.3794393005865
2004-03-31,2491.7908776742283
2004-04-01,2535.961239164519
2004-04-02,2534.97376090142
2004-04-05,2524.268557692139
2004-04-06,2527.711124380673
2004-04-07,2543.432995658535
2004-04-08,2541.307419471566
2004-04-09,2541.307419471566
2004-04-12,2537.9869757222555
2004-04-13,2525.4012899009904
2004-04-14,2486.4580476498013
2004-04-15,2486.112868987244
2004-04-16,2521.440492507533
2004-04-19,2526.9464463905583
2004-04-20,2522.3940162121658
2004-04-21,2489.352456793509
2004-04-22,2500.780727814204
2004-04-23,2508.175768971058
2004-04-26,2521.5730169577914
2004-04-27,2532.043882532542
2004-04-28,2489.2015545055674
2004-04-29,2481.8796095742555
2004-04-30,2470.257378654888
2004-05-03,2477.293449702044
2004-05-04,2512.955362366288
2004-05-05,2530.9272429435437
2004-05-06,2487.7090846242686
2004-05-07,2449.6461744850067
2004-05-10,2372.414852706421
2004-05-11,2388.2554291488077
2004-05-12,2384.5414109770923
2004-05-13,2394.684958569419
2004-05-14,2383.502092586696
2004-05-17,2375.0335064286555
2004-05-18,2384.4062748933784
2004-05-19,2442.3146506311114
2004-05-20,2405.000538938012
2004-05-21,2425.661934132965
2004-05-24,2430.955764906896
2004-05-25,2445.938828012933
2004-05-26,2466.2316384753713
2004-05-27,2514.0583569794235
2004-05-28,2497.3534394661037
2004-05-31,2502.5071283453344
2004-06-01,2487.1937805598645
2004-06-02,2506.7166512460235
2004-06-03,2506.8510164063446
2004-06-04,2525.1325817588395
2004-06-07,2559.3460585302946
2004-06-08,2555.618013413932
2004-06-09,2520.26652475009
2004-06-10,2527.2323769329196
2004-06-11,2508.5911171575494
2004-06-14,2489.4980322668903
2004-06-15,2503.7267057740823
2004-06-16,2514.26874980707
2004-06-17,2521.720607021258
2004-06-18,2542.164668424916
2004-06-21,2535.6924634864154
2004-06-22,2510.2376352176097
2004-06-23,2517.413248260583
2004-06-24,2547.347296321011
2004-06-25,2540.2392251345655
2004-06-28,2567.889226184163
2004-06-29,2541.5824802532757
2004-06-30,2539.2988230847736
2004-07-01,2531.0767346822126
2004-07-02,2543.115727127959
2004-07-05,2537.3062960922744
2004-07-06,2527.4275170417645
2004-07-07,2544.129339890674
2004-07-08,2556.5591074057675
2004-07-09,2553.6560828024876
2004-07-12,2548.5373131453243
2004-07-13,2536.0881159436212
2004-07-14,2539.788943872441
2004-07-15,2512.784764918749
2004-07-16,2535.1009297894143
2004-07-19,2521.7385007892517
2004-07-20,2513.62031834681
2004-07-21,2505.044443428983
2004-07-22,2478.3608938281595
2004-07-23,2450.9977167413867
2004-07-26,2438.4757709655573
2004-07-27,2443.506044108986
2004-07-28,2446.164395857523
2004-07-29,2478.559670053907
2004-07-30,2477.6071403773794
2004-08-02,2475.6949417393657
2004-08-03,2489.420408945815
2004-08-04,2471.1329235530034
2004-08-05,2475.734903198502
2004-08-06,2466.1313392114744
2004-08-09,2445.310540376077
2004-08-10,2468.0002862650535
2004-08-11,2433.3035494170113
2004-08-12,2434.41715355865
2004-08-13,2449.25804936914
2004-08-16,2469.436608828617
2004-08-17,2469.5599882751767
2004-08-18,2466.2920047870243
2004-08-19,2485.137315158706
2004-08-20,2474.2809594949817
2004-08-23,2483.289118188133
2004-08-24,2464.8303992581173
2004-08-25,2468.4003235735954
2004-08-26,2483.863276844067
2004-08-27,2491.4069967357277
2004-08-30,2487.83587542147
2004-08-31,2488.9332686423145
2004-09-01,2508.8844556478025
2004-09-02,2514.610598100457
2004-09-03,2512.0861561652446
2004-09-06,2525.0122417511316
2004-09-07,2527.5719473750046
2004-09-08,2534.7892583606204
2004-09-09,2526.553122961131
2004-09-10,2562.3131496614837
2004-09-13,2573.8003717537035
2004-09-14,2574.9083235243024
2004-09-15,2543.133134020903
2004-09-16,2553.831651559109
2004-09-17,2570.8045729491837
2004-09-20,2559.5966138257454
2004-09-21,2591.465452673137
2004-09-22,2575.276068167493
2004-09-23,2569.769871685575
2004-09-24,2568.8777477443464
2004-09-27,2559.959275665895
2004-09-28,2573.9348832383967
2004-09-29,2584.460976338497
2004-09-30,2593.1380547589256
2004-10-01,2630.5858148120283
2004-10-04,2630.8987396899943
2004-10-05,2644.27363845051
2004-10-06,2643.3937408420875
2004-10-07,2642.1550440315473
2004-10-08,2657.893784507463
2004-10-11,2650.814964730068
2004-10-12,2615.1237313379056
2004-10-13,2612.4597256195175
2004-10-14,2620.640706050341
2004-10-15,2632.589050934307
2004-10-18,2630.299168257241
2004-10-19,2653.471402833871
2004-10-20,2645.586228176906
2004-10-21,2659.7248175026925
2004-10-22,2664.514944032397
2004-10-25,2651.2777703365355
2004-10-26,2659.3689453930683
2004-10-27,2689.834317161904
2004-10-28,2702.3243945114477
2004-10-29,2694.122773265321
2004-11-01,2720.5054695813565
2004-11-02,2734.5279894101263
2004-11-03,2766.3788162999776
2004-11-04,2775.114914739224
2004-11-05,2796.6084005580697
2004-11-08,2801.228759874338
2004-11-09,2793.822978992252
2004-11-10,2802.0142018176034
2004-11-11,2823.3955619076955
2004-11-12,2840.3013552809225
2004-11-15,2839.3177021710176
2004-11-16,2827.282262528389
2004-11-17,2863.9157449492664
2004-11-18,2856.841459375138
2004-11-19,2853.753209581667
2004-11-22,2837.5803522438887
2004-11-23,2853.2207997820365
2004-11-24,2869.3179305080976
2004-11-25,2905.173980779086
2004-11-26,2905.537082850785
2004-11-29,2907.7040890556664
2004-11-30,2897.5988522562466
2004-12-01,2931.6483779468062
2004-12-02,2939.431304686906
2004-12-03,2954.2684865828933
2004-12-06,2953.051731423853
2004-12-07,2960.5861480673875
2004-12-08,2917.8172328063697
2004-12-09,2895.0981228290216
2004-12-10,2898.7273220206507
2004-12-13,2937.7852391598562
2004-12-14,2940.289230391286
2004-12-15,2971.058247999067
2004-12-16,2953.4672012654155
2004-12-17,2927.677314738507
2004-12-20,2972.5166141120026
2004-12-21,2959.493466685837
2004-12-22,2978.728957192893
2004-12-23,3004.6382861451248
2004-12-24,3016.6932867351948
2004-12-27,3029.4545630114762
2004-12-28,3028.1104508939993
2004-12-29,3022.4413975195735
2004-12-30,3032.9308944452046
2004-12-31,3028.1803905486518
2005-01-03,3017.3282220645538
2005-01-04,2993.416581498478
2005-01-05,2969.8566879808636
2005-01-06,2962.284777382085
2005-01-07,2955.513791277775
2005-01-10,2966.3677286831507
2005-01-11,2958.3158417769055
2005-01-12,2966.8595207643652
2005-01-13,2957.755108809016
2005-01-14,2947.38268881693
2005-01-17,2955.517402889392
2005-01-18,2945.7952804514225
2005-01-19,2955.2275936168694
2005-01-20,2926.832484130379
2005-01-21,2935.767094777626
2005-01-24,2943.2092018436156
2005-01-25,2945.2848835532986
2005-01-26,2971.15323787848
2005-01-27,2975.781553390642
2005-01-28,2960.408880261717
2005-01-31,2986.8055425481966
2005-02-01,3002.198283738306
2005-02-02,3018.143116596015
2005-02-03,2999.6896745289923
2005-02-04,3025.696295212516
2005-02-07,3017.6852807196146
2005-02-08,3006.8299895602613
2005-02-09,3006.9030872299895
2005-02-10,3032.9181196401914
2005-02-11,3056.6528443437305
2005-02-14,3080.4532924639034
2005-02-15,3092.188862003397
2005-02-16,3078.0829420655464
2005-02-17,3102.24805408617
2005-02-18,3106.6497963670754
2005-02-21,3101.4002676969876
2005-02-22,3112.932583185102
2005-02-23,3087.6319956177917
2005-02-24,3088.675657774531
2005-02-25,3118.59344460078
2005-02-28,3134.714642953175
2005-03-01,3136.0185174893704
2005-03-02,3118.801268966555
2005-03-03,3121.7095776281863
2005-03-04,3170.014211215498
2005-03-07,3157.9015894011595
2005-03-08,3177.7408792074334
2005-03-09,3164.5365229420754
2005-03-10,3147.8779587846057
2005-03-11,3164.831764417779
2005-03-14,3142.292223210033
2005-03-15,3152.3034608547046
2005-03-16,3142.2593846381596
2005-03-17,3129.7876157102774
2005-03-18,3117.4242616909187
2005-03-21,3088.108818870847
2005-03-22,3097.6932987144824
2005-03-23,3040.5552274934676
2005-03-24,3046.945237578419
2005-03-25,3046.945237578419
2005-03-28,3031.316367223468
2005-03-29,3040.6179029333257
2005-03-30,3042.850379647679
2005-03-31,3051.8419154628596
2005-04-01,3058.5620232754422
2005-04-04,3014.498676310383
2005-04-05,3040.3150308056656
2005-04-06,3053.1325941322034
2005-04-07,3074.9303482942732
2005-04-08,3070.4780945443963
2005-04-11,3089.1337968596968
2005-04-12,3062.7395925770475
2005-04-13,3081.2166374371477
2005-04-14,3049.658967727577
2005-04-15,3026.1169744453628
2005-04-18,2987.5362947035
2005-04-19,3012.8126651504667
2005-04-20,3005.627247383908
2005-04-21,3010.4156751425758
2005-04-22,3029.1382085937685
2005-04-25,3020.2590272037087
2005-04-26,3004.7249281738304
2005-04-27,2969.25566629592
2005-04-28,2956.307235711976
2005-04-29,2960.8716908446936
2005-05-02,2956.5557113660116
2005-05-03,2977.520846726318
2005-05-04,3006.174457141358
2005-05-05,3021.5287287174087
2005-05-06,3013.4652471096106
2005-05-09,2999.585237676531
2005-05-10,2991.2452222779248
2005-05-11,2974.0370873166244
2005-05-12,2969.5185890858343
2005-05-13,2954.760530640784
2005-05-16,2933.4332558069414
2005-05-17,2937.8093067890973
2005-05-18,2974.673240258322
2005-05-19,2989.0546332883796
2005-05-20,2974.490846287312
2005-05-23,2999.5645881934975
2005-05-24,2997.668216356665
2005-05-25,2997.174082473753
2005-05-26,2999.0140078413265
2005-05-27,3004.1622173779597
2005-05-30,3004.4230938513365
2005-05-31,2972.3901571292686
2005-06-01,2992.65924844523
2005-06-02,3000.4418011337452
2005-06-03,2992.8345352168235
2005-06-06,2987.9374315473997
2005-06-07,3019.047822308565
2005-06-08,3027.7683464454576
2005-06-09,2996.121067879237
2005-06-10,2998.0336319181692
2005-06-13,2989.7782690640975
2005-06-14,2997.4039689672886
2005-06-15,3003.9930671201
2005-06-16,3017.023476552394
2005-06-17,3058.1615170247833
2005-06-20,3034.3155945182025
2005-06-21,3046.858050843816
2005-06-22,3051.927263185939
2005-06-23,3045.0439562906754
2005-06-24,3028.3878558243105
2005-06-27,3017.407358029274
2005-06-28,3023.4623794914282
2005-06-29,3027.5807017385223
2005-06-30,3028.1500269716385
2005-07-01,3016.181807220448
2005-07-04,3008.6173032424967
2005-07-05,2999.861284130558
2005-07-06,3021.4567959601886
2005-07-07,2971.369261492682
2005-07-08,3005.8180191724955
2005-07-11,3057.3686017149794
2005-07-12,3080.000316589221
2005-07-13,3070.709128638934
2005-07-14,3090.8787714944415
2005-07-15,3071.512043646044
2005-07-18,3069.7312000913835
2005-07-19,3065.9240989690607
2005-07-20,3066.4950392519204
2005-07-21,3102.842528702374
2005-07-22,3107.455706039145
2005-07-25,3106.120660718802
2005-07-26,3097.3119613703666
2005-07-27,3110.9203312205223
2005-07-28,3136.424486997583
2005-07-29,3150.5742792947326
2005-08-01,3168.030366514548
2005-08-02,3192.0655988836866
2005-08-03,3216.643800052012
2005-08-04,3205.7465344344673
2005-08-05,3185.6024840409837
2005-08-08,3209.8061578641846
2005-08-09,3221.5990664963933
2005-08-10,3261.6785902903384
2005-08-11,3269.053966000742
2005-08-12,3260.2388886591516
2005-08-15,3241.3633928871945
2005-08-16,3227.1568140293543
2005-08-17,3215.094067681013
2005-08-18,3169.232437217595
2005-08-19,3189.8324803031196
2005-08-22,3218.289888580286
2005-08-23,3192.4919846773823
2005-08-24,3189.4224071747144
2005-08-25,3175.759966216782
2005-08-26,3168.2149251913957
2005-08-29,3156.5581201909745
2005-08-30,3136.7637300991128
2005-08-31,3187.6140727573493
2005-09-01,3252.578262694713
2005-09-02,3268.3923763952157
2005-09-05,3281.1864339325625
2005-09-06,3298.7504983249523
2005-09-07,3303.5569889355343
2005-09-08,3293.3810515481196
2005-09-09,3306.0845622205593
2005-09-12,3276.812319113814
2005-09-13,3252.1347845636624
2005-09-14,3270.953122399031
2005-09-15,3249.171111501916
2005-09-16,3268.8299207828704
2005-09-19,3255.5484882723863
2005-09-20,3269.4503223420274
2005-09-21,3251.3722555773534
2005-09-22,3218.8518241587562
2005-09-23,3214.2935940982875
2005-09-26,3245.389940528424
2005-09-27,3230.054107423956
2005-09-28,3260.1455123427036
2005-09-29,3252.2847979259777
2005-09-30,3272.3996546493086
2005-10-03,3258.1547985146835
2005-10-04,3278.05914684893
2005-10-05,3241.265530605659
2005-10-06,3238.348524871041
2005-10-07,3220.388723255597
2005-10-10,3212.1546561780215
2005-10-11,3204.3155284427
2005-10-12,3191.455430001753
2005-10-13,3135.932441097627
2005-10-14,3175.017590910466
2005-10-17,3164.258515559165
2005-10-18,3132.246748046913
2005-10-19,3090.7807326106627
2005-10-20,3103.769297291835
2005-10-21,3098.1213559241187
2005-10-24,3122.9546826346054
2005-10-25,3145.3887801194687
2005-10-26,3155.379689733575
2005-10-27,3130.7224823958463
2005-10-28,3118.2556334207866
2005-10-31,3159.3745586473156
2005-11-01,3165.408576540955
2005-11-02,3196.270468547651
2005-11-03,3227.10354981089
2005-11-04,3172.5721855300517
2005-11-07,3179.996155269192
2005-11-08,3174.7638136290134
2005-11-09,3166.093322369459
2005-11-10,3171.4528990037456
2005-11-11,3194.6716830316436
2005-11-14,3194.3789682916486
2005-11-15,3177.2472842223265
2005-11-16,3154.136229959644
2005-11-17,3184.3397176086646
2005-11-18,3198.6811533898576
2005-11-21,3218.565175642681
2005-11-22,3211.62105923378
2005-11-23,3246.0401022272795
2005-11-24,3241.517579308174
2005-11-25,3233.4703576412703
2005-11-28,3232.3723473430605
2005-11-29,3231.7249219384184
2005-11-30,3224.6046620861075
2005-12-01,3251.533332732555
2005-12-02,3270.3398087313208
2005-12-05,3277.9805658455134
2005-12-06,3299.399922332522
2005-12-07,3282.63727617135
2005-12-08,3307.6195240091706
2005-12-09,3308.3655005025225
2005-12-12,3341.5643255271457
2005-12-13,3338.1075560186628
2005-12-14,3356.593341329999
2005-12-15,3327.9668561044405
2005-12-16,3362.381376600203
2005-12-19,3353.724086260908
2005-12-20,3337.8268551852248
2005-12-21,3337.4181312749106
2005-12-22,3344.4883762448103
2005-12-23,3347.188885092715
2005-12-26,3347.188885092715
2005-12-27,3353.4543015586955
2005-12-28,3364.647489578749
2005-12-29,3364.2628823623327
2005-12-30,3331.761159745066
2006-01-02,3343.975285732178
2006-01-03,3415.789147819261
2006-01-04,3479.708549233178
2006-01-05,3469.320683735202
2006-01-06,3508.295712393743
2006-01-09,3496.9711359685402
2006-01-10,3476.7528690006757
2006-01-11,3504.391740262704
2006-01-12,3500.211056361445
2006-01-13,3489.01743362829
2006-01-16,3504.2247948376666
2006-01-17,3463.6098973239186
2006-01-18,3440.97543697688
2006-01-19,3465.1771160484377
2006-01-20,3438.687123570761
2006-01-23,3479.010157030443
2006-01-24,3470.0891519061884
2006-01-25,3505.2626275953194
2006-01-26,3535.5763841067405
2006-01-27,3550.9552647496184
2006-01-30,3538.1173544948356
2006-01-31,3554.313323667097
2006-02-01,3578.824744786901
2006-02-02,3542.2424977698515
2006-02-03,3515.3255713989065
2006-02-06,3516.2166465114096
2006-02-07,3497.924643924502
2006-02-08,3487.917709950838
2006-02-09,3527.6890441399637
2006-02-10,3508.1145269009708
2006-02-13,3525.500276427811
2006-02-14,3512.0399034125708
2006-02-15,3520.857176877967
2006-02-16,3532.6944999433863
2006-02-17,3551.8521955635156
2006-02-20,3569.1472207868037
2006-02-21,3565.8982468709896
2006-02-22,3577.727903127041
2006-02-23,3586.910950047281
2006-02-24,3585.5926841229802
2006-02-27,3593.1725994791923
2006-02-28,3565.9311668314404
2006-03-01,3596.0499007081967
2006-03-02,3579.768120609375
2006-03-03,3587.2245695874476
2006-03-06,3607.2807903190997
2006-03-07,3551.994356842285
2006-03-08,3535.7732967630614
2006-03-09,3562.3865015235915
2006-03-10,3575.3655801419
2006-03-13,3615.6957965803913
2006-03-14,3647.760395605081
2006-03-15,3661.963698007099
2006-03-16,3698.6850238744487
2006-03-17,3703.2288331337845
2006-03-20,3709.965679941069
2006-03-21,3690.2284512415595
2006-03-22,3702.0994203384244
2006-03-23,3670.34208211065
2006-03-24,3695.4129365545077
2006-03-27,3676.130790915176
2006-03-28,3670.2586531922107
2006-03-29,3655.3078191817376
2006-03-30,3724.4189693166722
2006-03-31,3690.9235010945863
2006-04-03,3726.410420860855
2006-04-04,3751.6849875249886
2006-04-05,3770.689654478752
2006-04-06,3771.430065158515
2006-04-07,3725.5639583548977
2006-04-10,3739.6516577333864
2006-04-11,3707.35218779194
2006-04-12,3693.660946697453
2006-04-13,3699.4963604755244
2006-04-14,3699.4963604755244
2006-04-17,3753.137065405202
2006-04-18,3757.807989243091
2006-04-19,3818.237198886886
2006-04-20,3820.902809322692
2006-04-21,3858.4434768348374
2006-04-24,3848.788596249602
2006-04-25,3859.737893082363
2006-04-26,3885.1813034455163
2006-04-27,3893.4900166307325
2006-04-28,3891.4562308119976
2006-05-01,3909.538965835353
2006-05-02,3945.8383179612188
2006-05-03,3910.9885030235355
2006-05-04,3947.021994701125
2006-05-05,4001.6520671923313
2006-05-08,4002.3989009936076
2006-05-09,4033.1862628890585
2006-05-10,4029.287984916212
2006-05-11,4022.6868639936397
2006-05-12,3958.141017236269
2006-05-15,3884.867688102149
2006-05-16,3893.9950178482427
2006-05-17,3775.3193537713228
2006-05-18,3766.6753152384445
2006-05-19,3738.2469553736432
2006-05-22,3666.4095484476206
2006-05-23,3762.1910613964724
2006-05-24,3689.6356691431006
2006-05-25,3737.830565133885
2006-05-26,3786.859615382035
2006-05-29,3797.1755063426663
2006-05-30,3758.3443098994117
2006-05-31,3773.1738939137626
2006-06-01,3781.598167884115
2006-06-02,3825.3930211302077
2006-06-05,3805.407021624533
2006-06-06,3698.531087110811
2006-06-07,3707.3905117732584
2006-06-08,3576.324328439609
2006-06-09,3641.3407136541705
2006-06-12,3598.351927240696
2006-06-13,3511.2371315753016
2006-06-14,3527.40184541418
2006-06-15,3606.6293032899885
2006-06-16,3595.7362519503436
2006-06-19,3594.6667011764675
2006-06-20,3613.404558182278
2006-06-21,3632.3044337414753
2006-06-22,3632.8381549413116
2006-06-23,3619.573519254068
2006-06-26,3618.201922807718
2006-06-27,3609.4245535321807
2006-06-28,3595.2048490277775
2006-06-29,3661.287522272655
2006-06-30,3782.8503675806073
2006-07-03,3806.4518714509622
2006-07-04,3814.922255571997
2006-07-05,3748.776431043672
2006-07-06,3792.6273327382273
2006-07-07,3809.737857136059
2006-07-10,3798.4880412642037
2006-07-11,3767.2495651412187
2006-07-12,3758.0322839958885
2006-07-13,3708.0563464073703
2006-07-14,3645.0926014509
2006-07-17,3599.6115570463558
2006-07-18,3584.1190613829267
2006-07-19,3678.043943386919
2006-07-20,3712.1390634365152
2006-07-21,3689.8089336477556
2006-07-24,3736.8719789902098
2006-07-25,3742.810252529773
2006-07-26,3752.7304271714606
2006-07-27,3832.292706913312
2006-07-28,3861.315033352068
2006-07-31,3845.774272789527
2006-08-01,3811.532125168325
2006-08-02,3869.6815698928235
2006-08-03,3837.6938867821846
2006-08-04,3907.249593322423
2006-08-07,3858.963916560324
2006-08-08,3859.135806797083
2006-08-09,3899.615081237807
2006-08-10,3837.8188407678686
2006-08-11,3838.4708615250725
2006-08-14,3863.8980918752754
2006-08-15,3905.1341244354026
2006-08-16,3940.8717153731777
2006-08-17,3951.6574979660254
2006-08-18,3932.4634986170745
2006-08-21,3958.3054138199996
2006-08-22,3939.657564230598
2006-08-23,3918.4651424411877
2006-08-24,3924.3171634714854
2006-08-25,3914.689160233058
2006-08-28,3942.362175020407
2006-08-29,3941.89326542532
2006-08-30,3984.86291959885
2006-08-31,3969.4534069045703
2006-09-01,3988.891068041254
2006-09-04,4025.18829643627
2006-09-05,3996.757659452588
2006-09-06,3949.4605577051884
2006-09-07,3896.1803121211615
2006-09-08,3892.993288914966
2006-09-11,3879.520982458292
2006-09-12,3924.641573405411
2006-09-13,3935.4224496508277
2006-09-14,3958.4455966800833
2006-09-15,3940.3092518879616
2006-09-18,3950.8586055632118
2006-09-19,3936.576810736162
2006-09-20,3972.362918688305
2006-09-21,3997.2911314320477
2006-09-22,3972.9947918824014
2006-09-25,3953.6858384399347
2006-09-26,3984.719389776697
2006-09-27,4021.541215292131
2006-09-28,4018.3589851974166
2006-09-29,4012.7989709649364
2006-10-02,4035.0083421934487
2006-10-03,4024.844160266767
2006-10-04,4040.298347076033
2006-10-05,4066.5890633855965
2006-10-06,4042.3273349247092
2006-10-09,4045.978631601789
2006-10-10,4055.922313205431
2006-10-11,4064.531220454126
2006-10-12,4092.0762036693045
2006-10-13,4092.2994879849307
2006-10-16,4107.765843221619
2006-10-17,4071.326441333752
2006-10-18,4099.802749816538
2006-10-19,4122.996248054287
2006-10-20,4138.0129215182
2006-10-23,4135.787171003457
2006-10-24,4137.361096990406
2006-10-25,4165.608022385664
2006-10-26,4195.037929319253
2006-10-27,4204.808790377527
2006-10-30,4190.725979152537
2006-10-31,4207.282130072547
2006-11-01,4226.649089659957
2006-11-02,4206.938562319593
2006-11-03,4201.7792873936605
2006-11-06,4249.047571399774
2006-11-07,4296.632997276868
2006-11-08,4281.302975349629
2006-11-09,4284.178135132892
2006-11-10,4303.401548735482
2006-11-13,4296.199355015908
2006-11-14,4286.239358605159
2006-11-15,4311.227429553937
2006-11-16,4319.298372539403
2006-11-17,4296.116040881003
2006-11-20,4298.145914018262
2006-11-21,4308.51470623876
2006-11-22,4345.118836720808
2006-11-23,4340.236054780978
2006-11-24,4353.196628244453
2006-11-27,4303.169304800812
2006-11-28,4298.172541128004
2006-11-29,4355.39026352448
2006-11-30,4361.608229401873
2006-12-01,4350.72283308271
2006-12-04,4373.078847646025
2006-12-05,4397.6195023723185
2006-12-06,4405.635231046611
2006-12-07,4422.144313139305
2006-12-08,4430.068538395314
2006-12-11,4423.847989093194
2006-12-12,4445.5575008500855
2006-12-13,4467.56270284982
2006-12-14,4481.82084020554
2006-12-15,4479.707115415033
2006-12-18,4469.915150656082
2006-12-19,4474.920553671679
2006-12-20,4497.875880467857
2006-12-21,4484.481677995304
2006-12-22,4464.79806503225
2006-12-25,4464.79806503225
2006-12-26,4457.447909831931
2006-12-27,4501.369935495309
2006-12-28,4511.536952616897
2006-12-29,4511.9454908609205
2007-01-01,4511.9454908609205
2007-01-02,4599.625913488299
2007-01-03,4573.081720918539
2007-01-04,4520.897868952724
2007-01-05,4453.039411077861
2007-01-08,4451.844537863839
2007-01-09,4463.385034170821
2007-01-10,4411.378080108652
2007-01-11,4464.895861127177
2007-01-12,4503.972903721472
2007-01-15,4534.888327129086
2007-01-16,4507.994034538749
2007-01-17,4509.53530466904
2007-01-18,4511.222813613419
2007-01-19,4541.5260664860625
2007-01-22,4534.142685594825
2007-01-23,4559.011135150031
2007-01-24,4573.242513738719
