Date,EMU VALUE WEIGHTED
1997-11-19,1680.2124156609134
1997-11-20,1712.7258971459103
1997-11-21,1716.3635292371914
1997-11-24,1685.97678383413
1997-11-25,1679.6840180544227
1997-11-26,1682.9961932058145
1997-11-27,1686.3205977648822
1997-11-28,1689.0734139827618
1997-12-01,1715.4070059079288
1997-12-02,1721.0807299303708
1997-12-03,1724.0330488164645
1997-12-04,1738.3692937656842
1997-12-05,1731.6322663532897
1997-12-08,1736.300412746534
1997-12-09,1731.4051055690409
1997-12-10,1724.7494758899188
1997-12-11,1693.5061345111067
1997-12-12,1700.836774844426
1997-12-15,1703.9733728047934
1997-12-16,1719.1023320082807
1997-12-17,1741.2772234734593
1997-12-18,1734.2073881574688
1997-12-19,1700.218952392423
1997-12-22,1696.4964628312862
1997-12-23,1710.139798852778
1997-12-24,1712.1835994957753
1997-12-25,1712.1835994957753
1997-12-26,1711.447600205597
1997-12-29,1738.87760492376
1997-12-30,1748.2282356592964
1997-12-31,1744.0273354154956
1998-01-01,1744.0273354154956
1998-01-02,1768.1249972513156
1998-01-05,1784.3164769849607
1998-01-06,1766.63998775454
1998-01-07,1760.1411600058884
1998-01-08,1747.3089816024024
1998-01-09,1721.9774602846226
1998-01-12,1684.661263924705
1998-01-13,1708.6847734247272
1998-01-14,1717.9785415309864
1998-01-15,1712.9855716618365
1998-01-16,1736.3660811654147
1998-01-19,1741.6025022955857
1998-01-20,1749.9066798295987
1998-01-21,1757.605139843544
1998-01-22,1773.0388787707077
1998-01-23,1783.6563336157749
1998-01-26,1784.9192471196038
1998-01-27,1800.0276733917915
1998-01-28,1810.2318490666748
1998-01-29,1802.320004040364
1998-01-30,1812.9959211667017
1998-02-02,1836.551204543346
1998-02-03,1840.3729071414496
1998-02-04,1846.8343043217942
1998-02-05,1881.450946634113
1998-02-06,1882.7391850468
1998-02-09,1863.1366106095686
1998-02-10,1868.4221105206473
1998-02-11,1868.8595086464202
1998-02-12,1860.3241736648122
1998-02-13,1843.965175051324
1998-02-16,1863.8643964498415
1998-02-17,1889.8808166051929
1998-02-18,1901.0838333352413
1998-02-19,1884.9661315416665
1998-02-20,1890.3368560681256
1998-02-23,1925.5241740489664
1998-02-24,1919.0481880493317
1998-02-25,1939.4030306929292
1998-02-26,1952.8778269282889
1998-02-27,1959.1845869877613
1998-03-02,1989.7044416716517
1998-03-03,1990.537711613116
1998-03-04,1965.2219366402696
1998-03-05,1946.5664146783138
1998-03-06,1987.0676616806304
1998-03-09,2012.7708416273827
1998-03-10,2015.107363641764
1998-03-11,2017.5002667252686
1998-03-12,2029.3819041496301
1998-03-13,2064.746201726824
1998-03-16,2077.7363043614673
1998-03-17,2103.041193811877
1998-03-18,2081.3185459742267
1998-03-19,2091.001696328049
1998-03-20,2106.3425990112373
1998-03-23,2122.3514982329025
1998-03-24,2150.171476038789
1998-03-25,2189.702853975343
1998-03-26,2173.020719475411
1998-03-27,2180.0858994638807
1998-03-30,2152.2031319606285
1998-03-31,2164.133162150177
1998-04-01,2190.0923572687907
1998-04-02,2214.3438436142465
1998-04-03,2233.32085268045
1998-04-06,2277.64854289416
1998-04-07,2260.2480864974964
1998-04-08,2244.731176691307
1998-04-09,2257.6845725131766
1998-04-10,2263.362486081511
1998-04-13,2256.759650296986
1998-04-14,2291.355108828534
1998-04-15,2306.30224671768
1998-04-16,2269.701825933044
1998-04-17,2269.0340160649016
1998-04-20,2307.509982451738
1998-04-21,2321.1626844284087
1998-04-22,2307.7698455443333
1998-04-23,2258.242311643304
1998-04-24,2231.267941979991
1998-04-27,2163.3573377464577
1998-04-28,2197.040994716508
1998-04-29,2189.044538849627
1998-04-30,2233.1346095663093
1998-05-01,2271.2673074615695
1998-05-04,2328.120482752365
1998-05-05,2307.995663559151
1998-05-06,2314.8211055201723
1998-05-07,2291.787107731202
1998-05-08,2304.6107195770096
1998-05-11,2345.146219649967
1998-05-12,2325.2794530929064
1998-05-13,2329.7630813050473
1998-05-14,2322.4981911436716
1998-05-15,2321.519577288118
1998-05-18,2281.0445375753025
1998-05-19,2320.838485395574
1998-05-20,2368.3366132743467
1998-05-21,2391.8382023719196
1998-05-22,2399.487556569643
1998-05-25,2416.122829393126
1998-05-26,2419.313206697822
1998-05-27,2350.9366914906245
1998-05-28,2345.2317853603467
1998-05-29,2349.9984397556777
1998-06-01,2345.563186220373
1998-06-02,2361.4189311554373
1998-06-03,2391.651625040278
1998-06-04,2391.567675068481
1998-06-05,2410.2981047573135
1998-06-08,2427.9530238304847
1998-06-09,2405.9146625377757
1998-06-10,2389.2052139374136
1998-06-11,2358.1456541327498
1998-06-12,2312.8417698486096
1998-06-15,2261.449304435932
1998-06-16,2295.142225351812
1998-06-17,2348.860126546024
1998-06-18,2334.196056193567
1998-06-19,2330.8948547143605
1998-06-22,2301.1278969245136
1998-06-23,2315.9338795641906
1998-06-24,2325.0735700364953
1998-06-25,2372.634994155763
1998-06-26,2352.6391622904534
1998-06-29,2370.2108035880156
1998-06-30,2369.288983642255
1998-07-01,2387.5115814423048
1998-07-02,2391.671899252155
1998-07-03,2416.2560430075137
1998-07-06,2434.6660600581267
1998-07-07,2437.5132771651947
1998-07-08,2444.113287855009
1998-07-09,2423.4818340023426
1998-07-10,2422.1955799105317
1998-07-13,2456.669455743487
1998-07-14,2483.7434081148785
1998-07-15,2491.706642813342
1998-07-16,2503.7773440693145
1998-07-17,2534.603305692641
1998-07-20,2559.4699981132426
1998-07-21,2528.031403959742
1998-07-22,2490.243096674719
1998-07-23,2474.3642035499993
1998-07-24,2480.3327595300107
1998-07-27,2438.6652940787803
1998-07-28,2442.074097418947
1998-07-29,2433.4000439130164
1998-07-30,2454.7408313597216
1998-07-31,2427.8138806052693
1998-08-03,2378.5479037294435
1998-08-04,2380.12634523695
1998-08-05,2347.4907223662944
1998-08-06,2313.3621959911775
1998-08-07,2342.632297822262
1998-08-10,2295.834257178564
1998-08-11,2223.6305373047
1998-08-12,2268.89480691857
1998-08-13,2249.154394918239
1998-08-14,2259.495169058127
1998-08-17,2260.197603070427
1998-08-18,2317.166440559439
1998-08-19,2324.375101776639
1998-08-20,2291.4747500376725
1998-08-21,2194.6099066017964
1998-08-24,2197.9793972172174
1998-08-25,2238.800815140456
1998-08-26,2169.3631693186403
1998-08-27,2088.635446911351
1998-08-28,2091.6225012198634
1998-08-31,2076.062240847456
1998-09-01,2070.3901023064827
1998-09-02,2125.7581565619403
1998-09-03,2107.8008286237564
1998-09-04,2105.871779276423
1998-09-07,2142.629104390417
1998-09-08,2191.587940985181
1998-09-09,2164.178258074971
1998-09-10,2093.5376610045423
1998-09-11,2089.7166295208162
1998-09-14,2138.606409942334
1998-09-15,2137.4297612381647
1998-09-16,2157.3942757639334
1998-09-17,2089.7322065310154
1998-09-18,2046.0921549415584
1998-09-21,1980.3798742231327
1998-09-22,2019.950457677956
1998-09-23,2064.814388109539
1998-09-24,2059.20462551761
1998-09-25,2037.5548303780874
1998-09-28,2053.408932807833
1998-09-29,2041.3549095278886
1998-09-30,1992.8616711482375
1998-10-01,1920.8851306103313
1998-10-02,1889.30903739683
1998-10-05,1884.5569084274532
1998-10-06,1958.2605865991914
1998-10-07,1963.8237785450333
1998-10-08,1900.8549660747835
1998-10-09,1912.768458164758
1998-10-12,1986.4083440142497
1998-10-13,2022.0845077034803
1998-10-14,2054.022542443923
1998-10-15,2088.3727601073188
1998-10-16,2119.2985739143064
1998-10-19,2110.8275624613257
1998-10-20,2150.1740816268816
1998-10-21,2112.938758169488
1998-10-22,2102.403628816039
1998-10-23,2106.364813080493
1998-10-26,2119.9423965460783
1998-10-27,2155.851656788288
1998-10-28,2106.488951374991
1998-10-29,2112.715016774595
1998-10-30,2139.5134740158087
1998-11-02,2191.746912066136
1998-11-03,2177.775084689758
1998-11-04,2219.7033574701477
1998-11-05,2204.777911043367
1998-11-06,2201.1695698463927
1998-11-09,2154.424530545397
1998-11-10,2125.243189352192
1998-11-11,2146.6508977354674
1998-11-12,2118.042246357486
1998-11-13,2122.0639759453743
1998-11-16,2194.8524491506596
1998-11-17,2173.107379472668
1998-11-18,2171.5577828725077
1998-11-19,2192.805569286411
1998-11-20,2233.315462964513
1998-11-23,2250.0770320385327
1998-11-24,2233.1600722630415
1998-11-25,2233.58535873562
1998-11-26,2277.82886830214
1998-11-27,2291.449153233239
1998-11-30,2256.250852665161
1998-12-01,2192.3913374969425
1998-12-02,2172.3717053743426
1998-12-03,2201.0248490036834
1998-12-04,2207.732076392773
1998-12-07,2209.036924019307
1998-12-08,2219.2059027643586
1998-12-09,2228.6117650726524
1998-12-10,2231.0924137732277
1998-12-11,2201.1244923272766
1998-12-14,2195.909776510705
1998-12-15,2203.432245128068
1998-12-16,2217.69912091939
1998-12-17,2240.1240051122177
1998-12-18,2221.5509385442347
1998-12-21,2269.7099071747493
1998-12-22,2276.7935875467106
1998-12-23,2320.0917054828396
1998-12-24,2315.734315204063
1998-12-25,2315.734315204063
1998-12-28,2340.6354471861478
1998-12-29,2347.7981155857624
1998-12-30,2348.991806621862
1998-12-31,2357.822756208149
1999-01-01,2357.8254544680867
1999-01-04,2482.5114885678713
1999-01-05,2507.775455916177
1999-01-06,2543.5280616312393
1999-01-07,2493.139201629866
1999-01-08,2470.4736555849113
1999-01-11,2426.303052976419
1999-01-12,2393.230203090939
1999-01-13,2310.842641505046
1999-01-14,2318.974376058727
1999-01-15,2325.997767183137
1999-01-18,2382.5782103988363
1999-01-19,2381.237250346186
1999-01-20,2398.413545055789
1999-01-21,2379.9466879199745
1999-01-22,2307.243446860067
1999-01-25,2304.2907205105876
1999-01-26,2305.226953432361
1999-01-27,2309.8033667740756
1999-01-28,2329.624428472875
1999-01-29,2327.720277769846
1999-02-01,2344.9038954444677
1999-02-02,2330.492308721287
1999-02-03,2306.7235317036484
1999-02-04,2299.2470403347193
1999-02-05,2306.424447880364
1999-02-08,2290.829218777664
1999-02-09,2244.0692407643187
1999-02-10,2233.134046101819
1999-02-11,2259.523292100408
1999-02-12,2267.3301541775877
1999-02-15,2263.7408198719763
1999-02-16,2249.5888590227514
1999-02-17,2231.991984057606
1999-02-18,2236.7002154246943
1999-02-19,2230.5018825032985
1999-02-22,2247.382737271521
1999-02-23,2266.6107487430513
1999-02-24,2265.0788891745005
1999-02-25,2258.132451347655
1999-02-26,2238.1232361088487
1999-03-01,2197.13105236604
1999-03-02,2205.1840176462365
1999-03-03,2174.2962223204077
1999-03-04,2180.557099181572
1999-03-05,2236.433459418132
1999-03-08,2226.0446531366797
1999-03-09,2226.0762707087333
1999-03-10,2240.392020231897
1999-03-11,2244.8852846310256
1999-03-12,2286.897874579625
1999-03-15,2296.9198375893634
1999-03-16,2304.7746334763815
1999-03-17,2316.0142590946916
1999-03-18,2307.5678457701333
1999-03-19,2325.763804621478
1999-03-22,2308.689467173804
1999-03-23,2256.8136309283577
1999-03-24,2237.2936697045443
1999-03-25,2266.7845711924488
1999-03-26,2218.1681060987257
1999-03-29,2244.066375942931
1999-03-30,2248.5787793776253
1999-03-31,2273.9207381916162
1999-04-01,2279.0223988658613
1999-04-02,2273.9632916584633
1999-04-05,2260.172652791377
1999-04-06,2301.9790899478426
1999-04-07,2318.0109618868437
1999-04-08,2324.465763186383
1999-04-09,2322.5487070042095
1999-04-12,2336.6820837552345
1999-04-13,2345.5081875034957
1999-04-14,2345.3267656529206
1999-04-15,2322.435558191789
1999-04-16,2321.3143967157416
1999-04-19,2336.276839055897
1999-04-20,2299.930206691714
1999-04-21,2306.973294684318
1999-04-22,2312.7194643977896
1999-04-23,2319.258341642486
1999-04-26,2318.7021452719246
1999-04-27,2375.166280324766
1999-04-28,2361.83131171964
1999-04-29,2354.775471312756
1999-04-30,2362.162444232492
1999-05-03,2372.2506227940366
1999-05-04,2387.5038678794617
1999-05-05,2369.998322540253
1999-05-06,2390.121255877401
1999-05-07,2389.7303772664236
1999-05-10,2397.8815962975063
1999-05-11,2383.394545669385
1999-05-12,2357.293179638083
1999-05-13,2356.9622455928784
1999-05-14,2344.044279994714
1999-05-17,2295.994357590234
1999-05-18,2309.440532267534
1999-05-19,2337.597487854762
1999-05-20,2349.1919223443983
1999-05-21,2337.2170729728114
1999-05-24,2337.073608340532
1999-05-25,2322.9510034567174
1999-05-26,2293.7191908685454
1999-05-27,2260.9145072477577
1999-05-28,2264.690102200773
1999-05-31,2270.7724629083573
1999-06-01,2269.555111558113
1999-06-02,2250.840294041295
1999-06-03,2268.015395769109
1999-06-04,2269.7310492123925
1999-06-07,2291.3588869579185
1999-06-08,2322.254856296794
1999-06-09,2332.4462914367105
1999-06-10,2325.7483817073876
1999-06-11,2346.372810719996
1999-06-14,2322.8120663175573
1999-06-15,2334.5679958630226
1999-06-16,2329.007363776107
1999-06-17,2338.0804836028533
1999-06-18,2361.3673833518365
1999-06-21,2368.335166004841
1999-06-22,2355.833624735849
1999-06-23,2339.3943892461157
1999-06-24,2328.764812172736
1999-06-25,2346.1058708622936
1999-06-28,2332.004517979869
1999-06-29,2335.06371361711
1999-06-30,2332.462907037267
1999-07-01,2351.4586441490537
1999-07-02,2350.195697540826
1999-07-05,2396.4352740868244
1999-07-06,2400.582119244315
1999-07-07,2386.6640752383314
1999-07-08,2375.0164433595887
1999-07-09,2391.8636399459256
1999-07-12,2382.8882943879744
1999-07-13,2359.4276815952535
1999-07-14,2376.1678829059733
1999-07-15,2405.866377418332
1999-07-16,2391.2303112699287
1999-07-19,2380.2717099014612
1999-07-20,2391.9764412772493
1999-07-21,2381.8781983173976
1999-07-22,2357.69485936391
1999-07-23,2333.7288207504366
1999-07-26,2341.743954929161
1999-07-27,2343.663830629242
1999-07-28,2344.159713978737
1999-07-29,2313.6447218141006
1999-07-30,2344.9409146080425
1999-08-02,2330.7535428446195
1999-08-03,2323.7327403441864
1999-08-04,2348.3452255949137
1999-08-05,2315.898791858504
1999-08-06,2317.4310510971486
1999-08-09,2332.9058450283487
1999-08-10,2307.9905484600504
1999-08-11,2303.915244528328
1999-08-12,2347.062592571233
1999-08-13,2369.4557958881537
1999-08-16,2378.0477695852933
1999-08-17,2374.7873958051387
1999-08-18,2372.6807938326124
1999-08-19,2367.8478126175883
1999-08-20,2398.3755350896095
1999-08-23,2404.193396886995
1999-08-24,2402.4079799656374
1999-08-25,2418.9542612686387
1999-08-26,2410.8697357684377
1999-08-27,2421.1254891847034
1999-08-30,2412.7652331632257
1999-08-31,2393.304183318239
1999-09-01,2418.3179782701823
1999-09-02,2403.2743404903267
1999-09-03,2429.9245293477106
1999-09-06,2441.066306855862
1999-09-07,2440.7592646175794
1999-09-08,2440.657501650263
1999-09-09,2452.1714382572836
1999-09-10,2449.29992873959
1999-09-13,2413.282956360367
1999-09-14,2410.8190502224597
1999-09-15,2392.911590259643
1999-09-16,2374.717755376864
1999-09-17,2371.1381676156407
1999-09-20,2385.5456569301123
1999-09-21,2368.357695447466
1999-09-22,2361.963088133354
1999-09-23,2354.988848710613
1999-09-24,2331.8526882465794
1999-09-27,2349.30018742589
1999-09-28,2335.057153064697
1999-09-29,2349.044639596425
1999-09-30,2364.2065432573477
1999-10-01,2364.7073611715628
1999-10-04,2394.433657894026
1999-10-05,2405.2313422254542
1999-10-06,2420.578803594157
1999-10-07,2442.4440236952446
1999-10-08,2409.870351334607
1999-10-11,2411.5125131247246
1999-10-12,2412.2533280128264
1999-10-13,2401.7560382206984
1999-10-14,2393.603526267686
1999-10-15,2381.8057268350803
1999-10-18,2352.812811780335
1999-10-19,2386.3151510024923
1999-10-20,2384.661545079855
1999-10-21,2387.5829523988864
1999-10-22,2402.443698700111
1999-10-25,2387.734282282132
1999-10-26,2388.51344388394
1999-10-27,2369.7357592872568
1999-10-28,2408.7782811310035
1999-10-29,2440.7081995459293
1999-11-01,2434.8887978088987
1999-11-02,2438.4417894635562
1999-11-03,2448.282914920628
1999-11-04,2459.9459286228894
1999-11-05,2454.2901679302286
1999-11-08,2445.4606179629295
1999-11-09,2461.227128503442
1999-11-10,2486.52464061691
1999-11-11,2503.7765655735393
1999-11-12,2477.061756218485
1999-11-15,2497.231740716734
1999-11-16,2514.681774556581
1999-11-17,2536.590022305128
1999-11-18,2543.367158350675
1999-11-19,2538.7564455721467
1999-11-22,2507.7483703429325
1999-11-23,2501.124882196134
1999-11-24,2477.0666307275606
1999-11-25,2524.614469304636
1999-11-26,2511.7143866045717
1999-11-29,2490.090719114454
1999-11-30,2471.518929460186
1999-12-01,2489.221118299219
1999-12-02,2483.5882152803324
1999-12-03,2519.7974720727393
1999-12-06,2567.974785196858
1999-12-07,2574.032243001231
1999-12-08,2566.33938925949
1999-12-09,2559.1029449563775
1999-12-10,2549.1667591698033
1999-12-13,2554.1572567396697
1999-12-14,2553.418329729227
1999-12-15,2554.5191928614113
1999-12-16,2621.5912040925755
1999-12-17,2598.338728282144
1999-12-20,2603.710428692807
1999-12-21,2598.9085006300443
1999-12-22,2626.8889074671597
1999-12-23,2699.048933706782
1999-12-24,2714.3732289166205
1999-12-27,2706.5916717422742
1999-12-28,2698.5658226415903
1999-12-29,2702.895100127149
1999-12-30,2725.362098369063
1999-12-31,2725.362098369063
2000-01-03,2727.5576417970096
2000-01-04,2686.688321396378
2000-01-05,2658.651287804461
2000-01-06,2660.044761638996
2000-01-07,2709.7666898309367
2000-01-10,2729.4236524982225
2000-01-11,2716.9116644407923
2000-01-12,2697.942605647999
2000-01-13,2711.7788313501824
2000-01-14,2715.4321085504166
2000-01-17,2709.0728324785878
2000-01-18,2661.3019236482733
2000-01-19,2656.0684629550183
2000-01-20,2655.187500420051
2000-01-21,2627.1822447574646
2000-01-24,2609.181631590514
2000-01-25,2578.0577259845804
2000-01-26,2576.7419647542883
2000-01-27,2569.012281121678
2000-01-28,2541.469644978
2000-01-31,2481.8685026393628
2000-02-01,2506.096578790158
2000-02-02,2541.9279234598475
2000-02-03,2626.466137486997
2000-02-04,2634.338919506145
2000-02-07,2603.461404666105
2000-02-08,2676.0999763473105
2000-02-09,2679.9266704177808
2000-02-10,2666.0204011179576
2000-02-11,2670.8809961601078
2000-02-14,2653.616279762826
2000-02-15,2624.954441643799
2000-02-16,2646.11230528629
2000-02-17,2674.234377717329
2000-02-18,2653.464238731917
2000-02-21,2634.62512259212
2000-02-22,2689.7377006164947
2000-02-23,2708.8826475323986
2000-02-24,2679.3059231776892
2000-02-25,2664.63847085568
2000-02-28,2606.9038120070886
2000-02-29,2624.975284053861
2000-03-01,2655.665331430202
2000-03-02,2700.9615166563804
2000-03-03,2693.9289900941885
2000-03-06,2704.939521760379
2000-03-07,2668.2077096538405
2000-03-08,2653.2417259426525
2000-03-09,2677.1990779763146
2000-03-10,2664.80246593787
2000-03-13,2618.1041830404906
2000-03-14,2614.779781966257
2000-03-15,2586.1181318567315
2000-03-16,2667.730885410332
2000-03-17,2665.013968753588
2000-03-20,2677.552983639798
2000-03-21,2685.5807498192435
2000-03-22,2654.100600912938
2000-03-23,2659.0851926387622
2000-03-24,2708.81344326547
2000-03-27,2706.508499892367
2000-03-28,2713.442302971166
2000-03-29,2667.560873022509
2000-03-30,2628.163840047937
2000-03-31,2636.511831341977
2000-04-03,2596.6761185532237
2000-04-04,2631.9689737251424
2000-04-05,2610.4165696873624
2000-04-06,2627.3136744012268
2000-04-07,2645.663175845173
2000-04-10,2652.257241017551
2000-04-11,2636.0034638597886
2000-04-12,2627.282109800593
2000-04-13,2628.030688423784
2000-04-14,2574.2392681880538
2000-04-17,2543.7265703798616
2000-04-18,2547.197575659656
2000-04-19,2523.900838717453
2000-04-20,2538.7108461517814
