Date,WORLD ex EMU VALUE WEIGHTED
1997-06-04,1646.4560271944683
1997-06-05,1651.7070322158854
1997-06-06,1666.9246577901804
1997-06-09,1680.1246736783892
1997-06-10,1687.7942905704815
1997-06-11,1694.1106980467875
1997-06-12,1704.9884756396161
1997-06-13,1715.2786826848283
1997-06-16,1721.7762081647393
1997-06-17,1716.5925326059491
1997-06-18,1711.7920774240042
1997-06-19,1721.8058689833251
1997-06-20,1720.3865433121855
1997-06-23,1699.7883265218481
1997-06-24,1718.4056126794958
1997-06-25,1721.7500221472458
1997-06-26,1719.5364549421852
1997-06-27,1716.1269983163572
1997-06-30,1714.7028292781972
1997-07-01,1721.5790241627924
1997-07-02,1736.489235726794
1997-07-03,1759.1012378107453
1997-07-04,1754.3085697869517
1997-07-07,1749.0335643128221
1997-07-08,1755.2013734959146
1997-07-09,1741.450589332044
1997-07-10,1748.0628387610002
1997-07-11,1753.252869243282
1997-07-14,1756.5406582773112
1997-07-15,1757.4475574183684
1997-07-16,1773.8319258893773
1997-07-17,1769.6635166910937
1997-07-18,1749.2276383711696
1997-07-21,1740.9782259810652
1997-07-22,1762.6839780894052
1997-07-23,1769.8552788549791
1997-07-24,1773.01530384111
1997-07-25,1768.2835852503856
1997-07-28,1764.5943766313394
1997-07-29,1772.1125490440154
1997-07-30,1783.5301739760082
1997-07-31,1788.5285835565671
1997-08-01,1774.6598990427694
1997-08-04,1770.1233131807314
1997-08-05,1768.314977840243
1997-08-06,1782.771327713992
1997-08-07,1776.1034441280826
1997-08-08,1762.3210506930022
1997-08-11,1760.4654809201188
1997-08-12,1752.1242021955284
1997-08-13,1746.0937234499784
1997-08-14,1744.3645549549715
1997-08-15,1722.4286739170152
1997-08-18,1725.2957483358302
1997-08-19,1736.123980405115
1997-08-20,1754.5181209931673
1997-08-21,1741.8239667024877
1997-08-22,1731.4525299121342
1997-08-25,1726.9470000656304
1997-08-26,1721.6612019212953
1997-08-27,1717.9206716164822
1997-08-28,1700.8720334916402
1997-08-29,1686.105054006823
1997-09-01,1677.006554256165
1997-09-02,1706.3650266696307
1997-09-03,1718.7279981135482
1997-09-04,1719.869202803614
1997-09-05,1722.9258727392282
1997-09-08,1728.7010476504581
1997-09-09,1738.7258606222265
1997-09-10,1720.4670847489276
1997-09-11,1701.4995691896236
1997-09-12,1710.7610302978019
1997-09-15,1714.215155380401
1997-09-16,1737.5505964391423
1997-09-17,1737.9615462911315
1997-09-18,1746.402894988415
1997-09-19,1747.8293969322028
1997-09-22,1755.337898327078
1997-09-23,1752.5011107769287
1997-09-24,1757.3089165448137
1997-09-25,1750.0453111184609
1997-09-26,1758.040841332953
1997-09-29,1767.2774548470709
1997-09-30,1765.4085222772937
1997-10-01,1775.1265511508018
1997-10-02,1776.6020249580595
1997-10-03,1782.6802649499557
1997-10-06,1791.7859474060026
1997-10-07,1799.4508910053205
1997-10-08,1791.6620147552678
1997-10-09,1780.8824348407447
1997-10-10,1778.1514194713668
1997-10-13,1779.3297262268159
1997-10-14,1778.7297747271723
1997-10-15,1774.3117316491032
1997-10-16,1774.313181993365
1997-10-17,1758.3216023402827
1997-10-20,1760.5681552737924
1997-10-21,1779.0071579595212
1997-10-22,1772.0334572072532
1997-10-23,1729.3316012166924
1997-10-24,1721.987081406714
1997-10-27,1643.5846656980762
1997-10-28,1665.0989097695017
1997-10-29,1688.142076383677
1997-10-30,1660.9586973655776
1997-10-31,1678.174399833673
1997-11-03,1710.7898309899006
1997-11-04,1709.8604520952565
1997-11-05,1708.5738750463952
1997-11-06,1703.783014678557
1997-11-07,1675.1289012228297
1997-11-10,1666.4738231168296
1997-11-11,1671.780949235455
1997-11-12,1641.3766889095011
1997-11-13,1648.7525375590458
1997-11-14,1653.9029654741753
1997-11-17,1696.6571681514256
1997-11-18,1694.4304724917197
1997-11-19,1682.9209614426663
1997-11-20,1704.4628505869844
1997-11-21,1723.454005864747
1997-11-24,1704.3177543534116
1997-11-25,1688.4778430998024
1997-11-26,1688.7093233085664
1997-11-27,1695.52187251774
1997-11-28,1701.010882310663
1997-12-01,1728.5942559412372
1997-12-02,1732.609037750738
1997-12-03,1733.973963365736
1997-12-04,1730.0487128560821
1997-12-05,1739.8604031146142
1997-12-08,1740.3452942747906
1997-12-09,1738.7167084931325
1997-12-10,1728.4477239388057
1997-12-11,1695.2241856008832
1997-12-12,1689.5234576529976
1997-12-15,1695.799759044292
1997-12-16,1700.4963870016798
1997-12-17,1720.3794436170797
1997-12-18,1706.2933791857163
1997-12-19,1676.6545133745326
1997-12-22,1669.8373795541465
1997-12-23,1661.248771171643
1997-12-24,1656.2273372485677
1997-12-25,1656.2729430844938
1997-12-26,1660.6281632489936
1997-12-29,1684.2503397722348
1997-12-30,1708.8388411425901
1997-12-31,1708.7439968404117
1998-01-01,1708.7439968404117
1998-01-02,1706.80756103544
1998-01-05,1703.5441217288605
1998-01-06,1688.206794490829
1998-01-07,1683.4443691940937
1998-01-08,1666.614370143661
1998-01-09,1629.1038166044714
1998-01-12,1615.627392232211
1998-01-13,1639.4490421934286
1998-01-14,1659.0577523198558
1998-01-15,1651.9552353392398
1998-01-16,1685.0991094872293
1998-01-19,1700.796904729648
1998-01-20,1712.8574773524897
1998-01-21,1710.6822002739461
1998-01-22,1700.9632749496743
1998-01-23,1702.370518498504
1998-01-26,1717.9203654188211
1998-01-27,1734.711950551151
1998-01-28,1745.5045939416038
1998-01-29,1750.755193330791
1998-01-30,1739.4252372635724
1998-02-02,1774.858372508039
1998-02-03,1792.5727324941736
1998-02-04,1795.4948057915628
1998-02-05,1803.7503766197644
1998-02-06,1814.3993838982994
1998-02-09,1816.3533032346606
1998-02-10,1829.7130352148458
1998-02-11,1832.388610021032
1998-02-12,1831.0065750879933
1998-02-13,1813.444026747714
1998-02-16,1807.9753172618855
1998-02-17,1815.7104730068315
1998-02-18,1828.1658435622776
1998-02-19,1823.467768060392
1998-02-20,1828.6920578101679
1998-02-23,1829.1190779075232
1998-02-24,1817.8803932828373
1998-02-25,1833.4618448034896
1998-02-26,1847.5784401375079
1998-02-27,1862.6395775909612
1998-03-02,1876.9894577468451
1998-03-03,1878.191314886832
1998-03-04,1863.5261895850704
1998-03-05,1837.866613725187
1998-03-06,1863.6137640011978
1998-03-09,1863.3706075722823
1998-03-10,1878.3065860369582
1998-03-11,1880.5224080388139
1998-03-12,1879.5437391672638
1998-03-13,1893.1274413445087
1998-03-16,1896.7770986365203
1998-03-17,1905.7769238487738
1998-03-18,1905.5069553902883
1998-03-19,1915.5070143063267
1998-03-20,1926.8155755516239
1998-03-23,1925.5811738409102
1998-03-24,1932.2082945715536
1998-03-25,1933.730935105177
1998-03-26,1936.7255625146815
1998-03-27,1930.614251074719
1998-03-30,1912.0313025879443
1998-03-31,1918.6112340298703
1998-04-01,1918.7364288491442
1998-04-02,1916.2223357224557
1998-04-03,1913.4520052398536
1998-04-06,1923.0586263813427
1998-04-07,1918.0459669999611
1998-04-08,1918.8208103979027
1998-04-09,1942.378789753853
1998-04-10,1941.2004219748242
1998-04-13,1939.9899057763375
1998-04-14,1953.8768335128982
1998-04-15,1957.55317734176
1998-04-16,1930.688954843532
1998-04-17,1937.1423849035514
1998-04-20,1936.309801173069
1998-04-21,1940.5776700701276
1998-04-22,1940.6326558118558
1998-04-23,1929.4240124849557
1998-04-24,1918.5030238687793
1998-04-27,1878.422241195188
1998-04-28,1879.1151297556685
1998-04-29,1888.1749552135634
1998-04-30,1915.1684015075846
1998-05-01,1925.8806768543652
1998-05-04,1929.5900960957892
1998-05-05,1921.1010358187382
1998-05-06,1906.6019319917095
1998-05-07,1888.3576321297971
1998-05-08,1900.5328001947155
1998-05-11,1906.9287222548603
1998-05-12,1906.8078354886075
1998-05-13,1905.2878269205562
1998-05-14,1901.0520084735826
1998-05-15,1892.2588461391058
1998-05-18,1875.2136911268778
1998-05-19,1883.310295210503
1998-05-20,1898.3507914559277
1998-05-21,1903.6673254184127
1998-05-22,1901.0486706805423
1998-05-25,1896.342461066465
1998-05-26,1881.1590011986405
1998-05-27,1862.4449637897394
1998-05-28,1865.4828820728928
1998-05-29,1858.1779044393163
1998-06-01,1845.3487713049035
1998-06-02,1852.2580291706452
1998-06-03,1847.2927691877408
1998-06-04,1853.8150658121633
1998-06-05,1868.4076034200004
1998-06-08,1870.5104940815363
1998-06-09,1872.63641896815
1998-06-10,1850.1066622516155
1998-06-11,1818.3865872252104
1998-06-12,1812.0209723773248
1998-06-15,1773.5891469152305
1998-06-16,1787.4508589976585
1998-06-17,1831.8116479273112
1998-06-18,1847.356353698805
1998-06-19,1844.149016397185
1998-06-22,1829.7769900258193
1998-06-23,1838.2593035819525
1998-06-24,1848.2456515851509
1998-06-25,1851.2923020245178
1998-06-26,1850.015962119372
1998-06-29,1859.8391965056517
1998-06-30,1870.3225474110184
1998-07-01,1900.7382828457025
1998-07-02,1898.879253442414
1998-07-03,1900.2756700499015
1998-07-06,1903.7479740717827
1998-07-07,1906.7383147053608
1998-07-08,1915.7763377411316
1998-07-09,1896.947249282993
1998-07-10,1890.964924543984
1998-07-13,1895.0581946768796
1998-07-14,1919.4687297277678
1998-07-15,1920.5811131314465
1998-07-16,1931.9003136644453
1998-07-17,1937.927925438509
1998-07-20,1937.585257430948
1998-07-21,1915.1780685016058
1998-07-22,1897.7825891197442
1998-07-23,1870.6994321273592
1998-07-24,1871.838770433243
1998-07-27,1860.070444401769
1998-07-28,1848.5481302687733
1998-07-29,1839.9184546765755
1998-07-30,1858.3440564035845
1998-07-31,1837.8236920537665
1998-08-03,1815.1314317617007
1998-08-04,1776.0039496174268
1998-08-05,1779.1589053689022
1998-08-06,1775.3450179287272
1998-08-07,1776.487183427775
1998-08-10,1757.618130815328
1998-08-11,1723.8231199275865
1998-08-12,1743.2459908209441
1998-08-13,1726.692410645862
1998-08-14,1719.1625939847718
1998-08-17,1731.8686642137427
1998-08-18,1762.137467978886
1998-08-19,1769.6771161631207
1998-08-20,1764.0851922119755
1998-08-21,1732.5103116356931
1998-08-24,1739.1758617660055
1998-08-25,1747.3658925650586
1998-08-26,1725.6546697356348
1998-08-27,1669.0793550831072
1998-08-28,1647.447586962198
1998-08-31,1600.3558274845184
1998-09-01,1633.330216756794
1998-09-02,1638.01017328895
1998-09-03,1631.5678343604975
1998-09-04,1626.4580613787489
1998-09-07,1662.3622020957864
1998-09-08,1699.7851592983327
1998-09-09,1668.9332795464861
1998-09-10,1643.9989542141436
1998-09-11,1659.9889473162775
1998-09-14,1688.3418751779398
1998-09-15,1699.9287080353565
1998-09-16,1706.8876925313928
1998-09-17,1672.7837998607645
1998-09-18,1668.1590201272647
1998-09-21,1653.6886820132254
1998-09-22,1664.069312807622
1998-09-23,1701.4553540541262
1998-09-24,1690.549206055712
1998-09-25,1681.8967787995696
1998-09-28,1693.879238670217
1998-09-29,1699.2616657393996
1998-09-30,1651.2694571582356
1998-10-01,1611.0393924414907
1998-10-02,1621.4348436574517
1998-10-05,1594.717280965705
1998-10-06,1608.539905398071
1998-10-07,1638.2452956768648
1998-10-08,1622.7708774459636
1998-10-09,1650.7310989987507
1998-10-12,1684.0009688083064
1998-10-13,1673.6473117881324
1998-10-14,1681.0327916904043
1998-10-15,1725.5953724992837
1998-10-16,1762.2152959593552
1998-10-19,1769.7872146849816
1998-10-20,1785.3478627771888
1998-10-21,1790.714337481506
1998-10-22,1794.735157531479
1998-10-23,1783.902875798125
1998-10-26,1777.9212969051073
1998-10-27,1776.0831021188972
1998-10-28,1773.9335823511467
1998-10-29,1800.2138958294574
1998-10-30,1820.4590713200344
1998-11-02,1856.055405893324
1998-11-03,1853.9086529219585
1998-11-04,1881.8020043462645
1998-11-05,1886.2387517825025
1998-11-06,1881.2588279888962
1998-11-09,1852.2971022289214
1998-11-10,1840.202258287763
1998-11-11,1850.162172636861
1998-11-12,1833.0117134813531
1998-11-13,1853.4429017823459
1998-11-16,1879.9633155088122
1998-11-17,1877.7768737812305
1998-11-18,1882.9563534474592
1998-11-19,1901.9442289676083
1998-11-20,1921.027439074951
1998-11-23,1952.6761322482425
1998-11-24,1959.1163222255977
1998-11-25,1952.9850432770427
1998-11-26,1960.0890467108804
1998-11-27,1958.3427913959672
1998-11-30,1918.5679448552285
1998-12-01,1910.3383313186105
1998-12-02,1913.558517689104
1998-12-03,1897.2486702009778
1998-12-04,1915.43857883782
1998-12-07,1919.6380312791323
1998-12-08,1918.4055414618283
1998-12-09,1930.3162850177691
1998-12-10,1915.827923395218
1998-12-11,1901.240831825575
1998-12-14,1878.5794301619094
1998-12-15,1886.5267710686323
1998-12-16,1893.4474752362166
1998-12-17,1914.1645077846201
1998-12-18,1927.9255318076614
1998-12-21,1942.4804563726586
1998-12-22,1929.9112192791008
1998-12-23,1955.0129821313112
1998-12-24,1950.326182168344
1998-12-25,1953.4202951678396
1998-12-28,1951.266615984521
1998-12-29,1973.981371914503
1998-12-30,1962.0681876900949
1998-12-31,1965.6396062577712
1999-01-01,1965.6396062577712
1999-01-04,1962.2378065502328
1999-01-05,1977.3658419232227
1999-01-06,2019.3022465529823
1999-01-07,2026.6553523372304
1999-01-08,2031.3793521794455
1999-01-11,2024.142296690412
1999-01-12,1991.5973303474382
1999-01-13,1967.1877955312925
1999-01-14,1949.536425402846
1999-01-15,1976.6374154313794
1999-01-18,1986.7237005983825
1999-01-19,1986.1924838755979
1999-01-20,1993.4191862201017
1999-01-21,1977.2264368255042
1999-01-22,1952.341249889809
1999-01-25,1958.9309818255424
1999-01-26,1973.1673709731344
1999-01-27,1959.7455646054575
1999-01-28,1967.7616171302545
1999-01-29,1987.340190489064
1999-02-01,1990.7014572478092
1999-02-02,1989.3395077280027
1999-02-03,1989.6008633371287
1999-02-04,1974.086646320388
1999-02-05,1961.2938507148804
1999-02-08,1958.858167713912
1999-02-09,1930.6340616186885
1999-02-10,1929.2480059512013
1999-02-11,1955.7023867653647
1999-02-12,1948.1232596237212
1999-02-15,1948.333588702287
1999-02-16,1953.7056693144343
1999-02-17,1939.7024532449468
1999-02-18,1947.2978692732063
1999-02-19,1942.087524989212
1999-02-22,1973.4095894185014
1999-02-23,1973.2041124613206
1999-02-24,1964.1688086419713
1999-02-25,1960.629770883402
1999-02-26,1956.7928134093445
1999-03-01,1948.1929434547383
1999-03-02,1937.3742179061323
1999-03-03,1937.2595705581184
1999-03-04,1949.2752249828095
1999-03-05,1999.0631687350449
1999-03-08,2003.8893861237577
1999-03-09,2011.1312009403027
1999-03-10,2038.1567926793984
1999-03-11,2052.977563164568
1999-03-12,2056.97011380073
1999-03-15,2070.304051360248
1999-03-16,2076.9784469807837
1999-03-17,2075.2538539946445
1999-03-18,2078.3587962632414
1999-03-19,2083.034607416423
1999-03-22,2077.148778291553
1999-03-23,2043.8040330397773
1999-03-24,2036.0396575263526
1999-03-25,2061.177278055668
1999-03-26,2053.8815503747787
1999-03-29,2076.1879580716277
1999-03-30,2064.1553923638726
1999-03-31,2064.960559185845
1999-04-01,2076.2460277394716
1999-04-02,2073.409977829587
1999-04-05,2090.1284850856
1999-04-06,2099.0254231784747
1999-04-07,2117.4587777772276
1999-04-08,2143.964262967705
1999-04-09,2148.088326672855
1999-04-12,2154.976533592007
1999-04-13,2162.314360283695
1999-04-14,2165.9589251692687
1999-04-15,2165.707425898792
1999-04-16,2182.1606262454047
1999-04-19,2183.6210888830115
1999-04-20,2174.7344020093706
1999-04-21,2181.1284054052194
1999-04-22,2202.245267785136
1999-04-23,2208.5083014139323
1999-04-26,2213.0712378780454
1999-04-27,2228.049905361919
1999-04-28,2230.8263840402565
1999-04-29,2226.2209864502515
1999-04-30,2215.5232924770476
1999-05-03,2238.623067403614
1999-05-04,2224.1315958807836
1999-05-05,2231.3284987802554
1999-05-06,2241.6963527142975
1999-05-07,2237.3503888863124
1999-05-10,2234.1737869856697
1999-05-11,2233.3296539196995
1999-05-12,2233.4896417615873
1999-05-13,2237.9168030034953
1999-05-14,2200.1552301275024
1999-05-17,2176.2692530836684
1999-05-18,2175.402926320058
1999-05-19,2174.13685779563
1999-05-20,2175.9224213912635
1999-05-21,2171.0055091052122
1999-05-24,2155.149922392126
1999-05-25,2130.882618439226
1999-05-26,2145.8780748946397
1999-05-27,2119.219242457076
1999-05-28,2135.5439987246455
1999-05-31,2134.1115910086555
1999-06-01,2143.7647725336774
1999-06-02,2150.9052487183544
1999-06-03,2153.277597994693
1999-06-04,2174.2261820233994
1999-06-07,2191.2944146491463
1999-06-08,2187.984526833289
1999-06-09,2190.852976958323
1999-06-10,2186.63960232176
1999-06-11,2194.3012628122196
1999-06-14,2187.6362399548534
1999-06-15,2190.941448420676
1999-06-16,2212.6422323687802
1999-06-17,2227.103180015746
1999-06-18,2226.8090129865245
1999-06-21,2231.053597704584
1999-06-22,2223.0014434752297
1999-06-23,2205.014017296783
1999-06-24,2186.431505820564
1999-06-25,2190.2352821508493
1999-06-28,2203.7055096593594
1999-06-29,2217.354271469566
1999-06-30,2222.751659838373
1999-07-01,2249.4725804835493
1999-07-02,2267.825214512148
1999-07-05,2278.489975583249
1999-07-06,2272.0274456297675
1999-07-07,2267.6905943816514
1999-07-08,2260.0878943312614
1999-07-09,2265.636831267491
1999-07-12,2264.9726449654568
1999-07-13,2255.029387606522
1999-07-14,2264.9991999211215
1999-07-15,2284.920099800414
1999-07-16,2283.2756800365783
1999-07-19,2280.9146439420133
1999-07-20,2260.7886625817423
1999-07-21,2254.800389509259
1999-07-22,2235.374055948758
1999-07-23,2218.4717368885813
1999-07-26,2215.3274234496153
1999-07-27,2229.974866912351
1999-07-28,2238.4992394578576
1999-07-29,2226.4346712144734
1999-07-30,2229.92224057909
1999-08-02,2229.130100198319
1999-08-03,2228.009730920319
1999-08-04,2214.358308550289
1999-08-05,2205.094411387386
1999-08-06,2184.3023756999823
1999-08-09,2177.3934537758514
1999-08-10,2157.701104453018
1999-08-11,2169.9353778679047
1999-08-12,2180.1411712148297
1999-08-13,2205.0526186877346
1999-08-16,2222.524834138371
1999-08-17,2230.6506770636734
1999-08-18,2232.5876081728065
1999-08-19,2227.9362641727166
1999-08-20,2253.387303045904
1999-08-23,2283.9761017847513
1999-08-24,2276.4235897126036
1999-08-25,2279.9206584075423
1999-08-26,2255.5116195598453
1999-08-27,2242.7163171076686
1999-08-30,2228.8154685830277
1999-08-31,2205.80100896455
1999-09-01,2235.3331916214347
1999-09-02,2224.721519556754
1999-09-03,2256.4325688514527
1999-09-06,2266.2423191178423
1999-09-07,2249.0094521269766
1999-09-08,2243.139635951008
1999-09-09,2262.5348722068284
1999-09-10,2256.9182149220674
1999-09-13,2260.0235026668192
1999-09-14,2247.1074991488817
1999-09-15,2232.9466319719722
1999-09-16,2218.0304507070896
1999-09-17,2226.1560490894244
1999-09-20,2227.8832712187686
1999-09-21,2215.7368593153597
1999-09-22,2196.640961550589
1999-09-23,2177.694071981394
1999-09-24,2155.214172985368
1999-09-27,2157.450186256604
1999-09-28,2163.6632750999624
1999-09-29,2148.092434349225
1999-09-30,2173.183045744478
1999-10-01,2177.088585640082
1999-10-04,2196.1182546598925
1999-10-05,2190.0717860747463
1999-10-06,2208.907306266916
1999-10-07,2209.6448081542835
1999-10-08,2222.175312411837
1999-10-11,2221.8968587569184
1999-10-12,2203.960928551223
1999-10-13,2167.517448545648
1999-10-14,2172.286282538048
1999-10-15,2131.507181756771
1999-10-18,2122.0857659235894
1999-10-19,2135.6045066124148
1999-10-20,2161.188553136059
1999-10-21,2152.2319987800643
1999-10-22,2181.3790914710908
1999-10-25,2178.5958969855337
1999-10-26,2174.2600267606613
1999-10-27,2181.211992975726
1999-10-28,2222.9127055494337
1999-10-29,2265.538254389129
1999-11-01,2256.1698816688618
1999-11-02,2255.1765812723143
1999-11-03,2255.5421535474106
1999-11-04,2271.8531752358303
1999-11-05,2265.371414518577
1999-11-08,2263.4914093521857
1999-11-09,2258.209122144204
1999-11-10,2271.7041211295145
1999-11-11,2272.657530560468
1999-11-12,2286.3508726704176
1999-11-15,2286.915980555912
1999-11-16,2305.0793130642887
1999-11-17,2309.8808131231003
1999-11-18,2322.102188446168
1999-11-19,2320.3082890834858
1999-11-22,2324.317290986243
1999-11-23,2319.6642364398062
1999-11-24,2313.639866551491
1999-11-25,2312.865401518007
1999-11-26,2324.321130105638
1999-11-29,2315.4276331143474
1999-11-30,2286.4863000408295
1999-12-01,2297.255344503798
1999-12-02,2305.1904664838034
1999-12-03,2329.9175945933
1999-12-06,2318.4318981774613
1999-12-07,2306.735385845437
1999-12-08,2289.8700581242288
1999-12-09,2292.4497743178285
1999-12-10,2303.5598200501786
1999-12-13,2290.8460423129086
1999-12-14,2278.91433783566
1999-12-15,2280.5227643664994
1999-12-16,2284.180173444892
1999-12-17,2290.814481541157
1999-12-20,2289.0635766970954
1999-12-21,2292.9838027527853
1999-12-22,2306.3940127313126
1999-12-23,2330.7497410723354
1999-12-24,2331.0353888696504
1999-12-27,2322.143123499423
1999-12-28,2334.4472507909245
1999-12-29,2339.7399209988243
1999-12-30,2348.522928449837
1999-12-31,2350.368127355528
2000-01-03,2343.378446939713
2000-01-04,2287.5861105535946
2000-01-05,2274.550730318194
2000-01-06,2266.9645463615484
2000-01-07,2304.1331729290473
2000-01-10,2310.659979441845
2000-01-11,2308.4689857854914
2000-01-12,2301.766279204221
2000-01-13,2316.075845736819
2000-01-14,2329.756109172788
2000-01-17,2342.4729071302413
2000-01-18,2318.081987996651
2000-01-19,2300.954275328371
2000-01-20,2284.777004236738
2000-01-21,2278.5389043761697
2000-01-24,2250.4631512566957
2000-01-25,2231.9039016253523
2000-01-26,2246.4279284168133
2000-01-27,2258.1567162797023
2000-01-28,2219.64741709979
2000-01-31,2232.7573971080888
2000-02-01,2232.486941285645
2000-02-02,2232.241365390641
2000-02-03,2245.430903596081
2000-02-04,2236.9242407524653
2000-02-07,2225.7497629381846
2000-02-08,2225.8074863328866
2000-02-09,2206.0765008554176
2000-02-10,2193.889320782538
2000-02-11,2169.846769962273
2000-02-14,2158.786332159329
2000-02-15,2156.3709497735445
2000-02-16,2156.211360057325
2000-02-17,2158.271435614584
2000-02-18,2121.4885279794853
2000-02-21,2104.7557094916856
2000-02-22,2109.225642801914
2000-02-23,2109.5404056438656
2000-02-24,2094.2164922453308
2000-02-25,2089.267673044054
2000-02-28,2101.6370140101853
2000-02-29,2110.991957896332
2000-03-01,2142.260486965835
2000-03-02,2145.8531676199113
2000-03-03,2160.8599776054625
2000-03-06,2141.717712892103
2000-03-07,2121.3865307502274
2000-03-08,2116.4489992710837
2000-03-09,2139.530382932763
2000-03-10,2140.3279544060056
2000-03-13,2128.3496934768946
2000-03-14,2114.171296896422
2000-03-15,2146.529949835332
2000-03-16,2228.2196501752956
2000-03-17,2223.7475006447457
2000-03-20,2220.9603622924
2000-03-21,2247.3846583578274
2000-03-22,2243.242436588039
2000-03-23,2269.5659964562265
2000-03-24,2283.2106229911037
2000-03-27,2289.8247668021722
2000-03-28,2293.340759036769
2000-03-29,2309.0976222601207
2000-03-30,2292.9250657170605
2000-03-31,2319.510376208596
2000-04-03,2346.995994129039
2000-04-04,2336.5492682746253
2000-04-05,2329.7487655070167
2000-04-06,2330.206778585788
2000-04-07,2324.577983421426
2000-04-10,2333.910070423377
2000-04-11,2334.863943272342
2000-04-12,2343.4880033154996
