Date,WORLD IMI VALUE WEIGHTED
2004-01-14,616.5466377772
2004-01-15,614.8505644617
2004-01-16,615.702841914
2004-01-19,616.4819564785
2004-01-20,620.4759506716
2004-01-21,625.1717585964
2004-01-22,626.6005229378
2004-01-23,625.6770788608
2004-01-26,625.520467235
2004-01-27,624.0891008343
2004-01-28,619.7621210643
2004-01-29,613.6817947723
2004-01-30,613.2372795866
2004-02-02,615.3094344334
2004-02-03,616.3825695188
2004-02-04,610.6560775916
2004-02-05,612.5602410713
2004-02-06,619.6984136244
2004-02-09,621.5273585759
2004-02-10,623.9021243016
2004-02-11,627.6198908297
2004-02-12,629.8550173885
2004-02-13,628.1532562983
2004-02-16,629.1596991725
2004-02-17,635.3532716847
2004-02-18,633.3283911435
2004-02-19,631.7020897685
2004-02-20,626.1428079174
2004-02-23,626.4506152875
2004-02-24,624.6872870503
2004-02-25,624.6801371727
2004-02-26,623.8874664264
2004-02-27,626.6307398107
2004-03-01,634.7909034417
2004-03-02,631.5997535258
2004-03-03,628.3003057095
2004-03-04,631.0410345477
2004-03-05,636.7828925765
2004-03-08,633.9332954139
2004-03-09,631.3862133784
2004-03-10,621.5608723934
2004-03-11,611.1959691574
2004-03-12,613.588360664
2004-03-15,607.3839132312
2004-03-16,612.9181582512
2004-03-17,619.584695563
2004-03-18,620.9658370108
2004-03-19,617.5067350025
2004-03-22,609.6360869714
2004-03-23,609.1154094906
2004-03-24,607.0832785156
2004-03-25,614.5115704159
2004-03-26,615.5097704399
2004-03-29,622.8232880802
2004-03-30,625.2275394916
2004-03-31,628.653885789
2004-04-01,634.1383320396
2004-04-02,635.6491989905
2004-04-05,637.1025473055
2004-04-06,636.685126073
2004-04-07,636.9417732964
2004-04-08,635.8999325749
2004-04-09,634.7380988641
2004-04-12,636.9574852248
2004-04-13,630.7840842141
2004-04-14,624.9322995569
2004-04-15,623.6475889119
2004-04-16,629.2154761944
2004-04-19,628.5869390233
2004-04-20,625.4059203498
2004-04-21,623.2980805986
2004-04-22,628.7444859026
2004-04-23,629.5416306938
2004-04-26,630.2650800484
2004-04-27,630.9680433031
2004-04-28,622.5900708908
2004-04-29,618.7734565516
2004-04-30,614.744092494
2004-05-03,618.151120945
2004-05-04,622.7357279653
2004-05-05,625.5300989753
2004-05-06,617.122345459
2004-05-07,605.5374081357
2004-05-10,588.9752050765
2004-05-11,593.2071283481
2004-05-12,596.4399439277
2004-05-13,594.2841179434
2004-05-14,593.5120965925
2004-05-17,587.1535989351
2004-05-18,591.2779409246
2004-05-19,598.7755252098
2004-05-20,595.3321319915
2004-05-21,600.7845322313
2004-05-24,602.4152939239
2004-05-25,608.1501477638
2004-05-26,611.692523819
2004-05-27,617.6369972502
2004-05-28,617.3813455282
2004-05-31,617.8704176691
2004-06-01,617.5031671958
2004-06-02,619.8131822722
2004-06-03,615.5325950153
2004-06-04,619.015773496
2004-06-07,629.7211845881
2004-06-08,630.1059862053
2004-06-09,624.2523016625
2004-06-10,626.9171769126
2004-06-11,624.5977657582
2004-06-14,618.8979232301
2004-06-15,622.684087166
2004-06-16,625.4772425383
2004-06-17,626.8166659492
2004-06-18,628.9371902543
2004-06-21,628.667738021
2004-06-22,627.3457979908
2004-06-23,630.9702806605
2004-06-24,634.6181893918
2004-06-25,632.4124760442
2004-06-28,635.1621458031
2004-06-29,633.1803506049
2004-06-30,634.3201241191
2004-07-01,631.2654953581
2004-07-02,630.7666756698
2004-07-05,628.6347955843
2004-07-06,625.2687543916
2004-07-07,627.2047162493
2004-07-08,625.0722178564
2004-07-09,626.8592180488
2004-07-12,627.9746009266
2004-07-13,626.981441776
2004-07-14,625.6869907281
2004-07-15,622.1590694225
2004-07-16,624.1756012698
2004-07-19,623.7956321809
2004-07-20,623.9267878419
2004-07-21,618.5575559853
2004-07-22,615.9389965671
2004-07-23,610.3956244826
2004-07-26,607.8095932345
2004-07-27,609.3463696587
2004-07-28,610.4976487707
2004-07-29,614.6815272704
2004-07-30,616.4470272633
2004-08-02,617.8851515586
2004-08-03,617.040846571
2004-08-04,613.5303013929
2004-08-05,608.900185678
2004-08-06,604.4630176104
2004-08-09,602.1572032343
2004-08-10,607.8651845033
2004-08-11,604.9576094388
2004-08-12,601.2063913159
2004-08-13,602.1067448164
2004-08-16,607.4841637385
2004-08-17,608.8257383414
2004-08-18,612.5704963709
2004-08-19,614.3394485034
2004-08-20,616.0750510563
2004-08-23,615.5763593274
2004-08-24,614.4891847614
2004-08-25,617.4420046257
2004-08-26,619.3102641375
2004-08-27,621.2193577186
2004-08-30,618.3023779703
2004-08-31,620.150773637
2004-09-01,623.2264187069
2004-09-02,627.3753691908
2004-09-03,624.7865686476
2004-09-06,627.4756309336
2004-09-07,630.8689360495
2004-09-08,629.8437820089
2004-09-09,628.8347840991
2004-09-10,632.9340731395
2004-09-13,634.8014359157
2004-09-14,635.889402662
2004-09-15,629.8807520152
2004-09-16,632.643507095
2004-09-17,634.4298594528
2004-09-20,631.8886222206
2004-09-21,637.0342147068
2004-09-22,631.0944326088
2004-09-23,629.3222579485
2004-09-24,629.0672370065
2004-09-27,625.9057488752
2004-09-28,628.9432972817
2004-09-29,631.1702437644
2004-09-30,633.8418822385
2004-10-01,642.4244617722
2004-10-04,644.1856639562
2004-10-05,645.4137629603
2004-10-06,648.2281294294
2004-10-07,644.8637143216
2004-10-08,645.5680657001
2004-10-11,645.5981813703
2004-10-12,640.70496454
2004-10-13,637.0680070328
2004-10-14,634.4702802684
2004-10-15,637.4244156507
2004-10-18,637.6994946801
2004-10-19,637.3601302321
2004-10-20,636.3723389843
2004-10-21,638.5638237488
2004-10-22,637.1718310564
2004-10-25,635.9519623882
2004-10-26,641.2294556487
2004-10-27,647.3485131416
2004-10-28,649.8774589271
2004-10-29,649.817569562
2004-11-01,652.1243886893
2004-11-02,653.939087971
2004-11-03,660.619972078
2004-11-04,667.5262306746
2004-11-05,671.7132153947
2004-11-08,671.1626932957
2004-11-09,670.4520505319
2004-11-10,670.6116722117
2004-11-11,674.8365819622
2004-11-12,681.1202840682
2004-11-15,681.9045409558
2004-11-16,678.8633189232
2004-11-17,684.4487982369
2004-11-18,683.3130221615
2004-11-19,681.1159155726
2004-11-22,680.6394999357
2004-11-23,682.270795747
2004-11-24,685.9382547148
2004-11-25,689.7927917881
2004-11-26,690.221430572
2004-11-29,690.2744710965
2004-11-30,688.0323877539
2004-12-01,694.4633497292
2004-12-02,695.194967461
2004-12-03,697.6660325908
2004-12-06,696.5194875783
2004-12-07,692.3153183743
2004-12-08,688.9539679437
2004-12-09,687.5998259324
2004-12-10,687.2612211943
2004-12-13,694.2170206693
2004-12-14,696.3668126404
2004-12-15,702.2671645478
2004-12-16,699.5031389497
2004-12-17,696.320465984
2004-12-20,700.8602911437
2004-12-21,703.0392157188
2004-12-22,706.6242429875
2004-12-23,709.2799258476
2004-12-24,711.5319025613
2004-12-27,711.4734076963
2004-12-28,714.2760425116
2004-12-29,713.0547441556
2004-12-30,716.3701419908
2004-12-31,716.2871330793
2005-01-03,711.4319468704
2005-01-04,704.0227249046
2005-01-05,699.5733504659
2005-01-06,699.6892416363
2005-01-07,698.0758377665
2005-01-10,700.7282406638
2005-01-11,699.6247421464
2005-01-12,702.6988313496
2005-01-13,699.1028879056
2005-01-14,700.3083702851
2005-01-17,701.8870896363
2005-01-18,703.5189580665
2005-01-19,701.5006638119
2005-01-20,695.2676504684
2005-01-21,694.1181993762
2005-01-24,694.6898530459
2005-01-25,694.3170925125
2005-01-26,700.5025463378
2005-01-27,700.3416653476
2005-01-28,697.6148087553
2005-01-31,703.7491753824
2005-02-01,707.2723162195
2005-02-02,710.7105426109
2005-02-03,707.9309553637
2005-02-04,714.586249495
2005-02-07,713.4606102737
2005-02-08,711.6400715053
2005-02-09,709.2425630643
2005-02-10,713.3177893811
2005-02-11,717.6987748815
2005-02-14,721.3841861706
2005-02-15,723.5078089875
2005-02-16,722.0352893648
2005-02-17,721.3108477516
2005-02-18,722.1884068616
2005-02-21,722.0531480022
2005-02-22,718.2704762041
2005-02-23,716.7857684042
2005-02-24,719.8092729313
2005-02-25,727.3388500835
2005-02-28,728.4604387478
2005-03-01,730.5298706035
2005-03-02,729.0781776652
2005-03-03,729.8885902515
2005-03-04,738.4867477321
2005-03-07,737.9768860618
2005-03-08,738.6385175626
2005-03-09,734.5865565261
2005-03-10,732.8425148554
2005-03-11,733.1720325063
2005-03-14,732.3381524955
2005-03-15,731.0072571077
2005-03-16,727.7684787246
2005-03-17,726.570519636
2005-03-18,725.4403705857
2005-03-21,721.1545360339
2005-03-22,718.7767141006
2005-03-23,711.339185382
2005-03-24,710.8806447522
2005-03-25,711.2700484117
2005-03-28,710.2693978861
2005-03-29,706.5545668086
2005-03-30,710.9086816968
2005-03-31,714.2952834604
2005-04-01,713.1561108933
2005-04-04,709.2101424488
2005-04-05,712.9481819553
2005-04-06,715.5650201034
2005-04-07,719.4435625903
2005-04-08,715.960358384
2005-04-11,717.2915355114
2005-04-12,715.7496496594
2005-04-13,713.6191372209
2005-04-14,705.4084754283
2005-04-15,696.5101257963
2005-04-18,691.4189200784
2005-04-19,697.9703365222
2005-04-20,693.3800258591
2005-04-21,698.7985854732
2005-04-22,699.8731577272
2005-04-25,702.6211888429
2005-04-26,697.8542277776
2005-04-27,695.9570425319
2005-04-28,690.5896631801
2005-04-29,695.7024119473
2005-05-02,697.0896393285
2005-05-03,698.222734294
2005-05-04,706.5159388032
2005-05-05,706.8037664606
2005-05-06,707.0486349654
2005-05-09,707.8610358708
2005-05-10,703.4566846653
2005-05-11,702.409259755
2005-05-12,696.5836472116
2005-05-13,691.9018327703
2005-05-16,692.8550532353
2005-05-17,695.0159390627
2005-05-18,702.0522626522
2005-05-19,706.2856459692
2005-05-20,704.130972343
2005-05-23,708.7088087747
2005-05-24,708.5901856658
2005-05-25,706.0821365405
2005-05-26,708.4852708862
2005-05-27,710.7371643678
2005-05-30,711.7320590701
2005-05-31,707.8568645736
2005-06-01,712.6430351968
2005-06-02,713.7089729759
2005-06-03,711.8175903753
2005-06-06,712.6817993897
2005-06-07,715.0420544696
2005-06-08,716.0963882464
2005-06-09,713.55880345
2005-06-10,714.0796800843
2005-06-13,713.5868408624
2005-06-14,716.0731550477
2005-06-15,718.6716087033
2005-06-16,722.0025229112
2005-06-17,728.1403236794
2005-06-20,725.5159792559
2005-06-21,726.5345935544
2005-06-22,727.1900964296
2005-06-23,722.9282110568
2005-06-24,718.5468859458
2005-06-27,716.6432937435
2005-06-28,720.9711326034
2005-06-29,721.2827954876
2005-06-30,718.8696440202
2005-07-01,718.546008313
2005-07-04,718.368054546
2005-07-05,720.7419390552
2005-07-06,720.1495305023
2005-07-07,716.4821665374
2005-07-08,723.3620045205
2005-07-11,731.2148297593
2005-07-12,734.8294497973
2005-07-13,733.0451497002
2005-07-14,735.2955958103
2005-07-15,734.0325423632
2005-07-18,732.3922619305
2005-07-19,733.4323143428
2005-07-20,735.3541491764
2005-07-21,737.8452088754
2005-07-22,740.1468799885
2005-07-25,738.0758310862
2005-07-26,737.4143402817
2005-07-27,740.5924574618
2005-07-28,745.3479358131
2005-07-29,744.7086260252
2005-08-01,747.222632876
2005-08-02,752.50863165
2005-08-03,754.6517769771
2005-08-04,750.4366481746
2005-08-05,743.2106466125
2005-08-08,745.053523492
2005-08-09,748.8560912788
2005-08-10,755.0754607292
2005-08-11,760.0706228776
2005-08-12,758.0313346406
2005-08-15,757.717899903
2005-08-16,752.676379816
2005-08-17,750.8493601246
2005-08-18,745.4227077062
2005-08-19,747.3961633585
2005-08-22,753.0639280254
2005-08-23,749.9706817161
2005-08-24,747.8154326127
2005-08-25,747.7565870087
2005-08-26,745.2039510869
2005-08-29,744.471104793
2005-08-30,742.2831205077
2005-08-31,750.9126805233
2005-09-01,758.8481731576
2005-09-02,759.6821728684
2005-09-05,761.732271525
2005-09-06,766.5025956607
2005-09-07,767.5393692652
2005-09-08,763.9815836374
2005-09-09,770.5396448181
2005-09-12,768.6124051559
2005-09-13,763.3640322773
2005-09-14,764.6912816805
2005-09-15,763.8336906976
2005-09-16,767.9255629451
2005-09-19,765.102637005
2005-09-20,764.8999079969
2005-09-21,760.6150751343
2005-09-22,758.2432164226
2005-09-23,757.6562082204
2005-09-26,763.1747103446
2005-09-27,760.7658411503
2005-09-28,765.2433361131
2005-09-29,770.5939317543
2005-09-30,771.2510834268
2005-10-03,768.8380039116
2005-10-04,766.9662043466
2005-10-05,756.7946327029
2005-10-06,751.9536347893
2005-10-07,751.8905292144
2005-10-10,747.7689562073
2005-10-11,748.7177730699
2005-10-12,744.9970017891
2005-10-13,738.6575917395
2005-10-14,745.1781995348
2005-10-17,744.8607186049
2005-10-18,736.7939586187
2005-10-19,737.6571638238
2005-10-20,733.5365085455
2005-10-21,733.8270155524
2005-10-24,741.984960612
2005-10-25,745.282898643
2005-10-26,744.8246097912
2005-10-27,740.3025293435
2005-10-28,744.2234385953
2005-10-31,751.9644685791
2005-11-01,753.0686318879
2005-11-02,759.8478551698
2005-11-03,763.3834579931
2005-11-04,759.1345538894
2005-11-07,761.1148781784
2005-11-08,759.4054548926
2005-11-09,758.6927135693
2005-11-10,760.6165121282
2005-11-11,764.4840462558
2005-11-14,762.3391170032
2005-11-15,758.042805167
2005-11-16,757.312193367
2005-11-17,766.215456587
2005-11-18,770.2655379075
2005-11-21,774.7352018487
2005-11-22,775.8745014114
2005-11-23,781.0817737666
2005-11-24,780.2942810886
2005-11-25,780.0210790118
2005-11-28,778.0907549453
2005-11-29,778.2590075574
2005-11-30,774.8332075924
2005-12-01,782.5787560811
2005-12-02,785.6748702552
2005-12-05,786.1053920472
2005-12-06,787.9510683574
2005-12-07,785.475229343
2005-12-08,785.8508405679
2005-12-09,788.4598428303
2005-12-12,793.6224040341
2005-12-13,795.7086536145
2005-12-14,800.0680381929
2005-12-15,795.6961984757
2005-12-16,798.4505288771
2005-12-19,795.4339959637
2005-12-20,794.4014558487
2005-12-21,796.4248338391
2005-12-22,799.7338542634
2005-12-23,800.6383268728
2005-12-26,800.9609836181
2005-12-27,796.3730384215
2005-12-28,799.0319105194
2005-12-29,798.3343904551
2005-12-30,792.9743806804
2006-01-02,793.9958701969
2006-01-03,807.5951174489
2006-01-04,816.7978123037
2006-01-05,817.8657350392
2006-01-06,825.9006369563
2006-01-09,827.0674302125
2006-01-10,823.9668309859
2006-01-11,828.6237842374
2006-01-12,826.516408964
2006-01-13,825.4880719359
2006-01-16,825.8201133881
2006-01-17,817.4787688315
2006-01-18,811.0249210597
2006-01-19,818.6778106698
2006-01-20,810.5958169572
2006-01-23,814.0845305233
2006-01-24,816.2040964203
2006-01-25,818.3798427412
2006-01-26,825.3812219721
2006-01-27,831.4784234168
2006-01-30,831.493987954
2006-01-31,832.7097487001
2006-02-01,833.901010808
2006-02-02,827.9031889114
2006-02-03,822.5357673172
2006-02-06,824.4204885877
2006-02-07,819.8257144591
2006-02-08,818.3691589065
2006-02-09,822.223900003
2006-02-10,820.5271938493
2006-02-13,817.7399699484
2006-02-14,822.0237730254
2006-02-15,823.4901792116
2006-02-16,827.7522635452
2006-02-17,827.5581130114
2006-02-20,827.6806695591
2006-02-21,827.803342934
2006-02-22,832.0515174142
2006-02-23,834.8994372163
2006-02-24,836.0185484836
2006-02-27,839.5830147377
2006-02-28,834.2365107229
2006-03-01,838.3115070818
2006-03-02,836.2027717671
2006-03-03,834.546990006
2006-03-06,833.2974162248
2006-03-07,826.2218148288
2006-03-08,824.1537227105
2006-03-09,827.3989292194
2006-03-10,830.3034711166
2006-03-13,836.4455765926
2006-03-14,844.5318587628
2006-03-15,848.1810218255
2006-03-16,851.8195905199
2006-03-17,854.3871143767
2006-03-20,855.6293026298
2006-03-21,850.9849088341
2006-03-22,854.9804348803
2006-03-23,850.6427859979
2006-03-24,854.2424705194
2006-03-27,854.0004794311
2006-03-28,851.2445102101
2006-03-29,852.8225929523
2006-03-30,859.4707691034
2006-03-31,854.6877476176
2006-04-03,859.8608444916
2006-04-04,864.9328666853
2006-04-05,868.358306218
2006-04-06,869.8130209441
2006-04-07,861.9721125724
2006-04-10,862.509005832
2006-04-11,855.7789437588
2006-04-12,853.7000845091
2006-04-13,854.8572490813
2006-04-14,854.9025122325
2006-04-17,858.4333872148
2006-04-18,867.7884195338
2006-04-19,874.4047602367
2006-04-20,875.3196550362
2006-04-21,879.9233410192
2006-04-24,876.6110838362
2006-04-25,876.5980685195
2006-04-26,880.708811493
2006-04-27,883.8685411824
2006-04-28,883.8477267883
2006-05-01,885.6151098427
2006-05-02,892.8731768757
2006-05-03,888.1113830431
2006-05-04,892.6690895854
2006-05-05,903.5452846705
2006-05-08,905.5735847023
2006-05-09,908.8035963515
2006-05-10,907.278417183
2006-05-11,900.3553586394
2006-05-12,888.1791238912
2006-05-15,881.1994101803
2006-05-16,878.8752869219
2006-05-17,863.153957188
2006-05-18,856.0159527816
2006-05-19,853.8660002727
2006-05-22,844.2368819574
2006-05-23,849.2485219887
2006-05-24,843.6824584517
2006-05-25,852.5610269557
2006-05-26,861.0006714843
2006-05-29,862.6347602757
2006-05-30,853.2748709826
2006-05-31,855.7153221724
2006-06-01,861.7892594648
2006-06-02,869.1454484432
2006-06-05,858.3671096059
2006-06-06,844.2754963766
2006-06-07,840.0225827883
2006-06-08,824.7496926161
2006-06-09,830.6515890251
2006-06-12,822.072261664
2006-06-13,804.6993757185
2006-06-14,808.4055977366
2006-06-15,825.4278959664
2006-06-16,826.0620297033
2006-06-19,820.9698739498
2006-06-20,821.6864293448
2006-06-21,827.3208542613
2006-06-22,827.7513348699
2006-06-23,825.7712153708
2006-06-26,828.6901108514
2006-06-27,824.5942141944
2006-06-28,823.7766722914
2006-06-29,839.7838227074
2006-06-30,854.5355765275
2006-07-03,859.4343536799
2006-07-04,861.2408300315
2006-07-05,850.5526534335
2006-07-06,854.644682946
2006-07-07,855.0507502103
2006-07-10,855.9018529298
2006-07-11,854.0752315257
2006-07-12,846.0390590628
2006-07-13,835.7860255244
2006-07-14,825.8046157067
2006-07-17,819.8675016852
2006-07-18,816.152542741
2006-07-19,832.2404354777
2006-07-20,834.7789246695
2006-07-21,829.7475078501
2006-07-24,839.822982908
2006-07-25,844.9755732905
2006-07-26,845.3835354794
2006-07-27,852.4775502311
2006-07-28,861.7644297177
2006-07-31,861.119310567
2006-08-01,855.5919385127
2006-08-02,863.8637025242
2006-08-03,861.7860418703
2006-08-04,868.2839495824
2006-08-07,860.5592301412
2006-08-08,860.7087120494
2006-08-09,862.6400918055
2006-08-10,859.2199531497
2006-08-11,856.8548096543
2006-08-14,860.1899785802
2006-08-15,869.7840981049
2006-08-16,878.2036831807
2006-08-17,880.1505064057
2006-08-18,880.1835517031
2006-08-21,879.5153323616
2006-08-22,879.2296226487
2006-08-23,875.568195381
2006-08-24,875.7044892045
2006-08-25,873.3730134198
2006-08-28,876.937253302
2006-08-29,878.8946259467
2006-08-30,882.3196757249
2006-08-31,882.7171361218
2006-09-01,886.4952575291
2006-09-04,891.9476439247
2006-09-05,890.4314163236
2006-09-06,881.3406696331
2006-09-07,872.8501740043
2006-09-08,874.0785809762
2006-09-11,869.8631856874
2006-09-12,877.7407804579
2006-09-13,880.6283245431
2006-09-14,883.2947728786
2006-09-15,881.3961390535
2006-09-18,882.3093802635
2006-09-19,880.8620479989
2006-09-20,884.2895119211
2006-09-21,885.0595011166
2006-09-22,881.3562844397
2006-09-25,883.2705735325
2006-09-26,888.2457123208
2006-09-27,894.061370747
2006-09-28,895.2859182818
2006-09-29,893.5868617457
2006-10-02,895.8189901127
2006-10-03,894.6592695058
2006-10-04,899.634838615
2006-10-05,905.5627163333
2006-10-06,900.6288649909
2006-10-09,901.6719753074
2006-10-10,903.1203077275
2006-10-11,901.8311841634
2006-10-12,908.4002593745
2006-10-13,910.5583225635
2006-10-16,915.1827426143
2006-10-17,910.1998805844
2006-10-18,912.9479468916
2006-10-19,915.9710349288
2006-10-20,917.6753139123
2006-10-23,920.3014881741
2006-10-24,921.3249407163
2006-10-25,925.3529038848
2006-10-26,931.5406092596
2006-10-27,928.7352239215
2006-10-30,925.9776850392
2006-10-31,927.5856776175
2006-11-01,926.001413099
2006-11-02,924.2498641391
2006-11-03,922.3869087659
2006-11-06,931.0394958599
2006-11-07,936.7174104949
2006-11-08,935.6297442802
2006-11-09,933.062973736
2006-11-10,936.3208037531
2006-11-13,935.337918734
2006-11-14,939.7033388477
2006-11-15,942.2758713627
2006-11-16,942.9105797342
2006-11-17,940.9470058225
2006-11-20,937.5949469227
2006-11-21,939.4644801638
2006-11-22,945.9365104311
2006-11-23,946.2246399938
2006-11-24,945.4051569772
2006-11-27,935.7718087657
2006-11-28,936.4501268432
2006-11-29,947.5717976278
2006-11-30,951.0810524011
2006-12-01,950.3451112995
2006-12-04,956.0912276619
2006-12-05,959.9637686282
2006-12-06,961.8381561318
2006-12-07,961.6785371072
2006-12-08,961.8752179377
2006-12-11,961.7643754615
2006-12-12,963.2149868546
2006-12-13,965.5386435538
2006-12-14,971.1912684876
2006-12-15,971.1473517201
2006-12-18,968.6926416241
2006-12-19,968.5939331695
2006-12-20,972.1211919627
2006-12-21,969.5571941127
2006-12-22,965.7369755716
2006-12-25,965.0597587433
2006-12-26,967.2741883635
2006-12-27,975.2121956422
2006-12-28,975.2937796842
2006-12-29,973.0045899336
2007-01-01,973.0045899336
2007-01-02,980.2794892586
2007-01-03,976.3496894943
2007-01-04,973.1417579594
2007-01-05,963.2058775152
2007-01-08,964.6505241782
2007-01-09,965.3836174791
2007-01-10,959.2316746448
2007-01-11,965.0025234918
2007-01-12,973.3333575517
2007-01-15,977.4697604452
2007-01-16,974.9686287681
2007-01-17,975.4078626077
2007-01-18,974.1232247046
2007-01-19,978.5790869287
2007-01-22,977.1291828799
2007-01-23,981.9031172402
2007-01-24,988.04053352
2007-01-25,981.2251685417
2007-01-26,976.5537055361
2007-01-29,978.2742861175
2007-01-30,983.2374537516
2007-01-31,985.3742522544
2007-02-01,995.7173101064
2007-02-02,996.8279945031
2007-02-05,994.6206566861
2007-02-06,998.8585220943
2007-02-07,1002.1231480726
2007-02-08,997.8307911568
2007-02-09,997.0197224442
2007-02-12,992.5578004581
2007-02-13,1000.5173816281
2007-02-14,1011.1542587211
2007-02-15,1014.7377709311
2007-02-16,1013.5330457624
2007-02-19,1015.5236195665
2007-02-20,1016.5637345227
2007-02-21,1012.9934793456
2007-02-22,1014.1852728122
2007-02-23,1016.5934710198
2007-02-26,1019.218943323
2007-02-27,995.3133349735
2007-02-28,985.6637943133
2007-03-01,980.1348842639
2007-03-02,972.2975351344
2007-03-05,955.8620244162
2007-03-06,969.7931010668
2007-03-07,972.4535477036
2007-03-08,981.7984814093
2007-03-09,983.0385491577
2007-03-12,986.4338299564
2007-03-13,972.5506040117
2007-03-14,962.6524287102
2007-03-15,973.2366048063
2007-03-16,971.7426843062
2007-03-19,982.5372046528
2007-03-20,989.7220721891
2007-03-21,999.3280480175
2007-03-22,1008.7134581502
2007-03-23,1011.1710633139
2007-03-26,1009.6233175761
2007-03-27,1006.2004760326
2007-03-28,1001.6716961918
2007-03-29,1005.1474426123
2007-03-30,1003.8708895109
2007-04-02,1005.9924670814
2007-04-03,1014.7622468597
2007-04-04,1018.3970283957
2007-04-05,1021.2231030809
2007-04-06,1020.8869977238
2007-04-09,1020.2881883252
2007-04-10,1026.4277082856
2007-04-11,1023.3083915733
2007-04-12,1026.2919941069
2007-04-13,1028.6924529111
2007-04-16,1041.0198058865
2007-04-17,1042.3669471645
2007-04-18,1044.1825567275
2007-04-19,1039.4933156193
2007-04-20,1048.3004640294
2007-04-23,1046.1179598595
2007-04-24,1044.2397592797
2007-04-25,1051.5769520109
2007-04-26,1050.8121330755
2007-04-27,1049.5531961322
2007-04-30,1045.8850529488
2007-05-01,1044.5132805935
2007-05-02,1051.5703388954
2007-05-03,1054.0513992827
2007-05-04,1059.3717008641
2007-05-07,1064.9607366154
2007-05-08,1058.7053803208
2007-05-09,1063.5620365238
2007-05-10,1052.0866528109
2007-05-11,1057.9118818228
2007-05-14,1057.6741076147
2007-05-15,1058.7788348518
2007-05-16,1061.0785282013
2007-05-17,1059.4138530507
2007-05-18,1065.5070670419
2007-05-21,1067.2205674777
2007-05-22,1069.3824943394
2007-05-23,1073.2449856624
2007-05-24,1063.0522608011
2007-05-25,1064.1872643683
2007-05-28,1065.735062939
2007-05-29,1068.9683631865
2007-05-30,1070.2849625068
2007-05-31,1076.0549339813
2007-06-01,1082.4424350306
2007-06-04,1085.7310116243
2007-06-05,1082.3429977979
2007-06-06,1071.7479420695
2007-06-07,1057.185863072
2007-06-08,1057.1608270086
2007-06-11,1061.0583570618
2007-06-12,1051.9944288586
2007-06-13,1058.5862750623
2007-06-14,1067.735916561
2007-06-15,1078.7345858061
2007-06-18,1079.0765468896
2007-06-19,1079.1189354872
2007-06-20,1074.1242837896
2007-06-21,1073.1948999521
2007-06-22,1065.289812361
2007-06-25,1062.2545056839
2007-06-26,1058.4820851483
2007-06-27,1058.2682196401
2007-06-28,1064.2725065665
2007-06-29,1068.3297204577
2007-07-02,1078.1491307494
2007-07-03,1083.2030532429
2007-07-04,1085.0538136716
2007-07-05,1081.9551901603
2007-07-06,1086.7804305169
2007-07-09,1089.9175699638
2007-07-10,1081.6192926882
2007-07-11,1082.2755948603
2007-07-12,1095.5048903417
2007-07-13,1101.4293467389
2007-07-16,1100.1982886873
2007-07-17,1098.3302497608
2007-07-18,1092.5155562951
2007-07-19,1098.8086336418
2007-07-20,1090.2618171391
2007-07-23,1091.3370254831
2007-07-24,1075.6247037641
2007-07-25,1069.4657377179
2007-07-26,1045.3978263646
2007-07-27,1029.9706340824
2007-07-30,1035.6943845832
2007-07-31,1038.0974495738
2007-08-01,1030.4975333028
2007-08-02,1035.3150674986
2007-08-03,1019.7245417384
2007-08-06,1026.8868779269
2007-08-07,1032.785758808
2007-08-08,1048.6638795877
2007-08-09,1026.0436523668
2007-08-10,1010.7636395136
2007-08-13,1016.6531603367
2007-08-14,1002.5681384117
2007-08-15,987.6441357518
2007-08-16,976.0170484245
2007-08-17,991.431669782
2007-08-20,997.040513633
2007-08-21,1001.0044981373
2007-08-22,1012.4983128641
2007-08-23,1017.7563100402
2007-08-24,1025.3708414554
2007-08-27,1022.3036629876
2007-08-28,1004.3275298743
2007-08-29,1014.0038351715
2007-08-30,1015.789919857
2007-08-31,1030.2902016658
2007-09-03,1031.2621352866
2007-09-04,1037.3590823657
2007-09-05,1025.4613508285
2007-09-06,1029.3686075842
2007-09-07,1016.4477543542
2007-09-10,1009.4407829204
2007-09-11,1022.9134447942
2007-09-12,1025.1860878732
2007-09-13,1030.7183257169
2007-09-14,1028.9820206646
2007-09-17,1020.5880772604
2007-09-18,1036.6702548745
2007-09-19,1057.2516189171
2007-09-20,1056.7168573912
2007-09-21,1058.2291904343
2007-09-24,1055.4662687256
2007-09-25,1053.4995736403
2007-09-26,1058.2637038165
2007-09-27,1068.4162316184
2007-09-28,1069.9391902047
2007-10-01,1079.6755431745
2007-10-02,1081.6709726341
2007-10-03,1081.0120397731
2007-10-04,1081.5012255814
2007-10-05,1090.936384286
2007-10-08,1084.5203077202
2007-10-09,1092.3364252978
2007-10-10,1093.8462581152
2007-10-11,1098.1368376646
2007-10-12,1097.4304846342
2007-10-15,1090.3636328689
2007-10-16,1078.718612185
2007-10-17,1080.7211284602
2007-10-18,1081.9051383822
2007-10-19,1063.8674781585
2007-10-22,1055.1097105454
2007-10-23,1065.8114672487
2007-10-24,1061.7668344943
2007-10-25,1066.6626998389
2007-10-26,1082.3536541016
2007-10-29,1091.0537624256
2007-10-30,1085.9358938708
2007-10-31,1098.5694077303
2007-11-01,1078.3498664449
