Date,AC ASEAN IMI HIGH DIVIDEND YIELD
2009-02-06,665.6987730030719
2009-02-09,663.6927328632355
2009-02-10,663.4319558163573
2009-02-11,656.4487910885372
2009-02-12,648.8967018216902
2009-02-13,657.1697442810108
2009-02-16,656.1568543746722
2009-02-17,641.1707626957142
2009-02-18,641.4678683622565
2009-02-19,643.6593712458879
2009-02-20,633.1325977231559
2009-02-23,640.76310119814
2009-02-24,636.6940046963633
2009-02-25,640.4719997316163
2009-02-26,636.3963255220083
2009-02-27,629.3192125810061
2009-03-02,609.9850761833575
2009-03-03,610.2622681962973
2009-03-04,614.305079578279
2009-03-05,608.8540832163334
2009-03-06,609.6092241379397
2009-03-09,599.7492085338773
2009-03-10,604.4098687500936
2009-03-11,607.7759945474453
2009-03-12,605.9256380316377
2009-03-13,618.1033846758467
2009-03-16,622.2164483059046
2009-03-17,615.1225069903043
2009-03-18,624.8968079361155
2009-03-19,636.6562881725895
2009-03-20,637.0364149842376
2009-03-23,660.028652229755
2009-03-24,668.9551420985233
2009-03-25,666.9586084237269
2009-03-26,676.9592726064209
2009-03-27,685.657308622502
2009-03-30,658.91759254311
2009-03-31,661.7596521757063
2009-04-01,669.5278131342883
2009-04-02,702.2067675054388
2009-04-03,711.9762561952849
2009-04-06,725.1909177174416
2009-04-07,707.3110438134445
2009-04-08,701.6732903827545
2009-04-09,714.9246960055832
2009-04-10,727.698654260702
2009-04-13,739.3554711173699
2009-04-14,751.5479214358426
2009-04-15,756.4495255234993
2009-04-16,765.4220756999064
2009-04-17,768.944143865035
2009-04-20,773.1512065264675
2009-04-21,762.6186805788011
2009-04-22,752.2003380140973
2009-04-23,766.5845707024232
2009-04-24,777.117119233208
2009-04-27,761.3695767539587
2009-04-28,754.1550177867921
2009-04-29,777.8148120942398
2009-04-30,811.7075419122891
2009-05-01,810.2113759811316
2009-05-04,843.7562399943517
2009-05-05,861.1012079222503
2009-05-06,886.6528282139082
2009-05-07,911.2065409900061
2009-05-08,932.339562704715
2009-05-11,933.6948808951547
2009-05-12,942.3451832745018
2009-05-13,956.2739565707589
2009-05-14,919.1146589384265
2009-05-15,916.6958705880858
2009-05-18,915.2865254174932
2009-05-19,956.0407108482178
2009-05-20,964.2057116938132
2009-05-21,945.7072419068163
2009-05-22,960.8384736016206
2009-05-25,970.5951152628892
2009-05-26,954.0939941888994
2009-05-27,980.869629961474
2009-05-28,984.5081730392538
2009-05-29,988.3245933253734
2009-06-01,1023.9378809277335
2009-06-02,1020.5843731202377
2009-06-03,1026.9242077401684
2009-06-04,1025.7670088175075
2009-06-05,1043.4718874341904
2009-06-08,1021.7161164265852
2009-06-09,1034.9585913246265
2009-06-10,1056.5777707989669
2009-06-11,1058.768739583971
2009-06-12,1056.1146698740592
2009-06-15,1041.0530689092664
2009-06-16,1022.4064607534493
2009-06-17,1013.5161702004283
2009-06-18,990.5596701291772
2009-06-19,1005.2925997490156
2009-06-22,992.8874506086703
2009-06-23,980.6124933392452
2009-06-24,1000.2405627429332
2009-06-25,1009.6639956425935
2009-06-26,1016.0748894156338
2009-06-29,1020.4617752933924
2009-06-30,1025.9610587634916
2009-07-01,1033.118471361428
2009-07-02,1020.6321821712124
2009-07-03,1012.0568576446407
2009-07-06,1002.1788726540733
2009-07-07,1006.0129819683307
2009-07-08,1000.1977686762434
2009-07-09,1006.9192832964568
2009-07-10,998.4084617873988
2009-07-13,989.5694946803709
2009-07-14,1007.85412297454
2009-07-15,1035.1002455560601
2009-07-16,1034.0442093166155
2009-07-17,1047.011466011911
2009-07-20,1069.1525374938117
2009-07-21,1068.5573069535515
2009-07-22,1054.5336278228253
2009-07-23,1075.0881985388369
2009-07-24,1081.5829740772683
2009-07-27,1093.5394456890822
2009-07-28,1096.9395720892398
2009-07-29,1087.1024707440893
2009-07-30,1104.586578965705
2009-07-31,1119.0403116655084
2009-08-03,1138.266846255875
2009-08-04,1141.7398449265088
2009-08-05,1139.7288197034281
2009-08-06,1144.287699639937
2009-08-07,1129.307146939543
2009-08-10,1129.1505032605442
2009-08-11,1137.3241026772612
2009-08-12,1128.3714022875145
2009-08-13,1150.7044381957237
2009-08-14,1146.3170133028964
2009-08-17,1114.9447737236226
2009-08-18,1118.862272815245
2009-08-19,1103.0462197156635
2009-08-20,1117.6590572794134
2009-08-21,1122.0882148687833
2009-08-24,1145.0748612908199
2009-08-25,1142.9824386921907
2009-08-26,1146.083742766089
2009-08-27,1141.6656315361731
2009-08-28,1145.7545732776612
2009-08-31,1136.44595315321
2009-09-01,1130.0003188564274
2009-09-02,1126.4942983898084
2009-09-03,1143.01377525602
2009-09-04,1150.165812631609
2009-09-07,1167.6743442835716
2009-09-08,1185.9869467836736
2009-09-09,1182.577365743816
2009-09-10,1199.3276824166849
2009-09-11,1201.5125842560942
2009-09-14,1179.538869336966
2009-09-15,1186.3307521739705
2009-09-16,1206.4092925154648
2009-09-17,1206.5538164304267
2009-09-18,1203.4974299082185
2009-09-21,1202.1501278434946
2009-09-22,1214.6056655339253
2009-09-23,1220.5312372850585
2009-09-24,1214.5490728226696
2009-09-25,1208.4836437364668
2009-09-28,1192.478530798069
2009-09-29,1200.5476509069667
2009-09-30,1208.0906170034775
2009-10-01,1207.572452509906
2009-10-02,1194.8851946891446
2009-10-05,1192.2667252749595
2009-10-06,1215.3576889038195
2009-10-07,1229.72603318709
2009-10-08,1246.5136717829712
2009-10-09,1241.872568087819
2009-10-12,1246.6094821164286
2009-10-13,1246.5759296835995
2009-10-14,1251.8858209918171
2009-10-15,1238.8756772405045
2009-10-16,1250.6780261105953
2009-10-19,1254.9825223236114
2009-10-20,1252.3964346215535
2009-10-21,1241.9175091075517
2009-10-22,1228.689375127877
2009-10-23,1234.0945022551032
2009-10-26,1231.8873527460057
2009-10-27,1223.0621622166066
2009-10-28,1204.3449610694997
2009-10-29,1194.1535809547215
2009-10-30,1195.84657997939
2009-11-02,1188.6700306814103
2009-11-03,1181.222415220577
2009-11-04,1195.8897329011593
2009-11-05,1189.4323150718365
2009-11-06,1205.9513876345559
2009-11-09,1225.6275364104222
2009-11-10,1222.0990394681264
2009-11-11,1228.0031467426502
2009-11-12,1206.7959490421729
2009-11-13,1209.24647074249
2009-11-16,1227.5750447764065
2009-11-17,1225.5773576396616
2009-11-18,1228.6379457127098
2009-11-19,1216.460159236529
2009-11-20,1215.4757724576698
2009-11-23,1210.5796248255797
2009-11-24,1197.8753159245437
2009-11-25,1203.7420847606188
2009-11-26,1186.8110092199684
2009-11-27,1180.2225575838195
2009-11-30,1168.4468794417364
2009-12-01,1188.1006540849573
2009-12-02,1192.7619328514036
2009-12-03,1199.0863577294078
2009-12-04,1194.8208348406474
2009-12-07,1190.8516825366385
2009-12-08,1190.6712233221451
2009-12-09,1184.6050477196595
2009-12-10,1182.7233101910879
2009-12-11,1189.8847707007399
2009-12-14,1189.569753952919
2009-12-15,1188.7797545997728
2009-12-16,1187.7328657899388
2009-12-17,1182.114944564432
2009-12-18,1182.3373549985245
2009-12-21,1175.0968231736474
2009-12-22,1183.9863382472042
2009-12-23,1184.785142072508
2009-12-24,1188.8285133993859
2009-12-25,1189.533372095574
2009-12-28,1197.932478966597
2009-12-29,1210.6805645866866
2009-12-30,1209.8592939584305
2009-12-31,1213.291584460891
2010-01-01,1213.291584460891
2010-01-04,1220.807083721085
2010-01-05,1230.465469978361
2010-01-06,1237.647454596696
2010-01-07,1237.5495101988552
2010-01-08,1241.0598796253619
2010-01-11,1257.4125699923986
2010-01-12,1250.6940050134706
2010-01-13,1243.0181426005277
2010-01-14,1257.27132142156
2010-01-15,1257.0489902570857
2010-01-18,1257.0359150806923
2010-01-19,1254.6689970431976
2010-01-20,1246.3354271535457
2010-01-21,1234.44973693888
2010-01-22,1231.622912789648
2010-01-25,1226.56591072077
2010-01-26,1199.1484949823725
2010-01-27,1187.4373086703342
2010-01-28,1200.2270682100113
2010-01-29,1199.443593384997
2010-02-01,1192.2620848035042
2010-02-02,1193.8518317205328
2010-02-03,1206.3837986460458
2010-02-04,1197.527182680088
2010-02-05,1174.3852728888278
2010-02-08,1172.5973049901431
2010-02-09,1176.2986179354798
2010-02-10,1182.3351529581275
2010-02-11,1192.0826069095806
2010-02-12,1201.1815208720764
2010-02-15,1201.2306328841712
2010-02-16,1204.6529987117733
2010-02-17,1215.417473848427
2010-02-18,1205.8191547097622
2010-02-19,1202.7921080340493
2010-02-22,1211.7320580435166
2010-02-23,1217.1484519912979
2010-02-24,1210.0769668892262
2010-02-25,1206.0550048687273
2010-02-26,1209.7144477197658
2010-03-01,1217.8072451030162
2010-03-02,1218.5459177049531
2010-03-03,1219.736087952705
2010-03-04,1213.3303457635182
2010-03-05,1220.5623846616988
2010-03-08,1237.4633926515287
2010-03-09,1237.5140932916177
2010-03-10,1246.1420209788364
2010-03-11,1250.947622256023
2010-03-12,1252.8978538167178
2010-03-15,1246.0928965652095
2010-03-16,1258.8374733376886
2010-03-17,1276.8523974348152
2010-03-18,1270.224177498557
2010-03-19,1268.8296447145724
2010-03-22,1256.116964177511
2010-03-23,1263.2780784610322
2010-03-24,1259.9564627401728
2010-03-25,1262.515491503847
2010-03-26,1271.0972082636467
2010-03-29,1279.9511546156618
2010-03-30,1284.6782192478634
2010-03-31,1280.2783135475654
2010-04-01,1293.1687672390228
2010-04-02,1295.085852901274
2010-04-05,1313.5321659881745
2010-04-06,1321.6217627414524
2010-04-07,1328.28362913666
2010-04-08,1317.8540498577117
2010-04-09,1335.2736419445896
2010-04-12,1336.2737320200147
2010-04-13,1330.5366348654798
2010-04-14,1351.5158000664167
2010-04-15,1355.0655212534568
2010-04-16,1353.7943946219066
2010-04-19,1329.1791161085634
2010-04-20,1348.4398816779114
2010-04-21,1345.6599606968439
2010-04-22,1353.759843118896
2010-04-23,1358.0140106618555
2010-04-26,1366.8913304475539
2010-04-27,1364.9328488026974
2010-04-28,1338.3639900468997
2010-04-29,1351.7043550653714
2010-04-30,1359.898518678529
2010-05-03,1347.4174544134032
2010-05-04,1338.0728881169368
2010-05-05,1313.918713527628
2010-05-06,1300.5802460398163
2010-05-07,1286.590640696703
2010-05-10,1321.744363131574
2010-05-11,1315.7533944599381
2010-05-12,1327.7482959005908
2010-05-13,1325.3611670464843
2010-05-14,1320.5754931309093
2010-05-17,1298.7531807713312
2010-05-18,1308.6803819742722
2010-05-19,1279.728763984926
2010-05-20,1264.8655262307145
2010-05-21,1245.399484893576
2010-05-24,1245.881644893234
2010-05-25,1203.1025176609896
2010-05-26,1218.8956863904093
2010-05-27,1237.8422853670963
2010-05-28,1242.246992781756
2010-05-31,1255.104005335625
2010-06-01,1234.3934583944779
2010-06-02,1236.8741626065087
2010-06-03,1265.4542815824125
2010-06-04,1263.0946882830642
2010-06-07,1237.2722049973067
2010-06-08,1239.945184845809
2010-06-09,1242.1830601882675
2010-06-10,1256.1981113684474
2010-06-11,1267.0183828967272
2010-06-14,1281.7222713833899
2010-06-15,1281.1169173585909
2010-06-16,1289.2262557129043
2010-06-17,1292.9431852542496
2010-06-18,1309.943896076776
2010-06-21,1335.7161905559785
2010-06-22,1322.1199547346027
2010-06-23,1320.7528447873342
2010-06-24,1310.2288952534202
2010-06-25,1313.1033071748684
2010-06-28,1325.4350460486417
2010-06-29,1310.9351877344484
2010-06-30,1310.749303343243
2010-07-01,1304.7759731770175
2010-07-02,1314.4427635305574
2010-07-05,1315.170081892645
2010-07-06,1329.7312664748722
2010-07-07,1323.1538153814984
2010-07-08,1338.6096188533877
2010-07-09,1346.6089801657129
2010-07-12,1341.3450310028243
2010-07-13,1344.8436412596247
2010-07-14,1356.008125634714
2010-07-15,1357.2634916178135
2010-07-16,1365.3871343660144
2010-07-19,1360.2446269629784
2010-07-20,1364.81114617441
2010-07-21,1364.0766570920302
2010-07-22,1373.6322918287854
2010-07-23,1378.2928604757021
2010-07-26,1384.1185861483839
2010-07-27,1394.196067691953
2010-07-28,1395.7462532787301
2010-07-29,1404.6305345760024
2010-07-30,1409.6292815294387
2010-08-02,1420.848977227308
2010-08-03,1423.1440795616845
2010-08-04,1419.2311095591663
2010-08-05,1431.4892622771722
2010-08-06,1432.3721473664532
2010-08-09,1437.1991014906214
2010-08-10,1425.7941722296903
2010-08-11,1410.2625213008814
2010-08-12,1400.4571213705822
2010-08-13,1407.7443729829074
2010-08-16,1403.653867252829
2010-08-17,1407.7008321171854
2010-08-18,1420.7703353719667
2010-08-19,1435.599814805885
2010-08-20,1435.381794670457
2010-08-23,1435.3869084052194
2010-08-24,1424.8116117060088
2010-08-25,1421.2966084409074
2010-08-26,1436.9400853484321
2010-08-27,1444.2553634231024
2010-08-30,1454.135681222518
2010-08-31,1452.5164478170298
2010-09-01,1464.252903054359
2010-09-02,1475.6405941139992
2010-09-03,1481.310922066057
2010-09-06,1482.6964383591067
2010-09-07,1483.3488065133538
2010-09-08,1489.6514317057936
2010-09-09,1498.5945308403677
2010-09-10,1500.7390121687095
2010-09-13,1517.3916054957485
2010-09-14,1515.9328169330056
2010-09-15,1519.148718299749
2010-09-16,1521.508583068458
2010-09-17,1524.5902446744471
2010-09-20,1525.1345095992433
2010-09-21,1535.7226994658404
2010-09-22,1542.2197275673166
2010-09-23,1533.2783864154976
2010-09-24,1540.5921439832389
2010-09-27,1554.6612289857612
2010-09-28,1550.4073354355585
2010-09-29,1560.4781173698395
2010-09-30,1564.7990807659044
2010-10-01,1575.576983754407
2010-10-04,1566.1199640377056
2010-10-05,1583.824698893861
2010-10-06,1597.849082102171
2010-10-07,1597.2774831730078
2010-10-08,1584.476443055063
2010-10-11,1593.2460461214166
2010-10-12,1579.6208629141565
2010-10-13,1605.4358465133523
2010-10-14,1610.3635976269993
2010-10-15,1611.8962079980568
2010-10-18,1595.8569732488595
2010-10-19,1589.3504249133089
2010-10-20,1590.3803214919174
2010-10-21,1600.9476198539771
2010-10-22,1597.25327580813
2010-10-25,1602.9807766977258
2010-10-26,1596.5650103880007
2010-10-27,1581.862235197827
2010-10-28,1586.8383065262426
2010-10-29,1595.1117089040765
2010-11-01,1615.8650480889428
2010-11-02,1621.8280866821433
2010-11-03,1627.682939507203
2010-11-04,1642.1948937123157
2010-11-05,1631.8156101591435
2010-11-08,1638.3967397283227
2010-11-09,1648.105200382053
2010-11-10,1642.48772123395
2010-11-11,1631.1596457424469
2010-11-12,1605.1822324063191
2010-11-15,1599.5443285010049
2010-11-16,1590.2849620225804
2010-11-17,1581.8650062351091
2010-11-18,1595.6580394797863
2010-11-19,1604.5753809957746
2010-11-22,1612.2177844548312
2010-11-23,1580.0236725430273
2010-11-24,1585.4445649330385
2010-11-25,1591.318615253122
2010-11-26,1578.4598723336223
2010-11-29,1579.4376343483073
2010-11-30,1574.8005017233017
2010-12-01,1593.3364251749213
2010-12-02,1601.9829678550743
2010-12-03,1603.7856967744276
2010-12-06,1605.8467129896753
2010-12-07,1608.8628562736994
2010-12-08,1598.5679899686734
2010-12-09,1608.5701509787373
2010-12-10,1597.3573099965495
2010-12-13,1599.0615252456203
2010-12-14,1608.5898068470867
2010-12-15,1598.1304949426951
2010-12-16,1582.512526173285
2010-12-17,1585.234942892647
2010-12-20,1577.0585878915967
2010-12-21,1590.9806899484179
2010-12-22,1597.0337599214135
2010-12-23,1605.3581454875248
2010-12-24,1609.2896651557921
2010-12-27,1610.0344607908607
2010-12-28,1621.006807686751
2010-12-29,1633.4939294838505
2010-12-30,1633.9578810536248
2010-12-31,1634.606712160379
2011-01-03,1648.879467483503
2011-01-04,1651.5010456052419
2011-01-05,1653.1946826978094
2011-01-06,1653.8128695879097
2011-01-07,1643.7388803914594
2011-01-10,1624.1228571906904
2011-01-11,1629.7254957687862
2011-01-12,1647.5104851481203
2011-01-13,1651.4234555580642
2011-01-14,1650.675538470212
2011-01-17,1648.4455251780744
2011-01-18,1653.7876866202894
2011-01-19,1661.2854917578088
2011-01-20,1641.8191615171652
2011-01-21,1634.2584937820657
2011-01-24,1613.810412045321
2011-01-25,1613.3374204715485
2011-01-26,1628.260327146094
2011-01-27,1636.5724195229693
2011-01-28,1628.2512590806286
2011-01-31,1607.8819143007497
2011-02-01,1608.9249172167938
2011-02-02,1623.8543463857206
2011-02-03,1622.1474229885157
2011-02-04,1624.238352436124
2011-02-07,1629.3085229347237
2011-02-08,1634.36162784743
2011-02-09,1623.1920719157126
2011-02-10,1596.9008550894787
2011-02-11,1584.7986567032535
2011-02-14,1595.8280865545958
2011-02-15,1588.9744620268325
2011-02-16,1597.2667771352862
2011-02-17,1604.3025061732376
2011-02-18,1608.7924745312384
2011-02-21,1605.623488173954
2011-02-22,1584.0876650853497
2011-02-23,1584.7728084779594
2011-02-24,1568.3110380796331
2011-02-25,1585.7252377989364
2011-02-28,1589.9951725553994
2011-03-01,1606.395184898021
2011-03-02,1596.5806826990045
2011-03-03,1605.6427856344735
2011-03-04,1612.206656466124
2011-03-07,1614.3010017063903
2011-03-08,1627.1988379559864
2011-03-09,1631.6465649320976
2011-03-10,1621.2918474887213
2011-03-11,1606.2591758534627
2011-03-14,1612.631677004839
2011-03-15,1575.105079490192
2011-03-16,1583.8531870287354
2011-03-17,1569.516116961145
2011-03-18,1576.2284555173426
2011-03-21,1597.0642632811214
2011-03-22,1609.7165896323481
2011-03-23,1614.7271213757804
2011-03-24,1624.9792674582225
2011-03-25,1629.0907050728447
2011-03-28,1631.019004886875
2011-03-29,1633.6546470781611
2011-03-30,1660.97969818929
2011-03-31,1669.5308141341982
2011-04-01,1679.3336968185529
2011-04-04,1691.0215013515635
2011-04-05,1687.8153919116405
2011-04-06,1701.0473141410748
2011-04-07,1698.9387604654833
2011-04-08,1698.6514866099842
2011-04-11,1693.7468122222595
2011-04-12,1682.7930653446458
2011-04-13,1691.5946309975166
2011-04-14,1693.7010485620801
2011-04-15,1694.1862746851518
2011-04-18,1693.84983536847
2011-04-19,1699.923112853428
2011-04-20,1723.577637889789
2011-04-21,1734.3889549977073
2011-04-22,1734.7511239079192
2011-04-25,1739.0909482826432
2011-04-26,1737.3985348066806
2011-04-27,1749.0445664793147
2011-04-28,1757.230579803034
2011-04-29,1763.6914004656664
2011-05-02,1764.150697686161
2011-05-03,1744.1397363197452
2011-05-04,1735.3535263505926
2011-05-05,1723.8040710005978
2011-05-06,1712.2836048642187
2011-05-09,1730.8910210650472
2011-05-10,1743.018982841231
2011-05-11,1754.864093858604
2011-05-12,1731.3949651289452
2011-05-13,1740.8159561915115
2011-05-16,1725.7775224683587
2011-05-17,1721.3805273621988
2011-05-18,1724.2601581218603
2011-05-19,1726.2344194293653
2011-05-20,1727.997480462702
2011-05-23,1691.652771342984
2011-05-24,1705.187636111234
2011-05-25,1697.9432284943025
2011-05-26,1713.9617611767683
2011-05-27,1724.3364934843362
2011-05-30,1729.0894536310889
2011-05-31,1731.7404171913597
2011-06-01,1735.026735890097
2011-06-02,1734.7882441393936
2011-06-03,1732.4916867852933
2011-06-06,1718.2509765914806
2011-06-07,1721.4096356581917
2011-06-08,1709.7140063572206
2011-06-09,1705.6703251979584
2011-06-10,1704.168304025716
2011-06-13,1693.0419549293017
2011-06-14,1703.9653788511423
2011-06-15,1705.4884314690044
2011-06-16,1677.811998738487
2011-06-17,1677.8865320358257
2011-06-20,1679.1141989220553
2011-06-21,1703.7288720830668
2011-06-22,1705.4096924290377
2011-06-23,1695.8776516707112
2011-06-24,1706.0258913649714
2011-06-27,1687.5667162522611
2011-06-28,1696.7177773928415
2011-06-29,1709.9792547428592
2011-06-30,1735.4833798062973
2011-07-01,1744.4796636771039
2011-07-04,1763.537226235266
2011-07-05,1759.68548853528
2011-07-06,1752.825605514291
2011-07-07,1763.74800822679
2011-07-08,1774.477820503376
2011-07-11,1755.9673876172135
2011-07-12,1733.5954826166367
2011-07-13,1756.5888143943205
2011-07-14,1759.4077336422167
2011-07-15,1756.3750852264193
2011-07-18,1749.7312931767672
2011-07-19,1755.439864495516
2011-07-20,1774.3334862978836
2011-07-21,1781.8800309692924
2011-07-22,1803.928989201404
2011-07-25,1805.9324138310542
2011-07-26,1814.1397870568383
2011-07-27,1822.1738684605925
2011-07-28,1818.7597649089148
2011-07-29,1817.5794985817142
2011-08-01,1834.3978664326526
2011-08-02,1823.3899416553907
2011-08-03,1806.503408809986
2011-08-04,1788.2865048195717
2011-08-05,1735.923627241941
2011-08-08,1702.6365226693085
2011-08-09,1673.4951220901917
2011-08-10,1672.1325930260762
2011-08-11,1671.7015045725968
2011-08-12,1681.9500494733866
2011-08-15,1709.4754549388604
2011-08-16,1705.243405058788
2011-08-17,1714.3605277759593
2011-08-18,1709.1817694112274
2011-08-19,1684.0574544826243
2011-08-22,1681.714934209018
2011-08-23,1696.107631728953
2011-08-24,1680.4543259384986
2011-08-25,1675.174046019056
2011-08-26,1674.0143074176826
2011-08-29,1684.7806013530724
2011-08-30,1680.968933522798
2011-08-31,1714.304376338174
2011-09-01,1701.8330065153052
2011-09-02,1707.4946537937822
2011-09-05,1686.3968538540128
2011-09-06,1684.467199434462
2011-09-07,1706.9506871533413
2011-09-08,1705.37064311673
2011-09-09,1686.814772644045
2011-09-12,1647.0474140047472
2011-09-13,1640.577406894492
2011-09-14,1630.1036841443888
2011-09-15,1641.2777016180721
2011-09-16,1640.2692969314803
2011-09-19,1604.4413428359928
2011-09-20,1607.739565862472
2011-09-21,1599.4906497281245
2011-09-22,1539.915573641551
2011-09-23,1523.5323128800337
2011-09-26,1477.5708055939406
2011-09-27,1528.6506085970946
2011-09-28,1526.9890614841038
2011-09-29,1521.5957415962346
2011-09-30,1521.4448623234298
2011-10-03,1478.7683867654175
2011-10-04,1462.1501826953863
2011-10-05,1470.673931224622
2011-10-06,1504.235603642238
2011-10-07,1517.5967485511112
2011-10-10,1531.1228534670743
2011-10-11,1546.1965994123466
2011-10-12,1570.354814721495
2011-10-13,1568.0505266930768
2011-10-14,1584.733669552515
2011-10-17,1607.3602472080472
2011-10-18,1581.7024132369743
2011-10-19,1595.3493612053508
2011-10-20,1571.8399870914222
2011-10-21,1570.321027654682
2011-10-24,1582.9370785523124
2011-10-25,1596.3185854343044
2011-10-26,1592.626692473183
2011-10-27,1639.8675082334428
2011-10-28,1666.5588127021858
2011-10-31,1649.06759443021
2011-11-01,1610.760782334289
2011-11-02,1626.21551736167
2011-11-03,1612.5854572594997
2011-11-04,1629.3741221018174
2011-11-07,1627.819613927165
2011-11-08,1636.079100729481
2011-11-09,1627.458644829191
