Date,ZHONG HUA SMALL GROWTH
2009-02-24,439.17322385932965
2009-02-25,445.76940506288327
2009-02-26,437.15015377243543
2009-02-27,436.14668243961023
2009-03-02,422.49968273121317
2009-03-03,419.96025873635335
2009-03-04,434.64657240700774
2009-03-05,434.01918614359107
2009-03-06,430.07794260427136
2009-03-09,423.05031410549924
2009-03-10,426.45103801094155
2009-03-11,430.263061183928
2009-03-12,429.59106398692774
2009-03-13,436.7057093962593
2009-03-16,445.6283479689553
2009-03-17,444.33591231106243
2009-03-18,452.5766505652356
2009-03-19,457.43739770628366
2009-03-20,452.5610498780217
2009-03-23,468.44519196832647
2009-03-24,474.19220486236156
2009-03-25,473.0131265472882
2009-03-26,482.7248323019537
2009-03-27,488.71382154654145
2009-03-30,472.61583674668145
2009-03-31,474.7421157014106
2009-04-01,483.53135801454533
2009-04-02,503.0266474889546
2009-04-03,508.1402678599321
2009-04-06,517.8165419537825
2009-04-07,516.3624176071596
2009-04-08,503.30893175115926
2009-04-09,519.7675269891503
2009-04-10,520.7982867574931
2009-04-13,521.4588237180482
2009-04-14,544.5250394518782
2009-04-15,556.1417271310864
2009-04-16,558.6964589214115
2009-04-17,561.6366493354491
2009-04-20,571.7723960894742
2009-04-21,565.0937898445245
2009-04-22,563.0150345227773
2009-04-23,579.9787890009669
2009-04-24,583.9495223712986
2009-04-27,560.1933896180466
2009-04-28,546.8404584539319
2009-04-29,568.4808721184111
2009-04-30,588.4316047682134
2009-05-01,588.4388527747101
2009-05-04,617.9407775385858
2009-05-05,625.1742667760128
2009-05-06,646.2489523353836
2009-05-07,651.4191486154258
2009-05-08,667.0276961484645
2009-05-11,655.224713463672
2009-05-12,655.6352385120026
2009-05-13,668.5359961737405
2009-05-14,660.6632626446964
2009-05-15,681.6045371765558
2009-05-18,696.6010862138617
2009-05-19,715.1418459619032
2009-05-20,721.8699352780885
2009-05-21,724.2258434644185
2009-05-22,711.3228564455206
2009-05-25,726.3579925050292
2009-05-26,733.7428930385786
2009-05-27,746.5102693891924
2009-05-28,746.5195309946072
2009-05-29,747.4475952085817
2009-06-01,778.8473753543092
2009-06-02,769.5591710247764
2009-06-03,787.5030517090485
2009-06-04,782.94474142745
2009-06-05,795.2369909187992
2009-06-08,788.1591080924013
2009-06-09,766.6336562077496
2009-06-10,782.2344415993987
2009-06-11,787.6953149916368
2009-06-12,789.4715522525315
2009-06-15,776.7608822888695
2009-06-16,751.6736641028446
2009-06-17,757.7374050120756
2009-06-18,751.2388762351258
2009-06-19,760.39239870488
2009-06-22,764.4235063391588
2009-06-23,739.699468796799
2009-06-24,757.1692731255914
2009-06-25,769.3367203117642
2009-06-26,786.2084727337084
2009-06-29,788.9888939260921
2009-06-30,775.9165685314979
2009-07-01,776.7109324944895
2009-07-02,778.4040744574547
2009-07-03,787.211196209479
2009-07-06,791.019612054693
2009-07-07,784.807097216206
2009-07-08,771.9543854155959
2009-07-09,779.9836381832135
2009-07-10,781.669335464109
2009-07-13,769.6182816312974
2009-07-14,784.2765846309346
2009-07-15,807.1948142322622
2009-07-16,809.5961538256643
2009-07-17,822.0695843016676
2009-07-20,837.448122911205
2009-07-21,846.8647327772209
2009-07-22,847.3882719669894
2009-07-23,856.9334203777064
2009-07-24,868.5037517522546
2009-07-27,893.998581365618
2009-07-28,910.8112809091676
2009-07-29,882.5662081699409
2009-07-30,880.0445924884046
2009-07-31,898.7278906460198
2009-08-03,927.8144685153196
2009-08-04,930.7278560308505
2009-08-05,912.5313293523656
2009-08-06,911.4730613395274
2009-08-07,880.6363794810136
2009-08-10,898.3605270848319
2009-08-11,899.837514446331
2009-08-12,882.6324355251801
2009-08-13,896.6497856394515
2009-08-14,889.6830371478186
2009-08-17,841.982770681239
2009-08-18,834.6002066744064
2009-08-19,824.4722218585455
2009-08-20,841.850035060025
2009-08-21,845.3552445369563
2009-08-24,864.2214567358787
2009-08-25,865.1098426123327
2009-08-26,870.862231686995
2009-08-27,855.2186450720824
2009-08-28,836.2717696681976
2009-08-31,820.0098002913364
2009-09-01,828.1576205469946
2009-09-02,816.3265207962166
2009-09-03,838.2998710029095
2009-09-04,857.1556302253757
2009-09-07,872.4062792632434
2009-09-08,875.7286181808082
2009-09-09,875.0300719867364
2009-09-10,879.040518588282
2009-09-11,882.730475783899
2009-09-14,881.5665877323363
2009-09-15,877.3726914977323
2009-09-16,886.8223226628586
2009-09-17,898.1342989658914
2009-09-18,899.6765694954348
2009-09-21,891.0525880761562
2009-09-22,895.6499582130053
2009-09-23,895.4258436987551
2009-09-24,885.8310630507449
2009-09-25,890.0760371394125
2009-09-28,859.3407965000468
2009-09-29,867.350641871235
2009-09-30,864.2145412521343
2009-10-01,864.2145412521343
2009-10-02,852.0681430574075
2009-10-05,854.9994251317013
2009-10-06,873.8549153309082
2009-10-07,894.5120756208387
2009-10-08,895.1697294091878
2009-10-09,901.0757274269455
2009-10-12,898.0600337391654
2009-10-13,905.5806785172825
2009-10-14,919.0561313325303
2009-10-15,921.6779209066324
2009-10-16,920.8063222504525
2009-10-19,938.498807982757
2009-10-20,946.8917875734979
2009-10-21,952.0174400210677
2009-10-22,951.8010875405994
2009-10-23,965.5845666450098
2009-10-26,965.2338678360065
2009-10-27,954.8873663463241
2009-10-28,945.7503530892736
2009-10-29,922.703472421556
2009-10-30,940.406998400201
2009-11-02,938.1189251140988
2009-11-03,932.3602041298474
2009-11-04,945.0050365296678
2009-11-05,947.6166353146676
2009-11-06,958.3714629345494
2009-11-09,969.1795726156984
2009-11-10,967.2464085249688
2009-11-11,970.5243474722605
2009-11-12,975.3875700879936
2009-11-13,989.186865931133
2009-11-16,1004.172045641965
2009-11-17,1001.2959910155399
2009-11-18,996.0562642813989
2009-11-19,995.887751598649
2009-11-20,991.6902813097832
2009-11-23,1001.7388352389816
2009-11-24,1000.651136311295
2009-11-25,1006.3524183608986
2009-11-26,999.7746619321607
2009-11-27,958.1974412390518
2009-11-30,992.0947762390751
2009-12-01,1020.9770935088602
2009-12-02,1029.9989196164354
2009-12-03,1039.7087039929322
2009-12-04,1042.624656675569
2009-12-07,1049.5710293286556
2009-12-08,1050.0557100000105
2009-12-09,1035.0113360501607
2009-12-10,1028.7004897843933
2009-12-11,1033.2532473783253
2009-12-14,1035.8602094779617
2009-12-15,1032.158120854756
2009-12-16,1018.2883612373358
2009-12-17,1004.967533614665
2009-12-18,988.7250036945596
2009-12-21,984.0201734027875
2009-12-22,992.8508268439756
2009-12-23,1003.9276408038197
2009-12-24,1017.3455544002402
2009-12-25,1017.633530887061
2009-12-28,1026.7467567561293
2009-12-29,1028.0302930009952
2009-12-30,1029.5901920765348
2009-12-31,1039.407878046445
2010-01-01,1039.407878046445
2010-01-04,1053.9001229648825
2010-01-05,1079.2902898086602
2010-01-06,1080.446850722433
2010-01-07,1073.074962641746
2010-01-08,1079.5616605556006
2010-01-11,1093.934657167329
2010-01-12,1105.3686535076588
2010-01-13,1087.7046522482842
2010-01-14,1107.3042622456237
2010-01-15,1112.949021649083
2010-01-18,1105.3209196297694
2010-01-19,1102.3226099580897
2010-01-20,1099.2251219137268
2010-01-21,1070.693219824297
2010-01-22,1050.7010853940526
2010-01-25,1042.8590755231942
2010-01-26,1003.8289581028994
2010-01-27,975.5466027958579
2010-01-28,992.1353894076713
2010-01-29,986.3415986884751
2010-02-01,991.8536583103694
2010-02-02,1005.9861084324676
2010-02-03,1025.3954860609315
2010-02-04,1011.4692830554283
2010-02-05,973.4875910492175
2010-02-08,963.345606408266
2010-02-09,960.5072120725356
2010-02-10,977.6676304056839
2010-02-11,995.4726876138802
2010-02-12,1003.8567189953026
2010-02-15,1003.722962810078
2010-02-16,1003.8688805262622
2010-02-17,1010.7253132734652
2010-02-18,1005.9570720086581
2010-02-19,988.385886875822
2010-02-22,1005.5298892670701
2010-02-23,1013.70572178437
2010-02-24,1016.1917745009482
2010-02-25,1011.7926100976435
2010-02-26,1017.7830130404593
2010-03-01,1033.311000204425
2010-03-02,1042.8449112515436
2010-03-03,1052.4564857922999
2010-03-04,1038.1132671872538
2010-03-05,1055.1358368331898
2010-03-08,1070.9907234222462
2010-03-09,1072.6112716955304
2010-03-10,1073.6759849491998
2010-03-11,1076.449312195656
2010-03-12,1070.5629578007781
2010-03-15,1068.2075435671659
2010-03-16,1066.9759681863604
2010-03-17,1087.0221068669655
2010-03-18,1089.9052898546825
2010-03-19,1104.1265531303122
2010-03-22,1097.402265551943
2010-03-23,1093.8835942268786
2010-03-24,1095.0939761898078
2010-03-25,1087.173196344278
2010-03-26,1100.195833760425
2010-03-29,1106.662645790134
2010-03-30,1107.924618956524
2010-03-31,1103.413391619952
2010-04-01,1118.6092572215166
2010-04-02,1118.7889440303659
2010-04-05,1118.9449875486362
2010-04-06,1118.9395644862577
2010-04-07,1136.2550223796397
2010-04-08,1131.1218163849724
2010-04-09,1141.5601072869063
2010-04-12,1136.7779677045926
2010-04-13,1125.5992846936715
2010-04-14,1124.6864925025548
2010-04-15,1131.0551532585257
2010-04-16,1120.8318662649597
2010-04-19,1094.2381762759303
2010-04-20,1110.702734615457
2010-04-21,1121.2963803692194
2010-04-22,1120.111406501922
2010-04-23,1120.1062634060895
2010-04-26,1130.2018248073307
2010-04-27,1119.4926950247504
2010-04-28,1106.802368116578
2010-04-29,1090.993148454567
2010-04-30,1099.0311990798486
2010-05-03,1089.8319737939937
2010-05-04,1086.4584352635466
2010-05-05,1061.7401829547996
2010-05-06,1027.573580226417
2010-05-07,1012.865370825177
2010-05-10,1037.8651431992234
2010-05-11,1027.221090363466
2010-05-12,1018.1596725063746
2010-05-13,1040.63821265197
2010-05-14,1040.601140729872
2010-05-17,999.8087114578163
2010-05-18,996.8820560822082
2010-05-19,964.7239458261029
2010-05-20,929.7055746511043
2010-05-21,930.1810407202818
2010-05-24,951.9728736755941
2010-05-25,907.5560479109992
2010-05-26,911.9208916299406
2010-05-27,952.406127338631
2010-05-28,969.6656716463256
2010-05-31,973.4538352161584
2010-06-01,959.3622342770625
2010-06-02,953.1624286963372
2010-06-03,969.5798764225485
2010-06-04,978.7542795295883
2010-06-07,957.2841021229065
2010-06-08,962.277555268795
2010-06-09,960.2448326995024
2010-06-10,963.8356614253236
2010-06-11,975.7636439040424
2010-06-14,993.1073833919356
2010-06-15,994.5650980570697
2010-06-16,994.6210719905796
2010-06-17,1001.6951855791871
2010-06-18,1001.16136277011
2010-06-21,1022.3852919046448
2010-06-22,1020.9166649883107
2010-06-23,1013.0034046160549
2010-06-24,1011.9146924754032
2010-06-25,1002.2844293641983
2010-06-28,995.2751464005286
2010-06-29,970.0120646170441
2010-06-30,969.2462726276128
2010-07-01,967.7437752312409
2010-07-02,950.3577458512005
2010-07-05,941.591782077947
2010-07-06,957.0706447691897
2010-07-07,952.8893317382293
2010-07-08,964.1828990541458
2010-07-09,983.4220268146994
2010-07-12,989.4678871621085
2010-07-13,980.4587196096315
2010-07-14,986.6210198473875
2010-07-15,970.6928208351337
2010-07-16,966.704779231877
2010-07-19,959.4050426442818
2010-07-20,970.5617999637177
2010-07-21,983.1162924891295
2010-07-22,991.7624579625425
2010-07-23,998.3132819180382
2010-07-26,998.4566164451875
2010-07-27,999.4056042471827
2010-07-28,1011.0590326149937
2010-07-29,1020.2110182867629
2010-07-30,1025.0278732144461
2010-08-02,1037.6878496536242
2010-08-03,1036.0708261006696
2010-08-04,1035.5236042443064
2010-08-05,1038.12832188013
2010-08-06,1039.9206657420193
2010-08-09,1043.8152721714166
2010-08-10,1032.1914089174493
2010-08-11,1025.7455780866765
2010-08-12,1016.5542421902693
2010-08-13,1025.6785926971563
2010-08-16,1027.9460274983944
2010-08-17,1031.2560089472006
2010-08-18,1035.1257793536035
2010-08-19,1042.8379216573273
2010-08-20,1039.401501946754
2010-08-23,1032.3256971241447
2010-08-24,1030.7800556874768
2010-08-25,1021.7213903091662
2010-08-26,1021.2884821273245
2010-08-27,1010.9362315159183
2010-08-30,1017.3785330654257
2010-08-31,1021.0405989293879
2010-09-01,1035.771641779709
2010-09-02,1052.6161599323777
2010-09-03,1064.0912184018382
2010-09-06,1079.1107487220715
2010-09-07,1084.7416709326155
2010-09-08,1081.2499600596625
2010-09-09,1088.911926339511
2010-09-10,1092.4590126950393
2010-09-13,1103.6321802999116
2010-09-14,1103.7644093283768
2010-09-15,1100.7184059407734
2010-09-16,1098.5319028965305
2010-09-17,1119.0566554171612
2010-09-20,1127.2523610691867
2010-09-21,1131.019973803272
2010-09-22,1142.8714549124238
2010-09-23,1142.7280123659664
2010-09-24,1147.3823710607774
2010-09-27,1157.9844879926345
2010-09-28,1149.2708798687004
2010-09-29,1159.7773561871907
2010-09-30,1168.4856437412825
2010-10-01,1169.1895949751847
2010-10-04,1185.252650550537
2010-10-05,1180.6547766228773
2010-10-06,1189.8200714808647
2010-10-07,1190.0372402148644
2010-10-08,1184.7267713390197
2010-10-11,1184.7927770110305
2010-10-12,1183.0880861906696
2010-10-13,1202.5678518081058
2010-10-14,1212.607629371188
2010-10-15,1209.1619689063966
2010-10-18,1200.1471833812038
2010-10-19,1213.8593638431212
2010-10-20,1200.9357638945821
2010-10-21,1215.6036338164395
2010-10-22,1223.6264461902597
2010-10-25,1233.7802153340654
2010-10-26,1231.2508933873626
2010-10-27,1211.9108720028728
2010-10-28,1205.2702369679378
2010-10-29,1211.1277415489787
2010-11-01,1230.4572413569342
2010-11-02,1238.813854329386
2010-11-03,1251.9358970893122
2010-11-04,1262.2370958108788
2010-11-05,1270.9605019049243
2010-11-08,1286.3370158878827
2010-11-09,1287.3252542505647
2010-11-10,1291.6687282568876
2010-11-11,1295.9369035342486
2010-11-12,1258.822197282743
2010-11-15,1250.130692646808
2010-11-16,1230.9865570921884
2010-11-17,1194.3758448362896
2010-11-18,1230.1252494905707
2010-11-19,1239.0109833190274
2010-11-22,1248.3736401608903
2010-11-23,1218.7959929364345
2010-11-24,1225.272601581447
2010-11-25,1238.6834344186868
2010-11-26,1231.050981923744
2010-11-29,1235.1675674128362
2010-11-30,1245.2445822123238
2010-12-01,1252.0413196588659
2010-12-02,1263.937971980456
