Date,AC FAR EAST ex JAPAN SMALL GROWTH
1998-08-24,418.30814111947404
1998-08-25,415.91560149488
1998-08-26,413.6197586718461
1998-08-27,411.4705937403682
1998-08-28,398.6685272431481
1998-08-31,395.6500381544615
1998-09-01,393.7489558602824
1998-09-02,401.4158421013476
1998-09-03,402.5557843916415
1998-09-04,418.1395944412375
1998-09-07,453.77149116734944
1998-09-08,438.80965655545214
1998-09-09,443.1255473295534
1998-09-10,439.25423222934836
1998-09-11,431.49894315595157
1998-09-14,438.4299903366756
1998-09-15,440.7728713000423
1998-09-16,450.7871832804157
1998-09-17,450.26302345989615
1998-09-18,448.1949883219076
1998-09-21,439.34059608475786
1998-09-22,442.2798362617275
1998-09-23,439.29268682521837
1998-09-24,450.1508033668463
1998-09-25,449.1814181311445
1998-09-28,447.5896876339567
1998-09-29,447.64732176497364
1998-09-30,417.12474836596385
1998-10-01,413.4731077209278
1998-10-02,410.21400148362113
1998-10-05,408.10597919116327
1998-10-06,413.28923246063124
1998-10-07,420.31735479982547
1998-10-08,430.4069758287151
1998-10-09,437.5047181803698
1998-10-12,450.56689644249786
1998-10-13,446.5358695874428
1998-10-14,446.56042895483074
1998-10-15,455.07551094311765
1998-10-16,468.2460817480748
1998-10-19,471.2370645635834
1998-10-20,479.7460305148573
1998-10-21,484.8459222149047
1998-10-22,479.95961165341396
1998-10-23,478.2636708816398
1998-10-26,479.54346466387847
1998-10-27,478.95875699673024
1998-10-28,481.47252492878516
1998-10-29,485.28268144187126
1998-10-30,489.312600492177
1998-11-02,500.0651855837292
1998-11-03,503.1028708788117
1998-11-04,512.749057348612
1998-11-05,517.6671977351118
1998-11-06,520.4327614770335
1998-11-09,518.6479418443348
1998-11-10,503.8255789562147
1998-11-11,512.9307494648777
1998-11-12,502.2594299569927
1998-11-13,504.6582689659226
1998-11-16,513.2472773477851
1998-11-17,514.3947492010485
1998-11-18,519.3596826018768
1998-11-19,530.6051489618881
1998-11-20,539.1862745097467
1998-11-23,550.6786674407132
1998-11-24,559.7606945991272
1998-11-25,559.4663295170513
1998-11-26,560.2164989829791
1998-11-27,559.5475880150161
1998-11-30,558.9567087237705
1998-12-01,548.0709527406308
1998-12-02,548.2801991737157
1998-12-03,546.0465502614534
1998-12-04,552.0479441184917
1998-12-07,573.7752393133368
1998-12-08,573.1813467793813
1998-12-09,578.7819714817651
1998-12-10,588.734924575766
1998-12-11,588.0620696633786
1998-12-14,590.8100703539517
1998-12-15,603.0326456273614
1998-12-16,583.3339278070356
1998-12-17,565.1316300292967
1998-12-18,565.4563545550263
1998-12-21,575.9192783802516
1998-12-22,565.401208615148
1998-12-23,559.2844074385174
1998-12-24,563.2892432136103
1998-12-25,564.640587977909
1998-12-28,557.915279127982
1998-12-29,556.4644218699357
1998-12-30,562.6091144922478
1998-12-31,563.656163284188
1999-01-01,563.7182966261223
1999-01-04,574.4063870768813
1999-01-05,577.0743280362061
1999-01-06,594.4725431044283
1999-01-07,608.3025691954176
1999-01-08,607.4123042237032
1999-01-11,615.1256868790334
1999-01-12,613.7185277408468
1999-01-13,600.5287542050004
1999-01-14,580.0908807462014
1999-01-15,590.1246839315298
1999-01-18,596.0995980038462
1999-01-19,591.2164434635304
1999-01-20,585.0488863773196
1999-01-21,569.7051449901729
1999-01-22,554.532306790817
1999-01-25,533.947193104067
1999-01-26,533.7993180169373
1999-01-27,547.7342618857544
1999-01-28,542.3777096501708
1999-01-29,543.363264383839
1999-02-01,546.5202592207427
1999-02-02,541.8237753210999
1999-02-03,534.4631955628198
1999-02-04,529.4615467999337
1999-02-05,525.3859525320623
1999-02-08,524.2141137946286
1999-02-09,515.9537001427888
1999-02-10,517.3877193791659
1999-02-11,523.9273186383303
1999-02-12,533.2709459559632
1999-02-15,535.882819346011
1999-02-16,535.1815619649892
1999-02-17,533.7495503864515
1999-02-18,529.6688966878895
1999-02-19,522.911549919956
1999-02-22,516.4422318606156
1999-02-23,511.9061832453233
1999-02-24,509.01922871794534
1999-02-25,508.3212890926352
1999-02-26,519.4776910451205
1999-03-01,522.0385953760408
1999-03-02,521.435944610619
1999-03-03,519.9290885546903
1999-03-04,520.2315563722334
1999-03-05,521.9685639036902
1999-03-08,531.8859289113449
1999-03-09,531.1640601380519
1999-03-10,532.3166099314855
1999-03-11,537.0700367749226
1999-03-12,541.1970827452028
1999-03-15,544.0104238659392
1999-03-16,545.7473692629086
1999-03-17,546.4389421727578
1999-03-18,542.0237281691101
1999-03-19,552.9114421240961
1999-03-22,554.606231024002
1999-03-23,557.1840510680786
1999-03-24,552.7899146621529
1999-03-25,555.9854370711381
1999-03-26,557.1088848735122
1999-03-29,552.6048424574591
1999-03-30,556.3901226631064
1999-03-31,556.4812441479595
1999-04-01,565.9124505805452
1999-04-02,569.5094609832535
1999-04-05,570.3615826910941
1999-04-06,579.8979130385798
1999-04-07,584.5141655435948
1999-04-08,593.9568752811157
1999-04-09,603.3531356061325
1999-04-12,602.5982918213531
1999-04-13,609.3902432242177
1999-04-14,615.8747031420422
1999-04-15,631.2424392936515
1999-04-16,640.902067488248
1999-04-19,658.3132103359344
1999-04-20,659.0607118415412
1999-04-21,660.5344285108132
1999-04-22,663.4624018856189
1999-04-23,665.0260010317546
1999-04-26,678.9050071603737
1999-04-27,685.5910622502253
1999-04-28,685.6195760360291
1999-04-29,678.4924849961351
1999-04-30,695.4037742231565
1999-05-03,707.7796825546076
1999-05-04,722.6223178708826
1999-05-05,729.8717807271706
1999-05-06,740.3858870427296
1999-05-07,730.6721265131679
1999-05-10,736.8212097392152
1999-05-11,726.5581204639376
1999-05-12,717.1457564251721
1999-05-13,705.5575853513229
1999-05-14,702.8672885811588
1999-05-17,688.1383664733421
1999-05-18,691.4511514690851
1999-05-19,689.5972773922568
1999-05-20,676.5206332855597
1999-05-21,680.4701159804978
1999-05-24,683.9268687892984
1999-05-25,682.6850065867576
1999-05-26,690.0079526321834
1999-05-27,693.4025866045756
1999-05-28,690.6301419971769
1999-05-31,690.3491954643054
1999-06-01,686.6212508687106
1999-06-02,693.7368737782025
1999-06-03,693.4763581942226
1999-06-04,695.0682777703763
1999-06-07,707.2843349767518
1999-06-08,725.5969478524169
1999-06-09,722.9071196745862
1999-06-10,733.5138715151126
1999-06-11,741.2601770340489
1999-06-14,741.874781250668
1999-06-15,730.5832048432087
1999-06-16,734.3917190624182
1999-06-17,740.5841771120326
1999-06-18,741.8361439110221
1999-06-21,758.9626471514088
1999-06-22,771.102728513516
1999-06-23,777.5738950698336
1999-06-24,781.7016465531226
1999-06-25,779.5436382085069
1999-06-28,780.734766548685
1999-06-29,785.2768192330473
1999-06-30,780.4319267114906
1999-07-01,789.414880954052
1999-07-02,803.3457346465867
1999-07-05,814.2099480118866
1999-07-06,808.0135434623203
1999-07-07,799.0281367565335
1999-07-08,805.8900087374368
1999-07-09,813.4348783879105
1999-07-12,805.2739050399001
1999-07-13,793.5124002339159
1999-07-14,776.7506759224395
1999-07-15,774.4079101802566
1999-07-16,763.1183654400268
1999-07-19,756.2969595466201
1999-07-20,769.0967074852467
1999-07-21,757.226201726061
1999-07-22,754.1390562252042
1999-07-23,734.3067390727427
1999-07-26,708.2441437843917
1999-07-27,718.0789059816102
1999-07-28,738.6713244953829
1999-07-29,744.8738549696714
1999-07-30,743.77546366802
1999-08-02,743.153140505086
1999-08-03,746.2123128554305
1999-08-04,743.3071044750795
1999-08-05,723.5375263283227
1999-08-06,723.1420704057799
1999-08-09,721.2856600592232
1999-08-10,707.5319746527522
1999-08-11,694.2210440362566
1999-08-12,704.8489790712063
1999-08-13,696.148718530351
1999-08-16,703.3149180774654
1999-08-17,689.5394436538782
1999-08-18,697.283712792728
1999-08-19,708.866249874151
1999-08-20,719.0076845305484
1999-08-23,732.2963351598764
1999-08-24,728.6610626666385
1999-08-25,735.3313425979233
1999-08-26,730.2623606013685
1999-08-27,727.8406500335399
1999-08-30,725.3494423760797
1999-08-31,720.7605358221382
1999-09-01,713.0218598321358
1999-09-02,706.6102956340993
1999-09-03,701.8081199600077
1999-09-06,703.9696081262042
1999-09-07,701.7467097053121
1999-09-08,691.1464473755638
1999-09-09,700.3423033680971
1999-09-10,712.2033563881815
1999-09-13,721.2834314154114
1999-09-14,719.8856592116075
1999-09-15,713.874895426133
1999-09-16,704.6560855009413
1999-09-17,706.7899473579159
1999-09-20,706.9865756177759
1999-09-21,702.803691101889
1999-09-22,692.0278070799984
1999-09-23,689.8606899991148
1999-09-24,684.4108901095858
1999-09-27,669.7774499652993
1999-09-28,669.4535167505625
1999-09-29,669.840940561864
1999-09-30,670.021073608203
1999-10-01,671.3486501236994
1999-10-04,671.8003920619799
1999-10-05,669.2565777578603
1999-10-06,678.1675155072943
1999-10-07,687.9594201448108
1999-10-08,684.2543788007921
1999-10-11,684.5916526814377
1999-10-12,684.1593709492561
1999-10-13,676.9245179409326
1999-10-14,678.5888441150992
1999-10-15,675.6495168256212
1999-10-18,660.744023062583
1999-10-19,653.5004099756194
1999-10-20,665.4363018561521
1999-10-21,671.2654729512063
1999-10-22,674.8673476498594
1999-10-25,672.4635364219732
1999-10-26,668.6636879429399
1999-10-27,665.86972587203
1999-10-28,670.8932060322835
1999-10-29,680.4413624640817
1999-11-01,696.2285879749994
1999-11-02,695.0555310181377
1999-11-03,696.2729695045358
1999-11-04,702.7355258900329
1999-11-05,708.2532427952283
1999-11-08,703.7531743442734
1999-11-09,711.3006824141629
1999-11-10,719.242918059417
1999-11-11,725.655355915954
1999-11-12,732.6898543177747
1999-11-15,741.6251405568398
1999-11-16,751.0427233815453
1999-11-17,743.1972925272269
1999-11-18,738.1384992257188
1999-11-19,742.2839821351978
1999-11-22,741.6609322280583
1999-11-23,736.4684249570985
1999-11-24,731.0150376539204
1999-11-25,727.6175659435027
1999-11-26,718.5481632679073
1999-11-29,718.0358830928391
1999-11-30,722.327280026208
1999-12-01,717.6120159622483
1999-12-02,712.9057861975396
1999-12-03,719.9955079361754
1999-12-06,725.7546740875733
1999-12-07,722.2104326078374
1999-12-08,727.0332725738782
1999-12-09,732.65834817608
1999-12-10,738.2194696971924
1999-12-13,741.7084199416012
1999-12-14,743.3163211617667
1999-12-15,731.8102577956598
1999-12-16,731.3567950209983
1999-12-17,733.1629473602404
1999-12-20,731.8511224529719
1999-12-21,722.4208689904375
1999-12-22,729.0659625202377
1999-12-23,731.262553317089
1999-12-24,736.9526135676231
1999-12-27,742.6998920290087
1999-12-28,736.5986988472987
1999-12-29,737.6333655631609
1999-12-30,746.0244938675553
1999-12-31,745.9914741276152
2000-01-03,755.7476907772922
2000-01-04,770.8997739663496
2000-01-05,741.8090211633773
2000-01-06,727.8037300170079
2000-01-07,736.5857139106666
2000-01-10,747.7893100372166
2000-01-11,741.3562746481151
2000-01-12,739.0888876037435
2000-01-13,735.5475442192353
2000-01-14,733.9327913974469
2000-01-17,740.1226931824007
2000-01-18,737.481409687064
2000-01-19,722.3094789792299
2000-01-20,723.6642684042369
2000-01-21,718.7652219415586
2000-01-24,716.6185416280928
2000-01-25,712.5975059910213
2000-01-26,721.6033229149236
2000-01-27,738.0334707884202
2000-01-28,732.9379433631954
2000-01-31,732.6556125147514
2000-02-01,739.4964177587286
2000-02-02,748.05495706893
2000-02-03,753.9712268699877
2000-02-04,756.6185429895534
2000-02-07,757.9759209884703
2000-02-08,750.4920602431763
2000-02-09,752.1828814936284
2000-02-10,751.0653600281759
2000-02-11,752.4324144507297
2000-02-14,744.2097049319094
2000-02-15,737.4535676059718
2000-02-16,742.0781659214773
2000-02-17,749.7924704238776
2000-02-18,746.2005230541619
2000-02-21,731.999415398163
2000-02-22,718.2164092701989
2000-02-23,731.0136639445562
2000-02-24,725.0403107886964
2000-02-25,730.3373078063058
2000-02-28,717.1824574209958
2000-02-29,717.2895611041113
2000-03-01,721.4300970342581
2000-03-02,729.4195221974339
2000-03-03,724.8961312013818
2000-03-06,733.5465844872665
2000-03-07,732.1715445475612
2000-03-08,739.6930821179109
2000-03-09,748.6804577695349
2000-03-10,752.1662123651785
2000-03-13,733.5312791739873
2000-03-14,720.8432587463819
2000-03-15,708.2396414048363
2000-03-16,699.4819476207267
2000-03-17,701.3887718268793
2000-03-20,690.2115056565251
2000-03-21,697.849793033199
2000-03-22,710.658716277823
2000-03-23,720.8284082677
2000-03-24,726.5327297156771
2000-03-27,739.5285125273416
2000-03-28,740.0181267503311
2000-03-29,737.0626287030977
2000-03-30,725.6649401192024
2000-03-31,722.5117948950962
2000-04-03,706.6822214475438
2000-04-04,698.8097254457263
2000-04-05,695.0599449680673
2000-04-06,698.184343876573
2000-04-07,707.8148191305567
2000-04-10,718.4048337978184
2000-04-11,714.2266833833565
2000-04-12,716.0023653690329
2000-04-13,707.7014572102556
2000-04-14,703.8273652114391
2000-04-17,649.7139413834194
2000-04-18,663.6855005952373
2000-04-19,668.5511739994674
2000-04-20,666.0616016856878
2000-04-21,671.556967485313
2000-04-24,661.1352188655801
2000-04-25,657.6763593492757
2000-04-26,647.6343634705916
2000-04-27,644.6291289760452
2000-04-28,655.1225371741417
2000-05-01,650.947536195132
2000-05-02,652.8643277393724
2000-05-03,644.7185916447963
2000-05-04,641.7809619279889
2000-05-05,649.2445339757452
2000-05-08,642.8612875762434
2000-05-09,638.8882088760507
2000-05-10,632.8044857846371
2000-05-11,624.0422897844342
2000-05-12,626.846596601108
2000-05-15,617.4773041008762
2000-05-16,622.5068202151192
2000-05-17,618.8675353906215
2000-05-18,611.3671440783872
2000-05-19,610.9080853168771
2000-05-22,592.3386433753612
2000-05-23,580.7541956708211
2000-05-24,569.595116936355
2000-05-25,571.7627603527441
2000-05-26,560.6879933352892
2000-05-29,565.9384272881517
2000-05-30,568.7458892704797
2000-05-31,579.6347667226547
