Date,AC FAR EAST SMALL GROWTH
1997-04-23,853.7760405946243
1997-04-24,851.6670303633103
1997-04-25,849.8676635510769
1997-04-28,844.11684571728
1997-04-29,842.7271896066645
1997-04-30,851.8964528049369
1997-05-01,860.9295990233786
1997-05-02,862.0628052108785
1997-05-05,863.0224515207553
1997-05-06,883.603765889236
1997-05-07,887.048997818384
1997-05-08,890.0546568792045
1997-05-09,898.8621409738622
1997-05-12,917.3568909906298
1997-05-13,920.1228391537494
1997-05-14,925.9647768515007
1997-05-15,937.0403284819561
1997-05-16,948.5675795755446
1997-05-19,949.3989760164224
1997-05-20,964.2708134636949
1997-05-21,955.2756459296108
1997-05-22,943.215037230856
1997-05-23,950.1855839060037
1997-05-26,944.9302292477349
1997-05-27,940.9062793034578
1997-05-28,955.1318380120689
1997-05-29,954.2271935793779
1997-05-30,954.8345490941772
1997-06-02,958.2326512226631
1997-06-03,962.6357701216979
1997-06-04,964.4899291228546
1997-06-05,969.2607929725297
1997-06-06,970.3637960507192
1997-06-09,987.1138883732139
1997-06-10,989.4254344904497
1997-06-11,994.260857254824
1997-06-12,979.0242900799191
1997-06-13,972.8398704584009
1997-06-16,985.6478287019157
1997-06-17,986.7239209666417
1997-06-18,986.151884953738
1997-06-19,981.7028077078389
1997-06-20,978.9053616827309
1997-06-23,972.199638046989
1997-06-24,971.3347672149188
1997-06-25,984.2585406124241
1997-06-26,987.2092381621363
1997-06-27,980.100136233007
1997-06-30,982.1084595430258
1997-07-01,975.1280177370684
1997-07-02,976.8128860020804
1997-07-03,979.7105809451929
1997-07-04,973.6114594954987
1997-07-07,975.0772233096574
1997-07-08,972.7315755717839
1997-07-09,965.8175026068301
1997-07-10,966.145677179267
1997-07-11,963.1745756676088
1997-07-14,966.3446538849407
1997-07-15,954.4166043321417
1997-07-16,952.8440536328967
1997-07-17,950.757038083131
1997-07-18,954.0165546873444
1997-07-21,949.9928644997406
1997-07-22,943.6595796220173
1997-07-23,938.1639021720384
1997-07-24,938.297763021485
1997-07-25,936.057673520171
1997-07-28,933.1114764503785
1997-07-29,928.1139521274039
1997-07-30,920.0065536461526
1997-07-31,919.5829053240958
1997-08-01,915.0099250514638
1997-08-04,907.7915017459951
1997-08-05,897.0671290441642
1997-08-06,897.7454282225511
1997-08-07,891.6617275075587
1997-08-08,901.5108548429533
1997-08-11,888.5571090259264
1997-08-12,891.1676647037456
1997-08-13,892.2325680453037
1997-08-14,886.8448416527623
1997-08-15,892.1702850727464
1997-08-18,880.1197217318182
1997-08-19,874.1199752333857
1997-08-20,882.8631649479566
1997-08-21,887.6158276731693
1997-08-22,878.6210550329162
1997-08-25,870.2148875772016
1997-08-26,871.5463545472494
1997-08-27,861.6082875889575
1997-08-28,852.6803774330234
1997-08-29,832.4254494497918
1997-09-01,817.3364586120791
1997-09-02,809.0830640530523
1997-09-03,824.9818381458533
1997-09-04,820.5662146137975
1997-09-05,824.2041597333774
1997-09-08,827.0673132325016
1997-09-09,836.6473750489431
1997-09-10,836.407305507709
1997-09-11,825.1876170802374
1997-09-12,813.5769261733658
1997-09-15,816.3362107844307
1997-09-16,809.1618415226181
1997-09-17,804.9265442765413
1997-09-18,791.4810043158277
1997-09-19,789.3936012286116
1997-09-22,783.9279826606936
1997-09-23,785.1440149569448
1997-09-24,790.4822435566646
1997-09-25,780.3021840837336
1997-09-26,764.1167540267325
1997-09-29,750.4866304948819
1997-09-30,751.0285540863522
1997-10-01,745.0619010106544
1997-10-02,736.9371949307002
1997-10-03,730.6352442695177
1997-10-06,736.7476475608279
1997-10-07,734.1734674138378
1997-10-08,739.7697101057004
1997-10-09,737.0458065495334
1997-10-10,742.530762860826
1997-10-13,728.3304130860614
1997-10-14,721.929108940155
1997-10-15,717.4141492292446
1997-10-16,726.4222920285201
1997-10-17,723.1950316517713
1997-10-20,709.5936837611172
1997-10-21,713.0183312371976
1997-10-22,714.790167070554
1997-10-23,696.6020160563584
1997-10-24,700.047466451982
1997-10-27,688.5194293205931
1997-10-28,668.0049092404196
1997-10-29,685.3569102691656
1997-10-30,678.2181444812757
1997-10-31,682.2107294892579
1997-11-03,690.3187290620039
1997-11-04,683.4139651228024
1997-11-05,678.009870445625
1997-11-06,671.5424313371634
1997-11-07,652.7984305579836
1997-11-10,644.5726796378007
1997-11-11,640.1640182179053
1997-11-12,628.3665941018893
1997-11-13,624.0284524748232
1997-11-14,614.742478024138
1997-11-17,636.5338505658825
1997-11-18,640.8591832199752
1997-11-19,618.6247096378291
1997-11-20,618.82583346311
1997-11-21,630.2808588371456
1997-11-24,624.82759900879
1997-11-25,593.8113890242945
1997-11-26,587.495580771163
1997-11-27,592.285505126219
1997-11-28,591.3740011627833
1997-12-01,588.9069286901102
1997-12-02,593.2356515648903
1997-12-03,588.0021836671776
1997-12-04,580.0888895696028
1997-12-05,576.7161571848869
1997-12-08,570.0597820649483
1997-12-09,571.6212303486619
1997-12-10,572.0721530184761
1997-12-11,556.618380796735
1997-12-12,548.8984963343391
1997-12-15,540.9762623735688
1997-12-16,537.9046302660256
1997-12-17,556.5545336534842
1997-12-18,549.0938327830324
1997-12-19,528.6831687570516
1997-12-22,507.5319076984083
1997-12-23,505.9463264909828
1997-12-24,501.0142430736467
1997-12-25,503.3197824573744
1997-12-26,507.77494762864933
1997-12-29,508.02330888373547
1997-12-30,515.3980652679609
1997-12-31,515.7859936018643
1998-01-01,516.392678828078
1998-01-02,508.98425979612915
1998-01-05,500.73761701018594
1998-01-06,493.18504068466217
1998-01-07,493.75936738610733
1998-01-08,490.3522969355092
1998-01-09,490.17167960793086
1998-01-12,472.0490534662032
1998-01-13,478.0372990148344
1998-01-14,486.55906130985085
1998-01-15,487.25892464306304
1998-01-16,504.0783228134309
1998-01-19,517.2777869078517
1998-01-20,521.4507036968646
1998-01-21,535.25177813585
1998-01-22,534.45039871569
1998-01-23,543.1572603611517
1998-01-26,563.110673802154
1998-01-27,574.8303889716126
1998-01-28,591.2220137454109
1998-01-29,580.4747530701502
1998-01-30,566.2102507493692
1998-02-02,574.5574355001187
1998-02-03,586.6570473746054
1998-02-04,593.4308968693729
1998-02-05,601.7472759215315
1998-02-06,608.7041717231458
1998-02-09,614.9782838426661
1998-02-10,627.0839197046805
1998-02-11,627.8770563613356
1998-02-12,628.358118673137
1998-02-13,609.8298576582816
1998-02-16,597.0617090923643
1998-02-17,595.9108085996493
1998-02-18,598.763905172551
1998-02-19,601.0145094178386
1998-02-20,597.0255561574248
1998-02-23,595.3174550712884
1998-02-24,590.3416619107242
1998-02-25,589.4634161205336
1998-02-26,599.9416366146961
1998-02-27,615.7544440764184
1998-03-02,630.7738184270212
1998-03-03,628.6268668642417
1998-03-04,622.1205501912589
1998-03-05,607.5392571776474
1998-03-06,610.0521282066609
1998-03-09,607.4129646703452
1998-03-10,607.1811177163544
1998-03-11,600.1328414255936
1998-03-12,597.6612252254441
1998-03-13,612.4797628532551
1998-03-16,602.5612198720868
1998-03-17,604.0797471221223
1998-03-18,595.3578115264395
1998-03-19,596.511707115436
1998-03-20,597.7484784324972
1998-03-23,595.9559707971964
1998-03-24,591.8639076156927
1998-03-25,600.8509224725527
1998-03-26,607.1673080504779
1998-03-27,601.5291127061286
1998-03-30,586.0505302024168
1998-03-31,578.5675365890022
1998-04-01,568.3300763136449
1998-04-02,549.9821452357576
1998-04-03,546.7750995765043
1998-04-06,553.3497294863764
1998-04-07,561.6106437934919
1998-04-08,574.182934581759
1998-04-09,587.3037213078948
1998-04-10,587.5540456053637
1998-04-13,588.2172440569123
1998-04-14,586.4167447028202
1998-04-15,588.885792215105
1998-04-16,573.9436049259612
1998-04-17,571.8095302919791
1998-04-20,568.738166893533
1998-04-21,570.4372864241554
1998-04-22,572.5247265349627
1998-04-23,572.0726935210109
1998-04-24,574.2799126137616
1998-04-27,562.0335853687995
1998-04-28,557.1242349710681
1998-04-29,557.3910199515208
1998-04-30,558.3351392251027
1998-05-01,554.7770465931454
1998-05-04,552.9737218450585
1998-05-05,555.5543862176715
1998-05-06,546.0914745884984
1998-05-07,540.9524118174356
1998-05-08,543.2729583734263
1998-05-11,545.6610384473112
1998-05-12,539.2995049693166
1998-05-13,532.9174682409899
1998-05-14,532.6335666395976
1998-05-15,531.943157902288
1998-05-18,523.3416616744807
1998-05-19,525.3016032707977
1998-05-20,531.2690841258606
1998-05-21,539.1371379155049
1998-05-22,538.2540546275324
1998-05-25,534.7916656970681
1998-05-26,530.7625049122241
1998-05-27,525.0786194427384
1998-05-28,520.3942833425889
1998-05-29,519.6250564133935
1998-06-01,507.7439007551503
1998-06-02,510.1867367930079
1998-06-03,511.15365372971627
1998-06-04,508.5651623140809
1998-06-05,502.64557865748304
1998-06-08,498.00619080069777
1998-06-09,497.7978638402774
1998-06-10,489.3643597220429
1998-06-11,481.2637964502306
1998-06-12,475.22569214240497
1998-06-15,465.89331701792963
1998-06-16,466.33754924118637
1998-06-17,487.71858215093295
1998-06-18,503.60648893054815
1998-06-19,511.36386343943883
1998-06-22,496.1716446195494
1998-06-23,492.2161393037116
1998-06-24,486.73373720650864
1998-06-25,486.9718041110929
1998-06-26,482.9396946812277
1998-06-29,487.619696649916
1998-06-30,503.09998410371946
1998-07-01,510.6787049357633
1998-07-02,509.44515629321313
1998-07-03,515.824019707003
1998-07-06,520.0228356755705
1998-07-07,526.3048968711012
1998-07-08,520.1312017210839
1998-07-09,512.482627403931
1998-07-10,505.67607317099004
1998-07-13,506.04871343816467
1998-07-14,512.5535148314816
1998-07-15,512.0657352421595
1998-07-16,516.6895547912094
1998-07-17,518.8281750870359
1998-07-20,521.212616817204
1998-07-21,516.770109985661
1998-07-22,510.6021018709996
1998-07-23,505.42223344171185
1998-07-24,510.1624260113977
1998-07-27,500.1425482907243
1998-07-28,501.7945710236103
1998-07-29,498.77080288280735
1998-07-30,499.7839682127961
1998-07-31,497.9197802865115
1998-08-03,489.77835773193283
1998-08-04,490.5645841130266
1998-08-05,489.87977680831983
1998-08-06,485.5906717094824
1998-08-07,480.9155625893041
1998-08-10,471.68042012167166
1998-08-11,463.0901945110257
1998-08-12,462.9870065482867
1998-08-13,466.1696245011887
1998-08-14,464.39676237364705
1998-08-17,454.97475467570337
1998-08-18,458.41636500867276
1998-08-19,468.95243950486184
1998-08-20,474.65341212848966
1998-08-21,464.05513651165006
1998-08-24,460.72003961026763
1998-08-25,459.1564691976783
1998-08-26,454.31879887546773
1998-08-27,452.0751801740544
1998-08-28,438.60410918630294
1998-08-31,446.9212530996917
1998-09-01,457.40143251404567
1998-09-02,458.3320369329739
1998-09-03,463.3360652968033
1998-09-04,462.54489358368374
1998-09-07,486.2550005726027
1998-09-08,480.8035366940669
1998-09-09,468.018239685885
1998-09-10,471.18295606636167
1998-09-11,468.16339186551244
1998-09-14,467.64770826424177
1998-09-15,469.0920344043117
1998-09-16,467.7965468114514
1998-09-17,470.60264011618756
1998-09-18,470.1044393448644
1998-09-21,460.283987108344
1998-09-22,456.51195788888714
1998-09-23,453.0628712988829
1998-09-24,460.66662925033245
1998-09-25,456.20444422236056
1998-09-28,454.9489483742912
1998-09-29,456.6244844759327
1998-09-30,438.41649454263785
1998-10-01,427.84593540479005
1998-10-02,427.67947972052735
1998-10-05,423.2087848225063
1998-10-06,429.27730381610723
1998-10-07,461.4568598147987
1998-10-08,469.62356690992533
1998-10-09,474.0090013585859
1998-10-12,482.23646380886936
1998-10-13,468.1652078891097
1998-10-14,468.08057458797913
1998-10-15,474.3260400118095
1998-10-16,483.7620228175554
1998-10-19,492.9653561897427
1998-10-20,490.4487314837307
1998-10-21,500.55322471807347
1998-10-22,498.87626291103794
1998-10-23,495.6233894046456
1998-10-26,492.9620638437421
1998-10-27,490.9958729351776
1998-10-28,490.9002003440465
1998-10-29,495.79338754728565
1998-10-30,496.8363399671903
1998-11-02,508.8011122952152
1998-11-03,508.4207337936606
1998-11-04,515.4405751832553
1998-11-05,514.8553609289478
1998-11-06,510.88635454460416
1998-11-09,501.40108649493385
1998-11-10,492.2998499511111
1998-11-11,500.97340389102334
1998-11-12,490.1327659668108
1998-11-13,496.3646417766186
1998-11-16,510.2412366990933
1998-11-17,508.1418460796923
1998-11-18,512.9994459677913
1998-11-19,522.7291042228927
1998-11-20,525.1200758754031
1998-11-23,526.4045047724788
1998-11-24,535.912507167266
1998-11-25,534.7676380634571
1998-11-26,537.9081689173175
1998-11-27,539.2045507754875
1998-11-30,539.5978551783115
1998-12-01,535.5721986461414
1998-12-02,542.5083638526431
1998-12-03,542.5753202945483
1998-12-04,542.2821491081673
1998-12-07,546.1265250062054
1998-12-08,544.5232584723582
1998-12-09,552.3876702218012
1998-12-10,558.0991564205017
1998-12-11,554.1311376005282
1998-12-14,556.8371507204884
1998-12-15,553.9751632352601
1998-12-16,551.3838467436462
1998-12-17,544.5178660819776
1998-12-18,548.1280522943681
1998-12-21,547.8663773654775
1998-12-22,538.2854897446849
1998-12-23,539.9097083207482
1998-12-24,537.1480714976366
1998-12-25,540.6389009317506
1998-12-28,539.4634065286702
1998-12-29,542.107842747811
1998-12-30,547.9065691632061
1998-12-31,554.9201941572971
1999-01-01,554.93691465024
1999-01-04,552.4123962657018
1999-01-05,553.1537766922343
1999-01-06,559.0673027948299
1999-01-07,570.4031808254304
1999-01-08,567.7698248857865
1999-01-11,579.7192147050962
1999-01-12,569.3190944627634
1999-01-13,558.4484693552553
1999-01-14,556.9196736467184
1999-01-15,557.7456989432964
1999-01-18,560.0732042690256
1999-01-19,564.0792428895771
1999-01-20,568.1695907280036
1999-01-21,567.5656013854262
1999-01-22,556.9672091662734
1999-01-25,553.6796988766249
1999-01-26,557.4254645985851
1999-01-27,557.8441817021396
1999-01-28,552.2087826881511
1999-01-29,555.3076571003502
1999-02-01,560.8865815156851
1999-02-02,568.8763527938391
1999-02-03,563.5980192575523
1999-02-04,561.5951453786759
1999-02-05,554.8781940385599
1999-02-08,551.8462360286779
1999-02-09,546.7991494711135
1999-02-10,547.0937424032008
1999-02-11,549.5662730303807
1999-02-12,552.8863056953121
1999-02-15,551.8060260232743
1999-02-16,545.0318045027057
1999-02-17,540.7051447242046
1999-02-18,536.9255721361329
1999-02-19,532.6696849660096
1999-02-22,536.9724860303976
1999-02-23,538.1995983816644
1999-02-24,537.6703924478488
1999-02-25,544.5194211132858
1999-02-26,553.8945984093945
1999-03-01,550.7002431538821
1999-03-02,544.3046086684622
1999-03-03,541.5060388787588
1999-03-04,535.2935607231113
1999-03-05,550.9783947677979
1999-03-08,554.5668106851468
1999-03-09,558.230190006872
1999-03-10,568.4585502844458
1999-03-11,569.611541183237
1999-03-12,575.7065378403249
1999-03-15,585.230595827853
1999-03-16,597.9009162928745
1999-03-17,602.990463482821
1999-03-18,598.8901775028993
1999-03-19,616.0712989356529
1999-03-22,613.2579111054818
1999-03-23,611.9734083046941
1999-03-24,607.1491664024161
1999-03-25,614.8643524971253
1999-03-26,610.8652103086782
1999-03-29,613.9665487131251
1999-03-30,615.3987241246509
1999-03-31,627.9943827667923
1999-04-01,635.8718449615506
1999-04-02,641.0429909311936
1999-04-05,642.8274279965018
1999-04-06,649.7552585011941
1999-04-07,654.6757518330539
1999-04-08,667.3829546658887
1999-04-09,679.1128502707418
1999-04-12,675.3891599821059
1999-04-13,678.6560059323173
1999-04-14,687.1861472699634
1999-04-15,689.9497588823685
1999-04-16,698.3786169099559
1999-04-19,696.1872523690785
1999-04-20,687.8556091852555
1999-04-21,677.8715176932012
1999-04-22,685.9931004997816
1999-04-23,696.8705479335079
1999-04-26,706.2055652071806
1999-04-27,704.214131567164
1999-04-28,708.7656680400489
1999-04-29,706.9425996336712
1999-04-30,711.5712053606563
1999-05-03,711.7221670299691
1999-05-04,712.2794046914562
1999-05-05,713.7301741450774
1999-05-06,725.5042837809125
1999-05-07,719.1815573362325
1999-05-10,725.2053572359047
1999-05-11,715.9308932277949
1999-05-12,715.5806265285379
1999-05-13,707.9718369775378
1999-05-14,705.6593304229344
1999-05-17,688.3475321520714
1999-05-18,687.405973679183
1999-05-19,676.2046995303579
1999-05-20,672.9092651256461
1999-05-21,674.4035419536434
1999-05-24,674.5929431466596
1999-05-25,673.9800349882603
1999-05-26,677.4160614678917
1999-05-27,678.5398707739187
1999-05-28,675.9499686951314
1999-05-31,670.7270089845191
1999-06-01,681.8644332418977
1999-06-02,688.7789942294236
1999-06-03,689.3100929452769
1999-06-04,693.8645334142874
1999-06-07,704.2429299701876
1999-06-08,715.2045455575391
1999-06-09,721.6155898561516
1999-06-10,734.4195706459918
1999-06-11,741.203447144216
1999-06-14,732.9933532722556
1999-06-15,726.5792620228295
1999-06-16,733.098547037348
1999-06-17,746.2979084525201
1999-06-18,745.9857095413929
1999-06-21,754.6147668380833
1999-06-22,765.0540892683568
1999-06-23,768.8251524380623
1999-06-24,765.7820540585134
1999-06-25,766.1729122988933
1999-06-28,773.6180986289287
1999-06-29,782.309427367364
1999-06-30,783.8277386236583
1999-07-01,799.8569733681725
1999-07-02,808.9632049564864
1999-07-05,812.7556845911895
1999-07-06,811.1635841317546
1999-07-07,806.5421351805948
1999-07-08,797.7519125422644
1999-07-09,800.4326796797412
1999-07-12,808.0422872460452
1999-07-13,812.6736769526369
1999-07-14,815.3766346384166
1999-07-15,821.2246661784054
1999-07-16,811.1475963703068
1999-07-19,819.9143565430417
1999-07-20,822.5800467479382
1999-07-21,817.3937878577751
1999-07-22,805.6431364950147
1999-07-23,798.8923068450699
1999-07-26,793.8511526169434
1999-07-27,787.3232289547675
1999-07-28,799.2258073694843
1999-07-29,816.0174623291301
1999-07-30,815.6792414771284
1999-08-02,814.1721085403067
1999-08-03,815.0061924832634
1999-08-04,814.9619248355085
1999-08-05,797.0708677421154
1999-08-06,790.3694032965021
1999-08-09,786.7888907546976
1999-08-10,787.8617029892433
1999-08-11,780.9027055686208
1999-08-12,789.2253456990034
1999-08-13,789.9862518554812
1999-08-16,810.6379061751329
1999-08-17,813.5826474416259
1999-08-18,826.2071021208752
1999-08-19,827.9912849761319
1999-08-20,834.8961081387067
1999-08-23,838.5937210781163
1999-08-24,842.4934858364975
1999-08-25,847.6824957418619
1999-08-26,838.4541520748314
1999-08-27,838.9958780779432
1999-08-30,843.6827404362407
1999-08-31,851.9414087610435
1999-09-01,859.960943541686
1999-09-02,864.5758694733046
1999-09-03,862.6217323530227
1999-09-06,875.5605873803502
1999-09-07,867.6941489915631
1999-09-08,864.9833891385348
1999-09-09,885.796244124825
1999-09-10,897.9512902972373
1999-09-13,929.5408867255396
1999-09-14,929.5222042682261
1999-09-15,934.8932316020871
1999-09-16,908.7768898458396
1999-09-17,895.5345310959243
1999-09-20,900.3113323619658
1999-09-21,909.2826781312757
1999-09-22,888.1537893381676
1999-09-23,886.2715775714772
1999-09-24,860.8425193819187
1999-09-27,844.1395542549766
1999-09-28,858.3342545319889
1999-09-29,856.3309377977179
1999-09-30,875.3287637191562
1999-10-01,891.1132542805723
1999-10-04,884.6847062652963
1999-10-05,877.1796683414781
1999-10-06,876.1028491097578
1999-10-07,883.0668494542768
1999-10-08,882.1223189639898
1999-10-11,886.4630808919151
1999-10-12,888.8312732598406
1999-10-13,872.1152957337351
1999-10-14,873.5288758524476
1999-10-15,866.8984674046618
1999-10-18,834.1086126181806
1999-10-19,833.5831554690333
1999-10-20,855.8390399142459
1999-10-21,855.6656933748187
1999-10-22,861.8063436420692
1999-10-25,870.4832563622025
1999-10-26,868.46496940402
1999-10-27,870.2496498480574
1999-10-28,869.2087120216618
1999-10-29,886.5818520021813
1999-11-01,890.2403224473219
1999-11-02,895.5569235926519
1999-11-03,889.9074115897442
1999-11-04,903.7851804293867
1999-11-05,897.0377953852524
1999-11-08,898.801085001014
1999-11-09,904.9121418442614
1999-11-10,911.9692395732349
1999-11-11,905.3979901085876
1999-11-12,905.7514877237198
1999-11-15,904.8442063891056
1999-11-16,898.0620552279828
1999-11-17,903.77657742109
1999-11-18,907.9265926796525
1999-11-19,912.6599229354788
1999-11-22,923.0547688885466
1999-11-23,925.8016352624545
1999-11-24,917.3929439025178
1999-11-25,901.6066717813588
1999-11-26,913.8838499796638
1999-11-29,914.9576460857618
1999-11-30,908.6729120339037
1999-12-01,896.4439009464733
1999-12-02,879.7074574439974
1999-12-03,888.5983493624798
1999-12-06,892.3641011381899
1999-12-07,897.2057496573132
1999-12-08,890.7584971607446
1999-12-09,889.6076317462189
1999-12-10,901.0363518020645
1999-12-13,898.7656936467652
1999-12-14,884.506419428775
1999-12-15,880.6994336973652
1999-12-16,880.7769247792588
1999-12-17,872.3262151891496
1999-12-20,863.0356549323241
1999-12-21,859.0282989600124
1999-12-22,872.9175189280965
1999-12-23,871.9019156892931
1999-12-24,879.3045077353722
1999-12-27,878.1747918426508
1999-12-28,874.7523849778147
1999-12-29,876.4164503498941
1999-12-30,887.5236048807556
1999-12-31,887.544619562131
2000-01-03,896.4955287347267
2000-01-04,895.9750231664921
2000-01-05,866.2907332321548
2000-01-06,842.8243396441336
2000-01-07,838.7502456046155
2000-01-10,842.6713544361246
2000-01-11,860.062483372212
2000-01-12,857.9208855375432
2000-01-13,858.4585775663602
2000-01-14,857.6314879964864
2000-01-17,878.4275882062597
2000-01-18,873.6338151979037
2000-01-19,858.9397450302862
2000-01-20,861.2171761348931
2000-01-21,857.739812216755
2000-01-24,859.4480694694339
2000-01-25,855.5574060403944
2000-01-26,866.0691092389495
2000-01-27,884.593125786097
2000-01-28,884.0468055556461
2000-01-31,881.5410724326001
2000-02-01,879.9929804559106
2000-02-02,886.6459039907041
2000-02-03,887.9046682836988
2000-02-04,892.3682416903775
2000-02-07,893.5340325309791
2000-02-08,882.2797493513367
2000-02-09,888.4768142438622
2000-02-10,890.2888739728613
2000-02-11,888.6144946383515
2000-02-14,883.2660057049658
2000-02-15,870.8467849187748
2000-02-16,866.2797063258549
2000-02-17,865.178443835799
2000-02-18,872.20802934303
2000-02-21,860.2742056610304
2000-02-22,848.4290387964079
2000-02-23,851.2382902719166
2000-02-24,863.4090418608301
2000-02-25,875.6629525448144
2000-02-28,886.4921892116895
2000-02-29,885.2390681358804
2000-03-01,905.3190504216694
2000-03-02,904.7557038174009
2000-03-03,896.7449676877998
2000-03-06,886.2582053207227
2000-03-07,883.7878713913241
2000-03-08,889.2899487635694
2000-03-09,897.1902000990209
2000-03-10,898.0278132729815
2000-03-13,862.4260441688691
2000-03-14,862.9410217197608
2000-03-15,871.453708915266
2000-03-16,882.9635734449827
2000-03-17,891.4850956160238
2000-03-20,885.1234107868714
2000-03-21,889.4249269351678
2000-03-22,894.347583194494
2000-03-23,886.9010539328508
2000-03-24,885.3217809004143
2000-03-27,891.1996476568523
2000-03-28,898.3226651911386
2000-03-29,915.6617760568981
2000-03-30,913.5779614938212
2000-03-31,927.5630953343336
2000-04-03,907.4577586741441
2000-04-04,886.2505805304652
2000-04-05,878.4328184042441
2000-04-06,869.7663754668584
2000-04-07,878.172679670466
2000-04-10,886.1681923549974
2000-04-11,881.6668334039024
2000-04-12,888.1662242407672
2000-04-13,871.2601967271711
2000-04-14,864.6139031575759
2000-04-17,792.8915390979087
2000-04-18,805.0269919139083
2000-04-19,822.0379499886996
2000-04-20,832.1648372807917
2000-04-21,833.9070884439908
2000-04-24,838.0288858095325
2000-04-25,833.6900032833987
2000-04-26,830.9083965254129
2000-04-27,822.9005589192127
2000-04-28,820.3282447779992
2000-05-01,825.7549733585562
2000-05-02,834.8180600208008
2000-05-03,830.9632866303023
2000-05-04,835.736574041207
2000-05-05,835.0822073261302
2000-05-08,838.503262564204
2000-05-09,828.3691584926385
2000-05-10,824.2653981435211
2000-05-11,811.7268612773607
2000-05-12,822.7262332512538
2000-05-15,816.5827782178068
2000-05-16,822.1366838870149
2000-05-17,822.8616216723057
2000-05-18,815.0088584514727
2000-05-19,819.8177093797751
2000-05-22,792.4285747775976
2000-05-23,786.1270625293029
2000-05-24,770.6055469819871
2000-05-25,778.8728743931343
2000-05-26,775.3369197432878
2000-05-29,781.3390661453915
2000-05-30,786.3913045351163
2000-05-31,787.6340486003994
2000-06-01,785.9086431646044
2000-06-02,795.1645552776068
2000-06-05,814.7067847619483
2000-06-06,824.9296952228182
2000-06-07,826.7684787020951
2000-06-08,823.6276419199436
2000-06-09,824.5247567998374
2000-06-12,829.2587467035953
2000-06-13,822.367215490851
2000-06-14,819.7739171685394
2000-06-15,812.2463195030253
