Date,AC ASIA PACIFIC SMALL GROWTH
1997-06-20,768.2017542963496
1997-06-23,763.3654470577347
1997-06-24,762.270396023434
1997-06-25,771.396492730155
1997-06-26,773.2483575243293
1997-06-27,768.2195756059917
1997-06-30,770.6510689412135
1997-07-01,765.7955083143349
1997-07-02,767.367937325854
1997-07-03,769.3300624023192
1997-07-04,764.3320564047391
1997-07-07,764.2040446022232
1997-07-08,762.1933524757357
1997-07-09,758.5543922992453
1997-07-10,758.6450361076171
1997-07-11,756.6227852589718
1997-07-14,757.7985868071924
1997-07-15,748.8778273225132
1997-07-16,747.5136995188257
1997-07-17,746.6310340020696
1997-07-18,749.2701055187978
1997-07-21,746.4388564229121
1997-07-22,742.2566267474792
1997-07-23,739.0545110664393
1997-07-24,739.2391034050037
1997-07-25,738.258518333167
1997-07-28,736.6752530050097
1997-07-29,734.4037164019269
1997-07-30,729.092905153135
1997-07-31,728.9321441791116
1997-08-01,725.358863193805
1997-08-04,720.5069404884404
1997-08-05,713.5529730349373
1997-08-06,713.4377394453953
1997-08-07,709.0282910201822
1997-08-08,715.2109534018891
1997-08-11,706.4656776515776
1997-08-12,707.7821208344213
1997-08-13,707.5483141092126
1997-08-14,703.3436973587571
1997-08-15,708.0753830207001
1997-08-18,697.7695790607967
1997-08-19,694.1500563474191
1997-08-20,700.6554383916142
1997-08-21,704.7140742297181
1997-08-22,697.9936052774192
1997-08-25,692.3587904300724
1997-08-26,693.0941928237
1997-08-27,685.7977647445064
1997-08-28,678.7757387253603
1997-08-29,663.5284930976886
1997-09-01,652.4950244662598
1997-09-02,646.4507304325429
1997-09-03,657.9918245467622
1997-09-04,655.4636567798835
1997-09-05,658.0230591574533
1997-09-08,660.8571835537465
1997-09-09,667.192111870105
1997-09-10,666.4060655522044
1997-09-11,657.8199173357527
1997-09-12,649.4402053520084
1997-09-15,651.5214068475148
1997-09-16,645.804198219021
1997-09-17,643.1139291412218
1997-09-18,633.7161482997577
1997-09-19,632.7149437076245
1997-09-22,628.9686437216468
1997-09-23,629.6505140493307
1997-09-24,633.6659712453783
1997-09-25,627.9412381895639
1997-09-26,616.7691734985234
1997-09-29,606.9344079691291
1997-09-30,608.0700279804946
1997-10-01,604.3385277725878
1997-10-02,599.0857790730582
1997-10-03,594.277223086951
1997-10-06,598.1773001374075
1997-10-07,596.3376132339438
1997-10-08,600.6409747119683
1997-10-09,599.050021149966
1997-10-10,602.38906735127
1997-10-13,592.7179755319042
1997-10-14,587.3993977343548
1997-10-15,583.2809623707753
1997-10-16,589.4810177094627
1997-10-17,586.6520359707439
1997-10-20,576.9380316349672
1997-10-21,579.198248166089
1997-10-22,578.8521391539953
1997-10-23,564.8304081869491
1997-10-24,565.1630140046392
1997-10-27,553.3704655739565
1997-10-28,533.8037389347453
1997-10-29,550.8279292235533
1997-10-30,544.588038430979
1997-10-31,548.3219690073112
1997-11-03,554.9423183199949
1997-11-04,550.5616006243482
1997-11-05,546.2852520824596
1997-11-06,541.4817103512968
1997-11-07,527.7354002302112
1997-11-10,521.6674538321136
1997-11-11,519.0143025569561
1997-11-12,510.5853857914341
1997-11-13,507.03107959340963
1997-11-14,500.2561910007504
1997-11-17,515.6765730609778
1997-11-18,517.8501437875419
1997-11-19,501.28303526393466
1997-11-20,501.4537697362125
1997-11-21,510.8232616903026
1997-11-24,505.8466540073706
1997-11-25,482.88555225364433
1997-11-26,478.58967525322237
1997-11-27,481.59482463423507
1997-11-28,481.4324226035739
1997-12-01,478.80927831327244
1997-12-02,482.0690722467279
1997-12-03,479.24412973700953
1997-12-04,473.3716836002531
1997-12-05,470.92165003471547
1997-12-08,466.65286337885954
1997-12-09,467.3380779742845
1997-12-10,467.2769373065383
1997-12-11,455.3949285638744
1997-12-12,449.6745109569781
1997-12-15,443.7184861533898
1997-12-16,441.29417871831237
1997-12-17,455.04738716855917
1997-12-18,450.2567590162804
1997-12-19,435.8800775914304
1997-12-22,420.9866217389896
1997-12-23,421.2080038879384
1997-12-24,417.86296578268883
1997-12-25,419.43728880312057
1997-12-26,422.6338889386762
1997-12-29,423.1080850092362
1997-12-30,428.1488619591978
1997-12-31,429.15165110971145
1998-01-01,429.56578317078345
1998-01-02,424.46896775250605
1998-01-05,419.03471238275034
1998-01-06,413.09613457003917
1998-01-07,413.49183318934996
1998-01-08,410.50796447061117
1998-01-09,410.3635605421517
1998-01-12,396.08454930944464
1998-01-13,400.85261167892804
1998-01-14,407.19786818854516
1998-01-15,407.76941933254557
1998-01-16,421.0635297363696
1998-01-19,431.2603833463916
1998-01-20,433.5838284641451
1998-01-21,442.80659802511303
1998-01-22,441.56257191573343
1998-01-23,448.0258886963685
1998-01-26,462.4127342993676
1998-01-27,470.8577901870507
1998-01-28,482.4008232109881
1998-01-29,475.507383052799
1998-01-30,466.68147859731624
1998-02-02,472.6066390427342
1998-02-03,480.7192420054813
1998-02-04,485.2093971926408
1998-02-05,491.06395949398933
1998-02-06,494.9852046793333
1998-02-09,499.5681466628494
1998-02-10,508.4333709608107
1998-02-11,509.33188443351065
1998-02-12,509.6340199315847
1998-02-13,496.160480864777
1998-02-16,486.53215883465873
1998-02-17,486.35848303761907
1998-02-18,488.20444542802943
1998-02-19,490.98059096059063
1998-02-20,487.83351852448055
1998-02-23,486.54156913957047
1998-02-24,482.9702677695633
1998-02-25,482.27103235804276
1998-02-26,490.6234739133289
1998-02-27,503.05649511677115
1998-03-02,513.7288493606621
1998-03-03,511.4532918880108
1998-03-04,506.6614255635834
1998-03-05,494.9994009333421
1998-03-06,496.6499300385545
1998-03-09,494.9167005349762
1998-03-10,495.0435999961171
1998-03-11,490.07594606491546
1998-03-12,488.50361748780006
1998-03-13,499.4868340540145
1998-03-16,492.35810694342075
1998-03-17,493.64650337089347
1998-03-18,487.2095866804422
1998-03-19,487.81837455883147
1998-03-20,489.1039132164292
1998-03-23,488.74360297345567
1998-03-24,486.50050375571675
1998-03-25,492.8977883736928
1998-03-26,497.08831067456794
1998-03-27,493.1942799944689
1998-03-30,481.52402144782695
1998-03-31,476.23209113985934
1998-04-01,469.4131158703694
1998-04-02,456.33482177197084
1998-04-03,454.18900109544927
1998-04-06,459.28727096642416
1998-04-07,464.62031811383923
1998-04-08,473.140503868053
1998-04-09,482.19615436894475
1998-04-10,482.7449033874992
1998-04-13,483.19688860129395
1998-04-14,481.37852372096893
1998-04-15,484.0851659442901
1998-04-16,473.73896086781366
1998-04-17,472.4064528829027
1998-04-20,469.8752810642158
1998-04-21,472.08053911249425
1998-04-22,473.4974778630906
1998-04-23,473.3132649820446
1998-04-24,474.2054105668166
1998-04-27,464.97935374973224
1998-04-28,460.5103824015974
1998-04-29,460.4756825500502
1998-04-30,461.9334166888223
1998-05-01,459.9685034758805
1998-05-04,458.35634061535603
1998-05-05,459.9502243210693
1998-05-06,452.42162359959735
1998-05-07,448.2720008827551
1998-05-08,449.7837386591856
1998-05-11,451.3414205711268
1998-05-12,446.9354265533282
1998-05-13,441.4136048004188
1998-05-14,440.7466482331133
1998-05-15,440.0713230145498
1998-05-18,433.53303262345196
1998-05-19,435.0736581295165
1998-05-20,439.4441276426607
1998-05-21,444.89020631865657
1998-05-22,444.5151179541642
1998-05-25,441.50189861234674
1998-05-26,438.55346561805595
1998-05-27,433.38231734227776
1998-05-28,429.9808185182072
1998-05-29,429.71099771783975
1998-06-01,419.7761006196292
1998-06-02,420.3346945842765
1998-06-03,420.48060446265924
1998-06-04,418.32055638251
1998-06-05,411.92292425491206
1998-06-08,407.76251558090024
1998-06-09,407.32974608260014
1998-06-10,399.23829059970035
1998-06-11,393.2401686606301
1998-06-12,389.5406926598278
1998-06-15,381.56809704910194
1998-06-16,381.2931544429272
1998-06-17,397.9174920986244
1998-06-18,409.55397203819945
1998-06-19,415.138557349888
1998-06-22,402.5804590868734
1998-06-23,399.64953853346134
1998-06-24,396.5427662691284
1998-06-25,396.85935274437225
1998-06-26,393.9711005093143
1998-06-29,397.49597915323284
1998-06-30,409.2000135304287
1998-07-01,414.7848992949879
1998-07-02,414.3236296725318
1998-07-03,418.78794407125605
1998-07-06,422.1292320171881
1998-07-07,427.204524127318
1998-07-08,422.7651612525424
1998-07-09,417.2917101611826
1998-07-10,412.3501419442742
1998-07-13,412.1100607712705
1998-07-14,418.00725431828045
1998-07-15,418.2210275780265
1998-07-16,423.00326285578734
1998-07-17,424.45800863269585
1998-07-20,426.0503036808876
1998-07-21,422.6908284434089
1998-07-22,417.7354651237059
1998-07-23,413.17922274325605
1998-07-24,416.6388548468796
1998-07-27,408.27725767597803
1998-07-28,409.8231332602179
1998-07-29,407.5001620917686
1998-07-30,408.54331333036055
1998-07-31,407.08399657902675
1998-08-03,400.0538367735162
1998-08-04,400.8945773406945
1998-08-05,399.98123116599396
1998-08-06,396.23808962974624
1998-08-07,392.8239027309911
1998-08-10,386.0910507568891
1998-08-11,379.119713894181
1998-08-12,378.76768712049875
1998-08-13,380.7535297223172
1998-08-14,379.8385678299236
1998-08-17,372.66199301738425
1998-08-18,374.9463958332109
1998-08-19,383.16089180743006
1998-08-20,387.459787509069
1998-08-21,379.319301502386
1998-08-24,376.7080268978743
1998-08-25,375.89499431049865
1998-08-26,372.0165388180038
1998-08-27,368.4564617599606
1998-08-28,358.71913017432433
1998-08-31,364.58255797810284
1998-09-01,371.7807581859649
1998-09-02,373.51871586227185
1998-09-03,376.62452053978365
1998-09-04,376.8527318942935
1998-09-07,394.3807447630924
1998-09-08,390.7517191390931
1998-09-09,381.7818140590474
1998-09-10,384.3058964197642
1998-09-11,382.2346739289825
1998-09-14,382.1653395667446
1998-09-15,383.40124724681044
1998-09-16,382.22921480526696
1998-09-17,384.1918949027009
1998-09-18,383.62631816087116
1998-09-21,376.34305168634245
1998-09-22,373.6008326199679
1998-09-23,371.454951174903
1998-09-24,377.8173161414416
1998-09-25,375.13677198357783
1998-09-28,374.2736367177342
1998-09-29,376.3274683575906
1998-09-30,363.3245016373072
1998-10-01,355.9511663954072
1998-10-02,355.8694875547703
1998-10-05,352.1376124608861
1998-10-06,355.7821637130801
1998-10-07,381.07071456624607
1998-10-08,386.49178040810847
1998-10-09,389.342462407232
1998-10-12,395.6493542324577
1998-10-13,385.59179740808133
1998-10-14,385.72430422492994
1998-10-15,389.9729226361696
1998-10-16,396.59441066153494
1998-10-19,403.0200646151553
1998-10-20,400.4509532930187
1998-10-21,407.5077504043409
1998-10-22,406.4570893016895
1998-10-23,403.9488673348952
1998-10-26,402.71282298012744
1998-10-27,401.0068398944538
1998-10-28,401.43771922888976
1998-10-29,405.64902177273206
1998-10-30,406.93397680055966
1998-11-02,415.7612881504635
1998-11-03,415.44804412372116
1998-11-04,420.48740811981116
1998-11-05,420.7419509732372
1998-11-06,418.67777202926
1998-11-09,411.988126535538
1998-11-10,404.8334778237034
1998-11-11,411.60962381661193
1998-11-12,404.3607832637391
1998-11-13,409.43556022135226
1998-11-16,419.20894629898646
1998-11-17,417.29579014487706
1998-11-18,421.6213059139436
1998-11-19,428.7249889321459
1998-11-20,430.4036539019136
1998-11-23,431.68367204776405
1998-11-24,438.5391968317948
1998-11-25,436.8692124650002
1998-11-26,438.7825070859604
1998-11-27,439.271715639511
1998-11-30,439.4838858856314
1998-12-01,436.21049390172067
1998-12-02,441.49065815065757
1998-12-03,440.8387301571277
1998-12-04,440.3772374458258
1998-12-07,443.75170648844727
1998-12-08,442.75431951531266
1998-12-09,447.8384552306332
1998-12-10,452.09296941097006
1998-12-11,449.3040221868047
1998-12-14,450.69564369763117
1998-12-15,449.1180855455795
1998-12-16,447.42923633655914
1998-12-17,443.1941146491485
1998-12-18,445.95174403336466
1998-12-21,446.43293279662424
1998-12-22,439.79702243174427
1998-12-23,440.896961047574
1998-12-24,439.053764421877
1998-12-25,441.45703557018635
1998-12-28,440.7760033612696
1998-12-29,443.049506878568
1998-12-30,447.9471034220432
1998-12-31,453.35818981875326
1999-01-01,453.3697045997725
1999-01-04,452.5327720018539
1999-01-05,453.4247511741249
1999-01-06,458.6003393172991
1999-01-07,467.65880283459825
1999-01-08,466.17043933052406
1999-01-11,475.8008763541554
1999-01-12,468.3377388722878
1999-01-13,459.8642022551465
1999-01-14,458.42469723704284
1999-01-15,458.8704542480024
1999-01-18,461.27648237285047
1999-01-19,464.68088939000376
1999-01-20,468.16044834684357
1999-01-21,468.44971010960876
1999-01-22,460.41609083898703
1999-01-25,457.8592053322866
1999-01-26,460.34802554187957
1999-01-27,461.4852182351996
1999-01-28,457.18978368596595
1999-01-29,460.16371097628263
1999-02-01,464.68042240360296
1999-02-02,470.4540625682219
1999-02-03,467.33064407102387
1999-02-04,466.73343779752395
1999-02-05,462.42885577566943
1999-02-08,460.43726404018
1999-02-09,456.7632991627286
1999-02-10,456.62770530490553
1999-02-11,459.38437053700375
1999-02-12,461.81733841630387
1999-02-15,461.5100075964639
1999-02-16,456.7386456971028
1999-02-17,454.16489686308825
1999-02-18,452.0076382601355
1999-02-19,449.62934301129764
1999-02-22,452.3641008951482
1999-02-23,453.05852252786053
1999-02-24,452.00369572277094
1999-02-25,455.4334028153093
1999-02-26,461.0967081815606
1999-03-01,461.23111377568233
1999-03-02,457.23126272227375
1999-03-03,456.21381033532447
1999-03-04,450.9207587562672
1999-03-05,462.8664290242784
1999-03-08,466.0016621846518
1999-03-09,469.0713512999022
1999-03-10,476.7303870214222
1999-03-11,477.1532537825554
1999-03-12,482.15307077193216
1999-03-15,489.4110714469743
1999-03-16,497.40499986897004
1999-03-17,500.80912160887726
1999-03-18,498.59960238201614
1999-03-19,510.6178736815349
1999-03-22,510.04901496528794
1999-03-23,509.97377071629177
1999-03-24,505.64016924191776
1999-03-25,510.65110831736365
1999-03-26,507.18715359044944
1999-03-29,509.5735646555783
1999-03-30,510.67215923433025
1999-03-31,520.4668893269333
1999-04-01,526.0702386172644
1999-04-02,529.300743093226
1999-04-05,529.1655101189648
1999-04-06,533.4411436250707
1999-04-07,536.6679280685988
1999-04-08,545.0596842925942
1999-04-09,553.5138903287375
1999-04-12,551.1314268936554
1999-04-13,553.4393230284309
1999-04-14,559.5377619123951
1999-04-15,560.4838418058589
1999-04-16,568.4817960452827
1999-04-19,567.204322300586
1999-04-20,561.2017958465443
1999-04-21,554.3091291339916
1999-04-22,560.6698806216331
1999-04-23,568.1633137427139
1999-04-26,573.0478975378836
1999-04-27,571.8858638404024
1999-04-28,575.529872045455
1999-04-29,575.4347450932285
1999-04-30,579.0534646515696
1999-05-03,579.3865258254608
1999-05-04,580.4316042775483
1999-05-05,580.9689924159622
1999-05-06,590.1250093723688
1999-05-07,585.6341569790068
1999-05-10,589.9218433517091
1999-05-11,583.8697340348142
1999-05-12,582.9244658866083
1999-05-13,578.2451011219383
1999-05-14,577.1810554286442
1999-05-17,564.1108566533247
1999-05-18,564.3582132279114
1999-05-19,556.127876977026
1999-05-20,553.6573155940947
1999-05-21,554.3480927716447
1999-05-24,554.8787801185352
1999-05-25,553.8595689598643
1999-05-26,554.4495927125431
1999-05-27,554.3953309806914
1999-05-28,552.1995706528828
1999-05-31,549.7047095024154
1999-06-01,556.4643218323965
1999-06-02,560.7470067691127
1999-06-03,561.6949334795637
1999-06-04,565.6227858055491
1999-06-07,573.0094189323132
1999-06-08,581.1167582452985
1999-06-09,585.9515303752698
1999-06-10,595.0583548446283
1999-06-11,599.7342169240161
1999-06-14,593.3220996907202
1999-06-15,587.492746504769
1999-06-16,592.159326373773
1999-06-17,601.8446689202822
1999-06-18,601.1317039297535
1999-06-21,607.0914735777026
1999-06-22,615.0022476462145
1999-06-23,617.9595881475375
1999-06-24,615.4788656624479
1999-06-25,615.808449637378
1999-06-28,621.287191874228
1999-06-29,627.1121407163674
1999-06-30,628.7908465670179
1999-07-01,640.7961526785974
1999-07-02,647.893946329916
1999-07-05,651.2866993728678
1999-07-06,650.5129712700477
1999-07-07,646.5820811403754
1999-07-08,640.5398710464797
1999-07-09,642.4944785831851
1999-07-12,648.6654707904546
1999-07-13,651.1621963678576
1999-07-14,653.5561152179413
1999-07-15,658.0461741129134
1999-07-16,650.2224185431754
1999-07-19,656.6062197445386
1999-07-20,658.6629777610409
1999-07-21,655.1185827858637
1999-07-22,647.2318344105653
1999-07-23,642.779161364276
1999-07-26,639.3128131882804
1999-07-27,634.1437470781838
1999-07-28,643.4986203478445
1999-07-29,655.4851159630241
1999-07-30,655.0084944994014
1999-08-02,653.3196376841275
1999-08-03,654.5886331166566
1999-08-04,655.3945680095537
1999-08-05,642.6643497054724
1999-08-06,638.1600052273154
1999-08-09,635.6438073199919
1999-08-10,636.0234987909272
1999-08-11,630.164465313923
1999-08-12,636.8597271219606
1999-08-13,637.7450331893609
1999-08-16,653.3939387450018
1999-08-17,655.6895581254074
1999-08-18,665.726354518748
1999-08-19,665.458507064948
1999-08-20,670.92878205438
1999-08-23,674.6607822485712
1999-08-24,677.5319194731287
1999-08-25,679.4649448534016
1999-08-26,673.5946143504488
1999-08-27,674.1086317520317
1999-08-30,677.3343163006905
1999-08-31,683.5571230926797
1999-09-01,689.7376235901398
1999-09-02,692.7004311107189
1999-09-03,690.8125782074926
1999-09-06,700.7429918521627
1999-09-07,695.9721481026538
1999-09-08,694.5957256994045
1999-09-09,709.6530612574384
1999-09-10,718.0272584536772
1999-09-13,740.8204343332648
1999-09-14,740.7896196952588
1999-09-15,743.4912776682672
1999-09-16,724.2011347717723
1999-09-17,715.5443865537264
1999-09-20,718.8890679755051
1999-09-21,725.4502000813951
1999-09-22,711.9262347464279
1999-09-23,711.7410870180837
1999-09-24,693.9525956214039
1999-09-27,682.7157250207998
1999-09-28,692.6734450111234
1999-09-29,691.5527730578304
1999-09-30,705.12796476836
1999-10-01,715.8856111978224
1999-10-04,710.9853637904885
1999-10-05,706.8394545768592
1999-10-06,705.6539749401273
1999-10-07,712.561276966126
1999-10-08,711.9609541746005
1999-10-11,715.9294112510479
1999-10-12,718.7486040761047
1999-10-13,706.7721701951797
1999-10-14,707.3818965975556
1999-10-15,700.8399314606163
1999-10-18,676.5665433607445
1999-10-19,676.3306838454241
1999-10-20,692.9398041579672
1999-10-21,691.7730776860441
1999-10-22,695.8705778260608
1999-10-25,701.1823505151394
1999-10-26,699.6563634369712
1999-10-27,699.809018988409
1999-10-28,698.5844734439872
1999-10-29,708.9107952901577
1999-11-01,710.6317011623624
1999-11-02,715.8653647393309
1999-11-03,711.625218115025
1999-11-04,720.8672350923455
1999-11-05,716.7809529956819
1999-11-08,718.6429216839567
1999-11-09,723.3465238511839
1999-11-10,728.9396200765103
1999-11-11,725.7188813739763
1999-11-12,726.7236258205996
1999-11-15,727.0257850442471
1999-11-16,721.9054824802738
1999-11-17,725.950199956467
1999-11-18,728.7788495623155
1999-11-19,732.3273346213314
1999-11-22,740.3826228185468
1999-11-23,742.228282174613
1999-11-24,737.1600080223968
1999-11-25,727.4580884071703
1999-11-26,736.5580689983673
1999-11-29,738.0320645884736
1999-11-30,732.9954215134853
1999-12-01,724.2814343018875
1999-12-02,712.80710506217
1999-12-03,719.842723511506
1999-12-06,723.4839587956355
1999-12-07,726.9103108590576
1999-12-08,722.6585035435389
1999-12-09,722.56869158424
1999-12-10,730.5471705074496
1999-12-13,729.5345695680772
1999-12-14,719.6181818472025
1999-12-15,716.1395471726593
1999-12-16,718.182439795163
1999-12-17,712.9711675565267
1999-12-20,707.985324388595
1999-12-21,705.9974986989511
1999-12-22,716.8936250026271
1999-12-23,715.476317426843
1999-12-24,720.2855716453377
1999-12-27,718.9519803763652
1999-12-28,717.25018069172
1999-12-29,719.865828911334
1999-12-30,728.716840302896
1999-12-31,728.7314346351994
2000-01-03,737.8879091982665
2000-01-04,737.750859834417
2000-01-05,713.159813235333
2000-01-06,696.6521063844235
2000-01-07,691.0907749261477
2000-01-10,697.1546003800937
2000-01-11,708.6583303814509
2000-01-12,707.4093653864454
2000-01-13,708.050745957768
2000-01-14,707.4813965393197
2000-01-17,722.2415241410503
2000-01-18,719.0852894907016
2000-01-19,709.4802935810703
2000-01-20,711.6900565064748
2000-01-21,709.1898682771046
2000-01-24,709.2933484707665
2000-01-25,705.6427712861583
2000-01-26,712.6008089995833
2000-01-27,726.397306455548
2000-01-28,725.5505335287887
2000-01-31,722.4037660146749
2000-02-01,721.9867138722683
2000-02-02,727.7824400583743
2000-02-03,730.2287281894779
2000-02-04,733.1952957735408
2000-02-07,735.011390175941
2000-02-08,727.0003492011
2000-02-09,731.7300283402677
2000-02-10,733.6439409531525
2000-02-11,731.6937372247091
2000-02-14,727.6802001461481
2000-02-15,720.2072694052215
2000-02-16,717.4672824400986
2000-02-17,718.5814552999418
2000-02-18,723.1612190859997
2000-02-21,715.2071216014075
2000-02-22,706.8888149845836
2000-02-23,705.9556262150624
2000-02-24,713.9788756973146
2000-02-25,722.2043689404043
2000-02-28,728.7955690177275
2000-02-29,726.653290375253
2000-03-01,740.996511774809
2000-03-02,740.5298419409295
2000-03-03,733.4218305178039
2000-03-06,725.9920280895393
2000-03-07,724.1229691383445
2000-03-08,727.6634845788784
2000-03-09,733.7519973748493
2000-03-10,734.9102268058834
2000-03-13,710.2047929269797
2000-03-14,709.705321542775
2000-03-15,715.0625772403573
2000-03-16,722.0563577438614
2000-03-17,728.4628555720756
2000-03-20,725.1574074604686
2000-03-21,728.7270411787059
2000-03-22,733.3915389021512
2000-03-23,728.1332894965072
2000-03-24,727.0120618093637
2000-03-27,732.9214403698413
2000-03-28,739.2799176107239
2000-03-29,750.2024904009137
2000-03-30,747.0650698760757
2000-03-31,755.3699724002332
2000-04-03,740.7223803992517
2000-04-04,721.6247932548247
2000-04-05,714.112758600279
2000-04-06,707.8646965439066
2000-04-07,715.5977074732967
2000-04-10,722.7810330256024
2000-04-11,718.0037723575446
2000-04-12,722.7528936100674
2000-04-13,708.4296091301572
2000-04-14,703.8781627054659
2000-04-17,644.9523960218016
2000-04-18,655.2431344300028
2000-04-19,667.3829789245493
2000-04-20,673.5704650081111
2000-04-21,674.7803611105854
2000-04-24,677.362394721667
2000-04-25,674.0518111721364
2000-04-26,672.2430659541287
2000-04-27,664.997337225882
2000-04-28,662.9917184969102
2000-05-01,665.7589610139302
2000-05-02,672.7043317479347
2000-05-03,670.4769220523316
2000-05-04,674.3067025974046
2000-05-05,675.9375426054555
2000-05-08,677.5360561850188
2000-05-09,668.9170753490615
2000-05-10,664.6552356128852
2000-05-11,654.5158340664718
2000-05-12,661.8818543149865
2000-05-15,657.1752638493914
2000-05-16,661.5788683107625
2000-05-17,661.273829285977
2000-05-18,655.5161809853937
2000-05-19,658.7687232911267
2000-05-22,638.4910945484222
2000-05-23,633.801690339407
2000-05-24,621.2727750814323
2000-05-25,627.0325913141476
2000-05-26,624.1849506575589
2000-05-29,629.525992234704
2000-05-30,634.4136385516998
2000-05-31,635.5519321387914
2000-06-01,634.2327229651172
2000-06-02,642.2144905026075
2000-06-05,656.6587603450395
2000-06-06,665.6013665826218
2000-06-07,666.5705865062758
2000-06-08,665.0283443985559
2000-06-09,665.0684462846284
2000-06-12,668.8495473006465
2000-06-13,664.7285611834767
2000-06-14,663.744948452613
2000-06-15,658.1057637485031
2000-06-16,658.1432366851535
