Date,AC ASIA SMALL GROWTH
1997-03-28,814.8963755464449
1997-03-31,811.2726411735437
1997-04-01,808.8413760001075
1997-04-02,813.3245304595621
1997-04-03,811.5447248485681
1997-04-04,801.038657170068
1997-04-07,784.1744520351165
1997-04-08,776.3785124453973
1997-04-09,768.6490634234824
1997-04-10,758.7327537682959
1997-04-11,759.1300873115983
1997-04-14,755.7765939790457
1997-04-15,758.9758321757944
1997-04-16,768.5698506962648
1997-04-17,775.5541031251541
1997-04-18,791.387313306151
1997-04-21,805.9335617335604
1997-04-22,806.9289441423833
1997-04-23,810.8292873428669
1997-04-24,808.8920806320856
1997-04-25,807.2325823554868
1997-04-28,802.035261440804
1997-04-29,800.700422590481
1997-04-30,809.4002218773705
1997-05-01,817.7413665227842
1997-05-02,818.8396947166267
1997-05-05,819.6069338468207
1997-05-06,838.5573478290283
1997-05-07,841.7922892542521
1997-05-08,844.605969093737
1997-05-09,853.0410750649759
1997-05-12,870.3821488245501
1997-05-13,872.8681092452897
1997-05-14,878.4120667919373
1997-05-15,888.6852608468085
1997-05-16,899.2381238334555
1997-05-19,900.1422814762905
1997-05-20,913.7479062219678
1997-05-21,905.3390426511907
1997-05-22,894.0352668953268
1997-05-23,900.3022307344679
1997-05-26,895.3954784755008
1997-05-27,891.5123015733914
1997-05-28,904.5101069046843
1997-05-29,903.6739153532353
1997-05-30,904.2077854921259
1997-06-02,907.5823059524394
1997-06-03,911.6676763084129
1997-06-04,913.5272579853706
1997-06-05,918.0121367205613
1997-06-06,919.0127796295202
1997-06-09,934.6146349121287
1997-06-10,936.7915563858154
1997-06-11,941.5258457988697
1997-06-12,927.6054109753879
1997-06-13,922.0508848559728
1997-06-16,933.8160984197824
1997-06-17,935.0443029710125
1997-06-18,934.7269538398983
1997-06-19,930.6664850526267
1997-06-20,928.1008317881872
1997-06-23,921.897040186362
1997-06-24,921.0412982693387
1997-06-25,932.961922094711
1997-06-26,935.6477482947722
1997-06-27,928.8855022781805
1997-06-30,931.1486664226338
1997-07-01,924.6600597859725
1997-07-02,926.6247982543209
1997-07-03,929.193921250223
1997-07-04,923.7388197116278
1997-07-07,925.7601587525178
1997-07-08,924.0878445664016
1997-07-09,918.7784201172706
1997-07-10,919.0458364150395
1997-07-11,916.0480760942906
1997-07-14,918.70987408855
1997-07-15,907.6948039045631
1997-07-16,906.258699375532
1997-07-17,904.3527679885365
1997-07-18,907.105662366937
1997-07-21,903.5397192013435
1997-07-22,898.1713596194718
1997-07-23,893.5740865576718
1997-07-24,893.782023707677
1997-07-25,891.6371422620743
1997-07-28,889.2982492168888
1997-07-29,884.9208259534153
1997-07-30,877.5409980190786
1997-07-31,877.2468189382136
1997-08-01,872.8188484670713
1997-08-04,866.821911000609
1997-08-05,857.2725132080126
1997-08-06,857.5678478520517
1997-08-07,851.4939171300815
1997-08-08,860.2239974650355
1997-08-11,848.5817027119191
1997-08-12,850.7677098018708
1997-08-13,851.3947431617648
1997-08-14,846.073684343378
1997-08-15,851.0082829433815
1997-08-18,839.795521749436
1997-08-19,833.9639696153855
1997-08-20,842.0350318531741
1997-08-21,846.0512726741927
1997-08-22,837.2192673024604
1997-08-25,829.3434137712622
1997-08-26,830.5226107888732
1997-08-27,821.6246656981433
1997-08-28,812.8904126502763
1997-08-29,793.697649631
1997-09-01,779.7810047251809
1997-09-02,772.0990103538988
1997-09-03,786.8667974960276
1997-09-04,782.9995277135594
1997-09-05,786.537065800785
1997-09-08,789.5935922627344
1997-09-09,798.2699502653744
1997-09-10,797.9810641756715
1997-09-11,787.4891759689173
1997-09-12,776.5301011506239
1997-09-15,779.0229062498502
1997-09-16,772.149815301013
1997-09-17,768.0022702420542
1997-09-18,755.4458364420715
1997-09-19,753.2096605897692
1997-09-22,747.8711452217741
1997-09-23,748.9090481702639
1997-09-24,754.147600838419
1997-09-25,744.798865587363
1997-09-26,729.8942447550334
1997-09-29,717.4513384301271
1997-09-30,717.7283482566775
1997-10-01,712.2077855290087
1997-10-02,704.7152587946078
1997-10-03,698.6704588090998
1997-10-06,704.3053333513833
1997-10-07,702.1152763737474
1997-10-08,707.4562296917967
1997-10-09,705.1412084911433
1997-10-10,710.1723460601145
1997-10-13,697.139804358748
1997-10-14,690.8416527136902
1997-10-15,686.5398007747123
1997-10-16,695.1696790533689
1997-10-17,692.3499216913783
1997-10-20,680.2490713997735
1997-10-21,683.3056249444253
1997-10-22,684.8518151562722
1997-10-23,667.6338715157301
1997-10-24,670.3800436300091
1997-10-27,659.7013621957869
1997-10-28,640.4324801630465
1997-10-29,656.5758532171687
1997-10-30,649.8600247069639
1997-10-31,653.6357999697904
1997-11-03,660.837228661589
1997-11-04,654.3115693326705
1997-11-05,649.1262915702239
1997-11-06,643.0635602035978
1997-11-07,625.5528339871108
1997-11-10,617.6640506405781
1997-11-11,613.4669305046857
1997-11-12,602.4767308832311
1997-11-13,598.0543248012311
1997-11-14,589.3394834915496
1997-11-17,609.4046052483285
1997-11-18,612.8586050312875
1997-11-19,592.052710164979
1997-11-20,592.3047750706295
1997-11-21,603.085102810439
1997-11-24,597.504921666345
1997-11-25,568.9717306507279
1997-11-26,563.3670541641287
1997-11-27,568.1451096906898
1997-11-28,567.0160616041305
1997-12-01,564.334861688711
1997-12-02,568.2704337626037
1997-12-03,563.5833378140395
1997-12-04,556.2768591935101
1997-12-05,552.9174999835157
1997-12-08,546.7604904586611
1997-12-09,547.9546451983489
1997-12-10,548.2385842743986
1997-12-11,533.6181691564294
1997-12-12,526.4839891452763
1997-12-15,519.2180459687522
1997-12-16,516.7797020033829
1997-12-17,534.1200126030798
1997-12-18,527.3614242506678
1997-12-19,508.6326971668373
1997-12-22,489.2951410107342
1997-12-23,487.7922757764046
1997-12-24,483.1413365939799
1997-12-25,485.2734894372663
1997-12-26,489.58117947142176
1997-12-29,489.85131131295236
1997-12-30,496.44381229729953
1997-12-31,497.1173050284613
1998-01-01,497.67821264143066
1998-01-02,491.0582581779967
1998-01-05,483.72449698655674
1998-01-06,476.50502102608095
1998-01-07,476.9533325653664
1998-01-08,473.3762554192044
1998-01-09,472.80259273079986
1998-01-12,455.4986959440871
1998-01-13,461.124158651278
1998-01-14,468.8743479576374
1998-01-15,469.63162819225494
1998-01-16,485.449064959335
1998-01-19,498.1078696061869
1998-01-20,501.85919662052396
1998-01-21,514.6971313815516
1998-01-22,513.7494654583362
1998-01-23,521.646459182265
1998-01-26,540.1224195653426
1998-01-27,550.9174075072392
1998-01-28,565.5653721448075
1998-01-29,555.4211102160108
1998-01-30,542.1964614414571
1998-02-02,550.3856457663773
1998-02-03,561.5755225940022
1998-02-04,567.6979447914155
1998-02-05,575.401137613126
1998-02-06,581.746384934899
1998-02-09,587.3060339788603
1998-02-10,598.2511100822705
1998-02-11,598.9185029234768
1998-02-12,599.3535019573668
1998-02-13,582.3953574811367
1998-02-16,570.7450161752607
1998-02-17,569.5197928057336
1998-02-18,572.1906522543983
1998-02-19,574.4423524246281
1998-02-20,570.8284037904657
1998-02-23,569.4561754579329
1998-02-24,564.9561924311555
1998-02-25,564.1615607722094
1998-02-26,574.3290056132435
1998-02-27,589.3156820277619
1998-03-02,603.6990889269339
1998-03-03,600.9824779165519
1998-03-04,595.3666045721587
1998-03-05,581.7148790469075
1998-03-06,583.9304075187551
1998-03-09,581.9823940641845
1998-03-10,581.6417897794117
1998-03-11,574.9732805538337
1998-03-12,572.5882985735465
1998-03-13,586.3428970865737
1998-03-16,577.4238122551864
1998-03-17,578.8768772413378
1998-03-18,571.0681232232065
1998-03-19,572.3923672915269
1998-03-20,573.8248246552772
1998-03-23,572.9059415918758
1998-03-24,568.9462937437789
1998-03-25,577.6379664654218
1998-03-26,583.0930647918001
1998-03-27,577.8881572933641
1998-03-30,563.6845777501554
1998-03-31,556.6072219580569
1998-04-01,547.6523112411617
1998-04-02,530.6474730918217
1998-04-03,527.7057659115851
1998-04-06,534.2333736084416
1998-04-07,542.0662644368522
1998-04-08,553.962286291473
1998-04-09,566.0964657116343
1998-04-10,566.8376736494288
1998-04-13,567.6910634391861
1998-04-14,566.0591620921485
1998-04-15,569.1121628093846
1998-04-16,554.7266114925079
1998-04-17,552.7385246435961
1998-04-20,550.3694161089219
1998-04-21,552.9973910706926
1998-04-22,554.2083359000615
1998-04-23,553.1992334683896
1998-04-24,554.8291451345416
1998-04-27,543.5034119235394
1998-04-28,538.9790180132658
1998-04-29,538.5994490794834
1998-04-30,539.7378038288065
1998-05-01,536.4420311812105
1998-05-04,535.6151070913638
1998-05-05,538.1246023901142
1998-05-06,528.9369279547022
1998-05-07,524.1835231419087
1998-05-08,525.993592215526
1998-05-11,528.1438832060911
1998-05-12,522.0095584530297
1998-05-13,515.1404148540805
1998-05-14,515.052983901144
1998-05-15,514.2387230437672
1998-05-18,506.8523684475758
1998-05-19,508.7117818858735
1998-05-20,514.6948330798612
1998-05-21,521.5943675853753
1998-05-22,520.6875965655207
1998-05-25,517.4225121959821
1998-05-26,513.6176633946028
1998-05-27,508.07128050003246
1998-05-28,503.52355738924723
1998-05-29,502.45103938010294
1998-06-01,491.40236111577576
1998-06-02,492.9596383825917
1998-06-03,493.71535260456886
1998-06-04,491.0459093862533
1998-06-05,484.3759504607179
1998-06-08,479.27579130467853
1998-06-09,479.3536729069186
1998-06-10,470.6951122677819
1998-06-11,463.27202350876956
1998-06-12,458.1079643465214
1998-06-15,448.29192369109893
1998-06-16,448.4601978884255
1998-06-17,469.0576985593514
1998-06-18,483.32102206253086
1998-06-19,489.6869934790187
1998-06-22,475.08754630337273
1998-06-23,471.30109142228275
1998-06-24,466.83927472274013
1998-06-25,467.69877755430736
1998-06-26,463.92829643872756
1998-06-29,468.6819380360051
1998-06-30,482.7716813466853
1998-07-01,489.57612839004236
1998-07-02,488.0189791755429
1998-07-03,493.38957848459955
1998-07-06,497.8490864032077
1998-07-07,504.0812485760313
1998-07-08,498.63529868153597
1998-07-09,491.57771972673254
1998-07-10,485.50009560854284
1998-07-13,485.8724494965277
1998-07-14,492.011784879236
1998-07-15,491.67122115917135
1998-07-16,496.579319084851
1998-07-17,498.58098638096953
1998-07-20,500.7326036334687
1998-07-21,496.49233003514
1998-07-22,490.8229468706853
1998-07-23,485.4436215929255
1998-07-24,489.7064322420165
1998-07-27,480.33311865875413
1998-07-28,482.2711237403237
1998-07-29,479.65337733971415
1998-07-30,480.5547250629112
1998-07-31,478.9365583045333
1998-08-03,471.0250165668479
1998-08-04,471.76778577609724
1998-08-05,471.43109385438913
1998-08-06,467.4882555221783
1998-08-07,463.35774157736216
1998-08-10,454.87031008471126
1998-08-11,446.7376996485149
1998-08-12,446.39710994344404
1998-08-13,449.2976531350044
1998-08-14,447.5921995532807
1998-08-17,438.58803880992383
1998-08-18,441.6054705881573
1998-08-19,451.3664341200102
1998-08-20,457.4032060924918
1998-08-21,447.7078167765684
1998-08-24,445.01970342715833
1998-08-25,443.98354251204137
1998-08-26,439.53629481661534
1998-08-27,437.2199308671114
1998-08-28,424.2479949070853
1998-08-31,432.01437495229453
1998-09-01,441.37200934560093
1998-09-02,442.4290329256561
1998-09-03,447.07385502205426
1998-09-04,446.4330894100155
1998-09-07,468.69420166693004
1998-09-08,463.714075333671
1998-09-09,451.96520808170084
1998-09-10,454.92002808628376
1998-09-11,451.93884534888775
1998-09-14,451.89437837735034
1998-09-15,453.21469219060054
1998-09-16,452.0216642202937
1998-09-17,454.6896773729158
1998-09-18,454.415875817225
1998-09-21,445.48606132263734
1998-09-22,442.12763193730507
1998-09-23,439.2307364460977
1998-09-24,446.4324436999842
1998-09-25,442.4001300431432
1998-09-28,441.55688336585536
1998-09-29,442.96569232577417
1998-09-30,425.93966562197306
1998-10-01,416.14342299481467
1998-10-02,415.97356871954884
1998-10-05,410.85342702399805
1998-10-06,416.7894220658613
1998-10-07,447.11495469153385
1998-10-08,454.3828522150591
1998-10-09,458.51683319661544
1998-10-12,465.8640337920516
1998-10-13,452.42551171099547
1998-10-14,452.5926148917278
1998-10-15,458.27131527019657
1998-10-16,466.70589099384904
1998-10-19,475.24513032148747
1998-10-20,472.5650054642999
1998-10-21,481.9024483428999
1998-10-22,480.34097829933796
1998-10-23,477.46000219072516
1998-10-26,475.6983980731648
1998-10-27,473.78658072930267
1998-10-28,473.51341926410475
1998-10-29,478.0055669890202
1998-10-30,478.7708974714542
1998-11-02,489.89428655108617
1998-11-03,489.35376148395443
1998-11-04,495.8558758461312
1998-11-05,495.2995637373222
1998-11-06,491.70998640016103
1998-11-09,483.17581498259676
1998-11-10,474.98332869102603
1998-11-11,482.97679206279594
1998-11-12,472.9922530384795
1998-11-13,478.82508640498514
1998-11-16,491.80053687326244
1998-11-17,490.0666746009934
1998-11-18,494.68077663860475
1998-11-19,503.50492553427773
1998-11-20,505.6819982694686
1998-11-23,506.87010542858025
1998-11-24,515.6564157013969
1998-11-25,514.4910006134701
1998-11-26,517.1449947271655
1998-11-27,518.1414532966929
1998-11-30,518.6813049908071
1998-12-01,515.0058227465199
1998-12-02,521.5007465428682
1998-12-03,521.5291544032241
1998-12-04,521.282867119421
1998-12-07,525.3476344142048
1998-12-08,524.0467169191797
1998-12-09,531.1292247679779
1998-12-10,536.3452935228788
1998-12-11,532.9550716932346
1998-12-14,535.424262049004
1998-12-15,532.5226509521966
1998-12-16,530.2115217811057
1998-12-17,523.5340961630234
1998-12-18,527.0789961441989
1998-12-21,527.5741351259911
1998-12-22,518.7299989163831
1998-12-23,520.1841098995102
1998-12-24,517.6174217286673
1998-12-25,520.8336837914206
1998-12-28,520.3097824919923
1998-12-29,522.7276170749888
1998-12-30,528.4699693824828
1998-12-31,534.9058584232166
1999-01-01,534.9212626671381
1999-01-04,533.1398446266201
1999-01-05,534.0940035381849
1999-01-06,539.6715957719982
1999-01-07,550.1774051141401
1999-01-08,548.396153157341
1999-01-11,559.935545608534
1999-01-12,549.8886156066521
1999-01-13,540.0353118667269
1999-01-14,538.4087129725624
1999-01-15,538.819864987683
1999-01-18,541.5112146197457
1999-01-19,545.0014021994758
1999-01-20,548.7699165515712
1999-01-21,548.9646849351515
1999-01-22,539.1803417630148
1999-01-25,536.263412036195
1999-01-26,539.7065540672696
1999-01-27,540.7145460811333
1999-01-28,535.04560561544
1999-01-29,537.9379450080066
1999-02-01,542.9415414055787
1999-02-02,549.9101904264097
1999-02-03,545.4410659983002
1999-02-04,543.3370802327661
1999-02-05,537.0272439032027
1999-02-08,534.2108575072939
1999-02-09,529.7973317043223
1999-02-10,530.5240789160943
1999-02-11,533.204538229267
1999-02-12,536.6536979048141
1999-02-15,536.0165763750613
1999-02-16,530.4760054724712
1999-02-17,526.9894895206435
1999-02-18,523.4026219107226
1999-02-19,519.0820492923172
1999-02-22,522.3819374930387
1999-02-23,523.3437420639304
1999-02-24,522.675942164646
1999-02-25,528.8734509521712
1999-02-26,536.9500699717713
1999-03-01,537.242242038682
1999-03-02,531.3888439344875
1999-03-03,529.5002116523121
1999-03-04,523.1093184740384
1999-03-05,537.9959914116907
1999-03-08,541.803595076442
1999-03-09,545.4604637805157
1999-03-10,555.4940445759471
1999-03-11,555.870959701825
1999-03-12,561.8094524430346
1999-03-15,571.4858957369634
1999-03-16,583.0696616552755
1999-03-17,587.5383885774193
1999-03-18,583.7937421677777
1999-03-19,599.6891225173601
1999-03-22,598.235970595854
1999-03-23,597.1495407155375
1999-03-24,591.7332008242311
1999-03-25,598.8255487823573
1999-03-26,594.2721836947135
1999-03-29,597.1285168367317
1999-03-30,598.9819101754046
1999-03-31,611.4624743231086
1999-04-01,618.5237228341891
1999-04-02,623.278680618724
1999-04-05,623.2991926921961
1999-04-06,629.4149178644346
1999-04-07,633.770082075291
1999-04-08,645.0302392183244
1999-04-09,655.1958068175876
1999-04-12,651.7336560727015
1999-04-13,654.2224279402255
1999-04-14,662.116852188376
1999-04-15,663.4580360254447
1999-04-16,672.5133641841282
1999-04-19,669.3972821032422
1999-04-20,662.0473656905342
1999-04-21,653.5380694620502
1999-04-22,660.7158320649531
1999-04-23,670.4213501153927
1999-04-26,677.4440574179406
1999-04-27,675.6206786534558
1999-04-28,680.0755281264005
1999-04-29,679.1679298090811
1999-04-30,683.4479242673746
1999-05-03,683.9427357935522
1999-05-04,685.3399779330028
1999-05-05,686.847455931869
1999-05-06,697.6094696339293
1999-05-07,692.3634430376881
1999-05-10,698.6545392579458
1999-05-11,690.4380459352673
1999-05-12,689.2946704796788
1999-05-13,682.9195194828657
1999-05-14,680.9427017389557
1999-05-17,664.4053361915245
1999-05-18,663.7916774182945
1999-05-19,654.1640667099259
1999-05-20,651.4957438635516
1999-05-21,652.3809966591922
1999-05-24,653.0390665075188
1999-05-25,652.7496834716953
1999-05-26,655.2699601000799
1999-05-27,655.4052564643373
1999-05-28,652.2309525135788
1999-05-31,648.7091300226186
1999-06-01,658.5874440838287
1999-06-02,665.0718790574573
1999-06-03,665.7024692828836
1999-06-04,670.0460363986958
1999-06-07,679.5369715072516
1999-06-08,689.848986473163
1999-06-09,695.8339438953376
1999-06-10,707.8948432744731
1999-06-11,713.6491441336309
1999-06-14,705.3762709380645
1999-06-15,698.6403635856191
1999-06-16,705.0623459236522
1999-06-17,717.5391071169104
1999-06-18,717.1067616684697
1999-06-21,725.7219506369479
1999-06-22,735.9569098587206
1999-06-23,739.2367428913683
1999-06-24,736.1117866321977
1999-06-25,736.2429066172314
1999-06-28,743.7372190680107
1999-06-29,751.6016976397809
1999-06-30,752.9184090334842
1999-07-01,767.6131005481695
1999-07-02,776.245817115778
1999-07-05,780.5869547855287
1999-07-06,779.4336024655743
1999-07-07,775.0477830068364
1999-07-08,766.6154234172843
1999-07-09,769.2163362707689
1999-07-12,777.5086936858111
1999-07-13,781.3613594446584
1999-07-14,784.2704003270031
1999-07-15,789.3713554950441
1999-07-16,779.908982280773
1999-07-19,789.2048205171761
1999-07-20,791.5563267208049
1999-07-21,787.5648261148061
1999-07-22,776.5933924529637
1999-07-23,770.1212256374372
1999-07-26,765.7754567012896
1999-07-27,759.3847297366781
1999-07-28,770.6035835803091
1999-07-29,785.9678506183566
1999-07-30,785.4349483988475
1999-08-02,784.1136503512444
1999-08-03,784.8951891116351
1999-08-04,785.7181466477955
1999-08-05,769.12234316644
1999-08-06,763.3535288357934
1999-08-09,760.6964812635895
1999-08-10,761.9820317626547
1999-08-11,755.5387632757565
1999-08-12,763.4088955782087
1999-08-13,764.241336432362
1999-08-16,784.4337686062394
1999-08-17,788.2634540669862
1999-08-18,800.5809777572833
1999-08-19,801.5099442471987
1999-08-20,808.3779266333262
1999-08-23,812.7586631352661
1999-08-24,816.3842335885013
1999-08-25,820.0584035354653
1999-08-26,812.2681174208428
1999-08-27,812.7347380716936
1999-08-30,816.9929203137265
1999-08-31,824.3787310790956
1999-09-01,831.2270302363391
1999-09-02,834.7182267754379
1999-09-03,832.5185035700204
1999-09-06,845.4125543307297
1999-09-07,838.2416564995633
1999-09-08,836.1663659307502
1999-09-09,855.322719347811
1999-09-10,866.517282157576
1999-09-13,895.8348796330538
1999-09-14,896.104468071089
1999-09-15,900.9382770528781
1999-09-16,876.1842889328668
1999-09-17,864.3193978726235
1999-09-20,869.388232609117
1999-09-21,877.8335244620949
1999-09-22,859.24019481684
1999-09-23,858.1270863970816
1999-09-24,834.4664339128228
1999-09-27,818.980068368647
1999-09-28,831.9969502666002
1999-09-29,830.8538114903059
1999-09-30,848.2378403959746
1999-10-01,861.9880364070328
1999-10-04,855.6238656411771
1999-10-05,848.9063793562339
1999-10-06,848.2923738275401
1999-10-07,856.4616649324532
1999-10-08,856.3302963635275
1999-10-11,861.0433923796359
1999-10-12,863.9560637585234
1999-10-13,848.6684315751587
1999-10-14,850.1555835192097
1999-10-15,842.1203854109995
1999-10-18,812.6176112782427
1999-10-19,812.1471092726385
1999-10-20,833.3119112611345
1999-10-21,831.8261915461803
1999-10-22,836.9515180186678
1999-10-25,843.8255549987384
1999-10-26,842.2333074271352
1999-10-27,843.4458674460678
1999-10-28,841.0055786362178
1999-10-29,855.635260866045
1999-11-01,857.1453975855792
1999-11-02,863.7036755552343
1999-11-03,857.7996087540236
1999-11-04,871.0361925748134
1999-11-05,865.6391380381292
1999-11-08,868.4104873458651
1999-11-09,874.36529396987
1999-11-10,880.9351487515905
1999-11-11,874.4550843417832
1999-11-12,875.2423058598217
1999-11-15,874.3094502929241
1999-11-16,867.8573357425734
1999-11-17,872.7175258835283
1999-11-18,876.4497908470424
1999-11-19,880.8929211112343
1999-11-22,891.2886412385994
1999-11-23,893.8286304844358
1999-11-24,886.2446817177799
1999-11-25,871.5833709878706
1999-11-26,883.009676523499
1999-11-29,884.876313339716
1999-11-30,879.4443547292109
1999-12-01,868.2808063994745
1999-12-02,852.8948319490175
1999-12-03,861.4639700158435
1999-12-06,866.2709643895457
1999-12-07,871.6106853383128
1999-12-08,865.1579095749416
1999-12-09,864.8297498527955
1999-12-10,876.1350068172515
1999-12-13,874.8548541038011
1999-12-14,861.87125734119
1999-12-15,857.392299750495
1999-12-16,858.7454129461815
1999-12-17,851.2028975494038
1999-12-20,844.3714132171677
1999-12-21,840.8927493840959
1999-12-22,854.1878053646401
1999-12-23,852.6881520222624
1999-12-24,858.091416206247
1999-12-27,856.3611569032803
1999-12-28,853.985349023312
1999-12-29,855.9528191654172
1999-12-30,866.6622305634278
1999-12-31,866.681729027801
2000-01-03,878.045966799814
2000-01-04,878.9825041235368
2000-01-05,849.6985593962903
2000-01-06,828.289350461565
2000-01-07,822.9908803152115
2000-01-10,827.8639044234277
2000-01-11,842.7381969859877
2000-01-12,841.4141870115138
2000-01-13,841.716128276482
2000-01-14,840.5999455260616
2000-01-17,860.7575011441542
2000-01-18,856.4117546222333
2000-01-19,843.8594663873747
2000-01-20,845.8848865553466
2000-01-21,843.2237354189195
2000-01-24,844.7287939145368
2000-01-25,840.7810209003502
2000-01-26,850.5907545006181
2000-01-27,868.247566817795
2000-01-28,868.7822065882948
2000-01-31,865.9013255587981
2000-02-01,865.7397273053238
2000-02-02,872.9111303789297
2000-02-03,874.303528891598
2000-02-04,878.3114810141601
2000-02-07,879.6705657808989
2000-02-08,869.2416269691
2000-02-09,874.9420113669337
2000-02-10,877.1094090131887
2000-02-11,874.7673926521968
2000-02-14,869.6869000121329
2000-02-15,857.7271713723986
2000-02-16,854.1209237483569
2000-02-17,854.941617755607
2000-02-18,861.7688547558138
2000-02-21,852.3225252039272
2000-02-22,842.451198061933
2000-02-23,843.1972373034711
2000-02-24,854.8706931667199
2000-02-25,865.2646314773413
2000-02-28,875.1493201305095
2000-02-29,871.3542377532123
2000-03-01,891.4280439550731
2000-03-02,890.442999417988
2000-03-03,881.5257655807667
2000-03-06,871.8124014642634
2000-03-07,868.8576297179615
2000-03-08,873.2339806639944
2000-03-09,880.3279275057494
2000-03-10,880.3400618545287
2000-03-13,846.3423338304149
2000-03-14,846.8911994592453
2000-03-15,855.5811007844962
2000-03-16,864.8197432060467
2000-03-17,872.8533240641196
2000-03-20,866.9549855501309
2000-03-21,871.1562953417251
2000-03-22,876.5726777879847
2000-03-23,868.7301564811885
2000-03-24,866.5779134169783
2000-03-27,872.7289226825906
2000-03-28,879.4677600551194
2000-03-29,895.6119253277841
2000-03-30,893.0700586952464
2000-03-31,905.9063825391241
2000-04-03,886.3562812375269
2000-04-04,864.5280668406366
2000-04-05,856.6281221154676
2000-04-06,847.7280516780463
2000-04-07,856.965248360214
2000-04-10,865.5588743146599
2000-04-11,861.9592905215037
2000-04-12,868.3094792204699
2000-04-13,851.6026316755302
2000-04-14,845.4009684735231
2000-04-17,776.6418100192942
2000-04-18,788.0088133311964
2000-04-19,803.3339516050678
2000-04-20,812.0994608979138
2000-04-21,813.718469516053
2000-04-24,817.0419597267794
2000-04-25,812.4402225364372
2000-04-26,811.2005626116946
2000-04-27,802.6529092854062
2000-04-28,799.9540787967404
2000-05-01,805.0721323721061
2000-05-02,812.4605817899669
2000-05-03,808.9047609245486
2000-05-04,814.1802957623723
2000-05-05,814.8383805598608
2000-05-08,817.243212981455
2000-05-09,808.0703333587318
2000-05-10,803.7593410723134
2000-05-11,791.2683839995946
2000-05-12,800.5222940912163
2000-05-15,794.5807197638305
2000-05-16,799.7904246303519
2000-05-17,800.6608112880289
2000-05-18,793.1629295883268
2000-05-19,797.3678680411422
2000-05-22,771.2284123033943
2000-05-23,764.862813011739
2000-05-24,750.1452574369645
2000-05-25,757.831402148783
2000-05-26,754.3856074316197
2000-05-29,760.2141565298114
2000-05-30,765.4221813628376
2000-05-31,767.3838920386806
2000-06-01,765.3361273487095
2000-06-02,774.8566364101401
2000-06-05,793.8607122195443
2000-06-06,803.8448279144471
2000-06-07,805.5358043224304
2000-06-08,802.8568150173851
2000-06-09,803.2109343634573
2000-06-12,807.5266307716213
2000-06-13,801.0439571085691
2000-06-14,798.7982731333614
2000-06-15,791.8064930416675
2000-06-16,790.7021952537071
