Date,AC ASIA PACIFIC ex JAPAN SMALL GROWTH
1997-09-02,536.0724503619558
1997-09-03,548.9736208611582
1997-09-04,546.2217960849665
1997-09-05,553.95537787138
1997-09-08,561.1099706961325
1997-09-09,562.8271476468373
1997-09-10,561.7067463555007
1997-09-11,556.9998795654574
1997-09-12,557.0116013878056
1997-09-15,557.8813807439179
1997-09-16,555.0235586466024
1997-09-17,554.9363757133021
1997-09-18,552.2587871027124
1997-09-19,553.0572165498816
1997-09-22,547.4897013005185
1997-09-23,544.9763634620354
1997-09-24,544.3567293159874
1997-09-25,548.3304309611651
1997-09-26,545.5040077672878
1997-09-29,542.4941322223161
1997-09-30,547.3216597777908
1997-10-01,543.7858354142573
1997-10-02,541.6654173552121
1997-10-03,538.7843858783557
1997-10-06,534.9308020877529
1997-10-07,531.5008045258129
1997-10-08,532.2145865930826
1997-10-09,530.4534391473853
1997-10-10,530.8621729567168
1997-10-13,525.5352022097628
1997-10-14,522.7210163396215
1997-10-15,510.8581313068927
1997-10-16,505.92722779254075
1997-10-17,503.1383928069069
1997-10-20,487.48297805185143
1997-10-21,482.4320315480316
1997-10-22,468.8411327979074
1997-10-23,452.60504626239884
1997-10-24,448.26644981577743
1997-10-27,433.3670189168972
1997-10-28,401.8934406518461
1997-10-29,423.75008333639255
1997-10-30,419.13394480790066
1997-10-31,422.20290271710746
1997-11-03,439.7511954302575
1997-11-04,443.73077883334906
1997-11-05,444.1240892545528
1997-11-06,442.2844554748104
1997-11-07,434.04642501289845
1997-11-10,430.6979228741924
1997-11-11,430.8364340363859
1997-11-12,425.68861963983807
1997-11-13,424.0082693564224
1997-11-14,424.36341423531985
1997-11-17,425.7490554870169
1997-11-18,421.68460353850526
1997-11-19,415.2405473304022
1997-11-20,409.6461278142051
1997-11-21,416.41054764034436
1997-11-24,410.61795068708517
1997-11-25,401.8186030005475
1997-11-26,401.79762406271453
1997-11-27,402.8602740780917
1997-11-28,401.29336628874375
1997-12-01,393.74813992383395
1997-12-02,396.15561825349573
1997-12-03,398.3852823744694
1997-12-04,401.0232069326627
1997-12-05,401.1297863635662
1997-12-08,401.02011389473375
1997-12-09,395.83257871534477
1997-12-10,392.99711413763197
1997-12-11,381.84117267350007
1997-12-12,377.2316615142876
1997-12-15,371.02948465923396
1997-12-16,369.1700770015561
1997-12-17,374.0313707810579
1997-12-18,376.7623829349736
1997-12-19,372.17435985005795
1997-12-22,366.9070194919973
1997-12-23,366.18459441889974
1997-12-24,366.5683237333581
1997-12-25,366.4945097165679
1997-12-26,370.9501513075665
1997-12-29,372.32487190981743
1997-12-30,371.8546884163152
1997-12-31,375.21884538403197
1998-01-01,376.0856363717308
1998-01-02,374.49976191261686
1998-01-05,368.0530508446164
1998-01-06,360.397540400782
1998-01-07,352.9305714885567
1998-01-08,344.50492552578424
1998-01-09,341.12833162271653
1998-01-12,323.77000971416345
1998-01-13,329.7589347535318
1998-01-14,339.5997828405876
1998-01-15,336.7447373250187
1998-01-16,341.0568808592022
1998-01-19,346.1593831713572
1998-01-20,342.64056499051594
1998-01-21,341.76921495474704
1998-01-22,336.19178411279125
1998-01-23,334.0799739928791
1998-01-26,336.75273210108475
1998-01-27,339.7821250693855
1998-01-28,340.8167556633453
1998-01-29,342.1301776225216
1998-01-30,347.7086112408345
1998-02-02,362.3462959628655
1998-02-03,366.30080820355244
1998-02-04,367.48625368079877
1998-02-05,372.1764947207574
1998-02-06,377.000189637997
1998-02-09,381.96991288282555
1998-02-10,385.1456251830502
1998-02-11,387.9754371962095
1998-02-12,382.5347366726772
1998-02-13,375.3350046747713
1998-02-16,369.05738059886676
1998-02-17,372.36078861421396
1998-02-18,376.9385173384649
1998-02-19,384.2636474902716
1998-02-20,384.18497112826066
1998-02-23,386.39052009136924
1998-02-24,387.48616444204055
1998-02-25,388.242322486137
1998-02-26,396.2982095448411
1998-02-27,402.4269019407014
1998-03-02,404.0352414539235
1998-03-03,400.7866538759925
1998-03-04,396.99740114372565
1998-03-05,386.2039332095054
1998-03-06,386.87544563018633
1998-03-09,386.68445815326726
1998-03-10,389.51019268981906
1998-03-11,392.1249074915556
1998-03-12,393.8208504021354
1998-03-13,399.10301068297275
1998-03-16,398.3683953159768
1998-03-17,399.2565772801408
1998-03-18,396.4426454050717
1998-03-19,399.28147910786674
1998-03-20,402.3711162773632
1998-03-23,405.91232774951044
1998-03-24,407.5215345651947
1998-03-25,412.05873054205074
1998-03-26,412.7168038922061
1998-03-27,412.6589024548026
1998-03-30,405.92350634759094
1998-03-31,405.1794564007969
1998-04-01,402.59636601231216
1998-04-02,399.4858644241137
1998-04-03,397.44294875148466
1998-04-06,398.60807856070016
1998-04-07,399.0478293963841
1998-04-08,401.42151436269586
1998-04-09,403.12021534283184
1998-04-10,405.0216196694952
1998-04-13,404.782257980547
1998-04-14,402.61256341169354
1998-04-15,404.3972681861462
1998-04-16,401.6729035737425
1998-04-17,399.9486198986582
1998-04-20,398.0887114452775
1998-04-21,398.2665008282942
1998-04-22,399.25607071987326
1998-04-23,397.26590063669306
1998-04-24,396.2309763405845
1998-04-27,389.3804494148649
1998-04-28,386.3712774850367
1998-04-29,384.98775783929034
1998-04-30,386.307011570979
1998-05-01,388.0715113860078
1998-05-04,385.35822321399456
1998-05-05,382.42212728669784
1998-05-06,375.8237424509206
1998-05-07,371.88748744914125
1998-05-08,371.9527247862762
1998-05-11,372.12568312204803
1998-05-12,368.6499170895054
1998-05-13,359.18730768410745
1998-05-14,358.588668873946
1998-05-15,358.397030076721
1998-05-18,353.7160394534045
1998-05-19,354.36622979106176
1998-05-20,358.2712541660769
1998-05-21,360.80572647885907
1998-05-22,361.53547990587776
1998-05-25,358.28084295967886
1998-05-26,354.0957864626379
1998-05-27,346.8328422652138
1998-05-28,343.18574671488346
1998-05-29,341.3588534786691
1998-06-01,330.2269555241407
1998-06-02,326.38991606587825
1998-06-03,327.2221779183956
1998-06-04,323.05312225433624
1998-06-05,317.42857938894656
1998-06-08,313.65590959192224
1998-06-09,311.30011494769656
1998-06-10,300.25273734358996
1998-06-11,297.1348049430896
1998-06-12,296.3117756027575
1998-06-15,288.9412348170429
1998-06-16,286.39104896375045
1998-06-17,296.14199121274504
1998-06-18,304.1673554042632
1998-06-19,304.8925807835929
1998-06-22,296.3337067018193
1998-06-23,294.8732728621134
1998-06-24,295.76990622765953
1998-06-25,297.30673407934677
1998-06-26,295.6920419699435
1998-06-29,293.6229837294978
1998-06-30,297.19323690086185
1998-07-01,298.5406723736208
1998-07-02,300.6253561103133
1998-07-03,299.8751573739923
1998-07-06,300.80459816287225
1998-07-07,302.8842057998911
1998-07-08,302.7419804000588
1998-07-09,301.14140885745155
1998-07-10,298.380403354383
1998-07-13,295.0477745471067
1998-07-14,299.2104696674146
1998-07-15,301.9749558397198
1998-07-16,307.37304439728507
1998-07-17,309.11232098174423
1998-07-20,309.78759811664224
1998-07-21,308.3326194762401
1998-07-22,305.1629766203184
1998-07-23,301.24288140747245
1998-07-24,303.49004329064087
1998-07-27,298.5685815947388
1998-07-28,298.00384285813215
1998-07-29,295.86244923834613
1998-07-30,296.6580291048383
1998-07-31,296.80170425639926
1998-08-03,291.0160971346322
1998-08-04,291.28800346290166
1998-08-05,288.1765317010493
1998-08-06,283.7815436440478
1998-08-07,282.478492634537
1998-08-10,279.24806198767385
1998-08-11,274.36234848058405
1998-08-12,273.69674009747877
1998-08-13,272.62724473700126
1998-08-14,274.4957345137417
1998-08-17,271.0419312225009
1998-08-18,268.96290467224276
1998-08-19,274.84742467725545
1998-08-20,277.64507155529867
1998-08-21,273.7675615306673
1998-08-24,270.13907684449543
1998-08-25,269.8048406960028
1998-08-26,267.88536121010577
1998-08-27,263.05746300097115
1998-08-28,257.52102811502715
1998-08-31,256.67347248315383
1998-09-01,255.80268229805117
1998-09-02,260.84311290739714
1998-09-03,260.6022744336767
1998-09-04,268.14249283794913
1998-09-07,284.0782739261096
1998-09-08,278.51814947057636
1998-09-09,280.03518002731187
1998-09-10,279.13340909654534
1998-09-11,276.1466739750312
1998-09-14,279.4017917215684
1998-09-15,280.75686974970074
1998-09-16,284.1759535994604
1998-09-17,283.9953182521856
1998-09-18,282.77236652539403
1998-09-21,278.43454004686487
1998-09-22,279.3600311137704
1998-09-23,278.65735991653946
1998-09-24,284.9423886933391
1998-09-25,285.349154297635
1998-09-28,284.74137731036694
1998-09-29,286.43116485038325
1998-09-30,273.7866799172664
1998-10-01,272.2976719852475
1998-10-02,271.0813092104913
1998-10-05,269.08167433603427
1998-10-06,270.04994939707154
1998-10-07,278.2988016311453
1998-10-08,281.7909280282261
1998-10-09,284.21332780933176
1998-10-12,290.451871104694
1998-10-13,288.3419586100547
1998-10-14,288.7095478299527
1998-10-15,291.88630569122336
1998-10-16,297.18484560187665
1998-10-19,298.41795423469495
1998-10-20,300.22710302787334
1998-10-21,302.29641470084823
1998-10-22,300.5902043081466
1998-10-23,299.460096170996
1998-10-26,301.1130082140712
1998-10-27,300.24755377862164
1998-10-28,302.1677905857401
1998-10-29,305.1835133631626
1998-10-30,307.82004904582055
1998-11-02,313.00074720999095
1998-11-03,314.1105030308208
1998-11-04,318.2077938435448
1998-11-05,321.392979589916
1998-11-06,323.7975840258792
1998-11-09,322.9323345314798
1998-11-10,315.5385734505647
1998-11-11,320.520891211558
1998-11-12,316.8584137175107
1998-11-13,319.1836086946081
1998-11-16,322.78920402511164
1998-11-17,322.39994485022504
1998-11-18,326.130238751633
1998-11-19,331.1975431542332
1998-11-20,334.6229784350155
1998-11-23,339.89775660830327
1998-11-24,343.9324271081128
1998-11-25,342.18285267541154
1998-11-26,341.9671113407108
1998-11-27,340.92779247205567
1998-11-30,340.57810095850573
1998-12-01,335.6020191531914
1998-12-02,336.7092022729156
1998-12-03,334.512986014191
1998-12-04,336.18278454745126
1998-12-07,345.55391419707286
1998-12-08,345.5418168645351
1998-12-09,346.9594186285108
1998-12-10,351.25800781105306
1998-12-11,350.88840120423947
1998-12-14,350.9706922937679
1998-12-15,356.2183475026947
1998-12-16,349.1817538928745
1998-12-17,343.4665237007094
1998-12-18,344.1322456590743
1998-12-21,349.28903826575674
1998-12-22,345.3362863558216
1998-12-23,343.047465567338
1998-12-24,344.63748473752185
1998-12-25,345.13463880921114
1998-12-28,342.91927036535617
1998-12-29,343.2870159355377
1998-12-30,347.3444649521601
1998-12-31,348.8874746881812
1999-01-01,348.91034425311125
1999-01-04,354.63184400763475
1999-01-05,356.37080332925456
1999-01-06,364.979562960816
1999-01-07,372.55757303246907
1999-01-08,372.88004669007563
1999-01-11,378.4947050243243
1999-01-12,377.39570457111233
1999-01-13,370.57838462551325
1999-01-14,362.2595552567818
1999-01-15,365.72753864815314
1999-01-18,369.5311540347136
1999-01-19,368.9961951032616
1999-01-20,368.0197092369777
1999-01-21,363.74149073749055
1999-01-22,356.68938061467185
1999-01-25,348.49545478705915
1999-01-26,348.25128734516824
1999-01-27,355.0957430221373
1999-01-28,352.30155310554613
1999-01-29,354.3240530524356
1999-02-01,356.8179303340394
1999-02-02,355.590597760503
1999-02-03,353.88604672958144
1999-02-04,353.5957148318194
1999-02-05,352.74169039821726
1999-02-08,352.50655623627114
1999-02-09,349.0666553614755
1999-02-10,348.92544812331965
1999-02-11,353.43739814558216
1999-02-12,357.1877270679962
1999-02-15,359.0276385555934
1999-02-16,358.5779374101998
1999-02-17,358.8653317047123
1999-02-18,358.2461894158913
1999-02-19,356.8450643070524
1999-02-22,353.9648387480013
1999-02-23,351.96903177463844
1999-02-24,349.5240658774747
1999-02-25,346.67581544854477
1999-02-26,349.21982744450725
1999-03-01,354.84016865319114
1999-03-02,355.43531407817767
1999-03-03,356.7102422879911
1999-03-04,354.80008600392813
1999-03-05,357.6996850653522
1999-03-08,362.6640495350946
1999-03-09,363.4875781311704
1999-03-10,365.1143557111503
1999-03-11,366.11456294700656
1999-03-12,369.2239064493415
1999-03-15,371.632183580207
1999-03-16,370.7634104937018
1999-03-17,370.82101888815924
1999-03-18,370.4302197847638
1999-03-19,374.7954015253626
1999-03-22,378.1407172916435
1999-03-23,380.7035277350488
1999-03-24,377.07517873008794
1999-03-25,377.63639216242285
1999-03-26,376.63528867548365
1999-03-29,375.47890105516626
1999-03-30,377.0910021060674
1999-03-31,379.35455869157914
1999-04-01,383.15620769244515
1999-04-02,383.8067335245108
1999-04-05,381.37872439310775
1999-04-06,383.86496013734893
1999-04-07,385.2228796674288
1999-04-08,387.94012588138105
1999-04-09,392.1147121402925
1999-04-12,392.209398028022
1999-04-13,394.80315867513116
1999-04-14,397.6110188540865
1999-04-15,401.29827266031225
1999-04-16,409.22540318087175
1999-04-19,416.05420697513927
1999-04-20,415.8055299956576
1999-04-21,416.3224867019026
1999-04-22,418.9249562946321
1999-04-23,419.48656680055325
1999-04-26,421.4370440512373
1999-04-27,424.3021819265368
1999-04-28,425.33061143777275
1999-04-29,425.0032274167868
1999-04-30,432.1356609455067
1999-05-03,437.20193939357097
1999-05-04,444.0426818456663
1999-05-05,445.81617640505254
1999-05-06,451.7507604036253
1999-05-07,447.8962859895868
1999-05-10,450.429967846155
1999-05-11,447.32495077485225
1999-05-12,442.4342203941718
1999-05-13,439.27498492035267
1999-05-14,439.3353065892491
1999-05-17,431.65021336664427
1999-05-18,434.6616877350813
1999-05-19,433.00227955781133
1999-05-20,427.74461792406174
1999-05-21,428.5407261265164
1999-05-24,430.62128610143833
1999-05-25,428.9806741749428
1999-05-26,428.1782387144486
1999-05-27,427.79892488774385
1999-05-28,425.9615093023253
1999-05-31,428.0596972790316
1999-06-01,424.6848059895793
1999-06-02,426.30038757303413
1999-06-03,427.3743628001453
1999-06-04,429.514510052044
1999-06-07,434.4485933733093
1999-06-08,442.31086439138636
1999-06-09,442.0643389217576
1999-06-10,446.4620048887216
1999-06-11,449.28814761614757
1999-06-14,448.09443104565037
1999-06-15,441.07882117708965
1999-06-16,442.77933603851807
1999-06-17,446.13221901379296
1999-06-18,445.59782506202356
1999-06-21,451.94886149710845
1999-06-22,457.8287979172765
1999-06-23,460.94073612318465
1999-06-24,461.7593650294381
1999-06-25,461.06346138408855
1999-06-28,462.1133591016918
1999-06-29,463.3661206589004
1999-06-30,462.8046404948289
1999-07-01,467.9142087310264
1999-07-02,474.7065159484892
1999-07-05,480.32673313360846
1999-07-06,478.6576791805595
1999-07-07,473.8243206462702
1999-07-08,476.56225135729153
1999-07-09,479.5891424750406
1999-07-12,478.2783873850959
1999-07-13,472.3756098262588
1999-07-14,467.0872253033059
1999-07-15,467.0530197606418
1999-07-16,461.15417801289584
1999-07-19,459.1560043899735
1999-07-20,464.399641224655
1999-07-21,460.0480898466363
1999-07-22,459.4805683906502
1999-07-23,452.48422003447405
1999-07-26,442.7193567437202
1999-07-27,445.1830041588854
1999-07-28,455.12911207764574
1999-07-29,458.06545451724463
1999-07-30,457.1627800448871
1999-08-02,455.6380275021781
1999-08-03,458.1850062296713
1999-08-04,458.7678410054351
1999-08-05,450.7265943881048
1999-08-06,450.9071761881723
1999-08-09,450.1582997603642
1999-08-10,444.1958632530382
1999-08-11,437.1056170174156
1999-08-12,442.95216620325056
1999-08-13,440.3546580861804
1999-08-16,445.59705460370003
1999-08-17,440.83529540442686
1999-08-18,446.27158508361777
1999-08-19,447.62871978831896
1999-08-20,452.81319717556227
1999-08-23,460.20445410999133
1999-08-24,459.12144921215616
1999-08-25,458.2602792192429
1999-08-26,457.4737737968561
1999-08-27,456.8242990154032
1999-08-30,455.78389348719725
1999-08-31,454.962196723113
1999-09-01,453.1112189304607
1999-09-02,450.1549130972108
1999-09-03,447.2764829926612
1999-09-06,449.9121057725274
1999-09-07,450.37762109748877
1999-09-08,447.23745610168476
1999-09-09,451.94226354655166
1999-09-10,456.40401009652004
1999-09-13,461.53295647004444
1999-09-14,460.9560537188328
1999-09-15,456.6451299490201
1999-09-16,450.89273941217834
1999-09-17,452.7779742251672
1999-09-20,452.89919310848876
1999-09-21,451.8918778060546
1999-09-22,449.94875915600693
1999-09-23,451.2651323870128
1999-09-24,448.9483707672151
1999-09-27,443.9907269756714
1999-09-28,444.0290102714204
1999-09-29,444.70343242362304
1999-09-30,445.44941738350974
1999-10-01,445.52942522516935
1999-10-04,444.8857430441311
1999-10-05,445.96576270412845
1999-10-06,448.5896370669991
1999-10-07,456.3637154403878
1999-10-08,455.0315766441815
1999-10-11,456.9840947180645
1999-10-12,459.0684452807901
1999-10-13,455.598760710674
1999-10-14,455.527183808421
1999-10-15,450.6751500520436
1999-10-18,442.09013116125044
1999-10-19,439.51282333196013
1999-10-20,446.3051571141145
1999-10-21,446.56546366824045
1999-10-22,447.617764814614
1999-10-25,445.24247590589454
1999-10-26,443.52444503204214
1999-10-27,440.3164059324194
1999-10-28,441.322360063058
1999-10-29,441.596817346031
1999-11-01,446.1794311927686
1999-11-02,448.5695346542025
1999-11-03,448.50576454639304
1999-11-04,450.2439776624721
1999-11-05,453.63797910906305
1999-11-08,453.01825688755883
1999-11-09,456.8631917598572
1999-11-10,461.2964846942511
1999-11-11,466.4454579395537
1999-11-12,470.69282699784486
1999-11-15,476.03787606014396
1999-11-16,479.09775773252693
1999-11-17,476.0489050807129
1999-11-18,473.88602172879763
1999-11-19,476.0035722202425
1999-11-22,477.223152468913
1999-11-23,474.98221557593894
1999-11-24,474.32781295004
1999-11-25,475.50673365516064
1999-11-26,472.78773736003785
1999-11-29,473.9461571181063
1999-11-30,474.4740111311683
1999-12-01,472.1919841690688
1999-12-02,470.5753198863946
1999-12-03,474.9758155602061
1999-12-06,479.1446467356822
1999-12-07,477.8712332636527
1999-12-08,480.1795065996955
1999-12-09,483.7035825715901
1999-12-10,485.9976042487498
1999-12-13,488.40911694372375
1999-12-14,488.99395236131056
1999-12-15,482.9057180544469
1999-12-16,486.3892212942668
1999-12-17,488.3143957665552
1999-12-20,490.5014687277695
1999-12-21,488.2351725374206
1999-12-22,493.1765456062848
1999-12-23,492.7315266063255
1999-12-24,494.3719704655952
1999-12-27,495.63469702997185
1999-12-28,494.46513097155054
1999-12-29,497.57217051809675
1999-12-30,502.9961500069596
1999-12-31,502.9830029178382
2000-01-03,512.2597623175385
2000-01-04,518.7031762857913
2000-01-05,499.83271697301694
2000-01-06,493.8715662588707
2000-01-07,492.35548751823995
2000-01-10,502.9417776399679
2000-01-11,499.32814254116187
2000-01-12,498.86289386660644
2000-01-13,497.9441982061873
2000-01-14,497.31066132889856
2000-01-17,500.35327894418344
2000-01-18,499.6200042918595
2000-01-19,494.6830089256319
2000-01-20,496.3757072295861
2000-01-21,494.15205391833234
2000-01-24,491.3634876967906
2000-01-25,488.0555433273398
2000-01-26,491.24877685999076
2000-01-27,499.72760435986856
2000-01-28,496.7361252293872
2000-01-31,494.2715262100067
2000-02-01,498.39079633947654
2000-02-02,504.0241291931622
2000-02-03,509.2479096849562
2000-02-04,510.1180987200642
2000-02-07,512.3971342559992
2000-02-08,508.9520178947087
2000-02-09,510.3280773265134
2000-02-10,510.9257369788197
2000-02-11,510.2119134232401
2000-02-14,506.18929243658977
2000-02-15,505.35606752955755
2000-02-16,508.1737022513716
2000-02-17,514.7710895868738
2000-02-18,512.5626207505471
2000-02-21,507.0910634349223
2000-02-22,501.0792236741625
2000-02-23,501.75493758455787
2000-02-24,498.201039263745
2000-02-25,499.83974261718345
2000-02-28,492.30548361460353
2000-02-29,490.2127037840808
2000-03-01,492.3935867856965
2000-03-02,495.6170107905514
2000-03-03,491.0501975353963
2000-03-06,494.5607865137091
2000-03-07,493.74368273460465
2000-03-08,496.32420844447324
2000-03-09,501.07600147729204
2000-03-10,503.57427316211954
2000-03-13,496.3265275966862
2000-03-14,489.4119569570108
2000-03-15,482.94629443412884
2000-03-16,477.2570630866139
2000-03-17,478.80381447907854
2000-03-20,476.1970743640488
2000-03-21,480.40338253338456
2000-03-22,487.98195180727095
2000-03-23,492.2485602403045
2000-03-24,494.6423856945942
2000-03-27,503.33707578802944
2000-03-28,505.9738225512055
2000-03-29,502.40484676528877
2000-03-30,494.56783148234166
2000-03-31,490.45066469920295
2000-04-03,482.83662877459346
2000-04-04,471.987910597262
2000-04-05,466.78121750422616
2000-04-06,467.8294115553681
2000-04-07,475.17383493071725
2000-04-10,482.4545021154324
2000-04-11,477.80366268124624
2000-04-12,478.8920633346513
2000-04-13,470.994534727428
2000-04-14,469.56561264864126
2000-04-17,431.44111798330044
2000-04-18,440.48212550446084
2000-04-19,442.90085403539297
2000-04-20,440.2246991374524
2000-04-21,442.50498486423675
2000-04-24,437.589934364688
2000-04-25,435.66097908572
2000-04-26,431.70360171059843
2000-04-27,427.5260717971109
2000-04-28,431.569627228264
2000-05-01,427.95026160327245
2000-05-02,429.8047216966111
2000-05-03,427.24159369413206
2000-05-04,426.8683669483906
2000-05-05,433.7470842028192
2000-05-08,429.62974419283455
2000-05-09,425.26063393367053
2000-05-10,420.2312830935072
2000-05-11,414.1496241685569
2000-05-12,414.69809625185457
2000-05-15,410.0568979225885
2000-05-16,413.0754734937366
2000-05-17,410.09213961142024
2000-05-18,406.5004402115625
2000-05-19,406.0918287631531
2000-05-22,396.3988726144565
2000-05-23,391.0648029857702
2000-05-24,383.44510033542565
2000-05-25,384.28165050685215
2000-05-26,378.99194890256655
2000-05-29,383.22211598208423
2000-05-30,386.814656375231
2000-05-31,391.8462749459861
2000-06-01,391.77049466292146
2000-06-02,397.8406091345012
2000-06-05,404.38331338026177
2000-06-06,405.8082262437073
2000-06-07,407.29283899334996
2000-06-08,405.58251873691074
2000-06-09,405.95429543665233
2000-06-12,405.59922534114395
2000-06-13,403.02262975671476
2000-06-14,405.23138680707365
2000-06-15,401.45053890453113
2000-06-16,402.81293094932386
2000-06-19,397.01486783871303
2000-06-20,398.2913592121136
2000-06-21,399.01128954097413
2000-06-22,400.59295756767887
2000-06-23,397.3345710125669
2000-06-26,395.427284852345
2000-06-27,397.55120233650393
2000-06-28,400.53388935007325
2000-06-29,400.9798415321604
2000-06-30,402.83221958213574
2000-07-03,401.1782526450426
2000-07-04,399.6463832809902
2000-07-05,402.1770934578771
2000-07-06,400.7974093780791
2000-07-07,402.87586176345457
2000-07-10,405.6505890864894
2000-07-11,404.3103960694311
2000-07-12,407.534703088657
2000-07-13,407.4622229339593
2000-07-14,408.74362191313986
2000-07-17,408.8044552436903
2000-07-18,402.7613308256067
2000-07-19,401.0814581335793
2000-07-20,400.07669872421576
2000-07-21,403.3989383130192
2000-07-24,397.190479348287
2000-07-25,394.8227092705452
2000-07-26,394.6706591714381
2000-07-27,392.25197483532367
2000-07-28,389.55133730715045
2000-07-31,386.5408475287215
2000-08-01,389.02960420894703
2000-08-02,388.62071586613405
2000-08-03,389.262463374523
2000-08-04,389.54741143881864
2000-08-07,387.1593026404916
2000-08-08,388.0545391328798
2000-08-09,390.70543440520015
2000-08-10,391.47660313294176
2000-08-11,391.54061052624655
2000-08-14,391.12092767214995
2000-08-15,392.9487512652053
2000-08-16,398.4900427692892
2000-08-17,400.92888023835684
2000-08-18,400.4442633181488
2000-08-21,402.1141854805007
2000-08-22,400.4196175797102
2000-08-23,395.08805590407724
2000-08-24,392.9725849369695
2000-08-25,392.21647292989337
2000-08-28,390.84762930120263
2000-08-29,390.70296722647083
2000-08-30,388.22159222210456
2000-08-31,387.83452920072347
2000-09-01,387.0395795992502
2000-09-04,391.3391133300556
2000-09-05,390.8348488647661
2000-09-06,387.21004064595303
2000-09-07,381.46153181350843
2000-09-08,379.91268280297794
2000-09-11,375.02285969075564
2000-09-12,371.10301539042916
2000-09-13,371.3980922511815
2000-09-14,365.5031424053234
2000-09-15,363.52775911905604
2000-09-18,348.7973103362573
2000-09-19,343.76865044897283
2000-09-20,345.4863552505693
2000-09-21,342.12010602813797
2000-09-22,332.22049277999287
2000-09-25,337.0652200373656
2000-09-26,338.51849179166857
2000-09-27,339.74355168148855
2000-09-28,340.4605498193408
2000-09-29,340.0627074565357
2000-10-02,335.97556679049035
2000-10-03,335.0547510339691
2000-10-04,333.2337437481827
2000-10-05,332.20416100683406
2000-10-06,335.4196538397638
2000-10-09,330.24949397162027
2000-10-10,328.70825016506234
2000-10-11,324.4042952257582
2000-10-12,321.52440709732264
2000-10-13,317.150971483013
2000-10-16,320.8419144207372
2000-10-17,315.5536206891022
2000-10-18,310.8379171193686
2000-10-19,308.27043817859754
2000-10-20,316.16730194362793
2000-10-23,314.3184042938661
2000-10-24,315.1914831201125
2000-10-25,314.616666328647
2000-10-26,313.91332054567465
2000-10-27,315.1771627435693
2000-10-30,312.73769060270325
2000-10-31,311.45067540817814
2000-11-01,316.93517915026564
2000-11-02,318.32413320263106
2000-11-03,323.5444782654794
2000-11-06,324.64580517985456
2000-11-07,326.2529470104338
2000-11-08,327.2514356652267
2000-11-09,326.8792138269086
2000-11-10,326.1842038611079
2000-11-13,316.94913453553244
2000-11-14,319.3131123294563
2000-11-15,319.30972032642325
2000-11-16,316.94715128459774
2000-11-17,316.48826772471307
2000-11-20,311.1615228723469
2000-11-21,310.60988824452926
2000-11-22,309.5407023199569
2000-11-23,307.23349191096554
2000-11-24,309.4767829237679
2000-11-27,312.321214310856
2000-11-28,309.4387179501365
2000-11-29,305.6942962688724
2000-11-30,302.0766156132318
2000-12-01,306.09882136858187
2000-12-04,305.53080314704437
2000-12-05,307.2074229238319
2000-12-06,309.48100504332814
2000-12-07,308.8059581752675
2000-12-08,308.98270617055385
2000-12-11,310.2715059122194
2000-12-12,308.98301421237943
2000-12-13,309.8049481360032
2000-12-14,308.5104072832654
2000-12-15,303.57572623074674
2000-12-18,300.0837974852456
2000-12-19,297.8380701510261
2000-12-20,294.4121519537595
2000-12-21,291.06384155559726
2000-12-22,289.94190435086466
2000-12-25,289.9485108893918
