Date,ACWI ex EMU SMALL GROWTH
2008-01-10,930.9451566619352
2008-01-11,917.5539466632297
2008-01-14,927.0360882356607
2008-01-15,905.8229945743986
2008-01-16,886.6162436071364
2008-01-17,873.6880371488294
2008-01-18,870.4207760535768
2008-01-21,850.2265685104919
2008-01-22,836.020357914045
2008-01-23,846.209921920655
2008-01-24,865.1489334056646
2008-01-25,872.8520430741437
2008-01-28,875.2621256211845
2008-01-29,883.9663374928623
2008-01-30,875.8402704445068
2008-01-31,888.5099984575975
2008-02-01,907.2086817701427
2008-02-04,909.9815356012911
2008-02-05,886.8954971108466
2008-02-06,871.8447255590771
2008-02-07,873.2023043672891
2008-02-08,873.8767183987478
2008-02-11,876.1667940808719
2008-02-12,882.187158376574
2008-02-13,892.5788874257647
2008-02-14,893.6520523932927
2008-02-15,890.8057283471618
2008-02-18,893.463835457523
2008-02-19,901.0426113985668
2008-02-20,897.2639219715851
2008-02-21,898.8141336015647
2008-02-22,898.3467697701444
2008-02-25,913.2067675393323
2008-02-26,920.7229860130903
2008-02-27,927.7505725221006
2008-02-28,923.1954183095017
2008-02-29,907.0584488714962
2008-03-03,897.3868961526106
2008-03-04,891.5689447742013
2008-03-05,896.4029513508307
2008-03-06,886.6143300107351
2008-03-07,872.6832160761276
2008-03-10,848.4418800650129
2008-03-11,867.7464534745073
2008-03-12,872.0596152293795
2008-03-13,874.0544166407617
2008-03-14,859.4223089958978
2008-03-17,835.4201204882318
2008-03-18,858.153978753789
2008-03-19,843.2788977217151
2008-03-20,845.4944985011301
2008-03-21,848.295004512487
2008-03-24,864.5218829193241
2008-03-25,881.7061542757432
2008-03-26,885.2692741452516
2008-03-27,881.2354638477628
2008-03-28,878.1332599816174
2008-03-31,880.8479526216204
2008-04-01,893.9564890859453
2008-04-02,901.1281805345541
2008-04-03,905.8673291949192
2008-04-04,910.5046721478225
2008-04-07,913.4193653045219
2008-04-08,908.7505337466919
2008-04-09,899.4511112265562
2008-04-10,904.4916667058114
2008-04-11,894.1205297363043
2008-04-14,889.2896153971134
2008-04-15,893.4543128404251
2008-04-16,915.2843194437758
2008-04-17,912.0791635090823
2008-04-18,921.619539795811
2008-04-21,926.2825310232707
2008-04-22,917.3414435748346
2008-04-23,920.3612764006403
2008-04-24,920.2752077909719
2008-04-25,930.6800245810928
2008-04-28,933.6030029530211
2008-04-29,926.5310178983007
2008-04-30,929.549142837445
2008-05-01,934.2563912620705
2008-05-02,940.2491737633039
2008-05-05,943.1391215263146
2008-05-06,950.9011142477704
2008-05-07,943.1700704079059
2008-05-08,949.0342009329358
2008-05-09,945.0017807576942
2008-05-12,952.7182540399846
2008-05-13,956.2187289159615
2008-05-14,956.5292323863871
2008-05-15,967.9082994972142
2008-05-16,973.1695622807251
2008-05-19,973.2427143849419
2008-05-20,970.2280881218602
2008-05-21,961.8987578303273
2008-05-22,963.9807990697237
2008-05-23,956.6638320424319
2008-05-26,951.8273647472031
2008-05-27,955.5615643786468
2008-05-28,960.0846549240936
2008-05-29,964.2774993936243
2008-05-30,970.40857927636
2008-06-02,966.7929318090007
2008-06-03,962.0808165067566
2008-06-04,962.5822290089651
2008-06-05,974.9087284491284
2008-06-06,963.4443085684463
2008-06-09,956.4374790610677
2008-06-10,942.1069604861613
2008-06-11,932.9039858258463
2008-06-12,927.4766202543195
2008-06-13,938.2560579915418
2008-06-16,946.8243114824121
2008-06-17,950.5046496412854
2008-06-18,946.3066103000529
2008-06-19,946.5436044176984
2008-06-20,935.1396868598803
2008-06-23,929.1426094204188
2008-06-24,918.5868051963147
2008-06-25,924.4074644747158
2008-06-26,912.1897259174207
2008-06-27,910.4701367238047
2008-06-30,906.4898360896973
2008-07-01,901.1924373782991
2008-07-02,881.2432380106885
2008-07-03,869.4463734557138
2008-07-04,868.272113192148
2008-07-07,862.8953188131793
2008-07-08,863.5784593167458
2008-07-09,858.934061971704
2008-07-10,862.6159238547182
2008-07-11,864.9332426285818
2008-07-14,861.9395419573469
2008-07-15,855.3563392400524
2008-07-16,864.1748630824976
2008-07-17,869.5724916974573
2008-07-18,865.459111054461
2008-07-21,873.1972246557177
2008-07-22,879.9199353074754
2008-07-23,881.9466867261667
2008-07-24,868.7047835695344
2008-07-25,869.8527837621664
2008-07-28,864.5027353434095
2008-07-29,869.4591619926427
2008-07-30,881.5352556224219
2008-07-31,879.000318175525
2008-08-01,873.6159433918812
2008-08-04,856.2580306882344
2008-08-05,858.9504837832826
2008-08-06,868.6070262108789
2008-08-07,860.2662190499167
2008-08-08,865.3618282060831
2008-08-11,871.2591202290811
2008-08-12,862.810700532359
2008-08-13,862.8018775828386
2008-08-14,867.8034235989775
2008-08-15,864.5914843480379
2008-08-18,857.3745426875217
2008-08-19,847.0598078863113
2008-08-20,853.5237242074713
2008-08-21,856.7603727102539
2008-08-22,859.665185321117
2008-08-25,850.3199728817511
2008-08-26,848.1774971819019
2008-08-27,856.2325982908043
2008-08-28,864.675234427219
2008-08-29,865.1846005683346
2008-09-01,859.0030521558429
2008-09-02,846.783919628667
2008-09-03,838.599687860472
2008-09-04,816.8560055659491
2008-09-05,810.8522950028671
2008-09-08,820.3817038982176
2008-09-09,791.3832754559802
2008-09-10,795.4003596347893
2008-09-11,791.1475332552035
2008-09-12,801.8379037811472
2008-09-15,774.6454187616
2008-09-16,768.9488300225086
2008-09-17,748.8607122514163
2008-09-18,767.4194200454517
2008-09-19,802.8131251248763
2008-09-22,788.8710467694636
2008-09-23,777.5723788391584
2008-09-24,770.4442109288058
2008-09-25,773.4826534621001
2008-09-26,763.5207203233479
2008-09-29,718.4629552251191
2008-09-30,726.4668939351362
2008-10-01,720.4164350274814
2008-10-02,685.4386527592766
2008-10-03,671.8400224317412
2008-10-06,632.9756346439584
2008-10-07,607.499908350662
2008-10-08,585.3203902041885
2008-10-09,562.1963204639525
2008-10-10,549.0843422147087
2008-10-13,591.0531167087067
2008-10-14,597.8318888350901
2008-10-15,554.9191797767348
2008-10-16,553.5273778366014
2008-10-17,556.2389534270458
2008-10-20,576.4469343446777
2008-10-21,565.5392616482046
2008-10-22,532.543804028432
2008-10-23,518.1419176515493
2008-10-24,496.7483838669412
2008-10-27,470.9365617644209
2008-10-28,496.9201233741585
2008-10-29,516.6336580503045
2008-10-30,541.5285729852557
2008-10-31,553.3598025617653
2008-11-03,558.3920755029361
2008-11-04,576.8317044970373
2008-11-05,562.6101751155798
2008-11-06,535.044246110495
2008-11-07,539.6558598559166
2008-11-10,539.8973636839197
2008-11-11,523.0039923443863
2008-11-12,499.24830333657786
2008-11-13,514.9844667766944
2008-11-14,498.09437204097117
2008-11-17,490.32212662282404
2008-11-18,484.06572434157596
2008-11-19,459.94611197452406
2008-11-20,433.15772191505044
2008-11-21,447.637378839233
2008-11-24,469.75688086961634
2008-11-25,478.0417283240712
2008-11-26,494.03227608264973
2008-11-27,497.9029286059179
2008-11-28,502.7288177688676
2008-12-01,467.93775355880564
2008-12-02,475.30453526888186
2008-12-03,482.18439202510115
2008-12-04,472.5482708667907
2008-12-05,481.42639231327047
2008-12-08,502.92795304653765
2008-12-09,497.79878548044593
2008-12-10,508.6138314525639
2008-12-11,500.75430658766646
2008-12-12,502.68185099982526
2008-12-15,501.5231941746697
2008-12-16,517.6017570726825
2008-12-17,526.8441358081168
2008-12-18,523.010498277669
2008-12-19,520.7037297502234
2008-12-22,510.93825489037346
2008-12-23,506.87280599889255
2008-12-24,507.58953597717016
2008-12-25,508.48625439208615
2008-12-26,512.7547857486585
2008-12-29,512.1040616896789
2008-12-30,523.8569949311451
2008-12-31,532.0693078908607
2009-01-01,532.3218088751079
2009-01-02,543.26878159493
2009-01-05,544.9471456085749
2009-01-06,552.3522913733035
2009-01-07,543.2942985056047
2009-01-08,543.3285988468614
2009-01-09,533.3726159007554
2009-01-12,521.6430893370368
2009-01-13,518.2760792263637
2009-01-14,505.59297497465127
2009-01-15,506.63647146634764
2009-01-16,514.536726593981
2009-01-19,513.1356350275207
2009-01-20,490.15616396738534
2009-01-21,502.91250801623886
2009-01-22,497.6972434253164
2009-01-23,495.2059344403697
2009-01-26,500.8842233285394
2009-01-27,507.28638301623795
2009-01-28,520.2545391402192
2009-01-29,509.0962868849209
2009-01-30,502.1250401697133
2009-02-02,499.67520367798676
2009-02-03,505.4263971652169
2009-02-04,507.8045536509648
2009-02-05,511.67720273047433
2009-02-06,523.1109422846697
2009-02-09,523.1277635127248
2009-02-10,508.98184507540714
2009-02-11,508.7880387792176
2009-02-12,508.41757685863894
2009-02-13,510.84299145045287
2009-02-16,509.66005684477705
2009-02-17,492.31435356672927
2009-02-18,486.6141918922747
2009-02-19,483.25061641862595
2009-02-20,475.3711678718302
2009-02-23,465.2033522573388
2009-02-24,471.89499350444146
2009-02-25,467.58318964126977
2009-02-26,462.43322524439134
2009-02-27,460.1122453138452
2009-03-02,438.35883847468335
2009-03-03,433.9185559556553
2009-03-04,445.0083587730448
2009-03-05,433.78238496591945
2009-03-06,431.7355342650159
2009-03-09,424.3642611531535
2009-03-10,441.90097152023316
2009-03-11,446.16764075680135
2009-03-12,458.5222850518719
2009-03-13,464.7194006273003
2009-03-16,465.2941488012834
2009-03-17,475.1221755237364
2009-03-18,483.41229194736326
2009-03-19,490.5809683569949
2009-03-20,479.82263262793924
2009-03-23,503.9779138856864
2009-03-24,498.95535845761816
2009-03-25,505.99434848919765
2009-03-26,520.7688989402615
2009-03-27,510.5999078908998
2009-03-30,495.1666854504496
2009-03-31,499.8290683243938
2009-04-01,507.01459779429433
2009-04-02,528.319570148501
2009-04-03,532.7190161974726
2009-04-06,527.6105119579123
2009-04-07,516.6254198909048
2009-04-08,520.3295132442346
2009-04-09,541.7873609802206
2009-04-10,542.2470069045
2009-04-13,544.2193838649952
2009-04-14,542.1351943017696
2009-04-15,544.7146176844426
2009-04-16,554.6166791635239
2009-04-17,558.0532675966051
2009-04-20,539.0375794843143
2009-04-21,546.5585894218723
2009-04-22,550.9414549181977
2009-04-23,553.6134855084729
2009-04-24,564.719423216185
2009-04-27,558.8370417630048
2009-04-28,555.2083966277828
2009-04-29,571.0360666283582
2009-04-30,576.0926778156033
2009-05-01,577.639074878998
2009-05-04,595.6919144226899
2009-05-05,597.1947944565293
2009-05-06,600.7016714660778
2009-05-07,597.4238027255348
2009-05-08,610.8572923776212
2009-05-11,605.9112963223491
2009-05-12,603.151463539045
2009-05-13,587.293964964155
2009-05-14,589.929900972174
2009-05-15,592.3044823900964
2009-05-18,604.8832495589406
2009-05-19,612.9787827820219
2009-05-20,617.0911824121802
2009-05-21,609.4611679762587
2009-05-22,610.8853884641429
2009-05-25,612.9305968502285
2009-05-26,624.5029036551016
2009-05-27,622.0650925483992
2009-05-28,623.5063277164923
2009-05-29,634.0519263026961
2009-06-01,653.3385803833793
2009-06-02,658.2919235546573
2009-06-03,651.2290645192915
2009-06-04,655.1846075602256
2009-06-05,653.4189539952764
2009-06-08,646.2624603850126
2009-06-09,652.4517637996873
2009-06-10,655.0229234119158
2009-06-11,660.6231107488003
2009-06-12,658.3989524833851
2009-06-15,643.3593578413138
2009-06-16,635.0540051619615
2009-06-17,634.405096170387
2009-06-18,634.6731255126601
2009-06-19,638.3775451557337
2009-06-22,621.6045158223277
2009-06-23,616.8290504885825
2009-06-24,626.6146290620411
2009-06-25,636.774394130666
2009-06-26,644.3979548320681
2009-06-29,644.9879925527673
2009-06-30,642.5637064795114
2009-07-01,649.0990130527169
2009-07-02,635.5064977182457
2009-07-03,635.4089341546135
2009-07-06,627.5564994211048
2009-07-07,621.3756155603835
2009-07-08,613.575265769824
2009-07-09,616.9061528279591
2009-07-10,615.7433711367031
2009-07-13,617.4893219210575
2009-07-14,627.1472808888965
2009-07-15,644.9756984090552
2009-07-16,651.2931251511038
2009-07-17,652.2052709252079
2009-07-20,663.1266904991761
2009-07-21,667.917606135861
2009-07-22,670.4520035656927
2009-07-23,683.1516574494234
2009-07-24,686.1007424685724
2009-07-27,688.6463973289937
2009-07-28,688.3447401070845
2009-07-29,683.3658258871966
2009-07-30,690.7460707707602
2009-07-31,695.9231828495654
2009-08-03,710.5471819100883
2009-08-04,711.9610550192433
2009-08-05,707.7280450578523
2009-08-06,702.8437535359508
2009-08-07,706.4286964458878
2009-08-10,706.809520838197
2009-08-11,702.3338703774963
2009-08-12,707.3001954041036
2009-08-13,717.1344128860601
2009-08-14,711.6180121136907
2009-08-17,690.0653461491985
2009-08-18,697.0999893176686
2009-08-19,700.3017494953632
2009-08-20,708.8094227431484
2009-08-21,718.3915624431498
2009-08-24,723.7897031231951
2009-08-25,724.37191175757
2009-08-26,722.8067576977019
2009-08-27,721.0403450867577
2009-08-28,724.7894563116615
2009-08-31,718.2844209499631
2009-09-01,708.5059773883175
2009-09-02,704.0399342113781
2009-09-03,711.9395323006179
2009-09-04,720.6760285871989
2009-09-07,725.8233434714994
2009-09-08,735.9587396783116
2009-09-09,742.8121574132755
2009-09-10,750.8273755139443
2009-09-11,753.2462846477666
2009-09-14,752.3417759738859
2009-09-15,756.7167613891007
2009-09-16,769.441019429546
2009-09-17,770.6267905774033
2009-09-18,769.9622634493927
2009-09-21,765.8099213330537
2009-09-22,773.6937242279191
2009-09-23,768.64651355415
2009-09-24,757.5573885060616
2009-09-25,754.2433565234797
2009-09-28,760.746685456149
2009-09-29,761.4642469631156
2009-09-30,763.2495986650536
2009-10-01,745.8037950922761
2009-10-02,736.2441912616367
2009-10-05,745.078027049128
2009-10-06,760.0279801977684
2009-10-07,762.6656162625011
2009-10-08,773.1650643593995
2009-10-09,777.2866543262553
2009-10-12,778.6319118003631
2009-10-13,778.6933041993029
2009-10-14,791.2285510150223
2009-10-15,793.0055242577041
2009-10-16,786.9213783814879
2009-10-19,794.6928423816975
2009-10-20,789.9697229742693
2009-10-21,785.8702993933423
2009-10-22,787.1595533321288
2009-10-23,780.8753248279769
2009-10-26,773.2966893503984
2009-10-27,762.4467401424693
2009-10-28,741.4552751018037
2009-10-29,752.0086136377724
2009-10-30,741.8443831043743
2009-11-02,741.0477230484074
2009-11-03,745.165217963054
2009-11-04,749.8364340702568
2009-11-05,760.8084104058242
2009-11-06,763.401128164239
2009-11-09,777.8786483716962
2009-11-10,775.5457206346318
2009-11-11,779.6329801744931
2009-11-12,769.1921111978029
2009-11-13,775.636360039802
2009-11-16,790.3230713177253
2009-11-17,785.522937510147
2009-11-18,783.7910494450502
2009-11-19,769.9576528831334
2009-11-20,766.9264269095122
2009-11-23,776.9982546037063
2009-11-24,773.072545380229
2009-11-25,778.2050542115427
2009-11-26,772.3248908514975
2009-11-27,760.5885582097745
2009-11-30,764.083711266438
2009-12-01,780.7945697045951
2009-12-02,786.9395688050917
2009-12-03,783.8976654534746
2009-12-04,787.2063626613119
2009-12-07,787.44952482079
2009-12-08,780.5141624566611
2009-12-09,779.233431511003
2009-12-10,779.2418552105944
2009-12-11,782.5319061381454
2009-12-14,791.7637258687253
2009-12-15,789.8734485546662
2009-12-16,794.7859570606737
2009-12-17,783.4810041239372
2009-12-18,785.8374359435614
2009-12-21,792.7791261796312
2009-12-22,797.138138095489
2009-12-23,804.966506799625
2009-12-24,808.7096753722534
2009-12-25,808.6396059714015
2009-12-28,810.9294125342594
2009-12-29,812.1770563712963
2009-12-30,809.8902179853154
2009-12-31,807.5241579425469
2010-01-01,807.5241579425469
2010-01-04,825.8880867770207
2010-01-05,830.3248494306985
2010-01-06,833.8595876102494
2010-01-07,834.6629071660338
2010-01-08,839.9464650123185
2010-01-11,844.731044508843
2010-01-12,836.1262060848301
2010-01-13,839.3645381890677
2010-01-14,844.6398130758681
2010-01-15,838.2514120530183
2010-01-18,838.9740111180521
2010-01-19,843.5602567964193
2010-01-20,833.2560278117422
2010-01-21,820.6721808379262
2010-01-22,807.5757402344823
2010-01-25,807.0342501074209
2010-01-26,798.8679747642753
2010-01-27,796.3419651860911
2010-01-28,791.994934146983
2010-01-29,782.8203871884593
2010-02-01,789.6450838124871
2010-02-02,800.3667441974901
2010-02-03,799.229478866532
2010-02-04,775.8448517571154
2010-02-05,767.8347442451781
2010-02-08,761.9742308829334
2010-02-09,770.7035248135636
2010-02-10,772.5535699101459
2010-02-11,783.9654839500929
2010-02-12,788.4918907978725
2010-02-15,788.0692790622182
2010-02-16,799.0226391115202
2010-02-17,805.695006892237
2010-02-18,808.346751681918
2010-02-19,804.8470329299618
2010-02-22,808.7914250895956
2010-02-23,800.8930419385911
2010-02-24,803.3249157609403
2010-02-25,799.6082965664866
2010-02-26,804.5107806486426
2010-03-01,816.7542818359279
2010-03-02,826.104994355751
2010-03-03,831.4001205470124
2010-03-04,831.1646282175219
2010-03-05,843.6989478553315
2010-03-08,847.275871218221
2010-03-09,848.2481138841108
2010-03-10,853.7383516605772
2010-03-11,856.4574784553229
2010-03-12,859.5301310244879
2010-03-15,855.1448461187367
2010-03-16,862.1912850534625
2010-03-17,871.0064789293525
2010-03-18,867.1912834828727
2010-03-19,860.6270169081408
2010-03-22,865.8097230095699
2010-03-23,873.1787226164325
2010-03-24,864.5084508799674
2010-03-25,861.0367290390016
2010-03-26,862.5810174975211
2010-03-29,869.2760909106926
2010-03-30,871.4042177085389
2010-03-31,869.520262794983
2010-04-01,879.170044636938
2010-04-02,879.4873100738769
2010-04-05,890.0471191246907
2010-04-06,894.1113760621928
2010-04-07,893.6469350130156
2010-04-08,891.9795500432249
2010-04-09,899.7930772836863
2010-04-12,902.4163728216903
2010-04-13,899.4037136038613
2010-04-14,913.5038172077329
2010-04-15,917.6709453880411
2010-04-16,906.9308751641029
2010-04-19,895.6594839862549
2010-04-20,907.0516540957127
2010-04-21,911.9029598342028
2010-04-22,915.6887211699806
2010-04-23,922.9890144731258
2010-04-26,926.6266321448542
2010-04-27,910.5216168814349
2010-04-28,902.7464341273582
2010-04-29,914.0986007609042
2010-04-30,904.4913981759148
2010-05-03,910.2350745791865
2010-05-04,887.4031029437605
2010-05-05,873.7267547646202
2010-05-06,849.0954698650547
2010-05-07,823.8293368847603
2010-05-10,862.9963385575828
2010-05-11,863.1952300237485
2010-05-12,880.3659938623315
2010-05-13,879.8175456269929
2010-05-14,862.6719052472495
2010-05-17,851.8897127434808
2010-05-18,843.2404875951609
2010-05-19,826.6502655362698
2010-05-20,795.3465477367572
2010-05-21,801.8802676952959
2010-05-24,798.5959749596483
2010-05-25,785.3117296600917
2010-05-26,794.1513531881442
2010-05-27,821.7080577493979
2010-05-28,819.5379788855547
2010-05-31,821.6405022478683
2010-06-01,806.214610093102
2010-06-02,817.4447774185383
2010-06-03,830.0283400515905
2010-06-04,805.9642078503542
2010-06-07,785.5486480748283
2010-06-08,785.777948374582
2010-06-09,789.7737641264666
2010-06-10,809.4438111347372
2010-06-11,817.9933158785414
2010-06-14,827.4696257240711
2010-06-15,841.1934188476532
2010-06-16,841.3814307006833
2010-06-17,840.9042732190692
2010-06-18,844.0873794659527
2010-06-21,846.1055261490658
2010-06-22,833.7771209182785
2010-06-23,828.6927223265174
2010-06-24,819.7347568678498
2010-06-25,823.9139979008186
2010-06-28,823.2641903653222
2010-06-29,795.7287529719964
2010-06-30,790.0007725549
2010-07-01,784.048333789866
2010-07-02,782.8032910048024
2010-07-05,783.0427037173541
2010-07-06,786.9305397704558
2010-07-07,800.9161833850641
2010-07-08,810.3668885068535
2010-07-09,818.4658767842882
2010-07-12,814.3760139107956
2010-07-13,828.5836868732712
2010-07-14,831.322314817597
2010-07-15,829.0166017882788
2010-07-16,810.4417597359939
2010-07-19,808.426190850372
2010-07-20,815.9131503778228
2010-07-21,812.944597518141
2010-07-22,829.4371448215077
2010-07-23,842.9318884006315
2010-07-26,855.7102964689983
2010-07-27,851.3281598087038
2010-07-28,845.8250689696235
2010-07-29,846.2497156541116
2010-07-30,846.2890661367959
2010-08-02,861.5650728230952
2010-08-03,860.4912366930371
2010-08-04,863.794250749846
2010-08-05,862.2778081691209
2010-08-06,862.6679176095319
2010-08-09,869.1008507813553
2010-08-10,855.1176687080631
2010-08-11,830.1489080725896
2010-08-12,824.5990024349106
2010-08-13,823.4651975647648
2010-08-16,827.5772834816036
2010-08-17,838.8752160939304
2010-08-18,841.2152791052102
2010-08-19,832.8728917327729
2010-08-20,826.7248014057674
2010-08-23,822.5300061723331
2010-08-24,811.9824032924362
2010-08-25,811.7214139481549
2010-08-26,812.1557848122492
2010-08-27,824.6423341880184
2010-08-30,818.5278954020071
2010-08-31,814.7849364323547
2010-09-01,837.3719125454982
2010-09-02,847.7419690910208
2010-09-03,859.4126480298463
2010-09-06,864.0297017973867
2010-09-07,853.9367275126164
2010-09-08,857.9675844918049
2010-09-09,861.9526529435869
2010-09-10,864.7172581008033
2010-09-13,880.3490727916228
2010-09-14,881.7426138530316
2010-09-15,883.0629962235964
2010-09-16,880.0073918977415
2010-09-17,885.0463911931781
2010-09-20,898.1829543329857
2010-09-21,896.1145818059789
2010-09-22,892.9786363782462
2010-09-23,888.3649358817585
2010-09-24,904.35700265529
2010-09-27,906.4296675992514
2010-09-28,911.8574630170956
2010-09-29,916.3656856461769
2010-09-30,914.40714222082
2010-10-01,918.6890705804318
2010-10-04,910.3513538693549
2010-10-05,927.0597902606618
2010-10-06,928.2934792906366
2010-10-07,928.781916133023
2010-10-08,934.6049551929897
2010-10-11,937.5223706014361
2010-10-12,936.0162686560126
2010-10-13,949.1522300002366
2010-10-14,951.0387737667585
2010-10-15,947.6692554164343
2010-10-18,948.495117077805
2010-10-19,931.2823122898246
2010-10-20,939.9465459647291
2010-10-21,939.5528153452036
2010-10-22,944.7209443134705
2010-10-25,954.196228631114
2010-10-26,951.561769274279
2010-10-27,944.3947115239129
2010-10-28,945.3838163879475
2010-10-29,950.3469404660127
2010-11-01,951.1962646173416
2010-11-02,960.6975373218854
2010-11-03,962.5378951249011
2010-11-04,982.7629731355597
2010-11-05,988.2181576225607
2010-11-08,990.6388602369127
2010-11-09,986.9228444648285
2010-11-10,987.2374730071582
2010-11-11,987.0309025896297
2010-11-12,971.4499027383376
2010-11-15,969.8556386453492
2010-11-16,953.2857641265526
2010-11-17,955.5919477087049
2010-11-18,972.1241387220633
2010-11-19,975.1672959358342
2010-11-22,981.1568879270146
2010-11-23,969.0924155951968
2010-11-24,981.9820047879335
2010-11-25,985.0589553912155
2010-11-26,977.063625756622
2010-11-29,973.3336927303747
2010-11-30,971.1312289743879
2010-12-01,987.8889006417162
2010-12-02,1002.6406963867232
2010-12-03,1012.8139551631688
2010-12-06,1017.6680328324013
2010-12-07,1021.2076804469514
2010-12-08,1015.7097544766714
2010-12-09,1018.5172081871071
2010-12-10,1024.4762722280864
2010-12-13,1028.127710879744
2010-12-14,1030.0817806868426
2010-12-15,1025.7560908723456
2010-12-16,1027.6450047908231
2010-12-17,1032.2505292901994
2010-12-20,1032.6346426828188
2010-12-21,1041.7021018770045
2010-12-22,1041.383363798893
2010-12-23,1042.3556662142007
