Date,ACWI ex JAPAN SMALL GROWTH
2007-11-14,1015.7560864140253
2007-11-15,998.746071212133
2007-11-16,994.7100730881971
2007-11-19,971.8066664624802
2007-11-20,972.3014375042889
2007-11-21,951.3134335793236
2007-11-22,950.5145448206378
2007-11-23,961.8980172344155
2007-11-26,957.6237295173627
2007-11-27,958.3122738756819
2007-11-28,981.8957298676224
2007-11-29,985.7606530395343
2007-11-30,994.0988977311046
2007-12-03,988.9629266373432
2007-12-04,981.3425889542975
2007-12-05,992.0048033976514
2007-12-06,1004.3678431665572
2007-12-07,1008.5087339851331
2007-12-10,1013.4596268026315
2007-12-11,998.5322882371088
2007-12-12,1001.9842369557892
2007-12-13,989.515855592918
2007-12-14,976.3837421112046
2007-12-17,950.339720940132
2007-12-18,956.250227778863
2007-12-19,957.8330914097962
2007-12-20,963.9352997430855
2007-12-21,981.3080058941898
2007-12-24,989.5628527634528
2007-12-25,989.8548262587855
2007-12-26,994.3655891763547
2007-12-27,987.3248700398254
2007-12-28,992.7217860917042
2007-12-31,989.3307835224301
2008-01-01,989.57126021167
2008-01-02,981.8720551308933
2008-01-03,976.265773155519
2008-01-04,954.7898797862393
2008-01-07,942.4349592204326
2008-01-08,933.63004921112
2008-01-09,928.0249144803574
2008-01-10,928.9461400500571
2008-01-11,917.5378039375008
2008-01-14,927.5111598480261
2008-01-15,906.1191463263277
2008-01-16,887.454212559723
2008-01-17,872.9317798271488
2008-01-18,865.909124120219
2008-01-21,841.0811904759836
2008-01-22,836.0364295444748
2008-01-23,841.209683752266
2008-01-24,863.0574451654986
2008-01-25,869.3517397703239
2008-01-28,873.9513046785479
2008-01-29,883.2167867925093
2008-01-30,875.9639208087268
2008-01-31,885.1725571690939
2008-02-01,907.0605132593033
2008-02-04,910.0141546397494
2008-02-05,882.7843935622227
2008-02-06,872.276746117399
2008-02-07,870.3566966082617
2008-02-08,873.4445063597364
2008-02-11,874.3311542672384
2008-02-12,885.594695289246
2008-02-13,897.1698211972291
2008-02-14,896.3205039207323
2008-02-15,891.3474529028567
2008-02-18,894.8684222477922
2008-02-19,902.2581939889791
2008-02-20,900.4875839077034
2008-02-21,901.0391608662738
2008-02-22,899.8355349637557
2008-02-25,915.3201952412082
2008-02-26,925.3402329467689
2008-02-27,931.01323095185
2008-02-28,923.8204425618699
2008-02-29,906.3128461696849
2008-03-03,898.4195806965604
2008-03-04,891.9903240831758
2008-03-05,900.5207139190096
2008-03-06,887.453381065874
2008-03-07,874.0517343775191
2008-03-10,850.2048951525896
2008-03-11,869.8087792048377
2008-03-12,875.4432513337952
2008-03-13,876.4990087643087
2008-03-14,863.8034426470614
2008-03-17,836.5391065616886
2008-03-18,861.4619379418767
2008-03-19,842.6724142609236
2008-03-20,842.2646376984698
2008-03-21,842.9200530814039
2008-03-24,860.2877859725436
2008-03-25,879.6500775485526
2008-03-26,883.2393565307125
2008-03-27,883.0469777061437
2008-03-28,878.5089375297778
2008-03-31,883.4352736594356
2008-04-01,898.5956576201778
2008-04-02,904.6686878292688
2008-04-03,907.4308466851078
2008-04-04,914.0529318196376
2008-04-07,917.1433551079424
2008-04-08,912.4456355218213
2008-04-09,904.9368620081074
2008-04-10,909.8657356974072
2008-04-11,896.3909746120831
2008-04-14,891.9524646016862
2008-04-15,896.785790010339
2008-04-16,919.9102109031635
2008-04-17,916.2806597472577
2008-04-18,927.6153100980258
2008-04-21,931.1453823356873
2008-04-22,923.0966049712275
2008-04-23,926.0509602055688
2008-04-24,924.9432102113121
2008-04-25,934.9516662505414
2008-04-28,937.9859924981293
2008-04-29,929.2523411432728
2008-04-30,933.1848753047647
2008-05-01,937.4512572509144
2008-05-02,943.4159665170295
2008-05-05,946.9397150882286
2008-05-06,953.8424483798229
2008-05-07,945.7264417014317
2008-05-08,950.0363096950283
2008-05-09,946.8811679439966
2008-05-12,956.1090843055259
2008-05-13,959.824086514738
2008-05-14,960.1087537742617
2008-05-15,969.9301464584136
2008-05-16,976.436286029466
2008-05-19,977.9594864221315
2008-05-20,973.0761150083716
2008-05-21,966.5467374777987
2008-05-22,967.639553600086
2008-05-23,958.5267454456756
2008-05-26,955.2934060335756
2008-05-27,957.4998941220305
2008-05-28,964.3620933512879
2008-05-29,966.7214451417422
2008-05-30,972.5874716168912
2008-06-02,966.8972616271888
2008-06-03,965.1365718833857
2008-06-04,963.1837345424553
2008-06-05,977.1466927980761
2008-06-06,965.4500387124675
2008-06-09,958.9279422352741
2008-06-10,943.7205520854864
2008-06-11,933.4640670896639
2008-06-12,930.1788639407617
2008-06-13,940.7516540540562
2008-06-16,949.1900919184977
2008-06-17,954.0430234816372
2008-06-18,947.3257345479637
2008-06-19,948.338303695905
2008-06-20,937.4907100401426
2008-06-23,930.3264687749801
2008-06-24,919.1199679999312
2008-06-25,926.5779862549808
2008-06-26,912.8535746244718
2008-06-27,911.1774093964782
2008-06-30,906.8436482067864
2008-07-01,899.1529103739874
2008-07-02,880.8652819749395
2008-07-03,868.5046485155141
2008-07-04,866.6002729345822
2008-07-07,862.5743955085559
2008-07-08,863.5200077777106
2008-07-09,861.2020799564723
2008-07-10,862.9960153763111
2008-07-11,863.2585031766216
2008-07-14,860.8567437568391
2008-07-15,851.6586365620727
2008-07-16,860.887352042074
2008-07-17,869.1704283737803
2008-07-18,867.531386976807
2008-07-21,877.1149901343059
2008-07-22,881.6280086400285
2008-07-23,883.850875837449
2008-07-24,866.6298801118468
2008-07-25,868.7899235235525
2008-07-28,862.3821586621387
2008-07-29,867.4548296393334
2008-07-30,879.2172128694825
2008-07-31,876.7254987925402
2008-08-01,871.8311136749818
2008-08-04,856.5979589166026
2008-08-05,860.0657998610385
2008-08-06,868.84952634855
2008-08-07,861.6293258349582
2008-08-08,865.0744813516292
2008-08-11,870.2654487113424
2008-08-12,862.386232153714
2008-08-13,861.3847330963657
2008-08-14,868.0651008434907
2008-08-15,864.0848973419459
2008-08-18,856.1926280147961
2008-08-19,845.1161067585267
2008-08-20,851.4119694515279
2008-08-21,854.6555768163801
2008-08-22,860.3064219740538
2008-08-25,849.053868774126
2008-08-26,847.2191172843408
2008-08-27,856.0185303992174
2008-08-28,865.4501818644269
2008-08-29,864.0960481496713
2008-09-01,857.9355029699797
2008-09-02,848.7891204440625
2008-09-03,838.2164933387805
2008-09-04,815.2839495781641
2008-09-05,806.5488381751538
2008-09-08,816.0578037862467
2008-09-09,786.6723926506814
2008-09-10,789.2076520615251
2008-09-11,784.6634073781496
2008-09-12,797.0762232466469
2008-09-15,767.1771416877928
2008-09-16,761.5347975852144
2008-09-17,741.0587113761588
2008-09-18,758.7924734004331
2008-09-19,797.9113811651476
2008-09-22,784.5989386805938
2008-09-23,771.4585417571024
2008-09-24,763.6384150823249
2008-09-25,767.3514834437406
2008-09-26,756.5284394751146
2008-09-29,706.8897868247801
2008-09-30,716.0370684809463
2008-10-01,709.1134728103035
2008-10-02,674.444253826996
2008-10-03,662.5757345752438
2008-10-06,618.0190264330258
2008-10-07,594.1221033911236
2008-10-08,573.5075959774031
2008-10-09,550.8502926597885
2008-10-10,536.8772911450563
2008-10-13,585.3520680530868
2008-10-14,587.0683181415629
2008-10-15,539.621532660132
2008-10-16,539.8147490061466
2008-10-17,541.4462669623942
2008-10-20,559.6907890271374
2008-10-21,547.596156743037
2008-10-22,514.2026269692275
2008-10-23,498.39072813056833
2008-10-24,475.5061536265945
2008-10-27,451.5369778204759
2008-10-28,474.87723782195866
2008-10-29,496.6463890644122
2008-10-30,518.7534562200261
2008-10-31,532.3091630405978
2008-11-03,539.6551982906839
2008-11-04,558.9950115481788
2008-11-05,541.1811829929046
2008-11-06,511.97865289963477
2008-11-07,519.0572245949893
2008-11-10,517.6018788756204
2008-11-11,498.5063143802909
2008-11-12,472.58350066735653
2008-11-13,490.2912642307824
2008-11-14,474.4187998386782
2008-11-17,465.56178205880866
2008-11-18,459.53651148218364
2008-11-19,433.70462209314417
2008-11-20,405.85277419261166
2008-11-21,418.24235021073076
2008-11-24,444.64730272939767
2008-11-25,451.5894377914261
2008-11-26,467.9239854101202
2008-11-27,472.9759428739713
2008-11-28,475.47820324838347
2008-12-01,438.7902847655111
2008-12-02,449.6628402458828
2008-12-03,455.0708215657416
2008-12-04,445.5432800469641
2008-12-05,452.38957812145713
2008-12-08,475.02666824510675
2008-12-09,469.6670627704895
2008-12-10,480.7749578306516
2008-12-11,472.05113038694975
2008-12-12,475.632916170725
2008-12-15,472.43185207606604
2008-12-16,489.480213886374
2008-12-17,498.31400926922083
2008-12-18,496.23511047940406
2008-12-19,492.89797121175087
2008-12-22,482.21294819611245
2008-12-23,478.51942661011253
2008-12-24,480.71783165984937
2008-12-25,480.85017798979976
2008-12-26,484.69350126516974
2008-12-29,484.01482823321066
2008-12-30,495.7912301687479
2008-12-31,503.60410239609917
2009-01-01,503.85558317076016
2009-01-02,516.568804782399
2009-01-05,519.6803588729896
2009-01-06,527.8038391166001
2009-01-07,518.2738213683695
2009-01-08,518.7736224642896
2009-01-09,507.538077650318
2009-01-12,493.7141901958652
2009-01-13,492.00124812081043
2009-01-14,476.7946832345404
2009-01-15,479.1168313831051
2009-01-16,487.1668432540053
2009-01-19,484.75406157301535
2009-01-20,461.2640981072588
2009-01-21,472.23256324730426
2009-01-22,466.964782662731
2009-01-23,465.2810061992135
2009-01-26,473.1519906764633
2009-01-27,477.3463899207374
2009-01-28,492.6415799252497
2009-01-29,480.26721091363083
2009-01-30,473.5875772063365
2009-02-02,471.1833955464822
2009-02-03,478.13877192601774
2009-02-04,480.2544229448236
2009-02-05,485.6539601947329
2009-02-06,498.8859131538182
2009-02-09,502.2574984681949
2009-02-10,486.73810700734253
2009-02-11,485.25071351181816
2009-02-12,484.9725012306019
2009-02-13,488.61279636371074
2009-02-16,486.0139924379643
2009-02-17,467.87107467632063
2009-02-18,462.6569174266606
2009-02-19,460.2064326874054
2009-02-20,452.3139471095279
2009-02-23,442.29617223367364
2009-02-24,450.1934268401972
2009-02-25,445.56813703649834
2009-02-26,442.18714465119393
2009-02-27,438.15209531336325
2009-03-02,415.54090046856675
2009-03-03,411.70810738253545
2009-03-04,423.9771645918256
2009-03-05,409.84408423813426
2009-03-06,408.55705933348855
2009-03-09,401.9297883290443
2009-03-10,421.74524075166215
2009-03-11,424.6884339663969
2009-03-12,438.49352100695796
2009-03-13,444.51456443781
2009-03-16,444.52765861598374
2009-03-17,453.8408452780968
2009-03-18,462.4389601494314
2009-03-19,469.1226280684106
2009-03-20,459.6496506375504
2009-03-23,483.6981661759786
2009-03-24,477.48407681872493
2009-03-25,484.1506533245126
2009-03-26,498.7896414308822
2009-03-27,487.0269932989493
2009-03-30,471.5966768099039
2009-03-31,479.5988604384971
2009-04-01,486.26744566264875
2009-04-02,508.94690657968823
2009-04-03,514.1450477551325
2009-04-06,510.1598858831311
2009-04-07,497.7248427972105
2009-04-08,502.5130648467196
2009-04-09,523.8882127976589
2009-04-10,524.4234762336092
2009-04-13,526.5957248638896
2009-04-14,524.5684842702335
2009-04-15,527.4752511309928
2009-04-16,538.0848583553012
2009-04-17,541.1149007775298
2009-04-20,519.031219334191
2009-04-21,527.8582062060198
2009-04-22,533.509323678408
2009-04-23,535.3091808914985
2009-04-24,548.5178646976499
2009-04-27,541.27385018712
2009-04-28,538.0468050582053
2009-04-29,555.9827379985572
2009-04-30,561.2080230606794
2009-05-01,563.2055689661811
2009-05-04,583.0534411378759
2009-05-05,584.6815458262632
2009-05-06,588.456820135406
2009-05-07,583.8423184456907
2009-05-08,597.1554719168463
2009-05-11,590.2476830899415
2009-05-12,587.2591639644658
2009-05-13,568.5408920356281
2009-05-14,572.3293940679224
2009-05-15,574.1329227922629
2009-05-18,588.4374937028853
2009-05-19,597.1385769594447
2009-05-20,601.2919582175294
2009-05-21,592.282460723593
2009-05-22,594.9286890026731
2009-05-25,596.5347611873357
2009-05-26,607.3804624896599
2009-05-27,605.5808357753815
2009-05-28,607.3903971627544
2009-05-29,617.665085354503
2009-06-01,638.4365991990833
2009-06-02,643.996703421463
2009-06-03,635.0994566292425
2009-06-04,639.4922797215693
2009-06-05,638.4579545331259
2009-06-08,629.8572181146271
2009-06-09,636.4526812426178
2009-06-10,638.9715741538279
2009-06-11,645.0295028581797
2009-06-12,641.9145821447481
2009-06-15,624.1822670909202
2009-06-16,617.191906073282
2009-06-17,612.2073157922923
2009-06-18,614.0562850812139
2009-06-19,619.0816449019115
2009-06-22,598.4981438393236
2009-06-23,595.3831848844197
2009-06-24,606.6842106598195
2009-06-25,615.7153911424472
2009-06-26,622.5596844448385
2009-06-29,624.9218173436815
2009-06-30,621.845786270542
2009-07-01,629.7612311749139
2009-07-02,614.1169411630644
2009-07-03,613.9484833946351
2009-07-06,604.3497440620979
2009-07-07,598.6322906123767
2009-07-08,590.1095286761033
2009-07-09,594.2598942189566
2009-07-10,592.2843990286756
2009-07-13,598.0108463505235
2009-07-14,607.1945663603766
2009-07-15,627.5399505528915
2009-07-16,633.4090355785033
2009-07-17,634.3241669934662
2009-07-20,646.7302624385151
2009-07-21,648.7504359186875
2009-07-22,650.5265960105944
2009-07-23,664.8903345845177
2009-07-24,666.5032238925255
2009-07-27,669.5257425073679
2009-07-28,667.9144696594979
2009-07-29,662.8454451208081
2009-07-30,672.0444935255749
2009-07-31,676.7576864367743
2009-08-03,692.7986651509095
2009-08-04,694.1373875327309
2009-08-05,690.3657565794948
2009-08-06,685.8842278760684
2009-08-07,691.0814564386415
2009-08-10,690.4228676825647
2009-08-11,683.0101252205078
2009-08-12,689.804270760329
2009-08-13,699.2773736631746
2009-08-14,692.1123892702275
2009-08-17,669.6554086417403
2009-08-18,677.7647343107773
2009-08-19,680.8290757917024
2009-08-20,689.7988372506373
2009-08-21,701.6085818145242
2009-08-24,706.435483209294
2009-08-25,707.5412381755759
2009-08-26,704.1962936484979
2009-08-27,701.9271094991611
2009-08-28,706.8854858288324
2009-08-31,699.0190262827324
2009-09-01,687.7685095607499
2009-09-02,683.1432461755319
2009-09-03,692.4492309453722
2009-09-04,703.0579801911806
2009-09-07,709.5311297397435
2009-09-08,719.8448028450717
2009-09-09,727.543083036628
2009-09-10,734.3364166521349
2009-09-11,737.2997525071956
2009-09-14,737.922374575136
2009-09-15,743.514161959133
2009-09-16,758.1161581638718
2009-09-17,759.6416378150528
2009-09-18,759.2327339104722
2009-09-21,755.0243790111471
2009-09-22,763.2892342381589
2009-09-23,758.4106253481251
2009-09-24,744.1648523044244
2009-09-25,740.543511048694
2009-09-28,748.9884932223586
2009-09-29,750.1802949213668
2009-09-30,751.0435994292976
2009-10-01,733.7641573596578
2009-10-02,724.7781351474052
2009-10-05,736.0760266180681
2009-10-06,752.5017083559825
2009-10-07,753.8920999383034
2009-10-08,765.4184947384031
2009-10-09,769.952264675441
2009-10-12,773.0499013818079
2009-10-13,772.1816243484
2009-10-14,787.7617640646139
2009-10-15,789.0458551132145
2009-10-16,782.6589967395194
2009-10-19,790.8219253995509
2009-10-20,785.1922945354045
2009-10-21,780.8438477728266
2009-10-22,781.3587709228582
2009-10-23,775.42753314168
2009-10-26,765.4300542031912
2009-10-27,754.399097374928
2009-10-28,730.0685900388532
2009-10-29,744.2005072889059
2009-10-30,730.3291351976354
2009-11-02,730.3558549461226
2009-11-03,732.9420705959691
2009-11-04,740.7303906248426
2009-11-05,753.3101810770335
2009-11-06,755.5852647367632
2009-11-09,772.0543612351938
2009-11-10,768.9255318492778
2009-11-11,774.4631890857949
2009-11-12,765.4107542148611
2009-11-13,771.4394911532812
2009-11-16,788.3126965514975
2009-11-17,783.6308257060745
2009-11-18,783.0943042542075
2009-11-19,767.2621817863816
2009-11-20,763.4732194055298
2009-11-23,775.4177696803212
2009-11-24,772.0707103178489
2009-11-25,777.0547319297342
2009-11-26,767.5207871188999
2009-11-27,758.220404229832
2009-11-30,758.0095226390612
2009-12-01,775.3243400635723
2009-12-02,782.464237795497
2009-12-03,778.1127810621169
2009-12-04,782.778299405607
2009-12-07,781.6557113476462
2009-12-08,772.6146546865881
2009-12-09,770.708596971702
2009-12-10,772.3407328584998
2009-12-11,775.4782112061663
2009-12-14,784.304278607558
2009-12-15,782.9774283095277
2009-12-16,788.089986927512
2009-12-17,775.9177736872035
2009-12-18,777.9670661350352
2009-12-21,785.669445473194
2009-12-22,789.9580457787417
2009-12-23,798.1143645152519
2009-12-24,801.856105845372
2009-12-25,801.9724667100761
2009-12-28,803.6692033636322
2009-12-29,805.6219106051022
2009-12-30,804.234273685617
2009-12-31,802.5888351814464
2010-01-01,802.5888351814464
2010-01-04,821.6775991767262
2010-01-05,826.3412478565115
2010-01-06,830.7962449906224
2010-01-07,832.2825026734189
2010-01-08,837.168862695641
2010-01-11,842.1635197029897
2010-01-12,830.5936954057908
2010-01-13,834.9590916126239
2010-01-14,839.1961019354599
2010-01-15,830.9812938165354
2010-01-18,832.0334135205086
2010-01-19,836.5697333082466
2010-01-20,824.70916006106
2010-01-21,810.4364927831115
2010-01-22,796.8122046931057
2010-01-25,797.0572159487103
2010-01-26,789.2405386813559
2010-01-27,786.9697011612991
2010-01-28,781.7096747410014
2010-01-29,774.1277697914455
2010-02-01,782.4572950140491
2010-02-02,793.016334126269
2010-02-03,791.4759128536242
2010-02-04,764.476951253846
2010-02-05,754.4644953527246
2010-02-08,749.0531135983399
2010-02-09,758.641095491334
2010-02-10,761.2722148894005
2010-02-11,772.0864594214055
2010-02-12,775.4160386217575
2010-02-15,775.3550420926776
2010-02-16,787.879075910504
2010-02-17,794.8525855615281
2010-02-18,797.5236588330248
2010-02-19,795.6207364330822
2010-02-22,797.90422105339
2010-02-23,788.304644784947
2010-02-24,791.1588833811026
2010-02-25,785.1240927219263
2010-02-26,791.2568507970115
2010-03-01,803.7912114488777
2010-03-02,813.7265424134971
2010-03-03,819.6821881657611
2010-03-04,819.8927521688248
2010-03-05,833.5675755385482
2010-03-08,836.3060930585111
2010-03-09,836.4166506315875
2010-03-10,844.314752346867
2010-03-11,846.0328800165712
2010-03-12,849.6269971655519
2010-03-15,843.7329155188044
2010-03-16,852.1766124665681
2010-03-17,860.68882063994
2010-03-18,855.9137633164867
2010-03-19,848.3603124009841
2010-03-22,853.1030955880804
2010-03-23,861.4490716026472
2010-03-24,853.1576758304351
2010-03-25,851.4304121454061
2010-03-26,852.0280329153746
2010-03-29,858.4566683919193
2010-03-30,858.5704754162814
2010-03-31,857.8058531075732
2010-04-01,868.6391680763757
2010-04-02,868.7124722803358
2010-04-05,878.6420889459447
2010-04-06,883.11266984277
2010-04-07,881.5688056605408
2010-04-08,879.4522013429302
2010-04-09,888.4760492308204
2010-04-12,891.7267923411354
2010-04-13,888.6055263034546
2010-04-14,903.7838481755016
2010-04-15,907.0363599443447
2010-04-16,894.9207037807034
2010-04-19,883.9612298868033
2010-04-20,897.4733915703194
2010-04-21,900.1330870329408
2010-04-22,902.4762397046543
2010-04-23,911.9630195926788
2010-04-26,914.2713145967198
2010-04-27,895.5919240992434
2010-04-28,887.2572816701233
2010-04-29,900.3584093444116
2010-04-30,889.8669715477255
2010-05-03,895.951972858864
2010-05-04,869.4567450495825
2010-05-05,853.172521643439
2010-05-06,828.0679789749807
2010-05-07,800.1063030963586
2010-05-10,845.835694218087
2010-05-11,844.7285056765295
2010-05-12,864.1883109821977
2010-05-13,861.3249255102668
2010-05-14,840.8394607415447
2010-05-17,831.2290075626433
2010-05-18,824.8497071453143
2010-05-19,805.176900401074
2010-05-20,771.1320325071748
2010-05-21,781.2867558777511
2010-05-24,777.1964202348447
2010-05-25,762.1651526582652
2010-05-26,773.4034064669306
2010-05-27,802.5425821669809
2010-05-28,799.6952441880594
2010-05-31,800.8930502907298
2010-06-01,785.9089231577233
2010-06-02,798.213960671945
2010-06-03,810.219363083569
2010-06-04,783.41866908785
2010-06-07,764.0749428397692
2010-06-08,762.5851033443262
2010-06-09,769.5302071995798
2010-06-10,789.8294534441015
2010-06-11,797.9559020529751
2010-06-14,808.2166315442225
2010-06-15,822.0016508618826
2010-06-16,821.2117168801524
2010-06-17,820.9154058462954
2010-06-18,824.453862989384
2010-06-21,825.8880317461186
2010-06-22,812.6919190831263
2010-06-23,807.6003445663237
2010-06-24,797.1648635131759
2010-06-25,801.8441591692277
2010-06-28,803.0672234080592
2010-06-29,772.7539005386994
2010-06-30,768.2847773859327
2010-07-01,762.1378003786112
2010-07-02,761.973232781913
2010-07-05,761.112419435812
2010-07-06,766.3392711050998
2010-07-07,781.4924211447641
2010-07-08,791.7049653091162
2010-07-09,799.4859548021766
2010-07-12,795.5518955233166
2010-07-13,811.5624977883876
2010-07-14,813.7149119616579
2010-07-15,811.8420935209548
2010-07-16,793.2486273399397
2010-07-19,791.1678234284981
2010-07-20,798.3298162705916
2010-07-21,796.5802914342569
2010-07-22,815.3577955642282
2010-07-23,827.4204768119336
2010-07-26,840.5922426670706
2010-07-27,836.9986298417369
2010-07-28,829.8407966390274
2010-07-29,830.5008443711465
2010-07-30,830.754134966841
2010-08-02,848.3512289109378
2010-08-03,846.3671996281555
2010-08-04,851.1462932585528
2010-08-05,848.3500515822758
2010-08-06,847.7187336859092
2010-08-09,855.4259637494954
2010-08-10,840.5545857947197
2010-08-11,814.0198511002803
2010-08-12,808.9227058105733
2010-08-13,807.3534097300856
2010-08-16,811.645947742133
2010-08-17,824.5441818870768
2010-08-18,826.0981117519905
2010-08-19,816.0860197999887
2010-08-20,809.7752469048941
2010-08-23,805.8649128690934
2010-08-24,793.7665931580856
2010-08-25,793.6469216689637
2010-08-26,794.838237394951
2010-08-27,806.5586057577194
2010-08-30,799.2484543433179
2010-08-31,797.3852937461264
2010-09-01,822.5123319326498
2010-09-02,832.4320957936003
2010-09-03,844.1918133572364
2010-09-06,847.3335742793402
2010-09-07,835.5772793151316
2010-09-08,841.5596668210571
2010-09-09,845.2307107341795
2010-09-10,847.8864552469007
2010-09-13,864.0082618741354
2010-09-14,865.6301658459535
2010-09-15,868.7741853301677
2010-09-16,866.3027539550958
2010-09-17,870.5912270993388
2010-09-20,884.5443031787191
2010-09-21,883.0274709582558
2010-09-22,880.4675452256411
2010-09-23,874.9845800738871
2010-09-24,893.4856111504934
2010-09-27,894.7688686760392
2010-09-28,899.9902290863413
2010-09-29,903.5669128899518
2010-09-30,903.2472307421991
2010-10-01,908.048347318283
2010-10-04,899.8107264149688
2010-10-05,917.4168723332783
2010-10-06,918.4749446132638
2010-10-07,918.37761951002
2010-10-08,924.441877167029
2010-10-11,927.9968805410767
2010-10-12,927.7893595696632
2010-10-13,943.1745604158443
2010-10-14,944.5978759867131
2010-10-15,941.803300578295
2010-10-18,941.9930533298251
2010-10-19,923.8744317376826
2010-10-20,933.6451561822194
2010-10-21,935.1095866113055
2010-10-22,939.633160315476
2010-10-25,949.4949475994713
2010-10-26,946.9003461997387
2010-10-27,938.9017508142006
2010-10-28,940.8208272814228
2010-10-29,945.7716465991633
2010-11-01,947.4884925792675
2010-11-02,958.8990030454876
2010-11-03,960.7858452672585
2010-11-04,981.3436175286706
2010-11-05,984.6963477566817
2010-11-08,985.1812466605263
2010-11-09,981.9643001878205
2010-11-10,981.2069324850427
2010-11-11,979.3201814623262
2010-11-12,964.2625260696483
2010-11-15,963.2489627255887
2010-11-16,945.1119793814147
2010-11-17,947.6400704283105
2010-11-18,964.77672209788
2010-11-19,968.1334233120688
2010-11-22,972.4615245562957
2010-11-23,957.1735647640298
2010-11-24,971.7419314675254
2010-11-25,974.7624314564791
2010-11-26,966.3270731395799
2010-11-29,960.3951981157261
2010-11-30,957.7233804820661
2010-12-01,976.7739970551224
2010-12-02,992.3334837887958
2010-12-03,1002.5328075273668
2010-12-06,1006.3693457080534
2010-12-07,1011.2553214291906
2010-12-08,1005.4350126774685
2010-12-09,1007.3754206147813
2010-12-10,1014.1084539863969
2010-12-13,1018.0933802658535
2010-12-14,1019.1745740706242
2010-12-15,1014.3827067622678
2010-12-16,1015.8269665730395
2010-12-17,1019.9007070221364
2010-12-20,1020.5983765998833
2010-12-21,1030.1562824432274
2010-12-22,1030.388466227713
2010-12-23,1030.7062527781336
2010-12-24,1030.8168819192188
