Date,GOLDEN DRAGON SMALL GROWTH
2007-10-25,1198.0163039284039
2007-10-26,1208.052172137249
2007-10-29,1222.5999785695396
2007-10-30,1218.2691119458584
2007-10-31,1220.3142833587478
2007-11-01,1222.5904290885571
2007-11-02,1194.7644733238817
2007-11-05,1172.8247408790369
2007-11-06,1179.2753626994518
2007-11-07,1186.8367589894835
2007-11-08,1147.0608612355293
2007-11-09,1128.2295052838144
2007-11-12,1073.0232363714942
2007-11-13,1071.809774452264
2007-11-14,1113.9682849660753
2007-11-15,1106.737534631596
2007-11-16,1092.1744414764307
2007-11-19,1085.0731768433022
2007-11-20,1090.538772462873
2007-11-21,1075.3055680992773
2007-11-22,1050.6122216397944
2007-11-23,1031.3162301032578
2007-11-26,1041.48626086252
2007-11-27,1025.0860219093993
2007-11-28,1024.9729448807996
2007-11-29,1047.9490503936936
2007-11-30,1078.3739484915927
2007-12-03,1090.5362038169512
2007-12-04,1098.2974525219001
2007-12-05,1102.2865200634321
2007-12-06,1096.2252003204526
2007-12-07,1091.8512512995626
2007-12-10,1076.799735743815
2007-12-11,1080.7636637507935
2007-12-12,1070.7804583514671
2007-12-13,1039.6042257794547
2007-12-14,1018.1449114823132
2007-12-17,972.4530067895863
2007-12-18,962.0500774894775
2007-12-19,982.9114218113207
2007-12-20,970.1484840025115
2007-12-21,980.3417907170852
2007-12-24,1006.0405979364073
2007-12-25,1011.7318564831384
2007-12-26,1012.952899708055
2007-12-27,1027.0775904594682
2007-12-28,1040.038302481484
2007-12-31,1059.2313665155455
2008-01-01,1059.2313665155455
2008-01-02,1054.369376675768
2008-01-03,1042.0298298123282
2008-01-04,1050.0343356438489
2008-01-07,1020.008222691305
2008-01-08,1014.8365672591383
2008-01-09,1023.4333314808421
2008-01-10,1022.2968367195406
2008-01-11,1020.6166482607623
2008-01-14,1011.8038946853204
2008-01-15,1013.1750957673636
2008-01-16,974.76905860478
2008-01-17,971.4976119750403
2008-01-18,974.6221962715958
2008-01-21,953.4893574991103
2008-01-22,871.958780453455
2008-01-23,873.365645915646
2008-01-24,870.2161023501465
2008-01-25,903.6049821316544
2008-01-28,875.2070953616061
2008-01-29,875.8513745503308
2008-01-30,872.8270503248049
2008-01-31,866.8961480343975
2008-02-01,879.7548825992005
2008-02-04,895.5365332321455
2008-02-05,896.0488090559762
2008-02-06,882.3633982163166
2008-02-07,882.4295273449416
2008-02-08,882.4467816286174
2008-02-11,875.8678721981377
2008-02-12,872.3913938334694
2008-02-13,869.5368590121078
2008-02-14,894.1055637136506
2008-02-15,905.3079243477093
2008-02-18,916.7920812395004
2008-02-19,934.0631168020357
2008-02-20,927.2514588069705
2008-02-21,943.2653911570335
2008-02-22,943.9221786921621
2008-02-25,946.3108690883241
2008-02-26,948.0892199712973
2008-02-27,967.4741311498462
2008-02-28,967.8345451877673
2008-02-29,978.6207221145943
2008-03-03,961.1745915966432
2008-03-04,967.6433416648752
2008-03-05,962.3820475206709
2008-03-06,975.7358734602466
2008-03-07,961.1725060896041
2008-03-10,940.6738821234444
2008-03-11,940.1533616295876
2008-03-12,943.4104664381223
2008-03-13,918.9501227543997
2008-03-14,905.4125262365542
2008-03-17,871.103184083476
2008-03-18,855.4955939743014
2008-03-19,865.2737760546381
2008-03-20,856.3234535351801
2008-03-21,864.8896964006218
2008-03-24,888.359442218995
2008-03-25,913.5610817148029
2008-03-26,921.2174486118133
2008-03-27,916.9247771717754
2008-03-28,933.1455897067877
2008-03-31,935.6024008957995
2008-04-01,926.0685609374808
2008-04-02,938.9935685863878
2008-04-03,948.1838139950285
2008-04-04,948.2095566434232
2008-04-07,964.3206184407024
2008-04-08,957.6402415721673
2008-04-09,951.6498995741911
2008-04-10,966.9903021378684
2008-04-11,968.3742285782206
2008-04-14,956.7638029167
2008-04-15,965.9285334489421
2008-04-16,970.0292607589788
2008-04-17,971.526858251245
2008-04-18,969.4535929436315
2008-04-21,975.7592359788827
2008-04-22,982.2795235545228
2008-04-23,990.9163935108462
2008-04-24,999.5012278068883
2008-04-25,994.1553450107278
2008-04-28,994.3355927875871
2008-04-29,990.738877644293
2008-04-30,994.404640381213
2008-05-01,994.4781918172641
2008-05-02,1006.0634918471198
2008-05-05,1012.0879335631188
2008-05-06,1015.906618643114
2008-05-07,1009.9101670186536
2008-05-08,1007.6220462834108
2008-05-09,1005.5071359470721
2008-05-12,1000.1329238706768
2008-05-13,1005.0579285459165
2008-05-14,1007.3042568691989
2008-05-15,1018.2003731263583
2008-05-16,1027.1128468139368
2008-05-19,1038.8078147269166
2008-05-20,1019.8351789528989
2008-05-21,1020.3096299764205
2008-05-22,1020.0249463150689
2008-05-23,1000.4103150679332
2008-05-26,975.6215680328129
2008-05-27,983.8001393872589
2008-05-28,972.9920440235675
2008-05-29,974.9784498585599
2008-05-30,967.9918377785845
2008-06-02,977.964217020666
2008-06-03,968.869944496972
2008-06-04,969.9451275012673
2008-06-05,978.215552600243
2008-06-06,981.0805587804789
2008-06-09,973.2322212341721
2008-06-10,937.9202399259145
2008-06-11,920.0251421739983
2008-06-12,882.8576627421998
2008-06-13,881.259873585019
2008-06-16,890.3227463980254
2008-06-17,895.4024915146634
2008-06-18,907.3066801296991
2008-06-19,888.4565754999908
2008-06-20,876.4927416604316
2008-06-23,862.8919219069892
2008-06-24,846.2814133589568
2008-06-25,857.7514083207884
2008-06-26,859.7540072372587
2008-06-27,828.1171088165206
2008-06-30,814.1214679242125
2008-07-01,799.8985876754072
2008-07-02,803.7661116413175
2008-07-03,807.784587738008
2008-07-04,796.8272530520386
2008-07-07,808.8623059971393
2008-07-08,787.6627389791416
2008-07-09,799.4336695880068
2008-07-10,799.2038184910705
2008-07-11,817.2348607474673
2008-07-14,814.5360761933973
2008-07-15,785.7516445351616
2008-07-16,771.4699718483595
2008-07-17,783.7543553843266
2008-07-18,771.9359662779602
2008-07-21,788.4767038093603
2008-07-22,793.7771946768536
2008-07-23,814.4864646715812
2008-07-24,822.9026483626138
2008-07-25,814.4953122542979
2008-07-28,814.060881897342
2008-07-29,796.0594045604514
2008-07-30,800.0609571010577
2008-07-31,785.6111840137066
2008-08-01,776.3838385693028
2008-08-04,767.6307432528437
2008-08-05,745.0384585612761
2008-08-06,756.2373882056603
2008-08-07,755.1740014631999
2008-08-08,755.2060803325311
2008-08-11,752.575235469589
2008-08-12,747.8564287693615
2008-08-13,750.5279973907167
2008-08-14,756.7686799367497
2008-08-15,747.3976936373396
2008-08-18,728.6712347746935
2008-08-19,722.1611123537649
2008-08-20,730.874860570136
2008-08-21,720.1732561643732
2008-08-22,715.7863642642606
2008-08-25,718.8437917705104
2008-08-26,713.5683585099704
2008-08-27,724.381456347605
2008-08-28,723.2541144775128
2008-08-29,732.8362061696614
2008-09-01,715.163062008155
2008-09-02,705.0336391967442
2008-09-03,697.2312257753211
2008-09-04,678.9113170115731
2008-09-05,662.0207153897218
2008-09-08,685.6394993411989
2008-09-09,663.4992980360041
2008-09-10,663.7429563586353
2008-09-11,636.416745592456
2008-09-12,636.7619780029148
2008-09-15,618.6567542308055
2008-09-16,580.9265783944724
2008-09-17,567.0875903466639
2008-09-18,538.3157912056299
2008-09-19,570.8880571744618
2008-09-22,588.5843675405091
2008-09-23,590.3914113372933
2008-09-24,592.8204582418095
2008-09-25,584.8163081144488
2008-09-26,568.6290296123447
2008-09-29,563.1827038159141
2008-09-30,547.8345208007178
2008-10-01,554.4388838620627
2008-10-02,554.8612117861593
2008-10-03,556.6340305540868
2008-10-06,531.6678856945409
2008-10-07,531.2985212031091
2008-10-08,496.317894887649
2008-10-09,488.7655944240185
2008-10-10,469.87868555180296
2008-10-13,467.5226680746933
2008-10-14,489.0988186335609
2008-10-15,477.503153422851
2008-10-16,457.33238377809346
2008-10-17,449.84119805836053
2008-10-20,451.0429765612169
2008-10-21,448.90093695639916
2008-10-22,433.77972491614344
2008-10-23,419.0039419166305
2008-10-24,396.85132849485115
2008-10-27,367.8411906001106
2008-10-28,374.1231640194744
2008-10-29,373.5592559920373
2008-10-30,403.62991257767396
2008-10-31,412.47244663995485
2008-11-03,427.99604471533564
2008-11-04,430.94006781016117
2008-11-05,439.82662878084386
2008-11-06,415.8661459517475
2008-11-07,423.2152653025557
2008-11-10,429.678281100972
2008-11-11,417.8603801252599
2008-11-12,412.8300271219652
2008-11-13,395.53958752532344
2008-11-14,396.9896021304675
2008-11-17,390.96427761790477
2008-11-18,374.4433211972941
2008-11-19,373.9041360735961
2008-11-20,358.10177420680657
2008-11-21,366.278855974492
2008-11-24,362.4013548671946
2008-11-25,369.8622222165943
2008-11-26,376.9370439096903
2008-11-27,390.40517681405
2008-11-28,393.0124402543268
2008-12-01,399.78753364224457
2008-12-02,385.2098750809866
2008-12-03,388.32014952073035
2008-12-04,385.20789782679674
2008-12-05,384.74195748138544
2008-12-08,403.86101916691575
2008-12-09,408.56216987273143
2008-12-10,427.38511272232904
2008-12-11,432.28796290036985
2008-12-12,415.27909690451446
2008-12-15,426.4042339019314
2008-12-16,427.0317597170418
2008-12-17,434.0630427082099
2008-12-18,446.8298630212968
2008-12-19,448.8690830568843
2008-12-22,434.5691657200078
2008-12-23,420.25388145865196
2008-12-24,424.01199682545507
2008-12-25,425.7128987658471
2008-12-26,425.8656116545747
2008-12-29,426.98635672343744
2008-12-30,437.74727262992474
2008-12-31,441.78347405211343
2009-01-01,441.78347405211343
2009-01-02,445.6785316249648
2009-01-05,456.740804476182
2009-01-06,461.07085753662835
2009-01-07,465.7179385478788
2009-01-08,442.5271718686021
2009-01-09,447.14007474761564
2009-01-12,437.43483596827855
2009-01-13,435.9752725548175
2009-01-14,439.6178373839585
2009-01-15,424.29807079275463
2009-01-16,431.06772817586676
2009-01-19,429.44180081110096
2009-01-20,419.18473420682614
2009-01-21,415.3747436396374
2009-01-22,416.4606422688379
2009-01-23,413.062058838361
2009-01-26,413.06956058438635
2009-01-27,412.9895718651399
2009-01-28,413.01581089052917
2009-01-29,417.70389779726025
2009-01-30,420.3074910274533
2009-02-02,418.15435778121105
2009-02-03,427.0800068533186
2009-02-04,432.7364010489599
2009-02-05,434.11315423743724
2009-02-06,443.5088652288863
2009-02-09,446.29174319472276
2009-02-10,448.60452739711695
2009-02-11,449.2776006438644
2009-02-12,441.93860094602445
2009-02-13,454.24067872875247
2009-02-16,455.55816393164133
2009-02-17,443.9967486543031
2009-02-18,441.5053637183511
2009-02-19,446.19639517937514
2009-02-20,438.71157209964326
2009-02-23,444.2118733676961
2009-02-24,436.6321327196823
2009-02-25,442.0037953090722
2009-02-26,438.80884472964135
2009-02-27,442.6827545996111
2009-03-02,428.25563322087294
2009-03-03,427.7488401216493
2009-03-04,440.5400631027919
2009-03-05,443.3079297024972
2009-03-06,444.09970259434976
2009-03-09,442.01108273458146
2009-03-10,449.735626826213
2009-03-11,453.02165097924916
2009-03-12,454.17251301815145
2009-03-13,462.4178528036489
2009-03-16,472.48033884286275
2009-03-17,475.7009806490314
2009-03-18,479.5376432394003
2009-03-19,483.19009707870634
2009-03-20,479.1190642453983
2009-03-23,494.34762619013566
2009-03-24,500.58639624889446
2009-03-25,505.9878183367238
2009-03-26,515.162273091065
2009-03-27,519.7452231842708
2009-03-30,498.7192677488367
2009-03-31,502.1695505014417
2009-04-01,516.401960825452
2009-04-02,534.5590356868157
2009-04-03,539.0049830830795
2009-04-06,547.1558303076895
2009-04-07,547.2538848266083
2009-04-08,535.8868785279118
2009-04-09,555.4912568589814
2009-04-10,560.1172335341463
2009-04-13,566.3989245473053
2009-04-14,580.9262497804361
2009-04-15,586.6886246404791
2009-04-16,590.1545647918363
2009-04-17,574.67507948571
2009-04-20,579.8229843935967
2009-04-21,585.4590989012194
2009-04-22,588.76014495375
2009-04-23,599.321048777699
2009-04-24,607.9410801821581
2009-04-27,585.2306448139985
2009-04-28,567.5926371561974
2009-04-29,572.642576665174
2009-04-30,606.4806316160928
2009-05-01,606.4841817160469
2009-05-04,633.9176778174938
2009-05-05,636.511248292597
2009-05-06,659.3461440063385
2009-05-07,667.8253519001368
2009-05-08,680.6289286302527
2009-05-11,683.2613610178347
2009-05-12,673.921543532317
2009-05-13,688.0153372713072
2009-05-14,683.7938600688843
2009-05-15,704.2235737199813
2009-05-18,714.8992709799702
2009-05-19,725.3895492388106
2009-05-20,734.4575233415812
2009-05-21,744.3223502825183
2009-05-22,748.5460225832355
2009-05-25,762.0546404866333
2009-05-26,751.1203489858399
2009-05-27,772.4563016550219
2009-05-28,772.4608587466307
2009-05-29,772.917504592844
2009-06-01,792.5718138004905
2009-06-02,780.274580012264
2009-06-03,781.9408947328075
2009-06-04,781.252584960626
2009-06-05,788.0358578064192
2009-06-08,775.5832117890676
2009-06-09,745.2619546057647
2009-06-10,750.5016828063623
2009-06-11,762.7551879969847
2009-06-12,763.3216328257414
2009-06-15,736.2169276017491
2009-06-16,721.9534534615109
2009-06-17,724.0644307972848
2009-06-18,719.396816581984
2009-06-19,732.3956067881121
2009-06-22,740.5752445407403
2009-06-23,723.2546404175861
2009-06-24,738.739988044376
2009-06-25,751.9241026620671
2009-06-26,762.7810205262488
2009-06-29,758.334809792938
2009-06-30,752.7385444897257
2009-07-01,763.0588459774945
2009-07-02,768.7813931953509
2009-07-03,776.4677591387649
2009-07-06,779.2487010250072
2009-07-07,781.3525656162876
2009-07-08,772.1236598414965
2009-07-09,780.436205294725
2009-07-10,778.9159005499064
2009-07-13,755.0974123560119
2009-07-14,772.5276388715251
2009-07-15,793.150664131684
2009-07-16,795.9516290046042
2009-07-17,811.6368669335037
2009-07-20,829.2980775250389
2009-07-21,832.4240636873476
2009-07-22,833.5905552649663
2009-07-23,838.4129681952476
2009-07-24,843.618515297673
2009-07-27,857.2468235217394
2009-07-28,876.5391898087589
2009-07-29,858.5058864323573
2009-07-30,854.4900811898916
2009-07-31,866.8342172840245
2009-08-03,882.8692113083042
2009-08-04,877.3474394492989
2009-08-05,858.384936399474
2009-08-06,857.2770524050297
2009-08-07,841.0043775438801
2009-08-10,852.738584709386
2009-08-11,857.2249233649036
2009-08-12,846.7782053724577
2009-08-13,862.4612105060285
2009-08-14,858.8412614941143
2009-08-17,824.869779366521
2009-08-18,808.1069882318911
2009-08-19,802.8093375999322
2009-08-20,804.1178252369452
2009-08-21,801.1848792776519
2009-08-24,821.389283814223
2009-08-25,820.1062745563167
2009-08-26,816.144488184349
2009-08-27,807.1945263052286
2009-08-28,801.1492241322666
2009-08-31,798.2104921900878
2009-09-01,815.7828485701431
2009-09-02,813.6101692093835
2009-09-03,830.0125486344491
2009-09-04,839.320237337731
2009-09-07,851.3351352670052
2009-09-08,858.2859049382208
2009-09-09,854.3854131964438
2009-09-10,854.0295715245002
2009-09-11,860.9665078643533
2009-09-14,857.3158010238581
2009-09-15,861.6549736180141
2009-09-16,874.6680491704302
2009-09-17,882.3337590753517
2009-09-18,889.7926558339459
2009-09-21,890.2253008961688
2009-09-22,891.4178076507629
2009-09-23,882.0114117061133
2009-09-24,878.1461692027625
2009-09-25,881.611898346016
2009-09-28,857.5743772652442
2009-09-29,867.0250889117392
2009-09-30,876.406972578252
2009-10-01,876.8525401727811
2009-10-02,863.4035029971589
2009-10-05,871.2473689367562
2009-10-06,885.5926034737673
2009-10-07,901.1369167817539
2009-10-08,896.1704540846785
2009-10-09,900.8599886556974
2009-10-12,903.8506405400386
2009-10-13,908.1952978856715
2009-10-14,921.5681506989004
2009-10-15,917.8772546386293
2009-10-16,919.5279585454194
2009-10-19,933.2250350168081
2009-10-20,938.3947122831381
2009-10-21,939.1711805793931
2009-10-22,933.0796983057908
2009-10-23,943.0692657315864
2009-10-26,940.132702002427
2009-10-27,931.7854760309101
2009-10-28,920.2235546000085
2009-10-29,893.9830920535893
2009-10-30,901.964861974676
2009-11-02,900.7223398532011
2009-11-03,899.8520653039959
2009-11-04,918.2891614179541
2009-11-05,915.5304541622571
2009-11-06,922.5214211926606
2009-11-09,931.2495138821419
2009-11-10,932.9370017085447
2009-11-11,939.1586191590363
2009-11-12,940.7839404191805
2009-11-13,950.8048403529182
2009-11-16,964.952437919275
2009-11-17,961.4307837073152
2009-11-18,965.6626363679943
2009-11-19,967.3438264359512
2009-11-20,964.3827097303569
2009-11-23,972.0231484795577
2009-11-24,972.6167986408535
2009-11-25,976.8581287641792
2009-11-26,971.9284995194951
2009-11-27,935.9391776322984
2009-11-30,963.0909851692072
2009-12-01,981.5696060970432
2009-12-02,991.0081217822275
2009-12-03,994.9945256125424
2009-12-04,996.8347550595215
2009-12-07,1008.7572994456533
2009-12-08,1009.3651171197109
2009-12-09,1007.7995849509201
2009-12-10,995.1847414859028
2009-12-11,1008.8771364783944
2009-12-14,1010.2738074805818
2009-12-15,1007.6730367509526
2009-12-16,998.8850041950516
2009-12-17,984.2310203384059
2009-12-18,975.9521855428349
2009-12-21,975.7292705688169
2009-12-22,984.6807104797847
2009-12-23,992.4877192051746
2009-12-24,1003.3984922256127
2009-12-25,1005.485512502907
2009-12-28,1014.4882256319196
2009-12-29,1018.0449921124695
2009-12-30,1025.111876215993
2009-12-31,1037.4602138181915
2010-01-01,1037.4602138181915
2010-01-04,1049.3645207682282
2010-01-05,1055.2914604525565
2010-01-06,1058.895141528567
2010-01-07,1046.3576190168567
2010-01-08,1054.1782651914955
2010-01-11,1065.8361118527619
2010-01-12,1074.4090693021394
2010-01-13,1061.9518870122047
2010-01-14,1079.795200313587
2010-01-15,1084.9267458897766
2010-01-18,1083.415832637885
2010-01-19,1075.7875566336832
2010-01-20,1070.957338737757
2010-01-21,1045.4673260813781
2010-01-22,1024.9166431772987
2010-01-25,1015.1356270864013
2010-01-26,967.7011184995288
2010-01-27,944.6956285913606
2010-01-28,969.9333687340213
2010-01-29,963.4925491485817
2010-02-01,960.5594243199242
2010-02-02,956.1896696267327
2010-02-03,973.2552622468311
2010-02-04,968.1447227001283
2010-02-05,923.7662417690818
2010-02-08,913.1635289202106
2010-02-09,926.7343938244843
2010-02-10,943.1531132675898
2010-02-11,952.7353316707428
2010-02-12,956.7713984912181
2010-02-15,956.7019148184681
2010-02-16,956.7777161641984
2010-02-17,960.3394963423574
2010-02-18,957.8624900261213
2010-02-19,948.734609505682
2010-02-22,961.549297263213
2010-02-23,969.1447880528751
2010-02-24,968.5434781856708
2010-02-25,960.6815989727462
2010-02-26,964.6891547077397
2010-03-01,984.5342738429716
2010-03-02,990.442554322167
2010-03-03,997.8332553917236
2010-03-04,989.948679245105
2010-03-05,1004.4358631905741
2010-03-08,1019.6903567337177
2010-03-09,1020.9771600698763
2010-03-10,1022.6722009022319
2010-03-11,1022.8854709045928
2010-03-12,1020.9371021431671
2010-03-15,1011.4177548090507
2010-03-16,1014.4654801271499
2010-03-17,1034.1411683295723
2010-03-18,1042.7068469047322
2010-03-19,1052.8675099905543
2010-03-22,1050.7499712217257
2010-03-23,1046.6878404076492
2010-03-24,1048.6634653054439
2010-03-25,1044.98217774059
2010-03-26,1052.480726132117
2010-03-29,1063.6328944697268
2010-03-30,1063.1844102695604
2010-03-31,1061.8739693026848
2010-04-01,1073.6658121249602
2010-04-02,1076.453038280499
2010-04-05,1076.532539424788
2010-04-06,1079.2143027985226
2010-04-07,1092.8215110711476
2010-04-08,1084.5977468846254
2010-04-09,1092.822724197534
2010-04-12,1091.3855222094148
2010-04-13,1079.048449543964
2010-04-14,1086.6593277550603
2010-04-15,1096.0712456578638
2010-04-16,1089.7086915714415
2010-04-19,1050.6341899870274
2010-04-20,1064.50930812558
2010-04-21,1079.3948470120283
2010-04-22,1079.1254233767945
2010-04-23,1082.8331324668643
2010-04-26,1092.8280733232793
2010-04-27,1085.5900170681966
2010-04-28,1076.264766922009
2010-04-29,1070.3867959594857
2010-04-30,1065.373046741703
2010-05-03,1055.300751535027
2010-05-04,1052.8842746925295
2010-05-05,1023.7485088234394
2010-05-06,994.2094702033083
2010-05-07,984.8520294192258
2010-05-10,1007.9002052304163
2010-05-11,998.8672965266669
2010-05-12,993.027552006583
2010-05-13,1013.5930976064283
2010-05-14,1015.5637057091309
2010-05-17,980.0871061964036
2010-05-18,975.5450542943565
2010-05-19,958.8728427954782
2010-05-20,928.4144119717997
2010-05-21,908.7290154320932
2010-05-24,927.9901280898348
2010-05-25,884.1805819844081
2010-05-26,891.7559718187855
2010-05-27,927.7088366105179
2010-05-28,943.3379167933388
2010-05-31,948.4225896888544
2010-06-01,936.3135040370413
2010-06-02,926.4248015468919
2010-06-03,945.8209340844908
2010-06-04,951.4807030196287
2010-06-07,926.9162682911324
2010-06-08,932.9416330664076
2010-06-09,923.902727674887
2010-06-10,929.5576849961836
2010-06-11,941.8434902062716
2010-06-14,956.8857682955269
2010-06-15,958.8992817292482
2010-06-16,958.9302520907555
2010-06-17,965.7906133559802
2010-06-18,966.8254687224297
2010-06-21,991.4494514687211
2010-06-22,991.4300434318179
2010-06-23,983.7830086382104
2010-06-24,984.82630121101
2010-06-25,971.2560626911267
2010-06-28,965.644875305366
2010-06-29,946.4464159901534
2010-06-30,941.2584666568587
2010-07-01,937.466212104522
2010-07-02,931.2013867820045
2010-07-05,934.1883819480433
2010-07-06,948.8849032055607
2010-07-07,945.9485770208391
2010-07-08,958.4253347176067
2010-07-09,970.9522363868973
2010-07-12,975.4502841303917
2010-07-13,967.7963345869805
2010-07-14,977.1717133494618
2010-07-15,969.6731352729357
2010-07-16,962.8356219148737
2010-07-19,957.4690891273514
2010-07-20,967.7861559065565
2010-07-21,976.225179421686
2010-07-22,981.1276153883754
2010-07-23,990.0085038504164
2010-07-26,990.8778529135847
2010-07-27,990.7714807815663
2010-07-28,999.4742089042035
2010-07-29,1003.6703149647194
2010-07-30,1003.5323731529983
2010-08-02,1021.1336723580109
2010-08-03,1024.4902443392032
2010-08-04,1025.7038593262453
2010-08-05,1021.1390261465295
2010-08-06,1025.0842100743462
2010-08-09,1031.0170550947314
2010-08-10,1021.1604291066328
2010-08-11,1013.617896056531
2010-08-12,1008.6948585999403
2010-08-13,1022.1793001555412
2010-08-16,1026.5973790522037
2010-08-17,1031.1469099653768
2010-08-18,1032.7984888544
2010-08-19,1038.7675981611455
2010-08-20,1036.978483306592
2010-08-23,1033.8093362596792
2010-08-24,1034.1670269434276
2010-08-25,1016.3891412485984
2010-08-26,1008.8717920138052
2010-08-27,1004.3036128177498
2010-08-30,1004.8147851322191
2010-08-31,993.5593323294227
2010-09-01,1008.1206546851872
2010-09-02,1019.8116005977306
2010-09-03,1037.0338462296138
2010-09-06,1053.25035894719
2010-09-07,1052.644782751088
2010-09-08,1048.0461412005823
2010-09-09,1051.2775180481322
2010-09-10,1053.8168657406927
2010-09-13,1067.308546753942
2010-09-14,1071.086245221237
2010-09-15,1072.3452774114155
2010-09-16,1067.216640964218
2010-09-17,1084.3183982544147
2010-09-20,1090.420688912734
2010-09-21,1094.0449740862025
2010-09-22,1100.5872653032625
2010-09-23,1103.1346759441767
2010-09-24,1103.7714058379768
2010-09-27,1106.193780994476
2010-09-28,1101.0667642538808
2010-09-29,1113.1051986745445
2010-09-30,1118.9810198180046
2010-10-01,1121.9461134707183
2010-10-04,1127.1940438606532
2010-10-05,1121.1643182191633
2010-10-06,1133.2304653096119
2010-10-07,1136.224945616874
2010-10-08,1126.2166986736577
2010-10-11,1123.869352961382
2010-10-12,1117.783030745134
2010-10-13,1132.1809644869816
2010-10-14,1142.3976386024026
2010-10-15,1134.983505227242
2010-10-18,1119.991811582944
2010-10-19,1127.2799240026332
2010-10-20,1127.2112945310585
2010-10-21,1135.4554464683044
2010-10-22,1140.7704388483007
2010-10-25,1153.5408143259333
2010-10-26,1153.9121074814345
2010-10-27,1138.3090601432054
2010-10-28,1137.0193115981208
2010-10-29,1137.8319593804117
2010-11-01,1149.3479304813234
2010-11-02,1148.664361184154
2010-11-03,1146.803102605178
2010-11-04,1159.777069133789
2010-11-05,1173.4827569756396
2010-11-08,1176.9160395440701
2010-11-09,1180.6452169708612
2010-11-10,1181.5969761854003
2010-11-11,1192.5273995998214
2010-11-12,1163.2095318984566
2010-11-15,1153.093181804549
2010-11-16,1145.258646912053
2010-11-17,1122.2550449716605
2010-11-18,1142.899222954496
2010-11-19,1149.4721211837043
2010-11-22,1158.2076905408017
2010-11-23,1138.279855049208
2010-11-24,1139.4691929337664
2010-11-25,1152.5195168017506
2010-11-26,1146.6511233902565
2010-11-29,1156.7367242917476
2010-11-30,1166.3614127624903
2010-12-01,1176.608949306569
2010-12-02,1185.187340359566
2010-12-03,1189.8633989227067
