Date,KUKJE (ACWI ex KOREA) SMALL GROWTH
2003-07-11,984.6217369277615
2003-07-14,996.2695510265986
2003-07-15,991.4546796561948
2003-07-16,984.8555807359646
2003-07-17,965.3565733206949
2003-07-18,971.7633464733624
2003-07-21,967.2920142084411
2003-07-22,973.0650986601813
2003-07-23,981.5558741407957
2003-07-24,982.234483045279
2003-07-25,988.0440311431208
2003-07-28,995.1578314193237
2003-07-29,993.6738634887339
2003-07-30,989.1189519573899
2003-07-31,990.0500065363224
2003-08-01,986.9368380465152
2003-08-04,984.0484256988734
2003-08-05,974.7412107175657
2003-08-06,967.579572373102
2003-08-07,969.8205174319553
2003-08-08,970.4928753816196
2003-08-11,978.1692074466724
2003-08-12,988.4106859618938
2003-08-13,993.7656771127996
2003-08-14,997.6441346864909
2003-08-15,1000.6638605909828
2003-08-18,1012.3154779028415
2003-08-19,1020.1520443157789
2003-08-20,1024.068822214258
2003-08-21,1031.1443585580384
2003-08-22,1022.2449388262924
2003-08-25,1018.4024299968938
2003-08-26,1018.1229539442439
2003-08-27,1023.6000526567582
2003-08-28,1032.7199582697033
2003-08-29,1042.4575846575713
2003-09-01,1047.1619712173556
2003-09-02,1055.048958423136
2003-09-03,1063.3247751389672
2003-09-04,1065.8304403279167
2003-09-05,1065.0118222153774
2003-09-08,1076.0739248095163
2003-09-09,1074.0781855475993
2003-09-10,1056.7944373394755
2003-09-11,1059.0167874360861
2003-09-12,1065.361008178392
2003-09-15,1065.2276190718433
2003-09-16,1075.8878838713738
2003-09-17,1080.4139632627553
2003-09-18,1089.4269501168087
2003-09-19,1094.8998414795642
2003-09-22,1086.8462016233889
2003-09-23,1092.3255652011533
2003-09-24,1079.1058213076308
2003-09-25,1064.3415436219511
2003-09-26,1050.1935228456064
2003-09-29,1058.43854073765
2003-09-30,1055.3732060889088
2003-10-01,1071.5049717278746
2003-10-02,1081.6043672372425
2003-10-03,1095.3362210749142
2003-10-06,1102.3539199363784
2003-10-07,1110.6540260788524
2003-10-08,1108.0910712244142
2003-10-09,1115.5308618571305
2003-10-10,1119.5572399151347
2003-10-13,1127.5927617995922
2003-10-14,1131.7716011739271
2003-10-15,1129.12516337738
2003-10-16,1137.623571300921
2003-10-17,1126.014912894286
2003-10-20,1128.2512143760025
2003-10-21,1134.5652599397888
2003-10-22,1122.7809159636806
2003-10-23,1110.0929847857174
2003-10-24,1110.6132785395334
2003-10-27,1120.9442992092913
2003-10-28,1135.3090289013508
2003-10-29,1147.1263008766514
2003-10-30,1147.7087466985604
2003-10-31,1145.4648675020676
2003-11-03,1152.5208192083087
2003-11-04,1157.5250887773489
2003-11-05,1155.4539976507722
2003-11-06,1154.603914724924
2003-11-07,1160.0627933391206
2003-11-10,1150.9385661540086
2003-11-11,1139.5667864938719
2003-11-12,1155.3207331506255
2003-11-13,1161.2496008376415
2003-11-14,1151.508131358564
2003-11-17,1132.6931037507002
2003-11-18,1129.749382410536
2003-11-19,1129.3158705200149
2003-11-20,1127.33178298984
2003-11-21,1130.2437374247222
2003-11-24,1144.41695569759
2003-11-25,1152.7597382176436
2003-11-26,1161.7849131991375
2003-11-27,1162.6568592518536
2003-11-28,1167.9551198291008
2003-12-01,1182.8772904815116
2003-12-02,1186.2562176914473
2003-12-03,1179.6575867648198
2003-12-04,1175.060750166758
2003-12-05,1169.1748461638347
2003-12-08,1169.2247661846247
2003-12-09,1159.4377853447004
2003-12-10,1147.0139997465235
2003-12-11,1160.3530808768323
2003-12-12,1168.5436892884527
2003-12-15,1162.3284806382026
2003-12-16,1158.490790565967
2003-12-17,1158.19276603412
2003-12-18,1168.4942013582452
2003-12-19,1167.9478611005375
2003-12-22,1172.02297010071
2003-12-23,1178.7840388784196
2003-12-24,1180.5645906130458
2003-12-25,1181.3748051323003
2003-12-26,1185.069936434284
2003-12-29,1199.3468850701158
2003-12-30,1206.6093243280975
2003-12-31,1204.1019293560223
2004-01-01,1204.1738410499545
2004-01-02,1210.0145191352365
2004-01-05,1229.4422102164463
2004-01-06,1234.6537981738747
2004-01-07,1237.1586529780877
2004-01-08,1248.0041653730614
2004-01-09,1250.9964595729837
2004-01-12,1255.9619384074429
2004-01-13,1253.1310983106182
2004-01-14,1258.033587577114
2004-01-15,1255.5145379959365
2004-01-16,1263.0933450940024
2004-01-19,1264.77095285189
2004-01-20,1278.371422667995
2004-01-21,1278.683703311059
2004-01-22,1276.208669336475
2004-01-23,1277.756973089353
2004-01-26,1279.438419945697
2004-01-27,1274.9943248650925
2004-01-28,1259.337054664111
2004-01-29,1242.2212970996882
2004-01-30,1248.821317709451
2004-02-02,1251.877640908
2004-02-03,1252.5440362525314
2004-02-04,1232.8171829894952
2004-02-05,1239.3424613932439
2004-02-06,1262.1722124113974
2004-02-09,1269.0988390231366
2004-02-10,1275.2757577868451
2004-02-11,1282.0489222345223
2004-02-12,1285.7421614250138
2004-02-13,1280.5359103176838
2004-02-16,1282.3257638734267
2004-02-17,1295.8863553186873
2004-02-18,1294.4673387531543
2004-02-19,1280.9878193254742
2004-02-20,1268.3517168244543
2004-02-23,1258.1936700631586
2004-02-24,1257.2595223930773
2004-02-25,1261.959754078968
2004-02-26,1266.7875404922352
2004-02-27,1275.5996227347678
2004-03-01,1295.3680437071675
2004-03-02,1289.7558395885778
2004-03-03,1282.6991617488134
2004-03-04,1293.4331436438385
2004-03-05,1303.6178928511538
2004-03-08,1293.6801568170304
2004-03-09,1285.1422064297105
2004-03-10,1261.4503669854564
2004-03-11,1246.6296855597195
2004-03-12,1258.2748672352343
2004-03-15,1240.7123725120625
2004-03-16,1246.5705006149353
2004-03-17,1263.3219743490497
2004-03-18,1266.0041365004454
2004-03-19,1261.782533468731
2004-03-22,1242.388440235314
2004-03-23,1242.1977283008694
2004-03-24,1239.423875669909
2004-03-25,1260.6474035946874
2004-03-26,1264.7778578417622
2004-03-29,1281.5517933732715
2004-03-30,1290.048649129959
2004-03-31,1300.1521949319028
2004-04-01,1315.621812194129
2004-04-02,1324.063251190576
2004-04-05,1330.1565220982864
2004-04-06,1324.373425719013
2004-04-07,1329.4897193519143
2004-04-08,1326.2852654582493
2004-04-09,1323.2450385161212
2004-04-12,1331.4375703210828
2004-04-13,1312.8939516784712
2004-04-14,1301.0054564946297
2004-04-15,1292.5135958998846
2004-04-16,1300.6375895160502
2004-04-19,1302.8722097312948
2004-04-20,1292.4669194021658
2004-04-21,1292.8205196884128
2004-04-22,1304.5024562044432
2004-04-23,1306.1769262833461
2004-04-26,1306.969989119041
2004-04-27,1303.400310056999
2004-04-28,1282.6444252100346
2004-04-29,1266.962182219677
2004-04-30,1253.8773048597334
2004-05-03,1260.0874529058385
2004-05-04,1270.5793531794225
2004-05-05,1276.6186997211773
2004-05-06,1258.5691448776722
2004-05-07,1231.6805553512766
2004-05-10,1189.6019760365084
2004-05-11,1202.8842256743178
2004-05-12,1209.9078924195437
2004-05-13,1203.914714342959
2004-05-14,1195.4100756276184
2004-05-17,1174.4818870584143
2004-05-18,1186.3516425544553
2004-05-19,1204.0352102027339
2004-05-20,1196.8117944957337
2004-05-21,1211.1570996875178
2004-05-24,1219.027411881679
2004-05-25,1236.099695471105
2004-05-26,1245.6469518314343
2004-05-27,1254.5054824831886
2004-05-28,1258.8915828797728
2004-05-31,1258.661422176573
2004-06-01,1264.2720776651797
2004-06-02,1265.6806518096378
2004-06-03,1248.0868790848265
2004-06-04,1257.0259587694563
2004-06-07,1279.5286367763686
2004-06-08,1279.287300086507
2004-06-09,1265.5287149833666
2004-06-10,1266.6961075492943
2004-06-11,1263.0933613317113
2004-06-14,1250.8210731959382
2004-06-15,1261.293352196388
2004-06-16,1266.715291851735
2004-06-17,1267.9889034116297
2004-06-18,1270.7788133232589
2004-06-21,1269.3319923943789
2004-06-22,1270.8767677197332
2004-06-23,1281.5748453483125
2004-06-24,1288.8388738606566
2004-06-25,1294.7665949526554
2004-06-28,1294.5962470259742
2004-06-29,1295.9994321509905
2004-06-30,1304.2607456054545
2004-07-01,1295.9021765589725
2004-07-02,1294.080260100696
2004-07-05,1289.1732782727886
2004-07-06,1273.2570679967403
2004-07-07,1276.9837851183304
2004-07-08,1263.626837750936
2004-07-09,1268.8980172472016
2004-07-12,1269.2926523239798
2004-07-13,1266.1264876705532
2004-07-14,1259.7385615053142
2004-07-15,1257.9084582337732
2004-07-16,1258.545534893688
2004-07-19,1254.9741331180917
2004-07-20,1259.0010451021485
2004-07-21,1238.938314399687
2004-07-22,1234.6216199244752
2004-07-23,1218.726381520596
2004-07-26,1205.391304141751
2004-07-27,1210.9806419692945
2004-07-28,1208.6910125535799
2004-07-29,1219.314894150411
2004-07-30,1225.7872346097915
2004-08-02,1224.8353617795383
2004-08-03,1214.0180396825992
2004-08-04,1203.6115007319277
2004-08-05,1190.7235757313792
2004-08-06,1178.009352186923
2004-08-09,1172.061214314747
2004-08-10,1187.0675137637502
2004-08-11,1178.3926209363135
2004-08-12,1166.9878410858555
2004-08-13,1167.635841043066
2004-08-16,1178.5855407736365
2004-08-17,1183.572090746658
2004-08-18,1196.3450657257938
2004-08-19,1201.0045242060728
2004-08-20,1212.257453224699
2004-08-23,1208.7550755178083
2004-08-24,1204.6404001472772
2004-08-25,1212.786985580162
2004-08-26,1213.4897090737718
2004-08-27,1219.2393014950317
2004-08-30,1210.014303199979
2004-08-31,1215.30092806157
2004-09-01,1225.7858215669942
2004-09-02,1235.0763874111217
2004-09-03,1225.7018515418404
2004-09-06,1229.7071947944492
2004-09-07,1236.301259026463
2004-09-08,1233.8234586131962
2004-09-09,1238.4819756953566
2004-09-10,1248.8683441320045
2004-09-13,1256.9653410662168
2004-09-14,1259.51011279787
2004-09-15,1247.5109740456855
2004-09-16,1254.7739265109103
2004-09-17,1254.5626198482198
2004-09-20,1252.3713931103955
2004-09-21,1261.9044426790558
2004-09-22,1249.8425738986211
2004-09-23,1250.9732525538773
2004-09-24,1250.368956692209
2004-09-27,1240.2784417741257
2004-09-28,1247.7698789903354
2004-09-29,1254.463798363267
2004-09-30,1264.719791128297
2004-10-01,1279.948475225958
2004-10-04,1287.6122956382776
2004-10-05,1286.4146169886578
2004-10-06,1293.6597240867764
2004-10-07,1286.093357989821
2004-10-08,1282.3893280505997
2004-10-11,1282.7862438968752
2004-10-12,1272.7120295544562
2004-10-13,1263.6148975628057
2004-10-14,1259.1775126850935
2004-10-15,1265.0886283095542
2004-10-18,1267.4249667824306
2004-10-19,1267.207795182499
2004-10-20,1269.7104608306981
2004-10-21,1280.2496661934606
2004-10-22,1274.7175562873244
2004-10-25,1276.6444035087954
2004-10-26,1282.3736822527692
2004-10-27,1298.2786028550013
2004-10-28,1299.5892265411073
2004-10-29,1299.0289784750028
2004-11-01,1301.8996044363616
2004-11-02,1305.2463596460502
2004-11-03,1322.0276966563472
2004-11-04,1333.8752136203634
2004-11-05,1344.3527289584893
2004-11-08,1340.9322865543531
2004-11-09,1344.3785695265212
2004-11-10,1346.9006308932442
2004-11-11,1355.2255590706955
2004-11-12,1369.4301281885973
2004-11-15,1373.3366454195857
2004-11-16,1367.6310852346412
2004-11-17,1379.6327194363023
2004-11-18,1376.5591019074757
2004-11-19,1370.545001500093
2004-11-22,1371.9683508426272
2004-11-23,1378.268621895439
2004-11-24,1389.3442349541735
2004-11-25,1393.818683984125
2004-11-26,1395.6075733194946
2004-11-29,1399.1940524022916
2004-11-30,1395.849727321194
2004-12-01,1407.2232220502349
2004-12-02,1406.8168740330152
2004-12-03,1412.1237414851646
2004-12-06,1411.1024431250364
2004-12-07,1396.4152986935615
2004-12-08,1389.880302713395
2004-12-09,1386.3066529150208
2004-12-10,1388.16424319832
2004-12-13,1399.0804765466391
2004-12-14,1407.009071114026
2004-12-15,1421.2587478439953
2004-12-16,1414.7506314499515
2004-12-17,1415.4165408967265
2004-12-20,1418.0160403251505
2004-12-21,1425.4118477579727
2004-12-22,1431.6195214917707
2004-12-23,1437.3418898397508
2004-12-24,1440.7812366129015
2004-12-27,1439.2615203619862
2004-12-28,1451.6079790471101
2004-12-29,1451.112358748945
2004-12-30,1458.1646492902364
2004-12-31,1459.2840641600208
2005-01-03,1443.8038328089845
2005-01-04,1421.6642183152323
2005-01-05,1409.093223994529
2005-01-06,1409.0603182214104
2005-01-07,1404.8099035433484
2005-01-10,1414.7620855341245
2005-01-11,1412.971479483149
2005-01-12,1420.412943725837
2005-01-13,1419.1877440548853
2005-01-14,1425.1248989356704
2005-01-17,1430.0332250640636
2005-01-18,1435.6405058368446
2005-01-19,1431.9593501074978
2005-01-20,1420.9769108915077
2005-01-21,1420.405694879734
2005-01-24,1415.3002512525327
2005-01-25,1415.0417350551415
2005-01-26,1433.7408948362154
2005-01-27,1436.6345667904434
2005-01-28,1431.5148892745883
2005-01-31,1448.7384798316155
2005-02-01,1455.2005858702596
2005-02-02,1464.3750039102513
2005-02-03,1460.6718480565987
2005-02-04,1473.9552709034288
2005-02-07,1471.1498305871703
2005-02-08,1469.027152132168
2005-02-09,1456.972699400661
2005-02-10,1461.6658221981365
2005-02-11,1472.9241771756908
2005-02-14,1479.2186879940914
2005-02-15,1481.3470128203892
2005-02-16,1480.3083602026325
2005-02-17,1476.8962230363
2005-02-18,1477.033841523691
2005-02-21,1478.1613589146382
2005-02-22,1469.8447356463275
2005-02-23,1469.1353390802446
2005-02-24,1479.5677216851195
2005-02-25,1494.998741130894
2005-02-28,1499.075613408467
2005-03-01,1501.592928601751
2005-03-02,1500.5757280351536
2005-03-03,1501.5542186305474
2005-03-04,1516.9819741453048
2005-03-07,1516.6216615812723
2005-03-08,1514.5308298036878
2005-03-09,1507.4759359776
2005-03-10,1499.9923647161233
2005-03-11,1505.2940363836435
2005-03-14,1502.9020249251982
2005-03-15,1498.3935432274723
2005-03-16,1494.7126080045416
2005-03-17,1493.2698513857454
2005-03-18,1490.6079061274363
2005-03-21,1484.3262535861838
2005-03-22,1480.972778518739
2005-03-23,1459.0358659396297
2005-03-24,1460.3129446374664
2005-03-25,1460.5507514572794
2005-03-28,1455.8933403714962
2005-03-29,1439.592364120408
2005-03-30,1448.4020222828408
2005-03-31,1459.190321673931
2005-04-01,1460.6619158170158
2005-04-04,1453.8221196258778
2005-04-05,1458.1599517024194
2005-04-06,1462.123875685582
2005-04-07,1470.0811695314571
2005-04-08,1462.626988670829
2005-04-11,1461.757896248192
2005-04-12,1459.667601376673
2005-04-13,1452.4009444190128
2005-04-14,1431.0342009500137
2005-04-15,1410.6211531326405
2005-04-18,1400.0407079042423
2005-04-19,1422.4330489485885
2005-04-20,1414.3682994197725
2005-04-21,1427.641272741727
2005-04-22,1425.7647938903501
2005-04-25,1432.6161547918964
2005-04-26,1420.4613540409912
2005-04-27,1411.795551567296
2005-04-28,1393.492492488847
2005-04-29,1398.9676213925138
2005-05-02,1404.7719620070295
2005-05-03,1405.1497403282401
2005-05-04,1419.104267260222
2005-05-05,1423.7375978555626
2005-05-06,1426.8864103735257
2005-05-09,1432.3420879480902
2005-05-10,1423.7396182683613
2005-05-11,1422.9264361377764
2005-05-12,1409.7722841745997
2005-05-13,1400.240551457694
2005-05-16,1403.7905120585765
2005-05-17,1405.1885724616845
2005-05-18,1422.4457578496035
2005-05-19,1432.755930197874
2005-05-20,1428.1235591157765
2005-05-23,1438.8577559282526
2005-05-24,1440.7088150071213
2005-05-25,1431.3234597772123
2005-05-26,1441.6710703738536
2005-05-27,1448.392281860651
2005-05-30,1450.588969094513
2005-05-31,1450.6136819434196
2005-06-01,1456.467544482964
2005-06-02,1461.1147294452012
2005-06-03,1460.686975176321
2005-06-06,1465.748324975781
2005-06-07,1468.879399691451
2005-06-08,1468.225605522668
2005-06-09,1467.7721282533655
2005-06-10,1469.9952175033068
2005-06-13,1471.6585406147005
2005-06-14,1475.7892191527428
2005-06-15,1482.6449510699022
2005-06-16,1494.9730253542107
2005-06-17,1501.9787030898203
2005-06-20,1497.726348660731
2005-06-21,1497.5821038327372
2005-06-22,1500.17745745579
2005-06-23,1490.4206021079035
2005-06-24,1481.7957176441519
2005-06-27,1478.408881706288
2005-06-28,1492.0042731907884
2005-06-29,1494.3941637585592
2005-06-30,1492.2003597626178
2005-07-01,1492.709430723938
2005-07-04,1493.1158056713145
2005-07-05,1501.1340966983191
2005-07-06,1500.6083824100167
2005-07-07,1497.9445072734127
2005-07-08,1514.7955567481604
2005-07-11,1534.5980957634813
2005-07-12,1542.6584703040828
2005-07-13,1535.366892665689
2005-07-14,1534.2359270229622
2005-07-15,1531.7752735089541
2005-07-18,1528.1902435079035
2005-07-19,1534.770165545541
2005-07-20,1542.8669874312504
2005-07-21,1544.0479878671485
2005-07-22,1552.3616043466072
2005-07-25,1546.135415671367
2005-07-26,1546.56452578494
2005-07-27,1552.5099902339764
2005-07-28,1568.2334541174512
2005-07-29,1570.208600757725
2005-08-01,1577.8923879251581
2005-08-02,1586.3124511716494
2005-08-03,1586.7086402267355
2005-08-04,1576.8892629952034
2005-08-05,1562.7376969016827
2005-08-08,1562.547347490151
2005-08-09,1567.4221580374146
2005-08-10,1577.2654631020446
2005-08-11,1587.8335683551377
2005-08-12,1583.3880851565855
2005-08-15,1583.8025554162357
2005-08-16,1572.0227285366466
2005-08-17,1567.722668964469
2005-08-18,1557.0494160309506
2005-08-19,1558.7050643079451
2005-08-22,1570.9964743834337
2005-08-23,1567.9316739458102
2005-08-24,1566.2746474651362
2005-08-25,1568.1916047011327
2005-08-26,1563.9680473912933
2005-08-29,1564.003180278728
2005-08-30,1560.835216571726
2005-08-31,1581.9799590920647
2005-09-01,1598.9917162468842
2005-09-02,1596.2032084595505
2005-09-05,1598.1311106497246
2005-09-06,1608.2313581417034
2005-09-07,1614.3138579779545
2005-09-08,1607.1746686528425
2005-09-09,1619.8213099173345
2005-09-12,1619.3972100719475
2005-09-13,1608.795804007858
2005-09-14,1607.7297120952455
2005-09-15,1605.975593687123
2005-09-16,1612.9293530637638
2005-09-19,1609.6572911570017
2005-09-20,1605.749580276746
2005-09-21,1595.1289101538598
2005-09-22,1588.6205979704741
2005-09-23,1589.3786632668005
2005-09-26,1600.4570192907647
2005-09-27,1596.1621977249883
2005-09-28,1600.1827246268024
2005-09-29,1614.7732549981233
2005-09-30,1622.7276262731687
2005-10-03,1625.487639285437
2005-10-04,1618.9434967440834
2005-10-05,1591.4541283107837
2005-10-06,1573.317610818862
2005-10-07,1577.5838546322755
2005-10-10,1569.0508241261384
2005-10-11,1564.5033492371908
2005-10-12,1551.9741303915469
2005-10-13,1536.5187300176465
2005-10-14,1550.9965941073112
2005-10-17,1552.5034378575347
2005-10-18,1533.3959282670999
2005-10-19,1534.1447152787268
2005-10-20,1525.6056103558567
2005-10-21,1528.871355089982
2005-10-24,1548.3995786970918
2005-10-25,1555.5527196614094
2005-10-26,1552.844558222628
2005-10-27,1535.2804237607484
2005-10-28,1542.2890969089078
2005-10-31,1563.32147550906
2005-11-01,1566.9927434184983
2005-11-02,1588.5920531148654
2005-11-03,1597.4578593866624
2005-11-04,1589.4930660021892
2005-11-07,1592.5293854574952
2005-11-08,1586.9564267813466
2005-11-09,1588.1985442518935
2005-11-10,1589.5117456618445
2005-11-11,1596.5311163752206
2005-11-14,1593.0853418827733
