Date,AC ASEAN MOMENTUM
1998-12-31,1000.0000000000001
1999-01-01,1000.0000000000001
1999-01-04,994.6465579722111
1999-01-05,1000.2676922200566
1999-01-06,1039.7070470527283
1999-01-07,1092.9101235907494
1999-01-08,1089.7426558983575
1999-01-11,1092.5286349880876
1999-01-12,1077.6031443531097
1999-01-13,1022.4640899199302
1999-01-14,1003.5963024231545
1999-01-15,1035.6285698493166
1999-01-18,1075.5833723715527
1999-01-19,1075.3111515730063
1999-01-20,1087.510191506629
1999-01-21,1056.859346779071
1999-01-22,1031.9860510705169
1999-01-25,969.1023257406015
1999-01-26,978.7408747138662
1999-01-27,1009.8813854896382
1999-01-28,996.2881312303193
1999-01-29,997.9075290790125
1999-02-01,1000.8840149816133
1999-02-02,987.845789874412
1999-02-03,976.5837005320492
1999-02-04,984.1600961416368
1999-02-05,974.765297060701
1999-02-08,957.9870816598605
1999-02-09,924.9024932671388
1999-02-10,908.2767983047302
1999-02-11,942.9127995752048
1999-02-12,960.2515547326738
1999-02-15,963.9330887425419
1999-02-16,968.083474018222
1999-02-17,958.4603703094708
1999-02-18,940.6014486716956
1999-02-19,971.8210903019922
1999-02-22,996.4418123357237
1999-02-23,1009.9634615760081
1999-02-24,1016.8453528810624
1999-02-25,1007.5106122151506
1999-02-26,1020.1459449786681
1999-03-01,1035.669677646237
1999-03-02,1034.1735291356079
1999-03-03,1035.5220682820202
1999-03-04,1049.0039746978969
1999-03-05,1052.7613617255583
1999-03-08,1049.0267225294047
1999-03-09,1032.6911532753634
1999-03-10,1037.7731844650932
1999-03-11,1044.703850784364
1999-03-12,1046.955179851554
1999-03-15,1070.5039334069304
1999-03-16,1073.3464752975244
1999-03-17,1052.669636379217
1999-03-18,1048.8937607105165
1999-03-19,1053.1903814871264
1999-03-22,1058.9096324254288
1999-03-23,1059.4385060298569
1999-03-24,1048.5653236612095
1999-03-25,1066.6174881365243
1999-03-26,1074.867703460058
1999-03-29,1073.445825926181
1999-03-30,1079.3592825233698
1999-03-31,1079.725722608955
1999-04-01,1095.916384051342
1999-04-02,1098.4443505958213
1999-04-05,1120.563354573658
1999-04-06,1130.511292163664
1999-04-07,1147.7745091345182
1999-04-08,1157.0367329301941
1999-04-09,1185.283491250858
1999-04-12,1190.572670264263
1999-04-13,1205.7308643171873
1999-04-14,1226.2304380065557
1999-04-15,1242.3488121601927
1999-04-16,1318.5564549313222
1999-04-19,1413.4285475238094
1999-04-20,1365.5298585754072
1999-04-21,1368.6412966881937
1999-04-22,1384.936142801353
1999-04-23,1381.1754741650138
1999-04-26,1405.3436316808604
1999-04-27,1419.0700895925293
1999-04-28,1399.4266039691622
1999-04-29,1394.625158474751
1999-04-30,1453.0857597994948
1999-05-03,1458.7868400132857
1999-05-04,1529.0437893875715
1999-05-05,1536.5819599097315
1999-05-06,1529.4547535543559
1999-05-07,1469.8483041819647
1999-05-10,1456.6760507558367
1999-05-11,1479.9315889278012
1999-05-12,1478.7306825587377
1999-05-13,1465.4786925600595
1999-05-14,1455.2494029669092
1999-05-17,1448.2157398863512
1999-05-18,1437.1901889662004
1999-05-19,1436.631471351718
1999-05-20,1432.2553473029723
1999-05-21,1456.6059968700774
1999-05-24,1435.1414712295395
1999-05-25,1408.3746894193557
1999-05-26,1412.4653989724611
1999-05-27,1419.8815405735793
1999-05-28,1395.5236439673974
1999-05-31,1396.305765970433
1999-06-01,1409.1998246045478
1999-06-02,1431.707112904893
1999-06-03,1438.1125861887672
1999-06-04,1452.2540639834174
1999-06-07,1489.4212263096667
1999-06-08,1541.3734667810486
1999-06-09,1542.6773910690838
1999-06-10,1554.3678324690766
1999-06-11,1566.8138152170889
1999-06-14,1593.9707729201739
1999-06-15,1592.2870428889232
1999-06-16,1602.2026736497935
1999-06-17,1632.8398210817038
1999-06-18,1641.6273732484572
1999-06-21,1698.297989634938
1999-06-22,1733.2138414454087
1999-06-23,1730.374491458959
1999-06-24,1704.7695023249496
1999-06-25,1680.7090101119331
1999-06-28,1685.065032510803
1999-06-29,1697.9728667846914
1999-06-30,1672.7780062161637
1999-07-01,1713.5982088680157
1999-07-02,1736.2293577792184
1999-07-05,1751.6047931712387
1999-07-06,1742.6335998943655
1999-07-07,1716.6293446638113
1999-07-08,1713.5971025810754
1999-07-09,1714.5701390384215
1999-07-12,1734.573029102292
1999-07-13,1726.6015855104422
1999-07-14,1709.5802034947908
1999-07-15,1695.2440447585755
1999-07-16,1682.8217692378316
1999-07-19,1684.8585409267612
1999-07-20,1653.9258507026823
1999-07-21,1617.824052025304
1999-07-22,1594.089383989177
1999-07-23,1532.5456680102857
1999-07-26,1457.3506470685973
1999-07-27,1454.0540806487393
1999-07-28,1527.0363754931002
1999-07-29,1542.4355762547145
1999-07-30,1530.422769695038
1999-08-02,1517.8626473866798
1999-08-03,1542.5550389424066
1999-08-04,1528.7040735002024
1999-08-05,1497.1200378622545
1999-08-06,1477.7520808045383
1999-08-09,1470.3932886635778
1999-08-10,1427.2363729362933
1999-08-11,1374.6489334463345
1999-08-12,1403.178581939355
1999-08-13,1394.8588990262563
1999-08-16,1414.217641364619
1999-08-17,1397.1381294517207
1999-08-18,1439.0290642307928
1999-08-19,1447.0179888678074
1999-08-20,1466.5697385578442
1999-08-23,1497.4625394582908
1999-08-24,1494.5311802811054
1999-08-25,1534.441128330148
1999-08-26,1539.6018759637984
1999-08-27,1527.9797227577503
1999-08-30,1510.2961063156195
1999-08-31,1476.1934727210062
1999-09-01,1464.1615685182269
1999-09-02,1432.6983677881935
1999-09-03,1426.624394402847
1999-09-06,1419.0314878201677
1999-09-07,1411.5152598408142
1999-09-08,1368.788380606252
1999-09-09,1399.8050490868131
1999-09-10,1438.370469835779
1999-09-13,1484.9304960005645
1999-09-14,1460.4876066249735
1999-09-15,1445.307932005597
1999-09-16,1420.2991428307655
1999-09-17,1430.3597840798075
1999-09-20,1417.030078917656
1999-09-21,1394.7995640800414
1999-09-22,1358.5103378864856
1999-09-23,1328.5960032526652
1999-09-24,1291.5342365809827
1999-09-27,1286.8873185808466
1999-09-28,1296.6200534569496
1999-09-29,1299.9755480478386
1999-09-30,1317.4532443882144
1999-10-01,1362.7071523424859
1999-10-04,1358.8498621790911
1999-10-05,1402.2576526007565
1999-10-06,1416.9888926320136
1999-10-07,1420.5529764944745
1999-10-08,1425.9342142841224
1999-10-11,1445.2125937878595
1999-10-12,1439.7746653605368
1999-10-13,1401.8128504543085
1999-10-14,1404.9696309280882
1999-10-15,1373.749405538718
1999-10-18,1337.2086262462647
1999-10-19,1357.2553777317514
1999-10-20,1390.2036133162749
1999-10-21,1422.0173609837889
1999-10-22,1436.6337291276106
1999-10-25,1435.7226218730802
1999-10-26,1448.0899422218736
1999-10-27,1443.2077100637846
1999-10-28,1453.730505882412
1999-10-29,1505.3265766316
1999-11-01,1524.3080200510865
1999-11-02,1514.9905535504188
1999-11-03,1536.1761837071658
1999-11-04,1565.6161010935355
1999-11-05,1574.9004740370447
1999-11-08,1573.290249613654
1999-11-09,1584.1200644540609
1999-11-10,1580.1455295131811
1999-11-11,1587.0610582820932
1999-11-12,1615.6830227837459
1999-11-15,1639.4217212788803
1999-11-16,1633.48851248772
1999-11-17,1611.8228124209063
1999-11-18,1607.108565335237
1999-11-19,1612.916891056679
1999-11-22,1602.1960462853588
1999-11-23,1596.611368809998
1999-11-24,1580.0359364771437
1999-11-25,1585.6214733992426
1999-11-26,1623.6490666243571
1999-11-29,1610.198294554146
1999-11-30,1623.2886565638773
1999-12-01,1607.0090250832282
1999-12-02,1617.7033960218625
1999-12-03,1631.4511801615015
1999-12-06,1612.8455323269998
1999-12-07,1655.7054635673314
1999-12-08,1685.0440311181944
1999-12-09,1704.9878279972586
1999-12-10,1707.1198227239418
1999-12-13,1726.5126662840394
1999-12-14,1739.081968881041
1999-12-15,1724.067479677085
1999-12-16,1686.7527421028753
1999-12-17,1735.907446249086
1999-12-20,1750.9322022806202
1999-12-21,1758.4236352614962
1999-12-22,1785.088927867364
1999-12-23,1776.4135638877872
1999-12-24,1796.957956199028
1999-12-27,1807.563841472142
1999-12-28,1815.4775194038361
1999-12-29,1832.757045726343
1999-12-30,1834.0788591056264
1999-12-31,1834.0788591056264
2000-01-03,1868.25775242054
2000-01-04,1836.3698892725274
2000-01-05,1725.4875389417516
2000-01-06,1677.2361781672892
2000-01-07,1736.0808458751703
2000-01-10,1770.3366788184069
2000-01-11,1736.7691807790056
2000-01-12,1762.428198151782
2000-01-13,1740.2181226934085
2000-01-14,1766.63777539162
2000-01-17,1741.1786744070241
2000-01-18,1723.5445560159237
2000-01-19,1681.8269045005668
2000-01-20,1725.9092750124855
2000-01-21,1695.2627895955138
2000-01-24,1682.2188792088136
2000-01-25,1646.260582747342
2000-01-26,1661.8051112796156
2000-01-27,1726.0818099779035
2000-01-28,1715.0637481372635
2000-01-31,1688.76284129773
2000-02-01,1696.3670381803959
2000-02-02,1719.222646846573
2000-02-03,1681.5604033278164
2000-02-04,1710.5701712353714
2000-02-07,1710.7320874229624
2000-02-08,1675.4341024923956
2000-02-09,1658.632645232318
2000-02-10,1662.3666000901776
2000-02-11,1659.1035080970921
2000-02-14,1669.5539889814181
2000-02-15,1617.5525918131339
2000-02-16,1601.6027396771437
2000-02-17,1595.3602597054446
2000-02-18,1560.0542894904984
2000-02-21,1519.3076406005007
2000-02-22,1470.4168728067455
2000-02-23,1497.398512198958
2000-02-24,1501.323878725654
2000-02-25,1544.2997704898864
2000-02-28,1538.1266942233774
2000-02-29,1538.167217512989
2000-03-01,1529.703065289973
2000-03-02,1527.7995412835762
2000-03-03,1526.204410282591
2000-03-06,1531.4834362492966
2000-03-07,1517.7620373008572
2000-03-08,1514.5023695131395
2000-03-09,1511.8177975876115
2000-03-10,1539.8576476694004
2000-03-13,1477.159244599659
2000-03-14,1491.2335930320442
2000-03-15,1454.3373382224822
2000-03-16,1454.768997062
2000-03-17,1514.162293345217
2000-03-20,1490.1879384714305
2000-03-21,1505.161434208453
2000-03-22,1548.3605124357603
2000-03-23,1521.5953643039697
2000-03-24,1515.5459868322323
2000-03-27,1551.8872961950094
2000-03-28,1543.1256588997185
2000-03-29,1558.6365810169507
2000-03-30,1521.0331689832233
2000-03-31,1531.1112628890453
