Date,DENMARK IMI VALUE
1999-08-02,270.0695198759925
1999-08-03,270.61623140605883
1999-08-04,270.12320990242307
1999-08-05,261.7233736474514
1999-08-06,260.6325934529848
1999-08-09,262.01804130171513
1999-08-10,262.0683249279379
1999-08-11,261.4573816113814
1999-08-12,261.5675103179696
1999-08-13,260.75493713549815
1999-08-16,262.1003292417312
1999-08-17,262.0099448560926
1999-08-18,263.47607624529024
1999-08-19,266.12090297282145
1999-08-20,268.88834644301704
1999-08-23,268.5521871019219
1999-08-24,267.06649019727666
1999-08-25,271.76643204132625
1999-08-26,270.92376686276464
1999-08-27,273.70286649605185
1999-08-30,272.70354336544705
1999-08-31,269.02010555685047
1999-09-01,270.39125778553006
1999-09-02,267.07560759060607
1999-09-03,269.6343897034832
1999-09-06,272.40922483402346
1999-09-07,271.38829763233855
1999-09-08,269.6573160359902
1999-09-09,270.69464959196875
1999-09-10,272.6660321837558
1999-09-13,274.29797196298006
1999-09-14,272.1515885735057
1999-09-15,272.1668614092842
1999-09-16,273.39172622864913
1999-09-17,273.35306535085687
1999-09-20,273.07358883041275
1999-09-21,271.6258848044329
1999-09-22,271.4670459389748
1999-09-23,271.33750257645016
1999-09-24,270.46935133444345
1999-09-27,274.49656422407594
1999-09-28,271.4446347870437
1999-09-29,272.76861169475484
1999-09-30,272.5694674571104
1999-10-01,273.93878902338696
1999-10-04,276.6491639588028
1999-10-05,278.9094970834332
1999-10-06,280.36010572354814
1999-10-07,281.1458065565822
1999-10-08,280.83586572384894
1999-10-11,281.43167808959794
1999-10-12,282.5229357390997
1999-10-13,280.65938439454817
1999-10-14,280.7322586898132
1999-10-15,276.8559671169972
1999-10-18,272.8668940543472
1999-10-19,275.58886412270067
1999-10-20,277.73874543278174
1999-10-21,279.3958550440245
1999-10-22,281.95688680542526
1999-10-25,281.37900246210705
1999-10-26,280.37315329490593
1999-10-27,280.84986595212746
1999-10-28,282.53830725202977
1999-10-29,284.4216429209463
1999-11-01,284.6083279644196
1999-11-02,282.3838364667341
1999-11-03,283.2674279570505
1999-11-04,286.0747518931716
1999-11-05,287.5893353999335
1999-11-08,289.1844881939456
1999-11-09,288.5626640234261
1999-11-10,290.18426372866696
1999-11-11,296.45968285366655
1999-11-12,291.19172134089297
1999-11-15,287.10424061320026
1999-11-16,288.0061365157062
1999-11-17,290.9968472529884
1999-11-18,296.9148087461927
1999-11-19,298.60621093337454
1999-11-22,294.6786060933892
1999-11-23,295.05543959203953
1999-11-24,295.0473923142502
1999-11-25,297.94036911778284
1999-11-26,296.4497756842561
1999-11-29,297.79346239589137
1999-11-30,298.22423999488694
1999-12-01,297.67919260009404
1999-12-02,297.5206247755989
1999-12-03,299.62771125026484
1999-12-06,298.57943937609826
1999-12-07,304.081612747433
1999-12-08,307.7119287252271
1999-12-09,307.9935029223044
1999-12-10,311.54260758312773
1999-12-13,308.0844214539282
1999-12-14,305.3263730877749
1999-12-15,301.0004764169003
1999-12-16,299.2189503384529
1999-12-17,298.3411582127156
1999-12-20,299.56304886962874
1999-12-21,298.82274992968814
1999-12-22,303.0873719282576
1999-12-23,304.52216627311947
1999-12-24,304.52216627311947
1999-12-27,304.25972326548913
1999-12-28,305.7117312704341
1999-12-29,304.94030871395967
1999-12-30,307.3021396939969
1999-12-31,307.3021396939969
2000-01-03,310.1897104688048
2000-01-04,304.35790079943126
2000-01-05,298.3269316543058
2000-01-06,300.7991871232863
2000-01-07,302.5331546754163
2000-01-10,305.92009918412833
2000-01-11,307.88090175317376
2000-01-12,303.3318051692297
2000-01-13,304.41282130823214
2000-01-14,305.5673603624578
2000-01-17,306.24641005764965
2000-01-18,301.440014321875
2000-01-19,299.68097118458047
2000-01-20,300.5367637570546
2000-01-21,299.5730481081215
2000-01-24,299.26746119303436
2000-01-25,294.85090195048673
2000-01-26,296.3981040094772
2000-01-27,296.1675056013002
2000-01-28,295.9575843636403
2000-01-31,292.34490973179385
2000-02-01,296.46144901571677
2000-02-02,299.8850140533557
2000-02-03,306.6027797210187
2000-02-04,311.11302832801334
2000-02-07,311.07918709641166
2000-02-08,313.50972778879145
2000-02-09,311.6484308922856
2000-02-10,307.45666686044325
2000-02-11,306.4383269255551
2000-02-14,305.17367679145104
2000-02-15,303.32821655768885
2000-02-16,310.9663284098885
2000-02-17,315.37641169617706
2000-02-18,319.8201849902157
2000-02-21,318.2362255360516
2000-02-22,317.97277877853355
2000-02-23,320.6047700896479
2000-02-24,321.60122405158387
2000-02-25,321.0977176255059
2000-02-28,313.52724474647414
2000-02-29,312.10108750617485
2000-03-01,316.0929404009349
2000-03-02,321.4053203188697
2000-03-03,332.748378917468
2000-03-06,337.96766601586967
2000-03-07,341.83618963952404
2000-03-08,337.25135657173945
2000-03-09,335.2798627140033
2000-03-10,343.5496801021204
2000-03-13,338.8652388972234
2000-03-14,339.7224205839036
2000-03-15,332.9011322592399
2000-03-16,337.5242478965057
2000-03-17,346.50433589164703
2000-03-20,348.9531231276387
2000-03-21,352.0232161243019
2000-03-22,348.0740024346099
2000-03-23,341.6514528370967
2000-03-24,345.83714639116437
2000-03-27,346.2183104006339
2000-03-28,346.68952404854946
2000-03-29,341.1447864014519
2000-03-30,334.7134180459559
2000-03-31,339.5464731016491
2000-04-03,337.07162079832324
2000-04-04,329.16420934984285
2000-04-05,324.12067373905535
2000-04-06,327.72635569130193
2000-04-07,328.49262472651003
2000-04-10,325.1374580787262
2000-04-11,313.36011977847147
2000-04-12,312.35640335761565
2000-04-13,314.8936379608325
2000-04-14,305.52795878291045
2000-04-17,299.78243100735904
2000-04-18,309.99103458364226
2000-04-19,314.88545458536754
2000-04-20,314.90957236635916
2000-04-21,314.90957236635916
2000-04-24,315.4736481573249
2000-04-25,321.9128698910176
2000-04-26,330.6396894135808
2000-04-27,324.5419219928658
2000-04-28,324.5193372158279
2000-05-01,330.6764953707357
2000-05-02,334.76952918438724
2000-05-03,326.100087177147
2000-05-04,327.9189450405637
2000-05-05,331.1036069964494
2000-05-08,326.8240047592111
2000-05-09,327.71410022443996
2000-05-10,328.1785429039771
2000-05-11,322.3841524701492
2000-05-12,326.92783174932043
2000-05-15,323.68010849069225
2000-05-16,330.42224490527093
2000-05-17,325.61756303914046
2000-05-18,323.8584784982001
2000-05-19,323.28638981467407
2000-05-22,317.2457589895316
2000-05-23,325.18394951418543
2000-05-24,328.854098592869
2000-05-25,332.62318069562764
2000-05-26,326.56430492945276
2000-05-29,327.50634079345105
2000-05-30,333.6166135028486
2000-05-31,331.22471202272123
2000-06-01,331.1561422525376
2000-06-02,341.84887637816047
2000-06-05,341.8454407446868
2000-06-06,343.3869905490925
2000-06-07,341.86745499725737
2000-06-08,342.9665775600659
2000-06-09,342.90726843131694
2000-06-12,342.90212701884883
2000-06-13,342.23659860818043
2000-06-14,341.3151723485568
2000-06-15,339.1612248183116
2000-06-16,339.7665264103032
2000-06-19,338.36170821394495
2000-06-20,337.58226164158566
2000-06-21,334.660876588941
2000-06-22,336.5117085651032
2000-06-23,332.16279891933397
2000-06-26,326.091509125519
2000-06-27,320.4362258984571
2000-06-28,320.63500260776755
2000-06-29,316.4289920753701
2000-06-30,318.12672799325486
2000-07-03,319.28914171168134
2000-07-04,323.0589464440922
2000-07-05,325.3090950545079
2000-07-06,323.67721268865057
2000-07-07,326.1051742351959
2000-07-10,329.308336690565
2000-07-11,331.30309383164246
2000-07-12,339.0347685024843
2000-07-13,335.8625081184288
2000-07-14,335.08437975611866
2000-07-17,337.7322517219391
2000-07-18,333.89885092018045
2000-07-19,331.9619548042212
2000-07-20,334.2086802599668
2000-07-21,329.2651062873566
2000-07-24,328.80806312900006
2000-07-25,321.86390359225624
2000-07-26,319.01593830107026
2000-07-27,320.32783937588994
2000-07-28,316.72024776352373
2000-07-31,322.35522074574374
2000-08-01,325.640387207977
2000-08-02,321.55276988063844
2000-08-03,315.3352688243683
2000-08-04,317.98546169398077
2000-08-07,325.19580413621605
2000-08-08,319.1675961486602
2000-08-09,327.07721390069713
2000-08-10,330.60693450035734
2000-08-11,332.3690391286765
2000-08-14,334.96227005587446
2000-08-15,334.57155447533626
2000-08-16,339.5787419645954
2000-08-17,328.59451021177284
2000-08-18,329.3664603700349
2000-08-21,333.4071958745328
2000-08-22,326.83445124918313
2000-08-23,325.33042927675143
2000-08-24,327.775382629539
2000-08-25,333.544044542029
2000-08-28,331.32847224350905
2000-08-29,328.8675010907971
2000-08-30,331.34695424967146
2000-08-31,333.64733033446726
2000-09-01,336.64123896079593
2000-09-04,341.7542171051984
2000-09-05,346.03193286225735
2000-09-06,342.60218171165747
2000-09-07,341.82610646505964
2000-09-08,333.7158977736239
2000-09-11,333.1577246318352
2000-09-12,329.23959125010725
2000-09-13,330.1876438685683
2000-09-14,329.38039093972543
2000-09-15,334.7587809312145
2000-09-18,339.7796786737701
2000-09-19,338.1549397708955
2000-09-20,333.20696857400344
2000-09-21,332.80403804151666
2000-09-22,327.7436117563477
2000-09-25,331.84580105774023
2000-09-26,328.0026836399357
2000-09-27,330.0886831462628
2000-09-28,325.45172598404747
2000-09-29,333.29732722106525
2000-10-02,354.2295519294683
2000-10-03,362.90748256447506
2000-10-04,366.40086363972745
2000-10-05,369.7402008076118
2000-10-06,373.16704195159895
2000-10-09,361.7842845423606
2000-10-10,367.2196079378643
2000-10-11,361.0677733820778
2000-10-12,357.92673245860647
2000-10-13,358.45775083273173
2000-10-16,359.22762231283775
2000-10-17,361.48495880767933
2000-10-18,356.5966086918055
2000-10-19,366.6561772736783
2000-10-20,369.82973223486965
2000-10-23,370.31901653483953
2000-10-24,376.27654192063034
2000-10-25,375.232861999963
2000-10-26,375.92668876087885
2000-10-27,368.0296011477158
2000-10-30,360.1051792744874
2000-10-31,357.4574007083974
2000-11-01,357.09103715012316
2000-11-02,360.12839111005354
2000-11-03,358.6227467472433
2000-11-06,356.24770013622236
2000-11-07,354.6105513085197
2000-11-08,356.41693795187126
2000-11-09,352.8296408637772
2000-11-10,352.53882882282943
2000-11-13,343.08035019902695
2000-11-14,347.78851080092113
2000-11-15,346.3924797267509
2000-11-16,351.7139893246755
2000-11-17,355.21784951471176
2000-11-20,348.0267800679987
2000-11-21,346.46565030063005
2000-11-22,337.1737260393066
2000-11-23,338.9702692003258
2000-11-24,347.2640538654497
2000-11-27,352.80795771893617
2000-11-28,346.8364620567475
2000-11-29,343.75152235225204
2000-11-30,346.17484619358106
2000-12-01,357.6686109400102
2000-12-04,344.06663672782054
2000-12-05,340.19478060391555
2000-12-06,340.8405268342954
2000-12-07,340.9889601666542
2000-12-08,338.7726265777631
2000-12-11,342.68161779577923
2000-12-12,347.51234653049426
2000-12-13,349.2295238053436
2000-12-14,348.32054053031845
2000-12-15,344.7092015535546
2000-12-18,338.95696398201983
2000-12-19,335.5611937372414
2000-12-20,325.2903861543012
2000-12-21,324.8663102535373
2000-12-22,333.411854050626
2000-12-25,333.411854050626
2000-12-26,333.4777067406402
2000-12-27,339.69502135331123
2000-12-28,338.16890038001327
2000-12-29,341.76919681203924
2001-01-01,341.76919681203924
2001-01-02,347.2610869533035
2001-01-03,357.2344029242045
2001-01-04,366.23923188940864
2001-01-05,372.9785920268333
2001-01-08,367.32329485674717
2001-01-09,364.9402308109694
2001-01-10,364.8435414294514
2001-01-11,363.629114188978
2001-01-12,371.4099894117686
2001-01-15,372.8075139249656
2001-01-16,369.54360953115645
2001-01-17,371.810599794125
2001-01-18,372.4590073297741
2001-01-19,372.80924821135307
2001-01-22,375.3060817839864
2001-01-23,372.02171563750306
2001-01-24,379.5711222182946
2001-01-25,378.89668892994405
2001-01-26,374.6476824366062
2001-01-29,373.82978815252284
2001-01-30,376.5553241874447
2001-01-31,376.0097582365498
2001-02-01,374.38832252973975
2001-02-02,369.9855140887654
2001-02-05,365.5545322249796
2001-02-06,364.31483190826634
2001-02-07,361.07405081827875
2001-02-08,359.77900165496743
2001-02-09,353.8609765867771
2001-02-12,355.39693054509405
2001-02-13,352.919929842123
2001-02-14,352.53570281344463
2001-02-15,361.66836699811347
2001-02-16,364.1165706769601
2001-02-19,362.9270128478161
2001-02-20,364.89541723810146
2001-02-21,355.9040261335996
2001-02-22,337.1693913848661
2001-02-23,328.31654349141854
2001-02-26,325.6882053358581
2001-02-27,330.3292355092041
2001-02-28,329.5941922354094
2001-03-01,324.7765964871911
2001-03-02,325.722954569427
2001-03-05,328.74160912576303
2001-03-06,333.7623048899983
2001-03-07,332.54115911033153
2001-03-08,334.5204235026852
2001-03-09,334.5664195212887
2001-03-12,329.7066128037958
2001-03-13,325.8039517230872
2001-03-14,320.2627832469992
2001-03-15,320.30489236469646
2001-03-16,319.5506134359812
2001-03-19,313.71031347708697
2001-03-20,317.0558478950404
2001-03-21,317.6464605364532
2001-03-22,311.6848931723345
2001-03-23,313.9207961515676
2001-03-26,318.0018949191613
2001-03-27,318.08589745201283
2001-03-28,320.31548095404696
2001-03-29,316.6386681151601
2001-03-30,322.0145983577487
2001-04-02,324.3138834796157
2001-04-03,323.8105123755458
2001-04-04,317.6972437577347
2001-04-05,322.0839371414411
2001-04-06,321.9184679538888
2001-04-09,322.9285183175534
2001-04-10,325.41781770047953
2001-04-11,330.8416019261342
2001-04-12,328.6466225528704
2001-04-13,328.6466225528704
2001-04-16,332.4821631660318
2001-04-17,333.00662312152764
2001-04-18,337.43208211561836
2001-04-19,338.0005828542499
2001-04-20,334.63860972063264
2001-04-23,331.62726423397055
2001-04-24,333.91025863182
2001-04-25,333.28978977896503
2001-04-26,335.271605489393
2001-04-27,336.91239489688786
2001-04-30,340.41443044863956
2001-05-01,339.81832392708986
2001-05-02,338.3230995074131
2001-05-03,342.8246238045826
2001-05-04,342.71178593174045
2001-05-07,346.58418066273134
2001-05-08,344.3853123331268
2001-05-09,344.5104461255672
2001-05-10,344.3317384980514
2001-05-11,344.3317624901749
2001-05-14,343.34021184911603
2001-05-15,341.8479748850348
2001-05-16,340.2671715263965
2001-05-17,347.9791816974454
2001-05-18,348.4573545864102
2001-05-21,349.41465621293946
2001-05-22,348.6653102446254
2001-05-23,348.4534079717646
2001-05-24,348.48301666756555
2001-05-25,357.46140644215603
2001-05-28,359.7038361322082
2001-05-29,356.8827789153915
2001-05-30,357.44205214108786
2001-05-31,362.29535874718357
2001-06-01,357.33476624279365
2001-06-04,357.3448566057172
2001-06-05,357.3123718354061
2001-06-06,358.762530191533
2001-06-07,353.9528304905095
2001-06-08,351.3728445900896
2001-06-11,350.5119892863996
2001-06-12,350.9263697069244
2001-06-13,354.4583708561855
2001-06-14,351.6525979436227
2001-06-15,351.8961924649734
2001-06-18,352.8069831955898
2001-06-19,354.6639869036112
2001-06-20,352.8161353094812
2001-06-21,351.1906040423541
2001-06-22,352.51413128534244
2001-06-25,353.73813191804885
2001-06-26,348.08523383992883
2001-06-27,350.6764715861129
2001-06-28,358.7050226167546
2001-06-29,358.80314980284294
2001-07-02,355.3940384534756
2001-07-03,354.2094126039213
2001-07-04,352.5380971873819
2001-07-05,354.904296681095
2001-07-06,348.2271245598352
2001-07-09,350.15764021435535
2001-07-10,351.8908834397152
2001-07-11,350.34382582620003
2001-07-12,347.664828427018
2001-07-13,346.4073767505656
2001-07-16,347.72713898502485
2001-07-17,343.3640232076145
2001-07-18,343.25820662158264
2001-07-19,346.3973698897613
2001-07-20,342.95077023982134
2001-07-23,342.5550594369481
2001-07-24,339.7163911273364
2001-07-25,338.5802300222125
2001-07-26,338.3975028744424
2001-07-27,341.2832782959249
2001-07-30,343.5403007387014
2001-07-31,344.4319855075713
2001-08-01,348.4717162963938
2001-08-02,347.9227901043995
2001-08-03,346.3453874854402
2001-08-06,344.3446140151245
2001-08-07,342.69544629283206
2001-08-08,337.59108528833906
2001-08-09,333.1244872589366
2001-08-10,333.45571638807377
2001-08-13,335.4689368222486
2001-08-14,336.9702772938628
2001-08-15,337.3717126639208
2001-08-16,333.94635660470175
2001-08-17,333.82908332759007
2001-08-20,332.3269134219103
2001-08-21,335.0200660642625
2001-08-22,334.00017220984563
2001-08-23,335.98950977587657
2001-08-24,337.0279460287513
2001-08-27,335.4899063379472
2001-08-28,334.254281511667
2001-08-29,333.39812354987623
2001-08-30,329.4014528930502
2001-08-31,326.87660933293466
2001-09-03,322.49382186607266
2001-09-04,323.9333143815709
2001-09-05,323.00679236832616
2001-09-06,321.3827371969924
2001-09-07,319.35828506550104
2001-09-10,317.50119614204533
2001-09-11,310.95990081868047
2001-09-12,312.0881783898374
2001-09-13,315.43031780595896
2001-09-14,313.6055937816383
2001-09-17,306.8849589194508
2001-09-18,298.9044841838929
2001-09-19,303.890030523195
2001-09-20,296.823948963688
2001-09-21,285.27692400620094
2001-09-24,292.7108496979542
2001-09-25,287.90060713709124
2001-09-26,293.70167549230746
2001-09-27,297.9500529037026
2001-09-28,307.1767048446152
2001-10-01,299.5236185650088
2001-10-02,304.6708812907722
2001-10-03,300.5417506406463
2001-10-04,307.1199987899505
2001-10-05,304.48592436817574
2001-10-08,305.1048995620224
2001-10-09,306.71915964819766
2001-10-10,310.31849351033196
2001-10-11,320.7723779925858
2001-10-12,313.4074466585709
2001-10-15,313.5614704079292
2001-10-16,311.9026347174619
2001-10-17,315.5896898572214
2001-10-18,313.1607683270776
2001-10-19,307.68210827819985
2001-10-22,312.8439802637271
2001-10-23,314.06845709251706
2001-10-24,311.7163140834917
2001-10-25,306.9539878876646
2001-10-26,313.803669804098
2001-10-29,308.13276307775277
2001-10-30,300.8996777753655
2001-10-31,303.45255909651155
2001-11-01,302.14102595900215
2001-11-02,301.06834271481966
2001-11-05,300.45100814661413
2001-11-06,300.4716067837188
2001-11-07,308.0341126518187
2001-11-08,308.0050425317347
2001-11-09,302.8639132467386
2001-11-12,299.7509492233248
2001-11-13,301.2767624363536
2001-11-14,304.5595158663671
2001-11-15,304.6917005650321
2001-11-16,309.26113469979117
2001-11-19,311.72607128100697
2001-11-20,311.6557199546304
2001-11-21,308.49225764594723
2001-11-22,309.44987401156015
2001-11-23,312.6648307686849
2001-11-26,313.8823615593642
2001-11-27,311.4547802300797
2001-11-28,306.29484448192454
2001-11-29,305.82550224849217
2001-11-30,310.1211520090885
2001-12-03,309.26568083136465
2001-12-04,311.51587639157407
2001-12-05,308.9880856792872
2001-12-06,307.5149094473951
2001-12-07,304.4291720855726
2001-12-10,302.8001406933371
2001-12-11,303.6647390992942
2001-12-12,303.0335782560403
2001-12-13,302.7996941213703
2001-12-14,298.554083870304
2001-12-17,299.87421339757367
2001-12-18,304.6295662549365
2001-12-19,308.53638673822377
2001-12-20,312.14848343507936
2001-12-21,312.87048242015925
2001-12-24,312.95351576398235
2001-12-25,312.95351576398235
2001-12-26,312.9468892828633
2001-12-27,319.3416806529067
2001-12-28,317.987587505074
2001-12-31,317.99929350189
2002-01-01,317.99929350189
2002-01-02,319.2539650911026
2002-01-03,323.16913566860103
2002-01-04,322.487635073514
2002-01-07,319.25908093138713
2002-01-08,313.8968967385987
2002-01-09,310.8072106597584
2002-01-10,316.5813347384812
2002-01-11,315.8793417249437
2002-01-14,314.7689466693318
2002-01-15,312.7833778881042
2002-01-16,316.71290697989065
2002-01-17,323.462847991263
2002-01-18,320.7627065670481
2002-01-21,317.9983853110404
2002-01-22,319.7055276935119
2002-01-23,318.2025760957913
2002-01-24,319.39301743622957
2002-01-25,315.604938639153
2002-01-28,317.8039935482223
2002-01-29,315.3293099593037
2002-01-30,318.2432597969868
2002-01-31,324.62369648828655
2002-02-01,326.82912521575724
2002-02-04,327.2943359404324
2002-02-05,322.29946769517665
2002-02-06,321.73786948507257
2002-02-07,324.97578741048665
2002-02-08,328.5110090371267
2002-02-11,327.6521908441892
2002-02-12,321.8725608225144
2002-02-13,323.5409692244385
2002-02-14,324.20954006137003
2002-02-15,326.38974018618774
2002-02-18,323.1678167434148
2002-02-19,321.0349090373277
2002-02-20,316.71961279681756
2002-02-21,306.7864677890511
2002-02-22,310.3729792145333
2002-02-25,316.7124242483362
2002-02-26,318.23743844170525
2002-02-27,323.4881756115792
2002-02-28,322.7125425897437
2002-03-01,321.7810465474682
2002-03-04,323.4958425068359
2002-03-05,328.05315011277315
2002-03-06,320.6247224335124
2002-03-07,316.5781456739658
2002-03-08,319.372812230262
2002-03-11,315.31082430713667
2002-03-12,315.15484137684297
2002-03-13,314.07919697749475
2002-03-14,313.83461707570916
2002-03-15,314.98672637273535
2002-03-18,319.27683486867465
2002-03-19,320.039814012576
2002-03-20,316.82911797344536
2002-03-21,317.61094296143085
2002-03-22,324.83445955730156
2002-03-25,328.881572565451
2002-03-26,330.77801569684766
2002-03-27,329.0160508681365
2002-03-28,328.987745748787
2002-03-29,328.987745748787
2002-04-01,329.000616449632
2002-04-02,327.234356240174
2002-04-03,323.83035262097667
2002-04-04,325.7420815706045
2002-04-05,327.5447063547403
2002-04-08,330.53452176507517
2002-04-09,329.9718604095734
2002-04-10,329.68679983015363
2002-04-11,328.3078165364727
2002-04-12,336.85158841804565
2002-04-15,340.39788977714164
2002-04-16,339.5070567174334
2002-04-17,344.9313210640127
2002-04-18,344.9701599939351
2002-04-19,349.96682924367406
2002-04-22,350.56164728858204
2002-04-23,348.61089140006635
2002-04-24,349.76706006239624
2002-04-25,348.67709655036924
2002-04-26,348.6555891835372
2002-04-29,350.98885751114346
2002-04-30,357.92463449794275
2002-05-01,352.5869431279962
2002-05-02,356.5393313208345
2002-05-03,357.4631499440995
2002-05-06,352.913694749607
2002-05-07,355.4055728417062
2002-05-08,367.73322029138956
2002-05-09,367.73331771842066
2002-05-10,363.76720286289276
2002-05-13,365.51940737630116
2002-05-14,363.7832160263902
2002-05-15,362.1316266535821
2002-05-16,360.3534098913333
2002-05-17,361.22387614213426
2002-05-20,361.227015249107
2002-05-21,363.6658054762386
2002-05-22,363.1888592405457
2002-05-23,364.9976147588903
2002-05-24,365.7631311641897
2002-05-27,364.898647040096
2002-05-28,361.65663901380304
2002-05-29,362.0174754636192
2002-05-30,364.66035308688384
2002-05-31,362.38032925963535
2002-06-03,365.13106053812913
2002-06-04,361.65447477979825
2002-06-05,361.6653987759739
2002-06-06,367.5002649389157
2002-06-07,361.43252797338573
2002-06-10,362.7304556373251
2002-06-11,365.33522833098425
2002-06-12,364.8395469495001
2002-06-13,362.33012403532075
2002-06-14,355.29787538905595
2002-06-17,359.51680193799905
2002-06-18,359.05998994075054
2002-06-19,347.93603330789256
2002-06-20,347.7244232329553
2002-06-21,349.44791982743124
2002-06-24,338.7942312047539
2002-06-25,346.69314751825834
2002-06-26,340.1218660655495
2002-06-27,345.45456778527347
2002-06-28,349.59727464770367
2002-07-01,348.2071962134542
2002-07-02,346.03104132981616
2002-07-03,341.11985013460077
2002-07-04,343.0254589689241
2002-07-05,353.0628309890741
2002-07-08,353.7802557939702
2002-07-09,350.51204407736884
2002-07-10,347.5658265189548
2002-07-11,343.0781293607973
2002-07-12,345.6938984453813
2002-07-15,337.94226830200483
2002-07-16,335.8445371498035
2002-07-17,338.9444222563487
2002-07-18,345.06586056305053
2002-07-19,338.44163422793366
2002-07-22,325.39450947919727
2002-07-23,319.05598677296683
2002-07-24,302.39841226294556
2002-07-25,320.34075643372205
2002-07-26,316.4442146927138
2002-07-29,335.49785686005964
2002-07-30,334.07268988579375
