Date,FINLAND IMI VALUE
1999-06-01,303.9953001080867
1999-06-02,305.4316465325519
1999-06-03,305.5961676156422
1999-06-04,308.2232888866215
1999-06-07,309.42978371091215
1999-06-08,307.9886504991496
1999-06-09,307.83059255730154
1999-06-10,309.94080280798903
1999-06-11,314.8246281131855
1999-06-14,313.9904697900492
1999-06-15,318.4374825727672
1999-06-16,319.40968429214865
1999-06-17,317.1538143576194
1999-06-18,317.86239845940025
1999-06-21,319.32327450575156
1999-06-22,322.90131048593247
1999-06-23,319.8183461783037
1999-06-24,319.35392264303357
1999-06-25,319.294885859878
1999-06-28,317.2445688746155
1999-06-29,317.1193134749567
1999-06-30,311.57929162573623
1999-07-01,311.61335262794955
1999-07-02,309.2945073699196
1999-07-05,313.87028009948557
1999-07-06,318.03146301869435
1999-07-07,320.1435094262401
1999-07-08,321.0662604125923
1999-07-09,325.86692696414315
1999-07-12,325.946062937585
1999-07-13,324.3284989555943
1999-07-14,326.37381890786236
1999-07-15,328.1131123413679
1999-07-16,326.5388075100536
1999-07-19,325.3713715898698
1999-07-20,324.7502041100994
1999-07-21,322.39161674980664
1999-07-22,319.2244297229527
1999-07-23,315.8383431179435
1999-07-26,313.9079216677119
1999-07-27,314.4954931681562
1999-07-28,315.0860932826458
1999-07-29,312.26109677705307
1999-07-30,316.54295372987264
1999-08-02,310.219605096066
1999-08-03,315.91177120397117
1999-08-04,323.83819021957817
1999-08-05,323.83789404288564
1999-08-06,327.1130808352949
1999-08-09,331.1620071581844
1999-08-10,321.69110615844346
1999-08-11,330.5524418994103
1999-08-12,339.1035031260687
1999-08-13,340.2145143981513
1999-08-16,335.7222843456673
1999-08-17,332.58788381974034
1999-08-18,329.02776972737433
1999-08-19,325.34791419383964
1999-08-20,330.92883819743327
1999-08-23,332.91116963743985
1999-08-24,329.8239011170984
1999-08-25,331.2854944225608
1999-08-26,329.7326100118846
1999-08-27,329.19176465494087
1999-08-30,331.2716869883627
1999-08-31,327.83290074979584
1999-09-01,327.7736556263065
1999-09-02,324.48769410592206
1999-09-03,325.42376725109034
1999-09-06,327.3674624463821
1999-09-07,324.22199826671743
1999-09-08,324.747603771892
1999-09-09,326.1600919308606
1999-09-10,332.39840482468895
1999-09-13,336.0247861614035
1999-09-14,337.0238462461932
1999-09-15,337.04105871703
1999-09-16,335.4460258522537
1999-09-17,329.7995605105631
1999-09-20,332.63617357764383
1999-09-21,330.57274628981065
1999-09-22,327.94132591119865
1999-09-23,329.73402396531884
1999-09-24,323.81024922354385
1999-09-27,323.2573842637194
1999-09-28,323.21278384856527
1999-09-29,321.21713293607206
1999-09-30,319.9975444462623
1999-10-01,317.25120751790035
1999-10-04,320.8899177667175
1999-10-05,320.3272917041496
1999-10-06,319.5675779914153
1999-10-07,321.6478474960048
1999-10-08,321.16022944406933
1999-10-11,324.46782743555804
1999-10-12,323.86290718769624
1999-10-13,324.7610136365035
1999-10-14,328.41246641757465
1999-10-15,323.8646693285854
1999-10-18,318.6128851241854
1999-10-19,321.1294771435774
1999-10-20,319.1103531526026
1999-10-21,314.70444987974685
1999-10-22,314.35349445800415
1999-10-25,315.957879184802
1999-10-26,319.04745190851236
1999-10-27,321.77463169691686
1999-10-28,321.7267898664596
1999-10-29,318.21666640209315
1999-11-01,317.4993373753544
1999-11-02,319.20800596916206
1999-11-03,322.019987553848
1999-11-04,322.41421786551444
1999-11-05,321.93979162153005
1999-11-08,322.6235706461088
1999-11-09,319.8559562081494
1999-11-10,319.17449489691865
1999-11-11,319.6637438453044
1999-11-12,319.0833097648045
1999-11-15,323.8597243155235
1999-11-16,326.7151946219608
1999-11-17,333.70006467050536
1999-11-18,336.9022706923495
1999-11-19,335.183121649702
1999-11-22,333.6614098805919
1999-11-23,332.7954899750754
1999-11-24,329.9104265916497
1999-11-25,329.9996699172867
1999-11-26,330.5247164048658
1999-11-29,333.3975941667822
1999-11-30,334.6852559052209
1999-12-01,341.01898484063037
1999-12-02,345.2097399005325
1999-12-03,350.18357297123697
1999-12-06,350.2225623520559
1999-12-07,346.14881191662136
1999-12-08,341.0647867522275
1999-12-09,343.7318506670186
1999-12-10,343.5136973662495
1999-12-13,344.3976065856081
1999-12-14,345.45426740338087
1999-12-15,353.4172440710823
1999-12-16,365.40572575490216
1999-12-17,367.02681275470684
1999-12-20,370.0834485146789
1999-12-21,366.869379793166
1999-12-22,368.699403981613
1999-12-23,374.9492602114475
1999-12-24,374.9492602114475
1999-12-27,380.56953579529477
1999-12-28,380.1172290142559
1999-12-29,387.6985873202593
1999-12-30,385.8490112310717
1999-12-31,385.94916741382906
2000-01-03,403.8594188958907
2000-01-04,396.80511442620184
2000-01-05,384.4104234143827
2000-01-06,384.4104234143827
2000-01-07,389.7873038846845
2000-01-10,400.9294401361944
2000-01-11,394.4745887440918
2000-01-12,387.921347982837
2000-01-13,390.4070473577116
2000-01-14,391.91108298748264
2000-01-17,394.31122907955256
2000-01-18,394.0170729913914
2000-01-19,387.4044599931222
2000-01-20,385.42966880968413
2000-01-21,384.00029675767917
2000-01-24,381.25763225118527
2000-01-25,378.7085824166543
2000-01-26,378.1439898548241
2000-01-27,383.2970501855044
2000-01-28,385.1338483986007
2000-01-31,385.274379147174
2000-02-01,377.2325775909237
2000-02-02,378.01418062504473
2000-02-03,380.1040206701567
2000-02-04,380.0163373899215
2000-02-07,387.7201794992306
2000-02-08,386.6998147517912
2000-02-09,376.6715330663309
2000-02-10,367.83489394946866
2000-02-11,371.02381232766845
2000-02-14,365.1324719159312
2000-02-15,366.8788815087448
2000-02-16,368.79102046462583
2000-02-17,363.6830041355835
2000-02-18,367.72975224823375
2000-02-21,364.6616894276327
2000-02-22,351.50447646217873
2000-02-23,353.03325566805853
2000-02-24,351.28318735160667
2000-02-25,355.2251349724979
2000-02-28,354.1131113130058
2000-02-29,353.5415803840229
2000-03-01,349.88950729635565
2000-03-02,350.402053423645
2000-03-03,356.7322023510761
2000-03-06,364.8323525907743
2000-03-07,359.75997701574425
2000-03-08,353.0307932391004
2000-03-09,356.22699412161217
2000-03-10,355.3932178890825
2000-03-13,358.0657455353012
2000-03-14,364.7127642036744
2000-03-15,360.72309703119237
2000-03-16,365.6451913003423
2000-03-17,369.53193317483993
2000-03-20,370.1500893953873
2000-03-21,368.68221624426957
2000-03-22,366.2788699353843
2000-03-23,362.7856671299134
2000-03-24,365.42738716208817
2000-03-27,367.4772117701524
2000-03-28,363.111048769086
2000-03-29,360.10639874579283
2000-03-30,355.2799095320988
2000-03-31,363.5531010092211
2000-04-03,364.19526857439826
2000-04-04,364.51916300157296
2000-04-05,350.4149906409655
2000-04-06,358.1083853954942
2000-04-07,355.09212745114775
2000-04-10,351.90475461277924
2000-04-11,347.638427678734
2000-04-12,348.5295362602182
2000-04-13,346.1796995208584
2000-04-14,339.51246432217835
2000-04-17,330.75396323948735
2000-04-18,331.36274620042946
2000-04-19,338.58156692659065
2000-04-20,341.5638886763963
2000-04-21,341.5638886763963
2000-04-24,341.5638888993783
2000-04-25,347.7471398966428
2000-04-26,347.97825784047876
2000-04-27,344.4384326131007
2000-04-28,351.68904096304607
2000-05-01,351.6890301888697
2000-05-02,356.2120597298064
2000-05-03,356.29566203328847
2000-05-04,353.5541610106953
2000-05-05,356.88996800227005
2000-05-08,359.8147556327774
2000-05-09,360.4790176875623
2000-05-10,359.72720525202215
2000-05-11,359.83046258952965
2000-05-12,362.75671625013786
2000-05-15,360.1815258766755
2000-05-16,365.0516742832995
2000-05-17,363.5847960928459
2000-05-18,365.54470777938957
2000-05-19,356.9420993846667
2000-05-22,352.63847553052256
2000-05-23,346.42351878163
2000-05-24,332.5790451738553
2000-05-25,331.35671403167953
2000-05-26,329.755754359764
2000-05-29,329.6266277912974
2000-05-30,330.14823558768563
2000-05-31,328.546270914622
2000-06-01,328.54627199358646
2000-06-02,335.333695524673
2000-06-05,334.34926622313463
2000-06-06,332.3849339899927
2000-06-07,332.00875821151357
2000-06-08,333.56743650729726
2000-06-09,331.9800635838681
2000-06-12,333.5856263168939
2000-06-13,331.8093892453964
2000-06-14,332.87576047812496
2000-06-15,329.6544354296157
2000-06-16,332.17290437140986
2000-06-19,332.1152063065529
2000-06-20,335.4622092406471
2000-06-21,330.8344857602373
2000-06-22,331.75948583117605
2000-06-23,331.7594875763475
2000-06-26,339.17839619889713
2000-06-27,336.9245153049084
2000-06-28,334.8739076622758
2000-06-29,333.06466005248893
2000-06-30,334.37742735474916
2000-07-03,339.84796725398485
2000-07-04,344.0691571254726
2000-07-05,346.69506827755407
2000-07-06,345.17123330777565
2000-07-07,346.9983728503499
2000-07-10,347.3197154584949
2000-07-11,346.9381082720847
2000-07-12,355.80992438100844
2000-07-13,357.67605110500745
2000-07-14,360.7351696017821
2000-07-17,358.39425125660233
2000-07-18,358.2387948401223
2000-07-19,356.0651369987494
2000-07-20,356.0235900196642
2000-07-21,352.69535721214504
2000-07-24,352.89403810561237
2000-07-25,351.7649338718253
2000-07-26,351.58261896741885
2000-07-27,343.6324287174284
2000-07-28,341.9728418100793
2000-07-31,335.4168477962413
2000-08-01,336.5368252060343
2000-08-02,330.6605824576697
2000-08-03,328.7458212600887
2000-08-04,329.15358212864663
2000-08-07,328.8663627368611
2000-08-08,327.1267270190143
2000-08-09,337.6125929215228
2000-08-10,336.3067173167742
2000-08-11,339.1235417005356
2000-08-14,342.53672445074994
2000-08-15,342.72290550414453
2000-08-16,343.0863119324009
2000-08-17,339.5855939816959
2000-08-18,341.1580154695272
2000-08-21,341.39130177492973
2000-08-22,337.8766511367956
2000-08-23,338.18535061192136
2000-08-24,342.2427299327061
2000-08-25,342.52609893400177
2000-08-28,342.17166462999944
2000-08-29,342.4001924281503
2000-08-30,342.1154414974001
2000-08-31,340.9254335133433
2000-09-01,346.8899242083363
2000-09-04,348.9734981461806
2000-09-05,348.26479508052364
2000-09-06,351.79288537457944
2000-09-07,348.37723011647415
2000-09-08,350.05015875941433
2000-09-11,345.8791935366911
2000-09-12,344.480217228508
2000-09-13,342.62174074603115
2000-09-14,344.87078162383744
2000-09-15,341.18760010134764
2000-09-18,342.0719639237561
2000-09-19,338.37527883795974
2000-09-20,332.5861709806781
2000-09-21,327.97186427644084
2000-09-22,325.25525939649583
2000-09-25,325.7875637970969
2000-09-26,323.5394494167536
2000-09-27,326.39609756091323
2000-09-28,323.80402878743683
2000-09-29,328.1163361320111
2000-10-02,330.11496672679533
2000-10-03,330.15835256773454
2000-10-04,326.39659551118166
2000-10-05,326.3540014696789
2000-10-06,325.30374289334827
2000-10-09,318.3567800544143
2000-10-10,317.5458260547732
2000-10-11,310.9714677478859
2000-10-12,307.287082603857
2000-10-13,302.89726976340256
2000-10-16,305.92031597010146
2000-10-17,306.6551901296553
2000-10-18,300.31867887047684
2000-10-19,307.92656540958865
2000-10-20,312.4571976738263
2000-10-23,313.63182952857824
2000-10-24,328.16277712847176
2000-10-25,327.8475686145596
2000-10-26,327.59120332861085
2000-10-27,327.6348807738254
2000-10-30,328.33640375208057
2000-10-31,335.2388823911659
2000-11-01,339.91512183442796
2000-11-02,334.81603314862565
2000-11-03,335.80435087072476
2000-11-06,338.62698500242874
2000-11-07,339.0687765608445
2000-11-08,334.7904114217848
2000-11-09,331.8045774137412
2000-11-10,330.0506785006544
2000-11-13,320.12689883991374
2000-11-14,326.20758232914426
2000-11-15,325.1705734114512
2000-11-16,323.4101286672927
2000-11-17,325.92254932018886
2000-11-20,322.81057989570803
2000-11-21,321.2330056285597
2000-11-22,325.1957893794312
2000-11-23,328.3863310709796
2000-11-24,332.8734972720295
2000-11-27,334.5904875565981
2000-11-28,332.86375140938145
2000-11-29,332.00998660554217
2000-11-30,327.4451263552879
2000-12-01,330.39042285840117
2000-12-04,328.0842772977125
2000-12-05,332.1474784012061
2000-12-06,332.147478401206
2000-12-07,329.395471266427
2000-12-08,336.0005998207236
2000-12-11,344.6938081546265
2000-12-12,342.398771384481
2000-12-13,335.69135112731726
2000-12-14,336.5452762662232
2000-12-15,334.72830590559465
2000-12-18,336.7909200694035
2000-12-19,339.59881166848277
2000-12-20,331.6196327764014
2000-12-21,333.51043509106654
2000-12-22,335.657004262631
2000-12-25,335.657004262631
2000-12-26,335.657004262631
2000-12-27,335.7885712772359
2000-12-28,340.1620255102187
2000-12-29,345.9840660517481
2001-01-01,345.9840660517481
2001-01-02,347.17401378030655
2001-01-03,335.7797084352171
2001-01-04,342.31761052709254
2001-01-05,342.96102881546517
2001-01-08,341.7790228241589
2001-01-09,334.3617936782634
2001-01-10,328.7466389597411
2001-01-11,323.42813490967535
2001-01-12,324.0119766447705
2001-01-15,322.4475763622288
2001-01-16,317.61742701657494
2001-01-17,324.83579832388716
2001-01-18,326.04584067972337
2001-01-19,327.3236597335374
2001-01-22,329.28957154016797
2001-01-23,331.78296369473196
2001-01-24,332.55217898131116
2001-01-25,328.7362640332024
2001-01-26,326.1911446037938
2001-01-29,323.24614047841703
2001-01-30,325.3468646214617
2001-01-31,328.92855116232727
2001-02-01,330.9328128859568
2001-02-02,334.3469755090987
2001-02-05,332.9523720515756
2001-02-06,334.83093079282634
2001-02-07,329.196067927288
2001-02-08,329.558128763331
2001-02-09,324.33099964886264
2001-02-12,322.21746785182955
2001-02-13,322.48239842393974
2001-02-14,318.76731357552774
2001-02-15,323.46361129178035
2001-02-16,324.3767675342145
2001-02-19,326.3041430890679
2001-02-20,327.5299286906782
2001-02-21,326.5109535925039
2001-02-22,323.86515750334496
2001-02-23,323.46025472306155
2001-02-26,325.585678460552
2001-02-27,330.87117248129846
2001-02-28,332.70234489935575
2001-03-01,331.2596311057816
2001-03-02,331.59676691431133
2001-03-05,336.29105606637967
2001-03-06,338.1947682210602
2001-03-07,337.0549123713003
2001-03-08,337.80835479549813
2001-03-09,338.8868653593988
2001-03-12,338.3012970270242
2001-03-13,333.98443272218935
2001-03-14,330.4130235817797
2001-03-15,332.3767012918282
2001-03-16,331.97540399275204
2001-03-19,331.72098000057184
2001-03-20,328.4237492845521
2001-03-21,323.4688211103225
2001-03-22,314.66924977259316
2001-03-23,312.9557964694691
2001-03-26,320.3723664705571
2001-03-27,326.98753606103435
2001-03-28,328.9942743397225
2001-03-29,324.74674060840795
2001-03-30,323.6592364710366
2001-04-02,327.073751646225
2001-04-03,324.31084225956545
2001-04-04,316.9318263215366
2001-04-05,321.3881569178639
2001-04-06,321.05114571339647
2001-04-09,322.3778426447278
2001-04-10,327.12699263971234
2001-04-11,332.3699027660285
2001-04-12,332.3699031566518
2001-04-13,332.3699031566518
2001-04-16,332.36990315665184
2001-04-17,332.49440340307706
2001-04-18,335.21140970322756
2001-04-19,340.5460033064455
2001-04-20,339.47655432452365
2001-04-23,341.02867227858786
2001-04-24,343.34146133546386
2001-04-25,344.2849577852393
2001-04-26,349.5972880914361
2001-04-27,350.6796833572448
2001-04-30,360.94357862548566
2001-05-01,360.94357862548566
2001-05-02,360.20013006432765
2001-05-03,356.5049196861083
2001-05-04,354.0500165015183
2001-05-07,356.1999264341484
2001-05-08,354.2262019284924
2001-05-09,354.8223116041353
2001-05-10,361.17288032602033
2001-05-11,362.4609893672647
2001-05-14,362.03883179913396
2001-05-15,366.58610905144906
2001-05-16,366.91272637977653
2001-05-17,377.6136401802465
2001-05-18,379.3404178538102
2001-05-21,375.5981049770615
2001-05-22,375.7659375433294
2001-05-23,371.7204220019772
2001-05-24,371.7204220019772
2001-05-25,372.62404469591417
2001-05-28,375.83764421728023
2001-05-29,371.9905124330788
2001-05-30,368.6393627910106
2001-05-31,373.17436042615344
2001-06-01,373.9319111406176
2001-06-04,373.07053726404104
2001-06-05,376.1810952077531
2001-06-06,377.15595840439056
2001-06-07,376.82666020293675
2001-06-08,378.2128651443878
2001-06-11,375.43085822268404
2001-06-12,368.44861020683135
2001-06-13,358.1772279994911
2001-06-14,349.69077165332516
2001-06-15,341.81348233370096
2001-06-18,345.2951727594763
2001-06-19,350.2957179630068
2001-06-20,343.91648296594775
2001-06-21,349.89587279886257
2001-06-22,349.92144088692197
2001-06-25,354.8833945950498
2001-06-26,350.01057124235655
2001-06-27,349.94874115473704
2001-06-28,351.0705385219493
2001-06-29,350.5102995081586
2001-07-02,352.79536847353575
2001-07-03,354.22965367563353
2001-07-04,357.5322619996069
2001-07-05,360.11695964871876
2001-07-06,355.15708423083794
2001-07-09,359.1101919814012
2001-07-10,360.6031350414147
2001-07-11,357.1585734940542
2001-07-12,353.67882353439467
2001-07-13,355.5210680930306
2001-07-16,354.06188655029734
2001-07-17,351.4260880906535
2001-07-18,349.77866986174394
2001-07-19,353.96615067915957
2001-07-20,353.97094392992517
2001-07-23,350.4698661845066
2001-07-24,345.921579591164
2001-07-25,338.40191157964404
2001-07-26,335.3562428946382
2001-07-27,338.485826106517
2001-07-30,339.2418040530234
2001-07-31,333.8582256616947
2001-08-01,343.32226990666265
2001-08-02,347.8716786070759
2001-08-03,352.0005289339519
2001-08-06,352.8753882540169
2001-08-07,349.9213582988864
2001-08-08,348.1010317942466
2001-08-09,346.4838695482794
2001-08-10,344.8123053959635
2001-08-13,351.35152154901607
2001-08-14,352.45657177337824
2001-08-15,351.22892224981257
2001-08-16,352.553454477468
2001-08-17,349.36782946960227
2001-08-20,345.79262922669886
2001-08-21,346.88522926174744
2001-08-22,352.8139398047848
2001-08-23,354.52464425828066
2001-08-24,358.08864684996956
2001-08-27,358.7043525652214
2001-08-28,358.94421276044443
2001-08-29,355.3709340798217
2001-08-30,352.54097279822497
2001-08-31,355.0010009613614
2001-09-03,351.22513993633703
2001-09-04,355.2223312680572
2001-09-05,360.38445067770346
2001-09-06,361.10781950932903
2001-09-07,357.66182749376685
2001-09-10,349.3807979771727
2001-09-11,336.04527311330475
2001-09-12,336.7641619621142
2001-09-13,334.8703837456079
2001-09-14,326.61798401100515
2001-09-17,316.888895045512
2001-09-18,317.5282044908597
2001-09-19,319.64330446984417
2001-09-20,310.86447885848696
2001-09-21,309.93037973223755
2001-09-24,312.6725763683846
2001-09-25,315.09651320098106
2001-09-26,314.7938315765997
2001-09-27,318.12665919660714
2001-09-28,322.1395452571112
2001-10-01,321.38220046716043
2001-10-02,324.28555623572373
2001-10-03,322.7536981670868
2001-10-04,333.2517522390303
2001-10-05,333.1022136790845
2001-10-08,334.62131065568184
2001-10-09,337.11964637790834
2001-10-10,339.5243402475621
2001-10-11,347.56293365786985
2001-10-12,347.1078110046704
2001-10-15,342.40844213597154
2001-10-16,344.16891963455834
2001-10-17,344.8918646810332
2001-10-18,342.25787714069145
2001-10-19,342.61981626651004
2001-10-22,341.7482803662479
2001-10-23,346.5892344825108
2001-10-24,352.2032384147355
2001-10-25,356.1995285920559
2001-10-26,352.02021122859344
2001-10-29,350.9007790553335
2001-10-30,346.7610298100101
2001-10-31,354.2202168087213
2001-11-01,348.2322102923303
2001-11-02,347.2778035054756
2001-11-05,350.69343839513186
2001-11-06,348.37633901770647
2001-11-07,351.3590770949569
2001-11-08,358.6499625606784
2001-11-09,356.62099775264454
2001-11-12,356.78346284763074
2001-11-13,359.86466396057915
2001-11-14,362.50861187221903
2001-11-15,366.82886753540805
2001-11-16,365.892644819872
2001-11-19,367.2171849947101
2001-11-20,362.6892308477089
2001-11-21,361.71500999892993
2001-11-22,365.9125447844431
2001-11-23,363.37653216819535
2001-11-26,366.40265184373703
2001-11-27,366.3035198737663
2001-11-28,363.68334153940305
2001-11-29,360.35904395905555
2001-11-30,364.43957974967236
2001-12-03,360.6388661543095
2001-12-04,361.6289090712036
2001-12-05,364.9923028815988
2001-12-06,364.99231673946946
2001-12-07,362.3589218387393
2001-12-10,360.0924479809527
2001-12-11,360.3032146070922
2001-12-12,359.23140450009305
2001-12-13,357.80004148190596
2001-12-14,357.9277990800966
2001-12-17,357.67652701271317
2001-12-18,362.2235255433311
2001-12-19,359.7828867255374
2001-12-20,357.36368226493136
2001-12-21,359.6298984487243
2001-12-24,359.62988278394823
2001-12-25,359.62988278394823
2001-12-26,359.62988278394823
2001-12-27,364.909185427391
2001-12-28,366.9117025859956
2001-12-31,366.9117170267747
2002-01-01,366.9117170267747
2002-01-02,370.1012468464886
2002-01-03,377.9975690752753
2002-01-04,382.5126048617122
2002-01-07,390.76763812853744
2002-01-08,388.8969171471356
2002-01-09,388.01367946951086
2002-01-10,388.38118333315253
2002-01-11,389.2156728852986
2002-01-14,380.239173020003
2002-01-15,376.47781207011735
2002-01-16,373.2780605733545
2002-01-17,379.7154781154051
2002-01-18,380.85469932610175
2002-01-21,379.48804225902006
2002-01-22,381.8549982202321
2002-01-23,376.98960848569413
2002-01-24,379.2443497131169
2002-01-25,381.0505235644446
2002-01-28,384.00640482226135
2002-01-29,386.0578727498088
2002-01-30,383.32656793383256
2002-01-31,389.55300597305614
2002-02-01,394.2423128808109
2002-02-04,397.9374216034376
2002-02-05,395.83607657054455
2002-02-06,394.99682414942237
2002-02-07,395.7017656034945
2002-02-08,391.7023463584841
2002-02-11,393.4418478161433
2002-02-12,400.67093990999894
2002-02-13,405.95509385460645
2002-02-14,407.06061749782515
2002-02-15,410.6904196797738
2002-02-18,407.43653982896046
2002-02-19,405.5653677773188
2002-02-20,403.15189217384244
2002-02-21,405.92022637754206
2002-02-22,404.36086997363583
2002-02-25,405.0241719194377
2002-02-26,405.76397254331954
2002-02-27,407.4880272534293
2002-02-28,405.62126889460336
2002-03-01,409.418791574296
2002-03-04,415.05758100611195
2002-03-05,414.3469129423082
2002-03-06,416.0952854606956
2002-03-07,418.644341381124
2002-03-08,420.43746232638364
2002-03-11,420.5992654885164
2002-03-12,420.8340478125601
2002-03-13,419.9107051165333
2002-03-14,416.10912915304175
2002-03-15,416.2676460429982
2002-03-18,420.6501929600049
2002-03-19,417.5580146151598
2002-03-20,413.9958204391609
2002-03-21,414.7953481064504
2002-03-22,415.4070495899042
2002-03-25,414.22250605414973
2002-03-26,412.9201131645155
2002-03-27,414.37307027174904
2002-03-28,414.37307027174893
2002-03-29,414.37307027174893
2002-04-01,414.37307027174904
2002-04-02,421.67837754946254
2002-04-03,423.2029687993764
2002-04-04,421.24602274645304
2002-04-05,423.99909439934675
2002-04-08,420.9539861459661
2002-04-09,424.48651843172524
2002-04-10,422.2692226973907
2002-04-11,421.7917257989549
2002-04-12,421.00708109615823
2002-04-15,421.35187003867793
2002-04-16,426.7531135860143
2002-04-17,428.66636865080426
2002-04-18,426.0949649687235
2002-04-19,423.6119384639074
2002-04-22,419.00288608036874
2002-04-23,415.20407723598527
2002-04-24,414.44391167205276
2002-04-25,409.8185384640002
2002-04-26,415.78272647727135
2002-04-29,414.92864016089163
2002-04-30,412.3388657588014
2002-05-01,412.3388657588013
2002-05-02,423.2174160812946
2002-05-03,425.3287672616056
2002-05-06,424.5116633561784
2002-05-07,424.5821470943389
2002-05-08,429.0963639258353
2002-05-09,429.0963639258353
2002-05-10,432.8009403474938
2002-05-13,434.43805335016543
2002-05-14,438.7819135758554
2002-05-15,436.7770656859124
2002-05-16,434.7366828064722
2002-05-17,435.35116738152755
2002-05-20,434.72004074672157
2002-05-21,431.89329969674696
2002-05-22,429.01082663344283
2002-05-23,430.05650089146206
2002-05-24,431.9445818170985
2002-05-27,429.0862035442455
2002-05-28,432.84086230048194
2002-05-29,431.68909724111677
2002-05-30,428.49152995292735
2002-05-31,431.77474730327225
2002-06-03,429.10056313977486
2002-06-04,422.9734421537736
2002-06-05,426.69829700136455
2002-06-06,428.8728507680956
2002-06-07,424.9211564742039
2002-06-10,427.48385536269694
2002-06-11,430.19909118476215
2002-06-12,423.76497596046426
2002-06-13,423.39099699980875
2002-06-14,416.8852404940935
2002-06-17,420.39032299524996
2002-06-18,422.8461111396324
2002-06-19,420.56383894537584
2002-06-20,412.8115552207493
2002-06-21,412.81155522074937
2002-06-24,407.0912615044439
2002-06-25,405.51576200713276
2002-06-26,395.2447567717623
2002-06-27,400.7225040258685
2002-06-28,406.5880345602069
2002-07-01,407.04910118548906
2002-07-02,407.7231415605829
2002-07-03,401.2700866310372
2002-07-04,403.5514129835039
2002-07-05,400.8552786095711
2002-07-08,401.46254178929473
2002-07-09,402.7018975193999
2002-07-10,401.1418513150684
2002-07-11,397.830312934312
2002-07-12,392.3997828569772
2002-07-15,385.26182356046877
2002-07-16,376.04457643138863
2002-07-17,379.914405034614
2002-07-18,378.1026786136934
2002-07-19,367.342525035171
2002-07-22,361.37500381993317
2002-07-23,350.62847023837526
2002-07-24,331.1607395252517
2002-07-25,337.7925410032886
2002-07-26,336.82991699249334
2002-07-29,350.88052827787925
2002-07-30,356.7802776956305
