Date,AUSTRIA IMI VALUE
1999-09-09,151.71888699493738
1999-09-10,151.92485450113352
1999-09-13,151.28829870481877
1999-09-14,151.42009257743706
1999-09-15,149.15142812630603
1999-09-16,147.3623001088097
1999-09-17,146.85335326758207
1999-09-20,147.5045224595329
1999-09-21,145.4098883791794
1999-09-22,143.4812305132597
1999-09-23,144.22561545165345
1999-09-24,142.7548047163318
1999-09-27,143.784086865881
1999-09-28,142.5304958402135
1999-09-29,142.84285347219804
1999-09-30,142.40274164770713
1999-10-01,142.14117932601818
1999-10-04,142.50559211454708
1999-10-05,142.58566186389632
1999-10-06,143.4641776046396
1999-10-07,143.72186133949958
1999-10-08,144.71440185109097
1999-10-11,144.78676842137293
1999-10-12,143.56059579743894
1999-10-13,143.61379819589578
1999-10-14,142.94029755803342
1999-10-15,142.3174457587565
1999-10-18,142.26533123224397
1999-10-19,142.48041796441004
1999-10-20,142.89258128610587
1999-10-21,143.18552049624003
1999-10-22,143.12673244380642
1999-10-25,143.38346914166036
1999-10-26,143.38345763613754
1999-10-27,143.1895704608356
1999-10-28,143.73405675065405
1999-10-29,144.71794954603052
1999-11-01,144.7179524564251
1999-11-02,146.00426355766217
1999-11-03,145.78754195787042
1999-11-04,146.09160836839007
1999-11-05,147.83167894890965
1999-11-08,148.66428069856948
1999-11-09,148.45480207995644
1999-11-10,148.42425629142295
1999-11-11,148.66954849538203
1999-11-12,149.73134980349909
1999-11-15,150.07177838123886
1999-11-16,150.32871165203494
1999-11-17,149.73869272324848
1999-11-18,150.13657968815954
1999-11-19,149.8957844928096
1999-11-22,149.39433712999613
1999-11-23,148.2931968106654
1999-11-24,148.506238250906
1999-11-25,149.52017410920956
1999-11-26,149.8825869777802
1999-11-29,148.4809110538439
1999-11-30,147.57904200164594
1999-12-01,147.38705850114962
1999-12-02,147.803585506116
1999-12-03,149.9992610603411
1999-12-06,147.72604992759716
1999-12-07,148.48397210553497
1999-12-08,148.42450021697272
1999-12-09,147.7509745281687
1999-12-10,147.89668290333046
1999-12-13,148.12068269620278
1999-12-14,148.35786573904448
1999-12-15,148.12881991849338
1999-12-16,148.1449550105241
1999-12-17,148.81285672445242
1999-12-20,148.69886327554525
1999-12-21,150.69651333548302
1999-12-22,151.86662461716142
1999-12-23,153.93023244547595
1999-12-24,153.93023244547595
1999-12-27,154.62653201797977
1999-12-28,154.6642374181914
1999-12-29,154.3881694082631
1999-12-30,154.3881744885594
1999-12-31,154.3881744885594
2000-01-03,155.03501446749442
2000-01-04,153.93261175872937
2000-01-05,153.78486604604052
2000-01-06,153.78486757820232
2000-01-07,157.17852180002137
2000-01-10,158.57195812635157
2000-01-11,157.56364406071535
2000-01-12,155.6988756197642
2000-01-13,155.2594943402969
2000-01-14,155.9521236528575
2000-01-17,155.02287722998602
2000-01-18,151.6881118242375
2000-01-19,151.94487253118496
2000-01-20,151.3698758334523
2000-01-21,149.75226750334505
2000-01-24,151.93385562509167
2000-01-25,149.49386894308554
2000-01-26,150.14819483047165
2000-01-27,151.05800216139392
2000-01-28,151.3385806799212
2000-01-31,148.860941427578
2000-02-01,146.19070393491876
2000-02-02,146.1073016382591
2000-02-03,146.06979682066972
2000-02-04,142.51993728166642
2000-02-07,140.86508740803833
2000-02-08,143.80754467665827
2000-02-09,145.9738364163051
2000-02-10,145.14357526057373
2000-02-11,145.47402612892773
2000-02-14,147.13132411941592
2000-02-15,145.04539416139457
2000-02-16,146.29800961700383
2000-02-17,144.7682429887979
2000-02-18,145.58454915786092
2000-02-21,143.0960394838953
2000-02-22,142.55289332395137
2000-02-23,143.50189502918735
2000-02-24,142.16080998055912
2000-02-25,142.36890679459017
2000-02-28,142.23089603575332
2000-02-29,142.61866721190023
2000-03-01,141.66703898516982
2000-03-02,141.68894563816679
2000-03-03,139.89023029400892
2000-03-06,136.5329627349318
2000-03-07,136.3879718502079
2000-03-08,138.75416617031541
2000-03-09,139.4383959254561
2000-03-10,142.65573027728527
2000-03-13,141.68808078639987
2000-03-14,142.77999206456792
2000-03-15,143.7215573483081
2000-03-16,145.39513692774764
2000-03-17,143.93169655884273
2000-03-20,145.05584452486352
2000-03-21,144.21375509004338
2000-03-22,145.0537688946535
2000-03-23,145.38041334601297
2000-03-24,147.05697432141721
2000-03-27,147.4142905905223
2000-03-28,146.81174515096606
2000-03-29,146.1740767818471
2000-03-30,146.44905964045205
2000-03-31,147.80382877946766
2000-04-03,147.44133189495216
2000-04-04,147.40059672264363
2000-04-05,145.23058745345335
2000-04-06,145.94038572544883
2000-04-07,145.93032777791018
2000-04-10,146.02195381333664
2000-04-11,145.35821095799287
2000-04-12,146.306130875406
2000-04-13,147.08276506426887
2000-04-14,148.4325413294745
2000-04-17,148.29959147864594
2000-04-18,148.04633672913053
2000-04-19,148.33369729897797
2000-04-20,148.426020665745
2000-04-21,148.426020665745
2000-04-24,148.42602515802616
2000-04-25,150.3973633512848
2000-04-26,150.67369662004018
2000-04-27,150.46615240415497
2000-04-28,149.79643453571066
2000-05-01,149.7964393726259
2000-05-02,149.54070336233727
2000-05-03,149.18769683678607
2000-05-04,149.07143676022787
2000-05-05,149.28127578596363
2000-05-08,149.88653787250888
2000-05-09,150.81285902032172
2000-05-10,151.67983646019857
2000-05-11,152.26463200295794
2000-05-12,151.87351603218258
2000-05-15,150.59611215159947
2000-05-16,152.0731147829673
2000-05-17,151.36403903181662
2000-05-18,151.24680051602584
2000-05-19,151.50138392428923
2000-05-22,150.34517373164854
2000-05-23,151.57850435384054
2000-05-24,150.44834501195243
2000-05-25,151.88846409561276
2000-05-26,151.76095415602154
2000-05-29,151.66393410187928
2000-05-30,152.20041336701078
2000-05-31,152.25340610281
2000-06-01,152.25340610281
2000-06-02,152.43705704458932
2000-06-05,153.55539764682703
2000-06-06,154.71717046561025
2000-06-07,155.6834759111733
2000-06-08,156.30760076244616
2000-06-09,156.68381258497297
2000-06-12,156.6838130730522
2000-06-13,156.00157082430687
2000-06-14,155.51580966846257
2000-06-15,153.86855935525807
2000-06-16,152.9377814101726
2000-06-19,152.57044300709973
2000-06-20,152.9812816945933
2000-06-21,152.413732584807
2000-06-22,152.4137284347916
2000-06-23,153.1147853213333
2000-06-26,152.6500193364982
2000-06-27,152.3362483129985
2000-06-28,152.44919541977436
2000-06-29,152.010552280292
2000-06-30,152.30178314475728
2000-07-03,152.0850914385185
2000-07-04,151.82897004303442
2000-07-05,151.27169537023352
2000-07-06,150.14918977937847
2000-07-07,150.17152859603644
2000-07-10,149.2364824107993
2000-07-11,149.20104341182406
2000-07-12,149.71977571263594
2000-07-13,149.2558299132918
2000-07-14,149.2861677665642
2000-07-17,149.03522624361545
2000-07-18,148.0170580342704
2000-07-19,148.76655594331808
2000-07-20,149.9645883777015
2000-07-21,151.2102105133957
2000-07-24,155.90492835268014
2000-07-25,155.83487864239092
2000-07-26,155.58975646881072
2000-07-27,155.96553473965486
2000-07-28,155.7016061970551
2000-07-31,155.810724047848
2000-08-01,157.2352221088547
2000-08-02,158.52760411635253
2000-08-03,157.62399638044195
2000-08-04,157.70549674628438
2000-08-07,159.91075150257788
2000-08-08,161.07937339555218
2000-08-09,160.30119860277958
2000-08-10,160.01149732776054
2000-08-11,159.70829547700353
2000-08-14,159.1025403027448
2000-08-15,159.10254513752068
2000-08-16,159.11729174606404
2000-08-17,159.93316948507362
2000-08-18,159.2629711487346
2000-08-21,159.57491221379343
2000-08-22,159.6217015968156
2000-08-23,159.68000859361305
2000-08-24,158.93863546679844
2000-08-25,158.53319992665027
2000-08-28,158.66970542583306
2000-08-29,158.6454175469053
2000-08-30,159.03103441998263
2000-08-31,157.96387166969282
2000-09-01,158.4162125664809
2000-09-04,159.3243761494916
2000-09-05,159.1505292287525
2000-09-06,159.31280650430026
2000-09-07,159.90490061636126
2000-09-08,159.4607587883552
2000-09-11,159.65929774533814
2000-09-12,158.63302228010028
2000-09-13,159.40792711019807
2000-09-14,159.12382808978046
2000-09-15,159.21160468722434
2000-09-18,157.15890538204488
2000-09-19,157.61584830252534
2000-09-20,157.7695665871971
2000-09-21,157.61515970105643
2000-09-22,156.9944558729035
2000-09-25,156.79241123180157
2000-09-26,157.6178142545865
2000-09-27,157.5282013872416
2000-09-28,157.54989788694587
2000-09-29,157.51381998001563
2000-10-02,158.39826676614393
2000-10-03,159.03667163715562
2000-10-04,158.72126583531863
2000-10-05,158.03831680853472
2000-10-06,158.20268509240967
2000-10-09,156.85249854499145
2000-10-10,156.2408050278083
2000-10-11,154.53979835779842
2000-10-12,153.3844273484814
2000-10-13,151.66574925084979
2000-10-16,152.34621644920156
2000-10-17,153.1515024334327
2000-10-18,149.7274467418512
2000-10-19,151.70292070012243
2000-10-20,152.32577847883715
2000-10-23,152.73732257042283
2000-10-24,153.72605168885426
2000-10-25,153.64944765355082
2000-10-26,153.6600228095329
2000-10-27,153.23904900614104
2000-10-30,153.77276309692542
2000-10-31,156.534918925917
2000-11-01,156.53491660818653
2000-11-02,156.1498424078232
2000-11-03,157.14928594119414
2000-11-06,156.7320201298816
2000-11-07,156.48848983095672
2000-11-08,156.65131644635647
2000-11-09,156.5296112772193
2000-11-10,156.01844923226568
2000-11-13,154.9256880103105
2000-11-14,155.81538130853022
2000-11-15,155.30541824735508
2000-11-16,155.31725731515223
2000-11-17,154.95657221790165
2000-11-20,153.21777829255709
2000-11-21,153.38484665391084
2000-11-22,153.19030697822438
2000-11-23,154.2055286337822
2000-11-24,155.74476226390382
2000-11-27,155.02359098755636
2000-11-28,153.63320842210882
2000-11-29,153.54936944689098
2000-11-30,148.25155433557205
2000-12-01,149.39148276107215
2000-12-04,147.78103416984496
2000-12-05,149.99568551930457
2000-12-06,149.729389851771
2000-12-07,149.39660105693636
2000-12-08,149.3933280303798
2000-12-11,150.70159830155998
2000-12-12,149.19935523616527
2000-12-13,150.41412910591083
2000-12-14,148.70078093467572
2000-12-15,148.38272418662535
2000-12-18,148.07561698938343
2000-12-19,148.18055878873426
2000-12-20,146.6022704636787
2000-12-21,145.2687104692387
2000-12-22,146.24013858319157
2000-12-25,146.24013858319157
2000-12-26,146.24013858319154
2000-12-27,147.41184626156402
2000-12-28,147.72048310930492
2000-12-29,147.7368501846913
2001-01-01,147.7368501846913
2001-01-02,147.72513173709967
2001-01-03,146.31602481989205
2001-01-04,148.50904654077226
2001-01-05,150.77286178155404
2001-01-08,150.0118748135883
2001-01-09,149.6695138211443
2001-01-10,150.21986680578775
2001-01-11,149.7562490632258
2001-01-12,151.40578682209673
2001-01-15,152.3400012665586
2001-01-16,151.77210023467276
2001-01-17,152.42442644302244
2001-01-18,150.30960763761212
2001-01-19,150.77652914622465
2001-01-22,151.3109573728553
2001-01-23,150.27346871938954
2001-01-24,149.6889159701193
2001-01-25,149.5712223830897
2001-01-26,149.6058966484938
2001-01-29,150.5566754238024
2001-01-30,151.87429934490828
2001-01-31,152.82730123239952
2001-02-01,156.47805433397215
2001-02-02,156.15071916459783
2001-02-05,156.6354670713734
2001-02-06,156.84987145473517
2001-02-07,158.78455381883697
2001-02-08,159.59713034715952
2001-02-09,158.56214202791548
2001-02-12,159.31439359823858
2001-02-13,159.7042946263705
2001-02-14,158.71117852936646
2001-02-15,160.2269610568285
2001-02-16,161.53316399108763
2001-02-19,162.04102803715372
2001-02-20,164.29637108971852
2001-02-21,163.4199392566968
2001-02-22,163.1892081789399
2001-02-23,162.88809518839577
2001-02-26,162.93729729266585
2001-02-27,164.8618702401127
2001-02-28,163.47132116807475
2001-03-01,163.5156645341899
2001-03-02,163.03419690211643
2001-03-05,163.14573511603203
2001-03-06,163.58969889869476
2001-03-07,166.27410215747804
2001-03-08,165.83346089999358
2001-03-09,164.91190826749312
2001-03-12,164.98433825078925
2001-03-13,164.85723858477468
2001-03-14,163.04777545747086
2001-03-15,161.75792652546778
2001-03-16,159.1852236819232
2001-03-19,158.93638387426657
2001-03-20,159.13078955888454
2001-03-21,158.20253153011473
2001-03-22,155.20098839781033
2001-03-23,156.9046696106495
2001-03-26,157.78708980506659
2001-03-27,159.01106190234177
2001-03-28,159.73505005800368
2001-03-29,159.7818719696007
2001-03-30,161.02652620363045
2001-04-02,160.29287541888766
2001-04-03,159.74870434340306
2001-04-04,160.4238703554486
2001-04-05,162.4913107725398
2001-04-06,161.20027593940975
2001-04-09,162.4129407607239
2001-04-10,163.55025556918926
2001-04-11,162.94007816583496
2001-04-12,162.7539174963037
2001-04-13,162.7539174963037
2001-04-16,162.7539174963037
2001-04-17,162.9733009564387
2001-04-18,164.87163359930307
2001-04-19,163.76218227894324
2001-04-20,164.17245837672536
2001-04-23,163.66346277525253
2001-04-24,164.11603229111597
2001-04-25,163.3872185241397
2001-04-26,164.3398149908678
2001-04-27,165.5846612673548
2001-04-30,165.79229415825293
2001-05-01,165.80106867613358
2001-05-02,165.60702773878552
2001-05-03,164.16439991384544
2001-05-04,162.9217583611007
2001-05-07,162.74649760144422
2001-05-08,163.26572358966718
2001-05-09,163.7185450494733
2001-05-10,165.14584458395868
2001-05-11,165.54640631765264
2001-05-14,164.72729107100827
2001-05-15,164.15695113044077
2001-05-16,165.00331843074653
2001-05-17,167.53771150107266
2001-05-18,167.99033718127566
2001-05-21,166.5818871139983
2001-05-22,166.69502979263936
2001-05-23,165.66724165780573
2001-05-24,165.68489190109733
2001-05-25,164.75786370053737
2001-05-28,164.93474193988652
2001-05-29,164.2741562638483
2001-05-30,165.66587358999126
2001-05-31,167.24161120521237
2001-06-01,168.64891574433295
2001-06-04,168.64891422453283
2001-06-05,171.69513127260933
2001-06-06,171.8760922202915
2001-06-07,170.46500796744215
2001-06-08,171.13611296479817
2001-06-11,169.80849605062733
2001-06-12,170.24480926201818
2001-06-13,171.96652358218608
2001-06-14,172.0068841684926
2001-06-15,170.59073565889514
2001-06-18,171.37473969158697
2001-06-19,173.68590435388688
2001-06-20,173.27908574983675
2001-06-21,172.10989947538837
2001-06-22,173.5421987747054
2001-06-25,173.22595521934886
2001-06-26,173.28027360571656
2001-06-27,172.04374456184044
2001-06-28,170.70501227871688
2001-06-29,170.0929966143148
2001-07-02,170.20449741819652
2001-07-03,169.83137255324775
2001-07-04,170.9506444183944
2001-07-05,171.3498058983883
2001-07-06,170.63962566010414
2001-07-09,171.88974396655087
2001-07-10,173.05568412431364
2001-07-11,171.99464797501153
2001-07-12,172.5733724985376
2001-07-13,173.0668020132145
2001-07-16,173.00188182108863
2001-07-17,172.24922634871638
2001-07-18,172.35780524393402
2001-07-19,173.93978516639416
2001-07-20,174.7850300240679
2001-07-23,175.56442168838453
2001-07-24,175.21406480385963
2001-07-25,174.8535761135316
2001-07-26,174.700789822199
2001-07-27,174.8830134751093
2001-07-30,174.92308043150354
2001-07-31,173.81426589388676
2001-08-01,174.57383415020956
2001-08-02,173.37482325608983
2001-08-03,172.50188432974147
2001-08-06,173.02598932301368
2001-08-07,172.98515265905033
2001-08-08,172.74145515820018
2001-08-09,171.4953623922498
2001-08-10,172.8298937203481
2001-08-13,174.30925425194437
2001-08-14,173.0046841249492
2001-08-15,173.01999088637305
2001-08-16,172.9556553748003
2001-08-17,172.6027265819416
2001-08-20,170.88728344665546
2001-08-21,171.49232493809762
2001-08-22,171.50502407458893
2001-08-23,172.04440715250595
2001-08-24,172.2549328157387
2001-08-27,171.95128584350488
2001-08-28,172.23706818265586
2001-08-29,172.65923603818698
2001-08-30,171.91462195806244
2001-08-31,172.17345256009716
2001-09-03,171.71166636640868
2001-09-04,171.90817208655483
2001-09-05,171.32442579526358
2001-09-06,170.27421672420306
2001-09-07,170.16916890747328
2001-09-10,168.32827970089537
2001-09-11,167.10073192402282
2001-09-12,166.85886696761332
2001-09-13,165.61324666531232
2001-09-14,162.86810819974514
2001-09-17,161.9019137846804
2001-09-18,160.5214666230098
2001-09-19,162.06741586905167
2001-09-20,159.51615845249634
2001-09-21,155.79243175839284
2001-09-24,156.23807864390915
2001-09-25,156.49929842467026
2001-09-26,157.6667309553767
2001-09-27,158.49470005576882
2001-09-28,158.7442795323748
2001-10-01,160.09697376764422
2001-10-02,159.568084548761
2001-10-03,159.32213331713194
2001-10-04,159.21189568668981
2001-10-05,156.56029320195051
2001-10-08,155.87196806492594
2001-10-09,155.06192564800256
2001-10-10,154.34138347501178
2001-10-11,155.57685076898738
2001-10-12,157.28687474947458
2001-10-15,156.11285018760142
2001-10-16,157.24958668564545
2001-10-17,157.69979418827143
2001-10-18,157.84825735238465
2001-10-19,154.25865295811198
2001-10-22,152.83113892798582
2001-10-23,153.94499981243348
2001-10-24,152.8400309938693
2001-10-25,151.9500398822661
2001-10-26,151.95004713236114
2001-10-29,151.0900380453264
2001-10-30,150.64026567766675
2001-10-31,152.13366366842894
2001-11-01,152.13366208611887
2001-11-02,151.61295549031016
2001-11-05,151.44429903224867
2001-11-06,152.05022146572952
2001-11-07,153.30672678219506
2001-11-08,153.8830701656686
2001-11-09,153.35256130795224
2001-11-12,152.7741899124911
2001-11-13,152.605358376532
2001-11-14,154.64939252475958
2001-11-15,155.57826205428339
2001-11-16,155.77150688818622
2001-11-19,155.49741362835792
2001-11-20,156.527413172298
2001-11-21,156.69521980143054
2001-11-22,156.53568428431677
2001-11-23,156.2092131322606
2001-11-26,155.81529408609615
2001-11-27,156.65207327306985
2001-11-28,156.73531276357764
2001-11-29,157.67837921470638
2001-11-30,158.66044113324457
2001-12-03,158.01300423059203
2001-12-04,158.58965207578743
2001-12-05,160.13191022862176
2001-12-06,160.8306214455804
2001-12-07,161.47426106317127
2001-12-10,161.24506533742138
2001-12-11,160.95519645420424
2001-12-12,161.27508870443276
2001-12-13,161.71968921294032
2001-12-14,160.98651244034008
2001-12-17,160.67738402288336
2001-12-18,160.80005000451087
2001-12-19,160.05819771799807
2001-12-20,158.84743252491944
2001-12-21,161.20663147409587
2001-12-24,161.2066326826322
2001-12-25,161.2066326826322
2001-12-26,161.2066326826322
2001-12-27,163.43455618098685
2001-12-28,162.40346830195912
2001-12-31,162.31716372718546
2002-01-01,162.31716372718546
2002-01-02,162.20710004846623
2002-01-03,163.2843216790695
2002-01-04,163.6392019072955
2002-01-07,162.1503498827534
2002-01-08,160.96789651146466
2002-01-09,160.45125278797013
2002-01-10,160.76220300898862
2002-01-11,160.63347218476733
2002-01-14,160.5749591437983
2002-01-15,161.41807440581263
2002-01-16,161.22132992397826
2002-01-17,162.55370839561414
2002-01-18,162.46096000292735
2002-01-21,163.744719507177
2002-01-22,164.53802599699998
2002-01-23,164.4760161641489
2002-01-24,165.33735064266304
2002-01-25,165.52125293343988
2002-01-28,166.71321064199063
2002-01-29,166.8959671730711
2002-01-30,166.95722904747126
2002-01-31,167.43612441094743
2002-02-01,167.9815195414694
2002-02-04,168.89433407432708
2002-02-05,169.73643622722963
2002-02-06,170.42352616083681
2002-02-07,171.6056114548819
2002-02-08,171.8596471666382
2002-02-11,173.22749065362657
2002-02-12,173.5948994961338
2002-02-13,174.67131523010283
2002-02-14,175.14755000285874
2002-02-15,173.98585180256418
2002-02-18,173.37408769036236
2002-02-19,175.51745739277086
2002-02-20,175.983961774751
2002-02-21,177.0821927695144
2002-02-22,177.77296359485268
2002-02-25,177.42334961445889
2002-02-26,176.76266352257113
2002-02-27,176.72924437988038
2002-02-28,174.49296216262715
2002-03-01,175.3089402450441
2002-03-04,178.3784234267091
2002-03-05,179.97742008914813
2002-03-06,178.43148977227008
2002-03-07,178.00300731110863
2002-03-08,179.92788741793146
2002-03-11,179.73850250860897
2002-03-12,179.56638000167058
2002-03-13,178.56092768010146
2002-03-14,178.1146649095844
2002-03-15,178.5837882416694
2002-03-18,178.91881303801762
2002-03-19,179.28086185009423
2002-03-20,179.64105655321313
2002-03-21,179.47073117951976
2002-03-22,181.88699218725807
2002-03-25,183.7427281746898
2002-03-26,183.61010818488998
2002-03-27,184.8996162380981
2002-03-28,186.09143755854535
2002-03-29,186.09143755854535
2002-04-01,186.09143755854535
2002-04-02,187.11242414498687
2002-04-03,187.28413689853176
2002-04-04,185.11114933163307
2002-04-05,187.55801391598183
2002-04-08,187.69869888587732
2002-04-09,187.4817188037377
2002-04-10,188.31277539391138
2002-04-11,189.15204551637814
2002-04-12,190.05051832039592
2002-04-15,190.8678021115739
2002-04-16,190.59722021920507
2002-04-17,191.61236399650022
2002-04-18,192.45884931967848
2002-04-19,192.7193992461287
2002-04-22,191.0652114282125
2002-04-23,191.49899417781538
2002-04-24,190.29019000666344
2002-04-25,189.86955325901246
2002-04-26,189.82396191071018
2002-04-29,192.6741250178274
2002-04-30,194.30245878175478
2002-05-01,194.30245932195822
2002-05-02,195.33827653045415
2002-05-03,194.5350923846412
2002-05-06,194.86727059493478
2002-05-07,193.5450565962835
2002-05-08,193.60275265915084
2002-05-09,193.57383071136965
2002-05-10,193.8918515516861
2002-05-13,194.83130064992886
2002-05-14,194.5431976794592
2002-05-15,194.49388480108183
2002-05-16,194.6384006081666
2002-05-17,194.39014171510271
2002-05-20,194.41383084121057
2002-05-21,193.9461671047297
2002-05-22,193.95506770361501
2002-05-23,194.11473394084186
2002-05-24,193.5528135033316
2002-05-27,193.9960844679976
2002-05-28,194.89778729730722
2002-05-29,193.95869398052818
2002-05-30,193.91276029181896
2002-05-31,191.84608307003214
2002-06-03,191.2731203290297
2002-06-04,190.4680223010541
2002-06-05,190.84970026872597
2002-06-06,192.91778207194847
2002-06-07,192.17149673104072
2002-06-10,191.89835836795314
2002-06-11,190.84817093453907
2002-06-12,189.9563637839956
2002-06-13,189.71730877052102
2002-06-14,188.6674887340638
2002-06-17,187.51389150742384
2002-06-18,187.40994452064132
2002-06-19,188.8696660931812
2002-06-20,187.34158542956524
2002-06-21,187.4848127167562
2002-06-24,186.13094460993628
2002-06-25,189.0150917909107
2002-06-26,187.0262472946165
2002-06-27,188.039268358918
2002-06-28,188.20449877816372
2002-07-01,189.82866882709482
2002-07-02,185.74567841118164
2002-07-03,185.85060636886007
2002-07-04,186.86881696901855
2002-07-05,186.23217566312604
2002-07-08,187.36489018263117
2002-07-09,187.17131029768197
2002-07-10,184.78024410752246
2002-07-11,183.50699685407932
2002-07-12,184.408824232569
2002-07-15,183.2863160746848
2002-07-16,178.81497953255297
2002-07-17,181.51845785893178
2002-07-18,181.6443113323973
2002-07-19,178.8495561504492
2002-07-22,177.16305425068563
2002-07-23,175.38348203630576
2002-07-24,170.38829384840113
2002-07-25,173.32298744952072
2002-07-26,172.6504493486542
