Date,USA IMI VALUE
1998-12-31,607.0655847343687
1999-01-01,607.0655847343687
1999-01-04,603.2490746082599
1999-01-05,608.7241967473406
1999-01-06,624.7865307882141
1999-01-07,627.8893989248756
1999-01-08,640.1455588166892
1999-01-11,634.6057434555253
1999-01-12,623.8819929332831
1999-01-13,610.4615351884404
1999-01-14,598.8024355828667
1999-01-15,616.2248718281505
1999-01-18,615.8529157961771
1999-01-19,616.7741934459999
1999-01-20,618.3923415338799
1999-01-21,610.0798232638465
1999-01-22,607.7789087514294
1999-01-25,609.985548223739
1999-01-26,611.7985551122581
1999-01-27,606.9113520006318
1999-01-28,618.6061210372407
1999-01-29,626.086386030264
1999-02-01,625.9068407781133
1999-02-02,618.2013441637151
1999-02-03,624.1449579340103
1999-02-04,619.9366828898009
1999-02-05,618.4372958670326
1999-02-08,620.8617925106106
1999-02-09,610.8537901258862
1999-02-10,609.2714485229066
1999-02-11,618.086867848417
1999-02-12,610.2004326227412
1999-02-15,612.4540986178326
1999-02-16,619.3353429658744
1999-02-17,611.7062658153618
1999-02-18,618.2147650333894
1999-02-19,625.4500531421313
1999-02-22,642.9216795072397
1999-02-23,642.4928207953051
1999-02-24,637.7775974211835
1999-02-25,629.1226214358442
1999-02-26,632.4051850509894
1999-03-01,635.3976072372369
1999-03-02,634.4679422826824
1999-03-03,634.0951981860753
1999-03-04,647.3062086659438
1999-03-05,657.9243951085315
1999-03-08,655.0916704244027
1999-03-09,653.1543166978513
1999-03-10,655.7789110343782
1999-03-11,668.1609738467386
1999-03-12,660.3932966932052
1999-03-15,663.4427813833292
1999-03-16,662.546622855259
1999-03-17,654.0258166107297
1999-03-18,663.6275921748942
1999-03-19,659.210784405743
1999-03-22,659.2844688538014
1999-03-23,644.6702133534488
1999-03-24,645.4149304268867
1999-03-25,655.6692406381823
1999-03-26,661.7621858072541
1999-03-29,671.1648861331738
1999-03-30,660.256718845766
1999-03-31,654.1404965826266
1999-04-01,654.5443837833537
1999-04-02,656.0006123081093
1999-04-05,668.7628807765161
1999-04-06,663.729937196102
1999-04-07,668.2020628970475
1999-04-08,673.741709142377
1999-04-09,679.3223183710403
1999-04-12,684.2623636799581
1999-04-13,687.2001397351031
1999-04-14,684.5808360829086
1999-04-15,695.0047859393819
1999-04-16,703.2184904348577
1999-04-19,711.2955502399174
1999-04-20,710.2649187602477
1999-04-21,722.2235132633838
1999-04-22,724.9471600619313
1999-04-23,720.0195089669182
1999-04-26,718.4801474093036
1999-04-27,722.7411490076914
1999-04-28,729.2192039885641
1999-04-29,735.9333163155586
1999-04-30,729.8744106877907
1999-05-03,744.8112722427712
1999-05-04,733.7981724200633
1999-05-05,733.5556833765571
1999-05-06,722.292395243237
1999-05-07,728.8336646298634
1999-05-10,726.280019947478
1999-05-11,736.0614732025236
1999-05-12,740.6534496109642
1999-05-13,749.0956254482683
1999-05-14,729.6427933275602
1999-05-17,728.5479629933762
1999-05-18,724.6146107586361
1999-05-19,730.766143441279
1999-05-20,733.7370245644436
1999-05-21,738.6419659550858
1999-05-24,726.9096112583917
1999-05-25,715.2384854704034
1999-05-26,732.862765500796
1999-05-27,720.6737028240881
1999-05-28,729.4922326465432
1999-05-31,731.4508827413895
1999-06-01,726.4536287078478
1999-06-02,733.1306808482192
1999-06-03,735.9336271225163
1999-06-04,746.5493232016867
1999-06-07,753.9019636900047
1999-06-08,738.878568397332
