Date,SPAIN IMI VALUE
1999-05-04,387.1745749906647
1999-05-05,387.4449224650967
1999-05-06,389.2089156522385
1999-05-07,392.97283779786625
1999-05-10,392.70055930644537
1999-05-11,395.32520041228076
1999-05-12,393.64444476462154
1999-05-13,395.38109905284074
1999-05-14,392.83819179030735
1999-05-17,387.32292372325804
1999-05-18,387.7189443656165
1999-05-19,394.0217815508413
1999-05-20,393.45780341914406
1999-05-21,393.64051947511115
1999-05-24,393.46264700477155
1999-05-25,393.937411390595
1999-05-26,391.2699099380846
1999-05-27,389.2482273145473
1999-05-28,388.63432622139317
1999-05-31,390.72254206957086
1999-06-01,388.673707812809
1999-06-02,391.0478508934767
1999-06-03,394.5614028571205
1999-06-04,394.82876860432157
1999-06-07,396.6157155149841
1999-06-08,393.9881765629102
1999-06-09,395.1635356539747
1999-06-10,392.92257047302695
1999-06-11,394.72728496234384
1999-06-14,392.5488414478839
1999-06-15,394.37386266164145
1999-06-16,395.3333078386434
1999-06-17,395.71224518575195
1999-06-18,399.68871727456445
1999-06-21,402.15243414598103
1999-06-22,400.3001122501678
1999-06-23,401.63056517095106
1999-06-24,399.66497760019934
1999-06-25,400.60875518281534
1999-06-28,400.78469105313576
1999-06-29,399.8821838547395
1999-06-30,399.97581078578065
1999-07-01,403.05188213248067
1999-07-02,404.2362608270885
1999-07-05,411.4595275083646
1999-07-06,409.5975716991776
1999-07-07,407.7231724443692
1999-07-08,404.7175517584802
1999-07-09,403.53265359913354
1999-07-12,404.2353844580636
1999-07-13,398.62679094544774
1999-07-14,397.49275228852787
1999-07-15,399.9778287366001
1999-07-16,399.67434962743454
1999-07-19,400.89372157764814
1999-07-20,396.19078377048316
1999-07-21,394.0351614272933
1999-07-22,391.12037430644926
1999-07-23,388.915772373718
1999-07-26,385.00094669296743
1999-07-27,384.78939021224795
1999-07-28,384.9075307485872
1999-07-29,372.8604763313017
1999-07-30,376.5964093959022
1999-08-02,378.02209827073835
1999-08-03,380.04718869084104
1999-08-04,379.8192653604654
1999-08-05,374.20848747725694
1999-08-06,372.08349606585097
1999-08-09,377.60214372227097
1999-08-10,376.66083139278305
1999-08-11,380.83438182951096
1999-08-12,382.0842905488449
1999-08-13,390.3163690433867
1999-08-16,384.96069795981117
1999-08-17,389.09201975687336
1999-08-18,386.92999445913557
1999-08-19,387.22953672337303
1999-08-20,392.2231128086582
1999-08-23,390.41622150878726
1999-08-24,392.29572272931904
1999-08-25,394.5336691671489
1999-08-26,394.9159746447155
1999-08-27,398.1036276826027
1999-08-30,396.76278871921033
1999-08-31,393.18371016524367
1999-09-01,395.83373273919193
1999-09-02,390.6006898293651
1999-09-03,396.48574065788307
1999-09-06,397.76169128608717
1999-09-07,396.4680740547943
1999-09-08,398.26929063506327
1999-09-09,401.35374659902067
1999-09-10,400.5828633093847
1999-09-13,397.17233841379164
1999-09-14,390.8421277224062
1999-09-15,386.61712757749194
1999-09-16,382.6879064207144
1999-09-17,385.3561234160247
1999-09-20,385.4388698518227
1999-09-21,383.00660701461925
1999-09-22,384.0096838103571
1999-09-23,384.75668476824285
1999-09-24,381.5262597354853
1999-09-27,385.4751919083537
1999-09-28,383.5904277450378
1999-09-29,380.96097529651695
1999-09-30,379.0726967380104
1999-10-01,376.6603262949775
1999-10-04,383.55073047767814
1999-10-05,384.26426798807285
1999-10-06,383.58197974784406
1999-10-07,385.45387023445267
1999-10-08,385.27873912469676
1999-10-11,385.2829174016961
1999-10-12,385.282917526727
1999-10-13,379.08584561019643
1999-10-14,378.5845039670321
1999-10-15,375.37891848630477
1999-10-18,372.5911233005414
1999-10-19,377.05853269627323
1999-10-20,375.8012918867541
1999-10-21,373.22958107187435
1999-10-22,376.0844632491201
1999-10-25,372.8169864265614
1999-10-26,374.76287070550467
1999-10-27,374.10145666986466
1999-10-28,380.56076060355986
1999-10-29,385.19878409636283
1999-11-01,385.19878385413693
1999-11-02,388.420843172414
1999-11-03,386.5148758103496
1999-11-04,390.0549233641218
1999-11-05,393.82443069377564
1999-11-08,397.4464997508858
1999-11-09,397.26988140638787
1999-11-10,398.23315291318124
1999-11-11,400.39655981580324
1999-11-12,397.4562310615482
1999-11-15,401.42775704086637
1999-11-16,402.55206847267397
1999-11-17,402.1438858547276
1999-11-18,402.58731163358243
1999-11-19,399.6718734180658
1999-11-22,394.86165663938084
1999-11-23,393.80034615157257
1999-11-24,394.9900692995422
1999-11-25,405.5467758447231
1999-11-26,403.8184832952839
1999-11-29,401.4610998615199
1999-11-30,401.1534743242151
1999-12-01,402.93106522079006
1999-12-02,402.1058264669929
1999-12-03,404.17478892628804
1999-12-06,404.1747886186744
1999-12-07,404.5653663374124
1999-12-08,404.56536724441895
1999-12-09,404.9128820051352
1999-12-10,402.44146655153077
1999-12-13,404.64883342049234
1999-12-14,406.1002570390633
1999-12-15,408.05270098035345
1999-12-16,410.5445888414874
1999-12-17,410.86487083150394
1999-12-20,412.3870112997868
1999-12-21,411.3568076449228
1999-12-22,410.1936724941221
1999-12-23,412.8880560184518
1999-12-24,412.8880560184518
1999-12-27,419.1546794134291
1999-12-28,412.02813243124194
1999-12-29,413.4016394762817
1999-12-30,418.5855073344568
1999-12-31,418.5855073344568
2000-01-03,414.01441383750125
2000-01-04,401.8278864773973
2000-01-05,396.4675865149033
2000-01-06,396.4675866021511
2000-01-07,406.25241548083864
2000-01-10,408.2364056132068
2000-01-11,401.772855355655
2000-01-12,397.0304755565347
2000-01-13,392.6778640537094
2000-01-14,396.7671006570448
2000-01-17,391.68069227961354
2000-01-18,382.93274318539767
2000-01-19,392.0535133226032
2000-01-20,392.48861079328117
2000-01-21,395.5478007262408
2000-01-24,395.3162084565649
2000-01-25,393.5414568128727
2000-01-26,392.7412350741821
2000-01-27,391.5672256361138
2000-01-28,383.30826886114465
2000-01-31,380.48890568981153
2000-02-01,381.49467231210895
2000-02-02,385.5824769180206
2000-02-03,389.8904030036443
2000-02-04,389.3610208775455
2000-02-07,387.4586065176123
2000-02-08,396.5090305101268
2000-02-09,392.52327553803804
2000-02-10,390.36832787104663
2000-02-11,399.43252223748345
2000-02-14,403.14550811137616
2000-02-15,400.54217891924657
2000-02-16,403.1976086172392
2000-02-17,406.9621933281569
2000-02-18,407.692355262297
2000-02-21,407.31756766666837
2000-02-22,408.25871623097447
2000-02-23,416.1127774998778
2000-02-24,415.8095589981183
2000-02-25,424.86985433050296
2000-02-28,420.38182517934985
2000-02-29,420.90642281798733
2000-03-01,421.19138276703745
2000-03-02,421.7822001233028
2000-03-03,424.524197829701
2000-03-06,424.6869260592354
2000-03-07,421.9237770933602
2000-03-08,429.8070494289752
2000-03-09,427.42345078026176
2000-03-10,421.4610007136852
2000-03-13,420.24284797832195
2000-03-14,428.6143067810927
2000-03-15,425.8017934118313
2000-03-16,435.56281319674605
2000-03-17,437.3285126195926
2000-03-20,437.01753992846085
2000-03-21,440.9794982576158
2000-03-22,438.03064966453826
2000-03-23,433.75659221425894
2000-03-24,436.9195908979538
2000-03-27,438.11361640294916
2000-03-28,436.9791542729152
2000-03-29,437.6537646299239
2000-03-30,436.4462731037957
2000-03-31,441.83264698632314
2000-04-03,439.9850294684282
2000-04-04,444.52707481134854
2000-04-05,435.4838183339606
2000-04-06,439.2495285314256
2000-04-07,439.7298462153982
2000-04-10,437.8579995320768
2000-04-11,438.21343442760076
2000-04-12,437.4053313690143
2000-04-13,440.5497712099541
2000-04-14,435.59585438163896
2000-04-17,431.36778944931115
2000-04-18,431.5408438025568
2000-04-19,433.51575702208146
2000-04-20,438.2227777017779
2000-04-21,438.2227774780913
2000-04-24,438.2227768560713
2000-04-25,436.0512601209476
2000-04-26,435.9199645275202
2000-04-27,434.1778709222737
2000-04-28,438.94044870108075
2000-05-01,438.94044892764686
2000-05-02,440.23851592200475
2000-05-03,437.2979827341457
2000-05-04,435.3946604043436
2000-05-05,435.60149697370434
2000-05-08,434.08388660862994
2000-05-09,427.19877306292517
2000-05-10,425.8480769997706
2000-05-11,429.09842974895923
2000-05-12,428.49466310427755
2000-05-15,427.2537168472098
2000-05-16,432.71271209630044
2000-05-17,430.4025885155306
2000-05-18,433.98446513382714
2000-05-19,426.6944973848476
2000-05-22,423.42140595569896
2000-05-23,426.51823149699317
2000-05-24,425.0449829330821
2000-05-25,430.228383983965
2000-05-26,429.62401034452574
2000-05-29,429.3101615189324
2000-05-30,428.4401155777538
2000-05-31,431.7090844194894
2000-06-01,438.61301042446337
2000-06-02,444.2062988077438
2000-06-05,439.6248979638174
2000-06-06,429.7869567343156
2000-06-07,429.77598898927437
2000-06-08,429.790668136887
2000-06-09,430.7006568840404
2000-06-12,427.399400390127
2000-06-13,431.2038581094808
2000-06-14,432.42521589797576
2000-06-15,432.41538544171334
2000-06-16,431.98961445317127
2000-06-19,426.9029590141332
2000-06-20,425.6906333384388
2000-06-21,422.0589402511608
2000-06-22,423.03802291350587
2000-06-23,425.5738372369613
2000-06-26,426.4095525943035
2000-06-27,422.88807986007134
2000-06-28,422.16510394105165
2000-06-29,417.2129809376204
2000-06-30,422.4931042061659
2000-07-03,423.8664998336381
2000-07-04,426.9457897013457
2000-07-05,423.85502381446327
2000-07-06,422.562333468994
2000-07-07,425.57860328906963
2000-07-10,425.2768156566936
2000-07-11,425.71604733094784
2000-07-12,422.8854265330984
2000-07-13,421.56489292519444
2000-07-14,427.17156417239346
2000-07-17,424.4261750312696
2000-07-18,423.88238369443803
2000-07-19,426.2985279892434
2000-07-20,430.3826702194979
2000-07-21,427.0855744737458
2000-07-24,427.051134966014
2000-07-25,425.2394857934212
2000-07-26,425.01157753801107
2000-07-27,423.0430286562831
2000-07-28,421.52194162352856
2000-07-31,424.01749468598075
2000-08-01,423.9884884521272
2000-08-02,428.20426129219936
2000-08-03,426.99888181727846
2000-08-04,428.28310890166955
2000-08-07,434.46621231553286
2000-08-08,437.5996252758396
2000-08-09,438.2522062501658
2000-08-10,440.08587113994327
2000-08-11,441.37933721455494
2000-08-14,444.5839381700106
2000-08-15,445.66625959032837
2000-08-16,448.3862183704756
2000-08-17,448.1194974152082
2000-08-18,452.6336069472684
2000-08-21,453.7051285757578
2000-08-22,453.1031494359402
2000-08-23,452.97049834141393
2000-08-24,448.0040572316943
2000-08-25,448.80248625969654
2000-08-28,449.40793734735445
2000-08-29,448.10961279731913
2000-08-30,448.5133339643829
2000-08-31,447.639174380215
2000-09-01,449.8848678422025
2000-09-04,446.2199766788438
2000-09-05,448.4858001516753
2000-09-06,451.8095969155662
2000-09-07,453.57858303708497
2000-09-08,448.3649804977715
2000-09-11,452.9056467492247
2000-09-12,454.7604924693932
2000-09-13,452.0187093389704
2000-09-14,455.8855312021444
2000-09-15,456.08279111009045
2000-09-18,448.1333162653443
2000-09-19,444.3704049501305
2000-09-20,440.5708501155314
2000-09-21,437.75602694239615
2000-09-22,443.3481186426999
2000-09-25,445.79525624545397
2000-09-26,443.03376055844456
2000-09-27,444.921329974652
2000-09-28,451.4880806970661
2000-09-29,447.68869689708924
2000-10-02,453.68925859737266
2000-10-03,457.1785939885623
2000-10-04,454.84874052690884
2000-10-05,455.57452047817145
2000-10-06,456.11293761244434
2000-10-09,446.72239259339045
2000-10-10,451.8134053795181
2000-10-11,442.7166509916878
2000-10-12,442.7166510702326
2000-10-13,435.135619445636
2000-10-16,438.42063129314175
2000-10-17,437.93049441416395
2000-10-18,425.3304217237877
2000-10-19,432.43230314619836
2000-10-20,436.1514104823156
2000-10-23,430.33519491084326
2000-10-24,436.41543890801063
2000-10-25,430.2157389102615
2000-10-26,420.7508404770582
2000-10-27,419.7537439525181
2000-10-30,419.7160000881183
2000-10-31,422.86801970582763
2000-11-01,422.86801940860187
2000-11-02,427.27504053454334
2000-11-03,430.2183389821121
2000-11-06,433.7730802636847
2000-11-07,432.95130116743746
2000-11-08,427.78519221567433
2000-11-09,425.1652717682908
2000-11-10,417.1121769890599
2000-11-13,415.73850461587
2000-11-14,423.12492806914634
2000-11-15,425.2665567375411
2000-11-16,421.6605618161276
2000-11-17,413.4848919452982
2000-11-20,404.15664588404894
2000-11-21,410.615671072339
2000-11-22,400.3022349243548
2000-11-23,405.58480076321416
2000-11-24,412.4728104863728
2000-11-27,409.9016058943657
2000-11-28,408.768864383661
2000-11-29,410.2851980709605
2000-11-30,401.62471964063786
2000-12-01,402.25462791888185
2000-12-04,393.8267899511581
2000-12-05,404.0839033316077
2000-12-06,404.1211898642323
2000-12-07,402.91208263510714
2000-12-08,402.8901496370957
2000-12-11,407.7053828468419
2000-12-12,404.9015959828961
2000-12-13,405.92514547503833
2000-12-14,399.89988209045225
2000-12-15,389.5455024031537
2000-12-18,386.15645267291535
2000-12-19,391.3450203763188
2000-12-20,380.9774602250022
2000-12-21,387.0298442183956
2000-12-22,390.1937299367424
2000-12-25,390.1937299367424
2000-12-26,390.1937299367424
2000-12-27,390.5096542904084
2000-12-28,391.9686618108884
2000-12-29,396.02297838335073
2001-01-01,396.02297838335073
2001-01-02,398.27489352730714
2001-01-03,403.22969169375904
2001-01-04,411.30600069996626
2001-01-05,409.46133576202936
2001-01-08,412.20214132981886
2001-01-09,410.9174460877523
2001-01-10,411.4617248914035
2001-01-11,414.1949961796018
2001-01-12,416.42033805696104
2001-01-15,415.5202934760625
2001-01-16,411.49078888871287
2001-01-17,416.6772263024522
2001-01-18,419.80222073082416
2001-01-19,417.834315799352
2001-01-22,419.4667530121859
2001-01-23,420.2828467667448
2001-01-24,420.68924137658814
2001-01-25,422.9151468157769
2001-01-26,422.6294979325217
2001-01-29,417.4291005723574
2001-01-30,423.18303935182416
2001-01-31,427.2842391877291
2001-02-01,428.1935792293415
2001-02-02,420.6695020115145
2001-02-05,421.44753531461333
2001-02-06,427.1858118846895
2001-02-07,424.8534482805214
2001-02-08,430.06841597029006
2001-02-09,428.9922647208452
2001-02-12,434.3980490413372
2001-02-13,434.99451033484536
2001-02-14,428.65770124980685
2001-02-15,429.5451983368695
2001-02-16,424.96900682841135
2001-02-19,427.5983274824202
2001-02-20,423.690549574692
2001-02-21,420.8669106967111
2001-02-22,416.5618259395181
2001-02-23,413.3176901487872
2001-02-26,415.9801443546916
2001-02-27,416.8334137772975
2001-02-28,417.2317972050694
2001-03-01,414.00163031378156
2001-03-02,415.3777901518844
2001-03-05,417.51563512409047
2001-03-06,424.09171583538597
2001-03-07,426.3366517388593
2001-03-08,425.6025570348743
2001-03-09,423.650087318838
2001-03-12,417.2569212464839
2001-03-13,416.41940890576103
2001-03-14,412.47851133817386
2001-03-15,416.1508448459952
2001-03-16,409.5473070873786
2001-03-19,408.15766343983194
2001-03-20,409.2970383340166
2001-03-21,399.46011714760294
2001-03-22,388.2698827820106
2001-03-23,396.1752860874075
2001-03-26,402.48524308617704
2001-03-27,408.6579092419104
2001-03-28,407.2127404176486
2001-03-29,409.02119647856324
2001-03-30,413.9982625365222
2001-04-02,415.71055019895425
2001-04-03,406.2156274315913
2001-04-04,412.123153402169
2001-04-05,416.9311132917719
2001-04-06,416.16823867788463
2001-04-09,420.52385800776545
2001-04-10,421.8792517387374
2001-04-11,420.91335598558294
2001-04-12,421.6287262132641
2001-04-13,421.6287262132641
2001-04-16,421.62872621326414
2001-04-17,418.03885060393344
2001-04-18,423.9645058048749
2001-04-19,420.8687035053955
2001-04-20,419.0411571837369
2001-04-23,413.75877433645536
2001-04-24,419.5241625176346
2001-04-25,418.82828173043254
2001-04-26,420.12181708260624
2001-04-27,421.8975530138234
2001-04-30,426.3383859482688
2001-05-01,426.33838633960767
2001-05-02,422.3197952629488
2001-05-03,419.165806667437
2001-05-04,419.31096639325295
2001-05-07,420.757468691004
2001-05-08,423.7559669070842
2001-05-09,423.91974019924237
2001-05-10,425.6766236103459
2001-05-11,424.6429914478632
2001-05-14,422.93281342914014
2001-05-15,422.69935419227426
2001-05-16,423.6119017040325
2001-05-17,426.2545062184941
2001-05-18,431.66367591519014
2001-05-21,427.2580994858515
2001-05-22,424.55669285030274
2001-05-23,425.0372873108479
2001-05-24,425.12045321392634
2001-05-25,421.06034210588155
2001-05-28,422.72576676937433
2001-05-29,419.9148099259998
2001-05-30,421.13177683757186
2001-05-31,423.32442357148074
2001-06-01,423.70847559467086
2001-06-04,427.6884271127538
2001-06-05,429.6159664261291
2001-06-06,427.41093647811203
2001-06-07,428.3001782922107
2001-06-08,430.8707599575178
2001-06-11,430.91202220943364
2001-06-12,427.7260592381191
2001-06-13,429.4318924802658
2001-06-14,427.67403909815
2001-06-15,427.09193301219557
2001-06-18,421.5065701566717
2001-06-19,421.4396155928827
2001-06-20,418.80378053677936
2001-06-21,413.86952585746917
2001-06-22,414.80026914338816
2001-06-25,415.87562953380507
2001-06-26,413.90448500586217
2001-06-27,412.54930226620183
2001-06-28,413.1018247506335
2001-06-29,414.912013954531
2001-07-02,418.68661243398526
2001-07-03,418.6394979128589
2001-07-04,418.5942513085984
2001-07-05,416.8997934155656
2001-07-06,409.49070611931427
2001-07-09,410.03889021663446
2001-07-10,405.7445400292573
2001-07-11,403.71500088391923
2001-07-12,403.7297121157835
2001-07-13,406.58843455622366
2001-07-16,406.211299428215
2001-07-17,408.2503041193374
2001-07-18,405.3595718361201
2001-07-19,406.93123535989156
2001-07-20,406.5806301991245
2001-07-23,410.2083443903454
2001-07-24,409.61810721302305
2001-07-25,404.934721302338
2001-07-26,406.4875524747795
2001-07-27,408.7139209319435
2001-07-30,414.21019514485937
2001-07-31,414.9669428435383
2001-08-01,416.75887545650147
2001-08-02,417.9605908019657
2001-08-03,416.44603280834133
2001-08-06,417.4882641718078
2001-08-07,416.65088941158933
2001-08-08,414.7078768850022
2001-08-09,411.92098065816396
2001-08-10,411.30553301454665
2001-08-13,413.87292018135787
2001-08-14,414.3376113233306
2001-08-15,414.33761128579414
2001-08-16,410.5987458879389
2001-08-17,409.6684447137653
2001-08-20,410.3186845123582
2001-08-21,411.37280105722186
2001-08-22,415.1826812932476
2001-08-23,416.40185045713156
2001-08-24,418.37186382154437
2001-08-27,416.15207933117455
2001-08-28,413.67304285709093
2001-08-29,412.84813423733914
2001-08-30,407.3120651809338
2001-08-31,409.1114692445828
2001-09-03,406.1200552521675
2001-09-04,408.7380103944593
2001-09-05,405.92948814394595
2001-09-06,402.120970968205
2001-09-07,399.53618864413664
2001-09-10,395.9520449125624
2001-09-11,383.69838853096707
2001-09-12,383.2366144183243
2001-09-13,384.7139328969272
2001-09-14,373.7586544514382
2001-09-17,370.0610704927954
2001-09-18,367.12721789247826
2001-09-19,361.93399670941204
2001-09-20,352.4577109426424
2001-09-21,340.77126517497436
2001-09-24,351.3868011215658
2001-09-25,355.78129629621935
2001-09-26,358.5485274412713
2001-09-27,364.71405573243953
2001-09-28,370.59714050972667
2001-10-01,369.482265941274
2001-10-02,374.8394659858542
2001-10-03,373.7604836210313
2001-10-04,379.22132653596196
2001-10-05,369.9430750533855
2001-10-08,372.84596902587595
2001-10-09,373.27310382358854
2001-10-10,381.44898056602585
2001-10-11,380.9943964175722
2001-10-12,380.99439743865435
2001-10-15,379.62168159078357
2001-10-16,381.84677429888876
2001-10-17,387.1586124697761
2001-10-18,383.4695380669685
2001-10-19,378.35502860500446
2001-10-22,382.88386417027834
2001-10-23,386.0407175784442
2001-10-24,385.61958824439586
2001-10-25,379.3137402557362
2001-10-26,382.31340323947944
2001-10-29,382.05371736496846
2001-10-30,378.9860020546422
2001-10-31,386.28713301301167
2001-11-01,384.7632650743469
2001-11-02,381.33031057472147
2001-11-05,386.47467704075603
2001-11-06,385.5793969177114
2001-11-07,387.3943248043478
2001-11-08,395.1403167860386
2001-11-09,392.4091303244555
2001-11-12,387.65482969010566
2001-11-13,392.179895993526
2001-11-14,391.87892749963936
2001-11-15,387.1344021205665
2001-11-16,387.4552624604988
2001-11-19,395.0523801417833
2001-11-20,393.5748206736971
2001-11-21,391.80461942827947
2001-11-22,397.99662865736326
2001-11-23,398.41378312540076
2001-11-26,398.1267449324067
2001-11-27,394.9147122215488
2001-11-28,393.48241789219395
2001-11-29,392.76021609934656
2001-11-30,394.68929420856017
2001-12-03,394.88321407394426
2001-12-04,400.3643022899296
2001-12-05,407.1157020003552
2001-12-06,407.1157020718332
2001-12-07,401.96069202196867
2001-12-10,398.5344798026356
2001-12-11,401.3759358745124
2001-12-12,397.5510986844605
2001-12-13,389.4666953165972
2001-12-14,391.28711414378597
2001-12-17,399.00277278505706
2001-12-18,392.34869440849735
2001-12-19,391.99695793117104
2001-12-20,389.7865387352628
2001-12-21,394.53817841982533
2001-12-24,394.5381786538101
2001-12-25,394.5381786538101
2001-12-26,394.5381786538101
2001-12-27,396.40504869526245
2001-12-28,396.73695019695145
2001-12-31,396.75961289959884
2002-01-01,396.75961289959884
2002-01-02,395.6331021357316
2002-01-03,400.76757554231904
2002-01-04,395.70059958865875
2002-01-07,386.59560666056757
2002-01-08,385.1277550408136
2002-01-09,381.2828660451118
2002-01-10,381.09993151719095
2002-01-11,383.90057216975185
2002-01-14,379.28205107230843
2002-01-15,380.78797177717996
2002-01-16,377.19255587699246
2002-01-17,383.98026563521876
2002-01-18,383.85113925979283
2002-01-21,380.12602034977436
2002-01-22,381.9720172799243
2002-01-23,383.00371205280885
2002-01-24,386.4708781457475
2002-01-25,387.19778234800026
2002-01-28,391.2405525696725
2002-01-29,388.08787335888275
2002-01-30,384.87639863940626
2002-01-31,386.5304369445963
2002-02-01,388.48363002798936
2002-02-04,385.8062900828225
2002-02-05,382.45179731151154
2002-02-06,380.07357736846154
2002-02-07,382.0961148684946
2002-02-08,383.062433865219
2002-02-11,381.44989444283954
2002-02-12,380.68283953864346
2002-02-13,383.0401833726562
2002-02-14,387.52225926267664
2002-02-15,387.3396768552956
2002-02-18,384.8600064280578
2002-02-19,380.0985238016702
2002-02-20,381.1838232155833
2002-02-21,382.04478619550036
2002-02-22,380.27335426090764
2002-02-25,385.18250470799774
2002-02-26,386.78540382702107
2002-02-27,394.8564449512758
2002-02-28,395.3908958965737
2002-03-01,400.58313631033076
2002-03-04,404.22385749398177
2002-03-05,400.27641174283264
2002-03-06,399.48463007843543
2002-03-07,402.78602650477404
2002-03-08,404.6337464504675
2002-03-11,406.48592891497674
2002-03-12,402.95797360193296
2002-03-13,399.930989684137
2002-03-14,402.7293486030072
2002-03-15,403.5060696451738
2002-03-18,406.59838158951885
2002-03-19,408.63814186319075
2002-03-20,406.3498281286959
2002-03-21,406.3320200304888
2002-03-22,405.3486177280278
2002-03-25,401.3535947858263
2002-03-26,399.40565806578434
2002-03-27,400.5846271327131
2002-03-28,403.1939657999049
2002-03-29,403.1939657999049
2002-04-01,403.19396579990496
2002-04-02,402.5518242766125
2002-04-03,403.6686822104037
2002-04-04,402.1574289652095
2002-04-05,403.1414341077181
2002-04-08,399.3442374173918
2002-04-09,400.4421955334447
2002-04-10,403.41703222182247
2002-04-11,400.41527081678817
2002-04-12,400.8307799182202
2002-04-15,403.0170094334506
2002-04-16,407.625178354047
2002-04-17,407.35560516339524
2002-04-18,406.9467413640004
2002-04-19,409.5304592830768
2002-04-22,409.61435062185404
2002-04-23,408.6437837699235
2002-04-24,410.47007568902853
2002-04-25,407.0384812137349
2002-04-26,406.2713717856047
2002-04-29,405.10109877758754
2002-04-30,406.039214984912
2002-05-01,406.03921528148504
2002-05-02,403.5696845480014
2002-05-03,401.9306213414434
2002-05-06,399.416851225154
2002-05-07,397.3858598736892
2002-05-08,401.58615789137207
2002-05-09,399.7395587363797
2002-05-10,396.7059012858491
2002-05-13,400.8674081796711
2002-05-14,403.4618162243154
2002-05-15,406.29627219584984
2002-05-16,403.0464151595797
2002-05-17,400.83102163419613
2002-05-20,399.15107727642567
2002-05-21,399.2961369975449
2002-05-22,399.0903382805836
2002-05-23,401.7070757985547
2002-05-24,403.85310962415895
2002-05-27,404.4599430263708
2002-05-28,403.7529913270485
2002-05-29,403.2600029378872
2002-05-30,399.6510037845745
2002-05-31,400.2838620620385
2002-06-03,400.370671004022
2002-06-04,390.5479485162239
2002-06-05,388.144396389547
2002-06-06,388.862522259044
2002-06-07,385.1731416751273
2002-06-10,385.7173459807758
2002-06-11,387.12093444446384
2002-06-12,379.34091329880005
2002-06-13,375.98676214225054
2002-06-14,366.8224294692432
2002-06-17,380.2771916037243
2002-06-18,383.96919685292136
2002-06-19,377.01002234742674
2002-06-20,370.97435623068026
2002-06-21,363.34219344868313
2002-06-24,350.2255450804633
2002-06-25,355.2671536889092
2002-06-26,351.12357665371184
2002-06-27,352.8131421480557
2002-06-28,363.91941440283824
2002-07-01,363.8432448884717
2002-07-02,354.2282998226248
2002-07-03,347.6580547008318
2002-07-04,353.3757473896824
2002-07-05,371.1698141964153
2002-07-08,373.69249522818484
2002-07-09,369.13875447429155
2002-07-10,362.65043285929175
2002-07-11,352.8630892296798
2002-07-12,354.26598143233645
2002-07-15,338.8443598072255
2002-07-16,333.5998149455921
2002-07-17,344.24902412098317
2002-07-18,349.76942387926897
2002-07-19,333.33792703288435
2002-07-22,323.27329118019236
2002-07-23,317.84555909316623
2002-07-24,311.69422215336215
2002-07-25,321.1678436750224
2002-07-26,318.69255160938917
2002-07-29,339.3462382718876
2002-07-30,325.417881601116
