Date,NETHERLANDS IMI VALUE
1999-06-02,607.1759615470095
1999-06-03,619.131429247032
1999-06-04,626.5461700863747
1999-06-07,630.5530693416016
1999-06-08,622.9245213601429
1999-06-09,620.6828450255521
1999-06-10,618.5144443675215
1999-06-11,625.4556974060298
1999-06-14,624.0329928621904
1999-06-15,624.5813581354804
1999-06-16,632.0127164257893
1999-06-17,633.0666157975737
1999-06-18,638.0549089018614
1999-06-21,643.1378844521655
1999-06-22,634.8971794798844
1999-06-23,632.7588356800854
1999-06-24,627.8657263423031
1999-06-25,620.8578530131846
1999-06-28,623.341285438181
1999-06-29,625.8883186763576
1999-06-30,625.7159940538083
1999-07-01,635.4026378248997
1999-07-02,635.6156640385566
1999-07-05,649.8322259236797
1999-07-06,651.2165701707808
1999-07-07,649.5392827557644
1999-07-08,655.8742276485823
1999-07-09,661.2885297776968
1999-07-12,670.3559837978647
1999-07-13,658.9199127146028
1999-07-14,664.2358065189526
1999-07-15,671.2558189966007
1999-07-16,666.5795525946702
1999-07-19,663.2795853095315
1999-07-20,649.5101774690287
1999-07-21,638.8125772590472
1999-07-22,629.8247727609048
1999-07-23,624.809032245863
1999-07-26,616.5495067984924
1999-07-27,614.2974829337787
1999-07-28,616.7623072860496
1999-07-29,605.3300706371916
1999-07-30,620.0135378221938
1999-08-02,608.6480855872945
1999-08-03,600.347469340396
1999-08-04,602.9743190723824
1999-08-05,600.3101503827515
1999-08-06,609.3274891551282
1999-08-09,621.7808656124603
1999-08-10,614.2135621345923
1999-08-11,613.9394833429335
1999-08-12,632.6738160376013
1999-08-13,646.386131324299
1999-08-16,644.937427211443
1999-08-17,648.3163131812681
1999-08-18,647.2767174277412
1999-08-19,637.1188066782241
1999-08-20,640.0599165477516
1999-08-23,650.1273589576961
1999-08-24,650.5527173030079
1999-08-25,659.2822495708167
1999-08-26,651.3155061991138
1999-08-27,645.7065901390796
1999-08-30,649.5149589892521
1999-08-31,638.3911152142613
1999-09-01,643.2831952132333
1999-09-02,635.5402855076358
1999-09-03,645.3018080504862
1999-09-06,652.1466760154003
1999-09-07,647.4786897159876
1999-09-08,648.0252435599517
1999-09-09,658.4191675474701
1999-09-10,662.8371797440768
1999-09-13,655.4143616234876
1999-09-14,649.1154680326306
1999-09-15,648.4005323832915
1999-09-16,640.973221200326
1999-09-17,632.9050742737136
1999-09-20,637.7470919069586
1999-09-21,620.525969864237
1999-09-22,621.7972690711053
1999-09-23,622.3843676625369
1999-09-24,611.0998839919952
1999-09-27,619.448605531856
1999-09-28,611.3485492006794
1999-09-29,611.9621517707784
1999-09-30,603.8953529296743
1999-10-01,602.3866080330314
1999-10-04,616.0066756842506
1999-10-05,615.6702841867607
1999-10-06,617.2271526740742
1999-10-07,617.3389085706712
1999-10-08,609.2785204958117
1999-10-11,614.1975967944189
1999-10-12,617.8637723053703
1999-10-13,619.1012023635866
1999-10-14,616.5093216056472
1999-10-15,604.8210921256955
1999-10-18,595.0405213432336
1999-10-19,604.842996104563
1999-10-20,611.4702876963726
1999-10-21,607.7205370569754
1999-10-22,620.001179641169
1999-10-25,620.6192697363324
1999-10-26,622.9607583574168
1999-10-27,621.9317671795366
1999-10-28,639.787187255799
1999-10-29,638.4177113456664
1999-11-01,635.547275115241
1999-11-02,638.3574002615997
1999-11-03,647.4640709782691
1999-11-04,644.9871061590852
1999-11-05,642.1122789097249
1999-11-08,643.9764869215043
1999-11-09,652.9615779275915
1999-11-10,659.8285470873553
1999-11-11,667.4069627492897
1999-11-12,661.4706873121221
1999-11-15,671.8318911903332
1999-11-16,683.9611645419042
1999-11-17,684.5299446926612
1999-11-18,694.9816336898051
1999-11-19,689.9374074996974
1999-11-22,683.0924052480626
1999-11-23,675.81764200343
1999-11-24,670.6839897286812
1999-11-25,679.0081119601381
1999-11-26,677.4344275696269
1999-11-29,671.0644235098666
1999-11-30,657.5547785421363
1999-12-01,656.7250075147483
1999-12-02,660.0626889140682
1999-12-03,668.0536926313617
1999-12-06,661.5615891270467
1999-12-07,657.7485501050306
1999-12-08,652.7917126547645
1999-12-09,668.1874398196207
1999-12-10,674.1188540201072
1999-12-13,683.7741562847971
1999-12-14,690.2577667041357
1999-12-15,698.1232123646761
1999-12-16,706.2539491973389
1999-12-17,705.8206402787747
1999-12-20,710.7313582754571
1999-12-21,708.0925525507637
1999-12-22,717.7811624091192
1999-12-23,722.1404520549773
1999-12-24,723.3390634003015
1999-12-27,720.7227064987967
1999-12-28,717.7267774213238
1999-12-29,726.1391422916851
1999-12-30,734.416879276926
1999-12-31,734.4881500520295
2000-01-03,732.0877255402777
2000-01-04,699.8604445995389
2000-01-05,690.7378223842345
2000-01-06,686.6414667882167
2000-01-07,707.9980924036433
2000-01-10,717.8024511453914
2000-01-11,709.3325788932561
2000-01-12,703.5746732854755
2000-01-13,702.582492267259
2000-01-14,711.6937849048169
2000-01-17,709.3992522326994
2000-01-18,696.7585839888642
2000-01-19,697.16321129589
2000-01-20,689.3051965913769
2000-01-21,689.237352141517
2000-01-24,699.5867836037224
2000-01-25,691.2007294578766
2000-01-26,689.9786169087557
2000-01-27,689.6698206570373
2000-01-28,680.357534069745
2000-01-31,658.4055651817646
2000-02-01,674.2276755300999
2000-02-02,685.2872897852459
2000-02-03,691.368986095561
2000-02-04,708.9594640884918
2000-02-07,704.893037432669
2000-02-08,718.7986582154107
2000-02-09,713.3905146152816
2000-02-10,706.6717237537197
2000-02-11,708.8762908266399
2000-02-14,699.0334312923457
2000-02-15,702.0087238952076
2000-02-16,711.3446574234481
2000-02-17,723.991586741821
2000-02-18,705.9033567664269
2000-02-21,700.324947544104
2000-02-22,698.4925789618944
2000-02-23,698.8083685743404
2000-02-24,696.5558201822538
2000-02-25,706.8201140633024
2000-02-28,702.6249765716304
2000-02-29,711.1293924796718
2000-03-01,703.8492395339015
2000-03-02,713.6086834914366
2000-03-03,726.6109898206317
2000-03-06,725.2821901161718
2000-03-07,732.3612296515445
2000-03-08,735.7048368874212
2000-03-09,730.6092314180763
2000-03-10,737.9406781610776
2000-03-13,720.2122574883259
2000-03-14,719.301545397275
2000-03-15,707.4084730417667
2000-03-16,727.6698725385635
2000-03-17,732.9545576859757
2000-03-20,730.2253574419666
2000-03-21,735.3133547084793
2000-03-22,739.6005160288395
2000-03-23,729.2560873494224
2000-03-24,745.2320741978295
2000-03-27,737.5321171715444
2000-03-28,744.4753768206348
2000-03-29,740.6938103479728
2000-03-30,732.3375079205532
2000-03-31,733.4706927397165
2000-04-03,716.6144929526231
2000-04-04,728.5349788422382
2000-04-05,713.1705374115858
2000-04-06,725.9423181070972
2000-04-07,736.5300485180982
2000-04-10,737.861123485878
2000-04-11,731.2460960815707
2000-04-12,735.2275291435741
2000-04-13,734.0361313558105
2000-04-14,725.9666694599903
2000-04-17,713.9489700009481
2000-04-18,716.246410542704
2000-04-19,719.1828223949377
2000-04-20,725.8656780848864
2000-04-21,725.8656780848864
2000-04-24,725.9211290538896
2000-04-25,730.058984551339
2000-04-26,740.8517372242209
2000-04-27,731.9903224220013
2000-04-28,737.4148311058532
2000-05-01,747.3966369316292
2000-05-02,754.7082531812838
2000-05-03,754.8242151997543
2000-05-04,748.1876428278916
2000-05-05,755.1220374141923
2000-05-08,754.2136065819632
2000-05-09,752.5954661548785
2000-05-10,744.2845537722114
2000-05-11,750.0281856378069
2000-05-12,761.2018921697787
2000-05-15,759.9944862256572
2000-05-16,763.5290858342096
2000-05-17,760.1201873123221
2000-05-18,763.1154697293291
2000-05-19,749.6843341895667
2000-05-22,744.4241794973743
2000-05-23,743.4555001546062
2000-05-24,742.0010704654856
2000-05-25,736.9926977974047
2000-05-26,738.9073982150607
2000-05-29,748.7163221419939
2000-05-30,748.8906686150799
2000-05-31,750.6623296167579
2000-06-01,750.6623343174646
2000-06-02,764.5642551409601
2000-06-05,759.5737057915866
2000-06-06,756.2099562985306
2000-06-07,756.6060878589151
2000-06-08,760.3429997660046
2000-06-09,766.2176247743799
2000-06-12,766.1268726653475
2000-06-13,778.3703367992473
2000-06-14,781.1248728683089
2000-06-15,774.8648133544017
2000-06-16,771.8178913830492
2000-06-19,764.4382161930305
2000-06-20,761.8787256092061
2000-06-21,764.0872587787048
2000-06-22,767.2356543425706
2000-06-23,766.720466803897
2000-06-26,774.8598510988031
2000-06-27,772.678923144337
2000-06-28,772.5036545571916
2000-06-29,766.6546397283757
2000-06-30,771.3706534707079
2000-07-03,768.4342523699639
2000-07-04,770.5418298585457
2000-07-05,769.0897342788605
2000-07-06,768.5012566459465
2000-07-07,777.7003211064692
2000-07-10,780.6048387024267
2000-07-11,779.2307785405177
2000-07-12,784.1651008505864
2000-07-13,779.9137355566362
2000-07-14,776.2743233487327
2000-07-17,772.9242863265007
2000-07-18,769.2081369612247
2000-07-19,766.3015538330156
2000-07-20,762.0744701500319
2000-07-21,755.7309121308548
2000-07-24,761.698558534924
2000-07-25,763.944899258325
2000-07-26,761.6112231941516
2000-07-27,762.2991971353968
2000-07-28,763.2113344200629
2000-07-31,765.3831756941354
2000-08-01,763.6852085219999
2000-08-02,774.2314907656656
2000-08-03,778.7152268595722
2000-08-04,774.2354273546928
2000-08-07,783.3828509002399
2000-08-08,782.4136336869458
2000-08-09,788.2482352204872
2000-08-10,792.2546945662941
2000-08-11,791.9241444275276
2000-08-14,793.4780279897058
2000-08-15,794.3025900600835
2000-08-16,794.1040372938024
2000-08-17,799.0458496066036
2000-08-18,801.6221438244871
2000-08-21,801.3808896565723
2000-08-22,808.6120442983421
2000-08-23,815.5363106000412
2000-08-24,803.4763704877013
2000-08-25,798.3041573093526
2000-08-28,801.6135656876213
2000-08-29,799.7624521176654
2000-08-30,796.0756526795873
2000-08-31,797.7176700858361
2000-09-01,799.7236821765923
2000-09-04,809.3354421674446
2000-09-05,808.7216825145736
2000-09-06,813.8951250960313
2000-09-07,815.7462115669408
2000-09-08,805.6983795336306
2000-09-11,816.7687938201077
2000-09-12,810.7310876415422
2000-09-13,803.800983119891
2000-09-14,799.4115919143928
2000-09-15,805.7666002204701
2000-09-18,800.2586374753554
2000-09-19,795.7076039076394
2000-09-20,794.2163136049498
2000-09-21,783.205085467203
2000-09-22,780.8429767753875
2000-09-25,772.7201476027434
2000-09-26,771.736565059025
2000-09-27,774.4209899946744
2000-09-28,778.4156134823124
2000-09-29,778.7338361880047
2000-10-02,785.499189195967
2000-10-03,793.6375519195382
2000-10-04,796.4904461186708
2000-10-05,796.2588166051595
2000-10-06,798.8560589119008
2000-10-09,790.3001153411809
2000-10-10,795.7656976996574
2000-10-11,787.6797659209329
2000-10-12,792.4941455358407
2000-10-13,782.9557335975645
2000-10-16,780.9126615675797
2000-10-17,783.6662727182663
2000-10-18,775.6577909132739
2000-10-19,786.8023893890409
2000-10-20,793.7264902399211
2000-10-23,799.0684451675636
2000-10-24,809.0745258658615
2000-10-25,804.5377255454559
2000-10-26,800.1969211290544
2000-10-27,802.5572020107236
2000-10-30,806.0293402591954
2000-10-31,811.7754012010694
2000-11-01,814.5243261870254
2000-11-02,808.6912325170913
2000-11-03,808.4517258671088
2000-11-06,808.0096681117392
2000-11-07,811.7391062384198
2000-11-08,814.6420799620265
2000-11-09,813.1308217907253
2000-11-10,815.1058787143191
2000-11-13,806.61176136834
2000-11-14,816.8151274096075
2000-11-15,821.0426404684586
2000-11-16,816.9523093647624
2000-11-17,818.9027581244525
2000-11-20,805.8086149245988
2000-11-21,811.089999034248
2000-11-22,797.6551374333845
2000-11-23,790.0816363618177
2000-11-24,799.0027103975896
2000-11-27,804.1458799599574
2000-11-28,804.0050161104409
2000-11-29,799.5577804387607
2000-11-30,786.4426409396578
2000-12-01,788.8863106814432
2000-12-04,775.0931009233473
2000-12-05,781.8531953895761
2000-12-06,767.5156376796816
2000-12-07,767.9501088046801
2000-12-08,765.5145255648348
2000-12-11,767.2279731811946
2000-12-12,767.4953996128716
2000-12-13,765.8946209712153
2000-12-14,751.7470367629654
2000-12-15,743.3306257142623
2000-12-18,748.676060829379
2000-12-19,764.9406200338382
2000-12-20,749.2814777795137
2000-12-21,748.0507962933923
2000-12-22,747.0169144223485
2000-12-25,747.0169144223485
2000-12-26,747.0169144223483
2000-12-27,760.8310095092012
2000-12-28,768.2524473288842
2000-12-29,762.6209646569127
2001-01-01,762.6209646569127
2001-01-02,765.9299822164752
2001-01-03,770.6261873545349
2001-01-04,775.4395355666237
2001-01-05,768.2165871682113
2001-01-08,763.9673669661643
2001-01-09,760.5300861849638
2001-01-10,753.7673342164268
2001-01-11,764.0214661708853
2001-01-12,766.8105479039341
2001-01-15,775.2836162614054
2001-01-16,765.2545797719091
2001-01-17,772.2531923443886
2001-01-18,760.8621571297375
2001-01-19,753.9521463555317
2001-01-22,758.2875690163613
2001-01-23,756.2478055035465
2001-01-24,765.1692123341063
2001-01-25,772.0705483438994
2001-01-26,769.819150368425
2001-01-29,774.6337019210978
2001-01-30,770.6108314620969
2001-01-31,779.2742742064029
2001-02-01,770.1332179868714
2001-02-02,773.5072212730349
2001-02-05,773.9875882258269
2001-02-06,776.9079116767033
2001-02-07,769.8585611827486
2001-02-08,773.9160647251581
2001-02-09,776.468764261725
2001-02-12,773.1912864896117
2001-02-13,774.8149379390223
2001-02-14,772.1238766001321
2001-02-15,768.5638244431678
2001-02-16,765.1392625106585
2001-02-19,762.9240303664411
2001-02-20,763.1619383353336
2001-02-21,752.0645409620238
2001-02-22,738.2911133936988
2001-02-23,733.5362254066168
2001-02-26,740.6236033393616
2001-02-27,744.3263641240021
2001-02-28,740.1147603393222
2001-03-01,731.5646258578879
2001-03-02,731.3485661293332
2001-03-05,731.9641782739069
2001-03-06,738.8772467928945
2001-03-07,740.067848321133
2001-03-08,738.9288441519024
2001-03-09,741.7694046461836
2001-03-12,729.4435972095359
2001-03-13,719.0007694660426
2001-03-14,711.3976372080214
2001-03-15,714.4789147133533
2001-03-16,699.7835708263572
2001-03-19,691.8494624640242
2001-03-20,699.5940154929514
2001-03-21,689.7730571511064
2001-03-22,663.0591321628079
2001-03-23,669.1894060404546
2001-03-26,692.2369146765961
2001-03-27,702.9302442587814
2001-03-28,693.0690701807846
2001-03-29,698.3300399785459
2001-03-30,704.7872434681761
2001-04-02,704.6082014283055
2001-04-03,688.7317330610182
2001-04-04,685.2848451631638
2001-04-05,698.3584498276781
2001-04-06,699.6617840790478
2001-04-09,712.4343418523448
2001-04-10,726.5257254737236
2001-04-11,723.5347621317936
2001-04-12,727.449941853139
2001-04-13,727.449941853139
2001-04-16,727.4499418531392
2001-04-17,727.4802840717825
2001-04-18,738.106787313918
2001-04-19,724.6925688529765
2001-04-20,719.7769036533105
2001-04-23,715.4272533570529
2001-04-24,726.4802503806902
2001-04-25,727.863448092712
2001-04-26,737.5041524210292
2001-04-27,746.5635541803716
2001-04-30,746.547643104763
2001-05-01,746.9515888443843
2001-05-02,741.8533487873665
2001-05-03,728.4664631245555
2001-05-04,724.7700837362529
2001-05-07,730.7595502108431
2001-05-08,731.8229095743304
2001-05-09,730.9678374455168
2001-05-10,748.6127247786469
2001-05-11,744.0169702220622
2001-05-14,742.2659610548371
2001-05-15,748.4053807981851
2001-05-16,744.1059788921305
2001-05-17,751.043224599367
2001-05-18,760.655038583408
2001-05-21,762.904087925539
2001-05-22,770.6656413534057
2001-05-23,769.2409524748647
2001-05-24,771.4300597532526
2001-05-25,766.4466118998517
2001-05-28,770.281178144653
2001-05-29,772.4525160915733
2001-05-30,767.9622149151742
2001-05-31,769.5345549155106
2001-06-01,763.7557148390549
2001-06-04,763.7545890682844
2001-06-05,770.4088444657227
2001-06-06,766.3332161151906
2001-06-07,762.5459007134249
2001-06-08,760.9078918699208
2001-06-11,758.035376972383
2001-06-12,749.9108528252242
2001-06-13,753.9514972933573
2001-06-14,747.7506965855296
2001-06-15,741.1642755096475
2001-06-18,738.3225189074416
2001-06-19,734.9198080182282
2001-06-20,734.9793598132338
2001-06-21,739.0868823745182
2001-06-22,740.5800487391306
2001-06-25,745.4472968941088
2001-06-26,738.8420525854833
2001-06-27,731.525114105506
2001-06-28,729.5518760326505
2001-06-29,740.7328458000585
2001-07-02,749.9426725751591
2001-07-03,741.2164239842937
2001-07-04,740.4304370938036
2001-07-05,745.0056686344327
2001-07-06,732.7437274305755
2001-07-09,730.077544307556
2001-07-10,724.4987056939555
2001-07-11,714.1420868388063
2001-07-12,715.9641259136553
2001-07-13,718.1782324324236
2001-07-16,710.4366521876258
2001-07-17,713.1264075485499
2001-07-18,697.2198030745474
2001-07-19,700.3093308691394
2001-07-20,697.5648182752601
2001-07-23,700.8953847463848
2001-07-24,695.5003556016278
2001-07-25,685.1842987274007
2001-07-26,690.4588830240297
2001-07-27,699.6723469915304
2001-07-30,708.450985510885
2001-07-31,712.6541722211614
2001-08-01,715.6317334144445
2001-08-02,706.1511937050628
2001-08-03,695.1921874178386
2001-08-06,701.1705953055971
2001-08-07,703.1133222770325
2001-08-08,696.2340469996678
2001-08-09,684.7565326779468
2001-08-10,676.5194294173217
2001-08-13,681.7184037059453
2001-08-14,687.854878571741
2001-08-15,682.6717240302912
2001-08-16,686.3299790021218
2001-08-17,676.8043200644803
2001-08-20,676.2938109596778
2001-08-21,682.9495403554118
2001-08-22,682.8907203969464
2001-08-23,689.3334757713758
2001-08-24,696.1322465842245
2001-08-27,699.543691147154
2001-08-28,690.7113747376657
2001-08-29,693.3157347765585
2001-08-30,683.9736455466445
2001-08-31,678.4225289985693
2001-09-03,669.9093160762557
2001-09-04,676.8520089358077
2001-09-05,670.1831903415357
2001-09-06,658.8544805387977
2001-09-07,637.0707254132807
2001-09-10,631.0743927037593
2001-09-11,602.561258437621
2001-09-12,602.9292008700015
2001-09-13,608.1882519257673
2001-09-14,572.0660208837373
2001-09-17,588.6947156395906
2001-09-18,590.9447905081792
2001-09-19,569.8854126600297
2001-09-20,536.8757732931363
2001-09-21,508.5248654094918
2001-09-24,543.0756957998337
2001-09-25,552.1229781183326
2001-09-26,561.105192199498
2001-09-27,571.4756525580074
2001-09-28,595.3466010394717
2001-10-01,574.5106554281747
2001-10-02,588.535077754958
2001-10-03,582.8231473037241
2001-10-04,606.1675113044023
2001-10-05,599.091251525165
2001-10-08,597.1208607759739
2001-10-09,597.2115548430087
2001-10-10,617.51949831088
2001-10-11,623.201644171608
2001-10-12,621.1358675893415
2001-10-15,591.1800156971436
2001-10-16,591.2508500018414
2001-10-17,607.9960557729157
2001-10-18,592.5202120883573
2001-10-19,579.2767768061302
2001-10-22,591.0081079717806
2001-10-23,610.3190762600907
2001-10-24,605.777561882228
2001-10-25,594.3580000160705
2001-10-26,613.457828238827
2001-10-29,605.1991342353025
2001-10-30,589.1754917731784
2001-10-31,595.3313439903234
2001-11-01,602.6407571643787
2001-11-02,604.1579790682081
2001-11-05,616.5695992841879
2001-11-06,610.108327361432
2001-11-07,615.9747455494313
2001-11-08,630.7328461619968
2001-11-09,623.7815759640139
2001-11-12,608.5226027008754
2001-11-13,632.4921507416
2001-11-14,619.0510229356942
2001-11-15,605.5315270706723
2001-11-16,617.9556368515465
2001-11-19,622.4643356329061
2001-11-20,625.7098660906373
2001-11-21,621.5967980056732
2001-11-22,628.8802312982574
2001-11-23,630.3815199017818
2001-11-26,624.7313196183223
2001-11-27,615.2667216838126
2001-11-28,606.0542912097442
2001-11-29,607.5515526754834
2001-11-30,606.6679385689788
2001-12-03,604.152144494751
2001-12-04,607.2081715270423
2001-12-05,618.8736226264754
2001-12-06,617.2746911640321
2001-12-07,611.8123432752466
2001-12-10,602.2593635353086
2001-12-11,604.8878249341238
2001-12-12,593.8109926017515
2001-12-13,585.4446862798347
2001-12-14,583.9384577774983
2001-12-17,600.1077990479037
2001-12-18,598.0495877155208
2001-12-19,595.008267652453
2001-12-20,591.3110563442534
2001-12-21,609.4296585824516
2001-12-24,609.5145981196334
2001-12-25,609.5145981196334
2001-12-26,609.5145981196334
2001-12-27,620.7560622964284
2001-12-28,625.3301502817287
2001-12-31,625.3301524970124
2002-01-01,625.3301524970124
2002-01-02,608.8092260845128
2002-01-03,616.0299819971132
2002-01-04,615.2026214694757
2002-01-07,614.8524163535959
2002-01-08,611.7012554455764
2002-01-09,617.8421203946447
2002-01-10,611.5317291542127
2002-01-11,619.434175058481
2002-01-14,605.7531469182717
2002-01-15,613.8110208670205
2002-01-16,610.494809806769
2002-01-17,618.7422571200857
2002-01-18,617.2809611625777
2002-01-21,617.5006252593549
2002-01-22,619.3287176021162
2002-01-23,622.8645823490805
2002-01-24,634.4340303428233
2002-01-25,638.1410521441771
2002-01-28,642.9395612957522
2002-01-29,633.6346097267547
2002-01-30,626.9292667551736
2002-01-31,636.3868341235438
2002-02-01,640.712644551225
2002-02-04,635.3460737012988
2002-02-05,622.5763154128513
2002-02-06,620.3885274850011
2002-02-07,621.6358886444453
2002-02-08,618.1611442902528
2002-02-11,624.6465768985094
2002-02-12,626.6030053093507
2002-02-13,628.5672900740765
2002-02-14,635.0390490861564
2002-02-15,635.1515098829415
2002-02-18,631.598734761054
2002-02-19,620.3310052028969
2002-02-20,616.8412224783314
2002-02-21,627.614882102232
2002-02-22,623.0843546357395
2002-02-25,630.0587735270389
2002-02-26,632.9934007006366
2002-02-27,641.2360054728108
2002-02-28,645.1251240335924
2002-03-01,649.6221218998622
2002-03-04,661.2426410804021
2002-03-05,658.7413964919264
2002-03-06,659.6948712163683
2002-03-07,666.4949324519501
2002-03-08,666.5480399309689
2002-03-11,669.6134127279823
2002-03-12,671.0798600230896
2002-03-13,666.9786359233975
2002-03-14,664.0099069128416
2002-03-15,671.4713965828784
2002-03-18,674.6266998185259
2002-03-19,679.5906258416318
2002-03-20,679.1556373852809
2002-03-21,674.6112951194182
2002-03-22,677.6956045420189
2002-03-25,672.2323704660014
2002-03-26,673.4696183656846
2002-03-27,676.320290351854
2002-03-28,685.1287912733669
2002-03-29,685.1287912733669
2002-04-01,685.1287912733669
2002-04-02,683.2509465449494
2002-04-03,679.0825837048741
2002-04-04,670.0210643130578
2002-04-05,668.9043546873415
2002-04-08,661.1834492593312
2002-04-09,664.1249254075468
2002-04-10,670.5057657068752
2002-04-11,664.110493901968
2002-04-12,663.6843113093578
2002-04-15,665.620251288401
2002-04-16,678.3488402652971
2002-04-17,678.7471067236453
2002-04-18,681.1449334733103
2002-04-19,682.4027955136056
2002-04-22,680.4263609089261
2002-04-23,675.9366386024988
2002-04-24,666.6564467846722
2002-04-25,660.9525747921605
2002-04-26,660.5570680530484
2002-04-29,655.0870241874281
2002-04-30,665.3287102199727
2002-05-01,665.3287072040295
2002-05-02,659.8536524309428
2002-05-03,661.6437081621331
2002-05-06,652.0950277077351
2002-05-07,649.6169769823704
2002-05-08,657.0064629596283
2002-05-09,659.7151173242588
2002-05-10,654.8024583076088
2002-05-13,659.7337431878382
2002-05-14,669.316866864167
2002-05-15,671.4169790686285
2002-05-16,670.4772152248763
2002-05-17,664.9897628225898
2002-05-20,661.4208543228136
2002-05-21,660.0990467784283
2002-05-22,652.9393047063214
2002-05-23,661.4094096039751
2002-05-24,665.9014961528221
2002-05-27,666.6264114611793
2002-05-28,660.9250662060151
2002-05-29,657.9167543691254
2002-05-30,649.7325717617994
2002-05-31,660.7994868827493
2002-06-03,652.3258681570907
2002-06-04,632.4591702835793
2002-06-05,635.4076473174604
2002-06-06,639.0674970792289
2002-06-07,625.7481804904025
2002-06-10,620.8047816883277
2002-06-11,630.2747673449212
2002-06-12,612.5797131297095
2002-06-13,609.7522188598605
2002-06-14,592.7106626853727
2002-06-17,613.6568378770359
2002-06-18,615.7013693051322
2002-06-19,606.9576304595656
2002-06-20,593.5476144741773
2002-06-21,588.2889865851726
2002-06-24,574.3976781096875
2002-06-25,593.3303064862923
2002-06-26,579.0537307125168
2002-06-27,586.3535084027985
2002-06-28,613.0994996106407
2002-07-01,615.0598281841346
2002-07-02,597.2404460502819
2002-07-03,586.3196924829832
2002-07-04,604.7973067844704
2002-07-05,624.7405762934997
2002-07-08,620.2822808229332
2002-07-09,614.7658378312518
2002-07-10,577.1220560346649
2002-07-11,553.9609537853729
2002-07-12,548.9327686584842
2002-07-15,509.58171658189457
2002-07-16,502.3728982536142
2002-07-17,521.9983235771903
2002-07-18,526.9346642958307
2002-07-19,508.6170216185969
2002-07-22,464.09514413915446
2002-07-23,458.26508449845545
2002-07-24,446.8565289448461
2002-07-25,471.48678758342646
2002-07-26,472.1510160294897
2002-07-29,501.968570943666
2002-07-30,494.49044042273357
2002-07-31,507.7875929135356
2002-08-01,477.74960256281713
