Date,NORWAY IMI VALUE
1999-12-21,263.1250935774299
1999-12-22,269.63196222361233
1999-12-23,270.92491407110026
1999-12-24,270.92491407110026
1999-12-27,277.040639722276
1999-12-28,276.63424984350854
1999-12-29,275.9080233866868
1999-12-30,281.2790953555236
1999-12-31,281.2790953555236
2000-01-03,284.9757642407432
2000-01-04,274.2110127779897
2000-01-05,267.5768226460265
2000-01-06,271.3508846402641
2000-01-07,275.42555179007695
2000-01-10,277.91151360625327
2000-01-11,275.46475605416583
2000-01-12,273.0762502049002
2000-01-13,277.95803158835236
2000-01-14,281.4594262557965
2000-01-17,280.4458662919845
2000-01-18,279.82829660503717
2000-01-19,280.7477265219261
2000-01-20,280.9170476913923
2000-01-21,281.147065871946
2000-01-24,283.7764111933649
2000-01-25,277.22797948187286
2000-01-26,277.97409762452577
2000-01-27,276.9700782172439
2000-01-28,274.99136515523435
2000-01-31,268.83190238778116
2000-02-01,268.9282967660169
2000-02-02,272.5776437293902
2000-02-03,274.69172434948314
2000-02-04,273.16799642386354
2000-02-07,271.0006462560198
2000-02-08,271.16079493872746
2000-02-09,267.74936130164036
2000-02-10,271.15965074848805
2000-02-11,270.51509838771824
2000-02-14,270.27566402456887
2000-02-15,271.2662530358276
2000-02-16,271.1189887239366
2000-02-17,267.6718394425711
2000-02-18,266.79153420294665
2000-02-21,264.7122929378556
2000-02-22,263.5918161011514
2000-02-23,267.9935152204281
2000-02-24,268.20606413979
2000-02-25,266.469677333471
2000-02-28,265.12435885623484
2000-02-29,266.3197792555502
2000-03-01,267.9979885111443
2000-03-02,266.3418169037482
2000-03-03,268.93507137642194
2000-03-06,267.5014759955193
2000-03-07,271.5188753053725
2000-03-08,273.07272941639394
2000-03-09,271.57728411984414
2000-03-10,272.85228900798165
2000-03-13,265.738466519409
2000-03-14,267.77581200339534
2000-03-15,264.6584065829175
2000-03-16,266.1603907990991
2000-03-17,266.4317884963023
2000-03-20,264.6354099735941
2000-03-21,264.3772939199979
2000-03-22,267.6866588639912
2000-03-23,264.83416514119534
2000-03-24,264.1855749465416
2000-03-27,261.78013185101423
2000-03-28,264.15860558961174
2000-03-29,261.81246400384896
2000-03-30,263.1074791797677
2000-03-31,269.3333706625792
2000-04-03,270.6240761734345
2000-04-04,269.75326553114894
2000-04-05,261.3926087083173
2000-04-06,265.58120079053884
2000-04-07,269.25022820974334
2000-04-10,266.7916944693262
2000-04-11,263.4174219036613
2000-04-12,264.37235784427287
2000-04-13,263.6578777847744
2000-04-14,259.17862372174255
2000-04-17,258.61963937784896
2000-04-18,262.15633539976983
2000-04-19,263.72374979120366
2000-04-20,263.9425412915262
2000-04-21,263.9425412915262
2000-04-24,264.5091388054169
2000-04-25,264.48941331920423
2000-04-26,266.95476703704406
2000-04-27,263.0818178541225
2000-04-28,267.95059904485106
2000-05-01,268.5361432365121
2000-05-02,273.6103345142875
2000-05-03,280.88123629333916
2000-05-04,279.5268300149547
2000-05-05,279.97977534390617
2000-05-08,280.60361241602806
2000-05-09,282.68033153587504
2000-05-10,278.6004188369544
2000-05-11,277.1574766370433
2000-05-12,280.0102041655524
2000-05-15,278.67284432889477
2000-05-16,283.76411764523334
2000-05-17,284.24369806537317
2000-05-18,288.28833024735695
2000-05-19,287.13012967892126
2000-05-22,283.84944024879167
2000-05-23,282.64854462590927
2000-05-24,279.0160204657812
2000-05-25,280.6311591725815
2000-05-26,277.3776301212429
2000-05-29,275.8195326439966
2000-05-30,277.72745745545336
2000-05-31,277.09120379457016
2000-06-01,277.0420751855308
2000-06-02,279.59865057507665
2000-06-05,278.35016116743026
2000-06-06,275.28167352234965
2000-06-07,276.4180463085592
2000-06-08,275.97366406723944
2000-06-09,277.62658305232344
2000-06-12,278.3425676557543
2000-06-13,281.39694092162404
2000-06-14,283.2443175681391
2000-06-15,285.7787322725714
2000-06-16,286.84961019486195
2000-06-19,286.68238812977575
2000-06-20,285.9421908130067
2000-06-21,283.19560623040695
2000-06-22,284.9960295582689
2000-06-23,287.1560294870615
2000-06-26,288.152879565732
2000-06-27,286.9988914289643
2000-06-28,290.8811226948058
2000-06-29,290.79489185929333
2000-06-30,291.66966030013293
2000-07-03,295.0681334842474
2000-07-04,294.3077028978696
2000-07-05,292.61342729756495
2000-07-06,292.32129484726295
2000-07-07,294.99302635169386
2000-07-10,294.45520188065314
2000-07-11,294.90661866526824
2000-07-12,301.27176212681536
2000-07-13,302.5432515889836
2000-07-14,304.8089262895937
2000-07-17,302.35401214398286
2000-07-18,301.11945262635254
2000-07-19,301.98764520589543
2000-07-20,300.30535420125676
2000-07-21,298.9732988219915
2000-07-24,299.3091143792458
2000-07-25,299.109541633481
2000-07-26,298.9927535842459
2000-07-27,296.4027544090933
2000-07-28,299.8737984371186
2000-07-31,296.6131764104226
2000-08-01,296.55582353035516
2000-08-02,297.7266472197515
2000-08-03,299.29655014713757
2000-08-04,302.47753156642625
2000-08-07,302.58997044776714
2000-08-08,302.07541901143276
2000-08-09,306.9828481851946
2000-08-10,303.7918884691872
2000-08-11,307.9623763961099
2000-08-14,313.5605765304493
2000-08-15,314.3051684678384
2000-08-16,315.66163351462995
2000-08-17,316.8218739927649
2000-08-18,320.2788113580772
2000-08-21,326.91443834712214
2000-08-22,323.74276855557736
2000-08-23,323.8674491611494
2000-08-24,322.7559040558599
2000-08-25,321.64800697184063
2000-08-28,323.05868733174293
2000-08-29,323.6654832585246
2000-08-30,324.890227840375
2000-08-31,325.72975538993205
2000-09-01,323.53923910434145
2000-09-04,322.0334032109271
2000-09-05,319.64554740702613
2000-09-06,321.1330598207797
2000-09-07,324.95004435530797
2000-09-08,326.27028900428354
2000-09-11,326.71930946331213
2000-09-12,333.2276610644538
2000-09-13,330.7454847182599
2000-09-14,331.3358871014901
2000-09-15,332.07694027883934
2000-09-18,332.32139770469314
2000-09-19,331.08250785060847
2000-09-20,329.8499404343776
2000-09-21,325.3771647257428
2000-09-22,320.2055937242679
2000-09-25,318.27301312283544
2000-09-26,315.6764332767773
2000-09-27,317.7300577798366
2000-09-28,318.12558778336916
2000-09-29,318.76395502719913
2000-10-02,318.2488118493383
2000-10-03,321.6646715463062
2000-10-04,319.8273670978762
2000-10-05,317.9564004575664
2000-10-06,318.02049759951086
2000-10-09,315.8421441027909
2000-10-10,316.14551803912326
2000-10-11,312.5572440587088
2000-10-12,315.49744580317076
2000-10-13,314.1127244429918
2000-10-16,313.1131880646945
2000-10-17,307.7294484748174
2000-10-18,300.7322559332095
2000-10-19,306.93694576093355
2000-10-20,310.0281855003609
2000-10-23,313.3955168687376
2000-10-24,314.62853268173575
2000-10-25,313.6640721952709
2000-10-26,312.5850792065115
2000-10-27,313.9217139400286
2000-10-30,312.17512406082864
2000-10-31,316.7725985239127
2000-11-01,316.1872321329831
2000-11-02,320.3282409661286
2000-11-03,323.75879811047963
2000-11-06,323.0615068329525
2000-11-07,321.54890708288076
2000-11-08,324.1219371166721
2000-11-09,322.91920356333753
2000-11-10,318.95195902337645
2000-11-13,315.5161196035219
2000-11-14,316.6639375713223
2000-11-15,318.37382646319224
2000-11-16,318.883773676687
2000-11-17,317.10862669201066
2000-11-20,313.21294041914666
2000-11-21,309.0910336052144
2000-11-22,305.8675899550043
2000-11-23,309.74313054717595
2000-11-24,312.42327920733214
2000-11-27,315.3822162340671
2000-11-28,311.53751602225395
2000-11-29,310.0044820544286
2000-11-30,302.8445943028258
2000-12-01,303.9682938759614
2000-12-04,295.0145180613533
2000-12-05,297.5806852875505
2000-12-06,301.70992904616253
2000-12-07,294.73297345299994
2000-12-08,297.51158374520566
2000-12-11,302.8418441802855
2000-12-12,302.797163175364
2000-12-13,304.36974155541196
2000-12-14,301.1514141613711
2000-12-15,300.76432776143423
2000-12-18,299.1278088244376
2000-12-19,300.132722778222
2000-12-20,290.1803569703272
2000-12-21,286.1593833756537
2000-12-22,292.6705779413488
2000-12-25,292.6705779413488
2000-12-26,291.85952536175074
2000-12-27,296.413800564646
2000-12-28,297.7323314966102
2000-12-29,298.6697953583851
2001-01-01,298.6697953583851
2001-01-02,301.77571526273283
2001-01-03,297.19177275288706
2001-01-04,300.0883892331855
2001-01-05,302.9710254627369
2001-01-08,303.77047525385444
2001-01-09,304.90534940246437
2001-01-10,304.3176340166045
2001-01-11,303.7612318555755
2001-01-12,301.6570816172753
2001-01-15,301.25487818903395
2001-01-16,299.87883951686104
2001-01-17,301.1188055428804
2001-01-18,297.83453087766384
2001-01-19,296.20125658725283
2001-01-22,296.55688256836106
2001-01-23,294.9250372396613
2001-01-24,297.2103590872104
2001-01-25,296.74246230080297
2001-01-26,299.5533755370638
2001-01-29,302.9337386708285
2001-01-30,306.63128396361907
2001-01-31,304.9679966290539
2001-02-01,306.89210864380965
2001-02-02,308.7032403882549
2001-02-05,308.1620736877085
2001-02-06,312.2924639936655
2001-02-07,311.8748168400465
2001-02-08,312.0965116756556
2001-02-09,311.19933242213574
2001-02-12,306.10506011970364
2001-02-13,305.9390711379014
2001-02-14,303.4560073831066
2001-02-15,302.6541285265649
2001-02-16,301.62581846012387
2001-02-19,302.78008381022187
2001-02-20,303.270963721011
2001-02-21,301.91109930932294
2001-02-22,304.2636010063117
2001-02-23,303.69414156217135
2001-02-26,305.5922383567267
2001-02-27,306.60286971064465
2001-02-28,306.48655886225424
2001-03-01,300.6824502839903
2001-03-02,301.56981408750244
2001-03-05,304.3837339832613
2001-03-06,309.46686380784536
2001-03-07,307.8787840888503
2001-03-08,308.8305672442001
2001-03-09,307.7946764547014
2001-03-12,302.9250502105141
2001-03-13,297.5063157918175
2001-03-14,290.1328093372618
2001-03-15,295.09432698902276
2001-03-16,291.71007341235514
2001-03-19,291.5833669963977
2001-03-20,294.25538648091054
2001-03-21,292.95842840874946
2001-03-22,288.09070629999337
2001-03-23,286.3001316402548
2001-03-26,288.6802904615539
2001-03-27,291.14734610485954
2001-03-28,290.1762277499347
2001-03-29,291.40372413303567
2001-03-30,294.6740631444498
2001-04-02,295.6093563276032
2001-04-03,291.4425019390925
2001-04-04,287.0139711388588
2001-04-05,290.69328344763966
2001-04-06,292.6310803517308
2001-04-09,293.53297915290784
2001-04-10,301.41267425150056
2001-04-11,304.78280989684873
2001-04-12,304.6458614730947
2001-04-13,304.6458614730947
2001-04-16,304.66356667661313
2001-04-17,304.5241749982075
2001-04-18,307.82689487544803
2001-04-19,302.52021565641354
2001-04-20,300.9052056687394
2001-04-23,301.8817912567342
2001-04-24,306.1028020812573
2001-04-25,304.0393053897076
2001-04-26,304.54091600448163
2001-04-27,309.0755568225427
2001-04-30,313.22216380649655
2001-05-01,313.4102363624726
2001-05-02,312.2371865529162
2001-05-03,306.9618934554301
2001-05-04,306.9550414267442
2001-05-07,310.0025514200387
2001-05-08,312.5332476504064
2001-05-09,313.1808406342453
2001-05-10,313.58197563660565
2001-05-11,317.00851206497254
2001-05-14,311.6979107928241
2001-05-15,313.5188409355471
2001-05-16,310.8661884135603
2001-05-17,311.9553089287218
2001-05-18,318.58283294343556
2001-05-21,322.56369271805085
2001-05-22,322.62310799834705
2001-05-23,320.21159924933716
2001-05-24,321.57865412236674
2001-05-25,325.3451774339238
2001-05-28,323.99678369384446
2001-05-29,321.47865725439544
2001-05-30,319.91007225071263
2001-05-31,319.3055189176244
2001-06-01,316.71467622785144
2001-06-04,316.6565025326489
2001-06-05,318.79517936737386
2001-06-06,320.572440816028
2001-06-07,319.38989125832023
2001-06-08,320.4489324945168
2001-06-11,317.0670834817705
2001-06-12,311.0072284300872
2001-06-13,317.5658038134107
2001-06-14,312.11782737472583
2001-06-15,311.64391114362996
2001-06-18,310.7258791209193
2001-06-19,315.9612041433949
2001-06-20,314.0333862412596
2001-06-21,311.66472593319696
2001-06-22,313.013163461469
2001-06-25,310.18472449871905
2001-06-26,308.21023292571914
2001-06-27,307.77173194490774
2001-06-28,310.99032455894815
2001-06-29,310.924430273805
2001-07-02,311.69906773498803
2001-07-03,313.38366482767145
2001-07-04,313.59697305134085
2001-07-05,314.3531283125512
2001-07-06,313.3471589815022
2001-07-09,311.5113927075904
2001-07-10,309.85091330404674
2001-07-11,306.6757499055346
2001-07-12,307.6263555081547
2001-07-13,308.2846418840655
2001-07-16,303.83893240184864
2001-07-17,301.74358469136826
2001-07-18,299.5914832209899
2001-07-19,304.10106247090476
2001-07-20,302.7711476145858
2001-07-23,304.5016515446931
2001-07-24,301.5434826126672
2001-07-25,298.09349815015395
2001-07-26,301.8148645505518
2001-07-27,303.70307000172477
2001-07-30,304.75076711006943
2001-07-31,304.0612258808808
2001-08-01,303.5933614948392
2001-08-02,304.38791198883973
2001-08-03,302.9871922598472
2001-08-06,301.81766338976854
2001-08-07,302.69849269300266
2001-08-08,302.2017799912519
2001-08-09,300.4025690289256
2001-08-10,300.50084704367964
2001-08-13,298.90301115139505
2001-08-14,300.8116085147961
2001-08-15,298.18151736572065
2001-08-16,297.6298530106597
2001-08-17,295.0262460874736
2001-08-20,293.37176860755085
2001-08-21,295.8590992392183
2001-08-22,296.14158570107196
2001-08-23,293.96538330696507
2001-08-24,298.4384761328168
2001-08-27,297.05985427336776
2001-08-28,296.3045923649297
2001-08-29,294.15880166638397
2001-08-30,293.4766793621249
2001-08-31,292.5096223863313
2001-09-03,292.17013165591
2001-09-04,295.8773236536553
2001-09-05,298.14849636895923
2001-09-06,295.69718066305927
2001-09-07,290.92459466177263
2001-09-10,284.1614737677615
2001-09-11,289.00775738610565
2001-09-12,276.20524969864726
2001-09-13,277.0809212072815
2001-09-14,271.1942369927987
2001-09-17,269.1141167425014
2001-09-18,264.5601093311049
2001-09-19,258.67445473954933
2001-09-20,247.8998203700661
2001-09-21,234.18586989787778
2001-09-24,243.32629199062424
2001-09-25,246.95324085923377
2001-09-26,246.30852345816382
2001-09-27,246.60274320642077
2001-09-28,247.60322675217014
2001-10-01,243.6059308928767
2001-10-02,244.79431043697303
2001-10-03,243.1857860519247
2001-10-04,245.73779695896772
2001-10-05,244.46936514690157
2001-10-08,244.24288797136967
2001-10-09,245.78709469661447
2001-10-10,247.18112087356405
2001-10-11,251.71608980887595
2001-10-12,250.41105976547965
2001-10-15,245.99360922735445
2001-10-16,246.8437745058121
2001-10-17,254.29575457883877
2001-10-18,250.46955442888478
2001-10-19,247.09110942120685
2001-10-22,248.53355114285196
2001-10-23,253.87338772644233
2001-10-24,253.90189778058118
2001-10-25,251.71941462899997
2001-10-26,258.55629632957846
2001-10-29,256.28062534086274
2001-10-30,253.3847258614152
2001-10-31,253.08208819714272
2001-11-01,252.93525355690923
2001-11-02,253.65843372440165
2001-11-05,257.44489969067257
2001-11-06,258.8447591824007
2001-11-07,261.07130106990616
2001-11-08,265.32015225169914
2001-11-09,266.40939328357115
2001-11-12,261.5677302261271
2001-11-13,266.2150875780682
2001-11-14,269.0018452509656
2001-11-15,266.0343824236023
2001-11-16,261.7604537488203
2001-11-19,264.3890222382522
2001-11-20,266.2609585779106
2001-11-21,263.6163568613598
2001-11-22,266.1747044140453
2001-11-23,265.01811355004537
2001-11-26,264.8392562648577
2001-11-27,265.8651172905727
2001-11-28,265.4576236548618
2001-11-29,266.673035085269
2001-11-30,267.3469363358422
2001-12-03,268.44997246418694
2001-12-04,272.4994020364308
2001-12-05,275.7306279315472
2001-12-06,277.0193304673494
2001-12-07,275.7167713087525
2001-12-10,274.0549978622351
2001-12-11,274.9430443253583
2001-12-12,276.8697565635564
2001-12-13,271.82735565431204
2001-12-14,269.89697727296976
2001-12-17,268.8303961249331
2001-12-18,272.48408046262864
2001-12-19,271.87637255533707
2001-12-20,274.7069714552324
2001-12-21,276.1345061469305
2001-12-24,275.3563720004056
2001-12-25,275.3563720004056
2001-12-26,275.49507114354594
2001-12-27,282.5974191977725
2001-12-28,285.50726303081075
2001-12-31,284.7566618362518
2002-01-01,284.7566618362518
2002-01-02,283.45098521176743
2002-01-03,286.25470346836613
2002-01-04,288.00678288275304
2002-01-07,287.74464127779527
2002-01-08,285.6367800650099
2002-01-09,288.40596251716363
2002-01-10,286.3909424410134
2002-01-11,284.7148016931761
2002-01-14,281.09120631115974
2002-01-15,278.9153329154778
2002-01-16,277.7347519766442
2002-01-17,280.5319810802238
2002-01-18,280.0669825543349
2002-01-21,279.14407533020756
2002-01-22,280.95774215836207
2002-01-23,277.907011219753
2002-01-24,283.1627285313275
2002-01-25,284.12389778658223
2002-01-28,287.52052087190305
2002-01-29,285.84099377523546
2002-01-30,281.95803684627305
2002-01-31,284.6062318365402
2002-02-01,285.500737943754
2002-02-04,285.58813304729296
2002-02-05,283.71121589682724
2002-02-06,284.1902666898194
2002-02-07,282.06332360899995
2002-02-08,279.85095618144936
2002-02-11,280.9158459306024
2002-02-12,281.71547167380635
2002-02-13,285.29368739901827
2002-02-14,289.97863528134417
2002-02-15,290.56438781918587
2002-02-18,289.8092292415316
2002-02-19,287.3563294518067
2002-02-20,285.2776644355624
2002-02-21,288.653383700704
2002-02-22,289.7643407846291
2002-02-25,291.85041365534715
2002-02-26,293.5994637024526
2002-02-27,299.82153845420174
2002-02-28,300.09959100178713
2002-03-01,300.8407068868676
2002-03-04,303.61503790611897
2002-03-05,305.7653978818293
2002-03-06,303.6838353708004
2002-03-07,309.49422726162356
2002-03-08,314.8283694538629
2002-03-11,311.7830042073563
2002-03-12,312.1693999487004
2002-03-13,309.24836661128285
2002-03-14,310.6024041611271
2002-03-15,311.13275326378874
2002-03-18,311.92957410507694
2002-03-19,315.43114870489876
2002-03-20,314.55661362498785
2002-03-21,318.4273192524942
2002-03-22,319.16885967943
2002-03-25,319.0970234887921
2002-03-26,319.84143726788955
2002-03-27,322.67065421516486
2002-03-28,322.96275537872225
2002-03-29,322.96275537872225
2002-04-01,322.7547945819996
2002-04-02,328.9239269025271
2002-04-03,330.5154108573705
2002-04-04,326.61276744555335
2002-04-05,323.3462920849365
2002-04-08,325.7015415176267
2002-04-09,322.7338519243906
2002-04-10,321.28065749879886
2002-04-11,322.25339496341985
2002-04-12,322.3850081181233
2002-04-15,323.56737613212175
2002-04-16,326.47484896020904
2002-04-17,327.32883196013216
2002-04-18,328.8257297524145
2002-04-19,327.8414790410883
2002-04-22,326.4250765409074
2002-04-23,325.88250134015897
2002-04-24,326.4008204721661
2002-04-25,321.8838662207211
2002-04-26,321.889233598718
2002-04-29,320.23513962110616
2002-04-30,324.03826463972894
2002-05-01,324.2008876598673
2002-05-02,331.7116014528207
2002-05-03,330.97167484211076
2002-05-06,328.04751698152796
2002-05-07,321.9573663939424
2002-05-08,326.7434083529404
2002-05-09,327.39202170807584
2002-05-10,330.2667335357537
2002-05-13,333.03522703917724
2002-05-14,336.41150775511375
2002-05-15,333.431235985238
2002-05-16,337.87172649391766
2002-05-17,337.0330497254968
2002-05-20,337.91569782963427
2002-05-21,336.16272213382865
2002-05-22,333.05083148935563
2002-05-23,335.3236861624141
2002-05-24,335.4479113176289
2002-05-27,335.7090016175616
2002-05-28,335.63814849778595
2002-05-29,328.32267668289666
2002-05-30,326.129178246032
2002-05-31,322.640692120825
2002-06-03,323.8757546357069
2002-06-04,316.0014303922713
2002-06-05,314.8856716727085
2002-06-06,317.67403798871595
2002-06-07,308.9848469074666
2002-06-10,312.1248914639567
2002-06-11,315.6182593947633
2002-06-12,317.247770029318
2002-06-13,316.71973606624255
2002-06-14,307.06029144616315
2002-06-17,314.052136779153
2002-06-18,314.4034151242055
2002-06-19,313.99315171396836
2002-06-20,307.2716478639024
2002-06-21,305.3689403617421
2002-06-24,300.47638960935797
2002-06-25,303.49426559820415
2002-06-26,288.59779478850254
2002-06-27,296.76527774786103
2002-06-28,299.22289126245425
2002-07-01,302.3451078795016
2002-07-02,301.60027357582317
2002-07-03,298.6753207066399
2002-07-04,299.63654632452875
2002-07-05,304.4564725491347
2002-07-08,304.781685060791
2002-07-09,302.2706923140478
2002-07-10,300.0704960882794
2002-07-11,296.69416266652513
2002-07-12,289.8714539306321
2002-07-15,288.3055098485447
2002-07-16,285.32729969465055
2002-07-17,287.95516914044515
2002-07-18,287.53230166241275
2002-07-19,281.56422623156226
2002-07-22,268.8686136639492
2002-07-23,257.67251436734546
2002-07-24,243.1179812368382
2002-07-25,252.7362926974887
2002-07-26,253.5698845021144
2002-07-29,259.48093553812794
