Date,IRELAND IMI VALUE
1999-05-19,412.42946557709257
1999-05-20,419.90309797313336
1999-05-21,420.7402903001383
1999-05-24,433.44306861948326
1999-05-25,425.95347490462444
1999-05-26,426.1579508828138
1999-05-27,426.39158578402623
1999-05-28,421.3072150092691
1999-05-31,419.0883471666774
1999-06-01,411.781037469157
1999-06-02,412.1126423052471
1999-06-03,411.4568086966168
1999-06-04,409.79655988226835
1999-06-07,409.93546378790415
1999-06-08,411.45184424503435
1999-06-09,412.48957054896334
1999-06-10,414.541984744666
1999-06-11,416.94995464297756
1999-06-14,410.6293451757746
1999-06-15,407.1868323216551
1999-06-16,409.77965580321285
1999-06-17,409.7193627429217
1999-06-18,412.6244481258945
1999-06-21,416.7381757827697
1999-06-22,414.55759177049356
1999-06-23,409.0185737136182
1999-06-24,400.72804052052317
1999-06-25,394.25676039884405
1999-06-28,389.58144522040925
1999-06-29,384.3478317424012
1999-06-30,388.2805147825891
1999-07-01,398.5192105700616
1999-07-02,406.8536887412173
1999-07-05,417.0527492798163
1999-07-06,415.5266303326218
1999-07-07,416.7360091234764
1999-07-08,419.2173034208055
1999-07-09,415.71830905997393
1999-07-12,413.2607995536973
1999-07-13,411.1910275095614
1999-07-14,412.10372171506856
1999-07-15,413.56440754598526
1999-07-16,414.78423653636594
1999-07-19,418.416498150318
1999-07-20,411.9210700445467
1999-07-21,405.70514430717117
1999-07-22,403.48501037433186
1999-07-23,401.0612365757788
1999-07-26,396.2361319409455
1999-07-27,399.7134560779969
1999-07-28,402.698570136862
1999-07-29,402.69345070534723
1999-07-30,405.4012655604359
1999-08-02,405.44987954497026
1999-08-03,397.3231661285825
1999-08-04,390.7061738554954
1999-08-05,394.3224054372275
1999-08-06,395.6776350014454
1999-08-09,394.45181160034406
1999-08-10,392.1991352893385
1999-08-11,394.6786130672131
1999-08-12,396.9031990301503
1999-08-13,397.1014662429624
1999-08-16,397.96722204196413
1999-08-17,395.85218815814505
1999-08-18,397.63489067107685
1999-08-19,393.60725445769737
1999-08-20,392.3710922246449
1999-08-23,396.01670486524716
1999-08-24,397.69790078710565
1999-08-25,398.3328422184783
1999-08-26,399.0063285440548
1999-08-27,402.9100925885175
1999-08-30,403.36034340635035
1999-08-31,400.3380430216371
1999-09-01,409.2592963703221
1999-09-02,410.1370472624298
1999-09-03,411.1148643025785
1999-09-06,408.25723082464555
1999-09-07,408.50827690546066
1999-09-08,406.920469693232
1999-09-09,405.3913348884891
1999-09-10,403.38905083903353
1999-09-13,391.9515372493844
1999-09-14,385.6932038689302
1999-09-15,388.22007973328425
1999-09-16,379.9025803192912
1999-09-17,385.1862885053237
1999-09-20,390.4720353018123
1999-09-21,389.6414913313477
1999-09-22,386.0078988464955
1999-09-23,386.6632173455098
1999-09-24,387.0712955116005
1999-09-27,388.22530102121516
1999-09-28,388.1900632185752
1999-09-29,387.8584140472249
1999-09-30,387.52784036764075
1999-10-01,388.9232002245355
1999-10-04,395.0207689487603
1999-10-05,396.87260814982034
1999-10-06,393.4403268085873
1999-10-07,394.5212567272871
1999-10-08,394.2215744192076
1999-10-11,396.80024234694326
1999-10-12,395.2545527936894
1999-10-13,389.9286611942068
1999-10-14,392.3615977935284
1999-10-15,389.52967763636104
1999-10-18,383.4977744338132
1999-10-19,382.94923976887924
1999-10-20,379.1749819117595
1999-10-21,376.3521061896722
1999-10-22,376.1480243339233
1999-10-25,376.1479699688212
1999-10-26,378.2707036925894
1999-10-27,377.1321715355542
1999-10-28,374.57987180011486
1999-10-29,376.7563486862743
1999-11-01,383.0301978900091
1999-11-02,384.55609787193816
1999-11-03,392.71572584979333
1999-11-04,389.3557385098174
1999-11-05,390.1063612021985
1999-11-08,390.83817505309753
1999-11-09,392.10091504523353
1999-11-10,391.27564131756327
1999-11-11,395.3178008245945
1999-11-12,396.50079558237735
1999-11-15,402.23891764041207
1999-11-16,412.51863160686895
1999-11-17,423.20632524293535
1999-11-18,421.84699317387367
1999-11-19,422.7083122130182
1999-11-22,418.4972421934665
1999-11-23,420.33344018044227
1999-11-24,416.1103235103556
1999-11-25,417.2763050113129
1999-11-26,419.914162231099
1999-11-29,419.435448088891
1999-11-30,408.65664692216615
1999-12-01,408.9592937056686
1999-12-02,412.84896530160165
1999-12-03,416.4344929302052
1999-12-06,410.84621827503645
1999-12-07,407.64424302424675
1999-12-08,401.54661521133846
1999-12-09,399.5309509024089
1999-12-10,401.0510288553325
1999-12-13,402.8937261294079
1999-12-14,400.22007526384436
1999-12-15,396.85732461893247
1999-12-16,395.31420638987964
1999-12-17,396.23711830071227
1999-12-20,393.54662043191706
1999-12-21,386.51414066770695
1999-12-22,390.5476994075744
1999-12-23,393.32801107905897
1999-12-24,395.7746794821347
1999-12-27,395.7746918634083
1999-12-28,395.77467826002464
1999-12-29,398.5471223745149
1999-12-30,400.7268048837604
1999-12-31,400.7268354191966
2000-01-03,400.72683541919656
2000-01-04,392.2505756936882
2000-01-05,390.85109000334705
2000-01-06,390.7160188180737
2000-01-07,394.09005675625133
2000-01-10,403.6853136895328
2000-01-11,406.76452970341217
2000-01-12,409.7908280746707
2000-01-13,413.2615989582449
2000-01-14,409.2015438650739
2000-01-17,412.56722842578836
2000-01-18,412.03675967066755
2000-01-19,397.3822281346341
2000-01-20,390.0522331774646
2000-01-21,388.88496220316574
2000-01-24,384.83903988140054
2000-01-25,375.3756196973531
2000-01-26,371.75636594992943
2000-01-27,379.7073496239823
2000-01-28,377.94417890877247
2000-01-31,374.49919226485724
2000-02-01,365.11605010180216
2000-02-02,353.79764251361394
2000-02-03,366.98204023192574
2000-02-04,366.82242121742064
2000-02-07,360.99548426498797
2000-02-08,363.44533679328504
2000-02-09,369.31058355720467
2000-02-10,371.48899089500713
2000-02-11,369.0558290000849
2000-02-14,368.9511286873901
2000-02-15,365.2769067852714
2000-02-16,364.8805455203992
2000-02-17,360.3034451905954
2000-02-18,358.2362341591137
2000-02-21,355.7156409395407
2000-02-22,355.65922274247725
2000-02-23,357.4693267424695
2000-02-24,358.29829351962064
2000-02-25,356.8549009381596
2000-02-28,355.34293881336527
2000-02-29,359.9910765793987
2000-03-01,367.1973025258953
2000-03-02,364.3248286179425
2000-03-03,360.0926776143939
2000-03-06,362.3207564088598
2000-03-07,364.5003335384484
2000-03-08,360.21327881103474
2000-03-09,358.0141656816875
2000-03-10,360.91797113418755
2000-03-13,357.1615123647453
2000-03-14,356.9005784177257
2000-03-15,354.2375733808362
2000-03-16,366.3180328727645
2000-03-17,366.3180328727645
2000-03-20,375.51466379009423
2000-03-21,378.09883306443237
2000-03-22,383.3312690310528
2000-03-23,384.29807177717777
2000-03-24,391.31720455626635
2000-03-27,386.82721061611613
2000-03-28,382.70103512606744
2000-03-29,390.70664452496703
2000-03-30,395.2642323489564
2000-03-31,398.7915533030524
2000-04-03,403.9460272025244
2000-04-04,419.9722141241879
2000-04-05,408.37630272002616
2000-04-06,409.92448460198307
2000-04-07,410.91751239240523
2000-04-10,410.53089748600104
2000-04-11,405.6476408617339
2000-04-12,411.69161774747204
2000-04-13,414.0665850846836
2000-04-14,412.35957773794325
2000-04-17,401.4882840263405
2000-04-18,405.2738834610366
2000-04-19,402.66276301079245
2000-04-20,401.15532914493616
2000-04-21,401.15532914493616
2000-04-24,401.1553291449362
2000-04-25,401.03409785988396
2000-04-26,402.18369810466174
2000-04-27,398.1229290946972
2000-04-28,401.3597296129206
2000-05-01,401.35976936834487
2000-05-02,403.83565497932796
2000-05-03,405.70561937533836
2000-05-04,402.5958553162004
2000-05-05,407.0540354961627
2000-05-08,407.6221870103649
2000-05-09,406.93157954620057
2000-05-10,404.5583704463014
2000-05-11,393.248622639179
2000-05-12,399.1971055749469
2000-05-15,398.2833494191116
2000-05-16,402.54857178330946
2000-05-17,394.8187364655673
2000-05-18,396.2859508480997
2000-05-19,390.21742898153354
2000-05-22,384.2415295859079
2000-05-23,385.61040819102817
2000-05-24,383.0766970912376
2000-05-25,383.4416727318115
2000-05-26,374.8367737710307
2000-05-29,374.7507153297617
2000-05-30,376.2871477881801
2000-05-31,368.1827920156447
2000-06-01,372.6749122667507
2000-06-02,378.7237663794361
2000-06-05,378.8342285114572
2000-06-06,387.0979285125596
2000-06-07,386.30149870352557
2000-06-08,391.2780374375547
2000-06-09,394.69824821074167
2000-06-12,394.0246767839375
2000-06-13,395.1600862098985
2000-06-14,392.0748332484478
2000-06-15,392.05329376429995
2000-06-16,390.97684908639826
2000-06-19,382.96594405276676
2000-06-20,377.7364296365918
2000-06-21,368.7878061147111
2000-06-22,365.5374069124678
2000-06-23,362.827954103611
2000-06-26,359.119099880376
2000-06-27,354.9292455748796
2000-06-28,357.3678896636901
2000-06-29,356.2546854692064
2000-06-30,356.40661904148124
2000-07-03,359.88650394563643
2000-07-04,361.4151012158395
2000-07-05,356.7572194934309
2000-07-06,357.1297497737475
2000-07-07,361.4682784065834
2000-07-10,357.96212594828444
2000-07-11,359.06922627097697
2000-07-12,364.2521031839457
2000-07-13,366.5385333031561
2000-07-14,368.7535234158403
2000-07-17,372.5236424305324
2000-07-18,366.32910987224807
2000-07-19,362.94562243701387
2000-07-20,360.3733636658506
2000-07-21,362.0164524007354
2000-07-24,356.5009101447867
2000-07-25,355.8212321027845
2000-07-26,359.7413725226452
2000-07-27,350.5804761171864
2000-07-28,346.76923280964445
2000-07-31,346.9239224626429
2000-08-01,351.6525830750108
2000-08-02,362.18727293533567
2000-08-03,367.7887153896399
2000-08-04,367.19009569865915
2000-08-07,367.19009569865915
2000-08-08,362.9056251974318
2000-08-09,367.31610111215844
2000-08-10,367.68024548949336
2000-08-11,369.6505541181665
2000-08-14,374.34175097467465
2000-08-15,371.90716859751626
2000-08-16,375.39389499803355
2000-08-17,376.1742803173833
2000-08-18,375.23975929025494
2000-08-21,375.7780625127956
2000-08-22,380.55770760793257
2000-08-23,380.9359061705843
2000-08-24,374.8745476423082
2000-08-25,377.20320866224665
2000-08-28,377.62218451698294
2000-08-29,375.44478586614974
2000-08-30,375.4032232580931
2000-08-31,373.87039143317554
2000-09-01,376.8401562617134
2000-09-04,378.801473088206
2000-09-05,384.47841656316535
2000-09-06,389.2341818268831
2000-09-07,396.9817303191076
2000-09-08,399.98935117289415
2000-09-11,402.3709437074375
2000-09-12,399.8886882990376
2000-09-13,399.2559050057455
2000-09-14,401.9513358586425
2000-09-15,409.59464254437944
2000-09-18,409.75674205324816
2000-09-19,404.0487324069863
2000-09-20,410.84590488395463
2000-09-21,407.3129454981764
2000-09-22,402.1815280935603
2000-09-25,414.1771748870487
2000-09-26,422.1471065310414
2000-09-27,427.9642991940026
2000-09-28,437.97974514183704
2000-09-29,444.5198286040731
2000-10-02,428.9826919151903
2000-10-03,426.01602115866734
2000-10-04,424.829423953104
2000-10-05,430.3843978479426
2000-10-06,430.5871394480882
2000-10-09,424.8017437047425
2000-10-10,428.87155285063477
2000-10-11,427.4832186193643
2000-10-12,430.22293320652545
2000-10-13,429.09585849524836
2000-10-16,434.9810160623025
2000-10-17,431.475433314276
2000-10-18,422.6951304587175
2000-10-19,425.8902415839132
2000-10-20,426.8248917936265
2000-10-23,424.86782725023556
2000-10-24,431.89123160963004
2000-10-25,431.6755602338728
2000-10-26,436.8491996851595
2000-10-27,440.62857628552206
2000-10-30,440.62866599880533
2000-10-31,444.8506263121166
2000-11-01,445.51857134273604
2000-11-02,444.905367684666
2000-11-03,449.09655247140995
2000-11-06,452.28912253357055
2000-11-07,456.82243721903603
2000-11-08,457.92085371378704
2000-11-09,457.1945206210476
2000-11-10,459.1474679780818
2000-11-13,453.1857827509446
2000-11-14,454.90106753743254
2000-11-15,454.6823243949425
2000-11-16,457.6638706170962
2000-11-17,461.11535922333536
2000-11-20,459.8524158035591
2000-11-21,459.73411959340075
2000-11-22,452.5459968493411
2000-11-23,443.92478595418544
2000-11-24,451.5924578820867
2000-11-27,453.63347971976845
2000-11-28,453.5309910799068
2000-11-29,452.5600641729169
2000-11-30,445.0996058650512
2000-12-01,458.31176430722246
2000-12-04,460.8643848965422
2000-12-05,461.57155564209177
2000-12-06,467.5296322892635
2000-12-07,463.5514091953173
2000-12-08,463.11654004675785
2000-12-11,465.71942406897875
2000-12-12,471.9632558977909
2000-12-13,468.78687046825985
2000-12-14,465.30568009165523
2000-12-15,462.77652170479575
2000-12-18,466.1678483316818
2000-12-19,467.3158188727564
2000-12-20,462.4046598794705
2000-12-21,467.01710184071567
2000-12-22,467.15338871752954
2000-12-25,467.15338871752954
2000-12-26,467.15338871752954
2000-12-27,471.1703200855998
2000-12-28,469.9390594895585
2000-12-29,478.1013542978639
2001-01-01,478.1013542978639
2001-01-02,482.9453095801124
2001-01-03,476.793148891935
2001-01-04,484.9043955487683
2001-01-05,481.96937662578927
2001-01-08,475.7151575239408
2001-01-09,475.92436236706624
2001-01-10,468.03300338038787
2001-01-11,469.2341432376777
2001-01-12,466.769253349947
2001-01-15,464.9180466093962
2001-01-16,464.5222440488692
2001-01-17,466.81804995397545
2001-01-18,467.994346684319
2001-01-19,467.04256746747336
2001-01-22,467.37867184135257
2001-01-23,466.8630941378157
2001-01-24,471.60793361404455
2001-01-25,477.3452811512565
2001-01-26,476.4003183209179
2001-01-29,479.01807579080776
2001-01-30,480.66653702787164
2001-01-31,484.80311385052676
2001-02-01,480.57478414681026
2001-02-02,477.1964234153193
2001-02-05,474.5749670537631
2001-02-06,477.45064199450974
2001-02-07,477.00583980824973
2001-02-08,475.3273796145345
2001-02-09,468.9776469957733
2001-02-12,466.70254462278706
2001-02-13,464.8472015150623
2001-02-14,460.4554149887409
2001-02-15,466.4704935473586
2001-02-16,469.10897117107527
2001-02-19,464.5190561936993
2001-02-20,472.1432951480232
2001-02-21,469.8273888337157
2001-02-22,473.14518927356414
2001-02-23,475.9447801419109
2001-02-26,467.7882642753807
2001-02-27,474.392528060993
2001-02-28,472.3037920067452
2001-03-01,471.03108214496945
2001-03-02,465.9890188427706
2001-03-05,471.321340699467
2001-03-06,465.1707304111159
2001-03-07,470.60579690201035
2001-03-08,472.1932107298904
2001-03-09,467.0374886139643
2001-03-12,463.8030413252304
2001-03-13,459.9430971858937
2001-03-14,455.5947756772397
2001-03-15,444.70923812393517
2001-03-16,438.7717726538065
2001-03-19,440.12868621662966
2001-03-20,442.3992832940713
2001-03-21,429.6375827488879
2001-03-22,409.24812051705754
2001-03-23,418.0267525786891
2001-03-26,432.56437136152977
2001-03-27,445.0754938300802
2001-03-28,441.0181000934443
2001-03-29,434.0446984859218
2001-03-30,442.50297075987055
2001-04-02,446.9200529292063
2001-04-03,437.00447387737415
2001-04-04,435.6042539905777
2001-04-05,439.97203615360127
2001-04-06,443.5958160646514
2001-04-09,452.32433475099
2001-04-10,459.456718991514
2001-04-11,461.2137440592358
2001-04-12,462.28355454201886
2001-04-13,462.28355454201886
2001-04-16,462.28355454201886
2001-04-17,460.023356691219
2001-04-18,462.9683410691264
2001-04-19,461.6759579013793
2001-04-20,464.8696246676271
2001-04-23,466.9642289191779
2001-04-24,468.3724187623744
2001-04-25,465.6581446639676
2001-04-26,469.6350904540099
2001-04-27,473.9012282833286
2001-04-30,481.9997720114009
2001-05-01,478.470142312879
2001-05-02,484.33012507320245
2001-05-03,483.084304640744
2001-05-04,486.1571310015274
2001-05-07,486.1571310015274
2001-05-08,494.26375421899786
2001-05-09,495.0859429769479
2001-05-10,498.1240793197679
2001-05-11,503.93580412549875
2001-05-14,505.44850748603216
2001-05-15,500.5771479004604
2001-05-16,497.8405298202552
2001-05-17,506.53649956200076
2001-05-18,509.91513838068835
2001-05-21,514.3461545762833
2001-05-22,520.536500203345
2001-05-23,520.0695394272877
2001-05-24,510.07572584292654
2001-05-25,508.9142235642324
2001-05-28,506.57451045404883
2001-05-29,507.37650322855797
2001-05-30,505.56877348698305
2001-05-31,506.88889486500864
2001-06-01,511.4613639544489
2001-06-04,511.4613639544489
2001-06-05,518.8879986364867
2001-06-06,517.8616920810475
2001-06-07,518.2654823157699
2001-06-08,515.6782844074024
2001-06-11,510.4743533561062
2001-06-12,506.95919250776893
2001-06-13,509.973833902794
2001-06-14,506.4346452967403
2001-06-15,507.00534144968407
2001-06-18,510.6676483483029
2001-06-19,513.0828144270403
2001-06-20,513.175327755145
2001-06-21,515.7072479216291
2001-06-22,517.5051375025346
2001-06-25,518.7431500689552
2001-06-26,508.57417336634234
2001-06-27,511.8676130987996
2001-06-28,512.1365005108589
2001-06-29,514.6703715578259
2001-07-02,517.312363653772
2001-07-03,523.5595561474868
2001-07-04,521.4765952835164
2001-07-05,512.9241734923816
2001-07-06,507.6924367506771
2001-07-09,513.1444873938217
2001-07-10,516.6570849040244
2001-07-11,509.35730957781925
2001-07-12,515.6537145725291
2001-07-13,518.4081409825461
2001-07-16,521.9266078684012
2001-07-17,519.1636316530402
2001-07-18,519.3540750609505
2001-07-19,518.0481368967504
2001-07-20,516.5123173151552
2001-07-23,518.4006138543698
2001-07-24,515.0775490975957
2001-07-25,505.52967077970385
2001-07-26,501.054109316263
2001-07-27,502.90561043458206
2001-07-30,497.33379135233224
2001-07-31,496.8508783461648
2001-08-01,498.52008233796664
2001-08-02,500.8488206779749
2001-08-03,503.01359151706686
2001-08-06,503.4735064449592
2001-08-07,506.7608339487599
2001-08-08,503.273154272494
2001-08-09,489.99998026071074
2001-08-10,490.0625716678827
2001-08-13,490.6789880059696
2001-08-14,495.33807707684775
2001-08-15,496.38799816615347
2001-08-16,499.6918794333029
2001-08-17,495.8441373609363
2001-08-20,498.05846447474096
2001-08-21,505.8029477583575
2001-08-22,502.3034822550407
2001-08-23,503.7320272261315
2001-08-24,501.48513915765164
2001-08-27,500.6263986286195
2001-08-28,501.643813457621
2001-08-29,500.0337618719115
2001-08-30,493.0604335841752
2001-08-31,490.87035613386547
2001-09-03,489.43467597266846
2001-09-04,488.134762288434
2001-09-05,485.3142987069841
2001-09-06,482.5193309205506
2001-09-07,474.64149850024694
2001-09-10,465.0255564836418
2001-09-11,453.18579022553956
2001-09-12,449.6474924619661
2001-09-13,447.1002504759802
2001-09-14,442.8894508217437
2001-09-17,434.85331798304304
2001-09-18,431.52755597302416
2001-09-19,425.07254399752907
2001-09-20,404.97184047327363
2001-09-21,389.90887718270534
2001-09-24,404.13952469498764
2001-09-25,394.9340849287297
2001-09-26,403.1011206497107
2001-09-27,406.4805608094127
2001-09-28,412.5097970954797
2001-10-01,408.7938174978503
2001-10-02,403.938833122388
2001-10-03,401.66841714571757
2001-10-04,419.70439558644574
2001-10-05,434.5150842008629
2001-10-08,426.47217302081754
2001-10-09,427.79205848347823
2001-10-10,433.75684323200727
2001-10-11,435.8193468491769
2001-10-12,443.04016982235765
2001-10-15,443.7739303709863
2001-10-16,451.29829347374886
2001-10-17,454.98497507080697
2001-10-18,448.69700795124595
2001-10-19,437.98967040506517
2001-10-22,436.28631002348146
2001-10-23,444.8407159504778
2001-10-24,445.4084067243062
2001-10-25,444.4631172240684
2001-10-26,447.22035309344034
2001-10-29,449.6761336179816
2001-10-30,446.02056687565783
2001-10-31,446.5369955848911
2001-11-01,438.1181705272337
2001-11-02,437.01661448621826
2001-11-05,442.0922169603633
2001-11-06,446.21984882164213
2001-11-07,439.4174864681251
2001-11-08,439.11053758022985
2001-11-09,437.0233877667398
2001-11-12,437.1836237589158
2001-11-13,438.1931241390613
2001-11-14,444.42264267904403
2001-11-15,452.35825318911884
2001-11-16,454.65430672177786
2001-11-19,461.14623850479376
2001-11-20,467.07501035713614
2001-11-21,468.99465468560385
2001-11-22,468.55610722801674
2001-11-23,471.92720969354366
2001-11-26,477.60201252856774
2001-11-27,472.9877950899383
2001-11-28,470.48841587169153
2001-11-29,468.3156135308219
2001-11-30,473.8574403516878
2001-12-03,473.0661392184657
2001-12-04,481.53185598768596
2001-12-05,493.0433955098894
2001-12-06,496.2242494439869
2001-12-07,495.9909831465936
2001-12-10,496.4912836503526
2001-12-11,499.7012041350694
2001-12-12,491.89399682025953
2001-12-13,487.79399086198003
2001-12-14,478.8863074210628
2001-12-17,483.23989559838583
2001-12-18,485.5489276506905
2001-12-19,482.64481277943946
2001-12-20,486.7238616592442
2001-12-21,498.73292553291225
2001-12-24,498.73292553291225
2001-12-25,498.73292553291225
2001-12-26,498.7329255329122
2001-12-27,497.7792347503222
2001-12-28,499.433828575184
2001-12-31,503.7578869888935
2002-01-01,503.7578869888935
2002-01-02,503.4160066408088
2002-01-03,504.51020299758744
2002-01-04,505.27064725624786
2002-01-07,506.565136571419
2002-01-08,503.6819634746577
2002-01-09,499.4396770143889
2002-01-10,489.1508236909891
2002-01-11,491.8443886835109
2002-01-14,487.939444938551
2002-01-15,490.03029558729185
2002-01-16,494.0083663588493
2002-01-17,499.888398078451
2002-01-18,499.8615452218083
2002-01-21,494.65361312870994
2002-01-22,498.17940754674026
2002-01-23,499.6618183674933
2002-01-24,504.43932800973073
2002-01-25,500.4188310727079
2002-01-28,506.0902134786722
2002-01-29,499.1695109878771
2002-01-30,494.6140164800945
2002-01-31,501.9957575288838
2002-02-01,507.83763236214315
2002-02-04,514.1066079676108
2002-02-05,507.06484892795254
2002-02-06,480.0476489345966
2002-02-07,482.4157078573119
2002-02-08,490.6670738660275
2002-02-11,487.3231854956157
2002-02-12,494.48665417193786
2002-02-13,500.0578274138506
2002-02-14,502.52031852543223
2002-02-15,503.26629314881177
2002-02-18,495.87348088813536
2002-02-19,491.2645956445579
2002-02-20,490.189533946404
2002-02-21,491.9454650698992
2002-02-22,496.57659393398615
2002-02-25,505.9122945654319
2002-02-26,513.778182050263
2002-02-27,515.9412959065196
2002-02-28,513.2651827655865
2002-03-01,514.84158195234
2002-03-04,523.4983749674055
2002-03-05,523.0832882461633
2002-03-06,515.8952377739844
2002-03-07,513.9266122206983
2002-03-08,515.2968064892011
2002-03-11,518.3666572520331
2002-03-12,521.5446845306801
2002-03-13,524.0864345641698
2002-03-14,524.5903842542938
2002-03-15,527.3859172107606
2002-03-18,530.2299724737526
2002-03-19,540.741917452545
2002-03-20,542.6314575919281
2002-03-21,541.1425999050952
2002-03-22,548.7603243506616
2002-03-25,552.0993443598721
2002-03-26,547.0759149251547
2002-03-27,550.5869549277875
2002-03-28,553.2308814844597
2002-03-29,553.2308814844597
2002-04-01,553.2308814844597
2002-04-02,560.9373680211628
2002-04-03,556.7016639970374
2002-04-04,554.1789499613755
2002-04-05,556.1494150849156
2002-04-08,549.6267965339306
2002-04-09,544.5869525924467
2002-04-10,546.7753781953637
2002-04-11,549.749360903925
2002-04-12,549.688492387418
2002-04-15,550.5315702876021
2002-04-16,549.2022488398233
2002-04-17,549.88768315373
2002-04-18,549.7398670589401
2002-04-19,556.8134844801206
2002-04-22,562.4750478813619
2002-04-23,562.9347710822449
2002-04-24,563.6975143177768
2002-04-25,559.038910742189
2002-04-26,558.0092074513568
2002-04-29,561.9679862590416
2002-04-30,565.7207242924791
2002-05-01,560.4851619222032
2002-05-02,569.8757952978359
2002-05-03,574.2072728627852
2002-05-06,574.2072728627852
2002-05-07,570.335830317746
2002-05-08,580.5943224532571
2002-05-09,585.1158719551532
2002-05-10,587.6308651561412
2002-05-13,590.0135511204128
2002-05-14,587.593297743574
2002-05-15,592.9277572439646
2002-05-16,587.1815730508852
2002-05-17,586.988505993061
2002-05-20,586.9993493833049
2002-05-21,583.418547825113
2002-05-22,581.6865094721068
2002-05-23,582.9015892100225
2002-05-24,580.2694469477412
2002-05-27,584.9732175506565
2002-05-28,583.6488400354748
2002-05-29,585.1099295761366
2002-05-30,582.3146168083282
2002-05-31,582.3661484676667
2002-06-03,582.3661484676668
2002-06-04,577.4605587875809
2002-06-05,578.0159562716638
2002-06-06,577.8550584558296
2002-06-07,564.4497762880147
2002-06-10,566.5326175815372
2002-06-11,561.1492495446403
2002-06-12,551.2267479648531
2002-06-13,554.9769713415764
2002-06-14,543.4487395170772
2002-06-17,541.6860837699843
2002-06-18,544.5634790990513
2002-06-19,539.8444045680803
2002-06-20,530.3386555469417
2002-06-21,529.2382499538128
2002-06-24,525.0197351512803
2002-06-25,531.3056658559633
2002-06-26,511.507574338469
2002-06-27,506.4288129076767
2002-06-28,512.925605389199
2002-07-01,504.0378763160193
2002-07-02,487.92980311479306
2002-07-03,469.82871013772905
2002-07-04,474.9638056592978
2002-07-05,484.1236618183574
2002-07-08,484.78129174052526
2002-07-09,490.7597427560791
2002-07-10,484.8481418143925
2002-07-11,474.0741072402657
2002-07-12,478.84657327169094
2002-07-15,466.02819036989837
2002-07-16,464.3487606589563
2002-07-17,471.23942204193304
2002-07-18,474.255956344139
2002-07-19,469.6130240225102
2002-07-22,459.76959996516547
2002-07-23,447.75671030084544
2002-07-24,428.5841156755297
2002-07-25,437.7377394359096
2002-07-26,435.1576888321846
2002-07-29,441.54993785773183
2002-07-30,439.97427418654013
