Date,CANADA IMI VALUE
1998-12-31,275.39764984641016
1999-01-01,275.39764984641016
1999-01-04,279.5230605646251
1999-01-05,282.9811444885235
1999-01-06,292.92993000815505
1999-01-07,293.8866387144447
1999-01-08,300.4329242277793
1999-01-11,300.2879182076977
1999-01-12,294.25891837569947
1999-01-13,282.8779366477664
1999-01-14,281.6630808250629
1999-01-15,289.71295020829746
1999-01-18,291.09047567176776
1999-01-19,288.0087049144584
1999-01-20,289.02306754177465
1999-01-21,286.61878767589087
1999-01-22,284.65168476195413
1999-01-25,286.3319304187792
1999-01-26,287.21611364828703
1999-01-27,287.0232775435369
1999-01-28,288.3227696106435
1999-01-29,295.5473143595447
1999-02-01,299.13040166538
1999-02-02,292.45084838564264
1999-02-03,293.9561932247044
1999-02-04,296.8593886902655
1999-02-05,299.7313697826959
1999-02-08,298.26908770358193
1999-02-09,291.4888356291309
1999-02-10,289.2617193773878
1999-02-11,293.97854466633936
1999-02-12,291.91329745339425
1999-02-15,293.0316356793146
1999-02-16,291.1672406909075
1999-02-17,286.6611845458209
1999-02-18,289.62511933064354
1999-02-19,293.75587544902487
1999-02-22,299.262427523357
1999-02-23,296.854796450019
1999-02-24,292.87454333593485
1999-02-25,288.82288248893263
1999-02-26,290.7695591622235
1999-03-01,289.2609101419001
1999-03-02,286.03343342643996
1999-03-03,284.07379560331685
1999-03-04,290.3538601910795
1999-03-05,297.61614100873356
1999-03-08,299.15736893116735
1999-03-09,297.03233721796795
1999-03-10,296.9891481592392
1999-03-11,300.6566182869774
1999-03-12,297.58486806926874
1999-03-15,298.4718160057632
1999-03-16,299.9050183098407
1999-03-17,297.87543917417185
1999-03-18,298.33248407045926
1999-03-19,301.02374218451735
1999-03-22,303.6326893403073
1999-03-23,299.80513794316255
1999-03-24,302.4938207966002
1999-03-25,305.4562891590997
1999-03-26,310.3553767077785
1999-03-29,310.50120181139175
1999-03-30,305.66703321881664
1999-03-31,305.3971071462542
1999-04-01,307.95994410149774
1999-04-02,310.118846389879
1999-04-05,316.8025727376431
1999-04-06,315.6553503527749
1999-04-07,319.04528163943445
1999-04-08,325.4860718417
1999-04-09,322.7057540024873
1999-04-12,325.82836907614836
1999-04-13,327.28696167302473
1999-04-14,327.29682203696274
1999-04-15,331.88209495715876
1999-04-16,334.2451287024836
1999-04-19,333.91715681850565
1999-04-20,332.2046916340649
1999-04-21,336.8971495058294
1999-04-22,339.856247822133
1999-04-23,339.01404449724697
1999-04-26,338.7855150926688
1999-04-27,338.1624856090235
1999-04-28,341.0060160812466
1999-04-29,344.70248321221817
1999-04-30,344.463649858699
1999-05-03,347.9396012686707
1999-05-04,346.0603492004339
1999-05-05,342.914666792461
1999-05-06,339.3435727728231
1999-05-07,336.12880208976446
1999-05-10,334.3505703300207
1999-05-11,339.254164570397
1999-05-12,338.7338542677864
1999-05-13,341.56284280738083
1999-05-14,329.2963991000438
1999-05-17,330.3525628973992
1999-05-18,332.06802538030485
1999-05-19,332.8740801845609
1999-05-20,332.3223686093796
1999-05-21,335.29848422518313
1999-05-24,335.57445716241995
1999-05-25,328.1550230525923
1999-05-26,328.0486080689168
1999-05-27,326.4496677751186
1999-05-28,329.76694184799214
1999-05-31,332.2681986422718
1999-06-01,330.2488123614098
1999-06-02,334.8512453634827
1999-06-03,336.5068283868384
1999-06-04,341.8703347953721
1999-06-07,343.28188811411593
1999-06-08,335.6881271417874
1999-06-09,335.00423923603927
1999-06-10,334.07267015329353
1999-06-11,333.92104789415095
1999-06-14,336.54382125500575
1999-06-15,336.33731496880284
1999-06-16,341.013194293767
1999-06-17,339.97663388819285
1999-06-18,340.6565023890185
1999-06-21,341.1658747044885
1999-06-22,340.49171353713547
1999-06-23,339.63485027616014
1999-06-24,337.69471666688867
1999-06-25,337.42623826946493
1999-06-28,339.0831173692935
1999-06-29,339.28867778543014
1999-06-30,341.97908216915033
1999-07-01,346.7696604225414
1999-07-02,354.16075710965754
1999-07-05,360.03504576487865
1999-07-06,356.1432805682192
1999-07-07,354.64419344364563
1999-07-08,355.8216277296708
1999-07-09,358.08366241124827
1999-07-12,356.2891861915473
1999-07-13,352.93149962855864
1999-07-14,357.578636837498
1999-07-15,356.7641960364232
1999-07-16,356.2978306598895
1999-07-19,355.1374575994338
1999-07-20,343.8203090872787
1999-07-21,336.9896049360647
1999-07-22,335.8785347954603
1999-07-23,335.84663303638587
1999-07-26,326.0175787343524
1999-07-27,327.79755399573804
1999-07-28,330.2721162540957
1999-07-29,324.43829499219686
1999-07-30,328.4025257113403
1999-08-02,327.9826890428161
1999-08-03,330.99972645548445
1999-08-04,328.7033081186874
1999-08-05,324.36121510710274
1999-08-06,321.85354962842194
1999-08-09,323.7143114950401
1999-08-10,319.4831629049037
1999-08-11,328.8277603142627
1999-08-12,330.8186955183407
1999-08-13,337.0337676811771
1999-08-16,338.6415570879855
1999-08-17,339.70343016179083
1999-08-18,338.4332197837556
1999-08-19,337.26747376791457
1999-08-20,336.9654524300129
1999-08-23,341.52050311953525
1999-08-24,342.44106215647776
1999-08-25,344.3836234679888
1999-08-26,342.2177118451881
1999-08-27,341.76256184863234
1999-08-30,340.35492084412425
1999-08-31,334.1837868643636
1999-09-01,334.4775886272247
1999-09-02,326.35809563821374
1999-09-03,334.26007686999117
1999-09-06,335.19596533851524
1999-09-07,335.3526870253561
1999-09-08,335.76087402350913
1999-09-09,339.31089359462914
1999-09-10,344.3706020190442
1999-09-13,345.49453071228726
1999-09-14,344.57078445198795
1999-09-15,342.91987173854267
1999-09-16,339.716762587102
1999-09-17,341.84246046786717
1999-09-20,340.79030753339987
1999-09-21,333.0717709139999
1999-09-22,330.74982270750945
1999-09-23,328.3914187621342
1999-09-24,324.12621567773203
1999-09-27,332.06057328141566
1999-09-28,330.9804764937424
1999-09-29,325.4695929803388
1999-09-30,325.5190429402832
1999-10-01,322.3328966559092
1999-10-04,323.3015433070503
1999-10-05,322.66870348462476
1999-10-06,321.9113554414714
1999-10-07,322.24990947025293
1999-10-08,324.95260455615875
1999-10-11,324.7842206432851
1999-10-12,320.5734828568951
1999-10-13,315.189061057415
1999-10-14,311.89030150932234
1999-10-15,305.4908174633081
1999-10-18,304.8988886445171
1999-10-19,308.26347616362455
1999-10-20,312.6006115664356
1999-10-21,311.4876457473153
1999-10-22,318.8218034487893
1999-10-25,319.4277343634178
1999-10-26,321.84876546926654
1999-10-27,319.94815843290627
1999-10-28,323.8493716389693
1999-10-29,331.44615997888855
1999-11-01,330.09745613852
1999-11-02,330.69540347662274
1999-11-03,328.23303616623707
1999-11-04,328.44437513688734
1999-11-05,330.7508727245963
1999-11-08,328.9165083808605
1999-11-09,328.3934027195585
1999-11-10,328.5454778510719
1999-11-11,332.95933718698785
1999-11-12,339.1754085568213
1999-11-15,341.20520316031315
1999-11-16,337.3645387614583
1999-11-17,334.6929640269925
1999-11-18,336.50588457603783
1999-11-19,337.3646322474072
1999-11-22,331.7418347430216
1999-11-23,335.4451959756019
1999-11-24,341.5196916070856
1999-11-25,345.5042540207023
1999-11-26,348.05701569804194
1999-11-29,343.3080465493835
1999-11-30,338.53222110742155
1999-12-01,339.15117504826253
1999-12-02,340.23888917536874
1999-12-03,344.0249851083699
1999-12-06,336.39511954147224
1999-12-07,335.3478944403292
1999-12-08,330.9725684615113
1999-12-09,335.4907553629476
1999-12-10,336.4820143355072
1999-12-13,337.6120922724567
1999-12-14,336.84100529749236
1999-12-15,340.63784481017825
1999-12-16,337.3388394893293
1999-12-17,342.6961988615292
1999-12-20,341.5606001677255
1999-12-21,339.79179457671506
1999-12-22,339.4701553778199
1999-12-23,340.0534169992281
1999-12-24,343.5907601122642
1999-12-27,347.5015120622969
1999-12-28,351.69192849069026
1999-12-29,353.46281710994816
1999-12-30,352.9825289697581
1999-12-31,351.5648827508474
2000-01-03,348.8241775853441
2000-01-04,338.7342286851843
2000-01-05,340.156372631136
2000-01-06,343.23969138758065
2000-01-07,344.8554040335115
2000-01-10,349.22938905295933
2000-01-11,342.7512536461749
2000-01-12,343.1537959277409
2000-01-13,345.9144198806885
2000-01-14,348.6724480692246
2000-01-17,356.20329279737285
2000-01-18,355.5876057098525
2000-01-19,351.99583242994896
2000-01-20,351.93121038144153
2000-01-21,347.6178630063687
2000-01-24,345.2019317666988
2000-01-25,347.5945856961963
2000-01-26,353.5169019407953
2000-01-27,362.80172745148167
2000-01-28,358.5775559428121
2000-01-31,354.88311075800846
2000-02-01,364.05764256392996
2000-02-02,361.3695304585419
2000-02-03,362.0933642706966
2000-02-04,360.6377591531245
2000-02-07,362.41636301829675
2000-02-08,356.4501472644655
2000-02-09,351.595273256405
2000-02-10,355.0869691478167
2000-02-11,352.46984223287853
2000-02-14,358.46137954377207
2000-02-15,360.2310804130528
2000-02-16,361.09022870316875
2000-02-17,358.8991508251033
2000-02-18,356.582330942775
2000-02-21,357.694794608195
2000-02-22,345.8752010957719
2000-02-23,343.45778921159143
2000-02-24,342.9535171726689
2000-02-25,354.10043699808404
2000-02-28,363.0252507635568
2000-02-29,359.79487157398063
2000-03-01,364.29478881681916
2000-03-02,367.29269427187603
2000-03-03,365.4596816526612
2000-03-06,362.3953422377058
2000-03-07,360.2784941614286
2000-03-08,351.89531811056384
2000-03-09,350.5046388371059
2000-03-10,351.55398649578626
2000-03-13,355.16017495994925
2000-03-14,354.6815521872909
2000-03-15,356.21986120048524
2000-03-16,363.37455409905965
2000-03-17,357.45617640982545
2000-03-20,360.9490060112404
2000-03-21,363.9509807444077
2000-03-22,369.4960435164119
2000-03-23,366.8420419585161
2000-03-24,366.81387730232706
2000-03-27,367.2678306607908
2000-03-28,367.95203761920857
2000-03-29,371.9661460692966
2000-03-30,372.5851479736089
2000-03-31,371.56952461175246
2000-04-03,380.58424484749224
2000-04-04,376.583833133539
2000-04-05,370.69784086952484
2000-04-06,377.9161653152098
2000-04-07,370.29976224425695
2000-04-10,374.2191463070627
2000-04-11,377.32516202817004
2000-04-12,384.8324238800444
2000-04-13,387.27927715926756
2000-04-14,366.96589179359444
2000-04-17,371.131332792335
2000-04-18,379.5198326990313
2000-04-19,385.4572005714911
2000-04-20,387.0702911010742
2000-04-21,387.0586251044596
2000-04-24,385.5903780582849
2000-04-25,391.9589398036966
2000-04-26,394.69577347042963
2000-04-27,399.0123634061254
2000-04-28,396.75508624542624
2000-05-01,400.7764549799047
2000-05-02,404.28628384058857
2000-05-03,412.46970865560087
2000-05-04,410.5996870211989
2000-05-05,411.48888230761287
2000-05-08,407.1185138303841
2000-05-09,408.5365287309883
2000-05-10,404.99343837487
2000-05-11,409.8851776557256
2000-05-12,408.9249830736354
2000-05-15,410.0607954503599
2000-05-16,418.6190261705649
2000-05-17,420.1452139030279
2000-05-18,418.27392118451536
2000-05-19,418.4154613602083
2000-05-22,411.4147802518522
2000-05-23,406.47385653691606
2000-05-24,407.3415362469848
2000-05-25,400.36308850322223
2000-05-26,392.0502765264825
2000-05-29,395.1271026026571
2000-05-30,395.03629442135855
2000-05-31,397.8368517423577
2000-06-01,404.27661324354546
2000-06-02,405.8460496834223
2000-06-05,404.8986392674522
2000-06-06,395.2446210090335
2000-06-07,395.6385769100554
2000-06-08,402.1737703767172
2000-06-09,407.1763093872523
2000-06-12,406.21937604384516
2000-06-13,398.9805679210802
2000-06-14,406.94733457319893
2000-06-15,407.20919597682723
2000-06-16,402.393532763209
2000-06-19,409.04549256167775
2000-06-20,408.1348640522703
2000-06-21,412.6289384143407
2000-06-22,413.3580513477454
2000-06-23,414.459645273148
2000-06-26,411.66694675482705
2000-06-27,408.485015837709
2000-06-28,407.2161267829408
2000-06-29,401.3920674936911
2000-06-30,397.81263513635133
2000-07-03,401.44951601909816
2000-07-04,404.21232331785205
2000-07-05,400.3015122265032
2000-07-06,400.22001954135186
2000-07-07,405.79875860286194
2000-07-10,403.146809920644
2000-07-11,406.65770529421917
2000-07-12,411.5650721110356
2000-07-13,414.0073467762047
2000-07-14,411.3325765250335
2000-07-17,414.09036746303553
2000-07-18,415.39052420983387
2000-07-19,419.0043709861676
2000-07-20,418.32010552427045
2000-07-21,416.0452139712201
2000-07-24,417.87936908643604
2000-07-25,414.7455571529062
2000-07-26,414.8967665666679
2000-07-27,417.41764622183314
2000-07-28,415.65161428840935
2000-07-31,411.4288107900555
2000-08-01,412.38889630811286
2000-08-02,422.22972310932664
2000-08-03,426.2084626329489
2000-08-04,423.95943249038817
2000-08-07,422.75269753122535
2000-08-08,429.3317382842093
2000-08-09,431.7443191308078
2000-08-10,427.4026932781454
2000-08-11,434.02679647341785
2000-08-14,437.8432096709934
2000-08-15,433.68322624321814
2000-08-16,437.65106103772814
2000-08-17,436.45403815810255
2000-08-18,439.5726606480067
2000-08-21,440.87468916019805
2000-08-22,443.0508133685582
2000-08-23,439.91399445439333
2000-08-24,436.60201624656816
2000-08-25,439.77171433419335
2000-08-28,443.3103974481831
2000-08-29,443.9033157700148
2000-08-30,451.18149711729296
2000-08-31,457.2447372013107
2000-09-01,457.3074592327413
2000-09-04,457.25781439182464
2000-09-05,465.4073554177938
2000-09-06,467.0442492209561
2000-09-07,468.74478359499494
2000-09-08,470.2745967667032
2000-09-11,477.93958398244973
2000-09-12,483.11404577244514
2000-09-13,482.74390062922214
2000-09-14,487.04239415848565
2000-09-15,487.0792073167683
2000-09-18,487.8709709071558
2000-09-19,489.3089047859702
2000-09-20,491.39087967973984
2000-09-21,482.7303653112281
2000-09-22,461.3807862922891
2000-09-25,466.796250471527
2000-09-26,462.6183254731777
2000-09-27,460.08472133700593
2000-09-28,458.23783035720504
2000-09-29,462.65839436977905
2000-10-02,459.4078438219602
2000-10-03,464.00254042742324
2000-10-04,469.4789848063631
2000-10-05,474.2222668133523
2000-10-06,470.1349137163923
2000-10-09,469.48448233070934
2000-10-10,464.1622581764875
2000-10-11,453.58896053925156
2000-10-12,451.4296210838882
2000-10-13,451.5476753022686
2000-10-16,456.8138928370788
2000-10-17,445.9277135133637
2000-10-18,446.4645582994217
2000-10-19,451.1104848320884
2000-10-20,456.6175767499608
2000-10-23,463.62362181351887
2000-10-24,469.22075349333636
2000-10-25,476.7102368888171
2000-10-26,476.2556945971986
2000-10-27,469.2955779072256
2000-10-30,476.4089857277204
2000-10-31,482.6307281833505
2000-11-01,476.8049083922519
2000-11-02,475.7597376464885
2000-11-03,475.86573744137377
2000-11-06,477.93335468874807
2000-11-07,478.1192442286059
2000-11-08,477.39502447208207
2000-11-09,475.4520707485829
2000-11-10,465.85048718451975
2000-11-13,462.2408436226762
2000-11-14,467.3252589526789
2000-11-15,464.3174833859487
2000-11-16,464.18029111479484
2000-11-17,464.21963792968904
2000-11-20,463.20461112073536
2000-11-21,465.8165483876727
2000-11-22,462.47295516507376
2000-11-23,465.2510675652596
2000-11-24,472.75650306298303
2000-11-27,471.71363379595743
2000-11-28,466.92632024456583
2000-11-29,459.16185806839786
2000-11-30,452.70867041489714
2000-12-01,455.8027888039902
2000-12-04,450.22730483016716
2000-12-05,458.59178298674937
2000-12-06,460.15397501057964
2000-12-07,460.2280061168811
2000-12-08,473.2033029933896
2000-12-11,482.69981041415133
2000-12-12,480.10943283299383
2000-12-13,477.9836286958239
2000-12-14,465.82866917958216
2000-12-15,459.4253601892389
2000-12-18,463.77161782892443
2000-12-19,468.81895651454755
2000-12-20,456.4263138312886
2000-12-21,453.29831618311226
2000-12-22,453.91693034174716
2000-12-25,453.9150523084823
2000-12-26,452.3894280442645
2000-12-27,456.8640975404941
2000-12-28,464.4953665286642
2000-12-29,463.1572916060505
2001-01-01,463.1781305753585
2001-01-02,450.64410886753734
2001-01-03,454.5220953787925
2001-01-04,452.57593025671196
2001-01-05,446.0851707833425
2001-01-08,448.4422097522734
2001-01-09,449.3778111146781
2001-01-10,450.8469645430326
2001-01-11,449.4030432385544
2001-01-12,445.38612606214497
2001-01-15,449.9814325094269
2001-01-16,452.3943011648941
2001-01-17,452.6882068518087
2001-01-18,439.33631239667017
2001-01-19,446.2116816824248
2001-01-22,451.02143198244744
2001-01-23,453.86019150480126
2001-01-24,461.20705773171426
2001-01-25,465.86849170288684
2001-01-26,464.05262404313726
2001-01-29,469.00758652474127
2001-01-30,469.3294024310673
2001-01-31,466.67872526891136
2001-02-01,465.3182920745544
2001-02-02,473.8772448649219
2001-02-05,471.8528829804447
2001-02-06,474.36691171640337
2001-02-07,471.32097003149977
2001-02-08,476.7996698109027
2001-02-09,474.15512665112095
2001-02-12,469.36094073226496
2001-02-13,472.6353969957764
2001-02-14,471.0699863635084
2001-02-15,478.181810440421
2001-02-16,469.9191601724288
2001-02-19,467.1635389124701
2001-02-20,467.7022125498323
2001-02-21,455.1488597138935
2001-02-22,459.59356264615604
2001-02-23,454.9041177270196
2001-02-26,463.93280789294676
2001-02-27,460.1605088004491
2001-02-28,458.92166169648317
2001-03-01,453.02319246592987
2001-03-02,447.0516122169587
2001-03-05,458.04688678676234
2001-03-06,458.5665860666428
2001-03-07,461.2540688408715
2001-03-08,459.2439678650326
2001-03-09,454.7238551823987
2001-03-12,448.09316687429254
2001-03-13,458.36244246665916
2001-03-14,454.4451377071488
2001-03-15,454.7374375299571
2001-03-16,450.2505419344539
2001-03-19,456.97749671548615
2001-03-20,450.85150993324976
2001-03-21,444.6517223623035
2001-03-22,444.23242892891426
2001-03-23,442.3280111377088
2001-03-26,449.9255897221763
2001-03-27,449.49808791734034
2001-03-28,447.8188742909746
2001-03-29,448.15742130801215
2001-03-30,454.32537291347154
2001-04-02,458.4194409943628
2001-04-03,448.5230248876509
2001-04-04,442.5222654434046
2001-04-05,448.04235442927484
2001-04-06,445.3307510600227
2001-04-09,450.5328219768102
2001-04-10,466.31819795737005
2001-04-11,464.48428182208
2001-04-12,458.5173830437991
2001-04-13,458.52562592962863
2001-04-16,463.63210110936143
2001-04-17,467.7433027378432
2001-04-18,477.24257963078463
2001-04-19,473.13854412033766
2001-04-20,468.5855084148205
2001-04-23,466.2446255275031
2001-04-24,464.64158279706146
2001-04-25,467.4695513385166
2001-04-26,468.8380548344087
2001-04-27,475.0797381869429
2001-04-30,474.7676255327932
