Date,GERMANY IMI VALUE
1999-05-20,668.9257270129539
1999-05-21,667.5370433172917
1999-05-24,667.536917933544
1999-05-25,655.0231416146397
1999-05-26,655.3036563128431
1999-05-27,643.0809312081476
1999-05-28,654.8379921612128
1999-05-31,661.7950671711349
1999-06-01,657.4662620212505
1999-06-02,661.4424667129442
1999-06-03,661.6321506466576
1999-06-04,668.5317113381277
1999-06-07,676.5138092327719
1999-06-08,675.5914665532038
1999-06-09,681.528051121107
1999-06-10,677.7884941102742
1999-06-11,684.7385461501439
1999-06-14,684.8709232421567
1999-06-15,689.1364269023185
1999-06-16,690.4016766322296
1999-06-17,693.1923532776826
1999-06-18,688.9235998200584
1999-06-21,698.1101598426258
1999-06-22,700.1322179391595
1999-06-23,695.5948705606019
1999-06-24,691.9352321096801
1999-06-25,692.0755480891852
1999-06-28,693.4536098558109
1999-06-29,694.1571391437519
1999-06-30,699.3293056974845
1999-07-01,707.0405084639561
1999-07-02,711.1430228969384
1999-07-05,721.1578024001755
1999-07-06,725.0258321218176
1999-07-07,724.6847530544279
1999-07-08,729.8204253394814
1999-07-09,736.908612806564
1999-07-12,735.1426767618593
1999-07-13,725.1000454581559
1999-07-14,728.7329523542993
1999-07-15,728.3171658260152
1999-07-16,728.3935889892325
1999-07-19,728.2909384062564
1999-07-20,716.3333620500492
1999-07-21,705.4698142813307
1999-07-22,698.6752997414543
1999-07-23,695.300547527619
1999-07-26,685.004832799243
1999-07-27,686.2523623714436
1999-07-28,688.7523403636374
1999-07-29,669.247256950415
1999-07-30,671.9877289350158
1999-08-02,672.1649254226209
1999-08-03,672.1028754392074
1999-08-04,676.3218871076685
1999-08-05,665.3561707224703
1999-08-06,667.5264445178626
1999-08-09,673.6742584021025
1999-08-10,664.1851903703309
1999-08-11,663.1828156298604
1999-08-12,674.2170388635409
1999-08-13,685.2083580823477
1999-08-16,689.709847567138
1999-08-17,687.8741825939169
1999-08-18,685.8292383587105
1999-08-19,682.2571216363211
1999-08-20,689.7104770830525
1999-08-23,695.9125594513363
1999-08-24,698.1010216144921
1999-08-25,705.2674652233121
1999-08-26,703.914556195266
1999-08-27,706.4826316431773
1999-08-30,703.5712045303014
1999-08-31,690.407048229866
1999-09-01,697.5858320355223
1999-09-02,686.4214813101646
1999-09-03,700.0945863142783
1999-09-06,705.6554639038434
1999-09-07,704.9034051697977
1999-09-08,701.8297479863908
1999-09-09,703.909890268398
1999-09-10,706.8276017253144
1999-09-13,703.1868289171783
1999-09-14,700.219103826261
1999-09-15,698.6536373948828
1999-09-16,686.0144037340358
1999-09-17,688.2700747889444
1999-09-20,688.6313247402747
1999-09-21,679.7213672737284
1999-09-22,674.0360729376359
1999-09-23,672.581778232367
1999-09-24,662.9337936221323
1999-09-27,668.0397552897156
1999-09-28,657.677395855199
1999-09-29,657.048403765355
1999-09-30,658.2676464276651
1999-10-01,655.6604071189175
1999-10-04,664.7001779156253
1999-10-05,671.7622271593017
1999-10-06,676.2172415077462
1999-10-07,682.6410204036022
1999-10-08,679.675384413754
1999-10-11,678.6842407433661
1999-10-12,673.9653541560582
1999-10-13,669.6565046780051
1999-10-14,665.1469631640217
1999-10-15,658.470873699606
1999-10-18,655.2891698898476
1999-10-19,668.3409907978256
1999-10-20,669.1934518317835
1999-10-21,668.627473088498
1999-10-22,680.8071678718998
1999-10-25,677.0619906781892
1999-10-26,682.1042542045213
1999-10-27,679.0729924706998
1999-10-28,690.5209810165125
1999-10-29,695.8751564282796
1999-11-01,696.8859964834472
1999-11-02,697.0918740966064
1999-11-03,697.6990726630116
1999-11-04,703.990784751834
1999-11-05,703.8225572466549
1999-11-08,701.1164903848954
1999-11-09,703.958421200553
1999-11-10,703.3353540933982
1999-11-11,705.8591960420882
1999-11-12,703.825209480843
1999-11-15,707.4246955772348
1999-11-16,711.7321629821508
1999-11-17,710.7804796253632
1999-11-18,716.1161297530695
1999-11-19,718.8868124713899
1999-11-22,709.1044375055219
1999-11-23,710.1529764549722
1999-11-24,707.7035381441938
1999-11-25,716.0822994200131
1999-11-26,714.4444193193493
1999-11-29,707.3901003745207
1999-11-30,707.4159306300912
1999-12-01,710.3998789214329
1999-12-02,708.4952577596504
1999-12-03,721.7772693583983
1999-12-06,716.0151305349467
1999-12-07,715.8193868441035
1999-12-08,712.6711513471671
1999-12-09,711.4598448768215
1999-12-10,710.9296615970386
1999-12-13,710.062828128842
1999-12-14,717.4786409503303
1999-12-15,724.4955199786359
1999-12-16,739.681984254811
1999-12-17,736.454951473783
1999-12-20,735.6402084703309
1999-12-21,740.9230510668353
1999-12-22,752.4069742553434
1999-12-23,775.284677037305
1999-12-24,775.2846651976481
1999-12-27,781.6465793145036
1999-12-28,784.3998007301284
1999-12-29,784.5683895181315
1999-12-30,793.6876732425895
1999-12-31,793.5969103913285
2000-01-03,776.4089347152354
2000-01-04,759.7128424906927
2000-01-05,755.3992432736453
2000-01-06,754.4999554765102
2000-01-07,774.8310450020068
2000-01-10,780.8205596624395
2000-01-11,776.4796494572646
2000-01-12,775.2101224980385
2000-01-13,775.7346393503308
2000-01-14,781.9750040491978
2000-01-17,785.547498757978
2000-01-18,775.6736371653051
2000-01-19,774.4891309833067
2000-01-20,771.7289852210246
2000-01-21,762.3968329278616
2000-01-24,752.5770182097032
2000-01-25,739.3050390881687
2000-01-26,748.1224685002834
2000-01-27,757.6552361145671
2000-01-28,747.8458590250337
2000-01-31,727.160321669808
2000-02-01,738.8609970649726
2000-02-02,747.0055534385789
2000-02-03,764.7550160642239
2000-02-04,765.7064177386924
2000-02-07,750.1923136068658
2000-02-08,770.078987087265
2000-02-09,773.9462188474661
2000-02-10,784.5881763304501
2000-02-11,777.2665870137051
2000-02-14,775.7782722943849
2000-02-15,760.9880517623272
2000-02-16,770.3058408925586
2000-02-17,780.0152579583169
2000-02-18,782.0789410608172
2000-02-21,780.4499451344709
2000-02-22,783.7462759426894
2000-02-23,787.162502110707
2000-02-24,779.8069834190405
2000-02-25,782.2707373826254
2000-02-28,772.4187931606689
2000-02-29,781.698184681683
2000-03-01,787.3591956395749
2000-03-02,803.4325468658424
2000-03-03,804.054674457538
2000-03-06,802.9007222045553
2000-03-07,803.3870098082649
2000-03-08,794.6762789883442
2000-03-09,783.5598942158837
2000-03-10,777.802700203756
2000-03-13,765.9683834889303
2000-03-14,764.993889119712
2000-03-15,756.3873134056323
2000-03-16,780.8754046229374
2000-03-17,786.3806811679556
2000-03-20,790.5087838739884
2000-03-21,790.6856381851161
2000-03-22,787.8318601969676
2000-03-23,778.3752270064917
2000-03-24,796.5832675739608
2000-03-27,794.8756930119807
2000-03-28,802.822326300471
2000-03-29,798.5907668444179
2000-03-30,781.8578807266055
2000-03-31,783.0324899876331
2000-04-03,774.0903405581645
2000-04-04,777.2472731554451
2000-04-05,775.4713630575158
2000-04-06,775.1948857291537
2000-04-07,775.9935941449453
2000-04-10,780.7192376408011
2000-04-11,774.2391766894154
2000-04-12,771.7794193838552
2000-04-13,772.6371234402379
2000-04-14,756.9463779739748
2000-04-17,750.8979270017702
2000-04-18,753.9333014602481
2000-04-19,749.9650284144342
2000-04-20,750.9050836427314
2000-04-21,750.905107237953
2000-04-24,750.904887070205
2000-04-25,757.8720462981571
2000-04-26,764.1281884056543
2000-04-27,750.2047547553964
2000-04-28,758.1972801255398
2000-05-01,758.1972801255398
2000-05-02,766.7676823126442
2000-05-03,756.2477457350998
2000-05-04,755.8843078655995
2000-05-05,766.6210382725963
2000-05-08,760.7433149159747
2000-05-09,755.1122909700478
2000-05-10,746.1830892466159
2000-05-11,756.2479668317145
2000-05-12,757.2157712821873
2000-05-15,751.2818132773298
2000-05-16,766.5272145592828
2000-05-17,753.8689523523888
2000-05-18,751.9029990234708
2000-05-19,735.7385894091427
2000-05-22,735.3422486097082
2000-05-23,741.5713301804525
2000-05-24,733.5559561546728
2000-05-25,742.427448612403
2000-05-26,737.0482640958325
2000-05-29,741.8977809322303
2000-05-30,749.3942596642158
2000-05-31,749.1148519408276
2000-06-01,758.3944616537688
2000-06-02,770.2230559635319
2000-06-05,770.5052445387709
2000-06-06,769.0793813976703
2000-06-07,762.9208419042068
2000-06-08,759.0430978850611
2000-06-09,758.7740010879799
2000-06-12,759.6923362894701
2000-06-13,759.3239472470688
2000-06-14,764.1716952983123
2000-06-15,760.6164255172628
2000-06-16,749.6333777253593
2000-06-19,750.3583882240184
2000-06-20,746.4116725432252
2000-06-21,733.1691803603431
2000-06-22,730.5489837968626
2000-06-23,727.8662214974186
2000-06-26,728.6740762697417
2000-06-27,726.7627794827038
2000-06-28,730.8417441764635
2000-06-29,717.4593946853286
2000-06-30,719.8791794645512
2000-07-03,724.6617102942831
2000-07-04,725.9968569646701
2000-07-05,729.2686704343175
2000-07-06,732.1058555023063
2000-07-07,743.3914484789125
2000-07-10,746.8875051709138
2000-07-11,741.5661099085149
2000-07-12,740.8302460170568
2000-07-13,746.3174725537885
2000-07-14,750.7900088953322
2000-07-17,757.6142990513162
2000-07-18,760.253060581609
2000-07-19,761.4339715606411
2000-07-20,763.430173161998
2000-07-21,756.2603590092572
2000-07-24,746.8381747526398
2000-07-25,746.481525362061
2000-07-26,750.2706462630238
2000-07-27,741.7526976503361
2000-07-28,743.46449179711
2000-07-31,747.6060696177175
2000-08-01,743.2461476800981
2000-08-02,745.798237187541
2000-08-03,744.5398937566852
2000-08-04,744.8905215097938
2000-08-07,753.3407338530141
2000-08-08,749.5607505734641
2000-08-09,757.7712836436549
2000-08-10,763.4431759423063
2000-08-11,764.3840292349851
2000-08-14,766.8310961640975
2000-08-15,765.924225091026
2000-08-16,764.4658896516719
2000-08-17,758.760712362546
2000-08-18,751.8225652545206
2000-08-21,750.020905596852
2000-08-22,752.0234847773214
2000-08-23,754.5374493844455
2000-08-24,752.4362629284541
2000-08-25,755.4896308175196
2000-08-28,756.8600087078951
2000-08-29,753.2533233249235
2000-08-30,744.8438031627536
2000-08-31,743.4243256662577
2000-09-01,749.6816325781851
2000-09-04,755.9811162949013
2000-09-05,753.6410357391562
2000-09-06,752.0202741734726
2000-09-07,749.8393929033048
2000-09-08,746.2166915434959
2000-09-11,742.8096411971198
2000-09-12,735.6313624432055
2000-09-13,730.2356687691088
2000-09-14,732.1015370183422
2000-09-15,728.7576872138708
2000-09-18,722.8136589452358
2000-09-19,725.8838718937593
2000-09-20,711.9611609713871
2000-09-21,707.399105065496
2000-09-22,713.7807324180195
2000-09-25,713.6189758247037
2000-09-26,712.8275822973949
2000-09-27,715.7396159489888
2000-09-28,718.3566530147024
2000-09-29,717.2543151066137
2000-10-02,722.355827300744
2000-10-03,722.3558747217754
2000-10-04,727.4424510501049
2000-10-05,734.5906134668527
2000-10-06,729.1410550194496
2000-10-09,722.1973962379361
2000-10-10,722.2172207523619
2000-10-11,713.6747009314403
2000-10-12,704.6465398723325
2000-10-13,712.3644284786421
2000-10-16,711.7709920668893
2000-10-17,710.487843150635
2000-10-18,705.0718126902777
2000-10-19,718.021430547411
2000-10-20,718.2454857787749
2000-10-23,718.2362175162355
2000-10-24,730.3549705098861
2000-10-25,727.3812899286431
2000-10-26,730.4624783263376
2000-10-27,740.9193726175588
2000-10-30,743.2071246871059
2000-10-31,757.3604383940518
2000-11-01,757.6190241077459
2000-11-02,758.1082508289514
2000-11-03,761.6130218466319
2000-11-06,762.4816826110648
2000-11-07,763.1654371734029
2000-11-08,762.7739756026695
2000-11-09,760.2768267440616
2000-11-10,754.5315054558433
2000-11-13,744.1234868738748
2000-11-14,760.3863553049703
2000-11-15,756.3757556726126
2000-11-16,749.8185860102564
2000-11-17,742.9602344378881
2000-11-20,731.0684021471506
2000-11-21,735.2399247599562
2000-11-22,723.6128279434656
2000-11-23,727.6790323548618
2000-11-24,731.587083013152
2000-11-27,733.0554423110322
2000-11-28,732.3121523797232
2000-11-29,729.6513962279652
2000-11-30,713.79178703696
2000-12-01,725.2221551938906
2000-12-04,714.2401406275801
2000-12-05,731.4660339333063
2000-12-06,732.9303027348284
2000-12-07,730.220539938365
2000-12-08,737.0519629514326
2000-12-11,747.8878979251454
2000-12-12,746.0056718059237
2000-12-13,735.5129382975682
2000-12-14,725.1635992946022
2000-12-15,715.2626134413186
2000-12-18,718.8872623027307
2000-12-19,725.2263714882591
2000-12-20,708.2127360076037
2000-12-21,696.9438765038359
2000-12-22,701.4255242040142
2000-12-25,701.4255242040142
2000-12-26,701.4255242040141
2000-12-27,705.3060461846377
2000-12-28,708.0167561361209
2000-12-29,716.2501454008969
2001-01-01,716.2501454008969
2001-01-02,709.049472106425
2001-01-03,718.5736337129044
2001-01-04,720.3968656517019
2001-01-05,724.2910498489299
2001-01-08,721.4144420292758
2001-01-09,718.0000086200827
2001-01-10,711.7232711495017
2001-01-11,722.3121230517822
2001-01-12,728.1758456600704
2001-01-15,733.2171952828098
2001-01-16,729.1763366399367
2001-01-17,740.6265075867998
2001-01-18,741.8039087495226
2001-01-19,742.3397867368761
2001-01-22,742.3997969541447
2001-01-23,747.2652446479711
2001-01-24,743.5996824720322
2001-01-25,744.9282084756411
2001-01-26,743.9896703944927
2001-01-29,750.3858713539897
2001-01-30,748.7534362815858
2001-01-31,751.4921548054039
2001-02-01,741.9743211962669
2001-02-02,735.5782115074562
2001-02-05,736.0233552413378
2001-02-06,743.6216597402074
2001-02-07,735.7414865821268
2001-02-08,740.1000050362039
2001-02-09,729.0284023024634
2001-02-12,735.2439733644554
2001-02-13,734.8613826300768
2001-02-14,729.0890113696703
2001-02-15,731.8882528013975
2001-02-16,719.6536813364
2001-02-19,722.9246062438501
2001-02-20,721.1207068079955
2001-02-21,711.261427616286
2001-02-22,706.4426833554894
2001-02-23,694.3825751076268
2001-02-26,704.6465923418613
2001-02-27,709.6250119938187
2001-02-28,708.1640656551401
2001-03-01,699.6025625614367
2001-03-02,706.6177802452145
2001-03-05,710.5524804492164
2001-03-06,715.9268842277743
2001-03-07,717.1698358462869
2001-03-08,713.8768174198365
2001-03-09,711.4543883259029
2001-03-12,699.3613801708033
2001-03-13,692.3997414560631
2001-03-14,672.921531024464
2001-03-15,684.9860167441952
2001-03-16,673.9467843239355
2001-03-19,665.457769648194
2001-03-20,674.4582057230068
2001-03-21,657.4610077236918
2001-03-22,633.2938605837212
2001-03-23,644.308046311989
2001-03-26,660.4964560857046
2001-03-27,681.1423008077533
2001-03-28,677.3116438181928
2001-03-29,684.3903423693832
2001-03-30,684.0636223285591
2001-04-02,679.9345417505243
2001-04-03,665.2762901395496
2001-04-04,666.8062699694701
2001-04-05,677.7507782733192
2001-04-06,671.9504630956318
2001-04-09,682.0400602402725
2001-04-10,697.7846053503739
2001-04-11,697.5162380462226
2001-04-12,700.902138272418
2001-04-13,700.902138272418
2001-04-16,700.9021382724181
2001-04-17,696.7392529956942
2001-04-18,716.4230192161313
2001-04-19,715.8492591658069
2001-04-20,711.4979644099996
2001-04-23,708.2778980958302
2001-04-24,713.8254306554265
2001-04-25,710.4470700192777
2001-04-26,711.2909181397082
2001-04-27,714.3809050652501
2001-04-30,719.8671820848411
2001-05-01,719.8600695087343
2001-05-02,714.8263636404324
2001-05-03,704.1325574855737
2001-05-04,708.5495274998293
2001-05-07,707.3873229606909
2001-05-08,705.56536557501
2001-05-09,703.5068139150728
2001-05-10,709.7337337196293
2001-05-11,708.6749038444862
2001-05-14,702.8143844232553
2001-05-15,704.53546187489
2001-05-16,708.2627844203795
2001-05-17,712.6107006074864
2001-05-18,713.0286683863089
2001-05-21,718.6238556248252
2001-05-22,721.2048601630971
2001-05-23,715.3205046091284
2001-05-24,720.7575561604841
2001-05-25,715.3845269976772
2001-05-28,714.5178321734645
2001-05-29,706.1328261928085
2001-05-30,700.7766156107665
2001-05-31,706.3508961760948
2001-06-01,710.4550264091353
2001-06-04,712.879659601496
2001-06-05,714.4432007897772
2001-06-06,708.1919421941774
2001-06-07,708.5936151122874
2001-06-08,707.416842989226
2001-06-11,707.2051071162226
2001-06-12,701.8928558296705
2001-06-13,707.3859085365576
2001-06-14,701.8975158503092
2001-06-15,693.3163509269589
2001-06-18,690.0080765358122
2001-06-19,692.5191222236358
2001-06-20,692.6051244531718
2001-06-21,696.0344631799442
2001-06-22,697.7767648829781
2001-06-25,695.5479967997954
2001-06-26,692.9761387170521
2001-06-27,692.8121498155133
2001-06-28,708.3018591527028
2001-06-29,720.5798812675872
2001-07-02,726.7917271429914
2001-07-03,721.8436425293322
2001-07-04,720.5661899002492
2001-07-05,721.7868612007792
2001-07-06,710.9148178995401
2001-07-09,713.4828001867505
2001-07-10,710.3168008540765
2001-07-11,710.1256384790657
2001-07-12,716.0158597541102
2001-07-13,721.2971128511425
2001-07-16,714.7153482434629
2001-07-17,715.8652480976568
2001-07-18,705.8667604458099
2001-07-19,710.4770124352563
2001-07-20,710.4313964024286
2001-07-23,709.7305737484204
2001-07-24,699.7043270755585
2001-07-25,689.3225523289788
2001-07-26,695.0638752304664
2001-07-27,702.9899074678626
2001-07-30,708.3304552205708
2001-07-31,712.6558419910606
2001-08-01,707.136118639506
2001-08-02,699.5326362112049
2001-08-03,695.3326772030234
2001-08-06,696.9505589941158
2001-08-07,694.4828925494958
2001-08-08,674.0381506244081
2001-08-09,663.8915927613838
2001-08-10,656.9793055291796
2001-08-13,656.944163358721
2001-08-14,663.8289941418903
2001-08-15,655.1569798759615
2001-08-16,645.5288654455519
2001-08-17,632.6555305988117
2001-08-20,633.0303313410462
2001-08-21,632.0797522586905
2001-08-22,630.3853507455718
2001-08-23,632.5143020599503
2001-08-24,643.4933866289551
2001-08-27,645.0281648857164
2001-08-28,637.827443773021
2001-08-29,637.5665917358788
2001-08-30,623.9405338915127
2001-08-31,625.9736271776223
2001-09-03,619.6848584689324
2001-09-04,628.2930527835549
2001-09-05,618.0337674448166
2001-09-06,608.7772582317957
2001-09-07,595.5619161769619
2001-09-10,588.1131581240343
2001-09-11,554.1865527624892
2001-09-12,558.1574961445142
2001-09-13,562.1604072722752
2001-09-14,536.6576908979777
2001-09-17,548.3250489223262
2001-09-18,542.3972515082388
2001-09-19,531.332049240987
2001-09-20,505.94013186084044
2001-09-21,496.9464186066303
2001-09-24,522.9862341572882
2001-09-25,518.9978449488508
2001-09-26,530.6119318860731
2001-09-27,538.0133247436175
2001-09-28,550.0340886518828
2001-10-01,546.73468824495
2001-10-02,551.9334791246024
2001-10-03,561.505483780674
2001-10-04,572.6835419094784
2001-10-05,570.8119431120697
2001-10-08,573.6749616789402
2001-10-09,570.7059280401515
2001-10-10,582.3107942390468
2001-10-11,585.5055117235377
2001-10-12,581.9524755020614
2001-10-15,576.1286485670037
2001-10-16,585.0616499048712
2001-10-17,585.48938228768
2001-10-18,580.2041279900053
2001-10-19,574.217391174387
2001-10-22,580.4728362534886
2001-10-23,590.0974756425765
2001-10-24,599.5161705631215
2001-10-25,588.9829758608229
2001-10-26,596.421390301759
2001-10-29,584.0520136153439
2001-10-30,573.6696428693149
2001-10-31,572.9206927371972
2001-11-01,577.632108213042
2001-11-02,572.0460516062344
2001-11-05,582.9902986969654
2001-11-06,577.293702621086
2001-11-07,590.9812149652716
2001-11-08,603.8191208426019
2001-11-09,600.0197052794259
2001-11-12,593.147864090006
2001-11-13,603.3889103223497
2001-11-14,606.55196225873
2001-11-15,610.5129029219762
2001-11-16,618.9466506588537
2001-11-19,632.5162591436707
2001-11-20,624.3256194960757
2001-11-21,624.6973367625749
2001-11-22,626.2763065498792
2001-11-23,630.5398522090079
2001-11-26,625.103490872963
2001-11-27,617.042350405074
2001-11-28,604.6881236159647
2001-11-29,605.9753440302411
2001-11-30,611.2733794393386
2001-12-03,610.7474454739028
2001-12-04,611.5729112098774
2001-12-05,629.8848082751256
2001-12-06,630.617038373431
2001-12-07,623.0541386597755
2001-12-10,617.8695975529853
2001-12-11,618.4179772830438
2001-12-12,610.7477113294412
2001-12-13,602.5973283838892
2001-12-14,597.7449703820004
2001-12-17,610.8121438635328
2001-12-18,609.5366444289422
2001-12-19,602.9569450904128
2001-12-20,599.0256669255185
2001-12-21,605.7632247867579
2001-12-24,605.7533385879726
2001-12-25,605.7533385879726
2001-12-26,605.7533385879727
2001-12-27,616.4098565018775
2001-12-28,620.7932702078837
2001-12-31,620.8521829699445
2002-01-01,620.8521829699445
2002-01-02,621.2639012476299
2002-01-03,630.91906042416
2002-01-04,639.179959516985
2002-01-07,631.5014140106459
2002-01-08,634.8397932348403
2002-01-09,633.0455208789334
2002-01-10,627.9309355356994
2002-01-11,625.6683599660673
2002-01-14,613.5702471758392
2002-01-15,612.2783785825461
2002-01-16,606.9423458181734
2002-01-17,622.4954478538477
2002-01-18,621.9393082497977
2002-01-21,619.9055890866243
2002-01-22,618.1603212928084
2002-01-23,627.0307089693648
2002-01-24,626.8355526486414
2002-01-25,626.3979138566644
2002-01-28,625.7754853779333
2002-01-29,617.6157978139181
2002-01-30,615.9658863571412
2002-01-31,621.7916145818194
2002-02-01,620.2443599530544
2002-02-04,610.670313734005
2002-02-05,607.0266777445767
2002-02-06,594.8796224564496
2002-02-07,594.0310051304547
2002-02-08,590.1607154182607
2002-02-11,598.9425537013433
2002-02-12,593.7010252851859
2002-02-13,597.3064359731342
2002-02-14,597.2227155072312
2002-02-15,587.7020736919095
2002-02-18,588.964374575811
2002-02-19,579.5640717518444
2002-02-20,582.619690936763
2002-02-21,592.1744042751171
2002-02-22,584.8241175543203
2002-02-25,594.2153148337761
2002-02-26,598.4479252871358
2002-02-27,604.1118115037518
2002-02-28,610.6252739452706
2002-03-01,617.3126986995575
2002-03-04,630.594045043702
2002-03-05,625.5804913397701
2002-03-06,631.6721949666359
2002-03-07,631.5618302479636
2002-03-08,638.6824380158974
2002-03-11,636.3836244845884
2002-03-12,630.909357790669
2002-03-13,630.5520142597184
2002-03-14,632.2123573439982
2002-03-15,641.7653386050163
2002-03-18,642.3256198129903
2002-03-19,644.9217557416034
2002-03-20,641.1479261242499
2002-03-21,639.5967797007935
2002-03-22,643.2680182394971
2002-03-25,639.2633791471642
2002-03-26,644.2424905440581
2002-03-27,639.1890470106011
2002-03-28,643.1684111696557
2002-03-29,643.1728190873854
2002-04-01,643.1706151574114
2002-04-02,637.2861180074289
2002-04-03,637.8139202937022
2002-04-04,634.6529256669767
2002-04-05,634.8500961863281
2002-04-08,627.8831739269954
2002-04-09,625.459948928969
2002-04-10,634.1756567818322
2002-04-11,625.7908654074458
2002-04-12,630.9101016568227
2002-04-15,634.9263758716008
2002-04-16,645.231976929108
2002-04-17,642.850738227953
2002-04-18,639.9546712472535
2002-04-19,641.842798755725
2002-04-22,637.5365797923992
2002-04-23,635.5394370457482
2002-04-24,631.0457643906658
2002-04-25,618.1952853910706
2002-04-26,612.5599057759835
2002-04-29,615.321098431865
2002-04-30,618.2905709212785
2002-05-01,618.2892449266175
2002-05-02,613.9675981714314
2002-05-03,606.475250235629
2002-05-06,605.7619466659337
2002-05-07,602.6886053562273
2002-05-08,616.1230241052531
2002-05-09,612.1391522381169
2002-05-10,603.3480477143514
2002-05-13,611.4154870444997
2002-05-14,617.2258154617143
2002-05-15,619.7956538958788
2002-05-16,619.2669349807818
2002-05-17,619.1043532882694
2002-05-20,616.3544067811123
2002-05-21,616.6748059203172
2002-05-22,614.1655985317171
2002-05-23,610.4880801033086
2002-05-24,609.0161750080773
2002-05-27,615.8644829610291
2002-05-28,613.1084651478926
2002-05-29,611.7030592289049
2002-05-30,599.3615968747288
2002-05-31,604.4429881528351
2002-06-03,598.8325003668036
2002-06-04,583.7901678313
2002-06-05,584.6793901665618
2002-06-06,590.5736141148112
2002-06-07,585.2092690910761
2002-06-10,582.087271024293
2002-06-11,583.8900973024521
2002-06-12,580.0988945542299
2002-06-13,574.3317437104774
2002-06-14,553.6587611785013
2002-06-17,571.5093819856488
2002-06-18,569.3243243720393
2002-06-19,559.5898073815673
2002-06-20,549.4072306403854
2002-06-21,548.3001847704431
2002-06-24,539.8350850537964
2002-06-25,545.4129484609416
2002-06-26,539.2328327630524
2002-06-27,554.4729017570146
2002-06-28,564.7058490619033
2002-07-01,562.725159965667
2002-07-02,547.8325850199564
2002-07-03,540.0766688552401
2002-07-04,550.3639207448563
2002-07-05,566.9343350841114
2002-07-08,560.9615267412496
2002-07-09,552.6673420768539
2002-07-10,534.8830148940739
2002-07-11,526.7976739789955
2002-07-12,525.4303046496651
2002-07-15,505.0459641705903
2002-07-16,507.2058937892242
2002-07-17,513.9810546905269
2002-07-18,519.5372358452605
2002-07-19,496.341955051965
2002-07-22,474.10904007185405
2002-07-23,457.33901901013644
2002-07-24,466.49833903093264
2002-07-25,450.9168349770303
2002-07-26,458.01678127232674
2002-07-29,490.1763914983146
2002-07-30,496.76771447070365
2002-07-31,479.757054379106
2002-08-01,468.83465784562503
2002-08-02,463.4976167948893
