Date,SWITZERLAND IMI VALUE
2000-01-27,548.5024659265762
2000-01-28,544.3844766025085
2000-01-31,536.5344544275473
2000-02-01,543.5689833599488
2000-02-02,549.9752411983509
2000-02-03,560.2223188610723
2000-02-04,561.3069428601561
2000-02-07,560.9557968055271
2000-02-08,559.7271955012735
2000-02-09,550.5350436183696
2000-02-10,549.3056886298472
2000-02-11,548.8228315745728
2000-02-14,547.0890639936603
2000-02-15,539.357416512439
2000-02-16,545.4661361751475
2000-02-17,550.2379199408687
2000-02-18,551.3688193485568
2000-02-21,545.9569843221522
2000-02-22,547.836111025643
2000-02-23,550.9418943373182
2000-02-24,549.0355488818883
2000-02-25,544.3915800984302
2000-02-28,538.4652388938255
2000-02-29,537.5895104719248
2000-03-01,542.550896839789
2000-03-02,547.6549134163184
2000-03-03,543.9156934484965
2000-03-06,547.580640929408
2000-03-07,547.2122654625896
2000-03-08,539.9302521364156
2000-03-09,535.2209782675014
2000-03-10,534.8248355721407
2000-03-13,525.1638410811761
2000-03-14,528.485134637576
2000-03-15,527.9245158628482
2000-03-16,549.1955578495514
2000-03-17,549.1118088704449
2000-03-20,554.4162979068544
2000-03-21,561.1105668647278
2000-03-22,571.5676588046649
2000-03-23,573.4821129174202
2000-03-24,584.9119553322558
2000-03-27,581.7037353039984
2000-03-28,583.4315941552799
2000-03-29,586.2402028636486
2000-03-30,585.7646179760949
2000-03-31,592.4868195689014
2000-04-03,599.989150655592
2000-04-04,605.8617967330266
2000-04-05,596.697685459191
2000-04-06,598.4556024074992
2000-04-07,596.3752843613469
2000-04-10,594.1836845124269
2000-04-11,598.5458511310782
2000-04-12,603.5372489047205
2000-04-13,604.2593753842431
2000-04-14,598.8387492223059
2000-04-17,584.1228765366932
2000-04-18,583.3959100876302
2000-04-19,585.5929059035973
2000-04-20,585.9030163550357
2000-04-21,585.9030163550357
2000-04-24,586.7560367048959
2000-04-25,590.6300143187656
2000-04-26,592.0309547582392
2000-04-27,590.3271189614302
2000-04-28,594.0906827284155
2000-05-01,597.2414014600762
2000-05-02,607.9779051645282
2000-05-03,611.4873499766422
2000-05-04,611.0381473327071
2000-05-05,610.9662519922638
2000-05-08,614.4144286497335
2000-05-09,616.8409668405216
2000-05-10,613.0572323910368
2000-05-11,622.9909676963382
2000-05-12,626.6642155609339
2000-05-15,625.8432377427678
2000-05-16,633.5540814153346
2000-05-17,632.7200010169378
2000-05-18,636.9296291093467
2000-05-19,632.89795481257
2000-05-22,630.3807687108538
2000-05-23,633.5913258210518
2000-05-24,631.8415956693623
2000-05-25,640.1350129934742
2000-05-26,626.2485276236138
2000-05-29,627.0800899321354
2000-05-30,615.9894051650009
2000-05-31,621.0267931502432
2000-06-01,620.4590466159495
2000-06-02,631.6185839506885
2000-06-05,627.3561344079906
2000-06-06,627.1621019809116
2000-06-07,632.076616839813
2000-06-08,634.2889833640767
2000-06-09,634.4025218353274
2000-06-12,635.8153598333265
2000-06-13,638.5050151853401
2000-06-14,644.5920224072735
2000-06-15,639.6901095997521
2000-06-16,640.3217991119222
2000-06-19,638.6991140120796
2000-06-20,641.7393422158987
2000-06-21,639.9109641095415
2000-06-22,636.0535812104857
2000-06-23,635.5984017866043
2000-06-26,636.5541741097418
2000-06-27,637.127089943509
2000-06-28,639.9231512761501
2000-06-29,633.027741411648
2000-06-30,637.0742669806043
2000-07-03,641.4226991187893
2000-07-04,645.7470097251172
2000-07-05,648.0749950255378
2000-07-06,651.6702662157161
2000-07-07,654.4526035066011
2000-07-10,655.7448441080052
2000-07-11,656.4068469562803
2000-07-12,649.3846201457146
2000-07-13,658.5600411056498
2000-07-14,661.2689656051828
2000-07-17,664.1230999068077
2000-07-18,660.7050575379059
2000-07-19,661.6644744077657
2000-07-20,665.081806635481
2000-07-21,660.7663336851987
2000-07-24,666.1867740420049
2000-07-25,667.2128262188149
2000-07-26,666.3829571493103
2000-07-27,667.8877900000173
2000-07-28,668.1532254606511
2000-07-31,669.5468737285318
2000-08-01,669.8449290875408
2000-08-02,677.5634099641698
2000-08-03,677.7746119278277
2000-08-04,677.8910424900517
2000-08-07,690.0187547649814
2000-08-08,693.991495208058
2000-08-09,693.8997633504341
2000-08-10,690.2104455996434
2000-08-11,688.546841599043
2000-08-14,691.5586710046832
2000-08-15,687.6698894329643
2000-08-16,693.9824702571918
2000-08-17,691.9418504322413
2000-08-18,691.676035411891
2000-08-21,693.9034160651868
2000-08-22,692.8715628321615
2000-08-23,701.9584033582032
2000-08-24,701.0723382694804
2000-08-25,698.3848246095259
2000-08-28,702.1570357727747
2000-08-29,694.3202684024023
2000-08-30,688.2794867121838
2000-08-31,688.7374141254998
2000-09-01,692.1907957632571
2000-09-04,691.8572701681574
2000-09-05,690.2770657613463
2000-09-06,687.3356594461308
2000-09-07,688.3133198805486
2000-09-08,686.8712050553393
2000-09-11,696.3725955561657
2000-09-12,693.6410243402981
2000-09-13,690.8974636867625
2000-09-14,690.1439880668971
2000-09-15,689.191862210804
2000-09-18,683.0442334225585
2000-09-19,681.6042613056514
2000-09-20,678.804409220247
2000-09-21,676.2608488064981
2000-09-22,677.086389159746
2000-09-25,685.4114916723265
2000-09-26,680.3995732901934
2000-09-27,675.8138688394095
2000-09-28,671.4947099753332
2000-09-29,657.6072978231898
2000-10-02,672.106744538283
2000-10-03,681.3765628364775
2000-10-04,680.0630144829354
2000-10-05,682.3080140301796
2000-10-06,673.7874501498185
2000-10-09,657.2233380076049
2000-10-10,661.782877080201
2000-10-11,646.7978243358291
2000-10-12,653.2022138782639
2000-10-13,648.9527764415781
2000-10-16,646.855168849135
2000-10-17,650.1837174295304
2000-10-18,653.688816388523
2000-10-19,666.3422438511989
2000-10-20,663.055351602526
2000-10-23,667.3451503266922
2000-10-24,679.6473356735056
2000-10-25,680.9161771365008
2000-10-26,681.3376866524616
2000-10-27,675.9805589522811
2000-10-30,681.2355897250324
2000-10-31,684.7379659352889
2000-11-01,684.7382598154353
2000-11-02,692.600185033672
2000-11-03,689.79398288393
2000-11-06,695.9633522674553
2000-11-07,696.0203735843927
2000-11-08,692.4139775093408
2000-11-09,686.3378124924469
2000-11-10,685.7963177470871
2000-11-13,682.7535033136242
2000-11-14,694.6108540129436
2000-11-15,692.49729971865
2000-11-16,695.6497577072009
2000-11-17,694.6176209217548
2000-11-20,691.2804326985693
2000-11-21,695.9723455316
2000-11-22,684.0423430233307
2000-11-23,685.405229599044
2000-11-24,691.7454709136465
2000-11-27,698.7527528581256
2000-11-28,693.2630182785481
2000-11-29,691.9104159451834
2000-11-30,685.1822116622958
2000-12-01,692.0663920659574
2000-12-04,684.3385485286652
2000-12-05,698.6509985447016
2000-12-06,702.076791167243
2000-12-07,695.6090372302947
2000-12-08,702.2940086993908
2000-12-11,710.971348809908
2000-12-12,709.0383232360613
2000-12-13,709.488567943607
2000-12-14,696.7542284220589
2000-12-15,690.3850463304265
2000-12-18,701.2949364855046
2000-12-19,706.0710143783145
2000-12-20,697.697093546326
2000-12-21,693.9264257244873
2000-12-22,695.5504275039565
2000-12-25,695.5504275039565
2000-12-26,696.8354642608991
2000-12-27,701.0866519849344
2000-12-28,705.926637648049
2000-12-29,705.4169665094719
2001-01-01,705.4169665094719
2001-01-02,704.5792274761621
2001-01-03,704.1659896462087
2001-01-04,719.082110280629
2001-01-05,706.4464353750434
2001-01-08,705.8256820620925
2001-01-09,704.6523773006901
2001-01-10,700.7782326589348
2001-01-11,700.9361098935817
2001-01-12,698.4773195783528
2001-01-15,696.943814063344
2001-01-16,698.083455093545
2001-01-17,709.2816328832678
2001-01-18,712.3516843350303
2001-01-19,711.0199530100913
2001-01-22,710.2474699778832
2001-01-23,711.0329264291299
2001-01-24,716.137755814829
2001-01-25,720.0883071811155
2001-01-26,720.4844639096384
2001-01-29,723.8201680997319
2001-01-30,725.521568003396
2001-01-31,726.2487059656822
2001-02-01,716.867629609804
2001-02-02,718.2205970058392
2001-02-05,719.4159421281311
2001-02-06,719.8345817255315
2001-02-07,716.4068202696669
2001-02-08,706.840137714017
2001-02-09,702.5151266698348
2001-02-12,696.7112654777832
2001-02-13,699.3515961239891
2001-02-14,694.517280825905
2001-02-15,700.867983465046
2001-02-16,688.1856513357196
2001-02-19,689.7713072964036
2001-02-20,687.4995257019397
2001-02-21,677.7975809513334
2001-02-22,681.2413215418408
2001-02-23,672.5124266746349
2001-02-26,678.1214928085515
2001-02-27,677.8546865712066
2001-02-28,676.6926208783528
2001-03-01,667.2256459853674
2001-03-02,664.4104624305479
2001-03-05,669.5097101863158
2001-03-06,676.0422003881341
2001-03-07,675.1111287828222
2001-03-08,672.8183724442453
2001-03-09,667.1684329797107
2001-03-12,655.5130888352107
2001-03-13,652.3214979170256
2001-03-14,640.3673065910714
2001-03-15,645.0878460897165
2001-03-16,630.3290917788878
2001-03-19,625.4535979612938
2001-03-20,632.5334443349407
2001-03-21,620.1308879258859
2001-03-22,579.628020401073
2001-03-23,592.0373871592468
2001-03-26,612.699582237166
2001-03-27,616.7568083485415
2001-03-28,611.9993211090534
2001-03-29,618.4118583277822
2001-03-30,628.3042336573031
2001-04-02,621.081929645973
2001-04-03,605.251941534946
2001-04-04,598.7107761096072
2001-04-05,613.6958961494655
2001-04-06,608.8260181809162
2001-04-09,621.4033410505064
2001-04-10,633.7809628595021
2001-04-11,642.5001748365937
2001-04-12,642.0144992169264
2001-04-13,642.0144992169264
2001-04-16,642.0597353340279
2001-04-17,643.5484823307652
2001-04-18,650.5272823268803
2001-04-19,650.406229435658
2001-04-20,646.3096251589315
2001-04-23,640.4072675200508
2001-04-24,647.4917717931496
2001-04-25,642.5755354946006
2001-04-26,639.6496612204236
2001-04-27,644.5070462324078
2001-04-30,650.6784432867414
2001-05-01,649.174205752132
2001-05-02,650.7865218836893
2001-05-03,642.0857593252114
2001-05-04,642.6546463090049
2001-05-07,649.6099324761184
2001-05-08,644.9549827606102
2001-05-09,640.647762384965
2001-05-10,650.4123337667187
2001-05-11,653.185910606298
2001-05-14,648.6614646881236
2001-05-15,657.8262021188598
2001-05-16,659.3447406450393
2001-05-17,668.0582681553665
2001-05-18,669.293381612891
2001-05-21,672.6750929809945
2001-05-22,676.736229309363
2001-05-23,678.3421705292371
2001-05-24,679.228610891499
2001-05-25,675.9131494151277
2001-05-28,672.1502579827949
2001-05-29,670.6249241340787
2001-05-30,665.3647685025571
2001-05-31,661.2340460808435
2001-06-01,662.815471316201
2001-06-04,663.4301459011108
2001-06-05,673.2547335281761
2001-06-06,669.3683261360626
2001-06-07,669.708912990022
2001-06-08,667.7503198169536
2001-06-11,667.2861002492505
2001-06-12,653.4016602302413
2001-06-13,658.7763915819578
2001-06-14,648.9093203410163
2001-06-15,645.4707385058708
2001-06-18,640.7062735376908
2001-06-19,644.260151456768
2001-06-20,637.2355789268297
2001-06-21,639.812524736937
2001-06-22,643.7685194406508
2001-06-25,642.9142991536936
2001-06-26,635.2771032109234
2001-06-27,631.9276877604794
2001-06-28,642.871535526311
2001-06-29,644.1782606975522
2001-07-02,649.7852140642543
2001-07-03,643.7425938714924
2001-07-04,639.8308334402655
2001-07-05,631.3277308144415
2001-07-06,619.1291801189445
2001-07-09,618.9439569075842
2001-07-10,619.2663330933209
2001-07-11,607.9251014303578
2001-07-12,620.7644164764893
2001-07-13,622.2072460561116
2001-07-16,621.5745376246086
2001-07-17,615.8735211054512
2001-07-18,612.6779404418475
2001-07-19,622.1693097662385
2001-07-20,618.2423641933844
2001-07-23,621.136704647773
2001-07-24,611.9412976544616
2001-07-25,606.1176091018034
2001-07-26,607.2407702384324
2001-07-27,612.5067195357374
2001-07-30,617.4246385069465
2001-07-31,616.7921347077972
2001-08-01,620.3449172715094
2001-08-02,622.9265454615053
2001-08-03,618.4967029133412
2001-08-06,618.8938755875357
2001-08-07,619.7223332987812
2001-08-08,619.5708929476657
2001-08-09,606.8069337821951
2001-08-10,600.6675179889152
2001-08-13,601.4381944296478
2001-08-14,617.3896605519757
2001-08-15,618.8588055399055
2001-08-16,611.8574233516176
2001-08-17,607.3343119188296
2001-08-20,605.7695750062547
2001-08-21,610.9428305338985
2001-08-22,606.1638986159414
2001-08-23,602.3044684310929
2001-08-24,614.3044498050326
2001-08-27,616.3405440595492
2001-08-28,607.679021766759
2001-08-29,601.3882675647775
2001-08-30,599.4703177625946
2001-08-31,601.3656140971423
2001-09-03,589.3245681794764
2001-09-04,597.110037144536
2001-09-05,593.8925460054837
2001-09-06,578.8998929808416
2001-09-07,568.4592836533187
2001-09-10,557.6239631801313
2001-09-11,520.0199190879154
2001-09-12,518.3644880331918
2001-09-13,522.9654212895407
2001-09-14,499.5912341108521
2001-09-17,522.0870625861139
2001-09-18,516.101931268904
2001-09-19,505.33629205549545
2001-09-20,486.23226889821484
2001-09-21,475.03617265011593
2001-09-24,499.8859512384537
2001-09-25,512.382447825304
2001-09-26,515.1459039498204
2001-09-27,514.9984398874717
2001-09-28,527.3536658336775
2001-10-01,520.6812465403085
2001-10-02,512.6060840617622
2001-10-03,503.14448288332596
2001-10-04,517.2676317922867
2001-10-05,513.8436839003414
2001-10-08,512.6554061297135
2001-10-09,510.88306609458795
2001-10-10,514.3138669053684
2001-10-11,527.8955254245582
2001-10-12,527.5732606817031
2001-10-15,523.4650024370372
2001-10-16,528.008426706075
2001-10-17,534.2695995022337
2001-10-18,536.4344385686329
2001-10-19,532.407156575
2001-10-22,536.5327856291932
2001-10-23,551.1997258139471
2001-10-24,552.5659100219075
2001-10-25,548.8322507857096
2001-10-26,557.7327834311648
2001-10-29,549.5383581561013
2001-10-30,537.3640149297955
2001-10-31,543.6240528860966
2001-11-01,543.1963697171303
2001-11-02,544.6269100820178
2001-11-05,554.4465863346632
2001-11-06,555.6259172672885
2001-11-07,559.2785237783758
2001-11-08,574.5675831231747
2001-11-09,571.4507109428109
2001-11-12,562.085735290915
2001-11-13,574.972332707082
2001-11-14,580.1031361312877
2001-11-15,593.2094922895261
2001-11-16,596.0628995309322
2001-11-19,601.8659381430168
2001-11-20,595.2967968826383
2001-11-21,595.2211060442498
2001-11-22,597.3305075724156
2001-11-23,589.2406275936175
2001-11-26,593.2906020460673
2001-11-27,592.023783851319
2001-11-28,584.8210383451897
2001-11-29,580.1340182572035
2001-11-30,572.7415490444546
2001-12-03,570.3795893472488
2001-12-04,580.7850359266923
2001-12-05,593.1652429577802
2001-12-06,596.189169684481
2001-12-07,594.9303061957854
2001-12-10,588.2210460393602
2001-12-11,584.1562347223942
2001-12-12,582.2259204489891
2001-12-13,576.7496481095329
2001-12-14,571.430190429525
2001-12-17,582.2103233402644
2001-12-18,572.501830477111
2001-12-19,563.4271148419249
2001-12-20,567.880390063129
2001-12-21,573.4254480947468
2001-12-24,566.7681126689685
2001-12-25,566.7681126689685
2001-12-26,566.1670645147707
2001-12-27,571.0485319872564
2001-12-28,573.0424083925399
2001-12-31,573.8302230472946
2002-01-01,573.8302230472946
2002-01-02,569.3868061853641
2002-01-03,575.2947523010838
2002-01-04,581.7446040759852
2002-01-07,581.496246550678
2002-01-08,575.2111568314731
2002-01-09,578.1631605088241
2002-01-10,572.9772260679727
2002-01-11,579.5844827757517
2002-01-14,567.6971797344938
2002-01-15,565.3327200125818
2002-01-16,563.8148310349652
2002-01-17,569.4771103279476
2002-01-18,565.0015247855631
2002-01-21,559.074817670821
2002-01-22,560.5531574914858
2002-01-23,558.7628016350894
2002-01-24,568.1378807145386
2002-01-25,572.2077875487071
2002-01-28,573.0562819027168
2002-01-29,563.9118753597469
2002-01-30,550.3682015477824
2002-01-31,550.0116085963747
2002-02-01,548.0739950503721
2002-02-04,540.7063812145636
2002-02-05,538.1083727865395
2002-02-06,531.1084493369444
2002-02-07,540.4424194346099
2002-02-08,542.62012105261
2002-02-11,543.5764679141603
2002-02-12,538.5360723717007
2002-02-13,542.0634430510034
2002-02-14,553.9510665787051
2002-02-15,555.8025669295811
2002-02-18,551.537967765829
2002-02-19,540.6595869997836
2002-02-20,536.4704068394241
2002-02-21,540.7647337685512
2002-02-22,535.4922342590879
2002-02-25,540.09232139972
2002-02-26,536.4031777840196
2002-02-27,545.4431651178744
2002-02-28,548.1952065737787
2002-03-01,554.1653616009919
2002-03-04,565.069934221117
2002-03-05,564.9062928531625
2002-03-06,568.6131505321139
2002-03-07,578.7693838976203
2002-03-08,585.730105017086
2002-03-11,581.8350916016843
2002-03-12,577.5858675642152
2002-03-13,581.0122299369174
2002-03-14,584.6686801577952
2002-03-15,584.4754511790921
2002-03-18,589.6672571013654
2002-03-19,589.5889259818288
2002-03-20,588.3728536383986
2002-03-21,584.9279228351005
2002-03-22,588.3562851951034
2002-03-25,588.5509345168111
2002-03-26,588.6676138822004
2002-03-27,588.7528152567936
2002-03-28,592.4220480555008
2002-03-29,592.4220480555008
2002-04-01,594.4098123783624
2002-04-02,594.9477429868748
2002-04-03,602.807884454198
2002-04-04,601.2067138781972
2002-04-05,598.517232928341
2002-04-08,591.0922438899588
2002-04-09,595.443248494574
2002-04-10,596.936469067474
2002-04-11,595.0494277325511
2002-04-12,590.7459278977449
2002-04-15,590.9234056499299
2002-04-16,595.0600382760158
2002-04-17,598.7076009321477
2002-04-18,598.5594502730042
2002-04-19,595.2072949864767
2002-04-22,595.5698730785408
2002-04-23,592.8483170059123
2002-04-24,591.4341001805309
2002-04-25,584.096788440468
2002-04-26,576.9881489290101
2002-04-29,579.5547796490459
2002-04-30,579.6778500982068
2002-05-01,582.0016353868417
2002-05-02,579.6100146038102
2002-05-03,582.0168230616836
2002-05-06,578.4837964161093
2002-05-07,570.7630693914853
2002-05-08,584.2611754128536
2002-05-09,585.7121828021818
2002-05-10,582.9295700521227
2002-05-13,585.6096262448954
2002-05-14,592.1127176092257
2002-05-15,599.7608819531076
2002-05-16,600.1037392850471
2002-05-17,598.5174579311697
2002-05-20,596.6642552459912
2002-05-21,597.8472671362888
2002-05-22,594.0081447332535
2002-05-23,591.5920843258414
2002-05-24,590.205505532727
2002-05-27,592.9813630174829
2002-05-28,588.8265354864928
2002-05-29,588.4817838376342
2002-05-30,586.096705239622
2002-05-31,590.5419365701108
2002-06-03,588.2699302978295
2002-06-04,575.6280453831963
2002-06-05,576.6773240583146
2002-06-06,572.3324990836612
2002-06-07,560.7524644821954
2002-06-10,559.205359109305
2002-06-11,566.8545704372826
2002-06-12,554.690634891674
2002-06-13,543.5268768716633
2002-06-14,536.9186241953867
2002-06-17,549.7754826401745
2002-06-18,539.1720309172367
2002-06-19,529.0857936347795
2002-06-20,512.0046821458521
2002-06-21,517.3156024040029
2002-06-24,491.7609535287977
2002-06-25,509.5436514391945
2002-06-26,492.52718972070016
2002-06-27,501.15372765098294
2002-06-28,525.7762125178587
2002-07-01,526.9474356035963
2002-07-02,513.4195088150607
2002-07-03,497.4731070077491
2002-07-04,505.4209817469195
2002-07-05,524.2126004150342
2002-07-08,519.7799764909888
2002-07-09,515.4304807952036
2002-07-10,497.6148790944834
2002-07-11,471.22942039420565
2002-07-12,481.992104037233
2002-07-15,455.43583576102657
2002-07-16,452.6521470836807
2002-07-17,466.20581256023695
2002-07-18,468.9423655820487
2002-07-19,445.3371023101541
2002-07-22,410.24040506559345
2002-07-23,398.3492257193487
2002-07-24,384.9760247553758
2002-07-25,411.3200730906841
2002-07-26,420.01093942569537
2002-07-29,443.7402899000058
2002-07-30,437.86730714071626
2002-07-31,435.06174883698355
2002-08-01,419.74876755742787
2002-08-02,407.3193295382378
2002-08-05,390.0962861827034
