Date,ETH
2018-11-03,227.049879
2018-11-04,228.522672
2018-11-05,235.63188
2018-11-06,249.564664
2018-11-07,249.405744
2018-11-08,242.257344
2018-11-09,239.933862
2018-11-10,239.128296
2018-11-11,238.220616
2018-11-12,237.139515
2018-11-13,229.364048
2018-11-14,199.080704
2018-11-15,200.471565
2018-11-16,198.396156
2018-11-17,195.298698
2018-11-18,201.244002
2018-11-19,168.342564
2018-11-20,149.523732
2018-11-21,149.389446
2018-11-22,153.48438
2018-11-23,136.575912
2018-11-24,140.004216
2018-11-25,114.71196
2018-11-26,121.095491
2018-11-27,117.75456
2018-11-28,138.56752
2018-11-29,136.120198
2018-11-30,131.026065
2018-12-01,134.751817
2018-12-02,132.21876
2018-12-03,122.884208
2018-12-04,124.198374
2018-12-05,115.492888
2018-12-06,107.970712
2018-12-07,105.693445
2018-12-08,105.693445
2018-12-09,105.693445
2018-12-10,101.762475
2018-12-11,100.101063
2018-12-12,102.114
2018-12-13,95.948498
2018-12-14,92.390295
2018-12-15,92.390295
2018-12-16,92.390295
2018-12-17,106.548695
2018-12-18,106.807276
2018-12-19,112.81826
2018-12-20,130.724616
2018-12-21,123.2712
2018-12-22,123.2712
2018-12-23,123.2712
2018-12-24,162.290208
2018-12-25,154.019408
2018-12-26,151.418384
2018-12-27,131.392973
2018-12-28,154.136478
2018-12-29,154.136478
2018-12-30,154.136478
2018-12-31,154.81545
2019-01-01,164.1472
2019-01-02,176.163429
2019-01-03,168.00714
2019-01-04,175.640409
2019-01-05,175.640409
2019-01-06,175.640409
2019-01-07,172.373145
2019-01-08,175.0892
2019-01-09,175.020945
2019-01-10,146.54064
2019-01-11,147.680065
2019-01-12,147.680065
2019-01-13,147.680065
2019-01-14,146.812001
2019-01-15,137.43072
2019-01-16,139.298859
2019-01-17,141.640884
2019-01-18,136.356518
2019-01-19,136.356518
2019-01-20,136.356518
2019-01-21,132.617264
2019-01-22,133.613872
2019-01-23,132.209577
2019-01-24,132.12265
2019-01-25,130.524384
2019-01-26,130.524384
2019-01-27,130.524384
2019-01-28,118.210554
2019-01-29,119.554074
2019-01-30,122.576025
2019-01-31,121.4856
2019-02-01,121.982614
2019-02-02,121.982614
2019-02-03,121.982614
2019-02-04,121.93503
2019-02-05,121.118069
2019-02-06,117.608868
2019-02-07,119.89396
2019-02-08,133.156656
2019-02-09,133.156656
2019-02-10,133.156656
2019-02-11,135.233022
2019-02-12,135.280896
2019-02-13,139.41326
2019-02-14,135.644184
2019-02-15,139.42132
2019-02-16,139.42132
2019-02-17,139.42132
2019-02-18,164.924352
2019-02-19,161.549376
2019-02-20,164.356922
2019-02-21,162.952608
2019-02-22,166.3416
2019-02-23,166.3416
2019-02-24,166.3416
2019-02-25,154.121415
2019-02-26,153.169002
2019-02-27,149.122442
2019-02-28,154.195912
2019-03-01,154.990928
2019-03-02,154.990928
2019-03-03,154.990928
2019-03-04,142.143306
2019-03-05,157.235191
2019-03-06,154.211505
2019-03-07,159.191604
2019-03-08,151.968324
2019-03-09,151.968324
2019-03-10,151.968324
2019-03-11,148.375824
2019-03-12,149.8222
2019-03-13,148.340572
2019-03-14,148.292055
2019-03-15,157.825756
2019-03-16,157.825756
2019-03-17,157.825756
2019-03-18,159.725826
2019-03-19,156.34287
2019-03-20,156.355934
2019-03-21,153.815596
2019-03-22,156.430982
2019-03-23,156.430982
2019-03-24,156.430982
2019-03-25,149.365425
2019-03-26,153.038214
2019-03-27,158.014352
2019-03-28,156.805204
2019-03-29,157.78434
2019-03-30,157.78434
2019-03-31,157.78434
2019-04-01,157.910744
2019-04-02,178.8864
2019-04-03,200.552634
2019-04-04,176.822659
2019-04-05,184.041472
2019-04-06,184.041472
2019-04-07,184.041472
2019-04-08,203.991194
2019-04-09,201.8583
2019-04-10,198.702143
2019-04-11,185.585664
2019-04-12,185.358733
2019-04-13,185.358733
2019-04-14,185.358733
2019-04-15,181.358703
2019-04-16,187.2108
2019-04-17,189.653382
2019-04-18,197.69625
2019-04-19,194.97375
2019-04-20,194.97375
2019-04-21,194.97375
2019-04-22,193.275
2019-04-23,194.054965
2019-04-24,184.186288
2019-04-25,184.719661
2019-04-26,168.130566
2019-04-27,168.130566
2019-04-28,168.130566
2019-04-29,180.2955
2019-04-30,175.528046
2019-05-01,187.295728
2019-05-02,178.181104
2019-05-03,185.072605
2019-05-04,185.072605
2019-05-05,185.072605
2019-05-06,205.770426
2019-05-07,202.24717
2019-05-08,197.412846
2019-05-09,188.031207
2019-05-10,195.39077
2019-05-11,195.39077
2019-05-12,195.39077
2019-05-13,223.7755
2019-05-14,229.392084
2019-05-15,267.955863
2019-05-16,285.00432
2019-05-17,260.452836
2019-05-18,260.452836
2019-05-19,260.452836
2019-05-20,284.188983
2019-05-21,292.842318
2019-05-22,276.660986
2019-05-23,272.883222
2019-05-24,284.004369
2019-05-25,284.004369
2019-05-26,284.004369
2019-05-27,299.109778
2019-05-28,304.881272
2019-05-29,301.870204
2019-05-30,293.180488
2019-05-31,291.966633
2019-06-01,291.966633
2019-06-02,291.966633
2019-06-03,292.12983
2019-06-04,269.136384
2019-06-05,274.850912
2019-06-06,271.916176
2019-06-07,279.367486
2019-06-08,279.367486
2019-06-09,279.367486
2019-06-10,276.117333
2019-06-11,276.55892
2019-06-12,289.732924
2019-06-13,292.294788
2019-06-14,290.287785
2019-06-15,290.287785
2019-06-16,290.287785
2019-06-17,306.665732
2019-06-18,295.00119
2019-06-19,300.437256
2019-06-20,308.160978
2019-06-21,332.6904
2019-06-22,332.6904
2019-06-23,332.6904
2019-06-24,349.932528
2019-06-25,351.968916
2019-06-26,383.433414
2019-06-27,328.21779
2019-06-28,348.97908
2019-06-29,355.72742
2019-06-30,345.31472
2019-07-01,327.736422
2019-07-02,325.400994
2019-07-03,332.093251
2019-07-04,328.627544
2019-07-05,323.0494
2019-07-06,328.61184
2019-07-07,345.50184
2019-07-08,349.21267
2019-07-09,341.41635
2019-07-10,322.50768
2019-07-11,300.824245
2019-07-12,311.978172
2019-07-13,297.810645
2019-07-14,264.535524
2019-07-15,260.122327
2019-07-16,227.972799
2019-07-17,238.531835
2019-07-18,252.292704
2019-07-19,247.679238
2019-07-20,259.93803
2019-07-21,250.317348
2019-07-22,244.408495
2019-07-23,243.303248
2019-07-24,239.63254
2019-07-25,242.9739
2019-07-26,243.565784
2019-07-27,231.425364
2019-07-28,231.325122
2019-07-29,235.089017
2019-07-30,233.419758
2019-07-31,240.170238
2019-08-01,240.297564
2019-08-02,239.700798
2019-08-03,246.786426
2019-08-04,246.097854
2019-08-05,259.288216
2019-08-06,253.184184
2019-08-07,252.067404
2019-08-08,244.768524
2019-08-09,234.497318
2019-08-10,231.552244
2019-08-11,241.003356
2019-08-12,237.794142
2019-08-13,233.619596
2019-08-14,211.11756
2019-08-15,208.505
2019-08-16,205.371192
2019-08-17,202.613268
2019-08-18,216.391812
2019-08-19,220.383447
2019-08-20,217.898148
2019-08-21,206.167968
2019-08-22,212.993094
2019-08-23,213.410655
2019-08-24,209.65962
2019-08-25,204.10499
2019-08-26,207.53572
2019-08-27,207.544864
2019-08-28,190.284027
2019-08-29,187.72576
2019-08-30,186.530472
2019-08-31,184.0253
2019-09-01,188.031368
2019-09-02,197.380128
2019-09-03,198.353432
2019-09-04,194.41261
2019-09-05,190.507224
2019-09-06,186.146787
2019-09-07,197.581786
2019-09-08,198.860918
2019-09-09,198.185779
2019-09-10,196.54512
2019-09-11,194.731094
2019-09-12,197.323037
2019-09-13,201.015136
2019-09-14,210.15824
2019-09-15,209.015352
2019-09-16,219.84783
2019-09-17,234.90893
2019-09-18,233.450413
2019-09-19,243.794943
2019-09-20,238.54581
2019-09-21,238.39139
2019-09-22,229.67769
2019-09-23,225.620915
2019-09-24,181.813572
2019-09-25,187.034442
2019-09-26,179.43789
2019-09-27,186.94476
2019-09-28,190.42209
2019-09-29,184.287555
2019-09-30,192.746189
2019-10-01,193.65746
2019-10-02,194.038925
2019-10-03,189.747977
2019-10-04,194.65767
2019-10-05,192.319143
2019-10-06,187.389572
2019-10-07,197.808042
2019-10-08,195.913338
2019-10-09,211.483079
2019-10-10,212.23926
2019-10-11,201.048858
2019-10-12,199.502838
2019-10-13,199.999773
2019-10-14,206.743002
2019-10-15,196.353873
2019-10-16,192.4083
2019-10-17,195.81106
2019-10-18,194.028184
2019-10-19,191.353624
2019-10-20,195.666352
2019-10-21,194.533103
2019-10-22,191.97024
2019-10-23,178.757733
2019-10-24,179.205312
2019-10-25,201.058914
2019-10-26,199.14851
2019-10-27,207.323262
2019-10-28,204.0008
2019-10-29,212.82429
2019-10-30,203.2398
2019-10-31,202.50087
2019-11-01,205.347465
2019-11-02,203.966229
2019-11-03,201.794124
2019-11-04,208.074384
2019-11-05,211.793085
2019-11-06,211.30886
2019-11-07,206.36451
2019-11-08,204.923448
2019-11-09,203.500062
2019-11-10,210.010122
2019-11-11,206.02506
2019-11-12,204.94509
2019-11-13,206.241434
2019-11-14,203.378518
2019-11-15,198.027198
2019-11-16,200.807766
2019-11-17,203.323518
2019-11-18,197.317179
2019-11-19,193.18288
2019-11-20,193.620972
2019-11-21,176.823813
2019-11-22,169.928286
2019-11-23,167.263308
2019-11-24,159.832332
2019-11-25,162.742272
2019-11-26,163.82332
2019-11-27,169.681717
2019-11-28,167.485095
2019-11-29,167.464518
2019-11-30,165.8282
2019-12-01,164.89473
2019-12-02,163.878941
2019-12-03,163.662593
2019-12-04,160.774229
2019-12-05,164.923404
2019-12-06,164.546208
2019-12-07,163.592124
2019-12-08,167.68581
2019-12-09,163.3341
2019-12-10,161.303274
2019-12-11,158.760125
2019-12-12,162.009939
2019-12-13,161.084384
2019-12-14,158.480842
2019-12-15,160.279856
2019-12-16,147.6845
2019-12-17,137.247952
2019-12-18,145.07298
2019-12-19,141.386006
2019-12-20,142.074891
2019-12-21,140.898609
2019-12-22,146.502594
2019-12-23,140.76325
2019-12-24,141.90156
2019-12-25,139.39748
2019-12-26,139.63016
2019-12-27,140.817778
2019-12-28,142.992613
2019-12-29,150.163992
2019-12-30,147.202484
2019-12-31,144.165922
2020-01-01,148.68199
2020-01-02,143.550225
2020-01-03,147.441369
2020-01-04,149.280624
2020-01-05,150.796616
2020-01-06,158.585398
2020-01-07,159.156312
2020-01-08,154.56519
2020-01-09,152.29588
2020-01-10,158.412753
2020-01-11,159.521853
2020-01-12,160.165131
2020-01-13,160.481424
2020-01-14,182.452725
2020-01-15,183.876426
2020-01-16,182.289249
2020-01-17,189.846828
2020-01-18,195.878472
2020-01-19,184.148424
2020-01-20,185.174925
2020-01-21,187.743465
2020-01-22,185.679648
2020-01-23,179.873838
2020-01-24,180.15741
2020-01-25,177.90627
2020-01-26,184.317605
2020-01-27,188.68185
2020-01-28,189.10992
2020-01-29,193.331574
2020-01-30,203.959297
2020-01-31,199.554912
2020-02-01,201.64374
2020-02-02,212.386284
2020-02-03,209.656436
2020-02-04,207.09476
2020-02-05,227.757226
2020-02-06,234.726999
2020-02-07,240.615984
2020-02-08,244.882925
2020-02-09,247.482578
2020-02-10,243.824015
2020-02-11,258.920552
2020-02-12,294.961764
2020-02-13,285.519558
2020-02-14,306.514182
2020-02-15,290.977596
2020-02-16,273.175032
2020-02-17,281.915865
2020-02-18,304.481216
2020-02-19,283.3812
2020-02-20,279.61206
2020-02-21,283.936688
2020-02-22,282.381344
2020-02-23,293.517175
2020-02-24,283.334238
2020-02-25,271.58536
2020-02-26,243.458625
2020-02-27,248.367492
2020-02-28,248.376579
2020-02-29,245.44572
2020-03-01,235.78596
2020-03-02,259.231576
2020-03-03,249.987979
2020-03-04,248.209875
2020-03-05,259.404156
2020-03-06,273.1976
2020-03-07,270.295584
2020-03-08,237.99932
2020-03-09,227.275584
2020-03-10,231.27395
2020-03-11,218.55808
2020-03-12,144.46772
2020-03-13,143.252704
2020-03-14,140.532224
2020-03-15,148.01632
2020-03-16,122.180307
2020-03-17,130.916422
2020-03-18,127.370166
2020-03-19,148.438143
2020-03-20,134.26578
2020-03-21,145.176213
2020-03-22,133.259322
2020-03-23,142.885533
2020-03-24,151.704413
2020-03-25,146.446002
2020-03-26,150.187137
2020-03-27,151.076451
2020-03-28,143.864562
2020-03-29,137.969913
2020-03-30,147.954906
2020-03-31,147.215772
2020-04-01,144.453624
2020-04-02,153.327454
2020-04-03,151.78809
2020-04-04,155.04516
2020-04-05,153.7941
2020-04-06,177.08031
2020-04-07,177.8609
2020-04-08,187.133394
2020-04-09,185.260616
2020-04-10,173.198246
2020-04-11,168.427633
2020-04-12,178.305736
2020-04-13,170.122885
2020-04-14,174.454219
2020-04-15,171.896698
2020-04-16,187.818
2020-04-17,185.57568
2020-04-18,199.04208
2020-04-19,196.97868
2020-04-20,186.78114
2020-04-21,187.360893
2020-04-22,198.942169
2020-04-23,203.623116
2020-04-24,203.1912
2020-04-25,209.8116
2020-04-26,212.7168
2020-04-27,210.159832
2020-04-28,213.885328
2020-04-29,235.173822
2020-04-30,230.266672
2020-05-01,228.200232
2020-05-02,204.68632
2020-05-03,230.5712
2020-05-04,226.893312
2020-05-05,222.379087
2020-05-06,222.224341
2020-05-07,228.545685
2020-05-08,232.69078
2020-05-09,229.8716
2020-05-10,204.06526
2020-05-11,202.224792
2020-05-12,205.97626
2020-05-13,215.95575
2020-05-14,218.818592
2020-05-15,208.83332
2020-05-16,216.197556
2020-05-17,224.32845
2020-05-18,230.537456
2020-05-19,232.6875
2020-05-20,230.654942
2020-05-21,218.845
2020-05-22,227.544672
2020-05-23,226.835912
2020-05-24,224.938616
2020-05-25,223.5459
2020-05-26,221.881575
2020-05-27,227.216943
2020-05-28,236.381328
2020-05-29,245.43744
2020-05-30,262.275072
2020-05-31,262.230528
2020-06-01,268.78488
2020-06-02,264.131012
2020-06-03,270.626144
2020-06-04,271.8675
2020-06-05,273.72147
2020-06-06,274.24265
2020-06-07,274.77516
2020-06-08,273.59354
2020-06-09,275.133134
2020-06-10,281.906625
2020-06-11,263.761564
2020-06-12,268.47
2020-06-13,267.803064
2020-06-14,264.660552
2020-06-15,262.116129
2020-06-16,264.38104
2020-06-17,259.549056
2020-06-18,257.09602
2020-06-19,257.00046
2020-06-20,255.18444
2020-06-21,256.78747
2020-06-22,274.539092
2020-06-23,275.400894
2020-06-24,265.06872
2020-06-25,262.1136
2020-06-26,257.966278
2020-06-27,245.362866
2020-06-28,252.124305
2020-06-29,256.643296
2020-06-30,252.503702
2020-07-01,259.168
2020-07-02,255.424752
2020-07-03,254.627664
2020-07-04,257.08572
2020-07-05,252.528776
2020-07-06,269.908725
2020-07-07,269.66165
2020-07-08,278.019324
2020-07-09,273.591724
2020-07-10,269.733196
2020-07-11,269.733196
2020-07-12,269.169396
2020-07-13,270.661139
2020-07-14,274.922375
2020-07-15,272.401532
2020-07-16,265.592366
2020-07-17,266.135264
2020-07-18,270.375052
2020-07-19,269.266536
2020-07-20,270.7452
2020-07-21,280.605246
2020-07-22,284.64513
2020-07-23,316.331167
2020-07-24,332.197744
2020-07-25,355.135152
2020-07-26,360.765032
2020-07-27,382.00008
2020-07-28,374.850264
2020-07-29,378.213325
2020-07-30,397.85284
2020-07-31,409.573512
2020-08-01,458.529448
2020-08-02,442.558344
2020-08-03,457.349178
2020-08-04,456.76436
2020-08-05,475.037196
2020-08-06,469.10123
2020-08-07,446.422626
2020-08-08,459.054999
2020-08-09,446.422626
2020-08-10,464.650263
2020-08-11,439.835824
2020-08-12,454.725501
2020-08-13,485.697318
2020-08-14,520.161829
2020-08-15,510.652364
2020-08-16,508.774097
2020-08-17,520.204464
2020-08-18,509.743484
2020-08-19,482.498922
2020-08-20,493.0785
2020-08-21,465.146187
2020-08-22,457.896483
2020-08-23,461.909712
2020-08-24,476.273094
2020-08-25,446.061198
2020-08-26,457.389622
2020-08-27,448.250208
2020-08-28,469.54632
2020-08-29,483.856235
2020-08-30,469.54632
2020-08-31,516.50052
2020-09-01,577.965192
2020-09-02,517.424264
2020-09-03,480.033068
2020-09-04,463.862982
2020-09-05,394.741228
2020-09-06,415.381834
2020-09-07,408.199952
2020-09-08,395.66959
2020-09-09,415.94009
2020-09-10,433.353477
2020-09-11,436.950294
2020-09-12,454.873542
2020-09-13,425.665286
2020-09-14,446.905756
2020-09-15,434.89044
2020-09-16,434.16802
2020-09-17,462.949671
2020-09-18,449.878827
2020-09-19,456.919462
2020-09-20,440.601755
2020-09-21,408.525633
2020-09-22,404.6191
2020-09-23,377.464528
2020-09-24,402.579295
2020-09-25,412.844124
2020-09-26,411.32007
2020-09-27,412.844124
2020-09-28,423.5043
2020-09-29,418.603944
2020-09-30,417.659484
2020-10-01,413.071048
2020-10-02,406.52661
2020-10-03,409.64679
2020-10-04,407.00754
2020-10-05,414.11592
2020-10-06,398.140225
2020-10-07,401.09806
2020-10-08,413.857405
2020-10-09,429.208255
2020-10-10,442.088395
2020-10-11,429.208255
2020-10-12,457.21125
2020-10-13,448.118166
2020-10-14,442.84575
2020-10-15,445.190786
2020-10-16,430.483765
2020-10-17,430.976887
2020-10-18,430.483765
2020-10-19,447.488235
2020-10-20,435.10402
2020-10-21,468.106592
2020-10-22,494.436967
2020-10-23,485.526912
2020-10-24,488.419776
2020-10-25,485.526912
2020-10-26,464.238501
2020-10-27,477.527688
2020-10-28,451.923399
2020-10-29,455.51968
2020-10-30,449.49565
2020-10-31,453.2975
2020-11-01,449.49565
2020-11-02,449.440944
2020-11-03,448.795104
2020-11-04,470.434056
2020-11-05,490.96297
2020-11-06,529.90054
2020-11-07,517.56761
2020-11-08,529.90054
2020-11-09,532.108857
2020-11-10,533.95776
2020-11-11,549.672222
2020-11-12,546.430313
2020-11-13,558.341455
2020-11-14,543.809005
2020-11-15,558.341455
2020-11-16,543.02066
2020-11-17,571.476672
2020-11-18,563.37396
2020-11-19,559.677264
2020-11-20,604.06396
2020-11-21,645.58446
2020-11-22,656.569598
2020-11-23,721.533828
2020-11-24,711.579645
2020-11-25,688.60935
2020-11-26,611.5291
2020-11-27,614.972526
2020-11-28,648.032232
2020-11-29,614.972526
2020-11-30,725.54474
2020-12-01,712.478976
2020-12-02,721.944978
2020-12-03,747.930503
2020-12-04,706.474377
2020-12-05,720.262683
2020-12-06,724.226517
2020-12-07,713.951104
2020-12-08,685.640286
2020-12-09,697.442073
2020-12-10,683.14062
2020-12-11,666.208872
2020-12-12,692.342557
2020-12-13,666.208872
2020-12-14,712.985088
2020-12-15,715.03386
2020-12-16,767.200038
2020-12-17,784.931862
2020-12-18,798.158972
2020-12-19,798.158972
2020-12-20,798.158972
2020-12-21,752.973088
2020-12-22,762.257159
2020-12-23,726.115544
2020-12-24,738.310536
2020-12-25,754.429682
2020-12-26,790.386839
2020-12-27,839.768489
2020-12-28,888.370176
2020-12-29,888.299399
2020-12-30,919.183726
2020-12-31,906.961881
2021-01-01,895.672561
2021-01-02,943.909862
2021-01-03,895.672561
2021-01-04,1238.490008
2021-01-05,1331.477126
2021-01-06,1461.115312
2021-01-07,1541.43594
2021-01-08,1461.082
2021-01-09,1583.91275
2021-01-10,1594.96225
2021-01-11,1258.931315
2021-01-12,1310.335589
2021-01-13,1370.597228
2021-01-14,1438.949064
2021-01-15,1405.552743
2021-01-16,1497.67542
2021-01-17,1405.552743
2021-01-18,1488.564896
2021-01-19,1710.163116
2021-01-20,1602.692743
2021-01-21,1423.94496
2021-01-22,1512.75915
2021-01-23,1516.929344
2021-01-24,1652.904416
2021-01-25,1636.20604
2021-01-26,1620.641209
2021-01-27,1546.642836
2021-01-28,1635.585843
2021-01-29,1665.641728
2021-01-30,1685.6904
2021-01-31,1566.648376
2021-02-01,1631.9442
2021-02-02,1830.651868
2021-02-03,1962.844763
2021-02-04,1970.235036
2021-02-05,2061.723082
2021-02-06,2050.303283
2021-02-07,1866.543978
2021-02-08,2048.999875
2021-02-09,2142.444312
2021-02-10,2096.988713
2021-02-11,2149.703178
2021-02-12,2243.624508
2021-02-13,2196.197472
2021-02-14,2184.694872
2021-02-15,2170.229841
2021-02-16,2128.91076
2021-02-17,2237.7933
2021-02-18,2352.380196
2021-02-19,2375.857219
2021-02-20,2385.956867
2021-02-21,2368.901572
2021-02-22,2185.541556
2021-02-23,1864.849082
2021-02-24,1933.084484
2021-02-25,1861.610775
2021-02-26,1732.21211
2021-02-27,1827.010451
2021-02-28,1611.838459
2021-03-01,1864.020556
2021-03-02,1765.914876
2021-03-03,1921.945152
2021-03-04,1824.980168
2021-03-05,1829.331368
2021-03-06,1961.365648
2021-03-07,2000.701358
2021-03-08,2125.366724
2021-03-09,2170.71447
2021-03-10,2159.301792
2021-03-11,2203.516838
2021-03-12,2097.761735
2021-03-13,2306.183513
2021-03-14,2212.330468
2021-03-15,2136.55272
2021-03-16,2144.020502
2021-03-17,2162.168316
2021-03-18,2112.47408
2021-03-19,2160.975212
2021-03-20,2173.829383
2021-03-21,2129.939702
2021-03-22,2001.504802
2021-03-23,1987.015845
2021-03-24,1905.799775
2021-03-25,1892.27367
2021-03-26,1962.433484
2021-03-27,2025.302236
2021-03-28,2005.308182
2021-03-29,2129.498424
2021-03-30,2161.424172
2021-03-31,2274.57965
2021-04-01,2313.13978
2021-04-02,2455.97114
2021-04-03,2420.697902
2021-04-04,2434.781356
2021-04-05,2471.851732
2021-04-06,2506.470964
2021-04-07,2362.36094
2021-04-08,2438.7142
2021-04-09,2461.921584
2021-04-10,2490.00104
2021-04-11,2552.401152
2021-04-12,2552.681856
