Date,BTC
2015-07-10,309.95872
2015-07-11,322.877395
2015-07-12,337.037605
2015-07-13,333.259938
2015-07-14,320.00931
2015-07-15,315.506931
2015-07-16,306.210326
2015-07-17,303.432874
2015-07-18,302.833979
2015-07-19,300.525511
2015-07-20,300.882552
2015-07-21,302.254738
2015-07-22,302.334264
2015-07-23,304.837285
2015-07-24,309.398676
2015-07-25,316.158978
2015-07-26,318.412412
2015-07-27,324.817692
2015-07-28,324.300375
2015-07-29,321.99879
2015-07-30,316.676185
2015-07-31,314.193583
2015-08-01,310.03709
2015-08-02,308.863621
2015-08-03,308.259699
2015-08-04,310.228656
2015-08-05,308.065081
2015-08-06,304.028935
2015-08-07,304.761555
2015-08-08,296.402631
2015-08-09,288.426642
2015-08-10,290.07832
2015-08-11,295.96446
2015-08-12,300.56032
2015-08-13,295.710471
2015-08-14,296.154381
2015-08-15,294.378192
2015-08-16,289.094309
2015-08-17,284.5929
2015-08-18,266.24738
2015-08-19,249.427231
2015-08-20,258.640424
2015-08-21,264.562012
2015-08-22,262.046349
2015-08-23,259.451719
2015-08-24,252.47412
2015-08-25,248.93231
2015-08-26,255.507418
2015-08-27,254.544472
2015-08-28,257.563944
2015-08-29,260.40348
2015-08-30,258.859764
2015-08-31,257.552475
2015-09-01,257.427996
2015-09-02,257.255535
2015-09-03,256.268238
2015-09-04,255.0602
2015-09-05,259.771574
2015-09-06,265.117814
2015-09-07,267.972132
2015-09-08,270.432936
2015-09-09,268.67268
2015-09-10,266.773435
2015-09-11,269.677044
2015-09-12,267.50232
2015-09-13,261.890856
2015-09-14,259.94717
2015-09-15,260.28076
2015-09-16,257.323304
2015-09-17,260.594544
2015-09-18,265.777225
2015-09-19,264.555392
2015-09-20,262.899637
2015-09-21,256.7025
2015-09-22,254.64634
2015-09-23,256.3608
2015-09-24,260.409006
2015-09-25,261.435195
2015-09-26,261.591309
2015-09-27,260.141679
2015-09-28,263.36626
2015-09-29,266.621588
2015-09-30,264.939747
2015-10-01,263.958051
2015-10-02,265.11696
2015-10-03,266.3334
2015-10-04,266.69052
2015-10-05,269.360628
2015-10-06,273.663568
2015-10-07,276.163458
2015-10-08,273.731042
2015-10-09,276.937388
2015-10-10,278.48262
2015-10-11,280.505056
2015-10-12,280.833489
2015-10-13,281.950086
2015-10-14,286.64202
2015-10-15,289.955772
2015-10-16,293.98544
2015-10-17,303.28928
2015-10-18,302.10784
2015-10-19,297.649912
2015-10-20,304.136766
2015-10-21,305.683742
2015-10-22,307.215828
2015-10-23,306.927044
2015-10-24,311.260888
2015-10-25,314.2314
2015-10-26,314.286973
2015-10-27,322.107381
2015-10-28,333.2151
2015-10-29,339.16883
2015-10-30,354.505026
2015-10-31,352.367728
2015-11-01,350.814331
2015-11-02,379.236032
2015-11-03,420.688128
2015-11-04,444.409335
2015-11-05,433.023687
2015-11-06,414.646288
2015-11-07,412.929776
2015-11-08,411.463136
2015-11-09,405.447
2015-11-10,383.614465
2015-11-11,346.458996
2015-11-12,347.061182
2015-11-13,362.832912
2015-11-14,361.013796
2015-11-15,351.49842
2015-11-16,348.572561
2015-11-17,355.7378
2015-11-18,358.174946
2015-11-19,353.825196
2015-11-20,346.590464
2015-11-21,346.590464
2015-11-22,347.926464
2015-11-23,344.465662
2015-11-24,342.525509
2015-11-25,343.30398
2015-11-26,362.421024
2015-11-27,376.41524
2015-11-28,377.90702
2015-11-29,385.34476
2015-11-30,395.919075
2015-12-01,392.2424
2015-12-02,383.178096
2015-12-03,384.47613
2015-12-04,395.25201
2015-12-05,409.708062
2015-12-06,423.302856
2015-12-07,423.788463
2015-12-08,442.32975
2015-12-09,456.721104
2015-12-10,455.535204
2015-12-11,475.9746
2015-12-12,487.2093
2015-12-13,475.9965
2015-12-14,481.428822
2015-12-15,498.90204
2015-12-16,503.180392
2015-12-17,494.392964
2015-12-18,498.174264
2015-12-19,501.27336
2015-12-20,490.025592
2015-12-21,478.64958
2015-12-22,478.54764
2015-12-23,479.725452
2015-12-24,491.618823
2015-12-25,498.373122
2015-12-26,478.340112
2015-12-27,460.32135
2015-12-28,462.629286
2015-12-29,467.256128
2015-12-30,468.83466
2015-12-31,466.660368
2016-01-01,471.265569
2016-01-02,472.528461
2016-01-03,470.449044
2016-01-04,471.458378
2016-01-05,465.634926
2016-01-06,463.216524
2016-01-07,481.9958
2016-01-08,494.012585
2016-01-09,489.581297
2016-01-10,487.463402
2016-01-11,488.21792
2016-01-12,478.333548
2016-01-13,469.144
2016-01-14,469.59723
2016-01-15,431.201226
2016-01-16,408.412794
2016-01-17,419.075772
2016-01-18,416.978436
2016-01-19,414.483784
2016-01-20,434.20767
2016-01-21,451.253418
2016-01-22,428.234576
2016-01-23,415.686488
2016-01-24,426.526912
2016-01-25,428.825565
2016-01-26,423.661678
2016-01-27,428.268592
2016-01-28,422.262287
2016-01-29,413.88984
2016-01-30,412.20816
2016-01-31,406.81368
2016-02-01,402.882144
2016-02-02,406.667236
2016-02-03,405.384707
2016-02-04,423.878156
2016-02-05,432.9573
2016-02-06,426.224898
2016-02-07,420.623898
2016-02-08,414.344825
2016-02-09,418.37246
2016-02-10,423.567139
2016-02-11,429.665502
2016-02-12,429.160325
2016-02-13,436.489075
2016-02-14,449.0607
2016-02-15,449.91674
2016-02-16,450.447606
2016-02-17,458.279808
2016-02-18,463.721308
2016-02-19,466.686664
2016-02-20,474.143176
2016-02-21,484.418072
2016-02-22,483.368814
2016-02-23,471.644738
2016-02-24,462.794245
2016-02-25,467.158855
2016-02-26,470.792656
2016-02-27,475.34914
2016-02-28,475.140026
2016-02-29,472.746072
2016-03-01,472.975488
2016-03-02,465.060184
2016-03-03,459.880487
2016-03-04,454.46516
2016-03-05,443.22091
2016-03-06,442.06906
2016-03-07,449.193483
2016-03-08,455.56668
2016-03-09,452.713061
2016-03-10,450.02265
2016-03-11,463.60636
2016-03-12,460.50116
2016-03-13,456.60857
2016-03-14,460.348838
2016-03-15,461.490078
2016-03-16,460.494744
2016-03-17,472.268183
2016-03-18,466.04828
2016-03-19,460.724592
2016-03-20,462.461558
2016-03-21,463.46352
2016-03-22,464.12074
2016-03-23,466.031778
2016-03-24,464.575254
2016-03-25,463.537932
2016-03-26,464.530638
2016-03-27,469.549938
2016-03-28,472.851522
2016-03-29,469.487554
2016-03-30,469.764816
2016-03-31,471.5667
2016-04-01,475.033896
2016-04-02,477.720416
2016-04-03,479.320896
2016-04-04,477.17478
2016-04-05,478.618902
2016-04-06,478.571912
2016-04-07,478.208484
2016-04-08,476.075611
2016-04-09,475.268838
2016-04-10,476.79148
2016-04-11,480.3163
2016-04-12,483.384132
2016-04-13,479.871252
2016-04-14,477.523628
2016-04-15,482.007344
2016-04-16,485.313556
2016-04-17,484.185156
2016-04-18,483.693292
2016-04-19,490.0176
2016-04-20,499.526721
2016-04-21,506.86449
2016-04-22,505.900171
2016-04-23,506.666055
2016-04-24,513.604063
2016-04-25,519.653376
2016-04-26,524.868074
2016-04-27,515.857617
2016-04-28,508.463586
2016-04-29,516.829572
2016-04-30,515.951541
2016-05-01,513.93321
2016-05-02,515.495529
2016-05-03,517.851578
2016-05-04,516.885135
2016-05-05,512.833248
2016-05-06,518.934351
2016-05-07,524.476446
2016-05-08,524.04222
2016-05-09,523.999075
2016-05-10,519.31425
2016-05-11,516.006252
2016-05-12,517.151712
2016-05-13,517.264536
2016-05-14,517.888676
2016-05-15,518.524164
2016-05-16,516.20454
2016-05-17,513.395798
2016-05-18,510.916142
2016-05-19,497.807423
2016-05-20,493.097488
2016-05-21,497.057795
2016-05-22,494.847652
2016-05-23,494.46935
2016-05-24,496.02672
2016-05-25,498.237346
2016-05-26,503.163072
2016-05-27,516.218464
2016-05-28,555.66384
2016-05-29,581.160384
2016-05-30,582.213252
2016-05-31,591.228924
2016-06-01,597.484954
2016-06-02,601.332624
2016-06-03,617.898138
2016-06-04,637.696488
2016-06-05,639.860364
2016-06-06,657.288684
2016-06-07,659.330148
2016-06-08,660.219828
2016-06-09,657.519681
2016-06-10,652.432968
2016-06-11,670.338504
2016-06-12,723.433392
2016-06-13,775.486296
2016-06-14,779.991575
2016-06-15,775.01599
2016-06-16,817.031706
2016-06-17,851.016226
2016-06-18,843.914952
2016-06-19,853.39082
2016-06-20,846.126444
2016-06-21,790.39604
2016-06-22,714.77805
2016-06-23,698.453203
2016-06-24,713.347558
2016-06-25,732.801586
2016-06-26,714.19964
2016-06-27,708.205212
2016-06-28,721.339512
2016-06-29,710.49194
2016-06-30,723.79489
2016-07-01,747.47028
2016-07-02,766.68929
2016-07-03,758.76117
2016-07-04,746.646968
2016-07-05,752.054058
2016-07-06,743.737179
2016-07-07,728.33272
2016-07-08,721.19943
2016-07-09,728.9595
2016-07-10,721.07766
2016-07-11,717.124296
2016-07-12,728.63348
2016-07-13,730.486272
2016-07-14,733.762419
2016-07-15,737.17436
2016-07-16,738.376184
2016-07-17,746.722184
2016-07-18,747.779662
2016-07-19,743.924525
2016-07-20,739.236612
2016-07-21,733.40073
2016-07-22,723.553716
2016-07-23,718.88378
2016-07-24,725.293928
2016-07-25,722.89015
2016-07-26,718.203073
2016-07-27,717.943111
2016-07-28,726.43936
2016-07-29,727.768144
2016-07-30,727.657014
2016-07-31,710.354073
2016-08-01,686.932084
2016-08-02,642.36627
2016-08-03,618.7664
2016-08-04,635.943552
2016-08-05,642.094736
2016-08-06,648.420188
2016-08-07,659.498096
2016-08-08,656.727358
2016-08-09,651.630116
2016-08-10,657.67512
2016-08-11,656.677487
2016-08-12,653.613324
2016-08-13,652.441734
2016-08-14,643.124804
2016-08-15,634.0737
2016-08-16,644.10867
2016-08-17,646.05842
2016-08-18,646.65552
2016-08-19,648.107698
2016-08-20,652.751358
2016-08-21,656.307722
2016-08-22,656.901212
2016-08-23,659.941139
2016-08-24,653.532732
2016-08-25,651.71525
2016-08-26,651.81686
2016-08-27,647.65085
2016-08-28,644.42191
2016-08-29,639.31495
2016-08-30,640.730496
2016-08-31,638.25322
2016-09-01,636.637228
2016-09-02,640.01574
2016-09-03,653.816709
2016-09-04,672.688107
2016-09-05,675.339616
2016-09-06,677.306664
2016-09-07,687.356053
2016-09-08,700.419776
2016-09-09,702.942912
2016-09-10,700.678044
2016-09-11,691.8552
2016-09-12,681.328392
2016-09-13,684.008799
2016-09-14,682.806006
2016-09-15,683.79304
2016-09-16,681.272262
2016-09-17,679.756752
2016-09-18,680.2956
2016-09-19,679.23394
2016-09-20,676.486608
2016-09-21,667.0376
2016-09-22,669.155472
2016-09-23,671.068188
2016-09-24,674.163252
2016-09-25,672.78393
2016-09-26,678.92967
2016-09-27,679.8198
2016-09-28,678.4839
2016-09-29,678.545091
2016-09-30,677.383412
2016-10-01,681.501821
2016-10-02,681.702719
2016-10-03,686.204992
2016-10-04,680.843322
2016-10-05,681.449424
2016-10-06,681.580345
2016-10-07,682.29158
2016-10-08,684.63098
2016-10-09,683.72864
2016-10-10,686.02752
2016-10-11,695.417751
2016-10-12,701.6985
2016-10-13,700.736392
2016-10-14,701.366498
2016-10-15,702.488702
2016-10-16,702.03762
2016-10-17,701.351236
2016-10-18,699.627499
2016-10-19,693.839863
2016-10-20,690.07104
2016-10-21,684.718514
2016-10-22,698.619936
2016-10-23,709.941376
2016-10-24,707.272431
2016-10-25,707.2236
2016-10-26,724.91745
2016-10-27,743.309175
2016-10-28,749.107214
2016-10-29,763.808226
2016-10-30,769.684262
2016-10-31,763.012822
2016-11-01,784.78155
2016-11-02,814.70585
2016-11-03,789.538104
2016-11-04,769.954037
2016-11-05,780.070853
2016-11-06,783.975589
2016-11-07,781.452866
2016-11-08,779.382142
2016-11-09,788.524902
2016-11-10,782.250105
2016-11-11,780.115776
2016-11-12,773.3662
2016-11-13,765.253624
2016-11-14,757.892525
2016-11-15,762.54954
2016-11-16,776.665544
2016-11-17,790.764562
2016-11-18,789.192621
2016-11-19,797.036823
2016-11-20,785.398068
2016-11-21,778.1892
2016-11-22,788.906802
2016-11-23,789.520338
2016-11-24,778.347468
2016-11-25,779.952512
2016-11-26,776.944384
2016-11-27,771.78608
2016-11-28,772.034608
2016-11-29,772.978688
2016-11-30,783.172035
2016-12-01,793.634987
2016-12-02,810.12225
2016-12-03,816.198832
2016-12-04,811.441858
2016-12-05,809.199624
2016-12-06,809.998374
2016-12-07,817.86206
2016-12-08,824.53063
2016-12-09,811.152939
2016-12-10,814.024987
2016-12-11,813.708217
2016-12-12,819.590004
2016-12-13,824.05748
2016-12-14,826.208568
2016-12-15,809.024931
2016-12-16,812.790979
2016-12-17,819.336232
2016-12-18,823.167345
2016-12-19,823.18167
2016-12-20,823.865452
2016-12-21,850.280653
2016-12-22,884.0846
2016-12-23,926.800458
2016-12-24,943.84833
2016-12-25,931.41759
2016-12-26,934.739418
2016-12-27,955.36237
2016-12-28,991.641741
2016-12-29,1017.327772
2016-12-30,1016.964057
2016-12-31,1015.056136
2017-01-01,1035.189446
2017-01-02,1051.680175
2017-01-03,1063.36169
2017-01-04,1122.311484
2017-01-05,1112.927483
2017-01-06,1006.082068
2017-01-07,953.910065
2017-01-08,963.101317
2017-01-09,951.182716
2017-01-10,951.66402
2017-01-11,884.289582
2017-01-12,847.036922
2017-01-13,871.408818
2017-01-14,877.805418
2017-01-15,875.140168
2017-01-16,876.155582
2017-01-17,928.86696
2017-01-18,956.93404
2017-01-19,954.764664
2017-01-20,955.848696
2017-01-21,966.331848
2017-01-22,981.22728
2017-01-23,985.147815
2017-01-24,967.577952
2017-01-25,955.536135
2017-01-26,967.494
2017-01-27,978.902969
2017-01-28,980.846911
2017-01-29,978.230066
2017-01-30,974.30328
2017-01-31,1013.121
2017-02-01,1050.82731
2017-02-02,1076.984776
2017-02-03,1088.138487
2017-02-04,1101.575478
2017-02-05,1098.396142
2017-02-06,1089.988848
2017-02-07,1108.3212
2017-02-08,1122.075315
2017-02-09,1089.375804
2017-02-10,1053.302013
2017-02-11,1067.204745
2017-02-12,1069.745076
2017-02-13,1063.686546
2017-02-14,1067.409663
2017-02-15,1066.276655
2017-02-16,1088.868744
2017-02-17,1112.21145
2017-02-18,1124.7252
2017-02-19,1122.6165
2017-02-20,1133.68264
2017-02-21,1164.601925
2017-02-22,1186.875648
2017-02-23,1225.167521
2017-02-24,1255.628195
2017-02-25,1237.592895
2017-02-26,1237.317061
2017-02-27,1257.259185
2017-02-28,1264.147921
2017-03-01,1274.082213
2017-03-02,1306.385528
2017-03-03,1344.322295
2017-03-04,1345.885915
2017-03-05,1338.05725
2017-03-06,1351.2744
2017-03-07,1328.535968
2017-03-08,1259.035232
2017-03-09,1235.828079
2017-03-10,1223.539978
2017-03-11,1216.126384
2017-03-12,1274.533626
2017-03-13,1316.283372
2017-03-14,1322.645234
2017-03-15,1330.182438
2017-03-16,1303.949094
2017-03-17,1204.508871
2017-03-18,1095.410214
2017-03-19,1066.871268
2017-03-20,1105.176576
2017-03-21,1162.446428
2017-03-22,1163.038533
2017-03-23,1115.48812
2017-03-24,1058.09043
2017-03-25,1017.89583
2017-03-26,1034.675995
2017-03-27,1087.941768
2017-03-28,1131.008286
2017-03-29,1118.479872
2017-03-30,1111.805613
2017-03-31,1125.238441
2017-04-01,1152.671547
2017-04-02,1156.23165
2017-04-03,1185.663115
2017-04-04,1219.156064
2017-04-05,1216.149454
2017-04-06,1240.253146
2017-04-07,1265.72473
2017-04-08,1262.66329
2017-04-09,1271.00784
2017-04-10,1278.012804
2017-04-11,1289.302584
2017-04-12,1289.12259
2017-04-13,1267.48931
2017-04-14,1245.25135
2017-04-15,1244.82615
2017-04-16,1240.55289
2017-04-17,1243.56118
2017-04-18,1271.125954
2017-04-19,1290.49635
2017-04-20,1310.30977
2017-04-21,1325.771046
2017-04-22,1324.851018
2017-04-23,1323.98448
2017-04-24,1353.602592
2017-04-25,1374.966968
2017-04-26,1393.890066
2017-04-27,1425.041046
2017-04-28,1456.63017
2017-04-29,1459.53755
2017-04-30,1468.43457
2017-05-01,1499.1588
2017-05-02,1550.333855
2017-05-03,1612.048403
2017-05-04,1663.406283
2017-05-05,1675.60807
2017-05-06,1685.714112
2017-05-07,1705.75082
2017-05-08,1752.223848
2017-05-09,1834.530008
2017-05-10,1901.52068
2017-05-11,1957.6779
2017-05-12,1914.88294
2017-05-13,1885.528616
2017-05-14,1936.36304
2017-05-15,1914.328728
2017-05-16,1883.270287
2017-05-17,1936.225656
2017-05-18,2037.708771
2017-05-19,2146.490969
2017-05-20,2225.638289
2017-05-21,2259.61127
2017-05-22,2317.171057
2017-05-23,2448.16721
2017-05-24,2622.63183
2017-05-25,2642.478174
2017-05-26,2560.110948
2017-05-27,2420.362476
2017-05-28,2363.30766
2017-05-29,2500.719384
2017-05-30,2516.505963
2017-05-31,2533.25296
2017-06-01,2645.271915
2017-06-02,2749.578342
2017-06-03,2821.008198
2017-06-04,2844.18252
2017-06-05,2940.646086
2017-06-06,3140.272746
2017-06-07,3120.513315
2017-06-08,3082.966866
2017-06-09,3146.871024
2017-06-10,3198.325328
2017-06-11,3271.751648
2017-06-12,3150.239645
2017-06-13,3009.476232
2017-06-14,2888.928813
2017-06-15,2722.449456
2017-06-16,2741.263993
2017-06-17,2857.210954
2017-06-18,2875.245659
2017-06-19,2864.513817
2017-06-20,2977.915704
2017-06-21,3008.954298
2017-06-22,3000.082752
2017-06-23,3015.894371
2017-06-24,2928.845528
2017-06-25,2829.830402
2017-06-26,2753.579367
2017-06-27,2808.222
2017-06-28,2914.832375
2017-06-29,2910.155218
2017-06-30,2855.989944
2017-07-01,2788.385256
2017-07-02,2814.267672
2017-07-03,2877.164199
2017-07-04,2923.090969
2017-07-05,2946.55961
2017-07-06,2964.40353
2017-07-07,2914.430796
2017-07-08,2883.321684
2017-07-09,2885.535612
2017-07-10,2751.66855
2017-07-11,2641.455025
2017-07-12,2687.068851
2017-07-13,2698.990217
2017-07-14,2600.06304
2017-07-15,2390.860335
2017-07-16,2224.96614
2017-07-17,2379.098568
2017-07-18,2620.23491
2017-07-19,2640.330421
2017-07-20,2957.34156
2017-07-21,3231.202174
2017-07-22,3203.668844
2017-07-23,3253.682876
2017-07-24,3212.98432
2017-07-25,3113.375478
2017-07-26,2963.269916
2017-07-27,3035.364804
2017-07-28,3196.234603
2017-07-29,3204.573922
2017-07-30,3182.265364
2017-07-31,3284.486433
2017-08-01,3300.166492
2017-08-02,3216.3051
2017-08-03,3261.06118
2017-08-04,3351.689352
2017-08-05,3630.729768
2017-08-06,3848.507568
2017-08-07,3898.648966
2017-08-08,4017.799632
2017-08-09,3963.43566
2017-08-10,3966.612664
2017-08-11,4159.409865
2017-08-12,4421.61642
2017-08-13,4658.151745
2017-08-14,4939.887577
2017-08-15,4977.083712
2017-08-16,4996.55161
2017-08-17,5064.438393
2017-08-18,4919.38872
2017-08-19,4813.12998
2017-08-20,4788.8634
2017-08-21,4734.919795
2017-08-22,4756.931833
2017-08-23,4844.07945
2017-08-24,4976.52415
2017-08-25,5115.63888
2017-08-26,5130.198144
2017-08-27,5119.382016
2017-08-28,5200.886025
2017-08-29,5399.805168
2017-08-30,5452.7616
2017-08-31,5503.0239
2017-09-01,5755.01176
2017-09-02,5674.9332
2017-09-03,5486.87136
2017-09-04,5291.0582
2017-09-05,5160.34323
