Date,FM LATIN AMERICA & CARIBBEAN INDEX IMI
2011-07-04,906.2064863562072
2011-07-05,913.9476999043703
2011-07-06,928.5853764232452
2011-07-07,923.7535779203206
2011-07-08,927.0898239427149
2011-07-11,923.858968262036
2011-07-12,904.7574982703458
2011-07-13,899.1373298968165
2011-07-14,891.6751339788314
2011-07-15,899.57396354971
2011-07-18,885.1317100145938
2011-07-19,874.154040121396
2011-07-20,877.978587926503
2011-07-21,883.6592517252158
2011-07-22,884.0231577299296
2011-07-25,882.3551848543918
2011-07-26,871.791309600046
2011-07-27,863.2835728915294
2011-07-28,867.3389063375909
2011-07-29,866.9160559048332
2011-08-01,879.700984609721
2011-08-02,869.2545853856377
2011-08-03,856.2751668668927
2011-08-04,816.0921322655172
2011-08-05,809.8826428404069
2011-08-08,730.1126245415129
2011-08-09,763.7832413978953
2011-08-10,755.8404479069021
2011-08-11,776.579202691035
2011-08-12,779.2602021492098
2011-08-15,783.2315910062102
2011-08-16,779.5694004693729
2011-08-17,782.8485903148814
2011-08-18,755.3901813358507
2011-08-19,732.6299983305126
2011-08-22,736.4948174757203
2011-08-23,752.5352927377955
2011-08-24,754.6637841358669
2011-08-25,740.0963804761642
2011-08-26,747.0720790951442
2011-08-29,749.9703238140505
2011-08-30,762.034479998458
2011-08-31,764.9494089985719
2011-09-01,761.9630353008516
2011-09-02,747.5087545058307
2011-09-05,752.6203329362313
2011-09-06,738.6873884242356
2011-09-07,756.0091389718227
2011-09-08,737.8777921473978
2011-09-09,728.4255456799076
2011-09-12,722.3127270566816
2011-09-13,723.6359625077703
2011-09-14,742.1159673309469
2011-09-15,734.8861833222695
2011-09-16,742.8814987932441
2011-09-19,733.8420886261531
2011-09-20,728.6228153380617
2011-09-21,710.6604975266889
2011-09-22,674.3215019935346
2011-09-23,676.701120506043
2011-09-26,681.5828332310268
2011-09-27,693.2689271213044
2011-09-28,671.2641843853852
2011-09-29,667.659729807361
2011-09-30,657.5013338237076
2011-10-03,636.0837028707141
2011-10-04,646.3142299225765
2011-10-05,659.0293143606378
2011-10-06,671.5747692422786
2011-10-07,661.3756070321845
2011-10-10,687.4127244151667
2011-10-11,687.738874086124
2011-10-12,694.1815103606613
2011-10-13,699.3605304449854
2011-10-14,711.5033463256857
2011-10-17,701.5286844953279
2011-10-18,704.5339938285343
2011-10-19,688.5398611561752
2011-10-20,683.3738838001799
2011-10-21,697.4201726817571
2011-10-24,707.9846278617738
2011-10-25,696.33841873971
2011-10-26,692.2407310219887
2011-10-27,692.3767976856203
2011-10-28,679.1864586462857
2011-10-31,645.8133963867074
2011-11-01,637.1325581006006
2011-11-02,640.0610707819824
2011-11-03,642.708830039675
2011-11-04,637.5344010589818
2011-11-07,641.9393262208541
2011-11-08,676.331982334978
2011-11-09,669.1303629232642
2011-11-10,679.3532753856832
2011-11-11,683.6659678599744
2011-11-14,683.8851775063598
2011-11-15,694.6941104677771
2011-11-16,684.7007334676799
2011-11-17,665.7813474355196
2011-11-18,665.4271649966718
2011-11-21,647.5151231971017
2011-11-22,645.8819040959302
2011-11-23,634.7604157517457
2011-11-24,636.1421423088333
2011-11-25,632.9973333863493
2011-11-28,641.059102784048
2011-11-29,642.9898391546634
2011-11-30,665.1762696984711
2011-12-01,664.7363955704149
2011-12-02,665.2214556153519
2011-12-05,674.1059842505784
2011-12-06,678.2054771082084
2011-12-07,674.5400611222648
2011-12-08,653.1821025699893
2011-12-09,668.1828942731079
2011-12-12,674.9489480060586
2011-12-13,665.3876991996945
2011-12-14,660.2043997486029
2011-12-15,657.3158566815483
2011-12-16,658.6831640781246
2011-12-19,643.1632012935504
2011-12-20,654.2137527240375
2011-12-21,661.8766618376417
2011-12-22,666.0385520368753
2011-12-23,671.8488866688234
2011-12-26,671.8488866688234
2011-12-27,672.1722675804082
2011-12-28,665.7677469927119
2011-12-29,679.588525389126
2011-12-30,665.6930303286703
2012-01-02,665.6930303286703
2012-01-03,688.0725325747379
2012-01-04,724.7562021323467
2012-01-05,730.3262216935899
2012-01-06,748.5507461566752
2012-01-09,750.8705566167861
2012-01-10,762.2550063864187
2012-01-11,762.5878050222715
2012-01-12,764.7798061801734
2012-01-13,758.4037279371177
2012-01-16,758.0446494310909
2012-01-17,759.9168013131108
2012-01-18,780.270681553141
2012-01-19,792.0309088318817
2012-01-20,802.3368474818302
2012-01-23,808.078418021453
2012-01-24,815.1597513120522
2012-01-25,820.0136969796891
2012-01-26,807.6284070903058
2012-01-27,794.794853196732
2012-01-30,749.570486413262
2012-01-31,746.5902908659821
2012-02-01,746.4792755558626
2012-02-02,752.9175638662623
2012-02-03,726.625403783074
2012-02-06,727.1353658707344
2012-02-07,700.4439696211168
2012-02-08,723.4271058338301
2012-02-09,706.6103299156063
2012-02-10,704.154919808444
2012-02-13,702.458790694334
2012-02-14,686.5077623279352
2012-02-15,684.381239651493
2012-02-16,697.5518340965058
2012-02-17,709.107871069075
2012-02-20,703.5491751626016
2012-02-21,712.6697790467558
2012-02-22,710.781156114963
2012-02-23,705.779021038442
2012-02-24,676.1233688828958
2012-02-27,653.2422809985615
2012-02-28,647.9525131526009
2012-02-29,611.1909013912087
2012-03-01,645.9111634646673
2012-03-02,643.7954505645273
2012-03-05,622.1377714744078
2012-03-06,615.2964756249339
2012-03-07,626.0613946715177
2012-03-08,624.8079783574876
2012-03-09,618.5562606127997
2012-03-12,602.3748971371463
2012-03-13,616.4564305002303
2012-03-14,622.9525082869318
2012-03-15,638.3278043200834
2012-03-16,632.7688174154875
2012-03-19,633.1996622159187
2012-03-20,625.0193822372723
2012-03-21,653.173290864793
2012-03-22,636.2936788250116
2012-03-23,634.4548023972299
2012-03-26,610.1674943922266
2012-03-27,607.050352930807
2012-03-28,603.4665879548235
2012-03-29,615.7572898265024
2012-03-30,613.9133431811988
2012-04-02,571.1517144505381
2012-04-03,561.3574414558537
2012-04-04,557.3013006982703
2012-04-05,552.7362609987629
2012-04-06,552.7362609987629
2012-04-09,549.1665987015854
2012-04-10,543.8746099876872
2012-04-11,539.7094220262246
2012-04-12,556.5628133743411
2012-04-13,541.4316556130746
2012-04-16,513.6264309115627
2012-04-17,485.8296598587311
2012-04-18,433.2119725639336
2012-04-19,444.2579267086615
2012-04-20,445.707235228208
2012-04-23,438.0195489783325
2012-04-24,437.4239396916765
2012-04-25,434.3990845188365
2012-04-26,433.98431774882187
2012-04-27,435.45135208826423
2012-04-30,436.96835552189776
2012-05-01,435.06794124398834
2012-05-02,432.06474442857257
2012-05-03,422.53454883371234
2012-05-04,435.2310908568403
2012-05-07,432.1596667769311
2012-05-08,444.9824084298358
2012-05-09,459.03875968815703
2012-05-10,455.3292850228082
2012-05-11,445.6230235441189
2012-05-14,421.0017221079407
2012-05-15,417.9198784865735
2012-05-16,401.37567553589787
2012-05-17,396.0567342463269
2012-05-18,391.5151039130897
2012-05-21,394.8688374458621
2012-05-22,393.5402608536085
2012-05-23,396.4964030090874
2012-05-24,405.12427937776465
2012-05-25,411.66869915823804
2012-05-28,410.8150234381779
2012-05-29,415.69469300866245
2012-05-30,397.23525171961325
2012-05-31,392.753804649869
2012-06-01,386.26974123415795
2012-06-04,382.32063936042033
2012-06-05,383.14670873234746
2012-06-06,389.1060994541875
2012-06-07,375.051642758346
2012-06-08,373.95800496165583
2012-06-11,356.3782130939576
2012-06-12,346.3916105467518
2012-06-13,342.0492568370908
2012-06-14,342.7103913881759
2012-06-15,344.4234918977875
2012-06-18,358.39743438459
2012-06-19,363.98625952168874
2012-06-20,362.52738608274746
2012-06-21,353.4151716614861
2012-06-22,372.45238774527104
2012-06-25,359.2913002451062
2012-06-26,362.45048265111666
2012-06-27,364.45080448634684
2012-06-28,368.5040955011906
2012-06-29,372.37088849228553
2012-07-02,382.03602060960355
2012-07-03,392.0134143398847
2012-07-04,395.0216707568815
2012-07-05,386.9777936664446
2012-07-06,385.51625771375797
2012-07-09,377.08134272794484
2012-07-10,375.28035506403836
2012-07-11,387.18249043962913
2012-07-12,383.60117996967233
2012-07-13,385.98539336571
2012-07-16,381.24912148455303
2012-07-17,384.968368281865
2012-07-18,394.56024747360374
2012-07-19,394.0309488855222
2012-07-20,386.4522331762831
2012-07-23,384.844425455895
2012-07-24,382.4536231881209
2012-07-25,381.84666026279257
2012-07-26,381.918808099875
2012-07-27,382.9821558391596
2012-07-30,387.93609110529815
2012-07-31,384.13273117936046
2012-08-01,378.1253036845029
2012-08-02,379.45141965319
2012-08-03,375.7498489416347
2012-08-06,382.2235728536792
2012-08-07,390.46093537727137
2012-08-08,396.0801865808501
2012-08-09,401.71426002541125
2012-08-10,404.5022358052868
2012-08-13,398.26926520367067
2012-08-14,400.4416256244479
2012-08-15,396.97565153673446
2012-08-16,399.92097783815444
2012-08-17,399.7586790728252
2012-08-20,394.4409785505041
2012-08-21,389.225178393184
2012-08-22,385.505355164933
2012-08-23,381.0185084402896
2012-08-24,385.60977895226915
2012-08-27,387.14428288309375
2012-08-28,385.7134816464844
2012-08-29,386.0528222885783
2012-08-30,381.61651668876993
2012-08-31,375.7172974408326
2012-09-03,376.37419806418933
2012-09-04,369.0973535846172
2012-09-05,367.0467303930589
2012-09-06,370.15958863503465
2012-09-07,364.85944004921015
2012-09-10,360.71719103037157
2012-09-11,367.3032716147583
2012-09-12,370.3201634595451
2012-09-13,381.7922143032717
2012-09-14,382.4765468177796
2012-09-17,369.24531638543715
2012-09-18,376.5738271269647
2012-09-19,378.23211239661777
2012-09-20,386.9157977749631
2012-09-21,394.77083757374004
2012-09-24,408.8118251708396
2012-09-25,394.75356698858576
2012-09-26,386.33859932245474
2012-09-27,387.141458230423
2012-09-28,383.2612446948685
2012-10-01,385.4549556799265
2012-10-02,384.93751116277946
2012-10-03,382.37335677765
2012-10-04,384.90682816008984
2012-10-05,384.96767434394565
2012-10-08,380.33477477146704
2012-10-09,377.37126533426647
2012-10-10,370.94546026609123
2012-10-11,373.92159646171524
2012-10-12,370.5632417967355
2012-10-15,372.5716481446523
2012-10-16,375.6697658623027
2012-10-17,378.80405649995436
2012-10-18,375.82150008756184
2012-10-19,373.4708076827724
2012-10-22,377.20482232582907
2012-10-23,367.9424727947453
2012-10-24,368.0576745185871
2012-10-25,368.455680552487
2012-10-26,363.1699309482752
2012-10-29,363.9156886522758
2012-10-30,361.8686979548173
2012-10-31,351.1099345360724
2012-11-01,351.8982270007847
2012-11-02,355.77086102608297
2012-11-05,355.20104876027176
2012-11-06,357.4558058713186
2012-11-07,351.38477468928386
2012-11-08,352.31727020402275
2012-11-09,352.13694104820877
2012-11-12,352.6560896534951
2012-11-13,345.0975032252552
2012-11-14,341.1475330369188
2012-11-15,340.3611238969084
2012-11-16,339.4215469576713
2012-11-19,344.822117900411
2012-11-20,344.1670187267457
2012-11-21,343.9312934361079
2012-11-22,342.16959647322216
2012-11-23,337.88475439640195
2012-11-26,346.06914821169175
2012-11-27,347.24518503100205
2012-11-28,358.9487043108121
2012-11-29,375.8245770502814
2012-11-30,371.53102039835613
2012-12-03,367.17819864671145
2012-12-04,375.88170207467533
2012-12-05,376.9477071267108
2012-12-06,377.7674183006378
2012-12-07,388.6287159726907
2012-12-10,413.1829720371238
2012-12-11,412.37716614623963
2012-12-12,419.0855988461151
2012-12-13,414.4674928000493
2012-12-14,431.29419646418285
2012-12-17,432.6432135925063
2012-12-18,451.33137883861434
2012-12-19,442.1055271703005
2012-12-20,441.4064097919469
2012-12-21,425.5860160124127
2012-12-24,428.71050397332493
2012-12-25,428.71050397332493
2012-12-26,427.702591545245
2012-12-27,438.6359680177868
2012-12-28,426.2956563139336
2012-12-31,431.6837174938813
2013-01-01,431.6837174938813
2013-01-02,451.4324866960288
2013-01-03,456.73117512411125
2013-01-04,456.3543610404388
2013-01-07,458.1018777996119
2013-01-08,459.47569663424883
2013-01-09,460.97419041649397
2013-01-10,454.2502031661064
2013-01-11,447.2948468550647
2013-01-14,448.9301359731992
2013-01-15,444.82755240271234
2013-01-16,449.5032655126029
2013-01-17,455.13125908397257
2013-01-18,462.0383198733521
2013-01-21,461.2228560718482
2013-01-22,471.03930462048885
2013-01-23,468.0342504026575
2013-01-24,464.5032779925101
2013-01-25,462.6746313470935
2013-01-28,465.9719125631555
2013-01-29,482.77055780203773
2013-01-30,476.30013213793933
2013-01-31,479.5883286246076
2013-02-01,480.857379897384
2013-02-04,471.9057702955471
2013-02-05,478.30090162351246
2013-02-06,477.3102475510081
2013-02-07,479.3596636250542
2013-02-08,474.50666137602116
2013-02-11,470.81806871476635
2013-02-12,467.4817099309595
2013-02-13,471.8773364781566
2013-02-14,472.9464529641383
2013-02-15,468.6670482526545
2013-02-18,468.64949649442474
2013-02-19,463.29762965770203
2013-02-20,453.9641009930695
2013-02-21,442.32501354481116
2013-02-22,448.0861017758404
2013-02-25,434.40581547236917
2013-02-26,440.9158298863357
2013-02-27,447.7245984969443
2013-02-28,396.89214620776875
2013-03-01,416.8296723654225
2013-03-04,438.16552024744857
2013-03-05,444.0285988447648
2013-03-06,447.4594702124236
2013-03-07,449.20728251706134
2013-03-08,458.09736203333716
2013-03-11,454.6050482594263
2013-03-12,468.29514861581055
2013-03-13,471.05379355802455
2013-03-14,473.8543080794728
2013-03-15,470.4760782331949
2013-03-18,471.9530321240958
2013-03-19,471.03377994113225
2013-03-20,467.64713132469393
2013-03-21,468.13623811610336
2013-03-22,463.7117220008939
2013-03-25,461.1286833209962
2013-03-26,454.11273422073305
2013-03-27,454.46351747090864
2013-03-28,446.4707475464507
2013-03-29,446.4707475464507
2013-04-01,438.14512008856394
2013-04-02,436.2612225494204
2013-04-03,439.15372615672914
2013-04-04,440.179697813915
2013-04-05,434.8420804498406
2013-04-08,447.0618274481998
2013-04-09,459.32276754431507
2013-04-10,452.50794229821213
2013-04-11,449.521685156799
2013-04-12,446.9110343771107
2013-04-15,433.9530178158104
2013-04-16,434.75583268039156
2013-04-17,426.4875641451991
2013-04-18,422.08487058062195
2013-04-19,427.88249948159256
2013-04-22,439.38539120232
2013-04-23,443.8641222936106
2013-04-24,449.36103574997395
2013-04-25,451.9515618325193
2013-04-26,446.2354001922838
2013-04-29,449.46753483684626
2013-04-30,451.4551275385831
2013-05-01,451.5919164506087
2013-05-02,452.54527448295664
2013-05-03,446.49715237272545
2013-05-06,453.5662834715087
2013-05-07,459.4658398293079
2013-05-08,451.47238706538997
2013-05-09,446.9199846832023
2013-05-10,441.4423187542425
2013-05-13,443.83728899324484
2013-05-14,433.89240370306004
2013-05-15,449.9655752947343
2013-05-16,446.00715542097146
2013-05-17,455.91461919640363
2013-05-20,455.9309082004381
2013-05-21,461.37031715023255
2013-05-22,454.63391876022615
2013-05-23,451.07263077970333
2013-05-24,447.10156388774686
2013-05-27,446.8078500541395
2013-05-28,445.8094280220688
2013-05-29,452.7713815092037
2013-05-30,446.60447203012814
2013-05-31,443.0152006729782
2013-06-03,444.7843075817204
2013-06-04,447.40739564449257
2013-06-05,445.53200756353596
2013-06-06,440.999974480651
2013-06-07,448.50831319119237
2013-06-10,453.6251346857954
2013-06-11,440.4288411757743
2013-06-12,428.741484383079
2013-06-13,432.6428227459491
2013-06-14,423.40745966917063
2013-06-17,421.701549120675
2013-06-18,417.2257670986882
2013-06-19,409.48287104958075
2013-06-20,403.71523595132254
2013-06-21,407.74104206971504
2013-06-24,403.7810573066232
2013-06-25,408.7280658350292
2013-06-26,417.60936444107364
2013-06-27,426.3024187514553
2013-06-28,424.1690962568633
2013-07-01,428.90018486893604
2013-07-02,426.925490716521
2013-07-03,427.5919257250915
2013-07-04,429.5289782402825
2013-07-05,428.75216246448133
2013-07-08,427.6997510440104
2013-07-09,428.46412884741494
2013-07-10,428.714649805552
2013-07-11,430.08737366091054
2013-07-12,427.76554271483946
2013-07-15,440.8788207561279
2013-07-16,442.256475506188
2013-07-17,457.37991986163473
2013-07-18,462.7753172045095
2013-07-19,460.0839221624605
2013-07-22,461.8896878730092
2013-07-23,462.7452756435698
2013-07-24,459.0098496771627
2013-07-25,454.81359848540006
2013-07-26,450.2072727147215
2013-07-29,444.0931650753238
2013-07-30,439.91140360914295
2013-07-31,449.43340973444936
2013-08-01,459.57126825280494
2013-08-02,461.7519855081538
2013-08-05,461.9648272609138
2013-08-06,459.86502020171633
2013-08-07,463.50402675727076
2013-08-08,468.272995804598
2013-08-09,471.62559251535134
2013-08-12,483.85682824682135
2013-08-13,506.59828254161835
2013-08-14,523.568769462624
2013-08-15,525.7633623885082
2013-08-16,517.2229192838811
2013-08-19,518.9627445432111
2013-08-20,516.9116186221979
2013-08-21,515.5374400524697
2013-08-22,532.383636671759
2013-08-23,519.8340601470097
2013-08-26,515.1132528302438
2013-08-27,503.5926908235339
2013-08-28,507.08095035814745
2013-08-29,516.9355061358577
2013-08-30,512.9808493147923
2013-09-02,512.8836091340828
2013-09-03,524.9800111743696
2013-09-04,528.497672218344
2013-09-05,537.3266597440495
2013-09-06,539.2412593710283
2013-09-09,553.4655043725293
2013-09-10,568.5332710474726
2013-09-11,563.844527173532
2013-09-12,539.5459578060911
2013-09-13,551.4883345749661
2013-09-16,555.7074093928928
2013-09-17,560.2984409541039
2013-09-18,569.0481132014809
2013-09-19,560.0142515293644
2013-09-20,566.8716067471822
2013-09-23,583.3144292077884
2013-09-24,583.29286611848
2013-09-25,580.8064932981243
2013-09-26,586.0768278522498
2013-09-27,582.45647896131
2013-09-30,580.217782119276
2013-10-01,587.5809119372251
2013-10-02,577.6573794191145
2013-10-03,573.0380313483149
2013-10-04,576.5423454054438
2013-10-07,586.0336067701805
2013-10-08,583.5072655128653
2013-10-09,590.6830697798166
2013-10-10,620.4725096287139
2013-10-11,628.410631440791
2013-10-14,648.9537407763204
2013-10-15,645.4058338826261
2013-10-16,647.665079217879
2013-10-17,647.5730218784508
2013-10-18,661.7248358496896
2013-10-21,685.1973449084479
2013-10-22,664.6952077129023
2013-10-23,641.2528542688003
2013-10-24,659.8321183529722
2013-10-25,637.230268140927
2013-10-28,630.3569726223477
2013-10-29,615.7187564917764
2013-10-30,610.9276292081679
2013-10-31,621.1464136161896
2013-11-01,620.8103442030631
2013-11-04,620.0559012273068
2013-11-05,655.1007265371684
2013-11-06,640.4705650001011
2013-11-07,641.3260749518812
2013-11-08,650.235122103703
2013-11-11,654.6501312885898
2013-11-12,642.5892122629049
2013-11-13,644.5305419313584
2013-11-14,663.6854027211252
2013-11-15,679.9122911091209
2013-11-18,674.20258072548
2013-11-19,647.950455970376
2013-11-20,678.3160367319413
2013-11-21,687.0099239984378
2013-11-22,710.2229785670222
2013-11-25,716.8468280150387
2013-11-26,741.8193483424651
2013-11-27,759.1291983134539
2013-11-28,757.7336889228267
2013-11-29,756.9379705693465
2013-12-02,747.1668491902108
2013-12-03,709.7726544326746
2013-12-04,709.8061438387504
2013-12-05,690.1347815599298
2013-12-06,697.5939079382619
2013-12-09,703.8738244251005
2013-12-10,696.4613906289012
2013-12-11,683.8295086511811
2013-12-12,683.6909201718275
2013-12-13,683.0611959654714
2013-12-16,703.0665244243522
2013-12-17,722.1371593834115
2013-12-18,724.2140135041006
2013-12-19,717.4886036078806
2013-12-20,704.7672297017442
2013-12-23,720.9502663676416
2013-12-24,710.1839051759564
2013-12-25,710.1839051759564
2013-12-26,703.9460640312346
2013-12-27,703.9001037975871
2013-12-30,684.5515500226973
2013-12-31,684.4652985329197
2014-01-01,684.4652985329197
2014-01-02,670.1221922916749
2014-01-03,669.6171100615783
2014-01-06,657.6398035636248
2014-01-07,666.544252634436
2014-01-08,649.9182738359741
2014-01-09,664.7752727505281
2014-01-10,664.0660549196356
2014-01-13,658.4109369513867
2014-01-14,659.5681860428015
2014-01-15,665.7374520200127
2014-01-16,664.5562440413034
2014-01-17,660.7005288794937
2014-01-20,660.4082589511363
2014-01-21,672.6949065160129
2014-01-22,646.435007087959
2014-01-23,573.4856442355488
2014-01-24,544.2522242475902
2014-01-27,569.9465865739678
2014-01-28,567.2161926403799
2014-01-29,544.1794451796433
2014-01-30,545.1193172227064
2014-01-31,536.9306652264729
2014-02-03,519.8781206608894
2014-02-04,535.8230529172577
2014-02-05,532.987258739691
2014-02-06,543.4211083284077
2014-02-07,556.3415580968609
2014-02-10,540.0004500726099
2014-02-11,545.817259363189
2014-02-12,581.1418394248992
2014-02-13,597.810081089332
2014-02-14,632.9164370747542
2014-02-17,632.1543045287418
2014-02-18,626.7885230370995
2014-02-19,609.4074938003876
2014-02-20,620.5067570089121
2014-02-21,621.1089405556454
2014-02-24,634.2177036476442
2014-02-25,616.1856263873801
2014-02-26,613.5008099506482
2014-02-27,617.033911209129
2014-02-28,622.0062845849085
2014-03-03,606.8050674548359
2014-03-04,617.0137522288304
2014-03-05,621.7455488014884
2014-03-06,643.0505760150588
2014-03-07,639.7143359393496
2014-03-10,631.5200073288725
2014-03-11,623.2092056752748
2014-03-12,615.1061038168177
2014-03-13,606.4567157460364
2014-03-14,608.3152629361216
2014-03-17,628.9278583205239
2014-03-18,643.7304505805121
2014-03-19,642.5230364684435
2014-03-20,655.5403657690155
2014-03-21,666.1303207922988
2014-03-24,664.7365390591868
2014-03-25,680.2634951292877
2014-03-26,667.7453792861129
2014-03-27,687.3823935968884
2014-03-28,694.7790882540248
2014-03-31,716.8417994701335
2014-04-01,718.0481947529438
2014-04-02,735.8693640534033
2014-04-03,728.8766462405756
2014-04-04,729.2333826350625
2014-04-07,735.2111375551162
2014-04-08,744.2962168427125
2014-04-09,744.914857005562
2014-04-10,741.4135597225714
2014-04-11,730.3834389723557
2014-04-14,738.2059932692317
2014-04-15,725.2951624803625
2014-04-16,733.2967378644046
2014-04-17,730.6162379379457
2014-04-18,730.6162379379457
2014-04-21,729.1183084528883
2014-04-22,747.3546080046804
2014-04-23,748.9988092051773
2014-04-24,752.8766177007293
2014-04-25,727.6113919285799
2014-04-28,735.9879870362008
2014-04-29,742.2358179190952
2014-04-30,745.741733976825
2014-05-01,749.0841257244062
2014-05-02,757.1511082272258
2014-05-05,771.2105803342134
2014-05-06,756.6017209693615
2014-05-07,791.7765689480898
2014-05-08,777.6125666525978
2014-05-09,779.6598294857597
2014-05-12,773.6223005257588
2014-05-13,763.4590305587324
2014-05-14,757.1664360096926
2014-05-15,737.3646774896238
2014-05-16,741.7126527854201
2014-05-19,745.8252010542091
2014-05-20,744.4699250706914
2014-05-21,745.2055172320876
2014-05-22,755.7449542618428
2014-05-23,765.0883498183231
2014-05-26,763.9674644213803
2014-05-27,753.0687621471257
2014-05-28,753.408938904176
2014-05-29,788.2591658872418
2014-05-30,795.4402041678836
2014-06-02,804.0738421960821
2014-06-03,815.0214504115081
2014-06-04,826.2344209391451
2014-06-05,841.6400614302247
2014-06-06,845.1166564450907
2014-06-09,876.574988089894
2014-06-10,885.2306672464003
2014-06-11,859.8672338434839
2014-06-12,847.5989112218665
2014-06-13,852.424011057898
2014-06-16,780.7299929202704
2014-06-17,792.3022798732175
2014-06-18,822.0325477843553
2014-06-19,798.4630609875728
2014-06-20,870.4747279539844
2014-06-23,915.3294448135988
2014-06-24,890.4203104073323
2014-06-25,910.3230737035931
