Date,ACWI ESG SELECTION P-SERIES
2018-09-24,1033.4798107309036
2018-09-25,1033.6899095342242
2018-09-26,1033.8015803740736
2018-09-27,1033.1650949568082
2018-09-28,1030.787582508245
2018-10-01,1032.3546498033165
2018-10-02,1027.8733088899187
2018-10-03,1027.1621492692852
2018-10-04,1015.1552007969295
2018-10-05,1007.4197558791903
2018-10-08,1002.9908172955326
2018-10-09,999.2653930126592
2018-10-10,976.2134292819605
2018-10-11,954.9676965680483
2018-10-12,967.5685871634008
2018-10-15,961.7139056650046
2018-10-16,978.8487148656518
2018-10-17,977.917416214213
2018-10-18,965.1750838298328
2018-10-19,962.9311202237836
2018-10-22,961.5814606183135
2018-10-23,950.1088653148743
2018-10-24,930.324660496147
2018-10-25,937.7317591198112
2018-10-26,927.5155349879858
2018-10-29,924.9274399703457
2018-10-30,934.6588071565419
2018-10-31,947.2626718014873
2018-11-01,956.8988262877502
2018-11-02,961.7771341337118
2018-11-05,963.1037728968118
2018-11-06,967.2769995609716
2018-11-07,982.5526368926951
2018-11-08,982.4976814833909
2018-11-09,971.8492817045147
2018-11-12,956.925534112232
2018-11-13,957.8577273376115
2018-11-14,954.1686365045331
2018-11-15,961.6945936566394
2018-11-16,964.1166628899797
2018-11-19,954.2544080361412
2018-11-20,938.8466982045106
2018-11-21,943.3698187410323
2018-11-22,944.0927283715441
2018-11-23,941.7231899881981
2018-11-26,953.4142467443547
2018-11-27,954.9173176393831
2018-11-28,969.4190694275213
2018-11-29,971.5527657644254
2018-11-30,975.0352663956829
2018-12-03,986.6993461597767
2018-12-04,964.5202836752803
2018-12-05,959.1638547339627
2018-12-06,950.2038007626692
2018-12-07,937.3094940552477
2018-12-10,930.9897183349196
2018-12-11,932.2290217750673
2018-12-12,943.0006640870967
2018-12-13,942.2728661701932
2018-12-14,927.8389313768238
2018-12-17,915.342818201214
2018-12-18,913.5414144872901
2018-12-19,909.2009389162199
2018-12-20,896.4486842692785
2018-12-21,884.3964551645865
2018-12-24,871.3361903914284
2018-12-25,867.1500284246431
2018-12-26,890.9050318112025
2018-12-27,898.2161997673668
2018-12-28,902.109573329339
2018-12-31,908.339535417325
2019-01-01,908.4006478410614
2019-01-02,904.6072080332647
2019-01-03,892.5312094457257
2019-01-04,915.7449917492796
2019-01-07,925.3010002912274
2019-01-08,931.3655621772954
2019-01-09,940.4443216571368
2019-01-10,943.8497481213278
2019-01-11,944.2140185519048
2019-01-14,939.3048415616338
2019-01-15,948.3351282793204
2019-01-16,949.9177865574187
2019-01-17,953.6271553951019
2019-01-18,965.8344597815911
2019-01-21,965.8242927836691
2019-01-22,956.1443912202184
2019-01-23,956.8428481773075
2019-01-24,959.5941401435613
2019-01-25,968.3728574815908
2019-01-28,961.9933581871774
2019-01-29,961.0541102705731
2019-01-30,969.0664965472839
2019-01-31,976.6404260379901
2019-02-01,978.057024284408
2019-02-04,981.3215347821966
2019-02-05,987.1459951449061
2019-02-06,984.4335350869959
2019-02-07,975.2139335014688
2019-02-08,972.773124035375
2019-02-11,974.2278670728698
2019-02-12,985.6283933656913
2019-02-13,988.5521382532545
2019-02-14,986.3180687996819
2019-02-15,992.4431647202211
2019-02-18,996.2816304786746
2019-02-19,997.4976800197767
2019-02-20,1001.7741363810103
2019-02-21,1000.7374734472136
2019-02-22,1006.3638736886569
2019-02-25,1009.5342826309421
2019-02-26,1009.8078763197982
2019-02-27,1009.3872281271889
2019-02-28,1005.3092572224161
2019-03-01,1009.2456209325047
2019-03-04,1007.0635351396209
2019-03-05,1005.7751110056407
2019-03-06,1002.0099809844468
2019-03-07,992.5931178618982
2019-03-08,987.4303475139629
2019-03-11,999.3531336714467
2019-03-12,1005.1214939571801
2019-03-13,1010.0803350921367
2019-03-14,1009.8646599608657
2019-03-15,1017.1389945452142
2019-03-18,1022.576305980108
2019-03-19,1023.5775218790563
2019-03-20,1019.4168676217334
2019-03-21,1025.5813240329137
2019-03-22,1010.2650655027728
2019-03-25,1005.8679771323485
2019-03-26,1012.68588749767
2019-03-27,1009.1053987611369
2019-03-28,1010.4049129100058
2019-03-29,1019.0723835731981
2019-04-01,1031.0080861976408
2019-04-02,1030.9412760725552
2019-04-03,1038.7278778758239
2019-04-04,1038.4221612661386
2019-04-05,1041.42451860597
2019-04-08,1042.7865266534698
2019-04-09,1039.060803241851
2019-04-10,1042.3958091147983
2019-04-11,1042.2850423287775
2019-04-12,1047.8286537278514
2019-04-15,1048.1857615786223
2019-04-16,1050.5840907236914
2019-04-17,1049.1948256921867
2019-04-18,1049.8164271638955
2019-04-19,1050.1998076274315
2019-04-22,1049.885403889353
2019-04-23,1054.2863605248408
2019-04-24,1052.8604044641763
2019-04-25,1051.248498919301
2019-04-26,1055.2535354552479
2019-04-29,1056.7807109721548
2019-04-30,1056.3053653754512
2019-05-01,1051.0513335534797
2019-05-02,1049.0336472161166
2019-05-03,1057.4700160283317
2019-05-06,1049.3511589053091
2019-05-07,1036.1441535643523
2019-05-08,1034.1445341763665
2019-05-09,1025.8351261281844
2019-05-10,1030.8734509316703
2019-05-13,1011.5735601203162
2019-05-14,1016.3653644887055
2019-05-15,1022.4034428703568
2019-05-16,1029.7692328036096
2019-05-17,1023.6237919704421
2019-05-20,1016.9764977069913
2019-05-21,1022.5562179575994
2019-05-22,1020.3668855742876
2019-05-23,1009.6650938232657
2019-05-24,1013.3251852450635
2019-05-27,1014.0577013021995
2019-05-28,1008.6279752226715
2019-05-29,1000.2910757184383
2019-05-30,1003.5283501788341
2019-05-31,995.4843393845143
2019-06-03,996.0663460100826
2019-06-04,1009.79375879755
2019-06-05,1018.7419937352205
2019-06-06,1021.5445724656166
2019-06-07,1032.515715678186
2019-06-10,1038.2188730759785
2019-06-11,1041.3069862245686
2019-06-12,1038.7904215792905
2019-06-13,1039.841135966554
2019-06-14,1036.3661166738805
2019-06-17,1035.1302024428815
2019-06-18,1045.3861302806365
2019-06-19,1053.2758115987517
2019-06-20,1064.2048616274653
2019-06-21,1062.05072148971
2019-06-24,1062.0704559246785
2019-06-25,1053.1558213735054
2019-06-26,1050.7412871095755
2019-06-27,1056.2436316048459
2019-06-28,1061.366304272468
2019-07-01,1069.3340015723945
2019-07-02,1072.8874015809388
2019-07-03,1079.8075933172972
2019-07-04,1081.3512652147751
2019-07-05,1076.2358343861779
2019-07-08,1069.0439224560594
2019-07-09,1066.6932556685647
2019-07-10,1070.3999958663405
2019-07-11,1074.0752273191047
2019-07-12,1077.0281707812585
2019-07-15,1079.5516740615672
2019-07-16,1077.7269697269116
2019-07-17,1072.7202822007564
2019-07-18,1072.426727119822
2019-07-19,1071.7828232206634
2019-07-22,1072.0262563415417
2019-07-23,1077.1874364158286
2019-07-24,1082.0601579021245
2019-07-25,1077.9952585077572
2019-07-26,1083.807411899367
2019-07-29,1082.9061348965456
2019-07-30,1078.2805702223307
2019-07-31,1069.2735362699148
2019-08-01,1062.5503306754488
2019-08-02,1050.0393650420904
2019-08-05,1023.388466591052
2019-08-06,1029.3662507027746
2019-08-07,1032.3542237690967
2019-08-08,1048.8338586328773
2019-08-09,1042.8742521779473
2019-08-12,1034.2961182447493
2019-08-13,1040.5000949751982
2019-08-14,1019.9163135369769
2019-08-15,1017.8963358644968
2019-08-16,1030.4217266660569
2019-08-19,1041.7275804637306
2019-08-20,1036.5524887081979
2019-08-21,1044.1334226484896
2019-08-22,1041.5568659021449
2019-08-23,1025.6843555856271
2019-08-26,1029.6787143336744
2019-08-27,1031.4882864756964
2019-08-28,1033.7168844282312
2019-08-29,1044.0952926450352
2019-08-30,1048.173405367268
2019-09-02,1047.0927904809184
2019-09-03,1040.3680150103771
2019-09-04,1052.0751154809188
2019-09-05,1065.4028858996965
2019-09-06,1068.5635905792694
2019-09-09,1067.445065218112
2019-09-10,1065.4120301483233
2019-09-11,1072.5970048543395
2019-09-12,1078.3063080055992
2019-09-13,1081.54948704881
2019-09-16,1075.1137225285188
2019-09-17,1077.2037769355777
2019-09-18,1077.3913412458724
2019-09-19,1078.5594194974046
2019-09-20,1075.2958237569774
2019-09-23,1073.2169000981976
2019-09-24,1068.318655026864
2019-09-25,1069.3077468841784
2019-09-26,1070.8006785265552
2019-09-27,1066.4844121775589
2019-09-30,1068.166726778036
2019-10-01,1058.291635511138
2019-10-02,1040.7487493834087
2019-10-03,1046.030107789346
2019-10-04,1056.9017746313784
2019-10-07,1055.4609945195177
2019-10-08,1043.0001166032243
2019-10-09,1049.3133291232552
2019-10-10,1055.388121940213
2019-10-11,1069.6373824154743
2019-10-14,1069.2624573123042
2019-10-15,1079.110122732238
2019-10-16,1079.257924321685
2019-10-17,1082.4664001852793
2019-10-18,1079.5428002874332
2019-10-21,1085.248497905833
2019-10-22,1083.1806736454407
2019-10-23,1084.0567952391377
2019-10-24,1088.6649972381522
2019-10-25,1092.3100389618262
2019-10-28,1098.6847868296993
2019-10-29,1098.954371542314
2019-10-30,1101.839901155994
2019-10-31,1099.68566654791
2019-11-01,1106.9762116702213
2019-11-04,1112.5235059238014
2019-11-05,1113.1107371853477
2019-11-06,1115.2541312004225
2019-11-07,1117.938277208842
2019-11-08,1117.763609658621
2019-11-11,1115.2579879643413
2019-11-12,1117.0769055167848
2019-11-13,1114.2384477493122
2019-11-14,1114.105335260694
2019-11-15,1122.7541307384543
2019-11-18,1124.299359807698
2019-11-19,1125.485299364285
2019-11-20,1120.3231341170726
2019-11-21,1116.914065546966
2019-11-22,1118.7404884499028
2019-11-25,1127.3090668315613
2019-11-26,1130.2783008476313
2019-11-27,1133.8012342060545
2019-11-28,1133.3433365041728
2019-11-29,1128.704317136539
2019-12-02,1121.3867395992281
2019-12-03,1117.009533580702
2019-12-04,1122.3791839327805
2019-12-05,1125.2125909204588
2019-12-06,1133.0801909314985
2019-12-09,1132.4725315897388
2019-12-10,1130.8247682136289
2019-12-11,1134.0751572713991
2019-12-12,1142.645843766458
2019-12-13,1150.1341355884483
2019-12-16,1156.2548838271598
2019-12-17,1157.2925770674508
2019-12-18,1156.4203863299042
2019-12-19,1158.8486916681188
2019-12-20,1163.6221743801684
2019-12-23,1163.9805125705639
2019-12-24,1164.385012379457
2019-12-25,1164.1883492706677
2019-12-26,1167.5378617182828
2019-12-27,1170.7302131581969
2019-12-30,1165.1536061277998
2019-12-31,1165.8657096844438
2020-01-01,1165.8901402754377
2020-01-02,1175.1923089487625
2020-01-03,1168.3261710590116
2020-01-06,1166.277941747697
2020-01-07,1166.231172406458
2020-01-08,1168.8677981450605
2020-01-09,1177.2160250171842
2020-01-10,1176.9672199449658
2020-01-13,1183.57141909625
2020-01-14,1184.0350152612405
2020-01-15,1185.691880708024
2020-01-16,1192.3227626268251
2020-01-17,1197.996521059786
2020-01-20,1197.6185254849331
2020-01-21,1193.9965434907083
2020-01-22,1196.7549242224088
2020-01-23,1193.7911891252281
2020-01-24,1190.0493436769657
2020-01-27,1171.0981591922352
2020-01-28,1178.9310658547545
2020-01-29,1179.14804026223
2020-01-30,1176.3159918685599
2020-01-31,1161.6171325695998
2020-02-03,1169.2330244716663
2020-02-04,1187.118864718932
2020-02-05,1197.1697158707884
2020-02-06,1204.5289609776685
2020-02-07,1198.1899861766085
2020-02-10,1203.5343629530735
2020-02-11,1208.210851192097
2020-02-12,1214.603193704022
2020-02-13,1212.1640496969967
2020-02-14,1214.526515568868
2020-02-17,1214.0961678115464
2020-02-18,1209.4990702251753
2020-02-19,1214.9796802242283
2020-02-20,1209.0147333301938
2020-02-21,1199.4034432568928
2020-02-24,1164.662459089839
2020-02-25,1139.8000310535635
2020-02-26,1134.3658362081876
2020-02-27,1096.76784282781
2020-02-28,1079.7675695612627
2020-03-02,1112.6690171550945
2020-03-03,1099.902133353504
2020-03-04,1128.5657224772585
2020-03-05,1106.9607861150141
2020-03-06,1085.77907457382
2020-03-09,1015.4777777036167
2020-03-10,1043.2464928249474
2020-03-11,1005.2894595748934
2020-03-12,914.4065995740401
2020-03-13,963.7389717104901
2020-03-16,874.6095083745429
2020-03-17,906.4909275501975
2020-03-18,863.9868157805246
2020-03-19,866.5627480572567
2020-03-20,851.8390068917423
2020-03-23,826.4279098526456
2020-03-24,893.4510455408823
2020-03-25,913.2925768251379
2020-03-26,956.4427282776751
2020-03-27,935.0226639017043
2020-03-30,954.6410125868707
2020-03-31,947.4249910908577
2020-04-01,912.3417400614552
2020-04-02,923.3045451875994
2020-04-03,910.7129681570628
2020-04-06,961.4489708568756
2020-04-07,971.3524655969504
2020-04-08,990.2762586806945
2020-04-09,1004.4838794355545
2020-04-10,1004.9213073679857
2020-04-13,996.1930159057054
2020-04-14,1023.5842101508715
2020-04-15,1002.1909165195652
2020-04-16,1006.44066946238
2020-04-17,1031.713869730147
2020-04-20,1021.6398798963181
2020-04-21,990.2328896282672
2020-04-22,1007.4656312268795
2020-04-23,1008.0793427334554
2020-04-24,1012.5187406147007
2020-04-27,1030.9645407550752
2020-04-28,1031.028135437146
2020-04-29,1054.9810568347114
2020-04-30,1046.8876777665926
2020-05-01,1026.8303687696068
2020-05-04,1019.0442122258464
2020-05-05,1029.8768130143883
2020-05-06,1025.8312432034002
2020-05-07,1034.3083598060123
2020-05-08,1051.438686056431
2020-05-11,1053.719129975939
2020-05-12,1039.695762294791
2020-05-13,1024.94970051823
2020-05-14,1024.0554071507581
2020-05-15,1030.172487284533
2020-05-18,1056.1560706960906
2020-05-19,1054.256816813494
2020-05-20,1068.7996051071468
2020-05-21,1061.769386003194
2020-05-22,1058.3326669414373
2020-05-25,1063.9784742445843
2020-05-26,1078.5915027732149
2020-05-27,1088.164212399699
2020-05-28,1093.631817629224
2020-05-29,1096.5016524348052
2020-06-01,1104.3117669408684
2020-06-02,1116.6366278825283
2020-06-03,1133.5597011299774
2020-06-04,1132.233253902903
2020-06-05,1152.5998723432288
2020-06-08,1159.438584754525
2020-06-09,1154.0933017421273
2020-06-10,1155.569245317695
2020-06-11,1106.1965582288688
2020-06-12,1109.4810155598027
2020-06-15,1109.9518755727704
2020-06-16,1133.6174897275998
2020-06-17,1136.0928024853658
2020-06-18,1135.1955430601663
2020-06-19,1134.328846777395
2020-06-22,1138.8973493966687
2020-06-23,1149.9016417673652
2020-06-24,1125.44845562773
2020-06-25,1130.8934428061682
2020-06-26,1115.9498964536772
2020-06-29,1123.7568532253108
2020-06-30,1138.3240187154368
2020-07-01,1142.0403228044709
2020-07-02,1155.3413592078473
2020-07-03,1156.7504935948573
2020-07-06,1177.1486235740579
2020-07-07,1167.9493619158388
2020-07-08,1175.7393659418055
2020-07-09,1175.183981217329
2020-07-10,1180.6489140818708
2020-07-13,1176.0113967571008
2020-07-14,1181.7842034015316
2020-07-15,1195.5485348672112
2020-07-16,1187.8081938317139
2020-07-17,1193.1565613298974
2020-07-20,1205.456263096588
2020-07-21,1211.9429177827683
2020-07-22,1215.246316035038
2020-07-23,1207.1275423458899
2020-07-24,1195.4562200926562
2020-07-27,1209.2117109703781
2020-07-28,1204.0774340898706
2020-07-29,1213.581048647443
2020-07-30,1206.3331732356567
2020-07-31,1200.162486950856
2020-08-03,1211.0231975815548
2020-08-04,1217.4916397566687
2020-08-05,1226.9758366711126
2020-08-06,1229.212348484232
2020-08-07,1224.927832398723
2020-08-10,1223.1637194869954
2020-08-11,1223.0339072183588
2020-08-12,1239.0724688079265
2020-08-13,1238.8715956644253
2020-08-14,1235.7358534999125
2020-08-17,1244.1069799693998
2020-08-18,1248.053817930979
2020-08-19,1244.5541451430622
2020-08-20,1241.268872717401
2020-08-21,1244.3283571274699
2020-08-24,1256.943318067896
2020-08-25,1263.0409631885766
2020-08-26,1276.8840235127864
2020-08-27,1277.4656856773145
2020-08-28,1284.0009964406515
2020-08-31,1279.3037477023142
2020-09-01,1285.835539209738
2020-09-02,1300.3447372445448
2020-09-03,1266.181973095167
2020-09-04,1250.6849668209777
2020-09-07,1253.302890675549
2020-09-08,1227.393954006873
2020-09-09,1246.8301160601948
2020-09-10,1236.5899845792474
2020-09-11,1239.006284477357
2020-09-14,1254.3767392068412
2020-09-15,1262.3108414881756
2020-09-16,1260.5552942907289
2020-09-17,1249.7434525733863
2020-09-18,1244.3201473300896
2020-09-21,1225.2615961727442
2020-09-22,1229.9864584403506
2020-09-23,1212.0916151802921
2020-09-24,1206.6364750414352
2020-09-25,1217.9839396103541
2020-09-28,1238.2189106396393
2020-09-29,1237.4902214147787
2020-09-30,1245.1360734508082
2020-10-01,1251.3969225098595
2020-10-02,1241.4244738519026
2020-10-05,1260.9930414368457
2020-10-06,1253.948684299735
2020-10-07,1267.4503761535063
2020-10-08,1276.485506899924
2020-10-09,1286.94604949107
2020-10-12,1301.8105123420544
2020-10-13,1298.3358727415882
2020-10-14,1294.5465859722844
2020-10-15,1283.411545563405
2020-10-16,1287.4761818750956
2020-10-19,1277.254692660738
2020-10-20,1280.0775555847613
2020-10-21,1279.90827471648
2020-10-22,1279.661688856631
2020-10-23,1283.5248018812754
2020-10-26,1261.5572040801144
2020-10-27,1260.5113787810221
2020-10-28,1225.0111517266537
2020-10-29,1229.3773998256486
2020-10-30,1219.7293195176323
2020-11-02,1236.2421957319355
2020-11-03,1257.8133718337774
2020-11-04,1280.6577654672722
2020-11-05,1309.7906022659317
2020-11-06,1313.9121129228674
2020-11-09,1322.7924744490297
2020-11-10,1318.1606475561232
2020-11-11,1326.1507381085967
2020-11-12,1320.0038102468807
2020-11-13,1330.5384124509455
2020-11-16,1344.109674203665
2020-11-17,1341.9984951621989
2020-11-18,1337.448648449169
2020-11-19,1337.8251695336505
2020-11-20,1336.5091872734693
2020-11-23,1340.9190182128054
2020-11-24,1356.8855317514035
2020-11-25,1356.592093443899
2020-11-26,1359.1113483531817
2020-11-27,1365.5645413292757
2020-11-30,1353.5100708265838
2020-12-01,1366.508603965581
2020-12-02,1364.958992696586
2020-12-03,1370.0550154433781
2020-12-04,1378.8311951165413
2020-12-07,1376.9893516075495
2020-12-08,1380.0995669778101
2020-12-09,1373.5352816444688
2020-12-10,1370.8268607560371
2020-12-11,1369.110669274079
2020-12-14,1369.1810583389988
2020-12-15,1376.3178636588673
2020-12-16,1385.2398711818653
2020-12-17,1397.8359270229205
2020-12-18,1395.2560428649058
2020-12-21,1384.134324756179
2020-12-22,1380.9994149794875
2020-12-23,1384.2490305609338
2020-12-24,1385.6322101694946
2020-12-25,1386.0325545358062
2020-12-28,1391.9217107179086
2020-12-29,1397.3605128994197
2020-12-30,1402.782411509246
2020-12-31,1406.784958983767
2021-01-01,1406.8793960059527
2021-01-04,1401.304971042715
2021-01-05,1408.3547320457226
2021-01-06,1415.113766320077
2021-01-07,1432.4469616776491
2021-01-08,1449.0687769959577
2021-01-11,1437.6601831895655
2021-01-12,1438.766834193106
2021-01-13,1444.1041395274847
2021-01-14,1443.8912316701128
2021-01-15,1434.3497442484256
2021-01-18,1434.8122819376326
2021-01-19,1448.3056543920814
2021-01-20,1465.978469635497
2021-01-21,1468.8479761889723
2021-01-22,1462.0640472278126
2021-01-25,1466.5910836174132
2021-01-26,1461.0549175330639
2021-01-27,1430.7730276053576
2021-01-28,1438.6565927147903
2021-01-29,1414.8699610925185
2021-02-01,1439.2174034878524
2021-02-02,1456.9184290605015
2021-02-03,1464.8359478856262
2021-02-04,1471.7305886597308
2021-02-05,1480.8472284863437
2021-02-08,1491.639413635704
2021-02-09,1493.7288400702344
2021-02-10,1495.5296527346022
2021-02-11,1502.2347152648547
2021-02-12,1508.178465379718
2021-02-15,1512.946329966367
2021-02-16,1512.403548717449
2021-02-17,1508.17464933092
2021-02-18,1499.1351948194076
2021-02-19,1499.90704755511
2021-02-22,1483.4370779580618
2021-02-23,1479.9302265616686
2021-02-24,1482.9649044470714
2021-02-25,1464.078695864529
2021-02-26,1442.7911847134471
2021-03-01,1471.2986773852142
2021-03-02,1463.554139218955
2021-03-03,1452.180406483889
2021-03-04,1429.2717962607367
2021-03-05,1438.443826839663
2021-03-08,1429.1746305353352
2021-03-09,1450.271839349898
2021-03-10,1458.059892214049
2021-03-11,1479.2472844947663
2021-03-12,1474.4662605396165
2021-03-15,1479.0287682450328
2021-03-16,1481.6975640218411
2021-03-17,1481.6714259342034
2021-03-18,1473.8984078375943
2021-03-19,1468.654997098603
2021-03-22,1476.2697019614911
2021-03-23,1467.2034938790607
2021-03-24,1454.805448955043
2021-03-25,1457.7015962631774
2021-03-26,1481.2468979944563
2021-03-29,1480.7819147652056
2021-03-30,1479.7035487838293
2021-03-31,1482.953605022638
2021-04-01,1500.5386725469618
2021-04-02,1501.6686513852733
2021-04-05,1518.479400905943
2021-04-06,1520.4680040243925
2021-04-07,1518.8358817482167
2021-04-08,1527.1089580519981
2021-04-09,1532.578427599987
2021-04-12,1532.4611890650042
2021-04-13,1538.6023040019338
2021-04-14,1537.025021577623
2021-04-15,1551.9642627759192
2021-04-16,1559.0809122959306
2021-04-19,1553.4813793285718
2021-04-20,1542.7937315662834
2021-04-21,1549.7101197863346
2021-04-22,1546.8182043334061
2021-04-23,1559.2269447198469
2021-04-26,1563.7174388099108
2021-04-27,1560.663473958918
2021-04-28,1559.7303512935023
2021-04-29,1563.364531498622
2021-04-30,1550.8968793817505
2021-05-03,1553.4546175777823
2021-05-04,1540.9519529969155
2021-05-05,1544.8743239429668
2021-05-06,1555.7515556230783
2021-05-07,1570.6199344955637
2021-05-10,1561.2354212276641
2021-05-11,1541.5534903300131
2021-05-12,1513.0667791137935
2021-05-13,1518.9526644268044
2021-05-14,1542.232369710216
2021-05-17,1538.6038124454979
2021-05-18,1539.8771433929744
2021-05-19,1531.5811233991349
2021-05-20,1547.3976722914351
2021-05-21,1548.0265967762277
2021-05-24,1560.1087493268683
2021-05-25,1565.1315672206813
2021-05-26,1568.3234209719171
2021-05-27,1566.701017563571
2021-05-28,1573.4608382019546
2021-05-31,1575.2246265627589
2021-06-01,1577.9535608146705
2021-06-02,1578.1657485524743
2021-06-03,1571.9266827886293
2021-06-04,1584.629224994813
2021-06-07,1587.1458929420476
2021-06-08,1586.3884000989171
2021-06-09,1583.1189158483046
2021-06-10,1591.5692186981457
2021-06-11,1593.7912151497342
2021-06-14,1596.814547029807
2021-06-15,1595.1995556159513
2021-06-16,1589.0898624822803
2021-06-17,1584.7490267661735
2021-06-18,1567.305859236911
2021-06-21,1578.149342875782
2021-06-22,1584.8973604701753
2021-06-23,1585.537922404469
2021-06-24,1594.7712839889296
2021-06-25,1601.7354812045273
2021-06-28,1604.3603180536547
2021-06-29,1605.23173928196
2021-06-30,1600.816168817333
2021-07-01,1604.8296610396417
2021-07-02,1611.674029784247
2021-07-05,1612.167127414637
2021-07-06,1608.1908511225467
2021-07-07,1612.496421529296
2021-07-08,1594.4298158146585
2021-07-09,1606.7025850782964
2021-07-12,1616.315252610321
2021-07-13,1616.6561680324335
2021-07-14,1616.2709940521245
2021-07-15,1611.5627154468636
2021-07-16,1603.8619188210007
2021-07-19,1581.7499655146587
2021-07-20,1592.6192595067896
2021-07-21,1606.7446676276957
2021-07-22,1615.5709002496098
2021-07-23,1625.8645019043572
2021-07-26,1621.2059353818886
2021-07-27,1608.7967435343369
2021-07-28,1610.3173202413002
2021-07-29,1626.4137419584938
2021-07-30,1617.5249462688373
2021-08-02,1624.067335350187
2021-08-03,1630.3265073273217
2021-08-04,1630.0350350074195
2021-08-05,1639.0108990652443
2021-08-06,1635.0261029292012
2021-08-09,1634.9872151667576
2021-08-10,1637.3110609240714
2021-08-11,1642.6793421902755
2021-08-12,1644.6668542480875
2021-08-13,1648.9179886587242
2021-08-16,1647.431719089023
2021-08-17,1633.694003049885
2021-08-18,1627.3957729255949
2021-08-19,1621.1597667701915
2021-08-20,1629.2525768856963
2021-08-23,1645.3272409277981
2021-08-24,1653.7515908207718
2021-08-25,1657.18197043091
2021-08-26,1648.3418463974867
2021-08-27,1658.8993216085573
2021-08-30,1666.8297759764177
2021-08-31,1669.8039939253733
2021-09-01,1674.2329672881283
2021-09-02,1677.9831397187406
2021-09-03,1680.1186130817598
2021-09-06,1686.0282567878853
2021-09-07,1678.8017620788892
2021-09-08,1673.1390253059326
2021-09-09,1664.1555018309134
2021-09-10,1662.2486697405993
2021-09-13,1661.1610197900077
2021-09-14,1658.592993155397
2021-09-15,1662.6688116732098
2021-09-16,1658.9584166114473
2021-09-17,1647.863228039364
2021-09-20,1622.8716687515032
2021-09-21,1625.121943103987
2021-09-22,1634.069797066022
2021-09-23,1651.0228102813496
2021-09-24,1648.931958249397
2021-09-27,1641.0571796410056
2021-09-28,1608.2753513969722
2021-09-29,1604.2704881936347
2021-09-30,1592.5615851047269
2021-10-01,1599.0659122430225
2021-10-04,1582.5034280739342
2021-10-05,1592.896569227613
2021-10-06,1592.176813084637
2021-10-07,1611.8828571425222
2021-10-08,1610.2260730274704
2021-10-11,1607.0102683831371
2021-10-12,1601.266418678594
2021-10-13,1610.1852183899648
2021-10-14,1634.866882037902
2021-10-15,1649.1293853278257
2021-10-18,1651.6323907247108
2021-10-19,1663.4996929472095
2021-10-20,1668.956546968697
2021-10-21,1670.5147562489883
2021-10-22,1672.4583142554018
2021-10-25,1678.4762239368606
2021-10-26,1684.2421873667856
2021-10-27,1683.2995907443137
2021-10-28,1694.2493229757101
