Date,FAR EAST SRI
2008-10-13,634.1860786151788
2008-10-14,705.7168676413387
2008-10-15,713.1614490276995
2008-10-16,658.2596671996844
2008-10-17,671.8001100220955
2008-10-20,706.610038259592
2008-10-21,738.9160898082666
2008-10-22,713.6676460412618
2008-10-23,704.6205616968737
2008-10-24,677.3129315144388
2008-10-27,636.5599113446988
2008-10-28,655.4825611384792
2008-10-29,665.4372603716752
2008-10-30,724.3227301311503
2008-10-31,698.0717082492122
2008-11-03,691.354607010458
2008-11-04,713.4662684423254
2008-11-05,753.675085583398
2008-11-06,724.4963733895296
2008-11-07,701.777253067691
2008-11-10,729.7062288008763
2008-11-11,725.6756157805534
2008-11-12,728.6129983042632
2008-11-13,690.1676666637496
2008-11-14,691.5768266940977
2008-11-17,699.3627396652632
2008-11-18,674.7911259739765
2008-11-19,669.5919154639912
2008-11-20,649.2038781438998
2008-11-21,668.4318107442533
2008-11-24,641.9019808698719
2008-11-25,659.46089823668
2008-11-26,658.357025853819
2008-11-27,665.6820992123037
2008-11-28,679.715970002787
2008-12-01,689.418325811813
2008-12-02,648.5381803520864
2008-12-03,662.1420719911788
2008-12-04,650.16789785129
2008-12-05,654.7081502834359
2008-12-08,660.9353343108036
2008-12-09,669.950105728375
2008-12-10,678.7867171112482
2008-12-11,683.6766686759179
2008-12-12,648.0464834030852
2008-12-15,664.2124646279593
2008-12-16,649.5276345923412
2008-12-17,646.8167958987357
2008-12-18,633.4479608943027
2008-12-19,654.3620875319591
2008-12-22,659.6703934345941
2008-12-23,656.7911554095956
2008-12-24,638.6864406744197
2008-12-25,647.3563901091593
2008-12-26,652.9415487993936
2008-12-29,651.6033631483295
2008-12-30,660.3542547868586
2008-12-31,668.8448672005313
2009-01-01,668.8448672005313
2009-01-02,665.7608382520491
2009-01-05,681.3902354600949
2009-01-06,692.8838540708565
2009-01-07,706.7320988047331
2009-01-08,690.0755225639607
2009-01-09,705.537548724075
2009-01-12,721.0525229469042
2009-01-13,689.6032610308085
2009-01-14,700.1236659374116
2009-01-15,673.9356918938719
2009-01-16,674.09585026416
2009-01-19,680.7152562074469
2009-01-20,682.2540416056908
2009-01-21,687.2761639622097
2009-01-22,680.5460683166235
2009-01-23,660.5214999029422
2009-01-26,636.6705779146774
2009-01-27,669.5735529377777
2009-01-28,660.9567385771256
2009-01-29,677.982081859353
2009-01-30,672.0031042591712
2009-02-02,654.1396826265559
2009-02-03,651.1410067175336
2009-02-04,666.5124679560289
2009-02-05,657.8397325769361
2009-02-06,656.4494352103873
2009-02-09,638.4000613869161
2009-02-10,641.7203505101363
2009-02-11,654.1191767866562
2009-02-12,642.0170465138654
2009-02-13,631.7881203290204
2009-02-16,640.0483841207387
2009-02-17,635.1013210215048
2009-02-18,621.7420009003268
2009-02-19,613.3883354085297
2009-02-20,606.7514012001335
2009-02-23,599.4996954964353
2009-02-24,582.5356999880677
2009-02-25,598.7455409300719
2009-02-26,584.1792242009628
2009-02-27,602.3032977144916
2009-03-02,584.8725929497186
2009-03-03,576.8487100386526
2009-03-04,578.5587944549646
2009-03-05,588.4998033989191
2009-03-06,567.7661632377133
2009-03-09,555.8615099497049
2009-03-10,548.7538624931307
2009-03-11,569.2075668033965
2009-03-12,551.7157993334386
2009-03-13,572.3802719251527
2009-03-16,582.6126092709541
2009-03-17,596.9781062476619
2009-03-18,596.6707416525305
2009-03-19,595.8484968414691
2009-03-20,588.8921339433807
2009-03-23,603.4299090778238
2009-03-24,621.8149606392462
2009-03-25,620.9000467990435
2009-03-26,631.2572919195237
2009-03-27,643.7458330876054
2009-03-30,627.4242329658225
2009-03-31,598.2722596036795
2009-04-01,616.8571113408011
2009-04-02,630.3280013600493
2009-04-03,633.5045700488672
2009-04-06,631.2198353447283
2009-04-07,638.4462022235406
2009-04-08,625.8669517602816
2009-04-09,652.3386929613806
2009-04-10,657.625119869622
2009-04-13,651.9375600985308
2009-04-14,661.1091261048136
2009-04-15,654.2813731577054
2009-04-16,652.0962672712856
2009-04-17,675.2351465576453
2009-04-20,688.2591013558775
2009-04-21,674.0803065547676
2009-04-22,670.9950061143097
2009-04-23,678.0244775239141
2009-04-24,668.0762585498921
2009-04-27,682.1990242203713
2009-04-28,667.562307228776
2009-04-29,656.3552646124231
2009-04-30,672.3364728118803
2009-05-01,672.3935399526905
2009-05-04,669.78478949363
2009-05-05,673.303672855788
2009-05-06,678.0006523649037
2009-05-07,711.2165729497277
2009-05-08,717.5489976926211
2009-05-11,721.1889957895409
2009-05-12,715.9292706262486
2009-05-13,720.8510238388799
2009-05-14,698.518128633306
2009-05-15,721.4082325087217
2009-05-18,703.6207970735153
2009-05-19,713.1681236769485
2009-05-20,714.2085258824571
2009-05-21,712.8689256548067
2009-05-22,696.4249848888364
2009-05-25,698.4777230764702
2009-05-26,698.6568905014643
2009-05-27,707.6367933595444
2009-05-28,698.5949825997125
2009-05-29,695.1242353746634
2009-06-01,698.5116902553527
2009-06-02,699.9917153593269
2009-06-03,707.3091913928831
2009-06-04,700.777242269223
2009-06-05,703.5615276385772
2009-06-08,714.6916028973467
2009-06-09,707.7597374100898
2009-06-10,716.7806364749717
2009-06-11,716.8323713610715
2009-06-12,726.7964098670128
2009-06-15,728.4755189437827
2009-06-16,711.9691425640978
2009-06-17,726.1021112418608
2009-06-18,704.5797265542068
2009-06-19,713.2807124287187
2009-06-22,722.2955451376088
2009-06-23,702.6260792993817
2009-06-24,704.2490570919302
2009-06-25,718.7567556114344
2009-06-26,722.337683234074
2009-06-29,711.9498613413399
2009-06-30,716.2422006661807
2009-07-01,709.8862957217731
2009-07-02,715.1707931418986
2009-07-03,711.7485252005415
2009-07-06,717.0064414236406
2009-07-07,707.5800270781078
2009-07-08,704.5873946433205
2009-07-09,698.0101907353883
2009-07-10,702.1588148879355
2009-07-13,683.4431319502726
2009-07-14,696.3767137863762
2009-07-15,683.6547044930662
2009-07-16,687.730686823139
2009-07-17,688.6711257141488
2009-07-20,682.2223138776252
2009-07-21,705.9231525799048
2009-07-22,709.7315498089313
2009-07-23,704.1018487750571
2009-07-24,719.1165420454704
2009-07-27,721.0100370221761
2009-07-28,729.0377262509961
2009-07-29,732.857183373113
2009-07-30,735.2264998099455
2009-07-31,746.314738547041
2009-08-03,738.6956993121945
2009-08-04,739.2089648287233
2009-08-05,733.1471310979771
2009-08-06,735.8855179307999
2009-08-07,729.0613242705562
2009-08-10,743.8764341283494
2009-08-11,759.2593682117462
2009-08-12,740.2791953056058
2009-08-13,747.241096485182
2009-08-14,761.5226220725848
2009-08-17,749.9560625022918
2009-08-18,747.5422293094057
2009-08-19,742.8789406259838
2009-08-20,748.5571613361213
2009-08-21,736.3599455230978
2009-08-24,754.3236562074004
2009-08-25,754.1730121786048
2009-08-26,765.9226681828177
2009-08-27,762.5472416620285
2009-08-28,759.841934649011
2009-08-31,761.2664476660879
2009-09-01,763.994164428549
2009-09-02,757.9446255745665
2009-09-03,750.7334077168401
2009-09-04,746.8276756751885
2009-09-07,747.3961399923027
2009-09-08,747.6856160512993
2009-09-09,739.5564681082866
2009-09-10,756.9648935219617
2009-09-11,758.9687423769457
2009-09-14,742.501878609236
2009-09-15,740.5878973719991
2009-09-16,741.8572322394971
2009-09-17,745.1470078889375
2009-09-18,744.8365053360775
2009-09-21,741.1937979871215
2009-09-22,743.283524203517
2009-09-23,741.6861199752633
2009-09-24,756.0689367878535
2009-09-25,752.2093287403206
2009-09-28,741.9933637471562
2009-09-29,740.4828275402708
2009-09-30,748.2461863368864
2009-10-01,736.2750546335027
2009-10-02,717.3687645772428
2009-10-05,708.5556024861735
2009-10-06,715.3895779215718
2009-10-07,727.8856855122292
2009-10-08,731.1016128340963
2009-10-09,732.8574103213533
2009-10-12,727.6462489888925
2009-10-13,730.4839530588528
2009-10-14,723.6075470212803
2009-10-15,724.7796632739721
2009-10-16,723.4964969207097
2009-10-19,723.3929331597869
2009-10-20,728.5339571293238
2009-10-21,721.4901327351419
2009-10-22,712.9142985634136
2009-10-23,705.6349210223399
2009-10-26,716.6576230880411
2009-10-27,710.6923493432212
2009-10-28,712.399846786976
2009-10-29,703.3137205906336
2009-10-30,723.7553050243935
2009-11-02,704.9395593578497
2009-11-03,711.6009220919665
2009-11-04,701.6724554764688
2009-11-05,695.1982132897492
2009-11-06,706.2153334639559
2009-11-09,699.7587765642431
2009-11-10,704.685863958524
2009-11-11,705.3458760402242
2009-11-12,702.3425950390106
2009-11-13,705.9920863450332
2009-11-16,700.0295050693813
2009-11-17,704.8423034320232
2009-11-18,696.1720775053839
2009-11-19,692.7243720345724
2009-11-20,692.2374853361658
2009-11-23,686.312403786001
2009-11-24,683.6035664224571
2009-11-25,688.2878805756549
2009-11-26,693.161002139336
2009-11-27,672.7147512035875
2009-11-30,700.724724616074
2009-12-01,709.0857116214398
2009-12-02,703.8731406221167
2009-12-03,720.8861743902223
2009-12-04,720.6605135701014
2009-12-07,734.7816886028728
2009-12-08,749.3578093761242
2009-12-09,739.5638711400205
2009-12-10,728.5499391184659
2009-12-11,735.7692153945802
2009-12-14,741.1825658101297
2009-12-15,734.7722199756716
2009-12-16,743.3272286553994
2009-12-17,747.9012908877216
2009-12-18,742.7732309214092
2009-12-21,740.9133347137571
2009-12-22,749.588145940578
2009-12-23,747.4851824404604
2009-12-24,753.3357493129201
2009-12-25,748.681469454907
2009-12-28,753.5055644188255
2009-12-29,750.3414193188345
2009-12-30,745.1989720645942
2009-12-31,739.9709343341814
2010-01-01,739.9709343341814
2010-01-04,746.8028008975799
2010-01-05,757.2126090946201
2010-01-06,758.1074758307539
2010-01-07,757.1100832898147
2010-01-08,766.7124799699087
2010-01-11,762.9995159848957
2010-01-12,782.9504728219518
2010-01-13,775.2686613310061
2010-01-14,791.0766181292241
2010-01-15,804.0107891368547
2010-01-18,797.7313780122328
2010-01-19,790.9714395075483
2010-01-20,794.8899321245165
2010-01-21,808.7092962182887
2010-01-22,801.2646322666229
2010-01-25,797.5828138704745
2010-01-26,790.2863541951722
2010-01-27,784.4422929974
2010-01-28,794.3058090523166
2010-01-29,779.6289199295713
2010-02-01,779.9992111359165
2010-02-02,792.3741400390741
2010-02-03,795.2163925178311
2010-02-04,801.1187090534303
2010-02-05,797.8072872882254
2010-02-08,786.4991367699416
2010-02-09,780.6615069654509
2010-02-10,782.9719979478778
2010-02-11,789.2167667985163
2010-02-12,794.402171084965
2010-02-15,785.8801085482903
2010-02-16,779.5803252376797
2010-02-17,796.2661332675859
2010-02-18,798.8930082019332
2010-02-19,784.7196688623465
2010-02-22,805.2196396068856
2010-02-23,811.8818731488955
2010-02-24,799.34510792384
2010-02-25,807.1110378105387
2010-02-26,799.820566367241
2010-03-01,812.0133166911617
2010-03-02,814.5077331165645
2010-03-03,811.3451730587791
2010-03-04,804.7518162492629
2010-03-05,806.3020743102795
2010-03-08,820.9659245864717
2010-03-09,829.1399678466912
2010-03-10,817.345488661853
2010-03-11,825.7376145101593
2010-03-12,823.1706821717436
2010-03-15,834.4687684610478
2010-03-16,826.8588390153278
2010-03-17,837.0880643023163
2010-03-18,837.5904428125865
2010-03-19,851.2804632856795
2010-03-22,854.4619803290965
2010-03-23,851.4350264854517
2010-03-24,851.7063862573125
2010-03-25,844.2226558608928
2010-03-26,856.5624289901722
2010-03-29,857.9187981327993
2010-03-30,869.8234139737084
2010-03-31,857.568929668751
2010-04-01,859.3705221138731
2010-04-02,863.5039590362517
2010-04-05,866.9941531413128
2010-04-06,873.2768999095325
2010-04-07,882.0233731440433
2010-04-08,874.992792160393
2010-04-09,870.4502437276414
2010-04-12,863.3169411361414
2010-04-13,862.3591581375665
2010-04-14,860.161606399867
2010-04-15,874.8274424313183
2010-04-16,875.0497968406281
2010-04-19,862.134048806866
2010-04-20,856.5972074609556
2010-04-21,872.8573346189339
2010-04-22,872.5668257861618
2010-04-23,854.8938529999625
2010-04-26,877.0455858185653
2010-04-27,885.8315928966115
2010-04-28,865.8182857149073
2010-04-29,861.3287388897872
2010-04-30,866.9061000299357
2010-05-03,870.0548460897983
2010-05-04,879.1674087500693
2010-05-05,891.0760263362514
2010-05-06,883.1917140303209
2010-05-07,884.820111623866
2010-05-10,863.5253983051934
2010-05-11,867.3451669467404
2010-05-12,863.2611136009399
2010-05-13,890.9540561391694
2010-05-14,891.1322909684008
2010-05-17,877.8501813962274
2010-05-18,870.9105003259888
2010-05-19,881.7152092221855
2010-05-20,885.0955561817627
2010-05-21,851.4776891550626
2010-05-24,860.236988773804
2010-05-25,854.5720809573578
2010-05-26,848.4567883730408
2010-05-27,855.2917218178255
2010-05-28,857.4511040599114
2010-05-31,860.3030544568255
2010-06-01,855.7124874751468
2010-06-02,842.5698519362909
2010-06-03,862.6036427328081
2010-06-04,879.6193389101084
2010-06-07,857.1717100800159
2010-06-08,859.5484707890375
2010-06-09,838.2260055234491
2010-06-10,840.8126649524196
2010-06-11,854.0209552896521
2010-06-14,853.3370202632121
2010-06-15,855.5095417043939
2010-06-16,865.3800100984206
2010-06-17,858.7779972245814
2010-06-18,854.3290229706801
2010-06-21,871.3161435203401
2010-06-22,872.8174733996449
2010-06-23,867.4810181329069
2010-06-24,865.3743646862042
2010-06-25,855.3615856922252
2010-06-28,846.4214693411077
2010-06-29,853.6292260413146
2010-06-30,836.8893074328837
2010-07-01,821.539793131387
2010-07-02,808.7024903842506
2010-07-05,820.3417202584042
2010-07-06,827.5431078912966
2010-07-07,824.47396138926
2010-07-08,831.0325177088052
2010-07-09,837.3199851615573
2010-07-12,836.9121723718079
2010-07-13,833.6887956696635
2010-07-14,842.6354963088435
2010-07-15,827.0173655838064
2010-07-16,812.2074758489673
2010-07-19,808.443857146368
2010-07-20,803.0397933462493
2010-07-21,805.2523262747779
2010-07-22,799.0605076919594
2010-07-23,819.4894647780019
2010-07-26,819.4182744053667
2010-07-27,812.3241379547801
2010-07-28,834.5332123217293
2010-07-29,830.3365393854991
2010-07-30,833.115084726496
2010-08-02,827.5380457313436
2010-08-03,836.2665541002677
2010-08-04,822.9487839643486
2010-08-05,836.758561353147
2010-08-06,839.3689575376316
2010-08-09,831.9289299125231
2010-08-10,837.9168577770963
2010-08-11,833.0691685240326
2010-08-12,823.210172818327
2010-08-13,828.9124298753621
2010-08-16,829.9588966030419
2010-08-17,823.9127509916011
2010-08-18,834.9169760882785
2010-08-19,845.4621109764197
2010-08-20,833.9648733779746
2010-08-23,835.0307005351306
2010-08-24,834.1282101024999
2010-08-25,821.5180580854794
2010-08-26,818.4240686913756
2010-08-27,824.9323187196337
2010-08-30,839.8555666403618
2010-08-31,819.6186890751137
2010-09-01,814.3171599192151
2010-09-02,826.592373129715
2010-09-03,829.3135561155558
2010-09-06,845.9204780951172
2010-09-07,857.4467689199181
2010-09-08,838.6619513247239
2010-09-09,846.0290642291051
2010-09-10,854.2482146461969
2010-09-13,853.6032519067605
2010-09-14,851.3185023677675
2010-09-15,839.4659995431839
2010-09-16,834.8537648091478
2010-09-17,843.1004144512781
2010-09-20,841.7447081373472
2010-09-21,838.6351406464624
2010-09-22,825.2958310876851
2010-09-23,831.9590235038803
2010-09-24,816.7565932629977
2010-09-27,830.3862839018175
2010-09-28,827.0299046788008
2010-09-29,833.5809474466765
2010-09-30,817.7470055313561
2010-10-01,815.5720953508891
2010-10-04,814.9467702014514
2010-10-05,818.8145769714534
2010-10-06,829.1566454626998
2010-10-07,832.5997091549868
2010-10-08,833.3562779676209
2010-10-11,834.7956484105922
2010-10-12,829.3077052965745
2010-10-13,821.7600277242483
2010-10-14,833.1870579844225
2010-10-15,829.185146993504
2010-10-18,835.0979951794445
2010-10-19,844.8460877067554
2010-10-20,831.6677021519527
2010-10-21,825.2298981184213
2010-10-22,831.6980301426006
2010-10-25,833.8513290458092
2010-10-26,828.8153415956949
2010-10-27,827.0022173386815
2010-10-28,825.9194409778062
2010-10-29,824.7692367562024
2010-11-01,819.8973555491227
2010-11-02,811.2009747099052
2010-11-03,807.4911004947727
2010-11-04,814.2777436036838
2010-11-05,838.5303647581152
2010-11-08,857.816427705829
2010-11-09,854.1949821842207
2010-11-10,861.839544015121
2010-11-11,868.9118553787363
2010-11-12,855.9946033624972
2010-11-15,861.0975890665064
2010-11-16,858.9205890418261
2010-11-17,863.5069253089597
2010-11-18,873.0736054198594
2010-11-19,869.1522978208596
2010-11-22,878.551146767409
2010-11-23,893.26210530036
2010-11-24,882.5943018085852
2010-11-25,884.6944414587143
2010-11-26,887.7798582438527
2010-11-29,903.0833138926164
2010-11-30,898.7250973910974
2010-12-01,896.335055627012
2010-12-02,905.896976741024
2010-12-03,905.2044695966595
2010-12-06,909.7698154331648
2010-12-07,899.2193525569833
2010-12-08,904.2617461794664
2010-12-09,916.8767671566908
2010-12-10,909.9057800665919
2010-12-13,909.5991997509561
2010-12-14,915.7415806614252
2010-12-15,910.882747602471
2010-12-16,917.9925875102604
2010-12-17,923.0844007574844
2010-12-20,924.0992723650803
2010-12-21,932.9701994362164
2010-12-22,938.5231098582517
2010-12-23,944.0011459024479
2010-12-24,938.2977861702198
2010-12-27,940.2240557183118
2010-12-28,947.447341009113
2010-12-29,951.8729705494851
2010-12-30,936.559320156557
2010-12-31,933.3734814820627
2011-01-03,932.239168970501
2011-01-04,946.3537024113575
2011-01-05,943.6563269025883
2011-01-06,964.9715660873845
2011-01-07,969.5152294033463
2011-01-10,974.4145957407549
2011-01-11,965.8998173749371
2011-01-12,962.5093774229541
2011-01-13,955.8698616238812
2011-01-14,945.1843152403968
2011-01-17,950.28688140651
2011-01-18,943.9660056654848
2011-01-19,951.2053936174505
2011-01-20,935.0760637942761
2011-01-21,911.8555610920288
2011-01-24,910.950884045005
2011-01-25,925.157687473252
2011-01-26,919.8425512712673
2011-01-27,916.4611301883288
2011-01-28,919.6733893712848
2011-01-31,905.5761347240898
2011-02-01,906.2659534414769
2011-02-02,922.0356462648779
2011-02-03,928.1455131954265
2011-02-04,937.2918136978919
2011-02-07,936.982099607353
2011-02-08,938.0056545701406
2011-02-09,925.9337896555376
2011-02-10,925.1486961705658
2011-02-11,926.3034602288016
2011-02-14,944.5334357283481
2011-02-15,936.3888559240926
2011-02-16,939.2360250173747
2011-02-17,949.5459320749676
2011-02-18,945.827855745626
2011-02-21,945.9618513374239
2011-02-22,928.9372959644888
2011-02-23,917.4833605192285
2011-02-24,914.7759078504529
2011-02-25,924.846763697529
2011-02-28,925.2056837068276
2011-03-01,936.6156574143904
2011-03-02,917.8480775298951
2011-03-03,910.8873992855829
2011-03-04,916.1992735359527
2011-03-07,904.7422419017029
2011-03-08,903.3698003613667
2011-03-09,906.8110301111003
2011-03-10,899.0751140587757
2011-03-11,893.4572200472471
2011-03-14,832.2386337650032
2011-03-15,770.7080321820415
2011-03-16,828.7930598120071
2011-03-17,824.9471850382351
2011-03-18,811.5861287355557
2011-03-21,810.3064596586554
2011-03-22,843.901979724334
2011-03-23,845.3537841124182
2011-03-24,834.6478408189988
2011-03-25,841.2166880169219
2011-03-28,839.9210325236835
2011-03-29,837.8613482475149
2011-03-30,844.754467830068
2011-03-31,845.8231736881885
2011-04-01,833.6190772936961
2011-04-04,832.8617059700298
2011-04-05,818.775108180009
2011-04-06,794.7107650711995
2011-04-07,802.5293125806119
2011-04-08,806.2679587516084
2011-04-11,805.9231237895384
2011-04-12,800.0740027913431
2011-04-13,802.5567977038058
2011-04-14,814.2510134236335
2011-04-15,810.7238716406887
2011-04-18,826.2989339444312
2011-04-19,808.3074601615666
2011-04-20,806.4270296286033
2011-04-21,813.9046442088458
2011-04-22,813.7688594061598
2011-04-25,810.9287461515707
2011-04-26,803.6369964810632
2011-04-27,803.5538369255021
2011-04-28,814.1250323521624
2011-04-29,816.1165636988441
2011-05-02,826.4020890194855
