Date,EUROPE SRI
2007-09-28,1309.1465397003228
2007-10-01,1322.454871378018
2007-10-02,1328.8096952162316
2007-10-03,1329.8784760959156
2007-10-04,1328.8122648271913
2007-10-05,1336.330845460374
2007-10-08,1332.9274260956822
2007-10-09,1342.629304955747
2007-10-10,1343.9493790825734
2007-10-11,1349.8135447438294
2007-10-12,1349.1682758352808
2007-10-15,1332.7252885440864
2007-10-16,1323.6879890514142
2007-10-17,1330.3323015946132
2007-10-18,1319.1200876327614
2007-10-19,1311.2896140829728
2007-10-22,1292.6079601862277
2007-10-23,1308.3061760577916
2007-10-24,1299.3139915132108
2007-10-25,1314.396419845911
2007-10-26,1319.6404520604235
2007-10-29,1326.9455193707663
2007-10-30,1323.5403013385428
2007-10-31,1336.6337764590387
2007-11-01,1317.1019594863112
2007-11-02,1313.7367951639649
2007-11-05,1304.5355390292361
2007-11-06,1310.2418326428426
2007-11-07,1297.525463291994
2007-11-08,1292.099152401138
2007-11-09,1272.3199312760228
2007-11-12,1274.6465827875522
2007-11-13,1276.1903258936952
2007-11-14,1285.4470043268218
2007-11-15,1271.061156283447
2007-11-16,1264.927180170204
2007-11-19,1236.0573314062065
2007-11-20,1253.8938926011372
2007-11-21,1223.1186450074176
2007-11-22,1230.6983149375703
2007-11-23,1251.9569021956847
2007-11-26,1244.3960783152309
2007-11-27,1240.1155527623891
2007-11-28,1270.2064242278168
2007-11-29,1275.909821204374
2007-11-30,1294.8482196394712
2007-12-03,1292.1509074039188
2007-12-04,1276.611823235843
2007-12-05,1295.8988579700153
2007-12-06,1290.9454592357138
2007-12-07,1303.199689806788
2007-12-10,1311.4780834096882
2007-12-11,1306.8433658112333
2007-12-12,1308.486417372536
2007-12-13,1279.5440700746897
2007-12-14,1285.291473677188
2007-12-17,1261.978596782913
2007-12-18,1262.4376020295763
2007-12-19,1257.375251303266
2007-12-20,1258.0539809705522
2007-12-21,1271.8804120204697
2007-12-24,1272.816326953253
2007-12-25,1272.816326953253
2007-12-26,1271.9936559749167
2007-12-27,1273.8015126063287
2007-12-28,1273.3146647540998
2007-12-31,1273.9468117102756
2008-01-01,1273.9468117102756
2008-01-02,1256.565581958197
2008-01-03,1248.0484880050433
2008-01-04,1224.106983849112
2008-01-07,1221.5687382438896
2008-01-08,1232.1298664229955
2008-01-09,1216.2264446157735
2008-01-10,1207.1023810211952
2008-01-11,1202.3634678056646
2008-01-14,1209.300573089223
2008-01-15,1174.4265219825202
2008-01-16,1163.727832882274
2008-01-17,1164.140939713729
2008-01-18,1155.8046292685433
2008-01-21,1096.097754438653
2008-01-22,1120.7650192796798
2008-01-23,1089.1897320756777
2008-01-24,1141.5939781963698
2008-01-25,1143.7939715795405
2008-01-28,1133.6876505477924
2008-01-29,1153.3803381140904
2008-01-30,1148.735977792441
2008-01-31,1153.4674019909864
2008-02-01,1175.0440240313565
2008-02-04,1176.3727268906634
2008-02-05,1137.0780027393635
2008-02-06,1143.508501588676
2008-02-07,1126.2919687116312
2008-02-08,1129.4357209096743
2008-02-11,1119.9478985359933
2008-02-12,1154.1914090832527
2008-02-13,1158.236359150401
2008-02-14,1159.9464447217708
2008-02-15,1138.5436859932151
2008-02-18,1159.3763614563272
2008-02-19,1159.2987138667004
2008-02-20,1149.6791869658168
2008-02-21,1157.2321815716123
2008-02-22,1149.4678333814682
2008-02-25,1169.1762307754375
2008-02-26,1184.128119578654
2008-02-27,1184.4659079243108
2008-02-28,1164.7212953434887
2008-02-29,1152.8622081832218
2008-03-03,1138.9069745730942
2008-03-04,1123.3951635409637
