Date,EUROPE & MIDDLE EAST SRI
2010-12-27,1111.5396680832246
2010-12-28,1113.5209146144693
2010-12-29,1116.8427214337216
2010-12-30,1103.2510817454609
2010-12-31,1099.335232853823
2011-01-03,1107.3280244104535
2011-01-04,1113.8220277063995
2011-01-05,1110.8648481980063
2011-01-06,1111.3279959863894
2011-01-07,1109.4057714449623
2011-01-10,1098.692307999622
2011-01-11,1112.7022950033477
2011-01-12,1127.4730740211785
2011-01-13,1120.6626266238134
2011-01-14,1119.9602940245977
2011-01-17,1123.0919863153918
2011-01-18,1134.9340263733673
2011-01-19,1121.2611400877245
2011-01-20,1109.0965537639795
2011-01-21,1113.134374621525
2011-01-24,1114.6249023904245
2011-01-25,1110.9184706411058
2011-01-26,1122.4114850644344
2011-01-27,1124.4905903028136
2011-01-28,1114.882130436553
2011-01-31,1116.3083261415338
2011-02-01,1131.7460261689903
2011-02-02,1133.5145551618557
2011-02-03,1132.7791924425899
2011-02-04,1136.5238093918708
2011-02-07,1145.3015424228397
2011-02-08,1143.5796803861801
2011-02-09,1140.234772982324
2011-02-10,1138.7342551048223
2011-02-11,1147.0833968417678
2011-02-14,1151.6767970216918
2011-02-15,1152.4098450482913
2011-02-16,1157.4885412552135
2011-02-17,1157.5808237467527
2011-02-18,1156.6434837701631
2011-02-21,1141.6297895837092
2011-02-22,1134.0707954717107
2011-02-23,1122.7593018140806
2011-02-24,1116.5563825298582
2011-02-25,1132.0000519846285
2011-02-28,1141.7678114689477
2011-03-01,1135.068893755844
2011-03-02,1128.308935947162
2011-03-03,1131.0686060401783
2011-03-04,1127.821652737966
2011-03-07,1123.5283598839462
2011-03-08,1126.0946500128978
2011-03-09,1126.8484775302304
2011-03-10,1113.692080222723
2011-03-11,1104.2954420017832
2011-03-14,1098.3354160784809
2011-03-15,1075.0005373331223
2011-03-16,1058.980258341184
2011-03-17,1077.2041156854789
2011-03-18,1081.7478065404703
2011-03-21,1096.9212353936184
2011-03-22,1095.6713975165444
2011-03-23,1099.4732826424292
2011-03-24,1112.21205319036
2011-03-25,1111.2080075008362
2011-03-28,1111.984733669567
2011-03-29,1111.9132220364231
2011-03-30,1121.155500537374
2011-03-31,1110.671932089002
2011-04-01,1126.277520750941
2011-04-04,1128.049753851176
2011-04-05,1131.29666475818
2011-04-06,1136.6470923747756
2011-04-07,1132.0564335047654
2011-04-08,1134.3712138277479
2011-04-11,1131.8776485750557
2011-04-12,1113.2504857030065
2011-04-13,1122.1736078572762
2011-04-14,1115.9426295929468
2011-04-15,1118.7705738033815
2011-04-18,1101.646406385652
2011-04-19,1107.4812109238158
2011-04-20,1125.5466267120532
2011-04-21,1134.399710550122
2011-04-22,1134.399710550122
2011-04-25,1132.9492652186757
2011-04-26,1134.5482732599708
2011-04-27,1137.8498597298
2011-04-28,1138.9580387995954
2011-04-29,1144.1124471122268
2011-05-02,1147.666998689003
2011-05-03,1141.5604133431304
2011-05-04,1125.9742719828919
2011-05-05,1123.4827807539687
2011-05-06,1138.838133008505
2011-05-09,1135.020701618691
2011-05-10,1144.1477342247554
2011-05-11,1148.7378749534607
2011-05-12,1140.5846762395413
2011-05-13,1137.37827287188
2011-05-16,1137.241863881168
2011-05-17,1125.4561435227693
2011-05-18,1129.751195340454
2011-05-19,1138.0807380892093
2011-05-20,1134.9337345363083
2011-05-23,1116.3494464564315
2011-05-24,1118.960746301854
2011-05-25,1129.596080484524
2011-05-26,1127.1435590206738
2011-05-27,1135.208208777293
2011-05-30,1133.8633122449226
2011-05-31,1145.59178506296
2011-06-01,1133.6678918291516
2011-06-02,1121.453223655634
2011-06-03,1117.8615155448126
2011-06-06,1111.9468821981357
2011-06-07,1110.7950661693872
2011-06-08,1097.8584104218214
2011-06-09,1106.9214787520712
2011-06-10,1092.293034617664
2011-06-13,1095.5624691387159
2011-06-14,1103.0559819933126
2011-06-15,1091.3631275174157
2011-06-16,1087.2991379443138
2011-06-17,1088.1431851087518
2011-06-20,1083.347736665399
2011-06-21,1097.2747405506382
2011-06-22,1088.2187685205763
2011-06-23,1074.1187712637206
2011-06-24,1071.1686337292092
2011-06-27,1072.230992571192
2011-06-28,1075.7864172888717
2011-06-29,1093.770725129298
2011-06-30,1104.7268095733946
2011-07-01,1111.7987887501342
2011-07-04,1114.3434028096883
2011-07-05,1117.6707148815567
2011-07-06,1112.8638849814984
2011-07-07,1117.2406308614889
2011-07-08,1108.8660223898416
2011-07-11,1097.2564901116639
2011-07-12,1091.7529244914733
2011-07-13,1100.6984293524522
2011-07-14,1090.4254502755903
2011-07-15,1089.5549410243248
2011-07-18,1073.8127646443702
2011-07-19,1083.7726005547838
2011-07-20,1095.6451914610182
2011-07-21,1105.2905870581453
2011-07-22,1111.8894906758703
2011-07-25,1110.9856565818452
2011-07-26,1110.239300079662
2011-07-27,1099.9108784673688
2011-07-28,1101.4895875285342
2011-07-29,1098.1471727008673
2011-08-01,1085.1599527631572
2011-08-02,1061.8447064577122
2011-08-03,1047.374023456282
2011-08-04,1010.6996434249214
2011-08-05,992.9506784422833
2011-08-08,954.0475927935752
2011-08-09,970.6927971489991
2011-08-10,936.2259730378081
2011-08-11,958.3737886150982
2011-08-12,989.1103817805645
2011-08-15,991.3607029142888
2011-08-16,991.0427677520422
2011-08-17,994.9654230008525
2011-08-18,949.6164548605956
2011-08-19,933.439595707034
2011-08-22,941.6211017708167
2011-08-23,948.3279334857325
2011-08-24,961.8395037930823
2011-08-25,946.9576150376791
2011-08-26,942.0097291435438
2011-08-29,951.1057570863853
2011-08-30,961.2486493081013
2011-08-31,989.1842212513294
2011-09-01,997.692997181691
2011-09-02,977.0072566818908
2011-09-05,938.7511504174034
2011-09-06,933.9054955915315
2011-09-07,961.760419751078
2011-09-08,970.5058281771036
2011-09-09,949.4240911659917
2011-09-12,925.1172486415011
2011-09-13,929.7914872994044
2011-09-14,942.7503806167089
2011-09-15,960.3249090567646
2011-09-16,965.687711071204
2011-09-19,943.9896386779611
2011-09-20,962.6485615310255
2011-09-21,948.2226075575129
2011-09-22,909.2507182026967
2011-09-23,910.7782797771085
2011-09-26,927.2982490918151
2011-09-27,965.8940037750057
2011-09-28,958.9426963970892
2011-09-29,966.6185177139845
2011-09-30,958.0492361917222
2011-10-03,950.6049536899966
2011-10-04,923.2219034580355
2011-10-05,945.5226976238077
2011-10-06,969.9990405957687
2011-10-07,979.1908151617359
2011-10-10,996.684242554629
2011-10-11,992.9110128571891
2011-10-12,1006.1699626222777
2011-10-13,994.0347002305543
2011-10-14,1002.9179391146174
2011-10-17,994.8692860864389
2011-10-18,993.4921354543237
2011-10-19,998.1171603967886
2011-10-20,986.1732700162365
2011-10-21,1009.8022637665664
2011-10-24,1018.6362318157051
2011-10-25,1010.9704149115431
2011-10-26,1014.703364997406
2011-10-27,1044.265478860413
2011-10-28,1042.7800484132888
2011-10-31,1022.9961746935784
2011-11-01,992.7632070221771
2011-11-02,1001.4105432713889
2011-11-03,1020.5551208243701
2011-11-04,1011.4806784650626
2011-11-07,1005.4985492281259
2011-11-08,1014.5909662275691
2011-11-09,998.6033667210113
2011-11-10,994.9225985441321
2011-11-11,1015.9700838070646
2011-11-14,1005.935539319973
2011-11-15,1001.6087883005463
2011-11-16,1001.9799019558701
2011-11-17,990.9263120228502
2011-11-18,983.929472895268
2011-11-21,954.679931203175
2011-11-22,950.5423494756743
2011-11-23,939.8953603051395
2011-11-24,936.6907046851337
2011-11-25,941.3941156172488
2011-11-28,974.6602890679646
2011-11-29,984.0337573261696
2011-11-30,1017.3315995087202
2011-12-01,1013.5085878633531
2011-12-02,1018.3544919377938
2011-12-05,1024.1186593168295
2011-12-06,1023.1511730676449
2011-12-07,1019.4509411798377
2011-12-08,1006.4460602710104
2011-12-09,1018.7885591963374
2011-12-12,1003.5321506700825
2011-12-13,1010.6896816057565
2011-12-14,993.8844976451971
2011-12-15,1006.8721064067677
2011-12-16,1002.0814772760508
2011-12-19,1003.9702891824961
2011-12-20,1020.7558395865326
2011-12-21,1013.1644886736633
2011-12-22,1020.0080020532124
2011-12-23,1029.3511610646274
2011-12-26,1029.3511610646274
2011-12-27,1029.7976807599935
2011-12-28,1024.8974947403262
2011-12-29,1033.0136181344178
2011-12-30,1042.803867247485
2012-01-02,1052.1185637002466
2012-01-03,1066.798597433374
2012-01-04,1061.6971408640354
2012-01-05,1052.2652922114905
2012-01-06,1054.23461586361
2012-01-09,1050.7600220743698
2012-01-10,1067.0068424603267
2012-01-11,1062.8703158345168
2012-01-12,1061.9388372177061
2012-01-13,1058.7378404691722
2012-01-16,1066.7170942169587
2012-01-17,1073.604149132433
2012-01-18,1075.5848285200727
2012-01-19,1087.4437812299177
2012-01-20,1083.1854988166026
2012-01-23,1086.4000745637002
2012-01-24,1085.135089871229
2012-01-25,1078.9279167111565
2012-01-26,1088.7140507934455
2012-01-27,1077.0638904430161
2012-01-30,1066.238972385011
2012-01-31,1075.5807845225563
2012-02-01,1093.2968279724862
2012-02-02,1098.139961445118
2012-02-03,1117.7492630036527
2012-02-06,1118.2812144156278
2012-02-07,1115.639084277412
2012-02-08,1114.222482667199
2012-02-09,1118.7578589490927
2012-02-10,1110.110119627072
2012-02-13,1116.9536631856731
2012-02-14,1115.147647735723
2012-02-15,1125.729690430208
2012-02-16,1126.617398807565
2012-02-17,1132.6264877850554
2012-02-20,1140.9929274874573
2012-02-21,1135.3711324144692
2012-02-22,1126.7122273752088
2012-02-23,1125.4851469400667
2012-02-24,1126.3763338843873
2012-02-27,1123.2337086334198
2012-02-28,1124.8513776172326
2012-02-29,1125.5301560163066
2012-03-01,1135.7793844464377
2012-03-02,1135.8539773128916
2012-03-05,1131.7093972789003
2012-03-06,1103.3069159930867
2012-03-07,1109.942239019823
2012-03-08,1125.334483250199
2012-03-09,1130.7940196128977
2012-03-12,1130.3827431449452
2012-03-13,1149.2473993430997
2012-03-14,1151.815422354123
2012-03-15,1155.019802356768
2012-03-16,1161.5560810801396
2012-03-19,1158.92433794975
2012-03-20,1149.668228285492
2012-03-21,1148.8996139550193
2012-03-22,1138.0061785043936
2012-03-23,1137.128075672624
2012-03-26,1148.4938185804642
2012-03-27,1143.505397428543
2012-03-28,1134.1716271312016
2012-03-29,1121.1258088232125
2012-03-30,1131.1571657355644
2012-04-02,1149.5752520876847
2012-04-03,1138.1624623357145
2012-04-04,1116.0150352944297
2012-04-05,1117.3438314225095
2012-04-06,1117.3438314225095
2012-04-09,1117.2569811811277
2012-04-10,1091.2709482900132
2012-04-11,1101.2128389846616
2012-04-12,1114.439336998622
2012-04-13,1101.033428733994
2012-04-16,1107.2535860640764
2012-04-17,1127.9348806323733
2012-04-18,1122.5715130118676
2012-04-19,1121.530347168684
2012-04-20,1127.6808064250183
2012-04-23,1105.0570547019042
2012-04-24,1114.0491720774503
2012-04-25,1125.8117584816623
2012-04-26,1125.7657254439405
2012-04-27,1130.7710947335383
2012-04-30,1126.376376522004
2012-05-01,1129.723777885513
2012-05-02,1125.5886178777757
2012-05-03,1126.0454086705217
2012-05-04,1108.8320907461523
2012-05-07,1113.5894806068468
2012-05-08,1097.5414230091808
2012-05-09,1094.9506259103975
2012-05-10,1099.4565125352392
2012-05-11,1104.7815979432505
2012-05-14,1086.6628114714392
2012-05-15,1080.247842408388
2012-05-16,1075.001705383204
2012-05-17,1062.9632021403972
2012-05-18,1051.6744732004524
2012-05-21,1060.1441666335197
2012-05-22,1082.0138131419237
2012-05-23,1059.6611193956087
2012-05-24,1068.2371978791837
2012-05-25,1072.6441700851742
2012-05-28,1073.3367838933475
2012-05-29,1080.1761379790416
2012-05-30,1066.0070762733078
2012-05-31,1062.3965798854272
2012-06-01,1040.1604565094797
2012-06-04,1033.7433966757692
2012-06-05,1036.9472100714834
2012-06-06,1061.9613350848356
2012-06-07,1074.943959678912
2012-06-08,1072.0183496992815
2012-06-11,1073.269878652546
2012-06-12,1080.0753840399773
2012-06-13,1075.2446702599457
2012-06-14,1071.5345327323705
2012-06-15,1080.4844761857244
2012-06-18,1080.5834083395127
2012-06-19,1099.82276501749
2012-06-20,1106.028111289382
2012-06-21,1101.02228952612
2012-06-22,1091.0599323768174
2012-06-25,1075.6887008324434
2012-06-26,1076.1790489866698
2012-06-27,1092.4851888071655
2012-06-28,1089.0584366167136
2012-06-29,1115.5359049758436
2012-07-02,1130.3762465032232
2012-07-03,1140.5228861424782
2012-07-04,1141.339904024438
2012-07-05,1139.9853361379026
2012-07-06,1129.427210574811
2012-07-09,1125.7735624153931
2012-07-10,1137.4897276892998
2012-07-11,1139.2103283378538
2012-07-12,1129.733144000705
2012-07-13,1143.564044842181
2012-07-16,1147.4295449783372
2012-07-17,1144.3110889729687
2012-07-18,1157.715282256813
2012-07-19,1169.5044889301525
2012-07-20,1154.6622233097762
2012-07-23,1126.7058904986588
2012-07-24,1121.7321945902545
2012-07-25,1120.256020589724
2012-07-26,1144.9546205852055
2012-07-27,1159.37595246069
2012-07-30,1177.5925602720934
2012-07-31,1166.7242236300528
2012-08-01,1173.218157970726
2012-08-02,1160.7804304130746
2012-08-03,1186.0263085629704
2012-08-06,1189.3756358622556
2012-08-07,1190.6896029846757
2012-08-08,1198.6335049276581
2012-08-09,1203.1272736460264
2012-08-10,1200.7003795976905
2012-08-13,1196.926204195108
2012-08-14,1205.8809522796857
2012-08-15,1206.4184038202677
2012-08-16,1206.823730603537
2012-08-17,1214.5109388271796
2012-08-20,1208.3327897155714
2012-08-21,1212.1206176131966
2012-08-22,1198.320082925302
2012-08-23,1190.9685992468264
2012-08-24,1195.1290154572437
2012-08-27,1200.8949322060314
2012-08-28,1192.9971970941956
2012-08-29,1191.3832893894823
2012-08-30,1184.3964406326065
2012-08-31,1189.5740082864486
2012-09-03,1198.322977517442
2012-09-04,1183.7244174376003
2012-09-05,1185.26664592268
2012-09-06,1212.4830759579688
2012-09-07,1213.3749401775365
2012-09-10,1209.8954346936318
2012-09-11,1210.4759109823897
2012-09-12,1209.2175535837107
2012-09-13,1209.6538217774394
2012-09-14,1222.561659398277
2012-09-17,1218.024513928254
2012-09-18,1214.4637878166477
2012-09-19,1219.089639853393
2012-09-20,1220.006814710575
2012-09-21,1225.585989569146
2012-09-24,1221.5041012897243
2012-09-25,1226.4829482133805
2012-09-26,1206.5660287050912
2012-09-27,1208.9782109449013
2012-09-28,1195.2623486124094
2012-10-01,1211.3900693369737
2012-10-02,1207.541266270131
2012-10-03,1205.806868906582
2012-10-04,1207.6782165114148
2012-10-05,1219.8791706766249
2012-10-08,1210.2000258026103
2012-10-09,1205.4360358799784
2012-10-10,1196.1468869013477
2012-10-11,1204.5016096957545
2012-10-12,1200.1462038953339
2012-10-15,1207.9212969595542
2012-10-16,1220.4180032831664
2012-10-17,1226.8082684482695
2012-10-18,1231.3686634336382
2012-10-19,1226.1705885909787
2012-10-22,1219.9046262464976
2012-10-23,1199.5544057043987
2012-10-24,1203.9135499709832
2012-10-25,1207.6690436586796
2012-10-26,1208.6547397838826
2012-10-29,1205.4116793752419
2012-10-30,1212.3757110965214
2012-10-31,1204.0610928287288
2012-11-01,1213.5934620426162
2012-11-02,1219.2533803354058
2012-11-05,1213.0191858056817
2012-11-06,1215.8205403895167
2012-11-07,1200.7376790119733
2012-11-08,1197.1837645961525
2012-11-09,1197.863369268102
2012-11-12,1193.4797772008149
2012-11-13,1197.7473531395653
2012-11-14,1188.228723833222
2012-11-15,1175.3453596313595
2012-11-16,1163.0704022926025
2012-11-19,1185.4461333213817
2012-11-20,1192.7972529449319
2012-11-21,1196.974610162396
2012-11-22,1204.0238160454437
2012-11-23,1210.2695949057552
2012-11-26,1206.2229294172062
2012-11-27,1209.0514572595303
2012-11-28,1211.0251192166147
2012-11-29,1224.1144336630707
2012-11-30,1223.2195767845164
2012-12-03,1223.7341221275487
2012-12-04,1222.1334657994068
2012-12-05,1222.627279841311
2012-12-06,1233.0542171765005
2012-12-07,1235.1072750746569
2012-12-10,1238.1933379314823
2012-12-11,1241.1114519865378
2012-12-12,1239.9736392354025
2012-12-13,1234.746692782123
2012-12-14,1233.1559882859983
2012-12-17,1231.8016158355956
2012-12-18,1235.0431074145727
2012-12-19,1242.7228046990028
2012-12-20,1242.9273146959547
2012-12-21,1240.5665619522058
2012-12-24,1239.5741055411547
2012-12-25,1239.5741055411547
2012-12-26,1238.8548879945454
2012-12-27,1239.9769707540725
2012-12-28,1232.8733795860708
2012-12-31,1237.2148503461028
2013-01-01,1237.2148503461028
2013-01-02,1262.5279332915925
2013-01-03,1266.392230014882
2013-01-04,1269.9526133425663
2013-01-07,1262.9691853092293
2013-01-08,1262.0871315394418
2013-01-09,1269.551323915665
2013-01-10,1265.3936122755001
2013-01-11,1265.7295879757442
2013-01-14,1260.8636843292913
2013-01-15,1263.0560555625411
2013-01-16,1260.9857900124305
2013-01-17,1266.2308641325642
2013-01-18,1263.0222265963912
2013-01-21,1268.0500521641
2013-01-22,1268.4154915507584
2013-01-23,1274.1554767326247
2013-01-24,1280.0346933881383
2013-01-25,1283.7000352538464
2013-01-28,1279.2167719292875
2013-01-29,1284.7693623061878
2013-01-30,1277.8823835602293
2013-01-31,1270.3954990199152
2013-02-01,1273.0246432746194
2013-02-04,1255.0280903803266
2013-02-05,1263.9214219838482
2013-02-06,1259.0167470836316
2013-02-07,1257.6551519912286
2013-02-08,1274.6545835437225
2013-02-11,1261.8157779778628
2013-02-12,1268.8821001502558
2013-02-13,1274.9817370034193
2013-02-14,1273.2879512740435
2013-02-15,1271.4219748064013
2013-02-18,1270.6621204075022
2013-02-19,1282.904992812633
2013-02-20,1280.8016665835028
2013-02-21,1263.1752942385906
2013-02-22,1282.3161707280838
2013-02-25,1281.8043105046183
2013-02-26,1267.3337415458032
2013-02-27,1277.598150167716
2013-02-28,1290.137887278025
2013-03-01,1286.8567098768708
2013-03-04,1289.175501938263
2013-03-05,1312.7000753296268
2013-03-06,1315.9268647203933
2013-03-07,1315.322407573217
2013-03-08,1326.2503306158528
2013-03-11,1326.7863436307512
2013-03-12,1325.915110450864
2013-03-13,1328.883486141632
2013-03-14,1343.4811350937855
2013-03-15,1338.9427943805651
2013-03-18,1336.0934563101312
2013-03-19,1335.2737627883487
2013-03-20,1336.8777347935309
2013-03-21,1327.2015831984731
2013-03-22,1324.9812202273718
2013-03-25,1325.0291024099288
2013-03-26,1329.1153597376929
2013-03-27,1322.4317778543975
2013-03-28,1329.561435132536
2013-03-29,1329.561435132536
2013-04-01,1330.4895406970484
2013-04-02,1348.048366048525
2013-04-03,1337.655162523845
2013-04-04,1323.092609428858
2013-04-05,1303.2911374071107
2013-04-08,1307.582067586102
2013-04-09,1307.4992261770428
2013-04-10,1328.4173134233008
2013-04-11,1336.511702694548
2013-04-12,1327.0991615558457
2013-04-15,1319.7783063550912
2013-04-16,1310.653730102482
2013-04-17,1292.2129552166566
2013-04-18,1293.4326815037266
2013-04-19,1300.7526341078446
2013-04-22,1300.7515243090597
2013-04-23,1329.1562487183467
2013-04-24,1338.0064345850824
2013-04-25,1349.1098274202227
2013-04-26,1348.4026555417345
2013-04-29,1355.628313552217
2013-04-30,1350.68672396635
2013-05-01,1350.6720072320009
2013-05-02,1356.6999785743678
2013-05-03,1372.4019252832761
2013-05-06,1374.0912419130616
2013-05-07,1376.887524758637
2013-05-08,1386.457094179336
2013-05-09,1386.4401928155992
2013-05-10,1392.217845419193
2013-05-13,1392.5818674574314
2013-05-14,1400.2788933256418
2013-05-15,1412.5742140034818
2013-05-16,1412.5749288377986
2013-05-17,1416.1626567887317
2013-05-20,1420.343739479265
2013-05-21,1422.614250900365
2013-05-22,1424.5260796580696
2013-05-23,1393.2700621737645
2013-05-24,1390.679152649286
2013-05-27,1395.245243288451
2013-05-28,1411.6510858710778
2013-05-29,1383.3281487035656
2013-05-30,1389.083402689869
2013-05-31,1374.6009188076803
2013-06-03,1364.2301960944799
2013-06-04,1368.9180810325136
2013-06-05,1347.5009581449283
2013-06-06,1334.7363310823223
2013-06-07,1353.2325856647988
2013-06-10,1354.8171513848672
2013-06-11,1339.3480473341351
2013-06-12,1335.5642536063863
2013-06-13,1334.7499895533358
2013-06-14,1338.02164076021
2013-06-17,1347.924383502342
2013-06-18,1347.578824650556
2013-06-19,1345.0342254144425
2013-06-20,1307.106003174592
2013-06-21,1290.568219342136
2013-06-24,1269.5107849122796
2013-06-25,1290.0094855725172
2013-06-26,1314.7119647535458
2013-06-27,1327.5122482236698
2013-06-28,1321.245697954059
2013-07-01,1336.219895699574
2013-07-02,1333.1453417870164
2013-07-03,1326.5224797305348
2013-07-04,1356.8485017000562
2013-07-05,1340.0409154289962
2013-07-08,1356.234665374965
2013-07-09,1366.4501418672771
2013-07-10,1369.9627333530727
2013-07-11,1374.927949281274
2013-07-12,1375.2787693635673
2013-07-15,1380.451788170387
2013-07-16,1367.3778475542756
2013-07-17,1374.0772085034243
2013-07-18,1381.4938461798392
2013-07-19,1383.924300452265
2013-07-22,1384.5226349608508
2013-07-23,1377.4354922878547
2013-07-24,1385.7544891875862
2013-07-25,1382.0549666690838
2013-07-26,1378.7035583780398
2013-07-29,1381.368920834487
2013-07-30,1383.098663348767
2013-07-31,1380.596163334787
2013-08-01,1398.42751932885
2013-08-02,1400.3332309733619
2013-08-05,1405.0222919286834
2013-08-06,1403.4540141893083
2013-08-07,1402.311787940926
2013-08-08,1405.4689579169983
2013-08-09,1411.9044688634851
2013-08-12,1414.815546255098
2013-08-13,1423.452372799027
2013-08-14,1426.508436536967
2013-08-15,1410.8618895022219
2013-08-16,1412.2547241367843
2013-08-19,1406.3480730809265
2013-08-20,1395.0762930781534
2013-08-21,1388.4077191218
2013-08-22,1400.5536282443252
2013-08-23,1406.2996533808694
2013-08-26,1405.9050320271651
2013-08-27,1382.0055269758482
2013-08-28,1375.1046822555488
2013-08-29,1392.3952126769814
2013-08-30,1379.9228427076548
2013-09-02,1408.2772695543151
2013-09-03,1395.1975912725636
2013-09-04,1401.311193709513
2013-09-05,1408.98500979851
2013-09-06,1414.955067118625
2013-09-09,1414.013093054488
2013-09-10,1432.495584161703
2013-09-11,1435.039280410884
2013-09-12,1436.056710562704
2013-09-13,1439.5676304037167
2013-09-16,1449.6334132502623
2013-09-17,1443.2691381990553
2013-09-18,1450.277024385956
2013-09-19,1458.0377225988575
2013-09-20,1454.3268549671454
2013-09-23,1447.2614824434752
2013-09-24,1452.8249738379843
2013-09-25,1452.958608615415
2013-09-26,1453.0623891039859
2013-09-27,1449.779664542418
2013-09-30,1443.6320277222517
2013-10-01,1455.9691677861147
2013-10-02,1446.1026060017798
2013-10-03,1440.3188732143283
2013-10-04,1437.3679282048624
2013-10-07,1430.5436801945734
2013-10-08,1418.690482075271
2013-10-09,1408.4187710704539
2013-10-10,1434.4073458129108
2013-10-11,1442.5118477341302
2013-10-14,1446.5988606746637
2013-10-15,1457.9752236586526
2013-10-16,1463.624936643588
2013-10-17,1465.3112471445688
2013-10-18,1476.3092720078523
2013-10-21,1483.5910932051152
2013-10-22,1493.621416826258
