Date,WORLD ex UK SRI
2008-05-08,887.7616207506211
2008-05-09,879.6869222013866
2008-05-12,882.5160132394524
2008-05-13,884.6762151997038
2008-05-14,889.079761677641
2008-05-15,898.3697621147278
2008-05-16,898.1162901493792
2008-05-19,900.8307946933614
2008-05-20,887.3003451485849
2008-05-21,870.8370766434062
2008-05-22,873.7547868769674
2008-05-23,862.9740071892945
2008-05-26,858.5903259944728
2008-05-27,863.980872005775
2008-05-28,871.4946196887851
2008-05-29,882.410921467735
2008-05-30,888.116943038066
2008-06-02,884.1071205995598
2008-06-03,884.309213307986
2008-06-04,887.1066056836704
2008-06-05,888.3559386863357
2008-06-06,865.326489438199
2008-06-09,859.8615951523876
2008-06-10,862.1510114325602
2008-06-11,852.1810807270061
2008-06-12,854.6531340275596
2008-06-13,865.6939287911592
2008-06-16,863.4198958442354
2008-06-17,860.311229356672
2008-06-18,851.7187352611248
2008-06-19,848.5543921016597
2008-06-20,829.2102980676191
2008-06-23,832.611694194455
2008-06-24,824.9515326420608
2008-06-25,830.9798887265046
2008-06-26,809.1754044919994
2008-06-27,802.8943075707949
2008-06-30,803.5858664892812
2008-07-01,799.457098240496
2008-07-02,785.8732821954102
2008-07-03,793.5879640265064
2008-07-04,791.4135947724525
2008-07-07,790.044892037865
2008-07-08,789.560833616159
2008-07-09,784.8211468862536
2008-07-10,782.6008994542518
2008-07-11,768.962562253849
2008-07-14,766.5467912156437
2008-07-15,755.5986853926825
2008-07-16,773.9528806380447
2008-07-17,783.5516232423685
2008-07-18,787.1942949048032
2008-07-21,787.4780084940359
2008-07-22,793.6176649910201
2008-07-23,804.2629196216061
2008-07-24,796.8809256284459
2008-07-25,792.888831247477
2008-07-28,780.2694223951171
2008-07-29,792.2493278590101
2008-07-30,803.6985343643951
2008-07-31,799.7553060948327
2008-08-01,793.9174322088828
2008-08-04,787.1539678871978
2008-08-05,805.8510177543027
2008-08-06,815.6787995876119
2008-08-07,807.8023663275833
2008-08-08,830.1409173158307
2008-08-11,840.4498967034173
2008-08-12,839.2350643523948
2008-08-13,831.2977455297472
2008-08-14,831.0762610443305
2008-08-15,842.6367066739784
2008-08-18,838.4204734061998
2008-08-19,824.560276730816
2008-08-20,826.3397517991953
2008-08-21,818.7646896619741
2008-08-22,828.6464506993842
2008-08-25,823.7995905089141
2008-08-26,828.1499882023229
2008-08-27,829.2834077920882
2008-08-28,839.8140269878163
2008-08-29,837.429398669537
2008-09-01,839.5646553887293
2008-09-02,842.2151422428492
2008-09-03,842.1966797764679
2008-09-04,825.2030650490516
2008-09-05,825.449146480611
2008-09-08,850.2300071965259
2008-09-09,835.3265978231578
2008-09-10,841.0756178024809
2008-09-11,847.5695447617686
2008-09-12,844.6240520336054
2008-09-15,820.5419785064448
2008-09-16,821.9612636884062
2008-09-17,796.9798658428666
2008-09-18,803.2797576866374
2008-09-19,836.7184210517864
2008-09-22,811.0528203910504
2008-09-23,797.3697852518246
2008-09-24,800.2285574478356
2008-09-25,809.2450235584333
2008-09-26,809.1146543639826
2008-09-29,770.8020779876024
2008-09-30,797.5588933642855
2008-10-01,802.0147682705625
2008-10-02,785.522775835178
2008-10-03,781.1057165564713
2008-10-06,756.6429332662753
2008-10-07,726.9733905878229
2008-10-08,703.7397237585568
2008-10-09,672.5505528575973
2008-10-10,650.6482099012587
2008-10-13,699.4705553854343
2008-10-14,718.8921374374329
2008-10-15,678.5384353818706
2008-10-16,677.8066451947652
2008-10-17,683.1770628607097
2008-10-20,713.5644687096268
2008-10-21,708.6660714287725
2008-10-22,680.2067516237544
2008-10-23,678.3747672380877
2008-10-24,657.7692405042053
2008-10-27,641.8424946867389
2008-10-28,679.6112586082029
2008-10-29,679.8206943065202
2008-10-30,703.2083041018547
2008-10-31,718.0262864589681
2008-11-03,717.1469499388094
2008-11-04,739.2945416542186
2008-11-05,717.9592944867713
2008-11-06,692.8442071583981
2008-11-07,701.3608202316193
2008-11-10,702.5664939499437
2008-11-11,690.9341224028562
2008-11-12,669.0689966454137
2008-11-13,685.1752563969148
2008-11-14,669.0811976140144
2008-11-17,654.3946512478885
2008-11-18,656.4595064888866
2008-11-19,627.8006218266635
2008-11-20,598.0466864630324
2008-11-21,616.4821820596479
2008-11-24,638.177486474266
2008-11-25,637.6616102295541
2008-11-26,649.03176032493
2008-11-27,655.0490909196191
2008-11-28,670.1257561281091
2008-12-01,631.8886929623849
2008-12-02,635.9972195490938
2008-12-03,650.0274860000912
2008-12-04,635.3122802937684
2008-12-05,644.0244086727886
2008-12-08,662.9823067643107
2008-12-09,655.7830904277141
2008-12-10,657.6558572148376
2008-12-11,638.1042277426897
2008-12-12,627.1046075473712
2008-12-15,617.1924545288684
2008-12-16,632.2285502972503
2008-12-17,616.2534308002716
2008-12-18,606.9056849362468
2008-12-19,624.508866675672
2008-12-22,616.2803549012544
2008-12-23,612.3628022481834
2008-12-24,611.4083694352438
2008-12-25,612.636975880468
2008-12-26,612.4821845895634
2008-12-29,609.5604189259446
2008-12-30,624.1818532925449
2008-12-31,637.8394081074329
2009-01-01,637.8394081074329
2009-01-02,651.6895441935153
2009-01-05,662.9066952438272
2009-01-06,678.7896330734893
2009-01-07,660.8784125220868
2009-01-08,655.2566674821263
2009-01-09,655.0081227435365
2009-01-12,650.5243646919462
2009-01-13,648.0078303775953
2009-01-14,631.5172994792398
2009-01-15,626.8800207207474
2009-01-16,624.1494097307345
2009-01-19,625.0671640719873
2009-01-20,609.1893981094906
2009-01-21,624.0258991545804
2009-01-22,613.1707031388887
2009-01-23,614.4795887058502
2009-01-26,606.6190005498622
2009-01-27,614.9157421631377
2009-01-28,633.0668056438401
2009-01-29,625.5164882148057
2009-01-30,622.2272793901076
2009-02-02,615.2998830623577
2009-02-03,618.8993962536829
2009-02-04,621.7364739764222
2009-02-05,624.5225430399905
2009-02-06,638.7581655880986
2009-02-09,632.2280845091398
2009-02-10,612.4497564832944
2009-02-11,619.5330596342069
2009-02-12,618.6968180664878
2009-02-13,611.1771051559182
2009-02-16,612.5081749433572
2009-02-17,596.6020492018499
2009-02-18,594.3950717525378
2009-02-19,583.7221901034286
2009-02-20,574.4557167773705
2009-02-23,558.0747036996846
2009-02-24,566.015925917283
2009-02-25,566.178089592266
2009-02-26,564.8774197943728
2009-02-27,558.6182468594297
2009-03-02,538.8782001407014
2009-03-03,536.2021537046913
2009-03-04,546.4012636134855
2009-03-05,528.8418044452401
2009-03-06,520.070740312388
2009-03-09,513.8820167903016
2009-03-10,534.8080491625475
2009-03-11,542.6738590349778
2009-03-12,550.9927113648615
2009-03-13,557.2060496176822
2009-03-16,558.6354667701551
2009-03-17,570.0170617064632
2009-03-18,573.7452215023734
2009-03-19,555.9622259398085
2009-03-20,553.054777053475
2009-03-23,582.5746511174304
2009-03-24,579.8692051886549
2009-03-25,584.8584189923021
2009-03-26,593.7224877689298
2009-03-27,594.492694574231
2009-03-30,578.0386026039037
2009-03-31,580.2643785155087
2009-04-01,592.2424760117375
2009-04-02,606.3740078942191
2009-04-03,609.9860135107986
2009-04-06,604.8726120176689
2009-04-07,600.0364611495921
2009-04-08,603.650023109899
2009-04-09,627.6212800383076
2009-04-10,628.3935046268485
2009-04-13,624.6745334718822
2009-04-14,624.7280783012727
2009-04-15,629.8883638408886
2009-04-16,638.8613179415881
2009-04-17,652.7662514625483
2009-04-20,636.4533849796877
2009-04-21,640.5893115058494
2009-04-22,635.7942420321433
2009-04-23,639.6757538503269
2009-04-24,643.0854153817517
2009-04-27,644.4418987410435
2009-04-28,639.0483877033506
2009-04-29,642.9209022586648
2009-04-30,648.6935053174989
2009-05-01,650.1295046534699
2009-05-04,668.4210663977318
2009-05-05,665.7939300352697
2009-05-06,678.4818475499624
2009-05-07,671.8643858734983
2009-05-08,682.454825268664
2009-05-11,668.6977194910088
2009-05-12,666.8535707426265
2009-05-13,655.1222308028903
2009-05-14,655.6793164888608
2009-05-15,657.4884679889246
2009-05-18,673.3536742991321
2009-05-19,675.7759577112258
2009-05-20,670.2613033005979
2009-05-21,661.0068679400326
2009-05-22,653.6337343023371
2009-05-25,653.6671339268859
2009-05-26,665.3489459962103
2009-05-27,661.1664961074672
2009-05-28,662.8448564622909
2009-05-29,663.0761640971566
2009-06-01,678.6815376242831
2009-06-02,675.5575718847933
2009-06-03,671.7848497355299
2009-06-04,672.8522999525469
2009-06-05,677.8123390416775
2009-06-08,681.3208922978607
2009-06-09,679.1534696664224
2009-06-10,680.943535258627
2009-06-11,684.4619821504392
2009-06-12,687.1273949781565
2009-06-15,677.5457142126168
2009-06-16,667.5127060697504
2009-06-17,663.2217754973151
2009-06-18,663.1403654949853
2009-06-19,668.3265047563184
2009-06-22,654.6480705982202
2009-06-23,647.2672243971325
2009-06-24,654.9343597531267
2009-06-25,667.6973294247507
2009-06-26,665.2337038971085
2009-06-29,671.065159446958
2009-06-30,667.8803624402495
2009-07-01,668.7897715213012
2009-07-02,658.0989503412287
2009-07-03,658.0503400194896
2009-07-06,660.3053403357612
2009-07-07,650.2485591701773
2009-07-08,649.7661943917426
2009-07-09,648.667519642926
2009-07-10,646.4410852480636
2009-07-13,654.3599242522524
2009-07-14,661.947414862991
2009-07-15,672.6399513021407
2009-07-16,678.5428132062968
2009-07-17,681.6789731015858
2009-07-20,685.5428035003775
2009-07-21,692.1370229786534
2009-07-22,692.5658652810354
2009-07-23,701.1809376035604
2009-07-24,707.488588279055
2009-07-27,709.824930116706
2009-07-28,710.7852743854553
2009-07-29,714.4433892699955
2009-07-30,725.3581525070513
2009-07-31,724.6967040150728
2009-08-03,725.6125912354559
2009-08-04,727.726316822333
2009-08-05,726.0476921439341
2009-08-06,724.793184704007
2009-08-07,736.0574324643823
2009-08-10,737.6321091592996
2009-08-11,731.2156954375428
2009-08-12,732.895902695993
2009-08-13,738.6239721547053
2009-08-14,737.4290343016927
2009-08-17,725.4024197718993
2009-08-18,730.3391093128827
2009-08-19,728.7331575875046
2009-08-20,736.0402739646617
2009-08-21,742.2216520595799
2009-08-24,746.4188830645451
2009-08-25,748.6542271694854
2009-08-26,751.4343822089526
2009-08-27,751.5974838244719
2009-08-28,749.5636349347621
2009-08-31,746.0441602774082
2009-09-01,736.4549923711097
2009-09-02,733.5668500414704
2009-09-03,735.0879824684315
2009-09-04,742.7738656968221
2009-09-07,744.4144622395214
2009-09-08,744.5213628561282
2009-09-09,746.1298812297159
2009-09-10,753.6765244538415
2009-09-11,754.7923735546079
2009-09-14,751.7672152594953
2009-09-15,756.454372701216
2009-09-16,764.1911690027047
2009-09-17,763.7194126540506
2009-09-18,764.3948255454501
2009-09-21,760.9689243217659
2009-09-22,761.9362987478224
2009-09-23,759.1110002529784
2009-09-24,756.1261547042234
2009-09-25,754.5610424319946
2009-09-28,764.3897214985865
2009-09-29,765.8836710651591
2009-09-30,764.811401615256
2009-10-01,750.0462342727197
2009-10-02,738.2309452275337
2009-10-05,743.9126460362422
2009-10-06,752.9598870973575
2009-10-07,758.83327466873
2009-10-08,764.3246687392121
2009-10-09,768.4026853778604
2009-10-12,770.7705791831502
2009-10-13,767.010301005296
2009-10-14,774.8267971006042
2009-10-15,773.6737789601565
2009-10-16,768.5615418237389
2009-10-19,774.2930408701709
2009-10-20,772.9383231195816
2009-10-21,765.8939267603282
2009-10-22,767.1736257046387
2009-10-23,760.263425335842
2009-10-26,755.7221283923634
2009-10-27,754.1002344102799
2009-10-28,742.4633552240309
2009-10-29,751.7751755365475
2009-10-30,743.0265316349902
2009-11-02,741.6774008061162
2009-11-03,744.3229755527773
2009-11-04,743.6219717695358
2009-11-05,750.9865040430117
2009-11-06,753.9708949429743
2009-11-09,763.5706036848129
2009-11-10,765.1838260027215
2009-11-11,768.5868361220838
2009-11-12,767.175156529972
2009-11-13,769.9057318527671
2009-11-16,775.089234847069
2009-11-17,778.1757324732035
2009-11-18,774.8227877196139
2009-11-19,767.5725691094001
2009-11-20,764.9067721646287
2009-11-23,769.5571396715189
2009-11-24,766.9562748633447
2009-11-25,768.1567427276865
2009-11-26,762.4047733590489
2009-11-27,755.4682169686666
2009-11-30,759.9366217838808
2009-12-01,770.0391301755892
2009-12-02,771.1721825076054
2009-12-03,768.8283715435517
2009-12-04,777.9176679004155
2009-12-07,778.8092865477789
2009-12-08,775.7853417941301
2009-12-09,773.6160872279233
2009-12-10,777.5732006956255
2009-12-11,783.1627429146052
2009-12-14,788.2028165762749
2009-12-15,788.2440556815179
2009-12-16,791.5244188692337
2009-12-17,791.9868357993389
2009-12-18,794.5831321506831
2009-12-21,799.5878973058321
2009-12-22,807.6498571903448
2009-12-23,805.5019536108174
2009-12-24,808.3090741112006
2009-12-25,807.6620890835557
2009-12-28,809.0805862299135
2009-12-29,809.273438508666
2009-12-30,810.8550763934857
2009-12-31,805.6590752344316
2010-01-01,805.6590752344316
2010-01-04,814.2014142059818
2010-01-05,817.4561682339078
2010-01-06,819.3813562320857
2010-01-07,823.2348085900809
2010-01-08,826.977736020214
2010-01-11,820.4445626087327
2010-01-12,817.1925759447158
2010-01-13,821.7005225699188
2010-01-14,829.3675414111632
2010-01-15,826.8697224498233
2010-01-18,826.97986579191
2010-01-19,835.5476021368859
2010-01-20,832.3830686811916
2010-01-21,827.9293118172005
2010-01-22,811.7217048528281
2010-01-25,810.5507468779157
2010-01-26,810.5671863394275
2010-01-27,809.7811544557849
2010-01-28,807.5975105773525
2010-01-29,803.9872729459954
2010-02-01,811.9082745252626
2010-02-02,820.0963453256104
2010-02-03,818.9288588608899
2010-02-04,804.9422164429916
2010-02-05,804.6202241499623
2010-02-08,799.7774487685128
2010-02-09,803.0050033779546
2010-02-10,806.3087518822514
2010-02-11,816.0606971062492
2010-02-12,815.434272851572
2010-02-15,815.7487980532211
2010-02-16,821.9171566733806
2010-02-17,831.3568462313244
2010-02-18,836.6144282470564
2010-02-19,840.2117387619543
2010-02-22,840.2666296109179
2010-02-23,833.445265672552
2010-02-24,833.7900716515848
2010-02-25,833.1139313619433
2010-02-26,831.7523609606442
2010-03-01,848.8605169720972
2010-03-02,850.7380688755356
2010-03-03,848.0819285087936
2010-03-04,851.8484139164095
2010-03-05,862.4612304937233
2010-03-08,863.3555763226605
2010-03-09,867.0269486464653
2010-03-10,865.3946813477477
2010-03-11,866.6274074686185
2010-03-12,865.3868846415974
2010-03-15,870.525171852883
2010-03-16,870.92838901949
2010-03-17,877.9594601757838
2010-03-18,882.1241065213432
2010-03-19,884.3237947368549
2010-03-22,886.2748407161138
2010-03-23,892.8491222086087
2010-03-24,895.6845875554466
2010-03-25,897.0649450384991
2010-03-26,895.1812949231427
2010-03-29,895.5203148118775
2010-03-30,899.1765435680292
2010-03-31,890.691571894164
2010-04-01,898.0113101829965
2010-04-02,898.5820996044234
2010-04-05,904.0574785423352
2010-04-06,912.7469510288417
2010-04-07,911.8746443154869
2010-04-08,909.8047320648078
2010-04-09,911.3014858905809
2010-04-12,904.9122878551678
2010-04-13,905.1382822454609
2010-04-14,911.2351883804199
2010-04-15,917.8777156549653
2010-04-16,909.387718458695
2010-04-19,909.9006256800369
2010-04-20,917.0198784239863
2010-04-21,919.9217124206626
2010-04-22,921.0618120071331
2010-04-23,920.9180809629216
2010-04-26,925.9690140281502
2010-04-27,909.8856480092866
2010-04-28,909.7650650105445
2010-04-29,918.1730931804386
2010-04-30,909.0985040171241
2010-05-03,921.8514938641636
2010-05-04,908.3919116972958
2010-05-05,909.9837998291188
2010-05-06,895.0903830553884
2010-05-07,879.5398527211235
2010-05-10,908.9604209749217
2010-05-11,913.928542090957
2010-05-12,927.1641845623203
2010-05-13,929.672747682503
2010-05-14,917.4170972033089
2010-05-17,917.217134463734
2010-05-18,909.6949530022742
2010-05-19,898.9190500785023
2010-05-20,874.2224128744473
2010-05-21,866.9296729257042
2010-05-24,871.6991409680605
2010-05-25,868.5368904025106
2010-05-26,871.3597768445438
2010-05-27,891.8366636335155
2010-05-28,884.1559626667396
2010-05-31,887.6017777407884
2010-06-01,879.4438025863595
2010-06-02,894.4347129840042
2010-06-03,903.8286717562064
2010-06-04,891.1684516694494
2010-06-07,882.6947250382311
2010-06-08,886.7309283946325
2010-06-09,882.3166690986767
2010-06-10,898.8425286689718
2010-06-11,904.1410953000855
2010-06-14,899.8295363127363
2010-06-15,911.4950926168156
2010-06-16,913.1313469693222
2010-06-17,910.1771447436735
2010-06-18,910.6278894383661
2010-06-21,915.6697696046521
2010-06-22,911.1569979625823
2010-06-23,906.9021607739301
2010-06-24,890.7602041972104
2010-06-25,889.7190033771724
2010-06-28,889.6595300810369
2010-06-29,873.9737655633132
2010-06-30,862.6620626301465
2010-07-01,845.1971062698699
2010-07-02,835.4069760822861
2010-07-05,838.1474689147892
2010-07-06,844.177111529302
2010-07-07,862.9321119174992
2010-07-08,870.5295770335999
2010-07-09,878.8490279493263
2010-07-12,881.5864916978957
2010-07-13,889.5781177660247
2010-07-14,889.2585630549432
2010-07-15,878.7698133795865
2010-07-16,855.3539949217195
2010-07-19,853.0420727462939
2010-07-20,858.4486670813278
2010-07-21,857.8523173878493
2010-07-22,867.6949645210129
2010-07-23,878.6770840484373
2010-07-26,880.7472821027358
2010-07-27,878.5757992542812
2010-07-28,876.677723417985
2010-07-29,870.4345465779913
2010-07-30,872.3995335034245
2010-08-02,880.5008216948715
2010-08-03,876.8165112673486
2010-08-04,880.4291643090537
2010-08-05,881.4935072411291
2010-08-06,871.8352615526713
2010-08-09,878.1710463493638
2010-08-10,879.9445103720451
2010-08-11,867.1408292455646
2010-08-12,862.435257380941
2010-08-13,865.2250637557711
2010-08-16,862.114325153184
2010-08-17,871.9859823756549
2010-08-18,876.1160353246917
2010-08-19,866.6897662686234
2010-08-20,866.8930901281216
2010-08-23,866.8155291198929
2010-08-24,853.902276382317
2010-08-25,852.22727074943
2010-08-26,847.8731990358367
2010-08-27,858.8800014826301
2010-08-30,857.059882594125
2010-08-31,852.5064693733649
2010-09-01,867.1532077523434
2010-09-02,874.1832875988208
2010-09-03,881.468680941555
2010-09-06,885.0303783321505
2010-09-07,885.076237392304
2010-09-08,884.8998994232018
2010-09-09,892.0467916626224
2010-09-10,894.6137293447854
2010-09-13,897.053037177475
2010-09-14,893.3569980562096
2010-09-15,890.6058182492292
2010-09-16,885.3849491713395
2010-09-17,889.3507395611873
2010-09-20,897.1483905098903
2010-09-21,892.7239689972712
2010-09-22,875.9052244971975
2010-09-23,874.677119872743
2010-09-24,878.7245249108823
2010-09-27,878.5062064604315
2010-09-28,876.5907421787384
2010-09-29,873.9955277076981
2010-09-30,867.7065101956276
2010-10-01,862.8058384003895
2010-10-04,861.6369706543759
2010-10-05,868.4752160709347
2010-10-06,870.809053528763
2010-10-07,868.7048320160918
2010-10-08,872.0122437538224
2010-10-11,874.7012103752611
2010-10-12,876.1035503824114
2010-10-13,878.7340190597437
2010-10-14,874.6580945460178
2010-10-15,875.7284680054565
2010-10-18,881.8976632830814
2010-10-19,881.0851043207097
2010-10-20,879.5909032178631
2010-10-21,880.98433045865
2010-10-22,884.6440763677259
2010-10-25,886.8025797413311
2010-10-26,887.41269346217
2010-10-27,885.7407166913853
2010-10-28,882.3365151583798
2010-10-29,883.357644085887
2010-11-01,883.8411879314909
2010-11-02,882.5647829605966
2010-11-03,883.2035393678404
2010-11-04,889.3337125577518
2010-11-05,903.4292527505567
2010-11-08,909.9930321261211
2010-11-09,907.4749191067966
2010-11-10,914.8939909197128
2010-11-11,910.1756151042334
2010-11-12,899.1913550577603
2010-11-15,906.6739185607078
2010-11-16,895.2212069353261
2010-11-17,897.3526530762897
2010-11-18,907.4983511376032
2010-11-19,906.0610101543564
2010-11-22,907.3118655128854
2010-11-23,905.8225384667438
2010-11-24,915.2718671472687
2010-11-25,916.9977318674513
2010-11-26,917.6368094092563
2010-11-29,920.0522202619933
2010-11-30,918.4715682683609
2010-12-01,931.1447859860607
2010-12-02,939.7474143263105
2010-12-03,932.1196876889074
2010-12-06,935.9626379999272
2010-12-07,933.5791449861657
2010-12-08,940.7017821735269
2010-12-09,947.0825432781359
2010-12-10,947.1399944130342
2010-12-13,940.9549224166728
2010-12-14,944.4918326439786
2010-12-15,942.7775515232598
2010-12-16,952.4395217039247
2010-12-17,954.3010733463104
2010-12-20,957.6044309017976
2010-12-21,964.5299155178917
2010-12-22,967.5526702208274
2010-12-23,970.0742738457851
2010-12-24,966.7293290803887
2010-12-27,963.5785288311173
2010-12-28,967.752632309433
2010-12-29,970.1752243984345
2010-12-30,958.4661967160226
2010-12-31,951.5180107874631
2011-01-03,960.7580289128825
2011-01-04,960.9313767102182
2011-01-05,968.875308252273
2011-01-06,975.6641891153153
2011-01-07,976.9160169493429
2011-01-10,975.4895683037441
2011-01-11,979.9234356342427
2011-01-12,983.047256432723
2011-01-13,969.2042407595013
2011-01-14,969.8927834061508
2011-01-17,974.3700462674639
2011-01-18,972.3558015646702
2011-01-19,963.5578825130872
2011-01-20,960.1655708274983
2011-01-21,952.0343497541859
2011-01-24,953.366035154665
2011-01-25,954.4721221649244
2011-01-26,956.0700242134238
2011-01-27,953.6810244578476
2011-01-28,948.7995612024038
2011-01-31,947.1827647847728
2011-02-01,954.5452145099148
2011-02-02,954.4394971790994
2011-02-03,964.7909891989262
2011-02-04,973.1279695042937
2011-02-07,978.8015728010295
2011-02-08,976.0403098354253
2011-02-09,970.7535089055208
2011-02-10,972.8779291443211
2011-02-11,979.0035568676564
2011-02-14,987.6523004554224
2011-02-15,981.7193728591129
2011-02-16,987.8522589441602
2011-02-17,988.1235953346676
2011-02-18,987.5806860994055
2011-02-21,982.4852772384593
2011-02-22,965.5692895287021
2011-02-23,951.7242988717879
2011-02-24,949.0507182874198
2011-02-25,961.8134728462999
2011-02-28,964.2457163928127
2011-03-01,955.747485360321
2011-03-02,950.4127773938943
2011-03-03,954.536126370498
2011-03-04,950.0329673334645
2011-03-07,940.8546602690218
2011-03-08,949.8324126116165
2011-03-09,948.1969455293435
2011-03-10,940.1509554037268
2011-03-11,937.5875849579132
2011-03-14,918.4876077728019
2011-03-15,897.4953656519081
2011-03-16,894.4950121164231
2011-03-17,899.3279251059637
2011-03-18,897.7072572184387
2011-03-21,906.9261979691828
2011-03-22,908.8959336520991
2011-03-23,915.3136506525689
2011-03-24,919.1605937973512
2011-03-25,924.6363096570619
2011-03-28,923.7199771225195
2011-03-29,927.4754412113402
2011-03-30,934.6738178085111
2011-03-31,929.1220175360506
2011-04-01,936.4962589792505
2011-04-04,933.4361488964214
2011-04-05,932.2215209754854
2011-04-06,927.8307358631538
2011-04-07,928.5458019485849
2011-04-08,922.5161999131376
2011-04-11,920.2028371548097
2011-04-12,910.4705467234427
2011-04-13,913.5606360127155
2011-04-14,914.8839987122593
2011-04-15,918.5794785123882
2011-04-18,919.1621125896145
2011-04-19,916.2873265645899
2011-04-20,920.8039884274299
2011-04-21,924.7611972685987
2011-04-22,924.7424238273394
2011-04-25,922.915687198275
2011-04-26,925.3986111456559
2011-04-27,926.7061221213542
2011-04-28,923.8372022145766
2011-04-29,925.8863210065238
