Date,Euro SRI
2013-06-07,1385.1675819238528
2013-06-10,1387.1277024798878
2013-06-11,1366.4851654799022
2013-06-12,1357.8015890517866
2013-06-13,1355.2200723814005
2013-06-14,1360.8305692735191
2013-06-17,1374.1299319864306
2013-06-18,1374.4947561234571
2013-06-19,1371.343215003302
2013-06-20,1325.5386996464854
2013-06-21,1301.225717594685
2013-06-24,1283.2579804018424
2013-06-25,1302.9137245834406
2013-06-26,1330.4178784761734
2013-06-27,1342.1978712448818
2013-06-28,1334.8423131012921
2013-07-01,1345.3295055924902
2013-07-02,1339.5563111921053
2013-07-03,1321.772675608079
2013-07-04,1357.4598580659417
2013-07-05,1335.7404338109277
2013-07-08,1358.3554175174193
2013-07-09,1367.1849489128713
2013-07-10,1370.0816562185296
2013-07-11,1379.1420963846583
2013-07-12,1378.8421420092736
2013-07-15,1385.7297637324739
2013-07-16,1371.1459192500804
2013-07-17,1379.8433509352622
2013-07-18,1390.2680898515512
2013-07-19,1388.562356783413
2013-07-22,1388.0564554328776
2013-07-23,1384.4653949979313
2013-07-24,1400.377529407486
2013-07-25,1398.5533408066526
2013-07-26,1393.8254541370081
2013-07-29,1399.5449032405122
2013-07-30,1404.0191212138984
2013-07-31,1401.4846429093438
2013-08-01,1424.2348238662264
2013-08-02,1429.380499022664
2013-08-05,1430.3710156253217
2013-08-06,1422.7578334246048
2013-08-07,1419.694532073133
2013-08-08,1427.9600034207224
2013-08-09,1433.4603197865938
2013-08-12,1434.7967568238385
2013-08-13,1441.4243733403916
2013-08-14,1450.8013157722608
2013-08-15,1440.7242833917394
2013-08-16,1442.4444465399256
2013-08-19,1430.9341129004463
2013-08-20,1411.5248272362105
2013-08-21,1406.960245504355
2013-08-22,1427.9317772447564
2013-08-23,1433.0504234050195
2013-08-26,1429.838000605354
2013-08-27,1393.13611614732
2013-08-28,1385.350692762746
2013-08-29,1393.5387550601783
2013-08-30,1378.2926761037536
2013-09-02,1401.9678750939097
2013-09-03,1392.2014800469924
2013-09-04,1394.2191034713278
2013-09-05,1397.519197275604
2013-09-06,1407.0452066201622
2013-09-09,1409.055901514176
2013-09-10,1433.3517156875384
2013-09-11,1429.4493189780565
2013-09-12,1433.2340628497889
2013-09-13,1433.6958666994183
2013-09-16,1449.1974226200132
2013-09-17,1445.4397766826005
2013-09-18,1456.1839390452903
2013-09-19,1465.502442738728
2013-09-20,1461.7432383421117
2013-09-23,1454.6004920328835
2013-09-24,1462.2397882181397
2013-09-25,1465.0974547336077
2013-09-26,1458.9691299915107
2013-09-27,1453.9411445730627
2013-09-30,1445.2761642801493
2013-10-01,1463.1608111716678
2013-10-02,1455.980240574679
2013-10-03,1449.1272747965575
2013-10-04,1455.095863320235
2013-10-07,1445.377784616177
2013-10-08,1435.6769822996594
2013-10-09,1430.7916516571395
2013-10-10,1463.5573157181577
2013-10-11,1469.8775440975455
2013-10-14,1468.9034696732147
2013-10-15,1481.9667309118515
2013-10-16,1485.6753579516133
2013-10-17,1484.421900011599
2013-10-18,1498.072913212365
2013-10-21,1506.2468447968492
2013-10-22,1520.8779236982373
2013-10-23,1510.1706502633258
2013-10-24,1515.8346465068253
2013-10-25,1509.6559410396662
2013-10-28,1505.7105029464915
2013-10-29,1512.2237392860643
2013-10-30,1504.9785754711515
2013-10-31,1511.0198533523132
2013-11-01,1504.0921991198602
2013-11-04,1511.625527530713
2013-11-05,1499.2387306549047
2013-11-06,1512.5135506644529
2013-11-07,1508.6803663239543
2013-11-08,1508.024013034691
2013-11-11,1519.6558638866845
2013-11-12,1512.5624682733062
2013-11-13,1506.183260837059
2013-11-14,1523.1780421003239
2013-11-15,1524.619128461098
2013-11-18,1534.3943710679393
2013-11-19,1523.755721563176
2013-11-20,1524.499321696223
2013-11-21,1520.7573043907082
2013-11-22,1524.4708692909765
2013-11-25,1532.373982741171
2013-11-26,1527.214124948484
2013-11-27,1537.186222723847
2013-11-28,1543.8347666189543
2013-11-29,1541.6473139934128
2013-12-02,1537.4876193495718
2013-12-03,1511.401925582402
2013-12-04,1501.2488592446111
2013-12-05,1483.763316230909
2013-12-06,1495.5123864958855
2013-12-09,1498.896452170855
2013-12-10,1487.499012694049
2013-12-11,1479.0933532172228
2013-12-12,1462.7885272155922
2013-12-13,1465.2685642304616
2013-12-16,1490.3098100177124
2013-12-17,1471.7895429314337
2013-12-18,1486.6844663865593
2013-12-19,1514.0645997475945
2013-12-20,1526.1450658485896
2013-12-23,1538.1011631716951
2013-12-24,1538.9552421686903
2013-12-25,1538.9552421686903
2013-12-26,1538.9552421686901
2013-12-27,1555.9523856154353
2013-12-30,1553.622868140654
2013-12-31,1557.7868228186496
2014-01-01,1557.7868228186496
2014-01-02,1540.0223340107443
2014-01-03,1545.632293157056
2014-01-06,1543.4526025576884
2014-01-07,1561.210736887764
2014-01-08,1564.191407427259
2014-01-09,1553.438761117307
2014-01-10,1561.1586367124387
2014-01-13,1565.9247278590133
2014-01-14,1568.2229751857474
2014-01-15,1588.799679959962
2014-01-16,1581.929999097051
2014-01-17,1582.8438400483415
2014-01-20,1580.7995702593926
2014-01-21,1576.3641420376698
2014-01-22,1574.9457706678675
2014-01-23,1553.1060589541207
2014-01-24,1509.4805448204283
2014-01-27,1499.2547356254165
2014-01-28,1509.8319479108782
2014-01-29,1496.129224212148
2014-01-30,1498.515324338571
2014-01-31,1488.7829172095376
2014-02-03,1469.3620290387853
2014-02-04,1471.6358065594447
2014-02-05,1470.8617365512528
2014-02-06,1500.6147172337842
2014-02-07,1510.554698083249
2014-02-10,1510.389707968793
2014-02-11,1529.9315039879648
2014-02-12,1536.242645896281
2014-02-13,1540.5442003463177
2014-02-14,1549.1065747645227
2014-02-17,1550.6959163628737
2014-02-18,1544.7110882112545
2014-02-19,1544.8009534734447
2014-02-20,1540.1198104382718
2014-02-21,1540.466176196149
2014-02-24,1552.3107285210149
2014-02-25,1557.5692026552388
2014-02-26,1550.1029385782776
2014-02-27,1540.3714998379282
2014-02-28,1544.6810789515143
2014-03-03,1500.257724865381
2014-03-04,1536.9000895822003
2014-03-05,1534.6029567554629
2014-03-06,1539.3167794549597
2014-03-07,1519.214750529132
2014-03-10,1512.402000615472
2014-03-11,1512.004947038157
2014-03-12,1496.7748126756196
2014-03-13,1475.0099833694414
2014-03-14,1465.3567143854186
2014-03-17,1485.4296549298942
2014-03-18,1497.5113608469612
2014-03-19,1497.056568785322
2014-03-20,1498.156610976537
2014-03-21,1493.3233063940313
2014-03-24,1478.3750400615625
2014-03-25,1499.4701543832298
2014-03-26,1518.8003979657112
2014-03-27,1521.1093740820272
2014-03-28,1532.6849190185824
2014-03-31,1531.1395345961564
2014-04-01,1541.607058955057
2014-04-02,1543.7734089486703
2014-04-03,1549.8249577145632
2014-04-04,1560.186009585142
2014-04-07,1539.100349717321
2014-04-08,1531.0340382670454
2014-04-09,1535.317308929578
2014-04-10,1523.4849824880646
2014-04-11,1503.625152310595
2014-04-14,1507.6343755937976
2014-04-15,1493.0400723561033
2014-04-16,1509.709664610774
2014-04-17,1508.3472605740867
2014-04-18,1508.3472605740872
2014-04-21,1508.347260574087
2014-04-22,1524.6754550975534
2014-04-23,1519.0356591497687
2014-04-24,1523.6974131774966
2014-04-25,1508.0316678265497
2014-04-28,1513.0136564061363
2014-04-29,1533.5694724071695
2014-04-30,1534.1480908728283
2014-05-01,1534.5754175130878
2014-05-02,1527.6240323102647
2014-05-05,1521.717251934242
2014-05-06,1514.8083031565504
2014-05-07,1520.7966021424854
2014-05-08,1536.916494244478
2014-05-09,1531.3353535219403
2014-05-12,1541.1571174301482
2014-05-13,1546.7130283608556
2014-05-14,1547.734620067004
2014-05-15,1527.1266862671675
2014-05-16,1527.3491617263057
2014-05-19,1528.4150435276936
2014-05-20,1527.009258226837
2014-05-21,1536.690196673109
2014-05-22,1540.1430475490195
2014-05-23,1543.9941114836247
2014-05-26,1560.0955964135878
2014-05-27,1565.7229547964835
2014-05-28,1565.3953591350657
2014-05-29,1567.989328242356
2014-05-30,1567.9979794096798
2014-06-02,1569.7903137738783
2014-06-03,1567.6306328543737
2014-06-04,1564.9006362350794
2014-06-05,1576.0380770408847
2014-06-06,1587.5256691001737
2014-06-09,1593.1024151138179
2014-06-10,1596.4896740509214
2014-06-11,1589.3702172574517
2014-06-12,1585.8802329813395
2014-06-13,1580.8781895847465
2014-06-16,1572.3300985596888
2014-06-17,1578.6079188530134
2014-06-18,1581.1084805594296
2014-06-19,1594.0217265152548
2014-06-20,1590.7340170206412
2014-06-23,1579.586686854633
2014-06-24,1579.3363624396502
2014-06-25,1564.6811421608522
2014-06-26,1561.789238141985
2014-06-27,1561.2633150487286
2014-06-30,1562.9000654154286
2014-07-01,1573.113324123709
2014-07-02,1574.0463798845094
2014-07-03,1595.1939322837532
2014-07-04,1591.8378439536864
2014-07-07,1578.589610866917
2014-07-08,1559.4034677488874
2014-07-09,1568.444172245126
2014-07-10,1547.4322364398636
2014-07-11,1549.9672350107326
2014-07-14,1564.3424077864968
2014-07-15,1552.0246442705643
2014-07-16,1571.330014666041
2014-07-17,1559.1251201827426
2014-07-18,1559.9739714443785
2014-07-21,1549.026183744054
2014-07-22,1568.9185000540813
2014-07-23,1572.8220484606788
2014-07-24,1582.3805464684742
2014-07-25,1565.9378543488367
2014-07-28,1566.6598771581857
2014-07-29,1571.4127269473881
2014-07-30,1567.0736967754522
2014-07-31,1532.7886546492102
2014-08-01,1503.7751285586585
2014-08-04,1498.907839104321
2014-08-05,1504.1809286942203
2014-08-06,1492.3932479881073
2014-08-07,1475.2180848957667
2014-08-08,1472.0943198768105
2014-08-11,1493.1295318369607
2014-08-12,1485.1402472219202
2014-08-13,1495.2092966592165
2014-08-14,1500.4325310479082
2014-08-15,1488.9549997542795
2014-08-18,1509.3035072483176
2014-08-19,1516.6868779848528
2014-08-20,1511.3676288672355
2014-08-21,1526.3610884207737
2014-08-22,1516.7398359753092
2014-08-25,1543.5535278658022
2014-08-26,1555.5830683229458
2014-08-27,1552.8992476600517
2014-08-28,1540.9753748137523
2014-08-29,1541.2816752570125
2014-09-01,1541.6929857630932
2014-09-02,1548.4493227769472
2014-09-03,1561.9480382700017
2014-09-04,1581.3912408660321
2014-09-05,1578.6764494971508
2014-09-08,1578.8513654778285
2014-09-09,1566.4427627045054
2014-09-10,1568.2121404016943
2014-09-11,1563.8589301512402
2014-09-12,1563.4821663351356
2014-09-15,1561.9970296861516
2014-09-16,1555.3087838888027
2014-09-17,1562.8449377713591
2014-09-18,1575.4762362862523
2014-09-19,1571.7759299445886
2014-09-22,1569.277088275356
2014-09-23,1550.9188671497714
2014-09-24,1564.7579970753325
2014-09-25,1546.3597663128946
2014-09-26,1545.1617751913186
2014-09-29,1533.223237754222
2014-09-30,1544.606405727542
2014-10-01,1530.5521572278044
2014-10-02,1497.8506420966617
2014-10-03,1509.8817173350556
2014-10-06,1515.2092738822664
2014-10-07,1494.9247491884698
2014-10-08,1481.3281579616478
2014-10-09,1479.1168501851455
2014-10-10,1457.167193610395
2014-10-13,1456.8749144700357
2014-10-14,1457.9926651975575
2014-10-15,1414.546586905236
2014-10-16,1405.3346284999632
2014-10-17,1443.9336851590099
2014-10-20,1426.0991055924242
2014-10-21,1455.0170450047258
2014-10-22,1458.6405762039665
2014-10-23,1471.594708968041
2014-10-24,1465.2950634407093
2014-10-27,1456.733717898382
2014-10-28,1481.3112815886127
2014-10-29,1479.3634607159247
2014-10-30,1482.2270903740657
2014-10-31,1515.0686860882563
2014-11-03,1499.745949820895
2014-11-04,1483.9448929565099
2014-11-05,1507.9144094718006
2014-11-06,1518.5416292921902
2014-11-07,1507.2522437147215
2014-11-10,1521.6595175382372
2014-11-11,1529.3363647015328
2014-11-12,1508.6799548111626
2014-11-13,1514.9173429735558
2014-11-14,1517.8757853254306
2014-11-17,1527.1200237810242
2014-11-18,1543.7066119877002
2014-11-19,1544.2237126410273
2014-11-20,1534.6536759379171
2014-11-21,1567.136728357942
2014-11-24,1574.4555979287954
2014-11-25,1576.9300501470573
2014-11-26,1575.9443580056202
2014-11-27,1585.8009761696414
2014-11-28,1590.9639375339816
2014-12-01,1583.4735943597395
2014-12-02,1587.2571265176146
2014-12-03,1592.0656047526709
2014-12-04,1568.275930762171
2014-12-05,1600.1856538835566
2014-12-08,1590.5823710528757
2014-12-09,1557.8427794013207
2014-12-10,1554.678955474654
2014-12-11,1561.862272754648
2014-12-12,1519.5387244889191
2014-12-15,1482.2351716646601
2014-12-16,1507.9706456837887
2014-12-17,1505.6143084052017
2014-12-18,1554.0527772367348
2014-12-19,1559.6555795490906
2014-12-22,1568.4777856592073
2014-12-23,1584.14522992867
2014-12-24,1579.7111275099257
2014-12-25,1579.7111275099262
2014-12-26,1579.7111275099264
2014-12-29,1582.8740045710892
2014-12-30,1564.202636476947
2014-12-31,1570.1369988622182
2015-01-01,1570.1369988622187
2015-01-02,1563.228640017677
2015-01-05,1518.5183889483299
2015-01-06,1508.8523574517694
2015-01-07,1519.08381028998
2015-01-08,1564.3853846512914
2015-01-09,1536.1636353055978
2015-01-12,1557.572947230405
2015-01-13,1580.114729330032
2015-01-14,1560.7729331833516
2015-01-15,1593.300404756493
2015-01-16,1611.4922057612873
2015-01-19,1622.6679780761083
2015-01-20,1627.9539245306337
2015-01-21,1642.4451355107888
2015-01-22,1665.2721429149326
2015-01-23,1694.9493017332688
2015-01-26,1710.0826614184577
2015-01-27,1686.753653347207
2015-01-28,1682.1473213135191
2015-01-29,1690.1572404536798
2015-01-30,1678.639919059002
2015-02-02,1690.7189099297236
2015-02-03,1706.6580019519834
2015-02-04,1710.8980426038045
2015-02-05,1709.8933734205953
2015-02-06,1708.671366415423
2015-02-09,1688.7810862312751
2015-02-10,1702.2896098867575
2015-02-11,1701.2571994105194
2015-02-12,1724.9359090733824
2015-02-13,1736.2124294343569
2015-02-16,1727.4739196524436
2015-02-17,1727.3849132105581
2015-02-18,1741.692262397241
2015-02-19,1756.332579275748
2015-02-20,1756.1689544663475
2015-02-23,1770.5244524491422
2015-02-24,1781.1361270649743
2015-02-25,1781.3022715354418
2015-02-26,1796.273449218498
2015-02-27,1804.1327678844266
2015-03-02,1806.353281230594
2015-03-03,1789.8321032644405
2015-03-04,1801.0824945556874
2015-03-05,1816.8194063882897
2015-03-06,1822.3532764144734
2015-03-09,1815.415467849811
2015-03-10,1799.7040252759966
2015-03-11,1832.3605782809768
2015-03-12,1835.293248371394
2015-03-13,1848.2385358303327
2015-03-16,1873.0250950883292
2015-03-17,1855.1392025295527
2015-03-18,1857.7688023588455
2015-03-19,1861.075191400919
2015-03-20,1889.318974081298
2015-03-23,1876.8952837598576
2015-03-24,1890.1155755726456
2015-03-25,1864.3689716999043
2015-03-26,1852.4981427466653
2015-03-27,1862.3826732981283
2015-03-30,1885.1426680179952
2015-03-31,1873.870974700029
2015-04-01,1882.8093886693414
2015-04-02,1889.3352223176175
2015-04-03,1889.335222317617
2015-04-06,1889.3352223176164
2015-04-07,1913.1717761911004
2015-04-08,1904.1879434564519
2015-04-09,1923.8795673608554
2015-04-10,1939.9457685478249
2015-04-13,1944.113663703196
2015-04-14,1929.964999156085
2015-04-15,1936.0850441504638
2015-04-16,1913.885417551841
2015-04-17,1875.9997764891925
2015-04-20,1893.8471183554
2015-04-21,1908.6786210619236
2015-04-22,1909.327100829596
2015-04-23,1891.6018917587226
2015-04-24,1893.4843279524482
2015-04-27,1921.7854559330776
2015-04-28,1888.0161180600594
2015-04-29,1837.0802575788919
2015-04-30,1838.8990486663365
2015-05-01,1838.3384674292872
2015-05-04,1851.96433914975
2015-05-05,1813.5368618261505
2015-05-06,1819.0792731239576
2015-05-07,1820.1526800774557
2015-05-08,1860.8340971003126
2015-05-11,1852.861981795877
2015-05-12,1831.2447414084897
2015-05-13,1825.9582115628962
2015-05-14,1852.988473820919
2015-05-15,1844.2055228113966
2015-05-18,1849.7588523908714
2015-05-19,1888.6456745003004
2015-05-20,1893.3050398542814
2015-05-21,1896.7808811748457
2015-05-22,1893.4960854630951
2015-05-25,1884.6594434278202
2015-05-26,1869.5765704991813
2015-05-27,1901.117923180444
2015-05-28,1887.5887994716131
2015-05-29,1849.4445095462393
2015-06-01,1854.499558862154
2015-06-02,1836.2443923909977
2015-06-03,1845.4858462207249
2015-06-04,1832.9531254519607
2015-06-05,1812.3944438313658
2015-06-08,1792.9256663658061
2015-06-09,1788.9841448292907
2015-06-10,1814.886557000169
2015-06-11,1829.811779809536
2015-06-12,1802.5272412051872
2015-06-15,1777.5416839793095
2015-06-16,1789.5564398761167
2015-06-17,1775.766676366533
2015-06-18,1784.2517975621633
2015-06-19,1784.21789810185
2015-06-22,1842.8824720986893
2015-06-23,1855.743579835896
2015-06-24,1847.6267718373842
2015-06-25,1843.9417871253402
2015-06-26,1848.806429199824
2015-06-29,1781.1580545217296
2015-06-30,1761.7593738049454
2015-07-01,1796.0808252649774
2015-07-02,1778.762115589367
2015-07-03,1770.5974640708514
2015-07-06,1738.255262373769
2015-07-07,1708.5037647147021
2015-07-08,1726.7680952206226
2015-07-09,1769.5279889248982
2015-07-10,1820.7223334070484
2015-07-13,1853.149066594878
2015-07-14,1866.5547423683506
2015-07-15,1875.8408310172051
2015-07-16,1899.7539513620125
2015-07-17,1894.5204177585013
2015-07-20,1903.942975527539
2015-07-21,1885.1600133655097
2015-07-22,1879.9195464752152
2015-07-23,1883.7227833144052
2015-07-24,1868.4775667557244
2015-07-27,1829.8775529747938
2015-07-28,1846.8066828342521
2015-07-29,1853.246447180452
2015-07-30,1858.4646190993292
2015-07-31,1858.119028186869
2015-08-03,1881.1154915961845
2015-08-04,1880.3955608698202
2015-08-05,1900.940077096007
2015-08-06,1898.9166209959171
2015-08-07,1882.51202281513
2015-08-10,1905.2824595866018
2015-08-11,1873.4376505607195
2015-08-12,1805.1187809995176
2015-08-13,1822.7515961012152
2015-08-14,1814.344458350449
2015-08-17,1817.4224578994265
2015-08-18,1818.520471769126
2015-08-19,1787.3707730846802
2015-08-20,1747.044011322699
2015-08-21,1692.6777627489168
2015-08-24,1617.3389550889701
2015-08-25,1681.5077451830707
2015-08-26,1655.9925041821973
2015-08-27,1704.9037893753475
2015-08-28,1709.1565238400929
2015-08-31,1704.2787804275251
2015-09-01,1663.9796592784285
2015-09-02,1666.134018666859
2015-09-03,1700.1570510887632
2015-09-04,1658.2038236227945
2015-09-07,1665.532840289674
2015-09-08,1678.7673447276738
2015-09-09,1696.1010230005995
2015-09-10,1672.98626821832
2015-09-11,1656.8551133217863
2015-09-14,1650.4833679332953
2015-09-15,1664.4347237850252
2015-09-16,1691.0793116459818
2015-09-17,1690.4602477388971
2015-09-18,1648.1101359544114
2015-09-21,1670.9095956149697
2015-09-22,1621.596142372855
2015-09-23,1622.7896098822669
2015-09-24,1594.8023117313076
2015-09-25,1644.7651468919594
2015-09-28,1617.37449013195
2015-09-29,1611.767780905469
2015-09-30,1652.8943862126466
2015-10-01,1639.1605158869702
2015-10-02,1646.8125212834743
2015-10-05,1696.4336535922182
2015-10-06,1709.3539729017496
2015-10-07,1704.8904464431096
2015-10-08,1711.5328889725972
2015-10-09,1723.0380059606484
2015-10-12,1724.194913478489
2015-10-13,1717.3907499285224
2015-10-14,1703.5918547765841
2015-10-15,1734.6773332126058
2015-10-16,1746.4231859907077
2015-10-19,1751.294797153329
2015-10-20,1746.4733985969995
2015-10-21,1761.3503162996835
2015-10-22,1802.9548892322064
