Date,EUROPE ex UK SRI
2008-03-18,833.4122906920047
2008-03-19,827.5594086391075
2008-03-20,823.6971858874508
2008-03-21,823.6971858874508
2008-03-24,822.6752817428005
2008-03-25,849.69159782979
2008-03-26,848.6528971156507
2008-03-27,858.2481124776043
2008-03-28,857.0008469787296
2008-03-31,855.8376993996432
2008-04-01,878.7735374050596
2008-04-02,888.5879302726864
2008-04-03,882.2453845544748
2008-04-04,886.2243732198909
2008-04-07,894.4380171679647
2008-04-08,887.5314898968551
2008-04-09,878.9433158230783
2008-04-10,874.4422901940193
2008-04-11,863.829174413942
2008-04-14,856.0477767888015
2008-04-15,855.9400008013989
2008-04-16,865.7670146383382
2008-04-17,858.1427341702555
2008-04-18,875.9930005753082
2008-04-21,869.9083402859052
2008-04-22,863.7680887984009
2008-04-23,867.2758125458777
2008-04-24,867.582279163309
2008-04-25,879.4902448736664
2008-04-28,882.6543979893348
2008-04-29,873.7268578207858
2008-04-30,879.8647052716195
2008-05-01,879.8290722501167
2008-05-02,895.95849285901
2008-05-05,894.7487604072435
2008-05-06,887.002407451813
2008-05-07,895.2129468862662
2008-05-08,890.8700591188859
2008-05-09,880.8772091271964
2008-05-12,882.09188136167
2008-05-13,887.0045708485442
2008-05-14,894.6010205591285
2008-05-15,897.9805646021168
2008-05-16,900.4517578957115
2008-05-19,907.2677083449927
2008-05-20,892.2362194592275
2008-05-21,887.3406133964259
2008-05-22,887.7588440168051
2008-05-23,874.4669212424132
2008-05-26,870.8126689517834
2008-05-27,870.3841426502412
2008-05-28,880.9003942299753
2008-05-29,882.456127032939
2008-05-30,889.0355255627499
2008-06-02,881.9099846280642
2008-06-03,886.6726613649997
2008-06-04,879.8548386759023
2008-06-05,877.1923261004475
2008-06-06,860.2816241074024
2008-06-09,853.1586283267801
2008-06-10,845.2602297674306
2008-06-11,833.3333326128948
2008-06-12,838.7465177083026
2008-06-13,842.0088221730043
2008-06-16,838.2252305867547
2008-06-17,840.5366374977147
2008-06-18,827.9481342901992
2008-06-19,821.295324946349
2008-06-20,807.9599099823151
2008-06-23,803.608278941465
2008-06-24,797.291805692128
2008-06-25,810.2324359257533
2008-06-26,790.6003476110988
2008-06-27,782.76229357339
2008-06-30,786.4736705317374
2008-07-01,771.2326391972329
2008-07-02,768.0534629751633
2008-07-03,770.5781232180943
2008-07-04,760.0723096272087
2008-07-07,767.5618222867606
2008-07-08,756.1718846457627
2008-07-09,771.1646789904536
2008-07-10,760.2256515918103
2008-07-11,737.3531268859722
2008-07-14,743.9352471314058
2008-07-15,728.0017736358154
2008-07-16,732.815078764918
2008-07-17,753.3154862350729
2008-07-18,764.9970509177471
2008-07-21,765.7617204945406
2008-07-22,764.617304197929
2008-07-23,776.5771769218428
2008-07-24,768.8867805409114
2008-07-25,767.1383423618578
2008-07-28,758.4759053548897
2008-07-29,759.2844036441887
2008-07-30,767.1184585270053
2008-07-31,771.6356605611236
2008-08-01,763.5921970627932
2008-08-04,757.4833810550923
2008-08-05,777.9539754760713
2008-08-06,784.9320653085143
2008-08-07,781.0186706334814
2008-08-08,786.3990068189001
2008-08-11,795.7630645155105
2008-08-12,794.2039501111691
2008-08-13,777.8440844304373
2008-08-14,777.6046133232355
2008-08-15,783.1631056498569
2008-08-18,782.2955278735623
2008-08-19,763.8130162679032
2008-08-20,764.6107915607367
2008-08-21,754.23090764968
2008-08-22,767.6159496456347
2008-08-25,761.8304927712828
2008-08-26,764.7841016026033
2008-08-27,764.0428612488641
2008-08-28,776.3304943324159
2008-08-29,778.813080664613
2008-09-01,777.7482753827618
2008-09-02,792.2716383389193
2008-09-03,783.6695178759504
2008-09-04,763.8574641629847
2008-09-05,747.9000329167644
2008-09-08,769.9843447757474
2008-09-09,763.081784304527
2008-09-10,761.5314801284785
2008-09-11,754.1068680577806
2008-09-12,764.7059138899492
2008-09-15,742.911720022301
2008-09-16,729.6206453314328
2008-09-17,712.9652896002592
2008-09-18,715.0510180247687
2008-09-19,761.4680262637354
2008-09-22,749.3633522604051
2008-09-23,737.3226980897483
2008-09-24,733.1300752971598
2008-09-25,747.6798922995898
2008-09-26,733.1227798514259
2008-09-29,696.208343869256
2008-09-30,698.2761340003902
2008-10-01,705.1270753304448
2008-10-02,694.0769684654841
2008-10-03,709.9037158138556
2008-10-06,657.234147123645
2008-10-07,652.235069794694
2008-10-08,619.4476226082618
2008-10-09,607.9669879550685
2008-10-10,571.206244379856
2008-10-13,626.8408758854246
2008-10-14,639.5790517234364
2008-10-15,604.665685477957
2008-10-16,576.5027056689622
2008-10-17,594.575123277324
2008-10-20,607.2874557441468
2008-10-21,604.3958495770934
2008-10-22,579.1381730405224
2008-10-23,576.8506973905289
2008-10-24,554.0147769090936
2008-10-27,532.7252931937436
2008-10-28,527.1613908127536
2008-10-29,568.4541377520393
2008-10-30,577.3512252919219
2008-10-31,595.9729087231608
2008-11-03,604.8721968821778
2008-11-04,636.2044580050232
2008-11-05,622.0892484401745
2008-11-06,590.6229673464027
2008-11-07,603.4312470073845
2008-11-10,608.7218391088252
2008-11-11,581.62614828077
2008-11-12,569.4848742503066
2008-11-13,569.7487480760944
2008-11-14,577.1487188764214
2008-11-17,556.8621198549233
2008-11-18,556.4392728094448
2008-11-19,534.2702594711194
2008-11-20,518.6939074313285
2008-11-21,506.89898433162443
2008-11-24,548.8719607083432
2008-11-25,554.334630179918
2008-11-26,550.6249439868618
2008-11-27,561.1228440730141
2008-11-28,566.4572876076472
2008-12-01,539.3008570906024
2008-12-02,548.3401674662737
2008-12-03,554.4905997324189
2008-12-04,549.95509159819
2008-12-05,529.6561976761876
2008-12-08,559.8026378085433
2008-12-09,566.6456063240514
2008-12-10,567.4646078511905
2008-12-11,561.5124619773057
2008-12-12,550.314972000028
2008-12-15,544.8643431862963
2008-12-16,550.4184545090792
2008-12-17,551.065378321961
2008-12-18,555.1752714785979
2008-12-19,556.5368526006055
2008-12-22,549.1499979822543
2008-12-23,549.5132762867597
2008-12-24,548.8994410135259
2008-12-25,548.8994410135259
2008-12-26,548.7440346635217
2008-12-29,553.572094570063
2008-12-30,563.207071908249
2008-12-31,563.4318986393431
2009-01-01,563.4318986393431
2009-01-02,580.2470010284226
2009-01-05,589.4021810122777
2009-01-06,595.7412187733981
2009-01-07,592.0986475079637
2009-01-08,588.7757630960386
2009-01-09,582.5731076182105
2009-01-12,573.8528484474951
2009-01-13,567.0248537168707
2009-01-14,546.0036139068434
2009-01-15,541.4129170366023
2009-01-16,546.1071502007463
2009-01-19,537.7280633423824
2009-01-20,526.7615354209407
2009-01-21,526.7575050744028
2009-01-22,520.4111434318348
2009-01-23,515.8168015670464
2009-01-26,529.3790136535966
2009-01-27,526.8574064004098
2009-01-28,543.8294246830303
2009-01-29,533.5701410048543
2009-01-30,532.8146581533297
2009-02-02,522.8649211290889
2009-02-03,529.64833001996
2009-02-04,532.3861194204206
2009-02-05,529.1595603143518
2009-02-06,540.4959990567075
2009-02-09,546.6834225616049
2009-02-10,534.2681708277443
2009-02-11,533.040886114548
2009-02-12,526.2138007329482
2009-02-13,529.1105761727937
2009-02-16,521.9105513399264
2009-02-17,503.34763662203164
2009-02-18,501.6731463232241
2009-02-19,500.2898760415988
2009-02-20,480.84977482383744
2009-02-23,475.0626123161143
2009-02-24,470.1854244292723
2009-02-25,467.3235560735425
2009-02-26,477.05286255463136
2009-02-27,471.49727571515376
2009-03-02,451.36277295828745
2009-03-03,445.87038783640065
2009-03-04,459.2773170504295
2009-03-05,440.8462090537065
2009-03-06,433.8361099170031
2009-03-09,434.2822904085923
2009-03-10,458.726765758582
2009-03-11,463.9941672952535
2009-03-12,465.7058148527985
2009-03-13,467.7888993660617
2009-03-16,477.9862563617902
2009-03-17,475.7250740163096
2009-03-18,477.79111315843414
2009-03-19,480.75999309270577
2009-03-20,481.3189831354185
2009-03-23,494.11179947085776
2009-03-24,494.7906908539395
2009-03-25,502.2775984354441
2009-03-26,503.3764454116955
2009-03-27,497.7931068157905
2009-03-30,479.5976820510854
2009-03-31,494.69121766545334
2009-04-01,502.94059798546806
2009-04-02,525.4011637685396
2009-04-03,522.5748769963155
2009-04-06,519.7451262296327
2009-04-07,515.8492935244727
2009-04-08,520.2235281550369
2009-04-09,532.9698666028297
2009-04-10,533.0663300682694
2009-04-13,533.3179439838592
2009-04-14,540.7974338725351
2009-04-15,538.9202437937989
2009-04-16,548.3795339451457
2009-04-17,555.6054576211241
2009-04-20,538.5402673343788
2009-04-21,539.668061568419
2009-04-22,544.0522835459753
2009-04-23,541.5269764317096
2009-04-24,554.1722176505955
2009-04-27,556.8452267687939
2009-04-28,548.7550496669389
2009-04-29,557.9943242129627
2009-04-30,565.1161697435678
2009-05-01,565.5141039843013
2009-05-04,578.8891298929298
2009-05-05,577.5005490307537
2009-05-06,590.0736951376398
2009-05-07,587.8104320599765
2009-05-08,597.2605220378058
2009-05-11,588.8837799571425
2009-05-12,589.0017896280441
2009-05-13,573.5926186414727
2009-05-14,575.0201091196054
2009-05-15,579.9593408428512
2009-05-18,593.177217510703
2009-05-19,601.5836360851007
2009-05-20,605.922291500787
2009-05-21,594.3559852127834
2009-05-22,594.2821267188788
2009-05-25,596.2662115760759
2009-05-26,597.0277007879135
2009-05-27,599.5596150977857
2009-05-28,594.0620255364313
2009-05-29,595.5126964813821
2009-06-01,609.4609681640079
2009-06-02,609.98716737667
2009-06-03,599.4145036631965
2009-06-04,597.8679201419812
2009-06-05,599.794538719396
2009-06-08,593.3498249108534
2009-06-09,595.6968581843005
2009-06-10,602.6002569013527
2009-06-11,608.241054120471
2009-06-12,606.4204874995336
2009-06-15,590.900677168223
2009-06-16,587.6863748657452
2009-06-17,574.0495332393524
2009-06-18,577.9105747372704
2009-06-19,581.0842849272686
2009-06-22,564.9876415957361
2009-06-23,564.7634769013649
2009-06-24,578.993672201435
2009-06-25,575.6235760341427
2009-06-26,576.1439875329304
2009-06-29,588.1271017026813
2009-06-30,583.47751373503
2009-07-01,595.5214084378787
2009-07-02,580.5786597156377
2009-07-03,579.7641637057515
2009-07-06,574.7011848894148
2009-07-07,571.8474083282256
2009-07-08,565.3374800121762
2009-07-09,569.2383086582271
2009-07-10,561.5381535442436
2009-07-13,571.6118895377573
2009-07-14,578.6350991601405
2009-07-15,593.9827717394808
2009-07-16,598.2252958107642
2009-07-17,602.2955430874662
2009-07-20,607.9019462348086
2009-07-21,615.2411502621893
2009-07-22,618.3536892692093
2009-07-23,631.3642670957239
2009-07-24,632.5630742325611
2009-07-27,635.9974715150054
2009-07-28,633.569696630802
2009-07-29,639.6745080139614
2009-07-30,654.4236803471808
2009-07-31,657.7250286081952
2009-08-03,665.3372132806312
2009-08-04,663.0445006041272
2009-08-05,660.8566070461992
2009-08-06,663.25106384056
2009-08-07,669.3565052900511
2009-08-10,667.6501524510297
2009-08-11,657.8477422459882
2009-08-12,665.976475675947
2009-08-13,673.2683863941205
2009-08-14,667.6991864590229
2009-08-17,653.4136302955205
2009-08-18,659.6818137193216
2009-08-19,659.1807004169366
2009-08-20,668.5986337223636
2009-08-21,683.5753395225905
2009-08-24,691.417899518628
2009-08-25,696.5999207042436
2009-08-26,693.5025115591607
2009-08-27,690.2913415088836
2009-08-28,697.7240135966047
2009-08-31,689.4812324504306
2009-09-01,680.4574176739507
2009-09-02,674.2612808284711
2009-09-03,673.9103405276311
2009-09-04,681.6472263861427
2009-09-07,693.5921452597647
2009-09-08,695.4842792325561
2009-09-09,702.716329042628
2009-09-10,702.2129097684224
2009-09-11,706.8499276138906
2009-09-14,705.0192280840479
2009-09-15,707.1988314311918
2009-09-16,715.7315471637597
2009-09-17,717.2365973223677
2009-09-18,716.6387892833661
2009-09-21,710.4883985472967
2009-09-22,715.2044389958749
2009-09-23,716.2352016600391
2009-09-24,705.718056598794
2009-09-25,704.7236802698732
2009-09-28,716.304659602665
2009-09-29,715.2131722360218
2009-09-30,711.4763769485892
2009-10-01,700.5928155639405
2009-10-02,688.468122253063
2009-10-05,693.6906239062105
2009-10-06,708.9692757668308
2009-10-07,707.8964353825033
2009-10-08,716.8116303877371
2009-10-09,717.6991503959979
2009-10-12,727.3898867492932
2009-10-13,720.4503738629767
2009-10-14,734.0078176508445
2009-10-15,729.5120449233622
2009-10-16,722.8022974584825
2009-10-19,733.5809452233345
2009-10-20,729.934025267765
2009-10-21,730.7734194113375
2009-10-22,722.3247448986618
2009-10-23,718.9910973226704
2009-10-26,710.5976690190134
2009-10-27,708.2064997586177
2009-10-28,692.097957241356
2009-10-29,703.2676199888011
2009-10-30,690.457187952738
2009-11-02,692.7703669131037
2009-11-03,683.9847031385209
2009-11-04,696.5814147137125
2009-11-05,702.9282085570139
2009-11-06,701.8093526987933
2009-11-09,715.4017609097933
2009-11-10,714.2401015818483
2009-11-11,719.8411628560712
2009-11-12,720.3277108259757
2009-11-13,722.0493978548653
2009-11-16,730.5878584270391
2009-11-17,725.7269040000672
2009-11-18,726.2046029101674
2009-11-19,712.0350706734115
2009-11-20,708.896780215636
2009-11-23,722.8632488254166
2009-11-24,718.6814150589659
2009-11-25,721.2974859141646
2009-11-26,699.5902160047268
2009-11-27,709.048355165035
2009-11-30,700.8455252147264
2009-12-01,718.6536607916446
2009-12-02,720.875687112141
2009-12-03,721.5440669119168
2009-12-04,729.537153374586
2009-12-07,725.4421455627595
2009-12-08,714.306849225312
2009-12-09,706.2288756151097
2009-12-10,712.7508527808513
2009-12-11,714.695587583597
2009-12-14,720.6615690234316
2009-12-15,719.4735519649896
2009-12-16,728.4600765585964
2009-12-17,722.194334031076
2009-12-18,719.2463989959112
2009-12-21,727.8602273730298
2009-12-22,733.4520553019828
2009-12-23,735.278280389289
2009-12-24,734.9979727577543
2009-12-25,734.9979727577543
2009-12-28,738.6649993702736
2009-12-29,741.372138335638
2009-12-30,737.1476983488413
2009-12-31,737.8770722744417
2010-01-01,737.8770722744417
2010-01-04,751.1631926617913
2010-01-05,750.9174723902366
2010-01-06,754.0727654472694
2010-01-07,754.1041556382856
2010-01-08,756.6753148979069
2010-01-11,758.2615293176469
2010-01-12,749.9539436801566
2010-01-13,752.7045321337057
2010-01-14,757.9369006470707
2010-01-15,749.5896341309864
2010-01-18,751.8804412700546
2010-01-19,757.5165467200992
2010-01-20,744.6361358975163
2010-01-21,736.9214124510826
2010-01-22,729.9076560393097
2010-01-25,725.6132659496986
2010-01-26,727.5884202303816
2010-01-27,719.7333700075508
2010-01-28,711.5940391640204
2010-01-29,720.0476600225086
2010-02-01,726.2426694731881
2010-02-02,732.3773993434496
2010-02-03,728.3978579913232
2010-02-04,707.434433497111
2010-02-05,692.5121958634193
2010-02-08,695.6561058544373
2010-02-09,696.8181281137429
2010-02-10,702.630960323925
2010-02-11,702.4168949915311
2010-02-12,699.3940813917613
2010-02-15,700.6267455530867
2010-02-16,705.1737164534949
2010-02-17,713.9623404256869
2010-02-18,716.5205794494299
2010-02-19,721.9186107241189
2010-02-22,720.3418603836255
2010-02-23,709.0549218479148
2010-02-24,709.5497099503397
2010-02-25,699.4713769549903
2010-02-26,707.473408423679
2010-03-01,718.5252865973657
2010-03-02,725.9861487117296
2010-03-03,731.8590972586255
2010-03-04,734.1100961414413
2010-03-05,745.7436177403282
2010-03-08,747.5012984077865
2010-03-09,745.8970996358919
2010-03-10,752.1697203669305
2010-03-11,748.7208345167587
2010-03-12,749.818994522965
2010-03-15,745.8935428605826
2010-03-16,752.5305177940551
2010-03-17,759.3685990285746
2010-03-18,756.2129415286976
2010-03-19,756.047324718738
2010-03-22,753.978133769123
2010-03-23,760.6353893295986
2010-03-24,760.5651030644684
2010-03-25,768.3946225133583
2010-03-26,766.1911388777174
2010-03-29,766.7006654263485
2010-03-30,764.3969536607285
2010-03-31,763.2708176482279
2010-04-01,774.2470773454579
2010-04-02,774.2470773454579
2010-04-05,773.4471621006652
2010-04-06,777.0846311018764
2010-04-07,775.5006881664203
2010-04-08,770.3158541965606
2010-04-09,780.3822328611067
2010-04-12,782.2870906564134
2010-04-13,780.245692830387
2010-04-14,785.4313716896288
2010-04-15,788.9381787731807
2010-04-16,777.3427855433497
2010-04-19,774.2325437806403
2010-04-20,784.4494350606476
2010-04-21,779.8163923379427
2010-04-22,770.3834920490477
2010-04-23,778.1830877850422
2010-04-26,782.6657604105106
2010-04-27,760.6710657421986
2010-04-28,747.3125784178335
2010-04-29,761.860240918505
2010-04-30,758.6402795244549
2010-05-03,760.5156620448442
2010-05-04,735.8403555141755
2010-05-05,723.4004118833208
2010-05-06,712.0121569069627
2010-05-07,687.4113396867987
2010-05-10,739.1951412277901
2010-05-11,737.363795273677
2010-05-12,748.2167353524313
2010-05-13,747.9666178551356
2010-05-14,722.7186839027411
2010-05-17,721.9842971227174
2010-05-18,732.7425282642396
2010-05-19,710.5368881753743
2010-05-20,695.0558940391938
2010-05-21,693.1785298798429
2010-05-24,693.5794540523899
2010-05-25,674.0255792424566
2010-05-26,689.9599757466117
2010-05-27,709.3757175985369
2010-05-28,708.3640411958517
2010-05-31,709.9937545202837
2010-06-01,709.2382699373997
2010-06-02,713.1196245844419
2010-06-03,722.7130597944141
2010-06-04,706.5506095281063
2010-06-07,699.6607194398423
2010-06-08,693.5574222080132
2010-06-09,707.4031703166462
2010-06-10,720.7104740284457
2010-06-11,723.8966260053354
2010-06-14,734.8178611121242
2010-06-15,741.3794951600548
2010-06-16,741.479795311747
2010-06-17,744.4129256980449
2010-06-18,749.2982611515414
2010-06-21,756.7408820331838
2010-06-22,753.3343806322945
2010-06-23,745.3637265892307
2010-06-24,732.5968985234048
2010-06-25,730.1638025750987
2010-06-28,737.6301458247467
2010-06-29,714.0250436198623
2010-06-30,714.1935520849494
2010-07-01,699.5721891445876
2010-07-02,701.3050246565675
2010-07-05,699.8966701458112
2010-07-06,717.0472040190203
2010-07-07,728.4034660024193
2010-07-08,733.2680336295748
2010-07-09,739.9152393826424
2010-07-12,741.1129114844259
2010-07-13,754.3182597476432
2010-07-14,755.497445137359
2010-07-15,749.4048623026238
2010-07-16,734.9556350744673
2010-07-19,730.1337941242307
2010-07-20,727.7311526028718
2010-07-21,731.6489611767929
2010-07-22,747.9868603946996
2010-07-23,748.0010060232512
2010-07-26,751.4061101219742
2010-07-27,753.8105307468992
2010-07-28,751.841445314243
2010-07-29,750.7047962657496
2010-07-30,748.0891253864193
2010-08-02,765.6539068982668
2010-08-03,766.6891462798059
2010-08-04,765.5031211559511
2010-08-05,764.4344067161173
2010-08-06,755.4192886209185
2010-08-09,763.529848678817
2010-08-10,757.746577687854
2010-08-11,740.6143129892874
2010-08-12,739.1699624191862
2010-08-13,737.1298683492977
2010-08-16,738.6008658829393
2010-08-17,748.4350310964489
2010-08-18,747.9939264604741
2010-08-19,737.2642626686647
2010-08-20,727.7834930225314
2010-08-23,730.8769264999465
2010-08-24,720.9771381909476
2010-08-25,714.7345200730146
2010-08-26,720.9076839273628
2010-08-27,726.2215790571668
2010-08-30,724.613666400331
2010-08-31,726.7209797169679
2010-09-01,747.1925466413502
2010-09-02,749.2251222705
2010-09-03,754.9703092929126
2010-09-06,757.8017642192646
2010-09-07,752.0693966012439
2010-09-08,757.5608022672043
2010-09-09,766.3937197399687
2010-09-10,766.0226955497675
2010-09-13,772.5994704033645
2010-09-14,772.5106958510441
2010-09-15,767.7219457946435
2010-09-16,762.3243470327815
2010-09-17,762.1418680060788
2010-09-20,771.7376638941703
2010-09-21,771.4967840984464
2010-09-22,762.0414741429815
2010-09-23,758.7171228937406
2010-09-24,767.7559239984339
2010-09-27,762.6698663104478
2010-09-28,762.1132029154978
2010-09-29,758.9941347690705
2010-09-30,759.3536417637151
2010-10-01,754.3770968178545
2010-10-04,747.545024217903
2010-10-05,760.1904696997237
2010-10-06,764.0296490014451
2010-10-07,765.3354264996702
2010-10-08,765.200286990031
2010-10-11,767.3541808665288
2010-10-12,765.742720706244
2010-10-13,779.190354462464
2010-10-14,776.8819541748729
2010-10-15,778.9142026403721
2010-10-18,779.3817774184862
2010-10-19,776.7242206366402
2010-10-20,782.8523372812675
2010-10-21,790.180358782918
2010-10-22,788.3940274660256
2010-10-25,791.33059111419
2010-10-26,787.0436559895486
2010-10-27,782.4828468737347
2010-10-28,783.8335748649542
2010-10-29,782.3125997904112
2010-11-01,780.8179038518047
2010-11-02,785.257411500656
2010-11-03,778.1684470270817
2010-11-04,789.4725551342731
2010-11-05,788.2521986977072
2010-11-08,787.7827713453436
2010-11-09,795.0474514109023
2010-11-10,787.9099683993676
2010-11-11,783.5614074409788
2010-11-12,781.8034385132681
2010-11-15,787.7752834678901
2010-11-16,773.8503408027104
2010-11-17,777.1379012590836
2010-11-18,787.4074449960502
2010-11-19,785.7288879481707
2010-11-22,779.6690890074715
2010-11-23,767.5696340604875
2010-11-24,774.4087982161404
2010-11-25,776.4159812785994
2010-11-26,773.2487510155563
2010-11-29,759.7188866905219
2010-11-30,756.7599546901497
2010-12-01,774.5298246045943
2010-12-02,789.9581272518421
2010-12-03,791.399885132205
2010-12-06,788.2661223631801
2010-12-07,793.6502425575924
2010-12-08,796.0297669108235
2010-12-09,797.7102905718087
2010-12-10,798.8125689780171
2010-12-13,802.3284103853646
2010-12-14,805.2021875302817
2010-12-15,800.2789732752848
2010-12-16,800.7406264906394
2010-12-17,797.4920351557547
2010-12-20,802.2799339447791
2010-12-21,812.4716853697586
2010-12-22,812.2510676689341
2010-12-23,812.5843521965807
2010-12-24,811.696637993614
2010-12-27,804.5188727308794
2010-12-28,806.216618326443
2010-12-29,809.0465308216296
2010-12-30,801.0112141987505
2010-12-31,798.5668845593028
2011-01-03,808.7400240296928
2011-01-04,807.3409769666557
2011-01-05,802.2891347311261
2011-01-06,802.2775288518679
2011-01-07,798.1329005096851
2011-01-10,788.078575220818
2011-01-11,799.4002352274875
2011-01-12,813.5061720952251
2011-01-13,811.5762908805145
2011-01-14,811.4846715385191
2011-01-17,812.5663778578883
2011-01-18,820.1019818505874
2011-01-19,813.6277905809183
2011-01-20,807.4409416444815
2011-01-21,812.2982192312941
2011-01-24,814.5395632588512
2011-01-25,813.7180006193952
2011-01-26,820.6934794949166
2011-01-27,821.608085526552
2011-01-28,816.7305288841965
2011-01-31,815.878479236305
2011-02-01,824.8486667279049
2011-02-02,824.4012585515036
2011-02-03,821.5970496933884
2011-02-04,824.3905637102757
2011-02-07,830.2581279048087
2011-02-08,830.3353442171326
2011-02-09,829.1772711040079
2011-02-10,827.3613686792938
2011-02-11,831.2202399147624
2011-02-14,833.5950910748502
2011-02-15,833.6322453703488
2011-02-16,839.4237004085717
2011-02-17,838.8925323684083
2011-02-18,839.6613768182672
2011-02-21,828.398289145914
2011-02-22,824.2778203103529
2011-02-23,816.1566364425137
2011-02-24,812.3187950263854
2011-02-25,823.0739204186458
2011-02-28,829.0982097485771
2011-03-01,825.7223722610584
2011-03-02,818.9747727697353
2011-03-03,819.5628193521833
2011-03-04,817.6367282001903
2011-03-07,815.1501735598304
2011-03-08,817.777924039891
2011-03-09,817.9930807699905
2011-03-10,810.4164951732645
2011-03-11,802.5422126602806
2011-03-14,796.4458238666039
2011-03-15,778.4555257834859
2011-03-16,766.499009429516
2011-03-17,779.2032173681825
2011-03-18,783.9668892238857
2011-03-21,795.7760341737252
2011-03-22,793.2822888144328
2011-03-23,798.3865650830955
2011-03-24,809.6236217332265
2011-03-25,808.5464713866173
2011-03-28,809.1638649800014
2011-03-29,807.8718563454881
2011-03-30,814.8252104639387
2011-03-31,809.0347530571049
2011-04-01,818.8660479972731
2011-04-04,819.7204250227564
2011-04-05,819.6545114388649
2011-04-06,825.8150435062998
2011-04-07,822.6734774522589
2011-04-08,824.8486091894744
2011-04-11,822.7636542860528
2011-04-12,812.5970977180884
2011-04-13,818.0457292850841
2011-04-14,812.5725698127499
2011-04-15,813.4760668912237
2011-04-18,799.0260058378833
2011-04-19,803.7450770234727
2011-04-20,817.5413771164101
2011-04-21,823.4135640192393
2011-04-22,823.4135640192393
2011-04-25,823.5651992085667
2011-04-26,825.6033551033938
2011-04-27,825.6874349513058
2011-04-28,827.6442231260962
2011-04-29,832.4133486313754
2011-05-02,836.7116351935385
