Date,EAFE ex JP SRI
2007-09-28,1000.0
2007-10-01,1009.3970214695296
2007-10-02,1015.8164277862849
2007-10-03,1017.2181511197161
2007-10-04,1015.0662249842517
2007-10-05,1022.8311098434907
2007-10-08,1021.9158542721023
2007-10-09,1029.4879589004258
2007-10-10,1029.9640689488124
2007-10-11,1033.767513896854
2007-10-12,1033.0846476907595
2007-10-15,1021.1468139114816
2007-10-16,1011.8850162684151
2007-10-17,1016.7576367614012
2007-10-18,1010.5588617364162
2007-10-19,1004.4951790721977
2007-10-22,989.2887995250144
2007-10-23,1002.9693902991949
2007-10-24,997.5546320209843
2007-10-25,1008.2775360818731
2007-10-26,1014.427274188211
2007-10-29,1021.369928692162
2007-10-30,1017.914502585896
2007-10-31,1027.8427485227298
2007-11-01,1015.4480646924502
2007-11-02,1010.4096278978969
2007-11-05,1001.9365896767885
2007-11-06,1006.14417700693
2007-11-07,999.4840274586558
2007-11-08,991.4265846943605
2007-11-09,977.1380113448301
2007-11-12,972.8260084331918
2007-11-13,975.7659537637525
2007-11-14,985.1592894757
2007-11-15,973.7287967794437
2007-11-16,967.0697438376877
2007-11-19,948.3209764747794
2007-11-20,957.4287844462661
2007-11-21,932.4828411862522
2007-11-22,935.9695578217022
2007-11-23,950.598168213327
2007-11-26,948.4232554096583
2007-11-27,944.8225965898857
2007-11-28,965.9679641581321
2007-11-29,971.0221338976771
2007-11-30,986.0337149437391
2007-12-03,984.6793894468065
2007-12-04,972.661877254783
2007-12-05,985.9909610438659
2007-12-06,984.6660067437745
2007-12-07,993.648732513262
2007-12-10,998.2995146205153
2007-12-11,997.0099785098396
2007-12-12,997.3436103200843
2007-12-13,977.2047422164794
2007-12-14,979.065405633037
2007-12-17,959.8644707315223
2007-12-18,960.6375734719601
2007-12-19,956.4231688493519
2007-12-20,956.006387862474
2007-12-21,968.0349744818186
2007-12-24,969.8284989890967
2007-12-25,969.8284989890967
2007-12-26,968.6874015786534
2007-12-27,969.4285395196625
2007-12-28,967.4819883168706
2007-12-31,969.77273770676
2008-01-01,969.77273770676
2008-01-02,957.6271608539906
2008-01-03,951.1826246809038
2008-01-04,934.6217976190821
2008-01-07,930.0364941435481
2008-01-08,938.0796850206293
2008-01-09,927.5821676164744
2008-01-10,920.9555838331204
2008-01-11,916.3773427376121
2008-01-14,920.0912658674633
2008-01-15,895.9570976053143
2008-01-16,885.4035869209766
2008-01-17,887.5768273554505
2008-01-18,882.1520251011598
2008-01-21,839.0745589841587
2008-01-22,847.0945556632929
2008-01-23,830.6445692418689
2008-01-24,867.5166845497745
2008-01-25,875.3282412454475
2008-01-28,867.3055015670318
2008-01-29,878.8221238687739
2008-01-30,873.0102300094774
2008-01-31,876.0589389349725
2008-02-01,894.4222074643347
2008-02-04,896.9674905372638
2008-02-05,868.8297319460439
2008-02-06,869.54326063963
2008-02-07,858.2493399869354
2008-02-08,862.5498018893005
2008-02-11,854.0247799225762
2008-02-12,876.4467870093048
2008-02-13,875.6585898202514
2008-02-14,880.4308257332024
2008-02-15,864.4270548712753
2008-02-18,877.4293871697748
2008-02-19,879.316461141214
2008-02-20,871.052037165813
2008-02-21,876.8487426361102
2008-02-22,869.7598650992852
2008-02-25,884.6409261647271
2008-02-26,896.6631384460546
2008-02-27,899.0395459086462
2008-02-28,883.9752491940254
2008-02-29,872.9870086566127
2008-03-03,861.2598571653508
2008-03-04,849.4815739600588
2008-03-05,862.6443118592762
2008-03-06,854.8347985641548
2008-03-07,842.3570384492775
2008-03-10,831.2308559805983
2008-03-11,841.8334027713216
2008-03-12,850.7676063281193
2008-03-13,838.3469716335911
2008-03-14,833.6693570084768
2008-03-17,798.4346632210575
2008-03-18,822.8926471628948
2008-03-19,820.1756655580919
2008-03-20,814.1641589587349
2008-03-21,814.1641589587349
2008-03-24,815.3125095921041
2008-03-25,841.1810684258215
2008-03-26,838.2143888831864
2008-03-27,846.2182763926006
2008-03-28,842.5823803625768
2008-03-31,840.2329776269628
2008-04-01,860.4364389849796
2008-04-02,872.10040266867
2008-04-03,870.760759009561
2008-04-04,872.7518920025341
2008-04-07,880.686755652372
2008-04-08,871.9862687402741
2008-04-09,863.4388775035347
2008-04-10,859.1225700325813
2008-04-11,849.7439842996841
2008-04-14,840.031017566425
2008-04-15,842.4973882027441
2008-04-16,853.3572271699416
2008-04-17,848.6682912999092
2008-04-18,863.8817578755518
2008-04-21,859.7938759002157
2008-04-22,855.8601365284034
2008-04-23,863.1610120469237
2008-04-24,863.8815910775156
2008-04-25,874.90403608074
2008-04-28,879.7218052468747
2008-04-29,870.5001905520137
2008-04-30,876.6656545030448
2008-05-01,877.854962276161
2008-05-02,897.0096510512398
2008-05-05,895.5604015376866
2008-05-06,891.5046456145617
2008-05-07,895.1905516611688
2008-05-08,895.4649316552693
2008-05-09,885.3093570718689
2008-05-12,888.9227383547818
2008-05-13,888.0896946030385
2008-05-14,891.3844136631046
2008-05-15,895.5623870425732
2008-05-16,899.2994042816655
2008-05-19,907.6485529846843
2008-05-20,891.4315275801273
2008-05-21,885.2353483746443
2008-05-22,885.5145031487302
2008-05-23,871.8626303418275
2008-05-26,868.3877855802187
2008-05-27,868.3476042760932
2008-05-28,878.0544297773083
2008-05-29,881.1368000591635
2008-05-30,885.5231197426707
2008-06-02,877.5319788063331
2008-06-03,882.0740541018257
2008-06-04,876.2353791643685
2008-06-05,872.2422740361791
2008-06-06,858.8197450738186
2008-06-09,854.4961654713669
2008-06-10,845.1371628470931
2008-06-11,835.0892199643297
2008-06-12,837.0486691863134
2008-06-13,841.7109851336737
2008-06-16,838.2784030955847
2008-06-17,840.031389568119
2008-06-18,829.3924916028988
2008-06-19,824.0634580988796
2008-06-20,811.1659032535134
2008-06-23,811.2678463580769
2008-06-24,803.7218189404192
2008-06-25,812.7748419001132
2008-06-26,794.3479536126968
2008-06-27,789.6262590954999
2008-06-30,792.7832792482216
2008-07-01,775.6487716286879
2008-07-02,768.6041435142126
2008-07-03,771.5718140267587
2008-07-04,763.5028191962169
2008-07-07,769.3574929402372
2008-07-08,757.8403523208294
2008-07-09,773.0914862053136
2008-07-10,760.3719369686461
2008-07-11,740.9968579855275
2008-07-14,746.628017461591
2008-07-15,730.0413951614742
2008-07-16,735.2859643212599
2008-07-17,754.8656078950039
2008-07-18,764.6839982378987
2008-07-21,770.4698833929841
2008-07-22,769.0908786157897
2008-07-23,784.4499538550273
2008-07-24,774.5998582618008
2008-07-25,769.0939606325175
2008-07-28,760.4499655750075
2008-07-29,760.095123977765
2008-07-30,770.7256163254921
2008-07-31,774.2435553970442
2008-08-01,763.9402138982955
2008-08-04,755.7560475324693
2008-08-05,771.7008590758902
2008-08-06,781.4367297803276
2008-08-07,779.7589133994308
2008-08-08,786.112033990269
2008-08-11,795.9754728686459
2008-08-12,793.0296845146911
2008-08-13,772.8894653507666
2008-08-14,774.6555115465947
2008-08-15,779.5236549845869
2008-08-18,778.6211179794863
2008-08-19,760.8108714064715
2008-08-20,764.1884849636056
2008-08-21,756.9798841583422
2008-08-22,768.7332131481031
2008-08-25,767.0381641010563
2008-08-26,766.7225066693027
2008-08-27,767.7027249685207
2008-08-28,778.3293356657275
2008-08-29,782.4939597670377
2008-09-01,778.2693593699353
2008-09-02,786.8016147050704
2008-09-03,775.8377949607653
2008-09-04,758.6900205909708
2008-09-05,742.1092732306159
2008-09-08,770.5236518530523
2008-09-09,762.4554576078169
2008-09-10,758.8545276227147
2008-09-11,752.1575491526157
2008-09-12,765.1796579216481
2008-09-15,742.9710427714774
2008-09-16,725.4550426010078
2008-09-17,712.6227388992344
2008-09-18,712.6580531713884
2008-09-19,763.7445757643303
2008-09-22,755.6085158391427
2008-09-23,741.2656155376142
2008-09-24,740.2470163122425
2008-09-25,749.7219088010328
2008-09-26,736.7730830586517
2008-09-29,700.3735182600017
2008-09-30,703.5613186517311
2008-10-01,712.9421572039803
2008-10-02,702.4400915540152
2008-10-03,714.2672452587058
2008-10-06,658.9922032542285
2008-10-07,660.9637949522131
2008-10-08,617.9781237674197
2008-10-09,613.5573459457835
2008-10-10,567.4762576378437
2008-10-13,623.9685021164865
2008-10-14,639.4789584203186
2008-10-15,603.2990190744728
2008-10-16,572.2987195755408
2008-10-17,587.9552424811837
2008-10-20,607.3838518918162
2008-10-21,606.9283506853164
2008-10-22,580.5271022757145
2008-10-23,574.287331306653
2008-10-24,544.894340964494
2008-10-27,525.84764467696
2008-10-28,526.6340138036521
2008-10-29,567.5469439712325
2008-10-30,581.1649596913976
2008-10-31,598.518889023159
2008-11-03,609.1214728125633
2008-11-04,637.7323536246951
2008-11-05,627.4406700570066
2008-11-06,597.8793523447575
2008-11-07,606.4117906306741
2008-11-10,610.6006236214146
2008-11-11,582.0743645861947
2008-11-12,566.976292600495
2008-11-13,558.4455873274568
2008-11-14,565.2041180869957
2008-11-17,547.9420038886486
2008-11-18,546.4388380262649
2008-11-19,529.7986784894285
2008-11-20,509.249143762778
2008-11-21,502.13497883782424
2008-11-24,538.4930199805335
2008-11-25,545.6173369437848
2008-11-26,543.2227875333134
2008-11-27,554.7613924621473
2008-11-28,566.0452614768133
2008-12-01,535.5551289606343
2008-12-02,538.529356402298
2008-12-03,542.994144179363
2008-12-04,539.4100027547869
2008-12-05,522.1267411602224
2008-12-08,552.5172609940779
2008-12-09,559.1032445569894
2008-12-10,558.0209353998788
2008-12-11,553.8271053985219
2008-12-12,538.7690868479662
2008-12-15,537.1793692434443
2008-12-16,540.0190769300494
2008-12-17,536.9378976940044
2008-12-18,539.1737357708337
2008-12-19,542.4952006676446
2008-12-22,533.4632507855855
2008-12-23,533.2492316455327
2008-12-24,532.7332289141538
2008-12-25,532.7332289141538
2008-12-26,531.4414516490423
2008-12-29,536.1125750339583
2008-12-30,543.834097183938
2008-12-31,549.1627981263297
2009-01-01,549.1627981263297
2009-01-02,563.4020736595629
2009-01-05,576.4656690414531
2009-01-06,590.4758967189468
2009-01-07,583.6960395463537
2009-01-08,577.7266165231729
2009-01-09,576.1048392880472
2009-01-12,566.3040223574684
2009-01-13,558.5189581407019
2009-01-14,539.1834556213389
2009-01-15,534.533831884198
2009-01-16,539.5860433443047
2009-01-19,532.4721315910532
2009-01-20,519.6350730181642
2009-01-21,517.3510313199951
2009-01-22,514.0576599952319
2009-01-23,509.0552819260379
2009-01-26,519.1768016427313
2009-01-27,520.3119135989924
2009-01-28,536.6527600145768
2009-01-29,529.4733862798463
2009-01-30,532.9598614742678
2009-02-02,518.9072255685109
2009-02-03,527.4802428348277
2009-02-04,534.9129870579965
2009-02-05,535.0555524834142
2009-02-06,547.9647763955825
2009-02-09,552.3549397337936
2009-02-10,537.6832616521112
2009-02-11,535.874124891964
2009-02-12,531.2749016515086
2009-02-13,535.4326560506054
2009-02-16,527.4902672631736
2009-02-17,514.0021646050049
2009-02-18,511.32981587255335
2009-02-19,510.38886659057476
2009-02-20,493.5379343897643
2009-02-23,490.05083395607926
2009-02-24,484.2803976602948
2009-02-25,483.35931057982276
2009-02-26,493.0044618375741
2009-02-27,486.89467044565424
2009-03-02,465.8093382769967
2009-03-03,459.2537478900363
2009-03-04,473.22516527965115
2009-03-05,458.043656456159
2009-03-06,451.7594114887919
2009-03-09,447.5298755257087
2009-03-10,468.8682518948981
2009-03-11,472.65828522133654
2009-03-12,473.34433886459635
2009-03-13,480.5213849034089
2009-03-16,490.3212257563384
2009-03-17,490.72638873502086
2009-03-18,488.45860702681387
2009-03-19,491.7187167946836
2009-03-20,495.47620016046403
2009-03-23,509.0470476261736
2009-03-24,512.2781674144378
2009-03-25,514.5114007605358
2009-03-26,513.9638753020845
2009-03-27,511.23628209463874
2009-03-30,493.8158812642834
2009-03-31,509.5262845114594
2009-04-01,517.7905554229344
2009-04-02,542.4624981493315
2009-04-03,539.7723990413867
2009-04-06,538.2396502855534
2009-04-07,534.6291057904049
2009-04-08,535.0057514160284
2009-04-09,547.8916215782315
2009-04-10,547.9523419237344
2009-04-13,548.580978069373
2009-04-14,557.5978953203772
2009-04-15,557.0788312984015
2009-04-16,564.4044638736018
2009-04-17,571.9678954580909
2009-04-20,554.8557009556916
2009-04-21,553.9024483342813
2009-04-22,556.5087942158796
2009-04-23,556.5651902901839
2009-04-24,567.2550983868425
2009-04-27,569.1625037999071
2009-04-28,559.6528128032077
2009-04-29,567.7622173307637
2009-04-30,577.5209187301942
2009-05-01,577.237510210929
2009-05-04,589.1019686614748
2009-05-05,592.4979639299646
2009-05-06,604.3688936149936
2009-05-07,603.4244227350074
2009-05-08,611.1587971313606
2009-05-11,601.5697918889119
2009-05-12,601.3646970258003
2009-05-13,586.8322963090823
2009-05-14,587.6737917724321
2009-05-15,592.4035858494203
2009-05-18,606.4806949372934
2009-05-19,616.218160934738
2009-05-20,618.0398053958552
2009-05-21,606.3832537198973
2009-05-22,605.7274717480476
2009-05-25,605.5561262762913
2009-05-26,608.927610139826
2009-05-27,613.4519894593881
2009-05-28,606.5178425991736
2009-05-29,609.5968569009146
2009-06-01,626.2417482041725
2009-06-02,627.67888772183
2009-06-03,618.9468299381588
2009-06-04,614.3129941743314
2009-06-05,617.9414186151809
2009-06-08,612.6834430020948
2009-06-09,615.2499345572788
2009-06-10,624.1949949241201
2009-06-11,630.0425260159506
2009-06-12,628.0683986056783
2009-06-15,613.149977387567
2009-06-16,610.0212954254898
2009-06-17,595.0595198762459
2009-06-18,598.8278231881546
2009-06-19,606.5406394594482
2009-06-22,591.3006746140287
2009-06-23,584.6851979516799
2009-06-24,598.9240489307533
2009-06-25,597.1677452576936
2009-06-26,599.5827847246366
2009-06-29,608.6148941681141
2009-06-30,605.371927702759
2009-07-01,612.7118550563872
2009-07-02,599.9764178396617
2009-07-03,598.8657562012247
2009-07-06,592.6626426728582
2009-07-07,589.8886167709474
2009-07-08,583.1653979735078
2009-07-09,585.5568242369294
2009-07-10,580.5876341730243
2009-07-13,586.5282247371895
2009-07-14,597.6106444392487
2009-07-15,612.6414639809625
2009-07-16,616.8705085129427
2009-07-17,619.8441087405857
2009-07-20,626.5623752201708
2009-07-21,632.245707399082
2009-07-22,635.0390578805518
2009-07-23,644.7379071714232
2009-07-24,646.0150596701535
2009-07-27,650.2534441047527
2009-07-28,649.9706024188521
2009-07-29,654.1243031811962
2009-07-30,668.094589674817
2009-07-31,669.6177518480491
2009-08-03,676.5988835917477
2009-08-04,674.6965537124362
2009-08-05,673.0336860664703
2009-08-06,675.8640956402834
2009-08-07,680.8231810460301
2009-08-10,679.920287563118
2009-08-11,672.3194766766206
2009-08-12,678.9684762753669
2009-08-13,689.1751329526817
2009-08-14,685.3048187973262
2009-08-17,670.8840950581075
2009-08-18,678.0955522501985
2009-08-19,674.9451455604444
2009-08-20,683.1608977609419
2009-08-21,692.7842178082482
2009-08-24,701.9151128039438
2009-08-25,704.2071316952532
2009-08-26,701.2160033977611
2009-08-27,698.8093227840136
2009-08-28,705.566668943604
2009-08-31,700.1189733080062
2009-09-01,692.5968247217376
2009-09-02,688.2038637733482
2009-09-03,688.9586306975325
2009-09-04,698.1978483384485
2009-09-07,708.2478426544216
2009-09-08,711.7705375867436
2009-09-09,717.6461120548114
2009-09-10,718.6430143567098
2009-09-11,724.2349637763248
2009-09-14,718.9718663654086
2009-09-15,719.9839432774864
2009-09-16,731.569034040209
2009-09-17,734.3251945824089
2009-09-18,729.8416772049744
2009-09-21,723.4873707500929
2009-09-22,727.1576189427951
2009-09-23,730.8144905969044
2009-09-24,717.9656499662988
2009-09-25,717.2166067756897
2009-09-28,726.1413485550896
2009-09-29,730.2050548294069
2009-09-30,728.2643731148423
2009-10-01,718.2000332582544
2009-10-02,702.5034417147762
2009-10-05,707.6747906965672
2009-10-06,721.8767958100098
2009-10-07,723.5303468938221
2009-10-08,735.9337226455988
2009-10-09,734.2027212603037
2009-10-12,739.0151371555763
2009-10-13,734.3571065620663
2009-10-14,747.7802561615512
2009-10-15,747.7910260710411
2009-10-16,743.4313545330281
2009-10-19,751.4596053369556
2009-10-20,750.6104098286244
2009-10-21,751.784405002993
2009-10-22,742.6067161489382
2009-10-23,741.075549146484
2009-10-26,734.7818896597568
2009-10-27,732.3920195365683
2009-10-28,714.1799382806824
2009-10-29,724.0491442110981
2009-10-30,713.8157543233555
2009-11-02,712.390085530715
2009-11-03,706.4857691793298
2009-11-04,718.2403561585464
2009-11-05,721.6575553928001
2009-11-06,724.8166311620303
2009-11-09,738.6858974791319
2009-11-10,738.5879110288288
2009-11-11,742.571822419021
2009-11-12,744.0816860415457
2009-11-13,746.4434498573227
2009-11-16,755.3480396540667
2009-11-17,752.1497099254368
2009-11-18,750.7035806205255
2009-11-19,738.7497204379583
2009-11-20,733.6385486196282
2009-11-23,745.6089372476613
2009-11-24,740.5987706581222
2009-11-25,743.8231958007294
2009-11-26,721.7152525475886
2009-11-27,726.2652183298148
2009-11-30,721.9149026224726
2009-12-01,739.457539511069
2009-12-02,743.1581892535332
2009-12-03,742.014055438828
2009-12-04,745.8739001939559
2009-12-07,742.2200994360396
2009-12-08,731.6646384385808
2009-12-09,724.361052456841
2009-12-10,731.3167293964259
2009-12-11,735.1467373338425
2009-12-14,741.1076945608659
2009-12-15,741.8860969595424
2009-12-16,748.6595364523491
2009-12-17,740.342378244411
2009-12-18,737.6932336008225
2009-12-21,744.9424294441044
2009-12-22,750.4068213010188
2009-12-23,752.6029600222317
2009-12-24,753.8578517454534
2009-12-25,753.8578517454534
2009-12-28,756.8634142492161
2009-12-29,762.0357019874319
2009-12-30,760.1711218028081
2009-12-31,763.9086279338967
2010-01-01,763.9086279338967
2010-01-04,774.8922619913546
2010-01-05,776.0217185664594
2010-01-06,777.7135626018238
2010-01-07,778.4931969353748
2010-01-08,781.5213398690764
2010-01-11,782.8483468685254
2010-01-12,774.9106317179011
2010-01-13,776.20972434149
2010-01-14,782.8122878073083
2010-01-15,777.3711503013108
2010-01-18,781.7738141123942
2010-01-19,786.6352997483782
2010-01-20,775.9026844970979
2010-01-21,766.793052446103
2010-01-22,757.9775522328147
2010-01-25,753.7021364365296
2010-01-26,756.2809941388768
2010-01-27,747.6931163749047
2010-01-28,741.8086519597744
2010-01-29,745.4771208668416
2010-02-01,748.7494719225878
2010-02-02,755.204776379031
2010-02-03,752.1438047017731
2010-02-04,734.2794078734602
2010-02-05,719.6834409899154
2010-02-08,722.2782947891097
2010-02-09,722.6999049702617
2010-02-10,728.6782958711708
2010-02-11,734.1450705035603
2010-02-12,731.7258056547448
2010-02-15,734.4006517720612
2010-02-16,740.8686279688826
2010-02-17,752.722813350824
2010-02-18,755.679902261304
2010-02-19,757.9589883506494
2010-02-22,759.1518480805112
2010-02-23,750.3677870463304
2010-02-24,748.0501584436927
2010-02-25,735.8668060203048
2010-02-26,743.9342386512863
2010-03-01,754.5140009864937
2010-03-02,760.2826038558104
2010-03-03,766.3479302855833
2010-03-04,769.1020837408578
2010-03-05,780.9804718824868
2010-03-08,781.8892950009282
2010-03-09,782.0787487285343
2010-03-10,786.528245823146
2010-03-11,783.8107171602785
2010-03-12,784.8244906554955
2010-03-15,780.4459974412968
2010-03-16,785.1452449792856
2010-03-17,794.6107924904836
2010-03-18,795.1588327099862
2010-03-19,793.8664208773333
2010-03-22,791.1707027612666
2010-03-23,797.9537237341112
2010-03-24,799.3520796814844
2010-03-25,806.5573001117746
2010-03-26,803.313371058134
2010-03-29,804.5187425618836
2010-03-30,805.1911524546199
2010-03-31,802.3241301708414
2010-04-01,814.6309474965115
2010-04-02,814.6309474965115
2010-04-05,814.954838181255
2010-04-06,822.3400846433046
2010-04-07,822.4043377389756
2010-04-08,816.6094561957104
2010-04-09,825.2188556083313
2010-04-12,822.8325399759304
2010-04-13,819.8675698626431
2010-04-14,826.4514651589491
2010-04-15,831.2774838358002
2010-04-16,820.6213867097806
2010-04-19,815.1156796250103
2010-04-20,825.9112681145533
2010-04-21,823.158071273176
2010-04-22,815.4789669587988
2010-04-23,818.7025552669331
2010-04-26,826.3222506096639
2010-04-27,805.1454612052398
2010-04-28,796.2204498249952
2010-04-29,807.0575985545424
2010-04-30,803.6652594345938
2010-05-03,806.0102290154026
2010-05-04,785.8491601616853
2010-05-05,776.468032333192
2010-05-06,765.8283593721505
2010-05-07,737.7319174811823
2010-05-10,783.9518402554922
2010-05-11,780.7627363881755
2010-05-12,791.8299414308345
2010-05-13,796.0902017437996
2010-05-14,773.2165750784316
2010-05-17,769.5009680450869
2010-05-18,776.4639759424663
2010-05-19,750.311473771835
2010-05-20,731.3933522521673
2010-05-21,727.8459912052975
2010-05-24,735.6626003576249
2010-05-25,715.5699122796793
2010-05-26,732.7819662720551
2010-05-27,753.5515659063843
2010-05-28,754.1792201143779
2010-05-31,755.7268720924092
2010-06-01,758.5643476845228
2010-06-02,758.8132678166251
2010-06-03,771.7876955728603
2010-06-04,759.3112148144395
2010-06-07,749.422852986943
2010-06-08,744.5135920314119
2010-06-09,758.5779404286658
2010-06-10,772.2666726202942
2010-06-11,775.6226144700995
2010-06-14,785.3035829981847
2010-06-15,790.0085378570376
2010-06-16,793.3910947129652
2010-06-17,791.7492767674003
2010-06-18,797.0781202520369
2010-06-21,807.1573363467548
2010-06-22,802.8373344199127
2010-06-23,794.7689274740402
2010-06-24,780.8707944775651
2010-06-25,777.5030543150401
2010-06-28,783.1043027562906
2010-06-29,762.246318088938
2010-06-30,756.4926011791329
2010-07-01,738.5178250911906
2010-07-02,740.2311236182225
2010-07-05,738.3565620609113
2010-07-06,756.5266742692577
2010-07-07,765.4790324181914
2010-07-08,773.8399572456194
2010-07-09,781.0394637844847
2010-07-12,783.5519798018041
2010-07-13,794.0977320486901
2010-07-14,796.3621161583919
2010-07-15,786.6594724909013
2010-07-16,773.1947590108994
2010-07-19,766.0129079149962
2010-07-20,768.85035491121
2010-07-21,776.0593278669257
2010-07-22,788.0989080968983
2010-07-23,795.321783008001
2010-07-26,797.6807550516583
2010-07-27,800.3247314277156
2010-07-28,797.1948886703648
2010-07-29,794.5685409317771
2010-07-30,793.0228304331459
2010-08-02,810.1858949414365
2010-08-03,812.0658308835762
2010-08-04,809.4466084191198
2010-08-05,807.3548406735239
2010-08-06,799.1119053917647
2010-08-09,808.7431495142907
2010-08-10,803.0725276821105
2010-08-11,788.1142942514257
2010-08-12,786.2123486695582
2010-08-13,787.8718538791331
2010-08-16,788.0069785092603
2010-08-17,798.501044287315
2010-08-18,798.550782865314
2010-08-19,789.392964372878
2010-08-20,784.3887789201273
2010-08-23,788.207504805982
2010-08-24,775.5899688638781
2010-08-25,768.0173691145683
2010-08-26,775.6677290582479
2010-08-27,781.8253759451247
2010-08-30,784.181319763484
2010-08-31,781.7970461169091
2010-09-01,803.3996950991747
2010-09-02,805.2285869832453
2010-09-03,810.5237278663467
2010-09-06,813.6423380572539
2010-09-07,811.9105037198203
2010-09-08,818.7239261859146
2010-09-09,830.0218818835764
2010-09-10,827.8144726600476
2010-09-13,833.6389698858626
2010-09-14,832.9154297137849
2010-09-15,831.917966156206
2010-09-16,824.5730428334527
2010-09-17,826.2837659170656
2010-09-20,835.2790584050437
2010-09-21,831.8888411327374
2010-09-22,821.7109710049531
2010-09-23,822.4483215241223
2010-09-24,828.8213297138614
2010-09-27,827.5039048181405
2010-09-28,825.603819209915
2010-09-29,821.6512132439843
2010-09-30,816.3328962353779
2010-10-01,812.8602141037729
2010-10-04,811.0955624699961
2010-10-05,818.4413976512745
2010-10-06,823.0558849146439
2010-10-07,823.4825501636759
2010-10-08,822.7468534633946
2010-10-11,826.0535623177298
2010-10-12,821.6811248087004
2010-10-13,831.1836077242394
2010-10-14,832.6270507753184
2010-10-15,833.2315537242159
2010-10-18,833.0158151085727
2010-10-19,830.9820899758784
2010-10-20,832.6658371511976
2010-10-21,835.7335416596256
2010-10-22,833.8707757209079
2010-10-25,838.8224318033316
2010-10-26,837.1372262615904
2010-10-27,830.137080758306
2010-10-28,833.1957323555947
2010-10-29,833.0765214616683
2010-11-01,836.2579850503978
2010-11-02,838.995923039223
